"pci_2015","iri_in_m_2015","fid","oid","featureid","strsegid","networkid","branchid","networknam","branchname","branchuse","from","sectionid","to","category","rank","stsegmtid","surface","area","length","width","assetnhood","cagclass","lane_cnt","objectid","rptclass","slablength","slabwidth","id","constructi","latitude","longitude","polygonid","pointid","strlabel"
"38","223","10076","10075","HAM07257","2970563813629714188672","Cincinnati","Willi10075","Cinti2015","William P Dooley Byps","Roadway","Old Ludlow Av","10076","Mad Anthony St","4","S","12194","AC","44175","944","48","NORTHSIDE","3","5","26063","MAJOR",,,"15684","1990-01-01T00:00:00.000","39.1584342108264","-84.5377163117576","761","14813","WILLIAM P DOOLEY BYPS"
"38","223","10076","10075","HAM07257","2970563813629714188672","Cincinnati","Willi10075","Cinti2015","William P Dooley Byps","Roadway","Old Ludlow Av","10076","Mad Anthony St","4","S","12194","AC","44175","944","48","NORTHSIDE","3","5","26063","MAJOR",,,"15684","1990-01-01T00:00:00.000","39.1585107709963","-84.5376230111924","761","14814","WILLIAM P DOOLEY BYPS"
"38","223","10076","10075","HAM07257","2970563813629714188672","Cincinnati","Willi10075","Cinti2015","William P Dooley Byps","Roadway","Old Ludlow Av","10076","Mad Anthony St","4","S","12194","AC","44175","944","48","NORTHSIDE","3","5","26063","MAJOR",,,"15684","1990-01-01T00:00:00.000","39.1585833632494","-84.5375246165734","761","14815","WILLIAM P DOOLEY BYPS"
"38","223","10076","10075","HAM07257","2970563813629714188672","Cincinnati","Willi10075","Cinti2015","William P Dooley Byps","Roadway","Old Ludlow Av","10076","Mad Anthony St","4","S","12194","AC","44175","944","48","NORTHSIDE","3","5","26063","MAJOR",,,"15684","1990-01-01T00:00:00.000","39.1586646890036","-84.5373915084744","761","14816","WILLIAM P DOOLEY BYPS"
"38","223","10076","10075","HAM07257","2970563813629714188672","Cincinnati","Willi10075","Cinti2015","William P Dooley Byps","Roadway","Old Ludlow Av","10076","Mad Anthony St","4","S","12194","AC","44175","944","48","NORTHSIDE","3","5","26063","MAJOR",,,"15684","1990-01-01T00:00:00.000","39.1587408973422","-84.5372534939564","761","14817","WILLIAM P DOOLEY BYPS"
"38","223","10076","10075","HAM07257","2970563813629714188672","Cincinnati","Willi10075","Cinti2015","William P Dooley Byps","Roadway","Old Ludlow Av","10076","Mad Anthony St","4","S","12194","AC","44175","944","48","NORTHSIDE","3","5","26063","MAJOR",,,"15684","1990-01-01T00:00:00.000","39.1588118095465","-84.5371108976943","761","14818","WILLIAM P DOOLEY BYPS"
"38","223","10076","10075","HAM07257","2970563813629714188672","Cincinnati","Willi10075","Cinti2015","William P Dooley Byps","Roadway","Old Ludlow Av","10076","Mad Anthony St","4","S","12194","AC","44175","944","48","NORTHSIDE","3","5","26063","MAJOR",,,"15684","1990-01-01T00:00:00.000","39.1588544990054","-84.5369958228835","761","14819","WILLIAM P DOOLEY BYPS"
"38","223","10076","10075","HAM07257","2970563813629714188672","Cincinnati","Willi10075","Cinti2015","William P Dooley Byps","Roadway","Old Ludlow Av","10076","Mad Anthony St","4","S","12194","AC","44175","944","48","NORTHSIDE","3","5","26063","MAJOR",,,"15684","1990-01-01T00:00:00.000","39.1588919121645","-84.5368777584089","761","14820","WILLIAM P DOOLEY BYPS"
"38","223","10076","10075","HAM07257","2970563813629714188672","Cincinnati","Willi10075","Cinti2015","William P Dooley Byps","Roadway","Old Ludlow Av","10076","Mad Anthony St","4","S","12194","AC","44175","944","48","NORTHSIDE","3","5","26063","MAJOR",,,"15684","1990-01-01T00:00:00.000","39.1589239240102","-84.5367571011079","761","14821","WILLIAM P DOOLEY BYPS"
"38","223","10076","10075","HAM07257","2970563813629714188672","Cincinnati","Willi10075","Cinti2015","William P Dooley Byps","Roadway","Old Ludlow Av","10076","Mad Anthony St","4","S","12194","AC","44175","944","48","NORTHSIDE","3","5","26063","MAJOR",,,"15684","1990-01-01T00:00:00.000","39.1589504246572","-84.5366342586749","761","14822","WILLIAM P DOOLEY BYPS"
"38","223","10076","10075","HAM07257","2970563813629714188672","Cincinnati","Willi10075","Cinti2015","William P Dooley Byps","Roadway","Old Ludlow Av","10076","Mad Anthony St","4","S","12194","AC","44175","944","48","NORTHSIDE","3","5","26063","MAJOR",,,"15684","1990-01-01T00:00:00.000","39.1589713265938","-84.5365096475566","761","14823","WILLIAM P DOOLEY BYPS"
"48","327","520","520","HAM02847","2395171290825357293295","Cincinnati","Powel519","Cinti2015","Powell Dr","Roadway","Mckinley Av","520","Werk Rd","2","S","9357","AC","15337","786","21","WESTWOOD","5","2","25495","MINOR",,,"11970","1990-01-01T00:00:00.000","39.1428269916974","-84.5900044848569","3512","66350","POWELL DR"
"48","327","520","520","HAM02847","2395171290825357293295","Cincinnati","Powel519","Cinti2015","Powell Dr","Roadway","Mckinley Av","520","Werk Rd","2","S","9357","AC","15337","786","21","WESTWOOD","5","2","25495","MINOR",,,"11970","1990-01-01T00:00:00.000","39.142801098367","-84.5900173814301","3512","66351","POWELL DR"
"38","223","10076","10075","HAM07257","2970563813629714188672","Cincinnati","Willi10075","Cinti2015","William P Dooley Byps","Roadway","Old Ludlow Av","10076","Mad Anthony St","4","S","12194","AC","44175","944","48","NORTHSIDE","3","5","26063","MAJOR",,,"15684","1990-01-01T00:00:00.000","39.1590459375701","-84.5359323991292","761","14824","WILLIAM P DOOLEY BYPS"
"38","223","10076","10075","HAM07257","2970563813629714188672","Cincinnati","Willi10075","Cinti2015","William P Dooley Byps","Roadway","Old Ludlow Av","10076","Mad Anthony St","4","S","12194","AC","44175","944","48","NORTHSIDE","3","5","26063","MAJOR",,,"15684","1990-01-01T00:00:00.000","39.1591163584769","-84.5353542829017","761","14825","WILLIAM P DOOLEY BYPS"
"48","327","520","520","HAM02847","2395171290825357293295","Cincinnati","Powel519","Cinti2015","Powell Dr","Roadway","Mckinley Av","520","Werk Rd","2","S","9357","AC","15337","786","21","WESTWOOD","5","2","25495","MINOR",,,"11970","1990-01-01T00:00:00.000","39.1427759441434","-84.5900320633634","3512","66352","POWELL DR"
"48","327","520","520","HAM02847","2395171290825357293295","Cincinnati","Powel519","Cinti2015","Powell Dr","Roadway","Mckinley Av","520","Werk Rd","2","S","9357","AC","15337","786","21","WESTWOOD","5","2","25495","MINOR",,,"11970","1990-01-01T00:00:00.000","39.1427515149407","-84.5900494119346","3512","66353","POWELL DR"
"48","327","520","520","HAM02847","2395171290825357293295","Cincinnati","Powel519","Cinti2015","Powell Dr","Roadway","Mckinley Av","520","Werk Rd","2","S","9357","AC","15337","786","21","WESTWOOD","5","2","25495","MINOR",,,"11970","1990-01-01T00:00:00.000","39.1427279192403","-84.5900681078198","3512","66354","POWELL DR"
"48","327","520","520","HAM02847","2395171290825357293295","Cincinnati","Powel519","Cinti2015","Powell Dr","Roadway","Mckinley Av","520","Werk Rd","2","S","9357","AC","15337","786","21","WESTWOOD","5","2","25495","MINOR",,,"11970","1990-01-01T00:00:00.000","39.1427053987155","-84.5900890399005","3512","66355","POWELL DR"
"39","425","8800","8799","HAM27899","3360276344533605843461","Cincinnati","Dorch8799","Cinti2015","Dorchester Av","Roadway","Burnet Av","8800","Ryan Av","4","S","3193","AC","7515","258","30","MOUNT AUBURN","4","3","27497","MINOR",,,"4168","1990-01-01T00:00:00.000","39.1178613390291","-84.5029311413495","762","14826","DORCHESTER AV"
"48","327","520","520","HAM02847","2395171290825357293295","Cincinnati","Powel519","Cinti2015","Powell Dr","Roadway","Mckinley Av","520","Werk Rd","2","S","9357","AC","15337","786","21","WESTWOOD","5","2","25495","MINOR",,,"11970","1990-01-01T00:00:00.000","39.1426839622091","-84.5901117675901","3512","66356","POWELL DR"
"39","425","8800","8799","HAM27899","3360276344533605843461","Cincinnati","Dorch8799","Cinti2015","Dorchester Av","Roadway","Burnet Av","8800","Ryan Av","4","S","3193","AC","7515","258","30","MOUNT AUBURN","4","3","27497","MINOR",,,"4168","1990-01-01T00:00:00.000","39.1178657738686","-84.5028334359164","762","14827","DORCHESTER AV"
"39","425","8800","8799","HAM27899","3360276344533605843461","Cincinnati","Dorch8799","Cinti2015","Dorchester Av","Roadway","Burnet Av","8800","Ryan Av","4","S","3193","AC","7515","258","30","MOUNT AUBURN","4","3","27497","MINOR",,,"4168","1990-01-01T00:00:00.000","39.117877073787","-84.5026314828111","762","14828","DORCHESTER AV"
"39","425","8800","8799","HAM27899","3360276344533605843461","Cincinnati","Dorch8799","Cinti2015","Dorchester Av","Roadway","Burnet Av","8800","Ryan Av","4","S","3193","AC","7515","258","30","MOUNT AUBURN","4","3","27497","MINOR",,,"4168","1990-01-01T00:00:00.000","39.117907290761","-84.50206474149","762","14829","DORCHESTER AV"
"48","327","520","520","HAM02847","2395171290825357293295","Cincinnati","Powel519","Cinti2015","Powell Dr","Roadway","Mckinley Av","520","Werk Rd","2","S","9357","AC","15337","786","21","WESTWOOD","5","2","25495","MINOR",,,"11970","1990-01-01T00:00:00.000","39.142663616763","-84.5901358502485","3512","66357","POWELL DR"
"48","327","520","520","HAM02847","2395171290825357293295","Cincinnati","Powel519","Cinti2015","Powell Dr","Roadway","Mckinley Av","520","Werk Rd","2","S","9357","AC","15337","786","21","WESTWOOD","5","2","25495","MINOR",,,"11970","1990-01-01T00:00:00.000","39.1426445184964","-84.5901621742142","3512","66358","POWELL DR"
"48","327","520","520","HAM02847","2395171290825357293295","Cincinnati","Powel519","Cinti2015","Powell Dr","Roadway","Mckinley Av","520","Werk Rd","2","S","9357","AC","15337","786","21","WESTWOOD","5","2","25495","MINOR",,,"11970","1990-01-01T00:00:00.000","39.1426267758917","-84.5901894201671","3512","66359","POWELL DR"
"39","425","8800","8799","HAM27899","3360276344533605843461","Cincinnati","Dorch8799","Cinti2015","Dorchester Av","Roadway","Burnet Av","8800","Ryan Av","4","S","3193","AC","7515","258","30","MOUNT AUBURN","4","3","27497","MINOR",,,"4168","1990-01-01T00:00:00.000","39.1179248454794","-84.5018484248086","762","14830","DORCHESTER AV"
"48","327","520","520","HAM02847","2395171290825357293295","Cincinnati","Powel519","Cinti2015","Powell Dr","Roadway","Mckinley Av","520","Werk Rd","2","S","9357","AC","15337","786","21","WESTWOOD","5","2","25495","MINOR",,,"11970","1990-01-01T00:00:00.000","39.1426104603944","-84.5902184730857","3512","66360","POWELL DR"
"48","327","520","520","HAM02847","2395171290825357293295","Cincinnati","Powel519","Cinti2015","Powell Dr","Roadway","Mckinley Av","520","Werk Rd","2","S","9357","AC","15337","786","21","WESTWOOD","5","2","25495","MINOR",,,"11970","1990-01-01T00:00:00.000","39.1425955014785","-84.5902484468632","3512","66361","POWELL DR"
"75","200","5660","5660","HAM14515","4565558523145658045546","Cincinnati","Easte5659","Cinti2015","Eastern Av","Roadway","Heekin Av","5660","Russell Av","4","S","3398","AC","13510","344","40","LINWOOD","4","4","11584","MINOR",,,"4597","1990-01-01T00:00:00.000","39.1242705741481","-84.4139745935236","763","14831","EASTERN AV"
"48","327","520","520","HAM02847","2395171290825357293295","Cincinnati","Powel519","Cinti2015","Powell Dr","Roadway","Mckinley Av","520","Werk Rd","2","S","9357","AC","15337","786","21","WESTWOOD","5","2","25495","MINOR",,,"11970","1990-01-01T00:00:00.000","39.1425821487394","-84.590279790927","3512","66362","POWELL DR"
"48","327","520","520","HAM02847","2395171290825357293295","Cincinnati","Powel519","Cinti2015","Powell Dr","Roadway","Mckinley Av","520","Werk Rd","2","S","9357","AC","15337","786","21","WESTWOOD","5","2","25495","MINOR",,,"11970","1990-01-01T00:00:00.000","39.142570323666","-84.5903120620961","3512","66363","POWELL DR"
"48","327","520","520","HAM02847","2395171290825357293295","Cincinnati","Powel519","Cinti2015","Powell Dr","Roadway","Mckinley Av","520","Werk Rd","2","S","9357","AC","15337","786","21","WESTWOOD","5","2","25495","MINOR",,,"11970","1990-01-01T00:00:00.000","39.1425601127115","-84.5903452629428","3512","66364","POWELL DR"
"48","327","520","520","HAM02847","2395171290825357293295","Cincinnati","Powel519","Cinti2015","Powell Dr","Roadway","Mckinley Av","520","Werk Rd","2","S","9357","AC","15337","786","21","WESTWOOD","5","2","25495","MINOR",,,"11970","1990-01-01T00:00:00.000","39.1425536478941","-84.5903706399029","3512","66365","POWELL DR"
"48","327","520","520","HAM02847","2395171290825357293295","Cincinnati","Powel519","Cinti2015","Powell Dr","Roadway","Mckinley Av","520","Werk Rd","2","S","9357","AC","15337","786","21","WESTWOOD","5","2","25495","MINOR",,,"11970","1990-01-01T00:00:00.000","39.1425480404059","-84.5903960423501","3512","66366","POWELL DR"
"75","200","5660","5660","HAM14515","4565558523145658045546","Cincinnati","Easte5659","Cinti2015","Eastern Av","Roadway","Heekin Av","5660","Russell Av","4","S","3398","AC","13510","344","40","LINWOOD","4","4","11584","MINOR",,,"4597","1990-01-01T00:00:00.000","39.1251487954996","-84.4131315977925","763","14832","EASTERN AV"
"48","327","520","520","HAM02847","2395171290825357293295","Cincinnati","Powel519","Cinti2015","Powell Dr","Roadway","Mckinley Av","520","Werk Rd","2","S","9357","AC","15337","786","21","WESTWOOD","5","2","25495","MINOR",,,"11970","1990-01-01T00:00:00.000","39.1425433678555","-84.5904219134404","3512","66367","POWELL DR"
"48","327","520","520","HAM02847","2395171290825357293295","Cincinnati","Powel519","Cinti2015","Powell Dr","Roadway","Mckinley Av","520","Werk Rd","2","S","9357","AC","15337","786","21","WESTWOOD","5","2","25495","MINOR",,,"11970","1990-01-01T00:00:00.000","39.1425396320437","-84.5904482532285","3512","66368","POWELL DR"
"75","0","5749","5749","HAM12239","4280246523342803765180","Cincinnati","Dougl5748","Cinti2015","Douglas Ter","Roadway","Glengate Ln","5749","Doerger Ln","2","S","3212","AC","1913","78","26","PLEASANT RIDGE","5","3","15697","MINOR",,,"4181","1990-01-01T00:00:00.000","39.1787652088759","-84.4339149521474","770","14877","DOUGLAS TER"
"57","293","10507","10506","HAM27901","3360584346133609883552","Cincinnati","Dorch10506","Cinti2015","Dorchester Av","Roadway","Ryan Av","10507","Reading Rd To I-71 Sb Exwy Ramp","4","S","3192","AC","12696","294","44","MOUNT AUBURN","4","4","32609","MINOR",,,"4161","1990-01-01T00:00:00.000","39.1179248454794","-84.5018484248086","765","14836","DORCHESTER AV"
"45",,"8505","8504","HAM32080","3778561317237786253760","Cincinnati","Woodb8504","Cinti2015","Woodburn Av","Roadway","Potter Pl","8505","Dana Av","3","S","13114","AC","310","99","99","EVANSTON","5","0","21610",,,,"15970","1990-01-01T00:00:00.000","39.1466804742273","-84.4743047431237","855","16325","WOODBURN AV"
"36","0","6637","6637","HAM20081","3293748525532938795240","Cincinnati","Klott6636","Cinti2015","Klotter Av","Roadway","Renner Pl","6637","Ravine St","1","S","6544","AC","1745","96","19","CUF","5","2","40030","MINOR",,,"8776","1990-01-01T00:00:00.000","39.1223984964135","-84.525615664061","925","17631","KLOTTER AV"
"36","0","6637","6637","HAM20081","3293748525532938795240","Cincinnati","Klott6636","Cinti2015","Klotter Av","Roadway","Renner Pl","6637","Ravine St","1","S","6544","AC","1745","96","19","CUF","5","2","40030","MINOR",,,"8776","1990-01-01T00:00:00.000","39.1224306034502","-84.5260766960345","925","17632","KLOTTER AV"
"57","293","10507","10506","HAM27901","3360584346133609883552","Cincinnati","Dorch10506","Cinti2015","Dorchester Av","Roadway","Ryan Av","10507","Reading Rd To I-71 Sb Exwy Ramp","4","S","3192","AC","12696","294","44","MOUNT AUBURN","4","4","32609","MINOR",,,"4161","1990-01-01T00:00:00.000","39.1179281763277","-84.5015810245831","765","14837","DORCHESTER AV"
"83","92","7911","7910","HAM10394","3302905416133030304147","Cincinnati","Bank 7910","Cinti2015","Bank St","Roadway","Amity Al","7911","Baymiller St","2","S","781","AC","6598","90","73","WEST END","5","7","35230","MINOR",,,"1073","1990-01-01T00:00:00.000","39.1193444679562","-84.528519778859","948","17969","BANK ST"
"83","92","7911","7910","HAM10394","3302905416133030304147","Cincinnati","Bank 7910","Cinti2015","Bank St","Roadway","Amity Al","7911","Baymiller St","2","S","781","AC","6598","90","73","WEST END","5","7","35230","MINOR",,,"1073","1990-01-01T00:00:00.000","39.1193749337037","-84.5289620450472","948","17970","BANK ST"
"100","227","7945","7944","HAM01867","2998485553629988635879","Cincinnati","Ashtr7944","Cinti2015","Ashtree Dr","Roadway","Casey Dr","7945","Hamilton Av","4","S","621","AC","15523","403","38","NORTHSIDE","4","4","36754","MINOR",,,"830","1990-01-01T00:00:00.000","39.178450299803","-84.5455057667547","1189","22101","ASHTREE DR"
"25","0","3959","3959","HAM08375","3303892289633040112882","Cincinnati","Findl3958","Cinti2015","Findlay St","Roadway","John St","3959","Snyder Al","2","S","14508","AC","2929","97","31","WEST END","5","3","40870","MINOR",,,"5540","1990-01-01T00:00:00.000","39.1159632037976","-84.5253844923315","1215","22453","FINDLAY ST"
"57","293","10507","10506","HAM27901","3360584346133609883552","Cincinnati","Dorch10506","Cinti2015","Dorchester Av","Roadway","Ryan Av","10507","Reading Rd To I-71 Sb Exwy Ramp","4","S","3192","AC","12696","294","44","MOUNT AUBURN","4","4","32609","MINOR",,,"4161","1990-01-01T00:00:00.000","39.1179581198979","-84.5013280416846","765","14838","DORCHESTER AV"
"57","293","10507","10506","HAM27901","3360584346133609883552","Cincinnati","Dorch10506","Cinti2015","Dorchester Av","Roadway","Ryan Av","10507","Reading Rd To I-71 Sb Exwy Ramp","4","S","3192","AC","12696","294","44","MOUNT AUBURN","4","4","32609","MINOR",,,"4161","1990-01-01T00:00:00.000","39.1181006094377","-84.5007799172459","765","14839","DORCHESTER AV"
"67","263","4031","4031","HAM25659","3773036364237734093721","Cincinnati","Flora4030","Cinti2015","Floral Av","Roadway","Lexington Av","4031","Hazel Av","3","S","21998","AC","13918","332","39","EVANSTON","5","4","44717","MINOR",,,"5605","1990-01-01T00:00:00.000","39.1465609430507","-84.4584189552121","1303","23562","FLORAL AV"
"57","293","10507","10506","HAM27901","3360584346133609883552","Cincinnati","Dorch10506","Cinti2015","Dorchester Av","Roadway","Ryan Av","10507","Reading Rd To I-71 Sb Exwy Ramp","4","S","3192","AC","12696","294","44","MOUNT AUBURN","4","4","32609","MINOR",,,"4161","1990-01-01T00:00:00.000","39.118170698457","-84.5005479073556","765","14840","DORCHESTER AV"
"57","293","10507","10506","HAM27901","3360584346133609883552","Cincinnati","Dorch10506","Cinti2015","Dorchester Av","Roadway","Ryan Av","10507","Reading Rd To I-71 Sb Exwy Ramp","4","S","3192","AC","12696","294","44","MOUNT AUBURN","4","4","32609","MINOR",,,"4161","1990-01-01T00:00:00.000","39.1182388185214","-84.5003000642417","765","14841","DORCHESTER AV"
"88","244","3808","3808","HAM30567","2979862732229705638136","Cincinnati","Willi3807","Cinti2015","William P Dooley Byps","Roadway","Elmore St","3808","Old Ludlow Av","4","S","15698","AC","42218","860","43","NORTHSIDE","3","4","35300","MAJOR",,,"15701","1990-01-01T00:00:00.000","39.1553139243784","-84.5407323482145","769","14863","WILLIAM P DOOLEY BYPS"
"67","263","4031","4031","HAM25659","3773036364237734093721","Cincinnati","Flora4030","Cinti2015","Floral Av","Roadway","Lexington Av","4031","Hazel Av","3","S","21998","AC","13918","332","39","EVANSTON","5","4","44717","MINOR",,,"5605","1990-01-01T00:00:00.000","39.1465683265784","-84.4583882996374","1303","23563","FLORAL AV"
"88","244","3808","3808","HAM30567","2979862732229705638136","Cincinnati","Willi3807","Cinti2015","William P Dooley Byps","Roadway","Elmore St","3808","Old Ludlow Av","4","S","15698","AC","42218","860","43","NORTHSIDE","3","4","35300","MAJOR",,,"15701","1990-01-01T00:00:00.000","39.1563479170041","-84.539352275195","769","14864","WILLIAM P DOOLEY BYPS"
"67","263","4031","4031","HAM25659","3773036364237734093721","Cincinnati","Flora4030","Cinti2015","Floral Av","Roadway","Lexington Av","4031","Hazel Av","3","S","21998","AC","13918","332","39","EVANSTON","5","4","44717","MINOR",,,"5605","1990-01-01T00:00:00.000","39.146577768829","-84.4583577025622","1303","23564","FLORAL AV"
"88","244","3808","3808","HAM30567","2979862732229705638136","Cincinnati","Willi3807","Cinti2015","William P Dooley Byps","Roadway","Elmore St","3808","Old Ludlow Av","4","S","15698","AC","42218","860","43","NORTHSIDE","3","4","35300","MAJOR",,,"15701","1990-01-01T00:00:00.000","39.1567521784101","-84.5389160168236","769","14865","WILLIAM P DOOLEY BYPS"
"61","550","2153","2153","HAM27636","3316144724833262356792","Cincinnati","Home 2152","Cinti2015","Home Al","Roadway","4th St","2153","5th St","2","S","15264","AC","5575","427","15","CBD/RIVERFRONT","7","1","30425","MINOR",,,"7997","1990-01-01T00:00:00.000","39.0994117358889","-84.5167244273554","1983","35486","HOME AL"
"61","550","2153","2153","HAM27636","3316144724833262356792","Cincinnati","Home 2152","Cinti2015","Home Al","Roadway","4th St","2153","5th St","2","S","15264","AC","5575","427","15","CBD/RIVERFRONT","7","1","30425","MINOR",,,"7997","1990-01-01T00:00:00.000","39.1005942836135","-84.5170221139327","1983","35487","HOME AL"
"88","244","3808","3808","HAM30567","2979862732229705638136","Cincinnati","Willi3807","Cinti2015","William P Dooley Byps","Roadway","Elmore St","3808","Old Ludlow Av","4","S","15698","AC","42218","860","43","NORTHSIDE","3","4","35300","MAJOR",,,"15701","1990-01-01T00:00:00.000","39.1569512089603","-84.5387008829634","769","14866","WILLIAM P DOOLEY BYPS"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.1696846757994","-84.5410610042623","2054","36405","HAIGHT AV"
"88","244","3808","3808","HAM30567","2979862732229705638136","Cincinnati","Willi3807","Cinti2015","William P Dooley Byps","Roadway","Elmore St","3808","Old Ludlow Av","4","S","15698","AC","42218","860","43","NORTHSIDE","3","4","35300","MAJOR",,,"15701","1990-01-01T00:00:00.000","39.1575906744432","-84.5383252318553","769","14867","WILLIAM P DOOLEY BYPS"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.1696919074674","-84.5410841469446","2054","36406","HAIGHT AV"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.1696973293324","-84.5411076780815","2054","36407","HAIGHT AV"
"75","0","5749","5749","HAM12239","4280246523342803765180","Cincinnati","Dougl5748","Cinti2015","Douglas Ter","Roadway","Glengate Ln","5749","Doerger Ln","2","S","3212","AC","1913","78","26","PLEASANT RIDGE","5","3","15697","MINOR",,,"4181","1990-01-01T00:00:00.000","39.1788657340042","-84.434206612145","770","14868","DOUGLAS TER"
"75","0","5749","5749","HAM12239","4280246523342803765180","Cincinnati","Dougl5748","Cinti2015","Douglas Ter","Roadway","Glengate Ln","5749","Doerger Ln","2","S","3212","AC","1913","78","26","PLEASANT RIDGE","5","3","15697","MINOR",,,"4181","1990-01-01T00:00:00.000","39.1788525235323","-84.4341753744201","770","14869","DOUGLAS TER"
"75","0","5749","5749","HAM12239","4280246523342803765180","Cincinnati","Dougl5748","Cinti2015","Douglas Ter","Roadway","Glengate Ln","5749","Doerger Ln","2","S","3212","AC","1913","78","26","PLEASANT RIDGE","5","3","15697","MINOR",,,"4181","1990-01-01T00:00:00.000","39.1788398281912","-84.434144150886","770","14870","DOUGLAS TER"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.1697010278489","-84.5411316001822","2054","36408","HAIGHT AV"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.1697029165618","-84.5411559107339","2054","36409","HAIGHT AV"
"75","0","5749","5749","HAM12239","4280246523342803765180","Cincinnati","Dougl5748","Cinti2015","Douglas Ter","Roadway","Glengate Ln","5749","Doerger Ln","2","S","3212","AC","1913","78","26","PLEASANT RIDGE","5","3","15697","MINOR",,,"4181","1990-01-01T00:00:00.000","39.1788275753246","-84.4341120574254","770","14871","DOUGLAS TER"
"75","0","5749","5749","HAM12239","4280246523342803765180","Cincinnati","Dougl5748","Cinti2015","Douglas Ter","Roadway","Glengate Ln","5749","Doerger Ln","2","S","3212","AC","1913","78","26","PLEASANT RIDGE","5","3","15697","MINOR",,,"4181","1990-01-01T00:00:00.000","39.1788158375883","-84.4340799781544","770","14872","DOUGLAS TER"
"75","0","5749","5749","HAM12239","4280246523342803765180","Cincinnati","Dougl5748","Cinti2015","Douglas Ter","Roadway","Glengate Ln","5749","Doerger Ln","2","S","3212","AC","1913","78","26","PLEASANT RIDGE","5","3","15697","MINOR",,,"4181","1990-01-01T00:00:00.000","39.1788047078889","-84.4340474745712","770","14873","DOUGLAS TER"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.1697029972721","-84.5411806097872","2054","36410","HAIGHT AV"
"75","0","5749","5749","HAM12239","4280246523342803765180","Cincinnati","Dougl5748","Cinti2015","Douglas Ter","Roadway","Glengate Ln","5749","Doerger Ln","2","S","3212","AC","1913","78","26","PLEASANT RIDGE","5","3","15697","MINOR",,,"4181","1990-01-01T00:00:00.000","39.1787940077633","-84.4340149828217","770","14874","DOUGLAS TER"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.1697040922552","-84.5412159226043","2054","36411","HAIGHT AV"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.1697051872071","-84.5412512365794","2054","36412","HAIGHT AV"
"75","0","5749","5749","HAM12239","4280246523342803765180","Cincinnati","Dougl5748","Cinti2015","Douglas Ter","Roadway","Glengate Ln","5749","Doerger Ln","2","S","3212","AC","1913","78","26","PLEASANT RIDGE","5","3","15697","MINOR",,,"4181","1990-01-01T00:00:00.000","39.1787838356669","-84.4339816234986","770","14875","DOUGLAS TER"
"75","0","5749","5749","HAM12239","4280246523342803765180","Cincinnati","Dougl5748","Cinti2015","Douglas Ter","Roadway","Glengate Ln","5749","Doerger Ln","2","S","3212","AC","1913","78","26","PLEASANT RIDGE","5","3","15697","MINOR",,,"4181","1990-01-01T00:00:00.000","39.1787742578069","-84.433948721598","770","14876","DOUGLAS TER"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.1697062821687","-84.5412865493988","2054","36413","HAIGHT AV"
