"asset","assetnhood","distance_traveled","heading","id_ham_pvmnt_plygn","latitude","loadts","longitude","odometer","ppolylabel","reasons","reasons_text","speed","streetfrom","streetto","time"
"115",,"0","NWW",,"39.272616","20210104132125","-84.593942","58780.9",,"11","Standard Event","9.6",,,"20210104131827"
"482","SAYLER PARK","0.1","NEE","S-HAM11144","39.115391","20210104082227","-84.694518","8577.7","LURLINE PL","9","Motion Stop","0.0","GRACELY DR","PARKLAND AV","20210104082227"
"115","WEST PRICE HILL","0","S","S-HAM02120","39.117146","20210104113803","-84.581869","58766.4","DEWEY AV","10","Motion Start","4.4","GLENWAY AV","W LIBERTY ST","20210104113800"
"328","PENDLETON","0.2","S","S-HAM20256","39.110851","20210104133759","-84.510448","73827.5","SYCAMORE ST","11","Standard Event","26.1","E 13TH ST","E 14TH ST","20210104133731"
"158","WEST PRICE HILL","0.4","NW","S-HAM01799","39.117728","20210104132135","-84.598383","138696","GLENWAY AV","9","Motion Stop","0.0","OVERLOOK AV","RULISON AV","20210104132133"
"399","SOUTH FAIRMOUNT","0.1","NW","S-HAM03131","39.127048","20210104073116","-84.562483","36025.3","WICKHAM AL","9","Motion Stop","0.0","EKARDT ST","SPERBER ST","20210104073113"
"393","AVONDALE","0","SEE","S-HAM05864","39.143788","20210104110721","-84.495847","33831.8","HICKORY ST","10","Motion Start","6.2","HARVEY AV","KNOTT ST","20210104110719"
"224",,"0","NW",,"39.158578","20210104180931","-84.404661","37444.9",,"10","Motion Start","5.7",,,"20210104180928"
"448","FAY APARTMENTS","3.9","SE","S-HAM52882","39.177915","20210104164950","-84.590376","20911","I-74 EB EXWY","11","Standard Event","62.0","NORTH BEND RD TO I-74 EB EXWY RAMP","MONTANA AV TO I-74 EB EXWY RAMP","20210104164626"
"387","LOWER PRICE HILL","0","N","S-HAM01671","39.105159","20210104122034","-84.553232","10697.5","STATE AV","10","Motion Start","3.1","PARDEE AL","W 8TH ST","20210104122032"
"144","WEST PRICE HILL","0.3","W","S-HAM02214","39.111932","20210104081805","-84.577304","139306.1","VINCENT AV","10","Motion Start","4.0","SETON AV","BEECH AV","20210104081804"
"487","ROSELAWN","0","NW","S-HAM19554","39.188695","20210104121208","-84.462357","4626.7","E SEYMOUR AV","11","Standard Event","25.5","READING RD","HIRSCH DR","20210104121154"
"276","COLUMBIA TUSCULUM","2","NNE","S-HAM06127","39.120008","20210104095041","-84.437413","80478.8","DELTA AV","11","Standard Event","19.9","GOLDEN AV","LAWLER ST","20210104094902"
"255","CAMP WASHINGTON","1.6","N","S-HAM21975","39.145263","20210104134425","-84.541437","197606.5","SPRING GROVE AV","9","Motion Stop","0.0","LEDLIE ST","ARLINGTON ST","20210104134422"
"336","EAST WALNUT HILLS","0.2","S","S-HAM32041","39.130403","20210104124234","-84.468865","22165.7","WOLD AV","11","Standard Event","6.4","MADISON RD","DEXTER AV","20210104124225"
"374","WEST PRICE HILL","0.2","W","I-GJ07563266","39.118487","20210104110601","-84.598765","34068.8","CLEVES WARSAW PIKE & GUERLEY RD & GLENWAY AV","9","Motion Stop","0.0",,,"20210104110559"
"173","NORTH FAIRMOUNT","0.7","E","B-GJ1221334893","39.137541","20210103214833","-84.54716","103897.6","HOPPLE ST BRIDGE OVER BALTIMORE AND OHIO RAILROAD, NEW YORK CENTRAL RAILROAD, MILL CREEK","11","Standard Event","46.0",,,"20210103214659"
"372",,"0","SWW",,"39.143239","20210104110754","-84.537451","6080.7",,"10","Motion Start","3.7",,,"20210104110751"
"481","EAST PRICE HILL","0.1","NNE","S-HAM12957","39.098814","20210104100859","-84.561922","7908.8","GRAND AV","10","Motion Start","8.0","MURDOCK AV","BASSETT RD","20210104100858"
"313","NORTHSIDE","0","S","S-HAM01852","39.171462","20210104130106","-84.547063","26581.6","KIRBY AV","10","Motion Start","5.6","MARTHA AV","FREDERICK AV","20210104130102"
"450","SAYLER PARK","0","SSE","S-HAM00225","39.108877","20210104105140","-84.687093","20064","REVERE AV","9","Motion Stop","0.0","RICHARDSON PL","CHELSEA PL","20210104105139"
"328","CAMP WASHINGTON","0.3","SSE","S-HAM25602","39.1339","20210104122841","-84.535342","73813.9","HENSHAW AV","11","Standard Event","11.8","BADER ST","TOWNSHIP ST","20210104122832"
"241","EAST PRICE HILL","0.2","SEE","S-HAM02034","39.11339","20210104091516","-84.564102","55623.3","GLENWAY AV","11","Standard Event","9.9","PURCELL AV","ELBERON AV","20210104091416"
"309","WEST END","0.6","N","S-HAM27515","39.112634","20210104122810","-84.530765","23522.6","WINCHELL AV","11","Standard Event","28.0","WINCHELL AV TO I-75 NB EXWY RAMP","WADE WALK ST","20210104122618"
"298","EVANSTON","0.2","SW","S-HAM07741","39.133372","20210104090856","-84.459112","26587.1","MADISON RD","11","Standard Event","7.8","TORRENCE PKWY","BEDFORD AV","20210104090816"
"260","SOUTH CUMMINSVILLE","3.7","S","S-HAM21901","39.153631","20210104145016","-84.550575","52072.9","BEEKMAN ST","11","Standard Event","29.2","DREMAN AV","ELMORE ST","20210104144836"
"370",,"0.3","S",,"39.272027","20210104114927","-84.593186","40587.9",,"11","Standard Event","11.9",,,"20210104114819"
"158","EAST PRICE HILL","0.2","E","S-HAM39196","39.108427","20210104125423","-84.557712","138692.8","MORROW PL","10","Motion Start","3.7","TERM SE OF MARYLAND AV","SUMMIT AV","20210104125422"
"305","WEST PRICE HILL","0.6","S","I-GJ07643266","39.118537","20210104102957","-84.598138","44857.4","GUERLEY RD & KELLYWOOD AV","9","Motion Stop","0.0",,,"20210104102954"
"464",,"0.6","NW",,"39.148389","20210104112552","-84.548058","8842.1",,"9","Motion Stop","0.0",,,"20210104112550"
"309","COLUMBIA TUSCULUM","1.9","SSE","S-HAM09094","39.113915","20210104182503","-84.435494","23548.7","COLUMBIA PKWY","11","Standard Event","28.6","STANLEY AV","TUSCULUM AV","20210104182311"
"479",,"0","SSE","S-HAM24474","39.262796","20210104122121","-84.604315","8219.9","COLERAIN RD","11","Standard Event","22.8","RAEANN DR","STRUBLE RD","20210104121859"
"300",,"0","SSW",,"39.270679","20210104123732","-84.596715","50853",,"9","Motion Stop","0.0",,,"20210104123730"
"313",,"3.7","S",,"39.15211","20210104120025","-84.442793","26571.7",,"9","Motion Stop","0.0",,,"20210104120021"
"429",,"0.1","NNE",,"39.148553","20210104073459","-84.548138","560.4",,"11","Standard Event","12.5",,,"20210104073440"
"388",,"1","W",,"39.266678","20210104170531","-84.594587","31953.6",,"11","Standard Event","11.8",,,"20210104170528"
"324","SPRING GROVE VILLAGE","1.2","SWW","S-HAM56712","39.161364","20210104144600","-84.528327","26270.3","SPRING GROVE AV","9","Motion Stop","0.0","CRAWFORD AV","CATAFALQUE DR","20210104144558"
"465","SOUTH FAIRMOUNT","1.2","SEE","S-HAM53294","39.126117","20210104101810","-84.562697","8962.7","WESTWOOD AV","11","Standard Event","31.7","QUEBEC RD","WHITE ST","20210104101759"
"292","ROSELAWN","2","NW","I-GJ19074085","39.189404","20210104045438","-84.463227","21043.4","E SEYMOUR AV & READING RD","11","Standard Event","19.8",,,"20210104045304"
"317","WEST PRICE HILL","0.3","N","S-HAM03319","39.106497","20210104123611","-84.588847","38221.7","TRENTON AV","11","Standard Event","26.0","FLOWER AV","W 8TH ST","20210104123556"
"320","NORTHSIDE","1.2","NW","S-HAM31983","39.179741","20210104104311","-84.555764","77335.2","KIRBY AV","11","Standard Event","34.8","MEHMERT AV","GLENVIEW AV","20210104104214"
"298","EVANSTON","0.3","N","S-HAM32036","39.133676","20210104090016","-84.46108","26586.7","OBRYON ST","11","Standard Event","3.0","UNNAMED AL","POGUE AV","20210104090010"
"440","EAST PRICE HILL","1","E","S-HAM02102","39.113945","20210104052321","-84.57241","9507.7","GLENWAY AV","11","Standard Event","29.6","WESSELS AV","RIDLEN AV","20210104052317"
"401","CARTHAGE","0.6","NE","I-GJ18244204","39.20028","20210104125507","-84.472699","55536.3","ANTHONY WAYNE AV & CITY CENTRE DR","11","Standard Event","29.8",,,"20210104125312"
"470","COLLEGE HILL","0","N","S-HAM10940","39.208997","20210104111115","-84.552781","91873.2","MEIS AV","11","Standard Event","13.7","HARBESON AV","CINC|NCOLHL CORPLINE","20210104110953"
"150",,"0","N",,"39.14723","20210104151906","-84.548231","117482.3",,"7","Power Off","0.0",,,"20210104151905"
"445","WEST PRICE HILL","0","W","S-HAM03723","39.121551","20210104141635","-84.606248","20181.7","WESTERN HILLS AV","10","Motion Start","7.5","GLENWAY AV","COVEDALE AV","20210104141633"
"370",,"1.5","NEE","S-HAM63932","39.137478","20210104064033","-84.535725","40558.2","HOPPLE ST","11","Standard Event","17.2","I-75 SB EXWY TO HOPPLE ST RAMP","HOPPLE ST TO I-75 SB RAMP","20210104064026"
"224",,"0","S",,"39.158279","20210104165649","-84.404817","37444",,"9","Motion Stop","0.0",,,"20210104165616"
"481","SOUTH CUMMINSVILLE","0.2","S","S-HAM21878","39.148975","20210104122145","-84.547954","7951.1","MILLCREEK RD","11","Standard Event","3.4","LLEWELLYN ST","GERINGER ST","20210104122140"
"219","RIVERSIDE","0.1","NE","I-GJ07792828","39.079062","20210104082341","-84.597768","149584.1","HILLSIDE AV & CLYDE ST","10","Motion Start","3.7",,,"20210104082340"
"410","NORTHSIDE","0.2","SWW","S-HAM29970","39.162953","20210104000749","-84.559249","88127.5","WEST FORK RD","11","Standard Event","24.2","HAYS AV","TODD AV","20210104000650"
"311",,"0","S","S-HAM17590","39.091035","20210104121017","-84.618538","23856.3","ANDERSON FERRY RD","11","Standard Event","32.3","BRIARHILL DR","DELHI RD","20210104120741"
"144",,"0.1","S",,"39.095485","20210104094723","-84.606937","139316.6",,"10","Motion Start","3.5",,,"20210104094720"
"320","NORTHSIDE","0.6","NW","S-HAM31978","39.176306","20210104104311","-84.550499","77334.6","KIRBY AV","11","Standard Event","37.3","ASHTREE DR","MEHMERT AV","20210104104138"
"320","NORTHSIDE","2.5","NEE","S-HAM29496","39.155616","20210104123013","-84.543398","77355.7","ELMORE ST","10","Motion Start","6.2","ELMORE CT","PRANG ST","20210104123010"
"487","SOUTH CUMMINSVILLE","0.6","NE","S-HAM21878","39.148889","20210104144111","-84.548673","4667.1","MILLCREEK RD","11","Standard Event","18.0","LLEWELLYN ST","GERINGER ST","20210104144027"
"82",,"2","SWW",,"39.147367","20210104095239","-84.549091","62923.6",,"9","Motion Stop","0.0",,,"20210104095237"
"336","EAST WALNUT HILLS","0.5","W","S-HAM21539","39.131807","20210104130037","-84.47595","22167.2","DESALES LN","9","Motion Stop","0.0","WOODBURN AV","HACKBERRY ST","20210104130033"
"100","EAST PRICE HILL","0","N","S-HAM02439","39.10631","20210104112158","-84.567656","78995.5","WOODLAWN AV","10","Motion Start","5.0","BASSETT RD","PRICE AV","20210104112155"
"483","OVER-THE-RHINE","0.1","SWW","S-HAM08992","39.10934","20210104075022","-84.516175","8375","W 13TH ST","9","Motion Stop","0.0","REPUBLIC ST","BALDWIN AL","20210104075019"
"483",,"4.6","NE","S-HAM52833","39.169448","20210104112418","-84.503504","8387.8","I-75 NB EXWY","11","Standard Event","58.8","W MITCHELL AV TO I-75 NB EXWY RAMP","I-75 NB TO SR 562 EB RAMP","20210104112416"
"336","EVANSTON","0.3","W","S-HAM26362","39.143096","20210104080403","-84.479122","22144.8","JONATHAN AV","10","Motion Start","4.3","SULSAR AV","FERNSIDE PL","20210104080400"
"93",,"0","S",,"39.128475","20210104023157","-84.610001","16746.4",,"10","Motion Start","3.0",,,"20210104023155"
"314",,"0","SSE",,"39.143675","20210104152957","-84.537976","35920.3",,"9","Motion Stop","0.0",,,"20210104152944"
"210","WEST PRICE HILL","0.1","SE","S-HAM02472","39.114437","20210104091154","-84.592069","107383.6","GLENWAY AV","10","Motion Start","5.2","RAPID RUN PIKE","AMETHYST ST","20210104091151"
"206","OVER-THE-RHINE","0.1","W","I-GJ14913222","39.112797","20210104103808","-84.51412","156594.6","E LIBERTY ST & WALNUT ST","9","Motion Stop","0.0",,,"20210104103805"
"328","WESTWOOD","1.2","SEE","S-HAM03078","39.141745","20210104061006","-84.584788","73745.5","HARRISON AV","11","Standard Event","30.4","DEBRECK AV","HOADLY CT","20210104060813"
"483","OVER-THE-RHINE","0.2","NEE","S-HAM08995","39.11037","20210104082941","-84.514719","8376.5","MERCER ST","10","Motion Start","3.1","BOOTS AL","RODNEY AL","20210104082938"
"320","WESTWOOD","1.2","E","S-HAM15366","39.150595","20210104113533","-84.598153","77345.8","URWILER AV","11","Standard Event","22.4","HAZELWOOD AV","EPWORTH AV","20210104113406"
"311","RIVERSIDE","0","SE","S-HAM22351","39.080714","20210104142342","-84.633617","23868.7","RIVER RD","11","Standard Event","42.9","FENIMORE ST","STILLE DR","20210104142039"
"482","SAYLER PARK","0.4","NNE","S-HAM11721","39.127708","20210104095000","-84.705085","8582.6","GRACELY DR","10","Motion Start","5.1","WYNNE PL","LOWLAND RD","20210104095000"
"102","WEST PRICE HILL","0","SSW","S-HAM03305","39.109235","20210104112609","-84.583415","75222.8","ROSEMONT AV","10","Motion Start","4.5","ST WILLIAMS AV","JAMESTOWN ST","20210104112607"
"438","PENDLETON","0.2","E","S-HAM27819","39.110083","20210104105032","-84.505823","24370.5","E 12TH ST","9","Motion Stop","0.0","WIDDELL AL","DODT AL","20210104105029"
"158",,"0","NNE",,"39.147321","20210104064318","-84.547826","138629.2",,"10","Motion Start","3.7",,,"20210104064315"
"467","WALNUT HILLS","1.6","NNE","I-GJ17143458","39.133281","20210104131510","-84.487741","56866.9","GILBERT AV & BEECHER ST","11","Standard Event","36.6",,,"20210104131420"
"445",,"0.5","SEE",,"39.146807","20210104144757","-84.548221","20189.2",,"9","Motion Stop","0.0",,,"20210104144754"
"374",,"0.2","W",,"39.267488","20210104141144","-84.598771","34089.9",,"11","Standard Event","19.4",,,"20210104141018"
"308","CUF","0.6","S","S-HAM27344","39.133771","20210104092851","-84.532198","31552.6","CENTRAL PKWY","11","Standard Event","44.1","MARSHALL AV","W MARTIN LUTHER KING JR DR","20210104092754"
"115",,"1.1","N","I-GJ07184334","39.214629","20210104130332","-84.600032","58776","BLUE ROCK RD & CHEVIOT RD","11","Standard Event","26.5",,,"20210104130322"
"449","SOUTH CUMMINSVILLE","2.5","S","S-HAM21871","39.150347","20210104142513","-84.551152","18209","BEEKMAN ST","11","Standard Event","31.0","EMMA PL","WEBMAN CT","20210104142409"
"219","SEDAMSVILLE","0.7","NNE","S-HAM12998","39.097627","20210104083245","-84.570312","149586.7","FAIRBANKS AV","11","Standard Event","25.2","EDWIN AV","BASSETT RD","20210104083206"
"154","EAST PRICE HILL","0.6","E","S-HAM02046","39.105709","20210104072840","-84.561046","81812.3","W 8TH ST","9","Motion Stop","0.0","CHATEAU AV","GRAND AV","20210104072839"
"374",,"2.6","NE","S-HAM53202","39.243764","20210104133312","-84.615727","34085","I-275 EB EXWY","11","Standard Event","62.0","BLUE ROCK RD TO I-275 EB RAMP","I-275 EB EXWY TO COLERAIN RD RAMP","20210104133151"
"241","EAST PRICE HILL","0","S","S-HAM02016","39.113689","20210104083344","-84.562669","55622.4","CONSIDINE AV","9","Motion Stop","0.0","GLENWAY AV","LEHMAN RD","20210104083343"
"201",,"0.5","S",,"39.141764","20210104104245","-84.533745","150458",,"9","Motion Stop","0.0",,,"20210104104242"
"201","NORTH AVONDALE","0.4","E","I-GJ15903761","39.160979","20210104130851","-84.501196","150470.9","E MITCHELL AV & LEONARD AV","11","Standard Event","31.9",,,"20210104130642"
"318","WEST END","0","E","I-GJ14183163","39.107555","20210104111635","-84.523007","15168.8","CLARK ST & JOHN ST","9","Motion Stop","0.0",,,"20210104111631"
"307","WEST PRICE HILL","0","N","S-HAM03349","39.110392","20210104113704","-84.589225","33009.7","KREIS LN","11","Standard Event","9.9","CENTURY LN","ST LAWRENCE AV","20210104113658"
"24",,"1.9","SSE","S-HAM29400","39.213947","20210104092508","-84.676035","82399.7","HARRISON RD","11","Standard Event","38.4","MULLEN RD","SPRINGDALE RD","20210104092506"
"307","EAST PRICE HILL","0","N","I-GJ09583221","39.113814","20210104101013","-84.57619","33002.9","GLENWAY AV & WARSAW AV & QUEBEC RD & SETON AV","9","Motion Stop","0.0",,,"20210104101013"
"380","NORTHSIDE","0","W","I-GJ12413778","39.16344","20210103232637","-84.541494","22669.5","CHASE AV & TURRILL ST","11","Standard Event","22.4",,,"20210103232538"
"260","EAST PRICE HILL","0","S","I-GJ11083191","39.110838","20210104104540","-84.558723","52031.6","STODDARD PL & UNDERWOOD PL","9","Motion Stop","0.0",,,"20210104104536"
"144",,"0.1","NNE",,"39.147715","20210104070725","-84.548398","139296.6",,"10","Motion Start","3.5",,,"20210104070723"
"450","SOUTH CUMMINSVILLE","4.2","S","S-HAM21871","39.150649","20210104141937","-84.551161","20106.8","BEEKMAN ST","11","Standard Event","35.0","EMMA PL","WEBMAN CT","20210104141904"
"334","CORRYVILLE","0.1","S","I-GJ15853467","39.134483","20210104103202","-84.502543","24250.6","HIGHLAND AV & STETSON ST","11","Standard Event","7.1",,,"20210104103146"
"311","WESTWOOD","0.6","NWW","S-HAM09746","39.13431","20210104112553","-84.595547","23850.7","QUEEN CITY AV","11","Standard Event","27.3","EAST TOWER DR","TIMBERCREST DR","20210104112510"
"158",,"0","SSE",,"39.270437","20210104140243","-84.596936","138713.8",,"10","Motion Start","5.2",,,"20210104140240"
"292","PLEASANT RIDGE","0.4","S","S-HAM12011","39.181146","20210104031500","-84.427329","21025.1","RIDGE AV","11","Standard Event","21.6","WOODFORD RD","ORION AV","20210104031152"
"161","WEST PRICE HILL","0.4","N","S-HAM02132","39.116938","20210104080910","-84.587187","117075","RUTLEDGE AV","11","Standard Event","11.5","GLENWAY AV","RAPID RUN PIKE","20210104080856"
"124","OAKLEY","0.6","SW","I-GJ22103694","39.153389","20210104143927","-84.429734","36657.8","MADISON RD & BROWNWAY AV","11","Standard Event","17.6",,,"20210104143845"
"301","HEIGHTS","0.1","E","S-HAM05348","39.134537","20210104090538","-84.522733","49602.6","PROBASCO ST","10","Motion Start","5.5","STRATFORD AV","DIGBY AV","20210104090535"
"41","HARTWELL","1","NNW","I-GJ18804291","39.207924","20210104113804","-84.465861","34853.1","ANTHONY WAYNE AV & PARKWAY AV","11","Standard Event","14.5",,,"20210104113725"
"451","EAST PRICE HILL","1.3","S","S-HAM02370","39.108049","20210104094418","-84.560953","156008.2","GRAND AV","7","Power Off","23.2","PRICE AV","MARYLAND AV","20210104094417"
"305","CUF","0.6","N","S-HAM27385","39.125274","20210104132046","-84.533375","44889.1","CENTRAL PKWY","12","Power On","0.0","W MCMILLAN ST","HALLMAR AV","20210104132043"
"451","EAST PRICE HILL","0.4","N","S-HAM02439","39.106301","20210104095212","-84.56767","156010.1","WOODLAWN AV","12","Power On","23.3","BASSETT RD","PRICE AV","20210104095208"
"440","ENGLISH WOODS","0.6","NWW","S-HAM62399","39.142967","20210104042709","-84.557805","9501","WESTWOOD NORTHERN BLVD","11","Standard Event","29.9","WESTWOOD NORTHERN BLVD","U TURN ACCS","20210104042611"
"450","SAYLER PARK","0.1","NNW","S-HAM00216","39.110867","20210104115340","-84.688616","20066.1","REVERE AV","9","Motion Stop","0.0","MACKENZIE AV","IVANHOE AV","20210104115337"
"450","RIVERSIDE","0.5","NWW","S-HAM53853","39.077787","20210104082541","-84.619738","20052.6","HILLSIDE AV","9","Motion Stop","0.0","WYANDOT ST","ANDERSON FERRY RD","20210104082540"
"336","EVANSTON","0.1","W","S-HAM26255","39.138923","20210104105404","-84.473817","22158.1","HOLLOWAY AV","9","Motion Stop","0.0","MONTGOMERY RD","HACKBERRY ST","20210104105401"
"383",,"0","SWW","S-HAM24517","39.264084","20210104131240","-84.60402","34013","STRUBLE RD","10","Motion Start","5.0","HUGHES RD","COLERAIN AV","20210104131237"
"336","EVANSTON","0.2","SSE","S-HAM07763","39.138661","20210104093324","-84.470727","22151.8","SPOKANE AV","11","Standard Event","6.3","HEWITT AV","HURON AV","20210104093232"
"48","SPRING GROVE VILLAGE","0.8","SWW","I-GJ13523756","39.161227","20210104183006","-84.528572","97573.8","SPRING GROVE AV & CRAWFORD AV","10","Motion Start","10.6",,,"20210104183003"
"40","WEST END","0.1","SE","S-HAM27459","39.116108","20210104122430","-84.534572","80026.6","FINDLAY ST","11","Standard Event","6.8","WESTERN AV","DALTON AV","20210104122416"
"92","WEST END","2.2","E","S-HAM27448","39.119706","20210104103422","-84.53524","87999","BANK ST","9","Motion Stop","0.0","BANK ST TO I-75 NB EXWY RAMP","DALTON AV","20210104103419"
"153","NORTHSIDE","0.1","N","S-HAM19077","39.159611","20210104100649","-84.539389","140570.3","HAMILTON AV","11","Standard Event","19.1","COSBY ST","BLUE ROCK ST","20210104100640"
"383",,"2","SWW","S-HAM52813","39.226616","20210104131804","-84.654713","34017.2","I-275 WB EXWY","11","Standard Event","59.9","RRCC WB TO I-275 WB RAMP","I-275 WB TO I-74 EB RAMP","20210104131743"
"298","HYDE PARK","0.5","S","S-HAM17398","39.140496","20210104102100","-84.448367","26591.6","STETTINIUS AV","10","Motion Start","7.3","ERIE AV","MADISON RD","20210104102057"
"255",,"0.6","NNE",,"39.146909","20210104171206","-84.548198","197653.1",,"7","Power Off","0.0",,,"20210104171134"
"418","EAST WALNUT HILLS","0.9","SW","S-HAM53400","39.119554","20210104095807","-84.48238","40123.9","COLUMBIA PKWY","11","Standard Event","40.4","KEMPER LN","TORRENCE PKWY","20210104095644"
"173","COLUMBIA TUSCULUM","1.6","SE","S-HAM53398","39.120825","20210104094548","-84.445621","103912.2","COLUMBIA PKWY","11","Standard Event","51.0","AUDUBON ST","DELTA AV","20210104094505"
"153","NORTHSIDE","0","W","S-HAM38604","39.159041","20210104145744","-84.549449","140592.4","HOFFNER ST","10","Motion Start","3.9","LLEWELLYN AV","TERM W OF LLEWELLYN AV","20210104145741"
"92","QUEENSGATE","0.6","SSW","I-GJ13623114","39.103612","20210104094343","-84.529489","87991.1","W 8TH ST TO GEST ST RAMP & LINN ST TO W 7TH ST RAMP & LINN ST & W 8TH ST","9","Motion Stop","0.0",,,"20210104094341"
"229","EAST WALNUT HILLS","0.8","W","S-HAM21534","39.129804","20210104093958","-84.474563","90240.2","MADISON RD","10","Motion Start","7.5","HACKBERRY ST","CLEINVIEW AV","20210104093954"
"317",,"0.5","NNE",,"39.267207","20210104131946","-84.593669","38240",,"11","Standard Event","4.1",,,"20210104131834"
"393","WALNUT HILLS","1.2","SSW","I-GJ16903251","39.114606","20210104075510","-84.491441","33798.2","EDEN PARK DR & MARTIN DR","11","Standard Event","24.9",,,"20210104075301"
"328","CUF","1.6","NE","S-HAM27385","39.130389","20210104121958","-84.531845","73812.3","CENTRAL PKWY","11","Standard Event","34.8","W MCMILLAN ST","HALLMAR AV","20210104121937"
"319","MOUNT AUBURN","0.3","S","I-GJ15373289","39.118734","20210104114532","-84.508799","33207.3","AUBURN AV & BODMANN AV","11","Standard Event","7.4",,,"20210104114513"
"115","WEST PRICE HILL","0","S","S-HAM02103","39.115503","20210104083027","-84.580025","58754.7","ILIFF AV","10","Motion Start","3.9","PANTHER CT","W LIBERTY ST","20210104083023"
"102","WEST PRICE HILL","0","S","S-HAM01933","39.110472","20210104101130","-84.583382","75220.4","ROSEMONT AV","10","Motion Start","4.3","ST LAWRENCE AV","WEBER LN","20210104101128"
"485","SEDAMSVILLE","1","SSW","S-HAM66556","39.091431","20210104103222","-84.562504","2708","RIVER RD","11","Standard Event","37.5","TERM W OF MT ECHO DR","SOUTHSIDE AV","20210104103201"
"299","LINWOOD","0","NNE","S-HAM09154","39.121126","20210104091213","-84.417556","32517","CHURCH PL","10","Motion Start","6.0","LINWOOD AV","COLUMBIA EB PKWY TO BEECHMONT RAMP","20210104091212"
"100","EAST PRICE HILL","0.1","S","S-HAM02382","39.097601","20210104102051","-84.567719","78994.2","CRESTLINE AV","9","Motion Stop","0.0","MOULTON AV","PICA ST","20210104102050"
"336","EAST WALNUT HILLS","0","NEE","S-HAM07783","39.133595","20210104120700","-84.467753","22162.8","DEXTER AV","10","Motion Start","3.3","WOLD AV","ANNWOOD ST","20210104120658"
"465","LOWER PRICE HILL","0","S","S-HAM01676","39.10338","20210104124422","-84.553043","8970.1","NEAVE ST","11","Standard Event","9.9","STORRS ST","STAEBLER ST","20210104124359"
"144","EAST PRICE HILL","0.7","S","S-HAM11696","39.115732","20210104072118","-84.57497","139300.4","QUEBEC RD","11","Standard Event","19.0","EVERS ST","MAYFIELD AV","20210104072023"
"450","SAYLER PARK","0","SE","S-HAM11124","39.115123","20210104122637","-84.690282","20067.4","HOME CITY AV","9","Motion Stop","0.0","MONITOR AV","ELCO ST","20210104122636"
"317","WEST PRICE HILL","0.1","N","S-HAM03384","39.105342","20210104150520","-84.598605","38261.1","PEDRETTI AV","10","Motion Start","6.6","FOLEY RD","OVERLOOK AV","20210104150516"
"262",,"0.2","SWW",,"39.106766","20210104085435","-84.512379","62771.7",,"11","Standard Event","5.5",,,"20210104085431"
"367","EAST PRICE HILL","1.9","E","S-HAM01940","39.106179","20210104014553","-84.573534","31202.2","W 8TH ST","11","Standard Event","19.9","ENRIGHT AV","KIRBERT AV","20210104014519"
"100","EAST PRICE HILL","0.6","S","S-HAM02435","39.109755","20210104071322","-84.567275","78989.8","WOODLAWN AV","9","Motion Stop","0.0","KENSINGTON PL","WARSAW AV","20210104071320"
"127","WEST PRICE HILL","0.1","SEE","S-HAM09536","39.116067","20210104072232","-84.593978","115877.9","GLENWAY AV","10","Motion Start","4.0","PARKSIDE CT","CARMANIA AV","20210104072229"
"100","EAST PRICE HILL","0","S","S-HAM02365","39.103769","20210104083221","-84.570112","78991.4","WELLS ST","10","Motion Start","5.5","SEDLER ST","W 8TH ST","20210104083218"
"276",,"2.5","N",,"39.12819","20210104131519","-84.610024","80508.5",,"11","Standard Event","13.0",,,"20210104131456"
"438","MOUNT ADAMS","0","NW","I-GJ16363153","39.106106","20210104092221","-84.497747","24367","CELESTIAL ST & FILSON PL","9","Motion Stop","0.0",,,"20210104092217"
"328","CAMP WASHINGTON","2.7","N","S-HAM25555","39.138056","20210104115444","-84.54177","73804.2","SPRING GROVE AV","11","Standard Event","36.7","AVON PL","ETHAN AV","20210104115441"
"450","SAYLER PARK","0","S","S-HAM58195","39.119109","20210104130647","-84.687895","20069","HILLSIDE AV","11","Standard Event","27.4","MONITOR AV","BARNSIDE LN","20210104130418"
"158","EAST PRICE HILL","0.2","N","S-HAM02528","39.101122","20210104121237","-84.566575","138691.4","ELBERON AV","9","Motion Stop","0.0","BASSETT RD","PHILLIPS AV","20210104121229"
"334","CAMP WASHINGTON","0.5","E","I-GJ12393648","39.151655","20210104083441","-84.542228","24239","SPRING GROVE AV & RALSTON AV","9","Motion Stop","0.0",,,"20210104083437"
"318","WEST END","0","N","S-HAM30774","39.106905","20210104110715","-84.526081","15168.5","RUHR WY","9","Motion Stop","0.0","RITTEHOUSE CT","CHESTNUT ST","20210104110714"
"215",,"0","W",,"39.146945","20210104133500","-84.548609","94591.8",,"9","Motion Stop","0.0",,,"20210104133459"
"173","EAST END","0.1","E","S-HAM05755","39.124016","20210104095953","-84.461878","103914.2","LUMBER ST","11","Standard Event","7.5","CALLAHAN ST","RIVERSIDE DR","20210104095711"
"383",,"0","NE",,"39.146708","20210104133713","-84.548102","34028.9",,"10","Motion Start","6.0",,,"20210104133711"
"210","WEST PRICE HILL","0","N","S-HAM03313","39.106938","20210104082112","-84.583751","107379","ROSEMONT AV","10","Motion Start","5.7","N CLEROSE CIR","W 8TH ST","20210104082055"
"317","WEST PRICE HILL","0","SE","S-HAM03378","39.106136","20210104111927","-84.59211","38219.4","WILBUD DR","9","Motion Stop","0.0","DELRIDGE DR","LOUBELL LN","20210104111924"
