"district","inclocation_x","latitude_x","longitude_x","cpd_neighborhood","sna_neighborhood","oid","rms_no","viccount","citystatezip","race","sex","age","type","dateoccurred","monthoccured","timeoccured","hroccured","dayoccurred","rmsdup","datetime","dstfull","zip","community_council_neighborhood"
"3","16XX ATSON LN","39.1188466819447","-84.573022400983","EAST PRICE HILL","EAST PRICE HILL","5560","219016289","1",,"BLACK","MALE","15","NONFATAL","2021-07-04T12:00:00.000","JUL","174000","17","SUN","219016289","2021-07-04T17:40:00.000","DISTRICT 3",,"EAST PRICE HILL"
"1","8XX GEST ST","39.1051417203378","-84.5307066721333","QUEENSGATE","QUEENSGATE","5559","219016237","1",,"BLACK","MALE","36","NONFATAL","2021-07-03T12:00:00.000","JUL","234000","23","SAT","219016237","2021-07-03T23:40:00.000","DISTRICT 1",,"QUEENSGATE"
"5","6XX STRAND LN","39.1871613769649","-84.5120963332799","WINTON HILLS","WINTON HILLS","5558","219016183","1",,"BLACK","MALE","29","NONFATAL","2021-07-03T12:00:00.000","JUL","104000","10","SAT","219016183","2021-07-03T10:40:00.000","DISTRICT 5",,"WINTON HILLS"
"4","23XX ST JAMES AV","39.1224327439313","-84.4899930191684","WALNUT HILLS","WALNUT HILLS","5557","219016154","1",,"BLACK","MALE","24","FATAL","2021-07-02T12:00:00.000","JUL","205400","20","FRI","219016154","2021-07-02T20:54:00.000","DISTRICT 4",,"WALNUT HILLS"
"4","18XX LOSANTIVILLE AV","39.1925970179508","-84.4562617980139","ROSELAWN","ROSELAWN","5556","219016119","1",,"BLACK","MALE","45","NONFATAL","2021-07-02T12:00:00.000","JUL","155800","15","FRI","219016119","2021-07-02T15:58:00.000","DISTRICT 4",,"ROSELAWN"
"4","7XX GREENWOOD AV","39.1510320049579","-84.4860262122266","NORTH AVONDALE","AVONDALE","5555","219016070","1",,"BLACK","MALE","41","NONFATAL","2021-07-02T12:00:00.000","JUL","003500","0","FRI","219016070","2021-07-02T00:35:00.000","DISTRICT 4",,"AVONDALE - NORTH AVONDALE"
"3","9XX HAWTHORNE AV","39.1081436760165","-84.5626801107391","EAST PRICE HILL","EAST PRICE HILL","5554","219016030","1",,"BLACK","MALE","19","NONFATAL","2021-07-01T12:00:00.000","JUL","165200","16","THU","219016030","2021-07-01T16:52:00.000","DISTRICT 3",,"EAST PRICE HILL"
"1","XX E MCMICKEN AV","39.1140988104722","-84.5154357103092","OVER-THE-RHINE","OVER-THE-RHINE","5553","219015596","1",,"BLACK","MALE","56","NONFATAL","2021-06-27T12:00:00.000","JUN","023300","2","SUN","219015596","2021-06-27T02:33:00.000","DISTRICT 1",,"OTR"
"3","30XX BEEKMAN ST","39.1381502354339","-84.5491153684489","MILLVALE","SOUTH CUMMINSVILLE","5552","219015602","1",,"BLACK","MALE","36","FATAL","2021-06-27T12:00:00.000","JUN","022800","2","SUN","219015602","2021-06-27T02:28:00.000","DISTRICT 3",,"NORTH FAIRMOUNT"
"5","1XX WOOLPER AV","39.1505867820603","-84.5118864108525","CLIFTON","CLIFTON","5551","219015653","1",,"BLACK","MALE","17","NONFATAL","2021-06-27T12:00:00.000","JUN","170000","17","SUN","219015653","2021-06-27T17:00:00.000","DISTRICT 5",,"CLIFTON"
"3","30XX HARRISON AV","39.1508281342531","-84.5991170160926","WESTWOOD","WESTWOOD","5550","219015415","1",,"WHITE","MALE","23","FATAL","2021-06-24T12:00:00.000","JUN","231500","23","THU","219015415","2021-06-24T23:15:00.000","DISTRICT 3",,"WESTWOOD"
"4","8XX GLENWOOD AV","39.1483757620802","-84.4866604653499","NORTH AVONDALE","AVONDALE","5549","219015372","1",,"BLACK","FEMALE","19","NONFATAL","2021-06-24T12:00:00.000","JUN","184000","18","THU","219015372","2021-06-24T18:40:00.000","DISTRICT 4",,"AVONDALE - NORTH AVONDALE"
"1","12XX WALNUT ST","39.1081534109817","-84.5135407060221","OVER-THE-RHINE","OVER-THE-RHINE","5547","219015300","1",,"BLACK","MALE","21","NONFATAL","2021-06-23T12:00:00.000","JUN","220000","22","WED","219015300","2021-06-23T22:00:00.000","DISTRICT 1",,"OTR"
"3","19XX KNOX ST","39.1305396517415","-84.5597934746252","SOUTH FAIRMOUNT","SOUTH FAIRMOUNT","5548","219015301","1",,"BLACK","MALE","44","NONFATAL","2021-06-23T12:00:00.000","JUN","211500","21","WED","219015301","2021-06-23T21:15:00.000","DISTRICT 3",,"SOUTH FAIRMOUNT"
"5","8XX DUTCH COLONY DR","39.1901051483538","-84.5175630731475","WINTON HILLS","WINTON HILLS","5546","219015145","1",,"BLACK","MALE","17","NONFATAL","2021-06-22T12:00:00.000","JUN","132500","13","TUE","219015145","2021-06-22T13:25:00.000","DISTRICT 5",,"WINTON HILLS"
"3","35XX W 8TH ST","39.1060030487049","-84.5701774173355","EAST PRICE HILL","EAST PRICE HILL","5542","219015069","3",,"BLACK","MALE","19","NONFATAL","2021-06-21T12:00:00.000","JUN","105500","10","MON","219015069","2021-06-21T10:55:00.000","DISTRICT 3",,"EAST PRICE HILL"
"3","35XX W 8TH ST","39.1058030487049","-84.5697374173355","EAST PRICE HILL","EAST PRICE HILL","5541","219015069","3",,"BLACK","MALE","29","FATAL","2021-06-21T12:00:00.000","JUN","105500","10","MON","219015069","2021-06-21T10:55:00.000","DISTRICT 3",,"EAST PRICE HILL"
"4","30XX MATHERS ST","39.1348081814405","-84.4825730934679","WALNUT HILLS","WALNUT HILLS","5545","219015102","1",,"BLACK","MALE","21","NONFATAL","2021-06-21T12:00:00.000","JUN","204900","20","MON","219015102","2021-06-21T20:49:00.000","DISTRICT 4",,"WALNUT HILLS"
"4","35XX READING RD","39.1448045090485","-84.490910245109","AVONDALE","AVONDALE","5544","219015114","1",,"BLACK","MALE","16","FATAL","2021-06-21T12:00:00.000","JUN","192500","19","MON","219015114","2021-06-21T19:25:00.000","DISTRICT 4",,"AVONDALE"
"3","35XX W 8TH ST","39.1067630487049","-84.5698774173355","EAST PRICE HILL","EAST PRICE HILL","5543","219015069","3",,"BLACK","MALE","30","NONFATAL","2021-06-21T12:00:00.000","JUN","105500","10","MON","219015069","2021-06-21T10:55:00.000","DISTRICT 3",,"EAST PRICE HILL"
"3","37XX BORDEN ST","39.1548343414064","-84.549169847206","SOUTH CUMMINSVILLE","SOUTH CUMMINSVILLE","5537","219014954","3",,"BLACK","MALE","36","NONFATAL","2021-06-20T12:00:00.000","JUN","002200","0","SUN","219014954","2021-06-20T00:22:00.000","DISTRICT 3",,"SOUTH CUMMINSVILLE"
"1","13XX MAIN ST","39.1113453370488","-84.5121632401454","OVER-THE-RHINE","OVER-THE-RHINE","5540","219014991","1",,"BLACK","MALE","14","NONFATAL","2021-06-20T12:00:00.000","JUN","173500","17","SUN","219014991","2021-06-20T17:35:00.000","DISTRICT 1",,"OTR"
"3","34XX HILLSIDE AV","39.0834412617273","-84.5859917856792","RIVERSIDE","RIVERSIDE","5539","219014969","1",,"WHITE","MALE","38","NONFATAL","2021-06-20T12:00:00.000","JUN","093000","9","SUN","219014969","2021-06-20T09:30:00.000","DISTRICT 3",,"RIVERSIDE"
"3","37XX BORDEN ST","39.1541843414064","-84.548489847206","SOUTH CUMMINSVILLE","SOUTH CUMMINSVILLE","5538","219014954","3",,"BLACK","FEMALE","42","NONFATAL","2021-06-20T12:00:00.000","JUN","002200","0","SUN","219014954","2021-06-20T00:22:00.000","DISTRICT 3",,"SOUTH CUMMINSVILLE"
"3","37XX BORDEN ST","39.1551543414064","-84.548229847206","SOUTH CUMMINSVILLE","SOUTH CUMMINSVILLE","5536","219014954","3",,"BLACK","MALE","41","FATAL","2021-06-20T12:00:00.000","JUN","002200","0","SUN","219014954","2021-06-20T00:22:00.000","DISTRICT 3",,"SOUTH CUMMINSVILLE"
"2","36XX ZINSLE AV","39.1866675865553","-84.4128249702565","KENNEDY HEIGHTS","KENNEDY HEIGHTS","5535","219014859","1",,"BLACK","MALE","21","NONFATAL","2021-06-18T12:00:00.000","JUN","205000","20","FRI","219014859","2021-06-18T20:50:00.000","DISTRICT 2",,"KENNEDY HEIGHTS"
"4","30XX WALTER AV","39.1358755784894","-84.4856014124853","WALNUT HILLS","WALNUT HILLS","5532","219014802","4",,"BLACK","MALE","29","NONFATAL","2021-06-17T12:00:00.000","JUN","233800","23","THU","219014802","2021-06-17T23:38:00.000","DISTRICT 4",,"WALNUT HILLS"
"4","30XX WALTER AV","39.1359655784894","-84.4857914124853","WALNUT HILLS","WALNUT HILLS","5534","219014802","4",,"BLACK","MALE","22","NONFATAL","2021-06-17T12:00:00.000","JUN","233800","23","THU","219014802","2021-06-17T23:38:00.000","DISTRICT 4",,"WALNUT HILLS"
"4","30XX WALTER AV","39.1365655784894","-84.4857414124853","WALNUT HILLS","WALNUT HILLS","5533","219014802","4",,"BLACK","MALE","36","NONFATAL","2021-06-17T12:00:00.000","JUN","233800","23","THU","219014802","2021-06-17T23:38:00.000","DISTRICT 4",,"WALNUT HILLS"
"4","30XX WALTER AV","39.1346655784894","-84.4870314124853","WALNUT HILLS","WALNUT HILLS","5531","219014802","4",,"BLACK","MALE","16","FATAL","2021-06-17T12:00:00.000","JUN","233800","23","THU","219014802","2021-06-17T23:38:00.000","DISTRICT 4",,"WALNUT HILLS"
"5","53XX WINNESTE AV","39.1889083504036","-84.5154158809917","WINTON HILLS","WINTON HILLS","5530","219014471","1",,"BLACK","MALE","42","NONFATAL","2021-06-14T12:00:00.000","JUN","225600","22","MON","219014471","2021-06-14T22:56:00.000","DISTRICT 5",,"WINTON HILLS"
"1","15XX GOOSE AL","39.1113090148276","-84.5171343051781","OVER-THE-RHINE","OVER-THE-RHINE","5529","219014413","1",,"WHITE","MALE","53","FATAL","2021-06-14T12:00:00.000","JUN","044000","4","MON","219014413","2021-06-14T04:40:00.000","DISTRICT 1",,"OTR"
"4","84XX DIXIE AV","39.2164005682601","-84.4623181731656","HARTWELL","HARTWELL","5528","219014291","1",,"BLACK","MALE","30","FATAL","2021-06-12T12:00:00.000","JUN","230500","23","SAT","219014291","2021-06-12T23:05:00.000","DISTRICT 4",,"HARTWELL"
"3","32XX MCHENRY AV","39.1453112738535","-84.5734476445699","EAST WESTWOOD","EAST WESTWOOD","5527","219014279","1",,"BLACK","MALE","18","NONFATAL","2021-06-12T12:00:00.000","JUN","182000","18","SAT","219014279","2021-06-12T18:20:00.000","DISTRICT 3",,"WESTWOOD"
"3","32XX MCHENRY AV","39.1439012738535","-84.5747676445699","EAST WESTWOOD","EAST WESTWOOD","5526","219014279","1",,"BLACK","MALE","6","NONFATAL","2021-06-12T12:00:00.000","JUN","182000","18","SAT","219014279","2021-06-12T18:20:00.000","DISTRICT 3",,"WESTWOOD"
"3","32XX MCHENRY AV","39.1452812738535","-84.5743676445699","EAST WESTWOOD","EAST WESTWOOD","5525","219014279","1",,"BLACK","MALE","8","NONFATAL","2021-06-12T12:00:00.000","JUN","182000","18","SAT","219014279","2021-06-12T18:20:00.000","DISTRICT 3",,"WESTWOOD"
"1","8XX CLARK ST","39.1079399928367","-84.5286781098311","WEST END","WEST END","5524","219013971","1",,"BLACK","MALE","26","NONFATAL","2021-06-09T12:00:00.000","JUN","143300","14","WED","219013971","2021-06-09T14:33:00.000","DISTRICT 1",,"WEST END"
"5","2XX W MITCHELL AV","39.1651379647733","-84.5119148225944","SPRING GROVE VILLAGE","SPRING GROVE VILLAGE","5522","219013855","1",,"BLACK","MALE","31","FATAL","2021-06-08T12:00:00.000","JUN","051900","5","TUE","219013855","2021-06-08T05:19:00.000","DISTRICT 5",,"SPRING GROVE VILLAGE"
"4","35XX READING RD","39.1448274922151","-84.4901436894511","AVONDALE","AVONDALE","5523","219013909","1",,"BLACK","MALE","25","NONFATAL","2021-06-08T12:00:00.000","JUN","201300","20","TUE","219013909","2021-06-08T20:13:00.000","DISTRICT 4",,"AVONDALE"
"4","26XX VICTORY PY","39.1284961462268","-84.4839731919369","WALNUT HILLS","WALNUT HILLS","5521","219013810","1",,"BLACK","FEMALE","14","NONFATAL","2021-06-07T12:00:00.000","JUN","212500","21","MON","219013810","2021-06-07T21:25:00.000","DISTRICT 4",,"EAST WALNUT HILLS"
"2","19XX POGUE AV","39.1333342154419","-84.4636137051861","O'BRYONVILLE","EVANSTON","5520","219013605","1",,"BLACK","MALE","18","NONFATAL","2021-06-05T12:00:00.000","JUN","223000","22","SAT","219013605","2021-06-05T22:30:00.000","DISTRICT 2",,"EVANSTON"
"5","18XX W NORTH BEND RD","39.2039474888806","-84.5529216902011","COLLEGE HILL","COLLEGE HILL","5519","219013593","1",,"BLACK","MALE","42","NONFATAL","2021-06-05T12:00:00.000","JUN","194500","19","SAT","219013593","2021-06-05T19:45:00.000","DISTRICT 5",,"COLLEGE HILL"
"3","37XX APPLEGATE AV","39.149261379054","-84.6122012154314","WESTWOOD","WESTWOOD","5518","219013420","1",,"BLACK","MALE","29","NONFATAL","2021-06-04T12:00:00.000","JUN","015500","1","FRI","219013420","2021-06-04T01:55:00.000","DISTRICT 3",,"WESTWOOD"
"5","49XX WINNESTE AV","39.1799477970118","-84.511552716092","WINTON HILLS","WINTON HILLS","5517","219013379","1",,"BLACK","MALE","17","NONFATAL","2021-06-03T12:00:00.000","JUN","175000","17","THU","219013379","2021-06-03T17:50:00.000","DISTRICT 5",,"WINTON HILLS"
"5","28XX MARSHALL AV","39.1315814035656","-84.53088888082","CUF","CUF","5516","219013363","1",,"BLACK","MALE","49","FATAL","2021-06-03T12:00:00.000","JUN","131500","13","THU","219013363","2021-06-03T13:15:00.000","DISTRICT 5",,"CUF"
"4","48XX READING RD","39.1745694532564","-84.4662826532165","BOND HILL","BOND HILL","5515","219013335","1",,"BLACK","MALE","33","NONFATAL","2021-06-03T12:00:00.000","JUN","100000","10","THU","219013335","2021-06-03T10:00:00.000","DISTRICT 4",,"BOND HILL"
"4","36XX VINE ST","39.1502862013506","-84.5101319263816","AVONDALE","CLIFTON","5514","219013315","1",,"BLACK","MALE","28","FATAL","2021-06-02T12:00:00.000","JUN","211000","21","WED","219013315","2021-06-02T21:10:00.000","DISTRICT 4",,"AVONDALE"
"3","12XX RIDLEN AV","39.1142721331163","-84.5719529408613","EAST PRICE HILL","EAST PRICE HILL","5513","219013294","1",,"BLACK","FEMALE","17","NONFATAL","2021-06-02T12:00:00.000","JUN","205200","20","WED","219013294","2021-06-02T20:52:00.000","DISTRICT 3",,"EAST PRICE HILL"
"5","13XX HOPPLE ST","39.1373191804717","-84.5389752987657","CAMP WASHINGTON","CAMP WASHINGTON","5512","219013223","2",,"BLACK","MALE","56","NONFATAL","2021-06-01T12:00:00.000","JUN","233800","23","TUE","219013223","2021-06-01T23:38:00.000","DISTRICT 5",,"CAMP WASHINGTON"
"5","13XX HOPPLE ST","39.1364891804717","-84.5379952987657","CAMP WASHINGTON","CAMP WASHINGTON","5511","219013223","2",,"BLACK","MALE","23","NONFATAL","2021-06-01T12:00:00.000","JUN","233800","23","TUE","219013223","2021-06-01T23:38:00.000","DISTRICT 5",,"CAMP WASHINGTON"
"1","17XX REPUBLIC ST","39.1142646079781","-84.5176717643783","OVER-THE-RHINE","OVER-THE-RHINE","5510","219013181","2",,"BLACK","MALE","19","NONFATAL","2021-06-01T12:00:00.000","JUN","133300","13","TUE","219013181","2021-06-01T13:33:00.000","DISTRICT 1",,"OTR"
"1","17XX REPUBLIC ST","39.1146546079781","-84.5183017643783","OVER-THE-RHINE","OVER-THE-RHINE","5509","219013181","2",,"BLACK","MALE","21","NONFATAL","2021-06-01T12:00:00.000","JUN","133300","13","TUE","219013181","2021-06-01T13:33:00.000","DISTRICT 1",,"OTR"
"3","25XX SARVIS CT","39.1319114586668","-84.5695245162879","SOUTH FAIRMOUNT","SOUTH FAIRMOUNT","5508","219013139","1",,"BLACK","MALE","56","NONFATAL","2021-06-01T12:00:00.000","JUN","023000","2","TUE","219013139","2021-06-01T02:30:00.000","DISTRICT 3",,"SOUTH FAIRMOUNT - WESTWOOD"
"4","3XX FOREST AV","39.14612085011","-84.5008528993376","AVONDALE","AVONDALE","5507","219013075","1",,"BLACK","MALE","47","NONFATAL","2021-05-31T12:00:00.000","MAY","115000","11","MON","219013075","2021-05-31T11:50:00.000","DISTRICT 4",,"AVONDALE"
"2","28XX VICTORY PKWY","39.1298312296355","-84.4804794081379","EAST WALNUT HILLS","WALNUT HILLS","5506","219012996","1",,"WHITE","MALE","37","NONFATAL","2021-05-30T12:00:00.000","MAY","053400","5","SUN","219012996","2021-05-30T05:34:00.000","DISTRICT 2",,"EAST WALNUT HILLS"
"3","DISTRICT 3","37.7965383903993","-89.3170136578326",,"N/A","5505","219012997","1",,"BLACK","MALE","29","NONFATAL","2021-05-30T12:00:00.000","MAY","054500","5","SUN","219012997","2021-05-30T05:45:00.000","DISTRICT 3",,
"5","49XX HAWAIIAN TE","39.1836796680383","-84.5642703970035","MT AIRY","MT. AIRY","5504","219012990","1",,"BLACK","MALE","14","NONFATAL","2021-05-29T12:00:00.000","MAY","235200","23","SAT","219012990","2021-05-29T23:52:00.000","DISTRICT 5",,"MOUNT AIRY"
"3","16XX DEWEY AV","39.117785472494","-84.5814778590884","WEST PRICE HILL","WEST PRICE HILL","5503","219012974","1",,"BLACK","MALE","31","NONFATAL","2021-05-29T12:00:00.000","MAY","224100","22","SAT","219012974","2021-05-29T22:41:00.000","DISTRICT 3",,"WEST PRICE HILL"
"1","XX E MCMICKEN AV","39.1148508694295","-84.5153559920375","OVER-THE-RHINE","OVER-THE-RHINE","5502","219012849","1",,"BLACK","MALE","38","FATAL","2021-05-28T12:00:00.000","MAY","042100","4","FRI","219012849","2021-05-28T04:21:00.000","DISTRICT 1",,"OTR"
"5","44XX COLERAIN AV","39.1673663330179","-84.5525961038693","NORTHSIDE","MT. AIRY","5501","219012706","1",,"BLACK","MALE","34","NONFATAL","2021-05-26T12:00:00.000","MAY","194900","19","WED","219012706","2021-05-26T19:49:00.000","DISTRICT 5",,"NORTHSIDE"
"5","8XX DUTCH COLONY DR","39.190926539392","-84.5196308144053","WINTON HILLS","WINTON HILLS","5500","219012707","2",,"BLACK","MALE","20","NONFATAL","2021-05-26T12:00:00.000","MAY","191100","19","WED","219012707","2021-05-26T19:11:00.000","DISTRICT 5",,"WINTON HILLS"
"5","8XX DUTCH COLONY DR","39.191316539392","-84.5198108144053","WINTON HILLS","WINTON HILLS","5499","219012707","2",,"BLACK","MALE","28","NONFATAL","2021-05-26T12:00:00.000","MAY","191100","19","WED","219012707","2021-05-26T19:11:00.000","DISTRICT 5",,"WINTON HILLS"
"5","52XX HOLLAND DR","39.1862728584187","-84.5116003819405","WINTON HILLS","WINTON HILLS","5497","219012513","1",,"BLACK","MALE","33","NONFATAL","2021-05-25T12:00:00.000","MAY","000100","0","TUE","219012513","2021-05-25T00:01:00.000","DISTRICT 5",,"WINTON HILLS"
"1","19XX OHIO AV","39.117995446889","-84.5192215901174","OVER-THE-RHINE","CUF","5498","219012588","1",,"BLACK","MALE","41","FATAL","2021-05-25T12:00:00.000","MAY","144700","14","TUE","219012588","2021-05-25T14:47:00.000","DISTRICT 1",,"OTR"
"4","69XX VINE ST","39.1921222449138","-84.4820974351785","CARTHAGE","CARTHAGE","5496","219012507","1",,"BLACK","MALE","32","NONFATAL","2021-05-24T12:00:00.000","MAY","224500","22","MON","219012507","2021-05-24T22:45:00.000","DISTRICT 4",,"CARTHAGE"
"3","10XX GRAND AV","39.1125225414535","-84.559786841064","EAST PRICE HILL","EAST PRICE HILL","5493","219012364","1",,"WHITE","MALE","34","FATAL","2021-05-23T12:00:00.000","MAY","073000","7","SUN","219012364","2021-05-23T07:30:00.000","DISTRICT 3",,"EAST PRICE HILL"
"4","77XX GREENLAND PL","39.2036999307711","-84.4593285643785","ROSELAWN","ROSELAWN","5492","219012357","1",,"BLACK","MALE","24","NONFATAL","2021-05-23T12:00:00.000","MAY","020000","2","SUN","219012357","2021-05-23T02:00:00.000","DISTRICT 4",,"ROSELAWN"
"2","15XX BLAIR AV","39.1399593570597","-84.4781032578054","EVANSTON","EVANSTON","5495","219012398","1",,"BLACK","FEMALE","40","NONFATAL","2021-05-23T12:00:00.000","MAY","175100","17","SUN","219012398","2021-05-23T17:51:00.000","DISTRICT 2",,"EVANSTON"
"4","27XX VAN ST","39.1307304021394","-84.5089279787727","CORRYVILLE","CORRYVILLE","5494","219012397","1",,"WHITE","MALE","20","NONFATAL","2021-05-23T12:00:00.000","MAY","171000","17","SUN","219012397","2021-05-23T17:10:00.000","DISTRICT 4",,"CORRYVILLE"
"5","7XX DUTCH COLONY DR","39.1900879559516","-84.5156812938621","WINTON HILLS","WINTON HILLS","5491","219012319","1",,"BLACK","MALE","36","NONFATAL","2021-05-22T12:00:00.000","MAY","170000","17","SAT","219012319","2021-05-22T17:00:00.000","DISTRICT 5",,"WINTON HILLS"
"5","49XX WINNESTE AV","39.1801767976054","-84.5118345415829","WINTON HILLS","WINTON HILLS","5490","219012162","1",,"BLACK","MALE","33","NONFATAL","2021-05-21T12:00:00.000","MAY","013000","1","FRI","219012162","2021-05-21T01:30:00.000","DISTRICT 5",,"WINTON HILLS"
"4","30XX WALTER AV","39.1357695005518","-84.4870434204206","WALNUT HILLS","WALNUT HILLS","5488","219012092","1",,"BLACK","MALE","21","NONFATAL","2021-05-20T12:00:00.000","MAY","024700","2","THU","219012092","2021-05-20T02:47:00.000","DISTRICT 4",,"WALNUT HILLS"
"3","15XX QUEEN CITY AV","39.1253907987077","-84.5483685775012","SOUTH FAIRMOUNT","SOUTH FAIRMOUNT","5489","219012153","1",,"WHITE","MALE","40","FATAL","2021-05-20T12:00:00.000","MAY","193500","19","THU","219012153","2021-05-20T19:35:00.000","DISTRICT 3",,"SOUTH FAIRMOUNT"
"4","8XX BLAIR AV","39.1416231501623","-84.491956320836","AVONDALE","AVONDALE","5487","219012075","1",,"BLACK","MALE","39","NONFATAL","2021-05-19T12:00:00.000","MAY","213000","21","WED","219012075","2021-05-19T21:30:00.000","DISTRICT 4",,"AVONDALE"
"3","19XX MILLVALE CT","39.1474740129835","-84.551230933418","MILLVALE","MILLVALE","5486","219011965","1",,"BLACK","FEMALE","16","NONFATAL","2021-05-18T12:00:00.000","MAY","221000","22","TUE","219011965","2021-05-18T22:10:00.000","DISTRICT 3",,"MILLVALE"
"4","8XX ROCKDALE AV","39.1444063478813","-84.4869288874001","AVONDALE","AVONDALE","5482","219011830","3",,"BLACK","MALE","39","NONFATAL","2021-05-17T12:00:00.000","MAY","084000","8","MON","219011830","2021-05-17T08:40:00.000","DISTRICT 4",,"AVONDALE"
"1","5XX GENESSEE ST","39.1097866684193","-84.5238738487787","WEST END","WEST END","5485","219011865","2",,"BLACK","MALE","34","NONFATAL","2021-05-17T12:00:00.000","MAY","233100","23","MON","219011865","2021-05-17T23:31:00.000","DISTRICT 1",,"WEST END"
"1","5XX GENESSEE ST","39.1104266684193","-84.5244338487787","WEST END","WEST END","5484","219011865","2",,"BLACK","MALE","36","NONFATAL","2021-05-17T12:00:00.000","MAY","233100","23","MON","219011865","2021-05-17T23:31:00.000","DISTRICT 1",,"WEST END"
"4","8XX ROCKDALE AV","39.1429863478813","-84.4861988874001","AVONDALE","AVONDALE","5483","219011830","3",,"BLACK","MALE","17","NONFATAL","2021-05-17T12:00:00.000","MAY","084000","8","MON","219011830","2021-05-17T08:40:00.000","DISTRICT 4",,"AVONDALE"
"4","8XX ROCKDALE AV","39.1430363478813","-84.4869288874001","AVONDALE","AVONDALE","5481","219011830","3",,"BLACK","MALE","46","FATAL","2021-05-17T12:00:00.000","MAY","084000","8","MON","219011830","2021-05-17T08:40:00.000","DISTRICT 4",,"AVONDALE"
"4","26XX MELROSE AV","39.1279824315663","-84.490528710388","WALNUT HILLS","WALNUT HILLS","5480","219011783","2",,"BLACK","MALE","28","NONFATAL","2021-05-17T12:00:00.000","MAY","003000","0","MON","219011783","2021-05-17T00:30:00.000","DISTRICT 4",,"WALNUT HILLS"
"4","26XX MELROSE AV","39.1269924315663","-84.491458710388","WALNUT HILLS","WALNUT HILLS","5479","219011783","2",,"BLACK","MALE","28","NONFATAL","2021-05-17T12:00:00.000","MAY","003000","0","MON","219011783","2021-05-17T00:30:00.000","DISTRICT 4",,"WALNUT HILLS"
"4","77XX READING RD","39.2035745478331","-84.4549057365968","ROSELAWN","ROSELAWN","5475","219011711","4",,"BLACK","MALE","42","NONFATAL","2021-05-16T12:00:00.000","MAY","022000","2","SUN","219011711","2021-05-16T02:20:00.000","DISTRICT 4",,"ROSELAWN"
"4","77XX READING RD","39.2041245478331","-84.4556857365968","ROSELAWN","ROSELAWN","5474","219011711","4",,"BLACK","MALE","36","FATAL","2021-05-16T12:00:00.000","MAY","022000","2","SUN","219011711","2021-05-16T02:20:00.000","DISTRICT 4",,"ROSELAWN"
"4","8XX BLAIR AV","39.14039648619","-84.4923578815979","AVONDALE","AVONDALE","5478","219011735","1",,"BLACK","MALE","21","NONFATAL","2021-05-16T12:00:00.000","MAY","131500","13","SUN","219011735","2021-05-16T13:15:00.000","DISTRICT 4",,"AVONDALE"
"4","77XX READING RD","39.2041345478331","-84.4559157365968","ROSELAWN","ROSELAWN","5477","219011711","4",,"BLACK","MALE","18","NONFATAL","2021-05-16T12:00:00.000","MAY","022000","2","SUN","219011711","2021-05-16T02:20:00.000","DISTRICT 4",,"ROSELAWN"
"4","77XX READING RD","39.2027545478331","-84.4556657365968","ROSELAWN","ROSELAWN","5476","219011711","4",,"BLACK","FEMALE","30","NONFATAL","2021-05-16T12:00:00.000","MAY","022000","2","SUN","219011711","2021-05-16T02:20:00.000","DISTRICT 4",,"ROSELAWN"
"5","S I75 AT 3-3 MM","39.1454416989361","-84.5370495076006","CLIFTON","CAMP WASHINGTON","5472","219011613","2",,"BLACK","MALE","37","NONFATAL","2021-05-15T12:00:00.000","MAY","014000","1","SAT","219011613","2021-05-15T01:40:00.000","DISTRICT 5",,"CAMP WASHINGTON"
"5","S I75 AT 3-3 MM","39.1440316989361","-84.5361895076006","CLIFTON","CAMP WASHINGTON","5471","219011613","2",,"BLACK","MALE","34","NONFATAL","2021-05-15T12:00:00.000","MAY","014000","1","SAT","219011613","2021-05-15T01:40:00.000","DISTRICT 5",,"CAMP WASHINGTON"
"1","16XX RACE ST","39.11348802124","-84.5179377684786","OVER-THE-RHINE","OVER-THE-RHINE","5473","219011651","1",,"BLACK","MALE","20","NONFATAL","2021-05-15T12:00:00.000","MAY","162000","16","SAT","219011651","2021-05-15T16:20:00.000","DISTRICT 1",,"OTR"
"3","26XX WENDEE DR","39.1276776755633","-84.5934695609887","WESTWOOD","WESTWOOD","5470","219011586","1",,"BLACK","MALE","42","NONFATAL","2021-05-14T12:00:00.000","MAY","215000","21","FRI","219011586","2021-05-14T21:50:00.000","DISTRICT 3",,"WESTWOOD"
"1","16XX LINN ST","39.1136901888461","-84.5276866569627","WEST END","WEST END","5469","219011406","1",,"BLACK","FEMALE","41","NONFATAL","2021-05-10T12:00:00.000","MAY","222000","22","MON","219011406","2021-05-10T22:20:00.000","DISTRICT 1",,"WEST END"
"1","17XX RACE ST","39.1137891383617","-84.5187327011248","OVER-THE-RHINE","OVER-THE-RHINE","5468","219011196","1",,"BLACK","FEMALE","27","NONFATAL","2021-05-10T12:00:00.000","MAY","222500","22","MON","219011196","2021-05-10T22:25:00.000","DISTRICT 1",,"OTR"
"4","34XX BURNET AV","39.1445244123106","-84.5005313580698","AVONDALE","AVONDALE","5467","219011047","1",,"BLACK","MALE","37","NONFATAL","2021-05-09T12:00:00.000","MAY","012000","1","SUN","219011047","2021-05-09T01:20:00.000","DISTRICT 4",,"AVONDALE"
