"job_title","department","earnings","meta_row_index","meta_row_id"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","72594.52","634","bf96649575b6da2266cb12a347750ea4abb91401"
"KEY ACCOUNTS REP","UTILITIES CUSTOMER CONNECTIONS","72495.36","635","82b29abe85c277371197dfea32732fee0bf59b13"
"POLICE SERGEANT","PATROL","72492.31","636","31281095e7f91a196efe6f583b7af3eb7654a350"
"RECREATION SUPERVISOR","RECREATION","72441.23","637","40868a40e5820727ad7a655b08b11136872128ad"
"POLICE OFFICER","PATROL","72304.05","638","64d655ab40043611fed68959bb06a6000a56c8fe"
"POLICE OFFICER","PATROL","72291.06","639","5872694cd0c029f64c3865d63b83e55b26ceb6af"
"SR ASSISTANT CITY ATTORNEY","CITY ATTORNEY'S OFFICE","72250.0","640","a88dd01a8e5ff4e9e88db91cf7c1194b3e7fc97b"
"COLLECTIONS MGR - LIBRARY","LIBRARY DISTRICT","72237.91","641","284a1d1e4f953f543555e1c2f0dba490e8341ff2"
"RESOURCE RECOVERY CHIEF","UT WTR RECLAMA & BIOSOLIDS DIV","72226.98","642","8528a44a682372f168c41edf9e499a8e478069a1"
"SUPERINTENDENT OF GOLF-Inactiv","PARKS","72090.59","643","78890bee21097cc2c124d1ef11b3ddffef36782f"
"PARTS SUPERVISOR","OPERATION SERVICES","72090.59","644","511bd34d70f1233fd72166acc4859f942c441f6f"
"CONSTRUCTION INSPECTOR","STREETS","71991.49","645","e12591d05c85493424e126f63da949ae8863474f"
"ENERGY MANAGER","OPERATION SERVICES","71925.04","646","f3e211d2ca3519e65d991a3b4073cf4c3cc497e4"
"HUMAN RESOURCES PARTNER-Inactv","HUMAN RESOURCES","71920.43","647","0df4dcd8040baef997a15e0ea05d7b15031893e8"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","71912.99","648","2f1338229878bdcff9f86d7b0751737b3ecec29f"
"POLICE SERGEANT","INVESTIGATIONS","71816.67","649","67c5eddbe36a73b273e8adc7b4f653b19e505c72"
"SERVICE DEV MGR-Inactive","TRANSFORT / DIAL-A-RIDE","71809.21","650","e200a28901344ad924c9a3ee74dd669746819fe0"
"GIS MAPPING TECH - Inactive","POUDRE FIRE AUTHORITY","71751.22","651","a44975d06e07e074a39b17feed17a88d7fd178fc"
"SUPERINTENDENT OF GOLF-Inactiv","PARKS","71722.55","652","9b8ba834c77a72624754dd402beba9d996aa50ba"
"POLICE OFFICER","PATROL","71590.25","653","2009b5302b11edd4a3a22b98a2f8e42a8ccac4ad"
"FINANCIAL COORDINATOR","PARKING","71385.64","654","04fc05723ed8238348e478bd12c47ce604489e5a"
"REC FINANCE/BUSINESS ANALYST","RECREATION","71383.08","655","65c7f155119c4a39bb3b82e137797253ebb72eac"
"FLEET MAINTENANCE TECHNICIAN","POUDRE FIRE AUTHORITY","71376.16","656","5954a47bad434dc11e939656620d385aa547db8d"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","71304.2","657","026f5452fd1d9077b16d9ce95a56acf8beab94c8"
"CREW CHIEF","PARKS","71241.86","658","73fff043a6917d965ae3d06d47ea0735e7a694c9"
"POLICE OFFICER","PATROL","71203.99","659","d200c4c883594512cdd328903a332e29bed08a73"
"ACCOUNTING DIRECTOR","ACCOUNTING AND TREASURY","71168.8","660","4b044232752e781c850cd632acd828280b15095d"
"SR CITY PLNNR/ZONING-Inactive","COMM DEV & NEIGHBORHOOD SVCS","71016.48","661","2cfccd5171e4839bbe213b6a8b65a87fea27e2bc"
"CONSTRUCTION INSPECTOR","ENGINEERING","70858.15","662","2ff7f73a5fa173170abdd466e83b1e6214a6df06"
"POLICE OFFICER","PATROL","70832.88","663","6b636422712857490f8dc245d9d396a59907bc2e"
"CITY PLANNER","COMM DEV & NEIGHBORHOOD SVCS","70813.6","664","a3ba828ee3a9f1a598fd177b75429daa0c9df83e"
"RECREATION SUPERVISOR","RECREATION","70774.64","665","cfd2c79af105abf81b48df110b6b2d54fa1bf768"
"ASSISTANT MUSEUM DIRECTOR","CULTURAL SERVICES","70747.36","666","550f87f0881955bffbd4dd40b547383aa478829b"
"POLICE OFFICER","PATROL","70740.3","667","a030c5167a826eb8e82d8f9b10d976666732a85b"
"PLANS ANALYST","COMM DEV & NEIGHBORHOOD SVCS","70660.83","668","63e3a893247c9db5c41f3870b447e769aecaed72"
"POLICE OFFICER","PATROL","70653.27","669","bd8b1bf55d9e65ef0767452f1029f86c445ea241"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","70534.31","670","7e4419e59845017407684de84aab7ae7a19ea52d"
"LIBRARY MANAGER","LIBRARY DISTRICT","70522.74","671","148c9f7f750cd81adc887691a1693f342d3612f0"
"LEAD MECHANIC","OPERATION SERVICES","70507.98","672","92191e47dec8d03204891427c783bba549c92657"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","70438.06","673","a2ea5b53b4628fbc93f6b5a077f74eb0c8d86a47"
"POLICE LIEUTENANT","OFFICE OF THE CHIEF","70374.83","674","92361307e04eb201593b7bead9c9ef7a43a81de7"
"SUPERINTENDENT OF GOLF-Inactiv","PARKS","70373.13","675","67c9d57fbd504831f56217a90dbb892f5c5e063a"
"ELECTRIC METER TECH","UT STANDARDS ENGINEERING DIV","70297.85","676","39d6b4fdd1de19656de6e250a720cdc4dc3122d1"
"SR ELEC UTIL PROJ MGR","UT ELEC SYSTEM DESIGN & IT DIV","70218.0","677","02d2cdf071df7c8e4b4a423bc14f78498ffae96c"
"CREDIT/COLLECTIONS REP","UTILITIES CUSTOMER CONNECTIONS","70208.0","678","de287432d72d56bf7fcf1033d34d6b37b1a15a7b"
"CREW CHIEF","PARKS","70148.61","679","612cc2c64b64e14a1f7e9506f3205d2e8052259b"
"COMMUNITY SERVICE OFFICER","PATROL","70018.9","680","bce36b8e834f8f2b03e1188d83811675b2d8326f"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","69995.55","681","9a27b682dc25c57d8227c674f1031757702a77c5"
"POLICE OFFICER","PATROL","69943.9","682","5756a3faebafbe1d8a1bfcebff1c73dd53d29ac1"
"MECHANIC","OPERATION SERVICES","69751.7","683","20c03ac2b73cfa00d2fb39022ad2f384dbd6dc21"
"POLICE OFFICER","PATROL","69712.56","684","41a3e8e573454bebb68765bcfaa989ead2fefca0"
"SYSTEMS SPECIALIST","INFORMATION TECHNOLOGY","69689.32","685","35b5ba061a9179adf7d04685e8d5253788604632"
"KEY ACCOUNTS REP","UTILITIES CUSTOMER CONNECTIONS","69652.36","686","35f34c18824b3a4ec016af15267b67a8b915a142"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","69637.31","687","d7571ef5a0e4416fd8c56f326317541283f1dcee"
"ENVIRONMENTAL PLANNER","NATURAL AREAS","69625.09","688","a923a9e21e03862cd943bd02c7fcb739571bcf8a"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","69616.27","689","45fa3e9375d5977e670cfde8f145fe2a79b8813c"
"STREETS EQUIPMENT OPERATOR II","STREETS","69565.02","690","633329c88ce78328d1e4ba796c8de8f846950e47"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","69556.47","691","90c62ecbb383ec902f12bc6090c09343bd2bfefc"
"POLICE OFFICER","PATROL","69476.37","692","4e52a86e3eac17123d26d67a090d959981d9963f"
"POLICE OFFICER","PATROL","69421.1","693","f048c931148744880b33b7cd75f1a68118ef797e"
"ELECTRIC METER TECH","UT STANDARDS ENGINEERING DIV","69396.45","694","514d5c64d196b0564d9acb55329af83a067c0aaa"
"LEAD MECHANIC","OPERATION SERVICES","69382.4","695","017f524dc3f08e5bbf87999e88c06243d93cca2a"
"LEAD MECHANIC","OPERATION SERVICES","69325.71","696","8ac04c9712cadd945a2a7e762e2152d4839eabdc"
"SYSTEMS ADMINISTRATION MGR","INFORMATION TECHNOLOGY","69230.72","697","a7e1d9572e17c1f4dd85b58f330a039312c81148"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","69181.05","698","a2581ddd7b61993314c631e247d9a9194a6c3a17"
"PLANT OPERATOR","UT WATER PRODUCTION DIV","69177.74","699","eeb4ef6745c1b8ab1a3f278c270a4fabbff07c03"
"BUILDING INSPECTOR-Inactive","COMM DEV & NEIGHBORHOOD SVCS","69095.16","700","dae3ce2200ed510528848cf10b1f8207df0e1621"
"GIS PROGRAMMER/ANALYST","INFORMATION TECHNOLOGY","69066.48","701","2dd2e80172d29845c9f7f7294f03070a1365ebb5"
"CREW CHIEF","PARKS","69052.09","702","c293d5605f3f5a673a74e9f30227383c73b70b0a"
"CREW CHIEF","NATURAL AREAS","68988.82","703","0ee00b6c818da94b5e075082f6332f1038ff6949"
"SR BUYER-Inactive","PURCHASING","68979.89","704","927f822dc42dc15ef6f5e5fc4b441169d1c6a7fb"
"COMMUNITY SERVICE OFFICER","PATROL","68941.61","705","f2c125e58f004f4fe8ed3beb2f985a662ba8524f"
"THERAPEUTIC RECREATION SPEC","RECREATION","68920.24","706","af2846fdf5872879bf520d50e4e71bcc171ec6ee"
"SYSTEMS SPECIALIST","INFORMATION TECHNOLOGY","68855.04","707","c01608a98e818d7940b6648f0e13958f6414f030"
"CONTROL & DATA SYS SPECIALIST","UT PROCESS & SUPERVIS CNTR DIV","68813.74","708","3435b3f9bebf1541d206f8d3ed6fbbc42309f62a"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","68799.66","709","5b32f06eac2d42bd6e915b66fc20277a817f1352"
"MASTER ELECTRICIAN","OPERATION SERVICES","68731.6","710","91caf5c9445b1e9e28d1ea7284bcc872ed687937"
"LIBRARIAN","LIBRARY DISTRICT","68698.99","711","73375719dca48e0ccbe25d3668ba29b03a87a380"
"PLANT OPERATOR","UT WATER PRODUCTION DIV","68666.85","712","fd1e8149cffb6c3f66ca2abc5921a87a9b778602"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","68639.81","713","d417578f6fa8517cb33430bb879bfbc29a246d42"
"INSTRUMENT/ELECTRIC TECH","UT WATER PRODUCTION DIV","68604.26","714","f3b9cdaead2d6d34d8ca6822cf108c1f538b6af7"
"INSTRUMENT/ELECTRIC TECH","UT WATER PRODUCTION DIV","68500.94","715","f6f755986b48204e3dd10db48e8f6730a2ba7cd3"
"POLICE OFFICER","PATROL","68436.53","716","e8f4e6810401893b48215d56c6afcd4ce45fc005"
"MECHANIC","OPERATION SERVICES","68320.53","717","8b6285fb4bc7dcbf5f4a3e7de9fa7a0e3d8d5e4b"
"MAINTENANCE SPECIALIST","UT WATER PRODUCTION DIV","68268.81","718","84ee957ef0198ad0626a559a8361b3c5fa949eb6"
"PROGRAMS ADMINISTRATOR/DDA","DOWNTOWN DEVELOPMENT AUTHORITY","68254.22","719","2f5c6fdd61cb09268ce469454a34824ea49d3346"
"PROPERTY / EVIDENCE SUPERVISOR","POLICE INFORMATION SERVICES","68172.48","720","36b36cd83584d8070197f73178fe23dc4b5e05e8"
"SR BUYER-Inactive","PURCHASING","68149.29","721","1eb5d9c3d04353b0e584912585c9cb204b70cad2"
"CONTROL & DATA SYS SPECIALIST","UT PROCESS & SUPERVIS CNTR DIV","68069.64","722","6c7be393247a7e0220e80a7f067695fd1b3b3326"
"POLICE RECORDS SUPERVISOR","POLICE INFORMATION SERVICES","68032.91","723","cbc7414e8f8506faa5921d0190cc437a6da53dbc"
"POLICE RECORDS SUPERVISOR","POLICE INFORMATION SERVICES","68017.91","724","761eda8c450df778b6aa71dd3687cb2926564f9f"
"TRAFFIC ENGINEERING TECH III","TRAFFIC","68015.52","725","2a88232f1ef53d1a2c93c611647ffe6fd2a68c89"
"REAL ESTATE SPECIALIST III","OPERATION SERVICES","68013.55","726","2231d5783da66be6a80c41499190ddecb04a3e14"
"CIVIL ENGINEER I","ENGINEERING","68001.88","727","35c2f444029a3e3571fa56546e9b539c0af82875"
"POLICE SERGEANT","PATROL","67976.34","728","d785d35afc6b685b4315a25c5e230404efd6cd0a"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","67972.73","729","3fcb6103be007ec047a0127da98e60a9e35494d4"
"APPRENTICE LANDSCAPE ARCHITECT","PARK PLANNING & DEVELOPMENT","67969.02","730","f72996590ec5b5bfcb2201e3cde54028f399e783"
"ELEC INSTRUMENT & CONTROL SPEC","UT WTR RECLAMA & BIOSOLIDS DIV","67947.27","731","08b17d3d22aecd40a3c61ef4b2f302c09fa67497"
"SR ENVIRONMENTAL PLANNER","ENVIRONMENTAL SERVICES","67872.85","732","cd14101a33dd542b973ebf613fc99c96e05f0c0e"
"LEAD RANGER","NATURAL AREAS","67834.47","733","904bdfb665e44fc3698fdda4168f22a806e2c54f"
"TRAFFIC ENGINEERING TECH III","TRAFFIC","67820.35","734","548a182ad3ba2e5c2826208422ed5fdfe3b0230a"
"ENVIRONMENTAL PROGRAM MANAGER","NATURAL AREAS","67809.12","735","e774082f9313e6b444c875a678352ff9158e1d96"
"MECHANIC","OPERATION SERVICES","67754.59","736","514b39fab2db8125ba22f161958d3818e8ccf98f"
"WATER UTILITY MAINT OPERATOR","UT DISTRIBUTION SYSTEM DIV","67667.67","737","2d316a38f09a24d0721e43ccd6a5bb95918fcc30"
"CREW CHIEF","PARKS","67657.16","738","d619600a59415c5fa5cbd06466f3409912a5e6af"
"MECHANIC","OPERATION SERVICES","67647.95","739","78fa6f2f501f78abab14a5192ac3b368c9a36037"
"LEGAL EXEC ADMIN ASST","CITY ATTORNEY'S OFFICE","67581.85","740","6c58d3b8cfde3926dc6098c943ded83fc0fce194"
"CREW CHIEF","UT COLLECTION SYSTEM DIV","67574.32","741","74290d378dca418793e3e04489b7aba0645a1e0c"
"ELECTRIC UTILITY PROJECT MGR","UT ELECTRIC SYSTEMS ENG DIV","67523.25","742","a7aea1ffae69bd12720afde09839b14cf5cf734c"
"COMM/PUBLIC INVOLVMNT DIRECTOR","COMM. & PUBLIC INVOLVEMENT","67468.97","743","eea3765d3d1a10284b7b94606b4a8429e12e4256"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","67456.42","744","5fed70f77efd1c3177884bea1c15c8cb3ec626a6"
"POLICE OFFICER","PATROL","67420.01","745","be0b9128f6d3b5bba5edd1808074cf313f0a5e5f"
"FINANCIAL COORDINATOR","TRAFFIC","67415.68","746","ffde00245cb01df9a528ff72cb2840f7fa4b3c34"
"CREW CHIEF","PARKS","67390.23","747","051d7ac440ab9ea45b5f807b693f55556773606b"
"CHANGE MANAGEMENT ANALYST","INFORMATION TECHNOLOGY","67361.68","748","1525147475c86cb2b56873700eb643e7ed9f7e85"
"SR BUYER-Inactive","UTILITY FINANCIAL OPERATIONS","67314.95","749","4afbee6259e56be421ad9c95dd3b0224edf7417f"
"WATER UTIL FIELD OPNS SUPNTNDT","UT DISTRIBUTION SYSTEM DIV","67290.59","750","27bbaf5a42ebbcb55c1f3101d9a123b6b952ae1d"
"CREW CHIEF","UT DISTRIBUTION SYSTEM DIV","67102.37","751","9c72a41f55b9c4da33622f787efac66ddcd10fd8"
"WATER TRTMNT PLANT SUPERINTNDT","UT WATER PRODUCTION DIV","67079.6","752","4e38e7a63bf071072fb92ccd5ccd49f7275ab16e"
"CONSTRUCTION INSPECTOR","STREETS","66931.38","753","a35ac393cac487b23edfae51a72dcc68f3af7dbd"
"CITY FORESTER - Inactive","PARKS","66805.31","754","681ddb9e606375730a1e490e036c9e9465226ce5"
"CREW CHIEF","UT WATER METERS DIV","66776.39","755","629ad20113a8276ecb4051bfa4a358ad69636b2a"
"MAINTENANCE SPECIALIST","UT WTR RECLAMA & BIOSOLIDS DIV","66773.51","756","36a959b81aa4288eaeddf5d25371239f9a3dd230"
"HEALTH AND SAFETY SPECIALIST","SAFETY, SECURITY, & RISK MGMT.","66679.5","757","72346a9ff10d048ba2deb2030a823b46f423621f"
"REAL ESTATE SPECIALIST III","OPERATION SERVICES","66667.78","758","9fb11c3e236e6c06f1177a98925adccafdcebe9e"
"WATER UTIL FIELD OPNS SUPNTNDT","UT WATER METERS DIV","66652.18","759","8aaf74615cace3369b3a6d4b5ce685fec6641bce"
"CRIME ANALYST","OFFICE OF THE CHIEF","66629.0","760","4f298ac8f4e994973facc128cb72f1be5a5c3591"
"FLEET MAINTENANCE TECHNICIAN","POUDRE FIRE AUTHORITY","66579.86","761","973b586ad3885d64590eb4d5ea6e2466662cba61"
"PLANT OPERATOR","UT WTR RECLAMA & BIOSOLIDS DIV","66562.21","762","69ec10160c88beb28efe6173be836b17ff9c9480"
"PLANT OPERATOR","UT WTR RECLAMA & BIOSOLIDS DIV","66533.71","763","cd4b819e210a8e8165d7e1303566099259d5aecb"
"RECREATION SUPERVISOR","RECREATION","66506.44","764","5735931d5976346c34918f49d87fa39852f13b4e"
"ROAD SUPERVISOR","TRANSFORT / DIAL-A-RIDE","66435.79","765","537fdcc7d3d20f4d52d8abaa3feeb8ea031db0f8"
"STREETS EQUIPMENT OPERATOR II","STREETS","66310.59","766","3c1f6e5270f8f897eb67ebf936a39830484511c5"
"WATER SUPPLY CONTROLLER","UT WATER PRODUCTION DIV","66304.76","767","c91a9dbb4262387e57b3f3a9f5993ad473be94af"
"CREW CHIEF","NATURAL AREAS","66248.36","768","f02888fa8e1e1fdbb5fba52a6ad2f0cf17d6fd1d"
"HUMAN RESOURCES REPRESENTATIVE","HUMAN RESOURCES","66231.4","769","4c21c7b254037a393c4006679461d94c751043bc"
"CRIME PREVENTION SPECIALIST","PATROL","66126.56","770","40e49516fea5a2b81d4c2ec4da159c25bad72de6"
"FINANCE COORDINATOR/DDA","DOWNTOWN DEVELOPMENT AUTHORITY","66109.91","771","840ab6cb212dcc65abc6015ad12eaad696be7486"
"CUST SUPPORT BUSINESS ANALYST","UTILITIES CUSTOMER CONNECTIONS","66006.55","772","e7e7fb520e3ac06ca01a0cad5526206d1e66a678"
"PLANT OPERATOR","UT WTR RECLAMA & BIOSOLIDS DIV","65991.39","773","2ef64adb2a23c19d84ba27d4aa2b12c96bf3fdd4"
"CREW CHIEF","PARKS","65970.19","774","b964d03de253e17f87545e615b9ec8ec91b06f9f"
"ENVIRO ED/PUBLIC INVOLV COORD","NATURAL AREAS","65916.34","775","c25e191824e1387582a00bc15a9ed4c10c4b0bdb"
"FINANCIAL COORDINATOR","UTILITY FINANCIAL OPERATIONS","65904.34","776","5e29d3de5c056e5a183525f12a9a9635c1b18830"
"CDBG/HOME PROGRAM ADMINSTR","SOCIAL SUSTAINABILITY","65892.64","777","4fe9bea38cc641d4b528e826e5fb9a37212835ca"
"MAINTENANCE SPECIALIST","UT WTR RECLAMA & BIOSOLIDS DIV","65852.43","778","24563ebe9d0e5fd9cff4c440fbbcf8f217260878"
"WATER UTIL FIELD OPNS SUPNTNDT","UT COLLECTION SYSTEM DIV","65849.43","779","e8fa043232fcf8b7e6dcb272b624966e4f7339ac"
"METER READER SUPERVISOR","UT STANDARDS ENGINEERING DIV","65825.69","780","b9d95f75d2976944eeb68a59df17a998b86e02da"
"PUBLIC RELATIONS COORDINATOR","COMM. & PUBLIC INVOLVEMENT","65750.0","781","328485e870ae11c5e8f95d2eccf521cc705ba989"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","65687.14","782","29d8f2255eb657a9118c1e04574ba04f9ac49940"
"MAINTENANCE PLANNER/SCHEDULER","OPERATION SERVICES","65615.99","783","63fd7522218f5f4d764560815b5123517f014dff"
"UTILTY BLDG/HVAC MTNANCE COORD","SAFETY AND SECURITY","65535.36","784","e954a9a05e0ef77e67208da71c40818c0aa796ac"
"ENVIRONMENTAL PLANNER","ENVIRONMENTAL SERVICES","65512.5","785","046a61163d7d5437841747b76033108416a960e6"
"BUILDING INSPECTOR-Inactive","COMM DEV & NEIGHBORHOOD SVCS","65505.88","786","49785368d8f9a46ac7cdb0cd0625347c55cb84af"
"OUTREACH SERVICES MGR - LIB","LIBRARY DISTRICT","65497.5","787","ca4f80879064c8812227514ec41da1ef96623a90"
"BUILDING INSPECTOR-Inactive","COMM DEV & NEIGHBORHOOD SVCS","65490.88","788","6d7f95827f53be7860488011b5d0304a636bcfa5"
"SOCIAL SUSTAINABILITY SPEC","SOCIAL SUSTAINABILITY","65483.9","789","6c23dbdd63fd47b78551ee8f7dbd1316a697544f"
"RECREATION AREA MANAGER","RECREATION","65437.98","790","297887ad5b3e5d507c7a410cf626bbb8922bc42a"
"COMMUNITY SERVICE OFFICER","PATROL","65398.4","791","02789b4eabcd06462b21c2f1cacf88cc7b4d480c"
"ENVIRONMENTAL PLANNER","NATURAL AREAS","65368.06","792","7aea95959f716ca02c557a0c8448b241a4a39f65"
"CITY PLANNER","COMM DEV & NEIGHBORHOOD SVCS","65328.92","793","208543af62f766477135ef93787941f31d677a9c"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","65282.89","794","fe88d369d0a091ade835feb05c547b593676046b"
"RECRUITMENT SPECIALIST","HUMAN RESOURCES","65220.34","795","48e6deb34912a48d982d99366336b10442ab19b7"
"GIS PROGRAMMER/ANALYST","INFORMATION TECHNOLOGY","65158.71","796","d23db93e06b6b333e5c6be289f5801ae81fa12de"
"CREW CHIEF","UT DISTRIBUTION SYSTEM DIV","65071.86","797","4c12298ad70d6b1658d776fad5140fdac93b0480"
"FINANCIAL ANALYST","TRANSFORT / DIAL-A-RIDE","65062.31","798","4013b7dac5b25978e4f52950697637787b00cebd"
"TRANSIT PLANNER","TRANSFORT / DIAL-A-RIDE","65022.83","799","efc67654af781466cf0b17e8ae9b91f757348099"
"FINANCIAL ANALYST","OFFICE OF THE CHIEF","65017.15","800","a3fa8debca16f0794fde9c330d375f8957c1b375"
"TRAFFIC SYSTEMS ENGINEER","TRAFFIC","64963.6","801","bcbc2db773379a1aa286645b9d1cbda0dd7d45b7"
"ZONING INSPECTOR","COMM DEV & NEIGHBORHOOD SVCS","64957.2","802","a4f8845e3ae968627ce422dbf1e4ffc80bc98e2d"
"MATERIAL CONTROL SUPERVISOR","UT STANDARDS ENGINEERING DIV","64890.97","803","59f2b8fcc9f2735fc69491be1d315305cde8e07d"
"COMM & ADMIN MGR-Inactive","TRANSFORT / DIAL-A-RIDE","64857.88","804","3d7c462a62958aa20b833829bfc7f12a84f5dfc3"
"CUSTOMER SERVICE SUPERVISOR","PARKING","64847.72","805","c04dfd0aab4d0297327f2e20ee32c543fd13f165"
"ENVIRONMENTAL PLANNER","UTILITIES CUSTOMER CONNECTIONS","64833.02","806","1fddfbfdfb000d5250a3217ad00efeb1e46092bd"
"BLDG CONTROL SYSTEM MAINT SPEC","OPERATION SERVICES","64820.9","807","09af6216b25190af5bf322e9b64e5fbd7a3a120c"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","64802.05","808","317521e3ca517c0c9aaa7fe0382325f0dec843f3"
"ROAD SUPERVISOR","TRANSFORT / DIAL-A-RIDE","64797.94","809","e7553ec039c2ab2540d1f1e003e0d032b1337dff"
"INDUSTRIAL PRETREATMENT SPEC","UT WTR RECLAMA & BIOSOLIDS DIV","64653.0","810","25cc87531c36445abc24fa375407dae231496260"
"HUMAN RESOURCES DIRECTOR","HUMAN RESOURCES","64543.55","811","700154e99bb07cd613d3dd752341ba34cdcd13c1"
"REAL ESTATE SPECIALIST III","OPERATION SERVICES","64471.49","812","750d98941444ce44ad0ffa07703b995ac6ae9589"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","64464.49","813","f5858bc0fcaffe981a15b6470f29718f99f49fa5"
"EQUIPMENT OPERATOR SPECIALIST","STREETS","64399.84","814","ed9a8f7f7bbf959d53968946d11c2143dc424c1f"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","64319.1","815","e56990eaa2da5f613fe9d570cf901cc9f0c7fb40"
"SR ACCOUNTANT-Inactive","ACCOUNTING AND TREASURY","64293.25","816","6f6a5beeca3f5827e0b90a2ac886b0b9a01513b5"
"BENEFITS ANALYST","HUMAN RESOURCES","64139.69","817","47b4561f2590776ebeb37955cf4e587d36c89b95"
"ENVIRONMENTAL REGULATORY SPEC","UT ENVIRO REGULATORY AFFAIRS","64050.28","818","67fcd5a6b9bf83612953e06f55d4bf5efe4ca9fa"
"CIVIL ENGINEER I","ENGINEERING","64018.1","819","ec976886a8581e3b2396b1112ed79a038528bd63"
"CRIME ANALYST","PATROL","64004.36","820","dec132ad128ee0424130bee254f15c8ca157ff9e"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","63993.99","821","c7339a4113405489998a4d5e5e55179a66c95ad8"
"POLICE OFFICER","PATROL","63981.6","822","486626f4cd3e1749e01b8a0751dd9628dcfb71e3"
"POLICE OFFICER","PATROL","63968.64","823","a6d2608db6cd7f3d1ced4c72ca9c12582a7929b1"
"TELECOM SYS & SVCS ADMNISTRTOR","INFORMATION TECHNOLOGY","63931.78","824","adb29d131f0ee68ba309aefc6751e2a860c95b9b"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","63841.81","825","423ae97793e8aa17281a89309f0c773c25351412"
"TRAFFIC ENGINEERING TECH II","TRAFFIC","63755.02","826","f0a772cf2b67aa2618ac67396f8358dbc9babee3"
"CITY PLANNER","COMM DEV & NEIGHBORHOOD SVCS","63622.14","827","cb9b7b55745f7db0aa40d668980e189725c574f6"
"UTILITIES ADMIN SERVICES SUPV","UTILITIES MANAGEMENT","63220.46","828","710059c508eb8503abc9d9d7640ce1d995d4a03b"
"ASST SUPRNTENDNT-GOLF-Inactive","PARKS","63177.66","829","18a5431c94d943d33f8cff8a49e11722808b2ed0"
"CONSTRUCTION INSPECTOR","ENGINEERING","63042.03","830","e936862f61fe9e12ffaf084e02139554b12c3f77"
"CHEMIST","UT WATER PRODUCTION DIV","63021.8","831","db656ac4eadd2bddb2357c76758f686ba85f6377"
"MECHANIC","OPERATION SERVICES","62953.79","832","6f9b014e47363e3c73da32c5977d85dca8a877cd"
"SR TRANSPORTATION PLANNER","FC MOVES","62908.96","833","c54f48b71b499929ac3ff56a4f5e0d864b79c4f0"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","62881.72","834","e88a2c31c798e934288b4c57045f8d27445c7810"
"CONSTRUCTION INSPECTOR","ENGINEERING","62803.39","835","4c6d8e3045854aff713be6eef026d95420c9f230"
"SR ASSISTANT CITY ATTORNEY","CITY ATTORNEY'S OFFICE","62689.8","836","fec6956a9a18044662ee59d6f05cba12e8e59804"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","62669.53","837","f655e33441f5ae1d29fb52c6d7f761a571a66843"
"NATURAL AREAS TRAILS RANGER","NATURAL AREAS","62655.36","838","6b01d989d8a99acff960c5d0264b0471139b0c38"
"MAINTENANCE SPECIALIST","UT WATER PRODUCTION DIV","62648.65","839","7f3c5d07d9a2fd94437fbbf4047f67841998dd68"
"LIBRARIAN","LIBRARY DISTRICT","62605.89","840","2372751c1cf0a0d4a8222c2bc7b4adcbe7d98337"
"MECHANIC","OPERATION SERVICES","62589.02","841","7145e5ebf1195038aad76facc8323e7eaea1b344"
"ELECTRIC METER TECH","UT STANDARDS ENGINEERING DIV","62532.6","842","b5ea4cd3845fd67e4daf9e0c83544215baf24e77"
"RECREATION SUPERVISOR","RECREATION","62455.5","843","41926ba8ccf818025b6ef65ef4858538cd54ae07"
"POLICE OFFICER","INVESTIGATIONS","62454.29","844","ff4a4b9e5665fb7a739f9eaf7087eaa81f5db35c"
"COMM & PUB RLTNS MGR - LIBRARY","LIBRARY DISTRICT","62453.67","845","f0b83b0795092ff1549c1b373644d2eca924b304"
"PLANT OPERATOR","UT WATER PRODUCTION DIV","62433.05","846","413ca378bd5aab5c10641111f61fd257f25224b6"
