"file_number","file_name","location_acres","decision_date","allocation_area","planning_area","location_description","use_type_1","number_of_houses_1","use_type_2","number_of_houses_2","use_type_3","number_of_houses_3","coordinates"
"SDP-06-076","NORTH LAUREL PARK","1.928","2006-06-01T00:00:00.000","Southeast","Southeast","N SIDE WASHINGTON AVE BETWEEN BOLTON ST & BREVARD ST","Single Family Detached","8",,,,,"(39.1149, -76.8457)"
"SDP-12-052","MAPLE LAWN FARMS","2.36","2012-09-07T00:00:00.000","Southeast","Southeast","WEST OF MAPLE LAWN BLVD","Single Family Detached","17",,,,,"(39.1587, -76.9082)"
"SDP-08-098","COLVIN PROPERTY","2.634","2010-03-01T00:00:00.000","Elkridge","Elkridge","S SIDE OLD WASHINGTON RD OPPOSITE BONNIE VIEW LN","Single Family Detached","1",,,,,"(39.2063, -76.7211)"
"SDP-16-043","KUEHL PROPERTY","1.136","2016-06-16T00:00:00.000","Established Communities","Elkridge","EAST SIDE OF KERGER RD","Single Family Detached","1",,,,,"(39.2229, -76.7728)"
"SDP-02-046","EMERSON (Formerly R-ED West)","0.888","2002-02-08T00:00:00.000","Southeast","Southeast","NW OF I-95 & GORMAN ROAD","Single Family Detached","4",,,,,"(39.1414, -76.8509)"
"SDP-05-067","HOLST PROPERTY","2.625","2005-07-29T00:00:00.000","Southeast","Southeast","E SIDE OF RIVERHILL RD","Single Family Detached","1",,,,,"(39.1164, -76.8678)"
"SDP-17-039","MONTGOMERY KNOLLS","0.66","2017-08-02T00:00:00.000","Established Communities","Ellicott City","W SIDE ALICE AVE S OF GRACE CT","Single Family Detached","1",,,,,"(39.2327, -76.8073)"
"SDP-07-059","DUNLOGGIN II","0.59","2007-05-15T00:00:00.000","Ellicott City","Ellicott City","W SIDE SPRING MEADOW DR OPPOSITE SPRING FALLS CT","Single Family Detached","1",,,,,"(39.2683, -76.8362)"
"SDP-13-004","ELLICOTT CROSSING, PART 2","8.902","2013-11-13T00:00:00.000","Ellicott City","Ellicott City","W SIDE ROGERS AVE OPPOSITE OAK WEST DR","Single Family Attached","69","SFA-MIHU","12",,,"(39.2791, -76.8093)"
"SDP-05-048","STONE LAKE","8.04","2005-08-17T00:00:00.000","Southeast","Southeast","BOULDER RIDGE WEST OF STONE LAKE DR","Single Family Attached","45",,,,,"(39.1387, -76.842)"
"SDP-04-116","CHOLAK PROPERTY","0.5","2004-10-28T00:00:00.000","Elkridge","Elkridge","NW SIDE OLD WASHINGTON RD 300' N OF BONNIE VIEW LN","Single Family Detached","1",,,,,"(39.2085, -76.7209)"
"SDP-10-003","RIVERSIDE OVERLOOK","4.01","2010-05-06T00:00:00.000","Southeast","Southeast","TERMINUS OF LONGVIEW RD","Single Family Detached","21",,,,,"(39.1723, -76.8839)"
"SDP-06-152","HARWOOD PARK","0.102","2008-01-25T00:00:00.000","Elkridge","Elkridge","NW SIDE MELROSE AVE E OF WOODBURN AVE","Single Family Detached","1",,,,,"(39.193, -76.7393)"
"SDP-15-034","MAPLE LAWN FARMS","3.87","2015-03-23T00:00:00.000","SE - Growth & Revitalization","Southeast","IAGER BLVD AT FEDERAL ST","Single Family Detached","13",,,,,"(39.1596, -76.9174)"
"SDP-07-013","JAMESTOWN LANDING","12.9","2007-03-16T00:00:00.000","Southeast","Southeast","W SIDE OLD COLUMBIA RD OPPOSITE JAMESTOWN CT","Single Family Detached","39",,,,,"(39.1352, -76.9132)"
"SDP-05-070","ELLICOTT MEADOWS - PH. 1 & 2","13.826","2006-12-01T00:00:00.000","Rural West","Ellicott City","NORTH OF FREDERICK ROAD OPPOSITE FOLLY QUARTER RD","SFA-Age Restricted","20",,,,,"(39.2885, -76.8944)"
"SDP-04-053","SPRINGER PROPERTY","1.49","2004-04-15T00:00:00.000","Ellicott City","Ellicott City","WEST SIDE OF WATERLOO RD 100' NORTH OF ELKO DR","Single Family Detached","3",,,,,"(39.2267, -76.8051)"
"SDP-03-158","SABERIAN PROPERTY","0.393","2003-07-24T00:00:00.000","Ellicott City","Ellicott City","S SIDE OLD ANNAPOLIS RD 600' E OF HERMITAGE DR","Single Family Detached","1",,,,,"(39.2553, -76.8574)"
"SDP-05-154","NOTTINGHAM WAY ACRES","6.09","2005-10-12T00:00:00.000","Ellicott City","Ellicott City","END OF NOTTINGHAM WAY  NW OF BONNIE BRANCH","Single Family Detached","19",,,,,"(39.2399, -76.7829)"
"SDP-05-060","GERMAN ROAD PROPERTY","0.395","2005-03-18T00:00:00.000","Ellicott City","Ellicott City","S SIDE GERMAN RD 600' W OF BETHANY LN","Single Family Detached","1",,,,,"(39.289, -76.8593)"
"SDP-04-095","MCQUAY PROPERTY","0.72","2004-08-30T00:00:00.000","Elkridge","Elkridge","NE SIDE LOUDON AVE OPPOSITE ATHOL AVE","Single Family Detached","3",,,,,"(39.1933, -76.7343)"
"SDP-14-086","LAWRENCE WHITEHEAD PROPERTY - PARCEL 346","0.14","2014-11-14T00:00:00.000","Established Communities","Southeast","TERMINUS OF COMMERCIAL ST","Single Family Detached","1",,,,,"(39.141, -76.8266)"
"SDP-11-005","Talbots Woods II","1.514","2010-11-23T00:00:00.000","Elkridge","Elkridge","TERMINUS OF SERENA DYLAN WAY","Single Family Detached","4",,,,,"(39.2281, -76.7711)"
"SDP-03-108","SHOWN PROPERTY","0.424","2003-04-30T00:00:00.000","Ellicott City","Ellicott City","SE SIDE OF MULLINEAUX LN 600' E OF BOONES LN","Single Family Detached","1",,,,,"(39.2859, -76.8652)"
"SDP-10-101","PATAPSCO VIEW (FIRMAN PROPERTY)","0.157","2010-08-09T00:00:00.000","Ellicott City","Ellicott City","SOUTH SIDE OF WOODROW ST","Single Family Detached","1",,,,,"(39.2631, -76.8048)"
"SDP-12-082","SERIO ESTATES","1.61","2013-09-19T00:00:00.000","Ellicott City","Ellicott City","SE SIDE OF DEERFIELD RD, ABOUT 200' S OF MONTCLAIR DR.","Single Family Detached","8",,,,,"(39.2897, -76.8002)"
"SDP-02-049","EMERSON (Formerly R-ED West)","1.211","2002-01-29T00:00:00.000","Southeast","Southeast","NW OF I-95 & GORMAN ROAD","Single Family Detached","5",,,,,"(39.1414, -76.8509)"
"SDP-00-090","HARMON PROPERTY","2","2000-10-25T00:00:00.000","Elkridge","Elkridge","E SIDE OF OLD WATERLOO RD 500' S OF SANCTUARY CT","Single Family Attached","16",,,,,"(39.1859, -76.7863)"
"SDP-03-029","EMERSON","2.865","2003-03-17T00:00:00.000","Southeast","Southeast","SW OF GORMAN RD WEST OF I-95","Single Family Detached","12",,,,,"(39.1417, -76.8603)"
"SDP-07-126","MAPLE LAWN FARMS","3.6","2007-08-27T00:00:00.000","Southeast","Southeast","N & S SIDE OF WATER ST","Single Family Detached","22",,,,,"(39.1547, -76.8979)"
"SDP-08-093","HARWOOD PARK","0.207","2008-09-24T00:00:00.000","Elkridge","Elkridge","SOUTHWESTERN CORNER OF LOUDON AND MELROSE AVENUES","Single Family Detached","2",,,,,"(39.1946, -76.7366)"
"SDP-14-034","PARK OVERLOOK","7","2014-06-02T00:00:00.000","Established Communities","Southeast","TERMINUS OF DECATUR & MEREDITH","Single Family Attached","27",,,,,"(39.1145, -76.8373)"
"SDP-04-121","MAPLE LAWN FARMS - PH. 2","4.4","2004-06-17T00:00:00.000","Southeast","Southeast","S SIDE JOHNS HOPKINS RD W OF SANNER RD","Single Family Attached","65",,,,,"(39.1598, -76.9061)"
"SDP-03-117","PATAPSCO PARK ESTATES","3.032","2003-09-18T00:00:00.000","Ellicott City","Ellicott City","TERMINUS OF ELIZA DORSEY LN","Single Family Detached","1",,,,,"(39.3096, -76.8272)"
"SDP-06-130","SIDEHILL ROAD PROPERTY","3.749","2007-06-28T00:00:00.000","Ellicott City","Ellicott City","TERMINUS OF SIDEHILL RD","Single Family Detached","1",,,,,"(39.2705, -76.8198)"
"SDP-06-045","ARBOR MEADOWS","2.023","2006-08-09T00:00:00.000","Columbia","Columbia","W SIDE OF WATERLOO RD OPPOSITE MAYFIELD AVE","Single Family Detached","9",,,,,"(39.1978, -76.7951)"
"SDP-04-083","CARLEE MANOR","2.75","2004-02-19T00:00:00.000","Ellicott City","Ellicott City","S SIDE OF CARLEE RUN CT","Single Family Detached","8",,,,,"(39.2839, -76.8717)"
"SDP-01-060","BETHEL CROSSING","1.02","2001-07-05T00:00:00.000","Southeast","Southeast","E SIDE OF SAVAGE GUILFORD RD S OF VOLLMERHAUSEN RD","Single Family Detached","3",,,,,"(39.1477, -76.8258)"
"SDP-13-052","BASHAM PROPERTY","1.87","2013-10-23T00:00:00.000","Elkridge","Elkridge","W SIDE OF HANOVER RD. N OF LOUDON AVE","Single Family Detached","6",,,,,"(39.1938, -76.7247)"
"SDP-17-036","ACRA PROPERTY","0.46","2017-06-14T00:00:00.000","Established Communities","Ellicott City","S SIDE HORSESHOE RD W OF SUNSET DR","Single Family Detached","1",,,,,"(39.2278, -76.8035)"
"SDP-00-133","VILLAGE OF RIVER HILL","2.65","2000-07-10T00:00:00.000","Columbia","Columbia","TALL BRANCHES PASS, W SIDE LAUREL LEAVES LN","Single Family Detached","8",,,,,"(39.2112, -76.9259)"
"SDP-09-007","THE HILLSIDE AT ROCKY GORGE VII","3.03","2009-05-27T00:00:00.000","Southeast","Southeast","SOUTH SIDE SCAGGSVILLE RD OPPOSITE ROSEMONT DR","Single Family Detached","9",,,,,"(39.1332, -76.8755)"
"SDP-03-129","HAMMONDS VIEW","0.36","2003-12-12T00:00:00.000","Southeast","Southeast","W SIDE STEPHENS RD 1000' N OF WHISKEY BOTTOM RD","Single Family Detached","2",,,,,"(39.13, -76.846)"
"SDP-16-065","MAPLE LAWN FARMS","5.55","2016-07-19T00:00:00.000","SE - Growth & Revitalization","Southeast","FEDERAL ST NORTH OF DAIRY ST","Single Family Detached","7",,,,,"(39.163, -76.9168)"
"SDP-03-043","PARTHEMOS PROPERTY","1.13","2003-01-10T00:00:00.000","Ellicott City","Ellicott City","WEST SIDE OF CHATHAM RD 500' NORTH OF WAYCROSS RD","Single Family Detached","2",,,,,"(39.2675, -76.8339)"
"SDP-15-047","MAPLE LAWN FARMS GARDEN DIST AREA 1","4.76","2015-07-21T00:00:00.000","SE - Growth & Revitalization","Southeast","TERMINUS OAK CREST LANE","Single Family Detached","19",,,,,"(39.1609, -76.9152)"
"SDP-06-079","GTW'S WAVERLY WOODS","9.799","2007-02-01T00:00:00.000","Ellicott City","Ellicott City","NORTH OF BIRMINGHAM WAY / WARWICK WAY INTERSECTION","Single Family Attached","56",,,,,"(39.3111, -76.8895)"
"SDP-02-120","ECKERS HOLLOW","2.034","2002-08-16T00:00:00.000","Columbia","Columbia","SE QUAD. OF OAKLAND MILLS RD & OLD MONTGOMERY RD","Single Family Detached","13",,,,,"(39.206, -76.8298)"
"SDP-11-046","MAPLE LAWN FARMS","1.673","2012-03-19T00:00:00.000","Southeast","Southeast","SOUTH SIDE OF MORRIS ST","APT","40",,,,,"(39.152, -76.9004)"
"SDP-05-062","MAPLE LAWN FARMS","1.15","2004-12-17T00:00:00.000","Southeast","Southeast","W SIDE OF LIBERTY ST N OF ELMWOOD ST","Single Family Detached","2",,,,,"(39.161, -76.9074)"
"SDP-03-155","NORTH POINT","0.757","2003-11-14T00:00:00.000","Elkridge","Elkridge","N SIDE OF FLOREY RD E OF SECOND AVE","Single Family Detached","3",,,,,"(39.1998, -76.7199)"
"SDP-09-046","KESSLER PROPERTY","1.497","2009-08-28T00:00:00.000","Elkridge","Elkridge","LANDING ROAD APPX. 800 FT SOUTH OF ROCKBURN BRANCH PARK ENTRANCE","Single Family Detached","3",,,,,"(39.2192, -76.7561)"
"SDP-01-078","VILLAGE OF RIVER HILL","0.379","2001-02-07T00:00:00.000","Columbia","Columbia","N SIDE GREAT STAR DR W SIDE OF RIPPLING WATER WALK","Single Family Detached","1",,,,,"(39.2054, -76.9278)"
"SDP-10-086","PLEASANT CHASE PHASE IV","5.893","2011-04-14T00:00:00.000","Southeast","Southeast","N SIDE HICKS RD","Single Family Detached","33",,,,,"(39.1673, -76.7941)"
"SDP-14-026FC","PHELPS PROPERTY","3.4","2014-06-09T00:00:00.000","Established Communities","Ellicott City","EAST SIDE OF OLD FREDERICK RD","Single Family Detached","1",,,,,"(39.3071, -76.7998)"
"SDP-12-074","MOSNER PROPERTY","1.51","2013-02-08T00:00:00.000","Ellicott City","Ellicott City","TERMINUS OF VIEW TOP RD","Single Family Detached","3",,,,,"(39.2635, -76.8211)"
"SDP-10-050","Beechcrest  Apartments","5.742","2012-02-06T00:00:00.000","Southeast","Southeast","NW SIDE US RT 1 N OF WHISKEY BOTTOM RD","APT","24",,,,,"(39.1187, -76.8314)"
"SDP-08-080","TROTTER FIELDS","2.1","2008-10-30T00:00:00.000","Columbia","Columbia","W SIDE TROTTER RD 650' N OF SOUTH WIND CIR","Single Family Detached","4",,,,,"(39.2112, -76.9199)"
"SDP-15-036","HOWARD SQUARE","4.47","2016-05-17T00:00:00.000","ELK - Growth & Revitalization","Elkridge","N SIDE HEARTHSIDE WAY","Single Family Attached","63","SFA-MIHU","20",,,"(39.1752, -76.7802)"
"SDP-11-036","HOLIDAY HILLS LOTS 103 & 104","1.0031","2011-07-12T00:00:00.000","Southeast","Southeast","S SIDE VISTA RD 1100' E OF NEWBERRY DR","Single Family Detached","2",,,,,"(39.179, -76.8811)"
"SDP-15-054","FAZ PROPERTY","1.03","2015-10-21T00:00:00.000","Established Communities","Columbia","N SIDE LARK BROWN RD W OF WATERLOO RD","Single Family Detached","3",,,,,"(39.1889, -76.7988)"
"SDP-00-150","PROP OF GLEN HAYES/REGINA PRITCHETT","2.028","2001-05-15T00:00:00.000","Columbia","Columbia","N SIDE LARK BROWN RD 150' W OF PAINTED ROCK RD","Single Family Detached","2",,,,,"(39.1887, -76.8015)"
"SDP-10-066","Rocky Gorge Overlook","3.01","2012-08-01T00:00:00.000","Southeast","Southeast","SOUTH SIDE OF SCAGGSVILLE RD 250' EAST OF PINEWAY DR","Single Family Detached","9",,,,,"(39.1366, -76.8828)"
"SDP-16-062","ELLICOTT OVERLOOK","3.028","2017-02-09T00:00:00.000","Established Communities","Ellicott City","NORTH SIDE OF FREDERICK RD WEST OF CORNNELL LN","Single Family Detached","6",,,,,"(39.2855, -76.8856)"
"SDP-13-043","Harwood Park, Lots 389 and 390","0.138","2013-04-18T00:00:00.000","Elkridge","Elkridge","S SIDE EUCLID AVE E OF MELROSE AVE","Single Family Detached","2",,,,,"(39.1937, -76.7371)"
"SDP-08-034","MILLERS MILL WOODS","7.77","2008-06-09T00:00:00.000","Ellicott City","Ellicott City","N SIDE OF MILLERS WAY DR 500' S OF DORSEY SPRING CT","Single Family Detached","14",,,,,"(39.3055, -76.8105)"
"SDP-03-126","CORNERSTONE","3.265","2003-06-06T00:00:00.000","Southeast","Southeast","SOUTH SIDE SCAGGSVILLE RD OPPOSITE ROSEMONT DR_____________________________","Single Family Detached","1",,,,,"(39.1331, -76.8759)"
"SDP-07-091","PROPERTY OF KASSIT, LLC","1.18","2008-04-04T00:00:00.000","Elkridge","Elkridge","TERMINUS OF TALBOTS LANDING","Single Family Detached","1",,,,,"(39.2216, -76.7688)"
"SDP-14-046","WOODBERRY, LOT 16","0.322","2014-04-14T00:00:00.000","Established Communities","Ellicott City","S SIDE MISTY WOOD LN","Single Family Detached","1",,,,,"(39.2873, -76.8301)"
"SDP-05-012","DENNIS PRESERVE","31.371","2005-03-10T00:00:00.000","Elkridge","Elkridge","TERMINUS OF ILCHESTER WOODS WAY","Single Family Detached","52",,,,,"(39.2259, -76.776)"
"SDP-04-155","STREAKER PROPERTY","0.337","2004-10-19T00:00:00.000","Ellicott City","Ellicott City","S SIDE OF OLD FREDERICK RD 100' NE OF N ROGERS AVE","Single Family Detached","1",,,,,"(39.2997, -76.8101)"
"SDP-13-063","Montgomery Knolls","0.4448","2014-02-06T00:00:00.000","Established Communities","Ellicott City","TERMINUS OF AVOCA AVE","Single Family Detached","1",,,,,"(39.2294, -76.811)"
"SDP-07-021","WIERKOWSKI PROPERTY","1.136","2007-03-07T00:00:00.000","Elkridge","Elkridge","W SIDE SUMMER HOME TERR S OF LAWYERS HILL RD","Single Family Detached","3",,,,,"(39.2154, -76.7267)"
"SDP-09-004","HEARTHSTONE AT ELLICOTT MILLS II","0.84","2008-12-19T00:00:00.000","Senior East","Ellicott City","S SIDE DINA LN","SFA-Age Restricted-MIHU-Offsite","1","SFA-Age Restricted","10",,,"(39.2347, -76.8036)"
"SDP-02-078","VILLAGE OF HARPER'S CHOICE","1.627","2002-04-01T00:00:00.000","Columbia","Columbia","E SIDE OF MANORSTONE LN 300' SOUTH OF MD RT 108","Single Family Detached","1",,,,,"(39.2311, -76.9077)"
"SDP-00-137","VILLAGE OF RIVER HILL","6.8","2001-03-06T00:00:00.000","Columbia","Columbia","NE SIDE GREAT STAR DR 250' NW OF MOONSAILS LN","Single Family Attached","56",,,,,"(39.2079, -76.9336)"
"SDP-11-023","PROPERTY OF HENRY W. FLOREY","0.9073","2011-06-20T00:00:00.000","Elkridge","Elkridge","NE QUADRANT HANOVER RD & FLOREY RD","Single Family Detached","3",,,,,"(39.2002, -76.7216)"
"SDP-02-105","KAISER FARM","3.4","2006-10-13T00:00:00.000","Ellicott City","Ellicott City","TERMINUS OF RANDOLPH WAY","APT","35",,,,,"(39.2843, -76.8123)"
"SDP-13-007","DC, Warfield, Block W-1, Parcels D-1 and D-2","4.562","2013-06-27T00:00:00.000","Downtown Columbia","Columbia","INTERSECTION BROKEN LAND PKWY & LITTLE PATUXENT PKWY","APT","380",,,,,"(39.2136, -76.8657)"
"SDP-06-116","BELL PROPERTY","0.67","2006-06-28T00:00:00.000","Columbia","Columbia","S SIDE OF HARRIET TUBMAN LN E OF CARAVAN CT","Single Family Detached","1",,,,,"(39.1862, -76.8836)"
"SDP-12-015","Simpson Mill","29.32","2012-10-10T00:00:00.000","Columbia,MIHU","Columbia","E SIDE OF CEDAR LN S OF HARRIET TUBMAN LN","Single Family Attached","145","SFA-MIHU","5",,,"(39.186, -76.8924)"
"SDP-07-103","VILLAGE TOWNS - PH. III-A","4.26","2008-04-17T00:00:00.000","MIHU","Elkridge","NE QUADRANT OF OLD WATERLOO RD AT PORT CAPITAL DR","Single Family Attached","51","SFA-MIHU","11",,,"(39.1789, -76.7848)"
"SDP-00-084","WHITETAIL WOODS","4.1","2000-10-19T00:00:00.000","Elkridge","Elkridge","TERMINUS OF FLOREY ROAD","Single Family Detached","17",,,,,"(39.2, -76.7184)"
"SDP-03-035","VILLAGE CREST","9.11","2004-04-30T00:00:00.000","Senior East","Ellicott City","NE SIDE OF CHEWS VINEYARD 500' N OF TULIP WAY","SFA-Age Restricted","51",,,,,"(39.2504, -76.7874)"
"SDP-15-028","KLAMUT PROPERTY LOT 5","0.459","2015-04-13T00:00:00.000","Established Communities","Elkridge","W SIDE ILCHESTER RD S OF ELLIS LN","Single Family Detached","1",,,,,"(39.2335, -76.7736)"
"SDP-12-053","Autumn River - Phase II","37.48","2012-12-13T00:00:00.000","Ellicott City","Ellicott City","EAST SIDE OF COLLEGE AVE N OF VILLAGE CREST DR","Single Family Detached","23","Single Family Attached","16",,,"(39.2588, -76.7904)"
"SDP-15-020","MAPLE LAWN FARMS","3.54","2014-12-01T00:00:00.000","SE - Growth & Revitalization","Southeast","NORTH SIDE OF IAGER BLVD","Single Family Detached","18",,,,,"(39.1599, -76.914)"
"SDP-08-025","MARYDELL ADDITION","0.54","2007-12-20T00:00:00.000","Ellicott City","Ellicott City","N SIDE MARYDELL RD 750' E OF ST. JOHNS LN","Single Family Detached","1",,,,,"(39.2937, -76.8312)"
"SDP-00-100","VILLAGE OF RIVER HILL","1.99","2000-06-06T00:00:00.000","Columbia","Columbia","E & W OF INDIAN SUMMER DR S OF LINDEN LINTHICUM LN","Single Family Detached","8",,,,,"(39.2096, -76.9275)"
"SDP-03-078","BRAEBURN","1.575","2003-04-24T00:00:00.000","Columbia","Columbia","N SIDE OF BRAEBURN RD 250' W OF CEDAR LN","Single Family Detached","1",,,,,"(39.1952, -76.8888)"
"SDP-02-124","ALLENFORD","0.472","2002-07-23T00:00:00.000","Ellicott City","Ellicott City","N SIDE GREEN CLOVER DR 500' EAST HOBSON'S CHOICE___________","Single Family Detached","1",,,,,"(39.311, -76.8574)"
"SDP-10-020","Stonefield II (Robbins Property)","2.734","2010-11-05T00:00:00.000","Ellicott City","Rural West","W SIDE CORNELL LN BETWEEN FREDERICK RD & US RT 40","Single Family Detached","6",,,,,"(39.2852, -76.8829)"
"SDP-07-008","CASECARESAN, LLC. PROPERTY","0.252","2007-05-01T00:00:00.000","Elkridge","Elkridge","SE SIDE OLD WASHINGTON RD OPPOSITE MONTGOMERY RD","Single Family Detached","1",,,,,"(39.2053, -76.726)"
"SDP-03-030","ELLICOTT MEADOWS (formerly HOMELAND)","73.389","2004-07-28T00:00:00.000","Rural West","Ellicott City","NE QUADRANT FREDERICK RD & MARRIOTTSVILLE RD","SFD-Age Restricted","71","SFA-Age Restricted","72",,,"(39.2912, -76.8991)"
"SDP-14-090","THE GATHERINGS AT ELLICOTT'S RETREAT","17.13","2015-09-29T00:00:00.000","Established Communities","Ellicott City","TERMINUS OF CARL'S COURT","APT-Age Restricted","162",,,,,"(39.2846, -76.8215)"
"SDP-10-102","Ilchester Heights","1.43","2010-09-16T00:00:00.000","Elkridge","Elkridge","E SIDE OF ILCHESTER RD 300' SOUTH OF JEANS WAY","Single Family Detached","9",,,,,"(39.243, -76.7645)"
"SDP-01-121","VILLAGE TOWNS (REDLINE)","11.89","2003-01-28T00:00:00.000",,"Elkridge","SE QUADRANT OF I-95 & MD RT 175","Single Family Attached","17","SFA-MIHU","3",,,"(39.1776, -76.7846)"
"SDP-01-083","STOCKBRIDGE OVERLOOK","6.66","2002-02-27T00:00:00.000","Elkridge","Elkridge","E SIDE OF RT 108 N OF OLD STOCKBRIDGE DR","Single Family Detached","26",,,,,"(39.2039, -76.7935)"
"SDP-04-112","MAPLE LAWN FARMS","6.5","2004-06-01T00:00:00.000","Southeast","Southeast","E & W OF MIDTOWN RD & W OF DUKE ST","Single Family Detached","47",,,,,"(39.1615, -76.9068)"
"SDP-03-052","CHERRYTREE PARK","4.083","2003-09-12T00:00:00.000","Southeast","Southeast","SE QUADRANT US RT 29 & MD RT 216_","Single Family Attached","29","SFA-MIHU","3",,,"(39.1415, -76.9014)"
"SDP-07-065","SULLIVAN BLAKE PROPERTY","0.402","2008-04-30T00:00:00.000","Columbia","Columbia","EAST SIDE OF OAKLAND MILLS ROAD","Single Family Detached","2",,,,,"(39.1667, -76.8295)"
"SDP-07-032","DALTON, SEC. 3, LOT 41","0.63","2007-02-20T00:00:00.000","Columbia","Columbia","SE QUADRANT OLD LINE DR & DALTON DR","Single Family Detached","1",,,,,"(39.2336, -76.8376)"
"SDP-03-040","WINTERS RIDGE","0.75","2002-12-05T00:00:00.000","Elkridge","Elkridge","NE SIDE OF WINTERS LN 700' NW OF HANOVER RD","Single Family Detached","3",,,,,"(39.1975, -76.7246)"
"SDP-05-025","KINGS PLACE","1.37","2005-01-04T00:00:00.000","Columbia","Columbia","N SIDE GUILFORD RD 200' W OF BLUE SEA DR","Single Family Detached","3",,,,,"(39.1693, -76.8598)"
"SDP-14-047","AUTUMN RIVER PH III","29.55","2014-07-16T00:00:00.000","Established Communities","Ellicott City","NE SIDE COLLEGE AVE ACROSS FROM FOUR QUARTER RD","Single Family Detached","29",,,,,"(39.2569, -76.7873)"
"SDP-00-074","GTW'S WAVERLY WOODS","0.42","2000-02-22T00:00:00.000","Ellicott City","Ellicott City","E SIDE OF DORCHESTER WAY 800' S OF CHESHAM WAY","Single Family Detached","1",,,,,"(39.309, -76.8767)"
"SDP-09-039","GTW'S WAVERLY WOODS - PH 3","88.995","2010-01-21T00:00:00.000","Senior East","Ellicott City","W SIDE OF MARRIOTTSVILLE RD OPPOSITE WARWICK WAY","SFD-Age Restricted","51","SFA-Age Restricted","49",,,"(39.3105, -76.9027)"
"SDP-06-020","B. JOHNSON PROPERTY","0.65","2006-01-10T00:00:00.000","Columbia","Columbia","SOUTH SIDE OF HARRIET TUBMAN LN 300' E OF CARAVAN CT","Single Family Detached","1",,,,,"(39.1863, -76.8862)"
