"week_ending","influenza_season","mmwr_year","mmwr_week","mmwr_day","mmwrweek_display_order","race_ethnicity","point_estimate","current_through","current_season_week_ending_label"
"2021-01-30T00:00:00.000","2020-2021","2021","4","7","26","Hispanic","36.5","2022-02-18T00:00:00.000","2022-01-29T00:00:00.000"
"2021-02-06T00:00:00.000","2020-2021","2021","5","7","27","Hispanic","36.61","2022-02-18T00:00:00.000","2022-02-05T00:00:00.000"
"2021-02-13T00:00:00.000","2020-2021","2021","6","7","28","Hispanic","36.72","2022-02-18T00:00:00.000","2022-02-12T00:00:00.000"
"2021-02-20T00:00:00.000","2020-2021","2021","7","7","29","Hispanic","36.78","2022-02-18T00:00:00.000","2022-02-19T00:00:00.000"
"2021-02-27T00:00:00.000","2020-2021","2021","8","7","30","Hispanic","36.86","2022-02-18T00:00:00.000","2022-02-26T00:00:00.000"
"2021-03-06T00:00:00.000","2020-2021","2021","9","7","31","Hispanic","36.92","2022-02-18T00:00:00.000","2022-03-05T00:00:00.000"
"2021-03-13T00:00:00.000","2020-2021","2021","10","7","32","Hispanic","36.98","2022-02-18T00:00:00.000","2022-03-12T00:00:00.000"
"2021-03-20T00:00:00.000","2020-2021","2021","11","7","33","Hispanic","37.03","2022-02-18T00:00:00.000","2022-03-19T00:00:00.000"
"2021-03-27T00:00:00.000","2020-2021","2021","12","7","34","Hispanic","37.07","2022-02-18T00:00:00.000","2022-03-26T00:00:00.000"
"2021-04-03T00:00:00.000","2020-2021","2021","13","7","35","Overall","57.71","2022-02-18T00:00:00.000","2022-04-02T00:00:00.000"
"2021-04-10T00:00:00.000","2020-2021","2021","14","7","36","Overall","57.73","2022-02-18T00:00:00.000","2022-04-09T00:00:00.000"
"2021-04-17T00:00:00.000","2020-2021","2021","15","7","37","Overall","57.74","2022-02-18T00:00:00.000","2022-04-16T00:00:00.000"
"2021-04-24T00:00:00.000","2020-2021","2021","16","7","38","Overall","57.76","2022-02-18T00:00:00.000","2022-04-23T00:00:00.000"
"2021-05-01T00:00:00.000","2020-2021","2021","17","7","39","Overall","57.77","2022-02-18T00:00:00.000","2022-04-30T00:00:00.000"
"2021-05-08T00:00:00.000","2020-2021","2021","18","7","40","Overall","57.78","2022-02-18T00:00:00.000","2022-05-07T00:00:00.000"
"2021-05-15T00:00:00.000","2020-2021","2021","19","7","41","Overall","57.79","2022-02-18T00:00:00.000","2022-05-14T00:00:00.000"
"2021-05-22T00:00:00.000","2020-2021","2021","20","7","42","Overall","57.8","2022-02-18T00:00:00.000","2022-05-21T00:00:00.000"
"2021-05-29T00:00:00.000","2020-2021","2021","21","7","43","Overall","57.81","2022-02-18T00:00:00.000","2022-05-28T00:00:00.000"
"2021-08-07T00:00:00.000","2021-2022","2021","31","7","53","Overall","0.0847","2022-02-18T00:00:00.000","2021-08-07T00:00:00.000"
"2021-08-14T00:00:00.000","2021-2022","2021","32","7","1","Overall","0.236","2022-02-18T00:00:00.000","2021-08-14T00:00:00.000"
"2021-08-21T00:00:00.000","2021-2022","2021","33","7","2","Overall","0.579","2022-02-18T00:00:00.000","2021-08-21T00:00:00.000"
"2021-08-28T00:00:00.000","2021-2022","2021","34","7","3","Overall","1.11","2022-02-18T00:00:00.000","2021-08-28T00:00:00.000"
"2021-09-04T00:00:00.000","2021-2022","2021","35","7","4","Overall","2.15","2022-02-18T00:00:00.000","2021-09-04T00:00:00.000"
"2021-09-11T00:00:00.000","2021-2022","2021","36","7","5","Overall","3.99","2022-02-18T00:00:00.000","2021-09-11T00:00:00.000"
"2021-09-18T00:00:00.000","2021-2022","2021","37","7","6","Overall","7.16","2022-02-18T00:00:00.000","2021-09-18T00:00:00.000"
"2021-09-25T00:00:00.000","2021-2022","2021","38","7","7","Overall","11.57","2022-02-18T00:00:00.000","2021-09-25T00:00:00.000"
"2021-10-02T00:00:00.000","2021-2022","2021","39","7","8","Overall","17.13","2022-02-18T00:00:00.000","2021-10-02T00:00:00.000"
"2021-04-03T00:00:00.000","2020-2021","2021","13","7","35","White, Non-Hispanic","59.51","2022-02-18T00:00:00.000","2022-04-02T00:00:00.000"
"2021-04-10T00:00:00.000","2020-2021","2021","14","7","36","White, Non-Hispanic","59.53","2022-02-18T00:00:00.000","2022-04-09T00:00:00.000"
"2021-04-17T00:00:00.000","2020-2021","2021","15","7","37","White, Non-Hispanic","59.54","2022-02-18T00:00:00.000","2022-04-16T00:00:00.000"
"2021-10-09T00:00:00.000","2021-2022","2021","40","7","9","White, Non-Hispanic","24.47","2022-02-18T00:00:00.000","2021-10-09T00:00:00.000"
"2021-10-23T00:00:00.000","2021-2022","2021","42","7","11","Black, Non-Hispanic","23.13","2022-02-18T00:00:00.000","2021-10-23T00:00:00.000"
"2021-10-09T00:00:00.000","2021-2022","2021","40","7","9","Overall","23.69","2022-02-18T00:00:00.000","2021-10-09T00:00:00.000"
"2021-10-16T00:00:00.000","2021-2022","2021","41","7","10","White, Non-Hispanic","30.82","2022-02-18T00:00:00.000","2021-10-16T00:00:00.000"
"2021-10-30T00:00:00.000","2021-2022","2021","43","7","12","Black, Non-Hispanic","26.02","2022-02-18T00:00:00.000","2021-10-30T00:00:00.000"
"2021-10-23T00:00:00.000","2021-2022","2021","42","7","11","White, Non-Hispanic","36.04","2022-02-18T00:00:00.000","2021-10-23T00:00:00.000"
"2021-10-23T00:00:00.000","2021-2022","2021","42","7","11","Overall","34.85","2022-02-18T00:00:00.000","2021-10-23T00:00:00.000"
"2021-10-30T00:00:00.000","2021-2022","2021","43","7","12","White, Non-Hispanic","40.06","2022-02-18T00:00:00.000","2021-10-30T00:00:00.000"
"2021-10-16T00:00:00.000","2021-2022","2021","41","7","10","Overall","29.82","2022-02-18T00:00:00.000","2021-10-16T00:00:00.000"
"2021-10-30T00:00:00.000","2021-2022","2021","43","7","12","Overall","38.74","2022-02-18T00:00:00.000","2021-10-30T00:00:00.000"
"2021-10-09T00:00:00.000","2021-2022","2021","40","7","9","Hispanic","13.01","2022-02-18T00:00:00.000","2021-10-09T00:00:00.000"
"2021-10-23T00:00:00.000","2021-2022","2021","42","7","11","Hispanic","19.3","2022-02-18T00:00:00.000","2021-10-23T00:00:00.000"
"2021-10-16T00:00:00.000","2021-2022","2021","41","7","10","Hispanic","16.48","2022-02-18T00:00:00.000","2021-10-16T00:00:00.000"
"2021-10-30T00:00:00.000","2021-2022","2021","43","7","12","Hispanic","21.57","2022-02-18T00:00:00.000","2021-10-30T00:00:00.000"
"2021-10-09T00:00:00.000","2021-2022","2021","40","7","9","Asian, Non-Hispanic","26.03","2022-02-18T00:00:00.000","2021-10-09T00:00:00.000"
"2021-10-30T00:00:00.000","2021-2022","2021","43","7","12","Other, Non-Hispanic","37.18","2022-02-18T00:00:00.000","2021-10-30T00:00:00.000"
"2021-10-16T00:00:00.000","2021-2022","2021","41","7","10","Asian, Non-Hispanic","31.38","2022-02-18T00:00:00.000","2021-10-16T00:00:00.000"
"2021-10-09T00:00:00.000","2021-2022","2021","40","7","9","Black, Non-Hispanic","15.25","2022-02-18T00:00:00.000","2021-10-09T00:00:00.000"
"2021-10-09T00:00:00.000","2021-2022","2021","40","7","9","Other, Non-Hispanic","23.74","2022-02-18T00:00:00.000","2021-10-09T00:00:00.000"
"2021-10-23T00:00:00.000","2021-2022","2021","42","7","11","Other, Non-Hispanic","33.75","2022-02-18T00:00:00.000","2021-10-23T00:00:00.000"
"2021-10-23T00:00:00.000","2021-2022","2021","42","7","11","Asian, Non-Hispanic","35.78","2022-02-18T00:00:00.000","2021-10-23T00:00:00.000"
"2021-10-16T00:00:00.000","2021-2022","2021","41","7","10","Black, Non-Hispanic","19.49","2022-02-18T00:00:00.000","2021-10-16T00:00:00.000"
"2021-10-16T00:00:00.000","2021-2022","2021","41","7","10","Other, Non-Hispanic","29.28","2022-02-18T00:00:00.000","2021-10-16T00:00:00.000"
"2021-10-30T00:00:00.000","2021-2022","2021","43","7","12","Asian, Non-Hispanic","39.19","2022-02-18T00:00:00.000","2021-10-30T00:00:00.000"
"2021-11-06T00:00:00.000","2021-2022","2021","44","7","13","Overall","41.62","2022-02-18T00:00:00.000","2021-11-06T00:00:00.000"
"2021-11-13T00:00:00.000","2021-2022","2021","45","7","14","Overall","43.86","2022-02-18T00:00:00.000","2021-11-13T00:00:00.000"
"2021-11-20T00:00:00.000","2021-2022","2021","46","7","15","Overall","45.83","2022-02-18T00:00:00.000","2021-11-20T00:00:00.000"
"2021-11-27T00:00:00.000","2021-2022","2021","47","7","16","Overall","46.75","2022-02-18T00:00:00.000","2021-11-27T00:00:00.000"
"2021-12-04T00:00:00.000","2021-2022","2021","48","7","17","Overall","48.01","2022-02-18T00:00:00.000","2021-12-04T00:00:00.000"
"2021-12-11T00:00:00.000","2021-2022","2021","49","7","18","Overall","49","2022-02-18T00:00:00.000","2021-12-11T00:00:00.000"
"2021-12-18T00:00:00.000","2021-2022","2021","50","7","19","Overall","49.82","2022-02-18T00:00:00.000","2021-12-18T00:00:00.000"
"2021-12-25T00:00:00.000","2021-2022","2021","51","7","20","Overall","50.27","2022-02-18T00:00:00.000","2021-12-25T00:00:00.000"
"2021-11-06T00:00:00.000","2021-2022","2021","44","7","13","White, Non-Hispanic","43.04","2022-02-18T00:00:00.000","2021-11-06T00:00:00.000"
"2021-11-13T00:00:00.000","2021-2022","2021","45","7","14","White, Non-Hispanic","45.33","2022-02-18T00:00:00.000","2021-11-13T00:00:00.000"
"2021-11-20T00:00:00.000","2021-2022","2021","46","7","15","White, Non-Hispanic","47.34","2022-02-18T00:00:00.000","2021-11-20T00:00:00.000"
"2021-11-27T00:00:00.000","2021-2022","2021","47","7","16","White, Non-Hispanic","48.28","2022-02-18T00:00:00.000","2021-11-27T00:00:00.000"
"2021-12-04T00:00:00.000","2021-2022","2021","48","7","17","White, Non-Hispanic","49.56","2022-02-18T00:00:00.000","2021-12-04T00:00:00.000"
"2021-12-11T00:00:00.000","2021-2022","2021","49","7","18","White, Non-Hispanic","50.56","2022-02-18T00:00:00.000","2021-12-11T00:00:00.000"
"2021-12-18T00:00:00.000","2021-2022","2021","50","7","19","White, Non-Hispanic","51.39","2022-02-18T00:00:00.000","2021-12-18T00:00:00.000"
"2021-12-25T00:00:00.000","2021-2022","2021","51","7","20","White, Non-Hispanic","51.84","2022-02-18T00:00:00.000","2021-12-25T00:00:00.000"
"2021-11-06T00:00:00.000","2021-2022","2021","44","7","13","Black, Non-Hispanic","28.27","2022-02-18T00:00:00.000","2021-11-06T00:00:00.000"
"2021-11-13T00:00:00.000","2021-2022","2021","45","7","14","Black, Non-Hispanic","30.13","2022-02-18T00:00:00.000","2021-11-13T00:00:00.000"
"2021-11-20T00:00:00.000","2021-2022","2021","46","7","15","Black, Non-Hispanic","31.8","2022-02-18T00:00:00.000","2021-11-20T00:00:00.000"
"2021-11-27T00:00:00.000","2021-2022","2021","47","7","16","Black, Non-Hispanic","32.59","2022-02-18T00:00:00.000","2021-11-27T00:00:00.000"
"2021-12-04T00:00:00.000","2021-2022","2021","48","7","17","Black, Non-Hispanic","33.72","2022-02-18T00:00:00.000","2021-12-04T00:00:00.000"
"2021-12-11T00:00:00.000","2021-2022","2021","49","7","18","Black, Non-Hispanic","34.65","2022-02-18T00:00:00.000","2021-12-11T00:00:00.000"
"2021-12-18T00:00:00.000","2021-2022","2021","50","7","19","Black, Non-Hispanic","35.44","2022-02-18T00:00:00.000","2021-12-18T00:00:00.000"
"2021-12-25T00:00:00.000","2021-2022","2021","51","7","20","Black, Non-Hispanic","35.9","2022-02-18T00:00:00.000","2021-12-25T00:00:00.000"
"2021-11-06T00:00:00.000","2021-2022","2021","44","7","13","Other, Non-Hispanic","39.76","2022-02-18T00:00:00.000","2021-11-06T00:00:00.000"
"2021-11-13T00:00:00.000","2021-2022","2021","45","7","14","Other, Non-Hispanic","41.77","2022-02-18T00:00:00.000","2021-11-13T00:00:00.000"
"2021-11-20T00:00:00.000","2021-2022","2021","46","7","15","Other, Non-Hispanic","43.51","2022-02-18T00:00:00.000","2021-11-20T00:00:00.000"
"2021-11-27T00:00:00.000","2021-2022","2021","47","7","16","Other, Non-Hispanic","44.34","2022-02-18T00:00:00.000","2021-11-27T00:00:00.000"
"2021-12-04T00:00:00.000","2021-2022","2021","48","7","17","Other, Non-Hispanic","45.45","2022-02-18T00:00:00.000","2021-12-04T00:00:00.000"
"2021-12-11T00:00:00.000","2021-2022","2021","49","7","18","Other, Non-Hispanic","46.35","2022-02-18T00:00:00.000","2021-12-11T00:00:00.000"
"2021-12-18T00:00:00.000","2021-2022","2021","50","7","19","Other, Non-Hispanic","47.06","2022-02-18T00:00:00.000","2021-12-18T00:00:00.000"
"2021-12-25T00:00:00.000","2021-2022","2021","51","7","20","Other, Non-Hispanic","47.44","2022-02-18T00:00:00.000","2021-12-25T00:00:00.000"
"2021-11-06T00:00:00.000","2021-2022","2021","44","7","13","Asian, Non-Hispanic","41.79","2022-02-18T00:00:00.000","2021-11-06T00:00:00.000"
"2021-11-13T00:00:00.000","2021-2022","2021","45","7","14","Asian, Non-Hispanic","43.9","2022-02-18T00:00:00.000","2021-11-13T00:00:00.000"
"2021-11-20T00:00:00.000","2021-2022","2021","46","7","15","Asian, Non-Hispanic","45.66","2022-02-18T00:00:00.000","2021-11-20T00:00:00.000"
"2021-11-27T00:00:00.000","2021-2022","2021","47","7","16","Asian, Non-Hispanic","46.56","2022-02-18T00:00:00.000","2021-11-27T00:00:00.000"
"2021-12-04T00:00:00.000","2021-2022","2021","48","7","17","Asian, Non-Hispanic","47.68","2022-02-18T00:00:00.000","2021-12-04T00:00:00.000"
"2021-12-11T00:00:00.000","2021-2022","2021","49","7","18","Asian, Non-Hispanic","48.59","2022-02-18T00:00:00.000","2021-12-11T00:00:00.000"
"2021-12-18T00:00:00.000","2021-2022","2021","50","7","19","Asian, Non-Hispanic","49.3","2022-02-18T00:00:00.000","2021-12-18T00:00:00.000"
"2021-12-25T00:00:00.000","2021-2022","2021","51","7","20","Asian, Non-Hispanic","49.74","2022-02-18T00:00:00.000","2021-12-25T00:00:00.000"
"2021-11-06T00:00:00.000","2021-2022","2021","44","7","13","Hispanic","23.43","2022-02-18T00:00:00.000","2021-11-06T00:00:00.000"
"2021-11-13T00:00:00.000","2021-2022","2021","45","7","14","Hispanic","25.03","2022-02-18T00:00:00.000","2021-11-13T00:00:00.000"
"2021-11-20T00:00:00.000","2021-2022","2021","46","7","15","Hispanic","26.45","2022-02-18T00:00:00.000","2021-11-20T00:00:00.000"
"2021-11-27T00:00:00.000","2021-2022","2021","47","7","16","Hispanic","27.23","2022-02-18T00:00:00.000","2021-11-27T00:00:00.000"
"2021-12-04T00:00:00.000","2021-2022","2021","48","7","17","Hispanic","28.25","2022-02-18T00:00:00.000","2021-12-04T00:00:00.000"
"2021-12-11T00:00:00.000","2021-2022","2021","49","7","18","Hispanic","29.1","2022-02-18T00:00:00.000","2021-12-11T00:00:00.000"
"2021-12-18T00:00:00.000","2021-2022","2021","50","7","19","Hispanic","29.74","2022-02-18T00:00:00.000","2021-12-18T00:00:00.000"
"2021-12-25T00:00:00.000","2021-2022","2021","51","7","20","Hispanic","30.12","2022-02-18T00:00:00.000","2021-12-25T00:00:00.000"
