"week_ending","current_season_week_ending","influenza_season","data_collection_period","geography","geographic_level","parent_geography","age_group","age_group_sort_order","race","race_ethnicity_sort_order","point_estimate","standard_error","upper_ci","lower_ci","ci_range","weighted_sample_size","unweighted_sample_size","suppression_flag","current_through","binrangetext","binrangeorder"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Virginia","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","35.2","7.9","51.7","21.6","21.6-51.7","480345.3","137","false","2022-01-29T00:00:00.000","33.9 - 37.9","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Maryland","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","35.8","7.9","52.3","22.1","22.1-52.3","253628.76","88","false","2022-01-29T00:00:00.000","33.9 - 37.9","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Pennsylvania","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","36.2","6.9","50.4","24","24.0-50.4","413731.02","236","false","2022-01-29T00:00:00.000","33.9 - 37.9","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Georgia","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","36.3","7","50.8","24","24.0-50.8","300320.93","72","false","2022-01-29T00:00:00.000","33.9 - 37.9","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Hawaii","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","36.8","3.1","43","31","31.0-43.0","384012.66","354","false","2022-01-29T00:00:00.000","33.9 - 37.9","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Montana","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","37","6.7","50.8","25","25.0-50.8","37614.76","65","false","2022-01-29T00:00:00.000","33.9 - 37.9","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","City of New York","City","New York","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","37.5","5.7","49.2","27.1","27.1-49.2","880911.83","164","false","2022-01-29T00:00:00.000","33.9 - 37.9","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Texas","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","37.9","4.2","46.3","30.1","30.1-46.3","1085780.6","358","false","2022-01-29T00:00:00.000","33.9 - 37.9","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","City of Houston","City","Texas","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","38","5.1","48.3","28.7","28.7-48.3","116120.75","120","false","2022-01-29T00:00:00.000","38.0 - 42.8","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Arizona","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","38.9","6.6","52.2","27.1","27.1-52.2","293135.21","87","false","2022-01-29T00:00:00.000","38.0 - 42.8","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","New York","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","40.5","4.7","50","31.6","31.6-50.0","1244979.7","244","false","2022-01-29T00:00:00.000","38.0 - 42.8","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","District of Columbia","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","40.6","5.1","50.8","31.2","31.2-50.8","34544.391","133","false","2022-01-29T00:00:00.000","38.0 - 42.8","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Illinois","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","40.8","5.2","51.3","31","31.0-51.3","560499.21","146","false","2022-01-29T00:00:00.000","38.0 - 42.8","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Delaware","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","41.7","8.3","58.3","26.8","26.8-58.3","34231.584","47","false","2022-01-29T00:00:00.000","38.0 - 42.8","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Kansas","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","41.9","9.9","61.6","24.5","24.5-61.6","129281.4","35","false","2022-01-29T00:00:00.000","38.0 - 42.8","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","New Jersey","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","42.3","4.3","50.9","34.2","34.2-50.9","584549.24","196","false","2022-01-29T00:00:00.000","38.0 - 42.8","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","City of Chicago","City","Illinois","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","42.8","11.3","65","23.2","23.2-65.0","157476.47","47","false","2022-01-29T00:00:00.000","38.0 - 42.8","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Philadelphia County","City","Pennsylvania","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","43.5","4.7","52.8","34.6","34.6-52.8","108602.63","151","false","2022-01-29T00:00:00.000","42.9 - 71.2","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Connecticut","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","44.2","8.9","61.6","28.1","28.1-61.6","148513.07","60","false","2022-01-29T00:00:00.000","42.9 - 71.2","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Massachusetts","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","44.6","6.5","57.4","32.5","32.5-57.4","416123.59","111","false","2022-01-29T00:00:00.000","42.9 - 71.2","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Oklahoma","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","45.4","8.9","62.7","29.2","29.2-62.7","289009.4","54","false","2022-01-29T00:00:00.000","42.9 - 71.2","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","California","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","47.7","3.7","55","40.4","40.4-55.0","4207346.2","358","false","2022-01-29T00:00:00.000","42.9 - 71.2","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","New Hampshire","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","50","9","66.8","33.1","33.1-66.8","35284.356","47","false","2022-01-29T00:00:00.000","42.9 - 71.2","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Rhode Island","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","61.4","11.9","81","37.3","37.3-81.0","29095.315","31","false","2022-01-29T00:00:00.000","42.9 - 71.2","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","North Carolina","State","National","18-49 yrs","2","Other/Multiple Races, Non-Hispanic","6","71.2","10.5","87.1","47.6","47.6-87.1","293522.45","40","false","2022-01-29T00:00:00.000","42.9 - 71.2","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Tennessee","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Idaho","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Bexar County","City","Texas","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Wisconsin","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Kentucky","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","City of New York","City","New York","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Michigan","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","South Dakota","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Washington","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Oregon","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Oklahoma","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Delaware","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Arkansas","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Kansas","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Missouri","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","North Carolina","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Iowa","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Colorado","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Connecticut","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Alaska","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","North Dakota","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Massachusetts","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Utah","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Alabama","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Virgin Islands","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Mississippi","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","West Virginia","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Maine","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Wyoming","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Vermont","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Rhode Island","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Nebraska","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Louisiana","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Puerto Rico","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","New Hampshire","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Indiana","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","New Mexico","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Florida","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Georgia","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Ohio","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Minnesota","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","City of Chicago","City","Illinois","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","South Carolina","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6","22.1","9.4","45.4","8.8","8.8-45.4","19098.533","30","false","2022-01-29T00:00:00.000","22.1 - 32.7","1"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Montana","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6","30.8","7.4","46.8","18.4","18.4-46.8","15527.22","40","false","2022-01-29T00:00:00.000","22.1 - 32.7","1"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Nevada","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6","31.2","8.1","48.8","17.7","17.7-48.8","71666.908","41","false","2022-01-29T00:00:00.000","22.1 - 32.7","1"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Philadelphia County","City","Pennsylvania","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6","32.7","9.2","52.5","17.6","17.6-52.5","20714.282","39","false","2022-01-29T00:00:00.000","22.1 - 32.7","1"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Virginia","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6","36.7","19.4","74.9","10.1","10.1-74.9","87532.984","33","false","2022-01-29T00:00:00.000","32.8 - 46.7","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Arizona","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6","38.1","10.8","60.2","20","20.0-60.2","109287.58","34","false","2022-01-29T00:00:00.000","32.8 - 46.7","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","City of Houston","City","Texas","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6","46.7","9.8","65.4","28.9","28.9-65.4","24509.436","37","false","2022-01-29T00:00:00.000","32.8 - 46.7","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","National","National","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6","47.8","5.5","58.5","37.2","37.2-58.5","1554117.8","471","false","2022-01-29T00:00:00.000","46.8 - 49.1","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Pennsylvania","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6","48.5","11.7","70.2","27.3","27.3-70.2","53895.721","59","false","2022-01-29T00:00:00.000","46.8 - 49.1","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","California","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6","48.9","8","64.1","33.8","33.8-64.1","1131752.2","78","false","2022-01-29T00:00:00.000","46.8 - 49.1","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Maryland","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6","49.1","12.1","71.3","27.2","27.2-71.3","110808.16","42","false","2022-01-29T00:00:00.000","46.8 - 49.1","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Illinois","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6","50.9","10.2","69.7","31.8","31.8-69.7","85790.801","33","false","2022-01-29T00:00:00.000","49.2 - 56.9","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Hawaii","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6","52.7","4.3","61.1","44.2","44.2-61.1","181252.43","204","false","2022-01-29T00:00:00.000","49.2 - 56.9","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Texas","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6","56.9","8.8","72.7","39.6","39.6-72.7","310102.34","111","false","2022-01-29T00:00:00.000","49.2 - 56.9","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","New Jersey","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6","59.1","9.1","75.1","41","41.0-75.1","127138.9","60","false","2022-01-29T00:00:00.000","57.0 - 68.5","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","New York","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6","64","9.3","79.7","44.5","44.5-79.7","263651.03","47","false","2022-01-29T00:00:00.000","57.0 - 68.5","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","District of Columbia","State","National","50-64 yrs","3","Other/Multiple Races, Non-Hispanic","6","68.5","9.2","83.4","48.4","48.4-83.4","3697.4097","36","false","2022-01-29T00:00:00.000","57.0 - 68.5","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","City of Houston","City","Texas","65+ yrs","4","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","New Jersey","State","National","65+ yrs","4","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Louisiana","State","National","65+ yrs","4","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","North Dakota","State","National","65+ yrs","4","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","West Virginia","State","National","65+ yrs","4","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","New York","State","National","65+ yrs","4","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Colorado","State","National","65+ yrs","4","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Connecticut","State","National","65+ yrs","4","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Virginia","State","National","65+ yrs","4","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Michigan","State","National","65+ yrs","4","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Alabama","State","National","65+ yrs","4","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Washington","State","National","65+ yrs","4","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Maine","State","National","65+ yrs","4","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Delaware","State","National","65+ yrs","4","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","North Carolina","State","National","65+ yrs","4","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Ohio","State","National","65+ yrs","4","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","South Dakota","State","National","65+ yrs","4","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Oregon","State","National","65+ yrs","4","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","District of Columbia","State","National","65+ yrs","4","Other/Multiple Races, Non-Hispanic","6",,,,,,,,"true","2022-01-29T00:00:00.000",,
