"location","month","plocaltransmissionave","plocaltransmissionmin","plocaltransmissionmax","localcases"
"Paphos","2014-12-01T00:00:00.000","0","0","0","0"
"Pittsburgh","2015-05-01T00:00:00.000","0","0","0.04","0"
"Oran","2014-02-01T00:00:00.000","0","0","0","0"
"Milan","2014-01-01T00:00:00.000","0","0","0","0"
"Tokyo","2014-02-01T00:00:00.000","0","0","0","0"
"Istanbul","2014-12-01T00:00:00.000","0","0","0","0"
"Catania","2014-03-01T00:00:00.000","0","0","0.01","0"
"Frankfurt","2014-10-01T00:00:00.000","0","0","0.02","0"
"Geneva","2015-04-01T00:00:00.000","0","0","0","0"
"Bodrum","2014-10-01T00:00:00.000","0","0","0.01","0"
"Antalya","2014-11-01T00:00:00.000","0","0","0","0"
"Antalya","2014-10-01T00:00:00.000","0","0","0.01","0"
"Milan","2015-04-01T00:00:00.000","0","0","0","0"
"Lourdes","2014-05-01T00:00:00.000","0","0","0.06","0"
"Amsterdam","2014-04-01T00:00:00.000","0","0","0.01","0"
"Beirut","2015-03-01T00:00:00.000","0","0","0","0"
"Toulouse","2015-05-01T00:00:00.000","0","0","0.03","0"
"Lyon","2014-12-01T00:00:00.000","0","0","0","0"
"Palermo","2014-03-01T00:00:00.000","0","0","0.01","0"
"Palermo","2015-02-01T00:00:00.000","0","0","0","0"
"Lyon","2013-12-01T00:00:00.000","0","0","0","0"
"Annaba","2014-11-01T00:00:00.000","0","0","0.02","0"
"Valencia","2014-01-01T00:00:00.000","0","0","0","0"
"Nantes","2015-03-01T00:00:00.000","0","0","0.01","0"
"Constantine","2014-05-01T00:00:00.000","0","0","0.03","0"
"Madrid","2015-02-01T00:00:00.000","0","0","0","0"
"Perpignan","2014-01-01T00:00:00.000","0","0","0","0"
"Istanbul","2015-02-01T00:00:00.000","0","0","0","0"
"Nantes","2014-01-01T00:00:00.000","0","0","0","0"
"Paphos","2014-05-01T00:00:00.000","0","0","0.02","0"
"Heraklion","2015-02-01T00:00:00.000","0","0","0","0"
"Bari","2014-10-01T00:00:00.000","0","0","0.01","0"
"Anapa","2015-05-01T00:00:00.000","0","0","0","0"
"Memphis","2014-11-01T00:00:00.000","0","0","0.04","0"
"Strasbourg","2015-01-01T00:00:00.000","0","0","0","0"
"Strasbourg","2015-04-01T00:00:00.000","0","0","0","0"
"Moscow","2015-01-01T00:00:00.000","0","0","0","0"
"Hamburg","2014-02-01T00:00:00.000","0","0","0","0"
"Calvi","2015-02-01T00:00:00.000","0","0","0.01","0"
"Monastir","2014-01-01T00:00:00.000","0","0","0","0"
"Pau","2014-03-01T00:00:00.000","0","0","0","0"
"Chania","2014-01-01T00:00:00.000","0","0","0","0"
"Anapa","2014-03-01T00:00:00.000","0","0","0","0"
"Mauritius","2013-12-01T00:00:00.000","0","0","0.01","0"
"Santorini","2014-12-01T00:00:00.000","0","0","0","0"
"Venice","2015-04-01T00:00:00.000","0","0","0","0"
"Myrtle Beach","2014-12-01T00:00:00.000","0","0","0.06","0"
"Bari","2015-01-01T00:00:00.000","0","0","0","0"
"Valencia","2015-03-01T00:00:00.000","0","0","0","0"
"Toulon","2015-04-01T00:00:00.000","0","0","0.02","0"
"Tokyo","2015-01-01T00:00:00.000","0","0","0","0"
"Strasbourg","2014-12-01T00:00:00.000","0","0","0","0"
"Naples","2015-01-01T00:00:00.000","0","0","0","0"
"Annaba","2014-04-01T00:00:00.000","0","0","0.02","0"
"Frankfurt","2014-03-01T00:00:00.000","0","0","0","0"
"Paris","2013-12-01T00:00:00.000","0","0","0","0"
"Moscow","2014-12-01T00:00:00.000","0","0","0","0"
"Bejaia","2015-02-01T00:00:00.000","0","0","0","0"
"Jackson","2015-05-01T00:00:00.000","0","0","0.01","0"
"Bodrum","2013-12-01T00:00:00.000","0","0","0","0"
"Lourdes","2014-02-01T00:00:00.000","0","0","0","0"
"Kansas City","2015-05-01T00:00:00.000","0","0","0.03","0"
"Hamburg","2015-04-01T00:00:00.000","0","0","0","0"
"Palermo","2014-01-01T00:00:00.000","0","0","0.01","0"
"Alicante","2014-02-01T00:00:00.000","0","0","0","0"
"Dzaoudzi","2014-02-01T00:00:00.000","0","0","0","0"
"Djerba","2013-12-01T00:00:00.000","0","0","0","0"
"Chania","2013-12-01T00:00:00.000","0","0","0","0"
"Clermont-Ferrand","2014-12-01T00:00:00.000","0","0","0","0"
"Setif","2014-03-01T00:00:00.000","0","0","0.01","0"
"Valencia","2015-05-01T00:00:00.000","0","0","0.04","0"
"Tokyo","2013-12-01T00:00:00.000","0","0","0","0"
"Paphos","2014-03-01T00:00:00.000","0","0","0","0"
"Denver","2015-05-01T00:00:00.000","0","0","0","0"
"Kos","2014-10-01T00:00:00.000","0","0","0","0"
"Antalya","2015-04-01T00:00:00.000","0","0","0","0"
"Djerba","2015-02-01T00:00:00.000","0","0","0","0"
"Palermo","2015-04-01T00:00:00.000","0","0","0","0"
"Kos","2015-04-01T00:00:00.000","0","0","0","0"
"Rome","2014-01-01T00:00:00.000","0","0","0.02","0"
"Tel Aviv","2014-03-01T00:00:00.000","0","0","0.04","0"
"Dzaoudzi","2015-02-01T00:00:00.000","0","0","0","0"
"Antalya","2015-03-01T00:00:00.000","0","0","0","0"
"Beirut","2014-01-01T00:00:00.000","0","0","0","0"
"Dusseldorf","2014-03-01T00:00:00.000","0","0","0","0"
"Bejaia","2014-01-01T00:00:00.000","0","0","0","0"
"Frankfurt","2014-11-01T00:00:00.000","0","0","0","0"
"Frankfurt","2014-01-01T00:00:00.000","0","0","0","0"
"Madrid","2015-01-01T00:00:00.000","0","0","0","0"
"Savannah","2014-12-01T00:00:00.000","0","0","0","0"
"Bordeaux","2015-01-01T00:00:00.000","0","0","0.01","0"
"Bastia","2015-01-01T00:00:00.000","0","0","0.01","0"
"Palma de Mallorca","2015-04-01T00:00:00.000","0","0","0.05","0"
"Myrtle Beach","2014-01-01T00:00:00.000","0","0","0.01","0"
"Tel Aviv","2014-02-01T00:00:00.000","0","0","0.01","0"
"Memphis","2014-03-01T00:00:00.000","0","0","0.01","0"
"Bilbao","2014-12-01T00:00:00.000","0","0","0","0"
"Mikonos","2015-03-01T00:00:00.000","0","0","0","0"
"Oklahoma City","2015-03-01T00:00:00.000","0","0","0.04","0"
"Brussels","2014-03-01T00:00:00.000","0","0","0","0"
"Berlin","2014-10-01T00:00:00.000","0","0","0.01","0"
"Frankfurt","2014-12-01T00:00:00.000","0","0","0","0"
"Hamburg","2014-10-01T00:00:00.000","0","0","0","0"
"Mikonos","2015-01-01T00:00:00.000","0","0","0","0"
"Pau","2014-11-01T00:00:00.000","0","0","0","0"
"Sharm el-Sheikh","2014-04-01T00:00:00.000","0","0","0.02","0"
"Toulon","2015-01-01T00:00:00.000","0","0","0","0"
"Syracuse","2014-05-01T00:00:00.000","0","0","0.05","0"
"Hamburg","2014-11-01T00:00:00.000","0","0","0","0"
"Pau","2014-02-01T00:00:00.000","0","0","0","0"
"Pau","2015-04-01T00:00:00.000","0","0","0","0"
"Brussels","2014-10-01T00:00:00.000","0","0","0.04","0"
"Clermont-Ferrand","2015-04-01T00:00:00.000","0","0","0","0"
"Batna","2013-12-01T00:00:00.000","0","0","0","0"
