"operator_id","operator_name","op_strcity","op_strzip","url","op_country","ticket_revenue","private_contract_revenue","advertising_revenue","public_contract_revenue","federal_funding_revenue","state_funding_revenue","local_funding_revenue","federal_state_local","pub_fund_type_1","pub_fund_source_1","pub_fund_prog_1","pub_fund_type_2","pub_fund_source_2","pub_fund_prog_2","pub_fund_type_3","pub_fund_source_3","pub_fund_prog_3","pub_fund_type_4","pub_fund_source_4","pub_fund_prog_4","pub_fund_type_5","pub_fund_source_5","pub_fund_prog_5","pub_fund_type_6","pub_fund_source_6","pub_fund_prog_6","pub_fund_type_7","pub_fund_source_7","pub_fund_prog_7","pub_fund_type_8","pub_fund_source_8","pub_fund_prog_8","vessel_id","vessel_name","uscg_number","in_service","carries_passengers","carries_vehicles","carries_freight","passenger_capacity","vehicle_capacity","fuel_type","fuel_other","typical_speed","year_built","mainhorsepowerahead","mainhorsepowerastern","hullmaterial","hullshape","propulsiontype","selfpropindicator","registered_breadth","registered_depth","registered_length","registered_net_tons","registered_gross_tons","vessel_ownership","vessel_owned_by","vessel_operation","vessel_operated_by","fuel_mileage","ada_accessible","engine_lifespan","census_year_miles","terminal_id","terminal_name","term_city","term_state","term_country","terminal_coordinates","terminal_coordinates_address","terminal_coordinates_city","terminal_coordinates_state","terminal_coordinates_zip","parking","local_bus","intercity_bus","local_rail","intercity_rail","terminal_ownership","terminal_owned_by","terminal_operation","terminal_operated_by","segment_id","seg_length","average_trip_time","season_start_month","season_start_day","season_end_month","season_end_day","route_rates_regulated","route_rate_regulator","passengers","vehicles","avg_daily_brd_pax","avg_daily_brd_veh","vessel1_id","vessel1_name","vessel2_id","vessel2_name","vessel3_id","vessel3_name","segment_name","seg_terminal1_id","seg_terminal2_id","seg_type","serves_nps","terminal_name1","term_city1","term_state1","term_country1","terminal_coordinates1","terminal_coordinates1_address","terminal_coordinates1_city","terminal_coordinates1_state","terminal_coordinates1_zip","parking1","local_bus1","intercity_bus1","local_rail1","intercity_rail1","terminal_ownership1","terminal_owned_by1","terminal_operation1","terminal_operated_by1","terminal_name2","term_city2","term_state2","term_country2","terminal_coordinates2","terminal_coordinates2_address","terminal_coordinates2_city","terminal_coordinates2_state","terminal_coordinates2_zip","parking2","local_bus2","intercity_bus2","local_rail2","intercity_rail2","terminal_ownership2","terminal_owned_by2","terminal_operation2","terminal_operated_by2","uscg_number1","in_service1","carries_passengers1","carries_vehicles1","carries_freight1","passenger_capacity1","vehicle_capacity1","fuel_type1","fuel_other1","typical_speed1","year_built1","mainhorsepowerahead1","mainhorsepowerastern1","hullmaterial1","hullshape1","propulsiontype1","selfpropindicator1","registered_breadth1","registered_depth1","registered_length1","registered_gross_tons1","registered_net_tons1","vessel_ownership1","vessel_owned_by1","vessel_operation1","vessel_operated_by1","fuel_mileage1","ada_accessible1","engine_lifespan1","census_year_miles1","uscg_number2","in_service2","carries_passengers2","carries_vehicles2","carries_freight2","passenger_capacity2","vehicle_capacity2","fuel_type2","fuel_other2","typical_speed2","year_built2","mainhorsepowerahead2","mainhorsepowerastern2","hullmaterial2","hullshape2","propulsiontype2","selfpropindicator2","registered_breadth2","registered_depth2","registered_length2","registered_gross_tons2","registered_net_tons2","vessel_ownership2","vessel_owned_by2","vessel_operation2","vessel_operated_by2","fuel_mileage2","ada_accessible2","engine_lifespan2","census_year_miles2","uscg_number3","in_service3","carries_passengers3","carries_vehicles3","carries_freight3","passenger_capacity3","vehicle_capacity3","fuel_type3","fuel_other3","typical_speed3","year_built3","mainhorsepowerahead3","mainhorsepowerastern3","hullmaterial3","hullshape3","propulsiontype3","selfpropindicator3","registered_breadth3","registered_depth3","registered_length3","registered_gross_tons3","registered_net_tons3","vessel_ownership3","vessel_owned_by3","vessel_operation3","vessel_operated_by3","fuel_mileage3","ada_accessible3","engine_lifespan3","census_year_miles3","surveyyear"
"113","Arkansas State Highway and Transportation Department","Little Rock","72203-2261","http://arkansasroadstories.com/peel.html","United States",,,,,,"100",,"1","1","Arkansas State Highway and Transportation Department","State Funded",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-92.275105 34.748745)",,,"AR",,,,,,,,,,,"1036","0.65","40","1","1","12","31","0",,"34502","17250","60","35","334","Lady Marion","1283","The Christmas",,,"Peel Ferry, MO Side - Peel Ferry, AR Side","320","69","2","0","Peel Ferry, MO Side","Protem","MO","United States","POINT (-92.793723 36.490182)",,,,,"1","0","0","0","0","0","AHTD","0","AHTD","Peel Ferry, AR Side","Peel","AR","United States","POINT (-92.780054 36.494343)",,,,,"1","0","0","0","0","0","AHTD","0","AHTD","516604","1","1","1","0","50","6","0",,"6","1970",,,"8","5","26","0","20","4.4","60","38","38","0","Arkansas Sate Highway and Transportation Department","0","Arkansas Sate Highway and Transportation Department",,"1","46","10914","1293119","1","1","1","0","100","12",,,"6","2015",,,,,,"2","30","4.5","80","76","61","0","Arkansas State Highway and Transportation Department","0","Arkansas State Highway and Transportation Department",,"1","50","7821",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"222","Wicomico County - Road Division","Salisbury","21802","http://www.wicomicocounty.org/301/Ferry-Schedule","United States",,,,,,,"100","1","2","Sommerset County, MD",,"2","Wicomico County, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-76.612333 39.290443)",,,"MD",,,,,,,,,,,"734","0.1","3","1","1","12","31","0",,"160000","80000","440","220","625","Upper Ferry",,,,,"Allen South Upper Ferry Rd. - Catchpenny N. Upper Ferry Road","241","243","1","0","South Upper Ferry Road","Quantico","MD","United States","POINT (-75.695424 38.340954)",,,,,"0","0","0","0","0","0","Wicomico County, Maryland","0","Wicomico County, Maryland","North Upper Ferry Road","Quantico","MD","United States","POINT (-75.695931 38.342061)",,,,,"0","0","0","0","0","0","Wicomico County, Maryland","0","Wicomico County, Maryland","1221677","1","1","1","0","6","3","1",,"3","1962",,,"8","1","26","1","14","4.2","60","29","29","0","Wilcomico County, Maryland","0","Wilcomico County, Maryland","3","0","3","7457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"379","N.C. Department of Transportation Ferry Division","Manns Harbor","27953","https://ferry.ncdot.gov","United States","5.3","0.39","0","0","0","94.31","0","1","1","North Carolina Department of Transportation","General Operations Appropriations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-79.180571 35.47995)",,,"NC",,,,,,,,,,,"1970","7.6","45","1","1","12","31","1","North Carolina Board of Transportation","26166","10368","72","28","463","Gov. James B. Hunt Jr.",,,,,"Knotts Island - Currituck","413","407","1","0","Knotts Island","Knotts Island","NC","United States","POINT (-75.926936 36.483535)",,,,,"1","0","0","0","0","0","North Carolina Department of Transportation","0","North Carolina Department of Transportation - Ferry","Currituck","Currituck","NC","United States","POINT (-76.013399 36.449377)",,,,,"1","0","0","0","0","0","North Carolina Department of Transportation","0","North Carolina Department of Transportation - Ferry","665747","1","1","1","0","300","38","1",,"7.5","1984","860","860","8","5","11","1","40","8.5","154.4","462","314","0","North Carolina Department of Transportation","0","North Carolina Department of Transportation - Ferry","2.79","1","30","27799",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"105","National Park Service","Salem","65560","http://www.eminencemo.com/springscaveshistoricsites.html","United States","100",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-92.566292 38.636168)",,,"MO",,,,,,,,,,,"1269","125","5","1","1","12","31","1","National Park Service","1200","627","4","2","639","Akers Ferry",,,,,"State Route K, North Bank - State Route K, South Bank","314","313","1","1","State Route K, North Bank","Salem","MO","United States","POINT (-91.552095 37.375741)",,,,,"1","0","0","0","0","0","Naitonal Park Service","0","Akers Ferry Consession","State Route K, South Bank","Salem","MO","United States","POINT (-91.551885 37.375374)",,,,,"1","0","0","0","0","0","Naitonal Park Service","2","Akers Ferry Consession","34661","1","0","1","0","2","1","5","Current Power",,"1985",,,,,,"2",,,,,,"0","National Park Service","0","Akers Ferry Concession",,"0","50","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"174","Sayville Ferry Service Inc.","Sayville","11782-0626","http://www.sayvilleferry.com","United States","100",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-75.544286 42.826892)",,,"NY",,,,,,,,,,,"1812","3","20","5","15","11","15","1","Suffolk County Legislature","0","0","0","0","1243","Sundance Queen","191","Monitor II",,,"Water Island - Sayville Ferry Terminal","395","387","1","0","Water Island","Fire Island","NY","United States","POINT (-73.028803 40.676709)",,,,,"0","0","0","0","0","0","Property Owners Association","2",,"Sayville Ferry Terminal","Sayville","NY","United States","POINT (-73.071547 40.727172)",,,,,"1","1","1","0","0","1",,"1",,,,,,,,,"0",,,,"700","700","1","4","11","1",,,,,,,,,,,,,,"290505","1","1","0","0","82","0","1",,"17","1963","770","770","9","5","11","1","14.1","6.2","49","38","26","1",,"1",,"15","0","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"18","Cross Sound Ferry Services Inc.","New London","06323","http://www.longislandferry.com","United States","100",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,"241","Sea Jet","946920","1","1","0","0","440","0","1",,"30","1989","4742",,"1","5","18","1","51.2","15.1","109.6","67","99","1",,"1",,"185","1",,"34146",,,,,,"POINT (-72.651713 41.544654)",,,"CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"105","National Park Service","Salem","65560","http://www.eminencemo.com/springscaveshistoricsites.html","United States","100",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-92.566292 38.636168)",,,"MO",,,,,,,,,,,"368","125","5","1","1","12","31","1","National Park Service","1200","627","4","2","639","Akers Ferry",,,,,"State Route K, South Bank - State Route K, North Bank","313","314","1","1","State Route K, South Bank","Salem","MO","United States","POINT (-91.551885 37.375374)",,,,,"1","0","0","0","0","0","Naitonal Park Service","2","Akers Ferry Consession","State Route K, North Bank","Salem","MO","United States","POINT (-91.552095 37.375741)",,,,,"1","0","0","0","0","0","Naitonal Park Service","0","Akers Ferry Consession","34661","1","0","1","0","2","1","5","Current Power",,"1985",,,,,,"2",,,,,,"0","National Park Service","0","Akers Ferry Concession",,"0","50","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"104","Puerto Rico Maritime Transport Authority","San Juan","00940","http://www.dtop.gov.pr/","United States","13","1",,"79","7",,,"1","0","Federal Transportation Authority","5309, 5307, 5311","1","General Fund",,,,,,,,,,,,,,,,,,,,"1275","LA SALSA","1216034","0","1","0","0","49","0","1",,"24","2008",,,,,,"2","16","6","45","28","28","0","Puerto Rico MTA","0","Puerto Rico MTA",,"0",,,,,,,,"POINT (-66.414655 18.215692)",,,"PR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"53","Hornblower Marine Services - Florida Inc.","Atlantic Beach","32233","http://www.stjohnsriverferry.com","United States","62",,,,,"38",,"0","2","City of Jacksonville",,"1","City of Jacksonville",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-81.922409 28.915325)",,,"FL",,,,,,,,,,,"695","0.5","5","1","1","12","31","1","City of Jacksonville","234855","123538","648","375","140","Jean Ribault",,,,,"Ft. George - May Port","134","139","1","0","Ft. George","Jacksonville","FL","United States","POINT (-81.436248 30.395133)",,,,,"1","0","0","0","0","0","JTA","1","HMSGM","May Port","Jacksonville","FL","United States","POINT (-81.429853 30.395644)",,,,,"1","1","0","0","0","0","JTA","1","HMSGM","1038966","1","1","1","0","199","32","1",,"7.5","1997","1950","1950","8","5","11","1","56","13","153.6","497","338","0","City of Jacksonville","0","HMS - Ferries","19","0","19","2608",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"40","Golden Gate Bridge Highway and Transportation District","San Francisco","94129-0601","http://www.goldengateferry.org","United States","80.01","5.3","0.48","0","0.03","14.18","0","1","0","Federal Highway Administration","Highway Bridge Program (capital)","0","Federal Transit Administration","Section 5307 (capital)","2","Metropolitan Transportation Commission","Regional Measure 2 (capital and operating)","1","California Department of Transportation","PTMISEA (capital); LCTOP (capital and operating)","1","Metropolitan Transportation Commission","TDA/STA (operating)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-121.002435 37.640735)",,,"CA",,,,,,,,,,,"940","13.1","60","3","16","10","4","1","Golden Gate Bridge Highway and Transportation Division","33687","0","383",,"252","Sonoma","179","Marin","1095","Golden Gate","Larkspur Ferry Terminal - AT&T Park","86","688","1","0","Larkspur Ferry Terminal","Larkspur","CA","United States","POINT (-122.508784 37.945289)",,,,,"1","1","0","0","0","0","GGBHTD","0","GGBHTD","AT&T Park","San Francsico","CA","United States","POINT (-122.387166 37.778171)",,,,,"1","1","0","1","0","0","Port of SF","0","Port of SF","578765","1","1","0","0","637","0","1",,"20","1976","3000","3000","1","5","11","1","32","5.8","154.1","99","56","0","Gloden Gate Bridge Highway Transportation District","0","Gloden Gate Bridge Highway Transportation District","160","1","20",,"578103","1","1","0","0","750","0","1",,"20","1975","3600",,"1","5","11","1","32","5.8","154.1","97","64","0","Gloden Gate Bridge Highway Transportation District","0","Gloden Gate Bridge Highway Transportation District","160","1","20",,"1063252","1","1","0","0","450","0","1",,"32","1998","10720","10720","1","5","18","1","37.7","12.8","127.4","97","66","0","Gloden Gate Bridge Highway Transportation District","0","Gloden Gate Bridge Highway Transportation District","340","1","20",,"2016"
"47","Water Taxi of Fort Lauderdale","Fort Lauderdale","33315-1001","http://www/watertaxi.com","United States","95","5",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-81.922409 28.915325)",,,"FL",,,,,,,,,,,"3012","5","60","1","1","12","31","0",,,,,,"1107","M/V Island Adventure","1253","M/V Fiesta",,,"Hilton Marina - Margaritaville","972","927","1","0","Hilton Marina","Fort Lauderdale","FL","United States","POINT (-80.119453 26.10145)",,,,,"1","1","0","0","0","1",,"1",,"Margaritaville","Hollywood","FL","United States","POINT (-80.117435 26.018739)",,,,,"1","1","0","0","0","1",,"1",,"295280","1","1","0","0","138",,"1",,"8","1964","700",,"1","5","11","1","19","7.4","64.5","82","56","1",,"1",,"1.189","0","52","25200","636366","1","1","0","0","86",,"1",,"8","1981","650",,"3","5","11","1","18.6","4","60","73","49","1",,"1",,"1.132","0","35","25200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"260","San Francisco Bay Area Water Emergency Transportation Authority (WETA)","San Francisco","94111","http://www.sanfranciscobayferry.com/weta","United States","59",,,,,,"41","1","2","Metropolitan Transportation Commission","Regional Measure 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-121.002435 37.640735)",,,"CA",,,,,,,,,,,"1951","8.4","30","1","1","12","31","1","Water Emergency Transportation Authority","6327","0","18","0","93","Encinal","833","Peralta","19","Bay Breeze","Alameda Main Street - Pier 41","71","91","1","0","Alameda Main Street","Alameda","CA","United States","POINT (-122.294165 37.791216)",,,,,"1","1","0","0","0","0","City of Alameda","0","Blue & Gold Fleet (under contract to WETA)","Pier Fourty-one","San Francisco","CA","United States","POINT (-122.412218 37.809479)",,,,,"1","1","1","0","0","0","Port of San Francisco","0","Blue & Gold Fleet (under contract to WETA)","682580","1","1","0","0","395",,"1",,"25","1985","3200","3200","1","5","11","1","31.2","9.2","86.4","96","65","0","Water Emergency Transit Administration","0","Blue and Gold Fleet (under contract to WETA)","70","1","32","27865","1118810","1","1","0","0","331",,"1",,"25","2002","1600","1600","1","5","11","1","32.8","8.5","107.3","91","62","0","Water Emergency Transportation Authority","0","Blue and Gold Fleet (under contract to WETA)","50","1","25","14905","1020550","1","1","0","0","250",,"1",,"25","1994","2800","2800","1","5","11","1","29.9","9.8","88.6","97","66","0","Water Emergency Transit Administration","0","Blue and Gold Fleet (under contract to WETA)","60","1","26","33903","2016"
"384","Washington State Ferries","Seattle","98121","www.wsdot.wa.gov/ferries","United States","72.7","1.3","0.3","0.1",,"25.6",,"1","0","Department of Homeland Security",,"0","Federal Transit Administration","5307 Urbanized Area Funds (Capital)","0","Federal Transit Administration","5309 Capital Program Funds (Capital)","0","Federal Transit Administration","5337 MAP-21 State of Good Repair (Capital)","0","US Department of Transportation","Other Grant Programs","1","Washington State","Gasoline Taxes (Operating and Capital)","1","Washington State","Motor Vehicle License Tax and Fees (Operating and Capital)","1","Washington State","MultiModal Accounting (Operating)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-120.467672 47.517368)",,,"WA",,,,,,,,,,,"1536","4.5","30","1","1","12","31","1","Washington State Transportation Commission","2051654","1062361","5621","2911","356","Spokane","355","Walla Walla",,,"Kingston - Edmonds","533","521","1","0","Kingston","Kingston","WA","United States","POINT (-122.494545 47.794969)",,,,,"1","1","1","0","0","0","Port of Kingston","0","Washington State Ferries","Edmonds","Edmonds","WA","United States","POINT (-122.385427 47.813352)",,,,,"1","1","1","1","1","0","Washington State Ferries","0","Washington State Ferries","544785","1","1","1","1","2000","188","1",,"18","1972","8500",,"8","5","9","1","86.8","14.8","429.5","3246","1198","0","Washington State Ferries","1","Washington State Ferries","190","1","60","37375","546382","1","1","1","1","2000","188","1",,"18","1972","11500",,"8","5","9","1","86.8","14.8","429.5","3246","1198","0","Washington State Ferries","0","Washington State Ferries","193","1","60","47697",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"379","N.C. Department of Transportation Ferry Division","Manns Harbor","27953","https://ferry.ncdot.gov","United States","5.3","0.39","0","0","0","94.31","0","1","1","North Carolina Department of Transportation","General Operations Appropriations",,,,,,,,,,,,,,,,,,,,,,"204","Ocracoke","964046","1","1","1","0","149","26","1",,"7.5","1990","1200","1200","8","5","11","1","34","8.2","140.1","187","275","0","North Carolina Department of Transportation","0","North Carolina Department of Transportation - Ferry","3.08","1","30","28971",,,,,,"POINT (-79.180571 35.47995)",,,"NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"87","State of Maine","Rockland","04841-0645","http://www.maine.gov/mdot/msfs/index.htm","United States","51","0","0","0","49","0","0","1","0",,"Highway Fund",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-68.986647 45.252223)",,,"ME",,,,,,,,,,,"1833","23","135","1","1","12","31","1","Maine State Department of Transportation","406","147",,,"731","M/V Everett Libby",,,,,"Rockland - Matinicus","236","228","1","0","Rockland","Rockland","ME","United States","POINT (-69.107891 44.107691)",,,,,"1","0","1","0","0","0",,"0",,"Matinicus","Matinicus Isle","ME","United States","POINT (-68.885151 43.865212)",,,,,"0","0","0","0","0","0",,"0",,"280585","1","1","1","1","175","12","1",,"11","1960","364",,"8","5","11","1","28","9.3","104.8","198","134","1","Maine State Ferry Service","1","Maine State Ferry Service","20","1","30","1472",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"268","Island Packers Corp.","Ventura","93001","http://www.islandpackers.com","United States","99.98",,,"0.02",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-121.002435 37.640735)",,,"CA",,,,,,,,,,,"2006",,"0",,,,,"1","National Park Service",,,,,,,,,,,"San Miguel Island - Ventura Harbor","639","634","1","1","San Miguel Island","Channel Islands NP","CA","United States","POINT (-120.359083 34.050436)",,,,,"0","0","0","0","0","0","National Park Service","2",,"Ventura Harbor","Ventura","CA","United States","POINT (-119.264948 34.244502)",,,,,"1","1","0","0","0","0","Ventura Port District","2",,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"31","Expeditions","Lahaina","96763","http://www.go-lanai.com","United States","80","12",,"8",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,"96","Expeditions Two","981092","1","1","0","1","64","0","1",,"18","1992","1420","1377","1","4","11","1","13.7","7.1","50.2","26","32","1",,"1",,"35","0","23","8000",,,,,,"POINT (-157.858158 21.30992)",,,"HI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"79","Valley View Ferry Authority","Nicholasville","40340",,"United States",,,,,,"90","10","1","2","Jessamine County Fiscal Court",,"2","Lexington Urban County Government",,"2","Madison County Fiscal Court",,"1","Kentucky Transportation Department",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-84.774043 37.64591)",,,"KY",,,,,,,,,,,"3014","0.06","0","1","1","12","31","0",,"37827","61914","450","275","910","Valley View Ferry Barge","1263","John Craig II",,,"Jessamine County Ramp - Madison County Ramp","930","931","1","0","Jessamine County Ramp","Nicholasville","KY","United States","POINT (-84.436123 37.847547)",,,,,"1","0","0","0","0","0","Valley View Ferry Authority","0","Valley View Ferry Authority","Madison County Ramp","Richmond","KY","United States","POINT (-84.435247 37.846877)",,,,,"0","0","0","0","0","0","Valley View Ferry Authority","0","Valley View Ferry Authority","1110613","1","1","1","0","24","3","5","barge",,"2001",,,"8","1","26","0","14","3.5","60","24","24","0","Valley View Ferry Authority","0",,,"0","20","8492",,"1","0","0","0",,,"1",,,,,,,,,"2","12","4.5","25.6","3","3","0","Valley View Ferry Authority","0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"135","Butler County Fiscal Court","Morgantown","42261",,"United States",,,,,,"100",,"1","1","Kentucky Transportation Cabinet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-84.774043 37.64591)",,,"KY",,,,,,,,,,,"3119","0.05","0","1","1","12","31","2",,"7433","5116",,,"1286","Bridget Renea",,,,,"Presntiss SR-267 (Reeds Ferry Rd) - Logansport SR-269 (Reeds Ferry Rd.)","175","169","1","0","Presntiss SR-267 (Reeds Ferry Rd)","Beaver Dam","KY","United States","POINT (-86.776297 37.259765)",,,,,"1","0","0","0","0","0","Butler County","0","Butler County","Logansport SR-269 (Reeds Ferry Rd.)","Morgantown","KY","United States","POINT (-86.775291 37.260201)",,,,,"1","0","0","0","0","0","Butler County","0","Butler County",,"1","1","1","0",,,"1",,,"2012",,,,,,"2",,,,,,"0","Bulter County","0","Bulter County",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"333","Seldovia Village Tribe","Seldovia","99663","http://www.svt.org","United States","99",,,,"1",,,"1","0","Federal Transit Administration","Formula Funds",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-147.738891 64.836661)",,,"AK",,,,,,,,,,,"411","18","45","5","21","9","8","0",,"3829","0","45","0","1249","Kachemak Voyager",,,,,"Homer - Seldovia","40","56","1","0","Homer","Homer","AK","United States","POINT (-151.411393 59.602929)",,,,,"1","0","0","0","0","0","City of Homer","0","Alaska Marine Highway","Seldovia","Seldovia","AK","United States","POINT (-151.720475 59.440456)",,,,,"1","0","0","0","0","0","City of Seldovia","0","City of Seldovia","1218757","1","1","0","0","150",,"1",,"25","2009","1450","1450","1","5","11","1","29.2","8","76.3","91","62","1",,"1",,"75","1","7","4920",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"199","Ketchikan Gateway Borough","Ketchikan","99901","http://www.borough.ketchikan.ak.us","United States","100",,,,,,,"1","2","Ketchikan Gateway Borough","Tax money",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-147.738891 64.836661)",,,"AK",,,,,,,,,,,"1130","0.25","3","1","1","12","31","1","Local Government","171000","52000","450","142","1239","Ken Eichner-2","823","Oral Freeman",,,"Gravina Island Terminal - Ketchikan Side Terminal","47","46","1","0","Gravina Island Terminal","Ketchikan","AK","United States","POINT (-131.707051 55.356499)",,,,,"1","0","0","0","0","0","State of Alaska","0","Ketchikan Gateway Borough","Ketchikan Side Terminal","Ketchikan","AK","United States","POINT (-131.692277 55.353907)",,,,,"1","1","1","0","0","0","State of Alaska","0","Ketchikan Gateway Borough","1233713","1","1","1","1","146","24","1",,"5","2013","850","850","8","5","11","1","48","12","111.5","90","62","0","Ketchikan Gateway Borough","0","Ketchikan Gateway Borough","24","1","30","5800","1108043","1","1","1","1","128","24","1",,"5","2002","855","855","8","5","11","1","48","10.2","111.7","95","64","0","Ketchikan Gateway Borough","0","Ketchikan Gateway Borough","22","1","30","1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
