"operator_id","operator_name","op_strcity","op_state","op_strzip","op_country","url","federal_state_local","ticket_revenue","private_contract_revenue","advertising_revenue","public_contract_revenue","federal_funding_revenue","state_funding_revenue","local_funding_revenue","other_funding_revenue","trip_purpose_commuter_transit","trip_purpose_pleasure","trip_purpose_emergency","trip_purpose_roadway_conn","trip_purpose_lifeline","trip_purpose_nps","trip_purpose_other","trip_purpose_other_desc","accepts_public_funding","pub_fund_type_1","pub_fund_source_1","pub_fund_prog_1","pub_fund_type_2","pub_fund_source_2","pub_fund_prog_2","pub_fund_type_3","pub_fund_source_3","pub_fund_prog_3","pub_fund_type_4","pub_fund_source_4","pub_fund_prog_4","pub_fund_type_5","pub_fund_source_5","pub_fund_prog_5","pub_fund_type_6","pub_fund_source_6","pub_fund_prog_6","pub_fund_type_7","pub_fund_source_7","pub_fund_prog_7","pub_fund_type_8","pub_fund_source_8","pub_fund_prog_8","census_year","data_year"
"466","Tampa Bay Ferry","East Madeira Beach","FL","33708","United States","http://tampabayferry.com/","false",,,,,,,,,"false","false","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"467","Clearwater Ferry","Clearwater","FL","33767","United States","https://www.clearwaterferry.com","false",,,,,,,,,"false","false","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"469","Alcatraz Cruises","San Francisco","CA","94111","United States","https://www.alcatrazcruises.com/","false","85","10","0","5","0","0","0",,"false","false","false","false","false","true","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"470","Department of Port Administration - American Samoa Government","Pago Pago","AS","96799","United States","http://americansamoaport.as.gov/services/water-transportation-division.html","true","80","20","0","0","0","0","0","0","true","true","true","false","false","true","false",,"true","LOCAL","American Samoa Government","Annual Budget Allocation","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"472","Hornblower - NYC Ferry","New York","NY","10005","United States","https://www.ferry.nyc/","true","19","3","78","0","0","0","0","0","true","false","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"476","HMS Ferries, Inc.","New Albany","IN","47150","United States","http://hmsgm.com/alakai/ https://www.ferries.ca/","false",,,,,,,,,"false","false","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"477","Kenai Fjords Sea Treks LLC","Girdwood","AK","99587","United States","http://www.watertaxiak.com/water-taxi","false","2","98","0","0","0","0","0","0","false","true","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"480","Boston Harbor Now","Boston","MA","02109","United States","https://www.bostonharbornow.org/","false","100","0","0","0","0","0","0","0","false","true","false","false","false","true","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"481","Jenny Lake Boating","Moose","WY","83012","United States","www.jennylakeboating.com","false","93","7","0","0","0","0","0","0","false","true","false","false","false","false","false",,"true","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"482","National Park Service","Honolulu","HI","96818","United States","www.nps.gov/pearlharbor","true","0","0","0","0","0","0","0","100","false","true","false","false","false","true","false",,"true","FEDERAL","National Park Service","Pearl Harbor National Memorial","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"483","Forts Ferry Crossing","Cape May","NJ","08204","United States",,"false",,,,,,,,,"false","false","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"485","Star of Saugatuck llc","Saugatuck","MI","49453","United States","https://saugatuckboatcruises.com","false","100","0","0","0","0","0","0","0","true","true","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"487","Pirate Water Taxi","Tampa","FL","33602","United States","www.piratewatertaxi.com","false","95","5","0","0","0","0","0","0","false","true","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"488","Yurok Tribe Transit, River Otter Ferry Service","Klamath","CA","95548","United States","http://www.yuroktribe.org/","true","25","0","0","0","0","75","0","0","true","false","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"492","Pensacola Bay Cruises","Pensacola","FL","32502","United States","pensacolabaycruise.com","false","55","45","0","0","0","0","0","0","true","true","false","false","false","true","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"493","New Orleans Regional Transit Authority","New Orleans","LA","70119","United States","https://www.norta.com/home","true","16","0","0","0","7","77","0","0","true","false","false","false","false","false","false",,"true","FEDERAL","Federal Transit Authority","Ferry Boat (Section 5307)","STATE","Louisiana Department of Transportation and Development","Cooperative Endeavor Agreement","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
