"id","address","latitude","longitude","status","submit_date","issue_date","owner_occupied","construction_type","building_use","roofing_material","dwelling_units","condo_association","firm_name","roof_work_description","proposed_work_description","demolition_description","dumpster_license_number","licensed_class","debris_removal_date","debris_removal_location","roof_deck_insulation_removal","layers_of_roof_covering","temporary_dumpster_count","deck_insulation_tapered","roof_structure_slope","license_expiration_date","license_number","method_of_removal","description_other","roof_covering_classification","above_deck_insulation","type_of_demolition","photovoltaic_products","flashing_installation","temporary_dumpster_permit","building_cost","geocoded_column"
"59760","21 Gold Star Rd, Cambridge, MA 02140","42.3988","-71.1309","Complete","2019-11-01T00:00:00.000","2019-11-07T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","DEROOFSMITHS","strip and reroof","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","",,"Construction Supervisor Specialty","2019-11-12T00:00:00.000","Robinson Services","false",,"1",,"false","2020-12-18T00:00:00.000","CSSL-106125","Dumpster",,"",,"No demolition required","false","false","true","17050","(42.398827, -71.130923)"
"59762","24 Montgomery St, Cambridge, MA 02140","42.3942","-71.1333","Active","2019-11-04T00:00:00.000","2019-11-07T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","Storm Works Roofing & Restoration Inc","Remove &amp; Install a lifetime GAF Roofing System and Install PVC Fascia, Soffits and rake boards<br><br>","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Remove existing roof &amp; trim boards",,"Construction Supervisor Specialty","2019-11-23T00:00:00.000","Courtney Services","false",,"1",,"true","2020-05-03T00:00:00.000","CSSL-101063","Dumpster",,"",,"Exterior demolition in work area only.","false","true","true","42212","(42.394216, -71.13325)"
"59235","46 Brewster St, Cambridge, MA 02138","42.3784","-71.1324","Complete","2019-10-28T00:00:00.000","2019-11-06T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","thomas w griffin","Remove existing garage&nbsp;roof shingles and flashings; install ice and water shield; &nbsp;install new GAF pewter grey shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","remove roof shingles and flashings from garage roof","","Home Improvement Contractor","2019-11-16T00:00:00.000","cams demo","false",,,,"false","2020-06-28T00:00:00.000","116611","Daily Removal","","","","Exterior demolition in work area only.","false","true",,"6000","(42.378414, -71.132443)"
"59507","221 Mt Auburn St, Cambridge, MA 02138","42.3749","-71.1299","Complete","2019-10-29T00:00:00.000","2019-11-06T00:00:00.000","true","Masonry / Wood (Type III)","Multi Family (3 or more dwelling units)","Membrane","4","true","Feeley Brothers Roofing LLC","Strip off roofing and wood.Install T-111 and 3/4 plywood with Firestone fashners with Firestone .060 fully glued rubber roofing system.Replace any rotted or damaged wood.","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Replace all rotted and damaged wood and roofing","","Construction Supervisor","2019-10-30T00:00:00.000","Feeley Brothers Roofing","false",,,,"false","2020-06-22T00:00:00.000","CS-029518","Daily Removal","","Class A","","Exterior demolition in work area only.","false","true",,"27000","(42.374878, -71.12995)"
"59339","501 Huron Ave, Cambridge, MA 02138","42.3803","-71.144","Complete","2019-10-28T00:00:00.000","2019-11-05T00:00:00.000",,"Masonry / Wood (Type III)","Multi Family (3 or more dwelling units)","Membrane","6","true","Premiere Roofing & Remodeling, LLC","Remove perimeter edge metal and install 1/2"" insulation with .060 EPDM rubber fully adhered over an open air porch. (approximately 300 square feet)&nbsp;","Roof Recover - Installation of new roof covering over existing roof covering","remove perimeter edge metal and dispose","","Construction Supervisor","2019-12-01T00:00:00.000","CL Noonan West Bridgewater, MA",,"1",,,,"2021-05-10T00:00:00.000","CS-092644","Minimal","","Class A","","Exterior demolition in work area only.","false","true",,"7295","(42.380295, -71.143967)"
"59808","21 Alpine St, Cambridge, MA 02138","42.3841","-71.1384","Complete","2019-10-30T00:00:00.000","2019-11-05T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","harco exteriors","ATTIC IS ALREADY INSULATED, &nbsp;roof is leaking, please issue permit quickly, strip roof, replace damaged boards, 6ft ice and watershed, synthetic underlayment, drip edge, flashing, ridge vent, asphalt shingles, 1.25inch nails","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","remove old roofing materials","","Construction Supervisor","2019-11-15T00:00:00.000","wood waste Everett ma","false",,,,"false","2019-11-08T00:00:00.000","CS-081795","Daily Removal","","","","Exterior demolition in work area only.","false","true",,"16650","(42.384138, -71.138358)"
"59431","179 Fayerweather St, Cambridge, MA 02138","42.3857","-71.1345","Active","2019-10-22T00:00:00.000","2019-11-04T00:00:00.000","true","Masonry / Wood (Type III)","One or Two Family Dwelling","Other / Mixed",,"true","O'Connell Contracting, Inc.","Strip and replace existing asphalt shingle roof. Install new CertainTeed Limited Lifetime architectural shingles. Rubber roof replacement: strip existing roofing material. Install three (3) new EPDM rubber roof systems. Replace five (5) existing skylights","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","","","Construction Supervisor","2019-11-12T00:00:00.000","Dr. Disposal, Weymouth MA","false",,"1",,"false","2021-01-28T00:00:00.000","CS-084489","Dumpster","asphalt shingles, EPDM rubber roof system","","","No demolition required","false","false","true","23630","(42.385657, -71.134546)"
"59463","154 Coolidge Hill, Cambridge, MA 02138","42.3723","-71.1388","Complete","2019-10-30T00:00:00.000","2019-11-04T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Metal",,"false","The Copper and Slate Company, inc.","Install copper liner and flat soldered panels replacing existing","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","","","Construction Supervisor","2019-12-14T00:00:00.000","Copper and Slate Company, Inc","false",,,,"false","2019-03-24T00:00:00.000","CS-074214","Minimal","","","","No demolition required","false","false",,"35320","(42.372304, -71.138761)"
"59408","194 Prospect St, Unit 2, Cambridge, MA 02139","42.3701","-71.1003","Complete","2019-10-29T00:00:00.000","2019-11-01T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","Capital Construction Contracting Inc ","Remove &amp; Replace roof","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Removing roof shingles&nbsp;","","Construction Supervisor","2019-11-20T00:00:00.000","grant disposal ","false",,,,"false","2020-04-21T00:00:00.000","CS-090743","Daily Removal","","","","Exterior demolition in work area only.","false","true",,"8437.95","(42.370148, -71.100293)"
"59511","13 Perry St, Cambridge, MA 02139","42.3623","-71.1064","Complete","2019-10-31T00:00:00.000","2019-11-01T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Membrane",,"false","g f sprague","strip and reroof 5 sq of rubber, new gutters and downspouts","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","","","Construction Supervisor","2019-12-31T00:00:00.000","barry bros","false",,"1",,"false","2019-07-27T00:00:00.000","CS-104210","Dumpster","","","","No demolition required","false","false","true","17000","(42.362317, -71.106404)"
"59055","1 Harwell Dr, Unit 3, Cambridge, MA 02141","42.3714","-71.094","Complete","2019-10-23T00:00:00.000","2019-10-31T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","MMP Construction","Remove and replace34 Sq. asphalt shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","34 Sq. asphalt shingles","","Construction Supervisor","2019-12-07T00:00:00.000","Ace","false",,"0",,"false","2019-09-09T00:00:00.000","CS-048363","Dumpster","","","","Exterior demolition in work area only.","false","true","true","20400","(42.371394, -71.093992)"
"59054","5 Harwell Dr, Cambridge, MA 02141","42.3715","-71.0942","Complete","2019-10-23T00:00:00.000","2019-10-31T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","MMP Construction","Remove and replace16 Sq. asphalt shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Asphalt shingles","","Construction Supervisor","2019-12-07T00:00:00.000","Ace","false",,"0",,"false","2019-09-09T00:00:00.000","CS-048363","Dumpster","","","","Exterior demolition in work area only.","false","true","true","9600","(42.371473, -71.094245)"
"58366","137 Allston St, Cambridge, MA 02139","42.3584","-71.1076","Complete","2019-10-15T00:00:00.000","2019-10-31T00:00:00.000",,"Wood (Type (IV/V)","Commercial / Mixed Use","Asphalt Shingle",,"false","cconstructioninc","remove 38sq roof&nbsp; and install new roof","Roof Recover - Installation of new roof covering over existing roof covering","roof","00000","u","2019-12-27T00:00:00.000","casela",,"1",,,,"2021-09-12T00:00:00.000","085893","Dumpster",,"Class B",,"Exterior demolition in work area only.","false","true","true","45000","(42.358414, -71.107595)"
"59053","9 Harwell Dr, Cambridge, MA 02141","42.3715","-71.0944","Complete","2019-10-23T00:00:00.000","2019-10-31T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","MMP Construction","Remove and replace 16 Sq. Asphalt Shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","16 Sq. Shingles","","Construction Supervisor","2019-12-07T00:00:00.000","Ace","false",,"2",,"false","2019-09-09T00:00:00.000","CS-048363","Dumpster","","","","Exterior demolition in work area only.","false","true","true","9600","(42.371538, -71.09445)"
"59074","411 Windsor St, Cambridge, MA 02141","42.3711","-71.094","Complete","2019-10-20T00:00:00.000","2019-10-30T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","mmp construction","Remove and replace 16Sq. asphalt shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Removal of asphalt shingles","","Construction Supervisor","2019-12-06T00:00:00.000","Ace","false",,"0",,"false","2019-09-09T00:00:00.000","CS-048363","Dumpster","","","","Exterior demolition in work area only.","false","true","true","9600","(42.371144, -71.094037)"
"59075","433 Windsor St, Cambridge, MA 02141","42.3717","-71.0938","Complete","2019-10-20T00:00:00.000","2019-10-30T00:00:00.000","false","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","mmp construction","Remove and replace 23 sq of asphalt shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Asphalt shingles","","Construction Supervisor","2019-12-05T00:00:00.000","Ace","false",,"0",,"false","2019-09-09T00:00:00.000","CS-048363","Dumpster","","","","Exterior demolition in work area only.","false","true","true","13800","(42.37167, -71.093849)"
"59073","7 Harrington Ter, Unit 3, Cambridge, MA 02141","42.3722","-71.094","Complete","2019-10-20T00:00:00.000","2019-10-30T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","mmp construction","Remove and replace34 Sq. asphalt shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Asphalt shingles","","Construction Supervisor","2019-12-06T00:00:00.000","Ace","false",,"0",,"false","2019-09-09T00:00:00.000","CS-048363","Dumpster","","","","Exterior demolition in work area only.","false","true","true","20400","(42.372229, -71.093985)"
"59071","2 Wellington Ln, Cambridge, MA 02141","42.3718","-71.0944","Complete","2019-10-20T00:00:00.000","2019-10-30T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","MMP construction","Remove and replace 23 Sq shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Asphalt shingles","","Construction Supervisor","2019-12-05T00:00:00.000","Ace","false",,"1",,"false","2019-09-09T00:00:00.000","CS-048363","Dumpster","","","","Exterior demolition in work area only.","false","true","true","13800","(42.371824, -71.094395)"
"59036","112 Clifton St, Cambridge, MA 02140","42.3968","-71.1364","Complete","2019-10-24T00:00:00.000","2019-10-30T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Membrane",,"false","Stella Construction","Strip and re roof EPDM roofing system fully adhered.","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Strip and re roof","","Roofing","2019-11-30T00:00:00.000","New England Site Set Up Services","true",,"1","false","false","2023-02-04T00:00:00.000","106168","Dumpster","","","11.4 (2"" ISO) currently 1/2""","Exterior demolition in work area only.","false","false","true","12000","(42.396827, -71.136436)"
"59068","2 Harrington Ter, Cambridge, MA 02141","42.3722","-71.0947","Complete","2019-10-20T00:00:00.000","2019-10-30T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","MMP Construction","Remove and replace16 Sq asphalt shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Asphalt shingles","","Construction Supervisor","2019-12-06T00:00:00.000","Ace","false",,"0",,"false","2019-09-09T00:00:00.000","CS-048363","Dumpster","","","","Exterior demolition in work area only.","false","true","true","10200","(42.372226, -71.094716)"
"59060","1 Citizens Pl, Cambridge, MA 02141","42.3717","-71.095","Complete","2019-10-20T00:00:00.000","2019-10-30T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","MMP Construction","Remove and replace 16 Sq. asphalt shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Asphalt shingles","","Construction Supervisor","2019-12-06T00:00:00.000","Ace","false",,"0",,"false","2019-09-09T00:00:00.000","CS-048363","Dumpster","","","","Exterior demolition in work area only.","false","true","true","9600","(42.37172, -71.095006)"
"59067","6 Harrington Ter, Cambridge, MA 02141","42.3722","-71.0945","Complete","2019-10-20T00:00:00.000","2019-10-30T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","MMP Construction","Remove and replace 16 Sq Asphalt shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Asphalt shingles","","Construction Supervisor","2019-12-06T00:00:00.000","Ace","false",,"0",,"false","2019-09-09T00:00:00.000","CS-048363","Dumpster","","","","Exterior demolition in work area only.","false","true","true","9600","(42.372162, -71.094509)"
"58919","25 Griswold St, Cambridge, MA 02138","42.3918","-71.1568","Complete","2019-10-23T00:00:00.000","2019-10-30T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","g f sprague","strip and re roof with shingle, rubber on the porch, 8 windows, gutter and downspouts","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","","","Construction Supervisor","2019-12-31T00:00:00.000","barry bros","false",,"1",,"false","2019-07-27T00:00:00.000","CS-104210","Dumpster","","","","No demolition required","false","true","true","47000","(42.391804, -71.156811)"
"59058","2 Harwell Dr, Cambridge, MA 02141","42.3717","-71.0941","Complete","2019-10-21T00:00:00.000","2019-10-30T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","MMP Construction","Remove and replace16 Squ. asphalt shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Asphalt shingles","","Construction Supervisor","2019-12-07T00:00:00.000","Ace","false",,"0",,"false","2019-09-09T00:00:00.000","CS-048363","Dumpster","","","","Exterior demolition in work area only.","false","true","true","9600","(42.371707, -71.094068)"
"59069","1 Harrington Ter, Cambridge, MA 02141","42.3724","-71.0946","Complete","2019-10-20T00:00:00.000","2019-10-30T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","MMP construction","Remove and replace17 Sq. Asphalt shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Asphalt shingles","","Construction Supervisor","2019-12-06T00:00:00.000","Ace","false",,"0",,"false","2019-09-09T00:00:00.000","CS-048363","Dumpster","","","","Exterior demolition in work area only.","false","true","true","10200","(42.372411, -71.094567)"
"59065","380 Columbia St, Cambridge, MA 02141","42.3719","-71.0949","Complete","2019-10-20T00:00:00.000","2019-10-30T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","MMP Construction","Remove and replace 16 Sq. asphalt shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Asphalt shingles","","Construction Supervisor","2019-12-07T00:00:00.000","Ace","false",,"0",,"false","2019-09-09T00:00:00.000","CS-048363","Dumpster","","","","Exterior demolition in work area only.","false","true","true","9600","(42.371864, -71.094944)"
"59062","2 Citizens Pl, Cambridge, MA 02141","42.3715","-71.0951","Complete","2019-10-20T00:00:00.000","2019-10-30T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","MMP Construction","Remove and replace 23 Sq. Asphalt shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Asphalt shingles","","Construction Supervisor","2020-02-02T00:00:00.000","Ace","false",,"0",,"false","2019-09-09T00:00:00.000","CS-048363","Dumpster","","","","Exterior demolition in work area only.","false","true","true","13800","(42.371529, -71.095076)"
"58564","10 Rogers St, Cambridge, MA 02142","42.3657","-71.0774","Complete","2019-10-18T00:00:00.000","2019-10-30T00:00:00.000",,"Steel/Concrete, Non-Combustible (Type I/II)","Multi Family (3 or more dwelling units)","Membrane","151","true","John F Shea Co., Inc","Fully adhered PVC Membrane, over adhesively anchored tapered Polyisocyanurate insulation, over fully adhered Vapor barrier to existing Concrete Deck","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","removal of existing roof covering","","Construction Supervisor","2019-10-31T00:00:00.000","Grant Disposal","true",,"1","true","true","2019-08-17T00:00:00.000","CS-098221","Dumpster","","Class A","32.33","Exterior demolition in work area only.","false","true","true","387000","(42.365658, -71.077439)"
"59064","384 Columbia St, Cambridge, MA 02141","42.372","-71.0949","Complete","2019-10-20T00:00:00.000","2019-10-30T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","MMP Construction","Remove and replace 16 Sq. asphalt shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Asphalt shingles","","Construction Supervisor","2019-12-07T00:00:00.000","Ace","false",,"0",,"false","2019-09-09T00:00:00.000","CS-048363","Dumpster","","","","Exterior demolition in work area only.","false","true","true","9600","(42.372014, -71.094859)"
"59070","9 Wellington Ln, Cambridge, MA 02141","42.3719","-71.0945","Complete","2019-10-20T00:00:00.000","2019-10-30T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","MMP Construction","Remove and replace17 Sq. Asphalt shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Asphalt shingles","","Construction Supervisor","2019-12-06T00:00:00.000","Ace","false",,"0",,"false","2019-09-09T00:00:00.000","CS-048363","Dumpster","","","","Exterior demolition in work area only.","false","true","true","10200","(42.371903, -71.094505)"
"59066","10 Harrington Ter, Cambridge, MA 02141","42.3721","-71.0942","Complete","2019-10-20T00:00:00.000","2019-10-30T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","MMP Construction","Remove and replace16 SQ. asphalt shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Asphalt shingles","","Construction Supervisor","2019-12-06T00:00:00.000","Ace","false",,"0",,"false","2019-09-09T00:00:00.000","CS-048363","Dumpster","","","","Exterior demolition in work area only.","false","true","true","9600","(42.372077, -71.094239)"
"59072","1 Wellington Ln, Cambridge, MA 02141","42.3717","-71.0946","Complete","2019-10-20T00:00:00.000","2019-10-30T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","mmp construction","Removeand replace23 Sq asphalt shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Asphalt shingles","","Construction Supervisor","2019-12-05T00:00:00.000","Ace","false",,"0",,"false","2019-09-09T00:00:00.000","CS-048363","Dumpster","","","","Exterior demolition in work area only.","false","true","true","13800","(42.371713, -71.094622)"
"57684","119 Pleasant St, Cambridge, MA 02139","42.3611","-71.1118","Complete","2019-09-11T00:00:00.000","2019-10-28T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","MARTIN GRIFFIN","Strip old shingles and apply ice &amp; water barrier re-roof with new asphalt shingles","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Remove existing shingles&nbsp;",,"CONSTRUCTION SUPERVISOR","2019-10-28T00:00:00.000","Graham Waster, Cohasset, MA","false",,"1",,"false","2019-12-16T00:00:00.000","CS-087278","Dumpster",,"",,"Exterior demolition in work area only.","false","true","true","7800","(42.361104, -71.111824)"
"58345","82 Sciarappa St, Cambridge, MA 02141","42.3697","-71.0818","Complete","2019-10-15T00:00:00.000","2019-10-28T00:00:00.000","true","Wood (Type (IV/V)","Multi Family (3 or more dwelling units)","Asphalt Shingle","3","false","SG Contracting","<strong>This job is for:&nbsp;</strong><br><ul><li>Stripping and re-shingling of the whole roof</li></ul><strong>Procedure:</strong><br><ul><li>Strip off existing shingles</li><li>Replace with architectural shingles</li><li>Note: Color of shingles chosen ","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","","","Construction Supervisor","2019-10-21T00:00:00.000","Barry Bros. Disposal","false",,"1",,"false","2019-10-29T00:00:00.000","CS-093926","Dumpster","","Class C","","No demolition required","false","true","true","13850","(42.369705, -71.081755)"
"58295","141 Prospect St, Unit 2, Cambridge, MA 02139","42.3687","-71.1016","Active","2019-10-15T00:00:00.000","2019-10-28T00:00:00.000","false","Wood (Type (IV/V)","Multi Family (3 or more dwelling units)","Asphalt Shingle","3","false","Lemus Construction","Strip down old shingle roof and flat roof on the back, replace any existing damaged wood under the shingles. Install ice &amp; water shield 3' from gutter to roof at all sides. Install drip edges all around the roof. Install new architect shingles, color ","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","","","CSSL-RF - Roofing","2019-10-26T00:00:00.000","Waste wood in Everett","false",,,,"false","2020-05-14T00:00:00.000","CSSL-100693","Daily Removal","","Class B","","No demolition required","false","true",,"7500","(42.368744, -71.10163)"
"57691","27 Jefferson St, Cambridge, MA 02141","42.3731","-71.0893","Active","2019-10-04T00:00:00.000","2019-10-23T00:00:00.000","false","Wood (Type (IV/V)","Multi Family (3 or more dwelling units)","Asphalt Shingle","3","false","Granados Construction llc ","&nbsp;Remove and&nbsp;Replace asphalt shingles&nbsp;","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Remove old asphalt shingles&nbsp;","","Construction supervisor 1&2 family ","2019-11-02T00:00:00.000","Grant disposal ","false",,,,"false","2020-11-15T00:00:00.000","106293","Dumpster","","Class B","","Exterior demolition in work area only.","false","true","true","16800","(42.373149, -71.089269)"
"58558","322 Hurley St, Cambridge, MA 02141","42.3688","-71.0847","Complete","2019-10-18T00:00:00.000","2019-10-22T00:00:00.000","true","Masonry / Wood (Type III)","Multi Family (3 or more dwelling units)","Membrane","1","false","Arya Contracting LLC ","Strip and re roof. TPO single ply membrane. (white)","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Roofing debris only","","Construction Supervisor","2019-10-31T00:00:00.000","Roof top recycle ","true",,,"false","false","2019-12-08T00:00:00.000","CS-101349","Daily Removal","","Class A","R-6 (Currently its fibre board. 0 R value)","Exterior demolition in work area only.","false","false",,"22000","(42.368756, -71.084676)"
"58640","2 Allston Ct, Cambridge, MA 02139","42.3592","-71.1097","Complete","2019-10-20T00:00:00.000","2019-10-22T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","Russell Remodeling and Restoration LLC","Remove and replace existing roof. Part of roof is asphalt shingles and part is rubber membrane.&nbsp;","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Roof shingles","","Construction Supervisor","2019-10-31T00:00:00.000","Ipswich Roofing and Siding","false",,,,"true","2021-08-01T00:00:00.000","CS-109165","Daily Removal","","","","Exterior demolition in work area only.","false","true",,"7500","(42.359183, -71.109698)"
"58311","44 Garden St, Cambridge, MA 02138","42.3797","-71.1249","Complete","2019-10-10T00:00:00.000","2019-10-22T00:00:00.000",,"Steel/Concrete, Non-Combustible (Type I/II)","Commercial / Mixed Use","Membrane",,"false","g f sprague","5 sq rubber, 200 ft copper gutter, 50 ft copper downspout","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","rubber and gutter trash","","Construction Supervisor","2019-11-09T00:00:00.000","barry bros","false",,"1",,"false","2019-07-27T00:00:00.000","CS-104210","Dumpster","","Class A","","Exterior demolition in work area only.","false","false","true","50000","(42.379702, -71.124933)"
"58653","325 Windsor St, Cambridge, MA 02141","42.3693","-71.0947","Complete","2019-10-21T00:00:00.000","2019-10-21T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","Star Construction","to strip existing asphalt shingle roof, to install new architectural shingle","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","","","Construction Supervisor","2019-10-31T00:00:00.000","wood waste of boston, everett ma","false",,,,"false","2021-07-07T00:00:00.000","CS-111227","Daily Removal","","","","No demolition required","false","false",,"10000","(42.36932, -71.094703)"
"56851","51 Gore St, Cambridge, MA 02141","42.3719","-71.0801","Complete","2019-09-24T00:00:00.000","2019-10-21T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Asphalt Shingle",,"false","William","Strip and re-shingle front of building. Remove existing fascia on front and replace with metal covered fascia. Repair a piece of siding in rear.","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Strip shingles.","","unrestricted","2019-10-15T00:00:00.000","Wood Waste of Boston Everett MA","false",,,,"false","2019-12-17T00:00:00.000","CS-022797","Daily Removal","","","","Exterior demolition in work area only.","false","true",,"1929","(42.371871, -71.080073)"
"58090","41 Line St, Cambridge, MA 02138","42.3769","-71.1061","Complete","2019-10-10T00:00:00.000","2019-10-18T00:00:00.000","true","Wood (Type (IV/V)","One or Two Family Dwelling","Membrane",,"false","Fabio Silva","Strip existing roof membrane and Install a new one ( insulation and membrane)","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","Strip only one layer of the existing membrane and insulation","","Home Improvement Contractor","2019-10-26T00:00:00.000","85 Boston St, Everett, MA 02149- Wood Waste of Boston","true",,,"false","false","2019-11-01T00:00:00.000","189548","Daily Removal","","","R-6","Exterior demolition in work area only.","false","true",,"7950","(42.376909, -71.106089)"
"58410","26 Gray St, Cambridge, MA 02138","42.3833","-71.1222","Complete","2019-10-16T00:00:00.000","2019-10-18T00:00:00.000","true","Steel/Concrete, Non-Combustible (Type I/II)","One or Two Family Dwelling","Asphalt Shingle",,"false","Golden Group Construction Corp.","Strip and Re-Roof, Full Roof Replacement","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","","","CSSL-RF - Roofing","2019-10-31T00:00:00.000","Hi Ho Container at Boxborough, MA","false",,"1",,"false","2019-06-02T00:00:00.000","CSSL-106011","Dumpster","","","","No demolition required","false","false","true","10778.98","(42.383332, -71.122191)"
"58420","38 Ellery St, Cambridge, MA 02138","42.3717","-71.1104","Complete","2019-10-16T00:00:00.000","2019-10-18T00:00:00.000","true","Masonry / Wood (Type III)","One or Two Family Dwelling","Asphalt Shingle",,"false",".","Strip and reroof of 21 square foot Architectural Shingles.","Roof Replacement - Removal of all existing layers of roof coverings down to the structural roof deck","","","Construction Supervisor","2019-11-05T00:00:00.000","11/5/2019 Call 4 Junk","false",,,,"false","2020-04-01T00:00:00.000","CS-110747","Daily Removal","","","","No demolition required","false","true",,"12955","(42.371654, -71.110369)"
