"permitnumber","permittype","companycompany","address","cross_street","start_date","end_date"
"CBP11457","Crane, Boom, Pump Truck"," Shaugnessy AmQuip, LLC","1 Memorial Dr
Cambridge, MA 
(42.361247, -71.081188)",,"2009-06-15T00:00:00.000","2009-06-15T00:00:00.000"
"CBP11113","Crane, Boom, Pump Truck"," Sign Concepts Group","1724 Massachusetts Ave
Cambridge, MA 
(42.383983, -71.119497)",,"2008-08-20T00:00:00.000","2008-08-20T00:00:00.000"
"CBP11121","Crane, Boom, Pump Truck"," Sweeney Drywall Finishes","75 Amherst St
Cambridge, MA 
(42.360086, -71.087419)",,"2008-08-18T00:00:00.000","2008-08-22T00:00:00.000"
"CBP13598","Crane, Boom, Pump Truck"," Bay Crane","32 Quincy St
Cambridge, MA 
(42.374191, -71.114586)",,"2013-11-05T00:00:00.000","2013-11-13T00:00:00.000"
"CBP10844","Crane, Boom, Pump Truck"," Bovis Lend Lease LMB, Inc.","303 Third St
Cambridge, MA 
(42.364457, -71.08313)",,"2008-01-22T00:00:00.000","2008-01-25T00:00:00.000"
"CBP12884","Crane, Boom, Pump Truck"," Shaughnessy & Ahern","Cambridge St
Cambridge, MA 
(42.375469, -71.114299)","Kirkland St","2012-08-11T00:00:00.000","2012-08-11T00:00:00.000"
"CBP11273","Crane, Boom, Pump Truck"," Shaugnessy AmQuip, LLC","20 Sidney St
Cambridge, MA 
(42.362305, -71.100242)",,"2008-12-31T00:00:00.000","2008-12-31T00:00:00.000"
"CBP13373","Crane, Boom, Pump Truck"," Shaughnessy & Ahern","219 Vassar St
Cambridge, MA 
(42.357285, -71.100703)",,"2013-06-29T00:00:00.000","2013-06-29T00:00:00.000"
"CBP12841","Crane, Boom, Pump Truck"," Collins Crane & Rigging","14 Mason St
Cambridge, MA 
(42.376235, -71.12341)",,"2012-07-12T00:00:00.000","2012-07-12T00:00:00.000"
"CBP12942","Crane, Boom, Pump Truck"," Schernecker Property Services, Inc.","157 Pleasant St
Cambridge, MA 
(42.359862, -71.113111)",,"2012-08-27T00:00:00.000","2012-08-31T00:00:00.000"
"CBP12894","Crane, Boom, Pump Truck"," Glancy Crane","1030 Massachusetts Ave
Cambridge, MA 
(42.369733, -71.11239)",,"2012-08-03T00:00:00.000","2012-08-03T00:00:00.000"
"CBP13693","Crane, Boom, Pump Truck"," Bay Crane","32 Quincy St
Cambridge, MA 
(42.374191, -71.114586)",,"2014-01-13T00:00:00.000","2014-01-13T00:00:00.000"
"CBP11632","Crane, Boom, Pump Truck"," Better View Cleaning","Newport Rd
Cambridge, MA 
(42.385784, -71.118389)","Massachusetts Ave","2009-11-13T00:00:00.000","2009-11-13T00:00:00.000"
"CBP11363","Crane, Boom, Pump Truck"," Precision Group, Inc.","Massachusetts Ave
Cambridge, MA 
(42.393435, -71.125779)",,"2009-04-17T00:00:00.000","2009-10-30T00:00:00.000"
"CBP13301","Crane, Boom, Pump Truck"," Pick Crane","1100 Massachusetts Ave
Cambridge, MA 
(42.370576, -71.113639)",,"2013-05-11T00:00:00.000","2013-05-11T00:00:00.000"
"CBP13766","Crane, Boom, Pump Truck"," Plumb House Inc.","80 Fawcett St
Cambridge, MA 
(42.392142, -71.146124)",,"2014-02-24T00:00:00.000","2014-03-01T00:00:00.000"
"CBP13607","Crane, Boom, Pump Truck"," Bay Contracting Inc.","301 Binney St
Cambridge, MA 
(42.366544, -71.088033)",,"2013-11-12T00:00:00.000","2013-11-12T00:00:00.000"
"CBP13764","Crane, Boom, Pump Truck"," J.L. Marshall & Sons","75 Binney St
Cambridge, MA 
(42.365381, -71.079476)",,"2014-02-24T00:00:00.000","2014-02-24T00:00:00.000"
"CBP11455","Crane, Boom, Pump Truck"," Consigli Construction Company","50 Rogers St
Cambridge, MA 
(42.365942, -71.078884)",,"2009-06-11T00:00:00.000","2009-06-11T00:00:00.000"
"CBP11492","Crane, Boom, Pump Truck"," Crane & Rigging Services","1130 Massachusetts Ave
Cambridge, MA 
(42.370846, -71.113979)",,"2009-07-06T00:00:00.000","2009-07-06T00:00:00.000"
"CBP11056","Crane, Boom, Pump Truck"," Pureview","80 Landsdowne St
Cambridge, MA 
(42.360073, -71.101289)",,"2008-07-07T00:00:00.000","2008-07-07T00:00:00.000"
"CBP11239","Crane, Boom, Pump Truck"," Marr Equipment","Portland St
Cambridge, MA 
(42.364067, -71.093068)","Broadway","2008-12-06T00:00:00.000","2008-12-06T00:00:00.000"
"CBP11338","Crane, Boom, Pump Truck"," Shaugnessy AmQuip, LLC","Third St
Cambridge, MA 
(42.364943, -71.082818)","Broadway","2009-03-28T00:00:00.000","2009-03-28T00:00:00.000"
"CBP13792","Crane, Boom, Pump Truck"," Bay Crane","650 East Kendall St
Cambridge, MA 
(42.364531, -71.081115)",,"2014-03-12T00:00:00.000","2014-03-12T00:00:00.000"
"CBP11427","Crane, Boom, Pump Truck"," Marr Equipment","75 Amherst St
Cambridge, MA 
(42.360086, -71.087419)",,"2009-05-29T00:00:00.000","2009-05-29T00:00:00.000"
"CBP13688","Crane, Boom, Pump Truck"," Essex Builders Corp.","168 Hampshire St
Cambridge, MA 
(42.371956, -71.098768)",,"2014-01-08T00:00:00.000","2014-01-08T00:00:00.000"
"CBP10863","Crane, Boom, Pump Truck"," Cci Inc.","62 Norfolk St
Cambridge, MA 
(42.365671, -71.100953)",,"2008-02-25T00:00:00.000","2008-02-29T00:00:00.000"
"CBP11367","Crane, Boom, Pump Truck"," LJ Heavy Hauling & Rigging, Inc","Ames St
Cambridge, MA 
(42.361465, -71.088295)","Amherst St","2009-04-23T00:00:00.000","2009-04-24T00:00:00.000"
"CBP11252","Crane, Boom, Pump Truck"," William A. Berry & Son, Inc.","650 Kendall St
Cambridge, MA 
(42.364626, -71.081809)",,"2008-12-08T00:00:00.000","2008-12-08T00:00:00.000"
"CBP13376","Crane, Boom, Pump Truck"," BarrettTree Service East, Inc.","10 Sacramento Pl
Cambridge, MA 
(42.382979, -71.116913)",,"2013-07-15T00:00:00.000","2013-07-15T00:00:00.000"
"CBP13297","Crane, Boom, Pump Truck"," NES Rentals","25 First St
Cambridge, MA 
(42.369737, -71.077177)",,"2013-05-10T00:00:00.000","2013-05-10T00:00:00.000"
"CBP11636","Crane, Boom, Pump Truck"," Glancy Crane","Dunster St
Cambridge, MA 
(42.372014, -71.119474)","Massachusetts Ave","2009-11-21T00:00:00.000","2009-11-21T00:00:00.000"
"CBP11624","Crane, Boom, Pump Truck"," Shaugnessy & Ahern","30 Pilgrim St
Cambridge, MA 
(42.360892, -71.101953)",,"2009-10-29T00:00:00.000","2009-10-29T00:00:00.000"
"CBP13498","Crane, Boom, Pump Truck"," J.L. Marshall & Sons","75 Binney St
Cambridge, MA 
(42.365381, -71.079476)",,"2013-09-09T00:00:00.000","2013-09-09T00:00:00.000"
"CBP11421","Crane, Boom, Pump Truck"," United Rentals","5 Vassar St
Cambridge, MA 
(42.36252, -71.090173)",,"2009-05-26T00:00:00.000","2009-05-27T00:00:00.000"
"CBP11452","Crane, Boom, Pump Truck"," Consigli Construction Company","2 Longfellow Pk
Cambridge, MA 
(42.376135, -71.126539)",,"2009-06-30T00:00:00.000","2009-06-30T00:00:00.000"
"CBP13342","Crane, Boom, Pump Truck"," HALLAMORE CORPORATION","181 Massachusetts Ave
Cambridge, MA 
(42.360967, -71.096143)",,"2013-06-12T00:00:00.000","2013-06-13T00:00:00.000"
"CBP11727","Crane, Boom, Pump Truck"," Oak Roofing","215 First St
Cambridge, MA 
(42.364179, -71.078505)",,"2010-01-15T00:00:00.000","2010-01-15T00:00:00.000"
"CBP13190","Crane, Boom, Pump Truck"," Sacco's Specialized Moving","90 Mt Auburn St
Cambridge, MA 
(42.372383, -71.11976)",,"2013-01-31T00:00:00.000","2013-01-31T00:00:00.000"
"CBP13331","Crane, Boom, Pump Truck"," Ashmont Welding  Co.","700 One Kendall Square Complex
Cambridge, MA 
(42.366794, -71.106006)",,"2013-07-20T00:00:00.000","2013-07-20T00:00:00.000"
"CBP11061","Crane, Boom, Pump Truck"," Bovis Lend Lease LMB, Inc.","303 Third St
Cambridge, MA 
(42.364457, -71.08313)",,"2008-07-10T00:00:00.000","2008-07-10T00:00:00.000"
"CBP11666","Crane, Boom, Pump Truck"," NAUSET CONSTRUCTION CORP","Corporal Mcternan St
Cambridge, MA 
(42.366794, -71.106006)","Pearl St","2009-11-18T00:00:00.000","2009-11-18T00:00:00.000"
"CBP11827","Crane, Boom, Pump Truck"," General Safety Services","1 Hampshire St
Cambridge, MA 
(42.369424, -71.095572)",,"2010-04-28T00:00:00.000","2010-04-28T00:00:00.000"
"CBP11154","Crane, Boom, Pump Truck"," NES Rentals","Ames St
Cambridge, MA 
(42.361465, -71.088295)",,"2008-09-15T00:00:00.000","2008-09-19T00:00:00.000"
"CBP12908","Crane, Boom, Pump Truck"," Bay Crane","1075 Massachusetts Ave
Cambridge, MA 
(42.370213, -71.113082)",,"2012-08-14T00:00:00.000","2012-08-14T00:00:00.000"
"CBP13324","Crane, Boom, Pump Truck"," snowball  Folan Waterproofing & Construction","100 Auburn St
Cambridge, MA 
(42.362444, -71.103196)",,"2013-06-14T00:00:00.000","2013-06-14T00:00:00.000"
"CBP13534","Crane, Boom, Pump Truck"," Cliffhangers","7 Cambridge Ctr
Cambridge, MA 
(42.364294, -71.088412)",,"2013-10-05T00:00:00.000","2013-10-06T00:00:00.000"
"CBP11433","Crane, Boom, Pump Truck"," Titan Moving","47 Vassal Ln
Cambridge, MA 
(42.38246, -71.135456)",,"2009-06-26T00:00:00.000","2009-06-26T00:00:00.000"
"CBP13668","Crane, Boom, Pump Truck"," Shaughnessy AmQuip, LLC","181 Massachusetts Ave
Cambridge, MA 
(42.360967, -71.096143)",,"2013-12-27T00:00:00.000","2013-12-29T00:00:00.000"
"CBP11629","Crane, Boom, Pump Truck"," DeVincenzo and Sons","810 Main St
Cambridge, MA 
(42.363242, -71.097533)",,"2009-11-02T00:00:00.000","2009-11-06T00:00:00.000"
"CBP11479","Crane, Boom, Pump Truck"," Consigli","104 Brattle St
Cambridge, MA 
(42.376463, -71.126509)",,"2009-07-07T00:00:00.000","2009-07-10T00:00:00.000"
"CBP12976","Crane, Boom, Pump Truck"," Batten Brothers","36 Jfk St
Cambridge, MA 
(42.372759, -71.119946)",,"2012-09-11T00:00:00.000","2012-09-11T00:00:00.000"
"CBP11202","Crane, Boom, Pump Truck"," Maltby & Company","4 Malcolm Rd
Cambridge, MA 
(42.381623, -71.139745)",,"2008-10-27T00:00:00.000","2008-10-27T00:00:00.000"
"CBP10877","Crane, Boom, Pump Truck"," Shaugnessy AmQuip, LLC","141 Portland St
Cambridge, MA 
(42.365566, -71.09224)",,"2008-03-14T00:00:00.000","2008-03-14T00:00:00.000"
"CBP13255","Crane, Boom, Pump Truck"," JOHN MORIARTY & ASSOC","610 Main St
Cambridge, MA 
(42.362922, -71.093153)",,"2013-03-11T00:00:00.000","2013-03-30T00:00:00.000"
"CBP13647","Crane, Boom, Pump Truck"," NEI","4 University Rd
Cambridge, MA 
(42.37309, -71.123054)",,"2013-12-18T00:00:00.000","2013-12-24T00:00:00.000"
"CBP13797","Crane, Boom, Pump Truck"," CJ Shaughnessy","159 First St
Cambridge, MA 
(42.365928, -71.078066)",,"2014-03-17T00:00:00.000","2014-03-27T00:00:00.000"
"CBP13321","Crane, Boom, Pump Truck"," General Safety Services","Ames St
Cambridge, MA 
(42.361465, -71.088295)","Amherst St","2013-05-28T00:00:00.000","2013-05-28T00:00:00.000"
"CBP13247","Crane, Boom, Pump Truck"," Jamer Crane","552 Massachusetts Ave
Cambridge, MA 
(42.364535, -71.102337)",,"2013-04-01T00:00:00.000","2013-04-01T00:00:00.000"
"CBP11037","Crane, Boom, Pump Truck"," Maltby & Company","170 Brattle St
Cambridge, MA 
(42.377042, -71.135706)",,"2008-06-27T00:00:00.000","2008-06-27T00:00:00.000"
"CBP13039","Crane, Boom, Pump Truck"," Atlantic Power Cleaning","632 Massachusetts Ave
Cambridge, MA 
(42.365384, -71.103736)",,"2012-10-19T00:00:00.000","2012-10-19T00:00:00.000"
"CBP13197","Crane, Boom, Pump Truck"," Shaughnessy & Ahern","4 Cambridge Ctr
Cambridge, MA 
(42.363654, -71.086891)",,"2013-02-02T00:00:00.000","2013-02-02T00:00:00.000"
"CBP13175","Crane, Boom, Pump Truck"," Shaughnessy & Ahern","4 Cambridge Ctr
Cambridge, MA 
(42.363654, -71.086891)",,"2013-01-25T00:00:00.000","2013-01-25T00:00:00.000"
"CBP13267","Crane, Boom, Pump Truck"," Janedy Sign Co Inc","6 Brattle St
Cambridge, MA 
(42.37335, -71.119835)",,"2013-04-17T00:00:00.000","2013-04-17T00:00:00.000"
"CBP13368","Crane, Boom, Pump Truck"," J.L. Marshall & Sons","75 Binney St
Cambridge, MA 
(42.365381, -71.079476)",,"2013-06-27T00:00:00.000","2013-06-27T00:00:00.000"
"CBP12952","Crane, Boom, Pump Truck"," Middlesex Glass","1075 Massachusetts Ave
Cambridge, MA 
(42.370213, -71.113082)",,"2012-08-29T00:00:00.000","2012-08-30T00:00:00.000"
"CBP10895","Crane, Boom, Pump Truck"," The Coppinger Co., Inc.","14 Cambridge Ctr
Cambridge, MA 
(42.364441, -71.08831)",,"2008-04-05T00:00:00.000","2008-04-05T00:00:00.000"
"CBP10925","Crane, Boom, Pump Truck"," Firescape Services","7 Temple St
Cambridge, MA 
(42.366572, -71.104071)",,"2008-05-02T00:00:00.000","2008-05-02T00:00:00.000"
"CBP13031","Crane, Boom, Pump Truck"," NES Rentals","40 Landsdowne St
Cambridge, MA 
(42.360883, -71.099429)",,"2012-10-15T00:00:00.000","2012-10-16T00:00:00.000"
"CBP13650","Crane, Boom, Pump Truck"," JOHN MORIARTY & ASSOC","610 Main St
Cambridge, MA 
(42.362922, -71.093153)",,"2013-09-13T00:00:00.000","2013-10-11T00:00:00.000"
"CBP10922","Crane, Boom, Pump Truck"," Cambridge Landscaping","2 Rindgefield St
Cambridge, MA 
(42.393055, -71.127839)",,"2008-04-22T00:00:00.000","2008-04-22T00:00:00.000"
"CBP11679","Crane, Boom, Pump Truck"," LJ Heavy Hauling & Rigging, Inc","Ames St
Cambridge, MA 
(42.361465, -71.088295)","Amherst St","2009-11-30T00:00:00.000","2009-12-01T00:00:00.000"
"CBP11159","Crane, Boom, Pump Truck"," Legacy Builders","58 Seventh St
Cambridge, MA 
(42.371161, -71.085636)",,"2008-09-17T00:00:00.000","2008-09-17T00:00:00.000"
"CBP11548","Crane, Boom, Pump Truck"," B.L. Makepeace, Inc","Massachusetts Ave
Cambridge, MA 
(42.393435, -71.125779)","Harvard St","2009-09-14T00:00:00.000","2009-09-15T00:00:00.000"
"CBP13310","Crane, Boom, Pump Truck"," Schernecker Property Services, Inc.","165 Pleasant St
Cambridge, MA 
(42.359283, -71.113751)",,"2013-05-31T00:00:00.000","2013-06-06T00:00:00.000"
"CBP13459","Crane, Boom, Pump Truck"," Hub Glass Services","11 Cambridge Ctr
Cambridge, MA 
(42.364665, -71.08889)",,"2013-08-14T00:00:00.000","2013-08-14T00:00:00.000"
"CBP11815","Crane, Boom, Pump Truck"," Purdy Construction","77 Hurley St
Cambridge, MA 
(42.368287, -71.080347)",,"2010-04-21T00:00:00.000","2010-04-22T00:00:00.000"
"CBP11785","Crane, Boom, Pump Truck"," Marina Bay Management","1131 Massachusetts Ave
Cambridge, MA 
(42.370913, -71.113972)",,"2010-03-29T00:00:00.000","2010-03-31T00:00:00.000"
"CBP13597","Crane, Boom, Pump Truck"," Shaughnessy & Ahern","610 Main St
Cambridge, MA 
(42.362922, -71.093153)",,"2013-11-02T00:00:00.000","2013-11-02T00:00:00.000"
"CBP13045","Crane, Boom, Pump Truck"," Jamar Crane  Jamer Crane","Jfk St
Cambridge, MA 
(42.371702, -71.120864)",,"2012-10-25T00:00:00.000","2012-10-25T00:00:00.000"
"CBP11713","Crane, Boom, Pump Truck"," Nstar Electric","Hovey Ave
Cambridge, MA 
(42.375742, -71.107608)","Cambridge St","2010-02-15T00:00:00.000","2010-02-19T00:00:00.000"
"CBP13157","Crane, Boom, Pump Truck"," Shaughnessy & Ahern","4 Cambridge Ctr
Cambridge, MA 
(42.363654, -71.086891)",,"2012-12-29T00:00:00.000","2012-12-29T00:00:00.000"
"CBP13571","Crane, Boom, Pump Truck"," Glancy Crane","1 Mifflin Pl
Cambridge, MA 
(42.373336, -71.122284)",,"2013-10-17T00:00:00.000","2013-10-17T00:00:00.000"
"CBP10837","Crane, Boom, Pump Truck"," Desco Builders","1 Brattle Sq
Cambridge, MA 
(42.373055, -71.121215)",,"2008-01-10T00:00:00.000","2008-01-10T00:00:00.000"
"CBP13396","Crane, Boom, Pump Truck"," Shaughnessy & Ahern","1 Cambridge Ctr
Cambridge, MA 
(42.362894, -71.085122)",,"2013-07-13T00:00:00.000","2013-07-13T00:00:00.000"
"CBP12949","Crane, Boom, Pump Truck"," Building Restoration","9 Cambridge Ctr
Cambridge, MA 
(42.364363, -71.088592)",,"2012-08-27T00:00:00.000","2012-08-28T00:00:00.000"
"CBP12944","Crane, Boom, Pump Truck"," Glancy Crane","Line St
Cambridge, MA 
(42.377236, -71.106341)","Cambridge St","2012-08-25T00:00:00.000","2012-08-25T00:00:00.000"
"CBP11208","Crane, Boom, Pump Truck"," NES Rentals","Ames St
Cambridge, MA 
(42.361465, -71.088295)",,"2008-11-03T00:00:00.000","2008-11-07T00:00:00.000"
"CBP11041","Crane, Boom, Pump Truck"," Acme Waterproofing","250 Massachusetts Ave
Cambridge, MA 
(42.361474, -71.097146)",,"2008-06-24T00:00:00.000","2008-06-27T00:00:00.000"
"CBP11547","Crane, Boom, Pump Truck"," Titan Roofing Inc.","134 Massachusetts Ave
Cambridge, MA 
(42.360244, -71.095035)",,"2009-09-09T00:00:00.000","2009-09-09T00:00:00.000"
"CBP13760","Crane, Boom, Pump Truck"," CJ Shaughnessy","159 First St
Cambridge, MA 
(42.365928, -71.078066)",,"2014-02-22T00:00:00.000","2014-02-22T00:00:00.000"
"CBP11372","Crane, Boom, Pump Truck"," Dagle Electrical","Binney St
Cambridge, MA 
(42.365288, -71.078979)","Second St","2009-04-22T00:00:00.000","2009-04-23T00:00:00.000"
"CBP13138","Crane, Boom, Pump Truck"," Jaynes Industrial","10 Prospect St
Cambridge, MA 
(42.365806, -71.10367)",,"2012-12-18T00:00:00.000","2012-12-18T00:00:00.000"
"CBP11660","Crane, Boom, Pump Truck"," Nstar Electric","Garden St
Cambridge, MA 
(42.381983, -71.126634)",,"2009-11-23T00:00:00.000","2009-11-27T00:00:00.000"
"CBP13142","Crane, Boom, Pump Truck"," Byggmeister  Byggmeister Associates","153 River St
Cambridge, MA 
(42.363676, -71.109489)",,"2012-12-19T00:00:00.000","2012-12-19T00:00:00.000"
"CBP13504","Crane, Boom, Pump Truck"," Shaughnessy AmQuip, LLC","100 Memorial Dr
Cambridge, MA 
(42.359546, -71.086279)",,"2013-09-13T00:00:00.000","2013-09-13T00:00:00.000"
"CBP12935","Crane, Boom, Pump Truck"," Marr Equipment","303 Third St
Cambridge, MA 
(42.364457, -71.08313)",,"2012-08-21T00:00:00.000","2012-08-22T00:00:00.000"
"CBP11341","Crane, Boom, Pump Truck"," Central Mass Crane Service","1815 Massachusetts Ave
Cambridge, MA 
(42.387359, -71.119103)",,"2009-04-19T00:00:00.000","2009-04-19T00:00:00.000"
"CBP13220","Crane, Boom, Pump Truck"," Pick Crane","126 Brattle St
Cambridge, MA 
(42.377244, -71.128486)",,"2013-02-28T00:00:00.000","2013-02-28T00:00:00.000"
"CBP11353","Crane, Boom, Pump Truck"," Advanced Signing","Technology Sq
Cambridge, MA 
(42.362896, -71.092383)",,"2009-04-22T00:00:00.000","2009-04-22T00:00:00.000"
"CBP11792","Crane, Boom, Pump Truck"," Cci Inc.","44 Brattle St
Cambridge, MA 
(42.373918, -71.121504)",,"2010-04-06T00:00:00.000","2010-04-08T00:00:00.000"
"CBP11732","Crane, Boom, Pump Truck"," Crane & Rigging Services","215 First St
Cambridge, MA 
(42.364179, -71.078505)",,"2010-02-03T00:00:00.000","2010-02-03T00:00:00.000"
"CBP13091","Crane, Boom, Pump Truck"," United Rentals","1 Amherst St
Cambridge, MA 
(42.361123, -71.084428)",,"2012-11-19T00:00:00.000","2012-11-24T00:00:00.000"
"CBP10893","Crane, Boom, Pump Truck"," Crosspoint Associates","Bow St
Cambridge, MA 
(42.371407, -71.116164)","Massachusetts Ave","2008-04-03T00:00:00.000","2008-04-04T00:00:00.000"
"CBP13465","Crane, Boom, Pump Truck"," Brownstone Masonry & Restoration","77 Massachusetts Ave
Cambridge, MA 
(42.358965, -71.093475)",,"2013-08-17T00:00:00.000","2013-08-17T00:00:00.000"
"CBP13724","Crane, Boom, Pump Truck"," Glancy Crane","141 Portland St
Cambridge, MA 
(42.365566, -71.09224)",,"2014-01-29T00:00:00.000","2014-01-29T00:00:00.000"
"CBP13160","Crane, Boom, Pump Truck"," Marr Equipment","Broadway
Cambridge, MA 
(42.373791, -71.11232)",,"2013-01-11T00:00:00.000","2013-01-11T00:00:00.000"
"CBP13355","Crane, Boom, Pump Truck"," J.L. Marshall & Sons","75 Binney St
Cambridge, MA 
(42.365381, -71.079476)",,"2013-06-17T00:00:00.000","2013-06-17T00:00:00.000"
"CBP12934","Crane, Boom, Pump Truck"," JOHN MORIARTY & ASSOC","610 Main St
Cambridge, MA 
(42.362922, -71.093153)",,"2012-08-22T00:00:00.000","2012-08-22T00:00:00.000"
"CBP11212","Crane, Boom, Pump Truck"," Cambridge Landscaping","32 Hancock St
Cambridge, MA 
(42.367578, -71.109638)",,"2008-11-06T00:00:00.000","2008-11-06T00:00:00.000"
"CBP11118","Crane, Boom, Pump Truck"," J.W. Waterproofing","99 Erie St
Cambridge, MA 
(42.359054, -71.105936)",,"2008-08-27T00:00:00.000","2008-08-29T00:00:00.000"
"CBP11309","Crane, Boom, Pump Truck"," NES Rentals","Amherst St
Cambridge, MA 
(42.360537, -71.086008)","Ames St","2009-02-25T00:00:00.000","2009-02-27T00:00:00.000"
"CBP11346","Crane, Boom, Pump Truck"," Marr Equipment","47 Francis Ave
Cambridge, MA 
(42.380447, -71.112676)",,"2009-04-01T00:00:00.000","2009-04-01T00:00:00.000"
"CBP13730","Crane, Boom, Pump Truck"," Nstar Electric","1 Brattle Sq
Cambridge, MA 
(42.373055, -71.121215)",,"2014-01-30T00:00:00.000","2014-01-30T00:00:00.000"
"CBP13419","Crane, Boom, Pump Truck"," Turner Construction","1 Cambridge Ctr
Cambridge, MA 
(42.362894, -71.085122)",,"2013-08-03T00:00:00.000","2013-08-03T00:00:00.000"
"CBP11291","Crane, Boom, Pump Truck"," Viewpoint Sign & Awning","36 White St
Cambridge, MA 
(42.389082, -71.118087)",,"2009-02-05T00:00:00.000","2009-02-05T00:00:00.000"
"CBP13807","Crane, Boom, Pump Truck"," J.L. Marshall & Sons","75 Binney St
Cambridge, MA 
(42.365381, -71.079476)",,"2014-03-20T00:00:00.000","2014-03-21T00:00:00.000"
"CBP11673","Crane, Boom, Pump Truck"," RPM Restoration & Waterproofing, LLC","1 Brattle Sq
Cambridge, MA 
(42.373055, -71.121215)",,"2009-11-25T00:00:00.000","2009-11-25T00:00:00.000"
"CBP13768","Crane, Boom, Pump Truck"," Walsh Brothers  Walsh Brothers, Inc","250 Massachusetts Ave
Cambridge, MA 
(42.361474, -71.097146)",,"2014-03-06T00:00:00.000","2014-03-07T00:00:00.000"
"CBP11215","Crane, Boom, Pump Truck"," Crystal Construction","295 Harvard St
Cambridge, MA 
(42.369626, -71.105431)",,"2008-11-10T00:00:00.000","2008-11-14T00:00:00.000"
"CBP11254","Crane, Boom, Pump Truck"," United Rentals  Nes Rentals","44 Brattle St
Cambridge, MA 
(42.373918, -71.121504)",,"2008-12-15T00:00:00.000","2008-12-15T00:00:00.000"
"CBP13141","Crane, Boom, Pump Truck"," Marr Equipment","225 Binney St
Cambridge, MA 
(42.366093, -71.085003)",,"2012-12-19T00:00:00.000","2012-12-20T00:00:00.000"
"CBP11139","Crane, Boom, Pump Truck"," Cambridge Landscaping","Berkeley St
Cambridge, MA 
(42.378308, -71.125597)","Phillips Pl","2008-09-19T00:00:00.000","2008-09-19T00:00:00.000"
"CBP13266","Crane, Boom, Pump Truck"," United Rentals","25 First St
Cambridge, MA 
(42.369737, -71.077177)",,"2013-04-19T00:00:00.000","2013-04-19T00:00:00.000"
"CBP13682","Crane, Boom, Pump Truck"," Shaughnessy AmQuip, LLC","181 Massachusetts Ave
Cambridge, MA 
(42.360967, -71.096143)",,"2014-01-11T00:00:00.000","2014-01-11T00:00:00.000"
"CBP12968","Crane, Boom, Pump Truck"," JOHN MORIARTY & ASSOC","610 Main St
Cambridge, MA 
(42.362922, -71.093153)",,"2012-08-30T00:00:00.000","2012-08-30T00:00:00.000"
"CBP13426","Crane, Boom, Pump Truck"," Collins Crane & Rigging","One Kendall Square Complex
Cambridge, MA 
(42.365487, -71.091014)",,"2013-08-03T00:00:00.000","2013-08-03T00:00:00.000"
"CBP11836","Crane, Boom, Pump Truck"," Acme Waterproofing","Third St
Cambridge, MA 
(42.364943, -71.082818)","Binney St","2010-05-03T00:00:00.000","2010-05-07T00:00:00.000"
"CBP11654","Crane, Boom, Pump Truck"," Glancy Crane","50 Rogers St
Cambridge, MA 
(42.365942, -71.078884)",,"2009-11-17T00:00:00.000","2009-11-17T00:00:00.000"
"CBP13245","Crane, Boom, Pump Truck"," Glancy Crane","Broadway
Cambridge, MA 
(42.373791, -71.11232)","Ames St","2013-03-30T00:00:00.000","2013-03-30T00:00:00.000"
"CBP12854","Crane, Boom, Pump Truck"," Harvard Facility Maintenance","1563 Massachusetts Ave
Cambridge, MA 
(42.378101, -71.120072)",,"2012-07-25T00:00:00.000","2012-07-25T00:00:00.000"
"CBP11405","Crane, Boom, Pump Truck"," Titan Moving","21 Otis St
Cambridge, MA 
(42.370027, -71.077597)",,"2009-05-18T00:00:00.000","2009-05-18T00:00:00.000"
"CBP11689","Crane, Boom, Pump Truck"," Acme Waterproofing","424 Massachusetts Ave
Cambridge, MA 
(42.363574, -71.100666)",,"2009-12-14T00:00:00.000","2009-12-18T00:00:00.000"
"CBP10988","Crane, Boom, Pump Truck"," Maverick Construction","Portland St
Cambridge, MA 
(42.364067, -71.093068)","Albany St","2008-06-04T00:00:00.000","2008-06-04T00:00:00.000"
"CBP10876","Crane, Boom, Pump Truck"," Precision Group, Inc.","Massachusetts Ave
Cambridge, MA 
(42.393435, -71.125779)",,"2008-04-01T00:00:00.000","2008-06-30T00:00:00.000"
"CBP11345","Crane, Boom, Pump Truck"," Pureview","7 Cambridge Ctr
Cambridge, MA 
(42.364294, -71.088412)",,"2009-04-04T00:00:00.000","2009-04-04T00:00:00.000"
"CBP12913","Crane, Boom, Pump Truck"," Ner Construction","111 Memorial Dr
Cambridge, MA 
(42.359356, -71.086849)",,"2012-08-20T00:00:00.000","2012-08-24T00:00:00.000"
"CBP11328","Crane, Boom, Pump Truck"," Zapotec Energy, Inc.","823 Main St
Cambridge, MA 
(42.363327, -71.097889)",,"2009-03-16T00:00:00.000","2009-03-16T00:00:00.000"
"CBP13794","Crane, Boom, Pump Truck"," NEI","6 Bennett St
Cambridge, MA 
(42.372299, -71.121979)",,"2014-03-17T00:00:00.000","2014-03-18T00:00:00.000"
"CBP13116","Crane, Boom, Pump Truck"," Marr Equipment","710 Main St
Cambridge, MA 
(42.363042, -71.094722)",,"2012-12-07T00:00:00.000","2012-12-07T00:00:00.000"
"CBP13028","Crane, Boom, Pump Truck"," Patriot Restoration","First St
Cambridge, MA 
(42.36435, -71.078419)","Cambridge St","2012-10-14T00:00:00.000","2012-10-18T00:00:00.000"
