"id","geocoded_column","latitude","longitude","applicant_submit_date","issue_date","_of_pool_heaters","_of_heat_pumps","_of_refrigeration_units","_of_radiant_heat_units","_of_steam_generators","_of_fan_coils","_of_temporary_heat_and_l","_of_solar_heat_systems","_of_high_pressure_unit_psi","_of_furnaces","_of_ductless_split_systems","_of_condensers","_of_ventilation_units","_of_boilers","_of__bathroom_exhaust_fans","_of_energy_recovery_systems","_of_cogen_generators","_of__down_draft_exhaust","company_name","permit_type","does_the_proposed_work_include","does_the_proposed_work_include_1","does_the_proposed_work_include_2","building_permit_number","_of_hydro_air_systems","_of_draft_inducers","_of_direct_vent_fireplaces","_of_gas_generators","_of_stove_hoods_commercial","_of_range_hoods_residential","_of_process_piping_feet","_of_evaporative_coils","_of_air_handling_unit_duct","cooling_tower_location","weight_of_cooling_tower_in","total_tonnage_for_cooling","number_of_cooling_tower_units","number_of_cooling_tower_units_1","total_tonnage_for_ac_units","number_of_ac_units_over_25","number_of_ac_units_up_to"
"144884","8 Craigie St
Cambridge, MA 
(42.378951, -71.127067)","42.3789","-71.127","2021-09-16T00:00:00.000","2021-09-20T00:00:00.000","0","1","1","0","0","1","5","0","0","0","1",,"0","0",,"0","0","0","Home One","New","true","false","false","","0","0","0","0","0","0","3","1","0",,"","","","","","",""
"144880","30 Fairmont Ave
Cambridge, MA 
(42.36163, -71.112691)","42.3616","-71.1126","2021-09-16T00:00:00.000","2021-09-20T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Jasondu Construction Co.","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"144380","114 Upland Rd
Cambridge, MA 
(42.387354, -71.123658)","42.3873","-71.1236","2021-09-14T00:00:00.000","2021-09-15T00:00:00.000","","","","","","4","","","","","1",,"","",,"","","","Central Cooling & Heating, Inc","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"143778","341 Broadway
Cambridge, MA 
(42.370014, -71.102758)","42.3702","-71.1027","2021-09-10T00:00:00.000","2021-09-10T00:00:00.000","","","","","","1","","","","","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","","",,"","","","","","",""
"142793","640 Massachusetts Ave
Cambridge, MA 
(42.365394, -71.103696)","42.3653","-71.104","2021-09-03T00:00:00.000","2021-09-09T00:00:00.000","","1","","","","2","","","","","",,"","",,"","","","CAC Mechanical Services, Inc.","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"142551","143 Hamilton St
Cambridge, MA 
(42.359165, -71.107617)","42.3592","-71.1075","2021-07-19T00:00:00.000","2021-09-09T00:00:00.000","","","","","","","","","","4","",,"","",,"","","","Alves Hvac Service Inc ","New","false",,,"","","","","","","2","","4","",,"","","","","","",""
"142738","14 Valentine St
Cambridge, MA 
(42.360268, -71.105782)","42.3602","-71.1059","2021-09-03T00:00:00.000","2021-09-09T00:00:00.000","","","","","","","","","","3","",,"","",,"","","","Dan Han construction","New","false",,,"","3","","","","","3","0","","0",,"","","","","","",""
"143399","4 Frost St
Cambridge, MA 
(42.386389, -71.117426)","42.3864","-71.1173","2021-09-08T00:00:00.000","2021-09-09T00:00:00.000","","","","","","","","","","","",,"","1",,"","","","Central Cooling & Heating, Inc","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"143394","165 Pleasant St
Cambridge, MA 
(42.359526, -71.113425)","42.3598","-71.1141","2021-09-08T00:00:00.000","2021-09-09T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Cooling Unlimted","Replacement","false",,,"","","","","","","","","","1",,"","","","","","",""
"143093","160 Memorial Dr
Cambridge, MA 
(42.358748, -71.088589)","42.3595","-71.0891","2021-09-07T00:00:00.000","2021-09-09T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","ControlAir Systems, Inc.","Renovation","false",,,"","0","0","0","0","0","0","50","0","0",,"","","","","","",""
"143439","202 Lakeview Ave
Cambridge, MA 
(42.38206, -71.140414)","42.3821","-71.1406","2021-08-20T00:00:00.000","2021-09-09T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Pinnacle HVAC Inc.","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"142804","26 Hutchinson St
Cambridge, MA 
(42.382499, -71.134631)","42.3825","-71.1347","2021-09-03T00:00:00.000","2021-09-09T00:00:00.000","","","","","","","","","","2","",,"","",,"2","","","Hillis Corp DBA Frank's Heating Service","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"142388","117 Walden St
Cambridge, MA 
(42.387734, -71.126535)","42.3878","-71.1266","2021-09-01T00:00:00.000","2021-09-07T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Noble Air, Inc","Renovation","true","false","false","","1","","","","","","","","1",,"","","","","","",""
"142415","60 Hampshire St
Cambridge, MA 
(42.367081, -71.092763)","42.367","-71.0931","2021-09-01T00:00:00.000","2021-09-07T00:00:00.000","0","0","0","0","0","10","0","0","0","0","0",,"0","0",,"1","0","0","JEC Service Company","Renovation","true","false","true","1227572021","0","0","0","0","0","0","0","0","2",,"5880","250","1","0","250","",""
"142324","121 Walden St
Cambridge, MA 
(42.38767, -71.126746)","42.3877","-71.1268","2021-09-01T00:00:00.000","2021-09-07T00:00:00.000","","1","","","","","","","","","2",,"","",,"","","","Noble Air, Inc","Renovation","true","false","false","","","","","","","","","","3",,"","","","","","",""
"142182","2 Ellsworth Pk
Cambridge, MA 
(42.373056, -71.106604)","42.373","-71.1067","2021-08-31T00:00:00.000","2021-09-01T00:00:00.000","","1","","","","","","","","","2",,"","",,"","","","Noble Air, Inc","Renovation","true","false","false","","","","","","","","","","1",,"","","","","","",""
"141889","181 Morgan Ave
Cambridge, MA 
(42.371362, -71.074414)","42.372","-71.0756","2021-08-30T00:00:00.000","2021-08-31T00:00:00.000","","","","","","18","","","","","1",,"","",,"1","","","E.M. Duggan","New","false",,,"","","","","","","","","","",,"","","","","","",""
"141604","1 Broadway
Cambridge, MA 
(42.362389, -71.083778)","42.3626","-71.0838","2021-08-27T00:00:00.000","2021-08-30T00:00:00.000","","1","","","","","","","","","",,"","",,"","","","Troy DiNapoli","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"141606","1 Main St
Cambridge, MA 
(42.361963, -71.080349)","42.3621","-71.0802","2021-08-27T00:00:00.000","2021-08-30T00:00:00.000","","3","","","","","","","","","",,"","",,"","","","Troy DiNapoli","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"141240","65 Banks St
Cambridge, MA 
(42.369078, -71.114663)","42.3691","-71.1148","2021-08-26T00:00:00.000","2021-08-27T00:00:00.000","","","","","","","","","","2","",,"","",,"","","","Robles Mechanical","New","false",,,"","","","","","","","","","",,"","","","","","",""
"140695","37 Bigelow St
Cambridge, MA 
(42.36882, -71.104601)","42.369","-71.1049","2021-08-24T00:00:00.000","2021-08-27T00:00:00.000","","","","","","","","","","","",,"","",,"","","","cane hill wood works ","Replacement","true","false","false","","","","","","","","","","0",,"","","","","","",""
"141363","4 Riedesel Ave
Cambridge, MA 
(42.378233, -71.131818)","42.3783","-71.1317","2021-08-26T00:00:00.000","2021-08-26T00:00:00.000","","","","","","","","","","2","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","2","",,"","","","","","",""
"140883","135 Western Ave
Cambridge, MA 
(42.364936, -71.108496)","42.3651","-71.1086","2021-08-24T00:00:00.000","2021-08-26T00:00:00.000","0","0","1","0","0","0","0","0","0","1","0",,"0","0",,"0","0","0","Caswell Mechanical ","Renovation","false",,,"","0","0","0","0","0","2","0","1","0",,"","","","","","",""
"140683","15 Hazel St
Cambridge, MA 
(42.38601, -71.134536)","42.3861","-71.1346","2021-08-24T00:00:00.000","2021-08-26T00:00:00.000","","2","","","","7","","","","","2",,"","",,"1","","","ATA MECHANICAL LLC","New","false",,,"","","","","","","","","","",,"","","","","","",""
"140891","135 Western Ave
Cambridge, MA 
(42.364936, -71.108496)","42.3651","-71.1086","2021-08-24T00:00:00.000","2021-08-26T00:00:00.000","0","1","0","0","0","2","0","0","0","2","0",,"0","0",,"0","0","0","Caswell Mechanical","Renovation","false",,,"","0","0","0","0","0","2","0","0","2",,"","","","","","",""
"136553","45 Webster Ave
Cambridge, MA 
(42.367776, -71.092697)","42.3678","-71.0925","2021-08-03T00:00:00.000","2021-08-26T00:00:00.000","","2","","","","","","","","","5",,"","",,"","","","Eml Mechanical","New","false",,,"","","","","","0","2","","","3",,"","","","","","",""
"140667","34 High St
Cambridge, MA 
(42.378181, -71.150125)","42.3781","-71.1502","2021-08-21T00:00:00.000","2021-08-26T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","LLOYDS ELECTRICAL CONSTRUCTION","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"141311","84 Winthrop St
Cambridge, MA 
(42.372277, -71.120779)","42.3722","-71.1208","2021-08-26T00:00:00.000","2021-08-26T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"2","0",,"0","0","0","A1 Restaurant Ventlation","Renovation","true","false","false","","0","0","0","0","2","0","0","0","0",,"","","","","","",""
"140913","51 Kelly Rd
Cambridge, MA 
(42.362931, -71.110054)","42.363","-71.11","2021-08-24T00:00:00.000","2021-08-25T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","Endless Energy New England Inc.","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"140784","145 Pearl St
Cambridge, MA 
(42.361197, -71.10642)","42.3612","-71.1065","2021-08-18T00:00:00.000","2021-08-25T00:00:00.000","","","","","","","","","","","",,"","",,"","","","All Job Construction","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"140856","100 Cambridgepark Dr
Cambridge, MA 
(42.394697, -71.144986)","42.3945","-71.1446","2021-08-24T00:00:00.000","2021-08-25T00:00:00.000","","","","","","3","","","","","",,"1","",,"","","","Ducts Inc.","Renovation","true","true","false","bldc-131142-2021","","","","","","","","","25",,"","","","","","1","0"
"140709","100 Cambridgepark Dr
Cambridge, MA 
(42.394697, -71.144986)","42.3945","-71.1446","2021-08-24T00:00:00.000","2021-08-25T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Ducts Inc","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"140433","10 Channing St
Cambridge, MA 
(42.376089, -71.135616)","42.3761","-71.1354","2021-08-23T00:00:00.000","2021-08-25T00:00:00.000","","","","","","","","","","","",,"","",,"","","","JSWoodcock HTG & A/C","Renovation","true","false","false","","3","","","","","1","","3","0",,"","","","","","",""
"140485","4 Cambridge Ter
Cambridge, MA 
(42.38832, -71.122416)","42.3882","-71.1224","2021-08-23T00:00:00.000","2021-08-25T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","false",,,"","","","","","","","","1","",,"","","","","","",""
"137583","33 Pemberton St
Cambridge, MA 
(42.391684, -71.125721)","42.3917","-71.1256","2021-08-08T00:00:00.000","2021-08-23T00:00:00.000","","","","1","","","","","","","",,"","1",,"","","","Hung Hvac","Renovation","false",,,"","2","","","","2","","","2","2",,"","","","","","",""
"140407","6 Sargent St
Cambridge, MA 
(42.392964, -71.131995)","42.393","-71.1319","2021-08-17T00:00:00.000","2021-08-23T00:00:00.000","","4","","","","18","","","","","",,"","",,"","","","Keyes North Atlantic","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"136555","9 Pine St
Cambridge, MA 
(42.364119, -71.098342)","42.3642","-71.0984","2021-08-03T00:00:00.000","2021-08-23T00:00:00.000","","2","","","","","","","","","4",,"","",,"","","","Eml mechanical","New","false",,,"","","","","","","2","","","3",,"","","","","","",""
"138979","321 Mt Auburn St
Cambridge, MA 
(42.374963, -71.13483)","42.3751","-71.1347","2021-08-16T00:00:00.000","2021-08-23T00:00:00.000","","","","","","","","","","","3",,"","",,"","","","Pinnacle HVAC Inc.","Renovation","true","false","false","","","","","","","","","","1",,"","","","","","",""
"140029","200 One Kendall Square
Cambridge, MA 
(42.367239, -71.091216)","42.3664","-71.0911","2021-08-20T00:00:00.000","2021-08-23T00:00:00.000","","2","","","","","","","","","",,"","",,"1","","","Environmental Systems Inc.","New","true","false","false","","","","","","","","720","","2",,"","","","","","",""
"139969","986 Memorial Dr
Cambridge, MA 
(42.372561, -71.125643)","42.3729","-71.1255","2021-08-19T00:00:00.000","2021-08-23T00:00:00.000","","","","","","","","","","","4",,"","",,"","","","Pinnacle HVAC Inc.","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"137144","15 15 Valentine St
Cambridge, MA 
(42.360329, -71.105888)","42.3606","-71.1053","2021-08-05T00:00:00.000","2021-08-23T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Cooling Unlimited","Replacement","false",,,"","","","","","","","","1","",,"","","","","","",""
"136551","45 Webster Ave
Cambridge, MA 
(42.367776, -71.092697)","42.3678","-71.0925","2021-07-15T00:00:00.000","2021-08-23T00:00:00.000","","1","","","","","","","","","3",,"","",,"","","","EML Mechanical","New","false",,,"","","","","","","1","","","1",,"","","","","","",""
"140077","1 Follen Ln
Cambridge, MA 
(42.378263, -71.123283)","42.3791","-71.1223","2021-08-20T00:00:00.000","2021-08-23T00:00:00.000","","1","","","","","","","","1","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","1","",,"","","","","","",""
"140419","22 Jfk St
Cambridge, MA 
(42.373053, -71.11975)","42.373","-71.1196","2021-08-23T00:00:00.000","2021-08-23T00:00:00.000","","","","","","","","","","","1",,"5","",,"2","","","SENSIBLE SYSTEMS INC","Renovation","false",,,"","","","","","2","","","5","",,"","","","","","",""
"140366","206 Rindge Ave
Cambridge, MA 
(42.393463, -71.132619)","42.3934","-71.1327","2021-08-22T00:00:00.000","2021-08-23T00:00:00.000","","1","","","","","","","","","5",,"","",,"","","","Eagle Hvac","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"138745","415 Main St
Cambridge, MA 
(42.362652, -71.088708)","42.3629","-71.0891","2021-08-13T00:00:00.000","2021-08-19T00:00:00.000","","","","","","2","","","","","",,"","",,"","","","hamel Mcalister","Renovation","false",,,"","","","","","","","20","","",,"","","","","","",""
"139044","45 Carleton St
Cambridge, MA 
(42.361587, -71.086246)","42.3615","-71.0865","2021-08-16T00:00:00.000","2021-08-19T00:00:00.000","","","","","","","","","","","",,"","",,"","","","AHC Mechanical Contractors, Inc.","Renovation","false",,,"","","","","","","","","","2",,"","","","","","",""
"139047","55 Massachusetts Ave
Cambridge, MA 
(42.358969, -71.093527)","42.3585","-71.0929","2021-08-16T00:00:00.000","2021-08-19T00:00:00.000","","","","","","3","","","","","",,"","",,"","","","AHC Mechanical Contractors, Inc.","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"139357","77 Massachusetts Ave
Cambridge, MA 
(42.358969, -71.093527)","42.3591","-71.0933","2021-08-17T00:00:00.000","2021-08-19T00:00:00.000","","","","2","","10","","","","","",,"","",,"1","","","E.M. Duggan Inc. ","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"139312","21 Foster St
Cambridge, MA 
(42.375731, -71.128692)","42.3758","-71.1286","2021-08-16T00:00:00.000","2021-08-19T00:00:00.000","","","","","","","","","","","",,"","1",,"2","","","KEYES NORTH ATLANTIC","Renovation","false",,,"","","","","","","1","","0","0",,"","","","","","",""
"139422","359 Allston St
Cambridge, MA 
(42.361529, -71.113202)","42.3616","-71.1132","2021-08-16T00:00:00.000","2021-08-19T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","1","Accutemp Engineering ","Renovation","true","true","false","BLDC-119063-2021 ","0","0","0","0","0","0","0","0","0",,"","","","","","0","2"
"139263","100 Binney St
Cambridge, MA 
(42.365386, -71.080679)","42.3653","-71.0806","2021-08-17T00:00:00.000","2021-08-19T00:00:00.000","","","","","","","","","","","",,"","",,"","","","E.M. Duggan Inc. ","New","false",,,"","","","","","","","","","",,"","","","","","",""
"137585","888 Massachusetts Ave
Cambridge, MA 
(42.367958, -71.107908)","42.3679","-71.1081","2021-08-08T00:00:00.000","2021-08-18T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","Revolution Painting & Cleaning Inc. ","Renovation","false",,,"","0","0","0","0","0","0","0","0","0",,"","","","","","",""
"137456","74 Rice St
Cambridge, MA 
(42.394005, -71.130105)","42.394","-71.13","2021-08-06T00:00:00.000","2021-08-18T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Addario, Inc.","Replacement","true","false","false","","","","","","","","","","1",,"","","","","","",""
"138649","18 Walker St
Cambridge, MA 
(42.379864, -71.123943)","42.3799","-71.124","2021-08-13T00:00:00.000","2021-08-17T00:00:00.000","","","","","","","","","","","4",,"","",,"","","","Correct Temp INC","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"137342","1 Amherst St
Cambridge, MA 
(42.360969, -71.08475)","42.3611","-71.0848","2021-08-06T00:00:00.000","2021-08-16T00:00:00.000","","","","","","","","","","","",,"","",,"","","","AHC Mechanical Contractors, Inc.","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"137361","575 Memorial Dr
Cambridge, MA 
(42.353488, -71.105459)","42.3542","-71.1053","2021-08-06T00:00:00.000","2021-08-16T00:00:00.000","","","","","","2","","","","","11",,"","",,"","","","gervais plumbing and heating ","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"138138","4 Waterman Rd
Cambridge, MA 
(42.382989, -71.138836)","42.3831","-71.1388","2021-08-11T00:00:00.000","2021-08-16T00:00:00.000","","","","","","","","","","","4",,"","",,"","","","Epic Plumbing And Heating Inc.","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"129806","245 Hampshire St
Cambridge, MA 
(42.374055, -71.101238)","42.3742","-71.1012","2021-06-26T00:00:00.000","2021-08-16T00:00:00.000","","","","","","","","","","3","",,"","",,"","","","Robles Mechanical","New","true","true","false","BLDC-117256-2021","","","","","","","","","",,"","","","","","0","1"
"137390","136 Irving St
Cambridge, MA 
(42.380792, -71.111165)","42.3807","-71.11","2021-08-06T00:00:00.000","2021-08-11T00:00:00.000","","","","","","2","","","","","1",,"","",,"1","","","Boston Air Corp","Renovation","true","false","false","","","","","","","","","","1",,"","","","","","",""
"137329","100 Cambridgepark Dr
Cambridge, MA 
(42.394697, -71.144986)","42.3945","-71.1446","2021-08-06T00:00:00.000","2021-08-11T00:00:00.000","","","","","","","","","","","2",,"","",,"","","","Environmental Systems Inc.","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"137878","11 Gray Gdns W
Cambridge, MA 
(42.383321, -71.12917)","42.3835","-71.1291","2021-08-10T00:00:00.000","2021-08-11T00:00:00.000","","","","","","","","","","","",,"","",,"","","","AS8 CORPORATION","New","true","false","false","","","","","","","","","","1",,"","","","","","",""
"136763","88 Sidney St
Cambridge, MA 
(42.360638, -71.102133)","42.3607","-71.1019","2021-07-27T00:00:00.000","2021-08-09T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","Finbarr Mechanical","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"136958","120 Broadway
Cambridge, MA 
(42.364024, -71.087702)","42.364","-71.0881","2021-08-03T00:00:00.000","2021-08-09T00:00:00.000","","","","","","","","","","","",,"","",,"","","","MJ Heating and Cooling","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"135492","810 Main St
Cambridge, MA 
(42.36328, -71.097549)","42.3632","-71.0973","2021-07-27T00:00:00.000","2021-08-09T00:00:00.000","0","0","0","0","0","3","0","0","0","0","0",,"0","0",,"0","0","0","Limbach Company","New","true","true","false","BLDC-80126-2020","0","0","0","0","0","","0","3","3",,"","","","","","0","3"
"136608","19 Chalk St
Cambridge, MA 
(42.361766, -71.109597)","42.3619","-71.1095","2021-08-03T00:00:00.000","2021-08-09T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Charlie Allen Renovations","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"135620","1324 Massachusetts Ave
Cambridge, MA 
(42.37306, -71.117701)","42.373","-71.1178","2021-07-28T00:00:00.000","2021-08-09T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","Preferred Contractors","Renovation","true","false","false","","","","","","","","","","1",,"","","","","","",""
"136852","8 Van Norden St
Cambridge, MA 
(42.391345, -71.129836)","42.3914","-71.1298","2021-08-04T00:00:00.000","2021-08-09T00:00:00.000","","2","","","","","","","","","",,"","",,"","","","Kb heating & cooling llc ","New","true","false","false","","","","","","","","","","8",,"","","","","","",""
"136045","58 Pleasant St
Cambridge, MA 
(42.363109, -71.109283)","42.363","-71.1092","2021-07-30T00:00:00.000","2021-08-05T00:00:00.000","","1","1","","","","","","","","2",,"","",,"","","","Alves Hvac Service Inc ","New","false",,,"","","","","","","","","","",,"","","","","","",""
"135173","12 Union St
Cambridge, MA 
(42.369046, -71.095684)","42.369","-71.0956","2021-07-27T00:00:00.000","2021-08-04T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Arcool HVAC Inc","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"135474","2 Pearl Street Pl
Cambridge, MA 
(42.356837, -71.110436)","42.3568","-71.1103","2021-07-28T00:00:00.000","2021-08-04T00:00:00.000","","","","","","","","","","2","",,"","",,"","","","Kris Johnson Electrical and Mechanical Services","Replacement","false",,,"","","","","","","1","","2","",,"","","","","","",""
"134635","150 Second St
Cambridge, MA 
(42.367105, -71.079466)","42.367","-71.0791","2021-07-23T00:00:00.000","2021-08-04T00:00:00.000","","","","","","","","","","","",,"","",,"","","","JC Cannistraro","New","false",,,"","","","","","","","","","",,"","","","","","",""
"136061","22 Grozier Rd
Cambridge, MA 
(42.377977, -71.141412)","42.3779","-71.1416","2021-07-30T00:00:00.000","2021-08-03T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Atlantic Heating & Air Conditioning","Replacement","true","false","false","","","","","","","","","","",,"","","","","","",""
"136039","267 Broadway
Cambridge, MA 
(42.367676, -71.096869)","42.3678","-71.0968","2021-07-30T00:00:00.000","2021-08-03T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Maccormack Plumbing","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"135188","17 Dunster St
Cambridge, MA 
(42.372855, -71.119014)","42.3728","-71.1191","2021-07-27T00:00:00.000","2021-08-03T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","Fred Williams, Inc.","Replacement","false",,,"","0","0","0","0","0","0","0","0","0",,"","","","","","",""
"135442","27 Larchwood Dr
Cambridge, MA 
(42.376693, -71.14382)","42.3768","-71.1438","2021-07-28T00:00:00.000","2021-08-03T00:00:00.000","","2","","","","","","","","2","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","2","",,"","","","","","",""
"135834","12 Oxford St
Cambridge, MA 
(42.377068, -71.115995)","42.3778","-71.1151","2021-07-29T00:00:00.000","2021-08-03T00:00:00.000","0","0","0","10","1","8","0","0","0","0","0",,"0","0",,"0","0","0","Fred Williams, Inc.","Renovation","false",,,"","0","0","0","0","0","0","0","0","0",,"","","","","","",""
"135062","90 Holworthy St
Cambridge, MA 
(42.377089, -71.150487)","42.3771","-71.1506","2021-07-26T00:00:00.000","2021-08-03T00:00:00.000","","","","","","","","","","","7",,"","",,"","","","NX HVAC Service","New","false",,,"","","","","","","","","","",,"","","","","","",""
"135827","53 Bow St
Cambridge, MA 
(42.371687, -71.117288)","42.3718","-71.1172","2021-07-29T00:00:00.000","2021-08-03T00:00:00.000","0","0","0","0","0","42","0","0","0","0","0",,"0","0",,"0","0","0","Fred Williams, Inc.","Renovation","true","true","false","BLDC-70424-2021","0","0","0","0","0","0","0","0","2",,"","","","","","0","2"
"135622","34 Andrew St
Cambridge, MA 
(42.361258, -71.112296)","42.3612","-71.1123","2021-07-28T00:00:00.000","2021-08-03T00:00:00.000","","","","","","","","","","","",,"","1",,"","","","all seasons hvac inc","Renovation","false",,,"","","","","","","1","","","2",,"","","","","","",""
"135833","17 Boardman St
Cambridge, MA 
(42.367141, -71.096589)","42.3671","-71.0965","2021-07-29T00:00:00.000","2021-08-03T00:00:00.000","","","","","","","","","","","",,"","2",,"","","","Maccormack Plumbing","New","false",,,"","","","","","","2","","","",,"","","","","","",""
"135825","200 Columbia St
Cambridge, MA 
(42.368139, -71.097201)","42.3681","-71.0971","2021-07-29T00:00:00.000","2021-08-03T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Maccormack Plumbing","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"135828","269 Broadway
Cambridge, MA 
(42.367738, -71.097022)","42.3678","-71.0969","2021-07-29T00:00:00.000","2021-08-03T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Maccormack Plumbing","New","false",,,"","","","","","","","","","",,"","","","","","",""
"135830","263 Broadway
Cambridge, MA 
(42.367565, -71.096585)","42.3677","-71.0965","2021-07-29T00:00:00.000","2021-08-03T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Maccormack Plumbing","New","false",,,"","","","","","","4","","","",,"","","","","","",""
"134463","35 Landsdowne St
Cambridge, MA 
(42.360767, -71.099777)","42.361","-71.1002","2021-07-22T00:00:00.000","2021-08-02T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Troy DiNapoli","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"126188","355 Main St
Cambridge, MA 
(42.362522, -71.086973)","42.3626","-71.0871","2021-06-10T00:00:00.000","2021-08-02T00:00:00.000","","5","","","","","","","","","",,"","",,"","","","Quality Air Metals, Inc.","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"134574","204 Columbia St
Cambridge, MA 
(42.36828, -71.097125)","42.3682","-71.097","2021-07-23T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Maccormack Plumbing","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"134581","204 Columbia St
Cambridge, MA 
(42.36828, -71.097125)","42.3682","-71.097","2021-07-23T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Maccormack Plumbing","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"134576","204 Columbia St
Cambridge, MA 
(42.36828, -71.097125)","42.3682","-71.097","2021-07-23T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Maccormack Pluming","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"134433","12 Emily St
Cambridge, MA 
(42.359894, -71.104485)","42.3598","-71.1045","2021-07-22T00:00:00.000","2021-07-29T00:00:00.000","","","","","","1","","","","","",,"","",,"","","","MTECH NE LLC","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"134554","272 Western Ave
Cambridge, MA 
(42.364616, -71.112194)","42.3645","-71.1121","2021-07-21T00:00:00.000","2021-07-29T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","Wai Ming Chan","New","true","false","false","","0","0","0","0","0","3","50","0","0",,"","","","","","",""
"134584","204 Columbia St
Cambridge, MA 
(42.36828, -71.097125)","42.3682","-71.097","2021-07-23T00:00:00.000","2021-07-29T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Maccormack Plumbing","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"134117","181 Morgan Ave
Cambridge, MA 
(42.371362, -71.074414)","42.372","-71.0756","2021-07-21T00:00:00.000","2021-07-29T00:00:00.000","0","0","0","0","0","18","0","0","0","0","0",,"1","0",,"1","0","0","Quality Air Metals ","New","false",,,"","0","0","0","0","0","0","0","18","0",,"","","","","","",""
