"the_geom","id","street","street_nam","street_typ","street_id","alias","l_from","l_to","r_from","r_to","zip_left","zip_right","fromnode","tonode","direction","restrictio","label","roadways","majorroad"
"MULTILINESTRING ((-71.12245817675047 42.369803575710776, -71.1225961510991 42.36983789036752, -71.12270168828267 42.36986940927279, -71.12282637767323 42.36991616561343, -71.12295939852187 42.36997450168001, -71.1232133396558 42.3701098757369, -71.12351015905377 42.37030954602571, -71.12362854781202 42.37040169528809, -71.12374929960806 42.370507243235195, -71.12392609313733 42.37067888693891, -71.12408244978639 42.370858503709925, -71.1241957278792 42.37100765751538, -71.12450661064938 42.371463969396615, -71.12475826669345 42.371780221794914, -71.12497438854096 42.37201702662714, -71.12523960364979 42.37227539475249, -71.12548589937751 42.37248559706124, -71.12567725704129 42.37263678715988, -71.12600388718903 42.37287397698024, -71.12620604809807 42.37303233588823, -71.12629698613353 42.37309944950171))","Memoria_Dr_39","Memorial Dr","Memorial","Dr","530.0",,"-1","-1","971","989","02138","02138","1437.0","1149.0","0","T","Memorial Dr","F","1"
"MULTILINESTRING ((-71.12629698613353 42.37309944950171, -71.12643697519711 42.37320148973201, -71.12644054914726 42.37320416308776, -71.12657821212203 42.37329283195945, -71.12662612121701 42.37332059283356))","Memoria_Dr_40","Memorial Dr","Memorial","Dr","530.0",,"-1","-1","992","1001","02138","02138","1149.0","1113.0","0","T","Memorial Dr","F","1"
"MULTILINESTRING ((-71.12662612121701 42.37332059283356, -71.12678538629417 42.37341111521372, -71.12743211069309 42.37377940795635, -71.12777233756893 42.37395961489199, -71.12796527195304 42.3740457717212, -71.12818465671802 42.3741337973656, -71.12840052040187 42.37421023123482, -71.12860085120984 42.374272345379815, -71.12879040183931 42.37432374995238, -71.12898960614615 42.37436983440862, -71.12926809205412 42.374420619446695, -71.12954305633357 42.374459839930765, -71.12974600799193 42.37447918045325, -71.12999586922416 42.37449513165784, -71.13032148943296 42.37449796218117, -71.13053544068156 42.37449063685282, -71.13075661302415 42.37447619972254, -71.13103079972238 42.374445906849516, -71.13126652956737 42.374410111682664, -71.1315071323292 42.37436365720932, -71.13178872067519 42.37429507901987, -71.13198371757714 42.3742377756895, -71.1321776178189 42.37416534869482, -71.13236435316222 42.37408395280629, -71.1325294592616 42.373998947672476, -71.13271516890252 42.37388371354934, -71.13278636460399 42.37383405364259, -71.133354905928 42.373395718233084, -71.13338626394594 42.37337441442498, -71.13342246371093 42.37334780254052, -71.13364317993583 42.37320685675866, -71.13384930793148 42.37309256392708, -71.1340853711968 42.37299798605895, -71.13444051359124 42.372885949727625))","Memoria_Dr_41","Memorial Dr","Memorial","Dr","530.0",,"-1","-1","1010","1010","02138","02138","1113.0","2136.0","0","T","Memorial Dr","F","1"
"MULTILINESTRING ((-71.12525619814832 42.392596547999325, -71.12530969915841 42.39248890811881, -71.12552029027381 42.39204675728686, -71.12555312427044 42.391978262638645))","Pembert_St_10","Pemberton St","Pemberton","St","606.0",,"5","19","20","20","02140","02140","223.0","237.0","-1","F","Pemberton St","F","0"
"MULTILINESTRING ((-71.12555312427044 42.391978262638645, -71.12546194363986 42.39195390048065, -71.12521349483877 42.39188805730141, -71.1251871063822 42.39188083679204, -71.12516310285369 42.391870962307365, -71.12512836944094 42.3918539183054, -71.12510802019962 42.391839582896054, -71.12508886074447 42.391824373260384, -71.12498605124254 42.39173227686776, -71.12497050900996 42.39171886263973))","Warwick_Pk_1","Warwick Pk","Warwick","Pk","788.0",,"1","5","2","4","02140","02140","237.0","247.0","0","F","Warwick Pk","F","0"
"MULTILINESTRING ((-71.12555312427044 42.391978262638645, -71.12567476679591 42.39173451939343, -71.12605850983678 42.39127599981788))","Pembert_St_9","Pemberton St","Pemberton","St","606.0",,"25","49","24","50","02140","02140","237.0","258.0","-1","F","Pemberton St","F","0"
"MULTILINESTRING ((-71.12605850983678 42.39127599981788, -71.1265426664596 42.39070645089797))","Pembert_St_8","Pemberton St","Pemberton","St","606.0",,"55","77","54","54","02140","02140","258.0","283.0","-1","F","Pemberton St","F","0"
"MULTILINESTRING ((-71.12765884031315 42.390377734974315, -71.12779098112246 42.39039240417233, -71.1278750315869 42.39040782324176, -71.12792422256972 42.39042134589291, -71.12808619586282 42.390474445741326, -71.12816179096903 42.39049249900929, -71.12821101338119 42.390500698161254, -71.12900506084172 42.39057987525768, -71.12921402464994 42.39061172133966))","Pembert_St_2","Pemberton St","Pemberton","St","606.0",,"109","109","114","114","02140","02140","296.0","287.0","0","F","Pemberton St","F","0"
"MULTILINESTRING ((-71.1318966412603 42.39105515826818, -71.13202275123977 42.39107605975933, -71.13256191533307 42.3911659768019, -71.13275408120177 42.39119065568289))","Pembert_St_7","Pemberton St","Pemberton","St","606.0",,"203","203","208","216","02140","02140","265.0","263.0","0","F","Pemberton St","F","0"
"MULTILINESTRING ((-71.10661228215885 42.35774237842551, -71.10668839705926 42.35766956380005, -71.10730354136884 42.35708451422037, -71.10738691345551 42.357004589288344))","Peters_St_1","Peters St","Peters","St","610.0",,"6","22","9","19","02139","02139","2049.0","2068.0","0","F","Peters St","F","0"
"MULTILINESTRING ((-71.12355533262001 42.376242899144124, -71.12359312713544 42.37635349908117, -71.12362638629385 42.37641776426066, -71.12370013749074 42.3765498580971, -71.12370487441008 42.37655613007146, -71.12371325953617 42.37656504828602, -71.12420224916248 42.37698541920307, -71.12422371950369 42.377009554828845, -71.12426789751659 42.377061369958916))","Phillip_Pl_1","Phillips Pl","Phillips","Pl","611.0",,"10","10","3","7","02138","02138","899.0","843.0","-1","F","Phillips Pl","F","0"
"MULTILINESTRING ((-71.12426789751659 42.377061369958916, -71.1241774783343 42.37711186733417, -71.12403279783676 42.37718803645309, -71.12395205372715 42.377229647043826))","Phillip_Pl_2","Phillips Pl","Phillips","Pl","611.0",,"-1","-1","9","9","02138","02138","843.0","832.0","-1","F","Phillips Pl","F","0"
"MULTILINESTRING ((-71.12560021849038 42.37752992794273, -71.12559882836176 42.37756469077463, -71.12559143752517 42.377594055701216, -71.12558046715685 42.377621652772845, -71.12555858978808 42.37765988877183, -71.12553794426917 42.37769634513126, -71.12552222598529 42.37771322487283))","St-J_Rd_3","St Johns Rd","St Johns","Rd","720.0",,"-1","-1","-1","-1","02138","02138","815.0","805.0","0","F","St Johns Rd","F","0"
"MULTILINESTRING ((-71.09791147075872 42.3652092320051, -71.09787852443331 42.3652928661721, -71.09764024759241 42.365917518622354, -71.09733966810873 42.366702343898744, -71.09729327760846 42.3668224545144))","Pine_St_3","Pine St","Pine","St","613.0",,"81","143","84","142","02139","02139","1737.0","1632.0","-1","F","Pine St","F","0"
"MULTILINESTRING ((-71.09812894364593 42.364643311885075, -71.09809840002295 42.364721603560405, -71.0980287800791 42.364904911853436, -71.09793592997714 42.365145160897434, -71.09791147075872 42.3652092320051))","Pine_St_2","Pine St","Pine","St","613.0",,"47","65","42","42","02139","02139","1779.0","1737.0","-1","F","Pine St","F","0"
"MULTILINESTRING ((-71.09838431512603 42.363970586779246, -71.09835987691686 42.36403731982844, -71.09829755564257 42.364201939158626, -71.0982303500984 42.36437814885279, -71.09815824922428 42.36456767763384, -71.09812894364593 42.364643311885075))","Pine_St_1","Pine St","Pine","St","613.0",,"1","23","8","34","02139","02139","1815.0","1779.0","-1","F","Pine St","F","0"
"MULTILINESTRING ((-71.09838431512603 42.363970586779246, -71.09844679353209 42.36397349412643, -71.09899200639528 42.36401101450812, -71.09902569154275 42.364003119230226, -71.09906068243424 42.36398186481753, -71.09910423645745 42.36393479099433))","School_St_3","School St","School","St","682.0",,"88","88","95","109","02139","02139","1815.0","1820.0","-1","F","School St","F","0"
"MULTILINESTRING ((-71.09745951062193 42.36391925004451, -71.09761205915476 42.363926918457004, -71.09828825629941 42.36396490035854, -71.09838431512603 42.363970586779246))","School_St_2","School St","School","St","682.0",,"82","86","-1","-1","02139","02139","1822.0","1815.0","-1","F","School St","F","0"
"MULTILINESTRING ((-71.09661397327696 42.363872629316276, -71.09676052176867 42.363881155921554, -71.09729498501802 42.363909755841576, -71.0973802506062 42.3639136216574, -71.09745951062193 42.36391925004451))","School_St_1","School St","School","St","682.0",,"68","72","69","73","02139","02139","1826.0","1822.0","-1","F","School St","F","0"
"MULTILINESTRING ((-71.09281976580495 42.36909749043123, -71.09284130186363 42.36910914667965, -71.09286409352089 42.369115456413695, -71.09289053458126 42.36911821175666, -71.09292415433416 42.36912101994005, -71.09299388530823 42.369113253986605, -71.09303237885153 42.3691062555801, -71.09310210979605 42.36909848956107))","Plymout_St_4","Plymouth St","Plymouth","St","616.0",,"-1","-1","53","55","02141","02141","1486.0","1487.0","1","F","Plymouth St","F","0"
"MULTILINESTRING ((-71.10741081409557 42.362447833589314, -71.10746879272186 42.36239457677979, -71.10752799226803 42.36234132410709, -71.10759326705414 42.36228095752035))","Magazin_St_18","Magazine St","Magazine","St","502.0",,"56","56","-1","-1","02139","02139","1890.0","1902.0","0","F","Magazine St","F","2"
"MULTILINESTRING ((-71.10679712175686 42.360862429428515, -71.1068635797026 42.3608020672838, -71.10705447256962 42.36062808625509, -71.10711367643555 42.36057392824657))","Pearl_St_12","Pearl St","Pearl","St","603.0",,"162","164","161","169","02139","02139","1972.0","1980.0","1","F","Pearl St","F","0"
"MULTILINESTRING ((-71.10655182899664 42.36108523324472, -71.10662915225822 42.361015112033144, -71.10673792297943 42.36091568174268, -71.10679712175686 42.360862429428515))","Pearl_St_13","Pearl St","Pearl","St","603.0",,"150","156","153","159","02139","02139","1963.0","1972.0","1","F","Pearl St","F","0"
"MULTILINESTRING ((-71.1062085598646 42.36354234375942, -71.10628830832535 42.363469541908415, -71.10663628998955 42.36315176062579, -71.10672329137995 42.363072754212354))","Magazin_St_20","Magazine St","Magazine","St","502.0",,"30","34","33","35","02139","02139","1841.0","1861.0","0","F","Magazine St","F","2"
"MULTILINESTRING ((-71.10612045300351 42.361481154672944, -71.10622922532565 42.36138172487395, -71.10648778107803 42.361144697906404, -71.10655182899664 42.36108523324472))","Pearl_St_15","Pearl St","Pearl","St","603.0",,"138","148","133","145","02139","02139","1946.0","1963.0","1","F","Pearl St","F","0"
"MULTILINESTRING ((-71.10571199591887 42.36398704957024, -71.10579292408582 42.363915130216036, -71.10612881122036 42.36361514555393, -71.1062085598646 42.36354234375942))","Magazin_St_21","Magazine St","Magazine","St","502.0",,"22","24","23","25","02139","02139","1817.0","1841.0","0","F","Magazine St","F","2"
"MULTILINESTRING ((-71.10462186920624 42.36058945454036, -71.10475472557856 42.36066830963759, -71.10605700358079 42.36144438618789, -71.10612045300351 42.361481154672944))","Decatur_St_1","Decatur St","Decatur","St","213.0",,"12","32","7","31","02139","02139","1979.0","1946.0","0","F","Decatur St","F","0"
"MULTILINESTRING ((-71.10530728655658 42.36222234240966, -71.1053946553168 42.36227431325939, -71.10555744375984 42.36237201215288, -71.10560053640467 42.36239798174004))","Cottage_St_1","Cottage St","Cottage","St","191.0",,"6","6","3","7","02139","02139","1905.0","1895.0","1","F","Cottage St","F","0"
"MULTILINESTRING ((-71.10530728655658 42.36222234240966, -71.10537735299854 42.36215933175659, -71.10549941447788 42.36204749012017, -71.10556103714643 42.36199155756259))","Pearl_St_17","Pearl St","Pearl","St","603.0",,"106","114","107","109","02139","02139","1905.0","1918.0","1","F","Pearl St","F","0"
"MULTILINESTRING ((-71.10499916456635 42.36250285481334, -71.10506078812082 42.362446922529436, -71.10524446829244 42.36228005437939, -71.10530728655658 42.36222234240966))","Pearl_St_18","Pearl St","Pearl","St","603.0",,"94","104","93","101","02139","02139","1887.0","1905.0","1","F","Pearl St","F","0"
"MULTILINESTRING ((-71.10479375227393 42.36268924063561, -71.10484934299615 42.362639544241745, -71.1049447951034 42.362552555475226, -71.10499916456635 42.36250285481334))","Pearl_St_19","Pearl St","Pearl","St","603.0",,"92","92","91","91","02139","02139","1877.0","1887.0","1","F","Pearl St","F","0"
"MULTILINESTRING ((-71.10429955117758 42.36314017762813, -71.1043720470131 42.3630736086461, -71.1047236790052 42.36275315645314, -71.10479375227393 42.36268924063561))","Pearl_St_20","Pearl St","Pearl","St","603.0",,"76","88","71","85","02139","02139","1857.0","1877.0","1","F","Pearl St","F","0"
"MULTILINESTRING ((-71.10373525311435 42.36365146029805, -71.1038295130701 42.36356625201166, -71.10421615808784 42.36321562732902, -71.10429955117758 42.36314017762813))","Pearl_St_21","Pearl St","Pearl","St","603.0",,"52","68","53","67","02139","02139","1832.0","1857.0","1","F","Pearl St","F","0"
"MULTILINESTRING ((-71.10362140654041 42.35938670923143, -71.10372043111173 42.35930774646571, -71.10419374834493 42.358926247434894, -71.10427344301048 42.358861486898284))","Sidney_St_9","Sidney St","Sidney","St","702.0",,"148","148","149","149","02139","02139","2016.0","2030.0","1","F","Sidney St","F","0"
"MULTILINESTRING ((-71.10306099156479 42.35986147855961, -71.10315517981846 42.35978694500696, -71.10330616350618 42.35965915254784, -71.1033521106464 42.3596129908938, -71.10356706653104 42.35943196395731, -71.10362140654041 42.35938670923143))","Sidney_St_10","Sidney St","Sidney","St","702.0",,"128","128","125","125","02139","02139","2006.0","2016.0","1","F","Sidney St","F","0"
"MULTILINESTRING ((-71.10247880950313 42.360360208069935, -71.10256455213455 42.360287429466354, -71.10298009372153 42.35992889585762, -71.10306099156479 42.35986147855961))","Sidney_St_11","Sidney St","Sidney","St","702.0",,"-1","-1","-1","-1","02139","02139","1987.0","2006.0","1","F","Sidney St","F","0"
"MULTILINESTRING ((-71.1001917676812 42.36238377977661, -71.10027513874468 42.36230654923674, -71.1006497908652 42.36195855648058, -71.10074886480035 42.36186713832889))","Sidney_St_14","Sidney St","Sidney","St","702.0",,"20","20","23","23","02139","02139","1894.0","1928.0","0","F","Sidney St","F","0"
"MULTILINESTRING ((-71.09958025044169 42.36295011645862, -71.09968055996393 42.36285689244428, -71.10009264940646 42.36247610283639, -71.1001917676812 42.36238377977661))","Sidney_St_15","Sidney St","Sidney","St","702.0",,"-1","-1","13","13","02139","02139","1864.0","1894.0","0","F","Sidney St","F","0"
"MULTILINESTRING ((-71.09730016501928 42.36026554956409, -71.09830613023226 42.3598217818272, -71.09925188295755 42.35940721208232, -71.1000243388277 42.35903033941265, -71.10013400768698 42.35897723856792))","Albany_St_2","Albany St","Albany","St","11.0",,"138","190","143","207","02139","02139","1988.0","2028.0","0","F","Albany St","F","2"
"MULTILINESTRING ((-71.09845743060283 42.36134771884074, -71.09855983304479 42.3613035398474, -71.09868513233756 42.36124871129552, -71.09883332226754 42.36118419351777))","Landsdo_St_4","Landsdowne St","Landsdowne","St","463.0",,"-1","-1","-1","-1","02139","02139","1952.0","1958.0","0","F","Landsdowne St","F","0"
"MULTILINESTRING ((-71.13848808508608 42.37659017277143, -71.13852237721929 42.37669005483941, -71.13994623776217 42.38072898375927, -71.13997342221269 42.38080389948939, -71.13998408893205 42.38083513288934, -71.14001720480825 42.380927903590695))","Lakevie_Ave_1","Lakeview Ave","Lakeview","Ave","457.0",,"12","162","15","159","02138","02138","880.0","657.0","0","F","Lakeview Ave","F","0"
"MULTILINESTRING ((-71.14001720480825 42.380927903590695, -71.14064884320942 42.380806011161944, -71.14104223310257 42.38072974685478, -71.14116736214025 42.38070516621068, -71.14128167350002 42.3806823627843))","Huron_Ave_13","Huron Ave","Huron","Ave","422.0",,"420","436","421","439","02138","02138","657.0","672.0","0","F","Huron Ave","F","2"
"MULTILINESTRING ((-71.13045636819322 42.375685233267376, -71.13052842942434 42.37569078822772, -71.13112301572288 42.37573547639787))","Sibley_Ct_1","Sibley Ct","Sibley","Ct","701.0",,"19","23","10","9","02138","02138","943.0","938.0","0","F","Sibley Ct","F","0"
"MULTILINESTRING ((-71.13738750299426 42.37613673660162, -71.13726631512134 42.37610784367029, -71.13696029263514 42.37603561486739, -71.1369098998664 42.37602030856752, -71.13685834853005 42.37600052575642, -71.13681163386822 42.37597631280102, -71.136768534603 42.37594766585093, -71.13673026177486 42.375916372378946, -71.13668966035729 42.375871680484785, -71.13666939545521 42.37584310560929, -71.136655110494 42.37581723880505, -71.13647900321334 42.375305242880565, -71.13642815425419 42.375163405897375, -71.13639149149783 42.37505816472927))","Traill_St_1","Traill St","Traill","St","750.0",,"8","20","11","17","02138","02138","913.0","998.0","1","F","Traill St","F","0"
"MULTILINESTRING ((-71.13456629885928 42.3710802839328, -71.13457985994616 42.37101973790522, -71.1345802512186 42.370952015451394, -71.13457260242883 42.37082192213714, -71.13456696789991 42.37075953147771, -71.13457636694795 42.37058668478915, -71.13457751476571 42.37038801760064, -71.13457819425773 42.37027040881605, -71.13458755705693 42.37010381847795, -71.13460295685773 42.369936341766426, -71.1346210499235 42.369719013799816, -71.13464606469435 42.36954621666781, -71.13471721126024 42.36929250611568, -71.13479403392398 42.36910030820798, -71.13485846976974 42.36897041626517, -71.13493729989882 42.368840597409125, -71.13501006417664 42.368729446388016, -71.13510205814318 42.368607654437625, -71.13522785896456 42.36846283708758, -71.13536803448626 42.36832783406832, -71.13552258847307 42.36819556563032, -71.13574700495113 42.3680314400216, -71.13585194101424 42.36796229233711, -71.13705400376818 42.36724525089098, -71.13742546457695 42.36700406580203, -71.13762092375786 42.366861249016175, -71.13780075667026 42.366720138898074, -71.1386941791749 42.36596827348612, -71.13893064609782 42.36579704489326, -71.13925139623701 42.36559490750238, -71.13954547083932 42.36543722195286, -71.13984298086486 42.36530630113721, -71.13998384695348 42.36525504377601, -71.14011625225501 42.36521448910205, -71.14038690847622 42.36515296282785, -71.14052641754975 42.36513199514601, -71.14068151091391 42.365116454368504, -71.14083773779046 42.3651098077239, -71.14098189328185 42.36511116332717, -71.14113925525248 42.365119667108836, -71.14129535075377 42.3651361794235, -71.14155820088355 42.36518512993869, -71.14169014927388 42.36521849740232, -71.14183415029837 42.36525371333555, -71.14208610100812 42.36531953219788, -71.14238963201205 42.365398874530726, -71.1426055820186 42.36545121667008, -71.14275555337125 42.36549089539631, -71.14289948855291 42.365531433289384, -71.1430447204145 42.365558611384195, -71.14313477795714 42.365573160023985, -71.14324400794303 42.36558686251769, -71.14337011111927 42.3656006172261, -71.14349743674596 42.36560101194407, -71.14365965573913 42.36560151462966, -71.14382313406391 42.36558865734539, -71.14398661232224 42.36557579982875, -71.14418499011983 42.365548780863186, -71.14436663867262 42.36550925173467, -71.14465659525385 42.36544332970067))","Greenou_Blv_1","Greenough Blvd","Greenough","Blvd","347.0",,"3","5","-1","-1","02138","02138","1329.0","2215.0","0","T","Greenough Blvd","N","1"
"MULTILINESTRING ((-71.12093787950393 42.380737843133325, -71.12107761524972 42.38070441422014, -71.12119677736901 42.380676295771295, -71.12159638824629 42.38057245816146, -71.12181578852585 42.38051785918344))","Langdon_St_5","Langdon St","Langdon","St","465.0",,"28","44","35","51","02138","02138","663.0","673.0","0","F","Langdon St","F","0"
"MULTILINESTRING ((-71.12295391413608 42.380975710571114, -71.12305147739357 42.38093860119674, -71.12353811805515 42.38075129303449, -71.12425482869767 42.38047566203107, -71.1248862016435 42.380197059162214, -71.12505733497916 42.38011740793046))","Shepard_St_1","Shepard St","Shepard","St","698.0",,"38","62","51","59","02138","02138","656.0","688.0","1","F","Shepard St","F","2"
"MULTILINESTRING ((-71.12601662648915 42.37539466734393, -71.12604464041848 42.375332385692055, -71.12607142247865 42.37527188367428, -71.12636501715338 42.37460100681091, -71.12642009591815 42.37443012031175))","Hawthor_St_2","Hawthorn St","Hawthorn","St","378.0",,"28","48","23","49","02138","02138","966.0","1053.0","1","F","Hawthorn St","F","0"
"MULTILINESTRING ((-71.12990900126141 42.38030242651515, -71.12987953862451 42.38041014611679, -71.12978999668877 42.380721693747354, -71.12978268036204 42.380738601094514, -71.12977657972066 42.38075016142347, -71.12976933686595 42.38076083997508, -71.12975843004497 42.38077147929429, -71.12972945729126 42.38079545151451, -71.1297029060023 42.38081674233611, -71.12965586634108 42.380841561926935, -71.12881667153752 42.38110972424738))","Bucking_St_4","Buckingham St","Buckingham","St","115.0",,"25","31","60","86","02138","02138","681.0","653.0","0","F","Buckingham St","F","0"
"MULTILINESTRING ((-71.12273251962912 42.380216744009246, -71.12273247706653 42.38022387844619, -71.12273358709871 42.380236340154354, -71.1228819441211 42.38074914399714, -71.12292795541052 42.38089722748781, -71.12295391413608 42.380975710571114))","Walker_St_3","Walker St","Walker","St","781.0",,"64","70","57","77","02138","02138","685.0","656.0","1","F","Walker St","F","0"
"MULTILINESTRING ((-71.11962151151491 42.37175978311713, -71.11958871423339 42.3718166965088, -71.1194477736411 42.37207195053623, -71.11937618287972 42.372191986410684, -71.11933855285763 42.37225245103124))","Dunster_St_3","Dunster St","Dunster","St","231.0",,"53","45","54","46","02138","02138","1264.0","1217.0","1","F","Dunster St","F","0"
"MULTILINESTRING ((-71.11938893750578 42.37346706212525, -71.1194394423635 42.37345655477742, -71.11984845551731 42.373382170771855, -71.11991343541351 42.3733708055072))","Brattle_St_3","Brattle St","Brattle","St","102.0",,"0","0","3","8","02138","02138","1106.0","1112.0","1","F","Brattle St","F","2"
"MULTILINESTRING ((-71.1188916117982 42.3714428414478, -71.11897912725732 42.371480560532916, -71.11945011631896 42.37168260168778, -71.11953880607201 42.371722080434864, -71.11962151151491 42.37175978311713))","Winthro_St_1","Winthrop St","Winthrop","St","826.0",,"-1","-1","41","41","02138","02138","1294.0","1264.0","1","F","Winthrop St","F","0"
"MULTILINESTRING ((-71.11223327682035 42.375202004684525, -71.11242179646081 42.3752267055109, -71.11272917305939 42.37526604795716))","Cambrid_St_46","Cambridge St","Cambridge","St","122.0",,"1716","1716","1709","1717","02138","02138","973.0","971.0","0","F","Cambridge St","F","2"
"MULTILINESTRING ((-71.11415826536435 42.38034422509103, -71.11447804364568 42.38072128943596, -71.11450421980655 42.380762373536186, -71.11451136642638 42.38077397745263))","Gorham_St_1","Gorham St","Gorham","St","337.0",,"-1","-1","2","4","02138","02138","680.0","662.0","0","F","Gorham St","F","0"
"MULTILINESTRING ((-71.11363833994193 42.37436830837265, -71.11361119800507 42.3744858281704, -71.11344321953024 42.375230142329734, -71.11341481198149 42.375354792395584))","Prescot_St_2","Prescott St","Prescott","St","629.0",,"85","95","84","84","02138","02138","1054.0","964.0","1","F","Prescott St","F","0"
"MULTILINESTRING ((-71.11005997893466 42.37491846742572, -71.11002671401236 42.37505555831183, -71.10998725722844 42.37521847735853, -71.10942150900908 42.377512660320356, -71.10939314199737 42.377629296807385))","Trowbri_St_5","Trowbridge St","Trowbridge","St","754.0",,"77","131","80","124","02138","02138","1002.0","806.0","1","F","Trowbridge St","F","0"
"MULTILINESTRING ((-71.1123334819882 42.37963599302404, -71.11239137212726 42.37979833515948, -71.11265526853366 42.380468365292735, -71.11266711160712 42.38049869968959, -71.11267058706719 42.38051742594214, -71.11267051059576 42.380529911199204, -71.11266438940241 42.38055036134627, -71.11265463539215 42.38057173224536, -71.11265220781354 42.38057529136182, -71.11264859049736 42.380579724574616, -71.11260753361307 42.38061166449999, -71.11259906227264 42.38061698690906, -71.11243983158774 42.38071444132116, -71.11175348240647 42.381130021424156, -71.11167022765778 42.38118053315206))","Francis_Ave_2","Francis Ave","Francis","Ave","300.0",,"45","63","42","64","02138","02138","703.0","648.0","1","F","Francis Ave","F","0"
"MULTILINESTRING ((-71.11585172050415 42.36963645826529, -71.11593207601175 42.36965813038579, -71.11627999380167 42.369751053423435, -71.11682221920015 42.369894537574766))","Grant_St_2","Grant St","Grant","St","340.0",,"-1","-1","21","29","02138","02138","1452.0","1426.0","0","F","Grant St","F","0"
"MULTILINESTRING ((-71.11711890873931 42.37288749939674, -71.11717006540749 42.37277540961994, -71.11759382705728 42.37185286212143, -71.11762794505411 42.3717736718032))","Linden_St_2","Linden St","Linden","St","480.0",,"6","10","5","15","02138","02138","1163.0","1258.0","1","F","Linden St","F","0"
"MULTILINESTRING ((-71.1416063621209 42.375983337715624, -71.14155903526444 42.375851337796476, -71.14152493585539 42.37571668988608, -71.14152383246527 42.37570241729363, -71.14152560761784 42.37559817567682))","Brattle_Cir_1","Brattle Cir","Brattle","Cir","100.0",,"1","7","11","16","02138","02138","921.0","955.0","0","F","Brattle Cir","F","0"
"MULTILINESTRING ((-71.12177173728007 42.374281294418154, -71.12182186394425 42.374340264677784, -71.12186004854141 42.37438492648681, -71.1218958488589 42.374426040593384))","Brattle_St_5","Brattle St","Brattle","St","102.0",,"52","52","51","51","02138","02138","1063.0","1052.0","1","F","Brattle St","F","2"
"MULTILINESTRING ((-71.12341636328463 42.37556526259094, -71.12351710434488 42.375602143352324, -71.12400283160765 42.37576052815929, -71.1243062099051 42.375870239413004, -71.12446684763819 42.37593579838348))","Brattle_St_8","Brattle St","Brattle","St","102.0",,"76","76","79","99","02138","02138","951.0","920.0","1","F","Brattle St","F","2"
"MULTILINESTRING ((-71.12234511593387 42.37485608546965, -71.12241801916807 42.37491869752275, -71.12269181201042 42.37515393954032, -71.12286540843913 42.37526141779481, -71.1232628964623 42.3755077383124, -71.12341636328463 42.37556526259094))","Brattle_St_7","Brattle St","Brattle","St","102.0",,"64","64","69","77","02138","02138","1013.0","951.0","1","F","Brattle St","F","2"
"MULTILINESTRING ((-71.1044945915094 42.370187807987186, -71.10423133535366 42.370583421602056))","Broadwa_Ter_2","Broadway Ter","Broadway","Ter","108.0",,"7","7","2","8","02139","02139","1397.0","1365.0","0","F","Broadway Ter","F","0"
"MULTILINESTRING ((-71.10471282604986 42.36987227584959, -71.10467645480666 42.36992469992845, -71.1045212581744 42.37014871425686, -71.1044945915094 42.370187807987186))","Broadwa_Ter_1","Broadway Ter","Broadway","Ter","108.0",,"-1","-1","4","4","02139","02139","1424.0","1397.0","0","F","Broadway Ter","F","0"
"MULTILINESTRING ((-71.09264371586453 42.36602020433375, -71.09350184905404 42.36635648151314))","Broadwa_8","Broadway","Broadway",,"106.0",,"200","210","205","205","02139","02139","1682.0","1662.0","0","F","Broadway","F","2"
"MULTILINESTRING ((-71.10361526648482 42.37033982153038, -71.10364764180791 42.37035241864082, -71.10370995031981 42.37037757697981, -71.10376388103955 42.370399139126185))","Broadwa_24","Broadway","Broadway",,"106.0",,"348","350","-1","-1","02139","02139","1386.0","1383.0","0","F","Broadway","F","2"
"MULTILINESTRING ((-71.10376388103955 42.370399139126185, -71.10423133535366 42.370583421602056))","Broadwa_25","Broadway","Broadway",,"106.0",,"352","362","359","359","02139","02139","1383.0","1365.0","0","F","Broadway","F","2"
"MULTILINESTRING ((-71.10609404371526 42.37131954756847, -71.10618153657668 42.37135370904144, -71.10668857021138 42.37155502044721, -71.1068180287649 42.371607133964595))","Broadwa_30","Broadway","Broadway",,"106.0",,"390","390","387","393","02139","02139","1302.0","1275.0","0","F","Broadway","F","2"
"MULTILINESTRING ((-71.1068467898778 42.37161793416373, -71.10697384875775 42.37166916119822, -71.10729029516654 42.371794082099036, -71.10739938253016 42.371837234603376))","Broadwa_32","Broadway","Broadway",,"106.0",,"400","400","395","395","02139","02139","1274.0","1251.0","0","F","Broadway","F","2"
"MULTILINESTRING ((-71.1068180287649 42.371607133964595, -71.1068467898778 42.37161793416373))","Broadwa_31","Broadway","Broadway",,"106.0",,"-1","-1","-1","-1","02139","02139","1275.0","1274.0","0","F","Broadway","F","2"
"MULTILINESTRING ((-71.1109383422277 42.37571263994974, -71.11109443404301 42.37573276043016, -71.11246682305651 42.37591737555103, -71.11257850126997 42.37593202088705))","Irving_Ter_1","Irving Ter","Irving","Ter","428.0",,"2","8","1","27","02138","02138","933.0","919.0","-1","F","Irving Ter","F","0"
