"nodenumber","intersection","intersectingstreetcount","zip_code","longitude","latitude","neighborhood","election_ward","election_precinct","election_polling_address","representation_district","senate_district","cad_reporting_district","police_sector","police_car_route","police_walking_route","police_neighborhood","police_business_district","street_sweeping_district","census_tract_2010","census_block_group_2010","census_block_2010","census_block_id_2010","commercial_district"
"796","Brattle St & Sparks St","2","02138","-71.1302","42.3779","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1008","4","10R","10B","10","10","K","354200","2","2000","250173542002000",
"803","Cushing St & Lawn St","2","02138","-71.1521","42.3778","Strawberry Hill","9","3","1 Corcoran Lane","29th Middlesex","Second Middlesex","1303","4","13R","13A","13","10","J","354300","3","1007","250173543001007",
"804","Massachusetts Ave & Waterhouse St","2","02138","-71.1202","42.3777","Neighborhood Nine","7","2","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","901","5","9R","9A","9","7","F","353600","5","5007","250173536005007",
"805","Hastings Ave & St Johns Rd","2","02138","-71.1255","42.3777","West Cambridge","8","2","5 Longfellow Park","25th Middlesex","Middlesex and Suffolk","1004","4","10R","10A","10","10","K","354100","3","3006","250173541003006",
"806","Kirkland St & Trowbridge St","2","02138","-71.1094","42.3776","Agassiz","6","3","1575 Cambridge St","25th Middlesex","Middlesex and Suffolk","801","5","9R","8A","8","8","F","353700","1","2002","250173537002002",
"808","Berkeley St & Garden St","2","02138","-71.1232","42.3777","Neighborhood Nine","8","2","5 Longfellow Park","25th Middlesex","Middlesex and Suffolk","902","5","9R","9A","9","8","K","354100","3","3008","250173541003008",
"809","Brattle St & Mercer Cir","2","02138","-71.1293","42.3777","West Cambridge","8","2","5 Longfellow Park","29th Middlesex","Middlesex and Suffolk","1004","4","10R","10A","10","10","K","354100","3","3004","250173541003004",
"810","Lawn St & St Sauveur Ct","2","02138","-71.154","42.3778","Strawberry Hill","9","3","1 Corcoran Lane","29th Middlesex","Second Middlesex","1303","4","13R","13A","13","10","J","354300","1","1007","250173543001007",
"812","Fresh Pond Pkwy & Larchwood Dr","2","02138","-71.1429","42.3777","West Cambridge","9","3","1 Corcoran Lane","29th Middlesex","Second Middlesex","1014","4","13R","10C","10","10","J","354200","1","1013","250173542001013",
"816","Concord Ave & Waterhouse St","2","02138","-71.1221","42.3775","Neighborhood Nine","7","2","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","902","5","9R","9A","9","8","H","354000","3","3005","250173540003005",
"817","Brattle St & Hubbard Park Rd","2","02138","-71.1325","42.3775","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1006","4","10R","10A","10","10","K","354200","2","3010","250173542003010",
"818","Fresh Pond Pkwy & Larch Rd","2","02138","-71.1422","42.3776","West Cambridge","9","3","1 Corcoran Lane","29th Middlesex","Second Middlesex","1014","4","13R","10C","10","10","J","354200","1","1013","250173542001013",
"819","Brattle St & Riedesel Ave","2","02138","-71.1316","42.3775","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1008","4","10R","10B","10","10","K","354200","2","3010","250173542003010",
"821","Fresh Pond Pkwy & Larch Rd","2","02138","-71.1421","42.3775","West Cambridge","9","3","1 Corcoran Lane","29th Middlesex","Second Middlesex","1014","4","13R","10C","10","10","J","354200","1","1015","250173542001015",
"822","Holmes St & Park Ave","2","02138","-71.1491","42.3776","Strawberry Hill","9","3","1 Corcoran Lane","29th Middlesex","Second Middlesex","1302","4","13R","13A","13","10","J","354300","3","3009","250173543003009",
"825","Holmes St & Holworthy St","2","02138","-71.1506","42.3775","Strawberry Hill","9","3","1 Corcoran Lane","29th Middlesex","Second Middlesex","1302","4","13R","13A","13","10","J","354300","3","3009","250173543003009",
"826","Irving St & Kirkland St","2","02138","-71.1106","42.3774","Mid-Cambridge","7","2","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","605","2","6R","6C","6","3","F","353700","1","2003","250173537002003",
"827","Grozier Rd & Parkway Ter","2","02138","-71.1413","42.3775","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1014","4","13R","10C","10","10","J","354200","1","1016","250173542001016",
"828","Appleton St & Brattle St","2","02138","-71.1334","42.3774","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1008","4","10R","10B","10","10","K","354200","2","2001","250173542002001",
"829","Brattle St & Lowell St","2","02138","-71.1337","42.3774","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1011","4","10R","10C","10","10","K","354200","2","2001","250173542002001",
"830","Garden St & Waterhouse St","2","02138","-71.1229","42.3773","Neighborhood Nine","8","2","5 Longfellow Park","25th Middlesex","Middlesex and Suffolk","902","5","9R","9A","9","8","K","354000","3","3005","250173540003005",
"831","Brattle St & Kennedy Rd","2","02138","-71.1344","42.3773","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1008","4","10R","10B","10","10","K","354200","2","3012","250173542003012",
"832","Berkeley St & Phillips Pl","2","02138","-71.124","42.3772","West Cambridge","8","2","5 Longfellow Park","25th Middlesex","Middlesex and Suffolk","1004","4","10R","10A","10","10","K","354100","3","3008","250173541003008",
"833","Francis Ave & Kirkland Rd & Kirkland St","3","02138","-71.1115","42.3772","Mid-Cambridge","7","2","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","605","2","6R","6C","6","3","F","353600","1","1004","250173536001004",
"834","Fresh Pond Ln & Meadow Way","2","02138","-71.1441","42.3773","West Cambridge","9","3","1 Corcoran Lane","29th Middlesex","Second Middlesex","1014","4","13R","10C","10","10",,"354200","1","1012","250173542001012",
"835","Corcoran Ln & St Sauveur Ct","2","02138","-71.1541","42.3773","Strawberry Hill","9","3","1 Corcoran Lane","29th Middlesex","Second Middlesex","1303","4","13R","13A","13","10","J","354300","1","1011","250173543001011",
"836","Francis Ave & Kirkland Rd & Kirkland St","3","02138","-71.1116","42.3772","Mid-Cambridge","7","2","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","605","2","6R","6C","6","3","F","353700","1","2003","250173537002003",
"837","Larchwood Dr & Meadow Way","2","02138","-71.143","42.3773","West Cambridge","9","3","1 Corcoran Lane","29th Middlesex","Second Middlesex","1014","4","13R","10C","10","10",,"354200","1","1012","250173542001012",
"838","Brattle St & Brown St","2","02138","-71.1284","42.3772","West Cambridge","8","2","5 Longfellow Park","25th Middlesex","Middlesex and Suffolk","1004","4","10R","10A","10","10","K","354100","3","3004","250173541003004",
"841","Cushing St & St Sauveur Ct","2","02138","-71.1519","42.3772","Strawberry Hill","9","3","1 Corcoran Lane","29th Middlesex","Second Middlesex","1303","4","13R","13A","13","10","J","354300","3","1011","250173543001011",
"842","Hastings Ave & St Johns Rd","2","02138","-71.1245","42.3771","West Cambridge","8","2","5 Longfellow Park","25th Middlesex","Middlesex and Suffolk","1004","4","10R","10A","10","10","K","354100","3","3006","250173541003006",
"843","Phillips Pl & St Johns Rd","2","02138","-71.1243","42.3771","West Cambridge","8","2","5 Longfellow Park","25th Middlesex","Middlesex and Suffolk","1004","4","10R","10A","10","10","K","354100","3","3008","250173541003008",
"844","Kirkland St & Sumner Rd","2","02138","-71.1123","42.377","Agassiz","7","2","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","801","5","9R","8A","8","8","F","353700","1","2003","250173537002003",
"846","Holworthy Pl & Park Ave","2","02138","-71.1493","42.3771","Strawberry Hill","9","3","1 Corcoran Lane","29th Middlesex","Second Middlesex","1302","4","13R","13A","13","10","J","354300","3","3009","250173543003009",
"847","Magnolia Ave & Roberts Rd","2","02138","-71.1083","42.377","Mid-Cambridge","6","3","1575 Cambridge St","25th Middlesex","Middlesex and Suffolk","605","2","6R","6C","6","3","F","353700","2","2000","250173537002000",
"848","Brattle St & Channing Pl & Channing St","3","02138","-71.1359","42.3771","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1011","4","10R","10C","10","10","K","354200","2","2003","250173542002003",
"849","Fresh Pond Pkwy & Grozier Rd","2","02138","-71.1413","42.3771","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1014","4","13R","10C","10","10","J","354200","1","1016","250173542001016",
"850","Kirkland Pl & Kirkland St","2","02138","-71.1127","42.3769","Agassiz","7","2","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","801","5","9R","8A","8","8","F","353600","1","1003","250173536001003",
"852","Emmons Pl & Roberts Rd","2","02138","-71.1083","42.3769","Mid-Cambridge","6","3","1575 Cambridge St","25th Middlesex","Middlesex and Suffolk","605","2","6R","6C","6","3","F","353700","2","2001","250173537002001",
"853","Lamont Ave & Magnolia Ave","2","02138","-71.1077","42.3769","Mid-Cambridge","6","3","1575 Cambridge St","25th Middlesex","Middlesex and Suffolk","605","2","6R","6C","6","3","F","353700","1","1003","250173537001003",
"855","Hovey Ave & Magnolia Ave","2","02138","-71.1074","42.3768","Mid-Cambridge","6","3","1575 Cambridge St","25th Middlesex","Middlesex and Suffolk","605","2","6R","6C","6","3","F","353700","1","1003","250173537001003",
"858","Holworthy St & Park Ave","2","02138","-71.1504","42.3769","Strawberry Hill","9","3","1 Corcoran Lane","29th Middlesex","Second Middlesex","1302","4","13R","13A","13","10","J","354300","3","3013","250173543003013",
"862","Aberdeen Ave & Aberdeen Way","2","02138","-71.1465","42.3769","West Cambridge","9","3","1 Corcoran Lane","29th Middlesex","Second Middlesex","1014","4","13R","10C","10","10","J","354300","2","2009","250173543002009",
"859","Cambridge St & Massachusetts Ave","2","02138","-71.1198","42.3768","Neighborhood Nine","7","2","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","901","5","9R","9A","9","7","F","353600","5","5007","250173536005007",
"860","Brattle St & Willard St","2","02138","-71.1276","42.3768","West Cambridge","8","2","5 Longfellow Park","25th Middlesex","Middlesex and Suffolk","1004","4","10R","10A","10","10","K","354100","3","2001","250173541002001",
"863","Line St & Magnolia Ave","2","02138","-71.1058","42.3767","Mid-Cambridge","6","3","1575 Cambridge St","25th Middlesex","Middlesex and Suffolk","605","2","6R","6C","6","3","F","353700","1","1000","250173537001000",
"864","Magnolia Ave & Myrtle Ave","2","02138","-71.1065","42.3767","Mid-Cambridge","6","3","1575 Cambridge St","25th Middlesex","Middlesex and Suffolk","605","2","6R","6C","6","3","F","353700","1","1000","250173537001000",
"865","Brattle St & Elmwood Ave & Fayerweather St","3","02138","-71.1373","42.3768","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1011","4","10R","10C","10","10","K","354200","2","2003","250173542002003",
"868","Hubbard Park Rd & Mercer Cir & Sparks St","3","02138","-71.1303","42.3768","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1008","4","10R","10B","10","10","K","354100","2","2004","250173541002004",
"869","Divinity Ave & Kirkland St","2","02138","-71.1138","42.3767","Mid-Cambridge","7","2","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","801","5","9R","8A","8","8","F","353600","5","5008","250173536005008",
"873","Kirkland St & Quincy St","2","02138","-71.1141","42.3766","Mid-Cambridge","7","2","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","802","5","9R","8A","8","8","F","353600","5","5005","250173536005005",
"876","Larchwood Dr & Old Dee Rd","2","02138","-71.1448","42.3767","West Cambridge","9","3","1 Corcoran Lane","29th Middlesex","Second Middlesex","1014","4","13R","10C","10","10",,"354200","1","1018","250173542001018",
"878","Fresh Pond Ln & Larchwood Dr","2","02138","-71.1441","42.3767","West Cambridge","9","3","1 Corcoran Lane","29th Middlesex","Second Middlesex","1014","4","13R","10C","10","10",,"354200","1","1018","250173542001018",
"879","Garden St & Mason St","2","02138","-71.1222","42.3766","West Cambridge","8","2","5 Longfellow Park","25th Middlesex","Middlesex and Suffolk","1004","4","10R","10A","10","10","K","354100","3","3008","250173541003008",
"880","Brattle St & Lakeview Ave","2","02138","-71.1385","42.3766","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1015","4","13R",,"10","10","K","354200","2","2012","250173542002012",
"884","Brattle St & Longfellow Pk","2","02138","-71.1267","42.3765","West Cambridge","8","2","5 Longfellow Park","25th Middlesex","Middlesex and Suffolk","1004","4","10R","10A","10","10","K","354100","3","2001","250173541002001",
"887","Baldwin Street Ct & Roberts Rd","2","02138","-71.1084","42.3764","Mid-Cambridge","6","3","1575 Cambridge St","25th Middlesex","Middlesex and Suffolk","605","2","6R","6C","6","3","F","353700","1","1003","250173537001003",
"888","Brattle St & Longfellow Pk","2","02138","-71.1265","42.3764","West Cambridge","8","2","5 Longfellow Park","25th Middlesex","Middlesex and Suffolk","1005","4","10R","10B","10","10","K","354100","3","2001","250173541002001",
"891","Leonard Ave & Line St","2","02139","-71.1054","42.3763","Mid-Cambridge","6","3","1575 Cambridge St","25th Middlesex","Middlesex and Suffolk","613","2","6R","6A","6","3","F","352900","2","2000","250173529002000",
"892","Kirkland St & Oxford St","2","02138","-71.1157","42.3763","Mid-Cambridge","7","2","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","802","5","9R","8A","8","8","F","353600","5","5005","250173536005005",
"894","Nichols Pl & Roberts Rd","2","02138","-71.1085","42.3763","Mid-Cambridge","6","3","1575 Cambridge St","25th Middlesex","Middlesex and Suffolk","605","2","6R","6C","6","3","F","353700","1","1003","250173537001003",
"896","Brattle St & Lexington Ave","2","02138","-71.1398","42.3764","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1014","4","13R","10C","10","10","K","354200","2","1016","250173542001016",
"898","Foster St & Gibson St","2","02138","-71.1324","42.3763","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1008","4","10R","10B","10","10","K","354200","2","2005","250173542002005",
"899","James St & Mason St & Phillips Pl","3","02138","-71.1236","42.3763","West Cambridge","8","2","5 Longfellow Park","25th Middlesex","Middlesex and Suffolk","1010","4","10R","10A","10","10","K","354100","3","3009","250173541003009",
"900","Cushing St & Thingvalla Ave","2","02138","-71.1517","42.3763","Strawberry Hill","9","3","1 Corcoran Lane","29th Middlesex","Second Middlesex","1302","4","13R","13A","13","10","J","354300","3","3013","250173543003013",
"902","Brattle St & Hawthorn St","2","02138","-71.1256","42.3762","West Cambridge","8","2","5 Longfellow Park","25th Middlesex","Middlesex and Suffolk","1005","4","10R","10B","10","10","K","354100","3","2001","250173541002001",
"903","Doane St & Foster St","2","02138","-71.1315","42.3762","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1008","4","10R","10B","10","10","K","354200","2","2007","250173542002007",
"906","Foster St & Lowell St","2","02138","-71.1334","42.3762","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1008","4","10R","10B","10","10","K","354200","2","2001","250173542002001",
"907","Ashton Pl & Irving St","2","02138","-71.1108","42.3761","Mid-Cambridge","7","2","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","605","2","6R","6C","6","3","F","353700","2","2003","250173537002003",
"372","Richdale Ave & Upland Rd","2","02140","-71.1214","42.388","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","905","5","9R","9B","9","8","H","354700","2","2007","250173547002007",
"374","Mt Vernon St & Upland Rd","2","02140","-71.1217","42.3879","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","905","5","9R","9B","9","8","H","354700","2","2007","250173547002007",
"373","Concord Ave & Concord Ln","2","02138","-71.143","42.388","Cambridge Highlands","10","3","66 Sherman St","29th Middlesex","Second Middlesex","1203","4","13R","13B","12","10",,"354600","4","4010","250173546004010",
"375","Vincent St & Walden St","2","02140","-71.126","42.3879","Neighborhood Nine","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","910","5","9R","9D","9","8","H","354700","2","2008","250173547002008",
"376","Buena Vista Pk & Cambridge Ter","2","02140","-71.1243","42.3878","Neighborhood Nine","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","905","5","9R","9B","9","8","H","354700","2","2007","250173547002007",
"377","Cadbury Rd & Sheridan St & Wood St","3","02140","-71.1298","42.3878","Neighborhood Nine","10","3","66 Sherman St","29th Middlesex","Second Middlesex","910","5","9R","9D","9","8","H","354600","1","1003","250173546001003",
"378","Walden St & Whittier St","2","02140","-71.1268","42.3876","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","910","5","9R","9D","9","8","H","354700","2","2009","250173547002009",
"380","Upland Rd & Walnut Ave","2","02140","-71.1229","42.3876","Neighborhood Nine","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","905","5","9R","9B","9","8","H","354700","2","2007","250173547002007",
"381","Bay State Rd & Birch St","2","02138","-71.1388","42.3875","Neighborhood Nine","10","3","66 Sherman St","29th Middlesex","Second Middlesex","912","5","9R","9C","9","10","J","354600","3","3002","250173546003002",
"382","Bay State Rd & Field St","2","02138","-71.1383","42.3875","Neighborhood Nine","10","3","66 Sherman St","29th Middlesex","Second Middlesex","912","5","9R","9C","9","10","J","354600","3","3002","250173546003002",
"383","Raymond St & Walden St","2","02140","-71.1276","42.3874","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","909","5","9R","9B","9","8","H","354600","1","1005","250173546001005",
"384","Massachusetts Ave & Mt Vernon St","2","02140","-71.1192","42.3874","Neighborhood Nine","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","905","5","9R","9B","9","8","F","354500","3","3002","250173545003002","Porter Square/North Mass. Ave."
"385","Buena Vista Pk & Upland Rd","2","02140","-71.124","42.3873","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","905","5","9R","9B","9","8","H","354700","2","2007","250173547002007",
"386","Upland Rd & Washington Ave","2","02140","-71.1242","42.3872","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","905","5","9R","9B","9","8","H","354500","2","1002","250173545001002",
"387","Fern St & Field St","2","02138","-71.1379","42.3872","Neighborhood Nine","10","3","66 Sherman St","29th Middlesex","Second Middlesex","912","5","9R","9C","9","10","J","354600","3","3002","250173546003002",
"388","Cadbury Rd & Sherman St","2","02140","-71.1316","42.3871","Neighborhood Nine","10","3","66 Sherman St","29th Middlesex","Second Middlesex","910","5","9R","9D","9","8","H","354600","1","3002","250173546003002",
"390","Mt Pleasant St & Upland Rd","2","02140","-71.1247","42.3871","Neighborhood Nine","10","1","2050 Massachusetts Ave","25th Middlesex","Second Middlesex","905","5","9R","9B","9","8","H","354700","2","2008","250173547002008",
"391","Bay State Rd & New St","2","02138","-71.141","42.3871","Neighborhood Nine","10","3","66 Sherman St","29th Middlesex","Second Middlesex","912","5","9R","9C","9","10","J","354600","3","3002","250173546003002","Concord Alewife/Fresh Pond"
"392","Beacon St & Somerville Ave","2",,"-71.1162","42.3869",,,,,,,,,,,,,,,,,,
"394","Upland Rd & Vincent St","2","02140","-71.1254","42.3869","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","909","5","9R","9B","9","8","H","354700","2","2008","250173547002008",
"396","Massachusetts Ave & Roseland St","2","02140","-71.1192","42.3868","Neighborhood Nine","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","905","5","9R","9B","9","8","F","354500","3","3002","250173545003002","Porter Square/North Mass. Ave."
"399","Walden St & Wood St","2","02140","-71.1292","42.3868","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","904","5","9R","9B","9","8","H","354600","1","1005","250173546001005",
"400","Avon Hill St & Upland Rd","2","02140","-71.1256","42.3868","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","909","5","9R","9B","9","8","H","354500","2","2001","250173545002001",
"401","Frost St & Roseland St","2","02140","-71.1174","42.3867","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","804","5","9R","8B","8","8","F","354500","3","3000","250173545003000",
"404","Beacon St & Roseland St","2",,"-71.1163","42.3867",,,,,,,,,,,,,,,,,,
"2172","Concord Ave & Fresh Pond Pkwy & New St","3","02138","-71.141","42.3867","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1012","4","13R","10C","10","10","J","354400","1","1001","250173544001001","Concord Alewife/Fresh Pond"
"406","Newell St & Walden St","2","02140","-71.1296","42.3867","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","904","5","9R","9B","9","8","H","354600","1","1005","250173546001005",
"407","Corporal Burns Rd & Field St","2","02138","-71.1372","42.3867","Neighborhood Nine","10","3","66 Sherman St","29th Middlesex","Second Middlesex","912","5","9R","9C","9","10","J","354600","3","3002","250173546003002",
"408","Upland Rd & Whittier St","2","02140","-71.1262","42.3866","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","909","5","9R","9B","9","8","H","354500","2","2001","250173545002001",
"409","Arlington St & Massachusetts Ave","2","02140","-71.1192","42.3866","Neighborhood Nine","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","905","5","9R","9B","9","8","F","354500","3","3003","250173545003003","Lower Mass. Ave."
"414","Esten St & Walden St","2","02140","-71.13","42.3865","Neighborhood Nine","10","3","66 Sherman St","29th Middlesex","Second Middlesex","910","5","9R","9D","9","8","H","354600","1","1008","250173546001008",
"418","Blanchard Rd & Grove St","2",,"-71.1603","42.3865",,,,,,,,,,,,,,,,,,
"420","Raymond St & Upland Rd","2","02140","-71.1269","42.3864","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","904","5","9R","9B","9","8","H","354700","2","2010","250173547002010",
"421","Garden St & Hazel St","2","02138","-71.1343","42.3864","Neighborhood Nine","10","3","66 Sherman St","29th Middlesex","Second Middlesex","912","5","9R","9C","9","10","J","354600","2","3002","250173546003002",
"424","Birch St & Concord Ave","2","02138","-71.1397","42.3863","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","912","5","9R","9C","9","10","J","354400","1","1003","250173544001003",
"425","Arlington St & Walnut Ave","2","02140","-71.1221","42.3863","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","905","5","9R","9B","9","8","H","354500","1","1001","250173545001001",
"426","Avon Hill St & Bellevue Ave","2","02140","-71.1253","42.3863","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","909","5","9R","9B","9","8","H","354500","2","2001","250173545002001",
"1299","Eliot St & JFK St","2","02138","-71.1211","42.3714","West Cambridge","8","2","5 Longfellow Park","25th Middlesex","Middlesex and Suffolk","1003","4","10R",,"10","7","K","353900","3","3009","250173539003009",
"1300","Max Ave & Otis St","2","02141","-71.0876","42.3713","East Cambridge","1","3","15 Lambert St","26th Middlesex","Middlesex and Suffolk","106","1","1R"," ","1","1","A","352200","1","1010","250173522001010",
"1301","Bow St & Dewolfe St","2","02138","-71.116","42.3714","Riverside","8","3","58 Plympton St","25th Middlesex","Middlesex and Suffolk","707","4","10R"," ","7","7","E","353900","4","3000","250173539003000","Harvard Square"
"1302","Broadway & Hancock St","2","02139","-71.1061","42.3713","Mid-Cambridge","6","1","344 Broadway","25th Middlesex","Middlesex and Suffolk","604","2","6R","6A","6","3","D","353800","2","1001","250173538001001",
"1303","Cambridge St & Sciarappa St","2","02141","-71.0815","42.3712","East Cambridge","1","3","15 Lambert St","26th Middlesex","Middlesex and Suffolk","107","1","1R","1A","1","1","A","352102","2","2008","250173521022008","East Cambridge"
"1305","Chatham St & Goodman Rd","2","02139","-71.1085","42.3713","Mid-Cambridge","6","2","8 Dana St","25th Middlesex","Middlesex and Suffolk","603","2","6R","6A","6","6","D","353800","1","1005","250173538001005",
"2198","Eliot Bridge & Eliot Cir & Gerrys Lndg","3","02138","-71.1339","42.3714","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1016","4","13R"," ","10","10",,"354200","2","2016","250173542002016",
"1306","Fulkerson St & Otis St","2","02141","-71.0871","42.3712","East Cambridge","1","2","25 Eighth St","26th Middlesex","Middlesex and Suffolk","105","1","1R","1B","1","1","A","352200","1","1012","250173522001012",
"1307","Cardinal Medeiros Ave & Marcella St","2","02141","-71.089","42.3712","Wellington-Harrington","3","1","826 Cambridge St","26th Middlesex","Middlesex and Suffolk","304","1","3R","3B","3","3","A","352600","1","1000","250173526001000",
"1308","Fayette Pk & Fayette St","2","02139","-71.1043","42.3713","Mid-Cambridge","6","1","344 Broadway","26th Middlesex","Middlesex and Suffolk","604","2","6R","6A","6","3","D","352900","2","2003","250173529002003",
"1311","Dunster St & South St","2","02138","-71.1199","42.3713","Riverside","8","3","58 Plympton St","25th Middlesex","Middlesex and Suffolk","707","4","10R"," ","7","7","E","353900","3","3008","250173539003008",
"1312","Eighth St & Otis St","2","02141","-71.0863","42.3711","East Cambridge","1","2","25 Eighth St","26th Middlesex","Middlesex and Suffolk","105","1","1R","1B","1","1","A","352200","1","1013","250173522001013",
"1313","Broadway & Maple Ave","2","02139","-71.1057","42.3712","Mid-Cambridge","6","1","344 Broadway","25th Middlesex","Middlesex and Suffolk","604","2","6R","6A","6","3","D","353800","2","1000","250173538001000",
"1314","Lincoln Pl & Lincoln St & Union St","3","02141","-71.0945","42.3711","Wellington-Harrington","3","1","826 Cambridge St","26th Middlesex","Middlesex and Suffolk","305","1","3R","3C","3","3","A","352800","2","2007","250173528002007",
"1316","Chatham St & Merrill St","2","02139","-71.1079","42.3711","Mid-Cambridge","6","2","8 Dana St","25th Middlesex","Middlesex and Suffolk","603","2","6R","6A","6","6","D","353800","1","1005","250173538001005",
"1317","Otis St & Seventh St","2","02141","-71.0857","42.3711","East Cambridge","1","2","25 Eighth St","26th Middlesex","Middlesex and Suffolk","105","1","1R","1B","1","1","A","352200","1","1007","250173522001007",
"1318","Ellery St & Harvard St","2","02138","-71.1108","42.3711","Mid-Cambridge","6","3","1575 Cambridge St","25th Middlesex","Middlesex and Suffolk","607","2","6R","6C","6","6","D","353800","3","3005","250173538003005",
"1319","Cambridge St & Third St","2","02141","-71.0798","42.371","East Cambridge","1","3","15 Lambert St","26th Middlesex","Middlesex and Suffolk","107","1","1R","1A","1","1","A","352102","2","2005","250173521022005","East Cambridge"
"1320","Antrim St & Corliss Pl","2","02139","-71.1032","42.3711","Mid-Cambridge","6","1","344 Broadway","26th Middlesex","Middlesex and Suffolk","604","2","6R","6A","6","3","D","352900","1","1001","250173529001001",
"1322","Amory St & St Mary Rd","2","02139","-71.101","42.371","Mid-Cambridge","6","1","344 Broadway","26th Middlesex","Middlesex and Suffolk","610","2","6R","6A","6","3","B","352900","1","1005","250173529001005",
"1324","Hampshire St & Norfolk St","2","02139","-71.0975","42.371","Wellington-Harrington","3","2","243 Harvard St","26th Middlesex","Middlesex and Suffolk","305","1","3R","3C","3","3","A","352500","1","1000","250173525001000",
"1325","Dewolfe St & Mt Auburn St","2","02138","-71.1161","42.3711","Riverside","8","3","58 Plympton St","25th Middlesex","Middlesex and Suffolk","707","4","10R"," ","7","7","E","353900","1","3000","250173539003000",
"1326","Otis St & Sixth St","2","02141","-71.085","42.371","East Cambridge","1","2","25 Eighth St","26th Middlesex","Middlesex and Suffolk","105","1","1R","1B","1","1","A","352200","1","1007","250173522001007",
"1327","Arrow St & Massachusetts Ave","2","02138","-71.1142","42.371","Mid-Cambridge","6","2","8 Dana St","25th Middlesex","Middlesex and Suffolk","607","2","6R","6C","6","6","E","353900","4","1000","250173539001000","Harvard Square"
"1328","Lincoln St & Windsor St","2","02141","-71.094","42.371","Wellington-Harrington","3","1","826 Cambridge St","26th Middlesex","Middlesex and Suffolk","305","1","3R","3C","3","3","A","352600","2","2005","250173526002005",
"1329","Eliot Cir & Gerrys Landing Rd & Greenough Blvd","3","02138","-71.1346","42.3711","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1016","4","13R"," ","10","10","K","354200","2","2019","250173542002019",
