"trackingnumber","classification","location","toweddatetime","state","year","make","model","color","towedby","reason"
"22068442","MV ACC NO PI    ","0XX BROOKLINE ST","2022-07-16T10:21:59.000","RI             ","2022","CHEV                     ",,,"PHILS:CITY               ",
"22068403","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-16T09:29:38.000","MA             ","2017","TOYT                     ","COROLL         ","BLACK                    ","B&B:PRIVATE              ","WALDEN SQ                                         "
"22068403","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-16T09:10:59.000","MA             ","2012","HOND                     ","ACCORD         ","GRAY                     ","B&B:CITY                 ",
"22068403","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-16T03:18:59.000","DE             ","2018","HONDA                    ","CRV            ","WHITE                    ","B&B:PRIVATE              ","203 CONCORD TPK/ CC#102514                        "
"22068308","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T23:00:07.000","DE             ","2015","CHEV                     ","CRUZE          ","WHITE                    ","B&B:PRIVATE              ","223 CONCORD TPK/ CC# 102514                       "
"22068303","MV ACCIDENT B5  ","BRISTOL ST","2022-07-15T21:14:30.000","MA             ","2019","VOLK                     ","JETTA          ","BLACK                    ","B&B:CITY                 ",
"22068303","MV ACCIDENT B5  ","BRISTOL ST","2022-07-15T21:14:24.000","MA             ","2009","TOYT                     ","CAMRY          ","GRAY                     ","PHILS:CITY               ",
"22068266","CHECK PARKING   ","JAY ST","2022-07-15T20:38:41.000","MA             ","2013","HOND                     ","ACCORD         ","GRAY                     ","B&B:CITY                 ",
"22068308","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T20:33:09.000","MA             ","2013","FORD                     ","CMAX           ","BLACK                    ","PHILS:PRIVATE            ","GLASSWORKS #2504                                  "
"22068267","MV OBSTRUCTING  ","4XX MASSACHUSETTS AVE","2022-07-15T19:36:08.000","NY             ","2016","SUBARU                   ","FORRESTER      ","GRAY                     ","PHILS:CITY               ","OBSTRUCT                                          "
"22068259","MV STOP         ","DOUGLASS ST","2022-07-15T18:57:21.000","MA             ","2013","NISS                     ","ALTIMA         ","BLACK                    ","B&B:CITY                 ","MASS & DOUGLASS / MV STOP                         "
"22068238","BLOCKED DRIVE   ","BROOKLINE ST","2022-07-15T18:00:49.000","MA             ","2013","HOND                     ","FIT            ","BLUE                     ","B&B:CITY                 ","BROOKLINE & LOPEZ / BLOCKED DR                    "
"22068079","MV OBSTRUCTING  ","0XX FAYETTE ST","2022-07-15T16:24:16.000","MA             ","2005","FORD                     ","FIVE           ",,"PHILS:CITY               ","42 FAYETTE ST / MV OBSTRUCTING                    "
"22068096","MV OBSTRUCTING  ","BRISTOL ST","2022-07-15T11:41:47.000","MA             ","2015","CHRY                     ","200            ","GRAY                     ","PHILS:CITY               ","OBSTRUCTING/RUNNING/UNOCCUPIED                    "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:17:10.000","MA             ","2009","TOYT                     ","SCION          ","RED                      ","PHILS:CITY               ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:17:02.000","MA             ","2018","HOND                     ","CR-V           ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:16:49.000","MA             ","2020","VOLV                     ","XC60           ","BLACK                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:16:42.000","MA             ","2016","HOND                     ","CR-V           ","RED                      ","B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:16:32.000","MA             ","2017","HOND                     ","CIVIC          ","BLACK                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:16:15.000","MA             ","2018","VOLK                     ","GOLF           ","BLACK                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:16:08.000","TN             ",,,,,"B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:15:56.000","MA             ","2019","TOYT                     ","COROLLA        ",,"B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:13:54.000","MA             ","2017","MAZD                     ","3              ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:12:41.000","MA             ","2009","ACUR                     ","TSX            ","WHITE                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:12:32.000","MA             ","2019","VOLK                     ","JETTA          ","BLACK                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:12:25.000","MA             ","2007","VOLK                     ","JETTA          ","BLUE                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:12:13.000","MA             ","2022","JEEP                     ","GRAND          ",,"B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:12:06.000","MA             ","2011","HOND                     ","CRV            ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:11:41.000","MA             ","2022","CHEV                     ","SPARK          ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:11:26.000","CA             ",,,,,"B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:10:28.000","MA             ","2012","VOLV                     ","XC70           ","BLUE                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:08:52.000","MO             ",,,,,"B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:08:34.000","MA             ","2019","VOLK                     ","JETTA          ","WHITE                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:08:22.000","MA             ","2010","MERZ                     ","GLK350         ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:07:27.000","MA             ","2015","SUBA                     ","LEGACY         ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:07:04.000","MA             ","2021","SUBA                     ","CROSSTREK      ",,"B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:06:53.000","MA             ","2005","TOYT                     ","PRIUS          ","BLACK                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T10:06:35.000","PA             ",,,,,"B&B:CITY                 ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T09:37:20.000","PA             ",,,,,"PHILS:CITY               ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T09:37:12.000","MA             ","2018","HYUN                     ","SANTAF         ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22068065","STRUCTURE FIRE  ","0XX WENDELL ST","2022-07-15T09:36:17.000","PA             ",,,,,"PHILS:CITY               ",
"22068065","STRUCTURE FIRE  ","0XX WENDELL ST","2022-07-15T09:36:08.000","MA             ","2005","FORD                     ","ECONOLINE      ",,"PHILS:CITY               ",
"22068065","STRUCTURE FIRE  ","0XX WENDELL ST","2022-07-15T09:35:52.000","MA             ","2018","HYUN                     ","SANTAF         ","GRAY                     ","PHILS:CITY               ",
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T09:30:05.000","MA             ","2011","TOYT                     ","RAV4           ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T09:29:59.000","MA             ","2018","TOYT                     ","RAV4           ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T09:29:53.000","MA             ","2008","HOND                     ","CIVIC          ","BLUE                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T09:29:45.000","MA             ","2009","TOYT                     ","COROLL         ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T09:29:33.000","MA             ","2012","HOND                     ","ODYSSE         ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T09:29:26.000","MA             ","2016","SUBA                     ","LEGACY         ","BLUE                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T09:29:20.000","MA             ","2021","TOYT                     ","PRIUS          ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22068029","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-15T09:29:14.000","MA             ","2010","SUBA                     ","OUTBACK        ",,"PHILS:CITY               ","STREET CLEANING                                   "
"22068037","MV OBSTRUCTING  ","0XX GRANT ST","2022-07-15T09:19:42.000","MA             ","2022","SUBA                     ","FORESTER       ",,"B&B:CITY                 ",
"22068039","MV OBSTRUCTING  ","0XX ORCHARD ST","2022-07-15T08:54:01.000","MA             ","2008","TOYT                     ","RAVNEW         ","GRAY                     ","B&B:CITY                 ",
"22068039","MV OBSTRUCTING  ","0XX ORCHARD ST","2022-07-15T08:53:51.000","MA             ","2013","SUBA                     ","IMPREZA        ",,"PHILS:CITY               ",
"22067673","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T20:52:45.000","MA             ","2010","NISS                     ","VERSA          ","BLACK                    ","B&B:PRIVATE              ","80 CAMB PARK DR - TRESPASS - 102487               "
"22067673","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T20:18:39.000","FL             ","20","BMW                      ",,,"B&B:PRIVATE              ","203 CONCORD TURNPIKE C#102486                     "
"22067673","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T18:08:52.000","NY             ","2019","NISSAN                   ","ROGUE          ","GRAY                     ","B&B:PRIVATE              ","351 WESTERN - TRESPASS - 102485                   "
"22067673","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T13:27:14.000","MA             ","2008","TOYT                     ","CAMRY          ","BLUE                     ","PATS:PRIVATE             ","2 EARHART CC#737444                               "
"22067735","CHECK PARKING   ","BROOKLINE ST","2022-07-14T12:58:53.000",,"2021","VOLK                     ","JETTA          ",,"PHILS:CITY               ",
"22067705","DRIVING UNDER   ","11XX MASSACHUSETTS AVE","2022-07-14T11:34:27.000","MA             ","2008","BUIC                     ","LUCERN         ","GRAY                     ","B&B:CITY                 ",
"22067697","MV OBSTRUCTING  ","0XX SEVENTH ST","2022-07-14T11:31:33.000","MA             ","2019","SUBA                     ","IMPREZ         ","RED                      ","B&B:CITY                 ",
"22067697","MV OBSTRUCTING  ","0XX SEVENTH ST","2022-07-14T11:31:16.000","MA             ","2022","HOND                     ","HR-V           ","BLACK                    ","PHILS:CITY               ",
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T11:15:10.000","MA             ","2016","FORD                     ","ESCAPE         ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22067673","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T11:12:08.000","MA             ","2017","HOND                     ","PILOT          ","BLACK                    ","PATS:PRIVATE             ","2 EARHART CC#737442                               "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T11:08:26.000","MA             ","2022","CHEV                     ","TRAVERSE       ",,"PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T11:08:07.000","MA             ","2017","HYUN                     ","ELANTRA        ",,"B&B:CITY                 ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T11:07:56.000","CO             ",,,,,"PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T11:03:07.000","MA             ","2008","NISS                     ","SENTRA         ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T11:01:13.000","NY             ",,,,,"B&B:CITY                 ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T11:01:01.000","MA             ","2021","HOND                     ","PILOT          ","WHITE                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T11:00:54.000","MA             ","2012","SUBA                     ","OUTBAC         ","BLUE                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T11:00:47.000","MA             ","2017","HOND                     ","CIVIC          ","BLUE                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T11:00:39.000","MA             ","2019","SUBA                     ","CROSSTREK      ",,"B&B:CITY                 ","STREET CLEANING                                   "
"22067690","SP              ","0XX CLIFTON ST","2022-07-14T10:44:57.000","MA             ","2010","NISS                     ","XTERRA         ","WHITE                    ","PHILS:CITY               ","ARREST                                            "
"22067688","DIRECTPATROL BL ","MASSACHUSETTS AVE","2022-07-14T10:40:41.000","MA             ","2015","TOYT                     ","RAV4           ","RED                      ","B&B:CITY                 ","BIKE LANE                                         "
"22067688","DIRECTPATROL BL ","MASSACHUSETTS AVE","2022-07-14T10:38:59.000","MA             ","2015","TOYT                     ","RAV4           ","RED                      ","B&B:CITY                 ","BIKE LANE                                         "
"22067688","DIRECTPATROL BL ","MASSACHUSETTS AVE","2022-07-14T10:23:28.000","MA             ","2015","TOYT                     ","RAV4           ","RED                      ","B&B:CITY                 ","BIKE LANE                                         "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T10:19:56.000","MA             ","2021","SUBA                     ","CROSST         ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T10:19:48.000","MA             ","2013","HOND                     ","CIVIC          ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T10:19:39.000","MA             ","2019","TOYT                     ","COROLLA        ",,"B&B:CITY                 ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T10:19:23.000","NY             ",,,,,"B&B:CITY                 ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T10:15:53.000","NY             ",,,,,"B&B:CITY                 ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T10:15:42.000","MA             ","2009","HOND                     ","FIT            ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T10:15:33.000","MA             ","2020","TOYT                     ","RAV4           ","WHITE                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T10:15:23.000","MA             ","2015","ACUR                     ","RDX            ","BLACK                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T10:14:56.000","MA             ","1986","FORD                     ","ECOVAN         ","RED                      ","B&B:CITY                 ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T10:14:34.000","MA             ","2019","CHEV                     ","SILVERADO      ",,"B&B:CITY                 ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T10:14:24.000","MA             ","2014","MAZD                     ","3              ","BLUE                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22067673","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:52:43.000","MA             ","2000","NISS                     ","MAXIMA         ","BLACK                    ","B&B:PRIVATE              ","TRESSPASS 516 GREEN ST                            "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:40:25.000","MA             ","2015","SUBA                     ","FOREST         ","WHITE                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:40:18.000","NJ             ",,,,,"PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:40:05.000","MA             ","2008","NISS                     ","SENTRA         ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:39:57.000","MA             ","2014","TOYT                     ","PRIUS          ","WHITE                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:38:19.000","MA             ","2016","NISS                     ","ROGUE          ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:38:07.000","MA             ","2015","TOYT                     ","CAMRY          ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:37:19.000","MA             ","2008","VOLV                     ","XC90           ","GREEN                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:35:49.000","MA             ","2007","SUBA                     ","IMPREZ         ","WHITE                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:35:37.000","MA             ","2014","HOND                     ","CRV            ","WHITE                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:35:28.000","MA             ","2015","NISS                     ","ROGUE          ","BLUE                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:35:20.000","MA             ","2015","VOLK                     ","PASSAT         ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:35:13.000","MA             ","2005","SUBA                     ","LEGACY         ","BLUE                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:33:20.000","MD             ",,,,,"PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:33:09.000","MA             ","2008","LEXS                     ","ES350          ","RED                      ","PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:32:58.000","MA             ","2021","SUBA                     ","CROSSTREK      ",,"PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:32:50.000","MA             ","2003","HOND                     ","ACCORD         ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:32:43.000","MA             ","2018","MAZD                     ","CX-5           ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:32:37.000","MA             ","2020","HOND                     ","ACCORD         ","WHITE                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:32:31.000","MA             ","2022","TOYT                     ","COROLLA        ",,"PHILS:CITY               ","STREET CLEANING                                   "
"22067631","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-14T09:32:22.000","MA             ","2011","TOYT                     ","PRIUS          ","BLUE                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22067651","MV OBSTRUCTING  ","0XX WILLIAM ST","2022-07-14T09:21:34.000","MA             ","2011","FORD                     ","ESCAPE         ","BLACK                    ","PHILS:CITY               ","OBSTRUCTING PERMIT SPOT                           "
"22067633","MV OBSTRUCTING  ","0XX ANTRIM ST","2022-07-14T08:21:20.000","MA             ","2015","MAZD                     ","3              ","BLUE                     ","B&B:CITY                 ","OBSTRUCTING                                       "
"22067607","MV ACC NO PI    ","LANDSDOWNE ST","2022-07-14T05:20:30.000","MA             ","2012","FORD                     ","ESCAPE         ","BLUE                     ","PHILS:CITY               ","MVA - LANDSDOWNE & PACIFIC                        "
"22067422","T&P TOW REQUEST ","GARDEN ST","2022-07-13T15:51:43.000","RI             ","2012","CHEV                     ","IMP            ","BLACK                    ","PHILS:CITY               ","BOOTED - GARDEN & MASON                           "
"22067337","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T11:27:00.000","GA             ",,,,,"PHILS:PRIVATE            ","808 MEM DRIVE CC 2657                             "
"22067315","DIRECTPATROL BL ","BRATTLE ST","2022-07-13T11:22:39.000","MA             ","2013","FIAT                     ","500            ","BLACK                    ","B&B:CITY                 ","MASS & DUNSTER                                    "
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:32:03.000","MA             ","2020","TOYT                     ","COROLL         ","GRAY                     ","B&B:CITY                 ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:31:57.000","MA             ","2017","JEEP                     ","WRANGLER       ",,"B&B:CITY                 ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:31:52.000","MA             ","2018","NISS                     ","ROGUE          ","GREEN                    ","B&B:CITY                 ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:31:46.000","MA             ","2010","AUDI                     ","A4             ","BLACK                    ","B&B:CITY                 ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:31:41.000","MA             ","2004","VOLV                     ","S80            ","BLACK                    ","B&B:CITY                 ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:31:34.000","MA             ","2012","VOLK                     ","JETTA          ","BLACK                    ","B&B:CITY                 ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:31:28.000","MA             ","2014","MAZD                     ","CX9            ","WHITE                    ","B&B:CITY                 ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:31:20.000","MA             ","1994","VOLV                     ","940            ","WHITE                    ","B&B:CITY                 ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:25:07.000","MA             ","2014","HOND                     ","ACCORD         ","GRAY                     ","PHILS:CITY               ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:25:02.000","MA             ","2014","MAZD                     ","6              ","BLUE                     ","PHILS:CITY               ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:24:54.000","MA             ","2020","TOYT                     ","COROLL         ","BROWN                    ","PHILS:CITY               ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:24:48.000","MA             ","2013","FORD                     ","FLEX           ","WHITE                    ","PHILS:CITY               ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:24:43.000","MA             ","2017","SUBA                     ","WRX            ","RED                      ","PHILS:CITY               ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:24:39.000","MA             ","2014","ACUR                     ","RLX            ","BLACK                    ","PHILS:CITY               ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:23:30.000","MA             ","2016","NISS                     ","SENTRA         ","WHITE                    ","PHILS:CITY               ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:23:22.000","MA             ","2012","SUBA                     ","OUTBAC         ","RED                      ","PHILS:CITY               ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:23:14.000","MA             ","2022","AUDI                     ","Q3             ","BLACK                    ","PHILS:CITY               ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:23:06.000","MA             ","2010","FORD                     ","FOCUS          ","RED                      ","PHILS:CITY               ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:22:59.000","MA             ","2014","SUBA                     ","OUTBAC         ","GRAY                     ","PHILS:CITY               ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:22:50.000","MA             ","2011","JEEP                     ","GRANDC         ","BLUE                     ","PHILS:CITY               ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:22:45.000","MA             ","2009","HOND                     ","CIVIC          ","GRAY                     ","PHILS:CITY               ",
