"crash_number","date_time","day_of_week","object_1","object_2","street_number","steet_name","cross_street","location","latitude","longitude","coordinates"
"24085","2010-04-21T16:30:00.000","Wednesday","Auto","Bicycle","432","Massachusetts Ave",,"432 Massachusetts Ave Cambridge, MA","42.363467999999997","-71.100583999999998",
"24086","2010-04-21T16:50:00.000","Wednesday","Auto","Bicycle",,"Hampshire St","Columbia St"," Hampshire St & Columbia St Cambridge, MA","42.369917000000001","-71.096192000000002",
"24087","2010-04-21T18:14:00.000","Wednesday","Auto","Bicycle","110","MAGAZINE ST",,"110 MAGAZINE ST Cambridge, MA","42.360045999999997","-71.109848",
"24088","2010-04-22T08:00:00.000","Thursday","Auto","Auto",,"Cambridge St","Massachusetts Ave"," Cambridge St & Massachusetts Ave Cambridge, MA","42.376798999999998","-71.119803000000005",
"24101","2010-04-22T14:29:00.000","Thursday","Auto","Bicycle",,"MOUNT AUBURN ST","Brattle St"," MOUNT AUBURN ST & Brattle St Cambridge, MA","42.375281999999999","-71.145695000000003",
"24089","2010-04-22T17:45:00.000","Thursday","Auto","Pedestrian","90","Massachusetts Ave",,"90 Massachusetts Ave Cambridge, MA","42.359476999999998","-71.094055999999995",
"24107","2010-04-22T19:30:00.000","Thursday","Auto","Parked Vehicle",,"White St",," White St &  Cambridge, MA",,,
"24090","2010-04-22T23:00:00.000","Thursday","Miscellaneous","Auto",,"Broadway","Galileo Galilei Way"," Broadway & Galileo Galilei Way Cambridge, MA","42.364812000000001","-71.089386000000005",
"24091","2010-04-23T08:29:00.000","Friday","Auto","Auto",,"Western Ave","PLEASANT ST"," Western Ave & PLEASANT ST Cambridge, MA","42.365079000000001","-71.106949999999998",
"24092","2010-04-23T09:05:00.000","Friday","Auto","Parked Vehicle","221","MOUNT AUBURN ST",,"221 MOUNT AUBURN ST Cambridge, MA","42.374868999999997","-71.129949999999994",
"24093","2010-04-23T09:58:00.000","Friday","Auto","Auto",,"Cambridge St","Antrim St"," Cambridge St & Antrim St Cambridge, MA","42.373781000000001","-71.101236999999998",
"24094","2010-04-23T12:59:00.000","Friday","Auto","Parked Vehicle","50","Alpine St",,"50 Alpine St Cambridge, MA","42.384653","-71.137516000000005",
"24095","2010-04-23T13:12:00.000","Friday","Auto","Auto","156","Brattle St","Appleton St","156 Brattle St Cambridge, MA","42.377217000000002","-71.133420999999998",
"24096","2010-04-23T15:40:00.000","Friday","Auto","Bicycle",,"Massachusetts Ave",," Massachusetts Ave &  Cambridge, MA",,,
"24097","2010-04-23T19:38:00.000","Friday","Auto","Bicycle",,"Albany St","PACIFIC ST"," Albany St & PACIFIC ST Cambridge, MA","42.358977000000003","-71.100133999999997",
"24102","2010-04-24T00:00:00.000","Saturday","Auto","Parked Vehicle","14","Roosevelt Towers",,"14 Roosevelt Towers Cambridge, MA","42.373863999999998","-71.092208999999997",
"24098","2010-04-24T10:50:00.000","Saturday","Auto","Auto","220","Concord Ave",,"220 Concord Ave Cambridge, MA","42.382624999999997","-71.131732",
"24108","2010-04-25T02:04:00.000","Sunday","Auto","Auto",,"Albany St","Osborn St"," Albany St & Osborn St Cambridge, MA","42.361029000000002","-71.095552999999995",
"24099","2010-04-25T16:25:00.000","Sunday","Auto","Auto",,"PROSPECT ST","Hampshire St"," PROSPECT ST & Hampshire St Cambridge, MA","42.372202000000001","-71.098974999999996",
"24105","2010-04-25T21:01:00.000","Sunday","Auto","Auto",,"Third St","SPRING ST"," Third St & SPRING ST Cambridge, MA","42.368965000000003","-71.080324000000005",
"24103","2010-04-26T07:43:00.000","Monday","Auto","Auto",,"Hampshire St","Amory St"," Hampshire St & Amory St Cambridge, MA","42.372844999999998","-71.099759000000006",
"24109","2010-04-26T10:15:00.000","Monday","Auto","Auto",,"Cambridge St","Windsor St"," Cambridge St & Windsor St Cambridge, MA","42.372750000000003","-71.093288000000001",
"24104","2010-04-26T14:15:00.000","Monday","Auto","Taxi",,"Massachusetts Ave","Windsor St"," Massachusetts Ave & Windsor St Cambridge, MA","42.361389000000003","-71.096952999999999",
"24128","2010-04-26T21:59:00.000","Monday","Auto","Auto","1","White St",,"1 White St Cambridge, MA","42.389237999999999","-71.119527000000005",
"24110","2010-04-26T22:54:00.000","Monday","Auto","Parked Vehicle",,"River St","Franklin St"," River St & Franklin St Cambridge, MA","42.364893000000002","-71.105806999999999",
"24111","2010-04-27T17:10:00.000","Tuesday","Auto","Auto","1555","Massachusetts Ave",,"1555 Massachusetts Ave Cambridge, MA","42.377893","-71.119878",
"24117","2010-04-27T18:00:00.000","Tuesday","Auto","Bicycle",,"OXFORD AVE","Wendell St"," OXFORD AVE & Wendell St Cambridge, MA","42.381554000000001","-71.116331000000002",
"24125","2010-04-28T00:00:00.000","Wednesday","Auto","Parked Vehicle","1","White St",,"1 White St Cambridge, MA","42.389237999999999","-71.119527000000005",
"24118","2010-04-28T00:01:00.000","Wednesday","Auto","Auto",,"Ellsworth Ave","Cambridge St"," Ellsworth Ave & Cambridge St Cambridge, MA","42.374406999999998","-71.106082000000001",
"24119","2010-04-28T08:00:00.000","Wednesday","Auto","Parked Vehicle",,"Broadway",," Broadway &  Cambridge, MA",,,
"24123","2010-04-28T09:59:00.000","Wednesday","Auto","Parked Vehicle","244","LEXINGTON AVE",,"244 LEXINGTON AVE Cambridge, MA","42.382542999999998","-71.142071000000001",
"24122","2010-04-28T10:30:00.000","Thursday","Motorcycle","Parked Vehicle",,"OXFORD AVE","EVERETT ST"," OXFORD AVE & EVERETT ST Cambridge, MA","42.379809999999999","-71.116491999999994",
"24120","2010-04-28T10:30:00.000","Wednesday","Taxi","Auto","22","GARDEN ST",,"22 GARDEN ST Cambridge, MA","42.377864000000002","-71.123547000000002",
"24124","2010-04-28T18:40:00.000","Wednesday","Auto","Bicycle",,"Hampshire St","Amory St"," Hampshire St & Amory St Cambridge, MA","42.372844999999998","-71.099759000000006",
"24121","2010-04-28T21:27:00.000","Wednesday","Auto","Auto",,"Massachusetts Ave","Russell St"," Massachusetts Ave & Russell St Cambridge, MA","42.391768999999996","-71.123869999999997",
"24129","2010-04-29T15:45:00.000","Thursday","Bus (Other)","Auto",,"Binney St","Third St"," Binney St & Third St Cambridge, MA","42.365678000000003","-71.082406000000006",
"24130","2010-04-29T16:41:00.000","Thursday","Auto","Auto",,"Massachusetts Ave","Sidney St"," Massachusetts Ave & Sidney St Cambridge, MA","42.362949999999998","-71.099580000000003",
"24131","2010-04-30T09:00:00.000","Friday","Taxi","Auto",,"KIRKLAND ST","Trowbridge St"," KIRKLAND ST & Trowbridge St Cambridge, MA","42.377628999999999","-71.109392999999997",
"24148","2010-04-30T13:25:00.000","Friday","Truck","Parked Vehicle","159","Brattle St",,"159 Brattle St Cambridge, MA","42.377524999999999","-71.134175999999997",
"24132","2010-04-30T15:00:00.000","Friday","Auto","Auto","39","PLYMOUTH ST",,"39 PLYMOUTH ST Cambridge, MA","42.369011999999998","-71.092326999999997",
"24133","2010-04-30T15:59:00.000","Friday","Auto","Parked Vehicle","2","Bond St",,"2 Bond St Cambridge, MA","42.380516999999998","-71.127195",
"24134","2010-04-30T17:03:00.000","Friday","Bicycle",,"100","MAIN ST",,"100 MAIN ST Cambridge, MA","42.361508999999998","-71.082553000000004",
"24135","2010-04-30T17:45:00.000","Friday","Auto","Auto","35","White St",,"35 White St Cambridge, MA","42.388905999999999","-71.119191999999998",
"24136","2010-04-30T22:30:00.000","Friday","Auto","Parked Vehicle","105","FIFTH ST",,"105 FIFTH ST Cambridge, MA","42.369816999999998","-71.083618999999999",
"24137","2010-05-01T01:25:00.000","Saturday","Motorcycle","Auto","485","Massachusetts Ave",,"485 Massachusetts Ave Cambridge, MA","42.364145000000001","-71.101292999999998",
"24138","2010-05-01T12:49:00.000","Saturday","Auto","Auto",,"Albany St","Massachusetts Ave"," Albany St & Massachusetts Ave Cambridge, MA","42.360827999999998","-71.096012000000002",
"24141","2010-05-01T16:19:00.000","Saturday","Auto","Parked Vehicle",,"Cambridge St","HOVEY AVE"," Cambridge St & HOVEY AVE Cambridge, MA","42.374637999999997","-71.107881000000006",
"24139","2010-05-01T17:25:00.000","Saturday","Taxi","Auto",,"Massachusetts Ave","Broadway"," Massachusetts Ave & Broadway Cambridge, MA","42.375951000000001","-71.118379000000004",
"24142","2010-05-01T18:08:00.000","Saturday","Auto","Auto",,"GARDEN ST","Massachusetts Ave"," GARDEN ST & Massachusetts Ave Cambridge, MA","42.375487","-71.119919999999993",
"24163","2010-05-01T21:59:00.000","Saturday","Auto","Parked Vehicle",,"IRVING ST",," IRVING ST &  Cambridge, MA",,,
"24162","2010-05-01T23:29:00.000","Saturday","Auto","Parked Vehicle","2406","Massachusetts Ave",,"2406 Massachusetts Ave Cambridge, MA","42.368924999999997","-71.110257000000004",
"24143","2010-05-03T15:11:00.000","Monday","Auto","Auto",,"PLEASANT ST","GREEN ST"," PLEASANT ST & GREEN ST Cambridge, MA","42.365872000000003","-71.106027999999995",
"24144","2010-05-03T16:30:00.000","Monday","Auto","Parked Vehicle",,"Brattle St",," Brattle St &  Cambridge, MA",,,
"24145","2010-05-04T08:00:00.000","Tuesday","Auto","Auto",,"Massachusetts Ave","Columbia St"," Massachusetts Ave & Columbia St Cambridge, MA","42.363104999999997","-71.099874999999997",
"24146","2010-05-04T09:30:00.000","Tuesday","Auto","Auto",,"Concord Ave","Blanchard Rd"," Concord Ave & Blanchard Rd Cambridge, MA","42.390976999999999","-71.157285000000002",
"24147","2010-05-04T13:30:00.000","Tuesday","Auto","Parked Vehicle","5","MAPLE AVE",,"5 MAPLE AVE Cambridge, MA","42.371713","-71.105484000000004",
"24153","2010-05-05T00:00:00.000","Wednesday","Auto","Parked Vehicle","401","Cambridge St",,"401 Cambridge St Cambridge, MA","42.371488999999997","-71.082768000000002",
"24154","2010-05-05T06:11:00.000","Wednesday","Taxi","Moped",,"Massachusetts Ave","Sidney St"," Massachusetts Ave & Sidney St Cambridge, MA","42.362949999999998","-71.099580000000003",
"24149","2010-05-05T20:00:00.000","Wednesday","Auto","Auto",,"GREEN ST","Sellers St"," GREEN ST & Sellers St Cambridge, MA","42.366627999999999","-71.107290000000006",
"24150","2010-05-05T23:33:00.000","Wednesday","Auto","Bicycle",,"Western Ave","Putnam Ave"," Western Ave & Putnam Ave Cambridge, MA","42.364483999999997","-71.113893000000004",
"24155","2010-05-06T00:00:00.000","Thursday","Auto","Parked Vehicle","32","KINNAIRD ST",,"32 KINNAIRD ST Cambridge, MA","42.365613000000003","-71.109010999999995",
"24156","2010-05-06T09:24:00.000","Thursday","Truck","Auto",,"Fairmont Ave","Andrew St"," Fairmont Ave & Andrew St Cambridge, MA","42.362037000000001","-71.111389000000003",
"24157","2010-05-06T10:21:00.000","Thursday","Auto","Bicycle","675","Massachusetts Ave",,"675 Massachusetts Ave Cambridge, MA","42.365813000000003","-71.104082000000005",
"24158","2010-05-06T11:35:00.000","Thursday","Auto","Taxi","119","Windsor St",,"119 Windsor St Cambridge, MA","42.364485999999999","-71.096737000000005",
"24159","2010-05-06T15:10:00.000","Thursday","Auto","Auto",,"Massachusetts Ave","MEACHAM RD"," Massachusetts Ave & MEACHAM RD Cambridge, MA","42.39508","-71.12764",
"24160","2010-05-06T15:40:00.000","Thursday","Auto","Bicycle","931","Massachusetts Ave",,"931 Massachusetts Ave Cambridge, MA","42.368799000000003","-71.109409999999997",
"24161","2010-05-06T18:49:00.000","Thursday","Auto","Pedestrian",,"QUINCY ST","OXFORD AVE"," QUINCY ST & OXFORD AVE Cambridge, MA",,,
"24164","2010-05-06T21:59:00.000","Thursday","Auto","Auto","140","Richdale Ave",,"140 Richdale Ave Cambridge, MA","42.389046","-71.126164000000003",
"24165","2010-05-07T08:00:00.000","Friday","Auto","Bicycle",,"Cambridge St","FIRST ST"," Cambridge St & FIRST ST Cambridge, MA","42.370635999999998","-71.076933999999994",
"24166","2010-05-07T08:39:00.000","Friday","Auto","Auto",,"Allston St","Brookline St"," Allston St & Brookline St Cambridge, MA","42.358105000000002","-71.107247000000001",
"24169","2010-05-07T10:09:00.000","Friday","Auto","Auto","213","Concord Ave",,"213 Concord Ave Cambridge, MA","42.382671000000002","-71.131263000000004",
"24170","2010-05-07T11:29:00.000","Friday","Auto","Auto","1600","Cambridge St",,"1600 Cambridge St Cambridge, MA","42.374471","-71.107017999999997",
"24473","2010-05-07T14:20:00.000","Monday","Auto","Parked Vehicle","285","PEARL ST",,"285 PEARL ST Cambridge, MA","42.357827","-71.110202000000001",
"24167","2010-05-07T14:28:00.000","Friday","Taxi","School Bus","147","Hampshire St",,"147 Hampshire St Cambridge, MA","42.371327000000001","-71.097695999999999",
"24168","2010-05-07T18:30:00.000","Friday","Bicycle","Parked Vehicle",,"Cambridge St","OAK ST"," Cambridge St & OAK ST Cambridge, MA","42.373576999999997","-71.099661999999995",
"24172","2010-05-08T13:15:00.000","Saturday","Auto","Pedestrian",,"Cambridge St","PRESCOTT ST"," Cambridge St & PRESCOTT ST Cambridge, MA","42.375354999999999","-71.113415000000003",
"24171","2010-05-08T19:15:00.000","Saturday","Auto","Pedestrian",,"Hampshire St","Clark St"," Hampshire St & Clark St Cambridge, MA","42.36748","-71.093227999999996",
"24173","2010-05-08T20:49:00.000","Saturday","Auto","Parked Vehicle",,"Massachusetts Ave","Vassar St"," Massachusetts Ave & Vassar St Cambridge, MA","42.360154000000001","-71.094881999999998",
"24174","2010-05-08T21:23:00.000","Saturday","Auto","Fixed Object","20","Rindge Ave",,"20 Rindge Ave Cambridge, MA","42.392456000000003","-71.125907999999995",
"24188","2010-05-09T15:30:00.000","Sunday","Auto","Parked Vehicle","1","Cambridgeside Pl",,"1 Cambridgeside Pl Cambridge, MA","42.367026000000003","-71.076580000000007",
"24175","2010-05-09T17:42:00.000","Sunday","Auto","Auto","1305","Cambridge St",,"1305 Cambridge St Cambridge, MA","42.373632999999998","-71.099373",
"24176","2010-05-10T00:53:00.000","Monday","Auto","Fixed Object",,"Concord Ave","Fern St"," Concord Ave & Fern St Cambridge, MA","42.385955000000003","-71.138872000000006",
"24182","2010-05-10T07:47:00.000","Monday","Auto","Bicycle",,"Broadway","PROSPECT ST"," Broadway & PROSPECT ST Cambridge, MA","42.369317000000002","-71.101021000000003",
"24185","2010-05-10T08:00:00.000","Monday","Auto","Auto",,"Brattle St",," Brattle St &  Cambridge, MA",,,
"24178","2010-05-10T11:49:00.000","Monday","Auto","Parked Vehicle","99","Brattle St",,"99 Brattle St Cambridge, MA","42.376724000000003","-71.124654000000007",
"24345","2010-05-10T12:00:00.000",,"Truck","Parked Vehicle","491","Broadway",,"491 Broadway Cambridge, MA","42.375323999999999","-71.114851000000002",
"24184","2010-05-10T12:59:00.000","Monday","Auto","Parked Vehicle","795","Massachusetts Ave",,"795 Massachusetts Ave Cambridge, MA","42.367037000000003","-71.105751999999995",
"24186","2010-05-10T13:44:00.000","Monday","Auto","Parked Vehicle","725","Concord Ave",,"725 Concord Ave Cambridge, MA","42.390473999999998","-71.152218000000005",
"24187","2010-05-10T15:14:00.000","Monday","Taxi","Bicycle","22","ELIOT ST",,"22 ELIOT ST Cambridge, MA","42.371758999999997","-71.121285999999998",
"24179","2010-05-10T15:30:00.000","Monday","Truck","Auto",,"Concord Ave","SMITH PL"," Concord Ave & SMITH PL Cambridge, MA","42.390112999999999","-71.150661999999997",
"24180","2010-05-10T17:20:00.000","Monday","Auto","Bicycle",,"Broadway","Norfolk St"," Broadway & Norfolk St Cambridge, MA","42.368519999999997","-71.099001000000001",
"24181","2010-05-10T18:53:00.000","Monday","Auto","Auto",,"Concord Ave","Wheeler St"," Concord Ave & Wheeler St Cambridge, MA","42.388627999999997","-71.144098",
"24190","2010-05-11T16:30:00.000","Tuesday","Auto","Parked Vehicle","71","FULKERSON ST",,"71 FULKERSON ST Cambridge, MA","42.369878","-71.087503999999996",
"24522","2010-05-11T23:35:00.000","Tuesday","Auto","Truck","411","Norfolk St",,"411 Norfolk St Cambridge, MA","42.374851","-71.095115000000007",
"24189","2010-05-12T07:50:00.000","Tuesday","Auto","Auto",,"HARVARD ST","PROSPECT ST"," HARVARD ST & PROSPECT ST Cambridge, MA","42.368301000000002","-71.101742999999999",
"24191","2010-05-12T14:29:00.000","Wednesday","Truck","Van","14","Warren St",,"14 Warren St Cambridge, MA","42.372543","-71.088082",
"24193","2010-05-12T20:35:00.000","Wednesday","Auto","Parked Vehicle","599","Cambridge St",,"599 Cambridge St Cambridge, MA","42.371949000000001","-71.086113999999995",
"24192","2010-05-12T21:59:00.000","Wednesday","Auto","Auto",,"Massachusetts Ave","Temple St"," Massachusetts Ave & Temple St Cambridge, MA","42.365972999999997","-71.104675",
"24197","2010-05-13T06:47:00.000","Thursday","Truck","Fixed Object","330","River St",,"330 River St Cambridge, MA","42.361815","-71.114017000000004",
"24194","2010-05-13T09:14:00.000","Thursday","Auto","Parked Vehicle","420","Broadway",,"420 Broadway Cambridge, MA","42.372615000000003","-71.109719999999996",
"24196","2010-05-13T10:30:00.000","Thursday","Auto","Auto","50","Churchill Ave",,"50 Churchill Ave Cambridge, MA","42.400441999999998","-71.132195999999993",
"24195","2010-05-13T11:04:00.000","Thursday","Auto","Auto","725","Concord Ave",,"725 Concord Ave Cambridge, MA","42.390473999999998","-71.152218000000005",
"24198","2010-05-13T14:45:00.000","Thursday","Auto","Bicycle","657","Cambridge St",,"657 Cambridge St Cambridge, MA","42.372069000000003","-71.087290999999993",
"24199","2010-05-14T10:50:00.000","Friday","Auto","Auto","405","Norfolk St",,"405 Norfolk St Cambridge, MA","42.374172000000002","-71.095710999999994",
"24200","2010-05-15T09:30:00.000","Saturday","Auto","Auto",,"Blackstone St","River St"," Blackstone St & River St Cambridge, MA","42.362009","-71.114306999999997",
"24201","2010-05-15T19:44:00.000","Saturday","Auto","Parked Vehicle","1334","Cambridge St",,"1334 Cambridge St Cambridge, MA","42.373493000000003","-71.099759000000006",
"24202","2010-05-15T21:00:00.000","Saturday","Taxi","Auto",,"Massachusetts Ave","PEARL ST"," Massachusetts Ave & PEARL ST Cambridge, MA","42.364710000000002","-71.102566999999993",
"24203","2010-05-16T14:45:00.000","Sunday","Auto","Auto",,"KINNAIRD ST","Putnam Ave"," KINNAIRD ST & Putnam Ave Cambridge, MA","42.367941999999999","-71.113525999999993",
"24204","2010-05-16T15:20:00.000","Sunday","Auto","Bicycle","445","Massachusetts Ave",,"445 Massachusetts Ave Cambridge, MA","42.363802","-71.100716000000006",
"24207","2010-05-17T12:00:00.000","Monday","Auto","Auto",,"Western Ave","Massachusetts Ave"," Western Ave & Massachusetts Ave Cambridge, MA","42.365574000000002","-71.103990999999994",
"24206","2010-05-17T14:49:00.000","Monday","Auto","Bicycle","212","Windsor St",,"212 Windsor St Cambridge, MA","42.366461000000001","-71.095544000000004",
"24208","2010-05-17T15:34:00.000","Monday","Auto","Auto","8","Museum Way",,"8 Museum Way Cambridge, MA","42.370041999999998","-71.071678000000006",
"24209","2010-05-17T18:47:00.000","Monday","Truck","Parked Vehicle","41","Market St",,"41 Market St Cambridge, MA","42.368507000000001","-71.096192000000002",
"24214","2010-05-17T18:47:00.000","Monday","Truck","Parked Vehicle","41","Market St",,"41 Market St Cambridge, MA","42.368507000000001","-71.096192000000002",
"24210","2010-05-18T01:30:00.000","Tuesday","Taxi","Taxi",,"JFK St","Brattle St"," JFK St & Brattle St Cambridge, MA","42.372774","-71.120658000000006",
"24211","2010-05-18T17:29:00.000","Tuesday","Auto","Bicycle","159","Hampshire St",,"159 Hampshire St Cambridge, MA","42.371723000000003","-71.098224000000002",
"24212","2010-05-18T17:45:00.000","Tuesday","Auto","Bicycle",,"Cottage St","River St"," Cottage St & River St Cambridge, MA","42.364041999999998","-71.108254000000002",
"24216","2010-05-19T07:18:00.000","Wednesday","School Bus","Auto",,"Massachusetts Ave","MAGOUN ST"," Massachusetts Ave & MAGOUN ST Cambridge, MA","42.400576999999998","-71.135230000000007",
"24217","2010-05-19T08:35:00.000","Wednesday","Auto","Truck",,"Massachusetts Ave","Upland Rd"," Massachusetts Ave & Upland Rd Cambridge, MA","42.388173000000002","-71.119415000000004",
"24213","2010-05-19T09:02:00.000","Wednesday","Auto","Auto",,"Massachusetts Ave","Vassar St"," Massachusetts Ave & Vassar St Cambridge, MA","42.360154000000001","-71.094881999999998",
"24215","2010-05-19T12:10:00.000","Monday","Auto","Parked Vehicle","160","Concord Ave",,"160 Concord Ave Cambridge, MA","42.381562000000002","-71.130482000000001",
"24218","2010-05-19T13:57:00.000","Wednesday","Auto","Auto",,"MAIN ST","Portland St"," MAIN ST & Portland St Cambridge, MA","42.362974000000001","-71.093633999999994",
"24221","2010-05-19T19:02:00.000","Wednesday","Taxi","Bicycle","602","GREEN ST",,"602 GREEN ST Cambridge, MA","42.368459000000001","-71.111396999999997",
"24219","2010-05-19T19:44:00.000","Wednesday","Auto","Auto",,"MAGAZINE ST",," MAGAZINE ST &  Cambridge, MA",,,
"24220","2010-05-20T00:49:00.000","Thursday","Auto","Parked Vehicle",,"Massachusetts Ave","Inman St"," Massachusetts Ave & Inman St Cambridge, MA","42.366590000000002","-71.105680000000007",
"24222","2010-05-20T05:36:00.000","Thursday","Auto","Auto",,"Concord Ave","Alpine St"," Concord Ave & Alpine St Cambridge, MA","42.385249999999999","-71.137280000000004",
"24223","2010-05-20T13:09:00.000","Tuesday","Auto","Auto",,"Concord Ave","MOULTON ST"," Concord Ave & MOULTON ST Cambridge, MA","42.389614999999999","-71.148118999999994",
"24225","2010-05-20T15:13:00.000","Thursday","Auto","Auto","186","Alewife Brook Pky",,"186 Alewife Brook Pky Cambridge, MA","42.391032000000003","-71.141350000000003",
"24278","2010-05-20T15:13:00.000","Sunday","Auto","Auto","186","Alewife Brook Pky",,"186 Alewife Brook Pky Cambridge, MA","42.391032000000003","-71.141350000000003",
"24224","2010-05-20T15:29:00.000","Thursday","Auto","School Bus","402","Rindge Ave",,"402 Rindge Ave Cambridge, MA","42.393109000000003","-71.140016000000003",
"24241","2010-05-21T09:00:00.000","Friday","Auto","Parked Vehicle","100","Cambridgeside Pl",,"100 Cambridgeside Pl Cambridge, MA","42.369137000000002","-71.077147999999994",
"24226","2010-05-21T09:30:00.000","Friday","Bus (Other)","Auto","149","Putnam Ave",,"149 Putnam Ave Cambridge, MA","42.365799000000003","-71.113701000000006",
"24227","2010-05-21T10:30:00.000","Friday","Truck","Auto","620","MEMORIAL DR","Vassar St","620 MEMORIAL DR Cambridge, MA","42.353909000000002","-71.107600000000005",
"24228","2010-05-21T10:31:00.000","Friday","Auto","Auto",,"GARDEN ST","MASON ST"," GARDEN ST & MASON ST Cambridge, MA","42.376564000000002","-71.122185000000002",
"24247","2010-05-21T10:44:00.000","Friday","Auto","Bicycle",,"Sidney St","HAMILTON ST"," Sidney St & HAMILTON ST Cambridge, MA","42.357863999999999","-71.105423000000002",
"24229","2010-05-21T12:30:00.000","Friday","Auto","Moped",,"Massachusetts Ave","Upland Rd"," Massachusetts Ave & Upland Rd Cambridge, MA","42.388173000000002","-71.119415000000004",
"24230","2010-05-21T14:49:00.000","Friday","Truck","Auto","51","Magee St",,"51 Magee St Cambridge, MA","42.366064000000001","-71.111574000000005",
"24231","2010-05-21T15:30:00.000","Friday","Auto","Parked Vehicle","100","Cambridgeside Pl",,"100 Cambridgeside Pl Cambridge, MA","42.369137000000002","-71.077147999999994",
"24232","2010-05-21T15:59:00.000","Friday","Auto","Parked Vehicle",,"PEMBERTON ST","Pemberton Ter"," PEMBERTON ST & Pemberton Ter Cambridge, MA","42.391275999999998","-71.126058999999998",
"24233","2010-05-21T18:24:00.000","Friday","Truck","Parked Vehicle",,"JEFFERSON ST","MARION ST"," JEFFERSON ST & MARION ST Cambridge, MA","42.373001000000002","-71.088785000000001",
"24234","2010-05-22T12:59:00.000","Saturday","Auto","Parked Vehicle","1","MATIGNON RD",,"1 MATIGNON RD Cambridge, MA","42.401384","-71.131338",
"24235","2010-05-22T14:20:00.000","Saturday","Auto","Auto","100","Cambridgeside Pl",,"100 Cambridgeside Pl Cambridge, MA","42.369137000000002","-71.077147999999994",
"24236","2010-05-22T15:59:00.000","Saturday","Auto","Bicycle",,"Massachusetts Ave","Windsor St"," Massachusetts Ave & Windsor St Cambridge, MA","42.361389000000003","-71.096952999999999",
"24237","2010-05-22T17:00:00.000","Saturday","Auto","Parked Vehicle","8","Inman St",,"8 Inman St Cambridge, MA","42.366911999999999","-71.105125000000001",
"24238","2010-05-22T18:13:00.000","Saturday","Truck","Bicycle",,"Rindge Ave","Clifton St"," Rindge Ave & Clifton St Cambridge, MA","42.393701999999998","-71.136228000000003",
"24239","2010-05-23T04:40:00.000","Sunday","Auto","Parked Vehicle","389","HARVARD ST",,"389 HARVARD ST Cambridge, MA","42.372145000000003","-71.113652999999999",
"24240","2010-05-23T16:38:00.000","Sunday","Auto","Auto",,"PROSPECT ST","Massachusetts Ave"," PROSPECT ST & Massachusetts Ave Cambridge, MA","42.365574000000002","-71.103990999999994",
"24259","2010-05-24T00:00:00.000","Thursday","Auto","Parked Vehicle",,"Walden St","SAVILLE ST"," Walden St & SAVILLE ST Cambridge, MA","42.383302999999998","-71.134675999999999",
"24242","2010-05-24T09:04:00.000","Monday","Auto","Parked Vehicle","85","Putnam Ave",,"85 Putnam Ave Cambridge, MA","42.367421","-71.113680000000002",
"24246","2010-05-24T17:22:00.000","Monday","Auto","Bicycle","1745","Massachusetts Ave",,"1745 Massachusetts Ave Cambridge, MA","42.369202000000001","-71.110688999999994",
"24243","2010-05-25T07:19:00.000","Tuesday","Auto","Bicycle",,"Cambridge St","SUMNER RD"," Cambridge St & SUMNER RD Cambridge, MA","42.375266000000003","-71.112729000000002",
"24244","2010-05-25T07:25:00.000","Tuesday","Auto","Pedestrian",,"HARVARD ST","Boardman Pl"," HARVARD ST & Boardman Pl Cambridge, MA","42.366646000000003","-71.096858999999995",
"24245","2010-05-25T09:43:00.000","Tuesday","Auto","Auto",,"Cambridge St","ROBERTS RD"," Cambridge St & ROBERTS RD Cambridge, MA","42.374760000000002","-71.108823999999998",
"24249","2010-05-26T12:00:00.000","Wednesday","Motorcycle","Auto",,"OXFORD AVE","EVERETT ST"," OXFORD AVE & EVERETT ST Cambridge, MA","42.379809999999999","-71.116491999999994",
"24248","2010-05-26T12:14:00.000","Wednesday","Bus (Other)","Auto","1246","Massachusetts Ave","PLYMPTON ST","1246 Massachusetts Ave Cambridge, MA","42.372487999999997","-71.116148999999993",
"24250","2010-05-26T13:47:00.000","Wednesday","Auto","Auto","41","Church St",,"41 Church St Cambridge, MA","42.374538000000001","-71.120671999999999",
"24251","2010-05-26T15:04:00.000","Wednesday","Moped","Bicycle",,"Ames St","Amherst St"," Ames St & Amherst St Cambridge, MA","42.360008999999998","-71.087643",
"24252","2010-05-26T16:27:00.000","Wednesday","Auto","Auto",,"Massachusetts Ave","Landsdowne St"," Massachusetts Ave & Landsdowne St Cambridge, MA","42.361745999999997","-71.097555999999997",
"24253","2010-05-26T17:30:00.000","Wednesday","Auto","Bicycle",,"Brattle St","LEXINGTON AVE"," Brattle St & LEXINGTON AVE Cambridge, MA","42.376345000000001","-71.139753999999996",
"24254","2010-05-26T18:56:00.000","Wednesday","Auto","Moped",,"Massachusetts Ave","DOUGLASS ST"," Massachusetts Ave & DOUGLASS ST Cambridge, MA","42.363897000000001","-71.101190000000003",
"24260","2010-05-27T07:15:00.000","Sunday","Auto","Auto","2029","Blake St","Massachusetts Ave","2029 Blake St Cambridge, MA","42.391413","-71.121583000000001",
"24261","2010-05-27T11:49:00.000","Sunday","Taxi","Bicycle",,"Massachusetts Ave","EVERETT ST"," Massachusetts Ave & EVERETT ST Cambridge, MA","42.380006000000002","-71.119917000000001",
