Crash Number,Date Time,Day Of Week,Object 1,Object 2,Street Number,Steet Name,Cross Street,Location,Latitude,Longitude,Coordinates,cambridge_cdd_zoning,cambridge_zipcodes,cambridge_neighborhoods
1500001264,09/11/2015 07:00:00 PM,Friday,PASSENGER CAR,PASSENGER CAR,,LEIGHTON ST,,,,,,,,
1500000549,04/06/2015 02:23:00 PM,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,260 GREEN STREET,,,,,,,,
1500001371,10/03/2015 02:40:00 PM,Saturday,PASSENGER CAR,,,MASSACHUSETTS AVENUE AND BROOKLINE STREET,,,,,,,,
1500001008,07/14/2015 08:27:00 PM,Tuesday,PASSENGER CAR,,,1801 MASS AVE,,,,,,,,
1500001341,09/27/2015 08:28:00 PM,Sunday,PASSENGER CAR,,,MASSACHUSETTS AVENUE/ PROSPECT STREET,,,,,,,,
1500000428,03/09/2015 09:13:00 PM,Monday,,,,,,,,,,,,
1600000498,05/02/2016 09:42:00 AM,Monday,,,,,,,,,,,,
1600000815,06/30/2016 03:00:00 PM,Thursday,PASSENGER CAR,PASSENGER CAR,,MNSR O'BRIEN HIGHWAY,,,,,,,,
1500000499,03/23/2015 07:08:00 PM,Monday,PASSENGER CAR,,,,,,,,,,,
1098,02/17/2015 11:52:00 AM,Tuesday,,,,,,,,,,,,
1600000315,03/22/2016 02:53:00 PM,Tuesday,,,,,,,,,,,,
30831,05/25/2012 11:29:00 AM,Friday,Auto,Auto,,Broadway,," Broadway &  Cambridge, MA",,,,,,
1500001185,08/25/2015 04:53:00 PM,Tuesday,"SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)",,,MAIN STREET,,,,,,,,
1600000276,03/11/2016 01:35:00 PM,Friday,PASSENGER CAR,,,55 FIRST ST,,,,,,,,
1500001748,12/31/2015 09:10:00 AM,Thursday,,,,,,,,,,,,
28829,03/02/2013 09:00:00 AM,Saturday,Auto,Parked Vehicle,,ELM ST,," ELM ST &  Cambridge, MA",,,,,,
1600000150,02/06/2016 12:08:00 PM,Saturday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,99,HAZEL ST,,99 HAZEL ST,,,,,,
16002030,03/27/2016 04:33:00 PM,Sunday,,,,,,,,,,,,
1500007,12/30/2015 02:37:00 AM,Wednesday,,,,,,,,,,,,
1500001062,07/26/2015 09:46:00 PM,Sunday,,,,,,,,,,,,
1500001506,11/02/2015 06:38:00 PM,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,MASSACHUSETTS AVE,,MASSACHUSETTS AVE,,,,,,
1500001306,09/20/2015 06:14:00 PM,Sunday,PASSENGER CAR,,362,RINDGE AVENUE  (DRIVEWAY),,362 RINDGE AVENUE  (DRIVEWAY),,,,,,
25631,02/24/2011 08:26:00 AM,Thursday,Auto,Auto,,GREEN ST,," GREEN ST &  Cambridge, MA",,,,,,
1600000239,02/29/2016 08:39:00 PM,Monday,PASSENGER CAR,,,BRATTLE STREET,,BRATTLE STREET,,,,,,
1500001301,09/20/2015 01:06:00 PM,Sunday,PASSENGER CAR,,,BROOKLINE ST,,BROOKLINE ST,,,,,,
1500000310,02/20/2015 08:43:00 AM,Friday,PASSENGER CAR,PASSENGER CAR,,OXFORD ST,,OXFORD ST,,,,,,
1500000942,06/30/2015 06:44:00 PM,Tuesday,PASSENGER CAR,PASSENGER CAR,55,FIRST STREET GARAGE,,55 FIRST STREET GARAGE,,,,,,
1500000437,03/11/2015 12:59:00 AM,Wednesday,PASSENGER CAR,PASSENGER CAR,,MT AURURN ST,ABERDEEN AVE,MT AURURN ST & ABERDEEN AVE,,,,,,
31941,03/15/2014 11:30:00 AM,Saturday,Auto,Pedestrian,359,Rindge Ave,,"359 Rindge Ave Cambridge, MA",,,,,,
1500000842,06/10/2015 02:30:00 PM,Wednesday,PASSENGER CAR,PASSENGER CAR,,MT AUBURN ST,,MT AUBURN ST,,,,,,
1500001136,08/13/2015 06:55:00 AM,Thursday,OTHER,UNKNOWN HEAVY TRUCK,,LINKSKI WAY,,LINKSKI WAY,,,,,,
1500000456,03/13/2015 08:27:00 PM,Friday,PASSENGER CAR,PASSENGER CAR,,MASSACHUSETTS AVENUE,,MASSACHUSETTS AVENUE,,,,,,
1500000191,02/09/2015 12:26:00 PM,Monday,PASSENGER CAR,"SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)",38,DUDLEY ST,,38 DUDLEY ST,,,,,,
31973,04/01/2014 08:30:00 AM,Tuesday,Auto,Auto,65,Bent St,FIRST ST,"65 Bent St Cambridge, MA",,,,,,
1500000565,04/10/2015 08:12:00 PM,Friday,"SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)",,,CAMBRIDGE STREET,,CAMBRIDGE STREET,,,,,,
1500000180,02/06/2015 10:01:00 AM,Friday,PASSENGER CAR,PASSENGER CAR,,BROADWAY,,BROADWAY,,,,,,
1600000393,04/07/2016 11:03:00 AM,Thursday,PASSENGER CAR,,,MASSACHUSETTS AVE,,MASSACHUSETTS AVE,,,,,,
1500001241,09/08/2015 12:45:00 PM,Tuesday,PASSENGER CAR,"SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)",,MCGRATH HIGHWAY,CAMBRIDGE STREET,MCGRATH HIGHWAY & CAMBRIDGE STREET,,,,,,
30192,01/24/2014 02:30:00 PM,Friday,Truck,Fixed Object,,SPRING ST,,"SPRING ST Cambridge, MA",,,,,,
1500001729,12/27/2015 04:54:00 PM,Sunday,PASSENGER CAR,,,BAYSTATE ROAD,,BAYSTATE ROAD,,,,,,
32270,06/05/2014 04:30:00 AM,Thursday,Auto,Auto,8,University Pl,,"8 University Pl Cambridge, MA",,,,,,
1600000230,02/26/2016 05:27:00 PM,Friday,PASSENGER CAR,PASSENGER CAR,,MASSACHUSETTS AVE,,MASSACHUSETTS AVE,,,,,,
1500000307,02/19/2015 07:12:00 PM,Thursday,,,,RIVER ST,MASS AVE,RIVER ST & MASS AVE,,,,,,
1600000493,04/30/2016 06:20:00 PM,Saturday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,CAMBRIDGE ST.,,CAMBRIDGE ST.,,,,,,
32382,07/04/2014 01:22:00 PM,Friday,Auto,Auto,,Norfolk St,,"Norfolk St Cambridge, MA",,,,,,
1500000285,02/17/2015 02:09:00 PM,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,2268,MASSACHUSETTS AVE,,2268 MASSACHUSETTS AVE,,,,,,
1500001262,09/11/2015 05:31:00 PM,Friday,PASSENGER CAR,,,EDUCATION ST,,EDUCATION ST,,,,,,
24774,09/16/2010 09:20:00 AM,Thursday,Auto,Bicycle,,Hampshire St,," Hampshire St &  Cambridge, MA",,,,,,
1600000648,05/31/2016 07:32:00 PM,Tuesday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,MASSACHUSETTS AVE,,MASSACHUSETTS AVE,,,,,,
1500001531,11/09/2015 02:50:00 PM,Monday,OTHER,PASSENGER CAR,,MAIN ST,,MAIN ST,,,,,,
32243,06/01/2014 06:30:00 PM,Sunday,Auto,Parked Vehicle,,Cambridgeside Pl,,"Cambridgeside Pl Cambridge, MA",,,,,,
1600000177,02/12/2016 10:55:00 PM,Friday,PASSENGER CAR,,1,PORTERSQ.,,1 PORTERSQ.,,,,,,
1500001006,07/14/2015 03:58:00 PM,Tuesday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,GARDEN STREET,,GARDEN STREET,,,,,,
32537,08/13/2014 08:18:00 PM,Wednesday,Auto,Auto,355,Binney St,,"355 Binney St Cambridge, MA",,,,,,
1600000785,06/26/2016 12:11:00 PM,Sunday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",211,ALEWIFE BK PY,,211 ALEWIFE BK PY,,,,,,
1500001045,07/23/2015 08:15:00 AM,Thursday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,COLUMBIA ST,,COLUMBIA ST,,,,,,
1500000282,02/14/2015 12:00:00 PM,Saturday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,THIRD ST,,THIRD ST,,,,,,
1500001557,11/16/2015 09:30:00 AM,Monday,PASSENGER CAR,,LOT12,MACARELLI WAY,,LOT12 MACARELLI WAY,,,,,,
23680,01/11/2010 07:30:00 PM,Monday,Auto,Parked Vehicle,,Massachusetts Ave,," Massachusetts Ave &  Cambridge, MA",,,,,,
1500000284,02/16/2015 04:00:00 PM,Monday,PASSENGER CAR,,1,SCIENCE PARK GARAGE,,1 SCIENCE PARK GARAGE,,,,,,
1500000968,07/07/2015 01:15:00 PM,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,,GARDEN ST,,GARDEN ST,,,,,,
29260,06/10/2013 06:14:00 PM,Monday,Taxi,Bicycle,,,,"  &  Cambridge, MA",,,,,,
1600000480,04/28/2016 07:59:00 PM,Thursday,PASSENGER CAR,,,CAMBRIDGE STREET,,CAMBRIDGE STREET,,,,,,
1600000249,02/29/2016 06:05:00 PM,Monday,PASSENGER CAR,PASSENGER CAR,,CEDAR ST,,CEDAR ST,,,,,,
1500000704,05/09/2015 10:40:00 PM,Saturday,PASSENGER CAR,PASSENGER CAR,N/A,JFK AND WINTHROP ST.,,N/A JFK AND WINTHROP ST.,,,,,,
1500000214,02/11/2015 09:30:00 AM,Wednesday,PASSENGER CAR,PASSENGER CAR,,ALBANY ST,,ALBANY ST,,,,,,
1600000286,03/14/2016 03:00:00 PM,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,CHARLES STREET,,CHARLES STREET,,,,,,
1500001357,09/30/2015 06:15:00 PM,Wednesday,PASSENGER CAR,,,BRATTLE STREET,,BRATTLE STREET,,,,,,
30165,01/16/2014 12:43:00 PM,Thursday,Auto,Bicycle,,Walden St,RICHARD AVE,"Walden St & RICHARD AVE Cambridge, MA",,,,,,
31931,03/13/2014 08:38:00 AM,Thursday,Auto,Pedestrian,,Columbia St,Windsor St,"Columbia St & Windsor St Cambridge, MA",,,,,,
1500000125,01/30/2015 10:24:00 PM,Friday,PASSENGER CAR,,7,BOND STREET,,7 BOND STREET,,,,,,
1500001603,11/24/2015 04:24:00 PM,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,27,DEWOLF STREET,,27 DEWOLF STREET,,,,,,
33059,11/20/2014 12:40:00 PM,Thursday,Auto,Auto,10,Callender St,,"10 Callender St Cambridge, MA",,,,,,
26169,04/20/2011 03:01:00 PM,,Auto,Taxi,,MEMORIAL DR,," MEMORIAL DR &  Cambridge, MA",,,,,,
1861,03/16/2015 05:57:00 PM,Monday,SINGLE UNIT TRUCK (3 0R MORE AXLES),,,MASSACHUSETTS AVE,RIVER STREET,MASSACHUSETTS AVE & RIVER STREET,,,,,,
1600000459,04/23/2016 04:41:00 AM,Saturday,PASSENGER CAR,,160,ALEWIFE BROOK PARKWAY,,160 ALEWIFE BROOK PARKWAY,,,,,,
30893,06/10/2012 03:47:00 PM,Sunday,Auto,Auto,,Hampshire St,Bigelow St," Hampshire St & Bigelow St Cambridge, MA",,,,,,
24344,04/16/2010 10:38:00 AM,,Auto,Auto,,,,"  &  Cambridge, MA",,,,,,
31685,12/13/2012 12:59:00 PM,Thursday,Auto,Parked Vehicle,,Bishop Allen Dr,," Bishop Allen Dr &  Cambridge, MA",,,,,,
24029,04/10/2010 09:39:00 AM,Saturday,Auto,Fixed Object,,,,"  &  Cambridge, MA",,,,,,
26243,07/22/2011 01:43:00 AM,Friday,Auto,Fixed Object,,Jackson Pl,," Jackson Pl &  Cambridge, MA",,,,,,
1500000272,02/14/2015 07:55:00 PM,Saturday,PASSENGER CAR,,,HARDING STREET,,HARDING STREET,,,,,,
29071,05/03/2013 07:30:00 AM,Friday,Auto,Pedestrian,,Rindge Ave,," Rindge Ave &  Cambridge, MA",,,,,,
1500000449,03/12/2015 05:59:00 PM,Thursday,PASSENGER CAR,,,ROOSVELT TOWERS,,ROOSVELT TOWERS,,,,,,
1500000787,05/30/2015 08:31:00 AM,Saturday,PASSENGER CAR,PASSENGER CAR,174,FRESH POND PKWY,,174 FRESH POND PKWY,,,,,,
1500000353,02/24/2015 02:45:00 PM,Tuesday,PASSENGER CAR,PASSENGER CAR,,MT AUBURN ST,,MT AUBURN ST,,,,,,
1500000005,01/01/2015 06:52:00 AM,Thursday,PASSENGER CAR,PASSENGER CAR,,BROADWAY ST.,GALILEO BLVD.,BROADWAY ST. & GALILEO BLVD.,,,,,,
31537,11/07/2012 10:19:00 AM,Wednesday,Auto,Bicycle,,Cardinal Medeiros Ave,," Cardinal Medeiros Ave &  Cambridge, MA",,,,,,
1500001664,12/09/2015 07:10:00 PM,Wednesday,,,,PEARL STREET,,PEARL STREET,,,,,,
1500001366,10/02/2015 04:27:00 PM,Friday,"SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)",,99,HAMPSHIRE STRETT,,99 HAMPSHIRE STRETT,,,,,,
1500001331,09/24/2015 06:50:00 PM,Thursday,PASSENGER CAR,,,CAMBRIDGESIDE PLACE,,CAMBRIDGESIDE PLACE,,,,,,
31321,09/22/2012 08:00:00 PM,Saturday,Auto,Parked Vehicle,,HARDING ST,," HARDING ST &  Cambridge, MA",,,,,,
1600000356,03/31/2016 09:30:00 AM,Thursday,PASSENGER CAR,,,FRESH POND PARKWAY,,FRESH POND PARKWAY,,,,,,
25844,04/13/2011 05:49:00 PM,,Auto,Auto,,Bishop Allen Dr,," Bishop Allen Dr &  Cambridge, MA",,,,,,
1500000218,02/11/2015 01:46:00 PM,Wednesday,,PASSENGER CAR,,,RINDGE AVE,RINDGE AVE,,,,,,
32221,05/26/2014 06:18:00 PM,Monday,Taxi,Pedestrian,,Columbia St,,"Columbia St Cambridge, MA",,,,,,
30391,02/13/2012 10:12:00 AM,Monday,Auto,Parked Vehicle,,FULKERSON ST,," FULKERSON ST &  Cambridge, MA",,,,,,
29037,04/26/2013 08:29:00 AM,Friday,Auto,Parked Vehicle,,GARDEN ST,," GARDEN ST &  Cambridge, MA",,,,,,
1500000154,02/04/2015 12:02:00 AM,Wednesday,PASSENGER CAR,PASSENGER CAR,,WINTHROP STREET,,WINTHROP STREET,,,,,,
1500001716,12/22/2015 12:09:00 PM,Tuesday,PASSENGER CAR,PASSENGER CAR,1875,MASS AVE,,1875 MASS AVE,,,,,,
26769,11/09/2011 08:29:00 AM,Wednesday,Auto,Bicycle,,Massachusetts Ave,," Massachusetts Ave &  Cambridge, MA",,,,,,
1600000303,03/18/2016 10:15:00 AM,Friday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,THORNDIKE ST,,THORNDIKE ST,,,,,,
32883,11/04/2014 11:14:00 AM,Tuesday,Auto,Auto,,Bishop Allen Dr,,"Bishop Allen Dr Cambridge, MA",,,,,,
24666,08/25/2010 03:00:00 PM,Wednesday,Auto,Auto,,KIRKLAND ST,," KIRKLAND ST &  Cambridge, MA",,,,,,
1500000170,02/05/2015 11:24:00 PM,Thursday,PASSENGER CAR,PASSENGER CAR,84,WALDEN ST,,84 WALDEN ST,,,,,,
33057,11/20/2014 11:48:00 AM,Thursday,Auto,Auto,,Alewife Brook Pky,,"Alewife Brook Pky Cambridge, MA",,,,,,
31529,11/06/2012 06:49:00 AM,Tuesday,Auto,Pedestrian,,,,"  &  Cambridge, MA",,,,,,
26196,07/12/2011 12:00:00 AM,Tuesday,Auto,Parked Vehicle,,Putnam Ave,," Putnam Ave &  Cambridge, MA",,,,,,
31535,11/06/2012 07:30:00 PM,Tuesday,Auto,Fixed Object,,New St,," New St &  Cambridge, MA",,,,,,
28686,02/01/2013 06:20:00 PM,Friday,Auto,Parked Vehicle,,Kendall Sq,Binney St," Kendall Sq & Binney St Cambridge, MA",,,,,,
1500000023,01/07/2015 01:45:00 PM,Wednesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,GALILEI WAY,,GALILEI WAY,,,,,,
30714,05/07/2012 04:30:00 PM,Monday,Auto,Bicycle,2,University Pl,MOUNT AUBURN PL,"2 University Pl Cambridge, MA",,,,,,
1500000130,01/31/2015 05:06:00 PM,Saturday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,NORFOLK ST.,,NORFOLK ST.,,,,,,
1600000101,01/23/2016 02:51:00 PM,Saturday,PASSENGER CAR,,,BISHOP ALLEN DR.,,BISHOP ALLEN DR.,,,,,,
1500000303,02/19/2015 10:22:00 AM,Thursday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,,WALDEN ST,,,,,,
30690,04/28/2012 12:00:00 PM,Saturday,Auto,Parked Vehicle,,Porter Sq,," Porter Sq &  Cambridge, MA",,,,,,
1600000236,02/28/2016 05:27:00 PM,Sunday,PASSENGER CAR,PASSENGER CAR,,ELLIOT,,ELLIOT,,,,,,
27109,12/13/2011 03:14:00 PM,,Auto,Auto,,Alewife Brook Pky,," Alewife Brook Pky &  Cambridge, MA",,,,,,
25935,05/10/2011 06:59:00 PM,Tuesday,Auto,Moped,,Berkshire St,," Berkshire St &  Cambridge, MA",,,,,,
32960,10/05/2014 07:18:00 PM,Sunday,Auto,Auto,,Cambridgeside Pl,,"Cambridgeside Pl Cambridge, MA",,,,,,
24937,10/15/2010 08:00:00 PM,Friday,Auto,Pedestrian,,Rindge Ave,," Rindge Ave &  Cambridge, MA",,,,,,
25561,02/11/2011 06:31:00 AM,Thursday,Bicycle,Parked Vehicle,,Trowbridge St,MEMORIAL DR," Trowbridge St & MEMORIAL DR Cambridge, MA",,,,,,
1600000644,05/31/2016 12:10:00 PM,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,,BINNEY ST,,BINNEY ST,,,,,,
1600000008,01/04/2016 07:09:00 PM,Monday,PASSENGER CAR,,,MASSACHUSETTS AVE,,MASSACHUSETTS AVE,,,,,,
1500000167,02/05/2015 05:25:00 PM,Thursday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",BUS SEATS MORE THAN 15 PEOPLE,,BROADWAY STREET.,,BROADWAY STREET.,,,,,,
1500000431,03/10/2015 10:28:00 AM,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,RICHDALE AVE,,RICHDALE AVE,,,,,,
31008,07/12/2012 09:00:00 AM,,Auto,Truck,,Cambridgepark Dr,Acorn Park," Cambridgepark Dr & Acorn Park Cambridge, MA",,,,,,
25017,11/01/2010 05:55:00 AM,Monday,Auto,Fixed Object,1,SHADY HILL RD,SCOTT ST,"1 SHADY HILL RD Cambridge, MA",,,,,,
1600000125,01/30/2016 09:59:00 AM,Saturday,PASSENGER CAR,,24,HOMER AV,,24 HOMER AV,,,,,,
32719,09/21/2014 06:30:00 PM,Sunday,Auto,Parked Vehicle,79,JAMES ST,,"79 JAMES ST Cambridge, MA",,,,,,
31937,03/14/2014 01:09:00 PM,Friday,Auto,Truck,,Broadway,Galileo Galilei Way,"Broadway & Galileo Galilei Way Cambridge, MA",,,,,,
1500000814,06/05/2015 11:44:00 AM,Friday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,143,SHERMAN STREET (ACROSS),,143 SHERMAN STREET (ACROSS),,,,,,
1600000516,05/05/2016 10:20:00 AM,Thursday,BUS SEATS MORE THAN 15 PEOPLE,PASSENGER CAR,,BENT ST,,BENT ST,,,,,,
31201,08/28/2012 09:17:00 AM,Tuesday,Truck,Bicycle,,MASON ST,Albany St," MASON ST & Albany St Cambridge, MA",,,,,,
1500000244,02/13/2015 12:15:00 AM,Friday,PASSENGER CAR,OTHER,,FRESH POND PKWY,,FRESH POND PKWY,,,,,,
26936,12/10/2011 09:46:00 AM,,Auto,Auto,,Walden St,," Walden St &  Cambridge, MA",,,,,,
31641,12/02/2012 05:00:00 PM,Sunday,Auto,Parked Vehicle,,PLYMOUTH ST,," PLYMOUTH ST &  Cambridge, MA",,,,,,
1500001583,11/20/2015 03:32:00 AM,Friday,PASSENGER CAR,PASSENGER CAR,,MEMORIAL DRIVR,RIVER ST,MEMORIAL DRIVR & RIVER ST,,,,,,
1600000732,06/15/2016 07:56:00 PM,Wednesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,MASSACHUSETTS AVE,,MASSACHUSETTS AVE,,,,,,
26966,12/22/2011 12:00:00 AM,Thursday,MBTA Bus,Parked Vehicle,,GARDEN ST,," GARDEN ST &  Cambridge, MA",,,,,,
32010,04/05/2014 02:27:00 PM,Saturday,Auto,Auto,59,GRANT ST,Banks St,"59 GRANT ST Cambridge, MA",,,,,,
1500000879,06/21/2015 02:59:00 AM,Sunday,PASSENGER CAR,PASSENGER CAR,,MASSACHUSETTS AVEUNE,,MASSACHUSETTS AVEUNE,,,,,,
1600000167,02/10/2016 11:45:00 AM,Wednesday,PASSENGER CAR,,,INMAN ST,,INMAN ST,,,,,,
30124,01/05/2014 07:44:00 PM,Sunday,Auto,Auto,,Broadway,,"Broadway &  Cambridge, MA",,,,,,
26229,07/16/2011 07:14:00 PM,Saturday,Auto,Fixed Object,,MONTAGUE ST,," MONTAGUE ST &  Cambridge, MA",,,,,,
1500000352,02/24/2015 02:29:00 PM,Tuesday,OTHER,PASSENGER CAR,202,THRID STREET,,202 THRID STREET,,,,,,
1500000361,02/25/2015 02:20:00 PM,Wednesday,PASSENGER CAR,,,VANDINE ST. AT BERKSHIRE ST.,,VANDINE ST. AT BERKSHIRE ST.,,,,,,
1600000453,04/22/2016 10:37:00 AM,Friday,UNKNOWN HEAVY TRUCK,PASSENGER CAR,,BOW ST,,BOW ST,,,,,,
1500000441,03/11/2015 05:02:00 PM,Wednesday,PASSENGER CAR,PASSENGER CAR,,COPERWAITE ST.,BANKS ST.,COPERWAITE ST. & BANKS ST.,,,,,,
24422,07/06/2010 09:33:00 PM,,Auto,Auto,,Putnam Ave,Brookline St," Putnam Ave & Brookline St Cambridge, MA",42.357368999999998,-71.108023000000003,,,,
1500000292,02/18/2015 08:33:00 AM,Wednesday,PASSENGER CAR,,121,SCIARAPPA (OPP),,121 SCIARAPPA (OPP),,,,,,
33243,12/30/2014 03:27:00 PM,Tuesday,Auto,Taxi,,Third St,,"Third St Cambridge, MA",,,,,,
1500000919,06/26/2015 05:35:00 PM,Friday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,10,NORFOLK ST,,10 NORFOLK ST,,,,,,
25905,05/01/2011 01:15:00 PM,Sunday,Auto,Fixed Object,700,Concord Ave,,"700 Concord Ave Cambridge, MA",,,,,,
30611,04/12/2012 07:12:00 AM,,Auto,Miscellaneous,,Cambridgepark Dr,," Cambridgepark Dr &  Cambridge, MA",,,,,,
1600000359,03/31/2016 09:12:00 PM,Thursday,PASSENGER CAR,,,LINSKY WAY,,LINSKY WAY,,,,,,
26770,11/09/2011 09:40:00 AM,Wednesday,Truck,Auto,,Cedar St,Rindge Ave," Cedar St & Rindge Ave Cambridge, MA",,,,,,
31813,02/15/2014 02:30:00 PM,Saturday,Auto,Auto,,Broadway,Binney St,"Broadway & Binney St Cambridge, MA",,,,,,
1500000161,02/05/2015 08:15:00 AM,Thursday,PASSENGER CAR,,57,GROSIER RD,,57 GROSIER RD,,,,,,
1500000574,04/11/2015 09:43:00 PM,Saturday,PASSENGER CAR,PASSENGER CAR,,JFK ST.,,JFK ST.,,,,,,
1600000519,05/06/2016 10:00:00 AM,Friday,PASSENGER CAR,PASSENGER CAR,,WEBSTER AVE,CAMBRIDGE STREET,WEBSTER AVE & CAMBRIDGE STREET,,,,,,
1500001628,12/01/2015 08:00:00 PM,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,,MASSACHUSETTS AVE,,MASSACHUSETTS AVE,,,,,,
1500000718,05/14/2015 09:03:00 AM,Thursday,PASSENGER CAR,,186,WINDSOR ST,,186 WINDSOR ST,,,,,,
31592,11/20/2012 05:10:00 PM,Tuesday,Auto,Auto,,Porter Sq,," Porter Sq &  Cambridge, MA",,,,,,
1500000451,03/13/2015 09:40:00 AM,Friday,,PASSENGER CAR,,MARIE AVENUE,,MARIE AVENUE,,,,,,
1500000837,06/10/2015 08:40:00 PM,Wednesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,292,CONCORD AVE.   /REAR PKING LOT,,292 CONCORD AVE.   /REAR PKING LOT,,,,,,
31296,09/18/2012 07:44:00 AM,Tuesday,Auto,Bicycle,,MASON ST,STATE ST," MASON ST & STATE ST Cambridge, MA",,,,,,
1500001394,10/08/2015 08:59:00 PM,Thursday,PASSENGER CAR,,,GARDEN STREET,,GARDEN STREET,,,,,,
24242,05/24/2010 09:04:00 AM,Monday,Auto,Parked Vehicle,85,Putnam Ave,,"85 Putnam Ave Cambridge, MA",42.367421,-71.113680000000002,,,,
32729,09/23/2014 08:50:00 AM,Tuesday,Auto,Bicycle,,Windsor St,,"Windsor St Cambridge, MA",,,,,,
24294,06/04/2010 06:59:00 AM,Friday,Auto,Parked Vehicle,,Ballord Pl,," Ballord Pl &  Cambridge, MA",,,,,,
24009,04/04/2010 06:59:00 AM,Sunday,Auto,Auto,,LINE ST,," LINE ST &  Cambridge, MA",,,,,,
23722,01/25/2010 03:20:00 PM,Monday,Auto,Pedestrian,,KIRKLAND ST,," KIRKLAND ST &  Cambridge, MA",,,,,,
1500000706,05/11/2015 01:30:00 AM,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,84,BRATTLE ST,,84 BRATTLE ST,,,,,,
1500001599,11/23/2015 09:15:00 PM,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,CAMBRIDGE ST,,CAMBRIDGE ST,,,,,,
30675,04/28/2012 08:00:00 PM,Saturday,Auto,Parked Vehicle,,Cambridgeside Pl,," Cambridgeside Pl &  Cambridge, MA",,,,,,
1600000491,04/30/2016 12:49:00 PM,Saturday,PASSENGER CAR,PASSENGER CAR,626,MT AUBURN ST,,626 MT AUBURN ST,,,,,,
33152,12/08/2014 01:05:00 PM,Monday,Taxi,Auto,,FRESH POND PKY,,"FRESH POND PKY Cambridge, MA",,,,,,
31716,12/20/2012 01:30:00 PM,,Auto,Parked Vehicle,,Bay State Rd,," Bay State Rd &  Cambridge, MA",,,,,,
30227,01/03/2012 12:30:00 PM,Tuesday,Auto,Fixed Object,,Technology Sq,," Technology Sq &  Cambridge, MA",,,,,,
25500,02/05/2011 10:15:00 AM,Saturday,Auto,Auto,,Massachusetts Ave,," Massachusetts Ave &  Cambridge, MA",,,,,,
1500000429,03/09/2015 08:56:00 PM,Monday,PASSENGER CAR,,58-60,ORCHARD STREET,,58-60 ORCHARD STREET,,,,,,
