"the_geom","segmentid","planareaid","councildis","color","startloc","endloc","restlen","offset","insidectyb","landuse","facilityid","condition","globalid"
"MULTILINESTRING ((-122.26453081152833 37.84878987199058, -122.26446247329616 37.84879884127961))","240","3","1","Blue","287.0","307.0","20.0","Right","-1","EssFac","49060",,"191800f0-ad18-47be-aad8-618a0b05aa63"
"MULTILINESTRING ((-122.26546235211269 37.84867975045934, -122.26539350610251 37.84868580717756))","240","3","1","Blue","15.0","35.0","20.0","Right","-1","EssFac","49061",,"661aa7a9-0aad-41da-ab13-6094ae16f738"
"MULTILINESTRING ((-122.25276195482091 37.82921314016283, -122.25272476261743 37.82919786895749, -122.25270729156053 37.82918492627828))","1264","3","1","Blue","176.0","195.0","19.0","Left","-1","Res","49090",,"8a896e6e-71b0-405f-bcbb-d2ff8af6e795"
"MULTILINESTRING ((-122.2688626637381 37.831692845318024, -122.26879476677193 37.83168203439601))","686","3","1","Blue","466.0","486.0","20.0","Right","-1","Res","49118",,"539dd5c2-c6a6-468e-b334-a8680b2e910c"
"MULTILINESTRING ((-122.27234852584434 37.83284003673918, -122.2722806096469 37.83282929658063))","760","3","1","Blue","276.97372","256.97372","20.0","Left","-1","Res","49147",,"2443898e-00cb-4c1a-8859-9eb19040c08e"
"MULTILINESTRING ((-122.27100438144227 37.83335755413083, -122.2709364742425 37.83334677340856))","1887","3","1","Blue","597.0","617.0","20.0","Left","-1","Res","49151",,"6d1cd586-ea9b-44db-a4c6-2798809ce47f"
"MULTILINESTRING ((-122.2704294606597 37.83291498390735, -122.27041696454518 37.832969008774946))","772","3","1","Blue","89.0","109.0","20.0","Right","-1","Res","49175",,"bdfbccbd-a3ee-4950-8130-e098fe659f2b"
"MULTILINESTRING ((-122.27300438147194 37.83385221306272, -122.27299197258533 37.83390625042576))","829","3","1","Blue","16.0","36.0","20.0","Left","-1","Com","49200",,"d3f0f44c-430d-4963-97a0-22554fee4d1b"
"MULTILINESTRING ((-122.27420187988592 37.82997761094203, -122.27418539602454 37.83004501210096))","745","3","1","Blue","4.0","29.0","25.0","Right","-1","Res","49276",,"2f858739-b52b-4b31-b7ad-1897efe267d4"
"MULTILINESTRING ((-122.27698373115297 37.830506873703925, -122.27691780305899 37.830523684224616))","1588","3","1","Blue","475.0","495.0","20.0","Left","-1","Res","49385",,"a5f5b27c-9b38-4daf-aab6-d65b50c88913"
"MULTILINESTRING ((-122.25597987951306 37.82359961802717, -122.25592405974209 37.823640727075656))","1306","3","1","Blue","170.0","192.0","22.0","Left","-1","Com","49511",,"7ac74d4a-d798-4421-ac6f-67ce18f386a7"
"MULTILINESTRING ((-122.25606686709607 37.823762990055606, -122.2560114025891 37.82380831407232))","1292","3","1","Blue","195.0","218.0","23.0","Right","-1","EssFac","49812",,"a65b0e86-7c05-4301-ba45-d467290b002b"
"MULTILINESTRING ((-122.25672293231014 37.82424490310224, -122.25665969391426 37.82429178236681))","1290","3","1","Blue","225.99466","200.99466","25.0","Left","-1","EssFac","49825",,"104e0bad-66fa-41e7-8923-7cb0fe36a2a9"
"MULTILINESTRING ((-122.25043565298122 37.826649143623925, -122.25037780849924 37.82660573068211))","1862","3","1","Blue","303.0","326.0","23.0","Left","-1","Com","49883",,"a6311418-47d8-4706-a81f-4f133424b383"
"MULTILINESTRING ((-122.24847793620243 37.829487263245035, -122.2484267361343 37.829524246616344))","1355","3","1","Blue","222.0","242.0","20.0","Right","-1","Com","50032",,"6e84d59a-813c-44ea-9294-150bc2e9e01c"
"MULTILINESTRING ((-122.25324766608875 37.82381870131001, -122.25329616288924 37.8238579072137))","1299","3","1","Blue","316.0","336.0","20.0","Right","-1","Res","50053",,"4b10609f-d27a-4e58-bce4-9e44e7310716"
"MULTILINESTRING ((-122.24914051788006 37.82862049244635, -122.24917926486407 37.82865921104728))","1347","3","1","Blue","547.51147","529.51147","18.0","Left","-1","EssFac","50068",,"c6e88c58-7b51-47b8-890b-9670281fea83"
"MULTILINESTRING ((-122.25334395738125 37.82507648573749, -122.25332718736628 37.825062499082485, -122.25324966259582 37.82500778367432))","1297","3","1","Blue","173.95065","136.95065","37.0","Left","-1","Res","50087",,"6991d9b5-9dd9-4f13-ae69-d332be3ae3f2"
"MULTILINESTRING ((-122.25276195482091 37.82921314016283, -122.25272476261743 37.82919786895749, -122.25270476132681 37.829183051571626))","1264","3","1","Blue","176.0","196.0","20.0","Left","-1","Res","50138",,"6d5599cb-b1cc-4f53-ac79-6318110a609f"
"MULTILINESTRING ((-122.26375054453085 37.82491600499359, -122.26366735614147 37.824897039764))","1427","3","3","Blue","477.0","502.0","25.0","Left","-1","Res","50176",,"9abd7d71-22c3-41a3-b368-d6b9551cc056"
"MULTILINESTRING ((-122.2640139313094 37.83027376227992, -122.26399805668657 37.83033004303315))","1407","3","1","Blue","99.0","120.0","21.0","Left","-1","Com","50236",,"113d1b96-2d43-4613-8aa0-bbaa3c1130d4"
"MULTILINESTRING ((-122.25381072644969 37.83380322386366, -122.25374376592781 37.83377821577015, -122.25373238476745 37.83377401243662))","1558","3","1","Blue","596.4894","571.4894","25.0","Left","-1","Res","50329",,"382a409d-a54f-4025-b2c4-d00997188dc6"
"MULTILINESTRING ((-122.25913985607869 37.83258050340457, -122.25909921239973 37.83258359395441, -122.25907080843776 37.83258439234369))","1199","3","1","Blue","241.52241","221.52241","20.0","Left","-1","Res","50336",,"861d35d4-d990-4562-a923-e39a63f90743"
"MULTILINESTRING ((-122.25969957000773 37.836317420537185, -122.2596816177589 37.8363566209189, -122.25967901507029 37.83636967903604))","1038","3","1","Blue","44.84724","24.84724","20.0","Right","-1","Res","50430",,"c8b2b0fc-acbd-4b52-9f57-6f8ca32d3744"
"MULTILINESTRING ((-122.2602951293945 37.836236736302816, -122.2602273930467 37.83622529350527))","1853","3","1","Blue","200.0","220.0","20.0","Left","-1","Res","50442",,"79d379bb-f05a-4b20-83d8-39e934ca684e"
"MULTILINESTRING ((-122.24985154165694 37.84145548611714, -122.24980659848335 37.84147279368654, -122.24978621391024 37.84148082444455))","948","3","1","Blue","490.39071","469.39071","21.0","Left","-1","Res","50599",,"8d8faa49-4d54-4b26-90f9-81c983e1e607"
"MULTILINESTRING ((-122.26287176668403 37.83557228144397, -122.26285682563324 37.8356287228352))","1158","3","1","Blue","189.06253","168.06253","21.0","Right","-1","Com","50693",,"861093cc-a894-4983-84e5-1fe4dec2a5ad"
"MULTILINESTRING ((-122.26021430716793 37.84336117867947, -122.26020554017556 37.84341566296248))","432","3","1","Blue","161.0","181.0","20.0","Right","-1","Res","50758",,"405c1284-85cd-46c2-a640-207e1e7bee06"
"MULTILINESTRING ((-122.25770984516907 37.844424807750876, -122.25767448705636 37.844468814321225))","446","3","1","Blue","132.0","151.0","19.0","Left","-1","Res","50759",,"06b7b787-51c7-4796-aabf-f5ec3546bbc3"
"MULTILINESTRING ((-122.2629329561985 37.835341137954536, -122.26292726403014 37.835362639489695))","1158","3","1","Blue","90.06253","82.06253","8.0","Right","-1","Com","50823",,"e35297f4-9df9-44a3-b419-1bccfb2636c4"
"MULTILINESTRING ((-122.25343907996816 37.83814184642665, -122.25338117600198 37.83811171279481))","1076","3","1","Blue","117.0","137.0","20.0","Left","-1","Res","51195",,"ba3f1225-0a17-4209-81ba-89c3b45df181"
"MULTILINESTRING ((-122.25259060939142 37.83980887809919, -122.25256073539272 37.8398458987084, -122.25255143148146 37.839857466500185))","1126","3","1","Blue","598.0","619.0","21.0","Left","-1","Res","51217",,"cae8bdb1-de4b-496d-afb2-1cc53415aa50"
"MULTILINESTRING ((-122.26447546729746 37.84453807901752, -122.26444145829045 37.84454326465791))","268","3","1","Blue","145.0","155.0","10.0","Left","-1","Res","51334",,"09ec6199-a18f-4a16-94ad-cfcf220b9ab4"
"MULTILINESTRING ((-122.2586967766512 37.84673426953804, -122.25862844091391 37.846743242642525))","1832","3","1","Blue","236.92918","216.92918","20.0","Left","-1","Res","51416",,"d52400e1-40c4-4d85-874a-22a265ec8dcb"
"MULTILINESTRING ((-122.2557313515065 37.8421067390309, -122.25567308232442 37.84207704628802))","1111","3","1","Blue","51.80844","31.80844","20.0","Left","-1","Res","51426",,"1566286e-93e4-442e-82fa-6ec0d020bbf6"
"MULTILINESTRING ((-122.2603536920811 37.84519308962145, -122.26027829804296 37.84520180583044))","421","3","1","Blue","211.0","233.0","22.0","Right","-1","Res","51435",,"764c7c0b-4eb7-42dc-a21f-c7e117e8344f"
"MULTILINESTRING ((-122.26701915348168 37.83733718562631, -122.26697132846259 37.8373434819455))","360","3","1","Blue","368.0","382.0","14.0","Left","-1","Com","51474",,"aac8e227-dea6-4cb9-81d3-e459dafa2575"
"MULTILINESTRING ((-122.25529198346108 37.799600532778705, -122.2553449756027 37.79964766888184))","860","4","3","Blue","195.0","218.0","23.0","Left","-1","Res","51510",,"d1090f6e-2ae7-4d55-b4a2-9bd457304495"
"MULTILINESTRING ((-122.25291166145313 37.793273403666745, -122.25295806356542 37.79331415926668))","637","4","2","Blue","201.0","221.0","20.0","Left","-1","Com","51524",,"b395f301-c9b4-4f1f-a430-daca4926660e"
"MULTILINESTRING ((-122.25332095093995 37.84146289243945, -122.25329376516255 37.84149634877872, -122.25328184503124 37.84151151513711))","1133","3","1","Blue","143.56599","122.56599","21.0","Left","-1","Res","51544",,"fb4926ff-e24e-4805-aa72-e26df98f9280"
"MULTILINESTRING ((-122.25528132166399 37.84052429328464, -122.25524460641067 37.84056759481112))","1116","3","1","Blue","408.0","427.0","19.0","Right","-1","Res","51563",,"22add636-c8f5-4bb4-a8f6-6439b3cc8c82"
"MULTILINESTRING ((-122.25522047309123 37.839034364294044, -122.25515943001055 37.839003018372516))","1080","3","1","Blue","31.52866","10.52866","21.0","Left","-1","Res","51598",,"16a22d12-8c56-426e-a58a-4c1e7fe3f353"
"MULTILINESTRING ((-122.26096559647647 37.83880893359084, -122.2609222126206 37.83885174801784))","1039","3","1","Blue","237.0","257.0","20.0","Left","-1","EssFac","51643",,"2afd6dcb-aedc-4a0b-b81f-07ec2f395437"
"MULTILINESTRING ((-122.25817555948258 37.83726352074218, -122.25811427263977 37.837232478263076))","1049","3","1","Blue","389.0","410.0","21.0","Left","-1","Res","51712",,"9a1c4d8c-c17b-42d3-9a11-bd35cc939dc5"
"MULTILINESTRING ((-122.25172163903129 37.79866925685837, -122.25167024726687 37.79870605308834))","1724","4","2","Blue","190.0","210.0","20.0","Right","-1","Res","51773",,"e1edb33a-2d83-44aa-aaf1-4529f1d7b302"
"MULTILINESTRING ((-122.25121405343673 37.79372434858751, -122.2511619038301 37.79376046472428))","79","4","2","Blue","40.0","60.0","20.0","Right","-1","Com","51789",,"e84046cc-7a77-4463-a49a-30d580389faf"
"MULTILINESTRING ((-122.27548802758413 37.83018205681795, -122.27542018295442 37.830171045257075))","1590","3","1","Blue","1007.44725","987.44725","20.0","Right","-1","Res","52092",,"0c1ce480-f135-48fe-9fd4-ccf8ee45ff50"
"MULTILINESTRING ((-122.26447886876593 37.84453756044443, -122.26444145829045 37.84454326465791))","268","3","1","Blue","144.0","155.0","11.0","Left","-1","Res","52106",,"74ea9ba2-7415-4a30-95bb-e317239e7149"
"MULTILINESTRING ((-122.26890726015272 37.84441182623599, -122.26890042918313 37.84441273338801))","335","3","1","Blue","435.52838","433.52838","2.0","Left","-1","Res","52140",,"d84d42ea-b38b-44c4-9b05-92e702a4bc0a"
"MULTILINESTRING ((-122.26272232398827 37.85163613341568, -122.26265751503226 37.85164518857791))","539","3","1","Blue","14.0","33.0","19.0","Left","-1","Res","52146",,"7da99fe8-4d47-47a1-9186-6c910ec23793"
"MULTILINESTRING ((-122.27994372955935 37.84675153963228, -122.27993006490613 37.846753343535894))","166","3","1","Blue","331.0","335.0","4.0","Right","-1","Res","52184",,"cd8dfdd7-e62b-4956-99ca-970d1d954db0"
"MULTILINESTRING ((-122.2514134585369 37.83908854621116, -122.25141468660422 37.83915170303587))","1072","3","1","Blue","675.0","698.0","23.0","Right","-1","Com","52199",,"cc509434-c86c-43be-a05b-beaad3b54386"
"MULTILINESTRING ((-122.25012929101415 37.846570243117974, -122.25006732204227 37.846594781018226))","1762","3","1","Blue","546.0","566.0","20.0","Left","-1","EssFac","52367",,"3fe61fa4-ff45-4cc8-bccb-5b5e6c629a33"
"MULTILINESTRING ((-122.24287501043176 37.85059294335671, -122.24279456181176 37.85062502631005))","849","3","1","Blue","308.0","334.0","26.0","Left","-1","EssFac","52477",,"8c818774-4e6c-4671-a3bd-6372019ecf9f"
"MULTILINESTRING ((-122.26904388388242 37.844393675837765, -122.2689721565527 37.84440320508511))","335","3","1","Blue","414.52838","393.52838","21.0","Left","-1","Res","52496",,"540f5ee3-85e4-415d-bb72-2e7e8e52fa0a"
"MULTILINESTRING ((-122.25116821095331 37.79046217918556, -122.25121563739191 37.790502184873795))","689","4","2","Blue","182.0","202.0","20.0","Right","-1","Res","52503",,"aed30e79-6767-41a2-b3da-4e61951809a2"
"MULTILINESTRING ((-122.24796366157376 37.79456174935541, -122.24791165368713 37.79459799439017))","766","4","2","Blue","234.0","254.0","20.0","Left","-1","Res","52504",,"cd9caf23-cd3c-419a-a1ae-0a9086a97e5b"
"MULTILINESTRING ((-122.25641160209244 37.79515496805467, -122.25636023133977 37.79519178143))","22","4","2","Blue","16.0","36.0","20.0","Left","-1","Res","52512",,"14d10af3-9f8d-43e8-aefc-f6cd2f2b3883"
"MULTILINESTRING ((-122.23330853604489 37.79805561851117, -122.2332480029057 37.798018967833315))","1576","4","2","Blue","704.0","726.0","22.0","Right","-1","Res","52546",,"7082df90-ac29-438b-90e9-f7886383d60d"
"MULTILINESTRING ((-122.2343488013466 37.79978585901005, -122.23426448274212 37.79977044435376))","436","4","2","Blue","95.81862","70.81862","25.0","Left","-1","EssFac","52552",,"5b26d0d9-a029-4280-bd0b-8a048af60d24"
"MULTILINESTRING ((-122.28269658659319 37.84419339479639, -122.28262803708459 37.84420125953718))","102","3","1","Blue","378.19664","358.19664","20.0","Right","-1","Res","52631",,"03eff129-425c-4e27-89eb-8e9da659e46f"
"MULTILINESTRING ((-122.26034048469793 37.85236957457921, -122.26033126682992 37.85242123940296))","511","3","1","Blue","124.08289","105.08289","19.0","Right","-1","EssFac","52679",,"41e7e872-1601-40dd-8139-5d22628d8951"
"MULTILINESTRING ((-122.28318155879349 37.848483477195174, -122.28311478940827 37.848498094822034))","156","3","1","Blue","55.0","75.0","20.0","Left","-1","Res","52720",,"55dc8c8d-ef7d-45c3-9d34-eee668b876e5"
"MULTILINESTRING ((-122.26687567726417 37.837356074542726, -122.26682443581527 37.83736282028338))","360","3","1","Blue","410.0","425.0","15.0","Left","-1","Com","52771",,"6f35eca6-502b-4c6b-a54a-0e76070a7c6f"
"MULTILINESTRING ((-122.2584508899891 37.796532644980125, -122.25842859153464 37.796548546332176, -122.2583926808571 37.796575720792866))","1489","4","2","Blue","264.0","287.0","23.0","Right","-1","Res","52824",,"475d5e81-df7c-4826-979a-3a67a63a1389"
"MULTILINESTRING ((-122.25684439615357 37.797490020699605, -122.25679036960182 37.797528598655724))","10","4","2","Blue","133.30097","112.30097","21.0","Left","-1","Res","52833",,"a3ab6f44-f564-4083-b9df-e9a287b5f80c"
"MULTILINESTRING ((-122.24864720171604 37.79670790498875, -122.24863291736646 37.796717850467175, -122.24859282232876 37.79674616895889))","774","4","2","Blue","250.0","271.0","21.0","Right","-1","Res","52903",,"a5b9db69-0a61-447d-b899-6bf553f6fae2"
"MULTILINESTRING ((-122.25324603430992 37.79229263881178, -122.25325064176707 37.79229673827728))","635","4","2","Blue","4.0","6.0","2.0","Right","-1","Com","52997",,"4d898525-a321-410c-af3c-72a87d4f1050"
"MULTILINESTRING ((-122.24889197440427 37.79389051151225, -122.24883585668205 37.79393052899441, -122.24880948851475 37.793949152767375))","100","4","2","Blue","228.0","260.0","32.0","Left","-1","Res","53011",,"14d6e639-4663-44d6-abd5-b38d1e90b0c4"
"MULTILINESTRING ((-122.24708196459322 37.796499527493616, -122.24703077496642 37.796536499847534))","1090","4","2","Blue","176.0","196.0","20.0","Left","-1","Res","53024",,"9355cb3f-51b8-4832-86da-03424c5f2390"
"MULTILINESTRING ((-122.25433239942707 37.7926601031267, -122.25428946617217 37.79269202373844))","645","4","2","Blue","201.0","218.0","17.0","Right","-1","Res","53052",,"6141e88c-af67-4883-814b-e2b1ce31f5bd"
"MULTILINESTRING ((-122.24491078371814 37.795405938977424, -122.2448535051167 37.79544574638725))","1682","4","2","Blue","15.0","37.0","22.0","Left","-1","Res","53061",,"74b76466-e4ad-4094-b1b1-1f0bedfb8ab7"
"MULTILINESTRING ((-122.24941408847252 37.79219281294498, -122.24936332954275 37.79223015400259))","105","4","2","Blue","75.52409","55.52409","20.0","Right","-1","Res","53124",,"a292eebd-7b46-4128-b93a-989c5321bef4"
"MULTILINESTRING ((-122.2513668587088 37.7904376473094, -122.25141516757091 37.79048073357373))","1493","4","2","Blue","238.0","259.0","21.0","Left","-1","Com","53164",,"cd28e63f-07ac-4d5a-a9d8-77f76b7a96cf"
"MULTILINESTRING ((-122.25393066470086 37.79270214738077, -122.25397950478137 37.79274485613544))","644","4","2","Blue","246.0","267.0","21.0","Left","-1","Com","53172",,"49acfc24-59f1-4577-8517-89433efba013"
"MULTILINESTRING ((-122.24341444545549 37.79265277958883, -122.24336042820941 37.79269136295334))","423","4","2","Blue","48.12193","27.12193","21.0","Right","-1","Res","53199",,"69e83d60-a7c1-467e-a7b0-2b4afa340610"
"MULTILINESTRING ((-122.24584987571606 37.792072245163915, -122.2457958067939 37.79211078177427))","1062","4","2","Blue","83.0","104.0","21.0","Left","-1","Res","53205",,"276f2fac-1ac9-4fd4-85b5-2c8b0d41962a"
"MULTILINESTRING ((-122.24654375418048 37.796879810453454, -122.24648730703447 37.796920359715074))","1094","4","2","Blue","25.0","47.0","22.0","Left","-1","Res","53251",,"d9c9435f-a185-4654-9b94-56b8396e5218"
"MULTILINESTRING ((-122.22775723686686 37.793593429652475, -122.22774282704763 37.79364995722009))","1730","4","5","Blue","497.43681","476.43681","21.0","Left","-1","Res","53278",,"3dfcc015-9c96-4858-8a4c-ebf8f7e67ea8"
"MULTILINESTRING ((-122.24631232050999 37.80220169518127, -122.24633133312209 37.802248771566624))","1152","4","2","Blue","235.0","253.0","18.0","Left","-1","Res","53386",,"c08de347-43e6-4115-bdbc-6d07815b2e37"
"MULTILINESTRING ((-122.23047473391017 37.789271283426544, -122.23042211960109 37.78923998891219))","1193","4","5","Blue","141.61235","122.61235","19.0","Right","-1","Res","53404",,"39d5168e-cb83-4345-98b7-ef71df095b3e"
"MULTILINESTRING ((-122.2294615337148 37.78866814701608, -122.2294092827529 37.78863647274003))","1193","4","5","Blue","507.61235","488.61235","19.0","Right","-1","Res","53405",,"f50d02a0-b481-4d32-a4e0-86ed5a564e2b"
"MULTILINESTRING ((-122.25059172343241 37.8002869068733, -122.25054697837099 37.80025658936779))","873","4","2","Blue","175.0","192.0","17.0","Right","-1","Res","53429",,"a0123501-5d73-4e2e-a899-f7bac03c38f2"
"MULTILINESTRING ((-122.25051865222945 37.789875317673776, -122.25047529722258 37.78983606593906, -122.25047063364235 37.78983202938264))","693","4","2","Blue","55.0","76.0","21.0","Right","-1","Res","53453",,"a1a376fe-73c9-4797-8f90-6b33024b2b59"
"MULTILINESTRING ((-122.2553339458519 37.7919560442489, -122.25527509422493 37.791998573922015))","638","4","2","Blue","191.0","214.0","23.0","Right","-1","Res","53469",,"3fe26b3f-02b9-460b-9fb3-2c81c42a2e1e"
"MULTILINESTRING ((-122.24831186271855 37.79371238989215, -122.24832055904658 37.79372028417959, -122.24836741340415 37.793761389008516))","101","4","2","Blue","225.20957","201.20957","24.0","Right","-1","Res","53554",,"535ce98e-768e-40c4-bd3e-924a675abd16"
