"id","entity_name","fiscal_year","entity_id","estimated_population","field_type","category","line_description","value","city_state"
"698","Hemet","2014","1299","81537","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Hemet, CA"
"699","Hemet","2014","1299","81537","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Hemet, CA"
"700","Hemet","2014","1299","81537","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Hemet, CA"
"701","Hemet","2014","1299","81537","DEBT","Debt","Lease Obligations_Balance End of Year","0","Hemet, CA"
"702","Hercules","2014","1300","24572","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","7985000","Hercules, CA"
"703","Hercules","2014","1300","24572","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","1550000","Hercules, CA"
"704","Hercules","2014","1300","24572","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","3700000","Hercules, CA"
"705","Hercules","2014","1300","24572","DEBT","Debt","Lease Obligations_Balance End of Year","78364383","Hercules, CA"
"706","Hermosa Beach","2014","1301","19750","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Hermosa Beach, CA"
"707","Hermosa Beach","2014","1301","19750","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Hermosa Beach, CA"
"708","Hermosa Beach","2014","1301","19750","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Hermosa Beach, CA"
"709","Hermosa Beach","2014","1301","19750","DEBT","Debt","Lease Obligations_Balance End of Year","0","Hermosa Beach, CA"
"710","Hesperia","2014","1302","91506","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Hesperia, CA"
"711","Hesperia","2014","1302","91506","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Hesperia, CA"
"712","Hesperia","2014","1302","91506","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","150000","Hesperia, CA"
"713","Hesperia","2014","1302","91506","DEBT","Debt","Lease Obligations_Balance End of Year","71380921","Hesperia, CA"
"714","Hidden Hills","2014","1303","1901","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Hidden Hills, CA"
"715","Hidden Hills","2014","1303","1901","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Hidden Hills, CA"
"716","Hidden Hills","2014","1303","1901","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Hidden Hills, CA"
"717","Hidden Hills","2014","1303","1901","DEBT","Debt","Lease Obligations_Balance End of Year","0","Hidden Hills, CA"
"718","Highland","2014","1304","54033","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","6890000","Highland, CA"
"719","Ojai","2012","1417","7535","DEBT","Debt","Lease Obligations_Balance End of Year","0","Ojai, CA"
"720","Highland","2014","1304","54033","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Highland, CA"
"721","Highland","2014","1304","54033","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Highland, CA"
"722","Highland","2014","1304","54033","DEBT","Debt","Lease Obligations_Balance End of Year","0","Highland, CA"
"723","Hillsborough","2014","1305","11260","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Hillsborough, CA"
"724","Hillsborough","2014","1305","11260","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Hillsborough, CA"
"725","Hillsborough","2014","1305","11260","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","741179","Hillsborough, CA"
"726","Hillsborough","2014","1305","11260","DEBT","Debt","Lease Obligations_Balance End of Year","48618995","Hillsborough, CA"
"727","Hollister","2014","1306","36676","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","1975100","Hollister, CA"
"728","Hollister","2014","1306","36676","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Hollister, CA"
"729","Hollister","2014","1306","36676","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Hollister, CA"
"730","Hollister","2014","1306","36676","DEBT","Debt","Lease Obligations_Balance End of Year","160652682","Hollister, CA"
"731","Holtville","2014","1307","6154","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","2055000","Holtville, CA"
"732","Holtville","2014","1307","6154","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Holtville, CA"
"733","Holtville","2014","1307","6154","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","2123547","Holtville, CA"
"734","Holtville","2014","1307","6154","DEBT","Debt","Lease Obligations_Balance End of Year","9557100","Holtville, CA"
"735","Hughson","2014","1308","7118","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","400000","Hughson, CA"
"736","Hughson","2014","1308","7118","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","1692467","Hughson, CA"
"737","Hughson","2014","1308","7118","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","18015644","Hughson, CA"
"738","Hughson","2014","1308","7118","DEBT","Debt","Lease Obligations_Balance End of Year","7030777","Hughson, CA"
"739","Huntington Beach","2014","1309","195999","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","40735000","Huntington Beach, CA"
"740","Huntington Beach","2014","1309","195999","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","1002344","Huntington Beach, CA"
"741","Huntington Beach","2014","1309","195999","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Huntington Beach, CA"
"742","Huntington Beach","2014","1309","195999","DEBT","Debt","Lease Obligations_Balance End of Year","52712432","Huntington Beach, CA"
"743","Huntington Park","2014","1310","59033","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","28507343","Huntington Park, CA"
"744","Huntington Park","2014","1310","59033","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Huntington Park, CA"
"745","Huntington Park","2014","1310","59033","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Huntington Park, CA"
"746","Huntington Park","2014","1310","59033","DEBT","Debt","Lease Obligations_Balance End of Year","0","Huntington Park, CA"
"747","Huron","2014","1311","6843","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","1027825","Huron, CA"
"748","Huron","2014","1311","6843","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Huron, CA"
"749","Huron","2014","1311","6843","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","867908","Huron, CA"
"750","Huron","2014","1311","6843","DEBT","Debt","Lease Obligations_Balance End of Year","756450","Huron, CA"
"751","Imperial","2014","1312","16708","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Imperial, CA"
"752","Imperial","2014","1312","16708","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Imperial, CA"
"753","Imperial","2014","1312","16708","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Imperial, CA"
"754","Imperial","2014","1312","16708","DEBT","Debt","Lease Obligations_Balance End of Year","30040245","Imperial, CA"
"755","Imperial Beach","2014","1313","26675","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Imperial Beach, CA"
"756","Imperial Beach","2014","1313","26675","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Imperial Beach, CA"
"757","Imperial Beach","2014","1313","26675","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Imperial Beach, CA"
"758","Imperial Beach","2014","1313","26675","DEBT","Debt","Lease Obligations_Balance End of Year","0","Imperial Beach, CA"
"759","Indian Wells","2014","1314","5137","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Indian Wells, CA"
"760","Indian Wells","2014","1314","5137","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Indian Wells, CA"
"761","Indian Wells","2014","1314","5137","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Indian Wells, CA"
"762","Indian Wells","2014","1314","5137","DEBT","Debt","Lease Obligations_Balance End of Year","0","Indian Wells, CA"
"763","Indio","2014","1315","82398","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Indio, CA"
"764","Indio","2014","1315","82398","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","11048841","Indio, CA"
"765","Indio","2014","1315","82398","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Indio, CA"
"766","Indio","2014","1315","82398","DEBT","Debt","Lease Obligations_Balance End of Year","7860537","Indio, CA"
"767","Industry","2014","1316","438","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","128765000","Industry, CA"
"768","Industry","2014","1316","438","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Industry, CA"
"769","Industry","2014","1316","438","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Industry, CA"
"770","Industry","2014","1316","438","DEBT","Debt","Lease Obligations_Balance End of Year","0","Industry, CA"
"771","Inglewood","2014","1317","111795","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","54406302","Inglewood, CA"
"772","Inglewood","2014","1317","111795","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Inglewood, CA"
"773","Inglewood","2014","1317","111795","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Inglewood, CA"
"774","Inglewood","2014","1317","111795","DEBT","Debt","Lease Obligations_Balance End of Year","54309424","Inglewood, CA"
"775","Ione","2014","1318","6759","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Ione, CA"
"776","Ione","2014","1318","6759","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Ione, CA"
"777","Ione","2014","1318","6759","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","1208860","Ione, CA"
"778","Ione","2014","1318","6759","DEBT","Debt","Lease Obligations_Balance End of Year","714922","Ione, CA"
"779","Irvine","2014","1319","242651","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","848899000","Irvine, CA"
"780","Irvine","2014","1319","242651","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","177429","Irvine, CA"
"781","Irvine","2014","1319","242651","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Irvine, CA"
"782","Irvine","2014","1319","242651","DEBT","Debt","Lease Obligations_Balance End of Year","0","Irvine, CA"
"783","Irwindale","2014","1320","1466","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Irwindale, CA"
"784","Irwindale","2014","1320","1466","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Irwindale, CA"
"785","Irwindale","2014","1320","1466","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Irwindale, CA"
"786","Irwindale","2014","1320","1466","DEBT","Debt","Lease Obligations_Balance End of Year","0","Irwindale, CA"
"787","Isleton","2014","1321","815","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Isleton, CA"
"788","Isleton","2014","1321","815","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Isleton, CA"
"789","Isleton","2014","1321","815","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","1000354","Isleton, CA"
"790","Isleton","2014","1321","815","DEBT","Debt","Lease Obligations_Balance End of Year","4914118","Isleton, CA"
"791","Jackson","2014","1322","4545","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","846069","Jackson, CA"
"792","Jackson","2014","1322","4545","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","704991","Jackson, CA"
"793","Jackson","2014","1322","4545","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Jackson, CA"
"794","Jackson","2014","1322","4545","DEBT","Debt","Lease Obligations_Balance End of Year","0","Jackson, CA"
"795","Jurupa Valley","2014","11163","97774","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Jurupa Valley, CA"
"796","Jurupa Valley","2014","11163","97774","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Jurupa Valley, CA"
"797","Jurupa Valley","2014","11163","97774","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Jurupa Valley, CA"
"798","Jurupa Valley","2014","11163","97774","DEBT","Debt","Lease Obligations_Balance End of Year","0","Jurupa Valley, CA"
"799","Kerman","2014","1323","14339","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Kerman, CA"
"800","Kerman","2014","1323","14339","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","3879391","Kerman, CA"
"801","Kerman","2014","1323","14339","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","6848098","Kerman, CA"
"802","Kerman","2014","1323","14339","DEBT","Debt","Lease Obligations_Balance End of Year","0","Kerman, CA"
"803","King City","2014","1324","13211","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","King City, CA"
"804","King City","2014","1324","13211","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","King City, CA"
"805","King City","2014","1324","13211","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","King City, CA"
"806","King City","2014","1324","13211","DEBT","Debt","Lease Obligations_Balance End of Year","8654936","King City, CA"
"807","Kingsburg","2014","1325","11685","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","2429858","Kingsburg, CA"
"808","Kingsburg","2014","1325","11685","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","1093774","Kingsburg, CA"
"809","Kingsburg","2014","1325","11685","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Kingsburg, CA"
"810","Kingsburg","2014","1325","11685","DEBT","Debt","Lease Obligations_Balance End of Year","6464272","Kingsburg, CA"
"811","La Canada Flintridge","2014","1326","20535","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","La Canada Flintridge, CA"
"812","La Canada Flintridge","2014","1326","20535","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","La Canada Flintridge, CA"
"813","La Canada Flintridge","2014","1326","20535","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","31137247","La Canada Flintridge, CA"
"814","La Canada Flintridge","2014","1326","20535","DEBT","Debt","Lease Obligations_Balance End of Year","0","La Canada Flintridge, CA"
"815","La Habra","2014","1327","61717","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","La Habra, CA"
"816","La Habra","2014","1327","61717","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","775081","La Habra, CA"
"817","La Habra","2014","1327","61717","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","La Habra, CA"
"818","La Habra","2014","1327","61717","DEBT","Debt","Lease Obligations_Balance End of Year","76569351","La Habra, CA"
"819","La Habra Heights","2014","1328","5420","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","La Habra Heights, CA"
"820","La Habra Heights","2014","1328","5420","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","La Habra Heights, CA"
"821","La Habra Heights","2014","1328","5420","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","La Habra Heights, CA"
"822","La Habra Heights","2014","1328","5420","DEBT","Debt","Lease Obligations_Balance End of Year","0","La Habra Heights, CA"
"823","La Mesa","2014","1329","58769","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","23405000","La Mesa, CA"
"824","La Mesa","2014","1329","58769","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","3057471","La Mesa, CA"
"825","La Mesa","2014","1329","58769","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","10978240","La Mesa, CA"
"826","La Mesa","2014","1329","58769","DEBT","Debt","Lease Obligations_Balance End of Year","5704928","La Mesa, CA"
"827","La Mirada","2014","1330","49178","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","La Mirada, CA"
"828","La Mirada","2014","1330","49178","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","80683","La Mirada, CA"
"829","La Mirada","2014","1330","49178","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","La Mirada, CA"
"830","La Mirada","2014","1330","49178","DEBT","Debt","Lease Obligations_Balance End of Year","16659160","La Mirada, CA"
"831","La Palma","2014","1331","15896","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","La Palma, CA"
"832","La Palma","2014","1331","15896","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","La Palma, CA"
"833","La Palma","2014","1331","15896","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","La Palma, CA"
"834","La Palma","2014","1331","15896","DEBT","Debt","Lease Obligations_Balance End of Year","0","La Palma, CA"
"835","La Puente","2014","1332","40478","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","La Puente, CA"
"836","La Puente","2014","1332","40478","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","La Puente, CA"
"837","La Puente","2014","1332","40478","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","La Puente, CA"
"838","La Puente","2014","1332","40478","DEBT","Debt","Lease Obligations_Balance End of Year","25642983","La Puente, CA"
"839","La Quinta","2014","1333","39032","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","410000","La Quinta, CA"
"840","La Quinta","2014","1333","39032","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","129063","La Quinta, CA"
"841","La Quinta","2014","1333","39032","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","La Quinta, CA"
"842","La Quinta","2014","1333","39032","DEBT","Debt","Lease Obligations_Balance End of Year","0","La Quinta, CA"
"843","La Verne","2014","1334","32228","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","11355000","La Verne, CA"
"844","La Verne","2014","1334","32228","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","La Verne, CA"
"845","La Verne","2014","1334","32228","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","La Verne, CA"
"846","La Verne","2014","1334","32228","DEBT","Debt","Lease Obligations_Balance End of Year","1766709","La Verne, CA"
"847","Lafayette","2014","1335","24659","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","7080000","Lafayette, CA"
"848","Lafayette","2014","1335","24659","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Lafayette, CA"
"849","Lafayette","2014","1335","24659","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Lafayette, CA"
"850","Lafayette","2014","1335","24659","DEBT","Debt","Lease Obligations_Balance End of Year","0","Lafayette, CA"
"851","Laguna Beach","2014","1336","23225","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","5068951","Laguna Beach, CA"
"852","Laguna Beach","2014","1336","23225","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","4302111","Laguna Beach, CA"
"853","Laguna Beach","2014","1336","23225","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Laguna Beach, CA"
"854","Laguna Beach","2014","1336","23225","DEBT","Debt","Lease Obligations_Balance End of Year","0","Laguna Beach, CA"
"855","Laguna Hills","2014","1337","30857","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Laguna Hills, CA"
"856","Laguna Hills","2014","1337","30857","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Laguna Hills, CA"
"857","Laguna Hills","2014","1337","30857","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Laguna Hills, CA"
"858","Laguna Hills","2014","1337","30857","DEBT","Debt","Lease Obligations_Balance End of Year","15533960","Laguna Hills, CA"
"859","Laguna Niguel","2014","1338","64460","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Laguna Niguel, CA"
"860","Laguna Niguel","2014","1338","64460","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Laguna Niguel, CA"
"861","Laguna Niguel","2014","1338","64460","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Laguna Niguel, CA"
"862","Laguna Niguel","2014","1338","64460","DEBT","Debt","Lease Obligations_Balance End of Year","0","Laguna Niguel, CA"
"863","Laguna Woods","2014","1339","16581","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Laguna Woods, CA"
"864","Laguna Woods","2014","1339","16581","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Laguna Woods, CA"
"865","Laguna Woods","2014","1339","16581","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Laguna Woods, CA"
"866","Laguna Woods","2014","1339","16581","DEBT","Debt","Lease Obligations_Balance End of Year","0","Laguna Woods, CA"
"867","Lake Elsinore","2014","1340","56718","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","195477924","Lake Elsinore, CA"
"868","Lake Elsinore","2014","1340","56718","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Lake Elsinore, CA"
"869","Colma","2011","1211","1805","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Colma, CA"
"870","Lake Elsinore","2014","1340","56718","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Lake Elsinore, CA"
"871","Lake Elsinore","2014","1340","56718","DEBT","Debt","Lease Obligations_Balance End of Year","0","Lake Elsinore, CA"
"872","Lake Forest","2014","1341","79139","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Lake Forest, CA"
"873","Lake Forest","2014","1341","79139","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Lake Forest, CA"
"874","Lake Forest","2014","1341","79139","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Lake Forest, CA"
"875","Lake Forest","2014","1341","79139","DEBT","Debt","Lease Obligations_Balance End of Year","12160354","Lake Forest, CA"
"876","Lakeport","2014","1342","4807","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","6231500","Lakeport, CA"
"877","Lakeport","2014","1342","4807","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","1900887","Lakeport, CA"
"878","Lakeport","2014","1342","4807","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Lakeport, CA"
"879","Lakeport","2014","1342","4807","DEBT","Debt","Lease Obligations_Balance End of Year","0","Lakeport, CA"
"880","Lakewood","2014","1343","81224","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","3370000","Lakewood, CA"
"881","Lakewood","2014","1343","81224","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Lakewood, CA"
"882","Lakewood","2014","1343","81224","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Lakewood, CA"
"883","Lakewood","2014","1343","81224","DEBT","Debt","Lease Obligations_Balance End of Year","0","Lakewood, CA"
"884","Lancaster","2014","1344","159878","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","4720000","Lancaster, CA"
"885","Lancaster","2014","1344","159878","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Lancaster, CA"
"886","Lancaster","2014","1344","159878","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","3130000","Lancaster, CA"
"887","Lancaster","2014","1344","159878","DEBT","Debt","Lease Obligations_Balance End of Year","0","Lancaster, CA"
"888","Larkspur","2014","1345","12102","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","770000","Larkspur, CA"
"889","Larkspur","2014","1345","12102","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Larkspur, CA"
"890","Larkspur","2014","1345","12102","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Larkspur, CA"
"891","Larkspur","2014","1345","12102","DEBT","Debt","Lease Obligations_Balance End of Year","3785458","Larkspur, CA"
"892","Lathrop","2014","1346","19831","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Lathrop, CA"
"893","Lathrop","2014","1346","19831","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","5667004","Lathrop, CA"
"894","Lathrop","2014","1346","19831","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","8956038","Lathrop, CA"
"895","Lathrop","2014","1346","19831","DEBT","Debt","Lease Obligations_Balance End of Year","45235405","Lathrop, CA"
"896","Lawndale","2014","1347","33228","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Lawndale, CA"
"897","Lawndale","2014","1347","33228","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Lawndale, CA"
"898","Lawndale","2014","1347","33228","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","704740","Lawndale, CA"
"899","Lawndale","2014","1347","33228","DEBT","Debt","Lease Obligations_Balance End of Year","0","Lawndale, CA"
"900","Lemon Grove","2014","1348","25928","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Lemon Grove, CA"
"901","Lemon Grove","2014","1348","25928","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","40250","Lemon Grove, CA"
"902","Lemon Grove","2014","1348","25928","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Lemon Grove, CA"
"903","Lemon Grove","2014","1348","25928","DEBT","Debt","Lease Obligations_Balance End of Year","0","Lemon Grove, CA"
"904","Lemoore","2014","1349","25281","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Lemoore, CA"
"905","Lemoore","2014","1349","25281","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","7369364","Lemoore, CA"
"906","Lemoore","2014","1349","25281","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Lemoore, CA"
"907","Lemoore","2014","1349","25281","DEBT","Debt","Lease Obligations_Balance End of Year","0","Lemoore, CA"
"908","Lincoln","2014","1350","45206","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","156825900","Lincoln, CA"
"909","Lincoln","2014","1350","45206","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","512088","Lincoln, CA"
"910","Lincoln","2014","1350","45206","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","62590","Lincoln, CA"
"911","Lincoln","2014","1350","45206","DEBT","Debt","Lease Obligations_Balance End of Year","35256098","Lincoln, CA"
"912","Lindsay","2014","1351","12650","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","9286327","Lindsay, CA"
"913","Lindsay","2014","1351","12650","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","2272011","Lindsay, CA"
"914","Lindsay","2014","1351","12650","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","3224713","Lindsay, CA"
"915","Lindsay","2014","1351","12650","DEBT","Debt","Lease Obligations_Balance End of Year","0","Lindsay, CA"
"916","Live Oak","2014","1352","8481","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","27000","Live Oak, CA"
"917","Live Oak","2014","1352","8481","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","290689","Live Oak, CA"
"918","Live Oak","2014","1352","8481","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","5689374","Live Oak, CA"
"919","Live Oak","2014","1352","8481","DEBT","Debt","Lease Obligations_Balance End of Year","3673782","Live Oak, CA"
"920","Livermore","2014","1353","84852","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","48776643","Livermore, CA"
"921","Livermore","2014","1353","84852","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","3693697","Livermore, CA"
"922","Livermore","2014","1353","84852","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","1110000","Livermore, CA"
"923","Livermore","2014","1353","84852","DEBT","Debt","Lease Obligations_Balance End of Year","111190757","Livermore, CA"
"924","Livingston","2014","1354","13793","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","8301000","Livingston, CA"
"925","Livingston","2014","1354","13793","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Livingston, CA"
"926","Livingston","2014","1354","13793","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","62082","Livingston, CA"
"927","Livingston","2014","1354","13793","DEBT","Debt","Lease Obligations_Balance End of Year","26702","Livingston, CA"
"928","Lodi","2014","1355","63651","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Lodi, CA"
