"createdatetime","incidentnumber","address","city","lat","lon","calltype","race","gender","age","reason","enforcement","car_search"
"2020-07-15T03:08:41.000","2020-00033250","ASHBY AVE / SAN PABLO AVE","BERKELEY","37.8521406356223","-122.286683357453","T","Other","Male",">40","Traffic","Warning","No Search"
"2020-07-15T02:46:23.000","2020-00033249","TELEGRAPH AVE / ALCATRAZ AVE","OAKLAND","37.8501785674607","-122.26051348267","1196","Black","Male",">40","Traffic","Warning","No Search"
"2020-07-15T01:07:48.000","2020-00033241","CHESTNUT ST / UNIVERSITY AVE","BERKELEY","37.8696275409141","-122.288034896081","T","White","Female","18-29","Traffic","Warning","No Search"
"2020-07-15T01:02:19.000","2020-00033240","CHANNING WAY / EDWARDS ST","BERKELEY","37.8638785771443","-122.28226442363","T","White","Male","30-39","Traffic","Warning","No Search"
"2020-07-14T23:07:18.000","2020-00033232","RUSSELL ST / SACRAMENTO ST","BERKELEY","37.854911907898","-122.279381504961","T","Black","Female",">40","Traffic","Warning","Search"
"2020-07-14T22:53:47.000","2020-00033228","STUART ST / ADELINE ST","BERKELEY","37.858420869","-122.267733265","T","Black","Female","18-29","Traffic","Warning","No Search"
"2020-07-14T19:32:32.000","2020-00033207","2310 TELEGRAPH AVE","BERKELEY","37.868451034","-122.259400737","1194","Black","Male","18-29","Prob./Parole","Other","Search"
"2020-07-14T14:07:00.000","2020-00033151","2505 TELEGRAPH AVE","BERKELEY","37.865000605","-122.258177416","1194","White","Male","30-39","Reas. Susp.","Warning","No Search"
"2020-07-14T02:00:57.000","2020-00033079","ADELINE ST / FAIRVIEW ST","BERKELEY","37.8506820400338","-122.270694289855","T","Black","Female",">40","Traffic","Warning","No Search"
"2020-07-14T01:36:14.000","2020-00033077","ALCATRAZ AVE / SHATTUCK AVE","OAKLAND","37.8494989840771","-122.265736722374","T","Asian","Female","18-29","Traffic","Warning","No Search"
"2020-07-14T01:12:25.000","2020-00033074","OTIS ST / RUSSELL ST","BERKELEY","37.856270929643","-122.270200623514","1194","White","Male",">40","Investigation","Warning","No Search"
"2020-07-13T23:46:25.000","2020-00033064","ALLSTON WAY / 10TH ST","BERKELEY","37.8661509378422","-122.292417275384","1196","White","Female","30-39","Traffic","Warning","Search"
"2020-07-13T23:33:32.000","2020-00033062","HOPKINS ST / THE ALAMEDA","BERKELEY","37.885415088307","-122.274947713567","1196","White","Male",">40","Traffic","Warning","No Search"
"2020-07-13T11:59:58.000","2020-00032983","CARLETON ST / TELEGRAPH AVE","BERKELEY","37.8623296126389","-122.258811411293","1194","Hispanic","Male",">40","Reas. Susp.","Warning","No Search"
"2020-07-13T01:53:50.000","2020-00032928","CALIFORNIA ST / HEARST AVE","BERKELEY","37.8724283714105","-122.279961102092","1194","White","Male","18-29","Traffic","Arrest","Search"
"2020-07-13T00:28:21.000","2020-00032920","1 SEAWALL DR","BERKELEY","37.869039982","-122.314673204","T","White","Male","30-39","Traffic","Warning","No Search"
"2020-07-12T23:46:33.000","2020-00032917","6TH ST / ADDISON ST","BERKELEY","37.8667099161296","-122.297248669605","T","Black","Male","30-39","Traffic","Warning","No Search"
"2020-07-12T23:31:26.000","2020-00032916","2ND ST / PAGE ST","BERKELEY","37.8755413386117","-122.304824659866","1194","White","Male","30-39","Investigation","Warning","No Search"
"2020-07-11T22:07:03.000","2020-00032783","HASTE ST / FULTON ST","BERKELEY","37.8651387700659","-122.265442018704","T","Black","Male","30-39","Traffic","Warning","No Search"
"2020-07-11T21:58:11.000","2020-00032780","DWIGHT WAY / REGENT ST","BERKELEY","37.8652095597512","-122.257800413133","T","White","Female","30-39","Traffic","Warning","No Search"
"2020-07-11T21:17:53.000","2020-00032775","SAN PABLO AVE / UNIVERSITY AVE","BERKELEY","37.8690965881111","-122.292119433227","T","Black","Female",">40","Traffic","Citation","No Search"
"2020-07-11T20:38:00.000","2020-00032763","2601 PARKER ST","BERKELEY","37.8636085105625","-122.256079831531","1194","Black","Male","<18","Investigation","Warning","No Search"
"2020-07-11T20:38:00.000","2020-00032763","2601 PARKER ST","BERKELEY","37.8636085105625","-122.256079831531","1194","White","Male","<18","Investigation","Warning","No Search"
"2020-07-11T14:47:28.000","2020-00032708","2499 TELEGRAPH AVE","BERKELEY","37.865385949","-122.258310535","1194","Black","Male","30-39","Investigation","Warning","No Search"
"2020-07-11T14:03:38.000","2020-00032705","1204 KAINS AVE","BERKELEY","37.8821565346494","-122.295577328431","1194","Black","Female","30-39","Investigation","Warning","No Search"
"2020-07-11T13:18:16.000","2020-00032697","SHATTUCK AVE / HASTE ST","BERKELEY","37.8648762518252","-122.267474777162","T","White","Male",">40","Traffic","Warning","No Search"
"2020-07-11T13:16:40.000","2020-00032696","VINE ST / SPRUCE ST","BERKELEY","37.880656078155","-122.265941339097","T","Hispanic","Male","30-39","Traffic","Warning","No Search"
"2020-07-11T12:14:04.000","2020-00032680","SHATTUCK AVE / UNIVERSITY AVE","BERKELEY","37.8721514457952","-122.268413920386","T","Other","Male","18-29","Traffic","Warning","No Search"
"2020-07-11T01:34:42.000","2020-00032634","SOUTH DR / GAYLEY RD","BERKELEY","37.8725459989674","-122.253750308569","T","Hispanic","Male","30-39","Traffic","Warning","No Search"
"2020-07-10T23:19:14.000","2020-00032622","UNIVERSITY AVE / MARTIN LUTHER KING JR WAY","BERKELEY","37.8715552579039","-122.273001334751","1194","Black","Male","18-29","Investigation","Warning","No Search"
"2020-07-10T19:35:47.000","2020-00032595","TELEGRAPH AVE / CARLETON ST","BERKELEY","37.8623296126389","-122.258811411293","T","Hispanic","Male","18-29","Traffic","Warning","No Search"
"2020-07-10T17:34:02.000","2020-00032571","SHATTUCK AVE / BLAKE ST","BERKELEY","37.8630666412216","-122.267256703215","1194","Black","Male",">40","Investigation","Arrest","Search"
"2020-07-10T03:49:37.000","2020-00032485","ALCATRAZ AVE / TELEGRAPH AVE","OAKLAND","37.8501785674607","-122.26051348267","T","Black","Male",">40","Investigation","Arrest","Search"
"2020-07-10T03:32:03.000","2020-00032482","ASHBY AVE / ACTON ST","BERKELEY","37.8532047023974","-122.281389649598","T","Black","Male","30-39","Traffic","Warning","No Search"
"2020-07-10T02:53:56.000","2020-00032480","MARTIN LUTHER KING JR WAY / OREGON ST","BERKELEY","37.8570538411253","-122.271385071991","T","Other","Female",">40","Traffic","Warning","No Search"
"2020-07-09T23:14:23.000","2020-00032466","UNIVERSITY AVE / BONAR ST","BERKELEY","37.8696960806515","-122.287499476536","T","Black","Female","30-39","Traffic","Citation","No Search"
"2020-07-09T21:56:12.000","2020-00032454","2187 SHATTUCK AVE","BERKELEY","37.869644048","-122.267523751","1194","Hispanic","Male","18-29","Investigation","Other","No Search"
"2020-07-09T18:44:02.000","2020-00032436","FULTON ST / BANCROFT WAY","BERKELEY","37.8678346730794","-122.265951423443","1194","Black","Male","18-29","Prob./Parole","Arrest","Search"
"2020-07-09T18:43:11.000","2020-00032435","4TH ST / VIRGINIA ST","BERKELEY","37.871884409517","-122.301244581979","T","White","Male",">40","Traffic","Warning","No Search"
"2020-07-09T18:28:23.000","2020-00032431","6TH ST / CEDAR ST","BERKELEY","37.8740906801046","-122.29962965669","T","Hispanic","Female",">40","Traffic","Warning","No Search"
"2020-07-09T16:26:02.000","2020-00032418","MARTIN LUTHER KING JR WAY / CHANNING WAY","BERKELEY","37.8651711519257","-122.272308242907","T","Other","Male","18-29","Traffic","Warning","No Search"
"2020-07-09T14:22:08.000","2020-00032393","ELLSWORTH ST / BLAKE ST","BERKELEY","37.8636400015418","-122.262804367277","1194","Black","Male","30-39","Investigation","Warning","No Search"
"2020-07-09T14:09:10.000","2020-00032391","SHATTUCK AVE / BLAKE ST","BERKELEY","37.8630666412216","-122.267256703215","1194","Other","Female","30-39","Investigation","Warning","No Search"
"2020-07-09T00:55:39.000","2020-00032328","63RD ST / MARKET ST","OAKLAND","37.8470410628431","-122.277415760529","T","Black","Female","30-39","Traffic","Arrest","Search"
"2020-07-08T23:18:20.000","2020-00032322","UNIVERSITY AVE / 4TH ST","BERKELEY","37.867661931318","-122.299891217318","1196","Hispanic","Male","30-39","Investigation","Warning","No Search"
"2020-07-08T22:32:51.000","2020-00032314","DWIGHT WAY / FULTON ST","BERKELEY","37.8642408138175","-122.265242211374","T","Other","Male","18-29","Traffic","Warning","No Search"
"2020-07-08T21:26:08.000","2020-00032300","ALCATRAZ AVE / IDAHO ST","BERKELEY","37.8474168505068","-122.281321710871","T","Black","Male","18-29","Traffic","Warning","Search"
"2020-07-08T18:23:03.000","2020-00032279","2000 DWIGHT WAY","BERKELEY","37.8636368491761","-122.269680314241","T","White","Male","30-39","Traffic","Warning","No Search"
"2020-07-08T18:21:51.000","2020-00032278","1837 PRINCE ST","BERKELEY","37.8526656729549","-122.271283340845","1194","White","Female",">40","Investigation","Citation","No Search"
"2020-07-08T12:44:53.000","2020-00032226","TELEGRAPH AVE / CARLETON ST","BERKELEY","37.8623296126389","-122.258811411293","1194","Hispanic","Male",">40","Prob./Parole","Citation","No Search"
"2020-07-08T02:50:55.000","2020-00032162","ALLSTON WAY / MARTIN LUTHER KING JR WAY","BERKELEY","37.8687744781833","-122.272704445954","T","Hispanic","Male","18-29","Traffic","Warning","Search"
"2020-07-08T01:36:22.000","2020-00032160","OTIS ST / ASHBY AVE","BERKELEY","37.8544536377929","-122.269990976717","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-07-08T01:31:23.000","2020-00032159","EMERSON ST / SHATTUCK AVE","BERKELEY","37.8545473574311","-122.266393836985","T","White","Female",">40","Traffic","Warning","No Search"
"2020-07-08T00:53:39.000","2020-00032156","MARKET ST / STANFORD AVE","OAKLAND","37.8443572649492","-122.275146757307","T","Black","Female","18-29","Traffic","Warning","No Search"
"2020-07-07T23:03:12.000","2020-00032151","SHATU/WAR",,"-361","-361","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-07-07T21:36:26.000","2020-00032145","SAN PABLO AVE/66TH ST","OAKLAND","-361","-361","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-07-07T18:17:21.000","2020-00032122","SHATTUCK AVE / BLAKE ST","BERKELEY","37.8630666412216","-122.267256703215","1194","White","Male",">40","Investigation","Warning","No Search"
"2020-07-07T18:17:21.000","2020-00032122","SHATTUCK AVE / BLAKE ST","BERKELEY","37.8630666412216","-122.267256703215","1194","Black","Male",">40","Investigation","Warning","No Search"
"2020-07-07T17:54:31.000","2020-00032117","2000 CEDAR ST","BERKELEY","37.8781121954587","-122.271306249036","1194B","White","Male","30-39","Traffic","Warning","No Search"
"2020-07-07T14:57:06.000","2020-00032095","2138 CENTER ST","BERKELEY","37.8702942512349","-122.266640913582","T","Asian","Male",">40","Traffic","Citation","No Search"
"2020-07-07T13:43:34.000","2020-00032083","SHATTUCK AVE / KITTREDGE ST","BERKELEY","37.8684892490658","-122.267867518566","1194","White","Male","30-39","Prob./Parole","Arrest","No Search"
"2020-07-07T09:28:25.000","2020-00032039","DELAWARE ST / 6TH ST","BERKELEY","37.8705591509227","-122.298492334574","T","Asian","Male",">40","Traffic","Warning","No Search"
"2020-07-07T04:06:23.000","2020-00032017","SAN PABLO AVE / FOLGER AVE","BERKELEY","37.8509634116695","-122.286289536613","T","Black","Male",">40","Traffic","Warning","Search"
"2020-07-07T03:49:55.000","2020-00032015","SAN PABLO AVE / BLAKE ST","BERKELEY","37.8602462903599","-122.289276029656","T","Black","Female",">40","Traffic","Warning","No Search"
"2020-07-07T02:34:22.000","2020-00032012","OTIS ST / ASHBY AVE","BERKELEY","37.8544536377929","-122.269990976717","T","White","Female",">40","Traffic","Warning","Search"
"2020-07-07T02:34:22.000","2020-00032012","OTIS ST / ASHBY AVE","BERKELEY","37.8544536377929","-122.269990976717","T","Black","Male",">40","Traffic","Warning","Search"
"2020-07-07T02:34:22.000","2020-00032012","OTIS ST / ASHBY AVE","BERKELEY","37.8544536377929","-122.269990976717","T","White","Male",">40","Traffic","Arrest","Search"
"2020-07-06T19:33:37.000","2020-00031976","SAN PABLO AVE / UNIVERSITY AVE","BERKELEY","37.8690965881111","-122.292119433227","T","White","Female",">40","Traffic","Warning","No Search"
"2020-07-06T15:22:08.000","2020-00031927","2629 TELEGRAPH AVE","BERKELEY","37.862515063","-122.258491529","1194","White","Male",">40","Investigation","Warning","No Search"
"2020-07-06T15:11:53.000","2020-00031925","2224 SHATTUCK AVE","BERKELEY","37.868861504","-122.268412616","1194","Black","Female",">40","Investigation","Warning","No Search"
"2020-07-06T10:18:24.000","2020-00031875","400 GILMAN ST","BERKELEY","37.8771809675365","-122.310967253628","1196","White","Female","30-39","Investigation","Other","No Search"
"2020-07-05T17:17:42.000","2020-00031773","2048 UNIVERSITY AVE","BERKELEY","37.8719828993652","-122.269499710511","1194","White","Male","30-39","Investigation","Citation","Search"
"2020-07-05T17:17:42.000","2020-00031773","2048 UNIVERSITY AVE","BERKELEY","37.8719828993652","-122.269499710511","1194","White","Male","30-39","Investigation","Warning","Search"
"2020-07-05T16:53:45.000","2020-00031770","BANCROFT WAY / TELEGRAPH AVE","BERKELEY","37.8686984359072","-122.259151254562","1194","White","Male","30-39","Investigation","Warning","Search"
"2020-07-05T09:13:55.000","2020-00031708","UNIVERSITY AVE / CHESTNUT ST","BERKELEY","37.8696275409141","-122.288034896081","T","White","Male","18-29","Traffic","Warning","No Search"
"2020-07-05T00:00:09.000","2020-00031670","200 MARINA BLVD","BERKELEY","37.86610405","-122.312300103","T","White","Male",">40","Traffic","Citation","No Search"
"2020-07-04T18:49:51.000","2020-00031624","UNIVERSITY AVE / 6TH ST","BERKELEY","37.8679938952317","-122.29766438932","1194","Black","Male",">40","Prob./Parole","Other","No Search"
"2020-07-03T12:26:13.000","2020-00031436","VINE ST / WALNUT ST","BERKELEY","37.8803564619506","-122.268204104317","1194","Black","Male","30-39","Investigation","Warning","No Search"
"2020-07-03T09:17:48.000","2020-00031416","2300 SHATTUCK AVE","BERKELEY","37.867138362","-122.268229602","1194","White","Male","30-39","Prob./Parole","Citation","Search"
"2020-07-02T15:59:18.000","2020-00031328","MARIN AVE/FRESNO AVE",,"-361","-361","T","Hispanic","Male","18-29","Traffic","Citation","No Search"
"2020-07-02T13:47:14.000","2020-00031308","2ND ST / JONES ST","BERKELEY","37.8743666321824","-122.304449554725","1194","Black","Female","30-39","Investigation","Arrest","Search"
"2020-07-02T13:47:00.000","2020-00031307","MARTIN LUTHER KING JR WAY / FRANCISCO ST","BERKELEY","37.8751029406477","-122.273397998806","T","White","Male",">40","Traffic","Warning","No Search"
"2020-07-02T01:14:52.000","2020-00031235","VIRGINIA ST / EASTSHORE HWY","BERKELEY","37.8711752798338","-122.304735758129","T","Black","Female","30-39","Traffic","Arrest","Search"
"2020-07-02T00:56:12.000","2020-00031233","SHATTUCK AVE / EMERSON ST","BERKELEY","37.8545473574311","-122.266393836985","T","Hispanic","Male",">40","Traffic","Warning","No Search"
"2020-07-02T00:11:33.000","2020-00031231","6TH ST / UNIVERSITY AVE","BERKELEY","37.8679938952317","-122.29766438932","1196","Black","Male","<18","Traffic","Warning","Search"
"2020-07-01T23:32:13.000","2020-00031228","SAN PABLO AVE / PARKER ST","BERKELEY","37.8593558405804","-122.288991262186","T","White","Female","30-39","Traffic","Warning","No Search"
"2020-07-01T22:40:41.000","2020-00031220","DWIGHT WAY / FULTON ST","BERKELEY","37.8642408138175","-122.265242211374","T","Other","Male","30-39","Traffic","Warning","No Search"
"2020-07-01T20:53:19.000","2020-00031208","FULTON ST / KITTREDGE ST","BERKELEY","37.8687167424562","-122.266202831806","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-07-01T18:07:46.000","2020-00031181","MILVIA ST / ALLSTON WAY","BERKELEY","37.8690564328826","-122.270434707902","1194","Hispanic","Male","30-39","Investigation","Citation","Search"
"2020-07-01T04:07:49.000","2020-00031066",,"BERKELEY","37.8661036188751","-122.305688135031","1196","Black","Male",">40","Traffic","Warning","No Search"
"2020-07-01T03:26:50.000","2020-00031063","CARLETON ST / SHATTUCK AVE","BERKELEY","37.8612500331902","-122.267047130217","1196","Black","Male",">40","Traffic","Warning","No Search"
"2020-07-01T01:15:18.000","2020-00031060","ASHBY AVE / CALIFORNIA ST","BERKELEY","37.8535507237115","-122.276930824643","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-06-29T17:19:31.000","2020-00030860","6TH ST / ADDISON ST","BERKELEY","37.8667099161296","-122.297248669605","T","Black","Male","30-39","Traffic","Warning","No Search"
"2020-06-29T16:42:45.000","2020-00030854","2900 OTIS ST","BERKELEY","37.8561144855071","-122.270425811249","1196","White","Female","30-39","Investigation","Arrest","Search"
"2020-06-29T13:39:34.000","2020-00030826","SACRAMENTO ST / ALLSTON WAY","BERKELEY","37.8673936165784","-122.281638569982","T","White","Male",">40","Traffic","Warning","No Search"
"2020-06-28T19:17:33.000","2020-00030722","DWIGHT WAY / BOWDITCH ST","BERKELEY","37.8654225633076","-122.256177025134","T","Other","Male","<18","Traffic","Warning","No Search"
"2020-06-28T06:55:30.000","2020-00030656",,,"37.8668204207967","-122.303719807903","T","Black","Male",">40","Traffic","Warning","Search"
"2020-06-28T06:55:30.000","2020-00030656",,,"37.8668204207967","-122.303719807903","T","Black","Male","<18","Investigation","Warning","Search"
"2020-06-28T03:18:30.000","2020-00030646","DWIGHT WAY / TELEGRAPH AVE","BERKELEY","37.8651297210055","-122.258411788842","T","White","Male","<18","Traffic","Warning","No Search"
"2020-06-28T00:11:12.000","2020-00030638","PARKER ST / COLLEGE AVE","BERKELEY","37.8639181428846","-122.253721307493","T","Other","Male","<18","Traffic","Warning","No Search"
"2020-06-27T22:49:56.000","2020-00030629","3400 ADELINE ST","BERKELEY","37.8465498414158","-122.273012706794","1196","Black","Female",">40","Prob./Parole","Other","Search"
"2020-06-27T22:49:56.000","2020-00030629","3400 ADELINE ST","BERKELEY","37.8465498414158","-122.273012706794","1196","Black","Male",">40","Prob./Parole","Other","Search"
"2020-06-27T21:46:03.000","2020-00030618","BOWDITCH ST / CHANNING WAY","BERKELEY","37.8672075391888","-122.25652938206","T","White","Female","18-29","Traffic","Warning","No Search"
"2020-06-27T19:47:33.000","2020-00030602","ROSE ST / MARTIN LUTHER KING JR WAY","BERKELEY","37.8814367520628","-122.274100478323","T","White","Male",">40","Traffic","Warning","No Search"
"2020-06-27T18:08:24.000","2020-00030592","2ND ST / UNIVERSITY AVE","BERKELEY","37.8672010162475","-122.302151261796","1194","White","Male",">40","Traffic","Arrest","Search"
"2020-06-27T12:14:22.000","2020-00030536","COLLEGE AVE / RUSSELL ST","BERKELEY","37.8584622126811","-122.253176610061","T","White","Female",">40","Traffic","Warning","No Search"
"2020-06-27T01:26:59.000","2020-00030495","PIEDMONT AVE / DURANT AVE","BERKELEY","37.8686781639822","-122.252250369419","T","Black","Male","30-39","Traffic","Warning","Search"
"2020-06-26T23:03:21.000","2020-00030476","SHATTUCK AVE / BANCROFT WAY","BERKELEY","37.8675938371982","-122.267773417169","T","Hispanic","Male","30-39","Traffic","Warning","No Search"
"2020-06-26T22:20:23.000","2020-00030469","SHATTUCK AVE / WARD ST","BERKELEY","37.859344949186","-122.267381116448","1194B","White","Male","18-29","Traffic","Warning","Search"
"2020-06-26T22:07:23.000","2020-00030465","MARTIN LUTHER KING JR WAY / PARKER ST","BERKELEY","37.8615303065924","-122.271895588828","T","Asian","Male","18-29","Traffic","Warning","No Search"
"2020-06-26T19:58:17.000","2020-00030449","MILVIA ST / UNIVERSITY AVE","BERKELEY","37.8718532131992","-122.270718033733","T","Hispanic","Female","30-39","Traffic","Citation","No Search"
"2020-06-26T19:21:21.000","2020-00030442","TELEGRAPH AVE / PARKER ST","BERKELEY","37.8632583843221","-122.258694849958","1194","White","Male","18-29","Prob./Parole","Arrest","Search"
"2020-06-26T14:57:54.000","2020-00030407","SACRAMENTO ST / CHANNING WAY","BERKELEY","37.8640025139933","-122.281286884183","T","Black","Female",">40","Traffic","Citation","No Search"
"2020-06-26T13:45:35.000","2020-00030395","GRANT ST / DERBY ST","BERKELEY","37.8595396964641","-122.273533538404","T","Black","Male","18-29","Traffic","Citation","Search"
"2020-06-26T13:36:32.000","2020-00030392","2ND ST / CEDAR ST","BERKELEY","37.873189130591","-122.304077851796","T","Hispanic","Male","30-39","Traffic","Warning","No Search"
"2020-06-26T03:36:13.000","2020-00030336","DWIGHT WAY / MILVIA ST","BERKELEY","37.8636486493847","-122.269798065476","T","Asian","Male",">40","Traffic","Warning","No Search"
"2020-06-25T22:30:32.000","2020-00030313","4TH /UNIVERSITY OVERPASS",,"-361","-361","1196","Black","Male",">40","Traffic","Warning","No Search"
"2020-06-25T17:53:37.000","2020-00030281","SHATTUCK AVE / HASTE ST","BERKELEY","37.8648762518252","-122.267474777162","1194","White","Female",">40","Investigation","Arrest","Search"
"2020-06-25T17:53:37.000","2020-00030281","SHATTUCK AVE / HASTE ST","BERKELEY","37.8648762518252","-122.267474777162","1194","White","Male",">40","Investigation","Arrest","Search"
"2020-06-25T17:02:15.000","2020-00030273","PARKER ST / TELEGRAPH AVE","BERKELEY","37.8632583843221","-122.258694849958","1194","White","Male","30-39","Prob./Parole","Arrest","Search"
"2020-06-25T14:49:11.000","2020-00030252","DWIGHT WAY / TELEGRAPH AVE","BERKELEY","37.8651297210055","-122.258411788842","1194","White","Male","18-29","Investigation","Other","Search"
"2020-06-25T13:16:55.000","2020-00030231","SHATTUCK/ADDISON",,"-361","-361","1194","White","Male",">40","Investigation","Warning","No Search"
"2020-06-25T12:58:38.000","2020-00030224","1998 SHATTUCK AVE","BERKELEY","37.872389621","-122.268728269","1194","White","Male",">40","Prob./Parole","Other","Search"
"2020-06-25T12:58:38.000","2020-00030224","1998 SHATTUCK AVE","BERKELEY","37.872389621","-122.268728269","1194","White","Male","30-39","Investigation","Other","Search"
"2020-06-25T03:55:01.000","2020-00030175","ASHBY AVE / SAN PABLO AVE","BERKELEY","37.8521406356223","-122.286683357453","1194B","Black","Male",">40","Investigation","Warning","Search"
"2020-06-25T01:12:21.000","2020-00030166","SHATTUCK AVE / ASHBY AVE","BERKELEY","37.855300551162","-122.266493175063","T","Black","Male",">40","Traffic","Citation","No Search"
"2020-06-24T23:27:28.000","2020-00030162","DWIGHT WAY / MCKINLEY AVE","BERKELEY","37.8632029370291","-122.273278101403","T","Hispanic","Male",">40","Traffic","Warning","No Search"
"2020-06-24T19:35:37.000","2020-00030137","MARTIN LUTHER KING JR WAY / 58TH ST","OAKLAND","37.8434046849811","-122.270584711664","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-06-24T18:25:21.000","2020-00030128","SAN PABLO AVE / UNIVERSITY AVE","BERKELEY","37.8690965881111","-122.292119433227","T","Asian","Male","<18","Traffic","Warning","No Search"
"2020-06-24T17:59:52.000","2020-00030123","ADELINE ST / ALCATRAZ AVE","BERKELEY","37.8487527283991","-122.271451893258","T","Hispanic","Male","<18","Traffic","Warning","No Search"
"2020-06-24T17:51:27.000","2020-00030120","SHATTUCK AVE / KITTREDGE ST","BERKELEY","37.8684892490658","-122.267867518566","1194","White","Male","30-39","Investigation","Warning","No Search"
"2020-06-24T17:36:06.000","2020-00030118","ADELINE ST / ASHBY AVE","BERKELEY","37.8545518894124","-122.269208664726","T","Other","Male",">40","Traffic","Warning","No Search"
"2020-06-24T03:56:57.000","2020-00030032","ASHBY AVE / ELLSWORTH ST","BERKELEY","37.8559864649532","-122.26121598652","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-06-23T23:57:04.000","2020-00030014","SAN PABLO AVE / HEINZ AVE","BERKELEY","37.8543973244747","-122.287395903913","T","Black","Male","18-29","Traffic","Warning","Search"
"2020-06-23T23:12:08.000","2020-00030011","MARTIN LUTHER KING JR WAY / 56TH ST","OAKLAND","37.8406609925874","-122.270011832073","T","Black","Male",">40","Traffic","Arrest","Search"
"2020-06-23T22:52:20.000","2020-00030005","6TH ST / BANCROFT WAY","BERKELEY","37.8635105001464","-122.296216634534","T","White","Male",">40","Traffic","Warning","No Search"
"2020-06-23T21:02:51.000","2020-00029986","MARTIN LUTHER KING JR WAY / ASHBY AVE","BERKELEY","37.8543163816344","-122.271084144582","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-06-23T03:49:26.000","2020-00029869","2318 PARKER ST","BERKELEY","37.8626909871234","-122.261606420539","1194","White","Male","30-39","Investigation","Warning","Search"
"2020-06-23T02:35:24.000","2020-00029867","SAN PABLO AVE / ASHBY AVE","BERKELEY","37.8521406356223","-122.286683357453","T","Black","Male",">40","Traffic","Warning","Search"
"2020-06-23T02:33:12.000","2020-00029866","UNIVERSITY AVE / ACTON ST","BERKELEY","37.8701126448154","-122.284248929276","T","Hispanic","Female",">40","Traffic","Warning","No Search"
"2020-06-23T00:11:59.000","2020-00029857","ASHBY AVE / MARTIN LUTHER KING JR WAY","BERKELEY","37.8543163816344","-122.271084144582","T","Black","Male","<18","Traffic","Warning","No Search"
"2020-06-22T21:38:43.000","2020-00029839","SAN PABLO AVE / FOLGER AVE","BERKELEY","37.8509634116695","-122.286289536613","T","White","Male","30-39","Traffic","Warning","No Search"
"2020-06-22T18:05:46.000","2020-00029808","PARKER ST / ELLSWORTH ST","BERKELEY","37.862752759519","-122.262622173686","T","Black","Male",">40","Investigation","Warning","No Search"
"2020-06-22T16:11:25.000","2020-00029787","SHATTUCK AVE / DWIGHT WAY","BERKELEY","37.8639714843912","-122.267363141472","T","White","Male",">40","Traffic","Citation","No Search"
"2020-06-22T01:02:12.000","2020-00029695","SPINNAKER/SEABREEZE",,"-361","-361","T","White","Male",">40","Traffic","Warning","No Search"
"2020-06-21T21:29:47.000","2020-00029678","SAN PABLO AVE / UNIVERSITY AVE","BERKELEY","37.8690965881111","-122.292119433227","1196","Hispanic","Male","30-39","Traffic","Warning","Search"
"2020-06-21T09:33:11.000","2020-00029604","4TH ST / BANCROFT WAY","BERKELEY","37.8630487010199","-122.298403802794","1194","White","Male",">40","Investigation","Other","No Search"
"2020-06-20T23:35:31.000","2020-00029568","UNIVERSITY AVE / SAN PABLO AVE","BERKELEY","37.8690965881111","-122.292119433227","T","Hispanic","Female","18-29","Traffic","Warning","No Search"
"2020-06-20T21:20:35.000","2020-00029552","SAN PABLO AVE / GILMAN ST","BERKELEY","37.8804741843168","-122.295799216735","1196","Other","Male",">40","Traffic","Warning","No Search"
"2020-06-20T19:26:28.000","2020-00029536","1815 DELAWARE ST","BERKELEY","37.874201945818","-122.27485292122","1194","Hispanic","Male",">40","Investigation","Warning","No Search"
"2020-06-20T15:46:42.000","2020-00029508","2333 TELEGRAPH AVE","BERKELEY","37.868092838","-122.25876205","1194","White","Male","30-39","Investigation","Warning","No Search"
"2020-06-19T17:42:36.000","2020-00029349","CENTER ST / MILVIA ST","BERKELEY","37.8699810845248","-122.270548603561","T","Black","Female","30-39","Traffic","Warning","No Search"
"2020-06-19T11:50:01.000","2020-00029305","ASHBY AVE / DEAKIN ST","BERKELEY","37.8558351262391","-122.262406713644","T","Hispanic","Female","30-39","Traffic","Citation","No Search"
"2020-06-19T00:40:18.000","2020-00029257","PARKER ST / SAN PABLO AVE","BERKELEY","37.8593558405804","-122.288991262186","1196","Hispanic","Male",">40","Investigation","Warning","Search"
"2020-06-19T00:29:33.000","2020-00029254","THE ALAMEDA  / HOPKINS ST","BERKELEY","37.885415088307","-122.274947713567","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-06-18T23:54:44.000","2020-00029253","GRIZZLY PEAK/LATHAM MUIR WAY","BERKELEY","-361","-361","T","Hispanic","Female","18-29","Traffic","Warning","No Search"
"2020-06-18T21:02:13.000","2020-00029235","7/POT",,"-361","-361","T","White","Male","30-39","Traffic","Warning","No Search"
