"pin","class","tax_year","nbhd","hd_sf","town_code","type_resd","apts","ext_wall","roof_cnst","rooms","beds","bsmt","bsmt_fin","heat","oheat","air","frpl","attic_type","attic_fnsh","hbath","tp_plan","tp_dsgn","cnst_qlty","renovation","site","gar1_size","gar1_cnst","gar1_att","gar1_area","gar2_size","gar2_cnst","gar2_att","gar2_area","porch","ot_impr","bldg_sf","repair_cnd","multi_code","ncu","pri_est_land","pri_est_bldg","most_recent_sale_date","doc_no","most_recent_sale_price","centroid_x","centroid_y","tractce","total_bldg_sf","multi_ind","addr","modeling_group","fbath","age","use_1","n_units","per_ass","condo_class_factor","multi_family_ind","large_lot","condition_desirability_and_utility","deed_type","o_hare_noise","floodplain","near_major_road","total_units","condo_strata","age_squared","age_decade","age_decade_squared","lot_size_squared","improvement_size_squared","location_factor","garage_indicator","residential_share_of_building","pure_market_sale","pure_market_filter","neigborhood_code_mapping_","square_root_of_lot_size","square_root_of_age","square_root_of_improvement_size","town_and_neighborhood"
"01012030020000","203","2018","12","6000","10","5","0","4","1","6","3","3","3","2","5","0","1","2","1","1","2","2","2",,"2","3","4","2","2","7","0","0","0","3","0","1523","2","2","0","28500","259740",,,,"-88.1264806680555","42.1539790111379","804202",,"0","609 E MAIN ST BARRINGTON","SF","1","93","1",,,,,"0",,,"0","0","1","1",,"8649","9.3","86.49000000000001","36000000","2319529","1.8394292461742796","1",,"0","0","12","77.45966692414834","9.643650760992955","39.02563260217571","1012"
"01012030030000","205","2018","12","7302","10","2","0","1","1","7","4","1","1","1","5","1","1","3",,"1","2","2","2",,"2","1","1","2","2","7","0","0","0","3","0","1838","2","2","0","34680","409080",,,,"-88.1266159220025","42.1537680354042","804202",,"0","111  WALTON ST BARRINGTON","SF","2","85","1",,,,,"0",,,"0","0","1","1",,"7225","8.5","72.25","53319204","3378244","1.8382759049239739","1",,"0","0","12","85.45174076635303","9.219544457292887","42.871902220452036","1012"
"01012030040000","203","2018","12","7205","10","1","0","1","1","6","3","1","3","1","5","0","0","2","3","0","0","0","2",,"2","3","1","2","2","7","0","0","0","1","0","1088","2","2","0","34220","189040",,,,"-88.1266158956123","42.1536177124115","804202",,"0","115  WALTON ST BARRINGTON","SF","1","91","1",,,,,"0",,,"0","0","1","1",,"8281","9.1","82.80999999999999","51912025","1183744","1.8357128058557544","1",,"0","0","12","84.88227141164403","9.539392014169456","32.984845004941285","1012"
"01012030050000","203","2018","12","7205","10","5","0","1","1","7","3","1","1","1","5","1","0","2","3","0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1326","2","2","0","34220","247170",,,,"-88.1266147626249","42.1534680380153","804202",,"0","119  WALTON ST BARRINGTON","SF","2","88","1",,,,,"0",,,"0","0","1","1",,"7744","8.8","77.44000000000001","51912025","1758276","1.8331467390186136","1",,"0","0","12","84.88227141164403","9.38083151964686","36.41428291206625","1012"
"01012030060000","201","2018","12","7150","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"33960","13210",,,,"-88.1266152195373","42.153314505817","804202",,"0","121  WALTON ST BARRINGTON","NCHARS","1","10","1",,,"200",,"0",,,"0","0","1","1","1","100","1","1","51122500",,"1.8305500805112196",,,"0","0","12","84.55767262643882","3.1622776601683795",,"1012"
"01012030070000","203","2018","12","7150","10","5","0","1","1","4","2","1","3","1","5","0","0","1","1","0","2","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1038","2","2","0","33960","184420",,,,"-88.1266146547572","42.1531606427622","804202",,"0","123  WALTON ST BARRINGTON","SF","1","88","1",,,,,"0",,,"0","0","0","1",,"7744","8.8","77.44000000000001","51122500","1077444","1.8279357017171083","1",,"0","0","12","84.55767262643882","9.38083151964686","32.218007387174026","1012"
"01012110331019","299","2018","12","65280","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"14900","107350",,,,"-88.122240147009","42.1494566925175","804202",,"0","338  EASTERN AVE BARRINGTON","NCHARS","1","45","1","20","0.04808","299",,"1",,,"0","0","1","20","5","2025","4.5","20.25","4261478400",,"1.6910437096348727",,"1","0","0","12","255.49951076274098","6.708203932499369",,"1012"
"01012030080000","205","2018","12","7095","10","2","0","1","1","6","3","1","3","1","5","1","1","3",,"1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1686","2","2","0","33700","375890",,,,"-88.1266149547639","42.1530119801034","804202",,"0","131  WALTON ST BARRINGTON","SF","1","85","1",,,,,"0",,,"0","0","0","1",,"7225","8.5","72.25","50339025","2842596","1.8254310384115824","1",,"0","0","12","84.23182296495784","9.219544457292887","41.060930335295616","1012"
"01012030140000","203","2018","12","7740","10","1","0","1","1","6","3","1","3","1","5","1","0","3",,"0","2","0","2",,"2","3","1","1","2","7","0","0","0","3","0","1248","2","2","0","36760","273650",,,,"-88.1266141334779","42.1528558532089","804202",,"0","139  WALTON ST BARRINGTON","SF","1","50","1",,,,,"0",,,"0","0","0","1",,"2500","5","25","59907600","1557504","1.8227865653187771","1",,"0","0","12","87.97726979169109","7.0710678118654755","35.32704346531139","1012"
"01012030150000","203","2018","12","7680","10","1","0","1","1","5","3","1","3","1","5","1","0","1","3","0","2","0","2",,"2","3","1","1","2","7","0","0","0","3","0","1395","2","2","0","36480","237150",,,,"-88.1266149413676","42.1526903006131","804202",,"0","145  WALTON ST BARRINGTON","SF","2","50","1",,,,,"0",,,"0","0","0","1",,"2500","5","25","58982400","1946025","1.8200199566539692","1",,"0","0","12","87.63560920082658","7.0710678118654755","37.3496987939662","1012"
"01012030160000","203","2018","12","7620","10","1","0","1","1","6","3","1","3","1","5","1","0","3",,"1","2","0","2",,"2","1","1","1","2","7","0","0","0","3","0","1546","2","2","0","36190","293150","2018-03-02T00:00:00.000","01806108027","325000","-88.1266132140214","42.1525260710719","804202",,"0","151  WALTON ST BARRINGTON","SF","1","50","1",,,,,"0",,"T","0","0","0","1",,"2500","5","25","58064400","2390116","1.8172373131797204","1",,"1","1","12","87.29261137118078","7.0710678118654755","39.319206502675","1012"
"01012030170000","203","2018","12","7620","10","1","0","1","1","6","3","1","3","1","5","1","1","3",,"0","2","2","2",,"2","0","0","0","0","7","0","0","0","3","460","1342","2","2","0","36190","363970",,,,"-88.1266147900769","42.1523605342774","804202",,"0","157  WALTON ST BARRINGTON","SF","2","50","1",,,,,"0",,,"0","0","0","1",,"2500","5","25","58064400","1800964","1.8144997126946867","0",,"0","0","12","87.29261137118078","7.0710678118654755","36.6333181680284","1012"
"01012030180000","203","2018","12","7560","10","1","0","1","1","5","3","1","1","1","5","1","0","3",,"0","2","2","2",,"2","3","1","1","2","7","0","0","0","3","0","1242","2","2","0","35910","227410",,,,"-88.1266137001022","42.1521937077172","804202",,"0","163  WALTON ST BARRINGTON","SF","3","49","1",,,,,"0",,,"0","0","0","1",,"2401","4.9","24.010000000000005","57153600","1542564","1.8117002488400231","1",,"0","0","12","86.94826047713663","7","35.24202037341219","1012"
"01012030231001","299","2018","12","20500","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"16220","123330",,,,"-88.1266137797192","42.1515503691595","804202",,"0","224  GEORGE ST BARRINGTON","NCHARS","1","45","1","6","0.16667","299",,"0",,,"0","0","1","6","6","2025","4.5","20.25","420250000",,"1.8010539311418974",,"1","0","0","12","143.17821063276352","6.708203932499369",,"1012"
"01012030231003","299","2018","12","20500","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"16220","123330",,,,"-88.1266137797192","42.1515503691595","804202",,"0","228  GEORGE ST BARRINGTON","NCHARS","1","45","1","6","0.16666","299",,"0",,,"0","0","1","6","6","2025","4.5","20.25","420250000",,"1.8010539311418974",,"1","0","0","12","143.17821063276352","6.708203932499369",,"1012"
"01012030231005","299","2018","12","20500","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"16220","123330",,,,"-88.1266137797192","42.1515503691595","804202",,"0","232  GEORGE ST BARRINGTON","NCHARS","1","45","1","6","0.16667","299",,"0",,,"0","0","1","6","6","2025","4.5","20.25","420250000",,"1.8010539311418974",,"1","0","0","12","143.17821063276352","6.708203932499369",,"1012"
"01012030231004","299","2018","12","20500","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"16220","123330",,,,"-88.1266137797192","42.1515503691595","804202",,"0","230  GEORGE ST BARRINGTON","NCHARS","1","45","1","6","0.16666","299",,"0",,,"0","0","1","6","6","2025","4.5","20.25","420250000",,"1.8010539311418974",,"1","0","0","12","143.17821063276352","6.708203932499369",,"1012"
"01012030231006","299","2018","12","20500","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"16220","123330",,,,"-88.1266137797192","42.1515503691595","804202",,"0","234  GEORGE ST BARRINGTON","NCHARS","1","45","1","6","0.16667","299",,"0",,,"0","0","1","6","6","2025","4.5","20.25","420250000",,"1.8010539311418974",,"1","0","0","12","143.17821063276352","6.708203932499369",,"1012"
"01012030231002","299","2018","12","20500","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"16220","123330","2018-02-09T00:00:00.000","01804046297","174000","-88.1266137797192","42.1515503691595","804202",,"0","226  GEORGE ST BARRINGTON","NCHARS","1","45","1","6","0.16667","299",,"0",,"W","0","0","1","6","6","2025","4.5","20.25","420250000",,"1.8010539311418974",,"1","1","1","12","143.17821063276352","6.708203932499369",,"1012"
"01012030240000","241","2018","12","6828","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"32430","0",,,,"-88.126559264788","42.1509269972727","804202",,"0","236  GEORGE ST BARRINGTON","NCHARS","1","10","1",,,"200",,"0",,,"0","0","1","1","1","100","1","1","46621584",,"1.789875589069327",,,"0","0","12","82.63171304045439","3.1622776601683795",,"1012"
"01012030251001","299","2018","12","13971","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"16590","203410",,,,"-88.1266145641956","42.1511711685957","804202",,"0","236  GEORGE ST BARRINGTON","NCHARS","1","32","1","4","0.25","299",,"0",,,"0","0","1","4",,"1024","3.2","10.240000000000002","195188841",,"1.7948461704927043",,"1","0","0","12","118.19898476721363","5.656854249492381",,"1012"
"01012030260000","211","2018","12","15293","10","2","4","2","2","24","8","1","1","1","5","1","0","3",,"0","2","2","2",,"2","0","0","0","0","7","0","0","0","3","0","4712","2","2","0","72640","587360",,,,"-88.1266139376951","42.1519438129864","804202",,"0","200  GEORGE ST BARRINGTON","MF","4","44","2",,,,"211","0",,,"0","0","0","1",,"1936","4.4","19.360000000000003","233875849","22202944","1.8075548725975195","0",,"0","0","12","123.664869708418","6.6332495807108","68.64400920692205","1012"
"01012040020000","205","2018","12","6900","10","2","0","1","1","6","4","3","1","1","5","0","1","2","3","2","2","0","2",,"2","4","1","2","2","7","0","0","0","3","0","1479","2","2","0","32770","275830","2017-10-03T00:00:00.000","01727649173","450000","-88.1259950017731","42.1535623980838","804202",,"0","115  GEORGE ST BARRINGTON","SF","2","90","1",,,,,"0",,"W","0","0","1","1",,"8100","9","81","47610000","2187441","1.8235499357638212","1",,"1","1","12","83.06623862918075","9.486832980505138","38.45776904605882","1012"
"01012040030000","204","2018","12","7590","10","5","0","1","1","8","5","3","3","1","5","1","1","2","1","0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1851","2","2","0","36050","346670",,,,"-88.1259958219368","42.1534150035117","804202",,"0","123  GEORGE ST BARRINGTON","SF","2","76","1",,,,,"0",,,"0","0","1","1",,"5776","7.6","57.76","57608100","3426201","1.821069327143586","1",,"0","0","12","87.12060605849801","8.717797887081348","43.02324952859791","1012"
"01012040040000","278","2018","12","8220","10","2","0","1","1","8","4","1","1","1","5","0","1","3",,"1","2","0","2",,"2","3","1","2","2","7","0","0","0","1","115","2300","2","2","0","39040","481880",,,,"-88.1259971609391","42.1532546513917","804202",,"0","125  GEORGE ST BARRINGTON","SF","2","41","1",,,,,"0",,,"0","0","0","1",,"1681","4.1","16.81","67568400","5290000","1.818385316915021","1",,"0","0","12","90.66421565314509","6.4031242374328485","47.958315233127195","1012"
"01012040060000","203","2018","12","8220","10","1","0","3","1","6","3","3","1","1","5","0","0","3",,"0","0","0","2",,"2","2","1","2","2","7","0","0","0","3","0","1034","2","2","0","39040","218820",,,,"-88.1259993880838","42.1529229559369","804202",,"0","133  GEORGE ST BARRINGTON","SF","1","58","1",,,,,"0",,,"0","0","0","1",,"3364","5.8","33.64","67568400","1069156","1.812845544498032","1",,"0","0","12","90.66421565314509","7.615773105863909","32.155870381627054","1012"
"01012040070000","202","2018","12","8220","10","1","0","1","1","5","3","2","3","1","5","0","0","3",,"0","2","2","2",,"2","2","1","2","2","7","0","0","0","3","0","894","2","2","0","39040","208580",,,,"-88.1260007455512","42.1527576881421","804202",,"0","139  GEORGE ST BARRINGTON","SF","1","59","1",,,,,"0",,,"0","0","0","1",,"3481","5.9","34.81","67568400","799236","1.8101009282549783","1",,"0","0","12","90.66421565314509","7.681145747868608","29.899832775452108","1012"
"01012040080000","203","2018","12","8220","10","1","0","1","1","6","3","2","3","1","5","1","0","3",,"0","2","2","2",,"2","2","1","2","2","7","0","0","0","3","0","1104","2","2","0","39040","186070","2018-05-16T00:00:00.000","01813629369","227500","-88.1260019468335","42.1525928129422","804202",,"0","143  GEORGE ST BARRINGTON","SF","1","63","1",,,,,"0",,"W","0","0","0","1",,"3969","6.3","39.69","67568400","1218816","1.807367500651336","1",,"1","1","12","90.66421565314509","7.937253933193772","33.2264954516723","1012"
"01012040090000","203","2018","12","8220","10","1","0","1","1","5","3","3","3","1","5","1","0","3",,"0","0","0","2",,"2","2","1","1","2","7","0","0","0","3","0","1121","2","2","0","39040","219670",,,,"-88.1260028754045","42.1524292630123","804202",,"0","147  GEORGE ST BARRINGTON","SF","1","48","1",,,,,"0",,,"0","0","0","1",,"2304","4.8","23.04","67568400","1256641","1.8046586821880082","1",,"0","0","12","90.66421565314509","6.928203230275509","33.481338085566414","1012"
"01012040100000","234","2018","12","7540","10","4","0","1","1","6","3","3","1","1","5","0","0","3",,"0","2","2","2",,"2","0","0","0","0","7","0","0","0","3","0","1047","2","2","0","35810","253870",,,,"-88.1260048659975","42.1522720039311","804202",,"0","600  WARWICK AVE BARRINGTON","SF","1","56","1",,,,,"0",,,"0","0","0","1",,"3136","5.6","31.359999999999996","56851600","1096209","1.802080663321338","0",,"0","0","12","86.83317338436964","7.483314773547883","32.357379374726875","1012"
"01012040110000","205","2018","12","6750","10","2","0","1","1","7","4","1","3","1","5","0","1","2","3","0","0","0","2",,"2","3","1","2","2","7","0","0","0","1","0","1703","2","2","0","32060","383660",,,,"-88.1254909201702","42.153564409632","804202",,"0","820  WARWICK AVE BARRINGTON","SF","2","90","1",,,,,"0",,,"0","0","1","1",,"8100","9","81","45562500","2900209","1.814502654300413","1",,"0","0","12","82.15838362577492","9.486832980505138","41.2674205639267","1012"
"01012040120000","202","2018","12","7425","10","1","0","1","1","5","2","1","3","1","5","1","0","2","3","0","0","0","2",,"2","1","1","2","2","7","0","0","0","1","0","768","2","2","0","35260","161370",,,,"-88.1254921387019","42.153416719518","804202",,"0","118  KAINER AVE BARRINGTON","SF","1","92","1",,,,,"0",,,"0","0","1","1",,"8464","9.2","84.63999999999999","55130625","589824","1.8120317081250938","1",,"0","0","12","86.16843969807043","9.591663046625438","27.712812921102035","1012"
"01012040130000","202","2018","12","8100","10","1","0","1","1","4","2","1","3","1","5","0","0","1","3","0","0","0","2",,"2","2","1","2","2","7","0","0","0","1","0","609","2","2","0","38470","167050",,,,"-88.1254938882574","42.1532560224053","804202",,"0","120  KAINER AVE BARRINGTON","SF","1","92","1",,,,,"0",,,"0","0","0","1",,"8464","9.2","84.63999999999999","65610000","370881","1.8093574129953773","1",,"0","0","12","90","9.591663046625438","24.677925358506133","1012"
"01012040140000","234","2018","12","8100","10","4","0","3","1","6","3","3","1","1","5","1","1","3",,"0","2","2","2",,"2","2","1","1","1","7","0","0","0","3","1209","1392","2","2","0","38470","357070",,,,"-88.1254954997681","42.1530895697803","804202",,"0","130  KAINER AVE BARRINGTON","SF","1","55","1",,,,,"0",,,"0","0","0","1",,"3025","5.5","30.25","65610000","1937664","1.8065910627543524","1",,"0","0","12","90","7.416198487095663","37.30951621235526","1012"
"01012040150000","234","2018","12","8100","10","4","0","1","1","6","3","3","1","2","5","0","0","3",,"0","2","0","2",,"2","1","1","2","2","7","0","0","0","3","0","1221","2","2","0","38470","297950",,,,"-88.1254970624092","42.1529240279507","804202",,"0","134  KAINER AVE BARRINGTON","SF","1","58","1",,,,,"0",,,"0","0","0","1",,"3364","5.8","33.64","65610000","1490841","1.803846564224649","1",,"0","0","12","90","7.615773105863909","34.942810419312295","1012"
"01012040160000","203","2018","12","8100","10","1","0","3","1","7","3","1","3","1","5","0","0","2","3","0","0","0","2",,"2","2","1","1","2","7","0","0","0","3","0","1279","2","2","0","38470","263940",,,,"-88.1254989917352","42.1527584978539","804202",,"0","138  KAINER AVE BARRINGTON","SF","2","51","1",,,,,"0",,,"0","0","0","1",,"2601","5.1","26.009999999999998","65610000","1635841","1.8011162728523473","1",,"0","0","12","90","7.14142842854285","35.76310948449533","1012"
"01012040170000","203","2018","12","8100","10","1","0","1","1","6","3","1","3","1","5","0","0","1","3","1","0","0","2",,"2","0","0","0","0","7","0","0","0","1","0","1375","2","2","0","38470","250810",,,,"-88.1255007717749","42.1525936220153","804202",,"0","142  KAINER AVE BARRINGTON","SF","1","51","1",,,,,"0",,,"0","0","0","1",,"2601","5.1","26.009999999999998","65610000","1890625","1.79840165928021","0",,"0","0","12","90","7.14142842854285","37.080992435478315","1012"
"01012040180000","203","2018","12","8100","10","1","0","1","1","6","4","1","3","1","5","0","0","3",,"1","2","2","2",,"2","0","0","0","0","7","0","0","0","3","0","1403","2","2","0","38470","271470",,,,"-88.1255022871447","42.1524295268848","804202",,"0","152  KAINER AVE BARRINGTON","SF","1","51","1",,,,,"0",,,"0","0","0","1",,"2601","5.1","26.009999999999998","65610000","1968409","1.7957027123440292","0",,"0","0","12","90","7.14142842854285","37.456641600656084","1012"
"01012040190000","203","2018","12","7430","10","1","0","1","1","6","4","1","3","1","5","1","0","3",,"0","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1403","2","2","0","35290","267270",,,,"-88.125504873491","42.1522727711845","804202",,"0","630  WARWICK AVE BARRINGTON","SF","2","52","1",,,,,"0",,,"0","0","0","1",,"2704","5.2","27.040000000000003","55204900","1968409","1.7931517434130657","1",,"0","0","12","86.1974477580398","7.211102550927978","37.456641600656084","1012"
"01012040200000","278","2018","12","7636","10","2","0","1","1","9","4","1","3","1","5","1","2","3",,"1","2","2","2",,"2","4","1","2","2","7","0","0","0","3","0","2180","2","2","0","36270","398720",,,,"-88.1253932893402","42.1539644699889","804202",,"0","102  KAINER AVE BARRINGTON","SF","2","27","1",,,,,"0",,,"0","0","1","1",,"729","2.7","7.290000000000001","58308496","4752400","1.8195248649474633","1",,"0","0","12","87.38420909981392","5.196152422706632","46.69047011971501","1012"
"01012040210000","206","2018","12","7544","10","2","0","1","1","8","4","1","3","1","5","1","1","2","1","0","2","2","2",,"2","4","4","2","2","7","0","0","0","3","0","2258","2","2","0","35830","517030",,,,"-88.1257005642129","42.1539633331107","804202",,"0","627 E MAIN ST BARRINGTON","SF","2","79","1",,,,,"0",,,"0","0","1","1",,"6241","7.9","62.410000000000004","56911936","5098564","1.8250476027124554","1",,"0","0","12","86.85620300243386","8.888194417315589","47.51841748206689","1012"
"01012040220000","206","2018","12","17123","10","2","0","1","6","9","4","1","3","2","5","1","1","3",,"1","2","2","2",,"2","5","1","2","2","7","0","0","0","3","0","2323","2","2","0","81330","406060",,,,"-88.1260608545903","42.1538702083185","804202",,"0","621 E MAIN ST BARRINGTON","SF","2","97","1",,,,,"0",,,"0","0","1","1",,"9409","9.7","94.08999999999999","293197129","5396329","1.8299703287847249","1",,"0","0","12","130.85488145269935","9.848857801796104","48.19751030914356","1012"
"01012040230000","206","2018","12","13475","10","2","0","1","1","7","3","2","3","2","5","0","1","3",,"1","2","2","2",,"2","1","1","2","2","7","0","0","0","3","0","2358","2","2","0","64000","291000",,,,"-88.1255727249904","42.1537337051031","804202",,"0","110  KAINER AVE BARRINGTON","SF","2","95","1",,,,,"0",,,"0","0","1","1",,"9025","9.5","90.25","181575625","5560164","1.8188408004779428","1",,"0","0","12","116.081867662439","9.746794344808963","48.55924216871593","1012"
"01012050010000","234","2018","12","9600","10","4","0","1","1","8","4","3","1","2","5","1","1","3",,"1","2","0","1",,"2","3","1","1","2","7","0","0","0","3","0","1367","2","2","0","45600","353240","2018-08-23T00:00:00.000","01823519221","285000","-88.1248854769871","42.1538285139251","804202",,"0","115  KAINER AVE BARRINGTON","SF","2","50","1",,,,,"0",,"T","0","0","1","1",,"2500","5","25","92160000","1868689","1.808086355359816","1",,"1","1","12","97.97958971132712","7.0710678118654755","36.9729630946723","1012"
"01012050030000","234","2018","12","8000","10","4","0","3","1","6","3","3","1","1","5","0","0","3",,"1","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1095","2","2","0","38000","266630",,,,"-88.1244966853713","42.1538299005993","804202",,"0","711 E MAIN ST BARRINGTON","SF","1","56","1",,,,,"0",,,"0","0","1","1",,"3136","5.6","31.359999999999996","64000000","1199025","1.8011380121282794","1",,"0","0","12","89.44271909999159","7.483314773547883","33.090784215548595","1012"
"01012050040000","234","2018","12","8000","10","4","0","1","1","6","3","3","1","1","5","0","0","2","3","1","2","0","2",,"2","2","1","1","2","7","0","0","0","3","0","1212","2","2","0","38000","302490",,,,"-88.1243080999646","42.1538309797819","804202",,"0","715 E MAIN ST BARRINGTON","SF","1","58","1",,,,,"0",,,"0","0","1","1",,"3364","5.8","33.64","64000000","1468944","1.7977803580165563","1",,"0","0","12","89.44271909999159","7.615773105863909","34.813790371058424","1012"
"01012050050000","278","2018","12","9600","10","2","0","1","1","8","4","3","1","1","5","1","1","2","1","1","2","2","2",,"2","3","1","1","1","7","0","0","0","3","0","2487","2","2","0","45600","470910",,,,"-88.124107904013","42.1538318354135","804202",,"0","120 S GLENDALE AVE BARRINGTON","SF","2","29","1",,,,,"0",,,"0","0","1","1",,"841","2.9","8.41","92160000","6185169","1.7942152772350843","1",,"0","0","12","97.97958971132712","5.385164807134504","49.86983055916673","1012"
"01012050060000","234","2018","12","8913","10","4","0","3","1","10","4","1","1","1","5","1","1","3",,"1","2","2","2",,"2","3","1","1","1","7","0","0","0","3","0","2038","2","2","0","42330","530440",,,,"-88.1247475949803","42.1534666004827","804202",,"0","123  KAINER AVE BARRINGTON","SF","2","40","1",,,,,"0",,,"0","0","1","1",,"1600","4","16","79441569","4153444","1.7995160162271964","1",,"0","0","12","94.40868604106298","6.324555320336759","45.14421336118285","1012"
"01012050090000","204","2018","12","8100","10","5","0","3","1","7","3","1","3","1","5","1","0","1","1","1","2","0","2",,"2","3","1","1","2","7","0","0","0","3","0","1923","2","2","0","38470","279530","2017-10-13T00:00:00.000","01728646157","352000","-88.1247515933554","42.1531292007932","804202",,"0","129  KAINER AVE BARRINGTON","SF","1","52","1",,,,,"0",,"W","0","0","0","1",,"2704","5.2","27.040000000000003","65610000","3697929","1.793936327298353","1",,"1","1","12","90","7.211102550927978","43.8520238985614","1012"
"01012050100000","203","2018","12","8100","10","1","0","1","1","8","4","1","3","1","5","1","1","3",,"0","0","0","2",,"2","3","1","1","2","7","0","0","0","3","0","1414","2","2","0","38470","276150",,,,"-88.124752826330507","42.1529630315596","804202",,"0","133  KAINER AVE BARRINGTON","SF","2","50","1",,,,,"0",,,"0","0","0","1",,"2500","5","25","65610000","1999396","1.7911865054835934","1",,"0","0","12","90","7.0710678118654755","37.603191353926334","1012"
"01012050110000","207","2018","12","8100","10","2","0","3","1","7","3","3","3","1","5","0","0","3",,"1","2","0","2",,"2","1","2","1","2","7","0","0","0","3","0","1933","2","2","0","38470","354670",,,,"-88.1247552579661","42.1527967211397","804202",,"0","137  KAINER AVE BARRINGTON","SF","1","59","1",,,,,"0",,,"0","0","0","1",,"3481","5.9","34.81","65610000","3736489","1.7884632403161242","1",,"0","0","12","90","7.681145747868608","43.965895873961216","1012"
"01012050120000","278","2018","12","8100","10","2","0","3","1","7","4","1","3","1","5","1","1","3",,"1","2","2","2",,"2","3","1","1","1","7","0","0","0","3","0","2303","1","2","0","38470","361530",,,,"-88.124757209701","42.152631442905","804202",,"0","141  KAINER AVE BARRINGTON","SF","2","52","1",,,,,"0",,,"0","0","0","1",,"2704","5.2","27.040000000000003","65610000","5303809","1.7857560601718758","1",,"0","0","12","90","7.211102550927978","47.989582202807306","1012"
"01012050130000","278","2018","12","8100","10","2","0","1","1","8","4","3","3","1","5","0","2","1","3","1","2","2","2",,"2","3","1","1","1","7","0","0","0","3","0","2618","2","2","0","38470","472290","2017-11-02T00:00:00.000","01730601263","340000","-88.1247592242899","42.1524670642258","804202",,"0","145  KAINER AVE BARRINGTON","SF","2","50","1",,,,,"0",,"W","0","0","0","1",,"2500","5","25","65610000","6853924","1.7830723485152926","1",,"1","1","12","90","7.0710678118654755","51.16639522186413","1012"
"01012050140000","278","2018","12","8913","10","2","0","1","1","8","4","3","3","1","5","1","1","3",,"1","2","0","2",,"2","3","1","1","2","7","0","0","0","3","0","2243","2","2","0","42330","415630","2018-06-22T00:00:00.000","01817349171","350000","-88.1247609232365","42.1522927881746","804202",,"0","157  KAINER AVE BARRINGTON","SF","2","39","1",,,,,"0",,"W","0","0","0","1",,"1521","3.9","15.209999999999999","79441569","5031049","1.7802274049761067","1",,"1","1","12","94.40868604106298","6.244997998398398","47.36032094485847","1012"
"01012050150000","203","2018","12","8913","10","1","0","2","1","5","3","1","3","1","5","1","0","1","3","1","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1144","2","2","0","42330","257460",,,,"-88.1242511005786","42.1534685048004","804202",,"0","122 S GLENDALE AVE BARRINGTON","SF","1","56","1",,,,,"0",,,"0","0","1","1",,"3136","5.6","31.359999999999996","79441569","1308736","1.7906742349869176","1",,"0","0","12","94.40868604106298","7.483314773547883","33.823069050575526","1012"
"01012050160000","202","2018","12","8100","10","1","0","1","1","3","1","3","3","1","5","1","0","2","3","0","1","2","2",,"2","1","1","2","2","7","0","0","0","3","0","877","2","2","0","38470","202890",,,,"-88.1242534440036","42.153295302594","804202",,"0","126 S GLENDALE AVE BARRINGTON","SF","1","82","1",,,,,"0",,,"0","0","1","1",,"6724","8.2","67.24","65610000","769129","1.787820278528463","1",,"0","0","12","90","9.055385138137417","29.614185789921695","1012"
"01012050170000","203","2018","12","8100","10","1","0","3","1","7","3","1","1","1","5","1","1","3",,"1","2","2","2",,"2","4","1","1","2","7","0","0","0","3","115","1408","2","2","0","38470","290560",,,,"-88.1242558236504","42.1531305611803","804202",,"0","130 S GLENDALE AVE BARRINGTON","SF","1","33","1",,,,,"0",,,"0","0","0","1",,"1089","3.3","10.889999999999999","65610000","1982464","1.78511594338572","1",,"0","0","12","90","5.744562646538029","37.52332607858744","1012"
"01012050180000","203","2018","12","8100","10","1","0","1","1","6","4","1","1","1","5","1","0","3",,"0","2","0","2",,"2","2","1","1","2","7","0","0","0","3","0","1585","2","2","0","38470","261680",,,,"-88.124257260159","42.1529643526175","804202",,"0","134 S GLENDALE AVE BARRINGTON","SF","2","50","1",,,,,"0",,,"0","0","0","1",,"2500","5","25","65610000","2512225","1.7823778228633358","1",,"0","0","12","90","7.0710678118654755","39.81205847478876","1012"
