"pin","class","nbhd","hd_sf","town_code","type_resd","apts","ext_wall","roof_cnst","rooms","beds","bsmt","bsmt_fin","heat","oheat","air","frpl","attic_type","attic_fnsh","hbath","tp_plan","tp_dsgn","cnst_qlty","renovation","site","gar1_size","gar1_cnst","gar1_att","gar1_area","gar2_size","gar2_cnst","gar2_att","gar2_area","porch","ot_impr","bldg_sf","repair_cnd","multi_code","ncu","est_land","est_bldg","sale_date","doc_no","sale_price","centroid_x","centroid_y","tractce","total_bldg_sf","multi_ind","addr","modeling_group","fbath","age","use_1","n_units","per_ass","condo_class_factor","multi_family_ind","large_lot","condition_desirability_and_utility","o_hare_noise","floodplain","road_proximity","condo_strata","sale_year","sale_quarter","sale_half_year","sale_quarter_of_year","sale_month_of_year","sale_half_of_year","most_recent_sale","age_squared","age_decade","age_decade_squared","lot_size_squared","improvement_size_squared","pure_market_filter","garage_indicator","neigborhood_code_mapping_","square_root_of_lot_size","square_root_of_age","square_root_of_improvement_size","town_and_neighborhood"
"02194250110000","207","33","7956","29","2","0","1","1","7","4","3","3","1","5","1","1","3","0","1","2","0","2",,"2","3","1","1","2","7","0","0","0","3","0","1999","2","2","0","45740","286390","2019-06-10T00:00:00.000","01916155638","262000","-88.1078298194295","42.0971236102997","804105",,"0","4060 VICTORIA DR","SF","2","43","1",,,,,,,"0","0","0",,"2019","90","45","2","6","1","0","1849","4.3","18.49","63297936","3996001","1","1","33","89.19641248391103","6.557438524302","44.710177812216315","2933"
"07203090100000","204","40","11175","35","1","0","3","1","8","4","2","3","2","2","0","1","3","0","1","0","0","2",,"2","4","1","2","2","7","0","0","0","3","0","1839","2","2","0","41900","168630","2014-11-24T00:00:00.000","01432810066","349900","-88.1219469759722","42.0194536216335","804805",,"0","315 WILTON CT","SF","2","53","1",,,,,,,"0","0","0",,"2014","72","36","4","11","2","1","2809","5.3","28.09","124880625","3381921","1","1","40","105.71187255932988","7.280109889280518","42.883563284783136","3540"
"05171060050000","206","22","7150","23","2","0","4","1","9","4","3","1","1","5","1","1","3","0","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","2817","2","2","0","139420","766220","2017-06-21T00:00:00.000","01717257025","830000","-87.7503212152239","42.1217406837805","800200",,"0","376 WOODLAWN AVE","SF","3","96","1",,,,,,,"0","0","0",,"2017","82","41","2","6","1","1","9216","9.6","92.16","51122500","7935489","1","1","22","84.55767262643882","9.797958971132712","53.075418038862395","2322"
"26084060420000","203","240","3725","70","1","0","2","1","5","3","1","3","1","5","0","0","3","0","0","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1248","2","2","0","22350","105210","2017-09-25T00:00:00.000","01726855023","155160","-87.528887420629","41.7030985499137","520400",,"0","10549 S AVENUE E","SF","1","54","1",,,,,,,"0","0","0",,"2017","83","42","3","9","2","1","2916","5.4","29.160000000000004","13875625","1557504","1","1","240","61.032778078668514","7.3484692283495345","35.32704346531139","70240"
"08271021251183","299","70","399527","16",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"5680","79790","2013-03-08T00:00:00.000","01306731096","468000","-87.9733015314213","42.0155847641737","770400",,"0","700 PERRIE DR","NCHARS",,"27","1","222","0.00517","299",,,"AV","0","0","1",,"2013","65","33","1","3","1","0","729","2.7","7.290000000000001","159621823729",,"1",,"70","632.081482089137","5.196152422706632",,"1670"
"23222000451046","299","42","76334","30",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"10450","99590","2019-09-25T00:00:00.000","01926815025","1","-87.8438690177982","41.6864202808794","823803",,"0","9176 SOUTH RD","NCHARS",,"35","1","80","0.012736","299",,,,"0","0","0","6","2019","91","46","3","9","2","1","1225","3.5","12.25","5826879556",,"0",,"42","276.2860836162401","5.916079783099616",,"3042"
"03152000151025","299","56","396469","38",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"15110","39570","2013-04-03T00:00:00.000","01309333109","62000","-87.9342207478895","42.1174258669074","803014",,"0","1205 PLEASANT RUN DR","NCHARS",,"38","1","145","0.00726","299",,,,"0","0","0",,"2013","66","33","2","4","1","1","1444","3.8","14.44","157187667961",,"1",,"56","629.6578435944398","6.164414002968976",,"3856"
"13031090360000","295","21","1520","71","2","0","3","2","4","2","1","1","1","5","1","0","3","0","1","0","0","2",,"2","1","1","2","2","7","0","0","0","3","0","1061","2","2","0","21280","204910","2016-06-08T00:00:00.000","01616022189","1","-87.7477776309358","41.9930005046161","120300",,"0","6203 N CICERO AVE","SF","1","61","1",,,,,,,"0","0","1",,"2016","78","39","2","6","1","1","3721","6.1","37.209999999999994","2310400","1125721","0","1","21","38.98717737923585","7.810249675906654","32.57299494980466","7121"
"05212020070000","209","171","29999","23","2","0","3","1","12","6","1","1","1","5","1","1","3","0","2","2","2","2",,"2","5","2","1","2","7","0","0","0","3","0","5622","2","2","0","1319950","3263570","2019-03-11T00:00:00.000","01907046053","1","-87.7193815317129","42.1017823583055","800400",,"0","381 SHERIDAN RD","SF","5","4","1",,,,,,,"0","0","1",,"2019","89","45","1","3","1","1","16","0.4","0.16000000000000003","899940001","31606884","0","1","171","173.20219398148512","2","74.97999733262199","23171"
"15083020440000","203","80","7250","31","1","0","3","1","6","4","2","3","1","5","1","0","3","0","0","2","2","2",,"2","1","3","1","2","7","0","0","0","3","0","1415","2","2","0","23560","113740","2015-08-24T00:00:00.000","01523619102","1","-87.8996759217353","41.8842631352986","818300",,"0","752 N ROHDE AVE","SF","2","60","1",,,,,,,"0","0","0",,"2015","75","38","3","8","2","1","3600","6","36","52562500","2002225","0","1","80","85.14693182963201","7.745966692414834","37.61648574760805","3180"
"13153100200000","207","101","4172","71","2","0","1","1","7","3","1","1","1","5","1","1","3","0","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1885","2","2","0","50060","0","2013-02-05T00:00:00.000","01303626087","445000","-87.7452796570878","41.9573073780092","831700",,"0","4205 N KILPATRICK AVE","SF","2","1","1",,,,,,,"0","0","0",,"2013","65","33","1","2","1","1","1","0.1","0.010000000000000002","17405584","3553225","1","1","101","64.59102104782058","1","43.41658669218482","71101"
"29204100420000","202","121","3900","37","1","0","1","1","6","3","4","3","1","5","1","0","3","0","0","0","0","2",,"2","0","0","0","0","7","0","0","0","3","0","792","2","2","0","8770","34840","2015-01-07T00:00:00.000","01500750052","26000","-87.6383222102203","41.5886468474646","827500",,"0","307 GENEVA AVE","SF","1","56","1",,,,,,,"0","0","0",,"2015","73","37","1","1","1","1","3136","5.6","31.359999999999996","15210000","627264","1","0","121","62.44997998398398","7.483314773547883","28.142494558940577","37121"
"16311310200000","205","60","7000","11","2","0","1","1","7","3","1","3","1","5","0","0","3","0","1","2","2","2",,"2","3","1","2","2","7","0","0","0","1","0","1840","2","2","0","47250","200970","2013-03-20T00:00:00.000","01307947021","160000","-87.7979423474071","41.8292676763093","815400",,"0","3434 HOME AVE","SF","1","118","1",,,,,,"AV","0","0","0",,"2013","65","33","1","3","1","0","13924","11.8","139.24","49000000","3385600","1","1","60","83.66600265340756","10.862780491200215","42.89522117905443","1160"
"13114230291009","299","81","12497","71",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"4910","103300","2013-06-07T00:00:00.000","01315833044","43103","-87.7089024895112","41.9711096251481","140200",,"0","4928 N KEDZIE AVE","NCHARS",,"90","1","31","0.0328","299",,,,"0","0","1",,"2013","66","33","2","6","1","0","8100","9","81","156175009",,"1",,"81","111.7899816620434","9.486832980505138",,"7181"
"25064060190000","203","282","6250","72","5","0","1","1","6","3","1","1","1","5","0","1","1","1","2","2","0","2",,"2","2","1","2","2","7","0","0","0","3","0","1443","2","2","0","40620","90380","2018-01-12T00:00:00.000","01801242038","215000","-87.6654747628243","41.7277775035351","730300",,"0","1700 W 91ST PL","SF","1","96","1",,,,,,,"0","0","0",,"2018","85","43","1","1","1","1","9216","9.6","92.16","39062500","2082249","1","1","282","79.05694150420949","9.797958971132712","37.986839826445156","72282"
"14213070611248","299","62","40264","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"610","17490","2015-05-07T00:00:00.000","01512729070","1","-87.6421168326031","41.9442428635583","61901",,"0","525 W HAWTHORNE PL","NCHARS",,"42","1","382","0.0004817","299",,,,"0","0","0",,"2015","74","37","2","5","1","1","1764","4.2","17.64","1621189696",,"0",,"62","200.65891457894415","6.48074069840786",,"7362"
"20324200350000","207","223","3175","72","2","0","1","1","6","3","1","3","1","5","1","0","3","0","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1866","2","2","0","20630","190740","2017-12-01T00:00:00.000","01733544070","1","-87.6476836706031","41.7383659437839","711000",,"0","8542 S SANGAMON ST","SF","2","9","1",,,,,,,"0","0","0",,"2017","84","42","4","12","2","1","81","0.9","0.81","10080625","3481956","0","1","223","56.34713834792323","3","43.197222132910355","72223"
"16073270201002","299","40","21150","27",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"10090","195290","2014-06-05T00:00:00.000","01415633047","235000","-87.7952560206728","41.8812984901814","812802",,"0","815 WASHINGTON BLVD","NCHARS",,"82","1","23","0.063628","299",,,,"0","0","1",,"2014","70","35","2","6","1","1","6724","8.2","67.24","447322500",,"1",,"40","145.43039572248986","9.055385138137417",,"2740"
"27304060170000","278","15","10000","28","2","0","3","1","8","4","1","3","1","5","1","1","3","0","1","2","0","1",,"2","5","2","1","1","7","0","0","0","3","0","3163","2","2","0","47500","326880","2014-11-25T00:00:00.000","01432946077","329000","-87.8971147414604","41.5728758805673","824119",,"0","17431 HIGHWOOD DR","SF","2","26","1",,,,,,,"0","0","0",,"2014","72","36","4","11","2","1","676","2.6","6.760000000000001","100000000","10004569","1","1","15","100","5.0990195135927845","56.24055476255546","2815"
"13202150220000","203","150","3936","71","1","0","1","1","6","3","1","3","1","5","0","0","3","0","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1400","2","2","0","49200","216530","2019-11-05T00:00:00.000","01930908146","432500","-87.768428145251","41.949772697281","150600",,"0","5636 W GRACE ST","SF","1","104","1",,,,,,,"0","0","0",,"2019","92","46","4","11","2","1","10816","10.4","108.16000000000001","15492096","1960000","1","1","150","62.73754856543249","10.198039027185569","37.416573867739416","71150"
"09161020150000","203","180","7000","22","5","0","2","1","6","3","1","3","1","5","1","0","1","3","0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1571","2","2","0","40250","220110","2013-08-01T00:00:00.000","01321326087","185500","-87.8839417067258","42.0494004317142","806102",,"0","1625 WOODLAND AVE","SF","2","87","1",,,,,,,"0","1","0",,"2013","67","34","3","8","2","1","7569","8.7","75.68999999999998","49000000","2468041","1","1","180","83.66600265340756","9.327379053088816","39.63584236521283","22180"
"14282030271083","299","62","16000","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"9120","234260","2016-07-13T00:00:00.000","01619522159","1","-87.6374771457508","41.9364093040214","63303",,"0","2970 N LAKE SHORE DR","NCHARS",,"59","1","106","0.00983","299",,,,"0","0","0",,"2016","79","40","3","7","2","0","3481","5.9","34.81","256000000",,"0",,"62","126.49110640673517","7.681145747868608",,"7362"
"13342060260000","211","180","3780","71","5","2","1","1","9","4","1","3","1","5","0","0","1","2","0","2","2","2",,"2","3","1","2","2","7","0","0","0","1","0","1674","3","2","0","49140","171860","2016-11-28T00:00:00.000","01633355127","167000","-87.7283192153364","41.9235716155549","200300",,"0","2328 N KEYSTONE AVE","MF","2","107","2",,,,"211",,,"0","0","0",,"2016","80","40","4","11","2","1","11449","10.7","114.48999999999998","14288400","2802276","1","1","180","61.48170459575759","10.344080432788601","40.91454509095757","71180"
"19334051040000","278","50","10323","36","2","0","3","1","8","4","2","3","1","5","1","1","3","0","0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","2814","2","2","0","77420","184310","2019-07-25T00:00:00.000","01920662006","243500","-87.7478609603957","41.736973901003","821102",,"0","8533 LECLAIRE AVE","SF","2","55","1",,,,,,,"0","0","0",,"2019","91","46","3","7","2","1","3025","5.5","30.25","106564329","7918596","1","1","50","101.6021653312566","7.416198487095663","53.04714883949938","3650"
"14283000551003","299","93","9557","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"77980","427020","2017-03-24T00:00:00.000","01708301052","665000","-87.647598729046","41.9323985836408","70200",,"0","723 W DIVERSEY PKY","NCHARS",,"12","1","8","0.1275","299",,,,"0","0","0",,"2017","81","41","1","3","1","1","144","1.2","1.44","91336249",,"1",,"93","97.75990998359194","3.4641016151377544",,"7393"
"14283090301010","299","63","12500","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"33200","218420","2015-08-04T00:00:00.000","01521633024","310000","-87.6410954490769","41.9316518241465","70101",,"0","2726 N PINE GROVE AVE","NCHARS",,"67","1","21","0.04897","299",,,,"0","0","0",,"2015","75","38","3","8","2","1","4489","6.7","44.89","156250000",,"1",,"63","111.80339887498948","8.18535277187245",,"7363"
"19324040120000","203","41","10640","36","5","0","1","1","6","3","3","1","1","5","1","0","1","1","0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1641","2","2","0","45220","78770","2017-04-27T00:00:00.000","01711716035","199000","-87.7614072190075","41.7402870279037","821101",,"0","5625 83RD PL","SF","2","64","1",,,,,,,"0","0","0",,"2017","82","41","2","4","1","1","4096","6.4","40.96000000000001","113209600","2692881","1","1","41","103.15037566582102","8","40.50925820105819","3641"
"03293080010000","202","72","6600","38","1","0","1","1","5","3","1","3","1","5","0","0","2","3","0","0","0","2",,"2","1","1","1","2","7","0","0","0","3","0","832","2","2","0","41250","164900","2017-01-26T00:00:00.000","01702608092","212000","-87.9852285258379","42.0871269005785","803300",,"0","121 W FREMONT ST","SF","1","98","1",,,,,,,"0","0","0",,"2017","81","41","1","1","1","1","9604","9.8","96.04000000000002","43560000","692224","1","1","72","81.24038404635961","9.899494936611665","28.844410203711913","3872"
"13131130230000","205","81","5400","71","2","0","1","1","7","3","1","3","1","5","0","0","2","3","1","2","2","2",,"2","4","1","2","2","7","0","0","0","3","0","2154","2","2","0","64800","265770","2015-03-23T00:00:00.000","01508204000","460000","-87.7051669528034","41.9649812549415","140800",,"0","3042 W WILSON AVE","SF","2","107","1",,,,,,,"0","0","0",,"2015","73","37","1","3","1","1","11449","10.7","114.48999999999998","29160000","4639716","1","1","81","73.48469228349535","10.344080432788601","46.411205543489174","7181"
"16192070290000","211","20","4575","11","2","2","2","1","8","4","2","3","1","2","0","0","1","3","0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","2200","2","2","0","33160","109810","2017-10-25T00:00:00.000","01729849181","245000","-87.7843051042161","41.8645839061384","814600",,"0","1218 RIDGELAND AVE","MF","2","101","2",,,,"211",,,"0","0","1",,"2017","84","42","4","10","2","1","10201","10.1","102.00999999999999","20930625","4840000","1","1","20","67.63874629234341","10.04987562112089","46.9041575982343","1120"
"07274180590000","234","72","9654","35","4","0","1","1","6","3","3","3","1","5","0","0","3","0","2","2","2","2",,"2","3","1","1","1","7","0","0","0","3","0","1549","2","2","0","43440","218240","2015-06-16T00:00:00.000","01516722001","253500","-88.0754937664961","42.01160066894","804803",,"0","868 SUFFIELD TER","SF","1","37","1",,,,,,,"0","0","0",,"2015","74","37","2","6","1","0","1369","3.7","13.690000000000001","93199716","2399401","1","1","72","98.25477087653302","6.082762530298219","39.35733730830886","3572"
"19123170280000","202","70","3625","72","1","0","1","1","3","2","2","3","1","5","0","0","3","0","0","0","0","2",,"2","0","0","0","0","7","0","0","0","1","0","500","2","2","0","27180","43950","2018-04-25T00:00:00.000","01811534037","1","-87.7005023321631","41.7965719023333","630400",,"0","3042 W 53RD PL","SF","1","98","1",,,,,,,"0","0","0",,"2018","86","43","2","4","1","0","9604","9.8","96.04000000000002","13140625","250000","0","0","70","60.207972893961475","9.899494936611665","22.360679774997898","7270"
"16313190020000","202","70","8024","11","1","0","1","1","5","3","2","3","1","5","0","0","3","0","0","0","0","2",,"2","1","1","1","2","7","0","0","0","3","0","801","2","2","0","56160","85840","2013-01-14T00:00:00.000","01301426037","60000","-87.7983735851389","41.8247094594745","815500",,"0","3701 WENONAH AVE","SF","1","92","1",,,,,,,"0","0","0",,"2013","65","33","1","1","1","1","8464","9.2","84.63999999999999","64384576","641601","1","1","70","89.57678270623477","9.591663046625438","28.30194339616981","1170"
"12361120560000","205","70","6000","20","2","0","3","1","8","3","3","3","1","5","0","1","3","0","1","2","0","2",,"2","1","1","2","2","7","0","0","0","3","0","1790","2","2","0","37500","203530","2014-12-17T00:00:00.000","01435157169","250000","-87.8198298611658","41.9171046015155","811000",,"0","2030 N 77TH CT","SF","1","73","1",,,,,,,"0","0","0",,"2014","72","36","4","12","2","0","5329","7.3","53.29","36000000","3204100","1","1","70","77.45966692414834","8.54400374531753","42.30839160261236","2070"
"32302170050000","203","121","7307","12","1","0","1","1","5","3","2","3","1","5","0","0","3","0","0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1041","2","2","0","14610","44270","2017-05-25T00:00:00.000","01714508058","7700","-87.6572783715869","41.4966657356041","829401",,"0","1938 CAMBRIDGE ST","SF","1","44","1",,,,,,,"0","0","0",,"2017","82","41","2","5","1","1","1936","4.4","19.360000000000003","53392249","1083681","0","1","121","85.48099203916622","6.6332495807108","32.264531609803356","12121"
"10314170501012","299","410","26790","71",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"12850","117700","2013-04-15T00:00:00.000","01310526111","105000","-87.7889212403782","41.9976198311529","100200",,"0","6440 W DEVON AVE","NCHARS",,"37","1","27","0.039984","299",,,,"0","0","1",,"2013","66","33","2","4","1","1","1369","3.7","13.690000000000001","717704100",,"1",,"410","163.6765102267274","6.082762530298219",,"71410"
"17273100931377","299","40","365398","76",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"12350","22830","2018-05-08T00:00:00.000","01812816047","1","-87.622576545905","41.8402291575061","839200",,"0","3041 S MICHIGAN AVE","NCHARS",,"47","1","679","0.001127","299",,,,"0","0","1","2","2018","86","43","2","5","1","1","2209","4.7","22.090000000000003","133515698404",,"0",,"40","604.4815960804763","6.855654600401044",,"7640"
"14213070471064","299","62","40850","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"11580","177480","2013-09-10T00:00:00.000","01325326030","220000","-87.6415292958657","41.9443538493573","61902",,"0","3430 N LAKE SHORE DR","NCHARS",,"56","1","218","0.00597","299",,,,"0","0","0",,"2013","67","34","3","9","2","1","3136","5.6","31.359999999999996","1668722500",,"1",,"62","202.11382931407738","7.483314773547883",,"7362"
"13333150350000","203","210","3750","71","1","0","2","1","5","2","1","3","1","5","0","0","1","3","0","0","0","2",,"2","3","1","2","2","7","0","0","0","1","0","1060","2","2","0","33750","115900","2013-12-17T00:00:00.000","01306057499","55000","-87.7597669323281","41.911822806553","250300",,"0","1716 N LOREL AVE","SF","1","88","1",,,,,,,"0","0","0",,"2013","68","34","4","12","2","0","7744","8.8","77.44000000000001","14062500","1123600","1","1","210","61.237243569579455","9.38083151964686","32.55764119219941","71210"
"17083350271004","299","131","8500","77",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"15300","219030","2013-10-03T00:00:00.000","01327604136","360000","-87.66153654942","41.8825681748375","833000",,"0","1347 W WASHINGTON BLVD","NCHARS",,"13","1","14","0.07062","299",,,,"0","0","1",,"2013","68","34","4","10","2","1","169","1.3","1.6900000000000002","72250000",,"1",,"131","92.19544457292888","3.605551275463989",,"77131"
"14082010181013","299","31","14976","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"19820","124610","2018-07-12T00:00:00.000","01819319268","170000","-87.6569698921716","41.9820766470914","30701",,"0","1046 W CATALPA AVE","NCHARS",,"105","1","29","0.0331","299",,,,"0","0","0","5","2018","87","44","3","7","2","1","11025","10.5","110.25","224280576",,"1",,"31","122.37646832622684","10.246950765959598",,"7331"
"32324070110000","203","142","6250","12","1","0","1","1","6","3","1","3","1","5","1","0","3","0","0","2","2","2",,"2","4","1","1","2","7","0","0","0","3","0","1394","2","2","0","7810","47690","2015-08-04T00:00:00.000","01521645059","93500","-87.6446865880675","41.474342077086","829600",,"0","3117 CARPENTER ST","SF","2","10","1",,"0.5",,,,,"0","0","0",,"2015","75","38","3","8","2","1","100","1","1","39062500","1943236","1","1","142","79.05694150420949","3.1622776601683795","37.33630940518894","12142"
"17212140310000","295","11","1478","76","3","0","2","2","7","3","2","3","1","5","1","1","3","0","1","2","2","2",,"2","1","2","1","1","7","0","0","0","3","0","2340","2","2","0","140410","514740","2017-04-10T00:00:00.000","01710001006","778000","-87.6281248117569","41.8650213717081","330200",,"0","1327 S PLYMOUTH CT","SF","3","25","1",,,,,,,"0","0","0",,"2017","82","41","2","4","1","1","625","2.5","6.25","2184484","5475600","1","1","11","38.44476557348217","5","48.373546489791295","7611"
"19152250330000","211","30","4158","72","2","2","2","1","7","4","1","3","1","5","0","0","3","0","0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1591","2","2","0","37420","155150","2017-04-10T00:00:00.000","01710013000","1","-87.7299651472846","41.7865467353954","620300",,"0","5837 S KILDARE AVE","MF","2","74","2",,,,"211",,,"0","0","0",,"2017","82","41","2","4","1","1","5476","7.4","54.760000000000005","17288964","2531281","0","1","30","64.48255578061404","8.602325267042627","39.88734135035826","7230"
"29352110020000","278","171","29403","37","2","0","3","1","7","4","1","3","1","5","1","1","3","0","0","2","2","2",,"2","4","1","2","2","7","0","0","0","3","0","2431","2","2","0","95550","102950","2019-10-24T00:00:00.000","01929746142","205000","-87.5824751342237","41.569599162577","828201",,"0","1611 THORNTON LANSING RD","SF","2","39","1",,,,,,,"0","0","0",,"2019","92","46","4","10","2","1","1521","3.9","15.209999999999999","864536409","5909761","1","1","171","171.47302994931886","6.244997998398398","49.3051721424842","37171"
"14194100441001","299","70","8925","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"28120","268200","2018-06-13T00:00:00.000","01816429071","345000","-87.6771201625578","41.9434948746314","50700",,"0","1924 W ROSCOE ST","NCHARS",,"96","1","19","0.0685","299",,,"AV","0","0","0","6","2018","86","43","2","6","1","1","9216","9.6","92.16","79655625",,"1",,"70","94.47221813845591","9.797958971132712",,"7370"
"14193290551004","299","70","12528","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"29390","389160","2017-05-26T00:00:00.000","01714617071","572500","-87.6841591380359","41.9397598075253","51000",,"0","2222 W BELMONT AVE","NCHARS",,"13","1","20","0.051","299",,,"AV","0","0","0",,"2017","82","41","2","5","1","1","169","1.3","1.6900000000000002","156950784",,"1",,"70","111.92854863706577","3.605551275463989",,"7370"
"08112080100000","203","100","7800","16","1","0","1","1","5","3","1","3","1","5","1","1","3","0","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1394","2","2","0","35100","189580","2016-05-09T00:00:00.000","01613018094","375000","-87.9433520056096","42.0631159257332","804901",,"0","119 S HI-LUSI AVE","SF","1","61","1",,,,,,,"0","0","0",,"2016","78","39","2","5","1","1","3721","6.1","37.209999999999994","60840000","1943236","1","1","100","88.31760866327846","7.810249675906654","37.33630940518894","16100"
"16141130410000","295","102","948","77","2","0","1","1","5","3","1","3","1","5","1","0","3","0","1","2","2","2",,"2","0","0","0","0","7","0","0","0","3","0","1240","2","2","0","9480","115280","2013-07-11T00:00:00.000","01319234026","127500","-87.7210104531572","41.8751701413262","260800",,"0","3803 W VAN BUREN ST","SF","1","15","1",,,,,,,"0","0","0",,"2013","67","34","3","7","2","1","225","1.5","2.25","898704","1537600","1","0","102","30.789608636681304","3.872983346207417","35.21363372331802","77102"
"07171110160000","295","116","2254","35","2","0","3","1","7","3","1","3","1","5","1","1","3","0","1","2","0","2",,"2","3","3","1","2","7","0","0","0","3","0","1892","2","2","0","24230","268020","2013-10-18T00:00:00.000","01329141129","230000","-88.1213653829649","42.0446386358545","804716",,"0","974 SWEETFLOWER DR","SF","2","23","1",,,,,,,"0","0","0",,"2013","68","34","4","10","2","1","529","2.3","5.289999999999999","5080516","3579664","1","1","116","47.47630988187688","4.795831523312719","43.497126341863094","35116"
"21301140291124","299","80","109066","70",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"1300","15600","2013-12-05T00:00:00.000","01333901017","12500","-87.5585257090464","41.7634009578121","431400",,"0","7337 S SOUTH SHORE DR","NCHARS",,"47","1","360","0.0017771","299",,,,"0","1","1",,"2013","68","34","4","12","2","1","2209","4.7","22.090000000000003","11895392356",,"1",,"80","330.251419376208","6.855654600401044",,"7080"
"14082030171480","299","31","85086","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"3770","110880","2013-10-17T00:00:00.000","01329042032","171000","-87.6544515954126","41.9803068890186","30702",,"0","5415 N SHERIDAN RD","NCHARS",,"38","1","728","0.0014551","299",,,,"0","0","1",,"2013","68","34","4","10","2","1","1444","3.8","14.44","7239627396",,"1",,"31","291.6950462383617","6.164414002968976",,"7331"
"16194170391005","299","10","8933","11",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"4420","73200","2018-02-08T00:00:00.000","01803955028","34000","-87.7912997678918","41.8526014193984","814900",,"0","1944 WESLEY AVE","NCHARS",,"89","1","14","0.0683","299",,,,"0","0","0","1","2018","85","43","1","2","1","0","7921","8.9","79.21000000000001","79798489",,"1",,"10","94.51454914456292","9.433981132056603",,"1110"
"16194170391005","299","10","8933","11",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"4420","73200","2018-06-06T00:00:00.000","01815749374","71000","-87.7912997678918","41.8526014193984","814900",,"0","1944 WESLEY AVE","NCHARS",,"89","1","14","0.0683","299",,,,"0","0","0","1","2018","86","43","2","6","1","1","7921","8.9","79.21000000000001","79798489",,"1",,"10","94.51454914456292","9.433981132056603",,"1110"
"14334220681130","299","12","52836","74",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"9030","179390","2015-08-24T00:00:00.000","01523604056","235000","-87.6355161310134","41.9122800712932","71500",,"0","1636 N WELLS ST","NCHARS",,"40","1","419","0.002532","299",,,,"0","0","0",,"2015","75","38","3","8","2","1","1600","4","16","2791642896",,"1",,"12","229.8608274587038","6.324555320336759",,"7412"
"04072050080000","278","21","12654","25","2","0","3","1","9","6","1","3","1","5","1","1","3","0","1","0","0","2",,"2","3","2","1","2","7","0","0","0","3","0","3422","2","2","0","120210","409970","2013-05-22T00:00:00.000","01314247023","620000","-87.876087418564","42.1365294505179","801605",,"0","917 SUFFIELD TER","SF","3","46","1",,,,,,,"0","0","0",,"2013","66","33","2","5","1","1","2116","4.6","21.159999999999997","160123716","11710084","1","1","21","112.48999955551605","6.782329983125268","58.497863208838666","2521"
"27141030580000","278","36","13352","28","2","0","3","1","7","4","3","3","1","5","0","1","3","0","2","0","0","2",,"2","3","2","1","2","7","0","0","0","3","900","2708","2","2","0","60080","223110","2017-09-21T00:00:00.000","01726446238","340000","-87.828321652558","41.6141048064513","824106",,"0","15220 BAYBERRY CT","SF","2","38","1",,,,,,,"0","0","0",,"2017","83","42","3","9","2","1","1444","3.8","14.44","178275904","7333264","1","1","36","115.55085460523432","6.164414002968976","52.03844732503075","2836"
