"objectid","name","pin10","pina","pinsa","pinb","pinp","pinu","taxcode","parceltype","longitude","latitude","municipality","politicaltownship","commissionerdistrict","congressionaldistrict","staterepresentativedistrict","statesenatedistrict","tifdistrict","elemschltaxdist","highschltaxdist","unitschltaxdist","chicagoward","censustract_geoid","assessorbldgclass","assessornbhd","the_geom"
"726","01012070010000","0101207001","1","1","207","1","0","10021","1","-88.126013095951","42.1519318254089","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.12575698150007 42.15184623135227, -88.1257570702254 42.151837417355566, -88.1262593653956 42.15183683219194, -88.12625820323998 42.15200980655642, -88.12575529399939 42.15201168240429, -88.12575698150007 42.15184623135227)))"
"727","01012070020000","0101207002","1","1","207","2","0","10021","1","-88.1260146776335","42.1517581938672","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","202","12","MULTIPOLYGON (((-88.12575859939209 42.151687408624504, -88.12575884759549 42.15166336291581, -88.12626053114066 42.151663602624254, -88.1262593653956 42.15183683219194, -88.1257570702254 42.151837417355566, -88.12575859939209 42.151687408624504)))"
"728","01012070030000","0101207003","1","1","207","3","0","10021","1","-88.1260169530635","42.1515869646912","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","204","12","MULTIPOLYGON (((-88.125760237248 42.151526987470504, -88.12576055204956 42.15149582016838, -88.12626167185852 42.151493523271746, -88.12626053114066 42.151663602624254, -88.12575884759549 42.15166336291581, -88.125760237248 42.151526987470504)))"
"729","01012070040000","0101207004","1","1","207","4","0","10021","1","-88.126017131001","42.1514177335661","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.12576189764744 42.151364178270256, -88.12576229889558 42.151324893289576, -88.12626280337115 42.15132513428404, -88.12626167185852 42.151493523271746, -88.12576055204956 42.15149582016838, -88.12576189764744 42.151364178270256)))"
"730","01012070050000","0101207005","1","1","207","5","0","10021","1","-88.1260192246792","42.1512442771864","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.12576354174878 42.15120296817993, -88.12576410604132 42.1511476405999, -88.12626399696363 42.15114787910654, -88.12626280337115 42.15132513428404, -88.12576229889558 42.151324893289576, -88.12576354174878 42.15120296817993)))"
"731","01012070060000","0101207006","1","1","207","6","0","10021","1","-88.1260210900982","42.1510718302305","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","234","12","MULTIPOLYGON (((-88.12576502907046 42.15105700832621, -88.12576519532496 42.15103857284862, -88.1257657204226 42.150980849567034, -88.12626512872635 42.150979408471116, -88.12626399696363 42.15114787910654, -88.12576410604132 42.1511476405999, -88.12576502907046 42.15105700832621)))"
"732","01012070070000","0101207007","1","1","207","7","0","10021","1","-88.1260214302653","42.1509011902702","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","234","12","MULTIPOLYGON (((-88.12576668236743 42.15087491812747, -88.12576730599099 42.15080594338651, -88.1262662843117 42.1508070206222, -88.12626512872635 42.150979408471116, -88.1257657204226 42.150980849567034, -88.12576668236743 42.15087491812747)))"
"733","01012070080000","0101207008","1","1","207","8","0","10021","1","-88.1260242205761","42.1507108772283","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","234","12","MULTIPOLYGON (((-88.12576730599099 42.15080594338651, -88.12576818093508 42.150709708184436, -88.12576917328887 42.15060039190528, -88.12626817204257 42.15059866466392, -88.1262662843117 42.1508070206222, -88.12576730599099 42.15080594338651)))"
"734","01012070090000","0101207009","1","1","207","9","0","10021","1","-88.1260926444199","42.150425103163","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","531","12","MULTIPOLYGON (((-88.12610211845781 42.150212495669855, -88.12626724933564 42.1502984986108, -88.12627031698388 42.150315344899724, -88.12626824441183 42.15054393029265, -88.12579096402182 42.1505459053767, -88.12610211845781 42.150212495669855)))"
"735","01012070100000","0101207010","1","1","207","10","0","10021","1","-88.1258561239588","42.1503470990143","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","531","12","MULTIPOLYGON (((-88.12559818061739 42.15046732671256, -88.1259224703234 42.15011893634276, -88.12610211845781 42.150212495669855, -88.12579096402182 42.1505459053767, -88.12574712398447 42.15054608607364, -88.12559818061739 42.15046732671256)))"
"737","01012070120000","0101207012","1","1","207","12","0","10021","1","-88.1254973162396","42.1501573149256","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","531","12","MULTIPOLYGON (((-88.12527497858085 42.1502964181508, -88.12527619902728 42.1502210252716, -88.12550865553544 42.14997570657893, -88.12551089830613 42.149972966506795, -88.12551296261755 42.149970669975126, -88.12551515025413 42.14996843815398, -88.12551745107491 42.14996627102492, -88.12551986598154 42.14996417476393, -88.12552239128192 42.149962150736386, -88.12552501958275 42.14996020441713, -88.12552774996442 42.14995833511846, -88.1255305777904 42.14995655106439, -88.12553350030394 42.149954849505775, -88.12553650734607 42.14995323591247, -88.12553959521118 42.149951715766036, -88.12554276483017 42.149950286324035, -88.12554600605532 42.14994894962615, -88.12554931425234 42.14994771321038, -88.12555268389652 42.14994657500859, -88.12555611405696 42.14994553776324, -88.12555959458597 42.14994460351405, -88.12556312271555 42.14994377294203, -88.12556668737827 42.149943047399205, -88.12557028764104 42.14994243031404, -88.12557392259092 42.149941918940755, -88.12557757470488 42.14994151530573, -88.12558124858799 42.14994122078933, -88.12574693027197 42.150027510183946, -88.12542150251969 42.150373897526784, -88.12527497858085 42.1502964181508)))"
"738","01012070130000","0101207013","1","1","207","13","0","10021","1","-88.1255130233791","42.1519372932792","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.1252610171894 42.15184599089504, -88.12575698150007 42.15184623135227, -88.12575529399939 42.15201168240429, -88.1252571927523 42.152013538698064, -88.1252610171894 42.15184599089504)))"
"739","01012070140000","0101207014","1","1","207","14","0","10021","1","-88.1255161308937","42.1517747851124","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.12526187788984 42.15180811037712, -88.12526296824566 42.15168800505371, -88.12575859939209 42.151687408624504, -88.1257570702254 42.151837417355566, -88.12575698150007 42.15184623135227, -88.1252610171894 42.15184599089504, -88.12526187788984 42.15180811037712)))"
"740","01012070150000","0101207015","1","1","207","15","0","10021","1","-88.1255174830528","42.1516153650288","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.12526442664033 42.15152758769806, -88.125760237248 42.151526987470504, -88.12575884759549 42.15166336291581, -88.12575859939209 42.151687408624504, -88.12526296824566 42.15168800505371, -88.12526442664033 42.15152758769806)))"
"741","01012070160000","0101207016","1","1","207","16","0","10021","1","-88.1255190415178","42.1514537513789","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.12526566879524 42.15139040521311, -88.1252659961171 42.15136477834065, -88.12576189764744 42.151364178270256, -88.12576055204956 42.15149582016838, -88.125760237248 42.151526987470504, -88.12526442664033 42.15152758769806, -88.12526566879524 42.15139040521311)))"
"742","01012070170000","0101207017","1","1","207","17","0","10021","1","-88.1255207874602","42.1512917538853","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.12526803148934 42.151203557990954, -88.12576354174878 42.15120296817993, -88.12576229889558 42.151324893289576, -88.12576189764744 42.151364178270256, -88.1252659961171 42.15136477834065, -88.12526803148934 42.151203557990954)))"
"743","01012070180000","0101207018","1","1","207","18","0","10021","1","-88.1255222377637","42.1511285333397","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","204","12","MULTIPOLYGON (((-88.12527013248219 42.15103749847537, -88.12576519532496 42.15103857284862, -88.12576502907046 42.15105700832621, -88.12576410604132 42.1511476405999, -88.12576354174878 42.15120296817993, -88.12526803148934 42.151203557990954, -88.12527013248219 42.15103749847537)))"
"744","01012070190000","0101207019","1","1","207","19","0","10021","1","-88.1255249734026","42.1509646970011","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.12527013248219 42.15103749847537, -88.1252706705192 42.1509948226787, -88.12527148543207 42.15087632970345, -88.12576668236743 42.15087491812747, -88.1257657204226 42.150980849567034, -88.12576519532496 42.15103857284862, -88.12527013248219 42.15103749847537)))"
"745","01012070200000","0101207020","1","1","207","20","0","10021","1","-88.1255254573647","42.1508006727225","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","241","12","MULTIPOLYGON (((-88.12527262386195 42.150710284211556, -88.12576818093508 42.150709708184436, -88.12576730599099 42.15080594338651, -88.12576668236743 42.15087491812747, -88.12527148543207 42.15087632970345, -88.12527262386195 42.150710284211556)))"
"746","01012070210000","0101207021","1","1","207","21","0","10021","1","-88.1254792853522","42.150594368054","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.12527504245453 42.15035799115331, -88.1252790661437 42.15036011692141, -88.12573384371387 42.15060051458724, -88.12576917328887 42.15060039190528, -88.12576818093508 42.150709708184436, -88.12527262386195 42.150710284211556, -88.12527504245453 42.15035799115331)))"
"747","01012080010000","0101208001","1","1","208","1","0","10021","1","-88.1247719657879","42.1519374270057","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.12451763265295 42.15184282716672, -88.12501604593194 42.1518418479701, -88.12501464357626 42.152015908561225, -88.1245166006493 42.15201767667755, -88.12451763265295 42.15184282716672)))"
"748","01012080020000","0101208002","1","1","208","2","0","10021","1","-88.1247733681063","42.151763579056","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","202","12","MULTIPOLYGON (((-88.12451859957152 42.151678801081374, -88.12451868240066 42.151669589175306, -88.12501744098692 42.15166860511226, -88.12501604593194 42.1518418479701, -88.12451763265295 42.15184282716672, -88.12451859957152 42.151678801081374)))"
"749","01012080030000","0101208003","1","1","208","3","0","10021","1","-88.1247747264987","42.1515907518392","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","202","12","MULTIPOLYGON (((-88.12452025134014 42.15149714792237, -88.12501882883134 42.15149615254657, -88.12501744098692 42.15166860511226, -88.12451868240066 42.151669589175306, -88.12452025134014 42.15149714792237)))"
"750","01012080040000","0101208004","1","1","208","4","0","10021","1","-88.1247763782242","42.1514204017315","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","234","12","MULTIPOLYGON (((-88.12452177718626 42.15132911915303, -88.12502056488427 42.15132772007797, -88.12501882883134 42.15149615254657, -88.12452025134014 42.15149714792237, -88.12452177718626 42.15132911915303)))"
"751","01012080050000","0101208005","1","1","208","5","0","10021","1","-88.1247776522221","42.1512485629253","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","234","12","MULTIPOLYGON (((-88.12452337829303 42.15115305569153, -88.12502236615687 42.15115288977449, -88.12502056488427 42.15132772007797, -88.12452177718626 42.15132911915303, -88.12452337829303 42.15115305569153)))"
"752","01012080060000","0101208006","1","1","208","6","0","10021","1","-88.1247797372378","42.1510751230135","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.12452449745064 42.15102993666922, -88.12452506491837 42.15098182480025, -88.1250241385352 42.15098124466676, -88.12502236615687 42.15115288977449, -88.12452337829303 42.15115305569153, -88.12452449745064 42.15102993666922)))"
"753","01012080070000","0101208007","1","1","208","7","0","10021","1","-88.1247815681657","42.1509040954149","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.12452707434993 42.15081139234827, -88.12502590089944 42.150810400822856, -88.1250241385352 42.15098124466676, -88.12452506491837 42.15098182480025, -88.12452707434993 42.15081139234827)))"
"754","01012080080000","0101208008","1","1","208","8","0","10021","1","-88.1247838796826","42.1507262433359","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","202","12","MULTIPOLYGON (((-88.12452924198422 42.15062732320421, -88.12502782008514 42.15062434103436, -88.12502590089944 42.150810400822856, -88.12452707434993 42.15081139234827, -88.12452924198422 42.15062732320421)))"
"756","01012080100000","0101208010","1","1","208","10","0","10021","1","-88.1242776131397","42.1517646128118","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","234","12","MULTIPOLYGON (((-88.124026562759 42.1516705584844, -88.12451868240066 42.151669589175306, -88.12451859957152 42.151678801081374, -88.12451763265295 42.15184282716672, -88.12402390933129 42.15184379560325, -88.124026562759 42.1516705584844)))"
"757","01012080110000","0101208011","1","1","208","11","0","10021","1","-88.1242795998877","42.151591759305","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.12402920060758 42.15149812742112, -88.12452025134014 42.15149714792237, -88.12451868240066 42.151669589175306, -88.124026562759 42.1516705584844, -88.12402920060758 42.15149812742112)))"
"758","01012080120000","0101208012","1","1","208","12","0","10021","1","-88.1242817685194","42.1514216241893","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","234","12","MULTIPOLYGON (((-88.12403176732347 42.15133049228277, -88.12452177718626 42.15132911915303, -88.12452025134014 42.15149714792237, -88.12402920060758 42.15149812742112, -88.12403176732347 42.15133049228277)))"
"759","01012080130000","0101208013","1","1","208","13","0","10021","1","-88.1242834941811","42.1512493773361","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.12403445455358 42.15115481567478, -88.12403446350275 42.15115321860517, -88.12452337829303 42.15115305569153, -88.12452177718626 42.15132911915303, -88.12403176732347 42.15133049228277, -88.12403445455358 42.15115481567478)))"
"760","01012080140000","0101208014","1","1","208","14","0","10021","1","-88.1242855083379","42.1510754673718","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.1240351415172 42.150982392699596, -88.12452506491837 42.15098182480025, -88.12452449745064 42.15102993666922, -88.12452337829303 42.15115305569153, -88.12403446350275 42.15115321860517, -88.1240351415172 42.150982392699596)))"
"761","01012080150000","0101208015","1","1","208","15","0","10021","1","-88.1242867953775","42.1509048284578","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.12403581872573 42.150812369446655, -88.12452707434993 42.15081139234827, -88.12452506491837 42.15098182480025, -88.1240351415172 42.150982392699596, -88.12403581872573 42.150812369446655)))"
"762","01012080160000","0101208016","1","1","208","16","0","10021","1","-88.1242885327704","42.1507281656117","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.12403654400696 42.15063027071388, -88.12452924198422 42.15062732320421, -88.12452707434993 42.15081139234827, -88.12403581872573 42.150812369446655, -88.12403654400696 42.15063027071388)))"
"763","01012090010000","0101209001","1","1","209","1","0","10021","1","-88.1232489634596","42.1519415156314","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.12271117299474 42.15184619551485, -88.1237779526804 42.15184410196605, -88.12377676959868 42.152020253970804, -88.12270955098347 42.15202398289117, -88.12271117299474 42.15184619551485)))"
"764","01012090020000","0101209002","1","1","209","2","0","10021","1","-88.1232502604532","42.1517670439049","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.12271274911048 42.15167334954742, -88.12377909510349 42.15167300663391, -88.1237779526804 42.15184410196605, -88.12271117299474 42.15184619551485, -88.12271274911048 42.15167334954742)))"
"765","01012090030000","0101209003","1","1","209","3","0","10021","1","-88.1232543292259","42.1515955086696","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.12271429241878 42.151504000226964, -88.12378025522877 42.15150017566439, -88.12377909510349 42.15167300663391, -88.12271274911048 42.15167334954742, -88.12271429241878 42.151504000226964)))"
"766","01012090060000","0101209006","1","1","209","6","0","10021","1","-88.1232566120382","42.1510780123399","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","204","12","MULTIPOLYGON (((-88.12271901924541 42.15098561457445, -88.12378371558749 42.150983543896785, -88.12378257131893 42.15115464953668, -88.12271745998626 42.151156725615024, -88.12271901924541 42.15098561457445)))"
"767","01012090070000","0101209007","1","1","209","7","0","10021","1","-88.123258356328","42.1509079388815","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","234","12","MULTIPOLYGON (((-88.12271972645911 42.15090827519962, -88.12272017465345 42.15081701710026, -88.12378485255549 42.15081409020712, -88.12378371558749 42.150983543896785, -88.12271901924541 42.15098561457445, -88.12271972645911 42.15090827519962)))"
"768","01012090080000","0101209008","1","1","209","8","0","10021","1","-88.1232602043803","42.1507326901702","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.12272106423764 42.150636829968555, -88.12378607477218 42.15063136603524, -88.12378485255549 42.15081409020712, -88.12272017465345 42.15081701710026, -88.12272106423764 42.150636829968555)))"
"769","01012090090000","0101209009","1","1","209","9","0","10021","1","-88.1222106215191","42.1519443570393","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.12170196084304 42.15184816649953, -88.12271117299474 42.15184619551485, -88.12270955098347 42.15202398289117, -88.12169902905092 42.15202750462396, -88.12170196084304 42.15184816649953)))"
"770","01012090100000","0101209010","1","1","209","10","0","10021","1","-88.1222127934766","42.1517682349671","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.12170481752193 42.151673658592124, -88.12271274911048 42.15167334954742, -88.12271117299474 42.15184619551485, -88.12170196084304 42.15184816649953, -88.12170481752193 42.151673658592124)))"
"771","01012090110000","0101209011","1","1","209","11","0","10021","1","-88.1222174191118","42.1515975398134","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.12170753170918 42.151507602348374, -88.12271429241878 42.151504000226964, -88.12271274911048 42.15167334954742, -88.12170481752193 42.151673658592124, -88.12170753170918 42.151507602348374)))"
"772","01012090120000","0101209012","1","1","209","12","0","10021","1","-88.122216746539","42.1514270606106","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.1217103855787 42.15133309716939, -88.12271586213774 42.151331965128946, -88.12271429241878 42.151504000226964, -88.12170753170918 42.151507602348374, -88.1217103855787 42.15133309716939)))"
"773","01012090130000","0101209013","1","1","209","13","0","10021","1","-88.1222205507855","42.1512530071729","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.12171323731022 42.151158674991116, -88.12271745998626 42.151156725615024, -88.12271586213774 42.151331965128946, -88.1217103855787 42.15133309716939, -88.12171323731022 42.151158674991116)))"
"774","01012090140000","0101209014","1","1","209","14","0","10021","1","-88.1222223591173","42.1510800346765","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.12171603837164 42.15098755802335, -88.12271901924541 42.15098561457445, -88.12271745998626 42.151156725615024, -88.12171323731022 42.151158674991116, -88.12171603837164 42.15098755802335)))"
"775","01012090150000","0101209015","1","1","209","15","0","10021","1","-88.1222248699771","42.1509103831841","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.12171878133367 42.150819762717525, -88.12272017465345 42.15081701710026, -88.12271972645911 42.15090827519962, -88.12271901924541 42.15098561457445, -88.12171603837164 42.15098755802335, -88.12171878133367 42.150819762717525)))"
"776","01012090160000","0101209016","1","1","209","16","0","10021","1","-88.1222274575351","42.1507367891924","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","207","12","MULTIPOLYGON (((-88.12172168856502 42.15064194818991, -88.12272106423764 42.150636829968555, -88.12272017465345 42.15081701710026, -88.12171878133367 42.150819762717525, -88.12172168856502 42.15064194818991)))"
"777","01012090170000","0101209017","1","1","209","17","0","10021","1","-88.1232541199181","42.1513367851358","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","204","12","MULTIPOLYGON (((-88.12271586213774 42.151331965128946, -88.12271745998626 42.151156725615024, -88.12378257131893 42.15115464953668, -88.12378025522877 42.15150017566439, -88.12271429241878 42.151504000226964, -88.12271586213774 42.151331965128946)))"
"778","01012100010000","0101210001","1","1","210","1","0","10021","1","-88.1247658553883","42.1503217408936","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.1245351836638 42.15044446765541, -88.12453714542899 42.150272814646755, -88.12453907471188 42.15010430909599, -88.12454051762454 42.14997803762957, -88.1248326756226 42.15012937214402, -88.1250356221855 42.1502377505821, -88.12503161163954 42.150443075897535, -88.12502984336929 42.150533623630004, -88.12453414852592 42.15053501945823, -88.1245351836638 42.15044446765541)))"
"779","01012100020000","0101210002","1","1","210","2","0","10021","1","-88.1251085979834","42.1499557531726","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","517","12","MULTIPOLYGON (((-88.12485284689413 42.15007806398435, -88.12518096402262 42.14972563984575, -88.12531717074114 42.14979650717478, -88.12531847828501 42.14979867809774, -88.12531985925933 42.14980122921645, -88.12532111287992 42.14980381989421, -88.12532223733882 42.1498064391512, -88.12532322800851 42.14980909246729, -88.12532408491371 42.149811772296204, -88.12532480900097 42.149814471093244, -88.12532539841976 42.14981719091318, -88.1253258541032 42.14981992832753, -88.12532616870965 42.149822673032496, -88.12532634867901 42.149825429155925, -88.12532639220112 42.14982818640406, -88.12532629282487 42.14983094407918, -88.1253260588676 42.149833696022014, -88.12532569309508 42.14983644223763, -88.12532518630609 42.14983917722104, -88.12532454312819 42.14984189549237, -88.12532376725794 42.14984459431421, -88.12532285500772 42.14984727367983, -88.12532181378874 42.14984992262614, -88.12532063621668 42.14985254388391, -88.12531933338146 42.14985512924081, -88.12531790159537 42.149857678690154, -88.12531634456403 42.14986018675038, -88.12531466507114 42.149862647938264, -88.1253128621858 42.149865064996284, -88.12531094055346 42.149867426956256, -88.1253089047747 42.14986973657071, -88.1252325075367 42.149949907872944, -88.12502552454647 42.15016796469049, -88.12485284689413 42.15007806398435)))"
"780","01012100030000","0101210003","1","1","210","3","0","10021","1","-88.1249372876667","42.1498650990483","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","517","12","MULTIPOLYGON (((-88.12468185304606 42.14998903802797, -88.12500952778856 42.14963644068937, -88.12518096402262 42.14972563984575, -88.12485284689413 42.15007806398435, -88.12468185304606 42.14998903802797)))"
"781","01012100040000","0101210004","1","1","210","4","0","10021","1","-88.1247641859981","42.1497751768389","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","517","12","MULTIPOLYGON (((-88.12450696203865 42.14989797955122, -88.12483487451532 42.14954557042591, -88.12500952778856 42.14963644068937, -88.12468185304606 42.14998903802797, -88.12450696203865 42.14989797955122)))"
"782","01012100050000","0101210005","1","1","210","5","0","10021","1","-88.1245949682151","42.1496874100909","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","517","12","MULTIPOLYGON (((-88.12434299779085 42.149812613522435, -88.12467228369624 42.149460974344095, -88.12483487451532 42.14954557042591, -88.12450696203865 42.14989797955122, -88.12434299779085 42.149812613522435)))"
"783","01012100060000","0101210006","1","1","210","6","0","10021","1","-88.1244325816113","42.1496026486954","Barrington","Town of Barrington","15","6","51","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","517","12","MULTIPOLYGON (((-88.12426224724688 42.14977057101829, -88.12418077061477 42.14972872539716, -88.12451060720542 42.149376853058186, -88.12467228369624 42.149460974344095, -88.12434299779085 42.149812613522435, -88.12426224724688 42.14977057101829)))"
