"ret_type","return_type_desc","business_name","address_1","address_2","state","zip"
"2","Gasoline Home Rule Tax","EXXONMOBIL OIL CORP.","5959 LAS COLINAS BLVD",,"TX","75039"
"2","Gasoline Home Rule Tax","FAMILY EXPRESS STORES CORP.","213 SOUTH STATE ROUTE 49",,"IN","46383"
"2","Gasoline Home Rule Tax","FAUSER OIL CO., INC.","106 CENTER ST",,"IA","52141"
"2","Gasoline Home Rule Tax","FEECE OIL CO.","1700 HUBBARD DR",,"IL","60510"
"2","Gasoline Home Rule Tax","FLINT HILLS RESOURCES, LP","4111 E 37TH ST NORTH",,"KS","67220"
"2","Gasoline Home Rule Tax","FORD MOTOR COMPANY","ONE AMERICAN ROAD, RM WHQ 612",,"MI","48126"
"2","Gasoline Home Rule Tax","GARROW OIL CORP.","504 W EDGEWOOD DR",,"WI","54915"
"2","Gasoline Home Rule Tax","GAS DEPOT, INC.","8700 N. WAUKEGAN RD., SUITE 200",,"IL","60053"
"2","Gasoline Home Rule Tax","GAS MART USA, INC.","10777 BARKLEY STE.200",,"KS","66211"
"2","Gasoline Home Rule Tax","GEORGE E. WARREN CORP","3001 OCEAN DR",,"FL","32963-1953"
"2","Gasoline Home Rule Tax","GRAHAM C-STORES CO.","33978 N HWY 45",,"IL","60030-1714"
"2","Gasoline Home Rule Tax","GRAHAM ENTERPRISES, INC.","33978 N HWY 45",,"IL","60030"
"2","Gasoline Home Rule Tax","GRAHAM OIL CO.","33978 N HWY 45",,"IL","60030-1714"
"2","Gasoline Home Rule Tax","GREUNE COAL CO.","7435 S UNION AVE",,"IL","60621"
"2","Gasoline Home Rule Tax","GROMANN SERVICE CO.-RETAIL","4165 E 2ND ROAD",,"IL","61342"
"2","Gasoline Home Rule Tax","GROWMARK, INC.","1701 TOWANDA AVE",,"IL","61702 2500"
"2","Gasoline Home Rule Tax","H.O. COMBS OIL SERVICE CO.","3968 S ASHLAND AVE",,"IL","60609"
"2","Gasoline Home Rule Tax","HARTLAND FUEL PRODUCTS LLC","920 10TH AVE. N",,"WI","54650"
"2","Gasoline Home Rule Tax","HARTNETT U-SAVE GAS & PANTRY","1458 BLOOMINGDALE RD",,"IL","60139"
"2","Gasoline Home Rule Tax","HARTNEY FUEL OIL CO.","139 MARK INDUSTRIAL PARK",,"IL","61340"
"2","Gasoline Home Rule Tax","HERITAGE FS, INC.","RT. 45 SOUTH",,"IL","60938"
"2","Gasoline Home Rule Tax","HERR PETROLEUM CORP.","1693 STATE HWY 164",,"IL","61401"
"2","Gasoline Home Rule Tax","HINTZSCHE FERTILIZER, INC.","2S181 COUNTY LINE RD",,"IL","60151-0367"
"2","Gasoline Home Rule Tax","HO-MAR, INC.","53 W. JACKSON BLVD., STE. 1530",,"IL","60604"
"2","Gasoline Home Rule Tax","HUSKY MARKETING & SUPPLY CO.","707 8 AVE. S.W. BOX 6525","STATION D","AB","T2P367"
"2","Gasoline Home Rule Tax","HWRT OIL CO., LLC","1 PIASA LANE",,"IL","62048"
"2","Gasoline Home Rule Tax","ILLICO INCORPORATED","2201 WOODLAWN ROAD, STE. 600",,"IL","62656"
"2","Gasoline Home Rule Tax","INDIGO ENERGY PARTNERS LLC","6230 SHILOH ROAD",,"GA","30005"
"2","Gasoline Home Rule Tax","J & D OIL, INC.","8094 FAIRGROUNDS RD",,"IL","61008"
"2","Gasoline Home Rule Tax","JACOBUS ENERGY, INC.","11815 W BRADLEY ROAD",,"WI","53224"
"2","Gasoline Home Rule Tax","JERRY WILLKOMM, INC.","991 120TH AVE",,"WI","53171"
"2","Gasoline Home Rule Tax","JEWEL FOOD STORES, INC.","250 PARKCENTER BLVD",,"ID","83706"
"2","Gasoline Home Rule Tax","JOHNSON OIL CO.","1305 12TH AVE",,"IL","61071"
"2","Gasoline Home Rule Tax","K. B. OIL CO. CORP.","1 S LUTHER AVE",,"IL","60148"
"2","Gasoline Home Rule Tax","KEAN BROTHERS LLC","3619 W. 95TH STREET",,"IL","60805"
"2","Gasoline Home Rule Tax","KELLY WILLIAMSON CO.","1132 HARRISON AVE",,"IL","61104"
"2","Gasoline Home Rule Tax","KWIK TRIP, INC.","1626 OAK ST",,"WI","54602"
"2","Gasoline Home Rule Tax","LAKE SHORE PETROLEUM LLC","135 E. ALGONQUIN ROAD, SUITE 2A",,"IL","60005"
"2","Gasoline Home Rule Tax","LUKE OIL CO., INC.","3592 RANDOLPH ST",,"IN","46342"
"2","Gasoline Home Rule Tax","M.J. PETROLEUM, INC.","28452 W LINDBERG DR",,"IL","60010"
"2","Gasoline Home Rule Tax","M.K.M., INC.","603 N EAST ST",,"IL","60424"
"2","Gasoline Home Rule Tax","MAC'S CONVENIENCE STORES LLC","4080 W. JONATHAN MOORE PIKE",,"IN","47201"
"2","Gasoline Home Rule Tax","MANSFIELD OIL CO.-GAINESVILLE","1025 AIRPORT PKWY S.W.",,"GA","30501"
"2","Gasoline Home Rule Tax","MARATHON PETROLEUM CO. LP","539 S MAIN ST",,"OH","45840-3229"
"2","Gasoline Home Rule Tax","MC KIRGAN BROTHERS OIL CO.","3031 ELDAMIAN ROAD",,"IL","60545"
"2","Gasoline Home Rule Tax","MC LUCKIE OIL CO., INC.","120 S FIRST AVE",,"IL","60416"
"2","Gasoline Home Rule Tax","MEIJER DISTRIBUTION, INC.","2929 WALKER AVE NW",,"MI",
"2","Gasoline Home Rule Tax","MICKEY OIL CO., INC.","1415 PLAINFIELD RD",,"IL","60435"
"2","Gasoline Home Rule Tax","MIDWEST OIL CO., INC.","301 S 3RD ST",,"IN","47807"
"2","Gasoline Home Rule Tax","MIDWEST PERFORMANCE CARS, INC.","1385 W LAKE ST",,"IL","60607"
"2","Gasoline Home Rule Tax","MIECO, INC.","301 E. OCEAN BLVD., STE. 1100",,"CA","90802"
"2","Gasoline Home Rule Tax","MOHR OIL CO.","7340 W HARRISON ST",,"IL","60130"
"2","Gasoline Home Rule Tax","MOLO OIL CO.","123 SOUTHERN AVE",,"IA","52003"
"2","Gasoline Home Rule Tax","MURPHY OIL USA, INC.","200 PEACH ST",,"AR","71730"
"2","Gasoline Home Rule Tax","MUSKET CORPORATION","10601 N PENNSYLVANIA AVE",,"OK","73120"
"2","Gasoline Home Rule Tax","NATIONAL PETROLEUM CORP.","4900 N BROADWAY",,"IL","60640"
"2","Gasoline Home Rule Tax","OLSON OIL CO., INC.","115 OLD SKOKIE ROAD",,"IL","60085"
"2","Gasoline Home Rule Tax","OLSON SERVICE CO.","220 WAUBANSEE ROAD",,"IL","60546"
"2","Gasoline Home Rule Tax","OSCO, INC."," MAIN ST 1/4 M PARKER RD",,"IL","60439"
"2","Gasoline Home Rule Tax","PAGE AVJET FUEL CO. LLC","9800 NW 41ST STREET, STE. 400",,"FL","33178"
"2","Gasoline Home Rule Tax","PALATINE OIL CO., INC.","515 W COLFAX",,"IL","60067"
"2","Gasoline Home Rule Tax","PARENT PETROLEUM","37 W 370, ROUTE 38",,"IL","60175"
"2","Gasoline Home Rule Tax","PETERSEN FUELS, INC.","148 S STATE ST",,"IL","60140"
"2","Gasoline Home Rule Tax","PETROLEUM TRADERS CORP.","7110 POINTE INVERNESS WAY",,"IN","46804"
"2","Gasoline Home Rule Tax","PETROLIANCE LLC","739 N. STATE STREET",,"IL","60123"
"2","Gasoline Home Rule Tax","PETROMEX, INC.","14702 S HAMLIN AVE",,"IL","60445"
"2","Gasoline Home Rule Tax","PILOT TRAVEL CENTER LLC","5508 LONAS RD",,"TN","37909"
"2","Gasoline Home Rule Tax","PINKERTON OIL CO., INC.","75 E U.S. HWY 20",,"IN","46304"
"2","Gasoline Home Rule Tax","PLAINS MARKETING, L.P.","333 CLAY STREET, STE. 1600",,"TX","77002"
"2","Gasoline Home Rule Tax","PRAIRIE STATE ENERGY LLC","14 RT. 25",,"IL","60177"
"2","Gasoline Home Rule Tax","R M PETROLEUM, INC.","200 W. HIGGINS ROAD, SUITE 326",,"IL","60195"
"2","Gasoline Home Rule Tax","RALPH'S GROCER CO., INC.","1100 W ARTESIA BLVD",,"CA","90220"
"2","Gasoline Home Rule Tax","RDK VENTURES LLC","4080 W. JONATHAN MOORE PIKE",,"IN","47201"
"2","Gasoline Home Rule Tax","RIDGEWAY PETROLEUM INC.","2701 BERNICE RD",,"IL","60438"
"2","Gasoline Home Rule Tax","RKA PETROLEUM CORP.","28340 WICK ROAD",,"MI","48174"
"2","Gasoline Home Rule Tax","RMK DISTRIBUTION, INC.","5961 N RIDGE",,"IL","60660"
"2","Gasoline Home Rule Tax","ROAD RANGER L.L.C.","4930 E STATE ST",,"IL","61108"
"2","Gasoline Home Rule Tax","ROTE OIL LTD.","N 1887-S HWY H",,"WI","53147"
"2","Gasoline Home Rule Tax","RYDER ENERGY DIST., CORP.","11690 NW 105TH STREET, 1-WEST",,"FL","33178"
"2","Gasoline Home Rule Tax","SANDHU PETROLEUM, INC.","301 N HOUGH ST",,"IL","60010"
"2","Gasoline Home Rule Tax","SAPP BROS. TRUCK STOPS, INC.","3130 MAY RD",,"IL","61354"
"2","Gasoline Home Rule Tax","SASAFRASNET LLC","13555 BISHOPS CRT., SUITE 100",,"WI","53005"
"2","Gasoline Home Rule Tax","SEI FUEL SERVICES, INC.","1722 ROUTH ST LOC.125",,"TX","75201-2506"
"2","Gasoline Home Rule Tax","SHELL TRADING (US), CO.","910 LOUISIANA ST ST.2887",,"TX","77002"
"2","Gasoline Home Rule Tax","SIERRA PETROLEUM CO.","8195 PYOTT RD",,"IL","60156"
"2","Gasoline Home Rule Tax","SIGNATURE FLIGHT SUPPORT CORP.","201 S ORANGE AVE STE1100",,"FL","32801"
"2","Gasoline Home Rule Tax","SIMONS PETROLEUM, INC.","210 PARK AVE., STE. 1800",,"OK","73102"
"2","Gasoline Home Rule Tax","SMITH OIL CORP.","2120 16TH ST",,"IL","61104"
"2","Gasoline Home Rule Tax","SPEEDWAY LLC","500 SPEEDWAY DR",,"OH","45323-1056"
"2","Gasoline Home Rule Tax","STATE OIL CO.","31366 N US HIGHWAY 45",,"IL","60048"
"2","Gasoline Home Rule Tax","SUPERIOR PETROLEUM PRO., INC.","865 N SUPERIOR DR",,"IN","46307"
"2","Gasoline Home Rule Tax","T A OPERATING CORP.","24601 CENTER RIDGE RD",,"OH","44145-5600"
"2","Gasoline Home Rule Tax","THE HILLER GROUP","5321 MEMORIAL HWY",,"FL","33634"
"2","Gasoline Home Rule Tax","THORTON OIL CORP.","10101 LINN STATION RD",,"KY","40223"
"2","Gasoline Home Rule Tax","TOWER ENERGY GROUP CORPORATION","1983 W 190TH ST STE.100",,"CA","90504"
"2","Gasoline Home Rule Tax","TRI-STAR MARKETING, INC.","2211 W. BRADLEY STREET",,"IL","61821"
"2","Gasoline Home Rule Tax","TRUE NORTH ENERGY LLC","5565 AIRPORT HIGHWAY",,"OH","43615"
"2","Gasoline Home Rule Tax","TRUMAN ARNOLD COMPANIES","701 S ROBINSON RD",,"TX","75504"
"2","Gasoline Home Rule Tax","U.S. VENTURE, INC,","425 BETTER WAY",,"WI","54915"
"2","Gasoline Home Rule Tax","UNION OIL CO. OF UNION ILLINOIS","16007 HIGHBRIDGE ROAD",,"IL","60180"
"2","Gasoline Home Rule Tax","UPS FUEL SERVICE, INC.","1335 NORTHMEADOW PKWY, STE.119",,"GA","30076"
"2","Gasoline Home Rule Tax","URANICH COAL & OIL, INC.","2405 SAINT VINCENTS AVE.",,"IL","61301-1055"
"2","Gasoline Home Rule Tax","VALERO MARKETING & SUPPLY CO.","1 VALERO WAY",,"TX","78249-1616"
"2","Gasoline Home Rule Tax","VENTURE FUELS LLC","3819 CREEKSIDE LANE",,"WI","54636"
"2","Gasoline Home Rule Tax","VISTA MARKETING GROUP, LTD","39 AIRPORT DR",,"IL","61125"
"2","Gasoline Home Rule Tax","WALZER-SLOAN OIL CO.","300 VILLAGE GREEN DR., STE.235",,"IL","60069"
"2","Gasoline Home Rule Tax","WARNER PETROLEUM CORP.","2480 S CLARE AVE",,"MI","48617"
"2","Gasoline Home Rule Tax","WEST FUELS, INC.","72 S LAGRANGE ROAD, STE. 7",,"IL","60525"
"2","Gasoline Home Rule Tax","WESTERN PETROLEUM CO.","9531 W 78TH ST",,"WI","55344"
"2","Gasoline Home Rule Tax","WESTMORE SUPPLY CO.","250 S. WESTMORE AVE.",,"IL","60148"
"2","Gasoline Home Rule Tax","WHOLESALE OIL CO.","4055 W PETERSON AVE, STE.203",,"IL","60646"
"2","Gasoline Home Rule Tax","WITHAM SALES & SERVICE, INC.","6435 HOWARD",,"IN","46320"
"2","Gasoline Home Rule Tax","WORLD FUEL SERVICES, INC.","9800 NW 41ST STREET, STE. 400",,"FL","33178"
"3","New Motor Vehicle Home Rule","A.C. IMPORTS, INC.","1410 W NORTHWEST HWY",,"IL","60067"
"3","New Motor Vehicle Home Rule","AAPEX TRAILERS, INC.","1900 W 43RD ST",,"IL","60609"
"3","New Motor Vehicle Home Rule","ABEL RECREATIONAL SERVICE, INC","1180 W LAKE ST",,"IL","60103"
"3","New Motor Vehicle Home Rule","ACE MOTORCYCLE & SCOOTER CO., INC.","1042 W. JACKSON BLVD.",,"IL","60607"
"3","New Motor Vehicle Home Rule","AIRPORT CYCLE SALES, INC.","4520 W 63RD ST",,"IL","60629"
"3","New Motor Vehicle Home Rule","AIRWAY TRAILER SALES","9001 S CICERO AVE",,"IL","60453"
"3","New Motor Vehicle Home Rule","AL PIEMONTE ARLINGTON HTS FORD","801 W DUNDEE RD",,"IL","60004"
"3","New Motor Vehicle Home Rule","AL PIEMONTE FORD SALES, INC.","2500 W NORTH AVE",,"IL","60160"
"3","New Motor Vehicle Home Rule","AL PIEMONTE NISSAN, INC.","401-11 E NORTH AVE",,"IL","60164"
"3","New Motor Vehicle Home Rule","AMERICAN CHEVROLET, INC.","9510 W JOLIET RD",,"IL","60525"
"3","New Motor Vehicle Home Rule","APPLE CHEVROLET, INC.","8585 W 159TH ST",,"IL","60487"
"3","New Motor Vehicle Home Rule","ARLINGTON ACURA IN PALATINE","1275 E DUNDEE RD",,"IL","60067"
"3","New Motor Vehicle Home Rule","ARLINGTON KIA IN PALATINE","1400 E. DUNDEE RD.",,"IL","60005"
"3","New Motor Vehicle Home Rule","ARLINGTON LEXUS IN PALATINE","1285 E DUNDEE RD",,"IL","60067"
"3","New Motor Vehicle Home Rule","ARLINGTON NISSAN IN ARLINGTON HGHTS.","1400 W. DUNDEE ROAD",,"IL","60004"
"3","New Motor Vehicle Home Rule","ARLINGTON TOYOTA, INC.","2095 N. RAND ROAD",,"IL","60074"
"3","New Motor Vehicle Home Rule","ARNIE BAUER CADILLAC GMAC","5525 MILLER CIRCLE DR",,"IL","60443"
"3","New Motor Vehicle Home Rule","ARROW MOBILE HOME PARK, INC.","11725 S RIDGELAND AVE",,"IL","60482"
"3","New Motor Vehicle Home Rule","ATLAS BOBCAT LLC","5050 N. RIVER ROAD",,"IL","60176"
"3","New Motor Vehicle Home Rule","ATLAS BOBCAT, INC.","5050 N RIVER RD",,"IL","60176"
"3","New Motor Vehicle Home Rule","AUTOBARN NISSAN","1015 CHICAGO AVE",,"IL","60202"
"3","New Motor Vehicle Home Rule","AUTOBARN VOLKSWAGON-OLDS","1012 CHICAGO AVE",,"IL","60202"
"3","New Motor Vehicle Home Rule","AUTOHAUS ON EDENS, INC.","1550 FRONTAGE RD",,"IL","60062"
"3","New Motor Vehicle Home Rule","BAINES PROFESSIONAL VEHICLES","2110 FOSTER AVE",,"IL","60090"
"3","New Motor Vehicle Home Rule","BALZEKAS MOTOR SALES","4030 S ARCHER AVE",,"IL","60632"
"3","New Motor Vehicle Home Rule","BARRINGTON MOTOR SALES","1201 W LAKE ST",,"IL","60103"
"3","New Motor Vehicle Home Rule","BARTLETT MOBILE HOME, INC.","100 FIRST ST",,"IL","60103"
"3","New Motor Vehicle Home Rule","BERMAN'S INFINITI OF CHICAGO, INC.","640 N. LASALLE STREET",,"IL","60610"
"3","New Motor Vehicle Home Rule","BERWYN KIA","7050 OGDEN AVE.",,"IL","60402"
"3","New Motor Vehicle Home Rule","BERWYN MARINE CENTER, INC.","5817 W OGDEN AVE",,"IL","60804"
"3","New Motor Vehicle Home Rule","BETTENHAUSEN MOTOR SALES","17514 S OAK PARK AVE",,"IL","60487"
"3","New Motor Vehicle Home Rule","BIGGERS CHEVROLET, INC.","1385 E CHICAGO ST",,"IL","60120"
"3","New Motor Vehicle Home Rule","BIGGERS IMPORTS OF SCHAUMBURG","660 E GOLF RD",,"IL","60173"
"3","New Motor Vehicle Home Rule","BIGGERS IMPORTS, INC.","1325 E CHICAGO ST",,"IL","60120"
"3","New Motor Vehicle Home Rule","BIGGERS MOTORS, INC.","1320 E CHICAGO ST",,"IL","60120"
"3","New Motor Vehicle Home Rule","BILL KAY FORD, INC.","14633 S CICERO AVE",,"IL","60445"
"3","New Motor Vehicle Home Rule","BILL STASEK CHEVROLET","700 W DUNDEE RD",,"IL","60090"
"3","New Motor Vehicle Home Rule","BILL SULLIVAN PONTIAC, INC.","777 W DUNDEE RD",,"IL","60004"
"3","New Motor Vehicle Home Rule","BOB ROHRMAN SCHAUMBURG FORD","815 E. GOLF ROAD",,"IL","60173"
"3","New Motor Vehicle Home Rule","BREDEMANN CHEV-SUBURU-KIA","1401 W DEMPSTER",,"IL","60068"
"3","New Motor Vehicle Home Rule","BREDEMANN FORD IN GLENVIEW","2038 WAUKEGAN RD",,"IL","60025"
"3","New Motor Vehicle Home Rule","BREDEMANN LEXUS IN GLENVIEW","2000 WAUKEGAN RD",,"IL","60025"
"3","New Motor Vehicle Home Rule","BREDEMANN TOYOTA, INC.","1301 W DEMPSTER",,"IL","60068"
"3","New Motor Vehicle Home Rule","CABELA'S RETAIL IL, INC.","5225 PRAIRE STONE PARKWAY",,"IL","60192"
"3","New Motor Vehicle Home Rule","CALUMET DOCKSIDE SERVICE","426 BURNHAM AVE",,"IL","60409"
"3","New Motor Vehicle Home Rule","CAMBONI'S, INC.","6801 S LA GRANGE RD",,"IL","60525"
"3","New Motor Vehicle Home Rule","CANDLELIGHT VILLAGE","4 CANDLELIGHT DR",,"IL","60411"
"3","New Motor Vehicle Home Rule","CAPITAL MANAGEMENT CORP","9300 W 79TH ST",,"IL","60458"
"3","New Motor Vehicle Home Rule","CARR'S HONDA CENTER","6600 N WESTERN AVE",,"IL","60645"
"3","New Motor Vehicle Home Rule","CASEY EQUIPMENT","1603 E ALGONQUIN RD",,"IL","60005"
"3","New Motor Vehicle Home Rule","CASTLE BUICK-PONTIAC, INC.","7400 W CERMAK",,"IL","60546"
"3","New Motor Vehicle Home Rule","CASTLE MOTOR SALES","8833 WAUKEGAN RD",,"IL","60053"
"3","New Motor Vehicle Home Rule","CHAMPION CYCLE CENTER, INC.","3625 N WESTERN AVE",,"IL","60618"
"3","New Motor Vehicle Home Rule","CHEVROLET OF HOMEWOOD, INC.","18033-35 S HALSTED",,"IL","60430"
"3","New Motor Vehicle Home Rule","CHICAGO BUS SALES, INC.","4845 W. 167TH STREET, SUITE 300",,"IL","60452"
"3","New Motor Vehicle Home Rule","CHICAGO CYCLE CENTER, INC.","6800-20 N WESTERN AVE",,"IL","60645"
"3","New Motor Vehicle Home Rule","CHICAGO CYCLE, INC.","3448 W TOUHY AVE",,"IL","60712"
"3","New Motor Vehicle Home Rule","CHICAGO HARLEY DAVIDSON, INC.","6868 N WESTERN AVE",,"IL","60645"
"3","New Motor Vehicle Home Rule","CHICAGO INT'L TRUCKS LLC","4655 S CENTRAL AVE",,"IL","60638"
"3","New Motor Vehicle Home Rule","CHICAGO MACK SALES & SRVE.,INC","7900 BULLDOG DR",,"IL","60501"
"3","New Motor Vehicle Home Rule","CHICAGO MARMON TRUCKS","15220 S HALSTED",,"IL","60426"
"3","New Motor Vehicle Home Rule","CHICAGO NORTHSIDE TOYOTA","5625 N BROADWAY",,"IL","60660"
"3","New Motor Vehicle Home Rule","CHICAGO TRUCK SALES & SERVICE","5300 W PLATTNER DR",,"IL","60803"
"3","New Motor Vehicle Home Rule","CHI-TOWN HARLEY DAVIDSON","17801 S LAGRANGE RD",,"IL","60487"
"3","New Motor Vehicle Home Rule","CHI-TOWN HONDA YAMAHA","19528 BURNHAM AVE",,"IL","60438"
"3","New Motor Vehicle Home Rule","CITY LIMITS HARLEY-DAVIDSON, INC.","2200 N RAND RD",,"IL","60074"
"3","New Motor Vehicle Home Rule","COMMERCIAL SERVICE CENTER","2801 TOUHY AVE., SUITE #E",,"IL","60007"
"3","New Motor Vehicle Home Rule","COMMUNITY HONDA, INC.","8340 W 159TH ST",,"IL","60462"
"3","New Motor Vehicle Home Rule","COMMUNITY MOTORS, INC.","8325 W. 159TH STREET",,"IL","60477"
"3","New Motor Vehicle Home Rule","CONTINENTAL AUTO CENTER","5800 S LA GRANGE RD",,"IL","60525"
"3","New Motor Vehicle Home Rule","CONTINENTAL HONDA","5901 S LA GRANGE RD",,"IL","60525"
"3","New Motor Vehicle Home Rule","CONTINENTAL MITSUBISHI","5800 S. LAGRANGE ROAD",,"IL","60525"
"3","New Motor Vehicle Home Rule","CONTINENTAL NISSAN","5750 S LA GRANGE RD",,"IL","60525"
"3","New Motor Vehicle Home Rule","CONTINENTAL TOYOTA, INC.","6701 S. LAGRANGE ROAD",,"IL","60525"
"3","New Motor Vehicle Home Rule","CONWAY RV","615 E LAKE ST",,"IL","60107"
"3","New Motor Vehicle Home Rule","COUNTRY ACRES VILLAGE SLS, INC","2993 CURTIS ST",,"IL","60018"
"3","New Motor Vehicle Home Rule","CRANE & MACHINERY, INC.","9725 INDUSTRIAL DR..",,"IL","60455"
"3","New Motor Vehicle Home Rule","CROSSROADS AUTO MART, INC.","2730 CHICAGO ROAD",,"IL","60411"
"3","New Motor Vehicle Home Rule","CUMBERLAND SERVICENTER, INC.","2375 E OAKTON ST",,"IL","60005 4817"
"3","New Motor Vehicle Home Rule","CURRIE MOTORS CHEVROLET, INC.","7901 W. ROOSEVELT ROAD",,"IL","60130"
"3","New Motor Vehicle Home Rule","CURRIE MOTORS FOREST PARK","8401 W ROOSEVELT RD",,"IL","60130"
"3","New Motor Vehicle Home Rule","D & S TRUCK CENTER, INC.","6042 LENZI AVE",,"IL","60525"
"3","New Motor Vehicle Home Rule","DAEWOO OF WINDY CITY","2233 N CICERO AVE",,"IL","60639"
"3","New Motor Vehicle Home Rule","DES PLAINES CHRYSLER J/P DODGE","77 RAND ROAD",,"IL","60016"
"3","New Motor Vehicle Home Rule","DES PLAINES HONDA","550 E NORTHWEST HWY",,"IL","60016"
"3","New Motor Vehicle Home Rule","DES PLAINES YAMAHA, INC.","1529 RAND RD",,"IL","60016"
"3","New Motor Vehicle Home Rule","EASYGO MOTOR SCOOTERS, INC.","12832 S. WESTERN",,"IL","60406"
"3","New Motor Vehicle Home Rule","ED MURPHY BUICK SUZUKI VOLKS","1000 E GOLF RD",,"IL","60173"
"3","New Motor Vehicle Home Rule","ED NAPLETON HONDA","5800 W. 95TH ST",,"IL","60453"
"3","New Motor Vehicle Home Rule","EHRHARDT'S TRAILER SALES","776 W OAKTON ST",,"IL","60018"
"3","New Motor Vehicle Home Rule","ELGIN HYUNDAI","881 E CHICAGO ST",,"IL","60120"
"3","New Motor Vehicle Home Rule","ELGIN TOYOTA","1200 E CHICAGO ST",,"IL","60120"
"3","New Motor Vehicle Home Rule","ELY'S TRAVEL TOWN","155 W 162ND ST",,"IL","60473"
"3","New Motor Vehicle Home Rule","EMKAY, INC","650 E GOLF RD",,"IL","60173"
"3","New Motor Vehicle Home Rule","ETTLESON CAD-BUICK-OLDS, INC.","6201 S LA GRANGE RD",,"IL","60525"
"3","New Motor Vehicle Home Rule","ETTLESON HYUNDAI LLC","6420 JOLIET ROAD",,"IL","60525"
"3","New Motor Vehicle Home Rule","EVANSTON SUBARU IN SKOKIE","3340 OAKTON STREET",,"IL","60076"
"3","New Motor Vehicle Home Rule","EVERGREEN KIA","9205 S WESTERN AVE",,"IL","60620"
"3","New Motor Vehicle Home Rule","EVERGREEN MOTOR, CARS INC.","8470 W 159TH ST",,"IL","60462"
"3","New Motor Vehicle Home Rule","EXOTICA MOTORCARS, LTD.","280 SKOKIE BLVD",,"IL","60062"
"3","New Motor Vehicle Home Rule","FAMILY HYUNDAI & SUZUKI, INC.","8101 W. 159TH STREET",,"IL","60477"
"3","New Motor Vehicle Home Rule","FEENY CHRYSLER-PLYMOUTH","1010 E CHICAGO ST",,"IL","60120"
"3","New Motor Vehicle Home Rule","FIELDS IMPORTS, INC.","700 FRONTAGE RD",,"IL","60093"
"3","New Motor Vehicle Home Rule","FIELDS INFINITI","2100 FRONTAGE RD",,"IL","60022"
"3","New Motor Vehicle Home Rule","FIELDS JEEP/EAGLE, INC.","670 FRONTAGE RD",,"IL","60093"
"3","New Motor Vehicle Home Rule","FIELDS VOLVO","770 FRONTAGE ROAD",,"IL","60093"
"3","New Motor Vehicle Home Rule","FLETCHER JONES AUTOMOTIVE ENTP","1111 N CLARK ST",,"IL","60610"
"3","New Motor Vehicle Home Rule","FLIKKEMA MOTORS, INC.","2424 E 176TH ST",,"IL","60438"
"3","New Motor Vehicle Home Rule","FOX VALLEY VOLKSWAGEN SCHAUMBURG LLC","1000 E. GOLF ROAD",,"IL","60173"
"3","New Motor Vehicle Home Rule","FRAN NAPLETON LIN/MER, INC.","2950 W 127 TH ST",,"IL","60406"
"3","New Motor Vehicle Home Rule","FRANK S. SHIREY CADILLAC, INC.","10125 S CICERO AVE",,"IL","60453"
"3","New Motor Vehicle Home Rule","FREEWAY FORD-STERLING TRUCK SL","8445 W 45TH ST",,"IL","60534"
"3","New Motor Vehicle Home Rule","GALLO EQUIPMENT CO.","11835 S AVE O",,"IL","60617"
"3","New Motor Vehicle Home Rule","GATEWAY IMPORTS, INC.","2410 N. NORTH AVE.",,"IL","60160"
"3","New Motor Vehicle Home Rule","GIUFFRE MIDWEST LLC","3401 S CICERO AVE",,"IL","60804"
"3","New Motor Vehicle Home Rule","GOLD COAST EXOTIC IMPORTS, LLC","834 N. RUSH",,"IL","60611"
"3","New Motor Vehicle Home Rule","GOLF MILL MOTOR SALES, INC.","9401 N MILWAUKEE AVE",,"IL","60714"
"3","New Motor Vehicle Home Rule","GROSSINGER AUTOPLEX","6900 N MC CORMICK BLVD",,"IL","60712"
"3","New Motor Vehicle Home Rule","GROSSINGER CHEVROLET, INC.","151 E LAKE COOK RD",,"IL","60074"
"3","New Motor Vehicle Home Rule","GROSSINGER CITY AUTOPLEX, INC","1561 N. FREMONT STREET",,"IL","60642"
"3","New Motor Vehicle Home Rule","GROSSINGER CITY TOYOTA","1561 N. FREMONT STREET",,"IL","60642"
"3","New Motor Vehicle Home Rule","GROSSINGER IMPORTS","7225 N CICERO AVE",,"IL","60712"
"3","New Motor Vehicle Home Rule","HAPPY HYUNDAI","8900 S. CICERO AVE.",,"IL","60453"
"3","New Motor Vehicle Home Rule","HARBOR POINT ESTATES INC.","4000 E 134 TH ST",,"IL","60633"
"3","New Motor Vehicle Home Rule","HAWK CHEVROLET","8200 S. HARLEM AVE.",,"IL","60455"
"3","New Motor Vehicle Home Rule","HAWK FORD OF OAK LAWN","6100 W 95TH ST",,"IL","60453"
"3","New Motor Vehicle Home Rule","HAWKINSON KIA","5501 MILLER CIRCLE DR.",,"IL","60443"
"3","New Motor Vehicle Home Rule","HAWKINSON NISSAN LLC","5513 MILLER CIRCLE DR",,"IL","60443"
"3","New Motor Vehicle Home Rule","HCI TRANSPORTATION TECH., INC.","7801 W 47TH ST",,"IL","60525"
"3","New Motor Vehicle Home Rule","HEDLUND MARINE LLC","515 GREEN BAY ROAD",,"IL","60091"
"3","New Motor Vehicle Home Rule","HIGHLANDS YAMAHA INC.","5320 E AVE",,"IL","60525"
