"year","place","newsex","newrace","agegroup","death_n","death_cr","death_aar","cancer_n","cancer_cr","cancer_aar","coloca_n","coloca_cr","coloca_aar","lungca_n","lungca_cr","lungca_aar","breastca_n","breastca_cr","breastca_aar","prostateca_n","prostateca_cr","prostateca_aar","cervicalca_n","cervicalca_cr","cervicalca_aar","cardiovas_n","cardiovas_cr","cardiovas_aar","cerebrovas_n","cerebrovas_cr","cerebrovas_aar","heartdis_n","heartdis_cr","heartdis_aar","hypertension_n","hypertension_cr","hypertension_aar","diabetes_n","diabetes_cr","diabetes_aar","chrlowresp_n","chrlowresp_cr","chrlowresp_aar","alzheimers_n","alzheimers_cr","alzheimers_aar","asthma_n","asthma_cr","asthma_aar","chrliver_n","chrliver_cr","chrliver_aar","nephritis_n","nephritis_cr","nephritis_aar","parkinsons_n","parkinsons_cr","parkinsons_aar","drugs_n","drugs_cr","drugs_aar","opioid_n","opioid_cr","opioid_aar","homicide_n","homicide_cr","homicide_aar","firearms_n","firearms_cr","firearms_aar","motveh_n","motveh_cr","motveh_aar","suicide_n","suicide_cr","suicide_aar","conganom_n","conganom_cr","conganom_aar","perinatal_n","perinatal_cr","perinatal_aar","hiv_n","hiv_cr","hiv_aar","pneum_n","pneum_cr","pneum_aar","sep_n","sep_cr","sep_aar"
"2000","North District","Females","NH White","Under 1","19",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"5",,,"11",,,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH White","1 to 4",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH White","5 to 14",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH White","15 to 24",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH White","25 to 34","5",,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH White","35 to 44","8",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH White","45 to 54","80","141.6",,"34","60.2",,,,,"8",,,"8",,,,,,"0","0",,"15",,,,,,"11",,,"0","0",,"6",,,,,,"0","0",,"0","0",,,,,,,,"0","0",,,,,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH White","55 to 64","215","535.3",,"121","301.2",,"12",,,"27","67.2",,"33","82.2",,,,,,,,"40","99.6",,"9",,,"29","72.2",,"0","0",,"16",,,"7",,,"0","0",,,,,"5",,,,,,"0","0",,,,,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,,,,,,
"2000","North District","Females","NH White","65 to 74","561","1731.7",,"234","722.3",,"23","71",,"74","228.4",,"33","101.9",,,,,,,,"165","509.3",,"24","74.1",,"135","416.7",,,,,"42","129.6",,"39","120.4",,,,,,,,"8",,,"12",,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"6",,,,,,,,,"0","0",,"0","0",,"10",,,,,
"2000","North District","Females","NH White","75 to 84","1109","4483.5",,"296","1196.7",,"28","113.2",,"64","258.7",,"45","181.9",,,,,"0","0",,"438","1770.8",,"102","412.4",,"316","1277.5",,"7",,,"85","343.6",,"73","295.1",,"37","149.6",,,,,"7",,,"14",,,"14",,,,,,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"36","145.5",,"18",,
"2000","North District","Females","NH White","85 and over","1629","14920.3",,"169","1547.9",,"27","247.3",,"20","183.2",,"41","375.5",,,,,,,,"859","7867.7",,"195","1786",,"625","5724.5",,"10",,,"75","686.9",,"52","476.3",,"57","522.1",,,,,,,,"36","329.7",,"14",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"86","787.7",,"30","274.8",
"2000","North District","Females","NH White","All","3630","998.7","624.6","856","235.5","160.5","91","25","16.4","193","53.1","37.3","160","44","29.8",,,,"7",,,"1520","418.2","248.3","334","91.9","54.2","1118","307.6","183.1","18",,,"224","61.6","39.6","172","47.3","30.3","95","26.1","15","9",,,"23","6.3","4.5","65","17.9","10.6","31","8.5","5.1","7",,,"0","0","0",,,,"5",,,"20","5.5","4.7","11",,,"11",,,"11",,,"0","0","0","135","37.1","21.4","56","15.4","9.3"
"2000","North District","Females","NH Black","Under 1",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",
"2012","Berwyn","Males","All","All","179","630.3",,"39","137.3",,,,,"9",,,,,,,,,,,,"58","204.2",,"11",,,"45","158.5",,,,,"18",,,,,,,,,"0","0",,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,"0","0",,"5",,,,,
"2000","North District","Females","NH Black","1 to 4","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH Black","5 to 14",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH Black","15 to 24",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH Black","25 to 34","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH Black","35 to 44",,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH Black","45 to 54",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH Black","55 to 64","11",,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",
"2000","North District","Females","NH Black","65 to 74",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH Black","75 to 84","9",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"5",,,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","North District","Females","NH Black","85 and over","8",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",
"2000","North District","Females","NH Black","All","37","377.6","1150.2",,,,"0","0","0","0","0","0","0","0","0",,,,"0","0","0","17",,,"5",,,"10",,,,,,,,,"0","0","0",,,,"0","0","0","0","0","0","0","0","0","0","0","0",,,,"0","0","0",,,,"0","0","0","0","0","0",,,,"0","0","0",,,,,,,,,,,,
"2000","North District","Females","Hispanic","Under 1",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",
"2000","North District","Females","Hispanic","1 to 4",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","Hispanic","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","Hispanic","15 to 24","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","Hispanic","25 to 34","5",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","Hispanic","35 to 44",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","Hispanic","45 to 54",,,,,,,"0","0",,"0","0",,,,,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","Hispanic","55 to 64","6",,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","Hispanic","65 to 74","8",,,,,,"0","0",,,,,,,,,,,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",
"2000","North District","Females","Hispanic","75 to 84","8",,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",
"2000","North District","Females","Hispanic","85 and over","7",,,,,,"0","0",,"0","0",,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",
"2000","North District","Females","Hispanic","All","44","103.8","378.6","9",,,"0","0","0",,,,,,,,,,"0","0","0","14",,,,,,"11",,,"0","0","0","5",,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,"0","0","0",,,,,,,,,,"0","0","0"
"2000","North District","Females","NH Asian","Under 1",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","North District","Females","NH Asian","1 to 4",,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH Asian","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH Asian","15 to 24","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2017","Richton Park","All","All","65 to 74","25","5364.8",,"7",,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","North District","Females","NH Asian","25 to 34","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH Asian","35 to 44","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH Asian","45 to 54",,,,,,,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH Asian","55 to 64","14",,,"11",,,,,,,,,"0","0",,,,,"0","0",,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH Asian","65 to 74","12",,,"6",,,"0","0",,,,,,,,,,,,,,"5",,,"0","0",,"5",,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH Asian","75 to 84","22","2906.2",,"8",,,,,,,,,"0","0",,,,,,,,"6",,,,,,"5",,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,
"2000","North District","Females","NH Asian","85 and over","5",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","NH Asian","All","58","126.8","268","28","61.2","103.4",,,,"5",,,,,,,,,,,,"18",,,,,,"15",,,"0","0","0","9",,,"0","0","0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,
"2000","West District","All","All","Under 1","82","1066.3",,"0","0",,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"15",,,"51","663.2",,"0","0",,,,,"0","0",
"2000","West District","All","All","1 to 4","12",,,"0","0",,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","All","All","5 to 14",,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","All","All","15 to 24","5",,,,,,"0","0",,"0","0",,,,,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","All","All","25 to 34","22","29.7",,,,,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"10",,,"10",,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","All","All","35 to 44","46","58.2",,,,,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"9",,,"0","0",,"12",,,"11",,,"9",,,,,,,,,"0","0",,"0","0",,"0","0",,,,
"2000","West District","All","All","45 to 54","204","320.5",,"68","106.8",,"10",,,"18",,,,,,,,,,,,"56","88",,,,,"50","78.6",,,,,"17",,,,,,"0","0",,"0","0",,"8",,,,,,"0","0",,"10",,,"0","0",,"8",,,"7",,,"9",,,"9",,,,,,"0","0",,"0","0",,"0","0",,,,
"2000","West District","All","All","55 to 64","464","1133.3",,"184","449.4",,"25","61.1",,"54","131.9",,,,,,,,,,,"127","310.2",,"18",,,"105","256.5",,,,,"41","100.1",,"17",,,,,,,,,"9",,,"8",,,"0","0",,"6",,,"0","0",,,,,,,,"8",,,"9",,,"0","0",,"0","0",,"7",,,"5",,,"11",,
"2000","West District","All","All","65 to 74","907","2737.7",,"308","929.7",,"36","108.7",,"97","292.8",,,,,,,,,,,"301","908.5",,"46","138.8",,"240","724.4",,,,,"94","283.7",,"52","157",,"7",,,,,,"13",,,"22","66.4",,,,,"16",,,"0","0",,"5",,,"7",,,"5",,,"7",,,"0","0",,"0","0",,,,,"9",,,"18",,
"2000","West District","All","All","75 to 84","1523","5697.5",,"363","1358",,"41","153.4",,"94","351.7",,,,,,,,,,,"605","2263.3",,"105","392.8",,"456","1705.9",,"18",,,"163","609.8",,"81","303",,"30","112.2",,,,,"16",,,"35","130.9",,"16",,,"8",,,"0","0",,,,,,,,"8",,,"12",,,,,,"0","0",,"0","0",,"38","142.2",,"44","164.6",
"2000","West District","All","All","85 and over","1567","17168.8",,"221","2421.4",,"26","284.9",,"30","328.7",,,,,,,,,,,"783","8578.9",,"132","1446.3",,"603","6606.8",,"11",,,"102","1117.6",,"41","449.2",,"74","810.8",,,,,"9",,,"39","427.3",,"19",,,"12",,,"0","0",,,,,,,,"5",,,"13",,,"0","0",,"0","0",,,,,"66","723.1",,"29","317.7",
"2000","West District","All","All","All","4834","950","876.5","1151","226.2","214.8","138","27.1","25.9","293","57.6","55.5",,,,,,,,,,"1876","368.7","334.3","305","59.9","53.8","1457","286.3","260.4","36","7.1","6.3","417","82","75.6","192","37.7","34.8","112","22","19.2","8",,,"55","10.8","10.4","107","21","19.2","39","7.7","6.7","64","12.6","12.3","0","0","0","43","8.5","8.5","46","9","9","49","9.6","9.6","55","10.8","10.4","20","3.9","3.7","51","10","9.2","12",,,"119","23.4","20.7","105","20.6","18.8"
"2000","West District","All","NH White","Under 1","27","927.7",,"0","0",,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"8",,,"14",,,"0","0",,"0","0",,"0","0",
"2000","West District","All","NH White","1 to 4",,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","All","NH White","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","All","NH White","15 to 24",,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","All","NH White","25 to 34","7",,,,,,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","All","NH White","35 to 44","23","50.3",,,,,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"9",,,"0","0",,,,,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,,,
"2000","West District","All","NH White","45 to 54","147","351.8",,"49","117.3",,"7",,,"13",,,,,,,,,,,,"45","107.7",,,,,"42","100.5",,,,,"15",,,,,,"0","0",,"0","0",,"6",,,"0","0",,"0","0",,"8",,,"0","0",,,,,,,,,,,"8",,,,,,"0","0",,"0","0",,"0","0",,,,
"2000","West District","All","NH White","55 to 64","351","1194.1",,"149","506.9",,"22","74.8",,"46","156.5",,,,,,,,,,,"96","326.6",,"10",,,"84","285.8",,"0","0",,"31","105.5",,"15",,,,,,,,,"7",,,,,,"0","0",,,,,"0","0",,,,,,,,,,,"8",,,"0","0",,"0","0",,,,,,,,"9",,
"2000","West District","All","NH White","65 to 74","737","2710.2",,"253","930.4",,"33","121.4",,"80","294.2",,,,,,,,,,,"250","919.3",,"38","139.7",,"200","735.5",,,,,"79","290.5",,"48","176.5",,"6",,,"0","0",,"12",,,"14",,,,,,"9",,,"0","0",,,,,"5",,,"5",,,"5",,,"0","0",,"0","0",,,,,"8",,,"12",,
"2000","West District","All","NH White","75 to 84","1366","5635.3",,"326","1344.9",,"39","160.9",,"86","354.8",,,,,,,,,,,"549","2264.9",,"89","367.2",,"418","1724.4",,"17",,,"148","610.6",,"76","313.5",,"27","111.4",,,,,"15",,,"26","107.3",,"15",,,"6",,,"0","0",,"0","0",,,,,"7",,,"11",,,,,,"0","0",,"0","0",,"34","140.3",,"37","152.6",
"2000","West District","All","NH White","85 and over","1432","17029.4",,"198","2354.6",,"23","273.5",,"27","321.1",,,,,,,,,,,"724","8609.8",,"121","1438.9",,"558","6635.7",,"11",,,"93","1106",,"39","463.8",,"68","808.7",,,,,"7",,,"34","404.3",,"19",,,"10",,,"0","0",,"0","0",,,,,"5",,,"11",,,"0","0",,"0","0",,,,,"63","749.2",,"26","309.2",
