"address","city","state","zip","date_incident","jurisdiction","incident_tract","zone","ucr_incident_code","incident_description","incident_type","case_number","case_status","case_status_description","latitude","longitude","location","citydst"
"500 Las Lomas Dr","Chattanooga","TN","37421","2022-08-12T01:00:00.000","TN0330100","C4","Charlie S","240","Motor Vehicle Theft","Part 1 Crimes","22-087935","4","Inactive/Suspended","35.013163000000006","-85.194448","POINT (-85.194448 35.013163)","6"
"500 Las Lomas Dr","Chattanooga","TN","37421","2022-08-12T01:00:00.000","TN0330100","C4","Charlie S","23F","Theft From Motor Vehicle","Part 1 Crimes","22-087935","4","Inactive/Suspended","35.011646000000006","-85.194077","POINT (-85.194077 35.011646)","6"
"2500 Broad St","Chattanooga","TN","37408","2022-08-12T00:45:00.000","TN0330100","A10","Adam S","23C","Shoplifting","Part 1 Crimes","22-086941","3","Pending/Possible Leads","35.027824","-85.315938","POINT (-85.315938 35.027824)","7"
"400 Greenway View Dr","Chattanooga","TN","37411","2022-08-11T18:30:00.000","TN0330100","C3","Charlie S","23C","Shoplifting","Part 1 Crimes","22-086839","3","Pending/Possible Leads","35.008827000000004","-85.204246","POINT (-85.204246 35.008827)","6"
"5300 Highway 153","Chattanooga","TN","37343","2022-08-11T18:20:00.000","TN0330100","A1","Adam N","23C","Shoplifting","Part 1 Crimes","22-086838","3","Pending/Possible Leads","35.136185000000005","-85.244001","POINT (-85.244001 35.136185)","3"
"1400 Market St","Chattanooga","TN","37408","2022-08-11T18:00:00.000","TN0330100","A9","Adam S","23H","All Other Larceny","Part 1 Crimes","22-087199","3","Pending/Possible Leads","35.037704","-85.30669300000001","POINT (-85.306693 35.037704)","8"
"500 Signal Mountain Rd","Chattanooga","TN","37405","2022-08-11T16:54:00.000","TN0330100","A5","Adam N","23C","Shoplifting","Part 1 Crimes","22-086779","2","Cleared by Arrest","35.095323","-85.331785","POINT (-85.331785 35.095323)","1"
"3800 Highland Ave","Chattanooga","TN","37410","2022-08-11T16:46:00.000","TN0330100","A12","Adam S","23G","Theft Of Motor Vehicle Parts Or Accessories","Part 1 Crimes","22-086774","4","Inactive/Suspended","35.007042999999996","-85.31399","POINT (-85.31399 35.007043)","7"
"3100 Broad St","Chattanooga","TN","37408","2022-08-11T16:35:00.000","TN0330100","A11","Adam S","23C","Shoplifting","Part 1 Crimes","22-086786","3","Pending/Possible Leads","35.018391","-85.32129800000001","POINT (-85.321298 35.018391)","7"
"3200 Williams St","Chattanooga","TN","37408","2022-08-11T16:18:00.000","TN0330100","A11","Adam S","23H","All Other Larceny","Part 1 Crimes","22-086770","3","Pending/Possible Leads","35.018159000000004","-85.319286","POINT (-85.319286 35.018159)","7"
"300 Northgate Mall Dr","Chattanooga","TN","37415","2022-08-11T14:29:00.000","TN0330100","A2","Adam N","23C","Shoplifting","Part 1 Crimes","22-086734","3","Pending/Possible Leads","35.129947","-85.238849","POINT (-85.238849 35.129947)","3"
"2000 Gunbarrel Rd","Chattanooga","TN","37421","2022-08-11T13:02:00.000","TN0330100","C7","Charlie N","23C","Shoplifting","Part 1 Crimes","22-086708","2","Cleared by Arrest","35.033186","-85.152327","POINT (-85.152327 35.033186)","4"
"1400 Riverside Dr","Chattanooga","TN","37406","2022-08-11T12:00:00.000","TN0330100","B2","Baker N","23H","All Other Larceny","Part 1 Crimes","22-086775","3","Pending/Possible Leads","35.055909","-85.282607","POINT (-85.282607 35.055909)","8"
"6000 International Dr","Chattanooga","TN","37421","2022-08-11T12:00:00.000","TN0330100","C6","Charlie N","23G","Theft Of Motor Vehicle Parts Or Accessories","Part 1 Crimes","22-086753","4","Inactive/Suspended","35.063106","-85.193587","POINT (-85.193587 35.063106)","6"
"6900 Lee Hwy","Chattanooga","TN","37421","2022-08-11T10:40:00.000","TN0330100","C6","Charlie N","23C","Shoplifting","Part 1 Crimes","22-086654","2","Cleared by Arrest","35.042154","-85.166843","POINT (-85.166843 35.042154)","6"
"3800 Tennessee Ave","Chattanooga","TN","37409","2022-08-11T10:10:00.000","TN0330100","A12","Adam S","23C","Shoplifting","Part 1 Crimes","22-086704","3","Pending/Possible Leads","35.011642","-85.327558","POINT (-85.327558 35.011642)","7"
"3800 Tennessee Ave","Chattanooga","TN","37409","2022-08-11T08:55:00.000","TN0330100","A12","Adam S","23C","Shoplifting","Part 1 Crimes","22-086676","3","Pending/Possible Leads","35.011181","-85.32902","POINT (-85.32902 35.011181)","7"
"7600 E Brainerd Rd","Chattanooga","TN","37421","2022-08-11T08:00:00.000","TN0330100","C8","Charlie N","23H","All Other Larceny","Part 1 Crimes","22-088456","3","Pending/Possible Leads","35.011243","-85.157507","POINT (-85.157507 35.011243)","4"
"1600 S Lyerly St","Chattanooga","TN","37404","2022-08-11T08:00:00.000","TN0330100","B6","Baker S","23F","Theft From Motor Vehicle","Part 1 Crimes","22-088335","3","Pending/Possible Leads","35.023523","-85.27521399999999","POINT (-85.275214 35.023523)","9"
"2500 O Rear St","Chattanooga","TN","37406","2022-08-11T07:20:00.000","TN0330100","B2","Baker N","23D","Theft From Buildings","Part 1 Crimes","22-086598","3","Pending/Possible Leads","35.065229","-85.25047500000001","POINT (-85.250475 35.065229)","9"
"4500 Highland Ave","Chattanooga","TN","37410","2022-08-11T07:15:00.000","TN0330100","A12","Adam S","240","Motor Vehicle Theft","Part 1 Crimes","22-086949","4","Inactive/Suspended","35.000721999999996","-85.318216","POINT (-85.318216 35.000722)","7"
"7700 Lee Hwy","Chattanooga","TN","37421","2022-08-11T04:00:00.000","TN0330100","C9","Charlie N","23D","Theft From Buildings","Part 1 Crimes","22-086617","2","Cleared by Arrest","35.062686","-85.132521","POINT (-85.132521 35.062686)","6"
"7700 Lee Hwy","Chattanooga","TN","37421","2022-08-11T04:00:00.000","TN0330100","C9","Charlie N","240","Motor Vehicle Theft","Part 1 Crimes","22-086617","2","Cleared by Arrest","35.061945","-85.133454","POINT (-85.133454 35.061945)","6"
"1900 Buckley St","Chattanooga","TN","37404","2022-08-11T03:30:00.000","TN0330100","B6","Baker S","23H","All Other Larceny","Part 1 Crimes","22-086663","3","Pending/Possible Leads","35.016933","-85.274099","POINT (-85.274099 35.016933)","9"
"2800 8th Ave","Chattanooga","TN","37407","2022-08-11T01:54:00.000","TN0330100","B8","Baker S","23G","Theft Of Motor Vehicle Parts Or Accessories","Part 1 Crimes","22-086604","3","Pending/Possible Leads","35.007998","-85.280851","POINT (-85.280851 35.007998)","7"
"1400 Stockyard Pl","Chattanooga","TN","37408","2022-08-10T23:23:00.000","TN0330100","A11","Adam S","23H","All Other Larceny","Part 1 Crimes","22-086468","3","Pending/Possible Leads","35.020897","-85.323042","POINT (-85.323042 35.020897)","7"
"2700 Taylor St","Chattanooga","TN","37406","2022-08-10T21:45:00.000","TN0330100","B2","Baker N","23H","All Other Larceny","Part 1 Crimes","22-086718","4","Inactive/Suspended","35.067403","-85.250554","POINT (-85.250554 35.067403)","9"
"1100 River Hills Dr","Chattanooga","TN","37415","2022-08-10T19:25:00.000","TN0330100","A3","Adam N","220","Burglary/Breaking And Entering","Part 1 Crimes","22-086457","3","Pending/Possible Leads","35.091961","-85.281487","POINT (-85.281487 35.091961)","2"
"6100 Lee Hwy","Chattanooga","TN","37421","2022-08-10T19:00:00.000","TN0330100","C4","Charlie S","23H","All Other Larceny","Part 1 Crimes","22-086829","3","Pending/Possible Leads","35.026899","-85.189983","POINT (-85.189983 35.026899)","6"
"300 Northgate Mall Dr","Chattanooga","TN","37415","2022-08-10T18:35:00.000","TN0330100","A2","Adam N","23C","Shoplifting","Part 1 Crimes","22-086444","2","Cleared by Arrest","35.128951","-85.239844","POINT (-85.239844 35.128951)","3"
"2000 Gunbarrel Rd","Chattanooga","TN","37421","2022-08-10T18:30:00.000","TN0330100","C7","Charlie N","23C","Shoplifting","Part 1 Crimes","22-086450","2","Cleared by Arrest","35.034106","-85.151762","POINT (-85.151762 35.034106)","4"
"2800 Enclave Bay Dr","Chattanooga","TN","37415","2022-08-10T18:18:00.000","TN0330100","A3","Adam N","23H","All Other Larceny","Part 1 Crimes","22-086796","3","Pending/Possible Leads","35.098109","-85.27180299999999","POINT (-85.271803 35.098109)","2"
"5700 Lake Resort Dr","Chattanooga","TN","37415","2022-08-10T17:45:00.000","TN0330100","A2","Adam N","240","Motor Vehicle Theft","Part 1 Crimes","22-086417","4","Inactive/Suspended","35.112097","-85.21741800000001","POINT (-85.217418 35.112097)","3"
"4800 58 Hwy","Chattanooga","TN","37416","2022-08-10T17:30:00.000","TN0330100","C5","Charlie N","23C","Shoplifting","Part 1 Crimes","22-086420","3","Pending/Possible Leads","35.092095","-85.180318","POINT (-85.180318 35.092095)","5"
"2200 Hamilton Place Blvd","Chattanooga","TN","37421","2022-08-10T17:04:00.000","TN0330100","C7","Charlie N","23C","Shoplifting","Part 1 Crimes","22-086427","3","Pending/Possible Leads","35.039377","-85.154291","POINT (-85.154291 35.039377)","4"
"4400 Murray Hills Dr","Chattanooga","TN","37416","2022-08-10T16:56:00.000","TN0330100","C5","Charlie N","23H","All Other Larceny","Part 1 Crimes","22-086310","3","Pending/Possible Leads","35.087067000000005","-85.206519","POINT (-85.206519 35.087067)","3"
"400 Greenway View Dr","Chattanooga","TN","37411","2022-08-10T16:35:00.000","TN0330100","C3","Charlie S","23C","Shoplifting","Part 1 Crimes","22-086402","2","Cleared by Arrest","35.009235000000004","-85.206068","POINT (-85.206068 35.009235)","6"
"3400 Clio Ave","Chattanooga","TN","37407","2022-08-10T15:20:00.000","TN0330100","B7","Baker S","23G","Theft Of Motor Vehicle Parts Or Accessories","Part 1 Crimes","22-086347","4","Inactive/Suspended","35.004591999999995","-85.29091600000001","POINT (-85.290916 35.004592)","7"
"5900 Shallowford Rd","Chattanooga","TN","37421","2022-08-10T15:00:00.000","TN0330100","C1","Charlie S","23D","Theft From Buildings","Part 1 Crimes","22-091204","3","Pending/Possible Leads","35.055712","-85.196931","POINT (-85.196931 35.055712)","6"
"500 Signal Mountain Rd","Chattanooga","TN","37405","2022-08-10T13:00:00.000","TN0330100","A5","Adam N","23D","Theft From Buildings","Part 1 Crimes","22-088215","3","Pending/Possible Leads","35.094214","-85.331873","POINT (-85.331873 35.094214)","1"
"400 Greenway View Dr","Chattanooga","TN","37411","2022-08-10T13:00:00.000","TN0330100","C3","Charlie S","23C","Shoplifting","Part 1 Crimes","22-086280","2","Cleared by Arrest","35.009518","-85.20613","POINT (-85.20613 35.009518)","6"
"1900 Morris Hill Rd","Chattanooga","TN","37421","2022-08-10T12:48:00.000","TN0330100","C7","Charlie N","23H","All Other Larceny","Part 1 Crimes","22-086272","3","Pending/Possible Leads","35.018611","-85.127633","POINT (-85.127633 35.018611)","4"
"1000 Gadd Rd","Chattanooga","TN","37343","2022-08-10T12:36:00.000","TN0330100","A1","Adam N","23H","All Other Larceny","Part 1 Crimes","22-086259","3","Pending/Possible Leads","35.14293","-85.253382","POINT (-85.253382 35.14293)","3"
"400 Greenway View Dr","Chattanooga","TN","37411","2022-08-10T12:30:00.000","TN0330100","C3","Charlie S","23C","Shoplifting","Part 1 Crimes","22-086261","2","Cleared by Arrest","35.009060000000005","-85.204346","POINT (-85.204346 35.00906)","6"
"2200 Hamilton Place Blvd","Chattanooga","TN","37421","2022-08-10T12:00:00.000","TN0330100","C7","Charlie N","23C","Shoplifting","Part 1 Crimes","22-089187","3","Pending/Possible Leads","35.039296","-85.15387199999999","POINT (-85.153872 35.039296)","4"
"2700 E 47th St","Chattanooga","TN","37407","2022-08-10T10:11:00.000","TN0330100","B9","Baker S","23F","Theft From Motor Vehicle","Part 1 Crimes","22-086245","4","Inactive/Suspended","34.989205","-85.287357","POINT (-85.287357 34.989205)","7"
"7000 Shallowford Rd","Chattanooga","TN","37421","2022-08-10T09:50:00.000","TN0330100","C9","Charlie N","23H","All Other Larceny","Part 1 Crimes","22-086189","3","Pending/Possible Leads","35.045536","-85.157375","POINT (-85.157375 35.045536)","6"
"1000 E 5th St","Chattanooga","TN","37403","2022-08-10T09:22:00.000","TN0330100","A8","Adam S","23G","Theft Of Motor Vehicle Parts Or Accessories","Part 1 Crimes","22-086181","4","Inactive/Suspended","35.046798","-85.290531","POINT (-85.290531 35.046798)","8"
"1200 Peeples St","Chattanooga","TN","37403","2022-08-10T08:14:00.000","TN0330100","A9","Adam S","23H","All Other Larceny","Part 1 Crimes","22-086154","3","Pending/Possible Leads","35.037017","-85.29902600000001","POINT (-85.299026 35.037017)","8"
"1900 Vance Ave","Chattanooga","TN","37404","2022-08-10T07:53:00.000","TN0330100","B5","Baker S","23F","Theft From Motor Vehicle","Part 1 Crimes","22-086124","4","Inactive/Suspended","35.029522","-85.276609","POINT (-85.276609 35.029522)","8"
"100 N Lovell Ave","Chattanooga","TN","37411","2022-08-10T07:37:00.000","TN0330100","C3","Charlie S","240","Motor Vehicle Theft","Part 1 Crimes","22-086128","4","Inactive/Suspended","35.015882000000005","-85.224871","POINT (-85.224871 35.015882)","5"
"3000 S Hickory St","Chattanooga","TN","37407","2022-08-10T04:00:00.000","TN0330100","B7","Baker S","23G","Theft Of Motor Vehicle Parts Or Accessories","Part 1 Crimes","22-086125","4","Inactive/Suspended","35.010084","-85.29197","POINT (-85.29197 35.010084)","7"
"1100 O Henry Dr","Chattanooga","TN","37343","2022-08-10T00:46:00.000","TN0330100","A1","Adam N","23H","All Other Larceny","Part 1 Crimes","22-085915","3","Pending/Possible Leads","35.146221000000004","-85.246512","POINT (-85.246512 35.146221)","3"
"1200 Market St","Chattanooga","TN","37402","2022-08-10T00:40:00.000","TN0330100","A9","Adam S","23H","All Other Larceny","Part 1 Crimes","22-086090","3","Pending/Possible Leads","35.039535","-85.307427","POINT (-85.307427 35.039535)","8"
"300 Browns Ferry Rd","Chattanooga","TN","37419","2022-08-10T00:00:00.000","TN0330100","A13","Adam S","23H","All Other Larceny","Part 1 Crimes","22-086700","3","Pending/Possible Leads","35.033312","-85.362516","POINT (-85.362516 35.033312)","1"
"5700 Brainerd Rd","Chattanooga","TN","37411","2022-08-09T23:30:00.000","TN0330100","C3","Charlie S","23H","All Other Larceny","Part 1 Crimes","22-086098","3","Pending/Possible Leads","35.013264","-85.213927","POINT (-85.213927 35.013264)","5"
"3500 Cummings Hwy","Chattanooga","TN","37419","2022-08-09T22:18:00.000","TN0330100","A13","Adam S","23C","Shoplifting","Part 1 Crimes","22-086270","3","Pending/Possible Leads","35.016479999999994","-85.376","POINT (-85.376 35.01648)","1"
"6900 Lee Hwy","Chattanooga","TN","37421","2022-08-09T21:40:00.000","TN0330100","C6","Charlie N","23F","Theft From Motor Vehicle","Part 1 Crimes","22-086067","4","Inactive/Suspended","35.043496999999995","-85.167465","POINT (-85.167465 35.043497)","6"
"3200 14th Ave","Chattanooga","TN","37407","2022-08-09T21:12:00.000","TN0330100","B8","Baker S","23G","Theft Of Motor Vehicle Parts Or Accessories","Part 1 Crimes","22-086029","4","Inactive/Suspended","35.002145","-85.277849","POINT (-85.277849 35.002145)","7"
"2000 Blackford St","Chattanooga","TN","37404","2022-08-09T20:20:00.000","TN0330100","B4","Baker N","23D","Theft From Buildings","Part 1 Crimes","22-086008","3","Pending/Possible Leads","35.042541","-85.26862299999999","POINT (-85.268623 35.042541)","8"
"1500 E Main St","Chattanooga","TN","37404","2022-08-09T19:43:00.000","TN0330100","B5","Baker S","23H","All Other Larceny","Part 1 Crimes","22-085985","3","Pending/Possible Leads","35.027204000000005","-85.28541799999999","POINT (-85.285418 35.027204)","8"
"1100 Carter St","Chattanooga","TN","37402","2022-08-09T19:00:00.000","TN0330100","A9","Adam S","23G","Theft Of Motor Vehicle Parts Or Accessories","Part 1 Crimes","22-086265","4","Inactive/Suspended","35.042854999999996","-85.312424","POINT (-85.312424 35.042855)","7"
"5700 Hwy 153","Chattanooga","TN","37343","2022-08-09T18:07:00.000","TN0330100","A1","Adam N","23C","Shoplifting","Part 1 Crimes","22-085958","2","Cleared by Arrest","35.152184999999996","-85.246594","POINT (-85.246594 35.152185)","3"
"500 Signal Mountain Rd","Chattanooga","TN","37405","2022-08-09T17:46:00.000","TN0330100","A5","Adam N","23C","Shoplifting","Part 1 Crimes","22-085922","3","Pending/Possible Leads","35.093758","-85.33189","POINT (-85.33189 35.093758)","1"
"5700 Brainerd Rd","Chattanooga","TN","37411","2022-08-09T17:30:00.000","TN0330100","C3","Charlie S","23C","Shoplifting","Part 1 Crimes","22-086275","3","Pending/Possible Leads","35.013273000000005","-85.211514","POINT (-85.211514 35.013273)","6"
"2200 Hamilton Place Blvd","Chattanooga","TN","37421","2022-08-09T17:21:00.000","TN0330100","C7","Charlie N","23C","Shoplifting","Part 1 Crimes","22-085948","3","Pending/Possible Leads","35.038894","-85.153609","POINT (-85.153609 35.038894)","4"
"2300 Ocoee St","Chattanooga","TN","37406","2022-08-09T16:55:00.000","TN0330100","B2","Baker N","23H","All Other Larceny","Part 1 Crimes","22-086012","3","Pending/Possible Leads","35.055331","-85.258674","POINT (-85.258674 35.055331)","9"
"400 Greenway View Dr","Chattanooga","TN","37411","2022-08-09T16:15:00.000","TN0330100","C3","Charlie S","23C","Shoplifting","Part 1 Crimes","22-085907","2","Cleared by Arrest","35.007729000000005","-85.205464","POINT (-85.205464 35.007729)","6"
"1100 Rockway Dr","Chattanooga","TN","37411","2022-08-09T11:57:00.000","TN0330100","C1","Charlie S","220","Burglary/Breaking And Entering","Part 1 Crimes","22-085823","3","Pending/Possible Leads","35.043383","-85.242073","POINT (-85.242073 35.043383)","9"
"7000 Mccutcheon Rd","Chattanooga","TN","37421","2022-08-09T11:22:00.000","TN0330100","C9","Charlie N","23F","Theft From Motor Vehicle","Part 1 Crimes","22-085809","4","Inactive/Suspended","35.046036","-85.157981","POINT (-85.157981 35.046036)","6"
"300 Browns Ferry Rd","Chattanooga","TN","37419","2022-08-09T11:01:00.000","TN0330100","A13","Adam S","23D","Theft From Buildings","Part 1 Crimes","22-085801","3","Pending/Possible Leads","35.02981","-85.36360599999999","POINT (-85.363606 35.02981)","1"
"4900 Bal Harbor Dr","Chattanooga","TN","37416","2022-08-09T10:53:00.000","TN0330100","C5","Charlie N","23H","All Other Larceny","Part 1 Crimes","22-085812","3","Pending/Possible Leads","35.098438","-85.189363","POINT (-85.189363 35.098438)","3"
"1300 Passenger St","Chattanooga","TN","37408","2022-08-09T10:12:00.000","TN0330100","A9","Adam S","23F","Theft From Motor Vehicle","Part 1 Crimes","22-085785","4","Inactive/Suspended","35.035163","-85.300907","POINT (-85.300907 35.035163)","8"
