"objectid","safegraph_place_id","parent_safegraph_place_id","location_name","brands","top_category","sub_category","naics_code","street_address","city","region","postal_code","iso_country_code","phone_number","category_tags","data_version","raw_visit_counts","total_visits","daily_average","date","visits","day_of_week","most_recent_date_indicator","placemean","placestdev","placetscore","categorymean","categorystdev","categorytscore","chattanoogamean","chattanoogastdev","chattanoogatscore","geometry","id"
"4941420","sg:00c48ef8811647e1a0d0ccb0a1526ddf",,"Lookout Valley Middle High School",,"Elementary and Secondary Schools","Elementary and Secondary Schools","611110","350 Lookout High St","Chattanooga","TN","37419","US","+14238257352",,"20200706","52","0","31.14","2020-07-19T00:00:00.000","0","1-Sun","Y","0.85","1.66","-0.51","3.53","10.37","-0.34","3.52","16.82","-0.21","POINT (-85.36615 35.033504)","sg:00c48ef8811647e1a0d0ccb0a1526ddf_20200719"
"1530507","sg:00c4dd967d8f4f8f96ef091d13a229c2",,"Mr T's Tires of Chattanooga",,"Automotive Parts, Accessories, and Tire Stores","Automotive Parts and Accessories Stores","441310","7438 Lee Hwy","Chattanooga","TN","37421","US","+14232675116",,"20200706","5","0","1.79","2020-07-13T00:00:00.000","0","1-Mon","N","0.2","0.7","-0.29","2.55","4.3","-0.59","3.52","16.82","-0.21","POINT (-85.14215 35.05567)","sg:00c4dd967d8f4f8f96ef091d13a229c2_20200713"
"1530507","sg:00c4dd967d8f4f8f96ef091d13a229c2",,"Mr T's Tires of Chattanooga",,"Automotive Parts, Accessories, and Tire Stores","Automotive Parts and Accessories Stores","441310","7438 Lee Hwy","Chattanooga","TN","37421","US","+14232675116",,"20200706","5","0","1.79","2020-07-14T00:00:00.000","0","1-Tue","N","0.2","0.7","-0.29","2.55","4.3","-0.59","3.52","16.82","-0.21","POINT (-85.14215 35.05567)","sg:00c4dd967d8f4f8f96ef091d13a229c2_20200714"
"3294571","sg:0090c29870904c288f54325c03605583",,"Christian Family Bookstore",,"Book Stores and News Dealers","Book Stores","451211","5319 Ringgold Rd Ste E","Chattanooga","TN","37412","US",,,"20200406","2","2","0.57","2020-04-12T00:00:00.000","1","1-Sun","N","0.4","0.6","1","4.27","6.22","-0.53","4.04","14.16","-0.21","POINT (-85.23266 34.995087)","sg:0090c29870904c288f54325c03605583_20200412"
"3294571","sg:0090c29870904c288f54325c03605583",,"Christian Family Bookstore",,"Book Stores and News Dealers","Book Stores","451211","5319 Ringgold Rd Ste E","Chattanooga","TN","37412","US",,,"20200406","2","2","0.57","2020-04-13T00:00:00.000","0","1-Mon","N","0.4","0.6","-0.67","4.27","6.22","-0.69","4.04","14.16","-0.29","POINT (-85.23266 34.995087)","sg:0090c29870904c288f54325c03605583_20200413"
"3294571","sg:0090c29870904c288f54325c03605583",,"Christian Family Bookstore",,"Book Stores and News Dealers","Book Stores","451211","5319 Ringgold Rd Ste E","Chattanooga","TN","37412","US",,,"20200406","2","2","0.57","2020-04-14T00:00:00.000","0","1-Tue","N","0.4","0.6","-0.67","4.27","6.22","-0.69","4.04","14.16","-0.29","POINT (-85.23266 34.995087)","sg:0090c29870904c288f54325c03605583_20200414"
"3294571","sg:0090c29870904c288f54325c03605583",,"Christian Family Bookstore",,"Book Stores and News Dealers","Book Stores","451211","5319 Ringgold Rd Ste E","Chattanooga","TN","37412","US",,,"20200406","2","2","0.57","2020-04-15T00:00:00.000","0","1-Wed","N","0.4","0.6","-0.67","4.27","6.22","-0.69","4.04","14.16","-0.29","POINT (-85.23266 34.995087)","sg:0090c29870904c288f54325c03605583_20200415"
"3294571","sg:0090c29870904c288f54325c03605583",,"Christian Family Bookstore",,"Book Stores and News Dealers","Book Stores","451211","5319 Ringgold Rd Ste E","Chattanooga","TN","37412","US",,,"20200406","2","2","0.57","2020-04-16T00:00:00.000","1","1-Thu","N","0.4","0.6","1","4.27","6.22","-0.53","4.04","14.16","-0.21","POINT (-85.23266 34.995087)","sg:0090c29870904c288f54325c03605583_20200416"
"3294571","sg:0090c29870904c288f54325c03605583",,"Christian Family Bookstore",,"Book Stores and News Dealers","Book Stores","451211","5319 Ringgold Rd Ste E","Chattanooga","TN","37412","US",,,"20200406","2","2","0.57","2020-04-17T00:00:00.000","0","1-Fri","N","0.4","0.6","-0.67","4.27","6.22","-0.69","4.04","14.16","-0.29","POINT (-85.23266 34.995087)","sg:0090c29870904c288f54325c03605583_20200417"
"3294571","sg:0090c29870904c288f54325c03605583",,"Christian Family Bookstore",,"Book Stores and News Dealers","Book Stores","451211","5319 Ringgold Rd Ste E","Chattanooga","TN","37412","US",,,"20200406","2","2","0.57","2020-04-18T00:00:00.000","0","1-Sat","N","0.4","0.6","-0.67","4.27","6.22","-0.69","4.04","14.16","-0.29","POINT (-85.23266 34.995087)","sg:0090c29870904c288f54325c03605583_20200418"
"4110962","sg:010196e1c22c4a3e9500a7fc75787414",,"Phases Hair Studio",,"Personal Care Services","Beauty Salons","812112","5036 Highway 58 Unit 104","Chattanooga","TN","37416","US","+14235100717",,"20200406",,,,"2020-04-14T00:00:00.000",,"1-Tue","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.17468 35.095695)","sg:010196e1c22c4a3e9500a7fc75787414_20200414"
"1530507","sg:00c4dd967d8f4f8f96ef091d13a229c2",,"Mr T's Tires of Chattanooga",,"Automotive Parts, Accessories, and Tire Stores","Automotive Parts and Accessories Stores","441310","7438 Lee Hwy","Chattanooga","TN","37421","US","+14232675116",,"20200706","5","0","1.79","2020-07-15T00:00:00.000","0","1-Wed","N","0.2","0.7","-0.29","2.55","4.3","-0.59","3.52","16.82","-0.21","POINT (-85.14215 35.05567)","sg:00c4dd967d8f4f8f96ef091d13a229c2_20200715"
"1530507","sg:00c4dd967d8f4f8f96ef091d13a229c2",,"Mr T's Tires of Chattanooga",,"Automotive Parts, Accessories, and Tire Stores","Automotive Parts and Accessories Stores","441310","7438 Lee Hwy","Chattanooga","TN","37421","US","+14232675116",,"20200706","5","0","1.79","2020-07-16T00:00:00.000","0","1-Thu","N","0.2","0.7","-0.29","2.55","4.3","-0.59","3.52","16.82","-0.21","POINT (-85.14215 35.05567)","sg:00c4dd967d8f4f8f96ef091d13a229c2_20200716"
"1530507","sg:00c4dd967d8f4f8f96ef091d13a229c2",,"Mr T's Tires of Chattanooga",,"Automotive Parts, Accessories, and Tire Stores","Automotive Parts and Accessories Stores","441310","7438 Lee Hwy","Chattanooga","TN","37421","US","+14232675116",,"20200706","5","0","1.79","2020-07-17T00:00:00.000","0","1-Fri","N","0.2","0.7","-0.29","2.55","4.3","-0.59","3.52","16.82","-0.21","POINT (-85.14215 35.05567)","sg:00c4dd967d8f4f8f96ef091d13a229c2_20200717"
"1530507","sg:00c4dd967d8f4f8f96ef091d13a229c2",,"Mr T's Tires of Chattanooga",,"Automotive Parts, Accessories, and Tire Stores","Automotive Parts and Accessories Stores","441310","7438 Lee Hwy","Chattanooga","TN","37421","US","+14232675116",,"20200706","5","0","1.79","2020-07-18T00:00:00.000","0","1-Sat","N","0.2","0.7","-0.29","2.55","4.3","-0.59","3.52","16.82","-0.21","POINT (-85.14215 35.05567)","sg:00c4dd967d8f4f8f96ef091d13a229c2_20200718"
"1530507","sg:00c4dd967d8f4f8f96ef091d13a229c2",,"Mr T's Tires of Chattanooga",,"Automotive Parts, Accessories, and Tire Stores","Automotive Parts and Accessories Stores","441310","7438 Lee Hwy","Chattanooga","TN","37421","US","+14232675116",,"20200706","5","0","1.79","2020-07-19T00:00:00.000","0","1-Sun","Y","0.2","0.7","-0.29","2.55","4.3","-0.59","3.52","16.82","-0.21","POINT (-85.14215 35.05567)","sg:00c4dd967d8f4f8f96ef091d13a229c2_20200719"
"3538351","sg:00cdccaacabd41e08fc1a1326258c7b8",,"Ferguson","Ferguson","Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers","Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers","423720","4100 Amnicola Hwy","Chattanooga","TN","37406","US",,,"20200706","45","45","6.57","2020-07-13T00:00:00.000","12","1-Mon","N","7.5","4.31","1.04","3.46","5.08","1.68","3.52","16.82","0.5","POINT (-85.25048 35.093803)","sg:00cdccaacabd41e08fc1a1326258c7b8_20200713"
"3538351","sg:00cdccaacabd41e08fc1a1326258c7b8",,"Ferguson","Ferguson","Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers","Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers","423720","4100 Amnicola Hwy","Chattanooga","TN","37406","US",,,"20200706","45","45","6.57","2020-07-14T00:00:00.000","6","1-Tue","N","7.5","4.31","-0.35","3.46","5.08","0.5","3.52","16.82","0.15","POINT (-85.25048 35.093803)","sg:00cdccaacabd41e08fc1a1326258c7b8_20200714"
"3538351","sg:00cdccaacabd41e08fc1a1326258c7b8",,"Ferguson","Ferguson","Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers","Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers","423720","4100 Amnicola Hwy","Chattanooga","TN","37406","US",,,"20200706","45","45","6.57","2020-07-15T00:00:00.000","10","1-Wed","N","7.5","4.31","0.58","3.46","5.08","1.29","3.52","16.82","0.39","POINT (-85.25048 35.093803)","sg:00cdccaacabd41e08fc1a1326258c7b8_20200715"
"3538351","sg:00cdccaacabd41e08fc1a1326258c7b8",,"Ferguson","Ferguson","Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers","Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers","423720","4100 Amnicola Hwy","Chattanooga","TN","37406","US",,,"20200706","45","45","6.57","2020-07-16T00:00:00.000","10","1-Thu","N","7.5","4.31","0.58","3.46","5.08","1.29","3.52","16.82","0.39","POINT (-85.25048 35.093803)","sg:00cdccaacabd41e08fc1a1326258c7b8_20200716"
"3538351","sg:00cdccaacabd41e08fc1a1326258c7b8",,"Ferguson","Ferguson","Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers","Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers","423720","4100 Amnicola Hwy","Chattanooga","TN","37406","US",,,"20200706","45","45","6.57","2020-07-17T00:00:00.000","5","1-Fri","N","7.5","4.31","-0.58","3.46","5.08","0.3","3.52","16.82","0.09","POINT (-85.25048 35.093803)","sg:00cdccaacabd41e08fc1a1326258c7b8_20200717"
"3538351","sg:00cdccaacabd41e08fc1a1326258c7b8",,"Ferguson","Ferguson","Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers","Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers","423720","4100 Amnicola Hwy","Chattanooga","TN","37406","US",,,"20200706","45","45","6.57","2020-07-18T00:00:00.000","2","1-Sat","N","7.5","4.31","-1.28","3.46","5.08","-0.29","3.52","16.82","-0.09","POINT (-85.25048 35.093803)","sg:00cdccaacabd41e08fc1a1326258c7b8_20200718"
"3538351","sg:00cdccaacabd41e08fc1a1326258c7b8",,"Ferguson","Ferguson","Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers","Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers","423720","4100 Amnicola Hwy","Chattanooga","TN","37406","US",,,"20200706","45","45","6.57","2020-07-19T00:00:00.000","0","1-Sun","Y","7.5","4.31","-1.74","3.46","5.08","-0.68","3.52","16.82","-0.21","POINT (-85.25048 35.093803)","sg:00cdccaacabd41e08fc1a1326258c7b8_20200719"
"3404197","sg:009d78762b1c4594a473831c514f37f8",,"W A Smith Elementary Sacc Program",,"Child Day Care Services","Child Day Care Services","624410","6930 Teal Lane","Ooltewah","TN","37363","US",,,"20200406","2","2","12.79","2020-04-12T00:00:00.000","1","1-Sun","N","2.8","2.5","-0.72","1.78","3.31","-0.24","4.04","14.16","-0.21","POINT (-85.09181 35.1177)","sg:009d78762b1c4594a473831c514f37f8_20200412"
"3404197","sg:009d78762b1c4594a473831c514f37f8",,"W A Smith Elementary Sacc Program",,"Child Day Care Services","Child Day Care Services","624410","6930 Teal Lane","Ooltewah","TN","37363","US",,,"20200406","2","2","12.79","2020-04-13T00:00:00.000","7","1-Mon","N","2.8","2.5","1.68","1.78","3.31","1.58","4.04","14.16","0.21","POINT (-85.09181 35.1177)","sg:009d78762b1c4594a473831c514f37f8_20200413"
"3404197","sg:009d78762b1c4594a473831c514f37f8",,"W A Smith Elementary Sacc Program",,"Child Day Care Services","Child Day Care Services","624410","6930 Teal Lane","Ooltewah","TN","37363","US",,,"20200406","2","2","12.79","2020-04-14T00:00:00.000","3","1-Tue","N","2.8","2.5","0.08","1.78","3.31","0.37","4.04","14.16","-0.07","POINT (-85.09181 35.1177)","sg:009d78762b1c4594a473831c514f37f8_20200414"
"3404197","sg:009d78762b1c4594a473831c514f37f8",,"W A Smith Elementary Sacc Program",,"Child Day Care Services","Child Day Care Services","624410","6930 Teal Lane","Ooltewah","TN","37363","US",,,"20200406","2","2","12.79","2020-04-15T00:00:00.000","6","1-Wed","N","2.8","2.5","1.28","1.78","3.31","1.28","4.04","14.16","0.14","POINT (-85.09181 35.1177)","sg:009d78762b1c4594a473831c514f37f8_20200415"
"3404197","sg:009d78762b1c4594a473831c514f37f8",,"W A Smith Elementary Sacc Program",,"Child Day Care Services","Child Day Care Services","624410","6930 Teal Lane","Ooltewah","TN","37363","US",,,"20200406","2","2","12.79","2020-04-16T00:00:00.000","2","1-Thu","N","2.8","2.5","-0.32","1.78","3.31","0.07","4.04","14.16","-0.14","POINT (-85.09181 35.1177)","sg:009d78762b1c4594a473831c514f37f8_20200416"
"2903085","sg:00d926537e264495b25e62b05f050d38",,"Communications & Electronics",,"Wired and Wireless Telecommunications Carriers","Wireless Telecommunications Carriers (except Satellite)","517312","2310 Belle Arbor Ave","Chattanooga","TN","37406","US","+14235519974",,"20200706","27","0","3.21","2020-07-13T00:00:00.000","0","1-Mon","N","1.45","2.48","-0.58","4.85","48.38","-0.1","3.52","16.82","-0.21","POINT (-85.2677 35.06978)","sg:00d926537e264495b25e62b05f050d38_20200713"
"3404197","sg:009d78762b1c4594a473831c514f37f8",,"W A Smith Elementary Sacc Program",,"Child Day Care Services","Child Day Care Services","624410","6930 Teal Lane","Ooltewah","TN","37363","US",,,"20200406","2","2","12.79","2020-04-17T00:00:00.000","4","1-Fri","N","2.8","2.5","0.48","1.78","3.31","0.67","4.04","14.16","0","POINT (-85.09181 35.1177)","sg:009d78762b1c4594a473831c514f37f8_20200417"
"3404197","sg:009d78762b1c4594a473831c514f37f8",,"W A Smith Elementary Sacc Program",,"Child Day Care Services","Child Day Care Services","624410","6930 Teal Lane","Ooltewah","TN","37363","US",,,"20200406","2","2","12.79","2020-04-18T00:00:00.000","7","1-Sat","N","2.8","2.5","1.68","1.78","3.31","1.58","4.04","14.16","0.21","POINT (-85.09181 35.1177)","sg:009d78762b1c4594a473831c514f37f8_20200418"
"2903085","sg:00d926537e264495b25e62b05f050d38",,"Communications & Electronics",,"Wired and Wireless Telecommunications Carriers","Wireless Telecommunications Carriers (except Satellite)","517312","2310 Belle Arbor Ave","Chattanooga","TN","37406","US","+14235519974",,"20200706","27","0","3.21","2020-07-14T00:00:00.000","0","1-Tue","N","1.45","2.48","-0.58","4.85","48.38","-0.1","3.52","16.82","-0.21","POINT (-85.2677 35.06978)","sg:00d926537e264495b25e62b05f050d38_20200714"
"2903085","sg:00d926537e264495b25e62b05f050d38",,"Communications & Electronics",,"Wired and Wireless Telecommunications Carriers","Wireless Telecommunications Carriers (except Satellite)","517312","2310 Belle Arbor Ave","Chattanooga","TN","37406","US","+14235519974",,"20200706","27","0","3.21","2020-07-15T00:00:00.000","0","1-Wed","N","1.45","2.48","-0.58","4.85","48.38","-0.1","3.52","16.82","-0.21","POINT (-85.2677 35.06978)","sg:00d926537e264495b25e62b05f050d38_20200715"
"2903085","sg:00d926537e264495b25e62b05f050d38",,"Communications & Electronics",,"Wired and Wireless Telecommunications Carriers","Wireless Telecommunications Carriers (except Satellite)","517312","2310 Belle Arbor Ave","Chattanooga","TN","37406","US","+14235519974",,"20200706","27","0","3.21","2020-07-16T00:00:00.000","0","1-Thu","N","1.45","2.48","-0.58","4.85","48.38","-0.1","3.52","16.82","-0.21","POINT (-85.2677 35.06978)","sg:00d926537e264495b25e62b05f050d38_20200716"
"2903085","sg:00d926537e264495b25e62b05f050d38",,"Communications & Electronics",,"Wired and Wireless Telecommunications Carriers","Wireless Telecommunications Carriers (except Satellite)","517312","2310 Belle Arbor Ave","Chattanooga","TN","37406","US","+14235519974",,"20200706","27","0","3.21","2020-07-17T00:00:00.000","0","1-Fri","N","1.45","2.48","-0.58","4.85","48.38","-0.1","3.52","16.82","-0.21","POINT (-85.2677 35.06978)","sg:00d926537e264495b25e62b05f050d38_20200717"
"2903085","sg:00d926537e264495b25e62b05f050d38",,"Communications & Electronics",,"Wired and Wireless Telecommunications Carriers","Wireless Telecommunications Carriers (except Satellite)","517312","2310 Belle Arbor Ave","Chattanooga","TN","37406","US","+14235519974",,"20200706","27","0","3.21","2020-07-18T00:00:00.000","0","1-Sat","N","1.45","2.48","-0.58","4.85","48.38","-0.1","3.52","16.82","-0.21","POINT (-85.2677 35.06978)","sg:00d926537e264495b25e62b05f050d38_20200718"
"2903085","sg:00d926537e264495b25e62b05f050d38",,"Communications & Electronics",,"Wired and Wireless Telecommunications Carriers","Wireless Telecommunications Carriers (except Satellite)","517312","2310 Belle Arbor Ave","Chattanooga","TN","37406","US","+14235519974",,"20200706","27","0","3.21","2020-07-19T00:00:00.000","0","1-Sun","Y","1.45","2.48","-0.58","4.85","48.38","-0.1","3.52","16.82","-0.21","POINT (-85.2677 35.06978)","sg:00d926537e264495b25e62b05f050d38_20200719"
"1273435","sg:00dec54a01e8401fa239f9355d999f00",,"Fit One",,"Other Amusement and Recreation Industries","Fitness and Recreational Sports Centers","713940","6855 Mountain View Rd","Ooltewah","TN","37363","US","+14232385999",,"20200706","65","0","20.14","2020-07-13T00:00:00.000","0","1-Mon","N","2.2","3.68","-0.6","6.58","15.04","-0.44","3.52","16.82","-0.21","POINT (-85.05316 35.110687)","sg:00dec54a01e8401fa239f9355d999f00_20200713"
"1273435","sg:00dec54a01e8401fa239f9355d999f00",,"Fit One",,"Other Amusement and Recreation Industries","Fitness and Recreational Sports Centers","713940","6855 Mountain View Rd","Ooltewah","TN","37363","US","+14232385999",,"20200706","65","0","20.14","2020-07-14T00:00:00.000","0","1-Tue","N","2.2","3.68","-0.6","6.58","15.04","-0.44","3.52","16.82","-0.21","POINT (-85.05316 35.110687)","sg:00dec54a01e8401fa239f9355d999f00_20200714"
"1273435","sg:00dec54a01e8401fa239f9355d999f00",,"Fit One",,"Other Amusement and Recreation Industries","Fitness and Recreational Sports Centers","713940","6855 Mountain View Rd","Ooltewah","TN","37363","US","+14232385999",,"20200706","65","0","20.14","2020-07-15T00:00:00.000","0","1-Wed","N","2.2","3.68","-0.6","6.58","15.04","-0.44","3.52","16.82","-0.21","POINT (-85.05316 35.110687)","sg:00dec54a01e8401fa239f9355d999f00_20200715"
"1273435","sg:00dec54a01e8401fa239f9355d999f00",,"Fit One",,"Other Amusement and Recreation Industries","Fitness and Recreational Sports Centers","713940","6855 Mountain View Rd","Ooltewah","TN","37363","US","+14232385999",,"20200706","65","0","20.14","2020-07-16T00:00:00.000","0","1-Thu","N","2.2","3.68","-0.6","6.58","15.04","-0.44","3.52","16.82","-0.21","POINT (-85.05316 35.110687)","sg:00dec54a01e8401fa239f9355d999f00_20200716"
"1273435","sg:00dec54a01e8401fa239f9355d999f00",,"Fit One",,"Other Amusement and Recreation Industries","Fitness and Recreational Sports Centers","713940","6855 Mountain View Rd","Ooltewah","TN","37363","US","+14232385999",,"20200706","65","0","20.14","2020-07-17T00:00:00.000","0","1-Fri","N","2.2","3.68","-0.6","6.58","15.04","-0.44","3.52","16.82","-0.21","POINT (-85.05316 35.110687)","sg:00dec54a01e8401fa239f9355d999f00_20200717"
"4662303","sg:00a22a8b41e6484d8391a6b7d1323bf2",,"Chattanooga Retina",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","2158 Northgate Park Ln Tower 2 Ste 102","Chattanooga","TN","37415","US",,,"20200406","4","4",,"2020-04-12T00:00:00.000","1","1-Sun","N","2.5","3.72","-0.4","1.09","2.77","-0.03","4.04","14.16","-0.21","POINT (-85.23964 35.1337)","sg:00a22a8b41e6484d8391a6b7d1323bf2_20200412"
"4662303","sg:00a22a8b41e6484d8391a6b7d1323bf2",,"Chattanooga Retina",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","2158 Northgate Park Ln Tower 2 Ste 102","Chattanooga","TN","37415","US",,,"20200406","4","4",,"2020-04-13T00:00:00.000","9","1-Mon","N","2.5","3.72","1.75","1.09","2.77","2.85","4.04","14.16","0.35","POINT (-85.23964 35.1337)","sg:00a22a8b41e6484d8391a6b7d1323bf2_20200413"
"4662303","sg:00a22a8b41e6484d8391a6b7d1323bf2",,"Chattanooga Retina",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","2158 Northgate Park Ln Tower 2 Ste 102","Chattanooga","TN","37415","US",,,"20200406","4","4",,"2020-04-14T00:00:00.000","7","1-Tue","N","2.5","3.72","1.21","1.09","2.77","2.13","4.04","14.16","0.21","POINT (-85.23964 35.1337)","sg:00a22a8b41e6484d8391a6b7d1323bf2_20200414"
"4662303","sg:00a22a8b41e6484d8391a6b7d1323bf2",,"Chattanooga Retina",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","2158 Northgate Park Ln Tower 2 Ste 102","Chattanooga","TN","37415","US",,,"20200406","4","4",,"2020-04-15T00:00:00.000","9","1-Wed","N","2.5","3.72","1.75","1.09","2.77","2.85","4.04","14.16","0.35","POINT (-85.23964 35.1337)","sg:00a22a8b41e6484d8391a6b7d1323bf2_20200415"
"4662303","sg:00a22a8b41e6484d8391a6b7d1323bf2",,"Chattanooga Retina",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","2158 Northgate Park Ln Tower 2 Ste 102","Chattanooga","TN","37415","US",,,"20200406","4","4",,"2020-04-16T00:00:00.000","11","1-Thu","N","2.5","3.72","2.28","1.09","2.77","3.57","4.04","14.16","0.49","POINT (-85.23964 35.1337)","sg:00a22a8b41e6484d8391a6b7d1323bf2_20200416"
"4662303","sg:00a22a8b41e6484d8391a6b7d1323bf2",,"Chattanooga Retina",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","2158 Northgate Park Ln Tower 2 Ste 102","Chattanooga","TN","37415","US",,,"20200406","4","4",,"2020-04-17T00:00:00.000","7","1-Fri","N","2.5","3.72","1.21","1.09","2.77","2.13","4.04","14.16","0.21","POINT (-85.23964 35.1337)","sg:00a22a8b41e6484d8391a6b7d1323bf2_20200417"
"4107893","sg:0776a5003d7f466e838ed5228a29f275","sg:4d07fa174af149aaabf4edd3b34fd880","Hair Den",,,,,"3920 Ringgold Rd Ste E","Chattanooga","TN","37412","US",,,"20200406",,,,"2020-04-19T00:00:00.000",,"1-Sun","N",,,"0","2.02","11.92",,"4.04","14.16",,"POINT (-85.253365 34.9975)","sg:0776a5003d7f466e838ed5228a29f275_20200419"
"4662303","sg:00a22a8b41e6484d8391a6b7d1323bf2",,"Chattanooga Retina",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","2158 Northgate Park Ln Tower 2 Ste 102","Chattanooga","TN","37415","US",,,"20200406","4","4",,"2020-04-18T00:00:00.000","1","1-Sat","N","2.5","3.72","-0.4","1.09","2.77","-0.03","4.04","14.16","-0.21","POINT (-85.23964 35.1337)","sg:00a22a8b41e6484d8391a6b7d1323bf2_20200418"
"1273435","sg:00dec54a01e8401fa239f9355d999f00",,"Fit One",,"Other Amusement and Recreation Industries","Fitness and Recreational Sports Centers","713940","6855 Mountain View Rd","Ooltewah","TN","37363","US","+14232385999",,"20200706","65","0","20.14","2020-07-18T00:00:00.000","0","1-Sat","N","2.2","3.68","-0.6","6.58","15.04","-0.44","3.52","16.82","-0.21","POINT (-85.05316 35.110687)","sg:00dec54a01e8401fa239f9355d999f00_20200718"
"1273435","sg:00dec54a01e8401fa239f9355d999f00",,"Fit One",,"Other Amusement and Recreation Industries","Fitness and Recreational Sports Centers","713940","6855 Mountain View Rd","Ooltewah","TN","37363","US","+14232385999",,"20200706","65","0","20.14","2020-07-19T00:00:00.000","0","1-Sun","Y","2.2","3.68","-0.6","6.58","15.04","-0.44","3.52","16.82","-0.21","POINT (-85.05316 35.110687)","sg:00dec54a01e8401fa239f9355d999f00_20200719"
"812829","sg:00e416cff6be44209a84e35c15275b99","sg:21cf5407dd21447c83347a7f0fe40b7b","Habitat for Humanity","Habitat for Humanity","Grantmaking and Giving Services","Other Grantmaking and Giving Services","813219","9408 Apison Pike","Ooltewah","TN","37363","US",,,"20200706",,,,"2020-07-13T00:00:00.000",,"1-Mon","N",,,"0","0.75","1.02",,"3.52","16.82",,"POINT (-85.068794 35.05939)","sg:00e416cff6be44209a84e35c15275b99_20200713"
"812829","sg:00e416cff6be44209a84e35c15275b99","sg:21cf5407dd21447c83347a7f0fe40b7b","Habitat for Humanity","Habitat for Humanity","Grantmaking and Giving Services","Other Grantmaking and Giving Services","813219","9408 Apison Pike","Ooltewah","TN","37363","US",,,"20200706",,,,"2020-07-14T00:00:00.000",,"1-Tue","N",,,"0","0.75","1.02",,"3.52","16.82",,"POINT (-85.068794 35.05939)","sg:00e416cff6be44209a84e35c15275b99_20200714"
"812829","sg:00e416cff6be44209a84e35c15275b99","sg:21cf5407dd21447c83347a7f0fe40b7b","Habitat for Humanity","Habitat for Humanity","Grantmaking and Giving Services","Other Grantmaking and Giving Services","813219","9408 Apison Pike","Ooltewah","TN","37363","US",,,"20200706",,,,"2020-07-15T00:00:00.000",,"1-Wed","N",,,"0","0.75","1.02",,"3.52","16.82",,"POINT (-85.068794 35.05939)","sg:00e416cff6be44209a84e35c15275b99_20200715"
"812829","sg:00e416cff6be44209a84e35c15275b99","sg:21cf5407dd21447c83347a7f0fe40b7b","Habitat for Humanity","Habitat for Humanity","Grantmaking and Giving Services","Other Grantmaking and Giving Services","813219","9408 Apison Pike","Ooltewah","TN","37363","US",,,"20200706",,,,"2020-07-16T00:00:00.000",,"1-Thu","N",,,"0","0.75","1.02",,"3.52","16.82",,"POINT (-85.068794 35.05939)","sg:00e416cff6be44209a84e35c15275b99_20200716"
"812829","sg:00e416cff6be44209a84e35c15275b99","sg:21cf5407dd21447c83347a7f0fe40b7b","Habitat for Humanity","Habitat for Humanity","Grantmaking and Giving Services","Other Grantmaking and Giving Services","813219","9408 Apison Pike","Ooltewah","TN","37363","US",,,"20200706",,,,"2020-07-17T00:00:00.000",,"1-Fri","N",,,"0","0.75","1.02",,"3.52","16.82",,"POINT (-85.068794 35.05939)","sg:00e416cff6be44209a84e35c15275b99_20200717"
"812829","sg:00e416cff6be44209a84e35c15275b99","sg:21cf5407dd21447c83347a7f0fe40b7b","Habitat for Humanity","Habitat for Humanity","Grantmaking and Giving Services","Other Grantmaking and Giving Services","813219","9408 Apison Pike","Ooltewah","TN","37363","US",,,"20200706",,,,"2020-07-18T00:00:00.000",,"1-Sat","N",,,"0","0.75","1.02",,"3.52","16.82",,"POINT (-85.068794 35.05939)","sg:00e416cff6be44209a84e35c15275b99_20200718"
"812829","sg:00e416cff6be44209a84e35c15275b99","sg:21cf5407dd21447c83347a7f0fe40b7b","Habitat for Humanity","Habitat for Humanity","Grantmaking and Giving Services","Other Grantmaking and Giving Services","813219","9408 Apison Pike","Ooltewah","TN","37363","US",,,"20200706",,,,"2020-07-19T00:00:00.000",,"1-Sun","Y",,,"0","0.75","1.02",,"3.52","16.82",,"POINT (-85.068794 35.05939)","sg:00e416cff6be44209a84e35c15275b99_20200719"
