"uniqueid","dateofbite","species","breed","age","gender","spayneuter","borough","zipcode"
"871","2019-04-06T00:00:00.000","DOG",,,"U","false","Brooklyn","11207"
"872","2019-04-06T00:00:00.000","DOG","UNCERTAIN",,"U","false","Brooklyn",
"873","2019-04-06T00:00:00.000","DOG","American Pit Bull Terrier/Pit Bull",,"U","false","Brooklyn","11236"
"874","2019-04-16T00:00:00.000","DOG","LARGE MIXED BREED","9M","M","false","Brooklyn","11212"
"875","2019-03-19T00:00:00.000","DOG","American Pit Bull Terrier/Pit Bull",,"U","false","Brooklyn","11211"
"876","2019-04-08T00:00:00.000","DOG","Pit Bull",,"U","false","Brooklyn",
"877","2019-04-03T00:00:00.000","DOG","Pit Bull",,"U","false","Brooklyn","11208"
"878","2019-04-06T00:00:00.000","DOG","Collie, Border","8","M","true","Brooklyn","11218"
"879","2019-04-06T00:00:00.000","DOG","Collie, Border","8","M","true","Brooklyn","11218"
"880","2019-04-08T00:00:00.000","DOG","Pit Bull",,"U","false","Brooklyn","11237"
"881","2019-04-16T00:00:00.000","DOG","SMALL MIXED BREED","4","M","false","Brooklyn","11208"
"882","2019-04-14T00:00:00.000","DOG","Boxer",,"U","false","Brooklyn","11205"
"883","2019-04-08T00:00:00.000","DOG","Mixed/Other","4","F","false","Brooklyn","11215"
"884","2019-04-16T00:00:00.000","DOG","Yorkshire Terrier","2 YRS","F","true","Brooklyn","11209"
"885","2019-04-13T00:00:00.000","DOG","Poodle, Standard",,"U","false","Brooklyn",
"886","2019-04-14T00:00:00.000","DOG","American Pit Bull Terrier/Pit Bull",,"U","false","Brooklyn","11225"
"887","2019-04-13T00:00:00.000","DOG","Labrador Retriever","4","M","true","Brooklyn","11234"
"888","2019-04-19T00:00:00.000","DOG","MINI PINCHER","4","M","false","Brooklyn","11203"
"889","2019-04-21T00:00:00.000","DOG","Pit Bull",,"U","false","Brooklyn","11210"
"890","2019-04-23T00:00:00.000","DOG","Miniature Pinscher",,"M","true","Brooklyn","11249"
"891","2019-04-13T00:00:00.000","DOG","Pit Bull","6 YRS","M","true","Brooklyn","11234"
"892","2019-04-12T00:00:00.000","DOG","Labrador Retriever Crossbreed","3","M","false","Brooklyn",
"893","2019-04-23T00:00:00.000","DOG","Dalmatian","4","F","false","Brooklyn","11216"
"894","2019-04-13T00:00:00.000","DOG","Siberian Husky","6","M","true","Brooklyn","11235"
"895","2019-04-12T00:00:00.000","DOG","Chihuahua Crossbreed",,"M","true","Brooklyn",
"896","2019-04-13T00:00:00.000","DOG","American Pit Bull Terrier/Pit Bull","5","M","false","Brooklyn","11234"
"897","2019-04-20T00:00:00.000","DOG","UNKNOWN",,"U","false","Brooklyn",
"898","2019-04-21T00:00:00.000","DOG","Saint Bernard",,"U","false","Brooklyn",
"899","2019-04-13T00:00:00.000","DOG","American Pit Bull Terrier/Pit Bull",,"U","false","Brooklyn","111208"
"900","2019-04-26T00:00:00.000","DOG","MIXED BREED","13","F","true","Brooklyn","11217"
"901","2019-04-27T00:00:00.000","DOG","SHEPHERD/LABRADOR RETRIEVER MIX","5","M","true","Brooklyn","11229"
"902","2019-04-07T00:00:00.000","DOG","American Pit Bull Mix / Pit Bull Mix",,"U","false","Brooklyn","11215"
"903","2019-04-25T00:00:00.000","DOG",,,"U","false","Brooklyn","11230"
"904","2019-04-26T00:00:00.000","DOG","Pit Bull",,"U","false","Brooklyn","11203"
"905","2019-04-27T00:00:00.000","DOG","Mixed/Other","4","M","false","Brooklyn","11208"
"906","2019-04-23T00:00:00.000","DOG","UNCERTAIN",,"U","false","Brooklyn","11216"
"907","2019-04-20T00:00:00.000","DOG","Chihuahua",,"U","false","Brooklyn","11220"
"908","2019-03-16T00:00:00.000","DOG","American Pit Bull Mix / Pit Bull Mix","4","F","true","Brooklyn","11234"
"909","2019-05-01T00:00:00.000","DOG","HOUND / PIT BULL","9M","M","true","Brooklyn","11229"
"910","2019-04-19T00:00:00.000","DOG","German Shepherd","4","M","true","Brooklyn","11209"
"911","2019-04-30T00:00:00.000","DOG","Pit Bull","3","M","true","Brooklyn","11220"
"912","2019-04-23T00:00:00.000","DOG","UNKNOWN",,"U","false","Brooklyn",
"913","2019-04-25T00:00:00.000","DOG","Mastiff, Bull","1","M","false","Brooklyn",
"914","2019-04-21T00:00:00.000","DOG","American Pit Bull Terrier/Pit Bull",,"U","false","Brooklyn","11214"
"915","2019-04-25T00:00:00.000","DOG","UNKNOWN",,"U","false","Brooklyn",
"916","2018-10-28T00:00:00.000","DOG","Shih Tzu",,"U","false","Brooklyn","11234"
"917","2019-04-28T00:00:00.000","DOG","American Pit Bull Terrier/Pit Bull",,"U","false","Brooklyn","11222"
"918","2019-05-02T00:00:00.000","DOG","American Pit Bull Terrier/Pit Bull",,"U","false","Brooklyn","11216"
"919","2019-05-04T00:00:00.000","DOG","Yorkshire Terrier Crossbreed","5","M","true","Brooklyn","11215"
"920","2019-05-02T00:00:00.000","DOG","Pit Bull",,"U","false","Brooklyn","11236"
"921","2019-04-30T00:00:00.000","DOG","MALTI- POO",,"U","false","Brooklyn","11234"
"922","2019-05-04T00:00:00.000","DOG","Shih Tzu","3 1/2 YRS","F","true","Brooklyn","11218"
"923","2019-04-25T00:00:00.000","DOG","Bull dog","3","M","false","Brooklyn","11204"
"924","2019-04-26T00:00:00.000","DOG","Maltese","16","M","false","Brooklyn","11235"
"925","2019-04-27T00:00:00.000","DOG","Mixed/Other","8","M","true","Brooklyn","11223"
"926","2019-05-01T00:00:00.000","DOG","Shiba Inu","4M","M","false","Brooklyn","11235"
"927","2019-05-06T00:00:00.000","DOG","Yorkshire Terrier",,"U","false","Brooklyn",
"928","2019-05-08T00:00:00.000","DOG","Shih Tzu","5","M","false","Brooklyn","11221"
"929","2019-04-18T00:00:00.000","DOG","American Pit Bull Terrier/Pit Bull",,"U","false","Brooklyn","11223"
"930","2019-04-29T00:00:00.000","DOG","American Pit Bull Mix / Pit Bull Mix",,"U","false","Brooklyn","11209"
"931","2019-05-08T00:00:00.000","DOG","Havanese","4","M","false","Brooklyn","11209"
"932","2019-05-08T00:00:00.000","DOG","UNCERTAIN",,"U","false","Brooklyn",
"933","2019-05-03T00:00:00.000","DOG","Pit Bull",,"U","false","Brooklyn","11203"
"934","2019-05-07T00:00:00.000","DOG","American Pit Bull Terrier/Pit Bull","9","F","false","Brooklyn","11210"
"935","2019-05-09T00:00:00.000","DOG","Shih Tzu",,"U","false","Brooklyn","11226"
"936","2019-05-09T00:00:00.000","DOG","Chihuahua",,"U","false","Brooklyn","11221"
"937","2019-05-07T00:00:00.000","DOG","Siberian Husky",,"U","false","Brooklyn","11214"
"938","2019-05-08T00:00:00.000","DOG","Rottweiler",,"U","false","Brooklyn","11237"
"939","2019-05-08T00:00:00.000","DOG","UNKNOWN",,"U","false","Brooklyn",
"940","2019-05-11T00:00:00.000","DOG","Cocker Spaniel","5","M","false","Brooklyn",
"941","2019-05-15T00:00:00.000","DOG","MASTIFF MIX","6","M","false","Brooklyn","11232"
"942","2019-05-14T00:00:00.000","DOG","Bull Dog, French",,"U","false","Brooklyn","11232"
"943","2019-05-15T00:00:00.000","DOG","MEDIUM MIXED BREED","3","F","false","Brooklyn","11208"
"944","2019-05-15T00:00:00.000","DOG","MEDIUM MIXED BREED","3","F","false","Brooklyn","11208"
"945","2019-05-11T00:00:00.000","DOG","Labrador Retriever Crossbreed","2","M","true","Brooklyn","11201"
"946","2019-05-10T00:00:00.000","DOG","MIXED BREED","7","M","true","Brooklyn","11249"
"947","2019-04-27T00:00:00.000","DOG","American Pit Bull Terrier/Pit Bull",,"U","false","Brooklyn","11230"
"948","2019-05-15T00:00:00.000","DOG","Pit Bull","3","M","true","Brooklyn","11205"
"949","2019-05-12T00:00:00.000","DOG",,,"U","false","Brooklyn",
"950","2019-05-13T00:00:00.000","DOG",,,"U","false","Brooklyn",
"951","2019-05-05T00:00:00.000","DOG","MIXED","6","M","true","Brooklyn","11205"
"952","2019-05-16T00:00:00.000","DOG","Chihuahua",,"U","false","Brooklyn","11220"
"953","2019-04-24T00:00:00.000","DOG","Rottweiler",,"U","false","Brooklyn",
"954","2019-04-23T00:00:00.000","DOG","American Pit Bull Terrier/Pit Bull",,"U","false","Brooklyn","11210"
"955","2019-05-18T00:00:00.000","DOG","Pit Bull","2","F","false","Brooklyn","11223"
"956","2019-05-06T00:00:00.000","DOG","Bull Terrier","3","M","true","Brooklyn","11231"
"957","2019-05-14T00:00:00.000","DOG","MIXED","3","M","false","Brooklyn","11213"
"958","2019-05-13T00:00:00.000","DOG","MIXED","3","M","false","Brooklyn","11213"
"959","2019-05-20T00:00:00.000","DOG","Dachshund Smooth Coat Miniature","8M","M","false","Brooklyn",
"960","2019-04-26T00:00:00.000","DOG","SHEPERD",,"U","false","Brooklyn","11207"
"961","2019-05-15T00:00:00.000","DOG","American Pit Bull Terrier/Pit Bull",,"U","false","Brooklyn","11211"
"962","2019-05-16T00:00:00.000","DOG","Yorkshire Terrier","7","M","false","Brooklyn","11225"
"963","2019-05-18T00:00:00.000","DOG","UNKNOWN",,"U","false","Brooklyn","11221"
"964","2019-05-20T00:00:00.000","DOG","TERRIER",,"U","false","Brooklyn","11228"
"965","2019-05-22T00:00:00.000","DOG","MIXED BREED",,"U","false","Brooklyn","11208"
"966","2019-05-21T00:00:00.000","DOG",,,"U","false","Brooklyn",
"967","2019-05-20T00:00:00.000","DOG","American Pit Bull Terrier/Pit Bull",,"U","false","Brooklyn","11214"
"968","2019-05-15T00:00:00.000","DOG","German Shepherd",,"U","false","Brooklyn","11226"
"969","2019-05-23T00:00:00.000","DOG","MIXED","11","M","false","Brooklyn","11208"
"970","2019-05-17T00:00:00.000","DOG","UNKNOWN",,"U","false","Brooklyn","11219"
"971","2019-05-18T00:00:00.000","DOG","UNKNOWN",,"U","false","Brooklyn","11209"
"972","2019-05-27T00:00:00.000","DOG","Wheaton Terrier","6","M","true","Brooklyn","11234"
"973","2019-05-27T00:00:00.000","DOG","HUSKY",,"U","false","Brooklyn","11221"
"974","2019-05-27T00:00:00.000","DOG","Yorkshire Terrier","2","M","false","Brooklyn",
"975","2019-05-28T00:00:00.000","DOG","AMERICAN BULLY","2","M","false","Brooklyn","11234"
"976","2019-05-24T00:00:00.000","DOG",,,"U","false","Brooklyn",
"977","2019-05-20T00:00:00.000","DOG","BELGIAN SHEPERD",,"U","false","Brooklyn","11225"
"978","2019-05-19T00:00:00.000","DOG","Pit Bull",,"U","false","Brooklyn","11219"
"979","2019-05-25T00:00:00.000","DOG","American Pit Bull Mix / Pit Bull Mix","4","F","true","Brooklyn","11209"
"980","2019-05-12T00:00:00.000","DOG","CHOW CHOW/ROTTWEILER X","4","M","false","Brooklyn",
"981","2019-05-20T00:00:00.000","DOG","Pit Bull",,"U","false","Brooklyn","11207"
"982","2019-05-24T00:00:00.000","DOG","Bichon Frise",,"U","false","Brooklyn","11201"
"983","2019-05-24T00:00:00.000","DOG","SHEPHERD",,"U","false","Brooklyn","11222"
"984","2019-05-22T00:00:00.000","DOG","Jack Russ",,"U","false","Brooklyn","11211"
"985","2019-06-01T00:00:00.000","DOG","MIXED BREED",,"U","false","Brooklyn","11236"
"986","2019-05-27T00:00:00.000","DOG","Pit Bull",,"U","false","Brooklyn","11205"
"987","2019-06-01T00:00:00.000","DOG","Great Dane",,"U","false","Brooklyn","11221"
"988","2019-05-24T00:00:00.000","DOG","Pit Bull",,"U","false","Brooklyn","11226"
"989","2019-05-26T00:00:00.000","DOG","MALTESE/YORKSHIRE TERRIER","6M","M","false","Brooklyn","11234"
"990","2019-05-24T00:00:00.000","DOG","Golden Retriever",,"U","false","Brooklyn",
"991","2019-05-27T00:00:00.000","DOG",,,"U","false","Brooklyn",
"992","2019-05-29T00:00:00.000","DOG","Mixed/Other",,"U","false","Brooklyn","11209"
"993","2019-05-27T00:00:00.000","DOG","Pit Bull","3","F","false","Brooklyn","11234"
"994","2019-06-01T00:00:00.000","DOG","CHIHUAHUA X","3","M","true","Brooklyn",
"995","2019-06-03T00:00:00.000","DOG","BORDER COLLIE X","1","F","true","Brooklyn","11217"
"996","2019-06-01T00:00:00.000","DOG","CORGI","5","M","true","Brooklyn","11209"
"997","2019-05-31T00:00:00.000","DOG","Puggle",,"U","false","Brooklyn","11226"
"998","2019-05-31T00:00:00.000","DOG","UNKNOWN",,"U","false","Brooklyn","11223"
"999","2019-05-26T00:00:00.000","DOG","German Shepherd","7","M","false","Brooklyn","11235"
"1000","2019-06-05T00:00:00.000","DOG","Cocker Spaniel",,"U","false","Brooklyn","11224"
