"_10_digit_bbl","borocode","block","lot","streetnumber","street_address","postcode","dof_square_footage","borough","latitude","longitude","community_board","council_district","census_tract","bin","nta"
"2030290015","2","3029","15","2044","WEBSTER AVENUE","10457","55986","BRONX","40.851171","-73.898837","206","15","379","2011117","Mount Hope"
"2030310021","2","3031","21","2751","GRAND CONCOURSE","10458","70808","BRONX","40.868185","-73.89278","207","14","40303","2017431","Van Cortlandt Village"
"2030310069","2","3031","69","1274","49TH ST","10458","52547",,,,,,,,
"2030330004","2","3033","4","573","E FORDHAM RD","10458","58931","BRONX","40.85877","-73.885782","206","15","397","2016264","Belmont"
"2030370025","2","3037","25","1919","WILLIAMSBRIDGE RD","10457","84300","BRONX","40.852799","-73.853325","211","13","250","2048553","Pelham Parkway"
"2030380029","2","3038","29","15","VERBENA AVENUE SUITE","10457","111767",,,,,,,,
"2030400003","2","3040","3","155","6TH AVE","10458","80658",,,,,,,,
"2030430001","2","3043","1","1920","WASHINGTON AVENUE","10457","74746","BRONX","40.847563","-73.897751","206","15","395","2115978","Claremont-Bathgate"
"2030440017","2","3044","17","1180","WELSH RD","10457","90994",,,,,,,,
"2030440040","2","3044","40","495","E 178TH ST","10457","55137","BRONX","40.848136","-73.896756","206","15","395","2011445","Claremont-Bathgate"
"2030500010","2","3050","10",,"BAD LOCATION ADDRESS","0","54365",,,,,,,,
"2030500070","2","3050","70","155","AVENUE OF THE AMERIC","10457","81676",,,,,,,,
"2030510001","2","3051","1","885","BRUCKNER BLVD","10457","69498","BRONX","40.817403","-73.893595","202","17","89","2102966","Hunts Point"
"2030510045","2","3051","45","4422","3RD AVE","10457","67815","BRONX","40.853346","-73.891611","206","15","37504","2094217","East Tremont"
"2030530055","2","3053","55","277","NORTHERN BLVD","10458","73905",,,,,,,,
"2030570011","2","3057","11","61","BROADWAY","10458","148500",,,,,,,,
"2030610005","2","3061","5","902","BROADWAY","10457","92291",,,,,,,,
"2030610026","2","3061","26","2019","MONTEREY AVENUE","10457","66033","BRONX","40.848257","-73.894327","206","15","37504","2011837","East Tremont"
"2030610036","2","3061","36","551","EAST  178 STREET","10457","60000","BRONX","40.847528","-73.894599","206","15","37504","2011842","East Tremont"
"2030610042","2","3061","42","2018","MONTEREY AVE","10457","55272","BRONX","40.848433","-73.894196","206","15","37504","2011843","East Tremont"
"2030610068","2","3061","68","2007","LA FONTAINE AVENUE","10457","98363","BRONX","40.847562","-73.89371","206","15","37504","2113159","East Tremont"
"2030620021","2","3062","21","250","BROADWAY","10457","208560",,,,,,,,
"1018687501","1","1868","7501","241","WEST   96 STREET","10025","454038","MANHATTAN","40.794786","-73.972082","107","6","183",,"Upper West Side"
"1018690001","1","1869","1","148","W 37TH ST","10025","94455","MANHATTAN","40.752465","-73.988237","105","3","109","1015249","Midtown-Midtown South"
"1018690029","1","1869","29","155","RIVERSIDE DR","10025","64650","MANHATTAN","40.791033","-73.97918","107","6","175","1033994","Upper West Side"
"1018690044","1","1869","44","250","W 57TH ST","10025","170928","MANHATTAN","40.766391","-73.982119","105","3","137","1024899","Midtown-Midtown South"
"1018697501","1","1869","7501","2576","BROADWAY","10025","88242","MANHATTAN","40.795417","-73.971208","107","7","183","1075313","Upper West Side"
"1018697502","1","1869","7502","148","W 37TH ST","10025","98950","MANHATTAN","40.752465","-73.988237","105","3","109","1015249","Midtown-Midtown South"
"1018697503","1","1869","7503","276","RIVERSIDE DR","10025","283522","MANHATTAN","40.79839","-73.972955","107","6","187","1057094","Upper West Side"
"1018700001","1","1870","1","666","LEXINGTON AVE","10025","53971","MANHATTAN","40.759944","-73.969863","105","4","100","1036528","Turtle Bay-East Midtown"
"1018700004","1","1870","4","770","LEXINGTON AVE","10025","166617","MANHATTAN","40.763097","-73.967562","108","4","11402","1041920","Upper East Side-Carnegie Hill"
"1018700056","1","1870","56","111","N CENTRAL AVE","10025","54520",,,,,,,,
"1018707501","1","1870","7501","263","W 38TH ST","10025","59780","MANHATTAN","40.75423","-73.990468","105","3","113","1014474","Midtown-Midtown South"
"1018707502","1","1870","7502","2600","BROADWAY","10025","173686","MANHATTAN","40.796048","-73.970749","107","7","187","1082691","Upper West Side"
"1018710001","1","1871","1","808","W END AVE","10025","107120","MANHATTAN","40.797234","-73.971323","107","6","187","1056451","Upper West Side"
"1018710020","1","1871","20","233","WEST   99 STREET","10025","94674","MANHATTAN","40.796397","-73.969886","107","7","187","1056459","Upper West Side"
"1018710042","1","1871","42","2632","BROADWAY","10025","87305","MANHATTAN","40.797011","-73.970055","107","7","187","1056464","Upper West Side"
"1018710052","1","1871","52","2637","BROADWAY","10025","111883","MANHATTAN","40.797077","-73.97003","107","6","187","1056466","Upper West Side"
"1018710061","1","1871","61","808","W END AVE","10025","107869","MANHATTAN","40.797234","-73.971323","107","6","187","1056451","Upper West Side"
"1018717501","1","1871","7501","245","WEST   99 STREET","10025","171664","MANHATTAN","40.796754","-73.970727","107","6","187","1087548","Upper West Side"
"1018717502","1","1871","7502","2628","BROADWAY","10025","134627","MANHATTAN","40.796902","-73.970135","107","7","187","1056465","Upper West Side"
"1018720029","1","1872","29","250","BROADWAY","10025","149500","MANHATTAN","40.712982","-74.007301","101","1","21","1001408","SoHo-TriBeCa-Civic Center-Little Italy"
"1018720043","1","1872","43","50","W 17TH ST","10025","259607","MANHATTAN","40.738585","-73.99384","105","3","54","1015405","Hudson Yards-Chelsea-Flatiron-Union Square"
"1018720061","1","1872","61","521","5TH AVE","10025","108377","MANHATTAN","40.754078","-73.979935","105","4","94","1035355","Midtown-Midtown South"
"1018730020","1","1873","20","4","MCKENNEY CT","10025","95400",,,,,,,,
"1018730027","1","1873","27","204","W 101ST ST","10025","54800","MANHATTAN","40.797409","-73.968448","107","7","187","1056484","Upper West Side"
"1018730031","1","1873","31","417FIFTH","AVE. 4TH FLR.","10025","82172","MANHATTAN","40.750691","-73.982907","105","4","82","1017224","Murray Hill-Kips Bay"
"1018730052","1","1873","52","1536","3RD AVE","10025","61400","MANHATTAN","40.779086","-73.953808","108","5","14802","1047964","Upper East Side-Carnegie Hill"
"1018740029","1","1874","29","250","BROADWAY","10025","147550","MANHATTAN","40.712982","-74.007301","101","1","21","1001408","SoHo-TriBeCa-Civic Center-Little Italy"
"1018740052","1","1874","52","2345","BROADWAY","10025","168140","MANHATTAN","40.787931","-73.976838","107","6","171","1081052","Upper West Side"
"1018740058","1","1874","58","1740","BROADWAY","10025","77465","MANHATTAN","40.765098","-73.982095","105","4","137","1024877","Midtown-Midtown South"
"1018740061","1","1874","61","878","W END AVE","10025","61779","MANHATTAN","40.799498","-73.970101","107","6","191","1056551","Upper West Side"
"1018747501","1","1874","7501","2681","BROADWAY","10025","242330","MANHATTAN","40.798587","-73.968931","107","6","191","1056558","Upper West Side"
"1018750001","1","1875","1","250","W 57TH ST","10025","94328","MANHATTAN","40.766391","-73.982119","105","3","137","1024899","Midtown-Midtown South"
"1018750036","1","1875","36","640","5TH AVE","10025","59096","MANHATTAN","40.759432","-73.977122","105","4","104","1034516","Midtown-Midtown South"
"1018750061","1","1875","61","6","E 43 ST","10025","114330","MANHATTAN","40.753979","-73.979997","105","4","94","1035347","Midtown-Midtown South"
"1018757501","1","1875","7501","2700","BROADWAY","10025","135625","MANHATTAN","40.798924","-73.967851","107","7","191","1056563","Upper West Side"
"1018760001","1","1876","1","155","RIVERSIDE DR","10025","172176","MANHATTAN","40.791033","-73.97918","107","6","175","1033994","Upper West Side"
"1018760007","1","1876","7","8475","MAIN ST","10025","145625",,,,,,,,
"1018760046","1","1876","46","148","W 37TH ST","10025","112541","MANHATTAN","40.752465","-73.988237","105","3","109","1015249","Midtown-Midtown South"
"1018760061","1","1876","61","145","HUGUENOT ST","10025","120542",,,,,,,,
"1018770001","1","1877","1","18","E 64TH ST","10025","160764","MANHATTAN","40.767014","-73.969856","108","4","122","1041050","Upper East Side-Carnegie Hill"
"1018770042","1","1877","42","238","W 106TH ST","10025","66492","MANHATTAN","40.800922","-73.966875","107","7","191","1056622","Upper West Side"
"1018780012","1","1878","12","225","W 106TH ST","10025","249756","MANHATTAN","40.801119","-73.967298","107","7","195","1056631","Morningside Heights"
"1018780021","1","1878","21",,"PO BOX 574","10025","106149",,,,,,,,
"1018780025","1","1878","25",,"PO BOX 574","10025","108052",,,,,,,,
"1018780037","1","1878","37","729","SEVENTH AVE","10025","53250","MANHATTAN","40.760103","-73.983973","105","4","125","1022699","Midtown-Midtown South"
"1018780042","1","1878","42","729","SEVENTH AVE","10025","50820","MANHATTAN","40.760103","-73.983973","105","4","125","1022699","Midtown-Midtown South"
"1018787501","1","1878","7501","2770","BROADWAY","10025","121068","MANHATTAN","40.801811","-73.967825","107","7","195","1056646","Morningside Heights"
"1018790001","1","1879","1","675","THIRD AVENUE","10025","197170","MANHATTAN","40.750791","-73.973963","106","4","88","1037549","Turtle Bay-East Midtown"
"1018790036","1","1879","36",,"PO BOX 401","10025","100961",,,,,,,,
"1018800001","1","1880","1","675","3RD AVE","10025","121922","MANHATTAN","40.750791","-73.973963","106","4","88","1037549","Turtle Bay-East Midtown"
"1018800029","1","1880","29","976","AMSTERDAM AVENUE","10025","51080","MANHATTAN","40.801841","-73.9647","107","7","195","1056681","Morningside Heights"
"1018807501","1","1880","7501","1","UNION SQ W","10025","51411","MANHATTAN","40.735319","-73.99165","105","2","52","1016063","Hudson Yards-Chelsea-Flatiron-Union Square"
"1018810004","1","1881","4","400","W 119TH ST","10025","167038","MANHATTAN","40.808088","-73.958054","109","7","20701","1059506","Morningside Heights"
"1018817501","1","1881","7501","504","W 110TH ST","10025","107102","MANHATTAN","40.803276","-73.964606","107","7","195","1084036","Morningside Heights"
"1018817502","1","1881","7502","50","W 17TH ST","10025","59769","MANHATTAN","40.738585","-73.99384","105","3","54","1015405","Hudson Yards-Chelsea-Flatiron-Union Square"
"1018817503","1","1881","7503","514","CATHEDRAL PARKWAY","10025","50868","MANHATTAN","40.803474","-73.965079","107","7","195","1056715","Morningside Heights"
"1018820008","1","1882","8","1981","MARCUS AVE","10025","150429",,,,,,,,
"1018820020","1","1882","20","515","CATHEDRAL PARKWAY","10025","83471","MANHATTAN","40.803336","-73.964707","109","7","199","1056906","Morningside Heights"
"1018820024","1","1882","24","509","CATHEDRAL PKWY","10025","83519","MANHATTAN","40.803251","-73.964501","109","7","199","1056907","Morningside Heights"
"1018820028","1","1882","28","1020","AMSTERDAM AVENUE","10025","88930","MANHATTAN","40.8031","-73.963782","109","7","199","1056908","Morningside Heights"
"1018820036","1","1882","36","1","DUPONT ST","10025","55868",,,,,,,,
"1018820051","1","1882","51","279","W 231ST ST","10025","53085",,,,,,,,
"1018820054","1","1882","54","279","W 231ST ST","10025","53093",,,,,,,,
"1018827501","1","1882","7501","527","CATHEDRAL PKWY","10025","70493","MANHATTAN","40.803512","-73.965118","109","7","199","1056918","Morningside Heights"
"1018827502","1","1882","7502","545","CATHEDRAL PARKWAY","10025","117370","MANHATTAN","40.803996","-73.966274","109","7","199","1088200","Morningside Heights"
"1018830036","1","1883","36","1050","AMSTERDAM AVENUE","10025","67536","MANHATTAN","40.804096","-73.963052","109","7","199","1078616","Morningside Heights"
"1018830059","1","1883","59","400","W 119TH ST","10025","123205","MANHATTAN","40.808088","-73.958054","109","7","20701","1059506","Morningside Heights"
"1018837501","1","1883","7501","2860","BROADWAY","10025","160658","MANHATTAN","40.804962","-73.966107","109","7","199","1075433","Morningside Heights"
"1018837502","1","1883","7502","148","W 37TH ST","10025","67313","MANHATTAN","40.752465","-73.988237","105","3","109","1015249","Midtown-Midtown South"
"1018840001","1","1884","1","400","W 119TH ST","10025","59018","MANHATTAN","40.808088","-73.958054","109","7","20701","1059506","Morningside Heights"
"1018840011","1","1884","11","400","W 119TH ST","10025","75569","MANHATTAN","40.808088","-73.958054","109","7","20701","1059506","Morningside Heights"
"1018840015","1","1884","15","400","W 119TH ST","10025","54567","MANHATTAN","40.808088","-73.958054","109","7","20701","1059506","Morningside Heights"
"1018840029","1","1884","29","1060","AMSTERDAM AVE","10025","125992","MANHATTAN","40.804357","-73.962864","109","7","199","1056997","Morningside Heights"
"1018840048","1","1884","48","400","W 119TH ST","10025","56780","MANHATTAN","40.808088","-73.958054","109","7","20701","1059506","Morningside Heights"
"1018840061","1","1884","61","400","W 119TH ST","10025","91116","MANHATTAN","40.808088","-73.958054","109","7","20701","1059506","Morningside Heights"
"1018850029","1","1885","29","555","W 57TH ST","10025","89365","MANHATTAN","40.770125","-73.990927","104","6","135","1027072","Clinton"
"1018850036","1","1885","36","555","W 57 ST","10025","149348","MANHATTAN","40.770125","-73.990927","104","6","135","1027072","Clinton"
"1018850040","1","1885","40","400","W 119TH ST","10025","57300","MANHATTAN","40.808088","-73.958054","109","7","20701","1059506","Morningside Heights"
"1018850043","1","1885","43","400","W 119TH ST","10025","57430","MANHATTAN","40.808088","-73.958054","109","7","20701","1059506","Morningside Heights"
"1018897501","1","1889","7501","825","WEST END AVENUE","10025","198628","MANHATTAN","40.798027","-73.971196","107","6","187","1057135","Upper West Side"
"1018897502","1","1889","7502","845","WEST END AVENUE","10025","217469","MANHATTAN","40.798689","-73.970716","107","6","187","1057155","Upper West Side"
"1018900001","1","1890","1","4","PARK AVE","10025","190890","MANHATTAN","40.746752","-73.981598","105","2","74","1017084","Midtown-Midtown South"
"1018900015","1","1890","15","865","WEST END AVENUE","10025","143604","MANHATTAN","40.79927","-73.970293","107","6","191","1057181","Upper West Side"
"1018900024","1","1890","24","1740","BROADWAY","10025","158615","MANHATTAN","40.765098","-73.982095","105","4","137","1024877","Midtown-Midtown South"
"1018900028","1","1890","28","770","LEXINGTON AVE","10025","63550","MANHATTAN","40.763097","-73.967562","108","4","11402","1041920","Upper East Side-Carnegie Hill"
"1018900036","1","1890","36","155","RIVERSIDE DR","10025","126785","MANHATTAN","40.791033","-73.97918","107","6","175","1033994","Upper West Side"
"1018900040","1","1890","40","1740","BROADWAY","10025","204463","MANHATTAN","40.765098","-73.982095","105","4","137","1024877","Midtown-Midtown South"
"1018900053","1","1890","53","260","MADISON AVE","10025","97857","MANHATTAN","40.750707","-73.980828","105","4","82","1017230","Murray Hill-Kips Bay"
"1018900061","1","1890","61","895","W END AVE","10025","119228","MANHATTAN","40.800159","-73.969642","107","6","191","1057198","Upper West Side"
"1018900064","1","1890","64","306","WEST  104 STREET","10025","51414","MANHATTAN","40.800445","-73.969801","107","6","191","1057200","Upper West Side"
"1018900073","1","1890","73","314","RIVERSIDE DRIVE","10025","128461","MANHATTAN","40.800646","-73.971224","107","6","191","1057207","Upper West Side"
"1018910001","1","1891","1","300","W 55TH ST","10025","165372","MANHATTAN","40.765142","-73.984253","104","3","139","1025416","Clinton"
"1018910011","1","1891","11","42","RIVER ST","10025","62605",,,,,,,,
"1018910026","1","1891","26","850","W 176TH ST","10025","118591","MANHATTAN","40.847577","-73.941728","112","10","255","1063454","Washington Heights South"
"1018910035","1","1891","35","250","PARK AVE S","10025","74899","MANHATTAN","40.738231","-73.987818","105","2","52","1016176","Hudson Yards-Chelsea-Flatiron-Union Square"
"1018910062","1","1891","62","310","W 106TH ST","10025","93293","MANHATTAN","40.801883","-73.969183","107","6","191","1057245","Upper West Side"
"1018917502","1","1891","7502","9777","QUEENS BLVD","10025","132377",,,,,,,,
"1018920001","1","1892","1","340","RIVERSIDE DR","10025","124351","MANHATTAN","40.8023","-73.969728","107","6","195","1057257","Morningside Heights"
"1018920006","1","1892","6","1740","BROADWAY","10025","95175","MANHATTAN","40.765098","-73.982095","105","4","137","1024877","Midtown-Midtown South"
"1018920013","1","1892","13","941","WEST END AVENUE","10025","75524","MANHATTAN","40.801779","-73.9685","107","6","195","1057263","Morningside Heights"
"1018920016","1","1892","16","949","W END AVE","10025","83805","MANHATTAN","40.801842","-73.968457","107","6","195","1057264","Morningside Heights"
"1018920032","1","1892","32","148","W 37TH ST","10025","75600","MANHATTAN","40.752465","-73.988237","105","3","109","1015249","Midtown-Midtown South"
"1018920049","1","1892","49","50","W 17TH ST","10025","109845","MANHATTAN","40.738585","-73.99384","105","3","54","1015405","Hudson Yards-Chelsea-Flatiron-Union Square"
"1018920064","1","1892","64","50","W 17TH ST","10025","61344","MANHATTAN","40.738585","-73.99384","105","3","54","1015405","Hudson Yards-Chelsea-Flatiron-Union Square"
"1018930001","1","1893","1","360","RIVERSIDE DRIVE","10025","53297","MANHATTAN","40.80356","-73.968832","107","6","195","1057298","Morningside Heights"
"1018930003","1","1893","3","400","W 119TH ST","10025","124458","MANHATTAN","40.808088","-73.958054","109","7","20701","1059506","Morningside Heights"
"1018930025","1","1893","25","312","WEST  109 STREET","10025","51885","MANHATTAN","40.803889","-73.967921","107","6","195","1057311","Morningside Heights"
"1018930032","1","1893","32","1740","BROADWAY","10025","132981","MANHATTAN","40.765098","-73.982095","105","4","137","1024877","Midtown-Midtown South"
"1018930035","1","1893","35",,"PO BOX 560","10025","145480",,,,,,,,
"1018937501","1","1893","7501","745","5TH AVE","10025","179106","MANHATTAN","40.763326","-73.973695","105","4","11202","1036079","Midtown-Midtown South"
"1018937502","1","1893","7502","590","56TH ST","10025","103749",,,,,,,,
"1018940001","1","1894","1","42","RIVER ST","10025","187588",,,,,,,,
"1018940011","1","1894","11","601","W 110TH ST","10025","164315","MANHATTAN","40.804287","-73.966985","109","7","199","1057320","Morningside Heights"
"1018940031","1","1894","31","51","E 42ND ST","10025","157300","MANHATTAN","40.752568","-73.978702","105","4","94","1090825","Midtown-Midtown South"
"1018940036","1","1894","36","505","8 ST","10025","50658",,,,,,,,
"1018940056","1","1894","56","610","W 112TH ST","10025","212000","MANHATTAN","40.805626","-73.966197","109","7","199","1057331","Morningside Heights"
"1018940067","1","1894","67","51","E 42ND ST","10025","151912","MANHATTAN","40.752568","-73.978702","105","4","94","1090825","Midtown-Midtown South"
"1018947501","1","1894","7501","1740","BROADWAY","10025","206780","MANHATTAN","40.765098","-73.982095","105","4","137","1024877","Midtown-Midtown South"
"1018950001","1","1895","1","400","RIVERSIDE DR","10025","78701","MANHATTAN","40.806334","-73.967295","109","7","199","1057333","Morningside Heights"
"1018950016","1","1895","16","400","W 119TH ST","10025","59131","MANHATTAN","40.808088","-73.958054","109","7","20701","1059506","Morningside Heights"
"1018950023","1","1895","23","400","W 119TH ST","10025","88332","MANHATTAN","40.808088","-73.958054","109","7","20701","1059506","Morningside Heights"
"1018950038","1","1895","38","404","RIVERSIDE DR","10025","102951","MANHATTAN","40.806535","-73.96723","109","7","199","1057344","Morningside Heights"
"1018950039","1","1895","39","400","W 119TH ST","10025","108401","MANHATTAN","40.808088","-73.958054","109","7","20701","1059506","Morningside Heights"
"1018950055","1","1895","55","2901","BROADWAY","10025","178897","MANHATTAN","40.80618","-73.965251","109","7","199","1057350","Morningside Heights"
"1018950076","1","1895","76","417","RIVERSIDE DRIVE","10025","69485","MANHATTAN","40.807446","-73.966926","109","7","199","1057358","Morningside Heights"
"1018960001","1","1896","1","300","W 55TH ST","10025","138633","MANHATTAN","40.765142","-73.984253","104","3","139","1025416","Clinton"
"1018960009","1","1896","9","611","WEST  114 STREET","10025","116103","MANHATTAN","40.807152","-73.965886","109","7","205","1081598","Morningside Heights"
"1018960014","1","1896","14","74","LAFAYETTE AVE","10025","76500",,,,,,,,
"1018960043","1","1896","43","155","RIVERSIDE DR","10025","263040","MANHATTAN","40.791033","-73.97918","107","6","175","1033994","Upper West Side"
"1018960047","1","1896","47","431","RIVERSIDE DRIVE","10025","60158","MANHATTAN","40.808423","-73.96629","109","7","205","1057373","Morningside Heights"
"1018960057","1","1896","57","609","WEST  115 STREET","10025","115000","MANHATTAN","40.807739","-73.965329","109","7","205","1075443","Morningside Heights"
"1018960065","1","1896","65","400","W 119TH ST","10025","126478","MANHATTAN","40.808088","-73.958054","109","7","20701","1059506","Morningside Heights"
"1018960072","1","1896","72","3009","BROADWAY","10025","92348","MANHATTAN","40.809086","-73.963121","109","7","205","1082351","Morningside Heights"
"1018960074","1","1896","74","400","W 119TH ST","10027","73800","MANHATTAN","40.808088","-73.958054","109","7","20701","1059506","Morningside Heights"
"1018960080","1","1896","80","606","W 120TH ST","10027","63500","MANHATTAN","40.810708","-73.962503","109","7","205","1059816","Morningside Heights"
"1018960083","1","1896","83","3009","BROADWAY","10027","62250","MANHATTAN","40.809086","-73.963121","109","7","205","1082351","Morningside Heights"
"1018960087","1","1896","87","400","W 119TH ST","10025","61819","MANHATTAN","40.808088","-73.958054","109","7","20701","1059506","Morningside Heights"
"1018967501","1","1896","7501","360","MERRICK RD","10025","69280",,,,,,,,
"1019010001","1","1901","1","1651","CONEY ISLAND AVE","10026","205030",,,,,,,,
"1019017501","1","1901","7501","106","WEST  117 STREET","10026","51671","MANHATTAN","40.802845","-73.949554","110","9","218","1086531","Central Harlem South"
"1019027501","1","1902","7501","101","WEST  117 STREET","10026","51671","MANHATTAN","40.802768","-73.949331","110","9","218","1057433","Central Harlem South"
"1019090001","1","1909","1","2081","ADAM C POWELL BLVD","10027","60000","MANHATTAN","40.808394","-73.948737","110","9","222","1057817","Central Harlem South"
"1019107501","1","1910","7501","105","WEST  125 STREET","10027","292132","MANHATTAN","40.807946","-73.945866","110","9","222","1085673","Central Harlem South"
"1019120001","1","1912","1","2143","ADAM C POWELL BLVD","10027","50326","MANHATTAN","40.810351","-73.947305","110","9","224","1079496","Central Harlem North-Polo Grounds"
"1019120043","1","1912","43","128","WEST  128 STREET","10027","77891","MANHATTAN","40.810108","-73.945088","110","9","224","1089103","Central Harlem North-Polo Grounds"
"1019147503","1","1914","7503","902","BROADWAY","10027","64066","MANHATTAN","40.739279","-73.989726","105","2","52","1016201","Hudson Yards-Chelsea-Flatiron-Union Square"
"1019150001","1","1915","1","2201","ADAM C POWELL BLVD","10027","57266","MANHATTAN","40.812233","-73.945935","110","9","226","1087837","Central Harlem North-Polo Grounds"
"1000047501","1","4","7501","1","WATER STREET","10004","2621563","MANHATTAN","40.702444","-74.012742","101","1","9","1000005","Battery Park City-Lower Manhattan"
"1000050010","1","5","10",,"P O B0X 2680","10004","1016406",,,,,,,,
"1000157502","1","15","7502","20","WEST STREET","10004","259076","MANHATTAN","40.706358","-74.016151","101","1","13","1087243","Battery Park City-Lower Manhattan"
"1000160015","1","16","15","50","BATTERY PL","10280","239165","MANHATTAN","40.706284","-74.017904","101","1","31704","1085938","Battery Park City-Lower Manhattan"
"1000160020","1","16","20","400","W 59TH ST","10280","230766","MANHATTAN","40.769397","-73.985198","104","3","145","1085140","Lincoln Square"
"1000160100","1","16","100","345","S END AVE","10280","1881621","MANHATTAN","40.710733","-74.016131","101","1","31704","1083378","Battery Park City-Lower Manhattan"
"1000160120","1","16","120","200","LIBERTY STREET","10281","1501878","MANHATTAN","40.711425","-74.015442","101","1","31704","1000057","Battery Park City-Lower Manhattan"
"1000160125","1","16","125","200","VESEY ST","10280","2267925","MANHATTAN","40.714447","-74.015493","101","1","31703","1000059","Battery Park City-Lower Manhattan"
"1000160140","1","16","140","200","VESEY ST","10281","2249866","MANHATTAN","40.714447","-74.015493","101","1","31703","1000059","Battery Park City-Lower Manhattan"
"1000160150","1","16","150","250","VESEY PLACE","10282","2084079",,,,,,,,
"1000160180","1","16","180","20","RIVER TERRACE","10007","356786","MANHATTAN","40.716942","-74.016298","101","1","31703","1086174","Battery Park City-Lower Manhattan"
"1000160185","1","16","185","211","NORTH END AVENUE","10282","278142","MANHATTAN","40.71622","-74.015075","101","1","31703","1086547","Battery Park City-Lower Manhattan"
"1000160190","1","16","190","666","5TH AVE","10282","331500","MANHATTAN","40.760549","-73.976421","105","4","104","1034520","Midtown-Midtown South"
"1000160195","1","16","195","325","NORTH END AVENUE","10282","356483","MANHATTAN","40.716637","-74.014754","101","1","31703","1086507","Battery Park City-Lower Manhattan"
"1000160200","1","16","200","200","LIBERTY STREET","10282","484000","MANHATTAN","40.711425","-74.015442","101","1","31704","1000057","Battery Park City-Lower Manhattan"
"1000160205","1","16","205","455","NORTH END AVENUE","10282","239185","MANHATTAN","40.717384","-74.014166","101","1","31703","1085815","Battery Park City-Lower Manhattan"
"1000160210","1","16","210","666","5TH AVE","10282","357000","MANHATTAN","40.760549","-73.976421","105","4","104","1034520","Midtown-Midtown South"
"1000160220","1","16","220","110","WILLIAM ST","10282","105177","MANHATTAN","40.708782","-74.007196","101","1","1502","1001186","Battery Park City-Lower Manhattan"
"1000160225","1","16","225","1","NORTH END AVENUE","10281","502000","MANHATTAN","40.714082","-74.01673","101","1","31703","1085502","Battery Park City-Lower Manhattan"
"1000160260","1","16","260","200","WEST STREET","10282","2152863","MANHATTAN","40.713846","-74.013812","101","1","31703","1087239","Battery Park City-Lower Manhattan"
"1019190026","1","1919","26","485","LENOX AVE","10037","157728","MANHATTAN","40.813661","-73.941194","110","9","228","1058249","Central Harlem North-Polo Grounds"
"1019210001","1","1921","1","2321","ADAM C POWELL BLVD","10030","94680","MANHATTAN","40.816066","-73.943135","110","9","228","1058309","Central Harlem North-Polo Grounds"
"1019220024","1","1922","24","1328","NEW YORK AVE","10026","55230",,,,,,,,
"1019230001","1","1923","1","55","BROAD ST","10026","224000","MANHATTAN","40.705189","-74.011505","101","1","9","1000821","Battery Park City-Lower Manhattan"
"1019230029","1","1923","29","250","BROADWAY","10026","76307","MANHATTAN","40.712982","-74.007301","101","1","21","1001408","SoHo-TriBeCa-Civic Center-Little Italy"
"1019240021","1","1924","21",,"PO BOX 1565","10026","156986",,,,,,,,
"1019247501","1","1924","7501","263","W 38TH ST","10026","74087","MANHATTAN","40.75423","-73.990468","105","3","113","1014474","Midtown-Midtown South"
"1019247502","1","1924","7502","37","W 65TH ST","10026","60888","MANHATTAN","40.772281","-73.980363","107","6","149","1028160","Lincoln Square"
"1019250036","1","1925","36","1990","ADAM C POWELL BLVD","10026","52680","MANHATTAN","40.805491","-73.95088200000001","110","9","220","1058449","Central Harlem South"
"1019250050","1","1925","50","188","ST NICHOLAS AVENUE","10026","64058","MANHATTAN","40.806242","-73.952817","110","9","220","1058455","Central Harlem South"
"1000167501","1","16","7501","335","MADISON AVE","10280","220821","MANHATTAN","40.753715","-73.9786","105","4","94","1035360","Midtown-Midtown South"
"1000167502","1","16","7502","1619","3RD AVE","10280","150855","MANHATTAN","40.781868","-73.951751","108","5","154","1086171","Yorkville"
"1000167503","1","16","7503","1619","3RD AVE","10280","106052","MANHATTAN","40.781868","-73.951751","108","5","154","1086171","Yorkville"
"1000167504","1","16","7504","1619","3RD AVE","10280","91774","MANHATTAN","40.781868","-73.951751","108","5","154","1086171","Yorkville"
"1000167505","1","16","7505","335","MADISON AVE","10280","257092","MANHATTAN","40.753715","-73.9786","105","4","94","1035360","Midtown-Midtown South"
"1000167506","1","16","7506","335","MADISON AVE","10280","106631","MANHATTAN","40.753715","-73.9786","105","4","94","1035360","Midtown-Midtown South"
"1000167507","1","16","7507","300","RECTOR PLACE","10280","129176","MANHATTAN","40.709097","-74.017104","101","1","31704","1065321","Battery Park City-Lower Manhattan"
"1000167508","1","16","7508","335","MADISON AVE","10280","590974","MANHATTAN","40.753715","-73.9786","105","4","94","1035360","Midtown-Midtown South"
"1000167509","1","16","7509","335","MADISON AVE","10280","237270","MANHATTAN","40.753715","-73.9786","105","4","94","1035360","Midtown-Midtown South"
"1000167510","1","16","7510","335","MADISON AVE","10280","348953","MANHATTAN","40.753715","-73.9786","105","4","94","1035360","Midtown-Midtown South"
"1000167511","1","16","7511","335","MADISON AVE","10280","189273","MANHATTAN","40.753715","-73.9786","105","4","94","1035360","Midtown-Midtown South"
"1000167512","1","16","7512","102","NORTH END AVENUE","10282","641681","MANHATTAN","40.714812","-74.016153","101","1","31703","1085867","Battery Park City-Lower Manhattan"
