"feeid","buildingid","boroid","boro","housenumber","streetname","zip","block","lot","lifecycle","feetypeid","feetype","feesourcetypeid","feesourcetype","feesourceid","feeissueddate","feeamount","dofaccounttype","doftransferdate","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"1254572","4198","1","MANHATTAN","2890","FREDERICK DOUGLASS BOULEVARD","10039","2039","1","Standing Building","8","INSPECTION FEE","2","Complaint","182888","2020-08-01T00:00:00.000","200","243",,"40.828110","-73.938052","10","9","236","1060617","1020390001","Central Harlem North-Polo Grounds"
"1254573","50305","2","BRONX","2190","BOLTON STREET","10462","4317","100","Standing Building","8","INSPECTION FEE","2","Complaint","182891","2020-08-01T00:00:00.000","200","243",,"40.856062","-73.868638","11","13","22401","2049389","2043170100","Pelham Parkway"
"1255588","362341","3","BROOKLYN","558","RIVERDALE AVENUE","11207","3838","34","Standing Building","8","INSPECTION FEE","2","Complaint","189556","2020-09-29T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.662974","-73.895280","5","42","1128","3085493","3038380034","East New York (Pennsylvania Ave)"
"1255592","309603","3","BROOKLYN","631","HEGEMAN AVENUE","11207","4302","38","Standing Building","8","INSPECTION FEE","2","Complaint","189560","2020-09-29T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.661272","-73.888564","5","42","1128","3096668","3043020038","East New York (Pennsylvania Ave)"
"1255593","119843","2","BRONX","2179","WASHINGTON AVENUE","10457","3037","77","Standing Building","8","INSPECTION FEE","2","Complaint","189561","2020-09-29T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.853505","-73.894420","6","15","395","2011324","2030370077","Claremont-Bathgate"
"1255594","323822","3","BROOKLYN","141","LEGION STREET","11212","3536","14","Standing Building","8","INSPECTION FEE","2","Complaint","189562","2020-09-29T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.665375","-73.917430","16","41","900","3081286","3035360014","Brownsville"
"1255595","52348","2","BRONX","2561","BRONXWOOD AVENUE","10469","4441","46","Standing Building","8","INSPECTION FEE","2","Complaint","189563","2020-09-29T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.863994","-73.861626","11","13","328","2051555","2044410046","Bronxdale"
"1255596","134678","3","BROOKLYN","6821","8 AVENUE","11220","5770","2","Standing Building","8","INSPECTION FEE","2","Complaint","189564","2020-09-29T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.630745","-74.014483","10","43","12801","3142982","3057700002","Dyker Heights"
"1255597","381163","3","BROOKLYN","326","THROOP AVENUE","11206","1772","51","Standing Building","8","INSPECTION FEE","2","Complaint","189565","2020-09-29T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.693247","-73.942995","3","36","261","3049387","3017720051","Bedford"
"1255598","66428","2","BRONX","62","EAST 182 STREET","10453","3181","22","Standing Building","8","INSPECTION FEE","2","Complaint","189566","2020-09-29T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.856914","-73.903329","5","14","239","2013980","2031810022","Fordham South"
"1255599","37776","1","MANHATTAN","126","WEST 109 STREET","10025","1863","49","Standing Building","8","INSPECTION FEE","2","Complaint","189567","2020-09-29T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.801568","-73.962418","7","7","193","1056017","1018630049","Morningside Heights"
"1255600","323545","3","BROOKLYN","415","LEFFERTS AVENUE","11225","1322","46","Standing Building","8","INSPECTION FEE","2","Complaint","189568","2020-09-29T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.662579","-73.947325","9","40","329","3035120","3013220046","Prospect Lefferts Gardens-Wingate"
"1087121","384218","3","BROOKLYN","162","UTICA AVENUE","11213","1360","58","Standing Building","8","INSPECTION FEE","2","Complaint","175918","2020-04-05T00:00:00.000","200","243",,"40.673393","-73.930697","8","36","345","3036047","3013600058","Crown Heights North"
"1087122","281508","3","BROOKLYN","568","EAST 91 STREET","11236","4711","52","Standing Building","8","INSPECTION FEE","2","Complaint","175965","2020-04-05T00:00:00.000","200","243",,"40.652620","-73.918458","17","42","888","3103365","3047110052","Rugby-Remsen Village"
"1256568","3438","1","MANHATTAN","2035","ADAM C POWELL BOULEVARD","10027","1906","62","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13835566","2020-11-19T00:00:00.000","200","240",,"40.806844","-73.949869","10","9","220","1057699","1019060062","Central Harlem South"
"1256569","42318","1","MANHATTAN","208","WEST 149 STREET","10039","2034","41","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13902600","2020-11-19T00:00:00.000","200","240",,"40.824457","-73.937889","10","9","234","1060572","1020340041","Central Harlem North-Polo Grounds"
"1254596","388761","3","BROOKLYN","500","WASHINGTON AVENUE","11238","1978","25","Standing Building","8","INSPECTION FEE","2","Complaint","183068","2020-08-03T00:00:00.000","200","243",,"40.683954","-73.964975","2","35","199","3056641","3019780025","Clinton Hill"
"1254383","42964","1","MANHATTAN","527","WEST 162 STREET","10032","2122","11","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13728317","2020-07-21T00:00:00.000","200","240",,"40.836442","-73.940802","12","7","245","1062915","1021220011","Washington Heights South"
"1254384","292837","3","BROOKLYN","611","FLATBUSH AVENUE","11225","5037","6","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13729378","2020-07-21T00:00:00.000","200","240",,"40.658360","-73.960466","9","40","79801","3115284","3050370006","Prospect Lefferts Gardens-Wingate"
"1254385","329403","3","BROOKLYN","105","LUQUER STREET","11231","373","43","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13728450","2020-07-21T00:00:00.000","200","240",,"40.677841","-74.000909","6","39","65","3005481","3003730043","Carroll Gardens-Columbia Street-Red Hook"
"1254386","108628","2","BRONX","1515","SELWYN AVENUE","10457","2819","51","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1184309","2020-07-17T00:00:00.000","200","236",,"40.840838","-73.910309","4","16","225","2007821","2028190051","East Concourse-Concourse Village"
"1254387","327005","3","BROOKLYN","100","LINDEN BOULEVARD","11226","5087","17","Standing Building","4","False Certification Fee","3","Route for Inspection","1184460","2020-07-20T00:00:00.000","100","236",,"40.652363","-73.954894","17","40","822","3116745","3050870017","Prospect Lefferts Gardens-Wingate"
"1254388","7748","1","MANHATTAN","230","WEST 76 STREET","10023","1167","7503","Standing Building","8","INSPECTION FEE","2","Complaint","181969","2020-07-21T00:00:00.000","200","243",,"40.781901","-73.981444","7","6","163","1079377","1011677503","Upper West Side"
"1254402","94402","2","BRONX","2705","MARION AVENUE","10458","3287","77","Standing Building","8","INSPECTION FEE","2","Complaint","182030","2020-07-22T00:00:00.000","200","243",,"40.865572","-73.889624","7","15","40502","2016633","2032870077","Bedford Park-Fordham North"
"1256643","842475","4","QUEENS","202-02","109 AVENUE","11412","10905","11","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13907737","2020-11-23T00:00:00.000","200","240",,"40.707775","-73.756164","12","27","508","4434704","4109050011","Hollis"
"1087272","648495","4","QUEENS","1708","SUMMERFIELD STREET","11385","3567","7","Standing Building","8","INSPECTION FEE","2","Complaint","177325","2020-04-17T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.696973","-73.900261","5","34","557","4086051","4035670007","Ridgewood"
"1087273","42918","1","MANHATTAN","574","WEST 161 STREET","10032","2119","12","Standing Building","8","INSPECTION FEE","2","Complaint","177330","2020-04-17T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.836135","-73.942078","12","7","245","1062824","1021190012","Washington Heights South"
"1087274","8012","1","MANHATTAN","3340","BROADWAY","10031","1988","74","Standing Building","8","INSPECTION FEE","2","Complaint","177336","2020-04-17T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.820254","-73.954950","9","7","22301","1059780","1019880074","Manhattanville"
"1087275","431854","4","QUEENS","25-38","43 STREET","11103","701","58","Standing Building","8","INSPECTION FEE","2","Complaint","177366","2020-04-17T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.766431","-73.909626","1","22","143","4012196","4007010058","Astoria"
"1087276","228082","3","BROOKLYN","2107","CROPSEY AVENUE","11214","6445","9","Standing Building","8","INSPECTION FEE","2","Complaint","177368","2020-04-17T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.598615","-74.000486","11","47","292","3168912","3064450009","Bath Beach"
"1087124","194080","3","BROOKLYN","110","AVENUE S","11223","7079","5","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13661665","2020-04-06T00:00:00.000","200","240",,"40.600782","-73.981674","11","47","406","3189915","3070790005","Bensonhurst East"
"1087125","304134","3","BROOKLYN","376","GREENE AVENUE","11216","1968","22","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13661803","2020-04-06T00:00:00.000","200","240",,"40.687862","-73.955768","3","36","233","3056349","3019680022","Bedford"
"1087126","372440","3","BROOKLYN","366","SOUTH 5 STREET","11211","2463","12","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13661736","2020-04-06T00:00:00.000","200","240",,"40.708027","-73.954452","1","34","527","3063603","3024630012","North Side-South Side"
"1087127","205792","3","BROOKLYN","1789","BEDFORD AVENUE","11225","1319","3","Standing Building","8","INSPECTION FEE","2","Complaint","176026","2020-04-06T00:00:00.000","200","243",,"40.662278","-73.957064","9","40","327","3034936","3013190003","Prospect Lefferts Gardens-Wingate"
"1087128","306283","3","BROOKLYN","829","HALSEY STREET","11233","1491","55","Standing Building","8","INSPECTION FEE","2","Complaint","176111","2020-04-06T00:00:00.000","200","243",,"40.685314","-73.919396","3","41","377","3039971","3014910055","Stuyvesant Heights"
"1254542","397898","3","BROOKLYN","387","WOODBINE STREET","11237","3353","30","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1186384","2020-07-30T00:00:00.000","200","236",,"40.697981","-73.911403","4","37","439","3076689","3033530030","Bushwick North"
"1254543","208597","3","BROOKLYN","1967","BERGEN STREET","11233","1447","71","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1186384","2020-07-30T00:00:00.000","200","236",,"40.674231","-73.915591","16","41","303","3038937","3014470071","Ocean Hill"
"1254544","264688","3","BROOKLYN","447","EAST 45 STREET","11203","4899","53","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1186379","2020-07-30T00:00:00.000","200","236",,"40.650701","-73.935103","17","45","860","3109928","3048990053","East Flatbush-Farragut"
"1254545","80082","2","BRONX","1183","GERARD AVENUE","10452","2488","31","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1186333","2020-07-29T00:00:00.000","200","236",,"40.834849","-73.920638","4","16","197","2003001","2024880031","West Concourse"
"1254546","50417","2","BRONX","1374","BOSTON ROAD","10456","2962","9","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1186333","2020-07-29T00:00:00.000","200","236",,"40.832471","-73.898356","3","16","151","2010187","2029620009","Morrisania-Melrose"
"1254547","377833","3","BROOKLYN","251","MOTHER GASTON BOULEVARD","11212","3675","7","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1186334","2020-07-29T00:00:00.000","200","236",,"40.673239","-73.907780","16","37","908","3083403","3036750007","Brownsville"
"1256751","516679","4","QUEENS","34-22","105 STREET","11368","1744","24","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1215620","2020-11-27T00:00:00.000","200","236",,"40.755700","-73.863356","3","21","379","4043362","4017440024","North Corona"
"1086295","352130","3","BROOKLYN","949","PARK PLACE","11213","1235","67","Standing Building","8","INSPECTION FEE","2","Complaint","170340","2020-02-19T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.673212","-73.946130","8","36","341","3031305","3012350067","Crown Heights North"
"1086296","805625","1","MANHATTAN","353","WEST 45 STREET","10036","1036","5","Standing Building","8","INSPECTION FEE","2","Complaint","170341","2020-02-19T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.759791","-73.989868","4","3","121","1085018","1010360005","Clinton"
"1086297","334206","3","BROOKLYN","555","MC DONALD AVENUE","11218","5353","58","Standing Building","8","INSPECTION FEE","2","Complaint","170342","2020-02-19T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.640677","-73.979062","12","39","486","3125270","3053530058","Kensington-Ocean Parkway"
"1086298","911735","4","QUEENS","30-10","LEWMAY ROAD","11691","15808","157","Standing Building","8","INSPECTION FEE","2","Complaint","170343","2020-02-19T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.594094","-73.762899","14","31","99802","4532803","4158080157","Far Rockaway-Bayswater"
"1086299","125737","2","BRONX","1459","WYTHE PLACE","10452","2844","105","Standing Building","8","INSPECTION FEE","2","Complaint","170344","2020-02-19T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.840561","-73.914173","4","14","223","2008120","2028440105","West Concourse"
"1086300","81940","2","BRONX","3235","GRAND CONCOURSE","10468","3323","22","Standing Building","8","INSPECTION FEE","2","Complaint","170345","2020-02-19T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.877488","-73.885258","7","11","411","2017667","2033230022","Bedford Park-Fordham North"
"1086301","326066","3","BROOKLYN","675","LINCOLN AVENUE","11208","4271","5","Standing Building","8","INSPECTION FEE","2","Complaint","170346","2020-02-19T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.672675","-73.866436","5","42","1208","3095889","3042710005","East New York"
"1086302","192299","3","BROOKLYN","414","AVENUE N","11230","6586","6","Standing Building","8","INSPECTION FEE","2","Complaint","170347","2020-02-19T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.614386","-73.970721","12","44","440","3173710","3065860006","Ocean Parkway South"
"1086303","233830","3","BROOKLYN","18","DODWORTH STREET","11221","3230","3","Standing Building","8","INSPECTION FEE","2","Complaint","170348","2020-02-19T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.694848","-73.929990","4","34","393","3073448","3032300003","Bushwick South"
"1086304","309217","3","BROOKLYN","175","HAWTHORNE STREET","11225","5043","71","Standing Building","8","INSPECTION FEE","2","Complaint","170349","2020-02-19T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.657581","-73.954609","9","40","802","3115582","3050430071","Prospect Lefferts Gardens-Wingate"
"1086305","395060","3","BROOKLYN","2832","WEST 36 STREET","11224","7004","21","Standing Building","8","INSPECTION FEE","2","Complaint","170350","2020-02-19T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.576174","-74.002012","13","47","328","3188690","3070040021","Seagate-Coney Island"
"1086306","311905","3","BROOKLYN","485","HERZL STREET","11212","3610","14","Standing Building","8","INSPECTION FEE","2","Complaint","170351","2020-02-19T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.657889","-73.912577","16","42","896","3082478","3036100014","Brownsville"
"1086307","77973","2","BRONX","3349","FENTON AVENUE","10469","4737","17","Standing Building","8","INSPECTION FEE","2","Complaint","170352","2020-02-19T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.875282","-73.847547","12","12","364","2060747","2047370017","Eastchester-Edenwald-Baychester"
"1254403","111945","2","BRONX","1149","STRATFORD AVENUE","10472","3743","63","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1185041","2020-07-21T00:00:00.000","200","236",,"40.827966","-73.875222","9","18","48","2023994","2037430063","Soundview-Bruckner"
"1255796","694514","4","QUEENS","561","SENECA AVENUE","11385","3435","4","Standing Building","8","INSPECTION FEE","2","Complaint","190879","2020-10-10T00:00:00.000","200","243","2020-10-20T00:00:00.000","40.704804","-73.911044","5","34","545","4082014","4034350004","Ridgewood"
"1255797","370670","3","BROOKLYN","61","SKILLMAN AVENUE","11211","2747","40","Standing Building","8","INSPECTION FEE","2","Complaint","190889","2020-10-10T00:00:00.000","200","243","2020-10-20T00:00:00.000","40.715521","-73.949083","1","34","501","3068401","3027470040","East Williamsburg"
"1255798","5790","1","MANHATTAN","2129","AMSTERDAM AVENUE","10032","2111","50","Standing Building","8","INSPECTION FEE","2","Complaint","190903","2020-10-10T00:00:00.000","200","243","2020-10-20T00:00:00.000","40.838219","-73.938104","12","10","249","1062647","1021110050","Washington Heights South"
"1086055","288097","3","BROOKLYN","954","EASTERN PARKWAY","11213","1394","39","Standing Building","8","INSPECTION FEE","2","Complaint","169009","2020-02-08T00:00:00.000","200","243",,"40.669114","-73.937075","9","35","337","3037476","3013940039","Crown Heights North"
"1086056","324893","3","BROOKLYN","66","LEWIS AVENUE","11206","1588","38","Standing Building","8","INSPECTION FEE","2","Complaint","169021","2020-02-08T00:00:00.000","200","243",,"40.695443","-73.937541","3","36","283","3042925","3015880038","Stuyvesant Heights"
"1086057","469186","4","QUEENS","33-25","72 STREET","11372","1245","54","Standing Building","8","INSPECTION FEE","2","Complaint","169023","2020-02-08T00:00:00.000","200","243",,"40.753710","-73.894495","3","25","291","4028627","4012450054","Jackson Heights"
"1086058","65063","2","BRONX","612","EAST 168 STREET","10456","2614","26","Standing Building","8","INSPECTION FEE","2","Complaint","169031","2020-02-08T00:00:00.000","200","243",,"40.830175","-73.903212","3","16","185","2004280","2026140026","Morrisania-Melrose"
"1086059","878031","2","BRONX","772","EAST 168 STREET","10456","2662","19","Standing Building","8","INSPECTION FEE","2","Complaint","169044","2020-02-08T00:00:00.000","200","243",,"40.829231","-73.900753","3","17","135","2113382","2026620019","Morrisania-Melrose"
"1086060","35873","1","MANHATTAN","204","WEST 81 STREET","10024","1228","39","Standing Building","8","INSPECTION FEE","2","Complaint","169045","2020-02-08T00:00:00.000","200","243",,"40.784604","-73.977720","7","6","167","1032671","1012280039","Upper West Side"
"1086061","878031","2","BRONX","772","EAST 168 STREET","10456","2662","19","Standing Building","8","INSPECTION FEE","2","Complaint","169064","2020-02-08T00:00:00.000","200","243",,"40.829231","-73.900753","3","17","135","2113382","2026620019","Morrisania-Melrose"
"1086062","285021","3","BROOKLYN","394","EAST 98 STREET","11212","4672","30","Standing Building","8","INSPECTION FEE","2","Complaint","169070","2020-02-08T00:00:00.000","200","243",,"40.658827","-73.916054","17","41","890","3101972","3046720030","Rugby-Remsen Village"
"1086063","73965","2","BRONX","2414","EAST TREMONT AVENUE","10461","3998","22","Standing Building","8","INSPECTION FEE","2","Complaint","169077","2020-02-08T00:00:00.000","200","243",,"40.842519","-73.852823","10","18","204","2042268","2039980022","Westchester-Unionport"
"1086064","396994","3","BROOKLYN","582","WILSON AVENUE","11207","3423","41","Standing Building","8","INSPECTION FEE","2","Complaint","169089","2020-02-08T00:00:00.000","200","243",,"40.690444","-73.907702","4","37","413","3079270","3034230041","Bushwick South"
"1086065","345474","3","BROOKLYN","62","NORTH 7 STREET","11249","2325","9","Standing Building","8","INSPECTION FEE","2","Complaint","169092","2020-02-08T00:00:00.000","200","243",,"40.720063","-73.961324","1","33","555","3062030","3023250009","North Side-South Side"
"1086066","116943","2","BRONX","2328","UNIVERSITY AVENUE","10468","3212","42","Standing Building","8","INSPECTION FEE","2","Complaint","169096","2020-02-08T00:00:00.000","200","243",,"40.861234","-73.906291","7","14","253","2014603","2032120042","Kingsbridge Heights"
"1086067","876311","3","BROOKLYN","1575","EAST NEW YORK AVENUE","11212","1461","125","Standing Building","8","INSPECTION FEE","2","Complaint","169099","2020-02-08T00:00:00.000","200","243",,"40.672676","-73.909933","16","41","363","3391263","3014610125","Ocean Hill"
"1256838","842475","4","QUEENS","202-02","109 AVENUE","11412","10905","11","Standing Building","8","INSPECTION FEE","2","Complaint","196970","2020-12-01T00:00:00.000","200","243",,"40.707775","-73.756164","12","27","508","4434704","4109050011","Hollis"
"1256839","667082","4","QUEENS","12-09","JACKSON AVENUE","11101","60","7","Standing Building","8","INSPECTION FEE","2","Complaint","196971","2020-12-01T00:00:00.000","200","243",,"40.743658","-73.950505","2","26","7","4000510","4000600007","Hunters Point-Sunnyside-West Maspeth"
"1255601","20145","1","MANHATTAN","246","EAST 119 STREET","10035","1783","128","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13838577","2020-09-30T00:00:00.000","200","240","2020-10-06T00:00:00.000","40.799422","-73.937512","11","8","188","1054553","1017830128","East Harlem North"
"1255602","42167","1","MANHATTAN","519","WEST 147 STREET","10031","2079","19","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13780986","2020-09-30T00:00:00.000","200","240","2020-10-06T00:00:00.000","40.826860","-73.947419","9","7","233","1061977","1020790019","Hamilton Heights"
"1255603","309216","3","BROOKLYN","170","HAWTHORNE STREET","11225","5046","28","Standing Building","8","INSPECTION FEE","2","Complaint","189605","2020-09-30T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.657556","-73.954746","9","40","802","3115700","3050460028","Prospect Lefferts Gardens-Wingate"
"1255604","38681","1","MANHATTAN","157","WEST 119 STREET","10026","1904","6","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1200714","2020-09-29T00:00:00.000","200","236","2020-10-06T00:00:00.000","40.804618","-73.949817","10","9","220","1057534","1019040006","Central Harlem South"
"1255605","381509","3","BROOKLYN","150","TOMPKINS AVENUE","11206","1767","38","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1200724","2020-09-29T00:00:00.000","200","236","2020-10-06T00:00:00.000","40.694047","-73.946052","3","36","261","3049131","3017670038","Bedford"
"1255606","398247","3","BROOKLYN","203","WYCKOFF AVENUE","11237","3291","7","Standing Building","8","INSPECTION FEE","2","Complaint","189609","2020-09-30T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.702373","-73.916107","4","37","443","3075188","3032910007","Bushwick North"
"1255607","254020","3","BROOKLYN","714","EAST 27 STREET","11210","7554","56","Standing Building","8","INSPECTION FEE","2","Complaint","189626","2020-09-30T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.633074","-73.950987","14","45","772","3205802","3075540056","Flatbush"
"1255608","812479","5","STATEN ISLAND","55","HOLLAND AVENUE","10303","1272","11","Standing Building","8","INSPECTION FEE","2","Complaint","189652","2020-09-30T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.638993","-74.171244","1","49","31902","5112687","5012720011","Mariner's Harbor-Arlington-Port Ivory-Graniteville"
"1255609","472953","4","QUEENS","37-10","76 STREET","11372","1286","30","Standing Building","8","INSPECTION FEE","2","Complaint","189692","2020-09-30T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.748655","-73.889887","3","25","287","4029851","4012860030","Jackson Heights"
"1087277","29045","1","MANHATTAN","371","WADSWORTH AVENUE","10040","2169","12","Standing Building","8","INSPECTION FEE","2","Complaint","177401","2020-04-18T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.856409","-73.930069","12","10","279","1064025","1021690012","Washington Heights North"
"1087278","329071","3","BROOKLYN","23","NEW LOTS AVENUE","11212","3628","1","Standing Building","8","INSPECTION FEE","2","Complaint","177408","2020-04-18T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.656943","-73.904044","16","42","920","3326601","3036280001","Brownsville"
"1087279","378213","3","BROOKLYN","2202","STRAUSS STREET","11212","3596","39","Standing Building","8","INSPECTION FEE","2","Complaint","177415","2020-04-18T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.659839","-73.914056","16","42","894","3082234","3035960039","Brownsville"
"1087280","109439","2","BRONX","1267","SHERIDAN AVENUE","10456","2457","52","Standing Building","8","INSPECTION FEE","2","Complaint","177425","2020-04-18T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.835641","-73.915177","4","16","17901","2002777","2024570052","East Concourse-Concourse Village"
"1255610","193135","3","BROOKLYN","105","AVENUE P","11204","6596","50","Standing Building","8","INSPECTION FEE","2","Complaint","189693","2020-09-30T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.607584","-73.984265","11","44","430","3174122","3065960050","Bensonhurst East"
"1256611","61736","2","BRONX","4210","DIGNEY AVENUE","10466","5006","69","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1213440","2020-11-20T00:00:00.000","200","236",,"40.893792","-73.851628","12","12","430","2068520","2050060069","Woodlawn-Wakefield"
"1256612","363244","3","BROOKLYN","56","ROCKAWAY PARKWAY","11212","4599","33","Standing Building","1","Initial Re-inspection Fee","51","PROJECT BLDG","69511","2020-11-20T00:00:00.000","17500","236",,"40.664935","-73.924387","17","41","892","3099542","3045990033","Brownsville"
"1087129","122235","2","BRONX","1531","WESTCHESTER AVENUE","10472","3773","5","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13662072","2020-04-07T00:00:00.000","200","240","2020-04-20T00:00:00.000","40.828642","-73.878571","9","18","54","2025162","2037730005","West Farms-Bronx River"
"1087130","212440","3","BROOKLYN","3039","BRIGHTON 4 STREET","11235","8674","86","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1169534","2020-04-03T00:00:00.000","200","236","2020-04-20T00:00:00.000","40.578221","-73.963638","13","48","362","3244850","3086740086","Brighton Beach"
"1254607","691807","4","QUEENS","130-16","ROCKAWAY BOULEVARD","11420","11754","58","Standing Building","8","INSPECTION FEE","2","Complaint","183135","2020-08-03T00:00:00.000","200","243",,"40.674964","-73.808248","10","28","818","4254934","4117540058","South Ozone Park"
"1254608","114475","2","BRONX","2483","TIEBOUT AVENUE","10458","3148","27","Standing Building","8","INSPECTION FEE","2","Complaint","183136","2020-08-03T00:00:00.000","200","243",,"40.861562","-73.895047","5","15","39902","2013481","2031480027","Bedford Park-Fordham North"
"1254600","994480","5","STATEN ISLAND","235","MAPLE PARKWAY","10303","1222","7501","Standing Building","8","INSPECTION FEE","2","Complaint","183103","2020-08-03T00:00:00.000","200","243",,"40.627562","-74.156606","1","49","231","5111236","5012227501","Mariner's Harbor-Arlington-Port Ivory-Graniteville"
"1254601","649551","4","QUEENS","41-71","DENMAN STREET","11373","1574","1","Standing Building","8","INSPECTION FEE","2","Complaint","183106","2020-08-03T00:00:00.000","200","243",,"40.745635","-73.872540","4","25","463","4039320","4015740001","Elmhurst"
"1254602","65819","2","BRONX","325","EAST 176 STREET","10457","2803","38","Standing Building","8","INSPECTION FEE","2","Complaint","183109","2020-08-03T00:00:00.000","200","243",,"40.847502","-73.903169","5","15","23302","2007589","2028030038","Mount Hope"
"1254603","300675","3","BROOKLYN","1097","GLENMORE AVENUE","11208","4201","1","Standing Building","8","INSPECTION FEE","2","Complaint","183114","2020-08-03T00:00:00.000","200","243",,"40.677233","-73.868409","5","37","1188","3094346","3042010001","Cypress Hills-City Line"
"1254604","180694","3","BROOKLYN","367","86 STREET","11209","6034","56","Standing Building","8","INSPECTION FEE","2","Complaint","183118","2020-08-03T00:00:00.000","200","243",,"40.622958","-74.028959","10","43","62","3153129","3060340056","Bay Ridge"
"1254605","53663","2","BRONX","1460","BRYANT AVENUE","10460","3000","4","Standing Building","8","INSPECTION FEE","2","Complaint","183120","2020-08-03T00:00:00.000","200","243",,"40.831876","-73.887845","3","17","157","2010842","2030000004","Crotona Park East"
"1254606","321002","3","BROOKLYN","446","KINGSTON AVENUE","11225","1325","1","Standing Building","8","INSPECTION FEE","2","Complaint","183134","2020-08-03T00:00:00.000","200","243",,"40.663537","-73.942764","9","40","329","3035179","3013250001","Prospect Lefferts Gardens-Wingate"
"1254417","366355","3","BROOKLYN","339","SARATOGA AVENUE","11233","1453","11","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1184956","2020-07-22T00:00:00.000","200","236",,"40.674094","-73.916698","16","41","303","3039078","3014530011","Ocean Hill"
"1254418","20563","1","MANHATTAN","14","EAST 125 STREET","10035","1749","64","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1185113","2020-07-22T00:00:00.000","200","236",,"40.806171","-73.941703","11","9","198","1054016","1017490064","East Harlem North"
"1254420","55122","2","BRONX","3905","CARPENTER AVENUE","10466","4819","20","Standing Building","8","INSPECTION FEE","2","Complaint","182186","2020-07-23T00:00:00.000","200","243",,"40.886814","-73.864403","12","12","394","2062830","2048190020","Williamsbridge-Olinville"
