"borough","restaurantname","seatingchoice","legalbusinessname","businessaddress","restaurantinspectionid","issidewaycompliant","isroadwaycompliant","skippedreason","inspectedon","agencycode","postcode","latitude","longitude","communityboard","councildistrict","censustract","bin","bbl","nta"
"Bronx","Arthur Avenue Fiasco","both","Arthur Avenue Fiasco Restaurant Corp","2376 Arthur ave","10711",,"Non-Compliant",,"2020-07-15T19:08:59.000","DOT","10458","40.855050","-73.887979","6","15","391","2012137","2030730038","Belmont"
"Bronx","Arthur Avenue Fiasco","both","Arthur Avenue Fiasco Restaurant Corp","2376 Arthur ave","10712",,"Non-Compliant",,"2020-07-15T19:09:47.000","DOT","10458","40.855050","-73.887979","6","15","391","2012137","2030730038","Belmont"
"Bronx","La Coneja Juice Bar","both","La Coneja Juice Bar LLC","176 E 174 st","10713",,"Skipped Inspection","No Seating","2020-07-15T19:12:17.000","DOT","10457","40.844803","-73.908970","4","15","22902","2007399","2027940049","Mount Hope"
"Brooklyn","CHEESEBOAT","both","CHEESEBOAT LLC","80 Berry street","10714",,"Skipped Inspection","Open Street Location","2020-07-15T19:17:50.000","DOT","11249","40.719828","-73.957741","1","33","557","3061661","3023030040","North Side-South Side"
"Brooklyn","Antica Pesa","both","Officine Antica Pesa NY, LLC","115 Berry Street","10715",,"Skipped Inspection","Open Street Location","2020-07-15T19:23:19.000","DOT","11249","40.718868","-73.958745","1","33","553","3397614","3023197501","North Side-South Side"
"Bronx","Zero Otto Nove","both","Zero Otto Nove Inc","2357  Arthur Ave","10716",,"Cease and Desist",,"2020-07-15T19:37:29.000","DOT","10458","40.854540","-73.888446","6","15","391","2094635","2030650055","Belmont"
"Bronx","Cousins Pizzeria","both","cousins pizza and pasta inc","3579  3579 E. TREMONT AVE","10717",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T08:51:06.000","DOT","10465",,,,,,,,
"Queens","Tauros bar end restaurant","roadway","tauros bar and restaurant corp","10802  Jamaica ave","10718",,"Compliant",,"2020-07-16T09:00:01.000","DOT","11418","40.695619","-73.839365","9","32","12601","4194690","4092980072","Richmond Hill"
"Manhattan","Amorino","both","FilloGigi1 LLC","414 Amsterdam Ave","10719",,"Under Review",,"2020-07-16T09:14:34.000","DOT","10024","40.783685","-73.977944","7","6","167","1032635","1012270035","Upper West Side"
"Manhattan","The Guthrie Inn","both","1259 Park LLC","1259  Park Avenue","1072",,"Non-Compliant",,"2020-07-04T14:45:10.000","DOT","10029","40.787443","-73.951892","11","5","15802","1051721","1016250003","East Harlem South"
"Brooklyn","MATTER","both","SAJE BUSINESS CORP","7604   3rd Avenue","10720",,"Compliant",,"2020-07-16T09:27:20.000","DOT","11209","40.630624","-74.028144","10","43","64","3149160","3059490041","Bay Ridge"
"Manhattan","clockwork","roadway","otfoteoc ltd inc","21 essex street","10721",,"Skipped Inspection","No Seating","2020-07-16T09:36:47.000","DOT","10002","40.715320","-73.989885","3","1","16","1003813","1002970019","Chinatown"
"Queens","101 cafe restaurant","both","101 Cafe restaurant","98-05  101 ave","10722",,"Compliant",,"2020-07-16T09:39:39.000","DOT","11416","40.685071","-73.843201","9","32","38","4188699","4090750057","Woodhaven"
"Manhattan","The Mermaid Inn","both","Mermaid Chelsea LLC","227 10th Avenue","10723",,"Skipped Inspection","No Seating","2020-07-16T09:40:55.000","DOT","10011","40.748002","-74.003952","4","3","99","1012355","1006957501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","Chikalicious dessert bar","sidewalk","Sweetchi llc","201-203 E. 10th st","10724",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T09:41:13.000","DOT","10003","40.729634","-73.986448","3","2","40","1006433","1004520001","East Village"
"Staten Island","Inca Grill Peruvian Kitchen","both","Inca Grill Peruvian Kitchen Inc","126 Lincoln Ave","10725",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T09:47:31.000","DOT","10306","40.579107","-74.108192","2","50","122","5051949","5036030043","New Dorp-Midland Beach"
"Brooklyn","Fuel Fever","both","A & S Fuel Grill & Juice Bar","8615 18th Ave","10726",,"Under Review",,"2020-07-16T09:50:54.000","DOT","11214","40.606811","-74.003101","11","47","278","3166602","3063690039","Bensonhurst West"
"Manhattan","The Beatrice Inn","both","Butcher's Block Hospitality","285 West 12th Street","10727",,"Compliant",,"2020-07-16T09:52:22.000","DOT","10014","40.737553","-74.004121","2","3","77","1011452","1006250063","West Village"
"Brooklyn","EL TAHUR BAR & RESTAURANT CORP","both","EL TAHUR BAR & RESTAURANT CORP","4404 3 AVE","10728",,"Compliant",,"2020-07-16T09:54:03.000","DOT","11220","40.650947","-74.011208","7","38","2","3011091","3007360042","Sunset Park West"
"Queens","JONGRO BBQ","both","KLEE BROTHERS INC","15514  ROOSEVELT AVE","10729",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T09:56:19.000","DOT","11354","40.764028","-73.809483","7","20","1171","4119346","4052750132","Murray Hill"
"Brooklyn","Masal Cafe & Lounge","both","Mercy Bakery Cafe LLC","1901 Emmons Avenue","1073",,"Non-Compliant",,"2020-07-04T14:45:14.000","DOT","11235","40.583565","-73.949432","15","48","608","3326914","3087750041","Sheepshead Bay-Gerritsen Beach-Manhattan Beach"
"Staten Island","Campania coal fired pizza","both","Campania of Totenville inc","240 Page ave","10730",,"Skipped Inspection","On Private Property","2020-07-16T09:59:03.000","DOT","10307","40.518129","-74.234494","3","51","248","5141719","5080080134","Charleston-Richmond Valley-Tottenville"
"Manhattan","The Wooly","sidewalk","W LLC","9 Barclay Street","10731",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T09:59:58.000","DOT","10279","40.712208","-74.008542","1","1","21","1087167","1001237501","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","JONES WOOD FOUNDRY","both","BLUE NUN RESTAURANT GROUP LLC","401 East 76th Street","10732",,"Compliant",,"2020-07-16T10:03:54.000","DOT","10021","40.770256","-73.953771","8","5","132","1077052","1014710101","Lenox Hill-Roosevelt Island"
"Brooklyn","EL REY II RESTAURANT","both","EL REY II RESTAURANT CORP.","1064 LIBERTY AVENUE","10733",,"Under Review",,"2020-07-16T10:08:18.000","DOT","11208","40.678283","-73.869925","5","37","1190","3094318","3041980014","Cypress Hills-City Line"
"Queens","tasty diner","both","best nv restaurant corp","58-02 myrtle ave","10734",,"Under Review",,"2020-07-16T10:12:56.000","DOT","11385","40.700484","-73.901341","5","34","557","4086258","4035740025","Ridgewood"
"Manhattan","IKEBANA ZEN","both","omakase LLC","1026764 401 West 53rd street","10735",,"Under Review",,"2020-07-16T10:14:26.000","DOT","10019",,,,,,,,
"Bronx","kalopsia restaurant","both","kalopsia restaurant corp","1324 jeromea ave","10736",,"Compliant",,"2020-07-16T10:18:17.000","DOT","10452",,,,,,,,
"Brooklyn","425 Graham Restaurant Inc","both","425 Graham Restaurant inc","425 Graham Ave","10737",,"Non-Compliant",,"2020-07-16T10:26:05.000","DOT","11211","40.717739","-73.944922","1","34","497","3068195","3027390024","East Williamsburg"
"Manhattan","Teddy's F&B","roadway","AC GMG LLC","256 E 112th Street","10738",,"Under Review",,"2020-07-16T10:32:06.000","DOT","10029","40.794854","-73.940575","11","8","180","1052505","1016610028","East Harlem North"
"Manhattan","GUPSHUP","both","GPH NY LLC","113 E 18 Street","10739",,"Under Review",,"2020-07-16T10:33:22.000","DOT","10003","40.736800","-73.987746","5","2","50","1017863","1008740010","Gramercy"
"Manhattan","ROSIE'S","both","SECOND STREET RESTAURANT LLC","29 EAST SECOND STREET","1074",,"Non-Compliant",,"2020-07-04T14:45:59.000","DEP","10003","40.725171","-73.990944","3","2","3602","1087254","1004570128","East Village"
"Bronx","Bricks & Hops Beer Garden","both","Bruckner Garden Corp","65 Bruckner Blvd","10740",,"Skipped Inspection","No Seating","2020-07-16T10:33:29.000","DOT","10454","40.806392","-73.926397","1","8","19","2000565","2022960044","Mott Haven-Port Morris"
"Brooklyn","Cafe on ralph","both","Cafe on ralph Avenue LC","86 Ralph Ave","10741",,"Compliant",,"2020-07-16T10:34:21.000","DOT","11221","40.687186","-73.923576","3","41","385","3045343","3016480049","Stuyvesant Heights"
"Brooklyn","Reclamation","both","BD&M Bar One LLC","817 Metropolitan Ave.","10742",,"Skipped Inspection","No Seating","2020-07-16T10:37:35.000","DOT","11211","40.714732","-73.941833","1","34","477","3070259","3029070075","East Williamsburg"
"Manhattan","GUPSHUP","both","GPH NY LLC","113 E 18 Street","10743",,"Compliant",,"2020-07-16T10:39:36.000","DOT","10003","40.736800","-73.987746","5","2","50","1017863","1008740010","Gramercy"
"Brooklyn","Golden Years","both","221 North 4th Rest Corp","221 N 4th Street","10744",,"Compliant",,"2020-07-16T10:45:27.000","DOT","11211","40.714418","-73.956663","1","34","519","3062355","3023460034","North Side-South Side"
"Brooklyn","Muz Muz CBD Lounge","both","Full Spec, LLC","296 Graham Ave","10745",,"Under Review",,"2020-07-16T10:50:20.000","DOT","11211","40.712557","-73.944050","1","34","495","3069260","3027777502","East Williamsburg"
"Brooklyn","Cardinal Mkt","both","Cardinal Mkt LLC","44 Henry Street","10746",,"Skipped Inspection","No Seating","2020-07-16T10:51:12.000","DOT","11201","40.699634","-73.991972","2","33","1","3001603","3002160030","Brooklyn Heights-Cobble Hill"
"Brooklyn","El jeffe Modern mexican grill","both","eljeffenyc, llc","1483 fulton street","10747",,"Compliant",,"2020-07-16T10:51:24.000","DOT","11216","40.679992","-73.942047","3","36","269","3053637","3018570021","Bedford"
"Bronx","La Espanola Way Inc","both","La Espanola Way Inc","1292  Westchester Avenue","10748",,"Compliant",,"2020-07-16T10:52:41.000","DOT","10459","40.827319","-73.886743","2","17","12102","2097226","2027570093","Hunts Point"
"Manhattan","Parnells Pub","both","John Phil Tavern Corp","350  East 53rd street","10749",,"Skipped Inspection","No Seating","2020-07-16T10:57:08.000","DOT","10022","40.756245","-73.965959","6","4","98","1039803","1013450030","Turtle Bay-East Midtown"
"Manhattan","IL MELOGRANO","both","SIXSILY LLC","501 WEST 51ST","1075",,"Compliant",,"2020-07-04T14:46:06.000","DEP","10019","40.765363","-73.991433","4","3","135","1070111","1010800028","Clinton"
"Brooklyn","DESDEMONA","both","790 METRO GROUP INC.","790  METROPOLITAN AVE","10750",,"Non-Compliant",,"2020-07-16T11:00:03.000","DOT","11211","40.714683","-73.942670","1","34","497","3068914","3027660007","East Williamsburg"
"Manhattan","JOSE A GORIS MD PC","both","JOSE A. GORIS, MD.PC. ,","435  FORT WASHINGTON AVE","10751",,"Cease and Desist",,"2020-07-16T11:01:20.000","DOT","10033","40.849645","-73.938805","12","10","265","1064313","1021770152","Washington Heights South"
"Brooklyn","Cafe Argentino Inc","both","Cafe Argentino Inc","499  Grand Street","10752",,"Compliant",,"2020-07-16T11:05:06.000","DOT","11211","40.710957","-73.951197","1","34","513","3062729","3023870020","North Side-South Side"
"Brooklyn","TILLYS","both","LAM TILLY LLC","1223 BEDFORD AVE","10753",,"Compliant",,"2020-07-16T11:11:48.000","DOT","11216","40.681496","-73.953526","3","36","245","3052564","3018370001","Bedford"
"Bronx","TRATTORIA TRA DI NOI","both","TRA DI NOI CORP.","622 EAST 187 STREET","10754",,"Compliant",,"2020-07-16T11:14:26.000","DOT","10458","40.855128","-73.886743","6","15","391","2012161","2030740022","Belmont"
"Manhattan","Sophie's Restaurant","both","MM Enterprises LLC","369  Lexington Ave","10755",,"Skipped Inspection","No Seating","2020-07-16T11:18:29.000","DOT","10017","40.750583","-73.976663","6","4","80","1036146","1012950020","Murray Hill-Kips Bay"
"Brooklyn","THIP OSHA","sidewalk","PK2N INC","795 GRAND ST","10756",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T11:18:39.000","DOT","11211","40.711889","-73.941460","1","34","495","3069487","3027840029","East Williamsburg"
"Brooklyn","Buka","both","Buka New York Corp","946 Fulton Street","10757",,"Skipped Inspection","No Seating","2020-07-16T11:19:24.000","DOT","11238","40.682688","-73.963130","2","35","201","3057634","3020140017","Clinton Hill"
"Manhattan","Sophie's Restaurant","both","MM Enterprises LLC","369  Lexington Ave","10758",,"Skipped Inspection","No Seating","2020-07-16T11:20:25.000","DOT","10017","40.750583","-73.976663","6","4","80","1036146","1012950020","Murray Hill-Kips Bay"
"Brooklyn","Le gamin","both","Point green cafe inc","108 Franklin street","10759",,"Compliant",,"2020-07-16T11:20:28.000","DOT","11222","40.728293","-73.957321","1","33","561","3064949","3025690008","Greenpoint"
"Brooklyn","Randolph Beer","both","104 South 4th, Inc.","104  South 4th Street","1076",,"Non-Compliant",,"2020-07-04T14:47:37.000","DEP","11249","40.712219","-73.963824","1","34","549","3404065","3024430013","North Side-South Side"
"Queens","THE GULLY","both","GULLY NYC INC","2545 STEINWAY STREET","10760",,"Under Review",,"2020-07-16T11:22:29.000","DOT","11103","40.767550","-73.912004","1","22","143","4011384","4006840028","Astoria"
"Manhattan","Sunday to Sunday","both","Sunday to Sunday Cafe, Inc.","88 Orchard St","10761",,"Under Review",,"2020-07-16T11:26:35.000","DOT","10002","40.717983","-73.990296","3","1","18","1005274","1004080010","Chinatown"
"Bronx","Luna cafe","both","Luna cafe inc","601  Authur ave","10762",,"Compliant",,"2020-07-16T11:26:40.000","DOT","10458",,,,,,,,
"Brooklyn","Los primos Restaurant","sidewalk","Nuevo primos restaurant Corp.","704  Grand","10763",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T11:27:28.000","DOT","11206",,,,,,,,
"Bronx","Luna cafe","both","Luna cafe inc","601  East 187th authur ave","10764",,"Compliant",,"2020-07-16T11:27:34.000","DOT","10458",,,,,,,,
"Bronx","Luna cafe","both","Luna cafe inc","601  East 187th","10765",,"Compliant",,"2020-07-16T11:28:32.000","DOT","10458",,,,,,,,
"Manhattan","The Uncommons","sidewalk","Uncommons LLC","230 Thompson","10766",,"Under Review",,"2020-07-16T11:29:35.000","DOT","10012",,,,,,,,
"Brooklyn","MeMe's Diner","both","MeMe's Diner","657  Washington Ave","10767",,"Compliant",,"2020-07-16T11:32:00.000","DOT","11238","40.677734","-73.963738","8","35","205","3028236","3011470002","Prospect Heights"
"Brooklyn","Bearded Lady","both","Bogman LLC","686A Washington Avenue","10768",,"Skipped Inspection","No Seating","2020-07-16T11:34:12.000","DOT","11238","40.677380","-73.963692","8","35","205","3028558","3011530030","Prospect Heights"
"Manhattan","MOMOYA","both","TAIKAI INC","427 AMSTERDAM AVE","10769",,"Compliant",,"2020-07-16T11:34:23.000","DOT","10024","40.784099","-73.977619","7","6","165","1031951","1012110004","Upper West Side"
"Manhattan","J.G. Melon","both","1291Pub, Inc.","1291  74th & 3rd Avenue","1077",,"Non-Compliant",,"2020-07-04T14:49:05.000","DOT","10021",,,,,,,,
"Bronx","Arthur Avenue Fiasco","both","Arthur Avenue Fiasco Restaurant Corp","2376 Arthur ave","10770",,"Compliant",,"2020-07-16T11:35:21.000","DOT","10458","40.855050","-73.887979","6","15","391","2012137","2030730038","Belmont"
"Manhattan","Little Ways","both","B&G Hospitality, LLC","343 West Broadway","10771",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T11:36:08.000","DOT","10013","40.722693","-74.003492","2","1","47","1090893","1004750004","SoHo-TriBeCa-Civic Center-Little Italy"
"Bronx","LA PALMA RESTAURANT  INC","both","LA PALMA RESTAURANT  INC","900 MORRIS PARK AVENUE","10772",,"Skipped Inspection","No Seating","2020-07-16T11:36:44.000","DOT","10462","40.846702","-73.859324","11","13","244","2044464","2040940001","Van Nest-Morris Park-Westchester Square"
"Manhattan","Allora","both","Vuthaj LLC","145 E 47 th street","10773",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T11:37:21.000","DOT","10017",,,,,,,,
"Manhattan","Hunan manor","both","Hunan manor llc","339 Lexington Ave","10774",,"Compliant",,"2020-07-16T11:38:39.000","DOT","10016","40.749724","-73.977288","6","4","80","1019475","1008950026","Murray Hill-Kips Bay"
"Brooklyn","Action Burger","both","Action Burger","292 Graham ave","10775",,"Non-Compliant",,"2020-07-16T11:39:26.000","DOT","11211","40.712271","-73.944003","1","34","495","3069434","3027830006","East Williamsburg"
"Manhattan","Kung fu noodle inc","both","Kung fu noodle inc","146  East 55th st","10776",,"Skipped Inspection","No Seating","2020-07-16T11:40:03.000","DOT","10022","40.759406","-73.969581","6","4","100","1036497","1013090146","Turtle Bay-East Midtown"
"Brooklyn","SEY COFFEE","both","SEY CAFE LLC","18 GRATTAN STREET","10777",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T11:44:21.000","DOT","11206","40.705513","-73.932539","1","34","453","3407391","3031020015","Bushwick North"
"Manhattan","The Full Shilling","roadway","Rathnally Corp","160 Pearl St","10778",,"Compliant",,"2020-07-16T11:45:21.000","DOT","10005","40.705769","-74.007718","1","1","7","1000879","1000390006","Battery Park City-Lower Manhattan"
"Brooklyn","Di An Di Restaurant","roadway","Uncle Thein Hospitality LLC","68 Greenpoint","10779",,"Compliant",,"2020-07-16T11:45:54.000","DOT","11222",,,,,,,,
"Brooklyn","Henry Public","both","Henro Jones LLC","329 Henry Street","1078",,"Compliant",,"2020-07-04T14:49:07.000","DEP","11201","40.690371","-73.996408","6","39","45","3002941","3002850003","Carroll Gardens-Columbia Street-Red Hook"
"Bronx","PETE'S CAFE","both","570 E FORDHAM RD FOOD SERVICE, CORP","570 E FORDHAM RD","10780",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T11:47:05.000","DOT","10458","40.858778","-73.885836","6","15","389","2094654","2030670048","Belmont"
"Brooklyn","Sixty Sixth Congress","roadway","Elliot Brooklyn LLC","66 Greenpoint Ave","10781",,"Skipped Inspection","No Seating","2020-07-16T11:47:46.000","DOT","11222","40.729797","-73.958385","1","33","565","3064791","3025620015","Greenpoint"
"Manhattan","Toscana49","both","143cafe inc","143 East 49th street","10782",,"Skipped Inspection","No Seating","2020-07-16T11:49:56.000","DOT","10017","40.755651","-73.972279","6","4","100","1036442","1013040025","Turtle Bay-East Midtown"
"Brooklyn","Coney Island Taste","both","Coney Island Taste INC","2580 Coney Island Ave","10783",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T11:50:36.000","DOT","11223","40.593932","-73.960871","15","47","392","3194147","3071590251","Homecrest"
"Brooklyn","Ke Lai Le","both","Ke Lai Le","791A  Washington Ave","10784",,"Skipped Inspection","No Seating","2020-07-16T11:50:45.000","DOT","11238","40.672960","-73.962815","8","35","215","3029548","3011770004","Prospect Heights"
"Brooklyn","BAGEL PUB","both","BAGEL PUB CROWN HEIGHTS CORP","775 FRANKLIN AVE","10785",,"Under Review",,"2020-07-16T11:51:27.000","DOT","11238","40.672280","-73.957375","8","35","219","3032121","3012520013","Crown Heights North"
"Bronx","Angiolina's Restaurant","both","Angiolina''s Restaurant Inc","1322A Jerome Avenue","10786",,"Skipped Inspection","No Seating","2020-07-16T11:51:48.000","DOT","10452","40.838534","-73.918895","4","16","22101","2008044","2028400001","West Concourse"
"Brooklyn","Ke Lai Le","both","Ke Lai Le","791A  Washington Ave","10787",,"Skipped Inspection","No Seating","2020-07-16T11:51:50.000","DOT","11238","40.672960","-73.962815","8","35","215","3029548","3011770004","Prospect Heights"
"Brooklyn","Sage","both","Graham Restaurant LLC","299-301  Graham Avenue","10788",,"Compliant",,"2020-07-16T11:52:01.000","DOT","11211","40.712908","-73.944129","1","34","495","3069248","3027760021","East Williamsburg"
"Brooklyn","Brado Thin Crust Pizza","both","Brooklyn Thin Crust, Inc.","155 Atlantic Avenue","10789",,"Non-Compliant",,"2020-07-16T11:52:24.000","DOT","11201","40.690420","-73.994981","2","33","7","3331259","3002757502","Brooklyn Heights-Cobble Hill"
"Bronx","Gerbasi Ristorante","both","Coatomante Inc","2389 Arthur Ave","1079",,"Non-Compliant",,"2020-07-04T14:49:14.000","DDC","10458","40.855297","-73.887798","6","15","391","2011897","2030650046","Belmont"
"Brooklyn","SAGE Restaurant","roadway","Graham Restaurant LLC","299 - 301 Graham","10790",,"Compliant",,"2020-07-16T11:53:11.000","DOT","11211","40.712908","-73.944129","1","34","495","3069248","3027760021","East Williamsburg"
"Brooklyn","Fulton Hot Dog King","both","SUHS NIAZ INC","472  Fulton Street","10791",,"Skipped Inspection","No Seating","2020-07-16T11:54:00.000","DOT","11201","40.690161","-73.984130","2","33","37","3000449","3001570020","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"Manhattan","FYAHBUN CREATIVE LLC","both","FYAHBUN CREATIVE LLC","325 48TH STREET","10792",,"Skipped Inspection","No Seating","2020-07-16T11:54:34.000","DOT","10017",,,,,,,,
"Brooklyn","Jungle Cafe","both","Jungle Cafe LLC","131 Greenpoint Avenue","10793",,"Compliant",,"2020-07-16T11:57:56.000","DOT","11222","40.730134","-73.955025","1","33","565","3064721","3025580054","Greenpoint"
"Brooklyn","Variety Coffee","roadway","Variety Cafe Inc","368 Graham Ave.","10795",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T12:01:02.000","DOT","11211","40.715398","-73.944516","1","34","497","3068617","3027550002","East Williamsburg"
"Brooklyn","Vekslers","both","Inches Wide INC","521  Hicks","10687",,"Compliant",,"2020-07-15T18:13:12.000","DOT","11231",,,,,,,,
"Brooklyn","hummus market","both","hummus market LLc","361 graham ave","10796",,"Compliant",,"2020-07-16T12:04:52.000","DOT","11211","40.715395","-73.944538","1","34","497","3068607","3027540029","East Williamsburg"
"Brooklyn","hummus market","both","hummus market LLc","361 graham ave","10797",,"Compliant",,"2020-07-16T12:05:59.000","DOT","11211","40.715395","-73.944538","1","34","497","3068607","3027540029","East Williamsburg"
"Manhattan","Hill and Bay","both","E&E Restaurant 2, LLC","581 Second Avenue","10798",,"Compliant",,"2020-07-16T12:06:39.000","DOT","10016","40.743340","-73.976868","6","2","70","1020054","1009120038","Murray Hill-Kips Bay"
"Manhattan","GU Japanese Fusion Sushi and Bar","both","GU Asian Corporation","155 East 52nd street","10799",,"Compliant",,"2020-07-16T12:07:18.000","DOT","10022","40.757518","-73.970882","6","4","100","1036468","1013070029","Turtle Bay-East Midtown"
"Queens","Fitoor Cafe & Grill Lounge","both","Junoon Lounge & Restaurant Inc","179-22 Union Turnpike","108",,"Non-Compliant",,"2020-07-02T10:55:31.000","DOT","11366","40.726822","-73.788425","8","24","1277","4155490","4072290016","Jamaica Estates-Holliswood"
"Queens","DONATOS","both","DONATOS PIZZERIA RESTAURANT CORP","50 22 39TH AVE","1080",,"Compliant",,"2020-07-04T14:49:45.000","DOT","11377","40.748840","-73.913075","2","26","169","4000923","4001290037","Hunters Point-Sunnyside-West Maspeth"
"Manhattan","Natureworks restaurant","both","Fast foods 55 LLC","43West 55st","10800",,"Compliant",,"2020-07-16T12:07:38.000","DOT","10019",,,,,,,,
"Queens","Antonio's Kitchen","both","A3T21, LLC","76-08 21st Avenue","10801",,"Skipped Inspection","No Seating","2020-07-16T12:08:20.000","DOT","11370","40.770465","-73.893241","1","22","317","4021391","4009720001","Steinway"
"Bronx","LA PARRANDA","both","LA PARRANDA BAR REST INC","2712 WHITE PLAINS RD","10802",,"Skipped Inspection","No Seating","2020-07-16T12:10:43.000","DOT","10467","40.865700","-73.867339","11","15","338","2053552","2045090005","Bronxdale"
"Manhattan","Taqueria Diana","roadway","TD CLINTON, LLC","69  CLINTON STREET","10803",,"Skipped Inspection","No Seating","2020-07-16T12:10:49.000","DOT","10002","40.719341","-73.984950","3","1","3001","1004232","1003490029","Chinatown"
"Bronx","SPANGLISH","both","MOGOOLS INC","6697 BROADWAY","10804",,"Under Review",,"2020-07-16T12:11:05.000","DOT","10471","40.911190","-73.896640","8","11","343","2085716","2058881542","North Riverdale-Fieldston-Riverdale"
"Manhattan","POKE GREEN","both","POKE HAWAII CO INC","164 PEARL STREET","10805",,"Skipped Inspection","No Seating","2020-07-16T12:12:21.000","DOT","10005","40.705870","-74.007617","1","1","7","1000884","1000397501","Battery Park City-Lower Manhattan"
"Queens","Antonio's Kitchen","both","A3T21, LLC","76-08 21st Avenue","10806",,"Skipped Inspection","No Seating","2020-07-16T12:13:38.000","DOT","11370","40.770465","-73.893241","1","22","317","4021391","4009720001","Steinway"
"Manhattan","THEP Thai Restaurant","both","TUMMA KHAKUEN INC","1439  SECOND AVENUE","10807",,"Compliant",,"2020-07-16T12:14:38.000","DOT","10021","40.770663","-73.957020","8","4","134","1044032","1014290028","Lenox Hill-Roosevelt Island"
"Manhattan","The Hairy Lemon","both","Galmac LLC","28/30 Avenue B","10808",,"Under Review",,"2020-07-16T12:15:53.000","DOT","10009",,,,,,,,
"Manhattan","Donnybrook","both","Beta Clinton Corp.","35  Clinton Street","10809",,"Non-Compliant",,"2020-07-16T12:16:08.000","DOT","10002","40.720024","-73.984596","3","1","3001","1004222","1003490019","Chinatown"
"Manhattan","Pane Pasta","both","Sicily street food.inc","58 west 8th Street","1081",,"Compliant",,"2020-07-04T14:50:18.000","DEP","10011","40.733313","-73.998874","2","1","63","1077275","1005530011","West Village"
"Brooklyn","Rusty Nail","both","1701 Foster Corp","1701  Foster Corp","10810",,"Skipped Inspection","No Seating","2020-07-16T12:16:20.000","DOT","11230",,,,,,,,
"Manhattan","Ocelotl Diner Corp.","both","Ocelotl Diner Corp.","2247 First Avenue","10811",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T12:18:16.000","DOT","10029","40.795614","-73.935706","11","8","188","1052912","1016870026","East Harlem North"
"Bronx","LA PARRANDA","both","LA PARRANDA BAR REST INC","2712 WHITE PLAINS RD","10812",,"Skipped Inspection","No Seating","2020-07-16T12:19:08.000","DOT","10467","40.865700","-73.867339","11","15","338","2053552","2045090005","Bronxdale"
"Brooklyn","Le Succulent","both","Le Comptoir","291 5th Ave","10813",,"Under Review",,"2020-07-16T12:19:15.000","DOT","11215","40.673624","-73.982581","6","39","135","3020791","3009700004","Park Slope-Gowanus"
"Brooklyn","Dorsett bk","both","Dorsett inc","675-677 Washington Avenue","10814",,"Skipped Inspection","No Seating","2020-07-16T12:21:09.000","DOT","11238","40.677039","-73.963609","8","35","205","3325277","3011540001","Prospect Heights"
"Manhattan","SUSHIGAMA","both","SUSHIGAMA","1403 2nd Ave","10815",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T12:23:00.000","DOT","10021","40.769632","-73.957768","8","4","126","1043993","1014280021","Lenox Hill-Roosevelt Island"
"Brooklyn","Tar Pit","sidewalk","Tar Pit Inc","135 Woodpoint Rd","10816",,"Skipped Inspection","Sidewalk Seating Only","2020-07-16T12:23:52.000","DOT","11211","40.717507","-73.941398","1","34","477","3070131","3028750044","East Williamsburg"
"Manhattan","GLUR THAI","roadway","GLUR LLC","144  W 19th St","10817",,"Under Review",,"2020-07-16T12:24:11.000","DOT","10011","40.740992","-73.995919","4","3","87","1014723","1007940064","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","At the Wallace","both","Greenwood Lake Group, LLC","3612  Broadway","10818",,"Compliant",,"2020-07-16T12:24:49.000","DOT","10031","40.828730","-73.948758","9","7","233","1062060","1020800059","Hamilton Heights"
"Manhattan","New York Luncheonette","both","TomPete Food Corp.","135 East 50th Street","10819",,"Compliant",,"2020-07-16T12:26:10.000","DOT","10022","40.756329","-73.971940","6","4","100","1036453","1013050023","Turtle Bay-East Midtown"
"Manhattan","PRIME ONE 16 LLC","both","PRIME ONE 16 LLC","2257 1ST AVENUE","10820",,"Skipped Inspection","No Seating","2020-07-16T12:27:54.000","DOT","10029","40.795855","-73.935529","11","8","188","1052915","1016870030","East Harlem North"
"Manhattan","Little Ways","both","B&G Hospitality, LLC","343 West Broadway","10821",,"Under Review",,"2020-07-16T12:30:35.000","DOT","10013","40.722693","-74.003492","2","1","47","1090893","1004750004","SoHo-TriBeCa-Civic Center-Little Italy"
