"building_id","boro","phn","street_name","total_units","order_issue_date","current_status","postcode","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"326482","Brooklyn","1671","LINCOLN PLACE","16","2017-10-27T00:00:00.000","Discharged","11233","40.669223","-73.921408","316","41","361","3039507","3014730051","Ocean Hill"
"327005","Brooklyn","100","LINDEN BOULEVARD","41","2015-10-21T00:00:00.000","Discharged","11226","40.652363","-73.954894","317","40","822","3116745","3050870017","Prospect Lefferts Gardens-Wingate"
"327352","Brooklyn","46","LINDEN BOULEVARD","16","2016-10-20T00:00:00.000","Discharged","11226","40.65223","-73.957478","314","40","79602","3116709","3050860030","Prospect Lefferts Gardens-Wingate"
"327388","Brooklyn","54","LINDEN BOULEVARD","16","2019-10-28T00:00:00.000","Discharged","11226","40.652241","-73.957244","314","40","79602","3116711","3050860034","Prospect Lefferts Gardens-Wingate"
"329738","Brooklyn","102","MACON STREET","12","2015-10-21T00:00:00.000","Discharged","11216","40.681391","-73.946859","303","36","249","3053273","3018500020","Bedford"
"330710","Brooklyn","142-44","MADISON STREET","16","2016-11-18T00:00:00.000","Discharged","11216","40.684416","-73.953134","303","36","245","3051550","3018220015","Bedford"
"332705","Brooklyn","273","MONROE STREET","6","2018-10-03T00:00:00.000","Discharged","11216","40.685783","-73.94793","303","36","251","3051124","3018130053","Bedford"
"334206","Brooklyn","555","MC DONALD AVENUE","6","2019-10-30T00:00:00.000","Discharged","11218","40.640677","-73.979062","312","39","486","3125270","3053530058","Kensington-Ocean Parkway"
"334375","Brooklyn","133","MAC DONOUGH STREET","8","2017-10-27T00:00:00.000","Active","11216","40.681304","-73.941289","303","36","269","3053382","3018520049","Bedford"
"334812","Brooklyn","645","MAC DONOUGH STREET","13","2017-10-27T00:00:00.000","Discharged","11233","40.683668","-73.920667","303","41","377","3040101","3014960042","Stuyvesant Heights"
"334907","Brooklyn","769","MAC DONOUGH STREET","4","2014-10-06T00:00:00.000","Active","11233","40.684244","-73.915665","316","41","373","3040228","3014980054","Ocean Hill"
"335768","Brooklyn","20","MENAHAN STREET","6","2019-10-30T00:00:00.000","Discharged","11221","40.692798","-73.922322","304","34","395","3075861","3033130006","Bushwick South"
"337901","Brooklyn","366","MILLER AVENUE","3","2014-10-06T00:00:00.000","Discharged","11207","40.671929","-73.891052","305","37","1152","3083993","3037420033","East New York"
"337955","Brooklyn","433","MILLER AVENUE","12","2017-10-27T00:00:00.000","Discharged","11207","40.67029","-73.890604","305","42","1160","3089388","3040250001","East New York"
"339586","Brooklyn","407","MONTAUK AVENUE","11","2016-10-20T00:00:00.000","Discharged","11208","40.668143","-73.876185","305","42","1118","3098466","3044560070","East New York"
"340178","Brooklyn","53","MONTROSE AVENUE","7","2016-10-20T00:00:00.000","Discharged","11206","40.706899","-73.947798","301","34","511","3071077","3030500039","East Williamsburg"
"343418","Brooklyn","1122","NEW YORK AVENUE","24","2018-10-02T00:00:00.000","Active","11203","40.645898","-73.946149","317","45","826","3110485","3049170026","Erasmus"
"344016","Brooklyn","70","NEW YORK AVENUE","8","2019-10-30T00:00:00.000","Discharged","11216","40.677722","-73.946988","308","36","315","3029797","3012010038","Crown Heights North"
"344317","Brooklyn","2317","NEWKIRK AVENUE","16","2019-10-28T00:00:00.000","Discharged","11226","40.639342","-73.9554","314","40","51601","3120307","3052090024","Flatbush"
"344324","Brooklyn","2343","NEWKIRK AVENUE","15","2017-10-27T00:00:00.000","Discharged","11226","40.639636","-73.954639","314","45","790","3120329","3052100009","Erasmus"
"344340","Brooklyn","2516","NEWKIRK AVENUE","16","2017-10-27T00:00:00.000","Discharged","11226","40.639701","-73.95296","317","45","790","3120378","3052120043","Erasmus"
"344903","Brooklyn","180","NOLL STREET","3","2019-10-30T00:00:00.000","Discharged","11237","40.703925","-73.93015","304","34","427","3071929","3031550014","Bushwick North"
"346344","Brooklyn","1827","NOSTRAND AVENUE","6","2017-10-27T00:00:00.000","Discharged","11226","40.641472","-73.948559","317","45","828","3111281","3049470056","Erasmus"
"347159","Brooklyn","1039","OCEAN AVENUE","16","2015-10-21T00:00:00.000","Discharged","11226","40.637082","-73.958532","314","40","51601","3120596","3052200075","Flatbush"
"347226","Brooklyn","1464","OCEAN AVENUE","28","2015-10-21T00:00:00.000","Discharged","11230","40.626585","-73.956565","314","45","762","3179812","3067120086","Midwood"
"347548","Brooklyn","2630","OCEAN AVENUE","47","2014-10-06T00:00:00.000","Discharged","11229","40.597617","-73.951085","315","48","578","3199767","3073520039","Madison"
"348561","Brooklyn","377","OCEAN PARKWAY","46","2017-11-15T00:00:00.000","Discharged","11218","40.639743","-73.973408","312","39","490","3126223","3053750072","Kensington-Ocean Parkway"
"351589","Brooklyn","1517","PARK PLACE","39","2019-10-28T00:00:00.000","Active","11213","40.672163","-73.926949","308","36","347","3036323","3013680068","Crown Heights North"
"351589","Brooklyn","1517","PARK PLACE","39","2016-10-20T00:00:00.000","Discharged","11213","40.672163","-73.926949","308","36","347","3036323","3013680068","Crown Heights North"
"352212","Brooklyn","271","PARKSIDE AVENUE","24","2019-10-28T00:00:00.000","Discharged","11226","40.655697","-73.959069","309","40","79601","3115842","3050480083","Prospect Lefferts Gardens-Wingate"
"352685","Brooklyn","68","PATCHEN AVENUE","8","2015-11-12T00:00:00.000","Discharged","11221","40.689914","-73.927467","303","36","387","3044378","3016270052","Stuyvesant Heights"
"353110","Brooklyn","453","PENNSYLVANIA AVENUE","18","2019-10-28T00:00:00.000","Discharged","11207","40.666031","-73.89436","305","42","1126","3084663","3038060023","East New York (Pennsylvania Ave)"
"353119","Brooklyn","473","PENNSYLVANIA AVENUE","16","2016-10-20T00:00:00.000","Discharged","11207","40.665658","-73.894263","305","42","1126","3084659","3038060015","East New York (Pennsylvania Ave)"
"353145","Brooklyn","518","PENNSYLVANIA AVENUE","19","2013-10-03T00:00:00.000","Discharged","11207","40.664408","-73.893966","305","42","1126","3085055","3038220027","East New York (Pennsylvania Ave)"
"354058","Brooklyn","1805","PITKIN AVENUE","19","2017-10-27T00:00:00.000","Discharged","11212","40.670342","-73.906364","316","37","908","3083738","3037090030","Brownsville"
"354272","Brooklyn","2488","PITKIN AVENUE","3","2014-10-06T00:00:00.000","Discharged","11208","40.674161","-73.880485","305","37","1166","3089314","3040210019","East New York"
"355105","Brooklyn","1030","PRESIDENT STREET","26","2017-10-27T00:00:00.000","Discharged","11225","40.668646","-73.957388","309","35","325","3033451","3012800022","Crown Heights South"
"355141","Brooklyn","1131","PRESIDENT STREET","16","2013-09-27T00:00:00.000","Discharged","11225","40.668194","-73.952713","309","35","321","3033228","3012750076","Crown Heights South"
"355146","Brooklyn","1144","PRESIDENT STREET","8","2016-10-20T00:00:00.000","Discharged","11225","40.668169","-73.952565","309","35","321","3033523","3012820016","Crown Heights South"
"355453","Brooklyn","1616","PRESIDENT STREET","25","2015-10-21T00:00:00.000","Discharged","11213","40.667186","-73.934586","309","35","353","3037905","3014070041","Crown Heights North"
"355453","Brooklyn","1616","PRESIDENT STREET","25","2018-10-03T00:00:00.000","Discharged","11213","40.667186","-73.934586","309","35","353","3037905","3014070041","Crown Heights North"
"356641","Brooklyn","1097","PROSPECT PLACE","13","2017-10-27T00:00:00.000","Discharged","11213","40.673779","-73.940131","308","36","343","3031088","3012300056","Crown Heights North"
"356822","Brooklyn","1583","PROSPECT PLACE","39","2018-10-03T00:00:00.000","Discharged","11233","40.672892","-73.923902","308","41","359","3036143","3013630078","Crown Heights North"
"357119","Brooklyn","386","PROSPECT PLACE","8","2017-10-27T00:00:00.000","Discharged","11238","40.676655","-73.964081","308","35","205","3028876","3011600035","Prospect Heights"
"357630","Brooklyn","98","PULASKI STREET","5","2018-10-03T00:00:00.000","Active","11206","40.692557","-73.947514","303","36","261","3049485","3017750020","Bedford"
"359820","Brooklyn","119","RALPH AVENUE","7","2016-10-20T00:00:00.000","Discharged","11221","40.685954","-73.923307","303","41","375","3039839","3014870005","Stuyvesant Heights"
"360161","Brooklyn","558","RALPH AVENUE","12","2019-10-28T00:00:00.000","Discharged","11233","40.670138","-73.922474","308","41","359","3036927","3013810047","Crown Heights North"
"360555","Brooklyn","63","MALCOLM X BOULEVARD","8","2015-10-21T00:00:00.000","Discharged","11221","40.691898","-73.930833","303","36","387","3043638","3016120005","Stuyvesant Heights"
"361046","Brooklyn","421","REMSEN AVENUE","12","2013-10-02T00:00:00.000","Discharged","11212","40.6553","-73.922737","317","41","886","3101718","3046650067","Rugby-Remsen Village"
"361046","Brooklyn","421","REMSEN AVENUE","12","2015-10-21T00:00:00.000","Discharged","11212","40.6553","-73.922737","317","41","886","3101718","3046650067","Rugby-Remsen Village"
"362062","Brooklyn","259","RIDGEWOOD AVENUE","3","2016-10-20T00:00:00.000","Discharged","11208","40.683851","-73.879026","305","37","1174","3091444","3041130057","Cypress Hills-City Line"
"362422","Brooklyn","266","ROCHESTER AVENUE","16","2019-10-28T00:00:00.000","Discharged","11213","40.66948","-73.928282","308","41","349","3037369","3013910037","Crown Heights North"
"363824","Brooklyn","433","ROGERS AVENUE","12","2018-10-02T00:00:00.000","Discharged","11225","40.661958","-73.953665","309","40","800","3035331","3013290006","Prospect Lefferts Gardens-Wingate"
"366007","Brooklyn","10","SACKMAN STREET","20","2015-10-21T00:00:00.000","Discharged","11233","40.679019","-73.906236","316","37","367","3042059","3015430049","Ocean Hill"
"367921","Brooklyn","285","SCHENECTADY AVENUE","35","2015-10-21T00:00:00.000","Discharged","11213","40.668289","-73.93394","309","35","351","3037542","3013960001","Crown Heights North"
"369279","Brooklyn","560","SHEFFIELD AVENUE","6","2014-10-06T00:00:00.000","Discharged","11207","40.663306","-73.894695","305","42","1126","3085038","3038210051","East New York (Pennsylvania Ave)"
"373585","Brooklyn","1148","ST JOHNS PLACE","12","2019-10-28T00:00:00.000","Active","11213","40.671079","-73.940213","308","35","339","3032501","3012580031","Crown Heights North"
"373656","Brooklyn","1280","ST JOHNS PLACE","20","2013-10-02T00:00:00.000","Discharged","11213","40.670835","-73.93566","308","35","353","3037014","3013830015","Crown Heights North"
"375051","Brooklyn","921","ST MARKS AVENUE","20","2018-10-02T00:00:00.000","Discharged","11213","40.674727","-73.941122","308","36","311","3030855","3012230078","Crown Heights North"
"375051","Brooklyn","921","ST MARKS AVENUE","20","2016-10-20T00:00:00.000","Discharged","11213","40.674727","-73.941122","308","36","311","3030855","3012230078","Crown Heights North"
"375086","Brooklyn","176","ALBANY AVENUE","7","2018-10-03T00:00:00.000","Discharged","11213","40.674731","-73.938897","308","36","311","3030842","3012230050","Crown Heights North"
"376496","Brooklyn","1593","STERLING PLACE","6","2017-10-27T00:00:00.000","Discharged","11213","40.67121","-73.925923","308","36","347","3036618","3013740052","Crown Heights North"
"377800","Brooklyn","2","STODDARD PLACE","54","2015-10-21T00:00:00.000","Discharged","11225","40.665478","-73.955938","309","35","323","3034361","3013040024","Crown Heights South"
"378213","Brooklyn","2202","STRAUSS STREET","4","2019-10-31T00:00:00.000","Active","11212","40.659839","-73.914056","316","42","894","3082234","3035960039","Brownsville"
"378816","Brooklyn","164","STUYVESANT AVENUE","8","2014-10-06T00:00:00.000","Discharged","11221","40.689896","-73.933446","303","36","291","3044055","3016200049","Stuyvesant Heights"
"379262","Brooklyn","152","MARCUS GARVEY BOULEVARD","16","2017-10-27T00:00:00.000","Discharged","11206","40.693251","-73.940096","303","36","281","3049571","3017770033","Stuyvesant Heights"
"380388","Brooklyn","218","SUYDAM STREET","6","2018-10-03T00:00:00.000","Active","11237","40.700936","-73.924869","304","34","429","3073161","3032190011","Bushwick North"
"381509","Brooklyn","150","TOMPKINS AVENUE","20","2015-10-21T00:00:00.000","Discharged","11206","40.694047","-73.946052","303","36","261","3049131","3017670038","Bedford"
"381667","Brooklyn","400","TOMPKINS AVENUE","15","2017-10-27T00:00:00.000","Discharged","11216","40.683641","-73.94398","303","36","267","3052379","3018340039","Bedford"
"381896","Brooklyn","299","TROUTMAN STREET","8","2019-10-30T00:00:00.000","Discharged","11237","40.704057","-73.925353","304","34","427","3072379","3031750045","Bushwick North"
"383026","Brooklyn","1059","UNION STREET","32","2013-10-02T00:00:00.000","Discharged","11225","40.669706","-73.957885","309","35","325","3032872","3012660001","Crown Heights South"
"383342","Brooklyn","1578","UNION STREET","14","2013-10-02T00:00:00.000","Discharged","11213","40.668148","-73.93722","309","35","335","3037671","3014000042","Crown Heights South"
"396050","Brooklyn","1092","WILLMOHR STREET","39","2017-10-27T00:00:00.000","Discharged","11212","40.656896","-73.917927","317","42","890","3102613","3046920003","Rugby-Remsen Village"
"396399","Brooklyn","607","WILLOUGHBY AVENUE","9","2017-10-27T00:00:00.000","Discharged","11206","40.694373","-73.944934","303","36","25901","3048877","3017600070","Bedford"
"396446","Brooklyn","676","WILLOUGHBY AVENUE","21","2018-10-03T00:00:00.000","Discharged","11206","40.694655","-73.942323","303","36","283","3049209","3017690016","Stuyvesant Heights"
"397030","Brooklyn","627","WILSON AVENUE","4","2018-10-03T00:00:00.000","Discharged","11207","40.689693","-73.906348","304","37","409","3079776","3034360007","Bushwick North"
"397356","Brooklyn","1088","WINTHROP STREET","42","2019-10-28T00:00:00.000","Discharged","11212","40.661558","-73.923753","317","41","884","3100598","3046300006","Rugby-Remsen Village"
"398198","Brooklyn","140","WYCKOFF AVENUE","6","2019-10-30T00:00:00.000","Active","11237","40.703104","-73.917311","304","37","443","3074546","3032700036","Bushwick North"
"400527","Queens","34-25","9 STREET","6","2016-10-20T00:00:00.000","Discharged","11106","40.764403","-73.939913","401","26","39","4003850","4003240016","Queensbridge-Ravenswood-Long Island City"
"426670","Queens","102-01","39 AVENUE","13","2013-10-02T00:00:00.000","Discharged","11368","40.750458","-73.863847","403","21","405","4044252","4017680061","North Corona"
"426670","Queens","102-01","39 AVENUE","13","2017-10-27T00:00:00.000","Discharged","11368","40.750458","-73.863847","403","21","405","4044252","4017680061","North Corona"
"429525","Queens","48-36","41 STREET","6","2018-10-03T00:00:00.000","Discharged","11104","40.738843","-73.924314","402","26","18501","4002883","4002020048","Hunters Point-Sunnyside-West Maspeth"
"430826","Queens","108-42","43 AVENUE","6","2015-10-21T00:00:00.000","Discharged","11368","40.748828","-73.857231","404","21","401","4049357","4019990013","North Corona"
"448784","Queens","37-45","59 STREET","3","2019-10-28T00:00:00.000","Discharged","11377","40.749101","-73.90381","402","26","259","4027743","4012140029","Woodside"
"479674","Queens","67-26","78 STREET","12","2013-10-04T00:00:00.000","Discharged","11379","40.712311","-73.875432","405","30","619","4091467","4037740027","Middle Village"
"504325","Queens","35-38","94 STREET","16","2014-10-06T00:00:00.000","Discharged","11372","40.752097","-73.873387","403","25","273","4036131","4014670024","Jackson Heights"
"513337","Queens","34-21","102 STREET","23","2019-10-28T00:00:00.000","Active","11368","40.755338","-73.866158","403","21","379","4043077","4017360028","North Corona"
"629266","Queens","113-15","ATLANTIC AVENUE","8","2016-10-20T00:00:00.000","Discharged","11418","40.692714","-73.832812","409","28","124","4195673","4093200118","Richmond Hill"
"632114","Queens","413","BEACH 28 STREET","10","2017-10-27T00:00:00.000","Discharged","11691","40.597663","-73.761575","414","31","99801","4301459","4157930019","Far Rockaway-Bayswater"
"637086","Queens","29-32","BEACH CHANNEL DRIVE","107","2017-10-27T00:00:00.000","Discharged","11691","40.599573","-73.764215","414","31","992","4300850","4157440007","Hammels-Arverne-Edgemere"
"660750","Queens","18-06","GATEWAY BOULEVARD","27","2017-10-27T00:00:00.000","Discharged","11691","40.600555","-73.750704","414","31","101001","4298337","4155670021","Far Rockaway-Bayswater"
"667883","Queens","172-07","JAMAICA AVENUE","11","2015-10-21T00:00:00.000","Discharged","11432","40.707736","-73.787447","412","27","462","4209844","4098080012","Jamaica"
"671796","Queens","145-02","LAKEWOOD AVENUE","4","2018-10-03T00:00:00.000","Active","11435","40.690175","-73.803088","412","28","198","4258015","4119380003","South Jamaica"
"674857","Queens","224-14","LINDEN BOULEVARD","3","2017-10-27T00:00:00.000","Discharged","11411","40.693969","-73.736431","413","27","606","4274490","4127410007","Cambria Heights"
"689606","Queens","1851","PUTNAM AVENUE","7","2019-10-28T00:00:00.000","Discharged","11385","40.702575","-73.904375","405","34","551","4083053","4034710066","Ridgewood"
"703766","Queens","63-50","WETHEROLE STREET","71","2019-10-28T00:00:00.000","Discharged","11374","40.728215","-73.864232","406","29","693","4072455","4030940034","Rego Park"
"718522","Staten Island","49","BROWNELL STREET","3","2014-10-06T00:00:00.000","Discharged","10304","40.624134","-74.075239","501","49","27","5013807","5005280004","Stapleton-Rosebank"
"793709","Staten Island","410","WESTERVELT AVENUE","3","2018-10-03T00:00:00.000","Discharged","10301","40.638238","-74.08183","501","49","11","5000752","5000360083","West New Brighton-New Brighton-St. George"
"803868","Manhattan","2010","7 AVENUE","28","2018-10-03T00:00:00.000","Discharged","10027","40.806048","-73.950473","110","9","220","1079502","1019260029","Central Harlem South"
"804664","Manhattan","449","EAST 116 STREET","10","2015-10-21T00:00:00.000","Discharged","10029","40.795338","-73.93381","111","8","178","1053102","1017100021","East Harlem North"
"805865","Manhattan","224","WEST 116 STREET","10","2018-10-02T00:00:00.000","Discharged","10026","40.803731","-73.953758","110","9","218","1085307","1018310043","Central Harlem South"
"807595","Brooklyn","1311","AVENUE K","38","2019-10-28T00:00:00.000","Discharged","11230","40.622615","-73.96259","314","44","534","3179934","3067150042","Midwood"
"808235","Brooklyn","1165","EASTERN PARKWAY","16","2013-10-02T00:00:00.000","Discharged","11213","40.668731","-73.929758","308","41","349","3324648","3013910061","Crown Heights North"
"808235","Brooklyn","1165","EASTERN PARKWAY","16","2016-10-20T00:00:00.000","Discharged","11213","40.668731","-73.929758","308","41","349","3324648","3013910061","Crown Heights North"
"809284","Brooklyn","510","RIVERDALE AVENUE","22","2018-10-03T00:00:00.000","Discharged","11207","40.662633","-73.897584","305","42","1130","3085401","3038350026","East New York (Pennsylvania Ave)"
"809945","Brooklyn","437","WYONA STREET","6","2016-10-20T00:00:00.000","Discharged","11207","40.667802","-73.891877","305","42","1158","3084573","3037920019","East New York (Pennsylvania Ave)"
"810187","Queens","131","BEACH 121 STREET","10","2017-10-27T00:00:00.000","Discharged","11694","40.577027","-73.840607","414","32","93402","4312812","4162317502","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel"
"838109","Manhattan","452","ST NICHOLAS AVENUE","10","2019-10-30T00:00:00.000","Active","10027","40.815094","-73.948967","110","9","215","1059432","1019580041","Central Harlem North-Polo Grounds"
"856093","Bronx","1208","COLLEGE AVENUE",,"2015-10-21T00:00:00.000","Discharged","10456","40.833026","-73.913218","204","16","175","2114160","2024350009","East Concourse-Concourse Village"
"859472","Bronx","2261","BASSFORD AVENUE","3","2016-10-24T00:00:00.000","Discharged","10457","40.854454","-73.892976","206","15","385","2109525","2030500129","Claremont-Bathgate"
"878461","Queens","86-06","102 AVENUE","3","2014-10-06T00:00:00.000","Discharged","11416","40.681472","-73.853067","409","32","52","4532047","4090880003","Woodhaven"
"896120","Bronx","450","EAST 144 STREET","18","2018-10-03T00:00:00.000","Discharged","10454","40.812112","-73.918223","201","8","41","2115275","2022880032","Mott Haven-Port Morris"
"900402","Bronx","855","EAST 217 STREET","30","2016-10-20T00:00:00.000","Discharged","10467","40.880766","-73.859161","212","12","390","2116173","2046760110","Williamsbridge-Olinville"
"928348","Brooklyn","427","HERKIMER STREET",,"2015-10-21T00:00:00.000","Active","11213","40.67909","-73.939395","303","36","271","3392773","3018640046","Crown Heights North"
"931867","Staten Island","150","TRANTOR PLACE","11","2015-10-21T00:00:00.000","Discharged","10302","40.629719","-74.144247","501","49","247","5146053","5011330078","Port Richmond"
"937916","Queens","22-22","CORNAGA AVENUE",,"2017-11-03T00:00:00.000","Discharged","11691","40.602166","-73.756053","414","31","100802","4436386","4157060001","Far Rockaway-Bayswater"
