"date","project_id","title","borough","level_of_review","agency","certificate_number","public_private","action","project_type"
"2021-03-22T00:00:00.000","22208","Installation of a sealcoat soccer field, Peter Minuit Playground, East 108th Street, Park Avenue, and East 109th Street, Manhattan","Manhattan","Preliminary and Final","DPR","27708","Public","Calendared for Consent","Landscape architecture"
"2021-03-22T00:00:00.000","22207","Installation of a sealcoat soccer field, Bayside Playground, adjacent to Scholar's Academy, Beach Channel Drive and Beach 104th Street, Rockaway, Queens","Queens","Preliminary and Final","DPR","27707","Public","Calendared for Consent","Landscape architecture"
"2021-03-22T00:00:00.000","22206","Rehabilitation of the Hansborough Recreation Center and pool building, 35 West 134th Street, Manhattan","Manhattan","Preliminary","DPR","27706","Public","Calendared for Consent","Architecture"
"2021-03-22T00:00:00.000","22205","Reconstruction of a portion of Linden Park, adjacent to J.H.S. 166, Van Siclen Avenue and Stanley Avenue, Brooklyn","Brooklyn","Preliminary","DPR","27703","Public","Calendared for Consent","Landscape architecture"
"2021-03-22T00:00:00.000","22204","Reconstruction of a playground, Owl’s Head Park, Colonial Road between Senator Street and Wakeman Place, Brooklyn","Brooklyn","Preliminary","DPR","27704","Public","Calendared for Consent","Landscape architecture"
"2021-02-22T00:00:00.000","22149","Installation of a fenced-in trash enclosure and planters, 311 South 4th Street, Brooklyn","Brooklyn","Preliminary and Final","DOT","27676","Private","Calendared for Consent","Landscape architecture"
"2021-02-22T00:00:00.000","22185","Construction of a comfort station and maintenance building, Pier 97 between West 57th Street and West 59th Street, Manhattan","Manhattan","Final","DPR/HRPT","27687","Public","Calendared for Consent","Architecture"
"2021-02-22T00:00:00.000","22183","Construction of a seating area, Rockaway Beach, Shore Front Parkway between Beach 73rd Street and Beach 74th Street, Arverne, Queens","Queens","Final","DPR","27684","Public","Calendared for Consent","Landscape architecture"
"2021-02-22T00:00:00.000","22182","Construction of a seating area, Rockaway Beach, Shore Front Parkway at Beach 98th Street, Arverne, Queens","Queens","Final","DPR","27683","Public","Calendared for Consent","Landscape architecture"
"2021-02-22T00:00:00.000","22181","Construction of a seating area, Rockaway Beach, Shore Front Parkway at Beach 101st Street, Arverne, Queens","Queens","Final","DPR","27681","Public","Calendared for Consent","Landscape architecture"
"2021-02-22T00:00:00.000","22180","Construction of a seating area, Rockaway Beach, Shore Front Parkway at Beach 102nd Street, Arverne, Queens","Queens","Final","DPR","27682","Public","Calendared for Consent","Landscape architecture"
"2021-02-22T00:00:00.000","22179","Installation of a sealcoat soccer field, Wald Playground, adjacent to P.S. 188, Baruch Drive and East Houston Street, Manhattan","Manhattan","Preliminary and Final","DPR","27679","Public","Calendared for Consent","Landscape architecture"
"2021-02-22T00:00:00.000","22178","Reconstruction of a playground, James A. Bland Playground, 40th Road and Prince Street, Flushing, Queens","Queens","Final","DPR","27685","Public","Calendared for Consent","Landscape architecture"
"2021-02-22T00:00:00.000","22176","Design of prototypical pipe bollards for installation citywide","Citywide","Preliminary and Final","DOT","27688","Public","Calendared for Public Hearing","Street furniture"
"2021-02-22T00:00:00.000","22175","Construction of a cafe addition, storage building, and adjacent site work, McCarren Park House, McCarren Park, between Lorimer Street, Bedford Avenue, and Driggs Avenue, Brooklyn","Brooklyn","Final","DPR","27680","Public and Private","Calendared for Consent","Architecture"
"2021-02-22T00:00:00.000","22173","Construction of Bridge Park South, including an extension of the Harlem River Greenway, Exterior Street, the High Bridge, the East River, and the Alexander Hamilton Bridge, Bronx","Bronx","Preliminary","DPR","27678","Public","Calendared for Consent","Landscape architecture"
"2021-02-22T00:00:00.000","22189","Installation of security bollards, Carnegie Hall, 881 Seventh Avenue, West 57th Street and Seventh Avenue, Manhattan","Manhattan","Preliminary and Final","DOT/DCLA","27677","Public","Calendared for Consent","Street furniture"
"2021-02-22T00:00:00.000","22186","Reconstruction of an open space and driveway, adjacent to a comfort station, Owl Hollow Fields, Arthur Kill Road, Route 440 and Arden Avenue, Staten Island","Staten Island","Final","DPR","27686","Public","Calendared for Consent","Landscape architecture"
"2021-02-22T00:00:00.000","22135","Installation of a rooftop telecommunications cable, 131 Walnut Avenue, Bronx","Bronx","Preliminary and Final","DCAS","27675","Public and Private","Calendared for Consent","Building systems & Modifications"
"2021-01-19T00:00:00.000","22164","Reconstruction of an open space and driveway, adjacent to a comfort station, Owl Hollow Fields, Arthur Kill Road, Route 440 and Arden Avenue, Staten Island","Staten Island","Preliminary","DPR","27665","Public","Calendared for Consent","Landscape architecture"
"2021-01-19T00:00:00.000","22169","Rehabilitation of Engine Company 152, 256 Hylan Boulevard, Staten Island","Staten Island","Preliminary and Final","FDNY","27672","Public","Calendared for Consent","Architecture"
"2021-01-19T00:00:00.000","22168","Reconstruction of a Con Edison head house, Soundview Park, Bronx","Bronx","Preliminary and Final","EDC/DPR","27671","Private","Calendared for Consent","Architecture"
"2021-01-19T00:00:00.000","22167","Reconstruction of a Con Edison head house, Market Street, Food Center Drive, and the Bronx River, Bronx","Bronx","Preliminary and Final","EDC","27670","Private","Calendared for Consent","Architecture"
"2021-01-19T00:00:00.000","22166","Installation of a sealcoat soccer field, Vleigh Playground, adjacent to P.S. 165, 150-78 70th Road, Flushing, Queens","Queens","Preliminary and Final","DPR","27667","Public","Calendared for Consent","Landscape architecture"
"2021-01-19T00:00:00.000","22165","Rehabilitation of the Liberty Avenue War Memorial, Public Place Mall, Eldert Lane between Glenmore Avenue and Liberty Avenue, Brooklyn","Brooklyn","Preliminary","DPR","27666","Public","Calendared for Consent","Artwork"
"2021-01-19T00:00:00.000","22163","Construction of Thursby Basin Park, Elizabeth Road, Beach 63rd Street, Thursby Avenue, and Sommerville Basin, Arverne, Queens","Queens","Preliminary","DPR","27664","Public","Calendared for Consent","Landscape architecture"
"2021-01-19T00:00:00.000","22162","Installation of a sealcoat soccer field, P.S. 1, 335 East 152nd Street, Bronx","Bronx","Preliminary and Final","DOE","27663","Public","Calendared for Consent","Landscape architecture"
"2021-01-19T00:00:00.000","22161","Installation of educational signage at anaerobic digester tanks, Hunts Point Water Pollution Control Plant, Viele Avenue, Manida Street, Ryawa Avenue, and Barretto Street, Bronx","Bronx","Preliminary and Final","DEP","27662","Public","Calendared for Consent","Signage"
"2021-01-19T00:00:00.000","22160","Installation of an emergency generator hook-up, 70th Road Pump Station, Grand Central Parkway Service Road at 70th Road, Forest Hills, Queens","Queens","Preliminary and Final","DEP","27661","Public","Calendared for Consent","Building systems & Modifications"
"2021-01-19T00:00:00.000","22159","Construction of an electrical substation and conditioning building, and adjacent site work, Owls Head Wastewater Resource Recovery Facility, 6700 Shore Road, Brooklyn","Brooklyn","Preliminary","DEP","27660","Public","Calendared for Consent","Architecture"
"2021-01-19T00:00:00.000","22158","Reconstruction of a fueling station, 71st Police Precinct, 421 Empire Boulevard, Brooklyn","Brooklyn","Preliminary and Final","DDC/NYPD","27659","Public","Calendared for Consent","Building systems & Modifications"
"2021-01-19T00:00:00.000","22157","Installation of a manhole, vent pipe, and overfill signage, Engine Company 238, 205 Greenpoint Avenue, Brooklyn","Brooklyn","Preliminary and Final","DDC/FDNY","27658","Public","Calendared for Consent","Building systems & Modifications"
"2021-01-19T00:00:00.000","22156","Installation of a manhole, vent pipe, and overfill signage, Brooklyn 16 Garage, 922 Georgia Avenue, Brooklyn","Brooklyn","Preliminary and Final","DDC/DSNY","27657","Public","Calendared for Consent","Building systems & Modifications"
"2021-01-19T00:00:00.000","22155","Installation of Waterfront Nature Walk by George Trakas, Phase II & III, Newtown Creek Water Pollution Control Plant, 329 Greenpoint Avenue, Brooklyn","Brooklyn","Final","DCLA%/DDC/DEP","27655","Public","Calendared for Consent","Artwork"
"2021-01-19T00:00:00.000","22154","Installation of louvers, Building 3, 7th Floor, South Street between Seventh Avenue and Eighth Avenue, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","Preliminary and Final","BNYDC","27654","Private","Calendared for Consent","Building systems & Modifications"
"2021-01-19T00:00:00.000","22150","Construction of a prototypical comfort station and adjacent site work, Nameoke Park, Nameoke Avenue and Augustina Avenue, Far Rockaway, Queens","Queens","Final","DPR","27668","Public","Calendared for Consent","Architecture"
"2021-01-19T00:00:00.000","22136","Reconstruction of Pershing Square East Plaza, Park Avenue between East 41st Street and East 42nd Street, Manhattan","Manhattan","Final","DDC/DOT","27656","Public","Calendared for Consent","Landscape architecture"
"2021-01-19T00:00:00.000","22126","Installation of an artwork by Kameelah Janan Rasheed, Willoughby Square Park, Willoughby Street, Abolitionist Place (Duffield Street) and Gold Street, Brooklyn","Brooklyn","Conceptual","DCLA%/EDC","27674","Public","Calendared for Public Hearing","Artwork"
"2021-01-19T00:00:00.000","22104","Rehabilitation of the Arverne East Nature Preserve, Rockaway Beach, Edgemere Avenue between Beach 44th Street and Beach 56th Place, Arverne, Queens","Queens","Preliminary","DPR/DOT","27669","Public","Calendared for Consent","Landscape architecture"
"2021-01-19T00:00:00.000","21153","Installation of a door and lighting, 73rd Police Precinct, 1470 East New York Avenue, Brooklyn","Brooklyn","Preliminary and Final","NYPD","27673","Public","Calendared for Consent","Building systems & Modifications"
"2020-12-14T00:00:00.000","21503","Installation of two murals by Miguel Luciano, Metropolitan Hospital, 1902 Second Avenue, First Avenue between 97th Street and 99th Street and Second Avenue between 97th Street and 99th Street, Manhattan","Manhattan","Conceptual","EDC","27653","Public","Calendared for Public Hearing","Artwork"
"2020-12-14T00:00:00.000","22152","Installation of security bollards, Yeshiva Darchei Torah, 257 Beach 17th Street, Far Rockaway, Queens","Queens","Preliminary and Final","DOT","27639","Public","Calendared for Consent","Street furniture"
"2020-12-14T00:00:00.000","22151","Construction of a prototypical comfort station, Owl Hollow Fields, Arthur Kill Road, Route 440 and Arden Avenue, Staten Island","Staten Island","Final","DPR","27646","Public","Calendared for Consent","Architecture"
"2020-12-14T00:00:00.000","22148","Construction of a stoop and fenced-in area, 278 West 25th Street, Manhattan","Manhattan","Preliminary and Final","DOT","27638","Private","Calendared for Consent","Landscape architecture"
"2020-12-14T00:00:00.000","22147","Installation of an interim electrical cabinet and conduit, Little Neck Pump Station, 40th Avenue and 248th Street, Little Neck, Queens","Queens","Preliminary and Final","DEP","27636","Public","Calendared for Consent","Building systems & Modifications"
"2020-12-14T00:00:00.000","22146","Construction of a bulkhead (Fancy Foods), Hunts Point Food Distribution Center, Building B, 355 Food Center Drive, Bronx","Bronx","Preliminary","EDC","27651","Private","Calendared for Consent","Building systems & Modifications"
"2020-12-14T00:00:00.000","22145","Installation of a rooftop mechanical vent, Paerdegat Athletic Center, 1500 Paerdegat Avenue North, Brooklyn","Brooklyn","Preliminary and Final","DPR","27643","Public","Calendared for Consent","Building systems & Modifications"
"2020-12-14T00:00:00.000","22144","Restoration of Neon for West 59th Street Marine Transfer Station by Stephen Antonakos, 59th Street Marine Transfer Station, Pier 99, West 59th Street between 12th Avenue and the Hudson River, Manhattan","Manhattan","Final","DCLA%/DDC","27634","Public","Calendared for Consent","Artwork"
"2020-12-14T00:00:00.000","22142","Reconstruction of the Muscota Marsh east dock, Spuyten Duyvil Creek, West 218th Street and Indian Road, east of Inwood Hill Park and west of Columbia University's Baker Athletics Complex, Manhattan","Manhattan","Preliminary and Final","DPR","27645","Public","Calendared for Consent","Architecture"
"2020-12-14T00:00:00.000","22141","Reconstruction of Bayside Marina and a portion of the Brooklyn-Queens Greenway, 28-05 Cross Island Parkway at 28th Avenue, Bayside, Queens","Queens","Preliminary and Final","DPR","27644","Public and Private","Calendared for Consent","Landscape architecture"
"2020-12-14T00:00:00.000","22140","Construction of a reading garden, Bellerose Playground, adjacent to P.S. 133, 249th Street between 85th Avenue and 86th Avenue, Bellerose Manor, Queens","Queens","Preliminary and Final","DPR","27642","Public","Calendared for Consent","Landscape architecture"
"2020-12-14T00:00:00.000","22139","Installation of a sealcoat soccer field, P.S. 186, 7601 19th Avenue, Brooklyn","Brooklyn","Preliminary and Final","DOE","27637","Public","Calendared for Consent","Landscape architecture"
"2020-12-14T00:00:00.000","22138","Reconstruction of the 210th Street Playground, Cunningham Park, 210th Street, 73rd Avenue, and the Clearview Expressway, Oakland Gardens, Queens","Queens","Final","DPR","27648","Public","Calendared for Consent","Landscape architecture"
"2020-12-14T00:00:00.000","22137","Conservation of the Brownsville War Memorial by Charles C. Rumsey, Zion Triangle Plaza, Legion Street, East New York Avenue and Pitkin Avenue, Brooklyn","Brooklyn","Final","DDC/DOT/DPR","27635","Public","Calendared for Consent","Artwork"
"2020-12-14T00:00:00.000","22134","Installation of condensing units, Queens Zoo, 55-51 111th Street, Flushing Meadows Corona Park, Corona, Queens","Queens","Preliminary and Final","DPR/DCLA","27650","Public","Calendared for Consent","Building systems & Modifications"
"2020-12-14T00:00:00.000","22133","Removal of a distinctive sidewalk, Clove Lakes Park, Clove Road at Park Drive and Clove Road at Cheshire Place, Staten Island","Staten Island","Preliminary and Final","DOT","27640","Public","Calendared for Consent","Landscape architecture"
"2020-12-14T00:00:00.000","22131","Installation of louvers, Building 212, Flushing Avenue between Chauncey Avenue and Fourth Street, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","Preliminary and Final","BNYDC","27633","Private","Calendared for Consent","Building systems & Modifications"
"2020-12-14T00:00:00.000","22122","Loan of the portrait of Oliver Hazard Perry (1816) by John Wesley Jarvis, City Hall portrait collection, to the Peabody Essex Museum and Crystal Bridges Museum of American Art","Manhattan","Preliminary","PDC","27652","Public","Calendared for Consent","Artwork"
"2020-12-14T00:00:00.000","22118","Installation of an interpretive sign, Concrete Plant Park, Bronx River Greenway, Westchester Avenue, the Bronx River, Bruckner Boulevard, and the Amtrak railroad, Bronx","Bronx","Preliminary and Final","DPR/BRA","27649","Public","Calendared for Consent","Signage"
"2020-12-14T00:00:00.000","22112","Reconstruction of a portion of Kelly Playground, adjacent to P.S. 255, East 17th Street and Avenue S, Brooklyn","Brooklyn","Final","DPR","27647","Public","Calendared for Consent","Landscape architecture"
"2020-12-14T00:00:00.000","22070","Reconstruction of the playground, St. Vartan Park, First Avenue, East 36th Street, Second Avenue, and East 35th Street, Manhattan","Manhattan","Preliminary","DPR","27641","Public","Calendared for Consent","Landscape architecture"
"2020-11-16T00:00:00.000","22116","Rehabilitation of steel structures, Phase I, Concrete Plant Park, Bronx River Greenway, Westchester Avenue, the Bronx River, Bruckner Boulevard, and the Amtrak railroad, Bronx","Bronx","Preliminary and Final","DPR","27623","Public","Calendared for Consent","Building systems & Modifications"
"2020-11-16T00:00:00.000","22130","Installation of a pilot modular comfort station and adjacent site work, Luis Lopez Playground, Targee Street, Palma Drive, and Oder Avenue, Staten Island","Staten Island","Preliminary and Final","DPR","27630","Public","Calendared for Public Hearing","Architecture"
"2020-11-16T00:00:00.000","22129","Reconstruction of the Queens Storehouse (Allied II), 43 Meridian Road, Flushing Meadows Corona Park, Meridian Road between East Road and Van Wyck Expressway, Flushing, Queens","Queens","Preliminary","DPR","27631","Public","Calendared for Public Hearing","Building systems & Modifications"
"2020-11-16T00:00:00.000","22125","Restoration of windows, Building 22, Warrington Avenue, Fourth Street, and McDonough Avenue, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","Preliminary and Final","BNYDC","27608","Private","Calendared for Consent","Architecture"
"2020-11-16T00:00:00.000","22124","Installation of two louvers and a rooftop vent, Building 127, Third Street, Morris Avenue, Fourth Street, and McDonough Avenue, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","Preliminary and Final","BNYDC","27607","Private","Calendared for Consent","Architecture"
"2020-11-16T00:00:00.000","22123","Rehabilitation of the former Kensico Laboratory, Kensico Reservoir, 19 Westlake Drive, Mount Pleasant, Westchester County","Upstate","Final","DEP","27616","Public","Calendared for Consent","Architecture"
"2020-11-16T00:00:00.000","22121","Installation of security bollards, Pier 1, Brooklyn Bridge Park, Furman Street and Old Fulton Street, Brooklyn","Brooklyn","Preliminary and Final","DOT/BBP","27618","Public","Calendared for Consent","Street furniture"
"2020-11-16T00:00:00.000","22120","Installation of pre-engineered metal building addition, Anheuser-Busch warehouse/distribution facility and recycling center, Hunts Point Food Distribution Center, 500 Food Center Drive, Bronx","Bronx","Preliminary and Final","EDC","27627","Private","Calendared for Consent","Building systems & Modifications"
"2020-11-16T00:00:00.000","22119","Rehabilitation of the Queens Detention Center, 126-01 82nd Avenue, Kew Gardens, Queens","Queens","Preliminary and Final","DOC","27617","Public","Calendared for Consent","Building systems & Modifications"
"2020-11-16T00:00:00.000","22117","Construction of a public health laboratory, Harlem Hospital Center, Lenox Avenue, West 137th Street, Fifth Avenue, and West 136th Street, Manhattan","Manhattan","Final","EDC","27628","Public","Calendared for Consent","Architecture"
"2020-11-16T00:00:00.000","22115","Construction of a levee and tide gate (South Shore Coastal Resiliency), Hylan Boulevard and Oakwood Beach Wastewater Resource Recovery Facility, Staten Island","Staten Island","Final","DDC/DPR/DEP/DOT","27614","Public","Calendared for Consent","Landscape architecture"
"2020-11-16T00:00:00.000","22114","Construction of an ADA ramp at the Dairy, Central Park, East 65th Street transverse road between Center Drive and East Drive, Manhattan","Manhattan","Final","DPR/CPC","27626","Public","Calendared for Consent","Landscape architecture"
"2020-11-16T00:00:00.000","22113","Construction of Bushwick Inlet Park as part of the Greenpoint and Williamsburg waterfront, Phase III, Kent Avenue between North 9th Street and North 15th Street, Brooklyn","Brooklyn","Final","DPR","27624","Public","Calendared for Consent","Landscape architecture"
"2020-11-16T00:00:00.000","22111","Reconstruction of Davidson Park, Davidson Avenue between West 176th Street and West 177th Street, Bronx","Bronx","Final","DPR","27625","Public","Calendared for Consent","Landscape architecture"
"2020-11-16T00:00:00.000","22110","Reconstruction of soccer fields 1 & 6 as Phase IV of the reconstruction of the Red Hook Recreation Area, Clinton Street, Bay Street, and Court Street, Brooklyn","Brooklyn","Preliminary and Final","DPR","27632","Public","Calendared for Public Hearing","Landscape architecture"
"2020-11-16T00:00:00.000","22109","Reconstruction of a portion of Power Playground, Avenue N, Utica Avenue, Avenue O, and East 49th Street, Brooklyn","Brooklyn","Preliminary and Final","DPR","27622","Public","Calendared for Consent","Landscape architecture"
"2020-11-16T00:00:00.000","22106","Reconstruction of Rainey Park, Vernon Boulevard, 33rd Road, 34th Avenue, and the East River, Astoria, Queens","Queens","Preliminary","DPR","27620","Public","Calendared for Consent","Landscape architecture"
"2020-11-16T00:00:00.000","22103","Reconstruction of an open space, Court Square Park, Court Square West, Jackson Avenue, and Court Square East, Long Island City, Queens","Queens","Preliminary","DPR","27619","Public","Calendared for Consent","Landscape architecture"
"2020-11-16T00:00:00.000","22101","Construction of streetscape improvements, Bush Terminal Industrial Campus (Made in NY), between 41st Street, 1st Avenue, and 44th Street, and the waterfront, Brooklyn","Brooklyn","Final","EDC","27629","Public","Calendared for Consent","Landscape architecture"
"2020-11-16T00:00:00.000","22084","Reconstruction of Victory Boulevard Pump Station, 4435 Victory Boulevard, Staten Island","Staten Island","Preliminary and Final","DEP","27615","Public","Calendared for Consent","Architecture"
"2020-11-16T00:00:00.000","21938","Reconstruction of fueling facilities, New York Police Department, Highway Precinct No. 3, Cunningham Park, 198-15 Grand Central Parkway, Hollis, Queens","Queens","Preliminary and Final","DDC/DPR","27613","Public","Calendared for Consent","Building systems & Modifications"
"2020-11-16T00:00:00.000","21196","Installation of a long-term temporary commemoration to Tom Seaver, CitiField, 41 Seaver Way, (120-01 Roosevelt Avenue), Corona, Queens","Queens","Preliminary and Final","DPR","27621","Public and Private","Calendared for Consent","Landscape architecture"
"2020-11-16T00:00:00.000","20672","Installation of a rooftop canopy with photovoltaic panels, Mill Basin Branch Library, 2385 Ralph Avenue, Brooklyn","Brooklyn","Preliminary and Final","BPL","27611","Public","Calendared for Consent","Building systems & Modifications"
"2020-11-16T00:00:00.000","20671","Installation of a rooftop canopy with photovoltaic panels, Kings Highway Branch Library, 2115 Ocean Avenue, Brooklyn","Brooklyn","Preliminary and Final","BPL","27610","Public","Calendared for Consent","Building systems & Modifications"
"2020-11-16T00:00:00.000","20670","Installation of rooftop photovoltaic panels, Gerritsen Beach Branch Library, 2808 Gerritsen Avenue, Brooklyn","Brooklyn","Preliminary and Final","BPL","27612","Public","Calendared for Consent","Building systems & Modifications"
"2020-11-16T00:00:00.000","20669","Installation of a rooftop canopy with photovoltaic panels, Coney Island Branch Library, 1901 Mermaid Avenue, Brooklyn","Brooklyn","Preliminary and Final","BPL","27609","Public","Calendared for Consent","Building systems & Modifications"
"2020-10-19T00:00:00.000","22100","Installation of interim steel bracing, Queens District 1 Garage, 34-28 21st Street, Astoria, Queens","Queens","Preliminary and Final","DSNY","27603","Public","Calendared for Consent","Building systems & Modifications"
"2020-10-19T00:00:00.000","21946","Construction of an animal care center, 832 Shepherd Avenue, Brooklyn","Brooklyn","Final","DDC/DOHMH","27585","Public","Calendared for Consent","Architecture"
"2020-10-19T00:00:00.000","21898","Construction of flood protection measures (Brooklyn Bridge Montgomery Coastal Resiliency) and reconstruction of the East River Waterfront, Phases III, IV, and V, Brooklyn Bridge, South Street, Montgomery Street, and the East River, Manhattan","Manhattan","Preliminary","EDC","27605","Public","Calendared for Public Hearing","Landscape architecture"
"2020-10-19T00:00:00.000","22099","Reconstruction of a portion of Rainbow Playground, Sixth Avenue, between 55th Street and 56th Street, Brooklyn","Brooklyn","Preliminary and Final","DPR","27595","Public","Calendared for Consent","Landscape architecture"
"2020-10-19T00:00:00.000","22098","Construction of basketball courts, Faber Park, Richmond Terrace between Sharpe Avenue and Faber Street, Staten Island","Staten Island","Preliminary and Final","DPR","27594","Public","Calendared for Consent","Landscape architecture"
"2020-10-19T00:00:00.000","22097","Construction of a dog run, Shore Road Park, Shore Parkway, Fourth Avenue, and Shore Road, Brooklyn","Brooklyn","Preliminary and Final","DPR","27593","Public","Calendared for Consent","Landscape architecture"
"2020-10-19T00:00:00.000","22096","Installation of lighting at anaerobic digester tanks, Hunts Point Water Pollution Control Plant, Viele Avenue, Manida Street, Ryawa Avenue, and Barretto Street, Bronx","Bronx","Preliminary and Final","DEP","27588","Public","Calendared for Consent","Building systems & Modifications"
"2020-10-19T00:00:00.000","22095","Construction of a storage and maintenance building, Madison Square Park, Madison Avenue at East 23rd Street, Manhattan","Manhattan","Preliminary","DPR","27591","Public","Calendared for Consent","Architecture"
"2020-10-19T00:00:00.000","22094","Conservation and expansion of 7000 Eichen (7000 Oaks) by Joseph Beuys, 11th Avenue, West 22nd Street and 10th Avenue, Manhattan.","Manhattan","Preliminary","DOT","27590","Public","Calendared for Consent","Artwork"
"2020-10-19T00:00:00.000","22093","Rehabilitation of a comfort station, Kelly Park Playground, adjacent to P.S. 255, East 17th Street and Avenue S, Brooklyn","Brooklyn","Final","DPR","27601","Public","Calendared for Consent","Architecture"
"2020-10-19T00:00:00.000","22092","Reconstruction of a roof, Ranaqua, Bronx Park, Bronx River Parkway and Birchall Avenue, Bronx","Bronx","Final","DPR","27600","Public","Calendared for Consent","Building systems & Modifications"
"2020-10-19T00:00:00.000","22091","Reconstruction of a playground, James A. Bland Playground, 40th Road and Prince Street, Flushing, Queens","Queens","Preliminary","DPR","27592","Public","Calendared for Consent","Landscape architecture"
"2020-10-19T00:00:00.000","22090","Reconstruction of a portion of the playground, adjacent to P.S. 155 (William Paca School), First Avenue, East 117th Street, Second Avenue, and East 118th Street, Manhattan","Manhattan","Final","DPR","27599","Public","Calendared for Consent","Landscape architecture"
"2020-10-19T00:00:00.000","22088","Reconstruction of a portion of Starr Playground, Onderdonk Avenue and Willoughby Avenue, Ridgewood, Queens","Queens","Final","DPR","27598","Public","Calendared for Consent","Landscape architecture"
"2020-10-19T00:00:00.000","22087","Construction of an ADA-ramp and stair and adjacent site work, Benjamin Ward Visitor Center and Samuel L. Perry Center, Rikers Island, Bronx","Bronx","Preliminary and Final","DOC","27589","Public","Calendared for Consent","Landscape architecture"
"2020-10-19T00:00:00.000","22086","Reconstruction of a portion of Gorman Playground, 84th Street, 25th Avenue, 85th Street, and 30th Avenue, East Elmhurst, Queens","Queens","Final","DPR","27597","Public","Calendared for Consent","Landscape architecture"
"2020-10-19T00:00:00.000","22085","Construction of a Waterfowl Management Program Building, Kensico Reservoir, 19 Westlake Drive, Mount Pleasant, Westchester County","Upstate","Final","DEP","27587","Public","Calendared for Consent","Architecture"
"2020-10-19T00:00:00.000","22083","Construction of a skate park, Jerome Playground South, Jerome Avenue, Cross Bronx Expressway, and Townsend Avenue, Bronx","Bronx","Final","DPR","27596","Public","Calendared for Consent","Landscape architecture"
"2020-10-19T00:00:00.000","22067","Construction of a distinctive sidewalk as part of the Downtown Brooklyn and Fulton Mall streetscape master plan, 11 Hoyt Street, Hoyt Street, Livingston Street, and Elm Street, Brooklyn","Brooklyn","Preliminary","DOT","27606","Public and Private","Calendared for Public Hearing","Distinctive sidewalks"
"2020-10-19T00:00:00.000","22063","Installation of a barge, gangway, storage shed, and adjacent site work to accommodate citywide ferry service, including a parking lot and pathway, Ferry Point Park west of the Whitestone Bridge, between the Hutchinson River Parkway and the East River, Bronx","Bronx","Preliminary and Final","EDC/DPR","27604","Public and Private","Calendared for Consent","Landscape architecture"
"2020-10-19T00:00:00.000","22107","Reconstruction of a portion of Grant Park, East 169th Street, Morris Avenue, and East 170th Street, Bronx","Bronx","Final","DPR","27602","Public","Calendared for Consent","Landscape architecture"
"2020-10-19T00:00:00.000","22059","Design of an interpretive sign, Newtown Creek Wastewater Resource Recovery Facility, 329 Greenpoint Avenue, Brooklyn","Brooklyn","Preliminary and Final","DEP","27586","Public","Calendared for Consent","Signage"
"2020-09-14T00:00:00.000","22069","Reconstruction of Playground 278, adjacent to P.S. 278, Marine Park, Stuart Street, Fillmore Avenue, and Madison Place, Brooklyn","Brooklyn","Preliminary","DPR","27584","Public","Calendared for Public Hearing","Landscape architecture"
"2020-09-14T00:00:00.000","21830","Construction of a public health laboratory, Harlem Hospital Center, Lenox Avenue, West 137th Street, Fifth Avenue, and West 136th Street, Manhattan","Manhattan","Preliminary","EDC","27583","Public","Calendared for Consent","Architecture"
"2020-09-14T00:00:00.000","20997","Installation of streetscape improvements, Mermaid Avenue from West 21st Street to West 37th Street, Coney Island, Brooklyn","Brooklyn","Preliminary and Final","DOT","27578","Public","Calendared for Consent","Landscape architecture"
"2020-09-14T00:00:00.000","22082","Construction of a stormwater detention wetland, Staten Island Bluebelt, Todt Hill Road and Whitlock Avenue, New Creek Watershed, Staten Island","Staten Island","Final","DEP","27576","Public","Calendared for Consent","Landscape architecture"
"2020-09-14T00:00:00.000","22079","Reconstruction of Ocean Hill Playground, adjacent to I.S. 55, Bergen Street, Rockaway Avenue, and Dean Street, Brooklyn","Brooklyn","Preliminary and Final","DPR","27580","Public","Calendared for Consent","Landscape architecture"
"2020-09-14T00:00:00.000","22078","Construction of a levee and tide gate (South Shore Coastal Resiliency), Hylan Boulevard and Oakwood Beach Wastewater Resource Recovery Facility, Staten Island","Staten Island","Preliminary","DPR/DOT/DEP","27582","Public","Calendared for Consent","Landscape architecture"
"2020-09-14T00:00:00.000","22077","Construction of a floodwall and adjacent site work (South Shore Coastal Resiliency), Oakwood Beach Wastewater Resource Recovery Facility, Staten Island","Staten Island","Preliminary","DPR/DOT/DEP","27581","Public","Calendared for Consent","Landscape architecture"
"2020-09-14T00:00:00.000","22076","Construction of anaerobic digester tanks, a pumping station, and adjacent site work, Hunts Point Water Pollution Control Plant, Viele Avenue, Manida Street, Ryawa Avenue, and Barretto Street, Bronx","Bronx","Final","DEP/DOT","27577","Public","Calendared for Consent","Architecture"
"2020-09-14T00:00:00.000","22075","Installation of a louver, Engine Company 64/Ladder 47, 1214-1220 Castle Hill Avenue, Bronx","Bronx","Preliminary and Final","DDC","27575","Public","Calendared for Consent","Building systems & Modifications"
