"trackerid","fmsid","title","summary","currentphase","designpercentcomplete","procurementpercentcomplete","constructionpercentcomplete","designstart","designprojectedcompletion","designadjustedcompletion","designactualcompletion","procurementstart","procurementprojectedcompletion","procurementadjustedcompletion","procurementactualcompletion","constructionstart","constructionprojectedcom","constructionadjustedcompletion","constructionactualcompletion","totalfunding","projectliaison","lastupdated","fundingsource","name","parkid","latitude","longitude","borough"
"1033","846 P-2PLRQ12","Dyker Beach Park Paths and Brizzi Playground Reconstruction","This project will reconstruct Brizzi Playground and the paths adjacent to Ben Vitale Fields in Dyker Beach Park.","completed","100.0","100.0","100.0","2010-11-01T00:00:00.000","2012-04-01T00:00:00.000",,"2012-07-01T00:00:00.000","2012-07-01T00:00:00.000","2013-04-01T00:00:00.000",,"2013-10-01T00:00:00.000","2013-11-01T00:00:00.000","2014-11-01T00:00:00.000","2014-11-01T00:00:00.000","2014-11-01T00:00:00.000","$874,000","Davey Ives","2022-08-17T00:00:00.000","Borough President, City Council","10 Ave., New Utrecht Ave. bet. 43 St. and 42 St.","B162","40.642418","-73.994649","Brooklyn"
"1033","846 P-2PLRQ12","Dyker Beach Park Paths and Brizzi Playground Reconstruction","This project will reconstruct Brizzi Playground and the paths adjacent to Ben Vitale Fields in Dyker Beach Park.","completed","100.0","100.0","100.0","2010-11-01T00:00:00.000","2012-04-01T00:00:00.000",,"2012-07-01T00:00:00.000","2012-07-01T00:00:00.000","2013-04-01T00:00:00.000",,"2013-10-01T00:00:00.000","2013-11-01T00:00:00.000","2014-11-01T00:00:00.000","2014-11-01T00:00:00.000","2014-11-01T00:00:00.000","$874,000","Davey Ives","2022-08-17T00:00:00.000","Borough President, City Council","Cropsey & Bay 8","B028","40.6059442","-74.0204714","Brooklyn"
"7269","846 P-414BCAP","Broad Channel American Park Field Reconstruction","This project will reconstruct the asphalt ballfield in Broad Channel American Park.","design","90.0","0.0","0.0","2020-11-01T00:00:00.000","2022-05-01T00:00:00.000",,,,,,,,,,,"Between $3 million and $5 million","Mike Dockett","2022-08-17T00:00:00.000","City Council","Cross Bay Boulevard and West 22nd Road","Q467","40.596399","-73.822819","Queens"
"10238",,"Broad Channel American Park Parking Lot and Shad Creek Road Reconstruction","This project will reconstruct the parking lot at Broad Channel American Park.","proposed","0.0","0.0","0.0",,,,,,,,,,,,,"Between $3 million and $5 million",,"2022-08-17T00:00:00.000","Mayoral","parking lot of Broad Channel American Park, along with Shad Creek Road and the parking lot entrance road","Q467","40.596391","-73.82274","Queens"
"8783","846 P-41417PG","Broad Channel Park Reconstruction","This project will reconstruct the entry plaza, including new benches, pavement and fencing, at Broad Channel Park.","completed","100.0","100.0","100.0","2017-10-01T00:00:00.000","2019-04-01T00:00:00.000",,"2019-02-01T00:00:00.000","2019-02-01T00:00:00.000","2019-11-01T00:00:00.000","2021-02-01T00:00:00.000","2021-06-01T00:00:00.000","2021-07-01T00:00:00.000","2022-07-01T00:00:00.000",,"2022-06-01T00:00:00.000","$2,259,000","Mike Dockett","2022-08-17T00:00:00.000","Borough President, City Council","East 16th Road, Cross Bay Boulevard, Channel Road","Q460","40.60102","-73.819769","Queens"
"6289","846 P-307BMAP","Broadway Malls Reconstruction","This project will reconstruct landscapes, pavements, fences and benches at several malls along Broadway from West 102nd to 104th Streets and from West 137th to 139th Streets.","completed","100.0","100.0","100.0","2015-11-01T00:00:00.000","2016-09-01T00:00:00.000","2017-06-01T00:00:00.000","2017-06-01T00:00:00.000","2017-06-01T00:00:00.000","2018-03-01T00:00:00.000","2018-09-01T00:00:00.000","2018-06-01T00:00:00.000","2018-08-01T00:00:00.000","2019-08-01T00:00:00.000","2020-12-01T00:00:00.000","2020-12-01T00:00:00.000","$1,576,000","Steve Simon","2022-08-17T00:00:00.000","Borough PresidentCity CouncilMayoral","Broadway, Columbus Circle to West 110 Street","M094","40.800543","-73.967987","Manhattan"
"1353111","846 P-3INWDPK","Inwood Hill Park Paths Reconstruction","This project will reconstruct paths in Inwood Hill Park.","construction","100.0","100.0","0.0","2021-03-01T00:00:00.000","2022-09-01T00:00:00.000",,"2022-04-01T00:00:00.000","2021-12-01T00:00:00.000","2022-05-01T00:00:00.000",,"2022-03-01T00:00:00.000","2022-06-01T00:00:00.000","2022-08-01T00:00:00.000",,,"$700,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral",,"M042","40.872427","-73.924244","Manhattan"
"6289","846 P-307BMAP","Broadway Malls Reconstruction","This project will reconstruct landscapes, pavements, fences and benches at several malls along Broadway from West 102nd to 104th Streets and from West 137th to 139th Streets.","completed","100.0","100.0","100.0","2015-11-01T00:00:00.000","2016-09-01T00:00:00.000","2017-06-01T00:00:00.000","2017-06-01T00:00:00.000","2017-06-01T00:00:00.000","2018-03-01T00:00:00.000","2018-09-01T00:00:00.000","2018-06-01T00:00:00.000","2018-08-01T00:00:00.000","2019-08-01T00:00:00.000","2020-12-01T00:00:00.000","2020-12-01T00:00:00.000","$1,576,000","Steve Simon","2022-08-17T00:00:00.000","Borough PresidentCity CouncilMayoral","Broadway, West 135 Street to West 156 Streets","M095","40.822004","-73.953673","Manhattan"
"10203",,"Ranaqua Exterior Reconstruction","This project will reconstruct the exterior facade at Ranaqua in Bronx Park.","proposed","0.0","0.0","0.0",,,,,,,,,,,,,"Greater than $10 million","Mike Ortiz","2022-08-17T00:00:00.000","Mayoral","1 Bronx River Parkway","X002","40.858895","-73.768059","Bronx"
"9433","846 P-1RNQARF","Ranaqua Roof Reconstruction","This project will reconstruct the roof at Ranaqua in Bronx Park.","construction","100.0","100.0","0.0","2019-10-01T00:00:00.000","2020-09-01T00:00:00.000",,"2020-11-01T00:00:00.000","2020-11-01T00:00:00.000","2021-07-01T00:00:00.000","2022-05-01T00:00:00.000","2022-06-01T00:00:00.000","2022-08-01T00:00:00.000","2024-02-01T00:00:00.000",,,"$4,149,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Birchall Avenue near Bronx River Parkway","X002","40.847161","-73.870379","Bronx"
"9449","846 P-1RNQRMP","Ranaqua Maintenance and Operations Storehouse Ramp Reconstruction","This project will reconstruct the loading ramp at Ranaqua in Bronx Park.","procurement","100.0","5.0","0.0","2019-10-01T00:00:00.000","2020-10-01T00:00:00.000","2020-12-01T00:00:00.000","2020-12-01T00:00:00.000","2020-12-01T00:00:00.000","2021-08-01T00:00:00.000","2022-11-01T00:00:00.000",,,,,,"Between $3 million and $5 million","Mike Ortiz","2022-08-17T00:00:00.000","Mayoral","Birchall Avenue near Bronx River Parkway","X002","40.847236","-73.869626","Bronx"
"7280","846 P-1PELDOG","Bronx Park Dog Run Construction","This project will construct a dog run in Bronx Park, west of the intersection of Bronx Park East and Boston Road.","completed","100.0","100.0","100.0","2016-02-01T00:00:00.000","2017-01-01T00:00:00.000",,"2017-03-01T00:00:00.000","2017-03-01T00:00:00.000","2017-11-01T00:00:00.000","2018-06-01T00:00:00.000","2018-05-01T00:00:00.000","2018-06-01T00:00:00.000","2019-06-01T00:00:00.000",,"2019-06-01T00:00:00.000","$550,000","Mike Ortiz","2022-08-17T00:00:00.000","Borough PresidentCity CouncilMayoral","Bronx Park East and Boston Road","X002","40.855588","-73.870106","Bronx"
"10108","846 P-1PBEAST","Bronx Park East Botanical Garden Pedestrian Access Ramp Construction","This project will construct an ADA-accessible pedestrian ramp to the New York Botanical Garden in Bronx Park.","design","5.0","0.0","0.0","2022-06-01T00:00:00.000",,,,,,,,,,,,"Between $3 million and $5 million","Mike Ortiz","2022-08-17T00:00:00.000","City Council","Bronx Park East and Waring Avenue","X002","40.859143","-73.876507","Bronx"
"8773","846 P-1BXPFIT","Bronx Park Adult Fitness Equipment Construction","This project will construct an adult fitness area in Bronx Park.","completed","100.0","100.0","100.0","2017-03-01T00:00:00.000","2017-12-01T00:00:00.000",,"2017-11-01T00:00:00.000","2017-11-01T00:00:00.000","2018-08-01T00:00:00.000","2019-02-01T00:00:00.000","2019-01-01T00:00:00.000","2019-03-01T00:00:00.000","2020-03-01T00:00:00.000",,"2019-07-01T00:00:00.000","$276,000","Mike Ortiz","2022-08-17T00:00:00.000","City CouncilMayoral","Bronx Park East between Arnow Avenue and Britton Street","X002","40.860102","-73.874847","Bronx"
"6262","846 P-111BFIT","Bronx Park Brady Playground Adult Fitness Equipment Construction","This project will construct adult fitness equipment and miscellaneous site work and convert a tennis court to a basketball court in Bronx Park.","completed","100.0","100.0","100.0","2014-01-01T00:00:00.000","2014-12-01T00:00:00.000","2015-01-01T00:00:00.000","2015-01-01T00:00:00.000","2015-01-01T00:00:00.000","2015-10-01T00:00:00.000","2016-04-01T00:00:00.000","2016-01-01T00:00:00.000","2016-03-01T00:00:00.000","2017-03-01T00:00:00.000",,"2017-01-01T00:00:00.000","$176,000","Mike Ortiz","2022-08-17T00:00:00.000","City Council","Bronx Park East between Brady Avenue and Unionport Road","X002","40.851381","-73.869903","Bronx"
"9613","846 P-111BPWF","Bronx Park Skate Park Drinking Fountain Construction","This project will construct water service and a drinking fountain at the skate park in Bronx Park.","procurement","100.0","60.0","0.0","2020-01-01T00:00:00.000","2021-01-01T00:00:00.000",,"2021-02-01T00:00:00.000","2021-02-01T00:00:00.000","2021-10-01T00:00:00.000","2022-06-01T00:00:00.000",,,,,,"Less than $1 million","Mike Ortiz","2022-08-17T00:00:00.000","City Council","Bronx Park East between Britton Avenue and Arnow Avenue","X002","40.867062","-73.871261","Bronx"
"1185","846 P-104FISH","Bronx Park Anadromous Fish Passage Reconstruction","This project will install a specially-built passage to help fish swim upstream. The passage will establish a sustainable herring population on the river by providing access to freshwater spawning habitat. The project will also include a canoe portage, reconstruction of parts of the dam, fencing, a new picnic area and restoration of the surrounding ecosystem.","completed","100.0","100.0","100.0","2011-04-01T00:00:00.000","2012-04-01T00:00:00.000",,"2012-05-01T00:00:00.000","2012-05-01T00:00:00.000","2013-01-01T00:00:00.000",,"2013-01-01T00:00:00.000","2013-04-01T00:00:00.000","2014-12-01T00:00:00.000","2014-12-01T00:00:00.000","2014-12-01T00:00:00.000","$1,628,000","Mike Ortiz","2022-08-17T00:00:00.000","Borough PresidentMayoralPrivateState","Bronx River at East 182nd Street","X002","40.843399","-73.876561","Bronx"
"6574","846 P-6PDRFQX","Bronx and Queens Roofing Systems Reconstruction (CNYG-315MA)","This project will reconstruct roofing systems at various sites in the Bronx and Queens.","completed","100.0","100.0","100.0","2014-07-01T00:00:00.000","2014-07-01T00:00:00.000",,"2015-10-01T00:00:00.000","2015-10-01T00:00:00.000","2016-07-01T00:00:00.000","2017-02-01T00:00:00.000","2017-01-01T00:00:00.000","2017-03-01T00:00:00.000","2019-03-01T00:00:00.000",,"2018-10-01T00:00:00.000","$1,548,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Burke Ave., E. 180 St. bet. Dr. Kazamiroff Blvd., Southern Blvd. and Bronx Park E., Unionport Rd.","X002","40.854371","-73.869677","Bronx, Queens"
"6574","846 P-6PDRFQX","Bronx and Queens Roofing Systems Reconstruction (CNYG-315MA)","This project will reconstruct roofing systems at various sites in the Bronx and Queens.","completed","100.0","100.0","100.0","2014-07-01T00:00:00.000","2014-07-01T00:00:00.000",,"2015-10-01T00:00:00.000","2015-10-01T00:00:00.000","2016-07-01T00:00:00.000","2017-02-01T00:00:00.000","2017-01-01T00:00:00.000","2017-03-01T00:00:00.000","2019-03-01T00:00:00.000",,"2018-10-01T00:00:00.000","$1,548,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","109 Street between 46-47 Avenues","Q450","40.747662","-73.854535","Bronx, Queens"
"6574","846 P-6PDRFQX","Bronx and Queens Roofing Systems Reconstruction (CNYG-315MA)","This project will reconstruct roofing systems at various sites in the Bronx and Queens.","completed","100.0","100.0","100.0","2014-07-01T00:00:00.000","2014-07-01T00:00:00.000",,"2015-10-01T00:00:00.000","2015-10-01T00:00:00.000","2016-07-01T00:00:00.000","2017-02-01T00:00:00.000","2017-01-01T00:00:00.000","2017-03-01T00:00:00.000","2019-03-01T00:00:00.000",,"2018-10-01T00:00:00.000","$1,548,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Crotona Park North to South, Fulton Av to Southern Blvd & Crotona Park East","X010","40.84048","-73.897652","Bronx, Queens"
"6574","846 P-6PDRFQX","Bronx and Queens Roofing Systems Reconstruction (CNYG-315MA)","This project will reconstruct roofing systems at various sites in the Bronx and Queens.","completed","100.0","100.0","100.0","2014-07-01T00:00:00.000","2014-07-01T00:00:00.000",,"2015-10-01T00:00:00.000","2015-10-01T00:00:00.000","2016-07-01T00:00:00.000","2017-02-01T00:00:00.000","2017-01-01T00:00:00.000","2017-03-01T00:00:00.000","2019-03-01T00:00:00.000",,"2018-10-01T00:00:00.000","$1,548,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","(Southeast) West Main Drive to Eastern Side of Gold Course","Q015","40.698395","-73.858397","Bronx, Queens"
"6574","846 P-6PDRFQX","Bronx and Queens Roofing Systems Reconstruction (CNYG-315MA)","This project will reconstruct roofing systems at various sites in the Bronx and Queens.","completed","100.0","100.0","100.0","2014-07-01T00:00:00.000","2014-07-01T00:00:00.000",,"2015-10-01T00:00:00.000","2015-10-01T00:00:00.000","2016-07-01T00:00:00.000","2017-02-01T00:00:00.000","2017-01-01T00:00:00.000","2017-03-01T00:00:00.000","2019-03-01T00:00:00.000",,"2018-10-01T00:00:00.000","$1,548,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Myrtle Avenue, Union Turnpike, Park Lane South","Q015","40.701489","-73.859397","Bronx, Queens"
"6574","846 P-6PDRFQX","Bronx and Queens Roofing Systems Reconstruction (CNYG-315MA)","This project will reconstruct roofing systems at various sites in the Bronx and Queens.","completed","100.0","100.0","100.0","2014-07-01T00:00:00.000","2014-07-01T00:00:00.000",,"2015-10-01T00:00:00.000","2015-10-01T00:00:00.000","2016-07-01T00:00:00.000","2017-02-01T00:00:00.000","2017-01-01T00:00:00.000","2017-03-01T00:00:00.000","2019-03-01T00:00:00.000",,"2018-10-01T00:00:00.000","$1,548,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","25th Avenue & 98 Street","Q373","40.76551","-73.871423","Bronx, Queens"
"6574","846 P-6PDRFQX","Bronx and Queens Roofing Systems Reconstruction (CNYG-315MA)","This project will reconstruct roofing systems at various sites in the Bronx and Queens.","completed","100.0","100.0","100.0","2014-07-01T00:00:00.000","2014-07-01T00:00:00.000",,"2015-10-01T00:00:00.000","2015-10-01T00:00:00.000","2016-07-01T00:00:00.000","2017-02-01T00:00:00.000","2017-01-01T00:00:00.000","2017-03-01T00:00:00.000","2019-03-01T00:00:00.000",,"2018-10-01T00:00:00.000","$1,548,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","20 Avenue between 123 Street and 124 Street","Q011","40.781304","-73.844381","Bronx, Queens"
"6233","846 P-1PNYR07","Bronx River Channel Restoration","This project will restore and enlarge the main (western) channel of the Bronx River around Forest Island, remove invasive species, and plant new trees in Bronx Park.","procurement","100.0","5.0","0.0","2014-10-01T00:00:00.000","2015-05-01T00:00:00.000","2020-12-01T00:00:00.000","2020-12-01T00:00:00.000","2020-12-01T00:00:00.000","2021-08-01T00:00:00.000","2022-10-01T00:00:00.000",,,,,,"Between $1 million and $3 million",,"2022-08-17T00:00:00.000","Mayoral","East 180th Street, Southern Boulevard and Bronx Park East","X002","40.867758","-73.873865","Bronx"
"7296","846 P-103WPBC","Waring Playground Reconstruction","This project will reconstruct the basketball courts and the playground at Waring Playground in Bronx Park.","completed","100.0","100.0","100.0","2017-10-01T00:00:00.000","2018-10-01T00:00:00.000","2018-12-01T00:00:00.000","2018-12-01T00:00:00.000","2018-12-01T00:00:00.000","2019-09-01T00:00:00.000","2021-02-01T00:00:00.000","2021-05-01T00:00:00.000","2021-07-01T00:00:00.000","2022-07-01T00:00:00.000",,"2022-03-01T00:00:00.000","$3,600,000","Mike Ortiz","2022-08-17T00:00:00.000","Borough PresidentCity CouncilMayoralState","Located at Waring Avenue and Bronx Park East.","X002","40.860245","-73.871476","Bronx"
"4745","846 P-1PELBRV","Bronx River Park Greenway Construction","This project will reconstruct an existing portion and construct a new portion of the Bronx River Greenway.","completed","100.0","100.0","100.0","2010-07-01T00:00:00.000","2014-01-01T00:00:00.000","2014-09-01T00:00:00.000","2014-10-01T00:00:00.000","2014-10-01T00:00:00.000","2015-07-01T00:00:00.000","2015-10-01T00:00:00.000","2015-09-01T00:00:00.000","2015-11-01T00:00:00.000","2017-02-01T00:00:00.000","2017-06-01T00:00:00.000","2017-06-01T00:00:00.000","$2,899,000","Mike Ortiz","2022-08-17T00:00:00.000","Borough President, City Council, Federal","Unionport Road and Allerton Avenue","X002","40.853752","-73.870136","Bronx"
"1330111","846 P-1BRXPK1","Bronx River Parkway Paths Reconstruction","This project will reconstruct paths in Bronx River Parkway.","construction","100.0","100.0","0.0","2021-09-01T00:00:00.000","2022-09-01T00:00:00.000",,"2022-03-01T00:00:00.000","2020-02-01T00:00:00.000","2020-07-01T00:00:00.000",,"2022-03-01T00:00:00.000",,,,,"$600,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral",,"X004","40.87692","-73.869097","Bronx"
"7387","846 P-112LACE","Bronx River (Shoelace) Park Link Reconstruction","This project will reconstruct paths and drainage systems, construct new entrances, and bioswales and rain gardens, and formalize the Bronx River Greenway in Shoelace Park.","completed","100.0","100.0","100.0","2016-11-01T00:00:00.000","2017-10-01T00:00:00.000","2018-07-01T00:00:00.000","2018-07-01T00:00:00.000","2018-07-01T00:00:00.000","2019-04-01T00:00:00.000","2019-09-01T00:00:00.000","2019-09-01T00:00:00.000","2019-11-01T00:00:00.000","2021-04-01T00:00:00.000",,"2021-04-01T00:00:00.000","$5,124,000","Mike Ortiz","2022-08-17T00:00:00.000","Borough PresidentCity CouncilFederalMayoral","Bronx Boulevard between 212th Street and 229th Street.","X004","40.88665","-73.866203","Bronx"
"10129","846 P-112SHLP","Shoelace Park Fitness Equipment Construction","This project will construct fitness equipment in Shoelace Park.","design","35.0","0.0","0.0","2022-01-01T00:00:00.000","2023-01-01T00:00:00.000",,,,,,,,,,,"Between $1 million and $3 million","Mike Ortiz","2022-08-17T00:00:00.000","City CouncilMayoral","Bronx Boulevard between East 211th Street and East 229th Street","X004","40.874304","-73.871931","Bronx"
"6117","846 P-1SHOEBS","Shoelace Park Green Infrastructure Construction Phase 1","This project will construct green infrastructure to capture storm water and stabilize hillsides and slopes at Shoelace Park.","completed","100.0","100.0","100.0","2012-03-01T00:00:00.000","2014-06-01T00:00:00.000","2015-12-01T00:00:00.000","2016-02-01T00:00:00.000","2016-02-01T00:00:00.000","2016-11-01T00:00:00.000","2017-03-01T00:00:00.000","2017-03-01T00:00:00.000","2017-07-01T00:00:00.000","2018-07-01T00:00:00.000",,"2018-07-01T00:00:00.000","$357,000",,"2022-08-17T00:00:00.000","Federal","Bronx Boulevard between East 227th and East 228th Streets","X004","40.88724528","-73.866045","Bronx"
"6158","846 P-1CROT06","Bronx River Park 233rd Street Bikeway Reconstruction","This project will reconstruct the paths, landscape and staircase at East 233rd Street in Bronx River Park.","completed","100.0","100.0","100.0","2012-04-01T00:00:00.000","2014-04-01T00:00:00.000","2016-01-01T00:00:00.000","2015-08-01T00:00:00.000","2015-08-01T00:00:00.000","2016-05-01T00:00:00.000","2016-12-01T00:00:00.000","2016-10-01T00:00:00.000","2016-11-01T00:00:00.000","2018-01-01T00:00:00.000","2019-05-01T00:00:00.000","2019-05-01T00:00:00.000","$2,323,000","Mike Ortiz","2022-08-17T00:00:00.000","Mayoral","East 233rd Street and the Bronx River","X004","40.895724","-73.861843","Bronx"
"9653","846 P-6CWREWA","Bronx and Manhattan Retaining Wall Reconstruction","This project will reconstruct retaining walls at various parks in the Bronx and Manhattan.","design","35.0","0.0","0.0","2021-06-01T00:00:00.000","2022-06-01T00:00:00.000",,,,,,,,,,,"Between $5 million and $10 million","Contact Us","2022-08-17T00:00:00.000","Mayoral","Lafayette Avenue, Bronx Park, Burke Avenue, City Line","X004","40.896474","-73.860178","BronxManhattan"
"9653","846 P-6CWREWA","Bronx and Manhattan Retaining Wall Reconstruction","This project will reconstruct retaining walls at various parks in the Bronx and Manhattan.","design","35.0","0.0","0.0","2021-06-01T00:00:00.000","2022-06-01T00:00:00.000",,,,,,,,,,,"Between $5 million and $10 million","Contact Us","2022-08-17T00:00:00.000","Mayoral","Dyckman Street, Hudson River, Harlem River Ship Canal","M042","40.868884","-73.926499","BronxManhattan"
"9653","846 P-6CWREWA","Bronx and Manhattan Retaining Wall Reconstruction","This project will reconstruct retaining walls at various parks in the Bronx and Manhattan.","design","35.0","0.0","0.0","2021-06-01T00:00:00.000","2022-06-01T00:00:00.000",,,,,,,,,,,"Between $5 million and $10 million","Contact Us","2022-08-17T00:00:00.000","Mayoral","Broadway, Isham Street, Inwood Park","M043","40.868995","-73.919207","BronxManhattan"
"9653","846 P-6CWREWA","Bronx and Manhattan Retaining Wall Reconstruction","This project will reconstruct retaining walls at various parks in the Bronx and Manhattan.","design","35.0","0.0","0.0","2021-06-01T00:00:00.000","2022-06-01T00:00:00.000",,,,,,,,,,,"Between $5 million and $10 million","Contact Us","2022-08-17T00:00:00.000","Mayoral","Fort Washington & Haven Avenues, West 173 Street","M099","40.847146","-73.940812","BronxManhattan"
"9653","846 P-6CWREWA","Bronx and Manhattan Retaining Wall Reconstruction","This project will reconstruct retaining walls at various parks in the Bronx and Manhattan.","design","35.0","0.0","0.0","2021-06-01T00:00:00.000","2022-06-01T00:00:00.000",,,,,,,,,,,"Between $5 million and $10 million","Contact Us","2022-08-17T00:00:00.000","Mayoral","West 158 Street between Amsterdam Avenue and Broadway","M398","40.833944","-73.942326","BronxManhattan"
"6285","846 P-109PAR2","Parque de los Ninos Softball Field and Running Track Construction","This project will reconstruct the softball field with a natural grass outfield and a running track with artificial turf multiuse infield at Parque de los Ninos.","completed","100.0","100.0","100.0","2014-03-01T00:00:00.000","2016-03-01T00:00:00.000","2016-04-01T00:00:00.000","2016-04-01T00:00:00.000","2016-04-01T00:00:00.000","2017-01-01T00:00:00.000","2018-07-01T00:00:00.000","2018-05-01T00:00:00.000","2018-08-01T00:00:00.000","2019-08-01T00:00:00.000",,"2019-07-01T00:00:00.000","$4,108,000","Mike Ortiz","2022-08-17T00:00:00.000","Borough PresidentCity CouncilMayoral","Metcalf Avenue between Watson and Westchester Avenues","X004","40.8288913","-73.8734986","Bronx"
"6081","846 P-109PAR1","Parque de los Ninos Playground and Seating Area Reconstruction","This project will reconstruct the playground and seating area at Parque de los Ninos.","completed","100.0","100.0","100.0","2013-12-01T00:00:00.000","2015-06-01T00:00:00.000",,"2015-07-01T00:00:00.000","2015-07-01T00:00:00.000","2016-04-01T00:00:00.000","2016-10-01T00:00:00.000","2016-09-01T00:00:00.000","2016-08-01T00:00:00.000","2017-07-01T00:00:00.000",,"2017-03-01T00:00:00.000","$1,496,000","Mike Ortiz","2022-08-17T00:00:00.000","Borough PresidentMayoral","Morrison Avenue and Watson Avenue","X004","40.826866","-73.8737737","Bronx"
"1114","846 P-101BPAR","Brook Park Fence, Water Supply and Sidewalk Reconstruction","This project will reconstruct the perimeter fencing, water supply, and portions of the street sidewalk at Brook Park.","procurement","100.0","5.0","0.0","2021-01-01T00:00:00.000","2021-06-01T00:00:00.000",,"2021-07-01T00:00:00.000","2021-07-01T00:00:00.000","2022-03-01T00:00:00.000","2022-10-01T00:00:00.000",,,,,,"Less than $1 million","Mike Ortiz","2022-08-17T00:00:00.000","Borough President, City Council","Brook Avenue between East 140th Street and East 141st Street","X246","40.80954528","-73.91873917","Bronx"
"8592","846 P-413BRO3","Brookville Park Entrance Reconstruction","This project will reconstruct an entrance to Brookville Park.","completed","100.0","100.0","100.0","2017-05-01T00:00:00.000","2018-05-01T00:00:00.000",,"2018-06-01T00:00:00.000","2018-06-01T00:00:00.000","2019-02-01T00:00:00.000",,"2019-02-01T00:00:00.000","2019-07-01T00:00:00.000","2020-07-01T00:00:00.000","2020-10-01T00:00:00.000","2020-10-01T00:00:00.000","$1,324,000","Mike Dockett","2022-08-17T00:00:00.000","City Council","147th Avenue and Brookville Boulevard","Q008","40.661749","-73.744244","Queens"
"9198",,"Brookville Park Reconstruction","This project will reconstruct Brookville Park.","proposed","0.0","0.0","0.0",,,,,,,,,,,,,"Between $1 million and $3 million",,"2022-08-17T00:00:00.000","City Council","147th Avenue, Brookville Boulevard, Conduit Avenue, 232nd Street","Q008","40.661923","-73.744256","Queens"
"8522","846 P-4BWIDEL","Queens General Site Work (QG-1116M)","This project will reconstruct water service, lighting, and pavements at various locations in Queens.","completed","100.0","100.0","100.0","2016-05-01T00:00:00.000","2016-11-01T00:00:00.000",,"2016-12-01T00:00:00.000","2016-12-01T00:00:00.000","2017-09-01T00:00:00.000",,"2017-09-01T00:00:00.000","2017-10-01T00:00:00.000","2019-04-01T00:00:00.000",,"2018-12-01T00:00:00.000","$921,000","Mike Dockett","2022-08-17T00:00:00.000","City CouncilMayoral","149 Avenue, 235 Street, Brookville Boulevard, South Conduit Avenue","Q008","40.661827","-73.744414","Queens"
"8522","846 P-4BWIDEL","Queens General Site Work (QG-1116M)","This project will reconstruct water service, lighting, and pavements at various locations in Queens.","completed","100.0","100.0","100.0","2016-05-01T00:00:00.000","2016-11-01T00:00:00.000",,"2016-12-01T00:00:00.000","2016-12-01T00:00:00.000","2017-09-01T00:00:00.000",,"2017-09-01T00:00:00.000","2017-10-01T00:00:00.000","2019-04-01T00:00:00.000",,"2018-12-01T00:00:00.000","$921,000","Mike Dockett","2022-08-17T00:00:00.000","City CouncilMayoral","Little Bay, Cross Island Parkway, Utopia Parkway","Q010A","40.789868","-73.787989","Queens"
"8522","846 P-4BWIDEL","Queens General Site Work (QG-1116M)","This project will reconstruct water service, lighting, and pavements at various locations in Queens.","completed","100.0","100.0","100.0","2016-05-01T00:00:00.000","2016-11-01T00:00:00.000",,"2016-12-01T00:00:00.000","2016-12-01T00:00:00.000","2017-09-01T00:00:00.000",,"2017-09-01T00:00:00.000","2017-10-01T00:00:00.000","2019-04-01T00:00:00.000",,"2018-12-01T00:00:00.000","$921,000","Mike Dockett","2022-08-17T00:00:00.000","City CouncilMayoral","149 Avenue, Springfield Boulevard, 145 Road, 184 Street","Q107","40.660502","-73.762002","Queens"
"8522","846 P-4BWIDEL","Queens General Site Work (QG-1116M)","This project will reconstruct water service, lighting, and pavements at various locations in Queens.","completed","100.0","100.0","100.0","2016-05-01T00:00:00.000","2016-11-01T00:00:00.000",,"2016-12-01T00:00:00.000","2016-12-01T00:00:00.000","2017-09-01T00:00:00.000",,"2017-09-01T00:00:00.000","2017-10-01T00:00:00.000","2019-04-01T00:00:00.000",,"2018-12-01T00:00:00.000","$921,000","Mike Dockett","2022-08-17T00:00:00.000","City CouncilMayoral","173rd Street & 106th Avenue","Q121A","40.701711","-73.783008","Queens"
"9550","846 P-4BRKVBB","Brookville Park Baseball Fields Reconstruction","This project will reconstruct two natural turf baseball fields in Brookville Park.","design","90.0","0.0","0.0","2020-11-01T00:00:00.000","2022-05-01T00:00:00.000",,,,,,,,,,,"Between $5 million and $10 million","Mike Dockett","2022-08-17T00:00:00.000","Borough President, City Council","232nd Street and 147th Avenue","Q008","40.658473","-73.747536","Queens"
