"month","boro","cd","bc_ma_only_enrollees","bc_total_ma_enrollees"
"2022-03-01T00:00:00.000","Brooklyn","K13","13589","30924"
"2022-03-01T00:00:00.000","Brooklyn","K14","16461","28254"
"2022-03-01T00:00:00.000","Brooklyn","K15","15871","27598"
"2022-03-01T00:00:00.000","Brooklyn","K16","10461","32239"
"2022-03-01T00:00:00.000","Brooklyn","K17","14114","28928"
"2022-03-01T00:00:00.000","Brooklyn","K18","15342","27761"
"2022-03-01T00:00:00.000","Queens","Q01","14619","24714"
"2022-03-01T00:00:00.000","Queens","Q02","10303","14296"
"2022-03-01T00:00:00.000","Queens","Q03","20540","27056"
"2022-03-01T00:00:00.000","Queens","Q04","22633","30067"
"2022-03-01T00:00:00.000","Queens","Q05","12660","18700"
"2022-03-01T00:00:00.000","Queens","Q06","7975","12098"
"2022-03-01T00:00:00.000","Queens","Q07","28289","39207"
"2022-03-01T00:00:00.000","Queens","Q08","13916","21310"
"2022-03-01T00:00:00.000","Queens","Q09","14360","22512"
"2022-03-01T00:00:00.000","Queens","Q10","10509","16113"
"2022-03-01T00:00:00.000","Queens","Q11","8141","10905"
"2022-03-01T00:00:00.000","Queens","Q12","23217","43236"
"2022-03-01T00:00:00.000","Queens","Q13","13736","22618"
"2022-03-01T00:00:00.000","Queens","Q14","11975","28286"
"2022-03-01T00:00:00.000","Staten Island","S01","15406","36128"
"2022-03-01T00:00:00.000","Staten Island","S02","10625","17298"
"2022-03-01T00:00:00.000","Staten Island","S03","7769","12080"
"2022-06-01T00:00:00.000","Manhattan","M01","1469","2497"
"2022-06-01T00:00:00.000","Manhattan","M02","2021","3074"
"2022-06-01T00:00:00.000","Manhattan","M03","16685","35077"
"2022-06-01T00:00:00.000","Manhattan","M04","5492","12326"
"2022-06-01T00:00:00.000","Manhattan","M05","1773","4805"
"2022-06-01T00:00:00.000","Manhattan","M06","3067","5811"
"2022-06-01T00:00:00.000","Manhattan","M07","7567","16831"
"2022-06-01T00:00:00.000","Manhattan","M08","4177","7256"
"2022-06-01T00:00:00.000","Manhattan","M09","7984","18890"
"2022-06-01T00:00:00.000","Manhattan","M10","9854","26261"
"2022-06-01T00:00:00.000","Manhattan","M11","13138","36366"
"2022-06-01T00:00:00.000","Manhattan","M12","18775","38210"
"2022-06-01T00:00:00.000","Bronx","B01","12213","36845"
"2022-06-01T00:00:00.000","Bronx","B02","5879","18493"
"2022-06-01T00:00:00.000","Bronx","B03","11022","34734"
"2022-06-01T00:00:00.000","Bronx","B04","16115","44520"
"2022-06-01T00:00:00.000","Bronx","B05","14354","42495"
"2022-06-01T00:00:00.000","Bronx","B06","9473","33593"
"2022-06-01T00:00:00.000","Bronx","B07","14358","38235"
"2022-06-01T00:00:00.000","Bronx","B08","7163","15503"
"2022-06-01T00:00:00.000","Bronx","B09","17995","45905"
"2022-06-01T00:00:00.000","Bronx","B10","8422","17441"
"2022-06-01T00:00:00.000","Bronx","B11","10070","23032"
"2022-06-01T00:00:00.000","Bronx","B12","12753","36004"
"2022-06-01T00:00:00.000","Brooklyn","K01","25566","40033"
"2022-06-01T00:00:00.000","Brooklyn","K02","5346","12661"
"2022-06-01T00:00:00.000","Brooklyn","K03","15440","35247"
"2022-06-01T00:00:00.000","Brooklyn","K04","9139","19200"
"2022-06-01T00:00:00.000","Brooklyn","K05","20633","49540"
"2022-06-01T00:00:00.000","Brooklyn","K06","4174","9888"
"2022-06-01T00:00:00.000","Brooklyn","K07","13306","21299"
"2022-06-01T00:00:00.000","Brooklyn","K08","7489","17523"
"2022-06-01T00:00:00.000","Brooklyn","K09","9259","17632"
"2022-06-01T00:00:00.000","Brooklyn","K10","11283","17597"
"2022-06-01T00:00:00.000","Brooklyn","K11","20561","33627"
"2022-06-01T00:00:00.000","Brooklyn","K12","33650","51041"
"2022-06-01T00:00:00.000","Brooklyn","K13","12851","30311"
"2022-06-01T00:00:00.000","Brooklyn","K14","15312","27315"
"2022-06-01T00:00:00.000","Brooklyn","K15","14523","26279"
"2022-06-01T00:00:00.000","Brooklyn","K16","9732","31687"
"2022-06-01T00:00:00.000","Brooklyn","K17","13509","28574"
"2022-06-01T00:00:00.000","Brooklyn","K18","14504","27122"
"2022-06-01T00:00:00.000","Queens","Q01","13504","23705"
"2022-06-01T00:00:00.000","Queens","Q02","9599","13612"
"2022-06-01T00:00:00.000","Queens","Q03","19055","25546"
"2022-06-01T00:00:00.000","Queens","Q04","21167","28760"
"2022-06-01T00:00:00.000","Queens","Q05","11828","18097"
"2022-06-01T00:00:00.000","Queens","Q06","7553","11701"
"2022-06-01T00:00:00.000","Queens","Q07","26683","37729"
"2022-06-01T00:00:00.000","Queens","Q08","13111","20553"
"2022-06-01T00:00:00.000","Queens","Q09","13464","21743"
"2022-06-01T00:00:00.000","Queens","Q10","9924","15689"
"2022-06-01T00:00:00.000","Queens","Q11","7661","10468"
"2022-06-01T00:00:00.000","Queens","Q12","22254","42452"
"2022-06-01T00:00:00.000","Queens","Q13","13145","22043"
"2022-06-01T00:00:00.000","Queens","Q14","11214","27789"
"2022-06-01T00:00:00.000","Staten Island","S01","14362","35387"
"2022-06-01T00:00:00.000","Staten Island","S02","9969","16716"
"2022-06-01T00:00:00.000","Staten Island","S03","7344","11712"
