"meeting_date","project_id","title","borough","lead_agency","secondary_agency","public_private","project_type","construction_type","result","review_cycles","previous_year_submission"
"2020-12-14T00:00:00.000","18207","Reconstruction of the West 181st Street Pedestrian Bridge over the Amtrak rail lines as Phase ID of the reconstruction of Riverside Park north of West 135th Street, Fort Washington Park, and Inwood Hill Park west of the Amtrak rail lines, Manhattan","Manhattan","DOT","DPR","Public","Bridge","Reconstruction","Commented",,
"2020-12-14T00:00:00.000","21242","Construction of a café kiosk (German Doner Kebab), Columbus Park, Joralemon Street between Court Street and Brooklyn Bridge Boulevard, east of Brooklyn Borough Hall, Brooklyn","Brooklyn","DPR",,"Private","Street furniture","Construction","Commented",,
"2020-12-14T00:00:00.000","19150","Construction of a broadcasting facility, United States Tennis Association's Billie Jean King National Tennis Center, Flushing Meadows Corona Park, Corona, Queens","Queens","DPR",,"Public","Architecture","Construction","Commented",,
"2020-12-14T00:00:00.000","13579","Reconstruction and expansion of Zion Triangle, Legion Street, East New York Avenue and Pitkin Avenue, Brooklyn","Brooklyn","DDC","DOT/DPR","Public","Landscape architecture","Reconstruction","Commented",,
"2020-12-14T00:00:00.000","15056","Reconstruction of Putnam Plaza, Fulton Street, Grand Avenue, Cambridge Avenue, and Putnam Avenue, Brooklyn","Brooklyn","DDC","DOT","Public","Landscape architecture","Reconstruction","Commented",,
"2020-12-14T00:00:00.000","16743","Design of prototypical ferry service landings and canopies for installation citywide","Citywide","EDC",,"Public and Private","Landscape architecture","Master plan/Prototype","Commented",,
"2020-12-14T00:00:00.000","17035","Construction of Admiral's Row Plaza, including the construction of two retail buildings and a mixed-use building, the rehabilitation of Building B and the Timber Shed, and adjacent site work, Brooklyn Navy Yard Industrial Park, Navy Street, Flushing Avenue, Brooklyn","Brooklyn","BNYDC",,"Public and Private","Architecture","Construction","Commented",,
"2020-12-14T00:00:00.000","21503","Installation of two murals by Miguel Luciano, Metropolitan Hospital, 1902 Second Avenue, First Avenue between 97th Street and 99th Street and Second Avenue between 97th Street and 99th Street, Manhattan","Manhattan","EDC",,"Public","Artwork","Installation of specific elements","Approved w/ conditions","1",
"2020-12-14T00:00:00.000","22112","Reconstruction of a portion of Kelly Playground, adjacent to P.S. 255, East 17th Street and Avenue S, Brooklyn","Brooklyn","DPR",,"Public","Landscape architecture","Reconstruction","Approved","2",
"2020-12-14T00:00:00.000","7295","Rehabilitation of Building C, 313 Broome Street, Sara D. Roosevelt Park, Forsyth Street, Chrystie Street, East Houston Street and Canal Street, Manhattan","Manhattan","DPR",,"Public","Architecture","Rehabilitation","Commented",,
"2020-12-14T00:00:00.000","22118","Installation of an interpretive sign, Concrete Plant Park, Bronx River Greenway, Westchester Avenue, the Bronx River, Bruckner Boulevard, and the Amtrak railroad, Bronx","Bronx","DPR","BRA","Public","Signage","Installation of specific elements","Approved w/ conditions","2",
"2020-12-14T00:00:00.000","9373","Construction of a plaza, New Lots Avenue and Livonia Avenue at Ashford Street, Brooklyn","Brooklyn","DDC","DOT","Public","Landscape architecture","Construction","Commented",,
"2020-12-14T00:00:00.000","22122","Loan of the portrait of Oliver Hazard Perry (1816) by John Wesley Jarvis, City Hall portrait collection, to the Peabody Essex Museum and Crystal Bridges Museum of American Art","Manhattan","PDC",,"Public","Artwork","Loan","Approved w/ conditions","2",
"2020-12-14T00:00:00.000","22150","Construction of a prototypical comfort station and adjacent site work, Nameoke Park, Nameoke Avenue and Augustina Avenue, Far Rockaway, Queens","Queens","DPR",,"Public","Architecture","Construction","Commented",,
"2020-12-14T00:00:00.000","22151","Construction of a prototypical comfort station, Owl Hollow Fields, Arthur Kill Road, Route 440 and Arden Avenue, Staten Island","Staten Island","DPR",,"Public","Architecture","Construction","Approved w/ conditions","1",
"2020-12-14T00:00:00.000","22152","Installation of security bollards, Yeshiva Darchei Torah, 257 Beach 17th Street, Far Rockaway, Queens","Queens","DOT",,"Public","Street furniture","Installation of specific elements","Approved","1",
"2020-12-14T00:00:00.000","22146","Construction of a bulkhead (Fancy Foods), Hunts Point Food Distribution Center, Building B, 355 Food Center Drive, Bronx","Bronx","EDC",,"Private","Building systems & Modifications","Construction","Approved","1",
"2020-12-14T00:00:00.000","22145","Installation of a rooftop mechanical vent, Paerdegat Athletic Center, 1500 Paerdegat Avenue North, Brooklyn","Brooklyn","DPR",,"Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2020-12-14T00:00:00.000","22147","Installation of an interim electrical cabinet and conduit, Little Neck Pump Station, 40th Avenue and 248th Street, Little Neck, Queens","Queens","DEP",,"Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2020-12-14T00:00:00.000","22148","Construction of a stoop and fenced-in area, 278 West 25th Street, Manhattan","Manhattan","DOT",,"Private","Landscape architecture","Construction","Approved","1",
"2020-12-14T00:00:00.000","22144","Restoration of Neon for West 59th Street Marine Transfer Station by Stephen Antonakos, 59th Street Marine Transfer Station, Pier 99, West 59th Street between 12th Avenue and the Hudson River, Manhattan","Manhattan","DCLA%","DDC","Public","Artwork","Restoration","Approved","1",
"2020-12-14T00:00:00.000","22143","Design of prototypical multi-tenant shrouds for 4G and 5G mobile telecommunications equipment for installation on light poles citywide","Citywide","OM",,"Public and Private","Street furniture","Master plan/Prototype","Commented",,
"2020-12-14T00:00:00.000","22149","Installation of a fenced-in trash enclosure and planters, 311 South 4th Street, Brooklyn","Brooklyn","DOT",,"Private","Landscape architecture","Installation of specific elements","Withdrawn",,
"2020-12-14T00:00:00.000","22138","Reconstruction of the 210th Street Playground, Cunningham Park, 210th Street, 73rd Avenue, and the Clearview Expressway, Oakland Gardens, Queens","Queens","DPR",,"Public","Landscape architecture","Reconstruction","Approved","1",
"2020-12-14T00:00:00.000","22139","Installation of a sealcoat soccer field, P.S. 186, 7601 19th Avenue, Brooklyn","Brooklyn","DOE",,"Public","Landscape architecture","Installation of specific elements","Approved","1",
"2020-12-14T00:00:00.000","22136","Reconstruction of Pershing Square East Plaza, Park Avenue between East 41st Street and East 42nd Street, Manhattan","Manhattan","DDC","DOT","Public","Landscape architecture","Reconstruction","Commented",,
"2020-12-14T00:00:00.000","22137","Conservation of the Brownsville War Memorial by Charles C. Rumsey, Zion Triangle Plaza, Legion Street, East New York Avenue and Pitkin Avenue, Brooklyn","Brooklyn","DDC","DOT/DPR","Public","Artwork","Conservation","Approved","1",
"2020-12-14T00:00:00.000","22140","Construction of a reading garden, Bellerose Playground, adjacent to P.S. 133, 249th Street between 85th Avenue and 86th Avenue, Bellerose Manor, Queens","Queens","DPR",,"Public","Landscape architecture","Construction","Approved","1",
"2020-12-14T00:00:00.000","22133","Removal of a distinctive sidewalk, Clove Lakes Park, Clove Road at Park Drive and Clove Road at Cheshire Place, Staten Island","Staten Island","DOT",,"Public","Landscape architecture","Removal","Approved","1",
"2020-12-14T00:00:00.000","22134","Installation of condensing units, Queens Zoo, 55-51 111th Street, Flushing Meadows Corona Park, Corona, Queens","Queens","DPR","DCLA","Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2020-12-14T00:00:00.000","22141","Reconstruction of Bayside Marina and a portion of the Brooklyn-Queens Greenway, 28-05 Cross Island Parkway at 28th Avenue, Bayside, Queens","Queens","DPR",,"Public and Private","Landscape architecture","Reconstruction","Approved","1",
"2020-12-14T00:00:00.000","22135","Installation of rooftop telecommunications equipment, 131 Walnut Avenue, Bronx","Bronx","DCAS",,"Public and Private","Building systems & Modifications","Installation of specific elements","Commented",,
"2020-12-14T00:00:00.000","22131","Installation of louvers, Building 212, Flushing Avenue between Chauncey Avenue and Fourth Street, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Private","Building systems & Modifications","Installation of specific elements","Approved","1",
"2020-12-14T00:00:00.000","22142","Reconstruction of the Muscota Marsh east dock, Spuyten Duyvil Creek, West 218th Street and Indian Road, east of Inwood Hill Park and west of Columbia University's Baker Athletics Complex, Manhattan","Manhattan","DPR",,"Public","Architecture","Reconstruction","Approved","1",
"2020-12-14T00:00:00.000","22132","Construction of Maspeth Park, including a comfort station, Brooklyn-Queens Expressway, 54th Avenue, 43rd Street, 55th Avenue, Maspeth, Queens","Queens","DPR",,"Public","Landscape architecture","Construction","Commented",,
"2020-11-16T00:00:00.000","22127","Installation of signage as part of a park-wide signage system, Pier 97, between West 57th Street and West 59th Street, Manhattan","Manhattan","DPR","HRPT","Public","Signage","Installation of specific elements","Commented",,
"2020-11-16T00:00:00.000","22128","Construction of a commercial office and hotel (Project Commodore, formerly the Grand Hyatt), Lexington Avenue and East 42nd Street, Manhattan","Manhattan","EDC",,"Public and Private","Architecture","Construction","Commented",,
"2020-11-16T00:00:00.000","22126","Installation of an artwork by Kameelah Janan Rasheed, Willoughby Square Park, Willoughby Street, Duffield Street and Gold Street, Brooklyn","Brooklyn","DCLA%","EDC","Public","Artwork","Installation of specific elements","Commented",,
"2020-11-16T00:00:00.000","22129","Reconstruction of the Queens Storehouse (Allied II), 43 Meridian Road, Flushing Meadows Corona Park, Meridian Road between East Road and Van Wyck Expressway, Flushing, Queens","Queens","DPR",,"Public","Building systems & Modifications","Reconstruction","Approved w/ conditions","1",
"2020-11-16T00:00:00.000","22123","Rehabilitation of the former Kensico Laboratory, Kensico Reservoir, 19 Westlake Drive, Mount Pleasant, Westchester County","Upstate","DEP",,"Public","Architecture","Rehabilitation","Approved","1",
"2020-11-16T00:00:00.000","22124","Installation of two louvers and a rooftop vent, Building 127, Third Street, Morris Avenue, Fourth Street, and McDonough Avenue, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Private","Architecture","Installation of specific elements","Approved","1",
"2020-11-16T00:00:00.000","22130","Installation of a pilot modular comfort station and adjacent site work, Luis Lopez Playground, Targee Street, Palma Drive, and Oder Avenue, Staten Island","Staten Island","DPR",,"Public","Architecture","Installation of specific elements","Approved w/ conditions","1",
"2020-11-16T00:00:00.000","22125","Restoration of windows, Building 22, Warrington Avenue, Fourth Street, and McDonough Avenue, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Private","Architecture","Restoration","Approved","1",
"2020-11-16T00:00:00.000","22119","Rehabilitation of the Queens Detention Center, 126-01 82nd Avenue, Kew Gardens, Queens","Queens","DOC",,"Public","Building systems & Modifications","Rehabilitation","Approved","1",
"2020-11-16T00:00:00.000","22120","Installation of pre-engineered metal building addition, Anheuser-Busch warehouse/distribution facility and recycling center, Hunts Point Food Distribution Center, 500 Food Center Drive, Bronx","Bronx","EDC",,"Private","Building systems & Modifications","Installation of specific elements","Approved","1",
"2020-11-16T00:00:00.000","22118","Installation of an interpretive sign, Concrete Plant Park, Bronx River Greenway, Westchester Avenue, the Bronx River, Bruckner Boulevard, and the Amtrak railroad, Bronx","Bronx","DPR","BRA","Public","Signage","Installation of specific elements","Commented",,
"2020-11-16T00:00:00.000","22121","Installation of security bollards, Pier 1, Brooklyn Bridge Park, Furman Street and Old Fulton Street, Brooklyn","Brooklyn","DOT","BBP","Public","Street furniture","Installation of specific elements","Approved w/ conditions","1",
"2020-11-16T00:00:00.000","22122","Loan of the portrait of Oliver Hazard Perry (1816) by John Wesley Jarvis, City Hall portrait collection, to the Peabody Essex Museum and Crystal Bridges Museum of American Art","Manhattan","PDC",,"Public","Artwork","Loan","Commented",,
"2020-11-16T00:00:00.000","22116","Rehabilitation of steel structures, Phase I, Concrete Plant Park, Bronx River Greenway, Westchester Avenue, the Bronx River, Bruckner Boulevard, and the Amtrak railroad, Bronx","Bronx","DPR",,"Public","Building systems & Modifications","Rehabilitation","Approved","1",
"2020-11-16T00:00:00.000","22117","Construction of a public health laboratory, Harlem Hospital Center, Lenox Avenue, West 137th Street, Fifth Avenue, and West 136th Street, Manhattan","Manhattan","EDC",,"Public","Architecture","Construction","Approved","1",
"2020-11-16T00:00:00.000","20670","Installation of rooftop photovoltaic panels, Gerritsen Beach Branch Library, 2808 Gerritsen Avenue, Brooklyn","Brooklyn","BPL",,"Public","Building systems & Modifications","Installation of specific elements","Approved w/ conditions","1",
"2020-11-16T00:00:00.000","14514","Rehabilitation of a comfort station, Levy Playground, Jewett Avenue between Castleton Avenue and Bond Street, Staten Island","Staten Island","DPR",,"Public","Architecture","Rehabilitation","Commented",,
"2020-11-16T00:00:00.000","15056","Reconstruction of Putnam Plaza, Fulton Street, Grand Avenue, Cambridge Avenue, Putnam Avenue, Brooklyn","Brooklyn","DDC","DPR/DOT","Public","Landscape architecture","Reconstruction","Commented",,
"2020-11-16T00:00:00.000","20671","Installation of a rooftop canopy with photovoltaic panels, Kings Highway Branch Library, 2115 Ocean Avenue, Brooklyn","Brooklyn","BPL",,"Public","Building systems & Modifications","Installation of specific elements","Approved w/ conditions","1",
"2020-11-16T00:00:00.000","8068","Reconstruction of the Throgs Neck Pumping Station, Zerega Avenue and Lafayette Avenue, Bronx","Bronx","DEP",,"Public","Architecture","Reconstruction","Commented",,
"2020-11-16T00:00:00.000","16930","Construction of streetscape improvements, Hart Place, Stillwell Avenue, Surf Avenue, Parachute Way, Ocean Way, West 24th Street, Mermaid Avenue, West 21st Street, Neptune Avenue, West 17th Street, Coney Island, Brooklyn","Brooklyn","EDC","DOT","Public","Landscape architecture","Construction","Commented",,
"2020-11-16T00:00:00.000","22114","Construction of an ADA ramp at the Dairy, Central Park, East 65th Street transverse road between Center Drive and East Drive, Manhattan","Manhattan","DPR","CPC","Public","Landscape architecture","Construction","Approved","1",
"2020-11-16T00:00:00.000","14497","Construction of a prototypical comfort station, Lyons Square Playground, Bruckner Boulevard, Bryant Avenue, Aldus Street and Longfellow Avenue, Bronx","Bronx","DPR",,"Public","Architecture","Construction","Commented",,
"2020-11-16T00:00:00.000","17787","Rehabilitation of a comfort station, Abraham Lincoln Playground, East 135th Street between 5th Avenue and Madison Avenue, Manhattan","Manhattan","DPR",,"Public","Architecture","Rehabilitation","Commented",,
"2020-11-16T00:00:00.000","7436","Construction of a park, Willoughby Street, Duffield Street and Gold Street, Brooklyn","Brooklyn","EDC",,"Public","Landscape architecture","Construction","Commented",,
"2020-11-16T00:00:00.000","20669","Installation of a rooftop canopy with photovoltaic panels, Coney Island Branch Library, 1901 Mermaid Avenue, Brooklyn","Brooklyn","BPL",,"Public","Building systems & Modifications","Installation of specific elements","Approved w/ conditions","1",
"2020-11-16T00:00:00.000","22115","Construction of a levee and tide gate (South Shore Coastal Resiliency), Hylan Boulevard and Oakwood Beach Wastewater Resource Recovery Facility, Staten Island","Staten Island","DPR","DOT/DEP","Public","Landscape architecture","Construction","Approved","1",
"2020-11-16T00:00:00.000","4864","Construction of two new mechanical control centers, 26th Ward Wastewater Treatment Plant, Brooklyn, 12266 Flatlands Avenue, Brooklyn","Brooklyn","DEP",,"Public","Architecture","Construction","Commented",,
"2020-11-16T00:00:00.000","22110","Reconstruction of soccer fields 1 & 6 as Phase IV of the reconstruction of the Red Hook Recreation Area, Clinton Street, Bay Street, and Court Street, Brooklyn","Brooklyn","DPR",,"Public","Landscape architecture","Reconstruction","Approved","1",
"2020-11-16T00:00:00.000","22113","Construction of Bushwick Inlet Park as part of the Greenpoint and Williamsburg waterfront, Phase III, Kent Avenue between North 9th Street and North 15th Street, Brooklyn","Brooklyn","DPR",,"Public","Landscape architecture","Construction","Approved","1",
"2020-11-16T00:00:00.000","22109","Reconstruction of a portion of Power Playground, Avenue N, Utica Avenue, Avenue O, and East 49th Street, Brooklyn","Brooklyn","DPR",,"Public","Landscape architecture","Reconstruction","Approved","1",
"2020-11-16T00:00:00.000","22075","Installation of a louver, Engine Company 64/Ladder 47, 1214-1220 Castle Hill Avenue, Bronx","Bronx","DDC",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2020-11-16T00:00:00.000","22084","Reconstruction of Victory Boulevard Pump Station, 4435 Victory Boulevard, Staten Island","Staten Island","DEP",,"Public","Architecture","Reconstruction","Approved","1",
"2020-11-16T00:00:00.000","22101","Construction of streetscape improvements, Bush Terminal Industrial Campus (Made in NY), between 41st Street, 1st Avenue, and 44th Street, and the waterfront, Brooklyn","Brooklyn","EDC",,"Public","Landscape architecture","Construction","Approved w/ conditions","2",
"2020-11-16T00:00:00.000","22044","Reconstruction of Building 234, 2nd Street between Front Avenue and East Way, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Public and Private","Architecture","Reconstruction","Withdrawn",,
"2020-11-16T00:00:00.000","21933","Construction of a comfort station and maintenance building, Pier 97 between West 57th Street and West 59th Street, Manhattan","Manhattan","DPR","HRPT","Public","Architecture","Construction","Commented",,
"2020-11-16T00:00:00.000","21938","Reconstruction of fueling facilities, New York Police Department, Highway Precinct No. 3, Cunningham Park, 198-15 Grand Central Parkway, Hollis, Queens","Queens","DDC","DPR","Public","Building systems & Modifications","Reconstruction","Approved","1",
"2020-11-16T00:00:00.000","22103","Reconstruction of an open space, Court Square Park, Court Square West, Jackson Avenue, and Court Square East, Long Island City, Queens","Queens","DPR",,"Public","Landscape architecture","Reconstruction","Approved","2",
"2020-11-16T00:00:00.000","22019","Design of yard-wide entrances, including reconstruction of gates and adjacent site work, Clymer Street at Kent Street, Flushing Avenue at Clinton Avenue, Flushing Avenue at Cumberland Street, and Navy Street at Sands Street, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Public and Private","Landscape architecture","Master plan/Prototype","Withdrawn",,
"2020-11-16T00:00:00.000","21467","Construction of a boathouse, and adjacent site work, Sherman Creek Park, 3725 Tenth Avenue, Harlem River Drive, Academy Street, and Sherman Creek, Manhattan","Manhattan","DPR",,"Public and Private","Architecture","Construction","Commented",,
"2020-11-16T00:00:00.000","21505","Construction of Buildings 2A and 2B and a central plaza as Phase II of the construction of four mixed-use residential towers, a light manufacturing facility, a central plaza open space, and adjacent site work (The Peninsula), Tiffany Street, Spofford Avenue, and Manida Street, Bronx","Bronx","EDC",,"Public and Private","Architecture","Construction","Commented",,
"2020-11-16T00:00:00.000","21647","Reconstruction of the coastline (East Side Coastal Resiliency) and East River Park, including the construction of three bridges, a comfort station, two recreation centers, and two gate houses, East River between Montgomery Street and East 25th Street, Manhattan","Manhattan","DDC","DPR/DEP/DOT","Public","Landscape architecture","Reconstruction","Commented",,
"2020-11-16T00:00:00.000","21408","Renovation of Buildings A and C (Made in NY-North), Bush Terminal Industrial Campus, 13 42nd Street and One 43rd Street, Brooklyn","Brooklyn","EDC",,"Public","Architecture","Renovation","Commented",,
"2020-11-16T00:00:00.000","22106","Reconstruction of Rainey Park, Vernon Boulevard, 33rd Road, 34th Avenue, and the East River, Astoria, Queens","Queens","DPR",,"Public","Landscape architecture","Reconstruction","Approved","2",
"2020-11-16T00:00:00.000","21126","Construction of the Charleston Branch Library of the New York Public Library and adjacent site work, Tyrellan Avenue and Bricktown Way, Staten Island","Staten Island","EDC",,"Public","Architecture","Construction","Commented",,
"2020-11-16T00:00:00.000","21196","Installation of a long-term temporary commemoration to Tom Seaver, CitiField, 41 Seaver Way, (120-01 Roosevelt Avenue), Corona, Queens","Queens","DPR",,"Public and Private","Landscape architecture","Installation of specific elements","Approved w/ conditions","1",
"2020-11-16T00:00:00.000","21650","Construction of a park and adjacent site work, including shade structures, Pier 97 between West 57th Street and West 59th Street, Manhattan","Manhattan","DPR","HRPT","Public","Landscape architecture","Construction","Commented",,
"2020-11-16T00:00:00.000","22112","Reconstruction of a portion of Kelly Playground, adjacent to P.S. 255, East 17th Street and Avenue S, Brooklyn","Brooklyn","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2020-11-16T00:00:00.000","22111","Reconstruction of Davidson Park, Davidson Avenue between West 176th Street and West 177th Street, Bronx","Bronx","DPR",,"Public","Landscape architecture","Reconstruction","Approved","1",
"2020-11-16T00:00:00.000","20672","Installation of a rooftop canopy with photovoltaic panels, Mill Basin Branch Library, 2385 Ralph Avenue, Brooklyn","Brooklyn","BPL",,"Public","Building systems & Modifications","Installation of specific elements","Approved w/ conditions","1",
"2020-11-16T00:00:00.000","22108","Reconstruction of Sankofa Park (formerly Livonia Playground), Schenck Avenue, Livonia Avenue, and Barbey Street, Brooklyn","Brooklyn","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2020-10-19T00:00:00.000","22103","Reconstruction of an open space, Court Square Park, Court Square West, Jackson Avenue, and Court Square East, Long Island City, Queens","Queens","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2020-10-19T00:00:00.000","22104","Rehabilitation of the Arverne East Nature Preserve, Rockaway Beach between Beach 44th Street and Beach 56th Place, Arverne, Queens","Queens","DPR","DOT","Public","Landscape architecture","Rehabilitation","Withdrawn",,
"2020-10-19T00:00:00.000","22102","Construction of a prefabricated locker building, Visit House, and dormitory; installation of building systems mechanical equipment; and adjacent site work, North Infirmary Command, 15-00 Hazen Street, Rikers Island, Bronx","Bronx","DOC",,"Public","Architecture","Construction","Commented",,
"2020-10-19T00:00:00.000","22105","Construction of Buildings 2A and 2B and a central plaza as Phase II of the construction of four mixed-use residential towers, a light manufacturing facility, a central plaza open space, and adjacent site work (The Peninsula), Tiffany Street, Spofford Avenue, and Manida Street, Bronx","Bronx","EDC",,"Public and Private","Architecture","Construction","Commented",,
"2020-10-19T00:00:00.000","22099","Reconstruction of a portion of Rainbow Playground, Sixth Avenue, between 55th Street and 56th Street, Brooklyn","Brooklyn","DPR",,"Public","Landscape architecture","Reconstruction","Approved","1",
"2020-10-19T00:00:00.000","22100","Installation of interim steel bracing, Queens District 1 Garage, 34-28 21st Street, Astoria, Queens","Queens","DSNY",,"Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2020-10-19T00:00:00.000","22106","Reconstruction of Rainey Park, Vernon Boulevard, 33rd Road, 34th Avenue, and the East River, Astoria, Queens","Queens","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2020-10-19T00:00:00.000","22101","Construction of streetscape improvements, Bush Terminal Industrial Campus (Made in NY), between 41st Street, 1st Avenue, and 44th Street, and the waterfront, Brooklyn","Brooklyn","EDC",,"Public","Landscape architecture","Construction","Commented",,
"2020-10-19T00:00:00.000","22095","Construction of a storage and maintenance building, Madison Square Park, Madison Avenue at East 23rd Street, Manhattan","Manhattan","DPR",,"Public","Architecture","Construction","Approved","1",
"2020-10-19T00:00:00.000","22096","Installation of lighting at anaerobic digester tanks, Hunts Point Water Pollution Control Plant, Viele Avenue, Manida Street, Ryawa Avenue, and Barretto Street, Bronx","Bronx","DEP","DOT","Public","Building systems & Modifications","Installation of specific elements","Approved w/ conditions","1",
"2020-10-19T00:00:00.000","22094","Conservation and expansion of 7000 Eichen (7000 Oaks) by Joseph Beuys, 11th Avenue, West 22nd Street and 10th Avenue, Manhattan.","Manhattan","DOT",,"Public","Artwork","Conservation","Approved w/ conditions","1",
"2020-10-19T00:00:00.000","22097","Construction of a dog run, Shore Road Park, Shore Parkway, Fourth Avenue, and Shore Road, Brooklyn","Brooklyn","DPR",,"Public","Landscape architecture","Construction","Approved","1",
"2020-10-19T00:00:00.000","22092","Reconstruction of a roof, Ranaqua, Bronx Park, Bronx River Parkway and Birchall Avenue, Bronx","Bronx","DPR",,"Public","Building systems & Modifications","Reconstruction","Approved","1",
"2020-10-19T00:00:00.000","22107","Reconstruction of a portion of Grant Park, East 169th Street, Morris Avenue, and East 170th Street, Bronx","Bronx","DPR","DOT","Public","Landscape architecture","Reconstruction","Approved","1",
"2020-10-19T00:00:00.000","22093","Rehabilitation of a comfort station, Kelly Park Playground, adjacent to P.S. 255, East 17th Street and Avenue S, Brooklyn","Brooklyn","DPR",,"Public","Architecture","Rehabilitation","Approved","1",
"2020-10-19T00:00:00.000","22098","Construction of basketball courts, Faber Park, Richmond Terrace between Sharpe Avenue and Faber Street, Staten Island","Staten Island","DPR",,"Public","Landscape architecture","Construction","Approved","1",
"2020-10-19T00:00:00.000","22086","Reconstruction of a portion of Gorman Playground, 84th Street, 25th Avenue, 85th Street, and 30th Avenue, East Elmhurst, Queens","Queens","DPR",,"Public","Landscape architecture","Reconstruction","Approved","1",
"2020-10-19T00:00:00.000","22087","Construction of an ADA-ramp and stair and adjacent site work, Benjamin Ward Visitor Center and Samuel L. Perry Center, Rikers Island, Bronx","Bronx","DOC",,"Public","Landscape architecture","Construction","Approved","1",
"2020-10-19T00:00:00.000","22085","Construction of a Waterfowl Management Program Building, Kensico Reservoir, 19 Westlake Drive, Mount Pleasant, Westchester County","Upstate","DEP",,"Public","Architecture","Construction","Approved","1",
"2020-10-19T00:00:00.000","22088","Reconstruction of a portion of Starr Playground, Onderdonk Avenue and Willoughby Avenue, Ridgewood, Queens","Queens","DPR",,"Public","Landscape architecture","Reconstruction","Approved","1",
"2020-10-19T00:00:00.000","22070","Reconstruction of the playground, St. Vartan Park, First Avenue, East 36th Street, Second Avenue, and East 35th Street, Manhattan","Manhattan","DPR",,"Public","Landscape architecture","Reconstruction","Withdrawn",,
"2020-10-19T00:00:00.000","22083","Construction of a skate park, Jerome Playground South, Jerome Avenue, Cross Bronx Expressway, and Townsend Avenue, Bronx","Bronx","DPR",,"Public","Landscape architecture","Construction","Approved","1",
"2020-10-19T00:00:00.000","22084","Reconstruction of Victory Boulevard Pump Station, 4435 Victory Boulevard, Staten Island","Staten Island","DEP",,"Public","Architecture","Reconstruction","Commented",,
"2020-10-19T00:00:00.000","22090","Reconstruction of a portion of the playground, adjacent to P.S. 155 (William Paca School), First Avenue, East 117th Street, Second Avenue, and East 118th Street, Manhattan","Manhattan","DPR",,"Public","Landscape architecture","Reconstruction","Approved","1",
"2020-10-19T00:00:00.000","22059","Design of an interpretive sign, Newtown Creek Wastewater Resource Recovery Facility, 329 Greenpoint Avenue, Brooklyn","Brooklyn","DEP",,"Public","Signage","Master plan/Prototype","Approved w/ conditions","2",
"2020-10-19T00:00:00.000","22063","Installation of a barge, gangway, storage shed, and adjacent site work to accommodate citywide ferry service, including a parking lot and pathway, Ferry Point Park west of the Whitestone Bridge, between the Hutchinson River Parkway and the East River, Bronx","Bronx","EDC","DPR","Public and Private","Landscape architecture","Installation of specific elements","Approved","2",
"2020-10-19T00:00:00.000","22020","Construction of a screen chamber, downtake shaft vent building, electrical building and police booth and reconstruction of the landscape as part of the Kensico-Eastview Connection Project, 19 Westlake Drive, Mount Pleasant, Westchester County","Upstate","DEP",,"Public","Architecture","Construction","Commented",,
"2020-10-19T00:00:00.000","22067","Construction of a distinctive sidewalk as part of the Downtown Brooklyn and Fulton Mall streetscape master plan, 11 Hoyt Street, Hoyt Street, Livingston Street, and Elm Street, Brooklyn","Brooklyn","DOT",,"Public and Private","Distinctive sidewalks","Construction","Approved w/ conditions","2",
"2020-10-19T00:00:00.000","22068","Design of a Downtown Brooklyn and Fulton Mall streetscape master plan (Public Realm Action Plan), Willoughby Street, Adams Street, Boerum Place, Schermerhorn Street, Flatbush Avenue, Atlantic Avenue at the Barclays Center, and University Place, Brooklyn","Brooklyn","DOT",,"Public and Private","Landscape architecture","Master plan/Prototype","Commented",,
"2020-10-19T00:00:00.000","22091","Reconstruction of a playground, James A. Bland Playground, 40th Road and Prince Street, Flushing, Queens","Queens","DPR",,"Public","Landscape architecture","Reconstruction","Approved","1",
"2020-10-19T00:00:00.000","22153","Rehabilitation of steel structures, Concrete Plant Park, Bronx River Greenway, Westchester Avenue, the Bronx River, Bruckner Boulevard, and the Amtrak railroad, Bronx","Bronx","DPR",,"Public","Building systems & Modifications","Rehabilitation","Commented",,
"2020-10-19T00:00:00.000","22019","Design of yard-wide entrances, including reconstruction of gates and adjacent site work, Clymer Street at Kent Street, Flushing Avenue at Clinton Avenue, Flushing Avenue at Cumblerland Street, and Navy Street at Sands Street, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Public and Private","Landscape architecture","Master plan/Prototype","Commented",,
