"job_number","job_type","c_o_issue_date","bin_number","borough","house_number","street_name","block","lot","postcode","pr_dwelling_unit","ex_dwelling_unit","application_status_raw","filing_status_raw","item_number","issue_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"321326294","A1","2019-06-19T00:00:00.000","3029404","Brooklyn","802","WASHINGTON AVE","01173","00053","11238","12","8","Issued","New","001","Temporary","40.673995","-73.963041","8","35","207","3029404","3011730053","Prospect Heights","(40.673995, -73.963041)"
"122793762","A1","2019-06-19T00:00:00.000","1001415","Manhattan","255","GREENWICH STREET","00127","00018","10007",,,"Issued","New","013","Temporary","40.714445","-74.011475","1","1","21","1001415","1001270018","SoHo-TriBeCa-Civic Center-Little Italy","(40.714445, -74.011475)"
"110043471","A1","2019-06-19T00:00:00.000","1080094","Manhattan","8","ASTOR PLACE","00545","00026","10003",,,"Issued","New","016","Temporary","40.729988","-73.992304","2","2","57","1080094","1005450026","West Village","(40.729988, -73.992304)"
"420662606","NB","2019-06-19T00:00:00.000","4295069","Queens","158-46","95 STREET","14163","00037","11414","2",,"Issued","New","003","Final","40.660322","-73.838188","10","32","884","4295069","4141630037","Lindenwood-Howard Beach","(40.660322, -73.838188)"
"410091387","A1","2019-06-19T00:00:00.000","4198777","Queens","101-39","110 STREET","09428","00056","11419","2","2","Issued","New","001","Final","40.687459","-73.833377","9","28","110","4198777","4094280056","Richmond Hill","(40.687459, -73.833377)"
"104289280","A1","2019-06-19T00:00:00.000","1035335","Manhattan","60","EAST   42 STREET","01276","00042","10017",,,"Issued","New","030","Temporary","40.752532","-73.978662","5","4","82","1035335","1012760042","Murray Hill-Kips Bay","(40.752532, -73.978662)"
"320957318","A1","2019-06-19T00:00:00.000","3016122","Brooklyn","622","58TH STREET","00857","00017","11220","5","2","Issued","New","001","Final","40.638881","-74.012107","7","38","102","3016122","3008570017","Sunset Park East","(40.638881, -74.012107)"
"103489100","A1","2019-06-19T00:00:00.000","1060507","Manhattan","2524","7 AVENUE","02032","00030","10039","20",,"Issued","New","007","Temporary","40.822506","-73.938455","10","9","234","1060507","1020320030","Central Harlem North-Polo Grounds","(40.822506, -73.938455)"
"310231736","A1","2019-06-19T00:00:00.000","3325834","Brooklyn","260","MESEROLE STREET","03056","00080","11206",,,"Issued","New","007","Temporary","40.708560","-73.938091","1","34","485","3325834","3030560080","Bushwick South","(40.70856, -73.938091)"
"401846874","NB","2019-06-19T00:00:00.000","4590552","Queens","329","BEACH   65 STREET","15910","00057","11692","3",,"Issued","New","001","Final","40.592192","-73.794091","14","31","964","4590552","4159100057","Hammels-Arverne-Edgemere","(40.592192, -73.794091)"
"121193234","NB","2019-06-19T00:00:00.000","1089738","Manhattan","100","VARICK STREET","00477","00035","10013","111",,"Issued","New","006","Temporary","40.723997","-74.006075","2","3","37","1088503","1004770035","SoHo-TriBeCa-Civic Center-Little Italy","(40.723997, -74.006075)"
"520316220","A1","2019-04-02T00:00:00.000","5012377","Staten Island","20","SEWARD PLACE","00460","00020","10314","2","1","Issued","New","001","Final","40.614448","-74.135072","1","50","18901","5012377","5004600020","Westerleigh","(40.614448, -74.135072)"
"410236230","A1","2019-04-02T00:00:00.000","4300643","Queens","10-11","BAY 24 STREET","15732","00050","11691","1","1","Issued","New","001","Final","40.602897","-73.761510","14","31","100802","4300643","4157320050","Far Rockaway-Bayswater","(40.602897, -73.76151)"
"321489448","A1","2019-04-02T00:00:00.000","3330611","Brooklyn","584","6 STREET","01087","00007","11215",,,"Issued","New","001","Temporary","40.667115","-73.976797","6","39","167","3330611","3010870007","Park Slope-Gowanus","(40.667115, -73.976797)"
"420595038","NB","2019-04-02T00:00:00.000","4541483","Queens","61-27","186 ST","07075","00041","11365","142",,"Issued","New","011","Temporary","40.739881","-73.788243","8","23","1347","4000000","4070750041","Fresh Meadows-Utopia","(40.739881, -73.788243)"
"421467399","A1","2019-04-02T00:00:00.000","4535511","Queens","32-16","108 STREET","01702","00034","11369",,,"Issued","New","008","Temporary","40.759397","-73.861295","3","21","373","4535511","4017020034","East Elmhurst","(40.759397, -73.861295)"
"420563731","A1","2019-06-19T00:00:00.000","4312903","Queens","222-15","NORTHERN BLVD","06328","07501","11361",,,"Issued","New","001","Temporary","40.761886","-73.759179","11","19","1471","4312903","4063287501","Bayside-Bayside Hills","(40.761886, -73.759179)"
"121184912","A1","2019-06-19T00:00:00.000","1088764","Manhattan","455","WEST 37TH STREET","00735","00006","10018","394","394","Issued","New","007","Temporary","40.756108","-73.996834","4","3","111","1088764","1007350006","Hudson Yards-Chelsea-Flatiron-Union Square","(40.756108, -73.996834)"
"100909634","A1","2019-04-02T00:00:00.000","1014336","Manhattan","259","WEST   30 STREET","00780","00007","10001",,,"Issued","New","019","Temporary","40.749155","-73.994056","5","3","101","1014336","1007800007","Midtown-Midtown South","(40.749155, -73.994056)"
"104806284","A1","2019-04-02T00:00:00.000","1059866","Manhattan","123","LASALLE STREET","01993","00112","10027","30","30","Issued","New","004","Temporary","40.814039","-73.960301","9","7","211","1059866","1019930112","Morningside Heights","(40.814039, -73.960301)"
"121186411","A1","2019-04-02T00:00:00.000","1030337","Manhattan","80","WEST END AVENUE","01154","07501","10023",,,"Issued","New","016","Temporary","40.774469","-73.987782","7","6","151","1030337","0","Lincoln Square","(40.774469, -73.987782)"
"320627283","NB","2019-04-02T00:00:00.000","3426433","Brooklyn","1501","VOORHIES AVENUE","07459","00067","11235","236",,"Issued","New","011","Temporary","40.585744","-73.953747","15","48","606","3000000","0","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","(40.585744, -73.953747)"
"122719273","A1","2019-04-02T00:00:00.000","1040537","Manhattan","419","EAST 57TH STREET","01369","00007","10022","89","89","Issued","New","001","Temporary","40.758053","-73.962294","6","5","10601","1040537","1013690007","Turtle Bay-East Midtown","(40.758053, -73.962294)"
"301395559","NB","2019-04-02T00:00:00.000","3390692","Brooklyn","559","LENOX ROAD","04845","00025","11203","2",,"Issued","New","006","Temporary","40.654788","-73.939759","17","41","814","3390692","3048450025","East Flatbush-Farragut","(40.654788, -73.939759)"
"122743745","A1","2019-04-02T00:00:00.000","1048579","Manhattan","200","EAST 82ND STREET","01527","00045","10028","235","235","Issued","New","008","Temporary","40.776089","-73.955536","8","5","138","1048579","1015270045","Yorkville","(40.776089, -73.955536)"
"121235029","NB","2019-04-02T00:00:00.000","1090374","Manhattan","60","WEST 37TH STREET","00838","00010","10018","313",,"Issued","New","006","Temporary","40.751114","-73.985025","5","4","84","1015921","1008380010","Midtown-Midtown South","(40.751114, -73.985025)"
"121832428","NB","2019-04-02T00:00:00.000","1089379","Manhattan","411","WEST 35TH STREET","00733","00023","10001","186",,"Issued","New","007","Temporary","40.754296","-73.996351","4","3","111","1000000","1007330023","Hudson Yards-Chelsea-Flatiron-Union Square","(40.754296, -73.996351)"
"320954749","A1","2019-04-02T00:00:00.000","3335077","Brooklyn","1355","84 STREET","06309","00048","11228","5","5","Issued","New","010","Temporary","40.614466","-74.011425","10","43","150","3335077","3063090048","Dyker Heights","(40.614466, -74.011425)"
"122967771","A1","2019-04-02T00:00:00.000","1024842","Manhattan","244","W 54 ST","01025","00054","10019",,,"Issued","New","001","Temporary","40.764261","-73.983037","5","3","131","1024842","1010250054","Midtown-Midtown South","(40.764261, -73.983037)"
"103867442","A1","2019-04-02T00:00:00.000","1078992","Manhattan","37","WALL STREET","00026","00014","10005","372",,"Issued","New","053","Temporary","40.706740","-74.010095","1","1","7","1078992","1000260014","Battery Park City-Lower Manhattan","(40.70674, -74.010095)"
"110129922","NB","2019-04-02T00:00:00.000","1088519","Manhattan","516","WEST 27TH STREET","00698","00047","10001","56",,"Issued","New","030","Temporary","40.750646","-74.003396","4","3","99","1088519","1006980047","Hudson Yards-Chelsea-Flatiron-Union Square","(40.750646, -74.003396)"
"421351842","NB","2019-04-02T00:00:00.000","4615049","Queens","123-32","ROOSEVELT AVENUE","02018","00001","11355",,,"Issued","New","004","Temporary","40.754722","-73.845272","81","21","38302",,,"park-cemetery-etc-Queens","(40.754722, -73.845272)"
"122831187","A1","2019-04-02T00:00:00.000","1030337","Manhattan","80","WEST END AVENUE","01154","00151","10023",,,"Issued","New","008","Temporary","40.774469","-73.987782","7","6","151","1030337","0","Lincoln Square","(40.774469, -73.987782)"
"302205940","NB","2019-04-02T00:00:00.000","3396840","Brooklyn","902","QUENTIN ROAD","06666","00001","11223",,,"Issued","New","023","Temporary","40.607643","-73.963704","15","44","420","3396840","3066660001","Homecrest","(40.607643, -73.963704)"
"520317657","NB","2019-04-02T00:00:00.000","5170281","Staten Island","55GAR","BELWOOD LOOP","07775","00030","10307",,,"Issued","New","001","Final","40.503843","-74.229978","3","51","24402",,,"Charleston-Richmond Valley-Tottenville","(40.503843, -74.229978)"
"121838609","A1","2019-04-02T00:00:00.000","1028614","Manhattan","31","WEST 71ST ST","01124","00018","10023","96","96","Issued","New","005","Temporary","40.776186","-73.977979","7","6","157","1028614","1011240018","Lincoln Square","(40.776186, -73.977979)"
"220211205","NB","2019-04-02T00:00:00.000","2127027","Bronx","655","MORRIS AVENUE","02441","00200","10451","176",,"Issued","New","012","Temporary","40.819630","-73.921751","1","17","65","2000000","2024410200","Melrose South-Mott Haven North","(40.81963, -73.921751)"
"520008900","NB","2019-04-02T00:00:00.000","5158585","Staten Island","56","BERKSHIRE LANE","07094","00054","10309","1",,"Issued","New","001","Final",,,,,,,,,
"121184486","NB","2019-04-02T00:00:00.000","1090404","Manhattan","20","WEST 40 STREET","00841","07501","10018","281",,"Issued","New","019","Temporary","40.752571","-73.982733","5","4","84","1000000","1008417501","Midtown-Midtown South","(40.752571, -73.982733)"
"321573472","A1","2019-04-02T00:00:00.000","3014755","Brooklyn","5414","7 AVENUE","00825","00045","11220","2","3","Issued","New","002","Temporary","40.640070","-74.008395","7","38","100","3014755","3008250045","Sunset Park East","(40.64007, -74.008395)"
"121192636","NB","2019-04-02T00:00:00.000","1089917","Manhattan","69","EAST 125TH STREET","01750","00028","10035","75",,"Issued","New","011","Temporary","40.805459","-73.939969","11","9","198","1054039","1017500028","East Harlem North","(40.805459, -73.939969)"
"320585229","A1","2019-04-02T00:00:00.000","3020169","Brooklyn","683","PRESIDENT STREET","00956","00074","11215","1","2","Issued","New","001","Final","40.675429","-73.979970","6","39","133","3020169","3009560074","Park Slope-Gowanus","(40.675429, -73.97997)"
"104256804","NB","2019-04-02T00:00:00.000","1087170","Manhattan","103","WARREN STREET","00142","00110","10007","385",,"Issued","New","061","Temporary","40.715776","-74.011525","1","1","21","1087170","1001427501","SoHo-TriBeCa-Civic Center-Little Italy","(40.715776, -74.011525)"
"201124737","NB","2019-04-02T00:00:00.000","2116298","Bronx","1449A","OAKLEY STREET","04715","00137","10469","2",,"Issued","New","001","Temporary","40.879880","-73.850238","12","12","386","2116298","2047150137","Eastchester-Edenwald-Baychester","(40.87988, -73.850238)"
"220427795","NB","2019-04-02T00:00:00.000","2127046","Bronx","989","OGDEN AVE","02524","00056","10452","14",,"Issued","New","005","Temporary","40.832549","-73.929606","4","8","189","2000000","2025240056","Highbridge","(40.832549, -73.929606)"
"320897534","A1","2019-04-02T00:00:00.000","3153220","Brooklyn","531","86TH STREET","06036","00053","11209",,,"Issued","New","010","Temporary","40.621062","-74.025485","10","43","142","3153220","3060360053","Bay Ridge","(40.621062, -74.025485)"
"500606114","NB","2019-04-02T00:00:00.000","5141912","Staten Island","1100","SOUTH AVENUE","01725","00570","10314",,,"Issued","New","012","Temporary","40.612474","-74.175436","2","50","29102","5141912","5017250570","New Springville-Bloomfield-Travis","(40.612474, -74.175436)"
"121340290","A1","2019-04-02T00:00:00.000","1082391","Manhattan","218","WEST 18TH STREET","00767","00054","10011",,,"Issued","New","027","Temporary","40.741382","-73.998658","4","3","81","1082391","1007670054","Hudson Yards-Chelsea-Flatiron-Union Square","(40.741382, -73.998658)"
"122101340","A1","2019-04-02T00:00:00.000","1035455","Manhattan","437","MADISON AVENUE","01285","00021","10022",,,"Issued","New","010","Temporary","40.757519","-73.975827","5","4","102","1035455","1012850021","Midtown-Midtown South","(40.757519, -73.975827)"
"320770590","NB","2019-04-02T00:00:00.000","3404081","Brooklyn","323","PACIFIC STREET","00182","07501","11201","2",,"Issued","New","005","Temporary","40.687359","-73.987968","2","33","43","3000000","3001820035","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","(40.687359, -73.987968)"
"420662571","NB","2019-04-02T00:00:00.000","4297240","Queens","28","WEST 19 ROAD","15324","00026","11693","2",,"Issued","New","004","Temporary","40.599655","-73.821731","14","32","107201","4297240","4153240026","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","(40.599655, -73.821731)"
"122826763","A1","2019-04-02T00:00:00.000","1083377","Manhattan","395","SOUTH END AVENUE","00016","00100","10280","300","300","Issued","New","004","Temporary","40.711414","-74.015860","1","1","31704","1083377","1000160100","Battery Park City-Lower Manhattan","(40.711414, -74.01586)"
"520327423","NB","2019-04-02T00:00:00.000","5171596","Staten Island","207","SAND LANE","03110","00043","10305","1",,"Issued","New","001","Final","40.594417","-74.069181","2","50","74","5095388","5031100042","Grasmere-Arrochar-Ft. Wadsworth","(40.594417, -74.069181)"
"121192066","NB","2019-04-02T00:00:00.000","1090378","Manhattan","338","WEST 36TH STREET","00759","00061","10018","570",,"Issued","New","002","Temporary","40.753980","-73.993723","4","3","111","1013582","1007590061","Hudson Yards-Chelsea-Flatiron-Union Square","(40.75398, -73.993723)"
"321670571","A1","2019-04-02T00:00:00.000","3098882","Brooklyn","843","EUCLID AVENUE","04506","00042","11208","2","1","Issued","New","001","Final","40.666052","-73.869585","5","42","1220","3098882","3045060042","East New York","(40.666052, -73.869585)"
"321364625","NB","2019-04-02T00:00:00.000","3426458","Brooklyn","33","TROUTMAN ST","03171","00068","11206","9",,"Issued","New","001","Final","40.698116","-73.932655","4","34","391","3072231","3031710068","Bushwick South","(40.698116, -73.932655)"
"120443289","A1","2019-04-02T00:00:00.000","1047930","Manhattan","125","EAST 85TH STREET","01514","00013","10028",,,"Issued","New","021","Temporary","40.779095","-73.956725","8","4","14801","1047930","1015140013","Upper East Side-Carnegie Hill","(40.779095, -73.956725)"
"320302766","NB","2019-04-02T00:00:00.000","3426810","Brooklyn","1090","UNION STREET","1273","40","11225",,,"Issued","New","003","Final","40.669304","-73.956000","9","35","325",,,"Crown Heights South","(40.669304, -73.956)"
"520138299","NB","2019-04-02T00:00:00.000","5062968","Staten Island","455","MEDINA STREET","04668","00008","10306","2",,"Issued","New","003","Temporary","40.559714","-74.119681","3","50","12805","5062968","5046680008","Oakwood-Oakwood Beach","(40.559714, -74.119681)"
"104277523","A1","2019-04-02T00:00:00.000","1032761","Manhattan","464","AMSTERDAM AVENUE","01230","00031","10024","13",,"Issued","New","004","Temporary","40.785331","-73.976748","7","6","171","1032761","1012300031","Upper West Side","(40.785331, -73.976748)"
"220427802","NB","2019-04-02T00:00:00.000","2127045","Bronx","987","OGDEN AVE","02524","00057","10452","14",,"Issued","New","005","Temporary","40.832494","-73.929639","4","8","189","2000000","2025240056","Highbridge","(40.832494, -73.929639)"
"321191615","A1","2019-04-02T00:00:00.000","3001945","Brooklyn","2","PIERREPONT STREET","00241","00020","11201","43","43","Issued","New","001","Temporary","40.696275","-73.996982","2","33","301","3001945","3002410020","Brooklyn Heights-Cobble Hill","(40.696275, -73.996982)"
"421632273","A1","2019-04-02T00:00:00.000","4209413","Queens","162-01","85 AVE","09786","00047","11432","2","1","Issued","New","001","Final","40.712566","-73.802412","8","24","450","4209413","4097860047","Briarwood-Jamaica Hills","(40.712566, -73.802412)"
"121469534","A1","2019-04-02T00:00:00.000","1020361","Manhattan","222","EAST 39TH STREET","00919","00042","10016","147","125","Issued","New","010","Temporary","40.748409","-73.974773","6","4","78","1020361","1009190042","Murray Hill-Kips Bay","(40.748409, -73.974773)"
"321398714","A1","2019-04-02T00:00:00.000","3051115","Brooklyn","446","GATES  AVENUE","01813","00036","11216","8","3","Issued","New","001","Temporary","40.686462","-73.948399","3","36","251","3051115","3018130036","Bedford","(40.686462, -73.948399)"
"520139412","NB","2019-04-02T00:00:00.000","5105854","Staten Island","175","KISWICK STREET","03735","00040","10306","2",,"Issued","New","004","Temporary","40.574748","-74.095665","2","50","11202","5105854","5037350040","New Dorp-Midland Beach","(40.574748, -74.095665)"
"121326742","A1","2019-04-02T00:00:00.000","1007824","Manhattan","233","SPRING STREET","00505","00036","10013",,,"Issued","New","008","Temporary","40.725583","-74.004737","2","3","37","1007824","1005050036","SoHo-TriBeCa-Civic Center-Little Italy","(40.725583, -74.004737)"
"200782536","NB","2019-04-02T00:00:00.000","2001563","Bronx","438","EAST  166 STREET","02387","00025","10456",,,"Issued","New","009","Final","40.828544","-73.909628","3","16","185","2001563","2023870025","Morrisania-Melrose","(40.828544, -73.909628)"
"121191646","NB","2019-04-02T00:00:00.000","1090554","Manhattan","115","DELANCEY STREET","00352","00001","10002","195",,"Issued","New","005","Temporary","40.718509","-73.988085","3","1","18","1004285","1003527501","Chinatown","(40.718509, -73.988085)"
"320768674","A1","2019-04-02T00:00:00.000","3336349","Brooklyn","9216","7TH AVENUE","06143","00001","11228",,,"Issued","New","010","Temporary","40.612318","-74.023732","10","43","152","3336349","3061430001","Dyker Heights","(40.612318, -74.023732)"
"320516287","A1","2019-04-02T00:00:00.000","3002010","Brooklyn","138","PIERREPONT STREET","00244","00017","11201","13","0","Issued","New","015","Temporary","40.694844","-73.991760","2","33","9","3002010","3002447502","Brooklyn Heights-Cobble Hill","(40.694844, -73.99176)"
"122755321","A1","2019-04-02T00:00:00.000","1063925","Manhattan","4280","BROADWAY","02164","00016","10033",,,"Issued","New","013","Temporary","40.850870","-73.935363","12","10","271","1063925","1021640016","Washington Heights North","(40.85087, -73.935363)"
"321908138","A1","2019-04-02T00:00:00.000","3042019","Brooklyn","72A","SOMERS ST","01542","00024","11233","2","2","Issued","New","001","Final","40.678961","-73.909319","16","37","369","3042019","3015420024","Ocean Hill","(40.678961, -73.909319)"
"122158896","A1","2019-04-02T00:00:00.000","1015468","Manhattan","31","WEST 19TH STREET","00821","00021","10011","0","0","Issued","New","005","Temporary","40.739587","-73.992541","5","3","54","1015468","1008210021","Hudson Yards-Chelsea-Flatiron-Union Square","(40.739587, -73.992541)"
"120696988","A1","2019-04-02T00:00:00.000","1086518","Manhattan","1400","FIFTH AVENUE","01599","07501","10026","129","129","Issued","New","009","Temporary","40.800159","-73.946840","10","9","190","1086518","1015997501","Central Harlem South","(40.800159, -73.94684)"
"420662152","NB","2019-04-02T00:00:00.000","4303190","Queens","72-60","BURCHELL AVENUE","16064","00057","11692","1",,"Issued","New","001","Temporary","40.595940","-73.802952","14","31","954","4303190","4160640057","Hammels-Arverne-Edgemere","(40.59594, -73.802952)"
"220550099","NB","2019-04-02T00:00:00.000","2058604","Bronx","3839","BRONXWOOD AVENUE","04679","00082","10469","6",,"Issued","New","001","Temporary","40.882937","-73.856408","12","12","396","2058604","2046790082","Williamsbridge-Olinville","(40.882937, -73.856408)"
"200656085","NB","2019-04-02T00:00:00.000","2092159","Bronx","278","EAST  149 STREET","02330","00010","10451",,,"Issued","New","001","Temporary","40.817286","-73.922393","1","17","65","2092159","2023300010","Melrose South-Mott Haven North","(40.817286, -73.922393)"
"321489420","A1","2019-04-02T00:00:00.000","3341331","Brooklyn","590","6 STREET","01087","00007","11215",,,"Issued","New","001","Temporary","40.667057","-73.976674","6","39","167","3341331","3010870007","Park Slope-Gowanus","(40.667057, -73.976674)"
"121812431","A1","2019-04-02T00:00:00.000","1031292","Manhattan","505","COLUMBUS AVE.","01198","00003","10024","26","24","Issued","New","002","Temporary","40.785410","-73.972946","7","6","169","1031292","1011980003","Upper West Side","(40.78541, -73.972946)"
"104609229","A1","2019-04-02T00:00:00.000","1009214","Manhattan","35","EAST   13 STREET","00565","00005","10003",,,"Issued","New","011","Temporary","40.734457","-73.992065","2","2","61","1009214","1005650005","West Village","(40.734457, -73.992065)"
"321007628","NB","2019-04-02T00:00:00.000","3329802","Brooklyn","100","STEUBEN ST","01893","00047","11205","43",,"Issued","New","006","Temporary","40.694537","-73.963300","2","35","191","3329802","3018930047","Clinton Hill","(40.694537, -73.9633)"
"121235305","NB","2019-04-02T00:00:00.000","1090328","Manhattan","60","EAST 86TH STREET","01497","00048","10028","14",,"Issued","New","011","Temporary","40.780624","-73.958281","8","4","15001","1089844","1014970048","Upper East Side-Carnegie Hill","(40.780624, -73.958281)"
"520270741","NB","2019-04-02T00:00:00.000","5168933","Staten Island","55","BELWOOD LOOP","07775","00030","10307","1",,"Issued","New","001","Final","40.503843","-74.229978","3","51","24402","5000000","5077750030","Charleston-Richmond Valley-Tottenville","(40.503843, -74.229978)"
"421545581","A1","2019-04-02T00:00:00.000","4140493","Queens","146-14","59 AVE","06416","00011","11355","2","1","Issued","New","001","Final","40.743106","-73.822329","7","20","837","4140493","4064160011","Queensboro Hill","(40.743106, -73.822329)"
"220152439","NB","2019-06-19T00:00:00.000","2128259","Bronx","3211","PARKSIDE PLACE","03354","00041","10467","80",,"Issued","New","002","Temporary","40.874213","-73.874224","7","11","42901",,,"Norwood","(40.874213, -73.874224)"
"104729563","A1","2019-06-19T00:00:00.000","1035758","Manhattan","545","MADISON AVENUE","01290","00052","10022",,,"Issued","New","040","Temporary","40.760798","-73.973104","5","4","102","1035758","1012900052","Midtown-Midtown South","(40.760798, -73.973104)"
"321283188","NB","2019-06-19T00:00:00.000","3421387","Brooklyn","135","SACKETT STREET","00330","00049","11231","3",,"Issued","New","001","Temporary","40.684950","-74.002254","6","39","51","3000000","3003300048","Carroll Gardens-Columbia Street-Red Hook","(40.68495, -74.002254)"
"321154406","A1","2019-06-19T00:00:00.000","3013695","Brooklyn","5118","7 AVENUE","00801","00044","11220","2","2","Issued","New","001","Final","40.641733","-74.006670","7","38","98","3013695","3008010044","Sunset Park East","(40.641733, -74.00667)"
"122725818","A1","2019-06-19T00:00:00.000","1087268","Manhattan","1","BRYANT PARK","00995","00033","10036",,,"Issued","New","006","Temporary","40.755182","-73.983880","5","4","119","1087268","1009950033","Midtown-Midtown South","(40.755182, -73.98388)"
"421202941","NB","2019-06-19T00:00:00.000","4303820","Queens","105-20","ROCKAWAY BEACH BOULEVARD","16178","00080","11694",,,"Issued","New","002","Temporary","40.582886","-73.826531","14","32","938","4303820","4161780080","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","(40.582886, -73.826531)"
"122132110","NB","2019-06-19T00:00:00.000","1089698","Manhattan","101","MURRAY STREET","00142","00100","10007","157",,"Issued","New","022","Temporary","40.715065","-74.012239","1","1","21","1001542","1001420100","SoHo-TriBeCa-Civic Center-Little Italy","(40.715065, -74.012239)"
"104467426","A1","2019-06-19T00:00:00.000","1001266","Manhattan","127","FULTON STREET","00091","00012","10038","7","1","Issued","New","034","Temporary","40.710070","-74.007427","1","1","1501","1001266","1000917503","Battery Park City-Lower Manhattan","(40.71007, -74.007427)"
"320577595","A1","2019-06-19T00:00:00.000","3020198","Brooklyn","800","UNION ST","00957","00029","11215","28","1","Issued","New","009","Temporary","40.674707","-73.976102","6","39","157","3020198","3009570029","Park Slope-Gowanus","(40.674707, -73.976102)"
"220122445","NB","2019-06-19T00:00:00.000","2128555","Bronx","255","EAST 138 STREET","02333","00001","10451","96",,"Issued","New","005","Temporary","40.811367","-73.927649","1","8","51","2118403","2023330001","Mott Haven-Port Morris","(40.811367, -73.927649)"
"420572703","NB","2019-06-19T00:00:00.000","4004428","Queens","22-11","38TH AVENUE","00365","00001","11101",,,"Issued","New","008","Final","40.756945","-73.937938","1","26","33","4004428","4003650001","Queensbridge-Ravenswood-Long Island City","(40.756945, -73.937938)"
"121325226","A1","2019-06-19T00:00:00.000","1002140","Manhattan","120","HUDSON STREET","00189","00021","10013","6","10","Issued","New","002","Temporary","40.719855","-74.008590","1","1","33","1002140","1001890020","SoHo-TriBeCa-Civic Center-Little Italy","(40.719855, -74.00859)"
"103557811","A1","2019-06-19T00:00:00.000","1080877","Manhattan","315","WEST   44 STREET","01035","00017","10036",,,"Issued","New","048","Temporary","40.758841","-73.989546","4","3","121","1080877","1010350017","Clinton","(40.758841, -73.989546)"
"401699195","A1","2019-06-19T00:00:00.000","4019685","Queens","20-55","23 STREET","00881","00020","11105","3",,"Issued","New","001","Final","40.782391","-73.912576","1","22","105","4019685","4008810020","Steinway","(40.782391, -73.912576)"
"120072955","A1","2019-06-19T00:00:00.000","1015523","Manhattan","53","WEST   21 STREET","00823","00009","10010","1","2","Issued","New","012","Temporary","40.740978","-73.992187","5","3","58","1015523","1008230009","Hudson Yards-Chelsea-Flatiron-Union Square","(40.740978, -73.992187)"
"220152849","NB","2020-05-19T00:00:00.000","2129171","Bronx","985","BRUCKNER BOULEVARD","02735","00028","10459","215",,"Issued","New","001","Temporary","40.819841","-73.891062","2","17","89","2000000","2027350028","Hunts Point","
,  
(40.819841, -73.891062)"
"321188317","NB","2020-05-19T00:00:00.000","3425093","Brooklyn","1336","BEDFORD AVENUE","01205","00127","11216","94",,"Issued","New","002","Temporary","40.677658","-73.952793","8","35","221",,,"Crown Heights North","
,  
(40.677658, -73.952793)"
"103504021","NB","2020-05-19T00:00:00.000","1080553","Manhattan","232","WEST   29 STREET","00778","00057","10001","211",,"Issued","New","041","Final","40.748301","-73.993987","5","3","95","1080553","1007780057","Midtown-Midtown South","
,  
(40.748301, -73.993987)"
"120001620","A1","2020-05-19T00:00:00.000","1076215","Manhattan","500","WEST 43 STREET","01071","07501","10036","310","310","Issued","New","025","Temporary","40.760340","-73.995094","4","3","129","1076215","1010717501","Clinton","
,  
(40.76034, -73.995094)"
"321147629","NB","2020-05-19T00:00:00.000","3425873","Brooklyn","31","DEBEVOISE STREET","03120","00010","11206","45",,"Issued","New","007","Temporary","40.701700","-73.941675","1","34","491",,,"East Williamsburg","
,  
(40.7017, -73.941675)"
"401624024","A1","2020-05-19T00:00:00.000","4034318","Queens","96-05","32 AVENUE","01408","00040","11369","2",,"Issued","New","001","Temporary","40.758817","-73.872392","3","21","361","4034318","4014080040","East Elmhurst","
,  
(40.758817, -73.872392)"
"220243074","NB","2020-05-19T00:00:00.000","2047127","Bronx","1776","EASTCHESTER ROAD","04226","00016","10461",,,"Issued","New","021","Temporary","40.849789","-73.843478","11","13","284","2047127","2042267502","Van Nest-Morris Park-Westchester Square","
,  
(40.849789, -73.843478)"
"321242222","NB","2020-05-19T00:00:00.000","3106594","Brooklyn","630","EAST NEW YORK AVE","04794","00020","11203","12",,"Issued","New","004","Temporary","40.662112","-73.941771","9","41","806","3106594","3047940020","Prospect Lefferts Gardens-Wingate","
,  
(40.662112, -73.941771)"
"120653408","A1","2020-05-19T00:00:00.000","1015832","Manhattan","34","WEST 32ND STREET","00833","00063","10001",,,"Issued","New","018","Temporary","40.747826","-73.987101","5","4","76","1015832","1008330063","Midtown-Midtown South","
,  
(40.747826, -73.987101)"
"121192985","NB","2020-05-19T00:00:00.000","1089290","Manhattan","17","CONVENT AVENUE","01954","00060","10027","21",,"Issued","New","005","Temporary","40.813312","-73.953101","9","9","21303","1000000","1019540060","Manhattanville","
,  
(40.813312, -73.953101)"
"121193181","NB","2019-10-31T00:00:00.000","1089723","Manhattan","400","WEST 61 STREET","01171","00154","10023","645",,"Issued","New","005","Temporary",,,,,,,,,
"420301355","A1","2020-05-19T00:00:00.000","4050967","Queens","99-01","QUEENS BOULEVARD","02118","00001","11374",,,"Issued","New","026","Temporary","40.727157","-73.854251","6","29","71304","4050967","4021180001","Forest Hills","
,  
(40.727157, -73.854251)"
