"borough","borough_name","block","lot","zip","serv_order_type","permit_description","permit_no","dateissued"
"3","BROOKLYN","3987","10","112080000","POSIN","SEWER PERMIT-INSTALL","927606","2021-07-31T00:00:00.000"
"3","BROOKLYN","3994","20","112070000","POTAP","PERMIT-TAP","926760","2021-07-21T00:00:00.000"
"3","BROOKLYN","4295","72","112070000","POSIN","SEWER PERMIT-INSTALL","926866","2021-07-22T00:00:00.000"
"3","BROOKLYN","4313","70","112080000","POSIN","SEWER PERMIT-INSTALL","925687","2021-07-06T00:00:00.000"
"3","BROOKLYN","4313","71","112080000","POSIN","SEWER PERMIT-INSTALL","925685","2021-07-06T00:00:00.000"
"3","BROOKLYN","4313","72","112080000","POSIN","SEWER PERMIT-INSTALL","925684","2021-07-06T00:00:00.000"
"3","BROOKLYN","4315","40","112080000","POTAP","PERMIT-TAP","926078","2021-07-12T00:00:00.000"
"3","BROOKLYN","4622","22","112030000","POSIN","SEWER PERMIT-INSTALL","926821","2021-07-22T00:00:00.000"
"3","BROOKLYN","4663","4","112120000","POSPL","SEWER PERMIT-PLUG","925753","2021-07-07T00:00:00.000"
"3","BROOKLYN","4774","23","112380000","POSIN","SEWER PERMIT-INSTALL","926744","2021-07-21T00:00:00.000"
"3","BROOKLYN","4774","25","112380000","POSIN","SEWER PERMIT-INSTALL","926764","2021-07-21T00:00:00.000"
"3","BROOKLYN","4774","26","112030000","POSIN","SEWER PERMIT-INSTALL","926831","2021-07-22T00:00:00.000"
"3","BROOKLYN","4774","27","112380000","POSIN","SEWER PERMIT-INSTALL","927018","2021-07-24T00:00:00.000"
"3","BROOKLYN","4774","123","112030000","POSIN","SEWER PERMIT-INSTALL","926748","2021-07-21T00:00:00.000"
"3","BROOKLYN","4774","124","112030000","POSIN","SEWER PERMIT-INSTALL","926761","2021-07-21T00:00:00.000"
"3","BROOKLYN","4792","5","112250000","POSIN","SEWER PERMIT-INSTALL","927623","2021-07-31T00:00:00.000"
"3","BROOKLYN","4798","11","112380000","POTAP","PERMIT-TAP","926054","2021-07-09T00:00:00.000"
"3","BROOKLYN","4814","26","112380000","POTAP","PERMIT-TAP","926162","2021-07-13T00:00:00.000"
"3","BROOKLYN","4814","26","112380000","POSIN","SEWER PERMIT-INSTALL","927265","2021-07-27T00:00:00.000"
"3","BROOKLYN","4814","27","112380000","POTAP","PERMIT-TAP","926161","2021-07-13T00:00:00.000"
"3","BROOKLYN","4814","27","112380000","POSIN","SEWER PERMIT-INSTALL","927268","2021-07-27T00:00:00.000"
"3","BROOKLYN","4814","27","112380000","POSIN","SEWER PERMIT-INSTALL","927270","2021-07-27T00:00:00.000"
"3","BROOKLYN","4814","29","112380000","POSIN","SEWER PERMIT-INSTALL","927284","2021-07-27T00:00:00.000"
"3","BROOKLYN","4868","31","112260000","POTAP","PERMIT-TAP","926281","2021-07-15T00:00:00.000"
"3","BROOKLYN","4868","31","112260000","POTAP","PERMIT-TAP","926283","2021-07-15T00:00:00.000"
"3","BROOKLYN","4868","39","112260000","POSIN","SEWER PERMIT-INSTALL","927475","2021-07-29T00:00:00.000"
"3","BROOKLYN","4886","18","112030000","POSPL","SEWER PERMIT-PLUG","927117","2021-07-26T00:00:00.000"
"3","BROOKLYN","4998","4","112100000","POSIN","SEWER PERMIT-INSTALL","927507","2021-07-29T00:00:00.000"
"3","BROOKLYN","4998","9","112100000","POSIN","SEWER PERMIT-INSTALL","925850","2021-07-08T00:00:00.000"
"3","BROOKLYN","4998","15","112100000","POTAP","PERMIT-TAP","926444","2021-07-16T00:00:00.000"
"3","BROOKLYN","5007","68","112100000","POSPL","SEWER PERMIT-PLUG","926584","2021-07-20T00:00:00.000"
"3","BROOKLYN","5008","11","112100000","POTAP","PERMIT-TAP","927581","2021-07-30T00:00:00.000"
"3","BROOKLYN","5010","40","112100000","POSIN","SEWER PERMIT-INSTALL","925893","2021-07-08T00:00:00.000"
"3","BROOKLYN","5010","41","112100000","POSIN","SEWER PERMIT-INSTALL","925894","2021-07-08T00:00:00.000"
"3","BROOKLYN","5010","42","112100000","POSIN","SEWER PERMIT-INSTALL","925895","2021-07-08T00:00:00.000"
"3","BROOKLYN","5010","43","112100000","POSIN","SEWER PERMIT-INSTALL","925896","2021-07-08T00:00:00.000"
"3","BROOKLYN","5039","53","112250000","POSIN","SEWER PERMIT-INSTALL","927490","2021-07-29T00:00:00.000"
"3","BROOKLYN","5055","81","112260000","POSIN","SEWER PERMIT-INSTALL","926044","2021-07-09T00:00:00.000"
"3","BROOKLYN","5065","39","112260000","POSIN","SEWER PERMIT-INSTALL","925549","2021-07-01T00:00:00.000"
"3","BROOKLYN","5065","74","112260000","POTAP","PERMIT-TAP","926314","2021-07-15T00:00:00.000"
"3","BROOKLYN","5086","48","112260000","POTAP","PERMIT-TAP","927304","2021-07-28T00:00:00.000"
"3","BROOKLYN","5105","8","112260000","POSPL","SEWER PERMIT-PLUG","925550","2021-07-01T00:00:00.000"
"3","BROOKLYN","5107","97","112260000","POTAP","PERMIT-TAP","926103","2021-07-12T00:00:00.000"
"3","BROOKLYN","5132","70","112380000","POSIN","SEWER PERMIT-INSTALL","926834","2021-07-22T00:00:00.000"
"3","BROOKLYN","5152","12","112260000","POTAP","PERMIT-TAP","927149","2021-07-26T00:00:00.000"
"3","BROOKLYN","5152","12","112260000","POTAP","PERMIT-TAP","927156","2021-07-26T00:00:00.000"
"3","BROOKLYN","5153","59","112180000","POSPL","SEWER PERMIT-PLUG","927009","2021-07-23T00:00:00.000"
"3","BROOKLYN","5213","73","112260000","POTAP","PERMIT-TAP","927327","2021-07-28T00:00:00.000"
"3","BROOKLYN","5215","70","112260000","POTAP","PERMIT-TAP","926666","2021-07-21T00:00:00.000"
"3","BROOKLYN","5215","70","112260000","POTAP","PERMIT-TAP","926667","2021-07-21T00:00:00.000"
"3","BROOKLYN","5251","8","112100000","POSPL","SEWER PERMIT-PLUG","925575","2021-07-01T00:00:00.000"
"3","BROOKLYN","5251","15","112100000","POSPL","SEWER PERMIT-PLUG","926861","2021-07-22T00:00:00.000"
"3","BROOKLYN","5320","72","112180000","POTAP","PERMIT-TAP","926187","2021-07-13T00:00:00.000"
"3","BROOKLYN","5363","26","112180000","POSIN","SEWER PERMIT-INSTALL","926880","2021-07-22T00:00:00.000"
"3","BROOKLYN","5371","45","112180000","POTAP","PERMIT-TAP","927340","2021-07-28T00:00:00.000"
"3","BROOKLYN","5387","62","112180000","POTAP","PERMIT-TAP","926261","2021-07-15T00:00:00.000"
"3","BROOKLYN","5395","46","112180000","POTAP","PERMIT-TAP","926115","2021-07-13T00:00:00.000"
"3","BROOKLYN","5396","3","112180000","POSPL","SEWER PERMIT-PLUG","925699","2021-07-06T00:00:00.000"
"3","BROOKLYN","5448","80","112040000","POTAP","PERMIT-TAP","926133","2021-07-13T00:00:00.000"
"3","BROOKLYN","5448","80","112040000","POSIN","SEWER PERMIT-INSTALL","926777","2021-07-21T00:00:00.000"
"3","BROOKLYN","5458","25","112190000","POSPL","SEWER PERMIT-PLUG","925871","2021-07-08T00:00:00.000"
"3","BROOKLYN","5525","36","112040000","POSIN","SEWER PERMIT-INSTALL","927472","2021-07-29T00:00:00.000"
"3","BROOKLYN","5583","13","112190000","POTAP","PERMIT-TAP","927119","2021-07-26T00:00:00.000"
"3","BROOKLYN","5585","59","112180000","POTAP","PERMIT-TAP","925907","2021-07-09T00:00:00.000"
"3","BROOKLYN","5585","59","112180000","POSIN","SEWER PERMIT-INSTALL","926994","2021-07-23T00:00:00.000"
"3","BROOKLYN","5595","69","112190000","POTAP","PERMIT-TAP","926957","2021-07-23T00:00:00.000"
"3","BROOKLYN","5595","69","112190000","POTAP","PERMIT-TAP","927428","2021-07-29T00:00:00.000"
"3","BROOKLYN","5636","66","112190000","POSPL","SEWER PERMIT-PLUG","926561","2021-07-20T00:00:00.000"
"3","BROOKLYN","5649","46","112190000","POTAP","PERMIT-TAP","927221","2021-07-27T00:00:00.000"
"3","BROOKLYN","5649","46","112190000","POTAP","PERMIT-TAP","927235","2021-07-27T00:00:00.000"
"3","BROOKLYN","5649","46","112190000","POTAP","PERMIT-TAP","927243","2021-07-27T00:00:00.000"
"3","BROOKLYN","5649","46","112190000","POTAP","PERMIT-TAP","927303","2021-07-28T00:00:00.000"
"3","BROOKLYN","5663","15","112190000","POTAP","PERMIT-TAP","926166","2021-07-13T00:00:00.000"
"3","BROOKLYN","5663","15","112190000","POTAP","PERMIT-TAP","926173","2021-07-13T00:00:00.000"
"3","BROOKLYN","5663","15","112190000","POSIN","SEWER PERMIT-INSTALL","927114","2021-07-26T00:00:00.000"
"3","BROOKLYN","5668","11","112190000","POSPL","SEWER PERMIT-PLUG","926804","2021-07-22T00:00:00.000"
"3","BROOKLYN","5680","80","112190000","POSIN","SEWER PERMIT-INSTALL","927257","2021-07-27T00:00:00.000"
"3","BROOKLYN","5687","62","112190000","POSPL","SEWER PERMIT-PLUG","925552","2021-07-01T00:00:00.000"
"3","BROOKLYN","5708","47","112190000","POSIN","SEWER PERMIT-INSTALL","925899","2021-07-08T00:00:00.000"
"3","BROOKLYN","5739","10","112380000","POSIN","SEWER PERMIT-INSTALL","926811","2021-07-22T00:00:00.000"
"3","BROOKLYN","5782","29","112200000","POTAP","PERMIT-TAP","926733","2021-07-21T00:00:00.000"
"3","BROOKLYN","5800","42","112200000","POTAP","PERMIT-TAP","925451","2021-07-01T00:00:00.000"
"3","BROOKLYN","5809","7","112200000","POTAP","PERMIT-TAP","925956","2021-07-09T00:00:00.000"
"3","BROOKLYN","5809","7","112200000","POTAP","PERMIT-TAP","925959","2021-07-09T00:00:00.000"
"3","BROOKLYN","5809","7","112200000","POTAP","PERMIT-TAP","925960","2021-07-09T00:00:00.000"
"3","BROOKLYN","5979","44","112090000","POSPL","SEWER PERMIT-PLUG","927012","2021-07-23T00:00:00.000"
"3","BROOKLYN","6024","51","112090000","POTAP","PERMIT-TAP","926652","2021-07-21T00:00:00.000"
"3","BROOKLYN","6035","56","112090000","POTAP","PERMIT-TAP","926320","2021-07-15T00:00:00.000"
"3","BROOKLYN","6056","15","112280000","POSPL","SEWER PERMIT-PLUG","926596","2021-07-20T00:00:00.000"
"3","BROOKLYN","6319","62","112140000","POSIN","SEWER PERMIT-INSTALL","926839","2021-07-22T00:00:00.000"
"3","BROOKLYN","6346","34","112140000","POSIN","SEWER PERMIT-INSTALL","926922","2021-07-23T00:00:00.000"
"3","BROOKLYN","6471","109","112140000","POTAP","PERMIT-TAP","926389","2021-07-16T00:00:00.000"
"3","BROOKLYN","6471","109","112140000","POTAP","PERMIT-TAP","926391","2021-07-16T00:00:00.000"
"3","BROOKLYN","6471","109","112140000","POSIN","SEWER PERMIT-INSTALL","926920","2021-07-23T00:00:00.000"
"3","BROOKLYN","6509","6","112300000","POSPL","SEWER PERMIT-PLUG","927057","2021-07-24T00:00:00.000"
"3","BROOKLYN","6509","7","112300000","POSPL","SEWER PERMIT-PLUG","927058","2021-07-24T00:00:00.000"
"3","BROOKLYN","6509","8","112300000","POSPL","SEWER PERMIT-PLUG","927059","2021-07-24T00:00:00.000"
"3","BROOKLYN","6509","9","112300000","POSPL","SEWER PERMIT-PLUG","927060","2021-07-24T00:00:00.000"
"3","BROOKLYN","6509","50","112300000","POTAP","PERMIT-TAP","926222","2021-07-14T00:00:00.000"
"3","BROOKLYN","6511","37","112300000","POSIN","SEWER PERMIT-INSTALL","926232","2021-07-14T00:00:00.000"
"3","BROOKLYN","6514","27","112300000","POSIN","SEWER PERMIT-INSTALL","926976","2021-07-23T00:00:00.000"
"3","BROOKLYN","6514","27","112300000","POSPL","SEWER PERMIT-PLUG","926978","2021-07-23T00:00:00.000"
"3","BROOKLYN","6528","57","112300000","POTAP","PERMIT-TAP","927378","2021-07-28T00:00:00.000"
"3","BROOKLYN","6534","73","112300000","POSIN","SEWER PERMIT-INSTALL","927499","2021-07-29T00:00:00.000"
"3","BROOKLYN","6567","42","112300000","POTAP","PERMIT-TAP","926792","2021-07-22T00:00:00.000"
"3","BROOKLYN","6567","42","112300000","POSIN","SEWER PERMIT-INSTALL","927209","2021-07-26T00:00:00.000"
"3","BROOKLYN","6661","65","112230000","POSIN","SEWER PERMIT-INSTALL","926876","2021-07-22T00:00:00.000"
"3","BROOKLYN","6734","103","112300000","POTAP","PERMIT-TAP","926746","2021-07-21T00:00:00.000"
"3","BROOKLYN","6739","57","112300000","POSIN","SEWER PERMIT-INSTALL","926943","2021-07-23T00:00:00.000"
"3","BROOKLYN","6740","54","112300000","POTAP","PERMIT-TAP","925521","2021-07-01T00:00:00.000"
"3","BROOKLYN","6944","83","112140000","POTAP","PERMIT-TAP","927576","2021-07-30T00:00:00.000"
"3","BROOKLYN","6950","120","112140000","POSIN","SEWER PERMIT-INSTALL","927261","2021-07-27T00:00:00.000"
"3","BROOKLYN","6979","101","112240000","POSIN","SEWER PERMIT-INSTALL","927045","2021-07-24T00:00:00.000"
"3","BROOKLYN","6979","101","112240000","POSIN","SEWER PERMIT-INSTALL","927046","2021-07-24T00:00:00.000"
"3","BROOKLYN","7072","2","112240000","POSIN","SEWER PERMIT-INSTALL","926985","2021-07-23T00:00:00.000"
"3","BROOKLYN","7072","2","112240000","POSIN","SEWER PERMIT-INSTALL","926986","2021-07-23T00:00:00.000"
"3","BROOKLYN","7104","531","112230000","POTAP","PERMIT-TAP","926644","2021-07-21T00:00:00.000"
"3","BROOKLYN","7106","83","112230000","POSIN","SEWER PERMIT-INSTALL","926361","2021-07-15T00:00:00.000"
"3","BROOKLYN","7106","83","112230000","POSIN","SEWER PERMIT-INSTALL","926362","2021-07-15T00:00:00.000"
"3","BROOKLYN","7108","116","112230000","POSIN","SEWER PERMIT-INSTALL","925897","2021-07-08T00:00:00.000"
"3","BROOKLYN","7108","116","112230000","POSIN","SEWER PERMIT-INSTALL","925898","2021-07-08T00:00:00.000"
"3","BROOKLYN","7108","116","112230000","POTAP","PERMIT-TAP","927433","2021-07-29T00:00:00.000"
"3","BROOKLYN","7176","63","112230000","POTAP","PERMIT-TAP","926754","2021-07-21T00:00:00.000"
"3","BROOKLYN","7350","60","112290000","POSIN","SEWER PERMIT-INSTALL","926965","2021-07-23T00:00:00.000"
"3","BROOKLYN","7350","60","112290000","POSIN","SEWER PERMIT-INSTALL","926967","2021-07-23T00:00:00.000"
"3","BROOKLYN","7350","60","112290000","POSPL","SEWER PERMIT-PLUG","926969","2021-07-23T00:00:00.000"
"3","BROOKLYN","7558","56","112100000","POSIN","SEWER PERMIT-INSTALL","925785","2021-07-07T00:00:00.000"
"3","BROOKLYN","7560","57","112100000","POSIN","SEWER PERMIT-INSTALL","927198","2021-07-26T00:00:00.000"
"3","BROOKLYN","7674","35","112300000","POSIN","SEWER PERMIT-INSTALL","926624","2021-07-21T00:00:00.000"
"3","BROOKLYN","7762","1","112340000","POTAP","PERMIT-TAP","926163","2021-07-13T00:00:00.000"
"3","BROOKLYN","7762","5","112381234","POTAP","PERMIT-TAP","926309","2021-07-15T00:00:00.000"
"3","BROOKLYN","7968","43","112360000","POTAP","PERMIT-TAP","926475","2021-07-19T00:00:00.000"
"3","BROOKLYN","8230","1","112360000","POTAP","PERMIT-TAP","925937","2021-07-09T00:00:00.000"
"3","BROOKLYN","8230","1","112360000","POTAP","PERMIT-TAP","925940","2021-07-09T00:00:00.000"
"3","BROOKLYN","8432","6","112340000","POSPL","SEWER PERMIT-PLUG","927173","2021-07-26T00:00:00.000"
"3","BROOKLYN","8665","525","112350000","POTAP","PERMIT-TAP","927392","2021-07-28T00:00:00.000"
"3","BROOKLYN","8707","391","112350000","POSIN","SEWER PERMIT-INSTALL","926963","2021-07-23T00:00:00.000"
"3","BROOKLYN","8707","391","112350000","POSIN","SEWER PERMIT-INSTALL","926964","2021-07-23T00:00:00.000"
"3","BROOKLYN","8739","39","112350000","POSIN","SEWER PERMIT-INSTALL","927633","2021-07-31T00:00:00.000"
"3","BROOKLYN","8739","39","112350000","POSIN","SEWER PERMIT-INSTALL","927634","2021-07-31T00:00:00.000"
"3","BROOKLYN","8744","7","112350000","POSPL","SEWER PERMIT-PLUG","927194","2021-07-26T00:00:00.000"
"3","BROOKLYN","99999","9999","112380000","POSIN","SEWER PERMIT-INSTALL","926285","2021-07-15T00:00:00.000"
"3","BROOKLYN","99999","9999","112380000","POTAP","PERMIT-TAP","926935","2021-07-23T00:00:00.000"
"3","BROOKLYN","99999","9999","112380000","POSPR","SEWER PERMIT-PRIVATE","927354","2021-07-28T00:00:00.000"
"4","QUEENS","6","130","111010000","POSIN","SEWER PERMIT-INSTALL","927380","2021-07-28T00:00:00.000"
"4","QUEENS","6","130","111010000","POSIN","SEWER PERMIT-INSTALL","927381","2021-07-28T00:00:00.000"
"4","QUEENS","6","130","111010000","POTAP","PERMIT-TAP","927437","2021-07-29T00:00:00.000"
"4","QUEENS","11","1","111010000","POTAP","PERMIT-TAP","926401","2021-07-16T00:00:00.000"
"4","QUEENS","11","1","111010000","POSPL","SEWER PERMIT-PLUG","927263","2021-07-27T00:00:00.000"
"4","QUEENS","11","1","111010000","POSPL","SEWER PERMIT-PLUG","927264","2021-07-27T00:00:00.000"
"4","QUEENS","11","1","111010000","POTAP","PERMIT-TAP","927567","2021-07-30T00:00:00.000"
"4","QUEENS","29","18","111010000","POSPL","SEWER PERMIT-PLUG","926645","2021-07-21T00:00:00.000"
"4","QUEENS","33","26","111010000","POSPL","SEWER PERMIT-PLUG","927037","2021-07-24T00:00:00.000"
"4","QUEENS","33","27","111010000","POSPL","SEWER PERMIT-PLUG","927036","2021-07-24T00:00:00.000"
"4","QUEENS","41","10","111010000","POSIN","SEWER PERMIT-INSTALL","927210","2021-07-26T00:00:00.000"
"4","QUEENS","56","51","111010000","POSPL","SEWER PERMIT-PLUG","925889","2021-07-08T00:00:00.000"
"4","QUEENS","84","11","111010000","POSPL","SEWER PERMIT-PLUG","927030","2021-07-24T00:00:00.000"
"4","QUEENS","85","17","111010000","POTAP","PERMIT-TAP","925479","2021-07-01T00:00:00.000"
"4","QUEENS","100","12","111010000","POSPL","SEWER PERMIT-PLUG","926939","2021-07-23T00:00:00.000"
"4","QUEENS","268","11","111010000","POTAP","PERMIT-TAP","925618","2021-07-02T00:00:00.000"
"4","QUEENS","359","21","111010000","POTAP","PERMIT-TAP","926702","2021-07-21T00:00:00.000"
"4","QUEENS","359","21","111010000","POTAP","PERMIT-TAP","926712","2021-07-21T00:00:00.000"
"4","QUEENS","359","21","111010000","POSIN","SEWER PERMIT-INSTALL","927207","2021-07-26T00:00:00.000"
"4","QUEENS","359","21","111010000","POSIN","SEWER PERMIT-INSTALL","927208","2021-07-26T00:00:00.000"
"4","QUEENS","372","8","111010000","POSIN","SEWER PERMIT-INSTALL","926352","2021-07-15T00:00:00.000"
"4","QUEENS","385","5","111010000","POTAP","PERMIT-TAP","926788","2021-07-22T00:00:00.000"
"4","QUEENS","385","5","111010000","POTAP","PERMIT-TAP","926789","2021-07-22T00:00:00.000"
"4","QUEENS","385","5","111010000","POTAP","PERMIT-TAP","927501","2021-07-29T00:00:00.000"
"4","QUEENS","385","5","111010000","POTAP","PERMIT-TAP","927502","2021-07-29T00:00:00.000"
"4","QUEENS","411","25","111010000","POSIN","SEWER PERMIT-INSTALL","926356","2021-07-15T00:00:00.000"
"4","QUEENS","412","1","111010000","POSPL","SEWER PERMIT-PLUG","926707","2021-07-21T00:00:00.000"
"4","QUEENS","412","1","111010000","POSPL","SEWER PERMIT-PLUG","926708","2021-07-21T00:00:00.000"
"4","QUEENS","412","25","111010000","POSPL","SEWER PERMIT-PLUG","926705","2021-07-21T00:00:00.000"
"4","QUEENS","434","16","111010000","POSCA","SEWER PERMIT-CTCH BASIN/MAN","925865","2021-07-08T00:00:00.000"
"4","QUEENS","436","10","111020000","POTAP","PERMIT-TAP","926257","2021-07-15T00:00:00.000"
"4","QUEENS","436","10","111020000","POSIN","SEWER PERMIT-INSTALL","926315","2021-07-15T00:00:00.000"
"4","QUEENS","475","19","111010000","POSPL","SEWER PERMIT-PLUG","925874","2021-07-08T00:00:00.000"
"4","QUEENS","506","36","111020000","POTAP","PERMIT-TAP","926562","2021-07-20T00:00:00.000"
"4","QUEENS","506","36","111020000","POTAP","PERMIT-TAP","926563","2021-07-20T00:00:00.000"
"4","QUEENS","506","36","111020000","POSIN","SEWER PERMIT-INSTALL","927206","2021-07-26T00:00:00.000"
"4","QUEENS","578","31","111020000","POSIN","SEWER PERMIT-INSTALL","927014","2021-07-23T00:00:00.000"
"4","QUEENS","599","35","111060000","POSPL","SEWER PERMIT-PLUG","927244","2021-07-27T00:00:00.000"
"4","QUEENS","620","4","111020000","POSIN","SEWER PERMIT-INSTALL","925789","2021-07-07T00:00:00.000"
"4","QUEENS","646","75","111060000","POSPL","SEWER PERMIT-PLUG","926313","2021-07-15T00:00:00.000"
"4","QUEENS","654","56","111030000","POTAP","PERMIT-TAP","926887","2021-07-23T00:00:00.000"
"4","QUEENS","654","56","111030000","POTAP","PERMIT-TAP","926890","2021-07-23T00:00:00.000"
"4","QUEENS","659","140","111030000","POTAP","PERMIT-TAP","926346","2021-07-15T00:00:00.000"
"4","QUEENS","660","64","111030000","POSIN","SEWER PERMIT-INSTALL","925781","2021-07-07T00:00:00.000"
"4","QUEENS","663","12","111030000","POTAP","PERMIT-TAP","926188","2021-07-14T00:00:00.000"
"4","QUEENS","762","7","111050000","POTAP","PERMIT-TAP","925611","2021-07-02T00:00:00.000"
"4","QUEENS","762","8","111051105","POTAP","PERMIT-TAP","925610","2021-07-02T00:00:00.000"
"4","QUEENS","796","42","111050000","POTAP","PERMIT-TAP","926903","2021-07-23T00:00:00.000"
"4","QUEENS","802","27","111050000","POSIN","SEWER PERMIT-INSTALL","925972","2021-07-09T00:00:00.000"
"4","QUEENS","809","52","111050000","POTAP","PERMIT-TAP","926891","2021-07-23T00:00:00.000"
"4","QUEENS","876","12","111020000","POSPL","SEWER PERMIT-PLUG","926865","2021-07-22T00:00:00.000"
"4","QUEENS","1320","27","113770000","POTAP","PERMIT-TAP","925929","2021-07-09T00:00:00.000"
"4","QUEENS","1320","27","113770000","POTAP","PERMIT-TAP","925930","2021-07-09T00:00:00.000"
"4","QUEENS","1320","27","113770000","POTAP","PERMIT-TAP","925932","2021-07-09T00:00:00.000"
"4","QUEENS","1320","37","113770000","POSIN","SEWER PERMIT-INSTALL","926234","2021-07-14T00:00:00.000"
"4","QUEENS","1342","36","113770000","POSPL","SEWER PERMIT-PLUG","927410","2021-07-28T00:00:00.000"
"4","QUEENS","1352","131","113770000","POSIN","SEWER PERMIT-INSTALL","927056","2021-07-24T00:00:00.000"
"4","QUEENS","1469","41","113720000","POSIN","SEWER PERMIT-INSTALL","926874","2021-07-22T00:00:00.000"
"4","QUEENS","1516","44","113730000","POSIN","SEWER PERMIT-INSTALL","927010","2021-07-23T00:00:00.000"
"4","QUEENS","1536","223","113730000","POSIN","SEWER PERMIT-INSTALL","926992","2021-07-23T00:00:00.000"
"4","QUEENS","1629","73","113680000","POSIN","SEWER PERMIT-INSTALL","926650","2021-07-21T00:00:00.000"
"4","QUEENS","1629","74","113680000","POSIN","SEWER PERMIT-INSTALL","926651","2021-07-21T00:00:00.000"
"4","QUEENS","1676","8","113690000","POSIN","SEWER PERMIT-INSTALL","925900","2021-07-08T00:00:00.000"
"4","QUEENS","1697","51","113690000","POSPL","SEWER PERMIT-PLUG","926316","2021-07-15T00:00:00.000"
"4","QUEENS","1705","1","113690000","POSIN","SEWER PERMIT-INSTALL","927465","2021-07-29T00:00:00.000"
"4","QUEENS","1705","1","113690000","POSIN","SEWER PERMIT-INSTALL","927468","2021-07-29T00:00:00.000"
"4","QUEENS","1770","2","113680000","POSPL","SEWER PERMIT-PLUG","926938","2021-07-23T00:00:00.000"
"4","QUEENS","1968","73","113680000","POSPL","SEWER PERMIT-PLUG","925555","2021-07-01T00:00:00.000"
"4","QUEENS","1996","28","111020000","POTAP","PERMIT-TAP","926932","2021-07-23T00:00:00.000"
"4","QUEENS","1996","33","113680000","POSIN","SEWER PERMIT-INSTALL","925970","2021-07-09T00:00:00.000"
"4","QUEENS","1996","39","113680000","POSIN","SEWER PERMIT-INSTALL","925870","2021-07-08T00:00:00.000"
"4","QUEENS","2297","27","113770000","POTAP","PERMIT-TAP","926189","2021-07-14T00:00:00.000"
"4","QUEENS","2432","8","113770000","POSIN","SEWER PERMIT-INSTALL","925633","2021-07-06T00:00:00.000"
"4","QUEENS","2450","1","113730000","POSIN","SEWER PERMIT-INSTALL","926661","2021-07-21T00:00:00.000"
"4","QUEENS","2450","1","113730000","POSPL","SEWER PERMIT-PLUG","927133","2021-07-26T00:00:00.000"
"4","QUEENS","2453","25","113730000","POSIN","SEWER PERMIT-INSTALL","925747","2021-07-07T00:00:00.000"
"4","QUEENS","2657","70","113780000","POTAP","PERMIT-TAP","925528","2021-07-01T00:00:00.000"
"4","QUEENS","2657","70","113780000","POTAP","PERMIT-TAP","925529","2021-07-01T00:00:00.000"
"4","QUEENS","2657","90","111020000","POTAP","PERMIT-TAP","925660","2021-07-06T00:00:00.000"
"4","QUEENS","2657","90","111020000","POTAP","PERMIT-TAP","925661","2021-07-06T00:00:00.000"
"4","QUEENS","2693","16","113780000","POSIN","SEWER PERMIT-INSTALL","927197","2021-07-26T00:00:00.000"
"4","QUEENS","3150","22","113740000","POTAP","PERMIT-TAP","926901","2021-07-23T00:00:00.000"
"4","QUEENS","3485","55","113850000","POTAP","PERMIT-TAP","927534","2021-07-30T00:00:00.000"
"4","QUEENS","3556","27","113850000","POTAP","PERMIT-TAP","925488","2021-07-01T00:00:00.000"
"4","QUEENS","3578","58","113850000","POTAP","PERMIT-TAP","925475","2021-07-01T00:00:00.000"
"4","QUEENS","3731","65","113851138","POSIN","SEWER PERMIT-INSTALL","926638","2021-07-21T00:00:00.000"
"4","QUEENS","3731","65","113851138","POSIN","SEWER PERMIT-INSTALL","926639","2021-07-21T00:00:00.000"
"4","QUEENS","3731","65","113851138","POTAP","PERMIT-TAP","927444","2021-07-29T00:00:00.000"
"4","QUEENS","3731","65","113851138","POTAP","PERMIT-TAP","927446","2021-07-29T00:00:00.000"
"4","QUEENS","3818","31","113850000","POTAP","PERMIT-TAP","926895","2021-07-23T00:00:00.000"
"4","QUEENS","4148","78","113570000","POSPL","SEWER PERMIT-PLUG","927619","2021-07-31T00:00:00.000"
"4","QUEENS","4148","78","113570000","POSPL","SEWER PERMIT-PLUG","927620","2021-07-31T00:00:00.000"
"4","QUEENS","4266","44","113540000","POSIN","SEWER PERMIT-INSTALL","927413","2021-07-28T00:00:00.000"
"4","QUEENS","4317","20","113540000","POSIN","SEWER PERMIT-INSTALL","926627","2021-07-21T00:00:00.000"
"4","QUEENS","4416","181","113570000","POSIN","SEWER PERMIT-INSTALL","925574","2021-07-01T00:00:00.000"
"4","QUEENS","4430","26","113570000","POTAP","PERMIT-TAP","925585","2021-07-02T00:00:00.000"
"4","QUEENS","4430","26","113570000","POSIN","SEWER PERMIT-INSTALL","925867","2021-07-08T00:00:00.000"
"4","QUEENS","4509","8","113570000","POTAP","PERMIT-TAP","926574","2021-07-20T00:00:00.000"
"4","QUEENS","4509","18","113570000","POTAP","PERMIT-TAP","925473","2021-07-01T00:00:00.000"
"4","QUEENS","4509","20","113570000","POTAP","PERMIT-TAP","925492","2021-07-01T00:00:00.000"
"4","QUEENS","4509","22","113570000","POTAP","PERMIT-TAP","925498","2021-07-01T00:00:00.000"
"4","QUEENS","4509","24","113570000","POTAP","PERMIT-TAP","927560","2021-07-30T00:00:00.000"
"4","QUEENS","4509","32","113570000","POTAP","PERMIT-TAP","926579","2021-07-20T00:00:00.000"
