"building_id_espm","bbl10","facility_name","rating","bin_unique_building_identifier","address_1","address_2","city","postcode","county","total_floor_space_sq_ft","year_built","facility_type","last_modified_date","service_and_product_provider","metering_configuration","eligibility_for_energy_star","energy_star_application_status","year_s_labeled","approval_date_last_energy","current_rating_1_100","target_rating_1_100","energy_use_alerts","space_use_alerts","current_direct_ghg_emissions","current_indirect_ghg_emissions","current_total_ghg_emissions","emissions_factor_kg_co2e","current_energy_period_ending","current_water_period_ending","current_total_on_site","percent_of_electricity_from","total_avoided_ghg_emissions","total_on_site_electric","total_green_power_purchased","total_renewable_energy_sold","current_site_energy_intensity","current_total_site_energy","national_median_site_eui","target_site_energy_intensity","weather_normalized_site_eui","electricity_use_kbtu","electricity_use_kwh","natural_gas_use_kbtu","natural_gas_use_therms","district_steam_use_kbtu","fuel_oil_2_use_kbtu","fuel_oil_4_use_kbtu","fuel_oil_56_use_kbtu","diesel_2_use_kbtu","chilled_water_absorption","chilled_water_electric_driven","chilled_water_engine_driven","chilled_water_other_kbtu","district_hot_water_kbtu","temporary_data_flag","temporary_data_flag_1","temporary_data_flag_2","temporary_data_flag_natural","temporary_data_flag_district","temporary_data_flag_fuel","temporary_data_flag_fuel_1","temporary_data_flag_fuel_2","temporary_data_flag_diesel","temporary_data_flag_district_1","temporary_data_flag_district_2","difference_from_national","current_source_energy","current_total_source_energy","current_weather_normalized","national_median_source_eui","difference_from_national_1","bank_financial_institution","bank_financial_institution_1","bank_financial_institution_2","bank_financial_institution_3","bank_financial_institution_4","bank_financial_institution_5","hospital_gross_floor_area","hospital_laboratory_y_1_n","hospital_laundry_facility","hospital_maximum_number_of","hospital_number_of_buildings","full_time_equivalent_fte","number_of_staffed_beds","number_of_mri_machines","hotel_gross_floor_area_sq","hotel_floor_area_of_full","hotel_floor_area_of_gym","hotel_average_occupancy","hotel_number_of_rooms","hotel_room_density","hotel_onsite_laundry_short","hotel_quantity_of_laundry","hotel_percent_cooled","hotel_presence_of_cooking","hotel_workers_density","house_of_worship_gross_floor","house_of_worship_pc_density","house_of_worship_weekly","house_of_worship_presence","k_12_school_gross_floor_area","k_12_school_high_school_y","k_12_school_open_weekends","k_12_school_pc_density","k_12_school_percent_cooled","k_12_school_walk_in_refrig","k_12_school_presence_of","medical_office_gross_floor","medical_office_number_of","medical_office_percent_cooled","medical_office_weekly","multifamily_home_gross_floor","multifamily_home_dishwasher","multifamily_home_laundry","multifamily_home_laundry_1","multifamily_home_government","multifamily_home_number_of","multifamily_home_number_of_1","multifamily_home_percent","multifamily_home_percent_1","multifamily_home_total_number","multifamily_home_primary","multifamily_home_resident","office_gross_floor_area_sq","office_office_air_conditioned","office_pc_density","office_weekly_operating_hours","office_workers_density","other_space_type_name","other_gross_floor_area_sq","other_number_of_pcs","other_weekly_operating_hours","other_workers_on_main_shift","parking_enclosed_floor_area","parking_gross_floor_area","parking_non_enclosed_floor","parking_open_floor_area_w","parking_weekly_hours_of_access","residence_halls_dormitories","residence_halls_dormitories_1","residence_halls_dormitories_2","residence_halls_dormitories_3","residence_halls_dormitories_4","retail_gross_floor_area_sq","retail_cash_register_density","retail_exterior_entrance","retail_workers_density","retail_weekly_operating_hours","retail_walk_in_refrig_density","retail_percent_cooled","retail_pc_density","retail_open_closed_refrig","retail_number_of_walk_in","retail_number_of_open_or","senior_care_facility_average","senior_care_facility_gross","senior_care_facility_number","senior_care_facility_number_1","senior_care_facility_number_2","senior_care_facility_number_3","senior_care_facility_number_4","senior_care_facility_percent","senior_care_facility_total","senior_care_facility_total_1","senior_care_facility_workers","supermarkets_grocery_gross","supermarkets_grocery_number","supermarkets_grocery_number_1","supermarkets_grocery_number_2","supermarkets_grocery_percent","supermarkets_grocery_presence","supermarkets_grocery_walk","supermarkets_grocery_weekly","supermarkets_grocery_workers","swimming_pool_size","swimming_pool_indoor_outdoor","swimming_pool_months_in_use","warehouse_refrigerated_gross","warehouse_refrigerated_weekly","warehouse_refrigerated_workers","warehouse_unrefrigerated","warehouse_unrefrigerated_1","warehouse_unrefrigerated_2","warehouse_unrefrigerated_3","warehouse_unrefrigerated_4","warehouse_unrefrigerated_5","warehouse_unrefrigerated_6","current_data_center_source","current_site_pdu_input_energy","current_site_ups_output_energy","current_source_it_energy","national_average_pue","data_center_gross_floor_area","data_center_annual_it_energy","data_center_it_energy","indoor_water_use_kgal","indoor_water_use_per_sq_ft","outdoor_water_use_kgal","other_water_use_kgal","total_indoor_and_outdoor","water_use_alerts","release_date","borough","latitude","longitude","community_board","council_district","census_tract","nta"
"2782299","1000110014","Beaver Tow","0","1085816","26 Beaver St.",,"New York","10004","NEW YORK","54091","1909","Multifamily Housing","2012-05-03T11:11:40.000","Bright Power","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Data > 120 days old<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","284.32","81.86","366.18",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"87.8","4750692.1",,"0","86.6","871927.73","255547.4","50681.82","506.8",,"3828082.59",,,,,,,,,"No",,,"No",,"No",,,,,,,"126.3","6831665.9","122.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52091","20.00","0.00","6.00","0.00","19","20","100.00","15.00","20.00","Fuel Oil (No. 2)","No specific resident population","2000","100.00","2.20","65","2.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-07-31T11:11:05.000","MANHATTAN","40.704959","-74.011902","101","1","9","Battery Park City-Lower Manhattan"
"2855379","1000110021","80 Broad Street","69","1000038","80 Broad Street",,"New York","10004","NEW YORK","400000","1935","Office","2012-04-30T12:52:11.000","NYG Green Partners, LLC","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"69","0","Data > 120 days old<br>","Using default values for Space Use attributes.<br>Weekly operating hours is much lower than normal for Office Vacant-Adj.<br> Weekly operating hours is much lower than normal for Office Vacant in 2011.<br> Weekly operating hours is much lower than normal",,"2719.82","2719.82",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"77.2","30887866.6","97.3","0","78.8","18826597.12","5517760",,,"12061269.46",,,,,,,,,,"No",,,,"No",,,,,,,"-20.7","193.7","77474970.4","194.6","244.1","-20.6","13305","100.00","2.20","65","2.30","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"381417","100.00","1.44","51","1.18","Other","5278",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T12:31:22.000","MANHATTAN","40.704322","-74.011581","101","1","9","Battery Park City-Lower Manhattan"
"3116048","1000130001","1 Broadway","0",,"One Broadway",,"New York","10004","NEW YORK","182899","1882","Office","2012-04-27T14:34:57.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0",,"Less than 1 year of data<br>",,,,,,"2012-03-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,,,"68.0",,,,,,,,,,,,,,,,,"No",,,"No",,,,,,,,,,,,"164.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182899","100.00","2.30","73","1.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T19:28:08.000",,,,,,,
"2591254","1000130005","BOWLING GR","72","BIN# 1000044","5 BROADWAY",,"NEW YORK","10004","NEW YORK","423348","1958","Office","2012-04-27T12:46:10.000","None","Whole Facility Energy Consumption","Not Eligible: Rating must be 75 or above","No Status Available",,,"72","0",,,,"3717.62","3717.62",,"2011-12-31T00:00:00.000","2010-11-30T00:00:00.000",,,,,,,"100.9","42719357.7","131.4","0","102.5","23091175.27","6767636.4",,,"19628182.46",,,,,,,,,,"No",,,,"No",,,,,,,"-23.2","238.3","100874626.2","237.2","310.3","-23.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"423348","100.00","4.50","55","5.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-29T12:07:13.000","MANHATTAN","40.705019","-74.013983","101","1","13","Battery Park City-Lower Manhattan"
"2895860","1000130027","Wolfson Group 25 Broadway","27","1000045","25 Broadway",,"New York","10004","NEW YORK","807690","1921","Office","2012-04-10T12:06:25.000","iES","Whole Facility Energy Consumption","Not Eligible: Rating must be 75 or above","No Status Available",,,"28","0",,,,"9667.46","9667.46",,"2012-01-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"132.8","107245461.3","104.4","0","133.7","80363518.4","23553200",,,"26881942.86",,,,,,,,,,"No",,,,"No",,,,,,,"27.1","372.6","300941302.3","373.7","293.0","27.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120000","1.00","0.00","1.67","100","0.02","1",,,,,,,,,,,,,,,,,"687690","100.00","3.85","80","4.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Short Course (25 yards x 20 yards)","Indoor","12",,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-26T06:53:14.000","MANHATTAN","40.705752","-74.013374","101","1","13","Battery Park City-Lower Manhattan"
"2731572","1000150022","21 West Street","0","1000047","21 West Street",,"New York","10004","NEW YORK","349211","1997","Multifamily Housing","2012-04-26T09:20:03.000","Ecological","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","1005.08","1102.42","2107.49",,"2012-03-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"87.7","30634279.4",,"0","90.3","11741879.38","3441348","18892400.00","188924.0",,,,,,,,,,,"No",,,"No",,,,,,,,,"168.9","58998219.9","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"344211","298.00","28.00","4.00","0.00","32","298","100.00","8.00","400.00","Natural Gas","No specific resident population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5000","8","4","1","100.00","1.00","0.20","105","1.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-28T16:12:57.000","MANHATTAN","40.706451","-74.016119","101","1","13","Battery Park City-Lower Manhattan"
"2784974","1000157501","Newmark - 17 Battery","0","1082634","17 Battery Place",,"New York","10004","NEW YORK","1346985","1902","Office","2012-04-25T17:32:36.000","CodeGreen Solutions, Inc.","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>","2049.47","5669.63","7719.1",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"66.8","90020710.7","68.0","0","66.4","60387464.03","17698553.4","6410632.00","64106.3",,,"23222614.70",,,,,,,,"No",,,"No",,,"No",,,,,"-1.7","172.1","231860902.4","170.5","164.0","4.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22050","1.00","1.00","1.81","100","0.09","1",,,,,"498437",,,,"0.00",,,,,,,,"736003","100.00","2.81","42","2.43","Other","76950",,,,"31790","31790","0","0","168",,,,,,"8500","0.59","1","1.76","87","0.00","100.00","0.24","0.35","0","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.82","5045","0","IT Energy is not currently metered at this facility - Apply estimates.",,,,,,,"2012-04-30T11:29:20.000","MANHATTAN","40.704884","-74.015927","101","1","13","Battery Park City-Lower Manhattan"
"3111773","1000157501","DEPM 2400 - 17 Battery Place","0","1082634;1087080","17 Battery Place","26 Washington Street","New York","10004","NEW YORK","427048","1972","Multifamily Housing","2012-04-26T08:30:40.000","Aurora Energy Advisors LLC","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","2430.17","673.24","3103.4",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"97.4","41585881",,"0","97.4","7170659.2","2101600","4991893.55","49918.9",,,"29423328.27",,,,,,,,"No",,,"No",,,"No",,,,,,"137.9","58894075.8","137.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"407459","492.00","100.00","0.00","0.00","20","492",,"22.00","172.00","Natural Gas","No specific resident population","15000","100.00","2.20","65","2.30",,,,,,"25300","25300","0","0","112",,,,,,"4589","0.30","1","1.00","65","0.00","100.00","0.20","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T08:06:30.000","MANHATTAN","40.704884","-74.015927","101","1","13","Battery Park City-Lower Manhattan"
"2676431","1000157502","(7406) - The Downtown Club Condominium","0","1087243;1000046","20 West St",,"New York","10006","NEW YORK","227463","1929","Multifamily Housing","2012-04-20T17:18:07.000","FS Energy","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","22.26","1477.37","1499.63",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"76.9","17499146",,"0","77.1","8625287.85","2527927.3","418335.27","4183.4","8455522.84",,,,,,,,,,"No",,,"No","No",,,,,,,,"173.6","39477641.1","171.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"207463","0.00","18.00","0.00","0.00","45","283","100.00","10.00","283.00","District Steam","No specific resident population",,,,,,,,,,,,,,,,,,,,,"20000","0.30","1","1.00","60","0.00","100.00","0.20","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T17:59:33.000","MANHATTAN","40.706358","-74.016151","101","1","13","Battery Park City-Lower Manhattan"
"2927763","1000160010","36 Battery Place - Museum of Jewish Heritage","0","1084594","36 Battery Place",,"New York","10280","NEW YORK","114100","1997","Entertainment/Culture","2012-04-25T14:19:43.000","None","Whole Facility Energy Consumption","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Other"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data",,"1374.17","1374.17",,"2011-12-31T00:00:00.000","2011-01-31T00:00:00.000",,,,,,,"128.3","14636388.2","46.0","0","128.3","14636388.16","4289680",,,,,,,,,,,,,"No",,,,,,,,,,,"178.9","428.4","48885536.5","428.4","94.0","355.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Entertainment/Culture","114100","120","55","80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-26T15:08:41.000","MANHATTAN","40.705806","-74.018001","101","1","31704","Battery Park City-Lower Manhattan"
"2682419","1000160015","RY - 50 Ba","0","1085938","50 Battery Place",,"New York","10280","NEW YORK","222366","1999","Multifamily Housing","2012-04-10T03:23:13.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","207.01","421.09","628.11",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"37.7","8376286.5",,"0","38.8","4485092.93","1314505.5","3891193.55","38911.9",,,,,,,,,,,"No",,,"No",,,,,,,,,"85.7","19054290","86.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"222366","0.00","36.00","0.00","1.00","9","208","0.00","26.00","297.00","Natural Gas","No specific resident population",,,,,,,,,,,"8400","8400","0","0","112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T08:06:30.000","MANHATTAN","40.706284","-74.017904","101","1","31704","Battery Park City-Lower Manhattan"
"2670527","1000160020","Brodsky -","0","1085778","70 Battery Place",,"New York","10280","NEW YORK","230765","1998","Multifamily Housing","2012-03-14T10:11:54.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","333.21","482.59","815.8",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"49.4","11403486.6",,"0","51","5140076.96","1506470.4","6263409.68","62634.1",,,,,,,,,,,"No",,,"No",,,,,,,,,"102.8","23725647","103.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"230765","209.00","36.00","0.00","0.00","9","209","0.00","27.00","278.00","Natural Gas","No specific resident population",,,,,,,,,,,"9033","9033","0","0","112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T08:06:30.000","MANHATTAN","40.707047","-74.017439","101","1","31704","Battery Park City-Lower Manhattan"
"3121423","1000160100","GATEWAY PL","0","1083378; 1083373; 1083374; 1083375; 1083376; 1083377","345 South End Avenue",,"Manhattan","10280","NEW YORK","1368917","1970","Multifamily Housing","2012-04-26T17:26:29.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Weekly operating hours is much lower than normal for GATEWAY PLAZA 100 Office.<br> Less than 50% of the Total Floor Space can be benchmarked.<br>","1657.75","6300.55","7958.3",,"2012-01-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"71.8","98268154.8",,"0","74.5","67107454.84","19668070","31160700.00","311607.0",,,,,,,,,,,"No",,,"No",,,,,,,,,"187.6","256764152.1","194.6",,,"4247","100.00","2.12","50","2.83","12",,,,,,,,,,,,,,,,,,,,"2704","0","33","0",,,,,,,,,,,,"1335333","1506.00","142.00","0.00","0.00","36","1712","90.00","15.00","2158.00","Natural Gas","No specific resident population","6368","0.00","0.00","1","0.00","Other","13600","3","101","5","245259","245259","0","0","168",,,,,,,,,,,,,,,,,,,,,,,,,,,,"6665","4","1","0","30.00","0.00","0.00","126","1.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T09:09:01.000","MANHATTAN","40.710733","-74.016131","101","1","31704","Battery Park City-Lower Manhattan"
"1261466","1000160120","One World Financial Center","86",,"200 Liberty Street",,"New York","10281","NEW YORK","1485610","1986","Office","2012-04-16T08:20:13.000","None","No Selection Made","Not Eligible: Less than one year since the period ending date of the last ENERGY STAR application.","Application - Label Sent (12-JAN-12)","200920102011","2011-12-22T15:00:33.000","86","0",,,"38.73","14787.2","14825.93","125.77","2012-01-31T00:00:00.000","2012-03-31T00:00:00.000",,,,,,,"117.3","174259318.6","172.7","0","118.1","84661769.89","24812945.5","728034.83","7280.3","30161039.31",,,,,"0.00","58708474.55","0.00","0.00",,"No",,,"No","No",,,,,,"No","-32.1","256.9","381671319.7","257.9","378.2","-32.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1435190","100.00","4.88","65","2.54",,,,,,"50000","50000","0","0","168",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.82","50420","0","IT Energy is not currently metered at this facility - Apply estimates.","15603.2","10.50",,,"15603.2",,"2012-04-23T08:27:31.000","MANHATTAN","40.711425","-74.015442","101","1","31704","Battery Park City-Lower Manhattan"
"2560575","1000160190","22 RIVER T","0","BIN# 1085929","22 RIVER TERRACE",,"NEW YORK","10282","NEW YORK","331500","2001","Multifamily Housing","2012-03-22T15:27:19.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","878.50","795.21","1673.71",,"2011-12-31T00:00:00.000","2011-12-31T00:00:00.000",,,,,,,"71.1","23574952.5",,"0","71.1","8469841.79","2482368.6","11427316.04","114273.2",,"3677794.68",,,,,,,,,"No",,,"No",,"No",,,,,,,"132.6","43968244.1","132.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"331500","324.00","40.00",,"0.00",,"324","90.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10715.1",,,"2012-03-28T15:12:16.000","MANHATTAN","40.717375","-74.016035","101","1","31703","Battery Park City-Lower Manhattan"
"3114465","1000160195","Tribeca Gr","0","1086507","325 N END AVE",,"New York","10282","NEW YORK","290744","2005","Multifamily Housing","2012-04-21T18:23:53.000","Bright Power","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","1086.89","1093.31","2180.2",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"110.3","32075094.5",,"0","114.4","11644849.05","3412910","20430245.45","204302.5",,,,,,,,,,,"No",,,"No",,,,,,,,,"207.3","60284262.8","211.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"285864","274.00","26.00","138.00","0.00","24","274","100.00","24.00","403.00","Natural Gas","No specific resident population",,,,,,,,,,,"11000","11000","0","0","168",,,,,,"4880","0.30","1","1.00","65","0.00","100.00","0.20","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Overlapping meter entries<br>","2012-07-31T11:11:05.000","MANHATTAN","40.716637","-74.014754","101","1","31703","Battery Park City-Lower Manhattan"
"3114466","1000160200","Tribeca Pa","0","1085774","400 Chambers Street",,"New York","10282","NEW YORK","458073","1999","Multifamily Housing","2012-04-21T18:28:55.000","Bright Power","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","1363.49","1085.98","2449.47",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"81.2","37196314.7",,"0","81.4","11566792.08","3390032.8","25629522.58","256295.2",,,,,,,,,,,"No",,,"No",,,,,,,,,"142.9","65467195.7","143.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"456573","396.00","54.00","0.00","0.00","27","396","100.00","32.00","447.00","Natural Gas","No specific resident population",,,,,,"Other","1500","1","60","1","25927","25927","0","0","168",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Overlapping meter entries<br>","2012-07-31T11:11:05.000","MANHATTAN","40.717774","-74.014206","101","1","31703","Battery Park City-Lower Manhattan"
"2560615","1000160210","TRIBECA PO","0","BIN# 1085486","41 RIVER TERRACE",,"NEW YORK","10282","NEW YORK","357975","1998","Multifamily Housing","2012-03-22T17:59:11.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","1700.49","883.87","2584.36",,"2011-12-31T00:00:00.000","2011-12-31T00:00:00.000",,,,,,,"112.4","40222665.5",,"0","111.3","9414150.94","2759129.8","27790018.18","277900.2",,"3018496.42",,,,,,,,,"No",,,"No",,"No",,,,,,,"177.6","63588094.6","174.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"357000","340.00","40.00",,"0.00","42","340",,"25.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"975",,,"5","100.00","0.00","5.13","126","5.13",,,,,,,,,,,,,,,,,,,,,,,,,"0.0",,,"2012-03-28T15:12:16.000","MANHATTAN","40.71793","-74.014523","101","1","31703","Battery Park City-Lower Manhattan"
"2669259","1000160220","450 N End Av","0","1085459","450 N End Av",,"New York","10282","NEW YORK","188216","1997","Multifamily Housing","2012-04-23T16:20:05.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","511.09","656.22","1167.31",,"2012-01-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"88.2","16596349.9",,"0","90.3","6989449.93","2048490.6","9606900.00","96069.0",,,,,,,,,,,"No",,,"No",,,,,,,,,"177.5","33403187.1","177.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"185816","150.00","4.00","136.00","0.00","25","150","100.00","8.00","330.00","Natural Gas","No specific resident population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2400","5","4","2","100.00","1.00","0.83","168","2.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T09:06:13.000","MANHATTAN","40.717356","-74.014163","101","1","31703","Battery Park City-Lower Manhattan"
"2590245","1000160225","New York Mercantile Exchange","82","1085502","One North End Ave.",,"New York","10282","NEW YORK","622439","1997","Office","2012-04-19T11:05:16.000","None","No Selection Made","Eligible","No Status Available",,,"82","80",,,"50.00","7831.54","7881.54",,"2012-01-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"144.6","89986350.4","202.2","150.1","143.2","53644636.19","15722343.5","939870.97","9398.7","35401843.29",,,,,,,,,,"No",,,"No","No",,,,,,,"-28.5","358.3","222993360.1","356.6","501.1","-28.5","47870","100.00","31.33","45","10.44","500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"545769","100.00","9.89","65","7.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.82","28800","0","IT Energy is not currently metered at this facility - Apply estimates.",,,,,,,"2012-04-20T14:14:11.000",,,,,,,
