"objectid","cen_year","tree_dbh","address","tree_loc","pit_type","soil_lvl","status","spc_latin","spc_common","vert_other","vert_pgrd","vert_tgrd","vert_wall","horz_blck","horz_grate","horz_plant","horz_other","sidw_crack","sidw_raise","wire_htap","wire_prime","wire_2nd","wire_other","inf_canopy","inf_guard","inf_wires","inf_paving","inf_outlet","inf_shoes","inf_lights","inf_other","trunk_dmg","zipcode","zip_city","cb_num","borocode","boroname","cncldist","st_assem","st_senate","nta","nta_name","boro_ct","state","latitude","longitude","x_sp","y_sp","objectid_1","census_tract","bin","bbl","location_1"
"592915","2005","11","2100 1 AVENUE","Rear","Sidewalk Pit","Above","Good","QUERCUS PALUSTRIS","OAK, PIN","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79111407","-73.93896393","1001151","227507","542","162","1083954","1017010001","(40.79111407, -73.93896393)"
"592916","2005","16","400 EAST   96 STREET","Front","Continuous Pit","Below","Poor","ACER PSEUDOPLATANUS","MAPLE, SYCAMORE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","108","1","Manhattan","5","68","29","MN32","Yorkville","1015200","New York","40.78319837","-73.94462234","999586","224622","543","152","1089516","1015730101","(40.78319837, -73.94462234)"
"592917","2005","7","421 EAST  106 STREET","Side","Sidewalk Pit","Below","Excellent","QUERCUS PALUSTRIS","OAK, PIN","No","No","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.78934943","-73.93939168","1001033","226864","544","162","1052999","1017000001","(40.78934943, -73.93939168)"
"592918","2005","11","421 EAST  106 STREET","Side","Sidewalk Pit","Below","Excellent","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.78934943","-73.93939168","1001033","226864","545","162","1052999","1017000001","(40.78934943, -73.93939168)"
"592919","2005","3","2100 1 AVENUE","Rear","Sidewalk Pit","Level","Good","GINKGO BILOBA","GINKGO","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79111407","-73.93896393","1001151","227507","546","162","1083954","1017010001","(40.79111407, -73.93896393)"
"592920","2005","3","2100 1 AVENUE","Rear","Sidewalk Pit","Below","Good","GINKGO BILOBA","GINKGO","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Torn Bark","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79111407","-73.93896393","1001151","227507","547","162","1083954","1017010001","(40.79111407, -73.93896393)"
"592921","2005","6","2100 1 AVENUE","Rear","Sidewalk Pit","Level","Good","QUERCUS PALUSTRIS","OAK, PIN","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79111407","-73.93896393","1001151","227507","548","162","1083954","1017010001","(40.79111407, -73.93896393)"
"640868","2005","5","101 WEST   64 STREET","Across","Sidewalk Pit","Level","Good","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10023","New York","0","1","Manhattan","0","0","0"," "," ",,"New York","40.77234","-73.98257856","0","0","48495",,,,"(40.77234, -73.98257856)"
"592922","2005","2","2100 1 AVENUE","Rear","Sidewalk Pit","Below","Good","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79111407","-73.93896393","1001151","227507","549","162","1083954","1017010001","(40.79111407, -73.93896393)"
"592923","2005","4","2100 1 AVENUE","Rear","Sidewalk Pit","Level","Excellent","ULMUS AMERICANA","ELM, AMERICAN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79111407","-73.93896393","1001151","227507","550","162","1083954","1017010001","(40.79111407, -73.93896393)"
"592924","2005","15","2100 1 AVENUE","Rear","Sidewalk Pit","Below","Excellent","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79111407","-73.93896393","1001151","227507","551","162","1083954","1017010001","(40.79111407, -73.93896393)"
"592925","2005","16","2100 1 AVENUE","Rear","Sidewalk Pit","Below","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79111407","-73.93896393","1001151","227507","552","162","1083954","1017010001","(40.79111407, -73.93896393)"
"592926","2005","5","2130 1 AVENUE","Rear","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79192345","-73.93837091","1001315","227802","553","162","1083955","1017010001","(40.79192345, -73.93837091)"
"592927","2005","8","2130 1 AVENUE","Rear","Sidewalk Pit","Level","Good","QUERCUS PALUSTRIS","OAK, PIN","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79192345","-73.93837091","1001315","227802","554","162","1083955","1017010001","(40.79192345, -73.93837091)"
"592928","2005","9","2130 1 AVENUE","Rear","Sidewalk Pit","Level","Good","QUERCUS PALUSTRIS","OAK, PIN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79192345","-73.93837091","1001315","227802","555","162","1083955","1017010001","(40.79192345, -73.93837091)"
"592929","2005","3","2100 1 AVENUE","Rear","Sidewalk Pit","Level","Good","GINKGO BILOBA","GINKGO","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79111407","-73.93896393","1001151","227507","556","162","1083954","1017010001","(40.79111407, -73.93896393)"
"592930","2005","16","2100 1 AVENUE","Rear","Sidewalk Pit","Level","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79111407","-73.93896393","1001151","227507","557","162","1083954","1017010001","(40.79111407, -73.93896393)"
"592931","2005","8","2100 1 AVENUE","Rear","Sidewalk Pit","Level","Poor","QUERCUS PALUSTRIS","OAK, PIN","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79111407","-73.93896393","1001151","227507","558","162","1083954","1017010001","(40.79111407, -73.93896393)"
"592932","2005","12","2130 1 AVENUE","Rear","Sidewalk Pit","Level","Good","QUERCUS PALUSTRIS","OAK, PIN","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79192345","-73.93837091","1001315","227802","559","162","1083955","1017010001","(40.79192345, -73.93837091)"
"592933","2005","4","2130 1 AVENUE","Rear","Sidewalk Pit","Level","Excellent","ULMUS AMERICANA","ELM, AMERICAN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79192345","-73.93837091","1001315","227802","560","162","1083955","1017010001","(40.79192345, -73.93837091)"
"592934","2005","11","2130 1 AVENUE","Rear","Sidewalk Pit","Above","Excellent","QUERCUS PALUSTRIS","OAK, PIN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79192345","-73.93837091","1001315","227802","561","162","1083955","1017010001","(40.79192345, -73.93837091)"
"592935","2005","7","2130 1 AVENUE","Rear","Sidewalk Pit","Below","Good","QUERCUS PALUSTRIS","OAK, PIN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79192345","-73.93837091","1001315","227802","562","162","1083955","1017010001","(40.79192345, -73.93837091)"
"592936","2005","1","2130 1 AVENUE","Rear","Sidewalk Pit","Below","Poor","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79192345","-73.93837091","1001315","227802","563","162","1083955","1017010001","(40.79192345, -73.93837091)"
"592937","2005","7","2130 1 AVENUE","Rear","Sidewalk Pit","Above","Good","QUERCUS PALUSTRIS","OAK, PIN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79192345","-73.93837091","1001315","227802","564","162","1083955","1017010001","(40.79192345, -73.93837091)"
"592938","2005","11","420 EAST  111 STREET","Side","Continuous Pit","Level","Excellent","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","565","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592939","2005","10","420 EAST  111 STREET","Side","Continuous Pit","Level","Excellent","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","566","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592940","2005","11","420 EAST  111 STREET","Side","Continuous Pit","Level","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","567","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592941","2005","7","420 EAST  111 STREET","Side","Continuous Pit","Level","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","568","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592942","2005","7","347 PLEASANT AVENUE","Front","Sidewalk Pit","Level","Good","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","30","MN34","East Harlem North","1017800","New York","40.79658868","-73.93204615","1003065","229503","569","178","1054824","1018060023","(40.79658868, -73.93204615)"
"592943","2005","3","343 PLEASANT AVENUE","Front","Sidewalk Pit","Level","Excellent","QUERCUS PALUSTRIS","OAK, PIN","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10035","New York","111","1","Manhattan","8","68","30","MN34","East Harlem North","1017800","New York","40.79650089","-73.93211125","1003047","229471","570","178","1054854","1018060121","(40.79650089, -73.93211125)"
"592944","2005","21","342 PLEASANT AVENUE","Front","Sidewalk Pit","Level","Good","ULMUS AMERICANA","ELM, AMERICAN","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79659415","-73.93201725","1003073","229505","571","178","1000000","1018150002","(40.79659415, -73.93201725)"
"592945","2005","10","420 EAST  111 STREET","Side","Continuous Pit","Level","Excellent","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","572","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592946","2005","11","420 EAST  111 STREET","Side","Continuous Pit","Level","Excellent","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","573","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592947","2005","24","420 EAST  111 STREET","Side","Sidewalk Pit","Level","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","574","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592948","2005","9","420 EAST  111 STREET","Side","Continuous Pit","Level","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","575","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592949","2005","9","347 PLEASANT AVENUE","Front","Sidewalk Pit","Below","Good","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","30","MN34","East Harlem North","1017800","New York","40.79658868","-73.93204615","1003065","229503","576","178","1054824","1018060023","(40.79658868, -73.93204615)"
"592950","2005","19","340 PLEASANT AVENUE","Front","Sidewalk Pit","Level","Poor","CERCIS CANADENSIS","REDBUD, EASTERN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79655849","-73.93204256","1003066","229492","577","178","1054889","1018150001","(40.79655849, -73.93204256)"
"592951","2005","11","521 EAST  118 STREET","Front","Sidewalk Pit","Level","Good","GINKGO BILOBA","GINKGO","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79611908","-73.93162045","1003183","229332","578","178","1054897","1018150013","(40.79611908, -73.93162045)"
"592952","2005","17","517 EAST  118 STREET","Front","Sidewalk Pit","Level","Good","QUERCUS PALUSTRIS","OAK, PIN","No","No","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79615206","-73.93169626","1003162","229344","579","178","1054895","1018150011","(40.79615206, -73.93169626)"
"592953","2005","21","519 EAST  118 STREET","Front","Sidewalk Pit","Level","Good","QUERCUS PALUSTRIS","OAK, PIN","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79613557","-73.93166016","1003172","229338","580","178","1054896","1018150012","(40.79613557, -73.93166016)"
"592954","2005","4","328 PLEASANT AVENUE","Side","Sidewalk Pit","Level","Good","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79611678","-73.93236807","1002976","229331","581","178","1053175","1017160049","(40.79611678, -73.93236807)"
"592955","2005","8","506 EAST  118 STREET","Front","Sidewalk Pit","Above","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Cavity","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.7962208","-73.93190205","1003105","229369","582","178",,,"(40.7962208, -73.93190205)"
"592956","2005","8","506 EAST  118 STREET","Front","Sidewalk Pit","Above","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.7962208","-73.93190205","1003105","229369","583","178",,,"(40.7962208, -73.93190205)"
"641280","2005","5","1412 WEST  118 STREET","Across","Sidewalk Pit","Level","Good","ACER RUBRUM","MAPLE, RED","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10026","New York","0","1","Manhattan","0","0","0"," "," ",,"New York","40.80328932","-73.94863042","0","0","48907",,,,"(40.80328932, -73.94863042)"
"592957","2005","8","322 PLEASANT AVENUE","Front","Sidewalk Pit","Level","Good","ZELKOVA SERRATA","ZELKOVA, JAPANESE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79589729","-73.9325272","1002932","229251","584","178","1053171","1017160003","(40.79589729, -73.9325272)"
"592958","2005","13","513 EAST  118 STREET","Front","Sidewalk Pit","Level","Good","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","None","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79618504","-73.93177207","1003141","229356","585","178","1054892","1018150008","(40.79618504, -73.93177207)"
"592959","2005","2","503 EAST  118 STREET","Front","Sidewalk Pit","Below","Good","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79626475","-73.93196341","1003088","229385","586","178","1054910","1018150104","(40.79626475, -73.93196341)"
"592960","2005","4","501 EAST  118 STREET","Front","Sidewalk Pit","Level","Good","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79628124","-73.93199951","1003078","229391","587","178","1054889","1018150001","(40.79628124, -73.93199951)"
"592961","2005","4","328 PLEASANT AVENUE","Side","Sidewalk Pit","Level","Good","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79611678","-73.93236807","1002976","229331","588","178","1053175","1017160049","(40.79611678, -73.93236807)"
"592962","2005","8","506 EAST  118 STREET","Front","Sidewalk Pit","Above","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.7962208","-73.93190205","1003105","229369","589","178",,,"(40.7962208, -73.93190205)"
"592963","2005","7","320 PLEASANT AVENUE","Front","Sidewalk Pit","Level","Good","ZELKOVA SERRATA","ZELKOVA, JAPANESE","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79582321","-73.93258145","1002917","229224","590","178","1053170","1017160001","(40.79582321, -73.93258145)"
"592964","2005","7","324 PLEASANT AVENUE","Assigned","Sidewalk Pit","Level","Good","ZELKOVA SERRATA","ZELKOVA, JAPANESE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79596862","-73.93247657","1002946","229277","591","178","1089401","1017160051","(40.79596862, -73.93247657)"
"592965","2005","0","324 PLEASANT AVENUE","Assigned","Sidewalk Pit","Above","Dead","Unknown Dead","Unknown Dead","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes"," ","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79596862","-73.93247657","1002946","229277","592","178","1089401","1017160051","(40.79596862, -73.93247657)"
"592966","2005","6","324 PLEASANT AVENUE","Assigned","Sidewalk Pit","Level","Good","ZELKOVA SERRATA","ZELKOVA, JAPANESE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79596862","-73.93247657","1002946","229277","593","178","1089401","1017160051","(40.79596862, -73.93247657)"
"592967","2005","4","328 PLEASANT AVENUE","Front","Sidewalk Pit","Level","Excellent","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","None","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79611678","-73.93236807","1002976","229331","594","178","1053175","1017160049","(40.79611678, -73.93236807)"
"592968","2005","2","501 EAST  117 STREET","Front","Sidewalk Pit","Level","Good","ULMUS AMERICANA","ELM, AMERICAN","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","None","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79565572","-73.93246244","1002950","229163","595","178","1053170","1017160001","(40.79565572, -73.93246244)"
"592969","2005","18","502 EAST  117 STREET","Front","Sidewalk Pit","Above","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79562551","-73.93243719","1002957","229152","596","178","1053164","1017150048","(40.79562551, -73.93243719)"
"592970","2005","20","512 EAST  117 STREET","Assigned","Sidewalk Pit","Below","Good","TILIA AMERICANA","LINDEN, AMERICAN","No","Yes","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","None","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.7955458","-73.93225307","1003008","229123","597","178","1081449","1017150046","(40.7955458, -73.93225307)"
"592971","2005","10","65 WEST   90 STREET","Front","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78858998","-73.96917436","992786","226583","598","177","1031595","1012040001","(40.78858998, -73.96917436)"
"592972","2005","11","280 PLEASANT AVENUE","Front","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79447612","-73.93356516","1002645","228733","599","178","1053152","1017130001","(40.79447612, -73.93356516)"
"592973","2005","17","513 EAST  116 STREET","Front","Sidewalk Pit","Above","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","None","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79491484","-73.93280268","1002856","228893","600","178",,,"(40.79491484, -73.93280268)"
"641410","2005","5","none WEST HOUSTON STREET","Median","Continuous Pit","Above","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","0",,"0","1","Manhattan","0","0","0"," "," ",,"New York","0","0","0","0","49037",,,,"(0.0, 0.0)"
"592974","2005","13","280 PLEASANT AVENUE","Side","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79447612","-73.93356516","1002645","228733","601","178","1053152","1017130001","(40.79447612, -73.93356516)"
"592975","2005","17","280 PLEASANT AVENUE","Side","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79447612","-73.93356516","1002645","228733","602","178","1053152","1017130001","(40.79447612, -73.93356516)"
"592976","2005","16","280 PLEASANT AVENUE","Side","Sidewalk Pit","Level","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79447612","-73.93356516","1002645","228733","603","178","1053152","1017130001","(40.79447612, -73.93356516)"
"592977","2005","12","280 PLEASANT AVENUE","Front","Sidewalk Pit","Below","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79447612","-73.93356516","1002645","228733","604","178","1053152","1017130001","(40.79447612, -73.93356516)"
"592978","2005","17","61 WEST   90 STREET","Front","Sidewalk Pit","Level","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78855702","-73.96909132","992809","226571","605","177","1031596","1012040007","(40.78855702, -73.96909132)"
