"unique_id","publish_date","site_id","status","ppt_id","address","city","state","zip","boro","latitude","longitude","cross_street_1","cross_street_2","corner","install_date","active_date","wifi_status","tablet_status","phone_status","community_board","council_district","census_tract","nta","nta_name"
"20181120_041521.mn-12-120769","2018-11-20T04:15:21.000","mn-12-120769","Link Active!","120769","1400 ST. NICHOLAS AVENUE","New York","NY","10033","Manhattan","40.84867304","-73.9340696","WEST 180 STREET","WEST 181 STREET","NE","2017-12-05T00:00:00.000","2018-04-19T00:00:00.000","up","up","up","12","10","269","MN35","Washington Heights North"
"20181120_041521.qu-09-124794","2018-11-20T04:15:21.000","qu-09-124794","Link Active!","124794","107-23 JAMAICA AVENUE","New York","NY","11418","Queens","40.6956028","-73.83960659","108 STREET","107 STREET","NW","2017-05-20T00:00:00.000","2017-07-07T00:00:00.000","up","up","up","9","32","128","QN54","Richmond Hill"
"20181120_041521.bk-01-145996","2018-11-20T04:15:21.000","bk-01-145996","Link Active!","145996","79 GRAND STREET","New York","NY","11249","Brooklyn","40.71573175","-73.96424309","WHYTE AVENUE","BERRY STREET","NE","2017-11-17T00:00:00.000","2018-02-01T00:00:00.000","up","up","up","1","34","555","BK73","North Side-South Side"
"20181120_041521.bk-06-108348","2018-11-20T04:15:21.000","bk-06-108348","Link Active!","108348","311 SMITH STREET","New York","NY","11231","Brooklyn","40.68134564","-73.99404694","UNION STREET","PRESIDENT STREET","Midblock","2017-12-08T00:00:00.000","2018-02-12T00:00:00.000","up","up","up","6","39","75","BK33","Carroll Gardens-Columbia Street-Red Hook"
"20181120_041521.qu-09-115253","2018-11-20T04:15:21.000","qu-09-115253","Link Active!","115253","123-23 JAMAICA AVENUE","New York","NY","11418","Queens","40.70086444735973","-73.82655102120577","124 STREET","123 STREET","NW","2017-05-06T00:00:00.000","2017-06-06T00:00:00.000","up","up","up","9","29","14201","QN54","Richmond Hill"
"20181120_041521.mn-12-120664","2018-11-20T04:15:21.000","mn-12-120664","Link Active!","120664","1540 ST. NICHOLAS AVENUE","New York","NY","10040","Manhattan","40.85312181","-73.9308176","WEST 187 STREET","WEST 188 STREET","NE","2017-12-01T00:00:00.000","2018-02-06T00:00:00.000","up","up","up","12","10","269","MN35","Washington Heights North"
"20181120_041521.mn-08-121734","2018-11-20T04:15:21.000","mn-08-121734","Link Active!","121734_121738","991 3 AVENUE","New York","NY","10022","Manhattan","40.76160412","-73.9663883","EAST 59 STREET","EAST 60 STREET","NE","2016-02-27T00:00:00.000","2016-03-29T00:00:00.000","up","up","up","8","4","110","MN31","Lenox Hill-Roosevelt Island"
"20181120_041521.mn-07-133652","2018-11-20T04:15:21.000","mn-07-133652","Link Active!","133652_136320","2061 BROADWAY","New York","NY","10023","Manhattan","40.77814804","-73.98225464","WEST 71 STREET","WEST 72 STREET","NW","2017-06-30T00:00:00.000","2017-08-03T00:00:00.000","up","up","up","7","6","159","MN14","Lincoln Square"
"20181120_041521.bx-05-119597","2018-11-20T04:15:21.000","bx-05-119597","Link Active!","119597","1966 JEROME AVENUE","New York","NY","10453","Bronx","40.85187831","-73.90897566","EAST TREMONT AVENUE","EAST 179 STREET","NE","2017-04-22T00:00:00.000","2017-08-01T00:00:00.000","up","up","up","5","14","241","BX41","Mount Hope"
"20181120_041521.mn-01-133384","2018-11-20T04:15:21.000","mn-01-133384","Link Installed; Connecting Power and Fiber","133384_133385","50 VARICK STREET","New York","NY","10013","Manhattan","40.72098349","-74.00648828","LAIGHT STREET","BEACH STREET","Midblock","2018-07-31T00:00:00.000",,"Not Available","Not Available","Not Available","1","1","33","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"20181120_041521.mn-03-139455","2018-11-20T04:15:21.000","mn-03-139455","Link Active!","139455","242 EAST 10 STREET","New York","NY","10003","Manhattan","40.728824","-73.98468","1 AVENUE","2 AVENUE","SWC","2017-08-26T00:00:00.000","2017-10-06T00:00:00.000","up","up","up","3","2","40","MN22","East Village"
"20181120_041521.mn-04-140359","2018-11-20T04:15:21.000","mn-04-140359","Link Active!","140359","279 11 AVENUE","New York","NY","10001","Manhattan","40.75196913","-74.00491217","WEST 28 STREET","WEST 27 STREET","SW","2017-05-26T00:00:00.000","2017-06-27T00:00:00.000","up","up","up","4","3","99","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-07-120533","2018-11-20T04:15:21.000","mn-07-120533","Link Pending Activation","120533","896 AMSTERDAM AVENUE","New York","NY","10025","Manhattan","40.79908844","-73.9668303","WEST 104 STREET","WEST 103 STREET","SWC","2017-11-22T00:00:00.000",,"Not Available","Not Available","Not Available","7","7","191","MN12","Upper West Side"
"20181120_041521.mn-06-133531","2018-11-20T04:15:21.000","mn-06-133531","Link Active!","133531_133532","180 3 AVENUE","New York","NY","10003","Manhattan","40.73476963","-73.98625935","EAST 16 STREET","EAST 17 STREET","NW","2016-01-08T00:00:00.000","2016-01-27T00:00:00.000","up","up","up","6","2","50","MN21","Gramercy"
"20181120_041521.mn-06-121495","2018-11-20T04:15:21.000","mn-06-121495","Link Active!","121495","154 EAST 29 STREET","New York","NY","10016","Manhattan","40.742625","-73.980628","3 AVENUE","LEXINGTON AVENUE","SW","2016-05-14T00:00:00.000","2016-06-24T00:00:00.000","up","up","up","6","2","72","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-05-122867","2018-11-20T04:15:21.000","mn-05-122867","Link Active!","122867_122868","4 WEST 51 STREET","New York","NY","10111","Manhattan","40.7592052","-73.97699037","5 AVENUE","6 AVENUE","SW","2017-02-11T00:00:00.000","2018-02-15T00:00:00.000","up","up","up","5","4","104","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-122628","2018-11-20T04:15:21.000","mn-05-122628","Link Active!","122628","266 WEST 58 STREET","New York","NY","10019","Manhattan","40.767271","-73.982247","8 AVENUE","BROADWAY","SE","2016-03-10T00:00:00.000","2016-03-30T00:00:00.000","up","up","up","5","3","137","MN17","Midtown-Midtown South"
"20181120_041521.mn-04-107976","2018-11-20T04:15:21.000","mn-04-107976","Link Active!","107976","184 11 AVENUE","New York","NY","10011","Manhattan","40.748842","-74.0067043","WEST 24 STREET","WEST 23 STREET","NE","2017-09-24T00:00:00.000","2018-05-07T00:00:00.000","up","up","up","4","3","99","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-01-137333","2018-11-20T04:15:21.000","mn-01-137333","Link Active!","137333","80 LAFAYETTE STREET","New York","NY","10013","Manhattan","40.71724104","-74.00173929","WHITE STREET","FRANKLIN STREET","SW","2016-07-13T00:00:00.000","2016-07-21T00:00:00.000","up","up","up","1","1","31","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"20181120_041521.bx-05-119628","2018-11-20T04:15:21.000","bx-05-119628","Link Active!","119628","200 EAST 184 STREET","New York","NY","10458","Bronx","40.85915372","-73.89855259","GRAND CONCOURSE","RYER AVENUE","SE","2016-05-12T00:00:00.000","2016-07-15T00:00:00.000","up","up","up","5","15","38301","BX40","Fordham South"
"20181120_041521.bk-16-145761","2018-11-20T04:15:21.000","bk-16-145761","Link Active!","145761","2069 FULTON STREET","New York","NY","11233","Brooklyn","40.67831185","-73.91025266","ROCKAWAY AVENUE","TRUXTON STREET","NE","2017-03-03T00:00:00.000","2017-04-20T00:00:00.000","up","up","up","16","37","369","BK79","Ocean Hill"
"20181120_041521.mn-06-133896","2018-11-20T04:15:21.000","mn-06-133896","Link Active!","133896","141 3 AVENUE","New York","NY","10003","Manhattan","40.73384075","-73.98663439","EAST 15 STREET","EAST 14 STREET","SE","2015-12-28T00:00:00.000","2016-01-19T00:00:00.000","up","up","up","6","2","48","MN21","Gramercy"
"20181120_041521.mn-07-120513","2018-11-20T04:15:21.000","mn-07-120513","Link Active!","120513_120514","230 WEST 97 STREET","New York","NY","10025","Manhattan","40.795171","-73.971048","BROADWAY","AMSTERDAM AVENUE","SE","2016-05-27T00:00:00.000","2016-07-08T00:00:00.000","up","up","up","7","7","183","MN12","Upper West Side"
"20181120_041521.mn-07-134281","2018-11-20T04:15:21.000","mn-07-134281","Link Active!","134281","410 COLUMBUS AVENUE","New York","NY","10024","Manhattan","40.78253997","-73.97518371","WEST 80 STREET","WEST 79 STREET","SW","2018-03-14T00:00:00.000","2018-04-20T00:00:00.000","up","up","up","7","6","165","MN12","Upper West Side"
"20181120_041521.mn-07-134423","2018-11-20T04:15:21.000","mn-07-134423","Link Active!","134423_135053","2737 BROADWAY","New York","NY","10025","Manhattan","40.80047593","-73.96818631","WEST 104 STREET","WEST 105 STREET","SWC","2017-08-25T00:00:00.000","2017-10-06T00:00:00.000","up","up","up","7","6","191","MN12","Upper West Side"
"20181120_041521.mn-09-120371","2018-11-20T04:15:21.000","mn-09-120371","Link Active!","120371","600 WEST 140 STREET","New York","NY","10031","Manhattan","40.823326","-73.953041","BROADWAY","RIVERSIDE DRIVE","SW","2016-06-17T00:00:00.000","2016-07-01T00:00:00.000","up","up","up","9","7","225","MN04","Hamilton Heights"
"20181120_041521.bk-05-145944","2018-11-20T04:15:21.000","bk-05-145944","Link Active!","145944","2460 FULTON STREET","New York","NY","11207","Brooklyn","40.67789498","-73.90299005","SINDEREN AVENUE","VAN SINDEREN AVENUE","NE","2017-09-29T00:00:00.000","2018-01-16T00:00:00.000","up","up","up","5","37","367","BK79","Ocean Hill"
"20181120_041521.mn-10-137208","2018-11-20T04:15:21.000","mn-10-137208","Link Active!","137208_137237","2640 FREDERICK DOUGLASS BOULEVARD","New York","NY","10030","Manhattan","40.8201217","-73.94377622","WEST 141 STREET","WEST 140 STREET","SE","2016-11-17T00:00:00.000","2016-12-16T00:00:00.000","up","up","up","10","9","230","MN03","Central Harlem North-Polo Grounds"
"20181120_041521.bk-06-145876","2018-11-20T04:15:21.000","bk-06-145876","Link Active!","145876","244 SMITH STREET","New York","NY","11231","Brooklyn","40.68343607","-73.99277254","DOUGLASS STREET","DEGRAW STREET","SW","2017-07-20T00:00:00.000","2017-10-23T00:00:00.000","up","up","up","6","33","75","BK33","Carroll Gardens-Columbia Street-Red Hook"
"20181120_041521.qu-02-145985","2018-11-20T04:15:21.000","qu-02-145985","Link Active!","145985","45-59 46 STREET","New York","NY","11377","Queens","40.74130348","-73.9190056","47 AVENUE","GREENPOINT AVENUE","NE","2017-10-14T00:00:00.000","2018-05-23T00:00:00.000","up","up","up","2","26","235","QN31","Hunters Point-Sunnyside-West Maspeth"
"20181120_041521.mn-12-120772","2018-11-20T04:15:21.000","mn-12-120772","Link Active!","120772","1359 ST. NICHOLAS AVENUE","New York","NY","10033","Manhattan","40.84727016","-73.93536211","WEST 178 STREET","WEST 177 STREET","SW","2017-12-06T00:00:00.000","2018-02-06T00:00:00.000","up","up","up","12","10","263","MN36","Washington Heights South"
"20181120_041521.qu-09-114647","2018-11-20T04:15:21.000","qu-09-114647","Link Active!","114647","78-14 JAMAICA AVENUE","New York","NY","11421","Queens","40.69190229","-73.86326155","79 STREET","78 STREET","MIDBLK","2017-05-20T00:00:00.000","2017-08-09T00:00:00.000","up","up","up","9","30","4","QN53","Woodhaven"
"20181120_041521.bk-01-146016","2018-11-20T04:15:21.000","bk-01-146016","Link Active!","146016","28 NORTH 5 STREET","New York","NY","11249","Brooklyn","40.719067362495615","-73.96276535026419","KENT AVENUE","WYTHE AVENUE","SE","2017-12-08T00:00:00.000","2018-04-12T00:00:00.000","up","up","up","1","33","555","BK73","North Side-South Side"
"20181120_041521.bk-01-145995","2018-11-20T04:15:21.000","bk-01-145995","Link Active!","145995","29 SOUTH 3 STREET","New York","NY","11249","Brooklyn","40.71391386","-73.96693042","KENT AVENUE","WYTHE AVENUE","NE","2017-11-10T00:00:00.000","2018-02-14T00:00:00.000","up","up","up","1","33","551","BK73","North Side-South Side"
"20181120_041521.bk-01-146015","2018-11-20T04:15:21.000","bk-01-146015","Link Active!","146015","219 GRAND STREET","New York","NY","11211","Brooklyn","40.71385109","-73.95953976","DRIGGS AVENUE","ROEBLING STREET","NE","2017-12-08T00:00:00.000","2018-02-02T00:00:00.000","up","up","up","1","34","519","BK73","North Side-South Side"
"20181120_041521.bk-01-146022","2018-11-20T04:15:21.000","bk-01-146022","Link Active!","146022","2 DEVOE STREET","New York","NY","11211","Brooklyn","40.71307988002492","-73.95128474089154","UNION AVENUE","LORIMER STREET","SE","2017-12-02T00:00:00.000","2018-02-14T00:00:00.000","up","up","up","1","34","513","BK73","North Side-South Side"
"20181120_041521.mn-06-121368","2018-11-20T04:15:21.000","mn-06-121368","Link Active!","121368_121524","163 EAST 42 STREET","New York","NY","10017","Manhattan","40.75118164","-73.97518778","3 AVENUE","LEXINGTON AVENUE","NW","2017-04-01T00:00:00.000","2017-06-21T00:00:00.000","up","up","up","6","4","92","MN19","Turtle Bay-East Midtown"
"20181120_041521.qu-09-124790","2018-11-20T04:15:21.000","qu-09-124790","Link Active!","124790","87-10 LEFFERTS BOULEVARD","New York","NY","11418","Queens","40.69984112000001","-73.83093210668648","JAMAICA AVENUE","89 AVENUE","SW","2017-05-12T00:00:00.000","2017-06-06T00:00:00.000","up","up","up","9","29","122","QN54","Richmond Hill"
"20181120_041521.qu-02-145746","2018-11-20T04:15:21.000","qu-02-145746","Link Active!","145746","22-25 JACKSON AVENUE","New York","NY","11101","Queens","40.74541772","-73.94693708","46 AVENUE","46 ROAD","NE","2017-02-25T00:00:00.000","2017-03-29T00:00:00.000","up","up","up","2","26","7","QN31","Hunters Point-Sunnyside-West Maspeth"
"20181120_041521.mn-12-120665","2018-11-20T04:15:21.000","mn-12-120665","Link Active!","120665","1516 ST. NICHOLAS AVENUE","New York","NY","10033","Manhattan","40.85225684","-73.93145198","WEST 185 STREET","WEST 186 STREET","SEC","2017-12-01T00:00:00.000","2018-03-29T00:00:00.000","up","up","up","12","10","269","MN35","Washington Heights North"
"20181120_041521.mn-09-120554","2018-11-20T04:15:21.000","mn-09-120554","Link Active!","120554","1403 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.81515","-73.954837","WEST 129 STREET","WEST 130 STREET","NE","2016-08-05T00:00:00.000","2017-06-14T00:00:00.000","up","up","up","9","7","21303","MN06","Manhattanville"
"20181120_041521.mn-08-121750","2018-11-20T04:15:21.000","mn-08-121750","Link Active!","121750","201 EAST 64 STREET","New York","NY","10065","Manhattan","40.764653507874954","-73.96407554232786","3 AVENUE","2 AVENUE","NE","2017-06-30T00:00:00.000","2017-08-03T00:00:00.000","up","up","up","8","4","118","MN31","Lenox Hill-Roosevelt Island"
"20181120_041521.mn-07-134429","2018-11-20T04:15:21.000","mn-07-134429","Link Active!","134429","2017 BROADWAY","New York","NY","10023","Manhattan","40.77623753","-73.98233804","WEST 69 STREET","WEST 68 STREET","SW","2018-03-14T00:00:00.000","2018-05-09T00:00:00.000","up","up","up","7","6","153","MN14","Lincoln Square"
"20181120_041521.mn-07-133671","2018-11-20T04:15:21.000","mn-07-133671","Link Active!","133671","842 AMSTERDAM AVENUE","New York","NY","10025","Manhattan","40.797391","-73.96807","WEST 99 STREET","WEST 100 STREET","NW","2017-06-30T00:00:00.000","2017-08-09T00:00:00.000","up","up","up","7","7","187","MN12","Upper West Side"
"20181120_041521.bk-17-127012","2018-11-20T04:15:21.000","bk-17-127012","Link Active!","127012","1380 NOSTRAND AVENUE","New York","NY","11226","Brooklyn","40.652771","-73.94987","LINDEN BOULEVARD","LENOX ROAD","NW","2017-04-08T00:00:00.000","2017-06-09T00:00:00.000","up","up","up","17","40","820","BK60","Prospect Lefferts Gardens-Wingate"
"20181120_041521.bx-05-119592","2018-11-20T04:15:21.000","bx-05-119592","Link Active!","119592","101 EAST BURNSIDE AVENUE","New York","NY","10453","Bronx","40.853157","-73.905403","MORRIS AVENUE","CRESTON AVENUE","NE","2016-06-09T00:00:00.000","2016-07-07T00:00:00.000","up","up","up","5","14","241","BX41","Mount Hope"
"20181120_041521.bx-05-146094","2018-11-20T04:15:21.000","bx-05-146094","Link Active!","146094","2 CLIFFORD PLACE","New York","NY","10453","Bronx","40.846434","-73.912958","JEROME AVENUE","TOWSEND AVENUE","SE","2018-06-20T00:00:00.000","2018-07-13T00:00:00.000","up","up","up","5","14","22701","BX41","Mount Hope"
"20181120_041521.mn-01-123431","2018-11-20T04:15:21.000","mn-01-123431","Link Active!","123431_139237","45 LAFAYETTE STREET","New York","NY","10013","Manhattan","40.716033","-74.00257","CATHERINE LANE","WORTH STREET","SE","2016-07-12T00:00:00.000","2016-07-21T00:00:00.000","up","up","up","1","1","31","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"20181120_041521.mn-02-122267","2018-11-20T04:15:21.000","mn-02-122267","Link Active!","122267","70 WEST 13 STREET","New York","NY","10011","Manhattan","40.73653988","-73.99715554","6 AVENUE","5 AVENUE","SE","2018-03-19T00:00:00.000","2018-08-01T00:00:00.000","up","up","up","2","3","63","MN23","West Village"
"20181120_041521.mn-03-139058","2018-11-20T04:15:21.000","mn-03-139058","Link Active!","139058","29 1 AVENUE","New York","NY","10003","Manhattan","40.72380705","-73.98822418","EAST 1 STREET","EAST 2 STREET","SW","2017-08-26T00:00:00.000","2018-02-09T00:00:00.000","up","up","up","3","2","3602","MN22","East Village"
"20181120_041521.mn-04-136691","2018-11-20T04:15:21.000","mn-04-136691","Link Active!","136691_136693","505 8 AVENUE","New York","NY","10018","Manhattan","40.75310732","-73.99294717","WEST 35 STREET","WEST 36 STREET","NW","2017-05-26T00:00:00.000","2017-06-30T00:00:00.000","up","up","up","4","3","111","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-140358","2018-11-20T04:15:21.000","mn-04-140358","Link Active!","140358","311 11 AVENUE","New York","NY","10001","Manhattan","40.752943402397","-74.00421615047549","WEST 29 STREET","WEST 30 STREET","NW","2017-06-30T00:00:00.000","2017-09-21T00:00:00.000","up","up","up","4","3","99","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-07-120536","2018-11-20T04:15:21.000","mn-07-120536","Link Active!","120536","836 AMSTERDAM AVENUE","New York","NY","10025","Manhattan","40.79717824","-73.96822346","WEST 101 STREET","WEST 100 STREET","SW","2016-07-30T00:00:00.000","2016-10-10T00:00:00.000","up","up","up","7","7","187","MN12","Upper West Side"
"20181120_041521.mn-05-122858","2018-11-20T04:15:21.000","mn-05-122858","Link Active!","122858_122859","2 WEST 57 STREET","New York","NY","10019","Manhattan","40.76298745","-73.97425395","5 AVENUE","6 AVENUE","SW","2017-06-10T00:00:00.000","2017-07-12T00:00:00.000","up","up","up","5","4","11201","MN17","Midtown-Midtown South"
"20181120_041521.mn-07-120392","2018-11-20T04:15:21.000","mn-07-120392","Link Active!","120392","234 WEST 104 STREET","New York","NY","10025","Manhattan","40.7996299","-73.96796962","BROADWAY","AMSTERDAM AVENUE","SE","2016-10-14T00:00:00.000","2016-11-02T00:00:00.000","up","up","up","7","7","191","MN12","Upper West Side"
