"inmateid","admitted_dt","discharged_dt","race","gender","inmate_status_code","top_charge"
"20197311","2018-08-08T10:47:00.000","2018-08-11T03:28:04.000","BLACK","M ","DE",
"20107478","2018-08-09T12:30:43.000",,"UNKNOWN","M ","DE","155.25"
"20095761","2018-08-22T12:20:55.000","2018-09-01T00:14:03.000","BLACK","M ","DE",
"20196021","2018-08-24T21:39:31.000",,"BLACK","M ","DE","120.05"
"20004694","2018-08-20T17:21:13.000",,"BLACK","M ","DE","120.00"
"20170799","2018-08-26T12:51:57.000",,"UNKNOWN","M ","DE","110-125.25"
"20187178","2018-08-03T18:40:04.000",,"BLACK","M ","DE","140.25"
"59565","2018-08-06T21:09:48.000","2018-08-13T22:23:01.000","UNKNOWN","M ","DE",
"20145615","2018-08-17T01:01:41.000","2018-08-18T04:21:05.000","BLACK","M ","CS","155.25"
"87030","2018-08-06T12:54:21.000",,"BLACK","F ","DE","110-120.05"
"20197451","2018-08-12T23:48:35.000","2018-08-13T21:07:01.000","ASIAN","M ","DE",
"20106165","2018-08-06T10:32:33.000",,"BLACK","M ","CS","155.25"
"33051","2018-08-05T12:31:00.000",,"BLACK","M ","CS","140.25"
"20143978","2018-08-07T16:51:02.000","2018-08-09T19:09:02.000","UNKNOWN","F ","DE",
"135877","2018-08-07T12:10:27.000","2018-08-10T09:51:03.000","UNKNOWN","M ","DE",
"20197480","2018-08-14T01:28:39.000",,"BLACK","M ","DPV",
"20189211","2018-08-23T17:35:52.000",,"UNKNOWN","M ","DEP","155.30"
"20049447","2018-08-08T17:13:55.000",,"UNKNOWN",,"DE","140.30"
"20197513","2018-08-15T01:10:47.000",,"UNKNOWN","M ","DE","110-130.30"
"132470","2018-08-04T00:40:00.000",,"BLACK","M ","DE","140.20"
"20131876","2018-08-31T20:00:18.000",,"UNKNOWN","M ","DE","130.35"
"20019241","2018-08-12T15:42:17.000","2018-08-20T02:27:04.000","UNKNOWN","M ","DE",
"84376","2018-08-19T21:11:00.000",,"BLACK","M ","DPV",
"48010","2018-08-23T16:43:00.000",,"BLACK","M ","DE","140.30"
"10000741","2018-08-03T10:39:17.000","2018-08-30T09:43:03.000","BLACK","M ","DE",
"109894","2018-08-08T13:42:40.000","2018-08-29T14:47:00.000","BLACK","M ","DE",
"20197545","2018-08-15T19:49:26.000","2018-08-22T09:23:01.000","BLACK","M ","DE",
"18733","2018-08-30T21:09:17.000",,"BLACK","M ","DE","265.01"
"20197383","2018-08-10T12:22:34.000","2018-08-10T13:23:01.000","BLACK","M ","DE",
"20038880","2018-08-22T15:37:59.000","2018-08-27T00:20:05.000","BLACK","M ","DE",
"20176036","2018-08-03T14:32:06.000","2018-08-07T09:25:03.000","BLACK","M ","DE","160.10"
"20130834","2018-08-06T01:18:36.000","2018-08-06T00:37:00.000","ASIAN","M ","DE",
"20197313","2018-08-08T12:27:30.000",,"BLACK","M ","DE","120.05"
"20197734","2018-08-22T18:34:04.000",,"BLACK","F ","DE","120.00"
"45078","2018-08-08T12:16:51.000",,"BLACK","M ","DEP","155.30"
"10013777","2018-08-20T12:12:42.000","2018-08-28T00:23:03.000","UNKNOWN","M ","DE",
"137323","2018-08-10T21:06:58.000","2018-08-16T15:21:01.000","UNKNOWN","M ","DE",
"148628","2018-08-17T17:03:18.000",,"BLACK","M ","DE","155.25"
"20014617","2018-08-05T10:50:00.000",,"UNKNOWN","M ","CS","155.25"
"20197553","2018-08-15T22:17:44.000","2018-08-16T16:17:03.000","UNKNOWN","M ","DE",
"20033569","2018-08-28T22:09:54.000",,"BLACK","M ","DE","120.05"
"88313","2018-08-08T15:13:00.000",,"UNKNOWN","M ","DPV",
"20197226","2018-08-04T16:44:00.000","2018-08-06T14:01:05.000","UNKNOWN","M ","DE",
"68304","2018-08-29T21:04:00.000",,"UNKNOWN","M ","DE","145.00"
"20156606","2018-08-12T16:27:00.000","2018-08-24T14:59:04.000","BLACK","M ","DE",
"118777","2018-08-09T00:05:45.000","2018-08-24T08:25:00.000","BLACK","M ","DE",
"20137036","2018-08-10T11:47:00.000",,"BLACK","M ","DE","110-125.25"
"37852","2018-08-20T11:36:00.000",,"BLACK","M ","DE","160.10"
"20093926","2018-08-08T21:09:41.000",,"BLACK","M ","DE","CO"
"162079","2018-08-19T12:07:43.000",,"BLACK","M ","DEP","120.00"
"20189650","2018-08-28T00:15:53.000",,"UNKNOWN","M ","DE","265.03"
"20119061","2018-08-29T19:00:41.000",,"UNKNOWN",,"DE","120.14"
"20174085","2018-08-22T21:07:47.000","2018-08-28T11:53:04.000","BLACK","F ","DE",
"136101","2018-08-21T11:00:47.000","2018-09-01T00:44:05.000","BLACK","M ","DE",
"20197798","2018-08-25T00:51:36.000",,"UNKNOWN","M ","DE","220.21"
"20197424","2018-08-11T17:27:40.000","2018-08-23T10:34:00.000","BLACK","F ","DE",
"20196526","2018-08-27T16:54:50.000",,"BLACK","M ","DE","265.03"
"20135076","2018-08-13T13:00:15.000",,"BLACK","M ","DE","120.00"
"40966","2018-08-19T23:53:00.000","2018-08-25T10:23:05.000","BLACK","M ","DE",
"20197199","2018-08-16T12:40:56.000",,"UNKNOWN","M ","DE","220.43"
"83765","2018-08-30T15:54:17.000",,"ASIAN","M ","DE","110-125.25"
"20197681","2018-08-20T17:07:00.000",,"BLACK","M ","DE","275.34"
"112286","2018-08-31T21:08:53.000",,"BLACK","M ","DE","220.06"
"66187","2018-08-03T16:16:27.000",,"BLACK","M ","DE","140.20"
"20193098","2018-08-02T01:14:21.000","2018-08-02T02:34:01.000","UNKNOWN","M ","DE",
"139203","2018-08-26T12:07:54.000","2018-08-27T14:28:02.000","UNKNOWN","M ","DE",
"20019104","2018-08-05T20:46:26.000","2018-08-06T02:21:00.000","BLACK","M ","CS","155.25"
"14094","2018-08-26T01:25:25.000",,"BLACK","M ","DE","110-125.25"
"166455","2018-08-17T10:39:32.000",,"UNKNOWN","M ","DPV",
"20003332","2018-08-03T11:21:00.000",,"BLACK","M ","DPV",
"20197125","2018-08-01T17:32:56.000","2018-08-11T04:31:05.000","BLACK","M ","DE",
"20194234","2018-08-05T19:17:00.000",,"BLACK","M ","DE","220.16"
"20197186","2018-08-02T23:28:00.000","2018-08-07T00:26:04.000","BLACK","M ","DE",
"50759","2018-08-07T10:55:03.000",,"UNKNOWN","M ","DPV",
"20164332","2018-08-15T14:03:14.000",,"BLACK","M ","DE","140.25"
"20197295","2018-08-07T17:01:00.000","2018-08-10T19:14:01.000","BLACK","M ","DE",
"20192544","2018-08-15T12:00:48.000",,"UNKNOWN","M ","DE","110-125.25"
"20166472","2018-08-15T13:11:32.000","2018-08-18T00:10:01.000","BLACK","M ","DE",
"94800","2018-08-01T18:52:00.000",,"BLACK","M ","CS","110-155.30"
"20197921","2018-08-30T00:42:07.000",,"UNKNOWN","M ","DE","155.35"
"20197185","2018-08-02T23:08:00.000","2018-08-06T18:09:03.000","BLACK","M ","DE",
"20025417","2018-08-20T01:17:41.000",,"BLACK","M ","DE","120.05"
"152273","2018-08-11T19:34:00.000",,"UNKNOWN","M ","DE","155.30"
"20197505","2018-08-14T21:04:33.000",,"UNKNOWN","M ","DE","220.18"
"133958","2018-08-08T11:34:21.000",,"UNKNOWN","M ","DE","120.00"
"20197616","2018-08-17T17:30:56.000",,"UNKNOWN","M ","DE","265.02"
"20119285","2018-08-20T10:59:15.000",,"UNKNOWN","M ","DE","VOP"
"15013","2018-08-16T20:16:06.000","2018-08-24T03:40:04.000","BLACK","M ","CS","155.25"
"20197746","2018-08-23T01:32:00.000",,"UNKNOWN","M ","DE","FOA 900.00"
"20025772","2018-08-02T01:11:00.000","2018-08-04T02:50:03.000","BLACK","M ","DE",
"70657","2018-08-10T01:54:42.000","2018-08-17T18:00:04.000","UNKNOWN","M ","DE",
"20042539","2018-08-25T19:50:00.000",,"UNKNOWN","M ","CS","155.25"
"135310","2018-08-07T00:28:12.000","2018-08-14T18:32:02.000","UNKNOWN","M ","DE",
"20022206","2018-08-02T12:19:09.000","2018-08-20T19:43:02.000","BLACK","M ","DE",
"93418","2018-08-01T00:33:24.000","2018-08-03T13:48:01.000","UNKNOWN","M ","DE",
"20175294","2018-08-17T16:34:18.000","2018-08-18T00:15:00.000","BLACK","M ","DE",
"20162296","2018-08-30T17:35:00.000",,"BLACK","M ","DE","120.05"
"107557","2018-08-03T20:35:00.000",,"BLACK","M ","DPV",
"51518","2018-08-10T16:00:49.000","2018-08-11T20:23:02.000","UNKNOWN","M ","DE",
"20197260","2018-08-06T12:23:46.000","2018-08-06T16:49:01.000","BLACK","M ","DE",
"20176911","2018-08-24T14:13:50.000","2018-08-28T11:21:00.000","UNKNOWN","F ","DE",
"20178013","2018-08-09T19:11:49.000","2018-08-18T06:29:04.000","UNKNOWN","M ","DE",
"20154286","2018-08-31T11:22:41.000",,"UNKNOWN","M ","DE","220.39"
"20066631","2018-08-30T01:04:57.000",,"UNKNOWN","M ","DE","220.16"
"20062223","2018-08-27T17:01:52.000",,"UNKNOWN","M ","DNS","110-265.02"
"20135044","2018-08-21T18:30:15.000",,"UNKNOWN","M ","DE","10-131(B)"
"20196155","2018-08-16T15:42:00.000","2018-08-16T18:21:00.000","UNKNOWN","M ","DE",
"20144721","2018-08-13T12:20:58.000",,"UNKNOWN","M ","DPV",
"20106858","2018-08-28T14:15:20.000",,"BLACK","F ","DPV",
"20197685","2018-08-24T02:03:26.000",,"BLACK","M ","DEP","CO"
"41337","2018-08-30T21:10:37.000",,"UNKNOWN","F ","DE","165.45"
"31793","2018-08-16T01:09:27.000",,"UNKNOWN","M ","DPV",
"20101629","2018-08-24T18:48:07.000","2018-08-25T01:38:04.000","BLACK","M ","DE",
"20197181","2018-08-02T20:04:19.000",,"BLACK","M ","DE","140.25"
"20174960","2018-08-08T15:16:00.000","2018-08-24T01:43:01.000","UNKNOWN","M ","DE",
"20197496","2018-08-14T15:07:46.000",,"UNKNOWN","M ","CS","130.52"
"20197866","2018-08-28T11:38:00.000",,"BLACK","M ","DE",
"20197266","2018-08-06T17:05:32.000","2018-08-08T01:46:01.000","BLACK","M ","CS","155.25"
"20197810","2018-08-25T13:52:57.000",,"UNKNOWN","F ","DE","220.39"
"20185989","2018-08-15T15:45:44.000",,"BLACK","M ","CS",
"59891","2018-08-08T11:41:29.000","2018-08-20T02:12:01.000","BLACK","M ","SSR",
"20126003","2018-08-14T10:47:00.000","2018-08-17T14:43:02.000","BLACK","M ","DE",
"91096","2018-08-22T18:49:38.000","2018-08-24T22:10:02.000","UNKNOWN","M ","DE",
"20058624","2018-08-31T16:11:54.000",,"BLACK","M ","DE","FOA 900.00"
"84349","2018-08-09T18:42:41.000","2018-08-21T18:31:00.000","BLACK","M ","DE",
"20118179","2018-08-07T17:40:32.000","2018-08-21T00:17:03.000","BLACK","M ","DE",
"20197776","2018-08-24T12:47:35.000",,"UNKNOWN","F ","DE","VTL 511"
"20083171","2018-08-17T11:54:24.000",,"BLACK","M ","DPV",
"124266","2018-08-31T01:20:00.000","2018-08-31T17:03:02.000","BLACK","M ","DE",
"20095607","2018-08-26T23:36:24.000",,"BLACK","M ","DE","125.25"
"22910","2018-08-01T05:58:35.000",,"BLACK","M ","DPV",
"20197352","2018-08-09T13:14:52.000","2018-08-17T00:51:04.000","UNKNOWN","M ","DE",
"20197183","2018-08-02T20:47:00.000","2018-08-08T11:25:03.000","BLACK","M ","DE",
"20197166","2018-08-02T16:14:00.000","2018-08-08T06:17:00.000","BLACK","M ","DE",
"140301","2018-08-05T17:29:00.000","2018-08-09T21:00:03.000","UNKNOWN","F ","DE",
"44820","2018-08-27T20:40:19.000",,"BLACK","M ","DEP","160.05"
"20170931","2018-08-10T12:33:04.000",,"BLACK","M ","CS",
"109328","2018-08-29T23:27:55.000",,"BLACK","M ","DE","140.20"
"20197507","2018-08-14T22:47:06.000","2018-08-17T03:09:02.000","UNKNOWN","M ","DE",
"19323","2018-08-13T13:02:04.000","2018-08-15T01:48:01.000","BLACK","M ","CS","120.00"
"10271","2018-08-27T13:52:34.000","2018-08-31T04:03:02.000","BLACK","M ","CS","155.25"
"77263","2018-08-16T02:25:31.000",,"BLACK","M ","DPV",
"27917","2018-08-28T14:56:00.000",,"BLACK","M ","DE",
"20169881","2018-08-04T19:19:32.000","2018-08-30T13:25:04.000","BLACK","F ","DE",
"16907","2018-08-03T09:27:10.000","2018-08-08T07:16:03.000","UNKNOWN","F ","SSR","140.25H"
"20197112","2018-08-01T13:23:02.000",,"BLACK","M ","DE","125.25"
"95675","2018-08-28T17:47:41.000",,"UNKNOWN","M ","DE","120.00"
"20105909","2018-08-09T15:13:41.000","2018-08-21T16:08:01.000","UNKNOWN","M ","DE",
"20197149","2018-08-02T01:34:02.000",,"UNKNOWN","M ","DE","130.35"
"20197504","2018-08-14T20:15:16.000","2018-08-17T17:02:05.000","UNKNOWN","M ","DE",
"20153973","2018-08-22T12:19:00.000",,"BLACK","M ","DPV",
"124541","2018-08-15T20:56:56.000",,"BLACK","M ","DE","120.00"
"20197247","2018-08-05T17:43:00.000","2018-08-10T19:10:05.000","BLACK","M ","DE",
"20009452","2018-08-30T11:22:00.000",,"BLACK","M ","DE","155.35"
"20176417","2018-08-15T13:26:19.000","2018-08-16T14:54:03.000","UNKNOWN","M ","DE",
"50810","2018-08-21T22:08:58.000",,"UNKNOWN","M ","DE","0"
"26794","2018-08-31T02:00:54.000",,"BLACK","M ","DPV",
"7165","2018-08-12T13:44:53.000","2018-08-12T22:22:05.000","BLACK","M ","CS","155.25"
"20016234","2018-08-13T23:53:30.000",,"UNKNOWN","M ","DEP","155.25"
"20103162","2018-08-03T18:51:23.000",,"UNKNOWN","M ","DE",
"20123140","2018-08-10T15:30:53.000","2018-08-16T11:37:01.000","UNKNOWN","M ","DE",
"99871","2018-08-13T11:19:45.000",,"UNKNOWN","F ","DE","140.25"
"20175622","2018-08-26T16:36:36.000","2018-08-28T21:21:03.000","UNKNOWN","F ","DE",
"10012666","2018-08-15T16:18:18.000","2018-08-22T06:27:01.000","UNKNOWN","F ","SCO",
"20195040","2018-08-17T13:39:46.000","2018-08-22T19:55:03.000","BLACK","M ","DE",
"20197812","2018-08-25T14:15:37.000","2018-08-25T19:01:04.000","UNKNOWN","M ","DE",
"130829","2018-08-01T15:35:17.000",,"BLACK","M ","DPV",
"20197122","2018-08-01T16:24:55.000","2018-08-04T08:18:02.000","UNKNOWN","M ","DE",
"20072099","2018-08-10T01:29:03.000","2018-08-14T10:14:02.000","UNKNOWN","M ","DE",
"20037351","2018-08-26T18:45:02.000","2018-08-26T18:58:02.000","BLACK","M ","DE",
"92652","2018-08-08T01:35:48.000",,"UNKNOWN","M ","DE","220.21"
"53163","2018-08-18T00:14:28.000","2018-08-22T20:00:00.000","BLACK","M ","DE",
"7566","2018-08-13T01:25:09.000","2018-08-21T18:30:02.000","BLACK","M ","DE",
"20045671","2018-08-15T12:38:00.000",,"BLACK","M ","DE","140.25"
"20197818","2018-08-25T19:15:14.000","2018-08-26T01:46:03.000","UNKNOWN","M ","DE",
"10006506","2018-08-21T14:47:00.000",,"BLACK","M ","DE","110-130.35"
"11993","2018-08-21T15:00:00.000","2018-08-23T02:41:00.000","BLACK","M ","CS","155.25"
"20139335","2018-08-06T23:42:42.000",,"UNKNOWN","M ","DE","160.10"
"55330","2018-08-09T23:49:03.000",,"BLACK","M ","CS","155.30"
"37764","2018-08-28T11:01:24.000",,"BLACK","M ","DEP","190.26"
"102222","2018-08-27T01:34:50.000","2018-08-29T18:17:03.000","BLACK","M ","DE",
"20197822","2018-08-25T21:02:44.000",,"UNKNOWN","M ","DE","221.40"
"45346","2018-08-26T10:41:38.000",,"BLACK","M ","DEP","120.00"
"20111414","2018-08-18T20:49:21.000",,"BLACK","F ","DE","140.25"
"157616","2018-08-01T14:33:38.000","2018-08-07T02:19:04.000","BLACK","M ","DE",
"11707","2018-08-05T17:02:26.000",,"BLACK","M ","DE","140.20"
"10096","2018-08-10T14:29:00.000",,"BLACK","M ","DPV",
"20047523","2018-08-25T00:26:06.000",,"BLACK","M ","DEP","220.39"
"20197340","2018-08-08T19:14:00.000","2018-08-08T21:57:05.000","UNKNOWN","M ","DE",
"158778","2018-08-18T01:27:43.000",,"BLACK","M ","DE","220.16"
"20093286","2018-08-22T16:22:38.000",,"UNKNOWN","M ","CS","140.35"
"19124","2018-08-03T18:43:34.000",,"BLACK","M ","DEP","220.03"
"20111339","2018-08-30T15:05:59.000","2018-08-31T05:05:00.000","UNKNOWN","M ","CS","220.03"
"20101733","2018-08-17T18:56:50.000","2018-08-20T19:07:01.000","UNKNOWN","M ","DE",
"79324","2018-08-23T16:46:03.000","2018-08-28T17:25:04.000","UNKNOWN","M ","DE",
"20176906","2018-08-18T12:05:54.000","2018-08-24T07:13:04.000","BLACK","M ","DE",
"20131271","2018-08-19T01:23:33.000",,"BLACK","M ","DEP","CO"
"20195451","2018-08-23T01:35:55.000","2018-08-27T22:00:03.000","ASIAN","M ","DE",
"20197415","2018-08-11T11:30:11.000","2018-08-14T03:40:03.000","BLACK","M ","DE",
"20168383","2018-08-22T21:15:14.000","2018-08-31T01:00:01.000","BLACK","M ","SSR",
"20197658","2018-08-19T01:32:18.000",,"UNKNOWN","M ","DE","160.15"
"22162","2018-08-03T11:05:00.000","2018-08-03T13:09:05.000","UNKNOWN","M ","DE",
"20197521","2018-08-15T10:59:59.000","2018-08-17T19:31:03.000","UNKNOWN","F ","DE",
"18651","2018-08-30T10:39:35.000",,"UNKNOWN","M ","DPV",
"59725","2018-08-24T16:13:39.000",,"UNKNOWN","M ","CS","121.11"
"20075317","2018-08-13T18:58:53.000","2018-08-22T00:48:00.000","BLACK","M ","SCO",
"117371","2018-08-22T01:17:00.000",,"BLACK","M ","CS","155.25"
"23471","2018-08-01T12:32:25.000","2018-08-23T04:46:01.000","BLACK","M ","DE",
"20197892","2018-08-29T00:52:28.000","2018-08-30T16:58:00.000","UNKNOWN","M ","DE",
"10008327","2018-08-23T14:42:00.000","2018-08-24T15:48:04.000","BLACK","M ","DE",
"20197500","2018-08-14T16:39:11.000","2018-08-17T16:27:04.000","UNKNOWN","M ","DE",
"20132922","2016-02-06T20:51:20.000",,"UNKNOWN","M ","DE","125.25"
"20053427","2018-08-15T00:19:11.000","2018-08-17T19:35:01.000","BLACK","M ","DE",
"20063182","2018-08-03T00:59:43.000","2018-08-07T13:29:03.000","BLACK","M ","DE",
"20156769","2018-08-21T21:10:22.000",,"BLACK","M ","DE","120.05"
"20079061","2018-08-09T00:55:21.000","2018-08-13T21:59:03.000","BLACK","F ","DE",
"25227","2018-08-27T16:09:00.000","2018-08-31T20:30:04.000","BLACK","M ","DE",
"20173582","2018-08-03T20:46:25.000","2018-08-15T01:01:02.000","ASIAN","M ","SCO",
"20135232","2016-02-29T15:39:03.000",,"BLACK","M ","DE","490.40"
"20149458","2018-08-26T15:22:00.000",,"BLACK","M ","DE","265.03"
"20161390","2018-08-04T03:06:16.000","2018-08-30T10:29:01.000","UNKNOWN","M ","DE",
"20197358","2018-08-09T17:33:14.000","2018-08-14T18:32:03.000","BLACK","M ","DE",
"20140070","2018-08-16T22:30:53.000","2018-08-31T00:48:05.000","BLACK","M ","CS","170.20"
"20197843","2018-08-27T12:23:14.000",,"UNKNOWN","M ","DE","165.45"
"20197501","2018-08-14T17:19:29.000","2018-08-17T03:09:00.000","BLACK","M ","DE",
"142486","2018-08-28T13:25:52.000",,"UNKNOWN","M ","DPV",
"20197679","2018-08-20T17:04:49.000",,"UNKNOWN","M ","DE","FOA 900.00"
"8339","2018-08-15T16:15:27.000",,"UNKNOWN","M ","DE","220.39"
"20197531","2018-08-15T15:06:33.000","2018-08-17T20:06:02.000","UNKNOWN","M ","DE",
"55958","2018-08-13T20:49:00.000",,"BLACK","M ","DEP","160.10"
"23108","2018-08-01T13:13:00.000","2018-08-02T16:02:03.000","BLACK","M ","DE",
"20197530","2018-08-15T14:18:06.000","2018-08-15T15:48:03.000","UNKNOWN","M ","DE",
"20145442","2018-08-14T19:37:17.000",,"BLACK","M ","DEP","245.00"
"154800","2018-08-01T23:28:00.000","2018-08-06T18:09:00.000","BLACK","M ","DE",
"20048181","2018-08-31T00:16:00.000",,"UNKNOWN","M ","DE","265.03"
"10009899","2018-08-25T15:46:28.000",,"BLACK","M ","CS","110-155.25"
"20022909","2018-08-15T01:04:00.000",,"BLACK","M ","DPV",
"20191092","2018-08-08T16:22:45.000","2018-08-17T08:12:03.000","UNKNOWN","M ","CS","VTL 509"
"20054914","2018-08-31T15:27:03.000",,"UNKNOWN","M ","DE","140.20"
"20094178","2018-08-20T16:01:19.000","2018-08-31T16:47:00.000","UNKNOWN","M ","DE",
"20197326","2018-08-08T15:48:55.000","2018-08-15T00:34:01.000","BLACK","F ","DE",
"20117077","2018-08-10T00:13:35.000","2018-08-28T11:47:04.000","UNKNOWN","M ","DE",
"20094231","2018-08-31T12:17:09.000",,"UNKNOWN","M ","DE","220.39"
"20193634","2018-08-16T12:43:00.000","2018-08-20T11:44:05.000","UNKNOWN","F ","DE",
"84268","2018-08-13T01:21:51.000",,"UNKNOWN","M ","DPV",
"20197782","2018-08-24T16:14:44.000",,"BLACK","M ","DE","195.05"
"20197272","2018-08-07T00:39:58.000","2018-08-20T11:01:05.000","UNKNOWN","M ","DE",
"20123319","2018-08-10T11:52:50.000","2018-08-28T02:04:00.000","BLACK","M ","CS","155.25"
"20197855","2018-08-27T18:04:28.000","2018-08-28T02:58:02.000","UNKNOWN","M ","DE",
"20144898","2018-08-09T13:10:41.000","2018-08-16T01:44:00.000","BLACK","M ","DE",
"20197156","2018-08-02T13:33:04.000","2018-08-03T17:44:05.000","BLACK","M ","DE",
"20027023","2018-08-09T01:54:38.000",,"UNKNOWN","M ","DPV",
"20007470","2018-08-10T12:16:00.000",,"UNKNOWN","M ","SSR",
"18892","2018-08-01T12:16:44.000","2018-08-01T00:17:02.000","BLACK","M ","DE",
"20132886","2018-08-31T23:28:00.000",,"BLACK","M ","DE","AC 888.88"
"46807","2018-08-17T16:28:00.000",,"BLACK","M ","DE","160.15"
"20120472","2018-08-20T22:36:00.000","2018-08-23T11:27:04.000","UNKNOWN","F ","CS",
"20197815","2018-08-25T15:10:01.000","2018-08-31T08:38:04.000","UNKNOWN","F ","CS","165.45"
"43235","2018-08-26T17:01:07.000","2018-08-31T02:05:05.000","BLACK","M ","CS","160.15"
"40162","2018-08-14T16:33:04.000",,"BLACK","M ","DE","155.30"
"20020010","2018-08-27T21:19:19.000",,"UNKNOWN","F ","DPV",
"20088318","2018-08-15T19:34:46.000",,"BLACK","M ","DPV",
"20197534","2018-08-15T16:26:00.000",,"BLACK","M ","DE","FOA 900.00"
"91505","2018-08-08T18:54:45.000",,"UNKNOWN","M ","DE","135.20"
"126360","2018-08-07T14:37:02.000",,"UNKNOWN","M ","DPV",
"20012757","2018-08-01T12:51:57.000",,"BLACK","M ","DE","125.25"
"86477","2018-08-30T23:14:00.000",,"BLACK","M ","DEP","220.03"
"20170683","2018-08-08T01:20:01.000",,"BLACK","M ","DE","160.15"
"20083253","2018-08-19T22:40:15.000","2018-08-28T02:03:03.000","UNKNOWN","M ","CS","240.20"
"20197666","2018-08-19T20:16:00.000","2018-08-20T01:57:00.000","UNKNOWN","M ","DE",
"20161089","2018-08-07T09:43:54.000",,"BLACK","M ","DPV",
"20130502","2018-08-22T12:30:16.000",,"BLACK","M ","DPV",
"97527","2018-08-28T18:03:36.000",,"UNKNOWN","M ","DPV",
"157518","2018-08-21T00:53:13.000",,"UNKNOWN","F ","DEP","155.30"
"20185421","2018-08-16T13:33:12.000","2018-08-21T02:43:03.000","UNKNOWN","M ","DE","130.25"
"20197757","2018-08-23T15:40:31.000",,"UNKNOWN","M ","DE","130.65"
"20075938","2018-08-01T17:30:07.000","2018-08-03T16:07:04.000","BLACK","M ","DE",
"20197344","2018-08-08T22:10:03.000","2018-08-08T22:14:05.000","BLACK","M ","DE",
"144766","2018-08-06T13:44:56.000","2018-08-16T02:42:00.000","UNKNOWN","M ","SSR","110-140.20"
"10007273","2018-08-08T00:38:08.000",,"UNKNOWN","M ","DE","220.39"
"20197932","2018-08-30T14:59:20.000","2018-09-01T03:35:02.000","UNKNOWN","M ","DE",
"20197397","2018-08-10T17:14:37.000","2018-08-29T13:52:01.000","BLACK","M ","DE",
"20157281","2018-08-30T16:53:00.000",,"BLACK","M ","DE","220.03"
"20179729","2018-08-06T11:54:27.000",,"UNKNOWN","M ","CS","265.01B"
"11018","2018-08-27T20:22:08.000","2018-08-30T00:00:01.000","BLACK","M ","CS","220.39"
"20120961","2018-08-17T15:11:22.000","2018-08-22T16:45:04.000","UNKNOWN","M ","DE",
"22052","2018-08-22T12:15:03.000",,"BLACK","M ","DE","220.16"
"150108","2018-08-19T08:55:00.000","2018-08-22T03:08:03.000","BLACK","M ","DE",
"10011625","2018-08-04T19:33:30.000","2018-08-06T00:37:03.000","BLACK","M ","DE",
"22890","2018-08-06T11:01:00.000",,"UNKNOWN","M ","DPV",
"152288","2018-08-16T00:52:00.000","2018-08-30T00:03:05.000","UNKNOWN","M ","DE",
"103887","2018-08-18T00:34:08.000","2018-08-20T23:34:03.000","BLACK","M ","DE",
"79284","2018-08-22T12:17:53.000",,"BLACK","M ","DE","130.53"
"28208","2018-08-30T23:48:00.000",,"BLACK","M ","DEP","1192(3)"
"70931","2018-08-03T10:57:00.000",,"BLACK","M ","DEP","155.30"
"20187205","2018-08-28T12:00:00.000",,"BLACK","M ","CS","265.01"
"20103454","2018-08-31T12:20:07.000",,"ASIAN","M ","DE","155.30"
"20176898","2018-08-14T11:21:04.000",,"UNKNOWN","M ","DE","120.05"
"145728","2018-08-23T15:00:18.000",,"UNKNOWN","M ","SSR","110-160.05"
"20197767","2018-08-23T23:04:00.000",,"UNKNOWN","M ","DE","155.40"
"109986","2018-08-16T19:59:27.000",,"UNKNOWN","M ","DE","1192(2)"
"130304","2018-08-30T14:03:34.000","2018-08-30T19:52:05.000","UNKNOWN","M ","DE","240.20"
"20197943","2018-08-30T20:42:12.000",,"UNKNOWN","M ","DE","170.25"
"65176","2018-08-06T09:31:30.000",,"UNKNOWN","M ","DE","160.15"
"20008545","2018-08-09T20:28:34.000","2018-08-15T00:50:02.000","UNKNOWN","M ","DE",
"20078141","2018-08-30T12:44:04.000",,"UNKNOWN","M ","DE","140.20"
"113326","2018-08-19T04:28:11.000",,"UNKNOWN","M ","DE","120.14"
"20146917","2018-08-16T21:20:54.000",,"UNKNOWN","M ","DE","265.03"
"14509","2018-08-24T12:04:00.000",,"UNKNOWN","M ","CS","265.01"
"20197711","2018-08-21T19:54:00.000",,"BLACK","M ","DE","160.15"
"20134913","2018-08-24T20:11:42.000",,"UNKNOWN","M ","DE","160.10"
"20154806","2018-08-17T18:58:47.000",,"BLACK","M ","DE","265.01"
"28333","2018-08-24T01:33:41.000",,"BLACK","M ","DE","AC 999.99"
"20197421","2018-08-11T13:59:46.000","2018-08-11T15:20:05.000","UNKNOWN","M ","DE",
"20133608","2018-08-31T13:17:46.000",,"UNKNOWN","M ","DE","120.00"
"20197337","2018-08-08T17:56:55.000","2018-08-11T02:33:04.000","BLACK","M ","DE",
"143052","2018-08-17T12:48:00.000","2018-08-22T18:29:00.000","BLACK","M ","DE",
"168741","2018-08-22T16:13:00.000","2018-08-31T01:52:05.000","BLACK","M ","DE",
"2806","2018-08-22T17:07:57.000",,"BLACK","M ","DE","220.39"
"20197493","2018-08-14T12:46:58.000",,"BLACK","M ","DE","170.25"
"20183694","2018-08-06T02:00:19.000","2018-08-08T00:37:03.000","UNKNOWN","M ","DE",
"20173927","2018-08-30T00:22:43.000","2018-08-31T18:27:02.000","BLACK","M ","DE",
"20197237","2018-08-05T01:19:37.000",,"UNKNOWN","M ","CS",
