"cmplnt_num","addr_pct_cd","boro_nm","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","crm_atpt_cptd_cd","hadevelopt","juris_desc","ky_cd","law_cat_cd","loc_of_occur_desc","ofns_desc","parks_nm","pd_cd","pd_desc","prem_typ_desc","rpt_dt","location_1","x_coord_cd","y_coord_cd","latitude","longitude"
"246181275","26","MANHATTAN","2021-11-17T00:00:00.000","08:00:00","2021-11-18T00:00:00.000","11:10:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","402","LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT","COLLEGE/UNIVERSITY","2022-06-06T00:00:00.000","POINT (-73.94972 40.816167)","998167","236632","40.816167","-73.94972"
"241344125","102","QUEENS","2021-10-24T00:00:00.000","01:00:00","2022-01-28T00:00:00.000","15:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","(null)","PETIT LARCENY","(null)","349","LARCENY,PETIT OF LICENSE PLATE","HIGHWAY/PARKWAY","2022-02-24T00:00:00.000","POINT (-73.831570887672 40.69932415739)","1030953","194101","40.69932415739","-73.831570887672"
"240018280","60","BROOKLYN","2021-12-20T00:00:00.000","23:59:00","2021-12-21T00:00:00.000","23:59:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","403","LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK","RESIDENCE-HOUSE","2022-02-02T00:00:00.000","POINT (-74.004178 40.575381)","983089","148903","40.575381","-74.004178"
"239045288","112","QUEENS","2021-05-07T00:00:00.000","00:01:00","2021-12-31T00:00:00.000","21:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","412","LARCENY,GRAND FROM RESIDENCE, UNATTENDED","RESIDENCE - APT. HOUSE","2022-01-12T00:00:00.000","POINT (-73.84872 40.723629)","1026182","202950","40.723629","-73.84872"
"239157064","23","MANHATTAN","2021-12-29T00:00:00.000","08:00:00","2021-12-30T00:00:00.000","22:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","409","LARCENY,GRAND BY EXTORTION","RESIDENCE - APT. HOUSE","2022-01-14T00:00:00.000","POINT (-73.949751 40.787487)","998164","226183","40.787487","-73.949751"
"238875259","28","MANHATTAN","2021-11-20T00:00:00.000","13:15:00","2021-11-20T00:00:00.000","13:40:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","420","LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT","RESIDENCE - APT. HOUSE","2022-01-09T00:00:00.000","POINT (-73.942928 40.808392)","1000049","233801","40.808392","-73.942928"
"238543237","7","MANHATTAN","2022-01-02T00:00:00.000","09:10:00","2022-01-02T00:00:00.000","09:15:00","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","333","LARCENY,PETIT FROM STORE-SHOPL","DEPARTMENT STORE","2022-01-02T00:00:00.000","POINT (-73.987128 40.716074)","987818","200162","40.716074","-73.987128"
"238757291","30","MANHATTAN","2021-12-09T00:00:00.000","08:00:00","2021-12-16T00:00:00.000","08:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","402","LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT","RESIDENCE - APT. HOUSE","2022-01-06T00:00:00.000","POINT (-73.954301 40.823096)","996897","239156","40.823096","-73.954301"
"244620304","14","MANHATTAN","2021-12-20T00:00:00.000","09:00:00","2022-05-05T00:00:00.000","14:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","407","LARCENY,GRAND BY DISHONEST EMP","COMMERCIAL BUILDING","2022-05-05T00:00:00.000","POINT (-73.987127 40.747036)","987816","211442","40.747036","-73.987127"
"241005850","108","QUEENS","2021-10-21T00:00:00.000","00:00:00","2021-10-21T00:00:00.000","23:59:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","402","LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT","RESIDENCE - APT. HOUSE","2022-02-21T00:00:00.000","POINT (-73.909873 40.743556)","1009224","210186","40.743556","-73.909873"
"238757305","48","BRONX","2021-09-01T00:00:00.000","00:01:00",,"(null)","COMPLETED","(null)","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","175","SEXUAL ABUSE 3,2","RESIDENCE - APT. HOUSE","2022-01-06T00:00:00.000","POINT (-73.9006054489734 40.8441566000203)","1011751","246839","40.8441566000203","-73.9006054489734"
"244347592","23","MANHATTAN","2022-01-01T00:00:00.000","16:00:00","2022-04-28T00:00:00.000","05:36:00","COMPLETED","(null)","N.Y. POLICE DEPT","351","MISDEMEANOR","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","(null)","258","CRIMINAL MISCHIEF 4TH, GRAFFIT","SMALL MERCHANT","2022-04-28T00:00:00.000","POINT (-73.944983 40.792583)","999483","228041","40.792583","-73.944983"
"238544681","14","MANHATTAN","2022-01-02T00:00:00.000","11:30:00","2022-01-02T00:00:00.000","13:17:00","COMPLETED","(null)","N.Y. POLICE DEPT","107","FELONY","INSIDE","BURGLARY","(null)","211","BURGLARY,COMMERCIAL,DAY","DEPARTMENT STORE","2022-01-02T00:00:00.000","POINT (-73.98928 40.750423)","987220","212676","40.750423","-73.98928"
"238514383","109","QUEENS","2022-01-01T00:00:00.000","09:55:00","2022-01-01T00:00:00.000","10:05:00","COMPLETED","(null)","N.Y. POLICE DEPT","351","MISDEMEANOR","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","(null)","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","STREET","2022-01-01T00:00:00.000","POINT (-73.826326 40.753755)","1032367","213937","40.753755","-73.826326"
"238520977","50","BRONX","2022-01-01T00:00:00.000","10:00:00","2022-01-01T00:00:00.000","10:05:00","COMPLETED","(null)","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2022-01-01T00:00:00.000","POINT (-73.902906 40.873503)","1011102","257533","40.873503","-73.902906"
"241194127","14","MANHATTAN","2019-01-01T00:00:00.000","00:01:00",,"(null)","COMPLETED","(null)","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","175","SEXUAL ABUSE 3,2","HOTEL/MOTEL","2022-02-21T00:00:00.000","POINT (-73.9945368920152 40.7535327012632)","985764","213806","40.7535327012632","-73.9945368920152"
"239853864","30","MANHATTAN","2022-01-01T00:00:00.000","18:00:00","2022-01-29T00:00:00.000","18:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","351","MISDEMEANOR","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","(null)","258","CRIMINAL MISCHIEF 4TH, GRAFFIT","FAST FOOD","2022-01-29T00:00:00.000","POINT (-73.953444 40.822331)","997135","238877","40.822331","-73.953444"
"238643105","41","BRONX","2021-12-31T00:00:00.000","14:58:00","2021-12-31T00:00:00.000","15:15:00","COMPLETED","(null)","N.Y. TRANSIT POLICE","109","FELONY","(null)","GRAND LARCENY","(null)","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","TRANSIT - NYC SUBWAY","2022-01-04T00:00:00.000","POINT (-73.89067524 40.82018895)","1014509","238113","40.82018895","-73.89067524"
"242418461","121","STATEN ISLAND","2020-03-21T00:00:00.000","12:03:00","2020-03-21T00:00:00.000","14:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","405","LARCENY,GRAND BY THEFT OF CREDIT CARD","CHAIN STORE","2022-03-21T00:00:00.000","POINT (-74.169067 40.582305)","937288","151471","40.582305","-74.169067"
"240227475","60","BROOKLYN","2021-12-05T00:00:00.000","12:00:00","2021-12-10T00:00:00.000","13:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","424","LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT","RESIDENCE - APT. HOUSE","2022-02-07T00:00:00.000","POINT (-73.957239 40.579069)","996128","150249","40.579069","-73.957239"
"238610655","6","MANHATTAN","2021-12-27T00:00:00.000","07:00:00","2021-12-30T00:00:00.000","07:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","121","FELONY","OPPOSITE OF","CRIMINAL MISCHIEF & RELATED OF","(null)","267","MISCHIEF, CRIMINAL 3 & 2, OF M","STREET","2022-01-04T00:00:00.000","POINT (-74.004348 40.737546)","983045","207984","40.737546","-74.004348"
"239113721","30","MANHATTAN","2021-07-09T00:00:00.000","12:00:00","2021-07-14T00:00:00.000","13:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","351","MISDEMEANOR","INSIDE","CRIMINAL MISCHIEF & RELATED OF","(null)","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","RESIDENCE - APT. HOUSE","2022-01-13T00:00:00.000","POINT (-73.949519 40.82516)","998221","239909","40.82516","-73.949519"
"238849192","115","QUEENS","2021-12-16T00:00:00.000","12:00:00","2022-01-08T00:00:00.000","12:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","349","LARCENY,PETIT OF LICENSE PLATE","STREET","2022-01-08T00:00:00.000","POINT (-73.898365 40.758954)","1012406","215800","40.758954","-73.898365"
"246841896","108","QUEENS","2021-01-01T00:00:00.000","00:00:00","2022-03-31T00:00:00.000","23:59:00","COMPLETED","(null)","N.Y. POLICE DEPT","104","FELONY","INSIDE","RAPE","(null)","157","RAPE 1","RESIDENCE - APT. HOUSE","2022-06-18T00:00:00.000","POINT (-73.9560680726795 40.7431245994984)","996424","210017","40.7431245994984","-73.9560680726795"
"246603219","68","BROOKLYN","2021-07-10T00:00:00.000","16:00:00","2022-06-08T00:00:00.000","19:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","349","LARCENY,PETIT OF LICENSE PLATE","STREET","2022-06-14T00:00:00.000","POINT (-74.016785 40.629206)","979590","168513","40.629206","-74.016785"
"242678361","40","BRONX","2021-03-23T00:00:00.000","17:30:00","2022-03-23T00:00:00.000","17:35:00","COMPLETED","(null)","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","637","HARASSMENT,SUBD 1,CIVILIAN","RESIDENCE - APT. HOUSE","2022-03-23T00:00:00.000","POINT (-73.912901 40.806585)","1008362","233149","40.806585","-73.912901"
"238552124","84","BROOKLYN","2022-01-02T00:00:00.000","21:15:00","2022-01-02T00:00:00.000","21:20:00","COMPLETED","(null)","N.Y. POLICE DEPT","105","FELONY","(null)","ROBBERY","(null)","386","ROBBERY,PERSONAL ELECTRONIC DEVICE","STREET","2022-01-02T00:00:00.000","POINT (-73.99242349 40.69427598)","986351","192220","40.69427598","-73.99242349"
"242248082","42","BRONX","2021-10-21T00:00:00.000","00:01:00",,"(null)","COMPLETED","(null)","N.Y. POLICE DEPT","104","FELONY","OPPOSITE OF","RAPE","(null)","153","RAPE 3","STREET","2022-03-17T00:00:00.000","POINT (-73.911697780277 40.8222710411331)","1008690","238862","40.8222710411331","-73.911697780277"
"241828297","120","STATEN ISLAND","2021-12-08T00:00:00.000","14:30:00","2022-03-09T00:00:00.000","13:55:00","COMPLETED","(null)","N.Y. POLICE DEPT","117","FELONY","INSIDE","DANGEROUS DRUGS","(null)","501","CONTROLLED SUBSTANCE,POSSESS.","RESIDENCE - APT. HOUSE","2022-03-09T00:00:00.000","POINT (-74.078522 40.642055)","962458","173204","40.642055","-74.078522"
"244163976","41","BRONX","2022-01-01T00:00:00.000","12:30:00","2022-01-01T00:00:00.000","12:30:00","COMPLETED","(null)","DEPT OF CORRECTIONS","121","FELONY","INSIDE","CRIMINAL MISCHIEF & RELATED OF","(null)","269","MISCHIEF,CRIMINAL,    UNCL 2ND","OTHER","2022-04-26T00:00:00.000","POINT (-73.878333 40.804008)","1017933","232222","40.804008","-73.878333"
"239260349","25","MANHATTAN","2021-11-29T00:00:00.000","00:01:00","2021-12-01T00:00:00.000","23:54:00","COMPLETED","(null)","N.Y. HOUSING POLICE","109","FELONY","INSIDE","GRAND LARCENY","(null)","418","LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD","RESIDENCE - PUBLIC HOUSING","2022-01-17T00:00:00.000","POINT (-73.93525 40.810515)","1002174","234576","40.810515","-73.93525"
"239226124","75","BROOKLYN","2021-12-30T00:00:00.000","18:16:00",,"(null)","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","(null)","PETIT LARCENY","(null)","333","LARCENY,PETIT FROM STORE-SHOPL","DEPARTMENT STORE","2022-01-02T00:00:00.000","POINT (-73.875681 40.651412)","1018746","176627","40.651412","-73.875681"
"241343840","43","BRONX","2021-11-23T00:00:00.000","13:00:00","2021-12-03T00:00:00.000","07:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","REAR OF","GRAND LARCENY","(null)","457","LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES","PARKING LOT/GARAGE (PUBLIC)","2022-02-28T00:00:00.000","POINT (-73.845168 40.833832)","1027095","243102","40.833832","-73.845168"
"238915208","30","MANHATTAN","2021-12-15T00:00:00.000","08:00:00","2021-12-17T00:00:00.000","08:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","430","LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED","RESIDENCE - APT. HOUSE","2022-01-10T00:00:00.000","POINT (-73.95123 40.826744)","997747","240486","40.826744","-73.95123"
"238834511","52","BRONX","2021-12-24T00:00:00.000","15:17:00","2021-12-31T00:00:00.000","12:17:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","407","LARCENY,GRAND BY DISHONEST EMP","CHAIN STORE","2022-01-08T00:00:00.000","POINT (-73.908788 40.873944)","1009475","257692","40.873944","-73.908788"
"239949033","122","STATEN ISLAND","2021-12-20T00:00:00.000","12:00:00",,"(null)","COMPLETED","(null)","N.Y. POLICE DEPT","578","VIOLATION","FRONT OF","HARRASSMENT 2","(null)","638","HARASSMENT,SUBD 3,4,5","RESIDENCE-HOUSE","2022-02-01T00:00:00.000","POINT (-74.101872 40.596074)","955958","156458","40.596074","-74.101872"
"239819804","103","QUEENS","2022-01-02T00:00:00.000","00:00:00","2022-01-04T00:00:00.000","23:59:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","424","LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT","RESIDENCE-HOUSE","2022-01-28T00:00:00.000","POINT (-73.80657 40.70178)","1037883","195013","40.70178","-73.80657"
"238514312","79","BROOKLYN","1921-12-28T00:00:00.000","15:00:00","2021-12-31T00:00:00.000","00:00:00","COMPLETED","(null)","N.Y. HOUSING POLICE","109","FELONY","INSIDE","GRAND LARCENY","(null)","425","LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION","RESIDENCE - PUBLIC HOUSING","2022-01-01T00:00:00.000","POINT (-73.951286 40.697394)","997758","193359","40.697394","-73.951286"
"245142498","13","MANHATTAN","2021-01-20T00:00:00.000","09:00:00","2022-05-06T00:00:00.000","17:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","420","LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT","RESIDENCE - APT. HOUSE","2022-05-16T00:00:00.000","POINT (-73.991193 40.745112)","986690","210741","40.745112","-73.991193"
"238516850","34","MANHATTAN","2022-01-01T00:00:00.000","00:00:00","2022-01-01T00:00:00.000","06:59:00","COMPLETED","(null)","N.Y. POLICE DEPT","106","FELONY","INSIDE","FELONY ASSAULT","(null)","109","ASSAULT 2,1,UNCLASSIFIED","HOSPITAL","2022-01-01T00:00:00.000","POINT (-73.9352160519866 40.8512131676868)","1002173","249401","40.8512131676868","-73.9352160519866"
"241024033","88","BROOKLYN","2021-12-23T00:00:00.000","09:00:00","2022-01-03T00:00:00.000","14:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","352","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","RESIDENCE - APT. HOUSE","2022-02-17T00:00:00.000","POINT (-73.965322 40.683153)","993868","188169","40.683153","-73.965322"
"238548429","72","BROOKLYN","2022-01-02T00:00:00.000","14:56:00","2022-01-02T00:00:00.000","15:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","638","HARASSMENT,SUBD 3,4,5","RESIDENCE-HOUSE","2022-01-02T00:00:00.000","POINT (-73.991656 40.664838)","986564","181494","40.664838","-73.991656"
"238527001","73","BROOKLYN","2022-01-01T00:00:00.000","00:05:00","2022-01-01T00:00:00.000","00:06:00","COMPLETED","(null)","N.Y. HOUSING POLICE","126","FELONY","FRONT OF","MISCELLANEOUS PENAL LAW","(null)","117","RECKLESS ENDANGERMENT 1","RESIDENCE - PUBLIC HOUSING","2022-01-02T00:00:00.000","POINT (-73.905871 40.667781)","1010362","182581","40.667781","-73.905871"
"238911291","1","MANHATTAN","2021-12-31T00:00:00.000","10:55:00","2021-12-31T00:00:00.000","11:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","353","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE","RESIDENCE - APT. HOUSE","2022-01-10T00:00:00.000","POINT (-74.011421 40.71893)","981084","201202","40.71893","-74.011421"
"243227864","13","MANHATTAN","2021-09-01T00:00:00.000","09:00:00","2022-04-07T00:00:00.000","17:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","344","MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","(null)","113","MENACING,UNCLASSIFIED","RESIDENCE - APT. HOUSE","2022-04-02T00:00:00.000","POINT (-73.986591 40.735539)","987966","207253","40.735539","-73.986591"
"238911321","40","BRONX","2021-12-15T00:00:00.000","18:00:00","2021-12-15T00:00:00.000","18:05:00","COMPLETED","(null)","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2022-01-01T00:00:00.000","POINT (-73.922875 40.806574)","1005601","233143","40.806574","-73.922875"
"238519118","43","BRONX","2022-01-01T00:00:00.000","15:55:00",,"(null)","COMPLETED","(null)","N.Y. POLICE DEPT","344","MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","(null)","101","ASSAULT 3","RESIDENCE - APT. HOUSE","2022-01-01T00:00:00.000","POINT (-73.882666 40.829142)","1016721","241377","40.829142","-73.882666"
"240077455","121","STATEN ISLAND","2021-12-23T00:00:00.000","14:00:00","2022-01-26T00:00:00.000","16:15:00","COMPLETED","(null)","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","349","LARCENY,PETIT OF LICENSE PLATE","OTHER","2022-02-03T00:00:00.000","POINT (-74.165142 40.634542)","938414","170500","40.634542","-74.165142"
"238815051","108","QUEENS","2021-12-30T00:00:00.000","00:00:00","2021-12-30T00:00:00.000","23:59:00","COMPLETED","(null)","N.Y. POLICE DEPT","112","FELONY","INSIDE","THEFT-FRAUD","(null)","739","FRAUD,UNCLASSIFIED-FELONY","RESIDENCE-HOUSE","2022-01-07T00:00:00.000","POINT (-73.913545 40.745198)","1008206","210784","40.745198","-73.913545"
"240929398","102","QUEENS","2021-11-17T00:00:00.000","12:00:00","2021-11-17T00:00:00.000","12:30:00","COMPLETED","(null)","N.Y. POLICE DEPT","340","MISDEMEANOR","FRONT OF","FRAUDS","(null)","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","RESIDENCE-HOUSE","2022-02-19T00:00:00.000","POINT (-73.842861 40.684019)","1027831","188522","40.684019","-73.842861"
"241615347","23","MANHATTAN","2021-12-20T00:00:00.000","12:00:00","2021-12-22T00:00:00.000","19:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","112","FELONY","INSIDE","THEFT-FRAUD","(null)","739","FRAUD,UNCLASSIFIED-FELONY","RESIDENCE - APT. HOUSE","2022-03-04T00:00:00.000","POINT (-73.940335 40.793502)","1000770","228376","40.793502","-73.940335"
"238516909","114","QUEENS","2022-01-01T00:00:00.000","11:00:00","2022-01-01T00:00:00.000","11:02:00","COMPLETED","(null)","N.Y. POLICE DEPT","344","MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","(null)","113","MENACING,UNCLASSIFIED","RESIDENCE - APT. HOUSE","2022-01-01T00:00:00.000","POINT (-73.919096 40.754785)","1006664","214275","40.754785","-73.919096"
"239905918","62","BROOKLYN","2021-11-15T00:00:00.000","06:25:00","2021-11-15T00:00:00.000","20:20:00","COMPLETED","(null)","N.Y. POLICE DEPT","113","FELONY","INSIDE","FORGERY","(null)","729","FORGERY,ETC.,UNCLASSIFIED-FELO","BANK","2022-01-31T00:00:00.000","POINT (-73.994952 40.602624)","985651","158828","40.602624","-73.994952"
"240898834","17","MANHATTAN","2021-12-10T00:00:00.000","12:00:00","2022-02-17T00:00:00.000","21:31:00","COMPLETED","(null)","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2022-02-18T00:00:00.000","POINT (-73.963213 40.755918)","994441","214680","40.755918","-73.963213"
"246347148","83","BROOKLYN","2019-10-01T00:00:00.000","00:01:00","2020-06-30T00:00:00.000","23:59:00","COMPLETED","(null)","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","170","SEXUAL MISCONDUCT,INTERCOURSE","RESIDENCE-HOUSE","2022-06-08T00:00:00.000","POINT (-73.917768981221 40.6984738177025)","1007052","193757","40.6984738177025","-73.917768981221"
"240341024","106","QUEENS","2021-08-22T00:00:00.000","07:00:00","2021-11-04T00:00:00.000","16:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","112","FELONY","INSIDE","THEFT-FRAUD","(null)","739","FRAUD,UNCLASSIFIED-FELONY","RESIDENCE-HOUSE","2022-02-09T00:00:00.000","POINT (-73.833291 40.682683)","1030487","188040","40.682683","-73.833291"
"246624898","19","MANHATTAN","2020-06-13T00:00:00.000","17:00:00","2022-06-13T00:00:00.000","18:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","402","LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT","RESIDENCE - APT. HOUSE","2022-06-14T00:00:00.000","POINT (-73.950667 40.769771)","997914","219728","40.769771","-73.950667"
"238514313","79","BROOKLYN","2022-01-01T00:00:00.000","00:00:00","2022-01-01T00:00:00.000","00:10:00","COMPLETED","(null)","N.Y. HOUSING POLICE","126","FELONY","INSIDE","MISCELLANEOUS PENAL LAW","(null)","117","RECKLESS ENDANGERMENT 1","RESIDENCE - PUBLIC HOUSING","2022-01-01T00:00:00.000","POINT (-73.949428 40.696485)","998273","193028","40.696485","-73.949428"
"246443611","49","BRONX","2015-06-01T00:00:00.000","00:01:00","2015-08-31T00:00:00.000","23:59:00","ATTEMPTED","(null)","N.Y. HOUSING POLICE","116","FELONY","INSIDE","SEX CRIMES","(null)","168","SODOMY 1","RESIDENCE - PUBLIC HOUSING","2022-06-10T00:00:00.000","POINT (-73.8438936779283 40.8565767275976)","1027434","251387","40.8565767275976","-73.8438936779283"
"238597854","88","BROOKLYN","2022-01-01T00:00:00.000","07:45:00","2022-01-01T00:00:00.000","08:00:00","COMPLETED","INGERSOLL","N.Y. HOUSING POLICE","578","VIOLATION","FRONT OF","HARRASSMENT 2","(null)","637","HARASSMENT,SUBD 1,CIVILIAN","RESIDENCE - PUBLIC HOUSING","2022-01-01T00:00:00.000","POINT (-73.979528 40.695772)","989926","192765","40.695772","-73.979528"
"242725704","40","BRONX","2002-03-27T00:00:00.000","04:27:00","2022-03-27T00:00:00.000","04:31:00","COMPLETED","(null)","N.Y. POLICE DEPT","118","FELONY","INSIDE","DANGEROUS WEAPONS","(null)","793","WEAPONS POSSESSION 3","BAR/NIGHT CLUB","2022-03-27T00:00:00.000","POINT (-73.91963 40.80773)","1006499","233565","40.80773","-73.91963"
"239713731","75","BROOKLYN","2021-04-08T00:00:00.000","19:33:00","2021-09-04T00:00:00.000","18:44:00","COMPLETED","(null)","N.Y. POLICE DEPT","112","FELONY","INSIDE","THEFT-FRAUD","(null)","739","FRAUD,UNCLASSIFIED-FELONY","RESIDENCE-HOUSE","2022-01-26T00:00:00.000","POINT (-73.868644 40.666087)","1020691","181977","40.666087","-73.868644"
"239325878","101","QUEENS","2021-12-29T00:00:00.000","20:00:00","2021-12-29T00:00:00.000","20:10:00","COMPLETED","(null)","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","681","CHILD, ENDANGERING WELFARE","RESIDENCE - APT. HOUSE","2022-01-18T00:00:00.000","POINT (-73.7501173648331 40.6027762300781)","1053639","158980","40.6027762300781","-73.7501173648331"
"239959998","73","BROOKLYN","2021-11-30T00:00:00.000","11:30:00","2022-02-01T00:00:00.000","12:06:00","COMPLETED","(null)","N.Y. POLICE DEPT","126","FELONY","FRONT OF","MISCELLANEOUS PENAL LAW","(null)","461","UNAUTHORIZED USE VEHICLE 2","STREET","2022-02-01T00:00:00.000","POINT (-73.907933 40.658711)","1009794","179275","40.658711","-73.907933"
"241939192","75","BROOKLYN","2021-05-13T00:00:00.000","13:10:00","2022-02-02T00:00:00.000","06:03:00","COMPLETED","(null)","N.Y. HOUSING POLICE","361","MISDEMEANOR","FRONT OF","OFF. AGNST PUB ORD SENSBLTY &","(null)","639","AGGRAVATED HARASSMENT 2","RESIDENCE - PUBLIC HOUSING","2022-03-10T00:00:00.000","POINT (-73.866026 40.668998)","1021415","183038","40.668998","-73.866026"
"247183069","112","QUEENS","2011-04-12T00:00:00.000","12:00:00","2022-04-01T00:00:00.000","15:00:00","COMPLETED","(null)","N.Y. POLICE DEPT","104","FELONY","INSIDE","RAPE","(null)","157","RAPE 1","RESIDENCE - APT. HOUSE","2022-06-26T00:00:00.000","POINT (-73.8515418216779 40.7226409964758)","1025401","202586","40.7226409964758","-73.8515418216779"
"238602929","114","QUEENS","2021-01-02T00:00:00.000","08:45:00","2022-01-02T00:00:00.000","08:48:00","COMPLETED","(null)","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2022-01-02T00:00:00.000","POINT (-73.935872 40.752003)","1002017","213258","40.752003","-73.935872"
