"day","borough","swimming_pool","program_type","male_registration","female_registration","total_registration","male_attendance","female_attendance","total_attendance"
"2019-08-27T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","0","0","0","8","25","33"
"2019-08-27T00:00:00.000","Brooklyn","Red Hook","Early Bird","1","0","1","15","14","29"
"2019-08-27T00:00:00.000","Brooklyn","Sunset","Early Bird","0","0","0","19","24","43"
"2019-08-27T00:00:00.000","Brooklyn","McCarren","Early Bird","1","4","5","46","59","105"
"2019-08-27T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","1","0","1","8","8","16"
"2019-08-27T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","0","1","1","8","14","22"
"2019-08-27T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","1","0","1","6","17","23"
"2019-08-27T00:00:00.000","Manhattan","Asser Levy","Early Bird","1","0","1","14","15","29"
"2019-08-27T00:00:00.000","Manhattan","John Jay","Early Bird","1","0","1","27","24","51"
"2019-08-27T00:00:00.000","Manhattan","Lasker","Early Bird","0","0","0","19","35","54"
"2019-08-27T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","0","0","0","26","28","54"
"2019-08-26T00:00:00.000","Staten Island","Lyons","Early Bird","0","0","0","4","3","7"
"2019-08-26T00:00:00.000","Manhattan","Astoria","Early Bird","0","1","1","29","31","60"
"2019-08-26T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","1","3","4"
"2019-08-26T00:00:00.000","Bronx","Van Cortlandt","Early Bird","0","0","0","19","8","27"
"2019-08-26T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","0","1","1","5","8","13"
"2019-08-26T00:00:00.000","Brooklyn","Red Hook","Early Bird","2","0","2","16","12","28"
"2019-08-26T00:00:00.000","Brooklyn","Sunset","Early Bird","0","2","2","16","25","41"
"2019-08-26T00:00:00.000","Brooklyn","McCarren","Early Bird","1","1","2","38","29","67"
"2019-08-26T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","1","2","3","10","7","17"
"2019-08-26T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","0","0","0","5","11","16"
"2019-08-26T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","0","0","0","7","16","23"
"2019-08-26T00:00:00.000","Manhattan","Asser Levy","Early Bird","0","2","2","16","17","33"
"2019-08-26T00:00:00.000","Manhattan","John Jay","Early Bird","2","2","4","20","25","45"
"2019-08-26T00:00:00.000","Manhattan","Lasker","Early Bird","2","0","2","15","22","37"
"2019-08-26T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","1","0","1","20","22","42"
"2019-08-23T00:00:00.000","Staten Island","Lyons","Early Bird","0","0","0","6","11","17"
"2019-08-23T00:00:00.000","Queens","Astoria","Early Bird","0","1","1","36","36","72"
"2019-08-23T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","3","2","5"
"2019-08-23T00:00:00.000","Bronx","Van Cortlandt","Early Bird","0","0","0","0","0","0"
"2019-08-23T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","0","0","0","8","6","14"
"2019-08-23T00:00:00.000","Brooklyn","Sunset","Early Bird","0","0","0","0","0","0"
"2019-08-23T00:00:00.000","Brooklyn","Red Hook","Early Bird","1","2","3","13","22","35"
"2019-08-23T00:00:00.000","Brooklyn","McCarren","Early Bird","2","1","3","56","38","94"
"2019-08-23T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","0","0","6","5","11"
"2019-08-23T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","0","0","0","13","9","22"
"2019-08-23T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","0","0","0","12","21","33"
"2019-08-23T00:00:00.000","Manhattan","Asser Levy","Early Bird","0","1","1","14","20","34"
"2019-08-23T00:00:00.000","Manhattan","John Jay","Early Bird","3","3","6","22","27","49"
"2019-08-23T00:00:00.000","Manhattan","Lasker","Early Bird","0","1","1","25","33","58"
"2019-08-23T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","1","0","1","29","37","66"
"2019-08-22T00:00:00.000","Staten Island","Lyons","Early Bird","0","0","0","8","8","16"
"2019-08-22T00:00:00.000","Queens","Astoria","Early Bird","1","3","4","49","50","99"
"2019-08-22T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","4","1","5"
"2019-08-22T00:00:00.000","Bronx","Van Cortlandt","Early Bird","0","0","0","17","9","26"
"2019-08-22T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","2","3","5","14","19","33"
"2019-08-22T00:00:00.000","Brooklyn","Red Hook","Early Bird","0","0","0","15","16","31"
"2019-08-22T00:00:00.000","Brooklyn","Sunset","Early Bird","1","2","3","22","26","48"
"2019-08-22T00:00:00.000","Brooklyn","McCarren","Early Bird","7","6","13","74","59","133"
"2019-08-22T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","0","0","12","11","23"
"2019-08-22T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","0","1","1","10","15","25"
"2019-08-22T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","0","2","2","8","25","33"
"2019-08-22T00:00:00.000","Manhattan","Asser Levy","Early Bird","2","1","3","17","24","41"
"2019-08-22T00:00:00.000","Manhattan","John Jay","Early Bird","1","3","4","34","39","73"
"2019-08-22T00:00:00.000","Manhattan","Lasker","Early Bird","6","6","12","35","42","77"
"2019-08-22T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","1","1","2","41","38","79"
"2019-08-21T00:00:00.000","Staten Island","Lyons","Early Bird","0","0","0","9","8","17"
"2019-08-21T00:00:00.000","Queens","Astoria","Early Bird","1","0","1","4","35","39"
"2019-08-21T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","3","4","7"
"2019-08-21T00:00:00.000","Bronx","Van Cortlandt","Early Bird","3","0","3","23","10","33"
"2019-08-21T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","1","3","4","10","4","14"
"2019-08-21T00:00:00.000","Brooklyn","Red Hook","Early Bird","0","1","1","18","19","37"
"2019-08-21T00:00:00.000","Brooklyn","Sunset","Early Bird","0","0","0","29","30","59"
"2019-08-21T00:00:00.000","Brooklyn","McCarren","Early Bird","1","4","5","65","72","137"
"2019-08-21T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","0","0","9","8","17"
"2019-08-21T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","1","1","2","9","17","26"
"2019-08-21T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","0","0","0","14","25","39"
"2019-08-21T00:00:00.000","Manhattan","Asser Levy","Early Bird","0","0","0","14","25","39"
"2019-08-21T00:00:00.000","Manhattan","John Jay","Early Bird","3","0","3","33","37","70"
"2019-08-21T00:00:00.000","Manhattan","Lasker","Early Bird","3","2","5","31","40","71"
"2019-08-21T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","0","2","2","37","50","87"
"2019-08-20T00:00:00.000","Staten Island","Lyons","Early Bird","1","0","1","9","8","17"
"2019-08-20T00:00:00.000","Queens","Astoria","Early Bird","0","1","1","49","63","112"
"2019-08-20T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","1","2","3"
"2019-08-20T00:00:00.000","Bronx","Van Cortlandt","Early Bird","1","0","1","21","17","38"
"2019-08-20T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","0","0","0","0","0","0"
"2019-08-20T00:00:00.000","Brooklyn","Red Hook","Early Bird","2","1","3","26","23","49"
"2019-08-20T00:00:00.000","Brooklyn","Sunset","Early Bird","0","2","2","29","39","68"
"2019-08-20T00:00:00.000","Brooklyn","McCarren","Early Bird","4","5","9","76","72","148"
"2019-08-20T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","0","0","8","11","19"
"2019-08-20T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","0","0","0","12","15","27"
"2019-08-20T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","0","1","1","10","21","31"
"2019-08-20T00:00:00.000","Manhattan","Asser Levy","Early Bird","0","1","1","11","22","33"
"2019-08-20T00:00:00.000","Manhattan","John Jay","Early Bird","2","3","5","35","35","70"
"2019-08-20T00:00:00.000","Manhattan","Lasker","Early Bird","2","1","3","29","22","51"
"2019-08-20T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","1","3","4","45","36","81"
"2019-08-19T00:00:00.000","Staten Island","Lyons","Early Bird","0","0","0","9","9","18"
"2019-08-19T00:00:00.000","Queens","Astoria","Early Bird","0","9","9","38","48","86"
"2019-08-19T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","2","2","4"
"2019-08-19T00:00:00.000","Bronx","Van Cortlandt","Early Bird","1","1","2","25","19","44"
"2019-08-19T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","1","1","2","7","12","19"
"2019-08-19T00:00:00.000","Brooklyn","Red Hook","Early Bird","0","4","4","20","31","51"
"2019-08-19T00:00:00.000","Brooklyn","Sunset","Early Bird","3","1","4","34","34","68"
"2019-08-19T00:00:00.000","Brooklyn","McCarren","Early Bird","2","5","7","66","73","139"
"2019-08-19T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","1","0","1","7","11","18"
"2019-08-19T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","1","1","2","9","19","28"
"2019-08-19T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","0","1","1","11","30","41"
"2019-08-19T00:00:00.000","Manhattan","Asser Levy","Early Bird","2","0","2","22","30","52"
"2019-08-19T00:00:00.000","Manhattan","John Jay","Early Bird","4","6","10","29","40","69"
"2019-08-19T00:00:00.000","Manhattan","Lasker","Early Bird","3","3","6","31","45","76"
"2019-08-19T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","0","0","0","44","49","93"
"2019-08-16T00:00:00.000","Staten Island","Lyons","Early Bird","2","1","3","12","7","19"
"2019-08-16T00:00:00.000","Queens","Astoria","Early Bird","2","0","2","41","44","85"
"2019-08-16T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","2","1","3"
"2019-08-16T00:00:00.000","Bronx","Van Cortlandt","Early Bird","1","1","2","24","21","45"
"2019-08-16T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","2","2","4","12","12","24"
"2019-08-16T00:00:00.000","Brooklyn","Red Hook","Early Bird","1","0","1","0","0","0"
"2019-08-16T00:00:00.000","Manhattan","Sunset","Early Bird","1","0","1","28","38","66"
"2019-08-16T00:00:00.000","Brooklyn","McCarren","Early Bird","2","0","2","54","52","106"
"2019-08-16T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","1","1","9","12","21"
"2019-08-16T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","0","0","0","9","20","29"
"2019-08-16T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","0","2","2","17","25","42"
"2019-08-16T00:00:00.000","Manhattan","Asser Levy","Early Bird","0","0","0","16","25","41"
"2019-08-16T00:00:00.000","Manhattan","John Jay","Early Bird","1","2","3","25","38","63"
"2019-08-16T00:00:00.000","Manhattan","Lasker","Early Bird","1","1","2","28","45","73"
"2019-08-16T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","1","4","5","38","41","79"
"2019-08-15T00:00:00.000","Staten Island","Lyons","Early Bird","0","0","0","6","9","15"
"2019-08-15T00:00:00.000","Queens","Astoria","Early Bird","0","1","1","52","42","94"
"2019-08-15T00:00:00.000","Bronx","Crotona","Early Bird","0","1","1","2","3","5"
"2019-08-15T00:00:00.000","Bronx","Van Cortlandt","Early Bird","0","1","1","15","14","29"
"2019-08-15T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","0","2","2","11","16","27"
"2019-08-15T00:00:00.000","Brooklyn","Red Hook","Early Bird","0","2","2","13","22","35"
"2019-08-15T00:00:00.000","Brooklyn","Sunset","Early Bird","1","0","1","25","32","57"
"2019-08-15T00:00:00.000","Brooklyn","McCarren","Early Bird","3","1","4","58","60","118"
"2019-08-15T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","0","0","8","6","14"
"2019-08-15T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","0","1","1","9","17","26"
"2019-08-15T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","0","0","0","11","27","38"
"2019-08-15T00:00:00.000","Manhattan","Asser Levy","Early Bird","0","0","0","15","18","33"
"2019-08-15T00:00:00.000","Manhattan","John Jay","Early Bird","1","2","3","30","36","66"
"2019-08-15T00:00:00.000","Manhattan","Lasker","Early Bird","2","1","3","25","45","70"
"2019-08-15T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","2","1","3","40","41","81"
"2019-08-14T00:00:00.000","Staten Island","Lyons","Early Bird","1","1","2","8","15","23"
"2019-08-14T00:00:00.000","Queens","Astoria","Early Bird","1","1","2","45","38","83"
"2019-08-14T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","3","3","6"
"2019-08-14T00:00:00.000","Bronx","Van Cortlandt","Early Bird","5","0","5","19","13","32"
"2019-08-14T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","2","3","5","13","16","29"
"2019-08-14T00:00:00.000","Brooklyn","Red Hook","Early Bird","0","0","0","23","15","38"
"2019-08-14T00:00:00.000","Brooklyn","Sunset","Early Bird","1","0","1","29","35","64"
"2019-08-14T00:00:00.000","Brooklyn","McCarren","Early Bird","4","2","6","67","58","125"
"2019-08-14T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","0","0","12","12","24"
"2019-08-14T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","0","0","0","11","15","26"
"2019-08-14T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","1","1","2","14","28","42"
"2019-08-14T00:00:00.000","Manhattan","Asser Levy","Early Bird","0","0","0","18","22","40"
"2019-08-14T00:00:00.000","Manhattan","John Jay","Early Bird","2","0","2","25","26","51"
"2019-08-14T00:00:00.000","Manhattan","Lasker","Early Bird","3","1","4","28","36","64"
"2019-08-14T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","2","2","4","46","47","93"
"2019-08-13T00:00:00.000","Staten Island","Lyons","Early Bird","0","0","0","4","7","11"
"2019-08-13T00:00:00.000","Queens","Astoria","Early Bird","1","0","1","42","38","80"
"2019-08-13T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","1","2","3"
"2019-08-13T00:00:00.000","Bronx","Van Cortlandt","Early Bird","0","0","0","14","10","24"
"2019-08-13T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","1","0","1","7","10","17"
"2019-08-13T00:00:00.000","Brooklyn","Red Hook","Early Bird","4","2","6","19","24","43"
"2019-08-13T00:00:00.000","Brooklyn","Sunset","Early Bird","2","3","5","27","36","63"
"2019-08-13T00:00:00.000","Brooklyn","McCarren","Early Bird","2","2","4","48","53","101"
"2019-08-13T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","0","0","10","18","28"
"2019-08-13T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","0","0","0","10","21","31"
"2019-08-13T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","1","0","1","9","16","25"
"2019-08-13T00:00:00.000","Manhattan","Asser Levy","Early Bird","0","0","0","17","16","33"
"2019-08-13T00:00:00.000","Manhattan","John Jay","Early Bird","0","2","2","26","25","51"
"2019-08-13T00:00:00.000","Manhattan","Lasker","Early Bird","3","0","3","36","31","67"
"2019-08-13T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","2","2","4","34","31","65"
"2019-08-12T00:00:00.000","Staten Island","Lyons","Early Bird","0","0","0","7","9","16"
"2019-08-12T00:00:00.000","Queens","Astoria","Early Bird","2","2","4","52","43","95"
"2019-08-12T00:00:00.000","Bronx","Crotona","Early Bird","1","1","2","2","3","5"
"2019-08-12T00:00:00.000","Bronx","Van Cortlandt","Early Bird","0","0","0","19","15","34"
"2019-08-12T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","2","1","3","13","14","27"
"2019-08-12T00:00:00.000","Brooklyn","Red Hook","Early Bird","2","5","7","27","22","49"
"2019-08-12T00:00:00.000","Brooklyn","Sunset","Early Bird","4","2","6","37","38","75"
"2019-08-12T00:00:00.000","Brooklyn","McCarren","Early Bird","6","4","10","60","60","120"
"2019-08-12T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","0","0","12","14","26"
"2019-08-12T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","0","1","1","10","15","25"
"2019-08-12T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","2","3","5","26","16","42"
"2019-08-12T00:00:00.000","Manhattan","Asser Levy","Early Bird","2","0","2","15","23","38"
"2019-08-12T00:00:00.000","Manhattan","John Jay","Early Bird","8","7","15","32","37","69"
"2019-08-12T00:00:00.000","Manhattan","Lasker","Early Bird","4","2","6","29","43","72"
"2019-08-12T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","1","5","6","40","48","88"
"2019-08-09T00:00:00.000","Staten Island","Lyons","Early Bird","0","0","0","7","7","14"
"2019-08-09T00:00:00.000","Queens","Astoria","Early Bird","3","2","5","50","45","95"
"2019-08-09T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","3","3","6"
"2019-08-09T00:00:00.000","Bronx","Van Cortlandt","Early Bird","2","3","5","24","21","45"
"2019-08-09T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","0","1","1","17","17","34"
"2019-08-09T00:00:00.000","Brooklyn","Red Hook","Early Bird","4","1","5","23","26","49"
"2019-08-09T00:00:00.000","Brooklyn","Sunset","Early Bird","0","2","2","33","40","73"
"2019-08-09T00:00:00.000","Brooklyn","McCarren","Early Bird","10","2","12","82","76","158"
"2019-08-09T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","0","0","10","6","16"
"2019-08-09T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","0","0","0","11","16","27"
"2019-08-09T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","3","0","3","13","30","43"
"2019-08-09T00:00:00.000","Manhattan","Asser Levy","Early Bird","1","0","1","17","25","42"
"2019-08-09T00:00:00.000","Manhattan","John Jay","Early Bird","0","1","1","25","46","71"
"2019-08-09T00:00:00.000","Manhattan","Lasker","Early Bird","4","5","9","46","54","100"
"2019-08-09T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","0","0","0","48","58","106"
"2019-08-07T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","2","4","6","12","10","22"
"2019-08-06T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","3","1","4","10","28","38"
"2019-08-05T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","2","2","4","18","15","33"
"2019-08-02T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","4","3","7","22","17","39"
"2019-08-01T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","2","4","6","13","19","32"
"2019-07-31T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","3","5","8","13","19","32"
"2019-07-30T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","3","11","14","15","25","40"
"2019-07-29T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","3","4","7","14","20","34"
"2019-07-26T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","4","5","9","18","17","35"
"2019-07-25T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","7","1","8","16","13","29"
"2019-07-24T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","4","7","11","15","20","35"
"2019-07-23T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","2","3","5","3","6","9"
"2019-07-22T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","4","11","15","16","19","35"
"2019-07-19T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","2","1","3","10","8","18"
"2019-07-18T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","1","3","4","1","3","4"
"2019-07-17T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","6","6","12","15","15","30"
"2019-07-16T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","4","16","20","21","26","47"
"2019-07-15T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","6","9","15","13","17","30"
"2019-07-12T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","8","9","17","19","16","35"
"2019-07-11T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","7","6","13","13","16","29"
"2019-07-10T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","10","16","26","14","23","37"
"2019-07-09T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","13","20","33","16","25","41"
"2019-07-08T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","9","8","17","10","10","20"
"2019-07-05T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","10","12","22","10","12","22"
"2019-08-08T00:00:00.000","Brooklyn","Kosciuszko","Early Bird","3","5","8","12","17","29"
"2019-08-08T00:00:00.000","Staten Island","Lyons","Early Bird","0","0","0","7","6","13"
"2019-08-08T00:00:00.000","Queens","Astoria","Early Bird","0","4","4","46","45","91"
"2019-08-08T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","2","1","3"
"2019-08-08T00:00:00.000","Bronx","Van Cortlandt","Early Bird","1","3","4","17","17","34"
"2019-08-08T00:00:00.000","Brooklyn","Red Hook","Early Bird","1","0","1","18","20","38"
"2019-08-08T00:00:00.000","Brooklyn","Sunset","Early Bird","1","1","2","26","32","58"
"2019-08-08T00:00:00.000","Brooklyn","McCarren","Early Bird","3","8","11","57","55","112"
"2019-08-08T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","1","1","10","13","23"
"2019-08-08T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","0","1","1","7","19","26"
"2019-08-08T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","0","1","1","11","25","36"
"2019-08-08T00:00:00.000","Manhattan","Asser Levy","Early Bird","0","1","1","11","18","29"
"2019-08-08T00:00:00.000","Manhattan","John Jay","Early Bird","1","0","1","23","32","55"
"2019-08-08T00:00:00.000","Manhattan","Lasker","Early Bird","1","1","2","35","40","75"
"2019-08-08T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","4","3","7","38","49","87"
"2019-08-07T00:00:00.000","Staten Island","Lyons","Early Bird","0","0","0","1","6","7"
"2019-08-07T00:00:00.000","Queens","Astoria","Early Bird","0","7","7","49","43","92"
"2019-08-07T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","1","3","4"
"2019-08-07T00:00:00.000","Bronx","Van Cortlandt","Early Bird","1","1","2","17","13","30"
"2019-08-07T00:00:00.000","Brooklyn","Red Hook","Early Bird","2","1","3","16","18","34"
"2019-08-07T00:00:00.000","Brooklyn","Sunset","Early Bird","2","2","4","15","21","36"
"2019-08-07T00:00:00.000","Brooklyn","McCarren","Early Bird","7","4","11","63","51","114"
"2019-08-07T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","0","0","11","11","22"
"2019-08-07T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","1","0","1","13","23","36"
"2019-08-07T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","2","0","2","15","21","36"
"2019-08-07T00:00:00.000","Manhattan","Asser Levy","Early Bird","0","2","2","13","26","39"
"2019-08-07T00:00:00.000","Manhattan","John Jay","Early Bird","0","2","2","31","40","71"
"2019-08-07T00:00:00.000","Manhattan","Lasker","Early Bird","7","8","15","32","50","82"
"2019-08-07T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","1","0","1","27","34","61"
"2019-08-06T00:00:00.000","Staten Island","Lyons","Early Bird","0","0","0","8","7","15"
"2019-08-06T00:00:00.000","Queens","Astoria","Early Bird","1","4","5","49","36","85"
"2019-08-06T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","2","3","5"
"2019-08-06T00:00:00.000","Bronx","Van Cortlandt","Early Bird","0","1","1","14","10","24"
"2019-08-06T00:00:00.000","Brooklyn","Red Hook","Early Bird","0","0","0","0","0","0"
"2019-08-06T00:00:00.000","Brooklyn","Sunset","Early Bird","0","0","0","0","0","0"
"2019-08-06T00:00:00.000","Brooklyn","McCarren","Early Bird","9","4","13","71","79","150"
"2019-08-06T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","1","2","3","14","12","26"
"2019-08-06T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","1","0","1","13","22","35"
"2019-08-06T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","2","3","5","15","31","46"
"2019-08-06T00:00:00.000","Manhattan","Asser Levy","Early Bird","1","0","1","23","20","43"
"2019-08-06T00:00:00.000","Manhattan","John Jay","Early Bird","0","0","0","28","31","59"
"2019-08-06T00:00:00.000","Manhattan","Lasker","Early Bird","5","4","9","38","36","74"
"2019-08-06T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","2","6","8","43","57","100"
"2019-08-05T00:00:00.000","Staten Island","Lyons","Early Bird","0","0","0","10","8","18"
"2019-08-05T00:00:00.000","Queens","Astoria","Early Bird","6","2","8","56","36","92"
"2019-08-05T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","0","2","2"
"2019-08-05T00:00:00.000","Bronx","Van Cortlandt","Early Bird","2","2","4","22","20","42"
"2019-08-05T00:00:00.000","Brooklyn","Red Hook","Early Bird","2","1","3","18","27","45"
"2019-08-05T00:00:00.000","Brooklyn","Sunset","Early Bird","3","2","5","33","37","70"
"2019-08-05T00:00:00.000","Brooklyn","McCarren","Early Bird","4","6","10","62","76","138"
"2019-08-05T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","2","2","9","12","21"
"2019-08-05T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","2","2","4","8","26","34"
"2019-08-05T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","1","3","4","12","28","40"
"2019-08-05T00:00:00.000","Manhattan","Asser Levy","Early Bird","1","1","2","19","23","42"
"2019-08-05T00:00:00.000","Manhattan","John Jay","Early Bird","1","3","4","30","39","69"
"2019-08-05T00:00:00.000","Manhattan","Lasker","Early Bird","9","11","20","37","50","87"
"2019-08-05T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","0","0","0","0","0","0"
"2019-08-02T00:00:00.000","Staten Island","Lyons","Early Bird","2","0","2","16","7","23"
"2019-08-02T00:00:00.000","Queens","Astoria","Early Bird","2","3","5","67","60","127"
"2019-08-02T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","3","4","7"
"2019-08-02T00:00:00.000","Bronx","Van Cortlandt","Early Bird","1","1","2","22","22","44"
"2019-08-02T00:00:00.000","Brooklyn","Red Hook","Early Bird","2","4","6","28","40","68"
"2019-08-02T00:00:00.000","Brooklyn","Sunset","Early Bird","1","3","4","38","46","84"
"2019-08-02T00:00:00.000","Brooklyn","McCarren","Early Bird","0","5","5","66","79","145"
"2019-08-02T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","2","0","2","11","11","22"
"2019-08-02T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","0","3","3","13","23","36"
"2019-08-02T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","0","2","2","17","32","49"
"2019-08-02T00:00:00.000","Manhattan","Asser Levy","Early Bird","3","0","3","23","23","46"
"2019-08-02T00:00:00.000","Manhattan","John Jay","Early Bird","2","2","4","35","39","74"
"2019-08-02T00:00:00.000","Manhattan","Lasker","Early Bird","4","3","7","38","55","93"
"2019-08-02T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","0","0","0","58","60","118"
"2019-08-01T00:00:00.000","Staten Island","Lyons","Early Bird","2","1","3","14","10","24"
"2019-08-01T00:00:00.000","Queens","Astoria","Early Bird","2","1","3","63","45","108"
"2019-08-01T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","3","3","6"
"2019-08-01T00:00:00.000","Bronx","Van Cortlandt","Early Bird","1","1","2","19","20","39"
