"complaintid","srnumber","complainttype","boro","block","lot","number","street","city","state","postcode","unit","initialinspectiondate","initialinspectionresults","ordermailingdate","postinginspectiondate","followupinspectiondate","daysbetween","closeddate","reinspectiondate","reinspectionresult","novnumber","novcode","novdate","novdescription"
"10733","1742244250","Defacement","Brooklyn","7405","658","2343","E. 26TH ST.","BROOKLYN","NY","11229-4920",,"2019-07-01T00:00:00.000","Pass",,,,"30","2019-07-01T00:00:00.000",,,,,,
"10734","1737648151","Defacement","Brooklyn","2460","25","168","MARCY AVE.","BROOKLYN","NY","11211-8400",,"2019-07-01T00:00:00.000","Pass",,,,"30","2019-07-01T00:00:00.000",,,,,,
"10735","1740622931","Defacement","Queens","11601","50","10937","120TH ST.","JAMAICA","NY","11420-1334",,"2019-07-03T00:00:00.000","Pass",,,,"30","2019-07-03T00:00:00.000",,,,,,
"10736","1740635631","Defacement","Queens","11601","49","10939","120TH ST.","JAMAICA","NY","11420-1334",,"2019-07-03T00:00:00.000","Pass",,,,"30","2019-07-03T00:00:00.000",,,,,,
"10737","1742279891","Defacement","Queens","9600","58","10741","120TH ST.","JAMAICA","NY","11419-2813",,"2019-07-03T00:00:00.000","Pass",,,,"30","2019-07-03T00:00:00.000",,,,,,
"10738","1742293421","Defacement","Queens","9600","57","10743","120TH ST.","JAMAICA","NY","11419-2813",,"2019-07-03T00:00:00.000","Pass",,,,"30","2019-07-03T00:00:00.000",,,,,,
"10739","1713283891","Defacement","Brooklyn","6408","6","145","BAY 23RD ST.","BROOKLYN","NY","11214-4989",,"2019-06-27T00:00:00.000","Pass",,,,"30","2019-06-27T00:00:00.000",,,,,,
"1074","058422067","Defacement","Brooklyn","5424","29","250","NEWKIRK AVENUE","BROOKLYN","NY","11230",,"2015-01-23T00:00:00.000","Fail","2015-01-30T00:00:00.000",,"2015-03-01T00:00:00.000","30","2015-04-23T00:00:00.000","2015-04-23T00:00:00.000","Pass",,,,
"10740","311-00055429","Defacement","Brooklyn","2651","22","95","DIAMOND ST.","BROOKLYN","NY","11222-5356",,"2019-07-10T00:00:00.000","Pass",,,,"30","2019-07-10T00:00:00.000",,,,,,
"10741","311-00062883","Defacement","Brooklyn","7637","38","1279","E. 37TH ST.","BROOKLYN","NY","11210-4827",,"2019-07-10T00:00:00.000","Pass",,,,"30","2019-07-10T00:00:00.000",,,,,,
"10742","311-00022459","Defacement","Bronx","4301","25","2007","PAULDING AVE.","BRONX","NY","10462-3129",,"2019-07-17T00:00:00.000","Fail","2019-07-19T00:00:00.000",,"2019-08-18T00:00:00.000","30","2019-09-07T00:00:00.000","2019-09-07T00:00:00.000","Pass",,,,
"10743","1741277691","Defacement","Manhattan","1026","41","1724","BROADWAY","NEW YORK","NY","10019",,"2019-07-17T00:00:00.000","Fail","2019-07-19T00:00:00.000",,"2019-08-18T00:00:00.000","30","2019-09-10T00:00:00.000","2019-09-10T00:00:00.000","Pass",,,,
"10744","1740482521","Defacement","Bronx","2663","52","1215","TINTON AVE.","BRONX","NY","10456-3603",,"2019-07-17T00:00:00.000","Fail","2019-07-19T00:00:00.000",,"2019-08-18T00:00:00.000","30","2019-09-07T00:00:00.000","2019-09-07T00:00:00.000","Pass",,,,
"10745","1741975505","Defacement","Bronx","2987","42","1427","VYSE AVE.","BRONX","NY","10459-3293",,"2019-07-17T00:00:00.000","Fail","2019-07-19T00:00:00.000",,"2019-08-18T00:00:00.000","30","2019-09-07T00:00:00.000","2019-09-07T00:00:00.000","Pass",,,,
"10746","311-00151677","Defacement","Bronx","3035","132","466","E. 179TH ST.","BRONX","NY","10457-3202",,"2019-07-17T00:00:00.000","Fail","2019-07-19T00:00:00.000",,"2019-08-18T00:00:00.000","30",,"2019-09-07T00:00:00.000","Fail","206250056","D31","2019-09-07T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10747","311-00151654","Defacement","Bronx","3035","131","464","E. 179TH ST.","BRONX","NY","10457-3202",,"2019-07-17T00:00:00.000","Fail","2019-07-19T00:00:00.000",,"2019-08-18T00:00:00.000","30",,"2019-09-07T00:00:00.000","Fail","206250047","D31","2019-09-07T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10748","311-00072335","Defacement","Bronx","3035","130","462","E. 179TH ST.","BRONX","NY","10457-3202",,"2019-07-17T00:00:00.000","Fail","2019-07-19T00:00:00.000",,"2019-08-18T00:00:00.000","30","2019-09-07T00:00:00.000","2019-09-07T00:00:00.000","Pass",,,,
"10749","311-00151644","Defacement","Bronx","3035","129","460","E. 179TH ST.","BRONX","NY","10457-3202",,"2019-07-17T00:00:00.000","Fail","2019-07-19T00:00:00.000",,"2019-08-18T00:00:00.000","30","2019-09-07T00:00:00.000","2019-09-07T00:00:00.000","Pass",,,,
"1075","058422052","Defacement","Brooklyn","5428","46","282","PARKVILLE AVENUE","BROOKLYN","NY","11230",,"2015-01-23T00:00:00.000","Fail","2015-01-30T00:00:00.000",,"2015-03-01T00:00:00.000","30","2015-04-23T00:00:00.000","2015-04-23T00:00:00.000","Pass",,,,
"10750","311-00151620","Defacement","Bronx","3035","128","458","E. 179TH ST.","BRONX","NY","10457-3202",,"2019-07-17T00:00:00.000","Fail","2019-07-19T00:00:00.000",,"2019-08-18T00:00:00.000","30","2019-09-07T00:00:00.000","2019-09-07T00:00:00.000","Pass",,,,
"10751","311-00113307","Defacement","Brooklyn","7317","57","2061","HOMECREST AVE.","BROOKLYN","NY","11229-2711",,"2019-07-12T00:00:00.000","Fail","2019-07-19T00:00:00.000",,"2019-08-18T00:00:00.000","30","2019-09-04T00:00:00.000","2019-09-04T00:00:00.000","Pass",,,,
"10752","311-00110003","Defacement","Brooklyn","7317","58","2059","HOMECREST AVE.","BROOKLYN","NY","11229-2711",,"2019-07-12T00:00:00.000","Fail","2019-07-19T00:00:00.000",,"2019-08-18T00:00:00.000","30","2019-09-04T00:00:00.000","2019-09-04T00:00:00.000","Pass",,,,
"10753","311-00048961","Defacement","Bronx","3787","31","1972","CHATTERTON AVE.","BRONX","NY","10472-6018",,"2019-07-17T00:00:00.000","Pass","2019-07-25T00:00:00.000",,"2019-08-24T00:00:00.000","30","2019-07-17T00:00:00.000",,,,,,
"10754","311-00048174","Defacement","Bronx","3787","27","1964","CHATTERTON AVE.","BRONX","NY","10472-6018",,"2019-07-17T00:00:00.000","Pass","2019-07-25T00:00:00.000",,"2019-08-24T00:00:00.000","30","2019-07-17T00:00:00.000",,,,,,
"10755","311-00033575","Defacement","Bronx","2728","49","951","E. 167TH ST.","BRONX","NY","10459-1845",,"2019-07-17T00:00:00.000","Pass",,,,"30","2019-07-17T00:00:00.000",,,,,,
"1076","058422058","Defacement","Brooklyn","5428","43","274","PARKVILLE AVENUE","BROOKLYN","NY","11230",,"2015-01-23T00:00:00.000","Fail","2015-01-30T00:00:00.000",,"2015-03-01T00:00:00.000","30","2015-04-23T00:00:00.000","2015-04-23T00:00:00.000","Pass",,,,
"1077","058385310","Defacement","Brooklyn","5424","7501","215","PARKVILLE AVENUE","BROOKLYN","NY","11230",,"2015-01-23T00:00:00.000","Fail","2015-01-30T00:00:00.000",,"2015-03-01T00:00:00.000","30","2015-04-23T00:00:00.000","2015-04-23T00:00:00.000","Pass",,,,
"1078","057875100","Defacement","Brooklyn","8661","72","2965","OCEAN PARKWAY","BROOKLYN","NY","11235",,"2015-01-29T00:00:00.000","Fail","2015-01-30T00:00:00.000",,"2015-03-01T00:00:00.000","30","2015-05-15T00:00:00.000","2015-05-15T00:00:00.000","Pass",,,,
"1079","061336631","Defacement","Queens","9904","13","90-01","182 PLACE","JAMAICA","NY","11423",,"2015-02-09T00:00:00.000","Fail","2015-02-17T00:00:00.000",,"2015-03-19T00:00:00.000","30","2015-03-23T00:00:00.000","2015-03-23T00:00:00.000","Pass",,,,
"1080","064484382","Defacement","Staten Island","6024","217","58","MYRNA LANE","STATEN ISLAND","NY","10312",,"2015-02-12T00:00:00.000","Fail","2015-02-17T00:00:00.000",,"2015-03-19T00:00:00.000","30","2015-03-30T00:00:00.000","2015-03-30T00:00:00.000","Pass",,,,
"1081","064484388","Defacement","Staten Island","6024","218","56","MYRNA LANE","STATEN ISLAND","NY","10312",,"2015-02-12T00:00:00.000","Fail","2015-02-17T00:00:00.000",,"2015-03-19T00:00:00.000","30","2015-03-30T00:00:00.000","2015-03-30T00:00:00.000","Pass",,,,
"1082","064632821","Defacement","Brooklyn","5360","25","246","EAST    9 STREET","BROOKLYN","NY","11218",,"2015-02-24T00:00:00.000","Fail","2015-03-11T00:00:00.000",,"2015-04-10T00:00:00.000","30","2015-04-17T00:00:00.000","2015-04-17T00:00:00.000","Pass",,,,
"1083","064436831","Defacement","Brooklyn","6155","49","6924","13 AVENUE","BROOKLYN","NY","11228",,"2015-02-23T00:00:00.000","Fail","2015-03-11T00:00:00.000",,"2015-04-10T00:00:00.000","30",,"2015-04-17T00:00:00.000","Fail","187668535","D31","2015-04-17T00:00:00.000","Defacement of roadway, sidewalk or curb"
"1084","056601518","Defacement","Brooklyn","7274","20","2940","OCEAN PARKWAY","BROOKLYN","NY","11235",,"2015-02-24T00:00:00.000","Fail","2015-03-11T00:00:00.000",,"2015-04-10T00:00:00.000","30",,"2015-04-17T00:00:00.000","Fail","187668544","D31","2015-04-17T00:00:00.000","Defacement of roadway, sidewalk or curb"
"1085","058422018","Defacement","Brooklyn","5425","53","901","NEWKIRK AVENUE","BROOKLYN","NY","11230",,"2015-03-09T00:00:00.000","Fail","2015-03-11T00:00:00.000",,"2015-04-10T00:00:00.000","30","2015-04-17T00:00:00.000","2015-04-17T00:00:00.000","Pass",,,,
"1086","066009896","Defacement","Manhattan","1309","32","900","3 AVENUE","NEW YORK","NY","10022",,"2015-03-09T00:00:00.000","Fail","2015-03-11T00:00:00.000",,"2015-04-10T00:00:00.000","30","2015-05-08T00:00:00.000","2015-05-08T00:00:00.000","Pass",,,,
"1087","061336613","Defacement","Queens","9901","28","90-02","182 PLACE","JAMAICA","NY","11423",,"2015-03-10T00:00:00.000","Fail","2015-03-11T00:00:00.000",,"2015-04-10T00:00:00.000","30","2015-04-23T00:00:00.000","2015-04-23T00:00:00.000","Pass",,,,
"1088","064420691","Defacement","Queens","3521","58","6107","BLEECKER STREET","FLUSHING","NY","11385",,"2015-03-10T00:00:00.000","Fail","2015-03-11T00:00:00.000",,"2015-04-10T00:00:00.000","30","2015-04-22T00:00:00.000","2015-04-22T00:00:00.000","Pass",,,,
"1089","065440021","Defacement","Queens","9395","15","95-20","110 STREET","JAMAICA","NY","11419",,"2015-03-09T00:00:00.000","Fail","2015-03-11T00:00:00.000",,"2015-04-10T00:00:00.000","30",,"2015-04-22T00:00:00.000","Fail","187668580","D31","2015-04-22T00:00:00.000","Defacement of roadway, sidewalk or curb"
"1090","059856141","Defacement","Queens","3152","45","66-40","THORNTON PLACE","FLUSHING","NY","11374",,"2015-03-09T00:00:00.000","Fail","2015-03-11T00:00:00.000",,"2015-04-10T00:00:00.000","30","2015-04-22T00:00:00.000","2015-04-22T00:00:00.000","Pass",,,,
"1091","058615051","Defacement","Bronx","4025","35","1865","EAST TREMONT AVENUE","BRONX","NY","10460",,"2015-03-09T00:00:00.000","Fail","2015-03-11T00:00:00.000",,"2015-04-10T00:00:00.000","30","2015-04-21T00:00:00.000","2015-04-21T00:00:00.000","Pass",,,,
"1092","058226369","Defacement","Queens","663","21","40-18","28 AVENUE","LONG ISLAND CITY","NY","11103",,"2015-03-09T00:00:00.000","Fail","2015-03-11T00:00:00.000",,"2015-04-10T00:00:00.000","30","2015-04-23T00:00:00.000","2015-04-23T00:00:00.000","Pass",,,,
"1093","058091741","Defacement","Queens","2903","3","82-06","GRAND AVENUE","FLUSHING","NY","11373",,"2015-03-09T00:00:00.000","Fail","2015-03-11T00:00:00.000",,"2015-04-10T00:00:00.000","30","2015-04-23T00:00:00.000","2015-04-23T00:00:00.000","Pass",,,,
"1094","046514151","Defacement","Queens","9047","29","97-44","76 STREET","JAMAICA","NY","11416",,"2015-03-09T00:00:00.000","Fail","2015-03-11T00:00:00.000",,"2015-04-10T00:00:00.000","30","2015-04-23T00:00:00.000","2015-04-23T00:00:00.000","Pass",,,,
"1095","058706331","Defacement","Queens","9413","59","95-57","111 STREET","JAMAICA","NY","11419",,"2015-03-09T00:00:00.000","Fail","2015-03-11T00:00:00.000",,"2015-04-10T00:00:00.000","30","2015-04-22T00:00:00.000","2015-04-22T00:00:00.000","Pass",,,,
"1096","070843142","Defacement","Manhattan","1029","53","1784","BROADWAY","NEW YORK","NY","10019",,"2015-03-11T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-24T00:00:00.000","2015-06-24T00:00:00.000","Pass",,,,
"1097","059175051","Defacement","Manhattan","798","11","161","WEST   22 STREET","NEW YORK","NY","10011",,"2015-03-11T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-24T00:00:00.000","2015-06-24T00:00:00.000","Pass",,,,
"1098","077221975","Defacement","Brooklyn","5085","96","167","LINDEN BOULEVARD","BROOKLYN","NY","11226",,"2015-03-12T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","Pass",,,,
"1099","073952867","Defacement","Brooklyn","5408","59","921","MC DONALD AVENUE","BROOKLYN","NY","11218",,"2015-03-12T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-21T00:00:00.000","2015-06-21T00:00:00.000","Pass",,,,
"1100","072987440","Defacement","Brooklyn","1302","1","1720","BEDFORD AVENUE","BROOKLYN","NY","11225",,"2015-03-12T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","Pass",,,,
"1101","073770644","Defacement","Brooklyn","4149","4","299","AUTUMN AVENUE","BROOKLYN","NY","11208",,"2015-03-12T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30",,"2015-06-21T00:00:00.000","Fail","187580452","D31","2015-06-21T00:00:00.000","Defacement of roadway, sidewalk or curb"
"1102","071828620","Defacement","Brooklyn","6328","66","1927","84 STREET","BROOKLYN","NY","11214",,"2015-03-12T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-21T00:00:00.000","2015-06-21T00:00:00.000","Pass",,,,
"1103","067859975","Defacement","Brooklyn","810","30","756","52 STREET","BROOKLYN","NY","11220",,"2015-03-12T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-21T00:00:00.000","2015-06-21T00:00:00.000","Pass",,,,
"1104","072644431","Defacement","Brooklyn","3400","10","471","IRVING AVENUE","BROOKLYN","NY","11237",,"2015-03-11T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-21T00:00:00.000","2015-06-21T00:00:00.000","Pass",,,,
"1105","107202033","Defacement","Bronx","3715","8","1006","BOYNTON AVENUE","BRONX","NY","10472",,"2015-03-12T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-19T00:00:00.000","2015-06-19T00:00:00.000","Pass",,,,
"1106","072020337","Defacement","Bronx","3715","6","1004","BOYNTON AVENUE","BRONX","NY","10472",,"2015-03-12T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-19T00:00:00.000","2015-06-19T00:00:00.000","Pass",,,,
"1107","072499611","Defacement","Queens","9514","23","103-34","110 STREET","JAMAICA","NY","11419",,"2015-03-12T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-03-23T00:00:00.000","2015-03-23T00:00:00.000","Pass",,,,
"1108","077200387","Defacement","Manhattan","382","1","188","AVENUE C","NEW YORK","NY","10009",,"2015-03-17T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-24T00:00:00.000","2015-06-24T00:00:00.000","Pass",,,,
"1109","080169384","Defacement","Queens","1215","28","37-41","60 STREET","FLUSHING","NY","11377",,"2015-03-23T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30",,"2015-06-20T00:00:00.000","Fail","187580434","D31","2015-06-20T00:00:00.000","Defacement of roadway, sidewalk or curb"
"1110","072593489","Defacement","Queens","8994","58","91-33","97 STREET","JAMAICA","NY","11421",,"2015-03-23T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-21T00:00:00.000","2015-06-21T00:00:00.000","Pass",,,,
"1111","079442232","Defacement","Queens","6289","15","40-20","215 STREET","FLUSHING","NY","11361",,"2015-03-23T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-20T00:00:00.000","2015-06-20T00:00:00.000","Pass",,,,
"1112","080169381","Defacement","Queens","1214","86","37-50","60 STREET","FLUSHING","NY","11377",,"2015-03-23T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-20T00:00:00.000","2015-06-20T00:00:00.000","Pass",,,,
"1113","080169387","Defacement","Queens","1215","26","37-43","60 STREET","FLUSHING","NY","11377",,"2015-03-23T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-20T00:00:00.000","2015-06-20T00:00:00.000","Pass",,,,
"1114","059077175","Defacement","Brooklyn","6688","1","1304","GLENWOOD ROAD","BROOKLYN","NY","11230",,"2015-03-20T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","Pass",,,,
"1115","078362007","Defacement","Queens","4091","53","125-18","14 AVENUE","FLUSHING","NY","11356",,"2015-03-23T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-20T00:00:00.000","2015-06-20T00:00:00.000","Pass",,,,
"1116","077988441","Defacement","Queens","9432","48","101-53","114 STREET","JAMAICA","NY","11419",,"2015-03-23T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-21T00:00:00.000","2015-06-21T00:00:00.000","Pass",,,,
"1117","107798844","Defacement","Queens","9432","47","101-55","114 STREET","JAMAICA","NY","11419",,"2015-03-23T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-21T00:00:00.000","2015-06-21T00:00:00.000","Pass",,,,
"1118","077981251","Defacement","Queens","9432","49","101-51","114 STREET","JAMAICA","NY","11419",,"2015-03-23T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-21T00:00:00.000","2015-06-21T00:00:00.000","Pass",,,,
"1119","107798125","Defacement","Queens","9432","50","101-49","114 STREET","JAMAICA","NY","11419",,"2015-03-23T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-04-07T00:00:00.000","2015-04-07T00:00:00.000","Pass",,,,
"1120","073019731","Defacement","Queens","8981","42","91-45","87 STREET","JAMAICA","NY","11421",,"2015-03-23T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","Pass",,,,
"1121","078606678","Defacement","Manhattan","1048","39","308","WEST   58 STREET","NEW YORK","NY","10019",,"2015-03-20T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-25T00:00:00.000","2015-06-25T00:00:00.000","Pass",,,,
"1122","078429342","Defacement","Brooklyn","6677","16","1824","WEST    3 STREET","BROOKLYN","NY","11223",,"2015-03-20T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","Pass",,,,
"1123","078104833","Defacement","Brooklyn","6411","1","2061","BATH AVENUE","BROOKLYN","NY","11214",,"2015-03-20T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-06-21T00:00:00.000","2015-06-21T00:00:00.000","Pass",,,,
"1124","077434071","Defacement","Brooklyn","989","78","411","6 STREET","BROOKLYN","NY","11215",,"2015-03-20T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-04-01T00:00:00.000","2015-04-01T00:00:00.000","Pass",,,,
"1125","079933589","Defacement","Bronx","5408","41","3216","COUNTRY CLUB ROAD","BRONX","NY","10465",,"2015-03-23T00:00:00.000","Fail","2015-03-24T00:00:00.000",,"2015-04-23T00:00:00.000","30","2015-05-27T00:00:00.000","2015-05-27T00:00:00.000","Pass",,,,
"1126","082103558","Defacement","Brooklyn","1158","73","197","PARK PLACE","BROOKLYN","NY","11238",,"2015-03-24T00:00:00.000","Fail","2015-03-25T00:00:00.000",,"2015-04-24T00:00:00.000","30","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","Pass",,,,
"1127","082103554","Defacement","Brooklyn","1158","74","195","PARK PLACE","BROOKLYN","NY","11238",,"2015-03-24T00:00:00.000","Fail","2015-03-25T00:00:00.000",,"2015-04-24T00:00:00.000","30","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","Pass",,,,
"11850","311-00251259","Defacement","Bronx","5481","4","3258","PHILIP AVE.","BRONX","NY","10465-1634",,"2019-08-06T00:00:00.000","Pass",,,,"30","2019-08-06T00:00:00.000",,,,,,
"1128","082103550","Defacement","Brooklyn","1158","76","191","PARK PLACE","BROOKLYN","NY","11238",,"2015-03-24T00:00:00.000","Fail","2015-03-25T00:00:00.000",,"2015-04-24T00:00:00.000","30","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","Pass",,,,
"1129","081573641","Defacement","Brooklyn","1158","80","183","PARK PLACE","BROOKLYN","NY","11238",,"2015-03-24T00:00:00.000","Fail","2015-03-25T00:00:00.000",,"2015-04-24T00:00:00.000","30","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","Pass",,,,
"1130","080863721","Defacement","Brooklyn","4101","25","678","JAMAICA AVENUE","BROOKLYN","NY","11208",,"2015-03-24T00:00:00.000","Fail","2015-03-25T00:00:00.000",,"2015-04-24T00:00:00.000","30",,"2015-06-22T00:00:00.000","Fail","187580461","D31","2015-06-22T00:00:00.000","Defacement of roadway, sidewalk or curb"
"1131","081110720","Defacement","Queens","10135","17","107-21","156 STREET","JAMAICA","NY","11433",,"2015-03-24T00:00:00.000","Fail","2015-03-25T00:00:00.000",,"2015-04-24T00:00:00.000","30","2015-06-21T00:00:00.000","2015-06-21T00:00:00.000","Pass",,,,
"1132","081182841","Defacement","Bronx","2729","12","726","SOUTHERN BOULEVARD","BRONX","NY","10455",,"2015-03-24T00:00:00.000","Fail","2015-03-25T00:00:00.000",,"2015-04-24T00:00:00.000","30","2015-06-19T00:00:00.000","2015-06-19T00:00:00.000","Pass",,,,
"1133","081805590","Defacement","Brooklyn","7242","30","2662","HUBBARD STREET","BROOKLYN","NY","11235",,"2015-03-25T00:00:00.000","Fail","2015-03-27T00:00:00.000",,"2015-04-26T00:00:00.000","30","2015-06-21T00:00:00.000","2015-06-21T00:00:00.000","Pass",,,,
"1134","082557183","Defacement","Queens","1956","45","59-34","XENIA STREET","FLUSHING","NY","11368",,"2015-03-25T00:00:00.000","Fail","2015-03-27T00:00:00.000",,"2015-04-26T00:00:00.000","30",,"2015-06-20T00:00:00.000","Fail","187580416","D31","2015-06-20T00:00:00.000","Defacement of roadway, sidewalk or curb"
"1136","083625610","Defacement","Brooklyn","1122","16","868","ATLANTIC AVENUE","BROOKLYN","NY","11238",,"2015-04-03T00:00:00.000","Fail","2015-04-08T00:00:00.000",,"2015-05-08T00:00:00.000","30",,"2015-07-14T00:00:00.000","Fail","188554310","D31","2015-07-14T00:00:00.000","Defacement of roadway, sidewalk or curb"
"1137","080621100","Defacement","Queens","10547","67","93-30","207 STREET","JAMAICA","NY","11428",,"2015-03-26T00:00:00.000","Fail","2015-04-08T00:00:00.000",,"2015-05-08T00:00:00.000","30","2015-07-10T00:00:00.000","2015-07-10T00:00:00.000","Pass",,,,
"1138","082734056","Defacement","Bronx","3184","34","2434","WALTON AVENUE","BRONX","NY","10468",,"2015-03-27T00:00:00.000","Fail","2015-04-08T00:00:00.000",,"2015-05-08T00:00:00.000","30","2015-07-12T00:00:00.000","2015-07-12T00:00:00.000","Pass",,,,
"1139","084023245","Defacement","Queens","3236","22","105-20","GERARD PLACE","FLUSHING","NY","11375",,"2015-04-03T00:00:00.000","Fail","2015-04-08T00:00:00.000",,"2015-05-08T00:00:00.000","30","2015-04-23T00:00:00.000","2015-04-23T00:00:00.000","Pass",,,,
"1140","083708838","Defacement","Brooklyn","5566","24","6702","16 AVENUE","BROOKLYN","NY","11204",,"2015-04-02T00:00:00.000","Fail","2015-04-08T00:00:00.000",,"2015-05-08T00:00:00.000","30",,"2015-07-10T00:00:00.000","Fail","187715862","D31","2015-07-10T00:00:00.000","Defacement of roadway, sidewalk or curb"
"1141","084030867","Defacement","Staten Island","1680","125","41","LUDWIG LANE","STATEN ISLAND","NY","10303",,"2015-04-06T00:00:00.000","Fail","2015-04-08T00:00:00.000",,"2015-05-08T00:00:00.000","30","2015-07-17T00:00:00.000","2015-07-17T00:00:00.000","Pass",,,,
"1142","085838483","Defacement","Bronx","4177","33","3105","ROBERTS AVENUE","BRONX","NY","10461",,"2015-04-06T00:00:00.000","Fail","2015-04-08T00:00:00.000",,"2015-05-08T00:00:00.000","30","2015-07-18T00:00:00.000","2015-07-18T00:00:00.000","Pass",,,,
"1143","082674731","Defacement","Brooklyn","6900","11","133","27 AVENUE","BROOKLYN","NY","11214",,"2015-04-06T00:00:00.000","Fail","2015-04-08T00:00:00.000",,"2015-05-08T00:00:00.000","30","2015-07-10T00:00:00.000","2015-07-10T00:00:00.000","Pass",,,,
"1144","086670821","Defacement","Queens","9298","9","87-54","109 STREET","JAMAICA","NY","11418",,"2015-04-07T00:00:00.000","Fail","2015-04-08T00:00:00.000",,"2015-05-08T00:00:00.000","30","2015-07-10T00:00:00.000","2015-07-10T00:00:00.000","Pass",,,,
"1145","083541267","Defacement","Queens","9536","19","104-24","114 STREET","JAMAICA","NY","11419",,"2015-04-07T00:00:00.000","Fail","2015-04-08T00:00:00.000",,"2015-05-08T00:00:00.000","30","2015-07-10T00:00:00.000","2015-07-10T00:00:00.000","Pass",,,,
"1146","082298681","Defacement","Queens","9398","24","94-36","113 STREET","JAMAICA","NY","11419",,"2015-04-07T00:00:00.000","Fail","2015-04-08T00:00:00.000",,"2015-05-08T00:00:00.000","30","2015-07-10T00:00:00.000","2015-07-10T00:00:00.000","Pass",,,,
"1147","086670571","Defacement","Brooklyn","7085","23","1940","WEST    3 STREET","BROOKLYN","NY","11223",,"2015-04-07T00:00:00.000","Fail","2015-04-08T00:00:00.000",,"2015-05-08T00:00:00.000","30","2015-07-10T00:00:00.000","2015-07-10T00:00:00.000","Pass",,,,
"1148","086951581","Defacement","Brooklyn","1387","39","1652","ST JOHNS PLACE","BROOKLYN","NY","11233",,"2015-04-07T00:00:00.000","Fail","2015-04-08T00:00:00.000",,"2015-05-08T00:00:00.000","30",,"2015-07-10T00:00:00.000","Fail","187715871","D31","2015-07-10T00:00:00.000","Defacement of roadway, sidewalk or curb"
