"item_number","product_name","citystore_exclusive","unit_price","color","size","style","category_name","description"
"09569","Context \ Contrast - New Architecture in Historic Districts - 1967-2009","No","6",,,,"Books Make Great Gifts","Just Published!    Since the passage of the New York Landmarks Law in 1965, New York City has become one of the most influential forces for the historic preservation movement in the United States. The Landmarks Law established the New York City Landmarks Preservation Commission as the agency responsible for identifying and preserving the city  architectural, historical and cultural resources. The neighborhoods explored - Brooklyn Heights (Brooklyn), the Upper East Side, South Street Seaport and SoHo (Manhattan), and Douglaston (Queens)   illustrate the distinctly different building types and landscapes that can define districts as historic and compel us to consider how they should or should not change.    Context\Contrast asks how the Commission  charge of ensuring  appropriate  new architecture in historic districts has allowed neighborhoods to evolve without endangering the essential character that contributes to their public value and makes them worth protecting. This publication is based on the 2009 Context\Contrast exhibition at the AIANY/Center for Architecture which has travelled to four other venues across the United States.    This publication was produced and organized by the New York Landmarks Preservation Foundation.    63 pages. 9 x 6 inches. Soft cover."
"04125","Majestic Grand Central Station MetroCard Holder","No","3",,,,"NYC Subway","Keep your MetroCard safe and sound with this convenient holder! The front has a photograph of Grand Central Station.  A Manhattan subway map (below 86th street) is pictured on the reverse side. Made of durable hard plastic for ultimate protection.    3.5 x 2.5 inches."
"04125","Majestic Grand Central Station MetroCard Holder","No","3",,,,"Accessories","Keep your MetroCard safe and sound with this convenient holder! The front has a photograph of Grand Central Station.  A Manhattan subway map (below 86th street) is pictured on the reverse side. Made of durable hard plastic for ultimate protection.    3.5 x 2.5 inches."
"22080","Sterling Silver Wedding Band","No","24",,"5",,"Jewelry","Beautiful sterling silver wedding band. Perfect as an expression of your love. Available in sizes 5-13."
"22080","Sterling Silver Wedding Band","No","24",,"5",,"Married in New York","Beautiful sterling silver wedding band. Perfect as an expression of your love. Available in sizes 5-13."
"22080","Sterling Silver Wedding Band","No","24",,"6",,"Jewelry","Beautiful sterling silver wedding band. Perfect as an expression of your love. Available in sizes 5-13."
"22080","Sterling Silver Wedding Band","No","24",,"6",,"Married in New York","Beautiful sterling silver wedding band. Perfect as an expression of your love. Available in sizes 5-13."
"22080","Sterling Silver Wedding Band","No","24",,"7",,"Jewelry","Beautiful sterling silver wedding band. Perfect as an expression of your love. Available in sizes 5-13."
"22080","Sterling Silver Wedding Band","No","24",,"7",,"Married in New York","Beautiful sterling silver wedding band. Perfect as an expression of your love. Available in sizes 5-13."
"22080","Sterling Silver Wedding Band","No","24",,"8",,"Jewelry","Beautiful sterling silver wedding band. Perfect as an expression of your love. Available in sizes 5-13."
"22080","Sterling Silver Wedding Band","No","24",,"8",,"Married in New York","Beautiful sterling silver wedding band. Perfect as an expression of your love. Available in sizes 5-13."
"22080","Sterling Silver Wedding Band","No","24",,"9",,"Jewelry","Beautiful sterling silver wedding band. Perfect as an expression of your love. Available in sizes 5-13."
"22080","Sterling Silver Wedding Band","No","24",,"9",,"Married in New York","Beautiful sterling silver wedding band. Perfect as an expression of your love. Available in sizes 5-13."
"22080","Sterling Silver Wedding Band","No","24",,"10",,"Jewelry","Beautiful sterling silver wedding band. Perfect as an expression of your love. Available in sizes 5-13."
"22080","Sterling Silver Wedding Band","No","24",,"10",,"Married in New York","Beautiful sterling silver wedding band. Perfect as an expression of your love. Available in sizes 5-13."
"22080","Sterling Silver Wedding Band","No","24",,"11",,"Jewelry","Beautiful sterling silver wedding band. Perfect as an expression of your love. Available in sizes 5-13."
"22080","Sterling Silver Wedding Band","No","24",,"11",,"Married in New York","Beautiful sterling silver wedding band. Perfect as an expression of your love. Available in sizes 5-13."
"22080","Sterling Silver Wedding Band","No","24",,"12",,"Jewelry","Beautiful sterling silver wedding band. Perfect as an expression of your love. Available in sizes 5-13."
"22080","Sterling Silver Wedding Band","No","24",,"12",,"Married in New York","Beautiful sterling silver wedding band. Perfect as an expression of your love. Available in sizes 5-13."
"22080","Sterling Silver Wedding Band","No","24",,"13",,"Jewelry","Beautiful sterling silver wedding band. Perfect as an expression of your love. Available in sizes 5-13."
"22080","Sterling Silver Wedding Band","No","24",,"13",,"Married in New York","Beautiful sterling silver wedding band. Perfect as an expression of your love. Available in sizes 5-13."
"06098","The nyc water Bottle","Yes","6",,,,"CityStore Exclusives","Enjoy NYC  world-class award-winning tap water wherever you go with this reusable water bottle! Holds 22 oz.. Now with a built in straw.        Made of BPA-free plastic.   Do not put in dishwasher. Do not put in microwave.  CityStore Exclusive. Made in USA."
"06098","The nyc water Bottle","Yes","6",,,,"Home Accents","Enjoy NYC  world-class award-winning tap water wherever you go with this reusable water bottle! Holds 22 oz.. Now with a built in straw.        Made of BPA-free plastic.   Do not put in dishwasher. Do not put in microwave.  CityStore Exclusive. Made in USA."
"06098","The nyc water Bottle","Yes","6",,,,"Work Space","Enjoy NYC  world-class award-winning tap water wherever you go with this reusable water bottle! Holds 22 oz.. Now with a built in straw.        Made of BPA-free plastic.   Do not put in dishwasher. Do not put in microwave.  CityStore Exclusive. Made in USA."
"06098","The nyc water Bottle","Yes","6",,,,"Reusable","Enjoy NYC  world-class award-winning tap water wherever you go with this reusable water bottle! Holds 22 oz.. Now with a built in straw.        Made of BPA-free plastic.   Do not put in dishwasher. Do not put in microwave.  CityStore Exclusive. Made in USA."
"15126","Walk / Don't Walk T-Shirt","Yes","22",,"XL",,"CityStore Exclusives","The whimsical design on this T-Shirt is based on the Walk / Don t Walk graphic on New York City s DOT traffic lights. The front has the Walk logo, the back has the Stop logo and the DOT logo is on the left sleeve. CityStore Exclusive.    100% Cotton.  Sizes Small, Medium, Large, X-Large"
"15126","Walk / Don't Walk T-Shirt","Yes","22",,"XL",,"Wear NYC","The whimsical design on this T-Shirt is based on the Walk / Don t Walk graphic on New York City s DOT traffic lights. The front has the Walk logo, the back has the Stop logo and the DOT logo is on the left sleeve. CityStore Exclusive.    100% Cotton.  Sizes Small, Medium, Large, X-Large"
"15128","Parks Leaf T-shirt","Yes","22",,"S",,"Park Central","Updated Leaf Logo T-shirt. Super soft cotton blend. CityStore Exclusive!    Available in sizes: S -  XXL"
"15128","Parks Leaf T-shirt","Yes","22",,"S",,"Wear NYC","Updated Leaf Logo T-shirt. Super soft cotton blend. CityStore Exclusive!    Available in sizes: S -  XXL"
"15128","Parks Leaf T-shirt","Yes","22",,"M",,"Park Central","Updated Leaf Logo T-shirt. Super soft cotton blend. CityStore Exclusive!    Available in sizes: S -  XXL"
"15128","Parks Leaf T-shirt","Yes","22",,"M",,"Wear NYC","Updated Leaf Logo T-shirt. Super soft cotton blend. CityStore Exclusive!    Available in sizes: S -  XXL"
"15128","Parks Leaf T-shirt","Yes","22",,"L",,"Park Central","Updated Leaf Logo T-shirt. Super soft cotton blend. CityStore Exclusive!    Available in sizes: S -  XXL"
"15128","Parks Leaf T-shirt","Yes","22",,"L",,"Wear NYC","Updated Leaf Logo T-shirt. Super soft cotton blend. CityStore Exclusive!    Available in sizes: S -  XXL"
"15128","Parks Leaf T-shirt","Yes","22",,"XL",,"Park Central","Updated Leaf Logo T-shirt. Super soft cotton blend. CityStore Exclusive!    Available in sizes: S -  XXL"
"15128","Parks Leaf T-shirt","Yes","22",,"XL",,"Wear NYC","Updated Leaf Logo T-shirt. Super soft cotton blend. CityStore Exclusive!    Available in sizes: S -  XXL"
"02209","NYC 3D Icon Stickers","No","5",,,,"Stationery","Dazzling embellishments and detailed die cuts. Find The Empire State Building, The Statue of Liberty, and a hot dog vendor cart among other New York icons."
"15129","The Witness Shirt - Unisex","Yes","22",,"S",,"Married in New York","Give your witness a memento of his/her special role in your wedding with our exclusive witness T-shirts. Perfect for the actual wedding day! 100% cotton with foil print.    Available in sizes S, M, L, XL, XXL"
"15129","The Witness Shirt - Unisex","Yes","22",,"M",,"Married in New York","Give your witness a memento of his/her special role in your wedding with our exclusive witness T-shirts. Perfect for the actual wedding day! 100% cotton with foil print.    Available in sizes S, M, L, XL, XXL"
"15129","The Witness Shirt - Unisex","Yes","22",,"L",,"Married in New York","Give your witness a memento of his/her special role in your wedding with our exclusive witness T-shirts. Perfect for the actual wedding day! 100% cotton with foil print.    Available in sizes S, M, L, XL, XXL"
"15129","The Witness Shirt - Unisex","Yes","22",,"XL",,"Married in New York","Give your witness a memento of his/her special role in your wedding with our exclusive witness T-shirts. Perfect for the actual wedding day! 100% cotton with foil print.    Available in sizes S, M, L, XL, XXL"
"15129","The Witness Shirt - Unisex","Yes","22",,"XXL",,"Married in New York","Give your witness a memento of his/her special role in your wedding with our exclusive witness T-shirts. Perfect for the actual wedding day! 100% cotton with foil print.    Available in sizes S, M, L, XL, XXL"
"15130","The Witness Shirt - Slimcut","Yes","22",,"M",,"Married in New York","Give your witness a memento of his/her special role in your wedding with our exclusive witness T-shirts. Perfect for the actual wedding day! Tapered for a slim fit. 95% cotton / 5% spandex with foil print.    Available in sizes S, M, L,"
"15130","The Witness Shirt - Slimcut","Yes","22",,"L",,"Married in New York","Give your witness a memento of his/her special role in your wedding with our exclusive witness T-shirts. Perfect for the actual wedding day! Tapered for a slim fit. 95% cotton / 5% spandex with foil print.    Available in sizes S, M, L,"
"22082","NYC Metro Cuff","No","45",,,,"Jewelry","Fashionable, practical and iconic. Wear the subway map on your wrist! The subway lines, numbers and streets are embossed into the surface of the metal.    Stainless steel. 2   diameter & 2  width."
"22082","NYC Metro Cuff","No","45",,,,"NYC Subway","Fashionable, practical and iconic. Wear the subway map on your wrist! The subway lines, numbers and streets are embossed into the surface of the metal.    Stainless steel. 2   diameter & 2  width."
"22083","Brooklyn Metro Cuff","No","45",,,,"Jewelry","Fashionable, practical and iconic. Wear the subway map on your wrist! Find your way from DUMBO to Coney Island, from Red Hook to Williamsburg, and everywhere in between.    Stainless Steel, black embossed. 2.5  diameter & 2  width."
"22083","Brooklyn Metro Cuff","No","45",,,,"NYC Subway","Fashionable, practical and iconic. Wear the subway map on your wrist! Find your way from DUMBO to Coney Island, from Red Hook to Williamsburg, and everywhere in between.    Stainless Steel, black embossed. 2.5  diameter & 2  width."
"08109","Subway Map Onesie","No","23","Black","6 months",,"NYC Subway","What to get the New York baby? A subway map onesie, of course!    100% cotton. Black, Blue, or Pink. Sizes: 6 months, 12 months."
"08109","Subway Map Onesie","No","23","Black","12 months",,"NYC Subway","What to get the New York baby? A subway map onesie, of course!    100% cotton. Black, Blue, or Pink. Sizes: 6 months, 12 months."
"08109","Subway Map Onesie","No","23","Blue","6 months",,"NYC Subway","What to get the New York baby? A subway map onesie, of course!    100% cotton. Black, Blue, or Pink. Sizes: 6 months, 12 months."
"08109","Subway Map Onesie","No","23","Blue","12 months",,"NYC Subway","What to get the New York baby? A subway map onesie, of course!    100% cotton. Black, Blue, or Pink. Sizes: 6 months, 12 months."
"08109","Subway Map Onesie","No","23","Pink","6 months",,"NYC Subway","What to get the New York baby? A subway map onesie, of course!    100% cotton. Black, Blue, or Pink. Sizes: 6 months, 12 months."
"08109","Subway Map Onesie","No","23","Pink","12 months",,"NYC Subway","What to get the New York baby? A subway map onesie, of course!    100% cotton. Black, Blue, or Pink. Sizes: 6 months, 12 months."
"21168","Checker Taxi Cab Magnet","No","3",,,,"NY Magnets","Remember the old style taxis with this fun magnet."
"21168","Checker Taxi Cab Magnet","No","3",,,,"NYC Taxi","Remember the old style taxis with this fun magnet."
"09579","Good Night Brooklyn","No","10",,,,"City Kids","Good Night Brooklyn    Rhythmic language guides children through the passage of both a single day and the four seasons while saluting the iconic aspects of Brooklyn such as Coney Island, the Brooklyn Bridge, Prospect Park, the Prospect Park Zoo, the Brooklyn Botanic Garden, the New York Transit Museum, the Brooklyn Nets, the New York Islanders, the Brooklyn Public Library, and much more.    By Adam Gamble and Mark Jasper.    Board book, 20 pages, Ages 2+."
"09579","Good Night Brooklyn","No","10",,,,"Books","Good Night Brooklyn    Rhythmic language guides children through the passage of both a single day and the four seasons while saluting the iconic aspects of Brooklyn such as Coney Island, the Brooklyn Bridge, Prospect Park, the Prospect Park Zoo, the Brooklyn Botanic Garden, the New York Transit Museum, the Brooklyn Nets, the New York Islanders, the Brooklyn Public Library, and much more.    By Adam Gamble and Mark Jasper.    Board book, 20 pages, Ages 2+."
"05155","The FDNY Baseball Keychain","No","5",,,,"NYPD . FDNY . DSNY","Part of our Official N.Y.C. licensed collection. Vinyl."
"05156","The NYPD Baseball Keychain","No","5",,,,"NYPD . FDNY . DSNY","Part of our Official N.Y.C. licensed collection. Vinyl."
"21167","Statue of Liberty Magnet","No","5",,,,"NY Magnets","Lady Liberty magnet. 4 1/2 inches high."
"09591","The Night Before Christmas in New York","No","5",,,,"City Kids","A chic stocking stuffer for those who love NY. Santa s pre-Christmas jitters start just before Thanksgiving, and Mrs. Claus knows just what he needs to boost his holiday spirit - a trip to fabulous NYC for a little R&R (and a little shopping for her). They re checking out chic stores when what should happen but the Macy s parade official spots this Santa on the street and convinces him to  substitute  for the  substitute  Santa in the parade.    By Roblyn Herndon and Betty Lou Phillips. Hard cover. 32 pages. 3 x 8 inches."
"09591","The Night Before Christmas in New York","No","5",,,,"Holiday 2020","A chic stocking stuffer for those who love NY. Santa s pre-Christmas jitters start just before Thanksgiving, and Mrs. Claus knows just what he needs to boost his holiday spirit - a trip to fabulous NYC for a little R&R (and a little shopping for her). They re checking out chic stores when what should happen but the Macy s parade official spots this Santa on the street and convinces him to  substitute  for the  substitute  Santa in the parade.    By Roblyn Herndon and Betty Lou Phillips. Hard cover. 32 pages. 3 x 8 inches."
"03195","New York City Bus","No","28",,,,"NYC Kids","New! Part of the MTA officially licensed collection. Great new NYC bus with push and go friction motor. Doors open/close and authentic markings. Made of durable plastic. 11 inches long. For ages 3+."
"03195","New York City Bus","No","28",,,,"NYC Subway","New! Part of the MTA officially licensed collection. Great new NYC bus with push and go friction motor. Doors open/close and authentic markings. Made of durable plastic. 11 inches long. For ages 3+."
"06107","NYC Parking Ticket Mug","No","13",,,,"Home Accents","NEW! A ceramic mug emblazoned with an unmistakable New York City icon. The perfect gift for your favorite New Yorker on the road.  Comes in its own gift box. NYC  Holds 11 oz. Microwave and dishwasher safe. Part of our NYC licensed collection."
"09585","Humans of New York","No","30",,,,"The Arts","Based on the blog with more than a million loyal fans, a beautiful, heartfelt, funny, and inspiring collection of photographs and stories capturing the spirit of a city.    In the summer of 2010, photographer Brandon Stanton set out on an ambitious project: to single-handedly create a photographic census of New York City. Armed with his camera, he began crisscrossing the city, covering thousands of miles on foot, all in an attempt to capture New Yorkers and their stories. The result of these efforts was a vibrant blog he called  Humans of New York,  in which his photos were featured alongside quotes and anecdotes.    This is the book inspired by the blog. Surprising and moving, it is a celebration of individuality and a tribute to the spirit of the city.    400 full color photos. Distinctive vellum jacket. Hard cover. 304 pages. 9 x 7 inches."
"09585","Humans of New York","No","30",,,,"Books Make Great Gifts","Based on the blog with more than a million loyal fans, a beautiful, heartfelt, funny, and inspiring collection of photographs and stories capturing the spirit of a city.    In the summer of 2010, photographer Brandon Stanton set out on an ambitious project: to single-handedly create a photographic census of New York City. Armed with his camera, he began crisscrossing the city, covering thousands of miles on foot, all in an attempt to capture New Yorkers and their stories. The result of these efforts was a vibrant blog he called  Humans of New York,  in which his photos were featured alongside quotes and anecdotes.    This is the book inspired by the blog. Surprising and moving, it is a celebration of individuality and a tribute to the spirit of the city.    400 full color photos. Distinctive vellum jacket. Hard cover. 304 pages. 9 x 7 inches."
"09584","B Is for Brooklyn","No","18",,,,"Books","A cool new alphabet book. What do Prospect Park, Coney Island, and Atlantic Avenue have in common? They are all located in Brooklyn, New York, a magical place where you can listen to jazz music, eat bagels and lox, and sit on the stoop of a brownstone and daydream.    By Selina Alko. 40 pages. Hardcover. 10x10 inches."
"18329","Married in NYC Ornament","No","13",,,,"Married in New York","      A lovely keepsake of your special day, or a perfect gift. Glass."
"15131","NYPD Hoodie","No","39",,"M",,"NYPD . FDNY . DSNY","NYPD blue hooded sweatshirt with gold lettering and multi-color shield on the front. Kangaroo pockets. Part of our Official N.Y.C. licensed collection.    100% cotton. Sizes M, L, XL and XXL."
"15131","NYPD Hoodie","No","39",,"M",,"Wear NYC","NYPD blue hooded sweatshirt with gold lettering and multi-color shield on the front. Kangaroo pockets. Part of our Official N.Y.C. licensed collection.    100% cotton. Sizes M, L, XL and XXL."
"15131","NYPD Hoodie","No","39",,"L",,"NYPD . FDNY . DSNY","NYPD blue hooded sweatshirt with gold lettering and multi-color shield on the front. Kangaroo pockets. Part of our Official N.Y.C. licensed collection.    100% cotton. Sizes M, L, XL and XXL."
"15131","NYPD Hoodie","No","39",,"L",,"Wear NYC","NYPD blue hooded sweatshirt with gold lettering and multi-color shield on the front. Kangaroo pockets. Part of our Official N.Y.C. licensed collection.    100% cotton. Sizes M, L, XL and XXL."
"15131","NYPD Hoodie","No","39",,"XL",,"NYPD . FDNY . DSNY","NYPD blue hooded sweatshirt with gold lettering and multi-color shield on the front. Kangaroo pockets. Part of our Official N.Y.C. licensed collection.    100% cotton. Sizes M, L, XL and XXL."
"15131","NYPD Hoodie","No","39",,"XL",,"Wear NYC","NYPD blue hooded sweatshirt with gold lettering and multi-color shield on the front. Kangaroo pockets. Part of our Official N.Y.C. licensed collection.    100% cotton. Sizes M, L, XL and XXL."
"15131","NYPD Hoodie","No","39",,"XXL",,"NYPD . FDNY . DSNY","NYPD blue hooded sweatshirt with gold lettering and multi-color shield on the front. Kangaroo pockets. Part of our Official N.Y.C. licensed collection.    100% cotton. Sizes M, L, XL and XXL."
"15131","NYPD Hoodie","No","39",,"XXL",,"Wear NYC","NYPD blue hooded sweatshirt with gold lettering and multi-color shield on the front. Kangaroo pockets. Part of our Official N.Y.C. licensed collection.    100% cotton. Sizes M, L, XL and XXL."
"10155","Housing New York City 2011 CD","No","30",,,,"Surveys & Reports","The New York City Housing and Vacancy Survey (HVS) is the most comprehensive and reliable housing market survey conducted in any city in the United States. Housing New York City 2011, by Dr. Moon Wha Lee, provides not only a critical snapshot of New York City s housing market in 2011, but also, with data from HVS surveys since 1965, valuable insights into trends and patterns in the City s housing market over the last four decades.    This comprehensive Report includes 300 tables, 86 figures and 24 maps. It analyzes extensively the City s residential population and households, race/ethnicity, household composition and types, crowding and doubling-up, immigration, incomes and the labor market, education, homeownership, vacancies and vacancy rates, rent levels, affordability, and the condition of housing and neighborhoods, including trends for the City and the 5 boroughs. Maps show local concentrations of population and housing characteristics by census tract. Detailed data are provided for each of 55 areas similar to Community Districts in 30 sub-borough tables.    Useful to policy analysts, planners, scholars and researchers, real estate analysts, developers, service providers in private and non-profit organizations, government agencies and community groups. This CD includes instant links to every chapter, section, table, figure, map and detailed technical documents on the content and procedures of the HVS.    CD-ROM (pdf), 647 pages."
"10155","Housing New York City 2011 CD","No","30",,,,"Municipal Publications","The New York City Housing and Vacancy Survey (HVS) is the most comprehensive and reliable housing market survey conducted in any city in the United States. Housing New York City 2011, by Dr. Moon Wha Lee, provides not only a critical snapshot of New York City s housing market in 2011, but also, with data from HVS surveys since 1965, valuable insights into trends and patterns in the City s housing market over the last four decades.    This comprehensive Report includes 300 tables, 86 figures and 24 maps. It analyzes extensively the City s residential population and households, race/ethnicity, household composition and types, crowding and doubling-up, immigration, incomes and the labor market, education, homeownership, vacancies and vacancy rates, rent levels, affordability, and the condition of housing and neighborhoods, including trends for the City and the 5 boroughs. Maps show local concentrations of population and housing characteristics by census tract. Detailed data are provided for each of 55 areas similar to Community Districts in 30 sub-borough tables.    Useful to policy analysts, planners, scholars and researchers, real estate analysts, developers, service providers in private and non-profit organizations, government agencies and community groups. This CD includes instant links to every chapter, section, table, figure, map and detailed technical documents on the content and procedures of the HVS.    CD-ROM (pdf), 647 pages."
"06108","New York City Mayor's Mug","Yes","7",,,,"CityStore Exclusives","Bill de Blasio 109th Mayor  mug with imprint on both sides. Safe for microwave use. Ceramic. CityStore Exclusive"
"06108","New York City Mayor's Mug","Yes","7",,,,"Home Accents","Bill de Blasio 109th Mayor  mug with imprint on both sides. Safe for microwave use. Ceramic. CityStore Exclusive"
"06108","New York City Mayor's Mug","Yes","7",,,,"Work Space","Bill de Blasio 109th Mayor  mug with imprint on both sides. Safe for microwave use. Ceramic. CityStore Exclusive"
"09595","Color this Book: New York City","No","10",,,,"City Kids","Featuring over 30 illustrations this coloring book captures the charm and personality of bustling New York City - from cultural attractions and historic sites to quirky shops and everyday street scenes. A great keepsake for visitors and NY natives of all ages, Color this Book offers hours of coloring fun. Includes Artichoke Pizza, Brooklyn Bridge, Central Park, City Bakery, Greenwich Village, the High Line, the Statue of Liberty, and more!    By Abbi Jacobson. 32 pages. 8 x 9 inches. Paperback."
"09595","Color this Book: New York City","No","10",,,,"Books Make Great Gifts","Featuring over 30 illustrations this coloring book captures the charm and personality of bustling New York City - from cultural attractions and historic sites to quirky shops and everyday street scenes. A great keepsake for visitors and NY natives of all ages, Color this Book offers hours of coloring fun. Includes Artichoke Pizza, Brooklyn Bridge, Central Park, City Bakery, Greenwich Village, the High Line, the Statue of Liberty, and more!    By Abbi Jacobson. 32 pages. 8 x 9 inches. Paperback."
"09600","Hello Kitty, Hello New York!","No","8",,,,"NYC Kids","Join Hello Kitty and her friends as they take a bite out of the Big Apple! Visit the Empire State Building, kayak under the Brooklyn Bridge, feed the pigeons at Central Park, enjoy Grand Central Terminal, ride the subway, and more! With sparse text and cheerful original scenic art, this casebound board book is a keepsake for Hello Kitty fans of all ages.    By Sanrio, illustrated by Jean Hirashima    16 pages. Board Book. 8 x 6 inches."
"09600","Hello Kitty, Hello New York!","No","8",,,,"City Kids","Join Hello Kitty and her friends as they take a bite out of the Big Apple! Visit the Empire State Building, kayak under the Brooklyn Bridge, feed the pigeons at Central Park, enjoy Grand Central Terminal, ride the subway, and more! With sparse text and cheerful original scenic art, this casebound board book is a keepsake for Hello Kitty fans of all ages.    By Sanrio, illustrated by Jean Hirashima    16 pages. Board Book. 8 x 6 inches."
"09600","Hello Kitty, Hello New York!","No","8",,,,"Books Make Great Gifts","Join Hello Kitty and her friends as they take a bite out of the Big Apple! Visit the Empire State Building, kayak under the Brooklyn Bridge, feed the pigeons at Central Park, enjoy Grand Central Terminal, ride the subway, and more! With sparse text and cheerful original scenic art, this casebound board book is a keepsake for Hello Kitty fans of all ages.    By Sanrio, illustrated by Jean Hirashima    16 pages. Board Book. 8 x 6 inches."
"09602","In New York","No","18",,,,"City Kids","Marc Brown now calls New York City home, and with In New York, he shares his love for all that the city has to offer and all that it stands for, including the way it s always changing and evolving. From its earliest days as New Amsterdam to the contemporary wonders of Central Park, the Statue of Liberty, and the Empire State Building, to the kid-appealing subway, High Line, and so much more, Marc s rollicking text and gorgeous illustrations showcase what he s come to adore about New York after fulfilling his life-long dream to live in the city he fell in love with during a childhood visit.    This is at once a personal story from a beloved children s book creator, a useful primer for first-time travelers on what to see and do with kids in the Big Apple, and a perfect keepsake after a visit.    By Marc Brown. 40 pages. 12 x 10 inches. Hardcover."
"09602","In New York","No","18",,,,"Books","Marc Brown now calls New York City home, and with In New York, he shares his love for all that the city has to offer and all that it stands for, including the way it s always changing and evolving. From its earliest days as New Amsterdam to the contemporary wonders of Central Park, the Statue of Liberty, and the Empire State Building, to the kid-appealing subway, High Line, and so much more, Marc s rollicking text and gorgeous illustrations showcase what he s come to adore about New York after fulfilling his life-long dream to live in the city he fell in love with during a childhood visit.    This is at once a personal story from a beloved children s book creator, a useful primer for first-time travelers on what to see and do with kids in the Big Apple, and a perfect keepsake after a visit.    By Marc Brown. 40 pages. 12 x 10 inches. Hardcover."
"02220","Vintage Bicycles Pencil Set","No","12",,,,"Stationery","Ten pencils with vintage images (5 each of two designs), packaged in a nifty tin. Includes sharpner. A perfect gift for the New York cyclist!"
"02221","Vintage New York City Sticky Notes","No","13",,,,"Stationery","Celebrate New York with these sticky notes. 5 sticky note pads in two different sizes, packaged in a stylish tin."
"02221","Vintage New York City Sticky Notes","No","13",,,,"Work Space","Celebrate New York with these sticky notes. 5 sticky note pads in two different sizes, packaged in a stylish tin."
"01037","New York Vintage Postcard Set","No","13",,,,"Stationery","Eighteen assorted postcards of vintage New York City. Printed on classic cream paper stock, these postcards are ideal for correspondence or decorative purposes.    Set of 18 postcards (2 each of 9 designs). Postcard size 3.75 x 5.5 inches."
"10153","Housing NYC: Rents, Markets and Trends 2013","No","30",,,,"Surveys & Reports","This is the latest edition of the annual publication, Housing NYC: Rents, Markets and Trends. With the latest statistics on owner revenues and costs; economic trends; multi-family mortgages; housing supply changes; and tenant income and affordability, Housing NYC is a comprehensive compendium of research on the state of New York City  rental housing market.    Housing NYC: Rents, Markets and Trends 2013 encompasses all six NYC Rent Guidelines Board studies produced this year: Price Index of Operating Costs; Income and Expense Study; Housing Supply Report; Mortgage Survey Report; Income and Affordability Study; and Changes to the Rent Stabilized Housing Stock in NYC in 2012. In addition, the book contains 2013-2014 apartment, loft and hotel guidelines adopted by the Board; data from the 2011 NYC Housing and Vacancy Survey and a glossary of rent regulation terms.    Available in CD-ROM format only."
"09601","Hello NY: An Illustrated Love Letter to the Five Boroughs","No","19",,,,"The Arts","Anyone who hearts New York will love this illustrated homage to the city. Artist, author, and New Yorker Julia Rothman brings humor and tenderness to an eclectic assortment of historical tidbits (how the New York Public Library lion sculptures got their names), idiosyncratic places to visit (where to find the tennis courts at Grand Central Station), interviews with locals (thoughts on love from a Hasidic Jewish landlord), and personal recollections from growing up in the Bronx (fried fish at Johnny s Reef) - all illuminated in her beloved signature style. A uniquely entertaining and informative city guide, this slice of the Big Apple will delight New York locals and visitors alike.    By Julia Rothman. 6 x 8 inches. 144 pages. Hardcover."
"09601","Hello NY: An Illustrated Love Letter to the Five Boroughs","No","19",,,,"Books","Anyone who hearts New York will love this illustrated homage to the city. Artist, author, and New Yorker Julia Rothman brings humor and tenderness to an eclectic assortment of historical tidbits (how the New York Public Library lion sculptures got their names), idiosyncratic places to visit (where to find the tennis courts at Grand Central Station), interviews with locals (thoughts on love from a Hasidic Jewish landlord), and personal recollections from growing up in the Bronx (fried fish at Johnny s Reef) - all illuminated in her beloved signature style. A uniquely entertaining and informative city guide, this slice of the Big Apple will delight New York locals and visitors alike.    By Julia Rothman. 6 x 8 inches. 144 pages. Hardcover."
"09601","Hello NY: An Illustrated Love Letter to the Five Boroughs","No","19",,,,"Books Make Great Gifts","Anyone who hearts New York will love this illustrated homage to the city. Artist, author, and New Yorker Julia Rothman brings humor and tenderness to an eclectic assortment of historical tidbits (how the New York Public Library lion sculptures got their names), idiosyncratic places to visit (where to find the tennis courts at Grand Central Station), interviews with locals (thoughts on love from a Hasidic Jewish landlord), and personal recollections from growing up in the Bronx (fried fish at Johnny s Reef) - all illuminated in her beloved signature style. A uniquely entertaining and informative city guide, this slice of the Big Apple will delight New York locals and visitors alike.    By Julia Rothman. 6 x 8 inches. 144 pages. Hardcover."
"04132","Coney Island MetroCard Holder","No","3",,,,"NYC Subway","Keep your MetroCard safe and sound with this convenient holder! The front is a vintage subway poster for Coney Island from 1958. A Manhattan subway map (below 86th street) is pictured on the reverse side. Made of durable hard plastic for ultimate protection."
"04132","Coney Island MetroCard Holder","No","3",,,,"Accessories","Keep your MetroCard safe and sound with this convenient holder! The front is a vintage subway poster for Coney Island from 1958. A Manhattan subway map (below 86th street) is pictured on the reverse side. Made of durable hard plastic for ultimate protection."
"02219","Vintage New York Pencil Set","No","12",,,,"Stationery","Ten pencils with vintage images (5 each of two designs), packaged in a nifty tin. Includes sharpner."
"02219","Vintage New York Pencil Set","No","12",,,,"NYC Taxi","Ten pencils with vintage images (5 each of two designs), packaged in a nifty tin. Includes sharpner."
"02219","Vintage New York Pencil Set","No","12",,,,"Work Space","Ten pencils with vintage images (5 each of two designs), packaged in a nifty tin. Includes sharpner."
