"manhattan_cooperatives_comparable_properties_boro_block_lot","manhattan_cooperatives_comparable_properties_address","borough","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta","manhattan_cooperatives_comparable_properties_neighborhood","manhattan_cooperatives_comparable_properties_building_classification","manhattan_cooperatives_comparable_properties_total_units","manhattan_cooperatives_comparable_properties_year_built","manhattan_cooperatives_comparable_properties_gross_sqft","manhattan_cooperatives_comparable_properties_est_gross_income","manhattan_cooperatives_comparable_properties_gross_income_per_sqft","manhattan_cooperatives_comparable_properties_full_market_value","manhattan_cooperatives_comparable_properties_market_value_per_sqft","comparable_rental_1_boro_block_lot","comparable_rental_1_address","comparable_rental_1_neighborhood","comparable_rental_1_building_classification","comparable_rental_1_total_units","comparable_rental_1_year_built","comparable_rental_1_gross_sqft","comparable_rental_1_est_gross_income","comparable_rental_1_gross_income_per_sqft","comparable_rental_1_full_market_value","comparable_rental_1_market_value_per_sqft","comparable_rental_1_dist_from_coop_in_miles","comparable_rental_2_boro_block_lot","comparable_rental_2_address","comparable_rental_2_neighborhood","comparable_rental_2_building_classification","comparable_rental_2_total_units","comparable_rental_2_year_built","comparable_rental_2_gross_sqft","comparable_rental_2_est_gross_income","comparable_rental_2_gross_income_per_sqft","comparable_rental_2_full_market_value","comparable_rental_2_market_value_per_sqft","comparable_rental_2_dist_from_coop_in_miles"
"1-01499-0051","1217 MADISON AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10128","40.781966","-73.957994","8","4","15002","1046921","1014990051","Upper East Side-Carnegie Hill                                              ","UPPER EAST SIDE (79-96)","D4-ELEVATOR","93","1930","181011","4525275","25","19600000","108","1-01527-0028","1571 2 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","182","1963","189612","4603948","24.28","20000000","105","0.45","1-01410-0033","1308 3 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D6-ELEVATOR","114","1962","181549","6118140","33.7","29300000","161","0.65"
"1-01507-0001","1140 5 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10128","40.787205","-73.95594","8","4","16001","1047418","1015070001","Upper East Side-Carnegie Hill                                              ","UPPER EAST SIDE (79-96)","D4-ELEVATOR","44","1922","77858","2335740","30","11200000","144","1-01582-0031","544 86 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D3-ELEVATOR","31","1929","74396","3193971","42.9","16000000","215","0.95","1-01581-0045","510 85 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","97","1956","77768","2136513","27.5","10200000","131","1"
"1-01371-0038","25 SUTTON PLACE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10022","40.758162","-73.960078","6","5","10601","1040744","1013720062","Turtle Bay-East Midtown                                                    ","MIDTOWN EAST","D4-ELEVATOR","322","1959","537750","17208000","32","82400000","153","1-01364-0034","422 53 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN EAST","D9-ELEVATOR","295","1974","312416","9704630","31.1","46500000","149","0.15","1-01314-0021","747 2 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN EAST","D9-ELEVATOR","276","1972","387761","12821726","33.1","61400000","158","0.8"
"1-01542-0033","330 80 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER EAST SIDE (79-96)","D4-ELEVATOR","104","1957","92854","3110609","33.5","14900000","160","1-01521-0020","145 92 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","49","1929","85924","1838155","21.39","7980000","93","0.7","1-01517-0020","1327 LEXINGTON AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","97","1927","87192","2457054","28.2","11800000","135","0.5"
"1-01215-0035","102 85 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER WEST SIDE (79-96)","D4-ELEVATOR","91","1931","64429","1620389","25.1","7040000","109","1-01511-0030","167 82 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D3-ELEVATOR","43","1929","57419","1352029","23.55","5870000","102","1.15","1-01517-0043","16O 89 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D3-ELEVATOR","51","1938","64272","1587802","24.7","6890000","107","1.15"
"1-01363-0020","455 51 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"MIDTOWN EAST","D4-ELEVATOR","38","1930","47242","1370018","29","6560000","139","1-01437-0022","359 62 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D9-ELEVATOR","54","1930","46356","1294331","27.9","6200000","134","0.55","1-01585-0036","530 89 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D9-ELEVATOR","80","1920","48600","1518576","31.2","7270000","150","1.85"
"1-02031-0054","250 146 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"HARLEM-CENTRAL","D4-ELEVATOR","96","1910","79932","1015135","12.7","2900000","36.3","1-02072-0039","87 HAMILTON PLACE
Manhattan, NY 
(40.749883999647, -73.987976999939)","HARLEM-UPPER","D1-ELEVATOR","97","1920","69202","847790","12.25","2920000","42.2","0.55","1-02091-0038","606 145 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","HARLEM-UPPER","D1-ELEVATOR","86","1928","65058","827239","12.72","2570000","39.5","0.65"
"1-01368-0025","2 SUTTON PLACE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10022","40.757468","-73.960605","6","5","10601","1040543","1013690024","Turtle Bay-East Midtown                                                    ","MIDTOWN EAST","D4-ELEVATOR","129","1938","206411","6192330","30","29700000","144","1-01337-0006","307 44 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN EAST","D9-ELEVATOR","318","1929","186255","5919537","31.8","28400000","152","0.6","1-01336-0040","310 44 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN EAST","D9-ELEVATOR","328","1929","206598","6882578","33.3","33000000","160","0.65"
"1-01471-0036","424 77 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER EAST SIDE (59-79)","C6-WALK-UP","20","1910","8805","264150","30","1270000","144","1-01472-0033","442 78 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","C5-WALK-UP","20","1928","9000","260249","28.9","1250000","139","0.05","1-01472-0010","423 77 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","C5-WALK-UP","20","1920","8655","273531","31.6","1310000","151","0.05"
"1-01156-0001","110 END AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER WEST SIDE (59-79)","D4-ELEVATOR","188","1976","403200","11692800","29","27400000","68","1-01314-0021","747 2 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN EAST","D9-ELEVATOR","276","1972","387761","12821726","33.1","61400000","158","1.85","1-01465-0021","1313 YORK AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D6-ELEVATOR","442","1966","400612","11203842","28","53700000","134","1.7"
"1-01408-0022","153 73 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER EAST SIDE (59-79)","D4-ELEVATOR","36","1923","39581","1345754","34","6450000","163","1-01549-0024","1653 1 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D7-ELEVATOR","46","1910","36237","1316765","36.3","6600000","182","0.7","1-01578-0023","40 END AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","43","1920","34792","974577","28","4670000","134","0.65"
"1-02176-0044","706 180 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"WASHINGTON HEIGHTS UPPER","C6-WALK-UP","21","1924","18340","293440","16","1160000","63","1-02164-0044","4316 BROADWAY
Manhattan, NY 
(40.749883999647, -73.987976999939)","WASHINGTON HEIGHTS UPPER","C7-WALK-UP","24","1910","17254","261505","15.16","1040000","60","0.25","1-02158-0001","1540 ST NICHOLAS AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","WASHINGTON HEIGHTS UPPER","C7-WALK-UP","28","1913","19340","344095","17.79","1360000","70","0.5"
"1-00179-0006","7 WORTH STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10013","40.718098","-74.008485","1","1","33","1083364","1001790006","SoHo-TriBeCa-Civic Center-Little Italy                                     ","TRIBECA","D4-ELEVATOR","18","1920","43094","1077350","25","4680000","109","1-00564-0004","107 UNIVERSITY PLACE
Manhattan, NY 
(40.749883999647, -73.987976999939)","GREENWICH VILLAGE-CENTRAL","D8-ELEVATOR","47","1940","43395","1165000","26.8","5060000","117","1.35","1-01143-0042","124 72 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (59-79)","D6-ELEVATOR","53","1916","40982","998576","24.37","4340000","106","4.3"
"1-01386-0006","3 71 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER EAST SIDE (59-79)","D4-ELEVATOR","50","1948","80860","2425800","30","11600000","143","1-01517-0050","1329 LEXINGTON AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","98","1929","80351","2414297","30","11600000","144","0.9","1-01510-0020","1195 LEXINGTON AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D7-ELEVATOR","61","1987","78874","5155062","65","25900000","328","0.6"
"1-01347-0018","345 54 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"MIDTOWN EAST","D4-ELEVATOR","59","1960","37732","1169692","31","5600000","148","1-01529-0018","235 83 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D3-ELEVATOR","55","1963","36800","939001","25.5","4080000","111","1.45","1-01530-0009","219 84 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D3-ELEVATOR","54","1974","28150","904595","32.1","4330000","154","1.5"
"1-00527-0010","32 BEDFORD STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10014","40.729947","-74.003998","2","3","67","1083525","1005860042","West Village                                                               ","GREENWICH VILLAGE-WEST","D4-ELEVATOR","20","1910","10000","410000","41","2060000","206","1-01229-0039","208 82 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (79-96)","D2-ELEVATOR","20","1910","10370","489599","47.2","2460000","237","4.05","1-00592-0062","140 WAVERLY PLACE
Manhattan, NY 
(40.749883999647, -73.987976999939)","GREENWICH VILLAGE-WEST","D1-ELEVATOR","23","1930","12144","426000","35.1","2040000","168","0.3"
"1-01368-0042","410 57 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"MIDTOWN EAST","D4-ELEVATOR","79","1929","130000","3835000","29.5","18400000","142","1-01337-0006","307 44 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN EAST","D9-ELEVATOR","318","1929","186255","5919537","31.8","28400000","152","0.6","1-01447-0005","311 72 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D9-ELEVATOR","131","1929","121234","3343371","27.6","16000000","132","0.8"
"1-00588-0043","104 BEDFORD STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10014","40.732733","-74.005614","2","3","73","1010033","1005880043","West Village                                                               ","GREENWICH VILLAGE-WEST","D4-ELEVATOR","30","1890","14328","390000","27.2","1870000","131","1-00634-0016","110 BANK STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","GREENWICH VILLAGE-WEST","D1-ELEVATOR","61","1957","42258","1119158","26.5","4860000","115","0.25","1-00582-0020","60 LEROY STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","GREENWICH VILLAGE-WEST","D1-ELEVATOR","37","1941","22242","623000","28","2980000","134","0.2"
"1-00796-0007","147 20 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"CHELSEA","D4-ELEVATOR","61","1938","57606","1560000","27.1","7470000","130","1-00891-0030","145 35 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MURRAY HILL","D6-ELEVATOR","43","1910","43208","1167106","27","5590000","129","0.95",,,,,,,,,,,,
"1-00904-0029","411 2 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10010","40.738249","-73.980651","6","2","64","1078776","1009040029","Gramercy                                                                   ","GRAMERCY","C6-WALK-UP","40","1950","25259","884065","35","4230000","167","1-00907-0041","230 27 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","GRAMERCY","C1-WALK-UP","24","1940","18570","653880","35.2","3130000","169","0.15","1-00905-0042","230 25 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","GRAMERCY","C7-WALK-UP","38","1905","17364","636952","36.7","3190000","184","0.05"
"1-01225-0052","150 95 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER WEST SIDE (79-96)","D4-ELEVATOR","40","1925","55404","1094229","19.75","4750000","86","1-01335-0039","328 43 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN EAST","D3-ELEVATOR","62","1928","48892","990595","20.26","4300000","88","2.95","1-01511-0030","167 82 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D3-ELEVATOR","43","1929","57419","1352029","23.55","5870000","102","1.25"
"1-01046-0023","315 55 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"MIDTOWN WEST","D4-ELEVATOR","43","1945","28098","842940","30","4040000","144","1-00620-0001","520 HUDSON STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","GREENWICH VILLAGE-WEST","D8-ELEVATOR","27","1950","23778","727000","30.6","3480000","146","2.4","1-00611-0027","190 WAVERLY PLACE
Manhattan, NY 
(40.749883999647, -73.987976999939)","GREENWICH VILLAGE-WEST","D5-ELEVATOR","30","1926","25075","752000","30","3600000","144","2.3"
"1-00612-0066","5 CHARLES STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10014","40.735267","-74.000696","2","3","71","1076909","1006120066","West Village                                                               ","GREENWICH VILLAGE-WEST","C6-WALK-UP","23","1900","10956","385000","35.1","1840000","168","1-00590-0086","27 JONES STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","GREENWICH VILLAGE-WEST","C4-WALK-UP","20","1890","9375","333781","35.6","1600000","171","0.25","1-00505-0016","26 VANDAM STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","SOHO","C1-WALK-UP","18","1900","9385","329728","35.1","1580000","168","0.7"
"1-01894-0001","380 RIVERSIDE DRIVE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10025","40.80483","-73.967592","9","7","199","1057319","1018940001","Morningside Heights                                                        ","UPPER WEST SIDE (96-116)","D4-ELEVATOR","146","1907","187588","3325935","17.73","13200000","70","1-01876-0001","900 END AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (96-116)","D3-ELEVATOR","128","1927","172176","3051851","17.73","12100000","70","0.3","1-01874-0052","2689 BROADWAY
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (96-116)","D9-ELEVATOR","140","1910","168140","2384109","14.18","8700000","52","0.4"
"1-00792-0028","111 16 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"CHELSEA","D4-ELEVATOR","83","1925","39455","1100000","27.9","5270000","134","1-00792-0012","141 16 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","CHELSEA","D1-ELEVATOR","49","1940","34662","966674","27.9","4630000","134","0","1-00906-0042","220 26 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","GRAMERCY","D1-ELEVATOR","89","1963","48300","1424363","29.5","6820000","141","0.85"
"1-00620-0058","78 CHARLES STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10014","40.734781","-74.003879","2","3","73","1011208","1006200058","West Village                                                               ","GREENWICH VILLAGE-WEST","C6-WALK-UP","15","1900","9900","360000","36.4","1810000","183","1-00505-0016","26 VANDAM STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","SOHO","C1-WALK-UP","18","1900","9385","329728","35.1","1580000","168","0.6","1-00908-0022","235 27 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","GRAMERCY","C5-WALK-UP","20","1920","9685","339034","35","1620000","167","1.3"
"1-01988-0094","513 135 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"HARLEM-WEST","C6-WALK-UP","20","1910","13170","228236","17.33","903000","69","1-01988-0034","1512 AMSTERDAM AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","HARLEM-WEST","C7-WALK-UP","24","1910","16404","292501","17.83","1160000","71","0.05","1-01987-0029","1480 AMSTERDAM AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","HARLEM-WEST","C7-WALK-UP","32","1905","19398","336129","17.33","1330000","69","0.1"
"1-01170-0023","215 78 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER WEST SIDE (59-79)","D4-ELEVATOR","40","1926","62403","1747284","28","8370000","134","1-01440-0033","340 66 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D1-ELEVATOR","60","1940","53446","1399703","26.2","6080000","114","1.65","1-01252-0001","200 RIVERSIDE DRIVE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (79-96)","D3-ELEVATOR","59","1906","63794","1783615","28","8540000","134","0.75"
"1-01875-0026","205 103 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER WEST SIDE (96-116)","D4-ELEVATOR","36","1920","33200","996664","30","4770000","144","1-01869-0006","251 97 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (96-116)","D1-ELEVATOR","54","1910","35886","916031","25.5","3980000","111","0.3","1-01893-0039","309 109 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (96-116)","D1-ELEVATOR","60","1921","31670","950835","30","4550000","144","0.35"
"1-00398-0066","24 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"ALPHABET CITY","C6-WALK-UP","23","1900","15308","459240","30","2200000","144","1-00405-0012","508 12 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","ALPHABET CITY","C7-WALK-UP","30","1930","15428","470000","30.5","2250000","146","0.4","1-00405-0010","504 12 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","ALPHABET CITY","C7-WALK-UP","30","1930","15428","449743","29.2","2150000","139","0.4"
"1-01504-0031","1160 PARK AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10128","40.784254","-73.954797","8","4","16001","1047074","1015040031","Upper East Side-Carnegie Hill                                              ","UPPER EAST SIDE (79-96)","D4-ELEVATOR","67","1926","181136","4528400","25","19700000","109","1-01527-0028","1571 2 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","182","1963","189612","4603948","24.28","20000000","105","0.65","1-01410-0033","1308 3 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D6-ELEVATOR","114","1962","181549","6118140","33.7","29300000","161","0.9"
"1-01373-0040","501 MAIN STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10044","40.760788","-73.951023","8","5","23801","1087293","1013730040","Lenox Hill-Roosevelt Island                                                ","UPPER EAST SIDE (59-79)","D4-ELEVATOR","374","1975","700000","7288074","10.41","95000000","136","1-01171-0129","180 RIVERSIDE BOULEVARD
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (59-79)","D6-ELEVATOR","523","1998","589670","19766293","33.5","94700000","161","2.4","1-01089-0001","640 42 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","CLINTON","D8-ELEVATOR","927","1999","887879","27956151","31.5","134000000","151","2.65"
"1-00214-0025","135 HUDSON STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10013","40.720717","-74.008463","1","1","39","1002804","1002140025","SoHo-TriBeCa-Civic Center-Little Italy                                     ","TRIBECA","C6-WALK-UP","12","1915","22363","637345","28.5","3050000","136","1-01045-0042","320 55 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN WEST","C4-WALK-UP","40","1900","17552","495371","28.2","2370000","135","3.3","1-01057-0048","426 48 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","CLINTON","C4-WALK-UP","36","1900","20235","627534","31","3010000","149","2.95"
"1-01121-0002","75 68 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER WEST SIDE (59-79)","C6-WALK-UP","12","1910","9465","558435","59","2800000","296","1-01138-0033","152 COLUMBUS AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (59-79)","C7-WALK-UP","13","1910","9250","559886","61","2810000","304","0.15","1-01142-0035","104 71 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (59-79)","C7-WALK-UP","17","1900","5170","298406","58","1500000","290","0.2"
