"bbl_10","street_no_property","street_1_property","street_2_property","city_property","postcode","addr_state_property","borough","latitude","longitude","community_board","council_district","census_tract","bin","nta"
"1005457502","704","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.728682","-73.994011","102","2","57","1008790","West Village"
"1005457503","21","ASTOR PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.729991","-73.992221","102","2","57","1008807","West Village"
"1005460010","18","WASHINGTON PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.729827","-73.995429","102","1","59","1008810","West Village"
"1005460011","35","WEST    4 STREET",,"NEW YORK","10012","NY","MANHATTAN","40.729245","-73.995919","102","1","59","1008811","West Village"
"1005460015","14","WASHINGTON PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.729651","-73.995068","102","1","59","1008812","West Village"
"1005460021","8","WASHINGTON PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.729456","-73.994667","102","1","59","1080098","West Village"
"1005460026","21","WEST    4 STREET",,"NEW YORK","10012","NY","MANHATTAN","40.728978","-73.995378","102","1","59","1008814","West Village"
"1005460031","4","WASHINGTON PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.729201","-73.994155","102","1","57","1008816","West Village"
"1005460033","713","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.728924","-73.993834","102","1","57","1008817","West Village"
"1005460035","707","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.728745","-73.993985","102","1","57","1008818","West Village"
"1005460040","699","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.728506","-73.994188","102","1","57","1008819","West Village"
"1005470001","32","WAVERLY PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.730546","-73.995237","102","1","59","1008820","West Village"
"1005470005","24","WAVERLY PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.730398","-73.994938","102","1","59","1008822","West Village"
"1005470008","23","WASHINGTON PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.72984","-73.995418","102","1","59","1008823","West Village"
"1005470020","15","WASHINGTON PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.729618","-73.994963","102","1","59","1008828","West Village"
"1005470030","715","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.729099","-73.993682","102","1","57","1008831","West Village"
"1005480001","1","UNIVERSITY PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.730785","-73.995486","102","1","59","1008832","West Village"
"1005480004","5","UNIVERSITY PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.730925","-73.995364","102","1","59","1080105","West Village"
"1005480009","13","UNIVERSITY PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.731265","-73.99506","102","1","59","1008833","West Village"
"1005480028","50","EAST    8 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.731119","-73.993686","102","1","59","1008837","West Village"
"1005480040","11","WAVERLY PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.730041","-73.994173","102","1","59","1008838","West Village"
"1005480045","15","WAVERLY PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.730129","-73.99435","102","1","59","1008839","West Village"
"1005480070","300","MERCER STREET",,"NEW YORK","10003","NY","MANHATTAN","40.730458","-73.99365","102","1","57","1008840","West Village"
"1005487501","60","EAST    8 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.730886","-73.99313","102","1","57","1080855","West Village"
"1005500022","1","5 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.731913","-73.996587","102","1","59","1008847","West Village"
"1005510001","2","5 AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.731921","-73.996608","102","1","63","1008850","West Village"
"1005520022","33","WASHINGTON SQUARE W",,"NEW YORK","10011","NY","MANHATTAN","40.731545","-73.999192","102","1","65","1008875","West Village"
"1005520026","37","WASHINGTON SQUARE W",,"NEW YORK","10011","NY","MANHATTAN","40.73127","-73.999423","102","1","65","1008877","West Village"
"1005520060","29","WASHINGTON SQUARE W",,"NEW YORK","10011","NY","MANHATTAN","40.731822","-73.998957","102","1","65","1008892","West Village"
"1005520062","32","WASHINGTON SQUARE W",,"NEW YORK","10011","NY","MANHATTAN","40.731817","-73.999271","102","1","65","1008894","West Village"
"1005527501","360","AVENUE OF THE AMER",,"NEW YORK","10011","NY","MANHATTAN","40.732451","-74.000401","102","1","65","1008904","West Village"
"1005537501","103","WAVERLY PLACE",,"NEW YORK","10011","NY","MANHATTAN","40.73236","-73.998889","102","1","63","1080117","West Village"
"1005540001","756","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.730675","-73.992326","102","2","57",,"West Village"
"1005540035","10","3 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.729673","-73.989818","103","2","42","1008788","East Village"
"1005550001","772","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.731248","-73.991842","102","2","57","1008954","West Village"
"1005550001","772","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.731248","-73.991842","102","2","57","1008954","West Village"
"1005550028","30","3 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.730263","-73.989381","103","2","42","1008962","East Village"
"1005560001","85","4 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.731704","-73.990276","103","2","42","1008968","East Village"
"1005560015","112","EAST   11 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.73183","-73.989836","103","2","42","1090241","East Village"
"1005560048","120","EAST   12 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.732491","-73.989428","103","2","42","1087924","East Village"
"1005560065","66","3 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.731424","-73.988555","103","2","42","1008982","East Village"
"1005577501","806","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.732563","-73.991243","102","2","61","1009006","West Village"
"1005580037","131","EAST   12 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.732475","-73.989345","103","2","42","1076070","East Village"
"1005587501","114","EAST   13 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.733287","-73.989327","103","2","42","1009030","East Village"
"1005587502","113","4 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.73287","-73.989998","103","2","42","1066890","East Village"
"1005587503","125","EAST   12 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.732508","-73.989424","103","2","42","1009014","East Village"
"1005590009","137","4 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.733663","-73.989864","103","2","42","1077569","East Village"
"1005590012","106","EAST   14 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.734122","-73.989179","103","2","42","1009072","East Village"
"1005590022","126","EAST   14 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.733801","-73.988407","103","2","42","1000000","East Village"
"1005590055","113","EAST   13 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.733315","-73.989348","103","2","42","1084305","East Village"
"1005597501","108","3 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.732766","-73.987577","103","2","42","1087620","East Village"
"1005607501","30","EAST   90 STREET",,"NEW YORK","10128","NY","MANHATTAN","40.783591","-73.957394","108","4","15002","1046978","Upper East Side-Carnegie Hill"
"1005607502","40","EAST    9 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.731808","-73.993473","102","2","59","1009091","West Village"
"1005607503","60","EAST    9 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.731476","-73.992679","102","2","59","1009092","West Village"
"1005610014","38","EAST   10 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.732294","-73.992798","102","2","59","1009098","West Village"
"1005610037","47","EAST    9 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.73169","-73.993144","102","2","59","1009100","West Village"
"1005610045","35","EAST    9 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.731888","-73.993621","102","2","59","1009101","West Village"
"1005617501","63","EAST    9 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.731424","-73.992509","102","2","59","1009099","West Village"
"1005617502","28","EAST   10 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.732489","-73.99326","102","2","59","1009095","West Village"
"1005620001","63","UNIVERSITY PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.732862","-73.993689","102","2","61","1082677","West Village"
"1005620024","797","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.732261","-73.991337","102","2","61","1009108","West Village"
"1005620030","787","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.731847","-73.991441","102","2","61","1009112","West Village"
"1005630001","83","UNIVERSITY PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.73348","-73.993159","102","2","61","1009127","West Village"
"1005630031","817","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.733043","-73.99116","102","2","61","1009134","West Village"
"1005630037","801","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.732566","-73.991265","102","2","61","1009138","West Village"
"1005630046","57","EAST   11 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.732925","-73.992397","102","2","61","1009141","West Village"
"1005640001","31","EAST   12 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.733823","-73.992538","102","2","61","1009195","West Village"
"1005640007","113","UNIVERSITY PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.734375","-73.99239","102","2","61","1009197","West Village"
"1005640026","39","EAST   12 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.733642","-73.992109","102","2","61","1009204","West Village"
"1005640031","35","EAST   12 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.733732","-73.992322","102","2","61","1009206","West Village"
"1005640034","826","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.733326","-73.991077","102","2","61","1009208","West Village"
"1005640039","836","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.733707","-73.990994","102","2","61","1009209","West Village"
"1005640054","120","4 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.732873","-73.99002","102","2","61","1009212","West Village"
"1005650011","44","EAST   14 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.735094","-73.991427","102","2","61","1009216","West Village"
"1005650015","849","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.734512","-73.990838","102","2","61","1080133","West Village"
"1005650021","842","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.734108","-73.990903","102","2","61","1009217","West Village"
"1005659021","842","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.734108","-73.990903","102","2","61","1009217","West Village"
"1005660001","9","5 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.732338","-73.996276","102","2","59","1009222","West Village"
"1005660018","20","UNIVERSITY PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.731688","-73.994725","102","2","59","1009223","West Village"
"1005670007","33","5 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.733345","-73.995544","102","2","59","1009226","West Village"
"1005670019","40","UNIVERSITY PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.7323","-73.994198","102","2","59","1009238","West Village"
"1005677501","23","5 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.732934","-73.995843","102","2","59","1009224","West Village"
"1005680001","35","5 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.733521","-73.995414","102","2","61","1009250","West Village"
"1005680004","39","5 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.733801","-73.995208","102","2","61","1009251","West Village"
"1005680006","41","5 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.733804","-73.99475","102","2","61","1009252","West Village"
"1005680024","60","UNIVERSITY PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.732865","-73.993711","102","2","61","1009265","West Village"
"1005690001","43","5 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.734125","-73.99497","102","2","61","1009272","West Village"
"1005690005","49","5 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.734462","-73.994725","102","2","61","1009275","West Village"
"1005690024","88","UNIVERSITY PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.733617","-73.993065","102","2","61","1009283","West Village"
"1005697501","10","EAST   12 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.734413","-73.993985","102","2","61","1009294","West Village"
"1005697503","16","EAST   12 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.734309","-73.993736","102","2","61","1009333","West Village"
"1005700032","114","UNIVERSITY PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.734391","-73.992401","102","2","61","1009386","West Village"
"1005700042","7","EAST   12 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.734454","-73.994043","102","2","61","1009390","West Village"
"1005707501","55","5 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.734877","-73.994422","102","2","61","1009373","West Village"
"1005710025","120","UNIVERSITY PLACE",,"NEW YORK","10003","NY","MANHATTAN","40.734685","-73.992159","102","2","61","1009400","West Village"
"1005717501","7","EAST   13 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.735102","-73.993592","102","2","61","1009403","West Village"
"1005717502","22","EAST   14 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.735555","-73.992556","102","2","61","1009394","West Village"
"1005720038","20","5 AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.732893","-73.996323","102","3","63","1009429","West Village"
"1005730039","28","5 AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.733148","-73.99571","102","3","63","1009481","West Village"
"1005730043","24","5 AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.733011","-73.995811","102","3","63","1009482","West Village"
"1005730075","61","WEST    9 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.73393","-73.99847","102","3","63","1009501","West Village"
"1005737502","422","AVENUE OF THE AMER",,"NEW YORK","10011","NY","MANHATTAN","40.734281","-73.999069","102","3","63","1009504","West Village"
"1005740039","40","5 AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.734114","-73.995508","102","3","63","1009539","West Village"
"1005740067","45","WEST   10 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.73407","-73.996983","102","3","63","1009558","West Village"
"1005750017","66","WEST   12 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.735744","-73.997139","102","3","63","1083136","West Village"
"1005750048","12","WEST   12 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.734902","-73.995143","102","3","63","1083138","West Village"
"1005750057","13","WEST   11 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.734361","-73.995804","102","3","63","1009584","West Village"
"1005750077","55","WEST   11 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.734767","-73.996771","102","3","63","1009599","West Village"
"1005760001","486","AVENUE OF THE AMER",,"NEW YORK","10011","NY","MANHATTAN","40.736167","-73.997698","102","3","63","1009609","West Village"
"1005760025","37","WEST   12 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.735217","-73.995847","102","3","63","1077930","West Village"
"1005760036","2","WEST   13 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.735511","-73.994605","102","3","63","1009617","West Village"
"1005760046","60","5 AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.734773","-73.994523","102","3","63","1009620","West Village"
"1005760049","13","WEST   12 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.734948","-73.995212","102","3","63","1009622","West Village"
"1005760066","49","WEST   12 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.735349","-73.996164","102","3","63","1009632","West Village"
"1005767501","60","WEST   13 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.736085","-73.995969","102","3","63","1009636","West Village"
"1005767502","59","WEST   12 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.73564","-73.99685","102","3","63","1066992","West Village"
"1005770015","48","WEST   14 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.736656","-73.995186","102","3","63","1080154","West Village"
"1005770024","22","WEST   14 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.7364","-73.994577","102","3","63","1083516","West Village"
"1005770030","18","WEST   14 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.736359","-73.994483","102","3","63","1009714","West Village"
"1005770039","80","5 AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.735807","-73.993772","102","3","63","1009717","West Village"
"1005770042","74","5 AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.735519","-73.993981","102","3","63","1009719","West Village"
"1005770071","55","WEST   13 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.736046","-73.99584","102","3","63","1009722","West Village"
"1005777502","65","WEST   13 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.736145","-73.99607","102","3","63","1009706","West Village"
"1005780047","250","HUDSON STREET",,"NEW YORK","10013","NY","MANHATTAN","40.724658","-74.007753","102","3","37","1009723","SoHo-TriBeCa-Civic Center-Little Italy"
"1005780067","119","VARICK STREET",,"NEW YORK","10013","NY","MANHATTAN","40.724787","-74.00596","102","3","37","1009728","SoHo-TriBeCa-Civic Center-Little Italy"
"1005790030","131","VARICK STREET",,"NEW YORK","10013","NY","MANHATTAN","40.725397","-74.005841","102","3","37","1009740","SoHo-TriBeCa-Civic Center-Little Italy"
"1005790047","304","HUDSON STREET",,"NEW YORK","10013","NY","MANHATTAN","40.726009","-74.007519","102","3","37","1009742","SoHo-TriBeCa-Civic Center-Little Italy"
"1005790070","137","VARICK STREET",,"NEW YORK","10013","NY","MANHATTAN","40.725789","-74.005773","102","3","37","1009745","SoHo-TriBeCa-Civic Center-Little Italy"
"1005800001","330","HUDSON STREET",,"NEW YORK","10013","NY","MANHATTAN","40.726862","-74.007382","102","3","37","1009746","SoHo-TriBeCa-Civic Center-Little Italy"
"1005800022","157","VARICK STREET",,"NEW YORK","10013","NY","MANHATTAN","40.726547","-74.00565","102","3","37","1080159","SoHo-TriBeCa-Civic Center-Little Italy"
"1005800039","348","HUDSON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.727493","-74.007284","102","3","37","1009750","SoHo-TriBeCa-Civic Center-Little Italy"
"1005800060","183","VARICK STREET",,"NEW YORK","10014","NY","MANHATTAN","40.727645","-74.005477","102","3","37","1009752","SoHo-TriBeCa-Civic Center-Little Italy"
"1005800063","181","VARICK STREET",,"NEW YORK","10014","NY","MANHATTAN","40.727581","-74.005488","102","3","37","1088514","SoHo-TriBeCa-Civic Center-Little Italy"
"1005800065","171","VARICK STREET",,"NEW YORK","10014","NY","MANHATTAN","40.727266","-74.005538","102","3","37","1009754","SoHo-TriBeCa-Civic Center-Little Italy"
"1005810063","207","VARICK STREET",,"NEW YORK","10014","NY","MANHATTAN","40.728644","-74.005318","102","3","67","1009758","West Village"
"1005847501","442","HUDSON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.731139","-74.006697","102","3","67","1077817","West Village"
"1005860020","240","BLEECKER STREET",,"NEW YORK","10014","NY","MANHATTAN","40.730614","-74.002652","102","3","67","1009904","West Village"
"1005897501","2","CORNELIA STREET",,"NEW YORK","10014","NY","MANHATTAN","40.731671","-74.001429","102","3","67","1010086","West Village"
"1005907502","9","BARROW STREET",,"NEW YORK","10014","NY","MANHATTAN","40.732695","-74.002508","102","3","67","1076078","West Village"
"1005910026","194","WEST    4 STREET",,"NEW YORK","10014","NY","MANHATTAN","40.733057","-74.00232","102","3","73","1010188","West Village"
"1005920066","375","AVENUE OF THE AMER",,"NEW YORK","10014","NY","MANHATTAN","40.732679","-74.00026","102","3","71","1010249","West Village"
"1005947501","479","GREENWICH STREET",,"NEW YORK","10013","NY","MANHATTAN","40.72479","-74.009294","102","3","37","1010288","SoHo-TriBeCa-Civic Center-Little Italy"
"1005947503","505","GREENWICH STREET",,"NEW YORK","10013","NY","MANHATTAN","40.725635","-74.009142","102","3","37","1086554","SoHo-TriBeCa-Civic Center-Little Italy"
"1005947505","255","HUDSON STREET",,"NEW YORK","10013","NY","MANHATTAN","40.724842","-74.007742","102","3","37","1087494","SoHo-TriBeCa-Civic Center-Little Italy"
"1005950016","466","WASHINGTON STREET",,"NEW YORK","10013","NY","MANHATTAN","40.724581","-74.010163","101","1","39","1010327","SoHo-TriBeCa-Civic Center-Little Italy"
"1005957501","490","GREENWICH STREET",,"NEW YORK","10013","NY","MANHATTAN","40.72507","-74.009265","102","3","37","1076084","SoHo-TriBeCa-Civic Center-Little Italy"
"1005957504","330","SPRING STREET",,"NEW YORK","10013","NY","MANHATTAN","40.726044","-74.009705","102","3","37","1087495","SoHo-TriBeCa-Civic Center-Little Italy"
"1005960001","305","WEST STREET",,"NEW YORK","10014","NY","MANHATTAN","40.726708","-74.010899","102","3","37","1089625","SoHo-TriBeCa-Civic Center-Little Italy"
"1005960092",,"SPRING STREET",,"NEW YORK","0","NY",,,,,,,,
"1005960092",,"SPRING STREET",,"NEW YORK","0","NY",,,,,,,,
"1005960092","319","SPRING STREET",,"NEW YORK","10013","NY","MANHATTAN","40.726","-74.009157","102","3","37","1010357","SoHo-TriBeCa-Civic Center-Little Italy"
"1005970001","515","GREENWICH STREET",,"NEW YORK","10013","NY","MANHATTAN","40.726099","-74.009067","102","3","37","1010358","SoHo-TriBeCa-Civic Center-Little Italy"
"1005970005","523","GREENWICH STREET",,"NEW YORK","10013","NY","MANHATTAN","40.726365","-74.009023","102","3","37","1089705","SoHo-TriBeCa-Civic Center-Little Italy"
"1005970012","78","VANDAM STREET",,"NEW YORK","10013","NY","MANHATTAN","40.726615","-74.007663","102","3","37","1010362","SoHo-TriBeCa-Civic Center-Little Italy"
"1005970039","537","GREENWICH STREET",,"NEW YORK","10013","NY","MANHATTAN","40.72698","-74.008919","102","3","37","1000000","SoHo-TriBeCa-Civic Center-Little Italy"
"1005970055","333","HUDSON STREET",,"NEW YORK","10013","NY","MANHATTAN","40.72703","-74.007378","102","3","37","1010374","SoHo-TriBeCa-Civic Center-Little Italy"
"1005970062","323","HUDSON STREET",,"NEW YORK","10013","NY","MANHATTAN","40.726711","-74.007425","102","3","37","1010375","SoHo-TriBeCa-Civic Center-Little Italy"
"1005980058","341","HUDSON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.727439","-74.007313","102","3","37","1010378","SoHo-TriBeCa-Civic Center-Little Italy"
"1005990064","363","HUDSON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.72816","-74.007194","102","3","37","1010379","SoHo-TriBeCa-Civic Center-Little Italy"
"1006007501","395","HUDSON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.729135","-74.007043","102","3","69","1010382","West Village"
"1006010013","584","WASHINGTON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.729601","-74.00924","102","3","69",,"West Village"
"1006010026","585","WASHINGTON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.729813","-74.009175","102","3","69","1080184","West Village"
"1006010047","120","LEROY STREET",,"NEW YORK","10014","NY","MANHATTAN","40.730299","-74.007729","102","3","69","1010393","West Village"
"1006010052","112","LEROY STREET",,"NEW YORK","10014","NY","MANHATTAN","40.730274","-74.007462","102","3","69","1010394","West Village"
"1006017501","421","HUDSON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.730063","-74.006891","102","3","69","1067116","West Village"
"1006020010","600","WASHINGTON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.730545","-74.00906","102","3","69","1086101","West Village"
"1006020036","611","WASHINGTON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.730902","-74.008966","102","3","69","1010398","West Village"
"1006020058","627","GREENWICH STREET",,"NEW YORK","10014","NY","MANHATTAN","40.730815","-74.008064","102","3","69","1080188","West Village"
"1006020068","423","HUDSON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.730117","-74.006884","102","3","69","1010402","West Village"
"1006027501","1","MORTON SQUARE",,"NEW YORK","10014","NY","MANHATTAN","40.731166","-74.009139","102","3","69","1086104","West Village"
"1006030001","371","WEST STREET",,"NEW YORK","10014","NY","MANHATTAN","40.731341","-74.010446","102","3","69","1083160","West Village"
"1006030028","617","WASHINGTON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.731262","-74.008894","102","3","69","1010404","West Village"
"1006030037","644","GREENWICH STREET",,"NEW YORK","10014","NY","MANHATTAN","40.731399","-74.007927","102","3","69","1010405","West Village"
"1006030046",,"GREENWICH STREET",,"NEW YORK","0","NY",,,,,,,,
"1006030046","636","GREENWICH STREET",,"NEW YORK","10014","NY","MANHATTAN","40.731177","-74.007988","102","3","69","1010406","West Village"
"1006030049","633","GREENWICH STREET",,"NEW YORK","10014","NY","MANHATTAN","40.731174","-74.007967","102","3","69","1010407","West Village"
"1006040033","633","WASHINGTON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.73194","-74.008757","102","3","69","1010421","West Village"
"1006047501","130","BARROW STREET",,"NEW YORK","10014","NY","MANHATTAN","40.731926","-74.009277","102","3","69","1010422","West Village"
"1006070001","1","7 AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.736658","-74.001018","102","3","71","1089806","West Village"
"1006070038","475","AVENUE OF THE AMER",,"NEW YORK","10011","NY","MANHATTAN","40.735742","-73.998033","102","3","71","1010577","West Village"
"1006080039","101","WEST   12 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.736222","-73.998228","102","3","71","1010619","West Village"
"1006087501","175","WEST   12 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.736853","-73.999726","102","3","71","1067315","West Village"
"1006090001","41","7 AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.737965","-74.000101","102","3","71","1010632","West Village"
"1006090007","154","WEST   14 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.737992","-73.998369","102","3","71","1010633","West Village"
"1006090023","120","WEST   14 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.737704","-73.997676","102","3","71","1010639","West Village"
"1006090047","509","AVENUE OF THE AMER",,"NEW YORK","10011","NY","MANHATTAN","40.736826","-73.99724","102","3","71","1010653","West Village"
"1006097502","116","WEST   14 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.737668","-73.997597","102","3","71","1010640","West Village"
"1006097503","138","WEST   14 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.737855","-73.998044","102","3","71","1010637","West Village"
"1006100060","1","CHRISTOPHER STREET",,"NEW YORK","10014","NY","MANHATTAN","40.734065","-73.999762","102","3","71","1010692","West Village"
"1006107501","45","CHRISTOPHER STREET",,"NEW YORK","10014","NY","MANHATTAN","40.733757","-74.001894","102","3","73","1010699","West Village"
"1006110065","23","GREENWICH AVENUE",,"NEW YORK","10014","NY","MANHATTAN","40.734776","-74.00004","102","3","71","1010852","West Village"
"1006127504","15","CHARLES STREET",,"NEW YORK","10014","NY","MANHATTAN","40.735209","-74.001086","102","3","71","1010899","West Village"
"1006150036","87","GREENWICH AVENUE",,"NEW YORK","10014","NY","MANHATTAN","40.73724","-74.001516","102","3","77","1011018","West Village"
"1006150086","245","WEST   12 STREET",,"NEW YORK","10014","NY","MANHATTAN","40.737638","-74.002493","102","3","77","1011053","West Village"
"1006160001","42","8 AVENUE",,"NEW YORK","10014","NY","MANHATTAN","40.738445","-74.003789","102","3","77","1011064","West Village"
"1006160011","54","8 AVENUE",,"NEW YORK","10014","NY","MANHATTAN","40.738613","-74.003598","102","3","77","1011066","West Village"
"1006167501","2","HORATIO STREET",,"NEW YORK","10014","NY","MANHATTAN","40.738753","-74.002504","102","3","77","1067567","West Village"
"1006170055","20","7 AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.737328","-74.000585","102","3","77","1011094","West Village"
"1006180024","214","WEST   14 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.738846","-74.000397","102","3","77","1011106","West Village"
"1006180033","48","7 AVENUE",,"NEW YORK","10011","NY","MANHATTAN","40.738116","-74.000014","102","3","77","1011112","West Village"
"1006187501","222","WEST   14 STREET",,"NEW YORK","10011","NY","MANHATTAN","40.738915","-74.000559","102","3","77","1067572","West Village"
