"parid","borocode","block","lot","taxyear","street_num","street_name","postcode","bldg_class","taxclass","owner_name","borough","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"1004911214","1","491","1214","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911215","1","491","1215","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911216","1","491","1216","2021","246","SPRING STREET","10013","RH","4","RIVA RIDGE LTD","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911217","1","491","1217","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911218","1","491","1218","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911219","1","491","1219","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911220","1","491","1220","2021","246","SPRING STREET","10013","RH","4","246 SPRING STREET NY, LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911221","1","491","1221","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911222","1","491","1222","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911223","1","491","1223","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911224","1","491","1224","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911225","1","491","1225","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911226","1","491","1226","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911227","1","491","1227","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911228","1","491","1228","2021","246","SPRING STREET","10013","RH","4","SOHO 1102 CORP.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911229","1","491","1229","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911230","1","491","1230","2021","246","SPRING STREET","10013","RH","4","DUNDEE INVEST LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911231","1","491","1231","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911232","1","491","1232","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911233","1","491","1233","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911234","1","491","1234","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911235","1","491","1235","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911236","1","491","1236","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911237","1","491","1237","2021","246","SPRING STREET","10013","RH","4","HA TRUONG LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911238","1","491","1238","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911239","1","491","1239","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911240","1","491","1240","2021","246","SPRING STREET","10013","RH","4","SOHO 1202 CORP.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911241","1","491","1241","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911242","1","491","1242","2021","246","SPRING STREET","10013","RH","4","HOUSING IMON CO., LTD.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911243","1","491","1243","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911244","1","491","1244","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911245","1","491","1245","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911246","1","491","1246","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911247","1","491","1247","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911248","1","491","1248","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911249","1","491","1249","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911250","1","491","1250","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911251","1","491","1251","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911252","1","491","1252","2021","246","SPRING STREET","10013","RH","4","SOHO 1402 LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911253","1","491","1253","2021","246","SPRING STREET","10013","RH","4","SOHO 1403 LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911254","1","491","1254","2021","246","SPRING STREET","10013","RH","4","SOHO 1404 LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911255","1","491","1255","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911256","1","491","1256","2021","246","SPRING STREET","10013","RH","4","DUBOFF, MINDY","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911257","1","491","1257","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911258","1","491","1258","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911259","1","491","1259","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911260","1","491","1260","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911261","1","491","1261","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911262","1","491","1262","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911263","1","491","1263","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911264","1","491","1264","2021","246","SPRING STREET","10013","RH","4","TASD PROPERTIES, LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911265","1","491","1265","2021","246","SPRING STREET","10013","RH","4","NEWMONT SOHO LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911266","1","491","1266","2021","246","SPRING STREET","10013","RH","4","TJSD PROPERTIES, LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911267","1","491","1267","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911268","1","491","1268","2021","246","SPRING STREET","10013","RH","4","BSP MATARAZZO GROUP LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911269","1","491","1269","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911270","1","491","1270","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911271","1","491","1271","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911272","1","491","1272","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911273","1","491","1273","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911274","1","491","1274","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911275","1","491","1275","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911276","1","491","1276","2021","246","SPRING STREET","10013","RH","4","SOHO 1602 OWNER LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911277","1","491","1277","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911278","1","491","1278","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911279","1","491","1279","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911280","1","491","1280","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911281","1","491","1281","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911282","1","491","1282","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911283","1","491","1283","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911284","1","491","1284","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911285","1","491","1285","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911286","1","491","1286","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911287","1","491","1287","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911288","1","491","1288","2021","246","SPRING STREET","10013","RH","4","FAMILY HOME ONE, LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911289","1","491","1289","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911290","1","491","1290","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
