"_10_digit_bbl","borocode","block","lot","number_of_buildings","tax_class","street_number","street_address","borough","postcode","dof_square_footage","latitude","longitude","community_board","council_district","census_tract","bin","nta"
"1002120045","1","212","45","1","4","2","YORK STREET","MANHATTAN","10013","67870","40.721068","-74.005758","101","1","33","1002738","SoHo-TriBeCa-Civic Center-Little Italy"
"1002127501","1","212","7501","1","2","260","WEST BROADWAY","MANHATTAN","10013","142000","40.720404","-74.00544","101","1","33","1002740","SoHo-TriBeCa-Civic Center-Little Italy"
"1002127503","1","212","7503","1","2","1","YORK STREET","MANHATTAN","10013","90918","40.721085","-74.005754","101","1","33","1002736","SoHo-TriBeCa-Civic Center-Little Italy"
"1002127504","1","212","7504","0","2","50","VARICK STREET","MANHATTAN","10013","278746","40.72117","-74.006559","101","1","33","1002734","SoHo-TriBeCa-Civic Center-Little Italy"
"1002147502","1","214","7502","1","2","145","HUDSON STREET","MANHATTAN","10013","134584","40.721073","-74.008398","101","1","39","1002803","SoHo-TriBeCa-Civic Center-Little Italy"
"1002147503","1","214","7503","1","2","7","HUBERT STREET","MANHATTAN","10013","109382","40.721367","-74.008911","101","1","39","1086551","SoHo-TriBeCa-Civic Center-Little Italy"
"1002157502","1","215","7502","1","2","161","HUDSON STREET","MANHATTAN","10013","58015","40.721798","-74.008272","101","1","39","1086556","SoHo-TriBeCa-Civic Center-Little Italy"
"1002157504","1","215","7504","1","2","415","GREENWICH STREET","MANHATTAN","10013","177414","40.721562","-74.009885","101","1","39","1002807","SoHo-TriBeCa-Civic Center-Little Italy"
"1002157505","1","215","7505","1","2","157","HUDSON STREET","MANHATTAN","10013","64471","40.721647","-74.008298","101","1","39","1088445","SoHo-TriBeCa-Civic Center-Little Italy"
"1002160001","1","216","1","1","4","235","WEST STREET","MANHATTAN","10013","760000","40.72107","-74.012017","101","1","39","1002108","SoHo-TriBeCa-Civic Center-Little Italy"
"1002170001","1","217","1","1","2","250","WEST STREET","MANHATTAN","10013","282110","40.721704","-74.011317","101","1","39","1002814","SoHo-TriBeCa-Civic Center-Little Italy"
"1002177501","1","217","7501","1","2","79","LAIGHT STREET","MANHATTAN","10013","100984","40.72221","-74.010722","101","1","39","1002815","SoHo-TriBeCa-Civic Center-Little Italy"
"1002180024","1","218","24","1","2","260","WEST STREET","MANHATTAN","10013","61250","40.722728","-74.011646","101","1","39","1002831","SoHo-TriBeCa-Civic Center-Little Italy"
"1002187501","1","218","7501","1","2","92","LAIGHT STREET","MANHATTAN","10013","194486","40.722275","-74.011195","101","1","39","1002832","SoHo-TriBeCa-Civic Center-Little Italy"
"1002187504","1","218","7504","0","2","415","WASHINGTON STREET","MANHATTAN","10013","55649","40.722377","-74.01052","101","1","39","1088611","SoHo-TriBeCa-Civic Center-Little Italy"
"1002197501","1","219","7501","1","2","429","GREENWICH STREET","MANHATTAN","10013","103279","40.722221","-74.009741","101","1","39","1002836","SoHo-TriBeCa-Civic Center-Little Italy"
"1002197504","1","219","7504","0","2","169","HUDSON STREET","MANHATTAN","10013","67144","40.722201","-74.008204","101","1","39","1002844","SoHo-TriBeCa-Civic Center-Little Italy"
"1002200031","1","220","31","1","4","174","HUDSON STREET","MANHATTAN","10013","51750","40.722374","-74.00815","101","1","33","1002850","SoHo-TriBeCa-Civic Center-Little Italy"
"1002207502","1","220","7502","4","2","28","LAIGHT STREET","MANHATTAN","10013","100124","40.721858","-74.007082","101","1","33","1066500","SoHo-TriBeCa-Civic Center-Little Italy"
"1002207503","1","220","7503","1","2","38","LAIGHT STREET","MANHATTAN","10013","61717","40.721916","-74.007634","101","1","33","1086557","SoHo-TriBeCa-Civic Center-Little Italy"
"1002210030","1","221","30","1","4","200","HUDSON STREET","MANHATTAN","10013","328415","40.722992","-74.008031","101","1","33","1002854","SoHo-TriBeCa-Civic Center-Little Italy"
"1002227501","1","222","7501","1","2","28","VESTRY STREET","MANHATTAN","10013","61433","40.72266","-74.008348","101","1","39","1002859","SoHo-TriBeCa-Civic Center-Little Italy"
"1002227502","1","222","7502","0","2","195","HUDSON STREET","MANHATTAN","10013","88496","40.723083","-74.008034","101","1","39","1002857","SoHo-TriBeCa-Civic Center-Little Italy"
"1002240001","1","224","1","1","2","450","WASHINGTON STREET","MANHATTAN","10013","305542","40.72392","-74.010282","101","1","39","1087707","SoHo-TriBeCa-Civic Center-Little Italy"
"1002250008","1","225","8","1","4","111","WATTS STREET","MANHATTAN","10013","321641","40.72401","-74.008691","101","1","39","1002933","SoHo-TriBeCa-Civic Center-Little Italy"
"1002257501","1","225","7501","1","2","465","GREENWICH STREET","MANHATTAN","10013","82548","40.72381","-74.009459","101","1","39","1002929","SoHo-TriBeCa-Civic Center-Little Italy"
"1002260001","1","226","1","1","4","431","CANAL STREET","MANHATTAN","10013","993903","40.722726","-74.006534","102","1","37","1002934","SoHo-TriBeCa-Civic Center-Little Italy"
"1002270028","1","227","28","1","4","306","WEST BROADWAY","MANHATTAN","10013","189986","40.721634","-74.004412","102","1","47","1087764","SoHo-TriBeCa-Civic Center-Little Italy"
"1002270052","1","227","52","1","4","27","GRAND STREET","MANHATTAN","10013","55479","40.722827","-74.004726","102","1","47","1088405","SoHo-TriBeCa-Civic Center-Little Italy"
"1002287502","1","228","7502","2","2","311","WEST BROADWAY","MANHATTAN","10013","170548","40.72173","-74.004308","102","1","47","1087488","SoHo-TriBeCa-Civic Center-Little Italy"
"1002310026","1","231","26","1","4","107","GRAND STREET","MANHATTAN","10013","66532","40.721183","-74.001335","102","1","47","1003017","SoHo-TriBeCa-Civic Center-Little Italy"
"1002310035","1","231","35","1","4","451","BROADWAY","MANHATTAN","10013","60000","40.720484","-74.000974","102","1","47","1003020","SoHo-TriBeCa-Civic Center-Little Italy"
"1002317501","1","231","7501","1","2","443","BROADWAY","MANHATTAN","10013","61544","40.720302","-74.001129","102","1","47","1003023","SoHo-TriBeCa-Civic Center-Little Italy"
"1002317503","1","231","7503","1","2","307","CANAL STREET","MANHATTAN","10013","255300","40.719753","-74.002374","102","1","47","1087717","SoHo-TriBeCa-Civic Center-Little Italy"
"1002320001","1","232","1","1","4","434","BROADWAY","MANHATTAN","10013","58460","40.720069","-74.001302","102","1","45","1003025","SoHo-TriBeCa-Civic Center-Little Italy"
"1002330002","1","233","2","0","4","9","CROSBY STREET","MANHATTAN","10013","121165","40.719904","-74.000307","102","1","45","1088790","SoHo-TriBeCa-Civic Center-Little Italy"
"1002330030","1","233","30","1","4","22","HOWARD STREET","MANHATTAN","10013","53200","40.719421","-74.000317","102","1","45","1003052","SoHo-TriBeCa-Civic Center-Little Italy"
"1002377501","1","237","7501","1","2","132","MULBERRY STREET","MANHATTAN","10013","60508","40.718392","-73.997774","102","1","41","1066508","SoHo-TriBeCa-Civic Center-Little Italy"
"1002387501","1","238","7501","1","2","128","MOTT STREET","MANHATTAN","10013","92559","40.718362","-73.996793","102","1","41","1087662","SoHo-TriBeCa-Civic Center-Little Italy"
"1002397501","1","239","7501","1","2","80","ELIZABETH STREET","MANHATTAN","10013","113956","40.718046","-73.996035","102","1","41","1003115","SoHo-TriBeCa-Civic Center-Little Italy"
"1002430056","1","243","56","2","2","645","WATER STREET","MANHATTAN","10002","251500","40.711383","-73.98265","103","1","202","1077586","Lower East Side"
"1002440019","1","244","19","1","2","605","WATER STREET","MANHATTAN","10002","124600","40.711249","-73.98445","103","1","202","1003141","Lower East Side"
"1002450001","1","245","1","1","2","286","SOUTH STREET","MANHATTAN","10002","277260","40.710478","-73.986571","103","1","201","1003142","Lower East Side"
"1002460001","1","246","1","1","2","257","SOUTH STREET","MANHATTAN","10002","262875","40.710042","-73.990247","103","1","6","1085945","Lower East Side"
"1002470001","1","247","1","2","2","251","CHERRY STREET","MANHATTAN","10002","627895","40.711162","-73.990225","103","1","6","1000000","Lower East Side"
"1002480015","1","248","15","2","2","82","RUTGERS SLIP","MANHATTAN","10002","260000","40.710591","-73.989864","103","1","6","1085945","Lower East Side"
"1002480070","1","248","70","1","2","80","RUTGERS SLIP","MANHATTAN","10002","83904","40.710632","-73.989871","103","1","6","1084418","Lower East Side"
"1002500001","1","250","1","1","4","220","SOUTH STREET","MANHATTAN","10002","274752","40.709452","-73.99433","103","1","8","1003205","Chinatown"
"1002530001","1","253","1","1","2","2","MONROE STREET","MANHATTAN","10002","1396625","40.711418","-73.995978","103","1","8","1077585","Chinatown"
"1002550001","1","255","1","5","2","45","PIKE STREET","MANHATTAN","10002","644053","40.712301","-73.992371","103","1","6","1077508","Lower East Side"
"1002560001","1","256","1","5","2","300","CHERRY STREET","MANHATTAN","10002","527043","40.711458","-73.987639","103","1","6","1077517","Lower East Side"
"1002580001","1","258","1","1","2","318","CHERRY STREET","MANHATTAN","10002","431685","40.711565","-73.986546","103","1","201",,"Lower East Side"
"1002590001","1","259","1","1","2","604","WATER STREET","MANHATTAN","10002","126150","40.71126","-73.984533","103","1","202","1003212","Lower East Side"
"1002590071","1","259","71","1","2","35","MONTGOMERY STREET","MANHATTAN","10002","287175","40.713053","-73.985045","103","1","202","1003215","Lower East Side"
"1002600001","1","260","1","10","2","636","WATER STREET","MANHATTAN","10002","513000","40.711397","-73.98265","103","2","202","1077528","Lower East Side"
"1002600075","1","260","75","1","2","668","WATER STREET","MANHATTAN","10002","382500","40.711477","-73.98155","103","2","202","1083388","Lower East Side"
"1002630001","1","263","1","4","2","14","JACKSON STREET","MANHATTAN","10002","158000","40.713516","-73.980839","103","2","202","1083396","Lower East Side"
"1002630008","1","263","8","1","2","453","F D R DRIVE","MANHATTAN","10002","923000","40.712862","-73.977798","103","2","202","1083400","Lower East Side"
"1002670001","1","267","1","2","2","305","MADISON STREET","MANHATTAN","10002","136070","40.713129","-73.984637","103","1","202","1083402","Lower East Side"
"1002670037","1","267","37","1","2","371","MADISON STREET","MANHATTAN","10002","101579","40.713414","-73.982126","103","2","202","1003221","Lower East Side"
"1002747502","1","274","7502","1","2","148","MADISON STREET","MANHATTAN","10002","67181","40.712411","-73.992991","103","1","8","1084603","Chinatown"
"1002767503","1","276","7503","0","2","31","MONROE STREET","MANHATTAN","10002","57151","40.711538","-73.994968","103","1","8","1088682","Chinatown"
"1002777501","1","277","7501","1","2","25","MARKET STREET","MANHATTAN","10002","61451","40.71285","-73.994449","103","1","8","1077812","Chinatown"
"1002797502","1","279","7502","1","2","11","EAST BROADWAY","MANHATTAN","10038","58293","40.713435","-73.997533","103","1","27","1003379","Chinatown"
"1002820044","1","282","44","1","4","88","EAST BROADWAY","MANHATTAN","10002","50706","40.713745","-73.994091","103","1","8","1066526","Chinatown"
"1002830018","1","283","18","1","4","143","HENRY STREET","MANHATTAN","10002","81953","40.71335","-73.990611","103","1","6","1003567","Lower East Side"
"1002830024","1","283","24","1","2","10","RUTGERS STREET","MANHATTAN","10002","75953","40.713797","-73.990174","103","1","6","1086071","Lower East Side"
"1002847503","1","284","7503","1","2","173","EAST BROADWAY","MANHATTAN","10002","50673","40.714099","-73.989611","103","1","6","1003623","Lower East Side"
"1002857501","1","285","7501","0","2","179","HENRY STREET","MANHATTAN","10002","81560","40.713539","-73.98837","103","1","6","1003686","Lower East Side"
"1002899001","1","289","9001","1","2","1","BOWERY","MANHATTAN","10002","1217600","40.714146","-73.997432","103","1","16","1086088","Chinatown"
"1002940008","1","294","8","1","4","56","CANAL STREET","MANHATTAN","10002","60329","40.714947","-73.992082","103","1","16","1003795","Chinatown"
"1003030015","1","303","15","1","4","91","BOWERY","MANHATTAN","10002","55860","40.717132","-73.995505","103","1","16","1082490","Chinatown"
"1003070001","1","307","1","1","2","45","ALLEN STREET","MANHATTAN","10002","109269","40.716605","-73.991714","103","1","16","1075792","Chinatown"
"1003070024","1","307","24","1","4","59","ALLEN STREET","MANHATTAN","10002","57807","40.717104","-73.991458","103","1","16","1082491","Chinatown"
"1003110013","1","311","13","4","2","357","GRAND STREET","MANHATTAN","10002","986641","40.716662","-73.989041","103","1","1401","1077604","Lower East Side"
"1003150001","1","315","1","1","2","409","GRAND STREET","MANHATTAN","10002","1034940","40.716001","-73.986905","103","1","1401","1077606","Lower East Side"
"1003230001","1","323","1","18","2","288","DELANCEY STREET","MANHATTAN","10002","2948300","40.715917","-73.97985","103","2","1002","1078038","Lower East Side"
"1003250001","1","325","1","1","2","140","BARUCH PLACE","MANHATTAN","10002","77910","40.71856","-73.976638","103","2","1002","1077594","Lower East Side"
"1003310001","1","331","1","1","2","504","GRAND STREET","MANHATTAN","10002","216200","40.714672","-73.982328","103","1","12","1004064","Lower East Side"
"1003310065","1","331","65","1","2","484","GRAND STREET","MANHATTAN","10002","299510","40.714927","-73.983284","103","1","12","1004065","Lower East Side"
"1003310200","1","331","200","1","4","275","DELANCEY STREET","MANHATTAN","10002","98862","40.716118","-73.980553","103","1","12","1004067","Lower East Side"
"1003330001","1","333","1","4","2","87","DELANCEY STREET","MANHATTAN","10002","1191180","40.718957","-73.989571","103","1","18","1005288","Chinatown"
"1003360005","1","336","5","1","2","16","BIALYSTOKER PLACE","MANHATTAN","10002","98052","40.715654","-73.982956","103","1","12",,"Lower East Side"
"1003380001","1","338","1","3","2","60","PITT STREET","MANHATTAN","10002","478858","40.717872","-73.982702","103","2","2201","1082687","Lower East Side"
"1003410001","1","341","1","1","2","444","GRAND STREET","MANHATTAN","10002","265180","40.715397","-73.984842","103","1","12","1004075","Lower East Side"
"1003410058","1","341","58","3","2","410","GRAND STREET","MANHATTAN","10002","225000","40.715916","-73.98657","103","1","1402","1083423","Lower East Side"
"1003430043","1","343","43","1","4","80","RIDGE STREET","MANHATTAN","10002","121801","40.717771","-73.983795","103","1","12","1086094","Lower East Side"
"1003430050","1","343","50","1","2","203","RIVINGTON STREET","MANHATTAN","10002","99911","40.718465","-73.983077","103","1","12","1004081","Lower East Side"
"1003437501","1","343","7501","1","2","78","RIDGE STREET","MANHATTAN","10002","56354","40.717707","-73.983828","103","1","12","1075794","Lower East Side"
"1003450048","1","345","48","1","2","115","PITT STREET","MANHATTAN","10002","170100","40.719697","-73.981822","103","2","2201","1004151","Lower East Side"
"1003457502","1","345","7502","0","2","196","STANTON STREET","MANHATTAN","10002","68396","40.719807","-73.983048","103","2","2201","1088333","Lower East Side"
"1003460001","1","346","1","1","2","50","NORFOLK STREET","MANHATTAN","10002","137909","40.717025","-73.988063","103","1","1402","1004154","Lower East Side"
"1003497501","1","349","7501","1","2","130","SUFFOLK STREET","MANHATTAN","10002","61673","40.719692","-73.985718","103","1","3001","1086070","Chinatown"
"1003510001","1","351","1","2","2","62","ESSEX STREET","MANHATTAN","10002","198260","40.717093","-73.988943","103","1","18",,"Chinatown"
"1003530054","1","353","54","1","4","114","NORFOLK STREET","MANHATTAN","10002","90300","40.719088","-73.986988","103","1","1402","1004301","Lower East Side"
"1003537501","1","353","7501","1","2","103","NORFOLK STREET","MANHATTAN","10002","50563","40.718822","-73.987147","103","1","18","1087502","Chinatown"
"1003560001","1","356","1","17","2","10","AVENUE D","MANHATTAN","10009","1658649","40.720364","-73.978438","103","2","20","1078045","Lower East Side"
"1003620001","1","362","1","7","2","134","AVENUE D","MANHATTAN","10009","458591","40.724447","-73.975464","103","2","24","1077504","Lower East Side"
"1003620010","1","362","10","5","2","132","AVENUE D","MANHATTAN","10009","380833","40.72437","-73.975518","103","2","24","1077504","Lower East Side"
"1003670001","1","367","1","8","2","152","AVENUE D","MANHATTAN","10009","610785","40.725076","-73.975009","103","2","24","1077543","Lower East Side"
"1003720060","1","372","60","1","2","274","EAST    2 STREET","MANHATTAN","10009","80500","40.720767","-73.980476","103","2","2202","1086167","Lower East Side"
"1003730051","1","373","51","1","2","307","EAST    3 STREET","MANHATTAN","10009","57600","40.721322","-73.97974","103","2","2601","1000000","Lower East Side"
"1003730053","1","373","53","1","2","305","EAST    3 STREET","MANHATTAN","10009","57600","40.721333","-73.979765","103","2","2601",,"Lower East Side"
"1003730054","1","373","54","1","2","303","EAST    3 STREET","MANHATTAN","10009","57600","40.721344","-73.97979","103","2","2601",,"Lower East Side"
"1003730055","1","373","55","1","2","301","EAST    3 STREET","MANHATTAN","10009","57600","40.721355","-73.979815","103","2","2601",,"Lower East Side"
"1003730056","1","373","56","1","2","299","EAST    3 STREET","MANHATTAN","10009","57600","40.721366","-73.979841","103","2","2601","1087317","Lower East Side"
"1003750001","1","375","1","1","2","72","AVENUE C","MANHATTAN","10009","73392","40.722947","-73.979674","103","2","2601","1075623","Lower East Side"
"1003760058","1","376","58","1","2","709","EAST    6 STREET","MANHATTAN","10009","65526","40.723394","-73.978992","103","2","2602","1075828","Lower East Side"
"1003777503","1","377","7503","0","2","101","AVENUE D","MANHATTAN","10009","107740","40.723308","-73.976323","103","2","2602","1089381","Lower East Side"
"1003780001","1","378","1","1","4","126","AVENUE C","MANHATTAN","10009","120040","40.724783","-73.978335","103","2","2602","1075834","Lower East Side"
"1003780017","1","378","17","1","2","720","EAST    9 STREET","MANHATTAN","10009","64907","40.724958","-73.977217","103","2","2602","1084876","Lower East Side"
"1003790027","1","379","27","1","4","436","EAST   10 STREET","MANHATTAN","10009","92470","40.725147","-73.975813","103","2","28","1004551","Lower East Side"
"1003820001","1","382","1","1","2","188","AVENUE C","MANHATTAN","10009","453600","40.726797","-73.976837","103","2","28","1083146","Lower East Side"
"1003820100","1","382","100","6","2","162","AVENUE C","MANHATTAN","10009","553660","40.725963","-73.977458","103","2","28","1078025","Lower East Side"
"1003857501","1","385","7501","1","2","254","EAST    2 STREET","MANHATTAN","10009","51716","40.721237","-73.981569","103","2","2202","1079679","Lower East Side"
"1003860033","1","386","33","1","2","274","EAST    4 STREET","MANHATTAN","10009","132308","40.722862","-73.981561","103","2","2601","1004617","Lower East Side"
"1003870049","1","387","49","1","4","271","EAST    4 STREET","MANHATTAN","10009","50478","40.722856","-73.981503","103","2","2601","1004651","Lower East Side"
"1003900011","1","390","11","1","4","308","EAST    8 STREET","MANHATTAN","10009","97000","40.725178","-73.979583","103","2","2602","1085478","Lower East Side"
"1003907502","1","390","7502","1","2","338","EAST    8 STREET","MANHATTAN","10009","73359","40.724862","-73.978826","103","2","2602","1004715","Lower East Side"
"1003920010","1","392","10","1","4","350","EAST   10 STREET","MANHATTAN","10009","93420","40.726605","-73.979302","103","2","28","1079685","Lower East Side"
"1003927501","1","392","7501","1","2","143","AVENUE B","MANHATTAN","10009","89531","40.726468","-73.980185","103","2","28","1004784","Lower East Side"
"1003940036","1","394","36","1","2","189","AVENUE C","MANHATTAN","10009","53152","40.726835","-73.976834","103","2","28","1004910","Lower East Side"
"1003950009","1","395","9","1","2","606","EAST   13 STREET","MANHATTAN","10009","127950","40.728636","-73.978294","103","2","28",,"Lower East Side"
"1003950012","1","395","12","1","2","620","EAST   13 STREET","MANHATTAN","10009","173220","40.728458","-73.977865","103","2","28","1004927","Lower East Side"
"1003950022","1","395","22","1","2","205","AVENUE C","MANHATTAN","10009","149253","40.727362","-73.976458","103","2","28","1082803","Lower East Side"
"1003960010","1","396","10","4","2","604","EAST   14 STREET","MANHATTAN","10009","423836","40.729292","-73.977713","103","2","28","1077502","Lower East Side"
"1003960020","1","396","20","1","2","626","EAST   14 STREET","MANHATTAN","10009","65585","40.728847","-73.976667","103","2","28","1004936","Lower East Side"
"1003970063","1","397","63","1","2","250","EAST HOUSTON STREET","MANHATTAN","10002","126660","40.721937","-73.985321","103","2","3002","1004960","East Village"
"1003980008","1","398","8","1","2","156","EAST    3 STREET","MANHATTAN","10009","55947","40.723417","-73.984754","103","2","3002","1004966","East Village"
"1003980035","1","398","35","1","2","24","AVENUE B","MANHATTAN","10009","77000","40.722272","-73.983271","103","2","3002","1004976","East Village"
"1004000001","1","400","1","1","2","58","AVENUE A","MANHATTAN","10009","79956","40.724344","-73.984768","103","2","32","1005010","East Village"
"1004000031","1","400","31","1","4","542","EAST    5 STREET","MANHATTAN","10009","84094","40.724416","-73.983365","103","2","32","1005026","East Village"
"1004100038","1","410","38","1","4","112","LUDLOW STREET","MANHATTAN","10002","132750","40.719391","-73.988698","103","1","18","1005326","Chinatown"
"1004100048","1","410","48","1","4","107","RIVINGTON STREET","MANHATTAN","10002","59000","40.719967","-73.988023","103","1","18","1075676","Chinatown"
"1004107501","1","410","7501","1","2","101","LUDLOW STREET","MANHATTAN","10002","114394","40.719111","-73.988864","103","1","18","1005320","Chinatown"
"1004120005","1","412","5","1","4","180","ORCHARD STREET","MANHATTAN","10002","138174","40.721853","-73.988304","103","1","3001","1090121","Chinatown"
"1004120048","1","412","48","1","4","180","LUDLOW STREET","MANHATTAN","10002","82411","40.721811","-73.987467","103","1","3001","1087953","Chinatown"
"1004120053","1","412","53","1","2","207","EAST HOUSTON STREET","MANHATTAN","10002","209499","40.722401","-73.986904","103","1","3001","1087955","Chinatown"
"1004170001","1","417","1","1","2","224","ELDRIDGE STREET","MANHATTAN","10002","136000","40.722092","-73.989938","103","1","3601","1005537","Chinatown"
"1004177501","1","417","7501","1","2","190","ALLEN STREET","MANHATTAN","10002","111051","40.722248","-73.988899","103","1","3001","1087667","Chinatown"
"1004200040","1","420","40","1","4","140","FORSYTH STREET","MANHATTAN","10002","62100","40.720165","-73.991934","103","1","18","1087549","Chinatown"
"1004200047","1","420","47","1","4","41","RIVINGTON STREET","MANHATTAN","10002","150000","40.720928","-73.991201","103","1","18","1005601","Chinatown"
"1004200062","1","420","62","1","2","169","ELDRIDGE STREET","MANHATTAN","10002","61380","40.72017","-73.990949","103","1","18","1005602","Chinatown"
"1004207501","1","420","7501","0","2","40","DELANCEY STREET","MANHATTAN","10002","58364","40.719649","-73.9918","103","1","18","1087549","Chinatown"
"1004257502","1","425","7502","1","2","199","BOWERY","MANHATTAN","10002","65869","40.72115","-73.993701","103","1","18","1087253","Chinatown"
"1004260006","1","426","6","1","4","225","BOWERY","MANHATTAN","10002","62598","40.722009","-73.993376","103","1","3601","1089461","Chinatown"
"1004260012","1","426","12","1","4","235","BOWERY","MANHATTAN","10002","56344","40.722424","-73.993225","103","1","3601","1005709","Chinatown"
"1004260029","1","426","29","1","4","195","CHRYSTIE STREET","MANHATTAN","10002","81900","40.721922","-73.991904","103","1","3601","1005719","Chinatown"
"1004270002","1","427","2","0","2","2","STANTON STREET","MANHATTAN","10002","167453","40.722748","-73.992813","103","1","3601","1078062","Chinatown"
"1004277504","1","427","7504","0","2","95","EAST HOUSTON STREET","MANHATTAN","10002","514093","40.724021","-73.992251","103","1","3601","1087241","Chinatown"
"1004290021","1","429","21","1","2","117","EAST    2 STREET","MANHATTAN","10009","138202","40.723466","-73.986893","103","2","3002","1005743","East Village"
"1004300001","1","430","1","1","2","40","1 AVENUE","MANHATTAN","10009","147730","40.724315","-73.987669","103","2","3002","1005758","East Village"
"1004300010","1","430","10","11","2","112","EAST    3 STREET","MANHATTAN","10009","101908","40.724334","-73.98694","103","2","3002",,"East Village"
"1004310001","1","431","1","1","2","60","1 AVENUE","MANHATTAN","10009","194800","40.724905","-73.987243","103","2","32","1005759","East Village"
"1004310025","1","431","25","1","2","51","AVENUE A","MANHATTAN","10009","121406","40.723988","-73.985053","103","2","32","1005761","East Village"
"1004310031","1","431","31","1","2","43","AVENUE A","MANHATTAN","10009","120605","40.723746","-73.985226","103","2","32","1005762","East Village"
"1004320001","1","432","1","5","2","66","1 AVENUE","MANHATTAN","10009","780062","40.725047","-73.987138","103","2","32",,"East Village"
"1004410023","1","441","23","1","4","432","EAST   14 STREET","MANHATTAN","10009","56900","40.730846","-73.981328","103","2","34","1000000","East Village"
"1004417503","1","441","7503","1","2","421","EAST   13 STREET","MANHATTAN","10009","94773","40.730388","-73.982418","103","2","34","1087654","East Village"
"1004430005","1","443","5","1","4","28","2 AVENUE","MANHATTAN","10003","52497","40.7246","-73.990569","103","2","3602","1006080","East Village"
"1004450014","1","445","14","1","2","88","EAST    4 STREET","MANHATTAN","10003","114700","40.726082","-73.989202","103","2","38","1085556","East Village"
"1004467502","1","446","7502","1","2","99","EAST    3 STREET","MANHATTAN","10003","75782","40.724732","-73.987842","103","2","38","1006183","East Village"
"1004520002","1","452","2","1","2","162","2 AVENUE","MANHATTAN","10003","121503","40.729933","-73.986683","103","2","40","1006434","East Village"
"1004520006","1","452","6","1","2","170","2 AVENUE","MANHATTAN","10003","97896","40.730216","-73.986484","103","2","40","1006435","East Village"
"1004530011","1","453","11","2","2","304","EAST   12 STREET","MANHATTAN","10003","101800","40.730833","-73.985492","103","2","40","1082513","East Village"
"1004550001","1","455","1","1","4","222","2 AVENUE","MANHATTAN","10003","56756","40.732","-73.985185","103","2","40","1006510","East Village"
"1004550005","1","455","5","1","4","224","2 AVENUE","MANHATTAN","10003","102314","40.732082","-73.985127","103","2","40","1006511","East Village"
"1004550052","1","455","52","1","4","327","EAST   13 STREET","MANHATTAN","10003","91615","40.73133","-73.984644","103","2","40","1006535","East Village"
"1004560007","1","456","7","1","2","285","BOWERY","MANHATTAN","10003","234610","40.724307","-73.992532","103","2","3602","1087255","East Village"
"1004560027","1","456","27","1","2","11","2 AVENUE","MANHATTAN","10003","69970","40.724101","-73.990948","103","2","3602","1088698","East Village"
"1004570009","1","457","9","1","4","1","EAST    2 STREET","MANHATTAN","10003","156365","40.725465","-73.991879","103","2","3602","1086133","East Village"
"1004570028","1","457","28","1","2","21","2 AVENUE","MANHATTAN","10003","115187","40.724427","-73.990721","103","2","3602","1087698","East Village"
"1004580006","1","458","6","1","4","339","BOWERY","MANHATTAN","10003","90411","40.726162","-73.991868","103","2","3602","1006545","East Village"
"1004600001","1","460","1","1","2","1","COOPER SQUARE","MANHATTAN","10003","122689","40.727153","-73.991518","103","2","38","1006580","East Village"
"1004620001","1","462","1","1","4","41","COOPER SQUARE","MANHATTAN","10003","180000","40.728361","-73.99076","103","2","38","1006642","East Village"
"1004620004","1","462","4","1","4","3","TARAS SHEVCHENKO PL","MANHATTAN","10003","59732","40.728328","-73.990049","103","2","38",,"East Village"
"1004620007","1","462","7","1","4","6","TARAS SHEVCHENKO PL","MANHATTAN","10003","51300","40.728602","-73.989847","103","2","38","1006644","East Village"
"1004620035","1","462","35","1","2","223","EAST    6 STREET","MANHATTAN","10003","91680","40.727759","-73.989378","103","2","38","1084755","East Village"
"1004627501","1","462","7501","1","2","24","EAST    7 STREET","MANHATTAN","10003","54745","40.728446","-73.989234","103","2","38","1084906","East Village"
"1004649006","1","464","9006","1","4","29","3 AVENUE","MANHATTAN","10003","59815","40.729793","-73.989703","103","2","38","1006737","East Village"
"1004650001","1","465","1","1","4","31","3 AVENUE","MANHATTAN","10003","146583","40.729807","-73.989692","103","2","38","1006764","East Village"
"1004660005","1","466","5","1","2","55","3 AVENUE","MANHATTAN","10003","71356","40.730995","-73.98884","103","2","40","1006807","East Village"
"1004670001","1","467","1","1","4","67","3 AVENUE","MANHATTAN","10003","337600","40.731415","-73.988533","103","2","40","1006826","East Village"
"1004670022","1","467","22","1","2","226","EAST   12 STREET","MANHATTAN","10003","56845","40.731484","-73.987032","103","2","40","1006834","East Village"
"1004670025","1","467","25","1","2","232","EAST   12 STREET","MANHATTAN","10003","65602","40.731454","-73.986957","103","2","40","1006835","East Village"
"1004680001","1","468","1","1","2","87","3 AVENUE","MANHATTAN","10003","92304","40.732055","-73.988075","103","2","40","1006851","East Village"
"1004690030","1","469","30","1","2","223","2 AVENUE","MANHATTAN","10003","63158","40.732129","-73.98512","103","2","40","1006906","East Village"
"1004697502","1","469","7502","1","2","105","3 AVENUE","MANHATTAN","10003","120945","40.732502","-73.987743","103","2","40","1066698","East Village"
"1004697505","1","469","7505","0","2","123","3 AVENUE","MANHATTAN","10003","64031","40.732977","-73.986841","103","2","40","1088500","East Village"
"1004730001","1","473","1","1","4","462","BROADWAY","MANHATTAN","10013","120900","40.720978","-74.00053","102","1","45","1079877","SoHo-TriBeCa-Civic Center-Little Italy"
