"filed","application","calendar","section","street_number","street_name","borough","borough_code","block","lots","zoning_district","cb","project_description","status","decisions_url","date","postcode","latitude","longitude","council_district","census_tract","bin","bbl","nta","location_1"
"2012-02-14T00:00:00.000","SOC","808-55-BZII","11-41","35-04","Bell Boulevard","Queens","4","6169","6","C2-2/R4","11","Pursuant to ZR 11-411 for an Extension of Term for the continued operation of a gasoline service station (Gulf) with accessory convenience store which expired on March 27, 2012; Waiver of the Rules. C2-2/R4 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/808-55-BZII.pdf","2012-05-15T00:00:00.000","11361","40.768802","-73.773685","19","1123","4136456","4061690006","Bayside-Bayside Hills","(40.768802, -73.773685)"
"2018-11-13T00:00:00.000","BZ","2018-177-BZ","73-622","2061","Ocean Parkway","Brooklyn","3","7109","0064","R5","15","Special Permit (§73-622) to permit the enlargement of an existing two-family to be converted to a single-family home, contrary to floor area (§23-142); side yard requirements (§§23-461 & 23-48) and less than the required rear yard (§23-47). R5 (Special Ocean Parkway) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2018-177-BZ.pdf","2020-01-14T00:00:00.000","11223","40.598783","-73.96565","47","394","3192052","3071090064","Homecrest","(40.598783, -73.96565)"
"2011-07-18T00:00:00.000","SOC","187-08-BZII","72-01 & 72-22","1247","38th Street","Brooklyn","3","5295","52 & 56","M1-1/R6B","12","Amendment to a variance (§72-21) to allow a five-story school (Congregation & Yeshiva Maschzikei Hadas) to add a sub-cellar level, add additional floor area, increase in lot coverage and building heights, and additional interior changes.  M1-2/R6B zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/187-08-BZII.pdf","2011-12-06T00:00:00.000","11218","40.641886","-73.986852","39","226","3000000","3052950052","Borough Park","(40.641886, -73.986852)"
"2016-11-10T00:00:00.000","Appeal","2016-4320-A","GCL 36","211","Avidita Place","Staten Island","5","3019","405","R3-2","1","Proposed construction of a single family residence not fronting on a legally mapped street, contrary to General City Law 36 R3-2 zoning districtMount Monresa","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4320-A.pdf","2020-02-25T00:00:00.000",,,,,,,,,
"1998-10-16T00:00:00.000","SOC","182-96-BZ","Extension of Time","139","Nassau Avenue","Brooklyn","3","2650","35","C1-3 IN R6","1","Reopening for an extension of time to obtain a certificate of occupancy which expired September 16, 1998.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/182-96-BZ.pdf","1999-09-28T00:00:00.000","11222","40.724707","-73.947994","33","571","3066255","3026500035","Greenpoint","(40.724707, -73.947994)"
"2005-12-28T00:00:00.000","BZY","423-05-BZY","11-332","27","Tessa Court","Staten Island","5","616","1","R3A","1","Proposed extension of time to renew building permits and complete construction of a development pursuant to Z.R. 11-332.  Prior R3-2 zoning district.  Current R3-A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/423-05-BZY.pdf","2006-05-16T00:00:00.000","10304","40.621154","-74.086002","49","33","5148960","5006160012","Grymes Hill-Clifton-Fox Hills","(40.621154, -74.086002)"
"2009-08-12T00:00:00.000","BZY","241-09-BZY","11-332","87-26","175th Street","Queens","4","9830","41","R4-1","12","Extension of time to complete construction of a minor development (§11-332) commenced under the prior R6 Zoning district. R4-1 Zoning District.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/241-09-BZY.pdf","2009-12-08T00:00:00.000","11432","40.71131","-73.787609","27","462","4595377","4098307501","Jamaica","(40.71131, -73.787609)"
"2004-09-15T00:00:00.000","Appeal","312-04-A","GCL 36","14","Letty Court","Staten Island","5","1188","115","R3A","1","Proposed building not fronting on a legally mapped street, is contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/312-04-A.pdf","2005-04-12T00:00:00.000","10303","40.63456","-74.153967","49","223","5148212","5011880115","Mariner's Harbor-Arlington-Port Ivory-Graniteville","(40.63456, -74.153967)"
"2012-06-08T00:00:00.000","Appeal","176-12-A","Administrative Appeal",,"Bruckner Boulevard & Hunt","Bronx","2","2734","30","M1-2 (HP)","2","Appeal challenging the Department of Building's determination that signs located on railroad properties are subject to New York City signage regulation.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/176-12-A.pdf","2013-01-29T00:00:00.000",,,,,,,,,
"2005-12-22T00:00:00.000","Appeal","368-05-A","Common Law Vesting","400","15th Street","Brooklyn","3","1104","27","R6B (fromer","7","An appeal seeking a determination that the owner of said premises has acquired a common law vested rights to continue development commenced under the prior Zoning R6.  New Zoning District is R6B as of November 16, 2005.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/368-05-A.pdf","2006-06-20T00:00:00.000","11215","40.662565","-73.983124","39","149","3418315","3011047508","Park Slope-Gowanus","(40.662565, -73.983124)"
"2006-11-21T00:00:00.000","Appeal","305-06-A","GCL 36","9","Roosevelt Walk","Queens","4","16350","p/o 400","R4","14","Proposed reconstruction and enlargement of an existing one family dwelling not fronting on a mapped street, Roosevelt Walk, contrary to Article 3, Section 36 of the General City Law.  R4 Zoning District.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/305-06-A.pdf","2007-03-06T00:00:00.000","11697","40.558436","-73.923414","32","91601","4466630","4163500400","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","(40.558436, -73.923414)"
"1998-06-22T00:00:00.000","Appeal","231-98-A","GCL 35","60","Louise Lane","Staten Island","5","687","305","R1-2","2","Proposed pool house and in-ground pool, accessory to a one family dwelling, located in the bed of a mapped street is contrary to Section 35 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/231-98-A.pdf","1998-10-27T00:00:00.000","10301","40.605072","-74.108634","50","177","5017169","5006870305","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","(40.605072, -74.108634)"
"2009-09-04T00:00:00.000","BZ","256-09-BZ","72-21","101-05","Astoria Boulevard","Queens","4","1659","51,53,56","R3-2","3","Variance (§72-21) to legalize three existing homes, contrary to front yard (§23-45) and rear yard (§23-47) regulations.  R3-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/256-09-BZ.pdf","2010-08-17T00:00:00.000","11369","40.761791","-73.868102","21","367","4594978","4016590053","East Elmhurst","(40.761791, -73.868102)"
"2003-12-29T00:00:00.000","BZ","403-03-BZ","72-21","1267","60th Street","Brooklyn","3","5711","149","M1-1","12","Variance (§72-21) to permit the proposed three story (3) plus attic building, to contain three residential units, located in an M1-1 zoning district, is contrary to Z.R. §42-00.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/403-03-BZ.pdf","2005-12-06T00:00:00.000","11219","40.629357","-73.999373","44","192","3000000","3057110048","Borough Park","(40.629357, -73.999373)"
"2008-07-10T00:00:00.000","Appeal","183-08-A","GCL 35","3242","Schley Avenue","Bronx","2","5490","110","C3A","10","Proposed construction of Four three family homes and parking lot located within the bed of mapped  street ( Shore Drive)  contrary to General City Law Section 35. C3A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/183-08-A.pdf","2009-04-28T00:00:00.000","10465","40.827417","-73.813963","13","160","2000000","2054900007","Schuylerville-Throgs Neck-Edgewater Park","(40.827417, -73.813963)"
"1998-02-18T00:00:00.000","SOC","810-77-A","Extension of Term","136/146","Madison Avenue","Manhattan","1","861","15","C5-2","4","Reopening for an extension of term of variance which expired January 24, 1998.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/810-77-A.pdf","1998-05-19T00:00:00.000",,,,,,,,,
"2001-01-18T00:00:00.000","BZ","20-01-BZ","72-21","137","Taaffe Place","Brooklyn","3","1897","1","M1-1","3","Variance (§72-21) to permit the proposed construction of a four story, 3-unit residential building (use group 2) located in an M1-1 zoning district, which is contrary to Z.R. §42-00.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/20-01-BZ.pdf","2001-07-10T00:00:00.000","11205","40.694698","-73.960271","33","1237","3388048","3018977505","Bedford","(40.694698, -73.960271)"
"2000-11-02T00:00:00.000","BZ","265-00-BZ","72-21","44","West 106th Street","Manhattan","1","1841","45","R8","7","Variance (§72-21) to permit in an R8 zoning district,  the construction of a five family residential building which exceeds the number of permitted dwelling units and the lot coverage requirements contrary to Z.R. §§23-145, 23-32 and 23-33.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/265-00-BZ.pdf","2001-04-03T00:00:00.000","10025","40.798535","-73.961217","7","189","1086062","1018417502","Upper West Side","(40.798535, -73.961217)"
"2010-06-22T00:00:00.000","SOC","1715-61-BIII","11-41","129-02","Guy R. Brewer Boulevard","Queens","4","2276","59","R3X","12","Extension of Term (§11-411) for a dry cleaning establishment (UG 6A), which expired on June 5, 2007; Extension of Time to obtain a certificate of occupancy, which expired on December 14, 2000; Waiver of the Rules.  R3X zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/1715-61-BIII.pdf","2010-09-14T00:00:00.000","11434","40.677161","-73.778549","28","294","4266158","4122760059","Springfield Gardens North","(40.677161, -73.778549)"
"2017-08-17T00:00:00.000","BZ","2017-243-BZ","11-41","29-16","Francis Lewis Boulevard","Queens","4","4938","1","R2A","7","Re-instatement (§11-411) of a previously approved variance which permitted the operation of an Automotive Service Station (UG 16B) which expired on December 26, 2015; Amendment to permit the addition of a convenience store within the existing building and permit the operation of a U-Haul rental establishment; Waiver of the Rules.  R2A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-243-BZ.pdf","2019-10-29T00:00:00.000","11358","40.770216","-73.793031","19","1139","4111794","4049380001","Auburndale","(40.770216, -73.793031)"
"2015-07-06T00:00:00.000","Appeal","149-15-A","GCL 36","218","Cheevers Lane","Staten Island","5","7792","0317","R1-2","3","Proposed construction for fifteen single family residential homes not fronting on a legally mapped street, pursuant to Article 3 Section 36 of the General City Law, located within an R1-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/149-15-A.pdf","2016-03-22T00:00:00.000","10307","40.513289","-74.231895","51","24401","5000000","5077920317","Charleston-Richmond Valley-Tottenville","(40.513289, -74.231895)"
"2013-08-06T00:00:00.000","BZ","229-13-BZ","73-36","3779-3861","Nostrand Avenue","Brooklyn","3","7446","1","C2-2(R3-2)","15","Special Permit (§73-36) to allow a physical culture establishment (Blink Fitness) within an existing commercial building.  C2-2/R3-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/229-13-BZ.pdf","2013-11-26T00:00:00.000","11235","40.59137","-73.940129","48","596","3204766","3074460001","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","(40.59137, -73.940129)"
"2014-05-14T00:00:00.000","Appeal","59-09-AII","Common Law Vesting","103","Santa Monica Lane","Staten Island","5","6979","68","R3-2 (SSRD)","3","Application to permit an extension of time to complete construction and obtain a certificate of occupancy under the previously granted Common Law vested rights for a residential development approved under the prior zoning district regulations. R3-2(SSRD) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/59-09-AII.pdf","2014-10-21T00:00:00.000","10309","40.535956","-74.212287","51","20803","5148672","5069790068","Rossville-Woodrow","(40.535956, -74.212287)"
"2014-08-15T00:00:00.000","Appeal","196-14-A","GCL 36","26","Winslow Place","Staten Island","5","6373","145","R3-2(SRD)","3","Proposed construction of buildings that do not front on a legally mapped pursuant to Section 36 ,Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/196-14-A.pdf","2015-02-24T00:00:00.000","10312","40.538038","-74.17173","51","176","5164748","5063730145","Annadale-Huguenot-Prince's Bay-Eltingville","(40.538038, -74.17173)"
"2016-02-24T00:00:00.000","SOC","163-04-BZV","73-11","671/99","Fulton Street","Brooklyn","3","2096","66, 69","C2-4 (R7A)","2","Extension of time to obtain a certificate of occupancy for a previously granted physical culture establishment (Crunch Fitness) which expired on October 29, 2014; Waiver of the Rules.  C2-4/R7A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/163-04-BZV.pdf","2017-07-11T00:00:00.000",,,,,,,,,
"2005-08-15T00:00:00.000","Appeal","192-05-A","GCL 35","12-09","116th Street","Queens","4","4023","44 & 45","R-4","7","Proposed construction of a two - two story, two family dwellings, which lies partially within the bed of a mapped street, is contrary to  Section 35, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/192-05-A.pdf","2006-01-10T00:00:00.000","11356","40.787022","-73.851372","19","929","4538333","4040370045","College Point","(40.787022, -73.851372)"
"2017-01-13T00:00:00.000","BZ","2017-12-BZ","73-36","750","Grand Street","Brooklyn","3","2789","11","C4-4A","1","Special Permit (§73-36) to operate a physical culture establishment (Absolute Power) within the cellar of an existing building. C4-4A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-12-BZ.pdf","2019-06-11T00:00:00.000","11211","40.711716","-73.943041","34","495","3069610","3027890011","East Williamsburg","(40.711716, -73.943041)"
"2007-04-03T00:00:00.000","BZ","75-07-BZ","73-36","174","Hudson Street","Manhattan","1","220","31","M1-5/TMU","1","Special Permit (§73-36) to permit a cellar and on the first floor of six-story building, a Physical Culture and Health Establishment.  The Premises are located within an M1-5 zoning district within the Special Tribeca Mixed Use District (Area B1), and in the Tribeca North Historic District.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/75-07-BZ.pdf","2007-06-19T00:00:00.000","10013","40.722374","-74.00815","1","33","1002850","1002200031","SoHo-TriBeCa-Civic Center-Little Italy","(40.722374, -74.00815)"
"2003-08-27T00:00:00.000","BZ","281-03-BZ","72-21","211-50","94th Road","Queens","4","10546","100","R2","13","Variance (§72-21) to permit the proposed construction of a two-story, semi-detached, two family residence, located in an R-2 zoning district, which does not comply with the zoning requirements for zoning district, number of dwelling units, floor area, floor area ratio, and open space ratio, is contrary to Z.R. §23-22, §23-141 (a) and §23-141.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/281-03-BZ.pdf","2004-12-07T00:00:00.000","11428","40.716558","-73.747233","23","542","4596199","4105460100","Queens Village","(40.716558, -73.747233)"
"2017-01-20T00:00:00.000","BZ","2017-20-BZ","72-21","550","5th Avenue","Brooklyn","3","1041","7501","R6B & C4-3A","6","Variance (§72-21) to permit legalization of a Physical Cultural Establishment (Harbor Fitness) on a portion of the cellar and first floors contrary to ZR §§22-10 & 32-10.  R6B & C4-3A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-20-BZ.pdf","2019-07-16T00:00:00.000","11215","40.665662","-73.989244","39","141","3023674","3010417501","Park Slope-Gowanus","(40.665662, -73.989244)"
"2009-04-15T00:00:00.000","Appeal","77-09-A","Common Law Vesting","23","Moreno Court","Staten Island","5","6979","104","R3-2 (SSRD)","3","An appeal seeking a determination that the owner has acquired a common law vested right to continue development commenced under the prior zoning district regulations. R3-2 (SSRD) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/77-09-A.pdf","2010-04-13T00:00:00.000","10309","40.535548","-74.213117","51","20803","5148690","5069790104","Rossville-Woodrow","(40.535548, -74.213117)"
"2003-11-24T00:00:00.000","SOC","519-57-BZ","11-41","2071","Victory Boulevard","Staten Island","5","462","35","C2-1 IN R3-2","1","§11-411 & §11-412 Extension of term of variance which expired June 19, 2003 and for an amendment to permit the legalization of the conversion of an existing salesroom area to an accessory convenience store of an existing automotive service station previously granted by the Board.  Located in a C2-1/R3-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/519-57-BZ.pdf","2004-09-28T00:00:00.000","10314","40.612439","-74.132446","50","18901","5012402","5004620035","Westerleigh","(40.612439, -74.132446)"
"2004-04-13T00:00:00.000","BZ","156-04-BZ","72-21","9712","Flatlands Avenue","Brooklyn","3","8205","40","R5","18","Variance (§72-21) to permit the legalization of an existing insurance brokerage business, Use Group 6, located in an R5 zoning district, which is contrary to Z.R. §22-00.","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/156-04-BZ.pdf","2005-01-11T00:00:00.000","11236","40.643787","-73.900456","46","988","3230134","3082050040","Canarsie","(40.643787, -73.900456)"
"2002-11-04T00:00:00.000","BZ","327-02-BZ","72-21","82","Union Street","Brooklyn","3","341","18","M1-1","6","Variance (§72-21) to permit the proposed erection of a four story, four family residence, Use Group 2, located in an M1 1 zoning district,  is contrary to Z.R. §42 00.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/327-02-BZ.pdf","2005-07-12T00:00:00.000","11231","40.684678","-74.004067","39","51","3413774","3003410018","Carroll Gardens-Columbia Street-Red Hook","(40.684678, -74.004067)"
"2005-10-06T00:00:00.000","Appeal","300-05-A","GCL 36","995","Bayside","Queens","4","16350","300","R4","14","Proposed reconstruction and enlargement of an existing one family dwelling, not fronting on mapped street, is contrary to Section 36, Article 3 of  the General City Law and the upgrade of an existing private disposal system is contrary to the Buildings Department Policy.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/300-05-A.pdf","2006-02-07T00:00:00.000","11697","40.561103","-73.918509","32","91601","4465498","4163500300","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","(40.561103, -73.918509)"
"2014-05-14T00:00:00.000","Appeal","89-09-AII","Common Law Vesting","140","El Camino El Camino LoopL","Staten Island","5","6979","128","R3-2 (SSRD)","3","Application to permit an extension of time to complete construction and obtain a certificate of occupancy under the previously granted Common Law vested rights for a residential development approved under the prior zoning district regulations. R3-2(SSRD) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/89-09-AII.pdf","2014-10-21T00:00:00.000",,,,,,,,,
"2016-12-06T00:00:00.000","Appeal","2016-4374-A","GCL 36","405","Fourberie Lane","Staten Island","5","3019","226","R3-2","1","Proposed construction of a single family residence, not fronting on a legally mapped street, contrary to General City Law 36.  R3-2 zoning district. Mount Monresa","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4374-A.pdf","2020-02-25T00:00:00.000",,,,,,,,,
"2012-09-21T00:00:00.000","BZ","280-12-BZ","73-622","1249","East 28th Street","Brooklyn","3","7646","26","R2","14","Special Permit (§73-622) for the enlargement of an existing single family home, contrary to floor area, open space (§23-141); side yards (§23-461) and less than the required rear yard (§23-47). R2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/280-12-BZ.pdf","2013-03-05T00:00:00.000","11210","40.620606","-73.947661","45","748","3209492","3076460026","Midwood","(40.620606, -73.947661)"
"2004-09-13T00:00:00.000","BZY","309-04-BZY","11-331","65","North Burgher Avenue","Staten Island","5","158","173","R3A","1","Application to extend time to complete construction for a major development as per Z.R. §11 331.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/309-04-BZY.pdf","2005-06-14T00:00:00.000","10310","40.639781","-74.11545","49","97","5151123","5001580173","West New Brighton-New Brighton-St. George","(40.639781, -74.11545)"
"2016-12-15T00:00:00.000","Appeal","2016-4466-A","Administrative Appeal","10002","Farragut Road","Brooklyn","3","8169","31","C8-1","18","Application seeking an interpretive appeal of the NYC Department of Buildings interpretation that Regulated Medical Waste transshipment use at the premises constitutes a Use Group 18 use pursuant to ZR §42-15.  The applications seeks confirmation that such use constitutes a Use Group 16 pursuant to ZR §32-25.  C8-1 zoning district.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4466-A.pdf","2017-03-10T00:00:00.000","11236","40.648215","-73.90153","42","974","3407060","3081690031","Canarsie","(40.648215, -73.90153)"
"2003-02-27T00:00:00.000","SOC","132-92-BZII","Extension of Term/Amendment/Wa","3948-52","Amboy Road","Staten Island","5","5142","22","C1-1 IN R3-1","3","Extension of Term/Amendment/Waiver-To allow day care use in the cellar of the subject premises in conjunction with lessening of the approved banquet hall use.  C1-1/R3-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/132-92-BZII.pdf","2004-02-03T00:00:00.000","10308","40.551096","-74.149763","51","13203","5107661","5051420022","Great Kills","(40.551096, -74.149763)"
"2014-08-15T00:00:00.000","BZ","188-14-BZ","72-21","73","Longstreet Avenue","Bronx","2","5522","154","C3A/LDGM","10","Variance (§72-21) to allow for the development of five two family homes to be sub-divided in five zoning lots located within a C3A/LDGM zoning district.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/188-14-BZ.pdf","2017-07-31T00:00:00.000","10465","40.814631","-73.803359","13","118","2000000","2055240158","Schuylerville-Throgs Neck-Edgewater Park","(40.814631, -73.803359)"
"2016-03-31T00:00:00.000","Appeal","2016-4157-A","GCL 36","9","Montana Court","Staten Island","5","1196","198","R3A","1","To permit the proposed development of a one family home, contrary to Article 3 Section 36 of the General City Law. R3A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4157-A.pdf","2016-09-20T00:00:00.000","10303","40.631004","-74.154586","49","231","5166341","5011960198","Mariner's Harbor-Arlington-Port Ivory-Graniteville","(40.631004, -74.154586)"
"2004-06-22T00:00:00.000","SOC","739-76-BZV","Extension of Term/Waiver","212-95","26th Avenue","Queens","4","5900","2","C4-1","7","Extension of Term of a previously approved Special Permit permitting, in an existing shopping center, the conversion of a retail store to an amusement arcade","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/739-76-BZV.pdf","2004-10-26T00:00:00.000","11360","40.778374","-73.776949","19","99704","4537937","4059000002","Ft. Totten-Bay Terrace-Clearview","(40.778374, -73.776949)"
"2015-07-23T00:00:00.000","Appeal","205-06-AIII","Common Law Vesting","154","Beach 6th Street","Queens","4","15609","58","R4-A","14","Extension of time to complete construction and obtain a Certificate of Occupancy for a previously-granted Common Law Vesting which expires on November 15, 2015.  R4A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/205-06-AIII.pdf","2016-01-22T00:00:00.000","11691","40.59562","-73.741094","31","101002","4616961","4156090061","Far Rockaway-Bayswater","(40.59562, -73.741094)"
"2012-04-06T00:00:00.000","Appeal","85-12-A","Administrative Appeal","50","East 153rd Street","Bronx","2","2539","132","M1-1","4","Appeal from determination of the Department of Buildings regarding right to maintain existing advertising signs. M1-1 zoning district.","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/85-12-A.pdf","2013-01-15T00:00:00.000","10451","40.825588","-73.929144","8","63","2003573","2025390132","West Concourse","(40.825588, -73.929144)"
"2016-09-01T00:00:00.000","BZ","2016-4244-BZ","73-44","263-279","South 5th Street","Brooklyn","3","2447","13, 19, 35, 36, 41 & 135","C4-3","1","Special Permit (§73-44) for the reduction in parking for commercial office (UG 6) uses  in Parking Requirement Category B1 . C4-3 zoning districts","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4244-BZ.pdf","2017-03-21T00:00:00.000","11211","40.709365","-73.958289","34","525","3323538","3024470035","North Side-South Side","(40.709365, -73.958289)"
"2000-05-08T00:00:00.000","SOC","338-98-BZII","Extension of Time","901-949","East 107th Street","Brooklyn","3","8215","22","R5","18","Reopeniog for an extension of time to complete construction and to obtain certificate of occupancy which expired May 11, 2000.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/338-98-BZII.pdf","2000-07-25T00:00:00.000","11236","40.6482","-73.892997","46","984","3230692","3082150022","Canarsie","(40.6482, -73.892997)"
"2014-04-18T00:00:00.000","Appeal","61-14-A","GCL 36","11","Massachusetts Street Sout","Staten Island","5","7936","3 tent)","R3X(SRD)","3","Proposed construction of a two-story two family dwelling located within the bed of unmapped street, contrary to Article 3 Section 36 of the General City law.  R3X (SRD) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/61-14-A.pdf","2014-12-09T00:00:00.000","10307","40.502719","-74.250384","51","24402","5164127","5079360003","Charleston-Richmond Valley-Tottenville","(40.502719, -74.250384)"
"2011-06-09T00:00:00.000","Appeal","83-11-A","MDL","159","West 78th Street","Manhattan","1","1150","8","R8B","7","Appeal pursuant to §310 of the Multiple Dwelling Law (MDL) to allow for a one-story enlargement of a four-story building, contrary to Multiple Dwelling Law §171(2)(f). R8B zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/83-11-A.pdf","2012-08-14T00:00:00.000","10024","40.781955","-73.977587","6","165","1030239","1011500008","Upper West Side","(40.781955, -73.977587)"
"2012-09-17T00:00:00.000","SOC","699-46-BZ","11-41","224-01","North Conduit Avenue","Queens","4","13088","0044","R3X","13","Amendment (§11-412) of a previously approved variance which permitted the operation of an automotive service station (UG 16B) with accessory use.  The amendment seeks to convert existing service bays to a convenience store, increase the number of pump islands, and permit a drive-thru to the proposed convenience store.  R3X zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/699-46-BZ.pdf","2013-11-19T00:00:00.000","11413","40.666405","-73.752001","31","682","4281210","4130880044","Laurelton","(40.666405, -73.752001)"
"2015-08-27T00:00:00.000","BZ","201-15-BZ","73-53","218","57th Street","Brooklyn","3","845","13 &66","R6B & M1-2","7","Special Permit 73-53: to permit the enlargement of a one-story non-conforming warehouse building into a five story building containing parking, office space and residential use which exceeds the allowable commercial floor area, located within an R6B & M1-2 zoning district.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/201-15-BZ.pdf","2017-03-28T00:00:00.000","11220","40.644806","-74.02041","38","22","3015578","3008450013","Sunset Park West","(40.644806, -74.02041)"
"2008-07-14T00:00:00.000","BZ","190-08-BZ","72-21","41-43","Bond Street","Manhattan","1","529","29,30","2","2","Variance (§72-21) to allow a nine (9) story residential building (UG 2) containing eight (8) dwelling units; contrary to use regulations (§42-10).  M1-5B district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/190-08-BZ.pdf","2009-01-13T00:00:00.000","10012","40.726121","-73.993077","1","5502","1088881","1005297509","West Village","(40.726121, -73.993077)"
"2014-02-11T00:00:00.000","BZ","29-14-BZ","73-622","1255","East 27th Street","Brooklyn","3","7645","25","R2","14","Special Permit (§73-622) for the enlargement of an existing single family home contrary to floor area and open space (ZR 23-14a); side yards (ZR 23-461) and less than the required rear yard (ZR 23-47).  R2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/29-14-BZ.pdf","2015-11-17T00:00:00.000","11210","40.620403","-73.948568","45","748","3209436","3076450025","Midwood","(40.620403, -73.948568)"
"2010-04-22T00:00:00.000","SOC","677-53-BZ","11-41","61-26/30","Fresh Meadow Lane","Queens","4","6901","48","R4/C2-2","8","Extension of Term (§11-411) of a previously granted Variance permitting the operation of a UG16 Auto Body Repair Shop (Carriage House) with incidental painting and spraying which expired on March 24, 2007; Extension of Time to Obtain a Certificate of Occupancy which expired on January 13, 1999; Amendment (§11-412) to enlarge the building 1076.2 square feet; Waiver of the Rules. R4/C2-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/677-53-BZ.pdf","2011-10-18T00:00:00.000",,,,,,,,,
"2015-10-08T00:00:00.000","Appeal","241-15-A","GCL 36","102-16","Dunton Court","Queens","4","14240","10",,"14","Proposed construction of buildings that do not front on a legally mapped street pursuant to Section 36 Article 3 of the General City Law. R3-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/241-15-A.pdf","2019-04-23T00:00:00.000",,,,,,,,,
