"uniqueid","inspectionid","inspectiondate","businessname","typeofbusiness","borough","location","question1","question2","_2_option1","_2_option2","_2_ticketnumber","_2_novcode","_2_novnumber","question3","_3_option1","_3_option2","_3_ticketnumber","_3_novcode","_3_novnumber","question4","_4_option1","_4_option2","_4_option3","_4_option4","_4_option5","_4_option6","_4_ticketnumber","_4_novcode","_4_novnumber","question5","_5_option1","_5_option2","_5_option3","_5_option4","_5_option5","_5_option6","_5_option7","_5_ticketnumber","_5_novcode","_5_novnumber","complaintnumber"
"18014","130128","2020-02-14T12:58:54.000Z","SALSA MEXICAN CUISINE","Other (Please specify)","Bronx","677 Morris Park Ave 10462","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6031","130127","2020-02-14T12:56:35.000Z","JACKSON HEIGHTS HALAL GYRO KING","Food Establishment","Queens","74-06 37th Rd 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6035","130126","2020-02-14T12:47:47.000Z","AREPA LADY","Food Establishment","Queens","77-02 Roosevelt Ave 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5999","130125","2020-02-14T12:41:50.000Z","INDIAN TAJ","Food Establishment","Queens","37-25 74th Street 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3210","130124","2020-02-14T12:39:29.000Z","Green Olive","Food Establishment","Bronx","716 Morris Park Avenue 10462","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3243","130123","2020-02-14T12:34:41.000Z","PrimAvenuera Pizza","Food Establishment","Bronx","761 Morris Park Avenue 10462","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18029","130122","2020-02-14T12:33:17.000Z","HAPPY GARDEN","Other (Please specify)","Bronx","706 Morris Park Ave 10462","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18028","130121","2020-02-14T12:09:02.000Z","MX & DELI","Other (Please specify)","Bronx","1761 Bronxdale Ave 10462","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6040","130120","2020-02-14T12:04:37.000Z","KITCHEN 79","Food Establishment","Queens","37-70 79th St 11372","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6462","130119","2020-02-14T11:56:01.000Z","HEALTHY FRESH","Food Establishment","Bronx","1033 Morris Park Ave 10461","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7211","130118","2020-02-14T11:27:33.000Z","PIZZA PALACE CAFÉ","Food Establishment","Queens","78-17 ROOSEVELT AVENUE 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18672","130117","2020-02-14T11:25:25.000Z","Wendy's","Food Establishment","Bronx","2703 E Tremont Ave 10461","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6011","130116","2020-02-13T16:43:46.000Z","COATZINGO RESTAURANT","Food Establishment","Queens","79-11 Roosevelt Ave 11372","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6314","130115","2020-02-13T16:38:07.000Z","KIN ASIAN BISTRO","Food Establishment","Manhattan","507 E. 6 Street 10009","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2503","130114","2020-02-13T16:32:21.000Z","Black Iron Burger","Food Establishment","Manhattan","540 E. 5 Street 10009","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18276","130113","2020-02-13T16:22:28.000Z","Cositas Ricas Panaderia - Restaurante","Food Establishment","Queens","7919 Roosevelt Ave 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2445","130112","2020-02-13T16:08:44.000Z","Sunny & Annie Deli","Food Establishment","Manhattan","94 Avenue B 10009","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,"Yes",,,,"1-002445-02132020-581551264305","DF3","206242823","Yes",,,,,,,,,,,
"5996","130111","2020-02-13T16:06:14.000Z","HORNADO ECUATORIANO","Food Establishment","Queens","76-18 Roosevelt Ave 11373","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3242","130110","2020-02-13T15:55:49.000Z","Golden Eagle","Food Establishment","Bronx","975 Morris Park Avenue 10462","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6329","130109","2020-02-13T15:49:06.000Z","GRUPPO THIN CRUST PIZZA","Food Establishment","Manhattan","98 Avenue B 10009","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3667","130108","2020-02-13T15:38:07.000Z","Taqueria","Food Establishment","Queens","76-05 Roosevelt Avenue 11372","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2444","130107","2020-02-13T15:35:46.000Z","Avenue B Best","Food Establishment","Manhattan","60 Avenue B 10009","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17958","130106","2020-02-13T15:31:37.000Z","THE EMPANADA  SPOT","Other (Please specify)","Queens","76-17 Roosevelt Ave 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3666","130105","2020-02-13T15:30:44.000Z","Mama's Empanadas","Food Establishment","Queens","76-17 Roosevelt Avenue 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3668","130104","2020-02-13T15:26:01.000Z","Los Arrieros","Food Establishment","Queens","76-02 Roosevelt Avenue 11372","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2404","130103","2020-02-13T15:23:57.000Z","Bob White","Food Establishment","Manhattan","94 Avenue C 10009","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2524","130102","2020-02-13T15:04:22.000Z","Yoli","Food Establishment","Manhattan","274 E. 3 Street 10009","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6533","130101","2020-02-13T13:46:46.000Z","S & J DELI","Food Establishment","Bronx","1572 Williamsbridge Rd 10461","Yes","No","Yes",,,"DF6","206243135","No",,,"2-006533-02132020-496447102769","DG1","206243144","No","Yes",,,,,,"2-006533-02132020-496931017871","DF3","206243126","Yes",,,,,,,,,,,
"2421","130100","2020-02-13T13:41:56.000Z","China Wok","Food Establishment","Manhattan","63 Avenue D 10009","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,"Yes",,,,"1-002421-02132020-493594624484","DF3","206242805","Yes",,,,,,,,,,,
"3719","130099","2020-02-13T13:36:05.000Z","Hua Rong","Food Establishment","Queens","83-23 Broadway 11373","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3717","130098","2020-02-13T13:12:51.000Z","Elmhurst Famous Pizza","Food Establishment","Queens","83-07 Broadway 11373","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2422","130097","2020-02-13T13:11:16.000Z","Pizza Burger Gyro Restaurant Snack Bar","Food Establishment","Manhattan","15 Avenue D 10009","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3718","130096","2020-02-13T13:11:01.000Z","Sweet Yummy House","Food Establishment","Queens","83-13 Broadway 11373","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3714","130095","2020-02-13T12:45:37.000Z","Penang","Food Establishment","Queens","82-84 Broadway 11373","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7160","130094","2020-02-13T12:41:12.000Z","FU FAN & CHINA CHINESE & JAPANESE RESTAURANT INC.","Food Establishment","Queens","85-05 Whitney Ave 11373","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3713","130093","2020-02-13T12:37:50.000Z","Nusara Thai Kitchen","Food Establishment","Queens","82-80 Broadway 11373","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18019","130092","2020-02-13T12:21:07.000Z","EL NUEVO BOTTIO","Other (Please specify)","Bronx","20 Westchester Square 10461","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4004","130091","2020-02-13T12:02:31.000Z","New Chinatown","Food Establishment","Manhattan","11 Avenue D 10009","Yes","No",,"Yes",,"DF5","206242787","Yes",,,,,,"No",,,,,,,,,,"Yes",,,,,,,,,,,
"6913","130090","2020-02-13T11:56:34.000Z","NEW YORK BEST DELI & GRILL","Food Establishment","Bronx","73 Westchester Square 10461","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6482","130089","2020-02-12T16:30:43.000Z","LOS TRES POTRILLOS","Food Establishment","Queens","40-20 Junction Blvd 11368","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6507","130088","2020-02-12T16:28:26.000Z","LA POLLERA COLORADA III","Food Establishment","Queens","40-15 JUNCTION BLVD 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18649","130087","2020-02-12T16:22:02.000Z","Per La De Pacifico","Food Establishment","Queens","9551 Roosevelt Ave 11373","Yes","No","Yes",,,"DF5","206255978","No",,,"4-018649-02122020-590520181937","DF9","206255987","Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7181","130086","2020-02-12T16:21:03.000Z","HOME MADE TAQUERIA","Food Establishment","Queens","40-10 Junction Boulevard 11368","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,,,,,"4-007181-02122020-588630385823","DF3","206257399","Yes",,,,,,,,,,,
"3205","130085","2020-02-12T16:17:30.000Z","Quality Chef","Food Establishment","Bronx","1595 Williamsbridge Road 10461","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6000","130084","2020-02-12T15:02:56.000Z","DON ALEX RESTAURANT","Food Establishment","Queens","9504 37th Ave 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18010","130083","2020-02-12T14:01:49.000Z","ESTRELLITA 4 POBLANA","Other (Please specify)","Bronx","45 Williamsbridge Rd 10461","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3203","130082","2020-02-12T13:56:43.000Z","Estrellita","Food Establishment","Bronx","45 Westchester Square 10461","Yes","No","Yes",,,"DF6","206240513","No",,,"2-003203-02122020-502928584456","DG1","206240531","Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3648","130081","2020-02-12T13:40:32.000Z","Cafe 2000","Food Establishment","Queens","40-08 Junction Boulevard 11368","Yes","Yes",,,,,,"Yes",,,,,,"No",,,"Yes",,,,"4-003648-02122020-492328696215","DF3","206255969","Yes",,,,,,,,,,,
"3204","130080","2020-02-12T13:31:17.000Z","China Wok","Food Establishment","Bronx","1486 Williamsbridge Road 10461","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4766","130079","2020-02-12T13:29:11.000Z","M & R Deli","Food Establishment","Bronx","1486 Williamsbridge Rd 10461","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3646","130078","2020-02-12T13:07:37.000Z","Taste of Italy","Food Establishment","Queens","40-05 Junction Boulevard 11368","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6027","130077","2020-02-12T12:49:20.000Z","MI PEQUENO EL SALVADOR RESTAURANT","Food Establishment","Queens","94-16 37th Ave 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4393","130076","2020-02-11T16:42:27.000Z","Piccolo Cafe","Food Establishment","Manhattan","274 W 40th St 10018","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6672","130075","2020-02-11T16:37:47.000Z","KISS MY SLICE PIZZA","Food Establishment","Manhattan","274 W 40th St 10018","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3612","130074","2020-02-11T16:34:36.000Z","La Delicia Tropical","Food Establishment","Queens","93-16B 37 Avenue 11372","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6005","130073","2020-02-11T16:23:48.000Z","BARZOLA'S RESTAURANT III","Food Establishment","Queens","92-12 37th Ave 11372","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17792","130072","2020-02-11T16:22:29.000Z","VIETNAMESE RESTAURANT","Other (Please specify)","Manhattan","240 W 40th St 10018","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18332","130071","2020-02-11T16:16:03.000Z","Fresno Gourmet Deli II","Food Establishment","Manhattan","31 Avenue C 10009","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4476","130070","2020-02-11T16:14:39.000Z","Maj3sty Pizza & Diner","Food Establishment","Manhattan","31 Avenue C 10009","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3615","130069","2020-02-11T16:03:34.000Z","Sea Star","Food Establishment","Queens","91-21 37 Avenue 11372","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4141","130068","2020-02-11T15:59:31.000Z","Domino's","Food Establishment","Manhattan","227 W. 40 Street 10018","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3613","130067","2020-02-11T15:57:44.000Z","La Ruana Paisa","Food Establishment","Queens","92-03 37 Avenue 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2507","130066","2020-02-11T15:48:50.000Z","Rossy's Bakery","Food Establishment","Manhattan","242 E. 3 Street 10009","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18340","130065","2020-02-11T15:33:46.000Z","KC Gourmet Empanadas","Food Establishment","Manhattan","38 Avenue B 10009","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18333","130064","2020-02-11T15:26:30.000Z","Asian Taste","Food Establishment","Manhattan","199e E 3rd St 10009","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2359","130063","2020-02-11T15:25:11.000Z","China Wok","Food Establishment","Manhattan","199 E. 3 Street 10009","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6724","130062","2020-02-11T15:22:16.000Z","LENWICH","Food Establishment","Manhattan","202 W 40th St 10018","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2358","130061","2020-02-11T14:41:45.000Z","Solo Pizzeria","Food Establishment","Manhattan","27 Avenue B 10009","Yes","Yes",,,,,,"Yes",,,,,,"No",,,"Yes",,,,"1-002358-02112020-529056953684","DF3","206242924","Yes",,,,,,,,,,,
"754","130060","2020-02-11T14:30:26.000Z","Cho Dang Gol","Food Establishment","Manhattan","55 W. 35 Street 10018","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"755","130059","2020-02-11T14:28:24.000Z","Hyo Dong Gar","Food Establishment","Manhattan","51 W. 35 Street 10018","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3614","130058","2020-02-11T14:22:42.000Z","Azoguenita Bakery & Restaurant","Food Establishment","Queens","91-23 37 Avenue 11372","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,,,,,"4-003614-02112020-517626916415","DF4","206257370","Yes",,,,,,,,,,,
"756","130057","2020-02-11T14:22:08.000Z","Han Bat","Food Establishment","Manhattan","53 W. 35 Street 10018","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"757","130056","2020-02-11T14:20:38.000Z","Madangsol","Food Establishment","Manhattan","35 W. 35 Street 10018","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17545","130055","2020-02-11T14:19:13.000Z","MADANGSUI","Other (Please specify)","Manhattan","35 W 35th St 10001","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"758","130054","2020-02-11T14:17:41.000Z","Lena Latin Grill","Food Establishment","Manhattan","34 W. 35 Street 10001","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"759","130053","2020-02-11T14:16:47.000Z","Cafe Rustico II","Food Establishment","Manhattan","25 W. 35 Street 10018","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3616","130052","2020-02-11T13:55:57.000Z","La Puntilla","Food Establishment","Queens","91-17 37 Avenue 11372","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3618","130051","2020-02-11T13:36:26.000Z","Brisas Del Valle","Food Establishment","Queens","90-14 37 Avenue 11372","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3617","130050","2020-02-11T13:35:21.000Z","Mi Bella Puebla","Food Establishment","Queens","91-10 37 Avenue 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6320","130049","2020-02-11T13:22:35.000Z","CHOICE CLEANERS","Other (Please specify)","Manhattan","21 Avenue B 10009","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6683","130048","2020-02-11T13:21:14.000Z","CHOICE CLEANERS 7","Other (Please specify)","Manhattan","23 Avenue B 10009","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3620","130047","2020-02-11T13:20:12.000Z","New Sing Sheng","Food Establishment","Queens","89-05 37 Avenue 11372","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6339","130046","2020-02-11T13:10:46.000Z","IL POSTO ACCANTO RESTAURANT","Food Establishment","Manhattan","190 E 2nd St 10009","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17550","130045","2020-02-11T13:08:40.000Z","BALADE","Other (Please specify)","Manhattan","144 W 37th St 10018","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17548","130044","2020-02-11T13:07:15.000Z","ELIAS CINCO DE MAYO","Other (Please specify)","Manhattan","144 W 37th St 10018","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18374","130043","2020-02-11T12:34:30.000Z","Bravo Pizza","Food Establishment","Manhattan","107 W 37th St 10018","Yes","Yes",,,,,,"Yes",,,,,,"No",,,"Yes",,,,"1-018374-02112020-452708348273","DF3","206242246","Yes",,,,,,,,,,,
"6119","130042","2020-02-11T12:26:48.000Z","Garden Café Restaurant","Food Establishment","Queens","37-07  83rd Street 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3625","130041","2020-02-11T12:11:14.000Z","Las Margaritas","Food Establishment","Queens","83-22 37 Avenue 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17549","130040","2020-02-11T12:03:51.000Z","BEYOND SUSHI","Other (Please specify)","Manhattan","134 W 37th St 10018","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"616","130039","2020-02-11T12:01:18.000Z","Bravo Pizza","Food Establishment","Manhattan","1367 Broadway 10018","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"822","130038","2020-02-11T11:58:16.000Z","Just Salad","Food Establishment","Manhattan","134 W. 37 Street 10018","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"615","130037","2020-02-11T11:55:51.000Z","Mr. Broadway Kosher Deli","Food Establishment","Manhattan","1372 Broadway 10018","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2502","130036","2020-02-11T11:48:41.000Z","Zon","Food Establishment","Manhattan","443 E. 6 Street 10009","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3626","130035","2020-02-11T11:44:53.000Z","Thomas Pizza","Food Establishment","Queens","83-08 37 Avenue 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2501","130034","2020-02-11T11:34:15.000Z","Caravan of Dreams","Food Establishment","Manhattan","405 E. 6 Street 10009","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3627","130033","2020-02-11T11:26:44.000Z","Pollo A La Brasa Mario","Food Establishment","Queens","83-02 37 Avenue 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"824","130032","2020-02-11T11:17:49.000Z","Blacksmith Cafe & Delicatessen","Grocery","Manhattan","20 W. 37 Street 10018","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"832","130031","2020-02-10T16:43:32.000Z","Go Go Curry","Food Establishment","Manhattan","273 W. 38 Street 10018","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"829","130030","2020-02-10T16:35:12.000Z","Bonchon Chicken","Food Establishment","Manhattan","201 W. 38 Street 10018","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"830","130029","2020-02-10T16:32:23.000Z","Lazzara's Pizza","Food Establishment","Manhattan","221 W. 38 Street 10018","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6928","130028","2020-02-10T16:22:35.000Z","TEXAS CHICKEN & BURGERS","Food Establishment","Bronx","78 E Tremont Ave 10461","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6989","130027","2020-02-10T16:22:09.000Z","XIUN WEI","Food Establishment","Bronx","122-129 WESTCHESTER SQUARE 10461","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6985","130026","2020-02-10T16:21:09.000Z","TEXAS CHICKEN & BURGERS","Food Establishment","Bronx","78 WESTCHESTER SQUARE 10461","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6990","130025","2020-02-10T16:20:31.000Z","Moses Pizza","Food Establishment","Bronx","123 WESTCHESTER SQUARE 10461","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6988","130024","2020-02-10T16:13:58.000Z","WILLIAM'S CAFÉ","Food Establishment","Bronx","122 WESTCHESTER SQUARE 10461","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6114","130023","2020-02-10T16:12:37.000Z","La Abundancia","Food Establishment","Queens","88-26  37 Avenue 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4138","130022","2020-02-10T16:10:22.000Z","First & First Finest Deli","Food Establishment","Manhattan","18 1 Avenue 10009","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2302","130021","2020-02-10T16:07:16.000Z","V-Nam Cafe","Food Establishment","Manhattan","20 1 Avenue 10009","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7003","130020","2020-02-10T16:03:18.000Z","SPIEGEL","Food Establishment","Manhattan","26 1st Avenue 10009","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7002","130019","2020-02-10T15:59:28.000Z","LITTLE GIO'S PIZZA","Food Establishment","Manhattan","26 1st Avenue 10009","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4029","130018","2020-02-10T15:55:28.000Z","El Chivito Doro","Food Establishment","Queens","84-02 37 Avenue 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4430","130017","2020-02-10T15:51:31.000Z","Saw Shack","Food Establishment","Queens","84-22 37 Avenue 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3624","130016","2020-02-10T15:51:11.000Z","China King Restaurant","Food Establishment","Queens","84-22 37 Avenue 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2303","130015","2020-02-10T15:38:32.000Z","Lil Frankies Pizza","Food Establishment","Manhattan","19 1 Avenue 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"828","130014","2020-02-10T15:37:15.000Z","Fuel Grill","Food Establishment","Manhattan","112 W. 38 Street 10018","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6986","130013","2020-02-10T15:35:26.000Z","STOP N GO","Food Establishment","Bronx","134 WESTCHESTER SQUARE 10461","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6987","130012","2020-02-10T15:33:30.000Z","NATIONAL DINER","Food Establishment","Bronx","135 WESTCHESTER SQUARE 10461","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3660","130011","2020-02-10T15:30:22.000Z","La Pequena","Food Establishment","Queens","83-27 Roosevelt Avenue 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7176","130010","2020-02-10T15:10:48.000Z","LOS TRES POTRILLOS","Food Establishment","Queens","82-11 Roosevelt Ave 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
