"acct_id","alpha","acct_num","owner_name","last_visit_dt","last_full_insp_dt","last_insp_stat","prem_addr","bin","communitydistrict","citycouncildistrict","bbl","cent_latitude","cent_longitude","zipcode","borough","number","street","census_tract","nta"
"1387","N","35350214","17 STATE STREET LLC","2018-02-02T00:00:00.000","2018-02-02T00:00:00.000","APPROVAL","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1388","N","35350255","17 STATE STREET LLC","2018-02-02T00:00:00.000","2018-02-02T00:00:00.000","APPROVAL","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1389","N","35358993","17 STSTE STREET LLC","2016-01-06T00:00:00.000","2016-01-06T00:00:00.000","APPROVAL","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1390","AA","35391267","17 STATE STREET LLC","2015-12-30T00:00:00.000","2015-12-30T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1391","AA","35393370","17 STATE STREET LLC","2015-12-31T00:00:00.000","2015-12-31T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1392","AA","36030351","17 STATE STREET, LLC","2016-02-03T00:00:00.000","2016-02-03T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1393","N","36067676","17 STATE STREET LLC","2016-08-17T00:00:00.000","2016-08-17T00:00:00.000","APPROVAL","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1394","N","36088003","17 STATE ST LLC","2018-01-18T00:00:00.000","2018-01-18T00:00:00.000","APPROVAL","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1395","AA","36139103","17 STATE OWNER, LLC","2016-05-10T00:00:00.000","2016-05-10T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1396","AA","36175164","17 STATE OWNER LLC","2016-06-03T00:00:00.000","2016-06-03T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1397","AA","36212637","17 STATE OWNER LLC","2016-07-01T00:00:00.000","2016-07-01T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1398","AA","36347433","17 STATE OWNER, LLC","2016-10-26T00:00:00.000","2016-10-26T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1399","N","37057429","17 STATE OWNER","2017-07-26T00:00:00.000","2017-07-26T00:00:00.000","APPROVAL","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1400","AA","37075470","SPADAFORA","2017-03-13T00:00:00.000","2017-03-13T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1401","N","37094448","17 STATE STREET LLC","2017-06-20T00:00:00.000","2017-06-20T00:00:00.000","APPROVAL","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1402","N","37094455","17 STATE STREET LLC","2017-09-22T00:00:00.000","2017-09-22T00:00:00.000","APPROVAL","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1403","N","37108321","17 STATE OWNER","2017-07-05T00:00:00.000","2017-07-05T00:00:00.000","APPROVAL","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1404","N","37168911","17 STATE ST, LLC","2017-09-22T00:00:00.000","2017-09-22T00:00:00.000","APPROVAL","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1405","N","37266103","17 STATE OWNER LLC","2018-05-09T00:00:00.000","2018-05-09T00:00:00.000","APPROVAL","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1406","N","37272895","17 STATE STREET LLC","2018-12-18T00:00:00.000","2018-12-18T00:00:00.000","NOT APPROVAL(VIO)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1407","AA","37287398","17 STATE OWNER LLC","2017-09-20T00:00:00.000","2017-09-20T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1408","AA","37300423","17 STATE OWNER, LLC","2017-10-04T00:00:00.000","2017-10-04T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1409","AA","37315421","17 STATE OWNER","2017-10-17T00:00:00.000","2017-10-17T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1410","AA","37351582","17 STATE OWNER, LLC","2017-11-20T00:00:00.000","2017-11-20T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1411","AA","37371614","14 STATE OWNER LLC","2017-12-08T00:00:00.000","2017-12-08T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1412","AA","38000568","17 STATE OWNER, LLC","2018-01-02T00:00:00.000","2018-01-02T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1413","T","38065835","17 STATE OWNER","2017-09-22T00:00:00.000","2017-09-22T00:00:00.000","NOT APPROVAL(VIO)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1414","AA","38075024","17 STATE OWNER LLC","2018-03-06T00:00:00.000","2018-03-06T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1415","AA","38075040","17 STATE OWNER LLC","2018-03-06T00:00:00.000","2018-03-06T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1416","AA","38097465","17 STATE OWNER LLC","2018-03-27T00:00:00.000","2018-03-27T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1417","AA","38160081","17 STATE OWNER, LLC","2018-05-10T00:00:00.000","2018-05-11T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1418","AA","38200911","17 STATE OWNER LLC","2018-06-11T00:00:00.000","2018-06-11T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1419","AA","38204046","17 STATE OWNER, LLC","2018-06-13T00:00:00.000","2018-06-13T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1420","N","38210720","17 STATE OWNER LLC","2018-05-22T00:00:00.000","2018-05-22T00:00:00.000","NOT APPROVAL(VIO)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1421","AA","38218384","17 STATE OWNER LLC","2018-06-25T00:00:00.000","2018-06-25T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1422","AA","38222287","17 STATE OWNER, LLC","2018-06-27T00:00:00.000","2018-06-27T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1423","AA","38254751","17 STATE OWNER, LLC","2018-07-26T00:00:00.000","2018-07-26T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1424","AA","38257655","17 STATE OWNER LLC","2018-07-30T00:00:00.000","2018-07-30T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1425","N","38269924","17 STATE OWNER, LLC","2018-09-17T00:00:00.000","2018-09-17T00:00:00.000","NOT APPROVAL(VIO)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1426","AA","38332003","17 STATE OWNER, LLC","2018-10-10T00:00:00.000","2018-10-10T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1427","AA","38339370","17 STATE OWNER LLC","2018-10-15T00:00:00.000","2018-10-15T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1428","AA","38349767","17 STATE OWNER LLC","2018-10-25T00:00:00.000","2018-10-25T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1429","AA","38384988","17 STATE OWNER LLC","2018-11-28T00:00:00.000","2018-11-28T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1430","AA","38397782","17 STATE OWNER","2018-12-10T00:00:00.000","2018-12-10T00:00:00.000","NOT APPROVAL(W/REASON)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1431","N","39000815","17 ST LLC/ RFR REALTY","2018-12-12T00:00:00.000","2018-12-12T00:00:00.000","NOT APPROVAL(VIO)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1432","N","39000849","17 STATE ST LLC / RFR","2018-12-12T00:00:00.000","2018-12-12T00:00:00.000","NOT APPROVAL(VIO)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1433","S","88096649","17 STATE ST LLC","2018-12-05T00:00:00.000","2018-12-05T00:00:00.000","APPROVAL","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1434","B","88104757","RFR SF 17 STATE ST.LP","2018-11-13T00:00:00.000","2018-06-12T00:00:00.000","NOV AND VIO(NOV HOLD)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1436","P","88112107","17 STATE ST LLC","2018-11-14T00:00:00.000","2018-11-14T00:00:00.000","APPROVAL","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1437","R","89006670","17 STATE ST LLC","2018-11-05T00:00:00.000","2018-11-05T00:00:00.000","NOV(HOLD)","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1438","P","94023033","RFR REALTY LLC","2018-11-13T00:00:00.000","2018-11-13T00:00:00.000","APPROVAL","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1439","P","94023041","RFR REALTY LLC","2018-12-05T00:00:00.000","2018-12-05T00:00:00.000","APPROVAL","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1440","P","94023074","I.P SOFT","2018-12-05T00:00:00.000","2018-12-05T00:00:00.000","APPROVAL","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1441","P","99007676","HANOVER INSURANCE","2018-11-13T00:00:00.000","2018-11-13T00:00:00.000","APPROVAL","17 STATE ST","1000020","101","1","1000090014","40.702893","-74.013979","10004","MN","17","STATE ST","9","Battery Park City-Lower Manhattan"
"1442","P","5354436","STATE WHITEHALL CO","2018-12-10T00:00:00.000","2018-12-10T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1443","P","20051215","HAPOLIN SECURITIES.","2018-01-16T00:00:00.000","2018-01-16T00:00:00.000","NOT APPROVAL(W/REASON)","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1456","P","24092645","W E S","2018-01-16T00:00:00.000","2018-01-16T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1471","B","26086348","HUGHES HUBBARD & REED","2018-08-17T00:00:00.000","2018-08-17T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1472","P","26158832","THE CHARTWELL LAW","2018-11-14T00:00:00.000","2018-11-14T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1473","AA","26171967","RUDIN MANAGEMENT","2018-07-17T00:00:00.000","2018-07-17T00:00:00.000","NOT APPROVAL(W/REASON)","1 BATTERY PARK PLZ","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","1","BATTERY PARK PLZ","9","Battery Park City-Lower Manhattan"
"1475","P","27185776","CONDON O'MEARA","2018-01-16T00:00:00.000","2018-01-16T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1478","E","28011310","RUDIN MGNT CO INC","2018-12-06T00:00:00.000","2018-12-06T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1488","B","31087182","RUDIN MGMT CO, INC","2018-08-17T00:00:00.000","2016-11-16T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1497","N","32188252","RUDIN MGMT-THE STATE WHI","2014-03-06T00:00:00.000","2014-03-06T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1504","N","33035262","RUDIN MGT","2016-11-25T00:00:00.000","2016-11-25T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1506","B","33046145","SEWARD & KISSEL LLP","2018-08-30T00:00:00.000","2018-08-30T00:00:00.000","APPROVAL","22 WHITEHALL ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","22","WHITEHALL ST","9","Battery Park City-Lower Manhattan"
"1510","N","33114372","RUDIN MGMT A/A/F STATE","2016-02-23T00:00:00.000","2016-02-23T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1512","N","33308495","RUDIN MGNT","2017-05-22T00:00:00.000","2017-05-22T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1513","N","34003269","RUDIN MGNT A/A/F","2014-05-28T00:00:00.000","2014-05-28T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1514","AA","34003905","RUDIN MGMT AAF THE STATE","2014-01-08T00:00:00.000","2014-01-08T00:00:00.000","NOT APPROVAL(W/REASON)","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1515","N","34033803","RUDIN MGNT","2014-03-06T00:00:00.000","2014-03-06T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1516","T","34063867","RUDEN MGMT A/A/F","2014-08-05T00:00:00.000","2014-08-05T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1517","N","34169904","RUDIN MGNT","2014-09-08T00:00:00.000","2014-09-08T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1518","AA","34188151","RUDIN MANAGEMENT","2014-07-24T00:00:00.000","2014-07-24T00:00:00.000","NOT APPROVAL(W/REASON)","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1519","AA","34267724","RUDIN MGMT CO","2014-10-15T00:00:00.000","2014-10-15T00:00:00.000","NOT APPROVAL(W/REASON)","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1520","AA","34294868","RUDIN MGMT CO","2014-11-14T00:00:00.000","2014-11-14T00:00:00.000","NOT APPROVAL(W/REASON)","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1521","AA","34294926","RUDIN MGMT","2014-11-14T00:00:00.000","2014-11-14T00:00:00.000","NOT APPROVAL(W/REASON)","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1522","AA","34294942","RUDIN MGMT","2014-11-14T00:00:00.000","2014-11-14T00:00:00.000","NOT APPROVAL(W/REASON)","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1523","N","34296608","RUDIN MGMT A/A/F THE STA","2017-12-27T00:00:00.000","2017-12-27T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1524","AA","34302653","RUDIN MGMT CO INC","2014-11-24T00:00:00.000","2014-11-24T00:00:00.000","NOT APPROVAL(W/REASON)","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1525","AA","34324285","RUDIN MANAGEMENT","2014-12-17T00:00:00.000","2014-12-17T00:00:00.000","NOT APPROVAL(W/REASON)","1 BATTERY PARK PLZ","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","1","BATTERY PARK PLZ","9","Battery Park City-Lower Manhattan"
"1526","AA","35022722","FIRECOM INC","2015-01-29T00:00:00.000","2015-01-29T00:00:00.000","NOT APPROVAL(W/REASON)","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1527","N","35024892","RUDIN MGNT","2015-02-20T00:00:00.000","2015-02-20T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1528","N","35031707","RUDIN MGNT","2015-02-24T00:00:00.000","2015-02-24T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1529","S","35058387","INFINITY MECHANICAL INC.","2016-01-20T00:00:00.000","2016-01-20T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1530","N","35059476","RUDIN MGNT","2015-07-10T00:00:00.000","2015-07-10T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1531","AA","35092576","EUGENE HENNESSY","2015-07-06T00:00:00.000","2015-07-06T00:00:00.000","NOT APPROVAL(W/REASON)","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1532","N","35176668","RUDIN MANAGEMENT","2017-05-22T00:00:00.000","2017-05-22T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1533","AA","35187954","RUDIN MANAGEMENT","2015-07-17T00:00:00.000","2015-07-17T00:00:00.000","NOT APPROVAL(W/REASON)","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1534","N","35200534","RUDIN MGMT CO INC","2017-06-28T00:00:00.000","2017-06-28T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1535","AA","35220839","HUGHES HUBBARD REED","2015-08-19T00:00:00.000","2015-08-19T00:00:00.000","NOT APPROVAL(W/REASON)","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1536","B","35271634","SEWARD & KISSEL LLP","2015-09-29T00:00:00.000","2015-09-29T00:00:00.000","APPROVAL","1 BATTERY PARK PLZ","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","1","BATTERY PARK PLZ","9","Battery Park City-Lower Manhattan"
"1537","P","35273325","GORDON & REES LLP","2018-12-10T00:00:00.000","2018-12-10T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1538","AA","35275395","RUDIN MGMT","2015-10-02T00:00:00.000","2015-10-02T00:00:00.000","NOT APPROVAL(W/REASON)","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1539","AA","35300490","RUDIN MANAGEMENT","2015-10-21T00:00:00.000","2015-10-21T00:00:00.000","NOT APPROVAL(W/REASON)","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1540","N","35323138","RUDIN MGMT","2015-10-28T00:00:00.000","2015-10-28T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1541","N","35325612","RUDIN MANAGEMENT A/A/F","2017-07-19T00:00:00.000","2017-07-19T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1542","B","35358589","HUGHES HUBBARD REED LLP","2015-11-24T00:00:00.000","2015-11-24T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1543","AA","35365345","RUDIN MANAGEMENT A.A.F T","2015-12-08T00:00:00.000","2015-12-08T00:00:00.000","NOT APPROVAL(W/REASON)","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1544","AA","35369768","RUDIN MANAGEMENT A.A.F T","2015-12-10T00:00:00.000","2015-12-10T00:00:00.000","NOT APPROVAL(W/REASON)","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1545","N","35384338","RUDIN MANAGEMENT","2016-01-27T00:00:00.000","2016-01-27T00:00:00.000","APPROVAL","1 BATTERY PARK PLZ","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","1","BATTERY PARK PLZ","9","Battery Park City-Lower Manhattan"
"1546","N","35387026","RUDIN MANAGEMENT","2016-10-26T00:00:00.000","2016-10-26T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1547","G","35387687","HUGHES HUBBARD REED","2015-11-10T00:00:00.000","2015-11-10T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1548","G","35387695","HUGES HUBBARD REED","2015-11-10T00:00:00.000","2015-11-10T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
"1549","T","36011450","RUDIN MANAGEMENT","2018-07-16T00:00:00.000","2018-07-16T00:00:00.000","APPROVAL","24 STATE ST","1000021","101","1","1000090029","40.703372","-74.013771","10004","MN","24","STATE ST","9","Battery Park City-Lower Manhattan"
