"objectid","radefect","radefectlocation","failure","impacttarget","consequence","riskrating","inspectionglobalid","globalid","createddate","failureimpact","workorderglobalid"
"472851","Dead Wood","Branches","1.0","1.0","1.0","3.0","4E2A146F-66E1-4BD8-A90F-8C00D84A79C9","8C13E336-AE67-43A1-A7D7-594A7744707D","2019-06-10 13:14:12.0000000","2.0","29755C13-FDFD-4B5E-BC29-1E6865DC62B7"
"290562","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","01C0F27A-34DC-4548-87F3-3989B98CAD70","5522BE3A-7C43-4F27-87D6-C30EA155E043","2018-08-09 12:25:42.0000000","2.0",
"409663","Cracks","Branches","3.0","3.0","3.0","9.0","DD1D7CE0-5B22-497B-B1E8-FC27471AC941","C911D172-5C29-41D3-B734-4F2DEDD78EB6","2019-03-01 08:28:06.0000000","6.0","82A330A5-521C-4033-A1B0-E19BE5BC03BC"
"1504995","Root Problems","Roots","3.0","2.0","4.0","9.0","AC6270AE-F507-404C-AEE7-7088B968BAA3","51A871A4-CA17-461D-9DA4-FFACA62E203B","2020-05-14 14:13:25.0000000","5.0","C82E206A-BB01-4007-A860-F6EA398554D0"
"131416","Decay","Branches","2.0","4.0","4.0","10.0","5AEB86BC-C4C3-441E-B32E-CB2A322E4ACF","E5635AFC-6A63-4244-A51D-4AFF3AA4F912","2017-12-04 11:30:13.0000000","6.0","85E7FB72-512C-49C1-8B75-2EFB0EE9093F"
"1952614","Dead Wood","Branches","2.0","1.0","3.0","6.0","7E15D3BB-216F-426B-AF1D-12B35F013585","D710884F-9336-4DD7-897C-EF56F1D08D58","2020-07-22 12:30:13.0000000","3.0","EA3886F1-AFFC-4FD8-8F7A-3294D0E52F9C"
"130068","Decay","Stem","3.0","4.0","3.0","10.0","97F8FDEF-0078-4518-8FAF-0EB4A34EC38D","4492A278-7554-4B1A-A7CB-601EC56CB9A5","2017-11-29 08:55:55.0000000","7.0","53E4538C-5DAB-4238-A0E4-9F7B4E6200BE"
"1952597","Weak Branch Unions","Branches","2.0","1.0","4.0","7.0","7E15D3BB-216F-426B-AF1D-12B35F013585","54848B43-967E-4B8D-A63A-5753C1013BAE","2020-07-22 12:30:13.0000000","3.0","EA3886F1-AFFC-4FD8-8F7A-3294D0E52F9C"
"55736","Decay","Root Flare","3.0","3.0","3.0","9.0","841C8ED7-4877-452C-97ED-6C67D1CED814","1ABE9A72-E3E2-4881-A4C5-C6B8027622B7","2017-05-17 13:10:47.0000000","6.0",
"164409","Decay","Stem","2.0","3.0","3.0","8.0","DD3711A0-7DA7-4310-9D40-F882FC32347F","BCD85B9E-21A8-4D87-A4C1-BB7D9E244B51","2018-02-23 13:00:40.0000000","5.0",
"1431949","Dead Wood","Branches","3.0","3.0","1.0","7.0","E4958CD9-0AAC-468E-8259-D1C7DF422A81","4DDB8666-99FC-484F-87DF-E0E045E3FC5A","2020-04-30 13:51:00.0000000","6.0","A69C82A0-7A84-469A-9CAC-BAF98C65CF88"
"78676","Decay","Branches","4.0","4.0","3.0","11.0","E19DAD27-C620-4708-BBFA-5038D158E533","36B99EF0-5403-4349-B491-2EC8099BF1E2","2017-08-21 11:10:33.0000000","8.0",
"358037","Cracks","Stem","2.0","2.0","3.0","7.0","85EA07AA-8470-494E-A831-72075F7EDEA6","1CAC44EA-9F83-4541-B329-8DC581A5AF0F","2018-11-16 09:18:13.0000000","4.0",
"3595903","Dead Wood","Branches","2.0","2.0","1.0","5.0","BE071C32-90B5-44A1-ACFA-DE8D6C50795B","C60E98FC-CBA9-4BE4-BB50-48BD0E44C375","2021-03-31 15:32:00.0000000","4.0",
"632180","Decay","Branches","3.0","3.0","3.0","9.0","823F6AD7-54BB-47F8-9C65-D54FEBAA6D81","049F8822-D544-4C79-8519-E17BAF8F8D6F","2019-11-01 18:50:00.0000000","6.0",
"5594865","Root Problems","Root Flare","1.0","1.0","1.0","3.0","25212200-51EA-4AA7-A12F-67EAA197EE60","2D0B07E7-A113-424A-92AF-0513A9300164","2021-11-17 20:52:53.0000000","2.0",
"56392","Dead Wood","Branches","2.0","3.0","3.0","8.0","1DD142A2-5224-4971-A75C-C2C5FF2B82F0","234FA11F-4CB4-44BE-98F9-41B887056959","2017-05-17 08:39:57.0000000","5.0",
"1087336","Cracks","Branch Union","3.0","2.0","3.0","8.0","EE5285A2-CDE5-440F-AE12-2F748B8CE331","6207155C-3152-414C-914F-8EBF80B885AB","2020-02-24 17:06:00.0000000","5.0","8A3BA4D8-5E7E-4E38-B3A8-1A1C9F37E3B8"
"176893","Root Problems","Roots","4.0","4.0","3.0","11.0","9E7BB88D-0945-436E-AC0C-A1468ADF5C8F","D33C869A-9247-46C1-840F-8A30BFFE9D74","2018-03-03 14:12:01.0000000","8.0",
"409662","Cracks","Branches","4.0","4.0","3.0","11.0","1DD005AC-6A64-49E1-BDDF-ABCE72F7E296","91F7829A-C449-45F7-9432-067C10EDC4D5","2019-03-01 08:33:17.0000000","8.0","1E7D1650-8BAF-4C93-9F7E-0D7A40E18A3F"
"290561","Dead Wood","Branches","3.0","2.0","1.0","6.0","A37B84C0-B5F9-4F10-9D38-6018851B849B","80A8189D-A023-4EE8-A1AE-3A54F4E3499A","2018-08-09 12:28:18.0000000","5.0",
"1505005","Decay","Branches","2.0","2.0","2.0","6.0","AC6270AE-F507-404C-AEE7-7088B968BAA3","7F68BEC0-48D0-4F2F-94D0-336DB8AF07E3","2020-05-14 14:13:25.0000000","4.0",
"348248","Poor Tree Architecture","Stem","3.0","3.0","4.0","10.0","084CB67C-C93B-4D57-B01C-E662436197EC","6961A9C7-61F3-445A-8F3A-CDA026768450","2018-10-26 09:51:11.0000000","6.0","27D426DF-EC8F-47E3-BDF0-D882EF3FF5F6"
"98107","Decay","Root Flare","3.0","4.0","2.0","9.0","C0AFF29D-B1EB-49B6-A167-509F31E372BE","6298E30D-ACBB-4F26-9D4A-58B425509DC5","2017-10-12 11:26:29.0000000","7.0","F2BEDA31-A8A0-4E12-A156-41D3AB8ECF81"
"254586","Decay","Branches","2.0","2.0","2.0","6.0","6FE3ADF6-978E-496B-8474-2F7C4DA510AC","7A99B602-ADF2-4F0B-8259-A0A389C4FC78","2018-06-13 13:32:43.0000000","4.0","1DD5CA30-9A8F-457C-A5E0-62262ADEA28F"
"1952607","Decay","Stem","2.0","3.0","2.0","7.0","7E15D3BB-216F-426B-AF1D-12B35F013585","16337566-1756-4D31-90CE-B98BBBF1F9C8","2020-07-22 12:30:13.0000000","5.0","EA3886F1-AFFC-4FD8-8F7A-3294D0E52F9C"
"260935","Cankers","Stem","2.0","2.0","2.0","6.0","4A66566C-68CB-4629-BD20-FBC5EFA22F1B","56112D09-9917-42B4-AF2E-49B824C8E0DC","2018-06-21 11:37:07.0000000","4.0","26C6DC05-1B91-4A95-A1D8-53E92FE92FC2"
"267530","Cracks","Stem","3.0","2.0","2.0","7.0","5EC78858-3811-40DF-97F3-7423D158341E","9247B5F0-AE1D-420B-BB8A-83E6D774AA59","2018-06-28 11:23:45.0000000","5.0","7A066F81-E229-4A7B-B9E9-3C4003BE960D"
"409276","Dead Wood","Branches","2.0","3.0","3.0","8.0","40000D88-B94B-41BF-828D-79D4D6419287","EAAE5CAB-A195-46BA-BBD9-F10E181EBEEF","2019-03-06 10:47:28.0000000","5.0",
"820230","Dead Wood","Branches","3.0","3.0","2.0","8.0","A6F1FB92-97EB-422D-AA9A-37B6317DEEDD","AA407D88-9C72-4D02-AC94-5092D77E321C","2019-12-24 18:20:00.0000000","6.0","A51E879C-737D-48CA-BAED-52935A18FC9D"
"376467","Decay","Stem","3.0","1.0","2.0","6.0","F36D534C-4621-4BB8-BFEE-7447CE80D98B","F436A98E-85AE-41A4-A641-8B6E438B4159","2018-12-11 11:05:35.0000000","4.0","549571EB-F22E-483D-A16B-CFFBA2986B5C"
"71693","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","F6C04C79-6CAD-454F-BC00-90C7045E5D3D","12784BBA-31EB-487A-8CB6-70D6609F6583","2017-07-25 12:04:17.0000000","2.0",
"409660","Dead Wood","Stem","2.0","3.0","3.0","8.0","2BB64F0D-07D2-40EA-BD24-E70090B36902","C367A341-7491-46B7-83A7-8A03478BE39B","2019-03-01 09:45:49.0000000","5.0","34923F55-FEBD-49E6-B387-7609CDC15280"
"2801116","Dead Wood","Branches","3.0","2.0","4.0","9.0","A7237D24-2BE7-417F-8153-4DD26F9C68C1","3133314C-B97D-47A8-A491-85CAA41ACD19","2020-10-16 17:27:00.0000000","5.0","C91F1901-781A-4EAE-A8BA-B7B8AC3DC692"
"95735","Dead Wood","Branches","3.0","3.0","2.0","8.0","4829D4F4-818E-41B3-A169-EE0E1BB1D09E","3AB9A337-C688-41B3-A99E-029F5E4B6EAD","2017-10-11 13:24:47.0000000","6.0","82B3B28D-416B-40C7-A4D1-24990113EFE0"
"378056","Decay","Stem","3.0","4.0","3.0","10.0","A4E6F0B3-0AA7-4C66-AB3F-DF0D2AD3B73F","6C4B1370-291F-42A0-A7CF-81FF168EC9E5","2018-12-13 13:01:20.0000000","7.0","97030AE1-7029-4F66-8D8C-48DD5C8AB136"
"2583106","Cracks","Branches","2.0","2.0","4.0","8.0","FB50105B-C926-440D-B44A-AD84EEB93A46","EE25D7FF-6CE0-4AB6-94E9-FC3F177E0D1D","2020-09-06 15:43:57.0000000","4.0","B215F50C-F1E1-4DE8-BA92-6F34000958AB"
"465604","Cracks","Branches","4.0","2.0","4.0","10.0","88B272EC-7B45-46F9-80AF-5B1A278E1CF3","BE2AD123-FFB7-4C00-8084-E16544358911","2019-06-03 09:01:29.0000000","6.0","3410FB17-5019-42D3-8119-AC48375F8383"
"554160","Dead Wood","Branches","2.0","3.0","3.0","8.0","633069E2-861B-4EB3-B023-0379F092A8AA","284C1D2E-0484-450B-BD26-A11A4F627AFB","2019-08-22 13:55:05.0000000","5.0","3967628D-BEA9-4E1B-B73B-7BFDEE9D0CB9"
"279791","Decay","Roots","3.0","3.0","2.0","8.0","B97289C7-7C39-4457-ABDD-E1D1337DDE37","60F49F3D-4AB4-4A8A-88B5-7411F5A94199","2018-07-20 09:45:42.0000000","6.0","AA48684A-58AD-484E-BAE1-F20E6021148B"
"491850","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","798BEE54-B107-41EE-BC71-E680639ECAC1","2C461E51-9F0B-4B56-B0B0-3AD97CC19ACA","2019-07-03 12:35:33.0000000","2.0",
"644688","Decay","Stem","2.0","4.0","2.0","8.0","CF3DB494-B492-403A-8A67-4D5BD7642D0F","A9E164DD-BA33-4551-AD4E-EF1B17842200","2019-11-04 16:24:00.0000000","6.0","99A0DD30-1473-4363-804C-1038380F82FB"
"91210","Decay","Branches","4.0","3.0","1.0","8.0","4E7E9165-D00B-4C3D-B6C4-8E703C2B0625","F75B7D3E-ACD0-4101-82A4-4DCF46C7EE05","2017-10-06 07:51:49.0000000","7.0","F0CC1B4B-0F81-4C11-96FC-F01AF38BAA56"
"1309464","Dead Wood","Branches","1.0","1.0","1.0","3.0","3056D2FE-EACA-4E73-81BE-62880C65C3FC","F6235841-F121-4A6D-B618-CE289F14E683","2020-03-31 14:54:07.0000000","2.0",
"6089430","Dead Wood","Branches","1.0","1.0","1.0","3.0","8190A92C-ABC7-4416-BF57-165D461BE5FB","24C9907A-ACEC-416C-A16F-C621B1D53FD1","2022-01-28 03:50:09.0000000","2.0",
"5546420","Dead Wood","Branches","3.0","2.0","4.0","9.0","430A210B-11D8-4201-A405-FE84932C1555","B510FC7B-2122-41AE-B449-1ED8CE2ABBC6","2021-11-12 14:19:27.0000000","5.0","8B6E6158-0F1F-4BA6-911B-02D5E01296DC"
"455560","Dead Wood","Branches","3.0","3.0","3.0","9.0","0CB31EF3-6ACA-489C-8D86-A6F42BFBBEB1","D1CCD74A-9C3B-4350-8597-3095D26975E3","2019-05-20 12:00:02.0000000","6.0","9A77BB6E-2083-4CE1-982C-EBFDD1CFF9D0"
"2816734","Dead Wood","Branches","1.0","2.0","1.0","4.0","E447571F-8E0F-4CB2-A43D-9D9C69F1C1E6","1D87694C-A9EF-4D4F-8B25-791803589677","2020-10-20 12:29:10.0000000","3.0","B6F5E46B-12B7-481C-B463-B36B2C5D1391"
"133294","Dead Wood","Stem","3.0","4.0","3.0","10.0","33A39779-38B3-4C3C-9126-106ECF8F08B3","35A5859E-8C8A-4905-8C7B-170CC50F9B5B","2017-12-04 14:00:12.0000000","7.0","B7C35D8A-966F-4872-AC2B-17DB0CDEBE03"
"783251","Dead Wood","Stem","1.0","1.0","1.0","3.0","5346ED85-1329-4736-BB5F-54AFB5F40E36","B6F17E93-5F2F-4131-9E0C-82D975900611","2019-12-17 13:06:00.0000000","2.0","2D7C3580-B3C1-469C-A7F0-2A16915153CC"
"484972","Dead Wood","Branches","3.0","4.0","2.0","9.0","0195B943-CEA6-4E8F-9065-7DB15784D3C3","ADF81994-0640-47AA-98D2-9B1E73A48D55","2019-06-27 12:19:19.0000000","7.0","D375CF74-E1AD-4D42-A994-9E8EB118AB59"
"353906","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","957A777A-795B-4B79-B07B-6ABE16C98956","58273EC2-9AD5-4B24-AE8D-561F1CDC0838","2018-11-08 14:13:49.0000000","2.0",
"47492","Dead Wood","Roots","3.0","4.0","4.0","11.0","6BD96D46-9A87-43FC-80AA-9191CB3A5634","19AFCE51-225D-4FBD-B1A1-4EA76D4163FF","2017-03-30 11:15:14.0000000","7.0",
"195057","Dead Wood","Stem","3.0","3.0","2.0","8.0","8539FBF5-6646-407C-9783-67CC9736563A","3A389021-7DD6-44D2-9407-B4CD5B057610","2018-03-12 12:12:29.0000000","6.0","8F69A53D-A823-496C-B7A3-30A15037E2B2"
"44747","Root Problems","Roots","1.0","3.0","2.0","6.0","9C0AA2AB-9421-45B1-A142-8FD8F9DCF5F3","66215C13-C6C5-46E5-AD79-F2FDFB4A96B1","2017-03-08 12:03:59.0000000","4.0",
"1811318","Dead Wood","Branches","1.0","2.0","1.0","4.0","C71D4A6D-DFC7-491E-BFB6-D2345CD8EF8D","833ED593-1569-4A55-8FD0-C3BD57CF63E8","2020-07-02 14:44:14.0000000","3.0","634B73C8-061E-4F10-80B9-45561E0572F4"
"52470","Dead Wood","Branches","3.0","3.0","2.0","8.0","3BAF7120-6BD5-4A17-A80F-8D73C54624F6","73F84760-5CD3-4229-80C5-4154470462F6","2017-04-26 07:53:40.0000000","6.0",
"465605","Dead Wood","Branches","4.0","2.0","4.0","10.0","5F6BFB67-1B3F-4732-BB7E-FC32C39A95B4","4B52946B-574D-4A75-9875-C6FF7CC4C8EA","2019-06-03 08:57:24.0000000","6.0","101546B6-6036-4137-B674-AB1955C3F840"
"391456","Dead Wood","Branches","3.0","3.0","3.0","9.0","57063BC1-9AB0-44ED-8ECD-3B7D9367412D","98E56D80-5475-4DA1-9CD3-45649A43DF58","2019-01-17 11:17:33.0000000","6.0","E2EFCBA1-A988-4937-9CA4-2CBD259736DB"
"272876","Decay","Stem","2.0","2.0","2.0","6.0","9FFFB257-3BD4-410A-96C2-799BB4FA4219","87AC18F1-A826-4D99-AC9B-5371908C752C","2018-07-05 09:01:25.0000000","4.0","962F33AB-453B-4BCC-9A03-268DB18861D7"
"123167","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","EEF04A35-2B91-461B-9787-C7F1F1041730","37BC452A-54E3-4688-AD3E-9DC7B51B09F2","2017-11-20 11:02:35.0000000","2.0",
"40239","Decay","Stem","3.0","4.0","4.0","11.0","6BE84171-BC23-4468-8228-368E5DCBE6AD","672FD37D-0C3A-4BED-9BBB-22F5D3E0FEE8","2017-02-23 13:32:41.0000000","7.0",
"365133","Decay","Stem","4.0","3.0","3.0","10.0","AF846BA9-6F27-4D1F-BE44-A309CDB14FE1","26F1774F-9BF4-4281-84A8-7A8B39B102E2","2018-11-30 11:25:07.0000000","7.0","F5B762C8-0F70-4174-B613-ED5BD05FDB3F"
"629721","Dead Wood","Branches","2.0","4.0","2.0","8.0","434DDECE-6817-4274-A4F0-BD7124188DDE","31278A29-A099-4256-A9A3-B9C2DB3116A1","2019-11-01 17:10:00.0000000","6.0","D2D65D38-A0D5-4049-A86B-5056248FFAE2"
"449939","Dead Wood","Branches","2.0","4.0","2.0","8.0","8104F1C4-D46F-4D34-B5E1-73C9B1926353","01D3F87C-FBC7-4F4A-B03C-E1B9B46A76BC","2019-05-15 11:51:35.0000000","6.0","785F0D0E-4BF4-41FA-BC25-C2E0060C7EBC"
"96864","Dead Wood","Branches","3.0","4.0","3.0","10.0","FC5436CD-8E16-4147-9C4C-D132BF78DC36","66F4B9A3-0E69-4E73-AB7C-A5B18397BCB1","2017-10-12 10:12:00.0000000","7.0",
"50149","Dead Wood","Stem","3.0","4.0","3.0","10.0","1409A34C-FA7D-4E25-AEC4-B93AF15E4379","59E13FBC-DE2B-4FA1-81F7-0393B552EF83","2017-04-13 12:10:07.0000000","7.0",
"68400","Dead Wood","Branches","2.0","1.0","1.0","4.0","2C28EA29-6DF9-432C-9831-8231637997D0","235E9DF2-81D9-4DA0-B0E3-7340CED6C75A","2017-07-11 08:38:28.0000000","3.0",
"111208","Decay","Stem","3.0","3.0","3.0","9.0","8F56C49B-FFAA-4EFB-AE91-23334967C947","C9BFF3B2-0868-43F3-9D4F-25049C00DE43","2017-11-01 08:24:32.0000000","6.0","0EB05024-5928-4374-83DB-166895135AB6"
"203216","Dead Wood","Branches","1.0","3.0","3.0","7.0","91D25A4A-84E7-4B04-968B-0A2CA21B4229","D4A68092-0A38-4D79-ABF8-30D6D79F3057","2018-03-21 10:21:55.0000000","4.0",
"62249","Dead Wood","Stem","3.0","3.0","3.0","9.0","FE8DA58A-D0C0-4F1F-A9ED-C062044F8B89","59C7FEBA-8BB4-4C29-BA79-C52B5C0FB17D","2017-06-12 12:43:22.0000000","6.0",
"6089437","Poor Tree Architecture","Branches","2.0","1.0","1.0","4.0","7CCBC44D-A62E-4089-8B63-5B1049471827","B2FA52D1-A787-4DA2-A326-303456032458","2022-01-28 03:51:23.0000000","3.0",
"484973","Cracks","Branch Union","4.0","4.0","1.0","9.0","0195B943-CEA6-4E8F-9065-7DB15784D3C3","56802778-5D58-4379-AE29-436BCA6FA9C1","2019-06-27 12:19:18.0000000","8.0",
"73258","No Visible Defect","Entire Tree","2.0","4.0","4.0","10.0","D96BA673-452C-4912-9501-9EA9D4D26E63","3B53F07C-5929-4530-9B70-2543E1F47D1E","2017-07-28 08:43:57.0000000","6.0",
"133295","Dead Wood","Branches","3.0","4.0","3.0","10.0","00B4B328-AC69-4E4D-9EF1-86E4EB78CA6E","662C49BC-64AE-41BC-A954-224F5960BB3D","2017-12-04 13:57:20.0000000","7.0","40AFC8E4-33FA-4AF9-B8E7-565F8A843DAA"
"52471","Dead Wood","Branches","3.0","3.0","2.0","8.0","5C9DB466-FB84-46C8-B2B9-84A1EA98A301","90BFA2BB-512B-4B53-A902-77BF76170FE4","2017-04-25 13:26:01.0000000","6.0",
"2801115","Dead Wood","Branches","3.0","2.0","4.0","9.0","A7237D24-2BE7-417F-8153-4DD26F9C68C1","4EACE1C4-B31D-475A-8710-50B3DFA99BCB","2020-10-16 17:27:00.0000000","5.0",
"783656","Dead Wood","Stem","1.0","1.0","1.0","3.0","5346ED85-1329-4736-BB5F-54AFB5F40E36","733F4B25-9CB6-436B-A079-D702D4BE26EC","2019-12-17 13:06:00.0000000","2.0",
"465606","Dead Wood","Branches","3.0","3.0","3.0","9.0","5F6BFB67-1B3F-4732-BB7E-FC32C39A95B4","4B870BB7-D607-427F-B357-02B3C9D149D5","2019-06-03 08:57:24.0000000","6.0",
"506562","Dead Wood","Branches","3.0","2.0","3.0","8.0","DB3E3B15-1026-4E85-9A6B-9BBE89C96CF4","AE34184B-7B5A-48E2-99BA-C1E48E7FA0C4","2019-10-21 18:20:00.0000000","5.0","FE560C25-C4A1-4A6D-A6D3-046490831E58"
"281871","Cankers","Stem","4.0","4.0","3.0","11.0","06A139D3-671C-4F71-BAB9-FC8BE150570D","849B924D-3099-466C-8758-5F87B02879C2","2018-07-24 13:19:29.0000000","8.0",
"6050737","Poor Tree Architecture","Branches","1.0","1.0","1.0","3.0","475D5CAE-F59F-430D-9DCB-5BF789F50579","1FD34885-C358-4244-A12B-B4B036DE25B7","2022-01-25 17:26:47.0000000","2.0",
"55786","Dead Wood","Branches","3.0","4.0","4.0","11.0","34392F6D-B977-466C-91D6-1C1930AAA500","D73D543B-2A99-4285-87BD-0D66E05D542F","2017-05-10 12:18:46.0000000","7.0",
"981131","Decay","Stem","2.0","4.0","4.0","10.0","68501A39-5407-4C7B-8D67-00F6DEFBFB86","51C8886A-7BD8-439B-A329-325517D338F2","2020-01-28 15:21:00.0000000","6.0","8CF218F3-CFB8-4BC2-920E-5A15BD620061"
"18016","Decay","Roots","4.0","4.0","4.0","12.0","E1586484-1082-42A3-A421-1D3962172E2B","79DD4584-AD25-490A-8A80-CE31437C4AB5","2016-09-28 08:27:21.0000000","8.0",
"361848","Decay","Root Flare","2.0","2.0","1.0","5.0","0510D7FB-A403-4E58-A80E-B948465AEB04","1355040A-6FA9-4CE0-B3AE-0FF2E7A782C6","2018-11-16 14:52:25.0000000","4.0",
"2768721","Dead Wood","Stem","1.0","2.0","1.0","4.0","1AFE9066-9380-47FF-A7CA-6360534F08B9","5E30EC31-C6DF-4A4C-BDAB-83530B8C5751","2020-10-08 16:45:00.0000000","3.0",
"505363","Dead Wood","Branches","3.0","2.0","3.0","8.0","DB3E3B15-1026-4E85-9A6B-9BBE89C96CF4","621CDD05-3999-4709-838A-D5020999DC77","2019-10-21 14:13:00.0000000","5.0",
"281854","Cankers","Stem","4.0","3.0","4.0","11.0","81B5A775-1002-43DD-99DB-B26AB464DA40","FF2852B0-F6CE-4BD4-B2E2-FC7B9C30E932","2018-07-24 12:44:47.0000000","7.0","BED296E1-C813-4B24-83D3-B9E8320EE4B2"
"143861","Dead Wood","Branches","1.0","1.0","1.0","3.0","C8B0725E-07B1-4DD1-A1AE-62748E7DE0B4","53F9C579-9195-496F-A637-F686535B025D","2018-01-08 09:29:01.0000000","2.0","0175E14A-B3AB-4654-B477-142E26515E78"
"111209","Decay","Stem","3.0","3.0","3.0","9.0","F0ECB48D-8585-414F-9AF2-CF7A4A767D57","A92639D8-5376-4161-9665-16D142573BA9","2017-11-01 07:59:04.0000000","6.0",
"66343","Dead Wood","Branches","3.0","3.0","3.0","9.0","D551DBA2-D0E0-45DC-9FF6-DB227B16B994","2B9CC80C-2A82-4F1A-8C29-142A84EEC43B","2017-06-29 13:15:05.0000000","6.0",
"5543800","No Visible Defect","Entire Tree","2.0","1.0","1.0","4.0","F130B836-B314-43EE-9D4D-ACB523829E6E","42BB9EFD-14A3-4A67-8641-9DD27EAECBC5","2021-11-10 18:01:20.0000000","3.0",
"753008","Dead Wood","Roots","2.0","2.0","2.0","6.0","976C957F-399C-4BBF-808B-A33F98DF3C5B","ACE1D91E-4288-42AB-94CC-5EBB367371F4","2019-12-10 10:43:00.0000000","4.0",
"672224","Dead Wood","Branches","3.0","2.0","3.0","8.0","D158A9EB-92EB-48B3-8B6B-C3FCA707E5D7","30A3C6D9-2793-498B-A987-7EC27A902474","2019-11-18 17:36:00.0000000","5.0","C1E4A697-128C-4C95-897F-9F1E651FE98E"
"82307","Poor Tree Architecture","Stem","4.0","3.0","3.0","10.0","E35E3B73-DA72-4B0E-9816-ED0C357860FA","118C59C4-25E4-47FD-8125-988EC413FB2D","2017-09-11 09:11:31.0000000","7.0",
"4435536","Decay","Stem","3.0","3.0","2.0","8.0","6F5EF7EC-AC26-4042-9DD1-B9FC9946261D","9DA15F34-611C-42BD-AE67-7F9612058068","2021-07-28 17:45:52.0000000","6.0","771B8529-7105-40FB-9CBE-6E9685D93D02"
"1028731","Cracks","Branches","4.0","2.0","3.0","9.0","FB8D862D-4652-4791-BAEB-5341DEEF9BF5","6630EBB1-3165-4885-AA4B-3DD3460C223A","2020-02-10 15:54:00.0000000","6.0","5ED34E86-0694-4904-8CCC-02B1204E6400"
"63558","Dead Wood","Branches","4.0","3.0","4.0","11.0","0FA9E686-4A69-4609-A919-B27FD17CE8B5","86F4EF79-F1D4-4E12-A264-70A4AF8576C9","2017-06-16 11:11:04.0000000","7.0",
"3663544","Dead Wood","Branches","3.0","3.0","2.0","8.0","9CAECB79-985C-42D3-87FF-FAA1B1B15CC9","1330DF22-9D56-4DC7-AD2F-B5D05C05F7A3","2021-04-14 12:10:45.0000000","6.0","A2954147-AE79-4E99-87E4-FD2A6652A7A2"
"545655","Dead Wood","Stem","2.0","2.0","2.0","6.0","9F4CB1EC-CD22-4F7B-9482-A99BD6AB57C6","CE1FBF9B-BCDC-4160-A2F8-DF0A1EF93BB1","2019-08-14 13:29:34.0000000","4.0","ED61A26A-DB32-47DF-BA2D-A6662C3C5B4B"
"305962","Dead Wood","Stem","2.0","2.0","2.0","6.0","89E36E87-B437-426A-9C72-A123E46D9049","5E54E3AD-4EB8-404F-B867-765534105FFD","2018-09-04 10:57:46.0000000","4.0","E91492D5-1185-499C-AA77-205F310C52E2"
"6637240","Cankers","Stem","1.0","2.0","4.0","7.0","83738F06-DF19-4473-9AAC-FFC9065DCE38","39E79029-93EF-4FA8-8B52-E336DB13D4C5","2022-03-08 15:50:42.0000000","3.0",
"399679","Dead Wood","Branches","2.0","2.0","2.0","6.0","72430E51-5A17-4DFD-8E0E-CDA494A09AC1","F9DA4886-9372-4BD6-98AA-25573CA00844","2019-02-15 12:28:24.0000000","4.0",
"370648","Cracks","Stem","3.0","3.0","3.0","9.0","74B1BDBE-761B-4A3A-9497-8CDF5DFDB05C","AD5B2107-C2AB-4B41-B8F7-21CF06243140","2018-11-26 10:50:56.0000000","6.0","16ADCE26-DB22-4443-955A-A04977F4140B"
"28167","Poor Tree Architecture","Stem","2.0","2.0","2.0","6.0","C260D3F6-E89E-4B63-A6A7-3375088521E2","2D877E91-6BA8-4411-9CCE-CFA8748E8078","2016-10-28 12:36:53.0000000","4.0",
"6637226","Decay","Branches","2.0","2.0","3.0","7.0","83738F06-DF19-4473-9AAC-FFC9065DCE38","6F32A840-20F0-4C71-839D-9AA12361C372","2022-03-08 15:50:42.0000000","4.0",
"38970","Dead Wood","Branches","2.0","2.0","2.0","6.0","55E2F293-D038-4623-BA1A-4A49A952A22C","C84E2D73-AD9F-4478-846F-58EB8161A767","2017-01-26 12:32:00.0000000","4.0",
"319144","Cracks","Roots","1.0","2.0","2.0","5.0","2249209E-8E2C-4D2D-8CFD-547F6BE1E4AE","2A25F16A-8D11-4A73-A804-2834BBECC614","2018-09-25 11:42:16.0000000","3.0",
"254719","Decay","Roots","3.0","3.0","3.0","9.0","0B971945-F7E8-4AE1-8342-3749BB1CE086","8CD89076-4185-44B2-AB9C-9FDB024789A4","2018-06-14 08:07:53.0000000","6.0","39264C10-3BFC-4127-966A-5538CFA96D24"
"395148","Dead Wood","Stem","1.0","1.0","1.0","3.0","BD356297-C017-4B5C-8D8D-EDDE562D55E1","BFEB8C38-F1A0-48C1-A78D-68984187172F","2019-10-02 14:55:43.0000000","2.0",
"1918179","Dead Wood","Branches","2.0","1.0","1.0","4.0","6B65B4DD-563E-4F83-A1B1-AD93AA70D8C5","FEBA89EA-0228-4909-ACAF-D3D68661001D","2020-07-16 16:55:39.0000000","3.0","02FA012A-A6E6-4260-A336-4D497B8926C4"
"313823","Decay","Stem","3.0","3.0","3.0","9.0","42B1AC2F-5AF1-43D3-AF1C-CEC7B61A7BAE","C27414B7-EE58-433A-AD3A-AB5587861369","2018-09-19 12:54:13.0000000","6.0","D214E3FF-64CB-4E65-9B83-49D6D7E7B478"
