"basketid","baskettype","direction","fid","location_description","ownertype","section","stateplane_labelx","stateplane_labely","stateplane_snappedx","stateplane_snappedy","streetname1","streetname2","point"
"10330008","H","NW","2084","NW corner of AV D and E 4 ST","D","MN033","990387.98541556","202117.27429296","990397.59924148","202090.21233922","AV D","E 4 ST","POINT (-73.97785796899996 40.72144803700007)"
"10210227","S","NE","21598","NE corner of CLEVELAND PL and BROOME ST","D","MN021","984961.35322423","201917.00763314","984925.42186564","201904.51389171","CLEVELAND PL","BROOME ST","POINT (-73.99743518099996 40.72090045300007)"
"30330050","R","SW","23645","SW corner of MARCUS GARVEY BLVD and VAN BUREN ST","D","BKN033","1000970.0187134","190770.06864096","1000998.8769234","190820.39268731","MARCUS GARVEY BLVD","VAN BUREN ST","POINT (-73.93971026599996 40.69028896400005)"
"40750034","S","NE","20528","NE corner of COLLEGE PT BLVD and 23 AV","D","QE075","1026921.57540599","223020.59501904","1026892.25394231","222999.51139981","COLLEGE PT BLVD","23 AV","POINT (-73.84592641899997 40.778721516000076)"
"31320326","R","SW","54308","SW corner of MERMAID AV and W 19 ST","D","BKS132","988142.95676914","149249.27635463","988170.54660898","149287.09616089","MERMAID AV","W 19 ST","POINT (-73.98598766799995 40.57633812700004)"
"30110123","S","SE","85252","Median at SE corner of BANKER ST and N 15 ST","D","BKN011","996939.64127548","202642.25421414","996935.20985389","202666.78139605","BANKER ST","N 15 ST","POINT (-73.95422114099995 40.722882009000045)"
"10410159","H","SW","970","SW corner of 8 AV and W 15 ST","B","MN041","983611.61609431","209023.06428713","983646.87783481","209042.03570588","8 AV","W 15 ST","POINT (-74.00230514599997 40.740404848000026)"
"30630073","S","S","21713","S corner of 4 AV and BUTLER ST","D","BKS063","989476.34452231","186915.96578488","989461.37407981","186963.79278897","4 AV","BUTLER ST","POINT (-73.98115861099996 40.67972457900004)"
"30140062","S","NW","57134","NW corner of HOOPER ST and DIVISION AV","D","BKN014","996905.09147581","196877.31561279","996946.65438481","196853.72379647","HOOPER ST","DIVISION AV","POINT (-73.95435662199998 40.707058679000056)"
"11240011","S","E","6467","E corner of SEAMAN AV and CUMMING ST","D","MN124","1004572.61419848","255169.84633721","1004517.24587089","255175.30006647","SEAMAN AV","CUMMING ST","POINT (-73.92652479599997 40.86704172000003)"
"10230232","H","SE","5797","SE corner of 10 AV and LITTLE W 12 ST","B","MN023","981795.72635339","209078.26332371","981779.38813148","209102.80002005","10 AV","LITTLE W 12 ST","POINT (-74.00885805799999 40.74055603800008)"
"41380018","S","NE","12623","NE corner of N CONDUIT AV and 224 ST","D","QE138","1052833.07542014","182241.85242972","1052753.16678731","182179.87191063","N CONDUIT AV","224 ST","POINT (-73.75278323499998 40.66663110200005)"
"20720050","R","N","10534","N corner of GRAND CONCOURSE and BEDFORD PARK BLVD","D","BX072","1015232.19556956","257189.73665439","1015244.42618814","257130.92279564","GRAND CONCOURSE","BEDFORD PARK BLVD","POINT (-73.88797564499998 40.872554722000075)"
"30150024","S","NW","8959","NW corner of GRAHAM AV and SEIGEL ST","D","BKN015","1000069.99656332","195982.73833372","1000104.79111314","195956.36338647","GRAHAM AV","SEIGEL ST","POINT (-73.94294343699994 40.70459818300003)"
"41420123","S","N","16653","N corner of ROCKAWAY BEACH BLVD and BEACH 90 ST","D","QE142","1035970.40967047","153287.1823208","1035951.07768814","153246.67190313","ROCKAWAY BEACH BLVD","BEACH 90 ST","POINT (-73.81378895099994 40.58727135200007)"
"40780016","H","SW","20903","SW corner of CROSS ISLAND PKWY and 208 PL","D","QE078","1043898.15890682","226679.65102114","1043908.28060573","226697.91246755","CROSS ISLAND PKWY","208 PL","POINT (-73.78459648499995 40.78866636400005)"
"20110076","S","SW","20377","SW corner of E 149 ST and COURTLANDT AV","D","BX011","1006454.9959324","236737.89960538","1006486.56936006","236755.05803563","E 149 ST","COURTLANDT AV","POINT (-73.91978005199996 40.81644688600005)"
"31610042","S","N","23","N corner of E 98 ST and LOTT AV","D","BKN161","1008120.33873031","178706.64394897","1008116.45783256","178675.78443064","E 98 ST","LOTT AV","POINT (-73.91396946299994 40.65716118800003)"
"40150006","S","S","16349","S corner of BROADWAY and 43 ST","D","QW015","1007358.89176239","215293.95167972","1007357.46000673","215364.0247023","BROADWAY","43 ST","POINT (-73.91658825999997 40.757586684000046)"
"10110449","H",,"37264",,"P","MN011","983274.40581073","196946.98246822",,,,,"POINT (-74.00352026399997 40.70725889200003)"
"11030191","R","NW","77237","NW corner of 5 AV and W 137 ST","D","MN103","1001756.94955423","235926.96225089","1001758.98367089","235895.65358646","5 AV","W 137 ST","POINT (-73.93675509099995 40.81423164900008)"
"10830231","H","Direction TBD","64400","Location Description T/K","P","MN083","995251.51407431","221047.66195706","995279.57077791","221031.84907032","Street Name TBD",,"POINT (-73.96028127599999 40.773402486000066)"
"10520504","H","NE","2615","NE corner of 5 AV and E 52 ST","B","MN052","990909.03555456","216106.48712814","990853.41853981","216094.77422506","5 AV","E 52 ST","POINT (-73.97596437499993 40.759844576000035)"
"30910041","S","SW","12066","SW corner of CROWN ST and KINGSTON AV","D","BKN091","1000135.37307298","181800.03704038","1000170.99472089","181844.44279146","CROWN ST","KINGSTON AV","POINT (-73.94274107899997 40.66566979400005)"
"31320033","S","SW","11386","SW corner of MERMAID AV and W 30 ST","D","BKS132","985188.2254739","148808.42028096","985223.85958898","148859.3742473","MERMAID AV","W 30 ST","POINT (-73.99662409799998 40.575128868000036)"
"11110036","S","SW","3548","SW corner of 2 AV and E 105 ST","D","MN111","999970.50398015","227064.70897804","1000014.4694434","227083.92908396","2 AV","E 105 ST","POINT (-73.94322962799998 40.78991055200004)"
"30910093","S","Direction TBD","12956","Location Description T/K","D","BKN091","997830.4127879","183198.86101438","997833.90143435","183246.78329529","Street Name TBD",,"POINT (-73.95104671199994 40.66951308900008)"
"31410093","S","SE","12324","SE corner of FLATBUSH AV and BEVERLEY ROAD","D","BKS141","995977.15041831","174053.3612608","995943.34930481","174087.8966248","FLATBUSH AV","BEVERLEY ROAD","POINT (-73.95774326099996 40.64441334500003)"
"10230242","H","E","5974","E corner of W 13 ST and W 4 ST","B","MN023","983223.71923231","208592.16783921","983210.35639815","208624.40530755","W 13 ST","W 4 ST","POINT (-74.00370485999997 40.739222107000046)"
"31430032","S","Direction TBD","13622","Location Description T/K","D","BKS143","998915.43588032","169762.96203321","998891.70366878","169743.7789022","Street Name TBD",,"POINT (-73.94716462799994 40.63263273700005)"
"21010119","S","NE","5835","NE corner of CASTLE HILL AV and STARLING AV","D","BX101","1025222.1316264","244090.28155413","1025178.16025764","244031.93455796","CASTLE HILL AV","STARLING AV","POINT (-73.85193402899995 40.83655994900005)"
"21010033","S","NW","8395","NW corner of LANE AVE and BENSON ST","D","BX101","1027534.93704015","245612.22634488","1027590.77944815","245560.03058313","LANE AVE","BENSON ST","POINT (-73.84356607599995 40.840726207000046)"
"50240055","R","SE","13877","SE corner of ARLENE ST and VICTORY BLVD","O","SI024","938291.56828314","160332.82735021","938238.57593507","160375.23376146","ARLENE ST","VICTORY BLVD","POINT (-74.16551667199997 40.60664193000008)"
"40830123","S","NW","64806","NW corner of MAIN ST and 71 AV","D","QE083","1033355.16522907","204580.15158504","1033423.73333339","204565.27628672","MAIN ST","71 AV","POINT (-73.82283126299996 40.72807387200004)"
"10810111","S","NE","5182","NE corner of PARK AV and E 64 ST","D","MN081","993341.58055823","218365.94553572","993306.4021509","218358.31661397","PARK AV","E 64 ST","POINT (-73.96718057999993 40.76604404200003)"
"41320039","S","SW","20424","SW corner of 246 ST and 86 RD","D","QE132","1061355.45830973","205622.26400213","1061396.25186332","205650.89452229","246 ST","86 RD","POINT (-73.72179553399997 40.73073444700003)"
"10220357","S","E","46992","E corner of HUDSON ST and CHRISTOPHER ST","D","MN022","982534.59134547","206320.00440454","982505.43982898","206342.59884755","HUDSON ST","CHRISTOPHER ST","POINT (-74.00619104999998 40.73298547200005)"
"11010050","H","Direction TBD","4661","Location Description T/K","B","MN101","998749.42440131","233823.07242981","998769.36057016","233858.90585743","Street Name TBD",,"POINT (-73.94762474799995 40.80846250400003)"
"10750044","S","NE","4951","NE corner of W 107 ST and RIVERSIDE DR","D","MN075","992756.72116365","231832.33690997","992696.56413172","231826.2260298","W 107 ST","RIVERSIDE DR","POINT (-73.96927488899996 40.80300628500004)"
"20420053","R","E","23525","E corner of E 165 ST and GRAND CONCOURSE","D","BX042","1006399.82018973","242003.29064938","1006345.9725284","242023.5973673","E 165 ST","GRAND CONCOURSE","POINT (-73.91996200799997 40.830899026000054)"
"10920106","S","NE","3085","NE corner of BROADWAY and W 139 ST","D","MN092","997292.58053023","238990.33538921","997252.15213339","238981.5562073","BROADWAY","W 139 ST","POINT (-73.95287730699994 40.822647466000035)"
"41410100","R","Direction TBD","44168","Location Description T/K","D","QE141","1029689.07249564","150251.43314296","1029655.03047271","150236.36274274","Street Name TBD",,"POINT (-73.83642442799999 40.578973260000055)"
"11040111","S","NW","11127","NW corner of FREDERICK DOUGLASS BOULEVARD and W 154 ST","D","MN104","1001439.17099032","241198.64494896","1001447.3602784","241159.64568314","FREDERICK DOUGLASS BOULEVARD","W 154 ST","POINT (-73.93788960799998 40.82870155200004)"
"20610063","R","S","23464","S corner of E 187 ST and PARK AVE","D","BX061","1013954.18992348","251911.99360097","1013945.54427148","251939.65365063","E 187 ST","PARK AVE","POINT (-73.89262006099995 40.85807331900003)"
"31020072","H","S","19678","S corner of 5 AV and 79 ST","B","BKS102","977660.96132898","167436.21767096","977644.71792315","167492.54859506","5 AV","79 ST","POINT (-74.02373824199998 40.62625600100006)"
"11120090","S","NE","8035","NE corner of MADISON AV and E 110 ST","D","MN112","998822.19033189","229350.64764763","998783.83214089","229347.62534396","MADISON AV","E 110 ST","POINT (-73.94737159899995 40.79618680400006)"
"10430375","S","SW","2438","SW corner of 11 AV and W 42 ST","D","MN043","984638.39455256","216426.73615955","984664.19633822","216451.52088688","11 AV","W 42 ST","POINT (-73.99859944599996 40.760726076000026)"
"10840129","S","SW","3689","SW corner of E 86 ST and MADISON AV","D","MN084","995584.92351247","223738.77534121","995613.2577734","223752.17393647","E 86 ST","MADISON AV","POINT (-73.95907298599997 40.78078846300008)"
"31320402","E",,"81254","Unknown corner on W 10 ST","D","BKS132","990426.99616431","148283.67953254","990333.75520906","148235.09301555","W 10 ST","W 10 ST","POINT (-73.97776652099998 40.573686456000075)"
"30320136","R","NE","23422","NE corner of NOSTRAND AV and JEFFERSON AV","D","BKN032","998111.81215948","188266.7186608","998096.08450064","188236.3624223","NOSTRAND AV","JEFFERSON AV","POINT (-73.95002189999997 40.68342277900007)"
"30910084","H","SE","12826","SE corner of KINGSTON AV and EASTERN PKWY","D","BKN091","1000338.86774473","183018.16944663","1000299.4295034","183069.34191647","KINGSTON AV","EASTERN PKWY","POINT (-73.94200465599994 40.66901292800003)"
"50120137","R","SW","5787","SW side of RICHMOND TER between SCHUYLER ST and BAY ST","D","SI012","963243.91273531","173409.31858563","963262.38892975","173419.8162319","RICHMOND TER","SCHUYLER ST/BAY ST","POINT (-74.07569377499993 40.64262843500006)"
"31230002","S","N","19854","N corner of FT HAMILTON PKWY and 42 ST","D","BKS123","986277.40538214","173127.3414593","986280.47164898","173105.17877397","FT HAMILTON PKWY","42 ST","POINT (-73.99269606899998 40.64187915000008)"
"40150005","H","W","20855","W corner of BROADWAY and 44 ST","D","QW015","1007481.65660873","215226.58075146","1007547.2496534","215242.55512896","BROADWAY","44 ST","POINT (-73.91614536399999 40.757401446000074)"
"11210045","S","NE","7256","NE corner of FT WASHINGTON AV and W 168 ST","D","MN121","1000278.50926964","246122.76403771","1000247.16057906","246107.94254506","FT WASHINGTON AV","W 168 ST","POINT (-73.94207180999996 40.84221901700005)"
"30820065","S","NE","11929","NE corner of PARK PL and BROOKLYN AV","D","BKN082","999674.02163348","184558.51577538","999631.26843815","184539.24350421","PARK PL","BROOKLYN AV","POINT (-73.94439775299998 40.673242017000064)"
"41410102","R",,"44170",,"D","QE141",,,,,,,"POINT (-73.83175028299996 40.58115377900003)"
"10430333","S","NW","1785","NW corner of 9 AV and W 55 ST","D","MN043","987914.37389298","218662.56502122","987921.37059814","218613.23375505","9 AV","W 55 ST","POINT (-73.98677279099996 40.766862100000026)"
"20120045","S","SE","7985","SE corner of E 149 ST and WALES AV","D","BX012","1009972.46297881","235332.63404322","1009937.44500422","235397.74775814","E 149 ST","WALES AV","POINT (-73.90707766899999 40.81258028500008)"
"50320002","S","SE","18845","SE corner of RICHMOND AV and GURLEY AV","D","SI032","937246.99819382","142972.45688731","937191.84607315","143010.54080063","RICHMOND AV","GURLEY AV","POINT (-74.16915785299994 40.55898575500004)"
"10320110","R","NW","23130","NW corner of DELANCEY ST and COLUMBIA ST","D","MN032","989615.86031939","200373.40442114","989623.02729981","200343.58525504","DELANCEY ST","COLUMBIA ST","POINT (-73.98064488699998 40.71666203500007)"
"10830144","H","NW","3691","NW corner of E 79 ST and F D R DR","B","MN083","998712.77519639","219976.39211796","998724.95430589","219941.0234223","E 79 ST","F D R DR","POINT (-73.94778694899998 40.77045714500008)"
"20940056","S","SW","11189","SW corner of WHITE PLAINS RD and STORY AV","D","BX094","1023291.85464706","239520.21523497","1023308.76668672","239554.52422147","WHITE PLAINS RD","STORY AV","POINT (-73.85893635699995 40.82402518500004)"
"30220048","S","W","9921","W corner of DEAN ST and NEVINS ST","D","BKN022","988761.91878581","188758.70520963","988796.48367731","188765.2393173","DEAN ST","NEVINS ST","POINT (-73.98373313599996 40.684782874000064)"
"20730046","S","NE","9699","NE corner of BAINBRIDGE AV and E 207 ST","D","BX073","1017599.90769765","258387.07776363","1017576.89527647","258374.24708064","BAINBRIDGE AV","E 207 ST","POINT (-73.87940849199998 40.875832424000066)"
"31510026","H","NW","11861","NW corner of KINGS HWY and OCEAN PKWY","B","BKS151","993310.0300964","159940.37406689","993334.16489065","159919.50927922","KINGS HWY","OCEAN PKWY","POINT (-73.96737303099997 40.60567927900007)"
"40710046","R","SW","9200","SW corner of UNION ST and NORTHERN BLVD","D","QE071","1031798.95049372","217522.32419147","1031813.56955898","217573.64298646","UNION ST","NORTHERN BLVD","POINT (-73.82835453499996 40.763605331000065)"
"30620077","R","E","15653","E corner of COURT ST and DOUGLASS ST","D","BKS062","985728.96159715","188648.62209646","985689.64277814","188643.05780314","COURT ST","DOUGLASS ST","POINT (-73.99466888099994 40.684481746000074)"
"10230085","H","SE","491","SE corner of 5 AV and E 12 ST","D","MN023","985771.71413632","206860.72313938","985765.82372814","206910.06162338","5 AV","E 12 ST","POINT (-73.99451061899998 40.73446964800007)"
"30930012","H","SW","11646","SW corner of BEDFORD AV and PARKSIDE AV","D","BKN093","996294.59171256","178144.57584739","996325.05785897","178213.12131396","BEDFORD AV","PARKSIDE AV","POINT (-73.95659207299997 40.655642415000045)"
"11040038","S","NE","7620","NE corner of FREDERICK DOUGLASS BOULEVARD and W 153 ST","D","MN104","1001416.3662459","240911.5306938","1001379.7816734","240901.0208723","FREDERICK DOUGLASS BOULEVARD","W 153 ST","POINT (-73.93797274599996 40.82791354900007)"
"31740103","S","SW","29460","SW corner of CHURCH AV and ROGERS AV","D","BKN174","997408.76566531","176219.0734648","997415.91853814","176310.34952897","CHURCH AV","ROGERS AV","POINT (-73.95258028599994 40.65035574500007)"
"30720070","S","E","13812","E corner of 5 AV and 16 ST","D","BKS072","987153.45448306","181560.5135693","987109.19702564","181540.79838564","5 AV","16 ST","POINT (-73.98953576299994 40.66502612800008)"
"10330071","H","NW","741","NW corner of AV A and E 6 ST","D","MN033","988673.26640406","203652.3867083","988679.72866148","203615.44550921","AV A","E 6 ST","POINT (-73.98404300299995 40.72566257300008)"
"10910022","S","SE","5194","SE corner of LA SALLE ST and CLAREMONT AV","D","MN091","995143.52511705","235825.02413455","995135.87355757","235874.7218698","LA SALLE ST","CLAREMONT AV","POINT (-73.96064719499998 40.813962487000026)"
"10730035","S","SW","4171","SW corner of CENTRAL PARK W and W 85 ST","D","MN073","992529.35974173","225124.18365963","992565.87541673","225134.51369147","CENTRAL PARK W","W 85 ST","POINT (-73.97010439399997 40.78459443100007)"
"10420159","H","Direction TBD","1074","Location Description T/K","P","MN042","985718.55971506","213424.78514247","985741.54384738","213466.4052691","Street Name TBD",,"POINT (-73.99470098499995 40.75248637100003)"
"20730086","H","N","9097","N corner of JEROME AV and W MOSHOLU PKWY N","B","BX073","1016373.2438124","260234.2656703","1016374.49282564","260135.37872897","JEROME AV","W MOSHOLU PKWY N","POINT (-73.88383523499994 40.88090692900005)"
"10830139","S","SW","3670","SW corner of MADISON AV and E 77 ST","D","MN083","994403.45605914","221619.0929008","994438.51274756","221632.27660146","MADISON AV","E 77 ST","POINT (-73.96334226399995 40.77497192900006)"
"40530005","H","N","17458","Median at N corner of CYPRESS AV and CORNELIA ST","B","QW053","1010362.81587264","194333.83185463","1010348.37954982","194321.88798088","CYPRESS AV","CORNELIA ST","POINT (-73.90582672399995 40.70004793600003)"
"21010188","S","Direction TBD","20151","Location Description T/K","D","BX101","1043837.14820206","248715.98752581","1043792.86755767","248702.67558275","Street Name TBD",,"POINT (-73.78462114799999 40.84915014400008)"
"10520487","H","SW","2586","SW corner of 5 AV and W 55 ST","B","MN052","991108.97281873","216753.76765771","991164.13314147","216770.57996005","5 AV","W 55 ST","POINT (-73.97524200299995 40.76162104200006)"
"30150013","S","NW","20320","NW corner of GRAHAM AV and BOERUM ST","D","BKN015","999994.2982239","196498.45941514","1000039.34833065","196471.99227646","GRAHAM AV","BOERUM ST","POINT (-73.94321525299995 40.70601385100008)"
"31510108","S","SW","21042","SW corner of AV P and E 2 ST","D","BKS151","992002.32995589","161054.24651104","992035.23933889","161093.15194506","AV P","E 2 ST","POINT (-73.97208124799994 40.60873787100007)"
"10740113","S","NW","3049","NW corner of CENTRAL PARK W and W 92 ST","D","MN074","993489.66064264","226839.82556956","993496.15242755","226807.72556813","CENTRAL PARK W","W 92 ST","POINT (-73.96663435499994 40.789302458000066)"
"30320027","R","SW","23677","SW corner of LAFAYETTE AV and NOSTRAND AV","D","BKN032","997665.75137182","190530.98480155","997691.41667481","190589.85837147","LAFAYETTE AV","NOSTRAND AV","POINT (-73.95162568799998 40.68963835900007)"
"40540046","S","E","19980","E corner of 88 ST and RUTLEDGE AV","D","QW054","1022158.70337006","197567.10589989","1022120.43244922","197569.0602923","88 ST","RUTLEDGE AV","POINT (-73.86326723199994 40.70887983500006)"
"10510307","S","NW","1833","NW corner of 7 AV and W 27 ST","D","MN051","985935.12522681","211363.40835972","985945.23937981","211322.32642089","7 AV","W 27 ST","POINT (-73.99391985199998 40.74682837200004)"
"20410069","H","SE","20823","SE corner of GRAND CONCOURSE and E 161 ST","D","BX041","1005701.51089081","240417.60812521","1005681.77175707","240452.75634888","GRAND CONCOURSE","E 161 ST","POINT (-73.92249045099999 40.82654850600005)"
"20520070","H","N","10347","N corner of E TREMONT AV and CRESTON AV","O","BX052","1009991.00198373","249198.71064171","1009992.02855648","249164.94135229","E TREMONT AV","CRESTON AV","POINT (-73.90695749199995 40.85063861300006)"
"40940075","H","NW","12916","NW side of LEFFERTS BLVD between AUSTIN ST and AUDLEY ST","D","QW094","1031295.41606773","197703.60661113","1031330.91567524","197661.88045244","LEFFERTS BLVD","AUSTIN ST/AUDLEY ST","POINT (-73.83031082699995 40.709210635000034)"
"21210065","S","SE","11353","SE corner of E GUN HILL RD and PAULDING AV","D","BX121","1023550.2330673","257909.08626555","1023516.38667831","257950.08979246","E GUN HILL RD","PAULDING AV","POINT (-73.85789500799996 40.87449599800004)"
"31620006","H",,"10029","Median at intersection of E 98 ST and TAPSCOTT ST","D","BKN162","1006505.10803689","180587.63920271","1006519.84554023","180560.98997779","E 98 ST","TAPSCOTT ST","POINT (-73.91978476499997 40.66232831200006)"
"10430117","S","NW","1235","NW corner of 11 AV and W 47 ST","D","MN043","985330.75110748","217701.57186447","985333.59034064","217660.61755005","11 AV","W 47 ST","POINT (-73.99610001299999 40.764225115000045)"
"30220211","C","W","17593","W corner of FULTON ST and HOYT ST","B","BKN022","988314.17853956","190841.42512555","988349.07315481","190868.36175147","FULTON ST","HOYT ST","POINT (-73.98534626599996 40.69049968000007)"
"10310040","C","N","22218","N corner of MADISON ST and OLIVER ST","B","MN031","984901.07414532","198721.38213463","984888.27298981","198692.69944921","MADISON ST","OLIVER ST","POINT (-73.99765295099996 40.71212923000007)"
"10820124","S","SE","4042","SE corner of 5 AV and E 76 ST","D","MN082","993922.37237564","221581.48405214","993912.43768422","221618.00497647","5 AV","E 76 ST","POINT (-73.96507927699997 40.77486924200008)"
"30720126","S","E","13789","E corner of 4 AV and 26 ST","D","BKS072","984742.93601014","179672.48716164","984687.58769564","179686.22532313","4 AV","26 ST","POINT (-73.99822476299994 40.659844374000045)"
"10430211","S","SE","1608","SE corner of 9 AV and W 54 ST","D","MN043","987847.50919731","218272.91881888","987841.56596772","218311.0719578","9 AV","W 54 ST","POINT (-73.98701438599994 40.76579265000004)"
"31530035","S","NE","16895","NE corner of VOORHIES AV and SHEEPSHEAD BAY RD","D","BKS153","997651.47121665","152804.33420514","997622.22061898","152773.95270422","VOORHIES AV","SHEEPSHEAD BAY RD","POINT (-73.95175210599996 40.58608678500008)"
"40710033","S","SW","13478","SW corner of 39 AV and LIPPMANN PLZ","D","QE071","1031833.04196098","216418.03604572","1031873.76792939","216482.99129638","39 AV","LIPPMANN PLZ","POINT (-73.82823928499994 40.760574166000026)"
"10210449","C","NE","22827","NE corner of CANAL ST and MULBERRY ST","B","MN021","984702.42985757","200610.22579788","984671.33116648","200565.53034921","CANAL ST","MULBERRY ST","POINT (-73.99836935599996 40.71731366800003)"
"10710124","S","NW","3411","NW corner of AMSTERDAM AV and W 59 ST","D","MN071","987660.3858839","220045.8755748","987659.66180398","219993.96590172","AMSTERDAM AV","W 59 ST","POINT (-73.98768900499994 40.77065903100004)"
"20310194","S","NW","20802","NW corner of MELROSE AV and E 160 ST","D","BX031","1007974.59394306","239396.43398647","1007986.20218757","239367.89073646","MELROSE AV","E 160 ST","POINT (-73.91428070799998 40.823739861000035)"
"30110005","H","SE","10133","SE corner of MANHATTAN AVE and INDIA ST","D","BKN011","996903.81916864","206017.55848713","996859.33500564","206069.57150647","MANHATTAN AVE","INDIA ST","POINT (-73.95434402999996 40.73214644800004)"
"10740138","S","NE","3628","NE corner of W 96 ST and BROADWAY","D","MN074","992167.55469106","228792.7891833","992127.6249809","228792.62022038","W 96 ST","BROADWAY","POINT (-73.97140656099998 40.79466410100008)"
"11010179","S","NW","5657","NW corner of LENOX AV and W 126 ST","D","MN101","999443.62511264","233905.87606996","999446.76651056","233857.75969638","LENOX AV","W 126 ST","POINT (-73.94511687899995 40.808688611000036)"
"20610095","R","SW","23498","SW corner of CROTONA AV and E 189 ST","D","BX061","1016679.65133606","251182.48882638","1016718.8687773","251186.82051063","CROTONA AV","E 189 ST","POINT (-73.88277098999998 40.856061458000056)"
"20720020","S","E","9241","E corner of BEDFORD PARK BLVD and JEROME AV","D","BX072","1014922.51410231","257509.65399355","1014884.43018898","257496.58151314","BEDFORD PARK BLVD","JEROME AV","POINT (-73.88909392899996 40.87343387800007)"
"30220209","C","Direction TBD","17591","Location Description T/K","B","BKN022","987867.8460989","191066.60512139","987890.62834831","191110.5334243","Street Name TBD",,"POINT (-73.98695559199996 40.69111794100007)"
"20620181","S","W","80060","W corner of E 180 ST and VYSE AV","D","BX062","1017249.97335814","246751.3280693","1017291.45949565","246749.1095698","E 180 ST","VYSE AV","POINT (-73.88073113599995 40.84389712900003)"
"10750161","S","NE","3634","NE corner of WEST END AV and W 101 ST","D","MN075","992386.25241639","230186.79951863","992350.43949589","230173.4340598","WEST END AV","W 101 ST","POINT (-73.97061502799994 40.79849008300005)"
"31720021","S","SW","10705","SW corner of CHURCH AV and BROOKLYN AV","D","BKN172","999800.37997656","176450.57956347","999820.05414981","176478.25273646","CHURCH AV","BROOKLYN AV","POINT (-73.94396092899996 40.65098730300008)"
"20110077","H","Direction TBD","6798","Location Description T/K","B","BX011","1007346.26613148","236915.64793755","1007365.74411368","236898.42382362","Street Name TBD",,"POINT (-73.91655949299997 40.81693247000004)"
"40550006","R","N","20475","N corner of GRAND AV and 72 PL","D","QW055","1014528.73339382","204867.08769096","1014507.73770089","204802.34635063","GRAND AV","72 PL","POINT (-73.89075516599996 40.72894591700003)"
"31610067","R","NW","10909","NW corner of MOTHER GASTON BLVD and PITKIN AV","D","BKN161","1009993.8923979","183517.81542897","1010015.24668589","183495.05956897","MOTHER GASTON BLVD","PITKIN AV","POINT (-73.90719855299994 40.67036153500004)"
"11010405","S","Direction TBD","19024","Location Description T/K","D","MN101","995660.85315065","231113.83211339","995645.43957846","231085.73071477","Street Name TBD","FREDERICK DOUGLASS CIR","POINT (-73.95878628899999 40.801030913000034)"
"30620045","R","SW","12383","SW corner of COURT ST and PACIFIC ST","O","BKS062","986224.74242973","190283.43017855","986252.79453897","190301.08270229","COURT ST","PACIFIC ST","POINT (-73.99288080799994 40.68896882400003)"
"31710021","S","E","10146","E corner of CLARKSON AV and E 93 ST","D","BKN171","1005624.18624231","179408.7245658","1005583.37890923","179409.95947146","CLARKSON AV","E 93 ST","POINT (-73.92296370899999 40.659094622000055)"
"20310203","R","NE","27881","NE corner of E 161 ST and MELROSE AV","D","BX031","1008183.20376205","239606.89517972","1008134.49913506","239584.49135314","E 161 ST","MELROSE AV","POINT (-73.91352621799996 40.82431695400004)"
"10210355","S","NE","6711","NE corner of VARICK ST and KING ST","D","MN021","982793.35132664","204509.06642538","982781.31854232","204479.23315172","VARICK ST","KING ST","POINT (-74.00525699099995 40.72801493600008)"
"30630003","S","S","18359","S corner of 4 AV and DEAN ST","D","BKS063","990070.9322439","188072.58289422","990058.51199314","188121.4413923","4 AV","DEAN ST","POINT (-73.97901391099998 40.68289886000008)"
"10420189","H","SE","1185","SE corner of 10 AV and W 24 ST","D","MN042","983256.73786706","211844.91231796","983253.60762398","211886.46571255","10 AV","W 24 ST","POINT (-74.00358619099995 40.74815008400003)"
"31530016","H","S","17054","S side of EMMONS AV between E 21 ST and DOOLEY ST","B","BKS153","999201.00486298","151870.8426338","999201.88257242","151913.79050304","EMMONS AV","E 21 ST/DOOLEY ST","POINT (-73.94617538399996 40.58352205800003)"
"10920026","S","SW","4615","SW corner of BROADWAY and W 130 ST","D","MN092","995946.38932498","236906.59874305","995988.9361559","236914.2276648","BROADWAY","W 130 ST","POINT (-73.95774486099998 40.816930081000066)"
"10730091","H","SW","4776","SW corner of W 86 ST and AMSTERDAM AV","B","MN073","991090.11130789","226225.41997422","991122.90618981","226240.72867063","W 86 ST","AMSTERDAM AV","POINT (-73.97530044899997 40.78761826200008)"
"10750250","R","NW","76016","NW corner of AMSTERDAM AV and W 102 ST","D","MN075","993221.50730756","230035.32114705","993205.6247934","229997.63388647","AMSTERDAM AV","W 102 ST","POINT (-73.96759846599997 40.798073507000026)"
"10840203","S","NW","48980","NW corner of 3 AV and E 82 ST","D","MN084","996446.96378314","222161.49831206","996448.62683757","222117.9186748","3 AV","E 82 ST","POINT (-73.95596316999996 40.776458106000064)"
"21110023","H","W","20723","W corner of MORRIS PARK AV and HAIGHT AV","D","BX111","1024822.02087806","248854.98068613","1024872.09065981","248844.29894896","MORRIS PARK AV","HAIGHT AV","POINT (-73.85335114299994 40.84963948600006)"
"10430299","C","SW","20951","SW corner of 8 AV and W 47 ST","B","MN043","987631.35707057","216301.07171272","987677.88355231","216316.60449004","8 AV","W 47 ST","POINT (-73.98779568999998 40.76038052100006)"
