"inmateid","admitted_dt","discharged_dt","custody_level","bradh","race","gender","age","inmate_status_code","sealed","srg_flg","top_charge","infraction"
"20203515","2021-05-18T20:45:59.000",,"MAX","N","B","M","30","DE","N","N","105.15","Y"
"20220278","2022-08-21T21:21:32.000",,,"N","O","M","22","DE","N","N","265.03","N"
"20001627","2017-01-30T18:52:59.000",,"MAX","Y","A","M","33","DE","N","Y","125.25","Y"
"20218613","2022-05-11T16:55:14.000",,"MED","N","O","M","38","DE","N","N","130.50","N"
"37028","2022-03-15T11:49:12.000",,"MIN","N","B","M","46","CS","N","N","110-265.03","N"
"20219153","2022-06-14T19:22:00.000",,"MED","Y","O","M","33","DE","N","N","125.25","N"
"20084465","2022-07-24T01:31:52.000",,"MED","Y","B","M","32","DE","N","N","110-130.35","N"
"36275","2022-04-01T00:34:06.000",,"MIN","Y","B","M","57","DE","N","N","155.35","N"
"20219262","2022-06-19T20:34:00.000",,"MED","Y","B","M","24","DE","N","N","120.10","N"
"67739","2022-05-22T17:22:50.000",,"MED","Y","O","M","44","CS","N","N","155.25","N"
"20043093","2022-07-23T12:51:41.000",,"MAX","Y","B","M","28","DE","N","N","240.32","Y"
"20218976","2022-06-03T05:36:47.000",,"MIN","Y","B","F","41","DE","N","N","125.15","N"
"20015415","2022-06-25T12:39:47.000",,"MED","Y","W","M","46","DE","N","N","160.15","N"
"20172175","2022-03-02T14:47:23.000",,"MAX","N","B","M","22","CS","N","Y","110-265.01","Y"
"20040912","2021-03-10T13:19:00.000",,"MAX","Y","O","M","41","DE","N","N","120.10","Y"
"20219826","2022-07-25T14:45:00.000",,"MIN","N","B","M","20","CS","N","N","265.01","N"
"18875","2020-01-16T02:59:18.000",,"MAX","N","B","M","37","DE","N","N","125.25","N"
"20167044","2022-06-04T13:49:05.000",,"MED","N","B","M","22","DE","N","N","125.25","N"
"20217140","2022-01-22T00:02:11.000",,"MED","N","B","M","65","DE","N","N","120.10","N"
"116538","2022-08-19T16:36:04.000",,"MED","N","B","M","54","DE","N","Y","265.03","N"
"47508","2022-08-20T17:29:00.000",,"MIN","N","O","M","39","DE","N","N","140.25","N"
"142373","2021-04-14T15:13:20.000",,"MED","Y","B","M","37","DE","N","Y","120.07","Y"
"122915","2022-07-13T17:43:54.000",,"MED","Y","O","M","57","DEP","N","N","155.30","N"
"20220250","2022-08-19T19:30:34.000",,"MED","Y","B","M","20","DE","N","Y","120.06","N"
"20158744","2021-02-06T21:14:10.000",,"MAX","Y","B","M","27","DE","N","N","105.15","Y"
"20220283","2022-08-22T11:37:38.000",,"MIN","N","B","F","33","DE","N","N","120.05","N"
"137800","2022-01-02T15:17:39.000",,"MED","N","B","M","36","DE","N","Y","125.25","Y"
"20102150","2022-07-21T12:24:28.000",,"MAX","Y","B","M","27","DEP","N","N","VOP","N"
"168100","2020-01-24T12:11:43.000",,"MED","N","O","M","32","DE","N","N","130.25","Y"
"20219421","2022-06-30T16:18:14.000",,"MED","N","B","F","40","DE","N","N",,"N"
"41407","2022-06-02T23:27:00.000",,"MED","Y","B","M","42","DE","N","N","130.50","N"
"99662","2022-08-09T01:04:05.000",,"MAX","N","B","M","32","DE","N","Y","110-125.25","N"
"20063872","2022-02-07T23:49:49.000",,"MED","Y","B","M","32","CS","N","N","130.35","N"
"20102661","2022-08-21T15:51:36.000",,,"N","B","M","26","DE","N","N","160.15","N"
"10000230","2022-05-25T10:38:45.000",,"MED","N","B","M","42","DE","N","Y","110-125.25","N"
"20216373","2021-11-13T11:17:28.000",,"MED","Y","B","M","19","DE","N","N","130.50","N"
"41513","2021-04-28T00:55:31.000",,"MED","N","B","M","50","DE","N","N","125.25H","Y"
"20219100","2022-06-10T18:54:09.000",,"MAX","N","B","M","23","DE","N","N","155.30","Y"
"20155879","2022-02-28T14:19:11.000",,"MED","Y","B","M","26","CS","N","N","215.52","Y"
"20035284","2020-03-03T16:53:49.000",,"MAX","Y","O","M","31","DE","N","Y","125.25","Y"
"20210439","2020-07-04T12:14:53.000",,"MAX","N","B","M","47","DE","N","Y","110-125.25","Y"
"40582","2022-07-08T16:37:53.000",,"MIN","N","O","M","65","DE","N","N","600(2)","N"
"20134846","2021-08-26T22:37:00.000",,"MAX","Y","W","F","31","DE","N","N","125.25","Y"
"58892","2022-08-17T10:31:58.000",,"MED","N","B","F","37","DE","N","N","160.15","N"
"20220080","2022-08-09T15:40:52.000",,"MED","N","B","M","18","DE","N","N","125.25","N"
"20216659","2022-03-15T17:27:17.000",,"MED","N","B","M","36","DE","N","N","130.45","N"
"20216548","2022-05-04T13:38:32.000",,"MED","Y","O","M","21","DE","N","N","150.15","N"
"73431","2022-07-07T11:11:03.000",,"MED","N","B","M","54","DE","N","N","140.20","N"
"20216763","2021-12-16T01:03:33.000",,"MAX","Y","B","M","20","DE","N","Y","160.15","Y"
"33440","2022-07-04T12:41:10.000",,"MAX","N","B","M","50","CS","N","N",,"N"
"40949","2022-08-12T11:45:26.000",,"MAX","N","O","M","36","CS","N","Y","120.00","N"
"20039306","2022-04-14T16:47:40.000",,"MAX","N","B","M","34","DE","N","Y","215.52","N"
"20194926","2022-02-12T01:02:02.000",,"MAX","Y","B","M","23","DE","N","Y","160.15","Y"
"20160586","2021-11-19T16:12:21.000",,"MIN","N","B","M","32","DE","N","N","220.21","N"
"20219538","2022-07-07T15:50:22.000",,"MED","N","O","M","50","DE","N","N","130.65","N"
"20212416","2021-04-28T11:54:13.000",,"MED","N","B","M","42","DE","N","N","265.03","Y"
"20216077","2021-10-16T02:01:16.000",,"MED","Y","B","M","25","DE","N","N","125.25","Y"
"18473","2019-01-24T16:40:00.000",,"MAX","Y","B","M","60","DE","N","N","125.25","Y"
"20214640","2022-07-06T12:29:29.000",,"MED","N","O","M","56","CS","N","N","130.80","N"
"20219291","2022-06-22T01:05:14.000",,"MIN","Y","B","M","27","DE","N","N","120.05","N"
"20116408","2021-07-13T11:23:16.000",,"MED","N","B","M","50","DE","N","N","120.10","N"
"20142126","2020-12-20T14:12:00.000",,"MAX","Y","B","M","26","DE","N","Y","125.25","Y"
"20017609","2022-08-04T15:36:08.000",,"MED","N","O","M","34","DNS","N","N","220.16","N"
"20141789","2022-01-26T19:09:21.000",,"MAX","Y","B","M","32","DE","N","N","125.25","Y"
"149285","2021-10-15T14:24:58.000",,"MIN","N","O","M","52","DE","N","N","265.13","N"
"20215314","2022-03-18T01:04:23.000",,"MED","N","B","M","31","DE","N","N","130.50","N"
"20106766","2022-06-02T01:45:47.000",,"MED","Y","O","M","26","DE","N","Y","160.15","N"
"20206780","2022-08-22T13:23:15.000",,,"Y","O","M","24","DE","N","N","130.96","N"
"20218627","2022-05-12T02:28:53.000",,"MIN","N","O","M","37","DE","N","N","220.21","N"
"20213769","2022-08-18T17:45:19.000",,"MED","N","B","M","20","DE","N","N","120.05","N"
"20154039","2022-08-21T08:46:29.000",,"MED","N","B","M","43","DE","N","N","155.35","N"
"19326","2021-07-05T02:46:55.000",,"MED","Y","O","M","40","DE","N","N","110-125.25","N"
"20145124","2022-06-01T20:19:28.000",,"MAX","Y","B","M","23","DE","N","Y","110-160.10","Y"
"95290","2022-08-05T20:12:58.000",,"MIN","Y","B","M","45","DE","N","N","155.25","N"
"20207332","2022-04-15T11:48:48.000",,"MED","N","O","M","26","DE","N","N","265.03","Y"
"20148667","2021-03-26T01:10:22.000",,"MAX","N","B","M","27","DE","N","Y","160.15","Y"
"20116697","2021-07-28T21:20:03.000",,"MAX","Y","B","M","28","DE","N","Y","125.25","Y"
"20134556","2022-04-23T21:54:24.000",,"MED","Y","B","M","61","DE","N","N","160.15","N"
"10855","2020-03-25T14:44:04.000",,"MED","Y","B","M","42","DE","N","N","110-130.35","Y"
"20219193","2022-06-16T05:10:37.000",,"MIN","N","O","M","43","DE","N","N","220.43","N"
"167674","2022-02-02T19:38:00.000",,"MIN","N","B","F","32","DE","N","N","120.05","Y"
"20163685","2022-04-30T13:19:30.000",,"MAX","N","O","F","27","DE","N","N","220.16","N"
"20107666","2022-08-05T23:10:00.000",,"MIN","N","B","M","28","DE","N","N","140.20","N"
"20217880","2022-07-05T16:40:55.000",,"MIN","N","B","F","40","DE","N","N","265.03","Y"
"20047228","2022-04-14T17:51:01.000",,"MED","Y","B","M","57","DEP","N","N","130.95","N"
"20218229","2022-04-15T00:58:00.000",,"MED","Y","B","M","40","DE","N","N","110-130.35","N"
"20219880","2022-07-28T13:01:16.000",,"MIN","Y","B","F","27","DE","N","N","FOA 900.00","N"
"20076197","2022-07-27T15:27:20.000",,"MED","Y","B","M","54","DE","N","N","220.39","N"
"20130587","2022-07-26T11:45:03.000",,"MIN","Y","B","M","26","DE","N","N","263.16","N"
"20217477","2022-02-17T16:55:39.000",,"MED","Y","O","M","48","DE","N","N","125.25","N"
"87944","2022-04-01T01:18:00.000",,"MAX","Y","O","M","43","DE","N","Y","140.30","N"
"20146586","2021-12-01T10:42:59.000",,"MAX","N","B","M","24","DEP","N","Y","220.16","Y"
"20217556","2022-02-23T19:39:01.000",,"MAX","Y","O","M","21","DE","N","N","125.25","Y"
"20209228","2020-02-06T12:53:19.000",,"MAX","N","B","M","26","DE","N","Y","125.25","Y"
"20216056","2021-10-15T12:24:30.000",,"MED","N","B","M","45","DE","N","N","125.25","N"
"20101231","2022-08-25T21:16:08.000",,,"N","W","M","28","DE","N","N",,"N"
"20069453","2022-06-04T20:49:00.000",,"MED","N","B","M","29","DE","N","N","265.03","N"
"20205529","2022-06-16T14:56:46.000",,"MED","N","O","M","21","DE","N","Y","215.52","N"
"20212126","2021-08-04T01:04:20.000",,"MIN","Y","B","M","64","DE","N","N","120.10","N"
"20142132","2022-03-10T19:29:00.000",,"MIN","N","W","F","40","DE","N","N","120.05","Y"
"18807","2018-10-10T00:41:40.000",,"MAX","N","B","M","35","DE","N","Y","130.96","Y"
"20080340","2022-06-28T17:09:32.000",,"MIN","Y","B","M","29","DE","N","N","160.10","N"
"75433","2022-07-19T01:49:54.000",,"MED","Y","W","M","48","DE","N","N","120.05","N"
"20214861","2022-08-11T12:15:37.000",,"MED","N","O","M","20","DE","N","N","265.03","N"
"89490","2022-06-16T20:02:34.000",,"MIN","N","B","M","39","DE","N","N","220.16","N"
"20211658","2022-06-14T15:48:40.000",,"MIN","N","O","M","22","DE","N","N","FOA 900.00","N"
"20095874","2022-07-15T22:46:00.000",,"MED","Y","O","M","27","DE","N","N","215.51","N"
"20219947","2022-08-02T11:03:28.000",,"MED","N","O","M","19","DE","N","Y","160.15","N"
"85765","2021-09-03T01:09:15.000",,"MED","Y","O","M","48","DE","N","N","130.50","Y"
"20066925","2022-08-09T17:57:00.000",,,"N","B","M","33","DE","N","Y","120.05","N"
"20215651","2022-08-26T10:08:59.000",,,"N","O","M","57","DE","N","N",,"N"
"20180551","2022-06-16T04:25:20.000",,"MED","Y","W","M","34","DE","N","N","120.05","N"
"27108","2021-08-24T17:26:37.000",,"MIN","N","O","M","45","DE","N","N","140.30","N"
"44222","2022-07-21T20:40:55.000",,"MED","Y","B","M","34","DE","N","N","130.50","N"
"20209429","2020-02-22T16:56:00.000",,"MAX","Y","B","F","22","DE","N","Y","125.25","Y"
"20088991","2022-08-20T16:47:34.000",,"MED","N","B","M","26","CS","N","Y","120.14","N"
"20200763","2022-03-11T18:15:25.000",,"MAX","N","B","M","22","DE","N","Y","120.10","Y"
"20214435","2022-06-02T19:53:06.000",,"MED","N","O","M","52","DE","N","N","160.15","N"
"20216538","2021-11-27T12:29:46.000",,"MED","Y","O","M","50","DE","N","N","135.20","N"
"133023","2018-08-24T16:36:12.000",,"MED","Y","B","M","44","DE","N","N","125.15","Y"
"20139751","2018-05-21T12:22:20.000",,"MAX","Y","B","M","37","DE","N","Y","130.95","Y"
"20195445","2019-09-17T17:31:01.000",,"MED","N","B","M","54","DE","N","N","125.25","Y"
"19050","2020-04-29T21:35:05.000",,"MAX","N","B","M","40","DE","N","Y","110-125.25","Y"
"20004389","2021-09-21T19:35:04.000",,"MED","N","B","M","30","DE","N","N","265.03","Y"
"20217753","2022-03-09T15:38:51.000",,"MIN","Y","W","M","31","CS","N","N","FOA 900.00","N"
"20197","2022-02-23T17:17:34.000",,"MED","Y","B","F","46","DE","N","N","160.05","N"
"20220313","2022-08-24T16:51:47.000",,,"N","B","M","32","DE","N","N","135.20","N"
"20208536","2022-08-09T21:08:41.000",,"MAX","Y","O","M","22","DEP","N","N","265.03","N"
"20031249","2021-10-31T01:04:00.000",,"MED","Y","O","M","28","DE","N","N","110-125.25","Y"
"40486","2022-04-09T12:30:02.000",,"MED","Y","B","M","53","DE","N","N","220.43","N"
"20066222","2022-08-18T13:31:10.000",,"MAX","N","B","M","28","DE","N","Y","160.15","N"
"20121629","2022-07-29T15:31:32.000",,"MAX","N","B","M","26","DNS","N","Y",,"N"
"20211669","2022-08-18T14:11:56.000",,"MAX","N","B","M","30","DE","N","N","160.15","N"
"20196324","2021-08-08T12:25:21.000",,"MAX","Y","B","M","20","DE","N","Y","110-125.25","Y"
"61849","2021-04-15T13:16:27.000",,"MIN","Y","B","M","52","DE","N","N","160.10","N"
"73191","2021-12-16T18:33:34.000",,"MED","Y","O","M","45","DE","N","N","125.25","N"
"43693","2022-02-18T00:39:03.000",,"MIN","N","O","M","34","DE","N","N","160.15","N"
"87805","2022-05-19T16:57:00.000",,"MIN","Y","B","M","52","DE","N","N","160.15","N"
"20175786","2022-05-27T01:47:11.000",,"MAX","N","B","M","23","DE","N","N","110-125.25","N"
"84245","2022-08-09T14:02:14.000",,"MIN","N","B","M","44","DE","N","N","220.39","N"
"20121482","2022-07-28T00:48:00.000",,"MAX","Y","B","M","44","DE","N","N","140.25","N"
"69788","2022-06-08T01:46:39.000",,"MIN","Y","W","F","35","DE","N","N","155.25","N"
"20054135","2021-02-14T01:20:26.000",,"MAX","Y","B","M","30","DE","N","Y","265.02","Y"
"20130502","2022-03-22T00:45:22.000",,"MED","Y","B","M","54","DE","N","N","220.39","N"
"166729","2022-06-04T17:46:00.000",,"MIN","N","B","M","36","DE","N","N","160.15","N"
"10014462","2022-07-12T17:08:43.000",,"MED","Y","B","M","43","CS","N","N","155.25","N"
"20215236","2021-08-07T01:12:19.000",,"MED","N","W","M","41","DE","N","N","125.20","Y"
"20218543","2022-05-06T19:57:00.000",,"MED","Y","B","M","32","DE","N","N","130.95","N"
"20182441","2022-03-30T22:35:00.000",,"MIN","N","O","M","30","DE","N","N","120.05","N"
"159075","2022-07-13T13:19:11.000",,"MAX","N","B","M","33","DE","N","N","110-125.25","N"
"20012597","2021-12-14T17:20:04.000",,"MED","Y","O","M","51","DE","N","N","125.25","N"
"12190","2022-02-19T13:43:16.000",,"MED","Y","B","M","57","DE","N","N","220.39","Y"
"21189","2022-03-26T17:04:07.000",,"MIN","N","B","M","51","DE","N","N","265.02","N"
"20217890","2022-03-20T16:27:38.000",,"MIN","Y","W","M","37","DE","N","N","160.05","Y"
"20138696","2022-08-25T14:47:57.000",,,"N","O","M","37","DE","N","N","265.03","N"
"20217292","2022-02-04T02:13:55.000",,"MED","Y","O","M","27","DE","N","N","265.03","Y"
"20096026","2021-06-24T23:28:00.000",,"MIN","Y","B","M","60","DEP","N","N","110-125.25","N"
"20132992","2020-06-19T23:21:40.000",,"MAX","Y","O","M","35","DE","N","N","120.05","Y"
"20167394","2020-08-14T17:42:21.000",,"MAX","N","B","M","22","DE","N","Y","125.25","Y"
"20101909","2020-10-06T16:36:27.000",,"MAX","Y","B","M","30","DE","N","N","125.25","Y"
"20119642","2019-08-18T10:33:00.000",,"MED","Y","B","M","29","DE","N","N","VTL 1192.2","N"
"34592","2022-07-21T16:08:19.000",,"MIN","Y","B","F","43","DE","N","N","150.15","N"
"20213417","2021-12-02T19:18:40.000",,"MIN","N","B","M","29","DE","N","N","265.03","N"
"118926","2022-07-12T20:08:59.000",,"MED","N","B","M","58","DE","N","N","160.05","N"
"20217584","2022-06-10T13:15:00.000",,"MIN","N","B","M","19","CS","N","N","265.03","N"
"20220340","2022-08-26T01:12:05.000",,,"N","A","M","31","DE","N","N","FOA 900.00","N"
"20208596","2021-11-10T18:20:08.000",,"MIN","Y","B","M","29","DE","N","N","160.15","N"
"10000869","2022-08-09T23:44:08.000",,"MED","N","O","M","37","DE","N","N","220.21","N"
"10014359","2018-11-21T00:04:09.000",,"MED","Y","B","M","42","DE","N","N","110-125.25","Y"
"20215290","2021-08-12T00:22:51.000",,"MIN","N","O","M","40","DE","N","N","220.18","N"
"20100689","2022-03-20T16:45:33.000",,"MED","N","W","M","31","DE","N","N","215.51","N"
"20108626","2022-05-25T11:53:46.000",,"MAX","Y","B","M","34","DE","N","N","140.20","N"
"20118256","2020-04-01T18:06:06.000",,"MAX","N","B","M","25","DE","N","Y","110-125.25","Y"
"105982","2020-11-05T15:46:41.000",,"MAX","N","B","M","48","DE","N","Y","125.25","Y"
"20211419","2021-09-16T12:04:04.000",,"MED","Y","B","M","46","DE","N","N","160.15","Y"
"20218744","2022-05-19T11:07:36.000",,"MIN","N","B","M","24","DE","N","N","130.52","N"
"20219529","2022-07-07T01:08:37.000",,"MED","Y","B","M","24","DE","N","N","125.25","N"
"20154710","2021-09-24T11:07:44.000",,"MAX","N","B","M","28","DEP","N","Y","265.03","Y"
"20147307","2020-10-31T17:45:36.000",,"MED","Y","O","F","61","DE","N","N","160.15","Y"
"20216539","2021-11-27T15:40:25.000",,"MED","N","B","M","53","DE","N","N","125.20","N"
"77047","2021-12-06T16:01:01.000",,"MED","Y","B","M","55","DE","N","N","120.10","Y"
"20114786","2022-04-15T17:03:21.000",,"MIN","N","O","M","36","DE","N","N","110-160.15","N"
"70548","2022-07-01T01:24:00.000",,"MIN","Y","B","M","44","DE","N","N","160.05","N"
"147789","2021-08-22T17:09:49.000",,"MAX","Y","B","M","32","DE","N","Y","160.15","Y"
"20218489","2022-05-03T12:27:51.000",,"MED","N","O","M","50","CS","N","N","130.65","N"
"20144576","2022-01-04T03:26:52.000",,"MAX","Y","B","M","24","DE","N","Y","125.25","Y"
"20218751","2022-05-19T13:40:57.000",,"MED","N","O","M","48","DE","N","N","125.25","N"
"69907","2022-07-01T14:55:51.000",,"MAX","N","O","M","47","DE","N","N","160.15","N"
"20217261","2022-02-02T01:06:54.000",,"MED","N","O","M","31","CS","N","N","220.21","N"
"20204146","2022-02-24T18:27:34.000",,"MED","Y","B","M","43","DE","N","N","110-125.25","Y"
"20209785","2022-08-24T12:27:13.000",,,"N","B","M","26","DE","N","N","140.20","N"
"20218492","2022-05-04T00:27:47.000",,"MIN","N","O","M","32","DE","N","N","263.15","N"
"20219194","2022-06-16T05:14:59.000",,"MIN","N","O","M","59","DE","N","N","220.43","N"
"20176374","2022-07-28T17:47:07.000",,"MED","N","B","F","34","DE","N","N","215.51","N"
"20201914","2022-01-05T11:50:20.000",,"MED","N","B","M","35","CS","N","N","110-265.03","Y"
"20156091","2022-06-02T18:49:16.000",,"MAX","Y","B","M","27","DE","N","N","120.05","N"
"64382","2021-03-29T00:25:18.000",,"MAX","N","B","M","35","DE","N","N","110-120.10","Y"
"20219544","2022-07-07T19:18:58.000",,"MIN","Y","B","M","30","DE","N","N","215.51","Y"
"20015401","2022-06-25T16:49:50.000",,"MED","N","B","M","44","DE","N","N","160.15","N"
"72864","2022-07-20T11:51:11.000",,"MAX","Y","O","M","35","DE","N","N","160.10","N"
"20209965","2021-09-14T13:41:27.000",,"MIN","N","O","M","46","DE","N","N","110-135.20","N"
"154419","2022-03-29T16:18:12.000",,"MED","N","B","M","39","DE","N","Y","125.25","Y"
"20217337","2022-08-26T01:38:03.000",,,"N","B","M","34","DE","N","N","125.25","N"
"20213223","2022-05-27T15:01:31.000",,"MIN","N","B","M","22","CS","N","N","110-120.10","N"
"170648","2022-06-15T15:36:00.000",,"MIN","N","B","M","43","DE","N","N","265.03","N"
"83425","2022-04-28T21:31:13.000",,"MED","Y","B","M","52","SSR","N","N",,"N"
"2002","2022-03-25T12:08:38.000",,"MAX","N","O","M","34","CS","N","N","VTL 1192.3","Y"
"20216013","2022-06-16T17:26:59.000",,"MAX","Y","B","F","24","DE","N","Y","265.03","Y"
"20176678","2021-07-11T22:05:06.000",,"MAX","N","B","M","23","DE","N","Y","160.15","Y"
"20211324","2022-07-13T11:00:02.000",,"MED","N","B","M","20","DE","N","Y","110-265.03","N"
"20214244","2021-05-28T11:41:37.000",,"MED","Y","O","M","23","DE","N","N","110-125.25","Y"
"2816","2022-04-27T17:44:15.000",,"MED","N","B","M","35","CS","N","N","265.01","N"
"20144063","2022-08-16T13:11:41.000",,"MAX","N","B","M","32","SSR","N","N","265.01","N"
"168864","2021-12-06T18:07:13.000",,"MIN","Y","B","M","40","DE","N","N","120.05H","N"
"20140288","2022-04-06T16:58:15.000",,"MED","Y","B","M","27","DE","N","N","120.05","Y"
"20190546","2017-12-24T03:58:37.000",,"MAX","Y","W","M","46","DE","N","N","125.25","Y"
"20220303","2022-08-24T11:11:13.000",,,"N","B","M","24","DE","N","N","120.00","N"
"20217089","2022-01-19T14:06:10.000",,"MIN","Y","B","M","21","CS","N","Y","110-160.05","N"
"20206432","2022-02-26T19:36:40.000",,"MIN","Y","O","M","28","DE","N","N","110-125.25","N"
"20126676","2022-01-26T20:17:17.000",,"MED","Y","O","M","44","DE","N","N","125.25","N"
"20087778","2020-12-02T14:37:00.000",,"MAX","Y","B","M","26","DE","N","N","110-125.25","Y"
"20219186","2022-06-16T00:37:00.000",,"MIN","N","B","M","19","DE","N","Y","265.03","N"
"6185","2022-08-17T18:51:46.000",,"MAX","N","B","M","42","DE","N","N","155.30","N"
"20169068","2022-07-27T15:34:09.000",,"MED","N","B","M","28","CS","N","N","265.01","N"
"20219923","2022-07-31T12:16:26.000",,"MIN","Y","B","F","30","DE","N","N","110-120.10","N"
"20216881","2022-08-03T10:42:34.000",,"MED","N","O","M","25","SSR","N","N","265.03","N"
"20012714","2022-03-20T11:44:25.000",,"MIN","Y","B","M","46","DE","N","N","140.25","N"
"20129518","2021-10-08T23:34:30.000",,"MED","N","B","M","46","DNS","N","N",,"N"
"162056","2022-06-05T23:57:38.000",,"MAX","N","B","M","37","CS","N","Y","120.00","N"
"20211773","2020-10-25T01:44:00.000",,"MAX","Y","B","M","20","DE","N","Y","125.25","Y"
"20078916","2022-08-18T23:48:16.000",,"MED","Y","B","M","56","DE","N","N","120.05","N"
"125474","2022-03-23T15:51:14.000",,"MAX","Y","B","M","31","DE","N","N","120.10","Y"
"47723","2022-07-26T12:27:51.000",,"MIN","N","B","M","54","CS","N","N","110-265.03","N"
"52243","2022-03-08T11:31:05.000",,"MIN","N","O","M","52","CS","N","N","110-220.16","N"
"100980","2022-03-30T22:16:00.000",,"MAX","Y","B","M","36","DE","N","Y","110-120.10","N"
"20218907","2022-05-28T17:05:30.000",,"MIN","Y","A","M","41","DE","N","N","215.51","N"
"20189382","2022-08-19T21:08:50.000",,"MED","N","B","M","35","DE","N","N","120.10","N"
"20205662","2022-08-23T11:47:20.000",,,"N","O","M","24","SSR","N","N",,"N"
"20038763","2022-07-13T00:34:39.000",,"MAX","Y","B","M","30","DE","N","N","140.25","N"
"20217336","2022-03-18T01:50:44.000",,"MIN","Y","B","M","24","DE","N","N","215.51","N"
"20206926","2021-11-30T11:10:00.000",,"MIN","N","O","M","37","CS","N","N","130.60","N"
"20202487","2022-08-19T01:04:12.000",,"MAX","Y","B","M","50","DE","N","N","160.10","N"
"47017","2022-02-24T13:12:53.000",,"MIN","N","B","M","57","DE","N","N","160.15","N"
"20177841","2021-08-29T19:54:45.000",,"MAX","N","B","M","23","DE","N","Y","265.03","Y"
"20104758","2022-07-30T19:28:05.000",,"MED","N","B","F","41","DE","N","N","120.05","N"
"20155627","2021-06-23T11:19:02.000",,"MIN","Y","B","M","31","DE","N","N","230.34","N"
"44711","2022-03-09T16:28:50.000",,"MAX","N","B","M","36","DE","N","Y","125.25","N"
"20219418","2022-06-30T14:45:59.000",,"MIN","N","O","M","26","DE","N","N","110-120.10","N"
"20196729","2021-12-05T03:09:45.000",,"MAX","N","B","M","20","DE","N","N","160.10","Y"
"20186899","2022-04-28T12:48:49.000",,"MIN","N","B","M","21","CS","N","N","155.30","N"
"32388","2022-08-17T16:57:57.000",,"MED","N","O","M","37","DE","N","N","130.65","N"
"20050647","2022-01-19T14:21:27.000",,"MAX","N","B","M","28","DE","N","Y","110-125.25","Y"
"20185607","2021-01-27T16:59:44.000",,"MAX","Y","B","M","26","DE","N","Y","125.25","Y"
"20122187","2022-08-11T15:49:37.000",,"MAX","N","B","M","25","DE","N","N","125.25","N"
"20094730","2020-06-21T14:35:48.000",,"MAX","N","B","M","27","DE","N","Y","160.10","Y"
"20219195","2022-06-16T10:54:14.000",,"MIN","Y","B","M","19","CS","N","N","110-265.03","N"
"4622","2021-08-18T22:31:17.000",,"MED","Y","B","M","35","DE","N","N","110-125.25","N"
"20199944","2022-07-07T01:45:25.000",,"MAX","Y","B","M","27","DEP","N","N","120.00","N"
"20216688","2021-12-08T14:18:14.000",,"MED","Y","O","M","19","DE","N","N","125.25","N"
"20219173","2022-06-15T17:09:59.000",,"MIN","N","O","M","68","CS","N","N","130.52","N"
"20215412","2022-01-31T11:19:02.000",,"MED","N","B","M","20","CS","N","Y","110-125.25","N"
"20190520","2022-06-04T02:31:17.000",,"MAX","N","B","M","21","DE","N","Y","125.21","N"
"48190","2022-07-30T01:16:46.000",,"MIN","N","B","M","40","DE","N","N","140.20","N"
"18364","2022-07-08T08:30:13.000",,"MAX","N","B","M","58","DE","N","N","150.15","N"
"20153544","2017-12-29T01:12:33.000",,"MAX","Y","O","M","28","DE","N","Y","230.34","Y"
"35130","2022-03-02T12:59:33.000",,"MIN","N","O","M","33","DE","N","N","160.15","Y"
"20170482","2022-04-06T21:10:16.000",,"MAX","Y","B","M","26","DE","N","N","160.10","Y"
"20217867","2022-06-23T00:50:18.000",,"MIN","Y","W","M","44","DE","N","N","140.25","N"
"20213512","2021-03-24T00:55:52.000",,"MIN","N","O","M","52","DE","N","N","265.03","N"
"20159736","2021-08-18T00:16:06.000",,"MAX","N","O","M","23","SSR","N","Y",,"Y"
"20217422","2022-05-17T21:16:47.000",,"MIN","N","B","M","44","DE","N","N","165.45","N"
"124530","2021-04-03T16:39:02.000",,"MED","Y","O","M","42","DE","N","N","220.16","Y"
"27008","2022-08-09T15:48:47.000",,"MED","Y","B","M","66","DE","N","N","125.25","N"
"20206437","2021-02-01T12:02:25.000",,"MAX","Y","B","M","20","DE","N","Y","125.25","Y"
"20028817","2021-03-29T22:45:16.000",,"MIN","N","O","M","54","DE","N","N","220.16","N"
"20206009","2021-07-29T17:19:50.000",,"MED","Y","O","F","25","DE","N","N","125.25","Y"
"10012244","2022-08-18T15:43:02.000",,"MAX","Y","B","M","33","DE","N","Y","265.03","N"
"20019564","2021-07-26T00:14:00.000",,"MAX","Y","W","M","33","DE","N","N","160.15","N"
"20206660","2019-08-28T19:42:00.000",,"MED","Y","B","M","24","DE","N","N","125.25","Y"
"20216785","2021-12-17T21:37:41.000",,"MAX","Y","O","M","20","DE","N","N","125.25","Y"
"20196462","2022-08-23T16:45:34.000",,,"N","B","M","58","DE","N","N","160.15","N"
"20212949","2021-02-06T12:20:48.000",,"MED","Y","O","M","48","DE","N","N","130.35","Y"
"20064272","2021-08-12T17:40:05.000",,"MAX","Y","O","M","33","DEP","N","N","125.27","Y"
"20169897","2022-06-05T01:00:42.000",,"MIN","Y","O","M","33","DE","N","N","460.20","N"
"20207986","2021-11-18T18:44:36.000",,"MIN","Y","B","M","38","DE","N","N","110-125.25","N"
"20115583","2022-02-19T17:23:23.000",,"MAX","Y","O","M","65","DE","N","Y","155.35","Y"
