"date_received","borough","community_board","on_street","cross_street_1","cross_street_2","address","block","lot","existing_bus_pad_or_no_bus","if_existing_length_of_bus","bus_pad_roadway_condition","vehicular_traffic_high_medium","pedestrian_traffic_high_medium","curb_type","curb_reveal_inches","sidewalk_type","landmark_area_yes_no","ta_structure_yes_no","vault_yes_no","repaired_y_n","contract","construction_date","linear_ft_constructed","postcode","latitude","longitude","council_district","census_tract","bin","bbl","nta"
"2012-04-12T00:00:00.000","Staten Island","2","RICHMOND AVE","ROCKLAND AVE","SIGNS ROAD","2025 Richmond ave",,,"No Bus Pad",,"Low","High","Medium","Concrete","4""","Concrete","No","No",,"N",,,,"10314","40.598289","-74.162522","50","27301","5090490","5020150048","New Springville-Bloomfield-Travis"
"2013-06-14T00:00:00.000","Staten Island","2","Richmond Hill Road","Forest Road","Norden Street",,,,"n/a",,,,,,,,,,,"N",,,,,,,,,,,
"2015-03-25T00:00:00.000","Staten Island","2","Richmond Hill Road","Lamped Loop","Vassar Street","172 Richmond Hill Road","2401","7502","No Bus Pad","New Complaint",,,,,,,,,,"N",,,,"10314","40.585768","-74.16207","51","27702","5117056","5024017502","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill"
"2012-04-12T00:00:00.000","Staten Island","2","VICTORY BLVD","CRANE ST","TRAVIS AVE",,,,"n/a",,,,,,,,,,,"N",,,,,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","2","VICTORY BLVD","DINSMORE ST","SIGNS ROAD",,,,"n/a",,,,,,,,,,,"N",,,,,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","2","VICTORY BLVD","ONTARIO AVE","SENECA AVE",,,,"n/a",,,,,,,,,,,"N",,,,,,,,,,,
"2011-09-01T00:00:00.000","Staten Island","2","VICTORY BLVD","Richmond Ave",,"Vacant",,,"Existing Bus Pad","100'","High","High","High","Steel","6""","Concrete","No","No",,"N","Project Interference, No - HWBUSPAD06",,,,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","2","VICTORY BLVD","SIGNS ROAD","SPARK PLACE","3465 Victory Blvd",,,"No Bus Pad",,"Low","Medium","Low","No curb",,"No Sidewalk","No","No","No","N",,,,"10314","40.6029","-74.174126","50","29103","5104062","5021720033","New Springville-Bloomfield-Travis"
"2012-06-01T00:00:00.000","Staten Island","2","VICTORY BLVD","West Shore Expressway Service Rd",,,,,"n/a",,,,,,,,,,,"N",,,,,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","2","VICTORY BLVD","WILD AVE",,"4084 Victory Blvd","2629","1","No Bus Pad",,"High","High","High","Concrete","2""","Concrete","No","No","No","N","HWBUSPAD06",,,"10314","40.592123","-74.189922","50","29102","5000000","5026290001","New Springville-Bloomfield-Travis"
"2012-05-24T00:00:00.000","Staten Island","2","YUKON AVE","FOREST HILLS AVE","RICHMOND AVE","Side of Targett",,,"No Bus Pad",,"Medium","Medium","Medium","Steel","6""","Concrete","No","No",,"N","Removed from HWBUSPAD06",,,,,,,,,,
"2012-09-10T00:00:00.000","Staten Island","3","Guyon Blvd","Hylan Blvd",,,,,"n/a",,,,,,,,,,,"N",,,,,,,,,,,
"2014-04-08T00:00:00.000","Staten Island","3","Hylan Blvd","Bay Terrance","Regrave Avenue",,,,"n/a",,,,,,,,,,,"N",,,,,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","3","RICHMOND AVE","AMBOY RD","MOSLEY AVE",,,,"n/a",,,,,,,,,,,"N",,,,,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","3","RICHMOND AVE","LYNDALE LANE","OAKDALE ST",,,,"n/a",,,,,,,,,,,"N",,,,,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","3","RICHMOND AVE","OAKDALE ST","SYCAMORE ST",,,,"No Bus Pad",,"Medium","High","Low","Concrete","4""","Concrete","No","No","No","N",,,,,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","3","RICHMOND AVE","PARK ROAD","SYCAMORE ST","4050 Richmond ave",,,"No Bus Pad",,"Medium","High","Low","Concrete","4""","Concrete","No","No",,"N",,,,"10312","40.53966","-74.160811","51","15602","5068934","5053310001","Annadale-Huguenot-Prince's Bay-Eltingville"
"2012-06-01T00:00:00.000","Staten Island","3","Veterans Road","West Short Expressway",,"DPR Property",,,"No Bus Pad",,"Low","Low","Low","Concrete","4""","Concrete","No","No","No","N",,,,,,,,,,,
"2017-10-30T00:00:00.000","Bronx","10","Throggs Neck Expressway","Randall Ave",,,,,,,,,,,,,,,,"N",,,,,,,,,,,
"2018-02-20T00:00:00.000","Brooklyn","17","Remsen Ave","Rutland Rd","East 53rd St",,,,"existing Bus Pad",,,,,,,,,,,"N",,,,,,,,,,,
"2018-03-01T00:00:00.000","Brooklyn","18","Avenue R","Marine Parkway","East 31st St","3071 Avenue R",,,"existing Bus Pad",,,,,,,,,,,"N",,,,"11234","40.610336","-73.939133","46","640","3212633","3077130007","Georgetown-Marine Park-Bergen Beach-Mill Basin"
"2018-03-01T00:00:00.000","Bronx","9","Bainbridge Ave","E Gun Hill Rd","East 210 St","3499 Bainbridge Ave",,,"existing Bus Pad",,,,,,,,,,,"N",,,,"10467","40.880854","-73.878573","11","421",,,"Norwood"
"2018-05-17T00:00:00.000","Brooklyn","18","Fillmore Ave","East 37 Street","East 38 Street","3700 Fillmore Ave",,,"existing Bus Pad","15 FT",,,,,,,,,,"N",,,,"11234","40.611921","-73.932306","46","654","3240278","3085040040","Georgetown-Marine Park-Bergen Beach-Mill Basin"
"2018-06-04T00:00:00.000","Brooklyn","1","Greenpoint Ave","Newel Street","Provost Street","253 GREENPOINT AVENUE",,,,,,,,,,,,,,"N",,,,"11222","40.730661","-73.94949","33","579","3330078","3025600025","Greenpoint"
"2018-09-27T00:00:00.000","Brooklyn","18","Fillmore Ave","East 31 Street","Marinw Pkwy","3001 Fillmore Ave",,,,,,,,,,,,,,"N",,,,"11234","40.608606","-73.937478","46","636","3238687","3084740010","Georgetown-Marine Park-Bergen Beach-Mill Basin"
"2018-10-03T00:00:00.000","Brooklyn",,"Avenue M","Remsen Ave",,,,,,,,,,,,,,,,"N",,,,,,,,,,,
"2018-10-04T00:00:00.000","Brooklyn",,"Lafayette Ave","Carlton Ave","Adelphi st",,,,,,,,,,,,,,,"N",,,,,,,,,,,
"2018-10-04T00:00:00.000","Brooklyn",,"Bedford Ave","Wiiloughby Ave","Myrtle Ave",,,,,,,,,,,,,,,"N",,,,,,,,,,,
"2018-10-04T00:00:00.000","Brooklyn",,"Bedford Ave","South 8 st","South 7 st",,,,,,,,,,,,,,,"N",,,,,,,,,,,
"2018-10-04T00:00:00.000","Brooklyn",,"Bedford Ave","North 9 st","Noorth 10 st",,,,,,,,,,,,,,,"N",,,,,,,,,,,
"2018-10-04T00:00:00.000","Brooklyn",,"Manhattan Ave","Norman Ave","Meserole Ave",,,,,,,,,,,,,,,"N",,,,,,,,,,,
"2018-11-07T00:00:00.000","Queens","7","Kissena Blvd","Sanford Ave","Maple Ave",,,,,,,,,,,,,,,"N",,,,,,,,,,,
,"Queens",,"Linden Place","Whitestone Expressway Service road",,,,,"Existing Bus Pad",,,,,,,,,,,"N",,,,,,,,,,,
"2019-01-15T00:00:00.000","Brooklyn",,"Bedford Ave","Ave I","Ave J",,,,"Existing Bus Pad",,,,,,,,,,,"N",,,,,,,,,,,
"2019-01-28T00:00:00.000","Brooklyn",,"49th Street","New Utrech Ave","12th Ave","1181 49th Street",,,"yes",,"High","high","high",,,,,,,"N",,,,"11219","40.636546","-73.994635","44","220","3137397","3056330056","Borough Park"
"2019-03-05T00:00:00.000","Brooklyn",,"7 Ave","18st","19 st",,,,"existing",,,,,,,,,,,"N",,,,,,,,,,,
"2019-04-15T00:00:00.000","Manhattan",,"W 125 st","7 Ave","8 Ave",,,,"existing",,"High","High","High",,,,,,,"N",,,,,,,,,,,
"2019-05-14T00:00:00.000","Brooklyn",,"Avenue U","W 11 St","W 10 St","65 Avenue U",,,"Existing Bus Pad",,,,,,,,,,,"N",,,,"11223","40.596023","-73.981956","47","402",,,"Bensonhurst East"
"2012-04-26T00:00:00.000","Bronx","10","Bruckner Blvd","Westchester Ave","Wilkonson Ave",,,,"Defective Bus Pad",,,,,,,,,,,"Y","HWSBusPad4","Previous","Previous",,,,,,,,
"2012-06-13T00:00:00.000","Brooklyn","10","4th Ave","86th Street",,,,,"No Bus Pad",,,,,,,,,,,"Y","CWC","TBD","214",,,,,,,,
"2012-06-13T00:00:00.000","Brooklyn","10","92nd Street","Fort Hamilton Parkway",,,,,"No Bus Pad",,,,,,,,,,,"Y","CWC","TBD","120",,,,,,,,
"2012-06-13T00:00:00.000","Brooklyn","10","92nd Street","Fort Hamilton Parkway",,,,,"No Bus Pad",,,,,,,,,,,"Y","CWC","TBD","100",,,,,,,,
"2012-06-13T00:00:00.000","Staten Island","1","Narrows Rd N","Fingerboard Rd",,,,,"No Bus Pad",,,,,,,,,,,"Y","CWC","TBD","100",,,,,,,,
"2012-06-13T00:00:00.000","Staten Island","1","Narrows Rd S","Fingerboard Rd",,,,,"No Bus Pad",,,,,,,,,,,"Y","CWC","TBD","115",,,,,,,,
"2012-06-13T00:00:00.000","Staten Island","1","Narrows Rd N","Hyland Blvd",,,,,"No Bus Pad",,,,,,,,,,,"Y","CWC","TBD","160",,,,,,,,
"2012-06-13T00:00:00.000","Staten Island","1","Narrows Rd S","Hyland Blvd",,,,,"No Bus Pad",,,,,,,,,,,"Y","CWC","TBD","115",,,,,,,,
"2012-06-13T00:00:00.000","Staten Island","2","HYLAN BLVD","Allison Ave","Lindebergh Ave",,,,,,,,,,,,,,,"Y","CWC","TBD","140",,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","2","HYLAN BLVD","ATLANTIC AVE","BURGHER AVE",,,,"Unknown","100",,,,,,,,,,"Y","HWSBUSPAD4","Previous","Previous",,,,,,,,
"2010-07-24T00:00:00.000","Staten Island","2","HYLAN BLVD","Buel Ave","DONGAN HILLS AV",,,,"Defective Bus Pad","100",,,,,,,,,,"Y","HWSBUSPAD4","Previous","Previous",,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","2","HYLAN BLVD","CODDINGTON AVE","NEW DORP LANE",,,,"Unknown","100",,,,,,,,,,"Y","HWSBUSPAD4","Previous","Previous",,,,,,,,
"2012-05-24T00:00:00.000","Staten Island","2","HYLAN BLVD","EBBITTS STREET",,,,,"Unknown",,,,,,,,,,,"Y","CWC","TBD","148",,,,,,,,
"2012-06-13T00:00:00.000","Staten Island","2","HYLAN BLVD","Jacques Ave","NEW DORP LANE",,,,"No Bus Pad",,,,,,,,,,,"Y","CWC","TBD","80",,,,,,,,
"2012-06-13T00:00:00.000","Staten Island","2","HYLAN BLVD","Liberty Ave","Seaview Ave",,,,"No Bus","80",,,,,,,,,,"Y","CWC","TBD","80",,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","2","HYLAN BLVD","LINCOLN AVE","ZWICKY AVE",,,,"Unknown","100",,,,,,,,,,"Y","HWSBUSPAD4","Previous","Previous",,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","2","HYLAN BLVD","MIDLAND AVE","ZWICKY AVE",,,,"Unknown","120",,,,,,,,,,"Y","HWSBUSPAD4","Previous","Previous",,,,,,,,
"2012-06-13T00:00:00.000","Staten Island","2","HYLAN BLVD","Old Town Road",,,,,"No Bus Pad",,,,,,,,,,,"Y","CWC","TBD","120",,,,,,,,
"2012-06-13T00:00:00.000","Staten Island","2","HYLAN BLVD","Seaview Ave",,,,,"No Bus Pad","120",,,,,,,,,,"Y","CWC","TBD","120",,,,,,,,
"2012-06-13T00:00:00.000","Staten Island","2","Marsh ave","Ring Road",,,,,"Extend Bus Pad",,,,,,,,,,,"Y","CWC","TBD","290",,,,,,,,
"2011-09-01T00:00:00.000","Staten Island","2","RICHMOND AVE","Yukon Ave",,,,,"Unknown",,,,,,,,,,,"Y","CWC","TBD","130",,,,,,,,
"2011-09-01T00:00:00.000","Staten Island","2","RICHMOND AVE","Yukon Ave",,,,,"Unknown",,,,,,,,,,,"Y","CWC","TBD","95",,,,,,,,
"2012-06-13T00:00:00.000","Staten Island","3","Eltingville Blvd","Richmond Ave","Wilson Ave",,,,"No Bus Pad",,,,,,,,,,,"Y","CWC","TBD","140",,,,,,,,
"2012-06-13T00:00:00.000","Staten Island","3","Eltingville Blvd","Richmond Ave","Wilson Ave",,,,"No Bus Pad",,,,,,,,,,,"Y","CWC","TBD","110",,,,,,,,
"2010-07-24T00:00:00.000","Staten Island","3","HYLAN BlVD","ADELAIDE AVE","Guyon Ave",,,,"Defective Bus Pad","120",,,,,,,,,,"Y","HWSbuspad4","Previous","Previous",,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","3","HYLAN BLVD","BAY TERRACE","JUSTIN AVE",,,,"Unknown","100",,,,,,,,,,"Y","CWC","TBD","120",,,,,,,,
"2012-04-18T00:00:00.000","Staten Island","3","HYLAN BLVD","BAY TERRACE",,,,,"Unknown",,,,,,,,,,,"Y","CWC","TBD","88",,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","3","HYLAN BLVD","BROOK AVE","CHAMPLAIN AVE",,,,"Unknown","100",,,,,,,,,,"Y","HWSBUSPAD4","Previous","Previous",,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","3","HYLAN BLVD","MALONE AVE","MONTREAL AVE",,,,"Unknown","100",,,,,,,,,,"Y","HWSBUSPAD4","Previous","Previous",,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","3","HYLAN BLVD","NELSON AVE","TARLEE PL",,,,"Unknown","80",,,,,,,,,,"Y","CWC","TBD","156",,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","3","HYLAN BLVD","NELSON AVE","WIMAN AVE",,,,"Unknown","80",,,,,,,,,,"Y","CWC","TBD","127",,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","3","HYLAN BLVD","PENN AVE","TYSENS LANE",,,,"Unknown","100",,,,,,,,,,"Y","HWSbuspad4","Previous","Previous",,,,,,,,
"2012-06-13T00:00:00.000","Staten Island","3","HYLAN BlVD","Thornycroft","WINCHESTER AVE",,,,"no bus pad",,,,,,,,,,,"Y","CWC","TBD","155",,,,,,,,
"2012-05-24T00:00:00.000","Brooklyn","8","Bergen Street","Rochester Ave",,,,,"B15 DIRECTION WEST",,,,,,,,,,,"Y","HWBUSPAD6","3.28.18","116",,,,,,,,
"2012-05-24T00:00:00.000","Brooklyn","14","Ocean Ave","Ave J",,,,,"No Bus Pad",,,,,,,,,,,"Y","HWBUSPAD6","3.19.18","94",,,,,,,,
,"Brooklyn","15","Avenue U","Bragg Street","Brighma Street",,,,"Existing Bus Pad",,,,,,,,,,,"Y","HWBUSPAD6","3.26.18","78",,,,,,,,
"2012-10-09T00:00:00.000","Brooklyn","15","Kings Highway","East 22nd Street",,,,,"No Bus Pad",,,,,,,,,,,"Y","HWBUSPAD6","3.27.18","73",,,,,,,,
"2014-12-08T00:00:00.000","Brooklyn",,"Avenue N","Schenectady Ave","E 48th Street",,,,"No Bus Pad",,,,,,,,,,,"Y","HWBUSPAD6","2018-03-15T00:00:00.000","80",,,,,,,,
"2012-05-24T00:00:00.000","Brooklyn",,"Flatlands Ave","Ralph Ave",,,,,"Existing Bus Pad",,,,,,,,,,,"Y","HWBUSPAD6","2018-03-09T00:00:00.000","140",,,,,,,,
"2015-02-06T00:00:00.000","Brooklyn",,"St John Pl","Kingston Avenue","South Side of St. John Place",,,,"1102 St Johns Pl",,,,,,,,,,,"Y","HWBUSPAD06 - Multi Modal","2018-04-06T00:00:00.000","81",,,,,,,,
"2015-02-06T00:00:00.000","Brooklyn",,"St John Pl","Kingston Avenue","North Side of St. John Place",,,,"243 Kingston Ave",,,,,,,,,,,"Y","HWBUSPAD06 - Multi Modal","2018-03-28T00:00:00.000","100",,,,,,,,
"2012-05-24T00:00:00.000","Queens",,"21st Street","35th Ave",,,,,"35-06 21 STREET",,,,,,,,,,,"Y","HWBUSPAD06","5.3.18","104",,,,,,,,
"2012-05-24T00:00:00.000","Queens",,"21st Street","35th Ave",,,,,"35-06 21 STREET",,,,,,,,,,,"Y","HWBUSPAD06","2018-05-10T00:00:00.000","104",,,,,,,,
"2012-05-24T00:00:00.000","Queens",,"21st Street","36th Ave",,,,,"35-21  21STREET",,,,,,,,,,,"Y","HWBUSPAD06","2018-05-10T00:00:00.000","82",,,,,,,,
"2012-05-24T00:00:00.000","Queens",,"21st Street","36th Ave",,,,,"35-21  21STREET",,,,,,,,,,,"Y","HWBUSPAD06 – Alternate","2018-05-10T00:00:00.000","82",,,,,,,,
"2012-05-24T00:00:00.000","Queens",,"35th Ave","31st Street","Eastbound",,,,"No Bus Pad",,,,,,,,,,,"Y","HWBUSPAD06","4.30.18","50",,,,,,,,
"2014-08-29T00:00:00.000","Queens",,"31 Ave","76 St","77 st",,,,"Existing Bus Pad",,,,,,,,,,,"Y","HWBUSPAD06","4.27.18","80",,,,,,,,
"2012-05-24T00:00:00.000","Queens",,"Linden Blvd","Francis Lewis Blvd","Westbound, Q4",,,,"No bus pd",,,,,,,,,,,"Y","HWBUSPAD06","2018-04-04T00:00:00.000","52",,,,,,,,
"2012-05-24T00:00:00.000","Queens",,"Jamaica Ave","224th St","Westbound, Q36",,,,"Existing bus pad",,,,,,,,,,,"Y","HWBUSPAD06","2018-04-05T00:00:00.000","110",,,,,,,,
"2014-08-18T00:00:00.000","Queens",,"Junction Blvd","32 AVE","Multi Modal Survey",,,,"Existing bus pad",,,,,,,,,,,"Y","HWBUSPAD06","2018-04-18T00:00:00.000","90.5",,,,,,,,
"2014-08-18T00:00:00.000","Queens",,"Junction Blvd","35 AVE","Multi Modal Survey",,,,"Existing bus pad",,,,,,,,,,,"Y","HWBUSPAD06","2018-04-13T00:00:00.000","69",,,,,,,,
"2013-09-21T00:00:00.000","Queens",,"108th Street","Van Cleef Street","RIGHT AT THE CORNER ON THE INTERSECTION",,,,"Existing Bus Pad",,,,,,,,,,,"Y","HWBUSPAD06","2018-04-09T00:00:00.000","71",,,,,,,,
"2014-08-18T00:00:00.000","Queens",,"Horace Harding Expressway","Xenia Street","Multi Modal Survey",,,,"No Bus Pad",,,,,,,,,,,"Y","HWBUSPAD06","2018-04-12T00:00:00.000","54",,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","2","RICHMOND AVE","LANDER AVE","Yona Ave",,,,"No Bus Pad",,,,,,,,,,,"Y","HWBUSPAD06","2018-05-24T00:00:00.000","74",,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","2","VICTORY BLVD","MONTGOMERY AVE","St Marks Pl",,,,"No Bus Pad",,,,,,,,,,,"Y","HWBUSPAD06","2018-05-23T00:00:00.000","83",,,,,,,,
"2012-04-12T00:00:00.000","Staten Island","3","RICHMOND AVE","KOCH BLVD","Park Road",,,,"No Bus Pad",,,,,,,,,,,"Y","HWBUSPAD06","2018-03-16T00:00:00.000","94",,,,,,,,
"2019-05-21T00:00:00.000","Queens",,"Kissena Blvd","Franklin Ave",,"45-10 Kissena Blvd",,,"yes",,,,,,,,,,,"N",,,,"11355","40.751963","-73.820569","20","845","4116427","4051460036","Flushing"
"2019-05-30T00:00:00.000","Queens","12","Sutphin Blvd",,,"90-58 Sutphin Blvd","9987","18","yes",,,,,,,,,,,"N",,,,"11435","40.701585","-73.807923","24","212","4213899","4099870018","Jamaica"
"2019-08-02T00:00:00.000","Brooklyn","2","Dekalb Ave","Grand Ave","Steuben St","372 Dekalb Ave","1933","70","yes",,,,,,,,,,,"N",,,,"11205","40.690079","-73.962563","35","193","3055376","3019330070","Clinton Hill"
"2019-09-05T00:00:00.000","Brooklyn",,"St. Johns Place",,,"915 St. Johns Place","1248","83",,,,,,,,,,,,,,,,"11216","40.671533","-73.948215","35","31702","3031976","3012480083","Crown Heights North"
"2019-10-21T00:00:00.000","Brooklyn",,"Quentin Rd","E16 St","E17St","1601 & 1607 Quentin Rd","6779","50","yes",,,,,,,,,,,,,,,,,,,,,,
"2019-11-22T00:00:00.000","Manhattan",,"Central Park West","W 97 st",,"370 Central Park West",,,"yes",,,,,,,,,,,,,,,"10025","40.792261","-73.964261","7","181","1055264","1018320036","Upper West Side"
"2019-12-03T00:00:00.000","Brooklyn",,"Flatlands Ave","E 89 st","Remsen Ave","8922-8924 Flatlands Ave",,,"yes",,,,,,,,,,,,,,,"11236","40.639884","-73.9065","46","966","3225339","3080260044","Canarsie"
"2019-12-17T00:00:00.000","Bronx",,"Riverdale Ave","256 St",,,,,"yes",,,,,,,,,,,,,,,,,,,,,,
"2019-12-18T00:00:00.000","Brooklyn",,"E 16 St","Kings Hwy","Quentin Rd",,,,,,,,,,,,,,,,,,,,,,,,,,
"2019-12-19T00:00:00.000","Bronx",,"Bailey Ave","W 238 St",,,,,,,,,,,,,,,,,,,,,,,,,,,
"2019-12-13T00:00:00.000","Brooklyn","18","Ave T","Mill Av",,"6124 Ave T","8404","44","no Bus Pad",,,,,,,,,,,,,,,"11234","40.616711","-73.916226","46","686","3236879","3084040044","Georgetown-Marine Park-Bergen Beach-Mill Basin"
,"Bronx",,"Cross Bronx Expressway Service Road","Beach St","St. Lawrence Ave",,,,,,,,,,,,,,,"Y","HWBUSPAD06","2018-06-29T00:00:00.000","145",,,,,,,,
"2020-08-25T00:00:00.000","Brooklyn",,"Linden Blvd","Crescent Street",,,,,"Existing Bus Pad",,"High","High",,,,,,,,,,,,,,,,,,,
"2020-06-24T00:00:00.000","Staten Island","2","RICHMOND AVE","Yukon Ave",,"S/O Yukon Ave","2460",,"Existing",,,,,,,,,,,"N",,,,,,,,,,,
"2020-05-31T00:00:00.000","Brooklyn",,"Fort Hamilton Pkwy",,,"7305 Fort Hamilton Pkwy",,,"Existing",,,,,,,,,,,"N",,,,"11228","40.62668","-74.01512","43","206","3148031","3059230001","Dyker Heights"
"2021-01-11T00:00:00.000","Brooklyn",,"Fort Hamilton Pkwy","56th St","Bay Ridge Pkwy",,,,"Existing",,,,,,,,,,,"N",,,,,,,,,,,
"2021-04-22T00:00:00.000","Brooklyn","15","Avenue U","E 28 St","E 29 St","2814 Avenue U","7361","1","Existing Bus Pad",,,,,,,,,,,"N",,,,"11229","40.600235","-73.943582","46","574","3200185","3073610001","Madison"
"2021-04-22T00:00:00.000","Brooklyn","18","Avenue U",,,"4209 Avenue U","8542","6","Existing Bus Pad",,,,,,,,,,,"N",,,,"11234","40.609338","-73.923254","46","662","3241946","3085420006","Georgetown-Marine Park-Bergen Beach-Mill Basin"
"2021-04-22T00:00:00.000","Brooklyn","15","Avenue U",,,"3032 Avenue U","7367","1","Existing Bus Pad",,,,,,,,,,,"N",,,,"11229","40.600885","-73.937658","46","570","3200477","3073670001","Sheepshead Bay-Gerritsen Beach-Manhattan Beach"
"2021-04-22T00:00:00.000","Brooklyn","15","Avenue U","Bedford Avenue","E 26 St","2505 Avenue U","7358","1","Existing Bus Pad",,,,,,,,,,,,,,,"11229","40.599937","-73.946463","48","576","3198643","3073300053","Madison"
"2021-10-28T00:00:00.000","Brooklyn","14","Ave J","Ocean Ave","E 19st","1929 Ave J","6712","1","existing Bus Pad",,,,,,,,,,,,,,,"11230","40.625652","-73.957178","45","762","3179781","3067120001","Midwood"
"2021-11-01T00:00:00.000","Manhattan",,"E 72st","York Ave",,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-09-17T00:00:00.000","Staten Island","1","Bay Street","Stuyvesant place","Nick Laporte Place",,,,"existing Bus Pad",,,,,,,,,,,,,,,,,,,,,,
"2021-11-09T00:00:00.000","Manhattan",,"W 57 St",,,"205 W57th St",,,,,"High",,,,,,,,,,,,,"10019","40.765713","-73.980473","4","137","1024903","1010290027","Midtown-Midtown South"
"2021-11-12T00:00:00.000","Manhattan",,"8th Ave","W 14th st",,,,,,,,,,,,,,,,,,,,,,,,,,,
