WIJK,STRAAT,MAST_NUMMER,MAST_TYPE,MAST_PLAATSINGSDATUM,MAST_VERFDATUM,MAST_KLEUR,MAST_HOOGTE,MAST_BEREIKBAARHEID,MAST_AANSLUITKASTJETYPE,AANTAL_ARMATUREN
W:Vogelbuurt,BADWEG,035 0270,"127030 Staal Verzinkt 4,5m TOP76",20140321000000,,,4.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Vogelbuurt,BADWEG,036 0270,"127030 Staal Verzinkt 4,5m TOP76",19960101000000,20090610000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Vogelbuurt,BADWEG,037 0270,"127030 Staal Verzinkt 4,5m TOP76",19960101000000,20090610000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Vogelbuurt,BADWEG,038 0270,St.Gecoat 04.5m Zwart top 76,20140114000000,,RAL 9005 Diep Zwart,4.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Centrum West,BAGIJNHOF,001 0290,"Overspanning 07,0m",19981101000000,,,7,Normaal,Langmatzkast 1 zekering,1
W:Centrum West,BAGIJNHOF,002 0290,"Overspanning 06,5m",20121101000000,,,6.5,Normaal,Muurkast Avedco zwart,1
W:Centrum West,BAGIJNHOF,003 0290,Rondje dordt info,20050906000000,,,1.5,Normaal,,2
W:Centrum West,BAGIJNHOF,004 0290,St.Gecoat met krul lph 6 en 4m + anker,20130621000000,,RAL 9005 Diep Zwart,6,Normaal,Eleq LS-94 5L2303,4
W:Centrum West,BAGIJNHOF,005 0290,St.Gecoat met krul lph 6 en 4m + anker,20130621000000,,RAL 9005 Diep Zwart,6,Normaal,Eleq LS-94 5L2303,4
W:Centrum West,BAGIJNHOF,006 0290,St.Gecoat met krul lph 6 en 4m + anker,20130621000000,,RAL 9005 Diep Zwart,6,Normaal,Eleq LS-94 5L2303,4
W:Centrum West,BAGIJNHOF,007 0290,St.Gecoat met krul lph 6 en 4m + anker,20130621000000,,RAL 9005 Diep Zwart,6,Normaal,Eleq LS-94 5L2303,4
W:Centrum West,BAGIJNHOF,008 0290,St.Gecoat met krul lph 6 en 4m + anker,20130621000000,,RAL 9005 Diep Zwart,6,Normaal,Eleq LS-94 5L2303,4
W:Centrum West,BAGIJNHOF,009 0290,St.Gecoat met krul lph 6 en 4m + anker,20130621000000,,RAL 9005 Diep Zwart,6,Normaal,Eleq LS-94 5L2303,4
W:Centrum West,BAGIJNHOF,010 0290,St.Gecoat met krul lph 6 en 4m + anker,20130621000000,,RAL 9005 Diep Zwart,6,Normaal,Eleq LS-94 5L2303,4
W:Centrum West,BAGIJNHOF,011 0290,St.Gecoat met krul lph 6 en 4m + anker,20130621000000,,RAL 9005 Diep Zwart,6,Normaal,Eleq LS-94 5L2303,4
W:Centrum West,BAGIJNHOF,012 0290,St.Gecoat met krul lph 6 en 4m + anker,20130621000000,,RAL 9005 Diep Zwart,6,Normaal,Eleq LS-94 5L2303,4
W:Centrum West,BAGIJNHOF,013 0290,St.Gecoat met krul lph 6 en 4m + anker,20130621000000,,RAL 9005 Diep Zwart,6,Normaal,Eleq LS-94 5L2303,4
W:Centrum West,BAGIJNHOF,014 0290,"St.gegalv. 07,0m Kromstaf",19870601000000,20120601000000,RAL 9005 Diep Zwart,7,Normaal,Weidmuller klemmen,2
W:Centrum West,BAGIJNHOF,015 0290,"St.gegalv. 07,0m Kromstaf",19870601000000,20120601000000,RAL 9005 Diep Zwart,7,Normaal,Weidmuller klemmen,2
W:Centrum West,BAGIJNHOF,016 0290,"St.gegalv. 07,0m Kromstaf",19870601000000,20120601000000,RAL 9005 Diep Zwart,7,Normaal,Weidmuller klemmen,2
W:Centrum West,BAGIJNHOF SFEERVERLICHTING,0290006,Overspanning Sfeerverlichting,20180901000000,,,6,,DDR Sfeerverlichting,11
W:Centrum West,BAGIJNHOF SFEERVERLICHTING,0290007,Overspanning Sfeerverlichting,20180901000000,,,6,,DDR Sfeerverlichting,11
W:Centrum West,BAGIJNHOF SFEERVERLICHTING,0290008,Overspanning Sfeerverlichting,20180901000000,,,6,,DDR Sfeerverlichting,11
W:Centrum West,BAGIJNHOF SFEERVERLICHTING,0290009,Overspanning Sfeerverlichting,20180901000000,,,6,,,7
W:Centrum West,BAGIJNHOF SFEERVERLICHTING,0290009A,Overspanning Sfeerverlichting,20180901000000,,,6,,,7
W:Centrum West,BAGIJNHOF SFEERVERLICHTING,0290010,Overspanning Sfeerverlichting,20180901000000,,,6,,,7
W:Centrum West,BAGIJNHOF SFEERVERLICHTING,0290010A,Overspanning Sfeerverlichting,20180901000000,,,6,,,7
W:Centrum West,BAGIJNHOF SFEERVERLICHTING,0290011,Overspanning Sfeerverlichting,20180901000000,,,6,,,7
W:Centrum West,BAGIJNHOF SFEERVERLICHTING,0290012,Overspanning Sfeerverlichting,20180901000000,,,6,,,7
W:Centrum West,BAGIJNHOF SFEERVERLICHTING,0290013,Overspanning Sfeerverlichting,20180901000000,,,6,,,7
W:Centrum West,BAGIJNHOF SFEERVERLICHTING,0290014,Overspanning Sfeerverlichting,20180901000000,,,6,,,7
W:Vissershoek,BAKEMA-ERF,001 0295,"127015 Staal gegalvaniseerd 03,5m",19901201000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,002 0295,"127015 Staal gegalvaniseerd 03,5m",19901201000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,003 0295,"127015 Staal gegalvaniseerd 03,5m",19901201000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,004 0295,"127015 Staal gegalvaniseerd 03,5m",19901201000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,005 0295,"127015 Staal gegalvaniseerd 03,5m",19901201000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,006 0295,"127015 Staal gegalvaniseerd 03,5m",19901201000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,007 0295,"127015 Staal gegalvaniseerd 03,5m",20020826000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Gesloten aansluitkast,1
W:Vissershoek,BAKEMA-ERF,008 0295,"127015 Staal gegalvaniseerd 03,5m",19901201000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,009 0295,"127015 Staal gegalvaniseerd 03,5m",19901201000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,010 0295,"127015 Staal gegalvaniseerd 03,5m",19901201000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,011 0295,"127015 Staal gegalvaniseerd 03,5m",19901201000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,012 0295,"127015 Staal gegalvaniseerd 03,5m",19901201000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,013 0295,"127015 Staal gegalvaniseerd 03,5m",19901201000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,014 0295,"127015 Staal gegalvaniseerd 03,5m",19901201000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,015 0295,"127015 Staal gegalvaniseerd 03,5m",19901101000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,016 0295,"127015 Staal gegalvaniseerd 03,5m",20100714000000,,,3.5,Normaal,Gesloten aansluitkast,1
W:Vissershoek,BAKEMA-ERF,017 0295,"127015 Staal gegalvaniseerd 03,5m",20071105000000,,,3.5,Normaal,Langmatzkast 1 zekering,1
W:Vissershoek,BAKEMA-ERF,018 0295,"127015 Staal gegalvaniseerd 03,5m",19901101000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,019 0295,"127015 Staal gegalvaniseerd 03,5m",19901101000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,020 0295,"127015 Staal gegalvaniseerd 03,5m",20040610000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Langmatzkast 1 zekering,1
W:Vissershoek,BAKEMA-ERF,021 0295,"127015 Staal gegalvaniseerd 03,5m",19900701000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,022 0295,"127015 Staal gegalvaniseerd 03,5m",19901101000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,023 0295,"127015 Staal gegalvaniseerd 03,5m",20040610000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Langmatzkast 1 zekering,1
W:Vissershoek,BAKEMA-ERF,024 0295,"127030 Staal Verzinkt 4,5m TOP76",19901101000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,025 0295,"127030 Staal Verzinkt 4,5m TOP76",19901101000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,026 0295,"127030 Staal Verzinkt 4,5m TOP76",20040609000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Langmatzkast 1 zekering,1
W:Vissershoek,BAKEMA-ERF,027 0295,"127030 Staal Verzinkt 4,5m TOP76",19901101000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,028 0295,"127030 Staal Verzinkt 4,5m TOP76",19901101000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,029 0295,"127015 Staal gegalvaniseerd 03,5m",19901101000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Gesloten aansluitkast,1
W:Vissershoek,BAKEMA-ERF,030 0295,"127015 Staal gegalvaniseerd 03,5m",19901101000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,031 0295,"127015 Staal gegalvaniseerd 03,5m",20100408000000,,,3.5,Normaal,Langmatzkast 1 zekering,1
W:Vissershoek,BAKEMA-ERF,032 0295,"127015 Staal gegalvaniseerd 03,5m",19980501000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,033 0295,"127015 Staal gegalvaniseerd 03,5m",19901201000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,034 0295,"127030 Staal Verzinkt 4,5m TOP76",20040609000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Langmatzkast 1 zekering,1
W:Vissershoek,BAKEMA-ERF,035 0295,"127030 Staal Verzinkt 4,5m TOP76",19910301000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,036 0295,"127030 Staal Verzinkt 4,5m TOP76",19910301000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,037 0295,"127030 Staal Verzinkt 4,5m TOP76",19910301000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,038 0295,"127015 Staal gegalvaniseerd 03,5m",19910101000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,039 0295,"127015 Staal gegalvaniseerd 03,5m",19910101000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,040 0295,"127030 Staal Verzinkt 4,5m TOP76",19910501000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,041 0295,"127030 Staal Verzinkt 4,5m TOP76",19910501000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,042 0295,"127030 Staal Verzinkt 4,5m TOP76",19910501000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,043 0295,"127030 Staal Verzinkt 4,5m TOP76",19910501000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,044 0295,"127030 Staal Verzinkt 4,5m TOP76",19910301000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,045 0295,"127015 Staal gegalvaniseerd 03,5m",19910301000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,046 0295,"127030 Staal Verzinkt 4,5m TOP76",19910301000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,047 0295,"127015 Staal gegalvaniseerd 03,5m",19960901000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,048 0295,"127015 Staal gegalvaniseerd 03,5m",19910301000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,049 0295,"127015 Staal gegalvaniseerd 03,5m",19900701000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,050 0295,"127015 Staal gegalvaniseerd 03,5m",19900701000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,051 0295,"127015 Staal gegalvaniseerd 03,5m",19900801000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Gesloten aansluitkast,1
W:Vissershoek,BAKEMA-ERF,052 0295,"127015 Staal gegalvaniseerd 03,5m",19900801000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,053 0295,"127030 Staal Verzinkt 4,5m TOP76",19910101000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,054 0295,"127030 Staal Verzinkt 4,5m TOP76",19910101000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,055 0295,"127026 Staal Verzinkt 4,5m TOP60",20200723000000,,,4.5,Normaal,Eleq LS-94 5L2402/ 2303,1
W:Vissershoek,BAKEMA-ERF,056 0295,"127015 Staal gegalvaniseerd 03,5m",19910301000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Ladder,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,057 0295,"127030 Staal Verzinkt 4,5m TOP76",20040609000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Langmatzkast 1 zekering,1
W:Vissershoek,BAKEMA-ERF,058 0295,"127030 Staal Verzinkt 4,5m TOP76",19910401000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,059 0295,"127015 Staal gegalvaniseerd 03,5m",20040610000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Langmatzkast 1 zekering,1
W:Vissershoek,BAKEMA-ERF,060 0295,"127015 Staal gegalvaniseerd 03,5m",19910401000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,061 0295,"127015 Staal gegalvaniseerd 03,5m",19910401000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,062 0295,"127030 Staal Verzinkt 4,5m TOP76",19910401000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,063 0295,"127030 Staal Verzinkt 4,5m TOP76",19910401000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,064 0295,"127030 Staal Verzinkt 4,5m TOP76",20040609000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Langmatzkast 1 zekering,1
W:Vissershoek,BAKEMA-ERF,065 0295,"127030 Staal Verzinkt 4,5m TOP76",19910501000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,066 0295,"127030 Staal Verzinkt 4,5m TOP76",19910501000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,067 0295,"127015 Staal gegalvaniseerd 03,5m",20100408000000,,,3.5,Normaal,Langmatzkast 1 zekering,1
W:Vissershoek,BAKEMA-ERF,068 0295,"127015 Staal gegalvaniseerd 03,5m",19910401000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,069 0295,"127015 Staal gegalvaniseerd 03,5m",19900801000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,070 0295,"127015 Staal gegalvaniseerd 03,5m",19900601000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,071 0295,"127015 Staal gegalvaniseerd 03,5m",19900601000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,072 0295,"127015 Staal gegalvaniseerd 03,5m",19900801000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,073 0295,"127030 Staal Verzinkt 4,5m TOP76",19910101000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,074 0295,"127030 Staal Verzinkt 4,5m TOP76",19910101000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,075 0295,"127030 Staal Verzinkt 4,5m TOP76",19910301000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF,076 0295,"127030 Staal Verzinkt 4,5m TOP76",20040609000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Langmatzkast 1 zekering,1
W:Vissershoek,BAKEMA-ERF,077 0295,"127030 Staal Verzinkt 4,5m TOP76",19910301000000,20040715000000,Ijzerglimmer groen gloorrubber,4.5,Normaal,Gesloten aansluitkast,1
W:Vissershoek,BAKEMA-ERF,078 0295,"127015 Staal gegalvaniseerd 03,5m",19990312000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF PL LM 79 - 96,079 0295,"127015 Staal gegalvaniseerd 03,5m",19990312000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF PL LM 79 - 96,080 0295,"127015 Staal gegalvaniseerd 03,5m",19990312000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF PL LM 79 - 96,081 0295,"127015 Staal gegalvaniseerd 03,5m",19990312000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF PL LM 79 - 96,082 0295,"127015 Staal gegalvaniseerd 03,5m",19990312000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF PL LM 79 - 96,083 0295,"127015 Staal gegalvaniseerd 03,5m",19990312000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF PL LM 79 - 96,084 0295,"Staal gegalvaniseerd 08,0m DU",19951001000000,20040715000000,Ijzerglimmer groen gloorrubber,8,Normaal,Weidmuller klemmen,2
W:Vissershoek,BAKEMA-ERF PL LM 79 - 96,085 0295,"127015 Staal gegalvaniseerd 03,5m",19990312000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF PL LM 79 - 96,086 0295,"127015 Staal gegalvaniseerd 03,5m",19990312000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF PL LM 79 - 96,087 0295,"127015 Staal gegalvaniseerd 03,5m",19990312000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF PL LM 79 - 96,088 0295,"127015 Staal gegalvaniseerd 03,5m",19990312000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF PL LM 79 - 96,089 0295,"127015 Staal gegalvaniseerd 03,5m",19990312000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF PL LM 79 - 96,090 0295,"127015 Staal gegalvaniseerd 03,5m",19990312000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF PL LM 79 - 96,091 0295,"127015 Staal gegalvaniseerd 03,5m",20050608000000,,,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF PL LM 79 - 96,092 0295,"127015 Staal gegalvaniseerd 03,5m",19990312000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF PL LM 79 - 96,093 0295,"127015 Staal gegalvaniseerd 03,5m",19990312000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF PL LM 79 - 96,094 0295,"127015 Staal gegalvaniseerd 03,5m",19990312000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF PL LM 79 - 96,095 0295,"127015 Staal gegalvaniseerd 03,5m",19990312000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vissershoek,BAKEMA-ERF PL LM 79 - 96,096 0295,"127015 Staal gegalvaniseerd 03,5m",19990312000000,20040715000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Vogelbuurt,BALISTRAAT,001 0305,127091-1500 Staal gegalv. 06.0. UE 1500mm,20170406000000,,,6,Normaal,Eleq LS-94 5L2303,1
W:Vogelbuurt,BALISTRAAT,002 0305,"127085 Staal gegalvaniseerd 06,0m",19960301000000,20090610000000,Ijzerglimmer groen gloorrubber,6,Normaal,Weidmuller klemmen,1
W:Vogelbuurt,BALISTRAAT,003 0305,"127085 Staal gegalvaniseerd 06,0m",19960301000000,20090610000000,Ijzerglimmer groen gloorrubber,6,Normaal,Weidmuller klemmen,1
W:Vogelbuurt,BALISTRAAT,004 0305,"127085 Staal gegalvaniseerd 06,0m",19960601000000,20090610000000,Ijzerglimmer groen gloorrubber,6,Normaal,Weidmuller klemmen,1
W:Vogelbuurt,BALISTRAAT,005 0305,"127085 Staal gegalvaniseerd 06,0m",19960301000000,20090610000000,Ijzerglimmer groen gloorrubber,6,Normaal,Weidmuller klemmen,1
W:Vogelbuurt,BALISTRAAT,006 0305,"127085 Staal gegalvaniseerd 06,0m",19960301000000,20090610000000,Ijzerglimmer groen gloorrubber,6,Normaal,Weidmuller klemmen,1
W:Vogelbuurt,BALISTRAAT,007 0305,"127085 Staal gegalvaniseerd 06,0m",19960301000000,20090610000000,Ijzerglimmer groen gloorrubber,6,Normaal,Weidmuller klemmen,1
W:Vogelbuurt,BALISTRAAT,008 0305,"127085 Staal gegalvaniseerd 06,0m",19960301000000,20090610000000,Ijzerglimmer groen gloorrubber,6,Normaal,Weidmuller klemmen,1
W:Oudelandsehoek,BALSA,001 0310,"127015 Staal gegalvaniseerd 03,5m",19971001000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Oudelandsehoek,BALSA,002 0310,"127015 Staal gegalvaniseerd 03,5m",19971001000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Oudelandsehoek,BALSA,003 0310,"127015 Staal gegalvaniseerd 03,5m",19971001000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Oudelandsehoek,BALSA,004 0310,"127015 Staal gegalvaniseerd 03,5m",19971001000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
W:Oudelandsehoek,BALSA,005 0310,"127015 Staal gegalvaniseerd 03,5m",19971101000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,,1
W:Oudelandsehoek,BALSA,006 0310,"127015 Staal gegalvaniseerd 03,5m",19971101000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,,1
W:Oudelandsehoek,BALSA,007 0310,"127015 Staal gegalvaniseerd 03,5m",19971101000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,,1
W:Oudelandsehoek,BALSA,008 0310,"127015 Staal gegalvaniseerd 03,5m",19971001000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,,1
W:Oudelandsehoek,BALSA,009 0310,"127015 Staal gegalvaniseerd 03,5m",19971001000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,,1
W:Oudelandsehoek,BALSA,010 0310,"127015 Staal gegalvaniseerd 03,5m",19971001000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,,1
W:Oudelandsehoek,BALSA,011 0310,"127015 Staal gegalvaniseerd 03,5m",19971201000000,20080515000000,Ijzerglimmer groen gloorrubber,3.5,Normaal,Weidmuller klemmen,1
