WKT,id,external_id,monument_aanwijzingsdatum,in_onderzoek,monumentnummer,monumentnaam,display_naam,heeft_als_grondslag_beperking,monumentstatus
"POINT (4.90299493146238 52.3722523733517)",85c2c939-b311-4556-8099-74dec0f35c26,85c2c939-b311-4556-8099-74dec0f35c26,,N,"658",,Recht Boomssloot 40 A,,Rijksmonument
"POINT (4.90308332754064 52.3722257716932)",7e2a7d3a-e115-4339-bd03-70366dc5762d,7e2a7d3a-e115-4339-bd03-70366dc5762d,,N,"659",,Recht Boomssloot 42 A,,Rijksmonument
"POINT (4.9031276726587 52.3721989898849)",ffb4f4e6-15e5-4872-98ad-3a7fc7751781,ffb4f4e6-15e5-4872-98ad-3a7fc7751781,,N,"660",,Recht Boomssloot 44 A,,Rijksmonument
"POINT (4.90318679939945 52.3721632807809)",37d50d72-5ad2-4f71-ad73-129824a1ae72,37d50d72-5ad2-4f71-ad73-129824a1ae72,,N,"661",,Recht Boomssloot 46 A,,Rijksmonument
"POINT (4.90326070769149 52.3721186443589)",16b625b2-1c8c-4424-adbd-c4e2f2c7ea6f,16b625b2-1c8c-4424-adbd-c4e2f2c7ea6f,,N,"662",,Recht Boomssloot 48 A,,Rijksmonument
"POINT (4.90399909712173 52.3717351887012)",75a9864b-6c39-4125-8249-9618c9da623a,75a9864b-6c39-4125-8249-9618c9da623a,,N,"663",,Recht Boomssloot 82,,Rijksmonument
"POINT (4.90404363698025 52.3716904319364)",b7f15bb0-495f-4a9d-b367-ab763064d967,b7f15bb0-495f-4a9d-b367-ab763064d967,,N,"664",,Recht Boomssloot 92,,Rijksmonument
"POINT (4.88579307613319 52.3793260057751)",302e122b-f05c-4958-a5fb-4ccbf93ab31b,302e122b-f05c-4958-a5fb-4ccbf93ab31b,,N,"665",,Boomstraat 5 H,,Rijksmonument
"POINT (4.88573443396944 52.3793167697544)",4183ca5a-8ca6-45af-a691-628f0dd3fe16,4183ca5a-8ca6-45af-a691-628f0dd3fe16,,N,"666",,Boomstraat 7 H,,Rijksmonument
"POINT (4.88526550098293 52.3792249060028)",cff3e8e7-2799-4569-b48d-e556de943bd2,cff3e8e7-2799-4569-b48d-e556de943bd2,,N,"667",,Boomstraat 23 A,,Rijksmonument
"POINT (4.88501645109385 52.3791699238813)",ddfb0fe6-ef5f-4432-bbe9-3f91afdb7eaf,ddfb0fe6-ef5f-4432-bbe9-3f91afdb7eaf,,N,"669",,Boomstraat 33 H,,Rijksmonument
"POINT (4.88454762302229 52.3790690700168)",8f61b9fe-1e0e-4317-9c5a-661fc23584ce,8f61b9fe-1e0e-4317-9c5a-661fc23584ce,,N,"670",,Boomstraat 43 A,,Rijksmonument
"POINT (4.88355082186242 52.3789030559635)",efbe4dd3-ab66-4c9d-8b2d-61240d9bbb54,efbe4dd3-ab66-4c9d-8b2d-61240d9bbb54,,N,"672",,Boomstraat 73 H,,Rijksmonument
"POINT (4.88330157168442 52.3788660447738)",399bea85-97cb-48b7-ae85-f661b36aaaaf,399bea85-97cb-48b7-ae85-f661b36aaaaf,,N,"673",,Boomstraat 81,,Rijksmonument
"POINT (4.88322824486475 52.3788567450185)",85a38168-c501-4125-835b-896a9cd14e88,85a38168-c501-4125-835b-896a9cd14e88,,N,"674",,Boomstraat 83,,Rijksmonument
"POINT (4.89131750803375 52.3791245761931)",5b0dbc29-8306-488a-ad3d-92d58f0e4739,5b0dbc29-8306-488a-ad3d-92d58f0e4739,,N,"695",,Brouwersgracht 29,,Rijksmonument
"POINT (4.88541042798753 52.3793962865416)",c3d5aeed-524e-4743-b4b2-e419f952a87c,c3d5aeed-524e-4743-b4b2-e419f952a87c,,N,"676",,Boomstraat 26 A,,Rijksmonument
"POINT (4.88535198921756 52.3793690757911)",f13613f3-7748-4f49-b3af-fa52924ec660,f13613f3-7748-4f49-b3af-fa52924ec660,,N,"677",,Boomstraat 28 A,,Rijksmonument
"POINT (4.88489764061043 52.3792862600915)",ddb4c090-cbde-44d3-b448-5db332550038,ddb4c090-cbde-44d3-b448-5db332550038,,N,"678",,Boomstraat 46 H,,Rijksmonument
"POINT (4.88456057721622 52.3792219159397)",e94b2b33-2ecb-4582-b4de-efcc067a58cd,e94b2b33-2ecb-4582-b4de-efcc067a58cd,,N,"679",,Boomstraat 52,,Rijksmonument
"POINT (4.88416487319195 52.3791483340308)",af3dd5c2-9580-4347-b982-a1f394dcc867,af3dd5c2-9580-4347-b982-a1f394dcc867,,N,"680",,Boomstraat 64,,Rijksmonument
"POINT (4.88382770990505 52.3790929750626)",0cbcb83c-a910-441d-aa5a-740337a6c7bc,0cbcb83c-a910-441d-aa5a-740337a6c7bc,,N,"681",,Boomstraat 74,,Rijksmonument
"POINT (4.88344669409719 52.3790194531808)",691aa592-db5d-434d-ab48-a67eddf5ab9d,691aa592-db5d-434d-ab48-a67eddf5ab9d,,N,"682",,Boomstraat 88,,Rijksmonument
"POINT (4.88337346909627 52.3790011662467)",e988cd49-1f25-499b-b623-ff1267b356ad,e988cd49-1f25-499b-b623-ff1267b356ad,,N,"683",,Boomstraat 90 H,,Rijksmonument
"POINT (4.88332951370238 52.3789919915182)",92a2dd66-7a2e-412d-bc57-81756022e5c4,92a2dd66-7a2e-412d-bc57-81756022e5c4,,N,"684",,Boomstraat 92,,Rijksmonument
"POINT (4.89373617599983 52.324093721493)",29d63736-683e-466c-991a-976a493a2c3f,29d63736-683e-466c-991a-976a493a2c3f,,N,"685",De Riekermolen,De Riekermolen,,Rijksmonument
"POINT (4.89550022203376 52.3767423024571)",273c9698-474a-4701-bd38-0417b372ce13,273c9698-474a-4701-bd38-0417b372ce13,,N,"686",,Oude Braak 21 A,,Rijksmonument
"POINT (4.89535317160881 52.3767596671523)",625f03d7-445f-402d-a9a4-78ee4884307a,625f03d7-445f-402d-a9a4-78ee4884307a,,N,"687",,Oude Braak 25 A,,Rijksmonument
"POINT (4.8952503758077 52.3767592401298)",5aedc6a6-c147-4f2a-92ab-cc5acbba10b8,5aedc6a6-c147-4f2a-92ab-cc5acbba10b8,,N,"688",,Oude Braak 25 A,,Rijksmonument
"POINT (4.89516206570918 52.3767768486111)",23d0619f-f583-4c5d-b7aa-81ec618d5567,23d0619f-f583-4c5d-b7aa-81ec618d5567,,N,"689",,Oude Braak 25 A,,Rijksmonument
"POINT (4.90147651399558 52.3727944041698)",17810e85-8e7c-43e6-8d1c-9ab721960f74,17810e85-8e7c-43e6-8d1c-9ab721960f74,,N,"690",,Brandewijnsteeg 6,,Rijksmonument
"POINT (4.89320050598757 52.3788448401205)",d0cf90ea-6d43-4262-83b3-c90362537145,d0cf90ea-6d43-4262-83b3-c90362537145,,N,"691",,Brouwersgracht 3,,Rijksmonument
"POINT (4.89309720472122 52.3788893476214)",07933d31-9424-4e46-bf55-66e32589ca32,07933d31-9424-4e46-bf55-66e32589ca32,,N,"692",,Brouwersgracht 7 A,,Rijksmonument
"POINT (4.89303846145768 52.3788891024966)",3ff35875-fb44-4aab-890a-37ecf88ebe32,3ff35875-fb44-4aab-890a-37ecf88ebe32,,N,"693",,Brouwersgracht 9 1,,Rijksmonument
"POINT (4.88986831304318 52.3800082808117)",2cf4218a-d3c5-4bb5-8deb-e5bc4eb3c8ca,2cf4218a-d3c5-4bb5-8deb-e5bc4eb3c8ca,,N,"781",,Brouwersgracht 100,,Rijksmonument
"POINT (4.89125866396633 52.379133317462)",a9283eb1-6275-446f-aec5-655980cafd5c,a9283eb1-6275-446f-aec5-655980cafd5c,,N,"696",,Brouwersgracht 31,,Rijksmonument
"POINT (4.8911998198758 52.3791420587015)",7ce94811-7f81-498e-b4a1-7b689f846ab3,7ce94811-7f81-498e-b4a1-7b689f846ab3,,N,"697",,Brouwersgracht 33 H,,Rijksmonument
"POINT (4.89114087523318 52.3791597871889)",7aeecb05-454f-4174-abf3-2044cd5fed78,7aeecb05-454f-4174-abf3-2044cd5fed78,,N,"698",,Brouwersgracht 35 A,,Rijksmonument
"POINT (4.89109661645133 52.3791775771736)",9fd33aa3-9640-47f2-a247-cae7da37e142,9fd33aa3-9640-47f2-a247-cae7da37e142,,N,"699",,Brouwersgracht 37,,Rijksmonument
"POINT (4.89099371453863 52.3791861337248)",82424c14-3113-452c-95b9-e0a5f734e000,82424c14-3113-452c-95b9-e0a5f734e000,,N,"700",,Brouwersgracht 39,,Rijksmonument
"POINT (4.89092008383903 52.3792038005623)",237027fa-22e1-4cd3-b4eb-cdcf46ba5b94,237027fa-22e1-4cd3-b4eb-cdcf46ba5b94,,N,"701",,Brouwersgracht 41 A,,Rijksmonument
"POINT (4.89078750819186 52.3792391956647)",d0bcd388-639c-446c-927e-59ddacc5c18d,d0bcd388-639c-446c-927e-59ddacc5c18d,,N,"702",,Brouwersgracht 45,,Rijksmonument
"POINT (4.89069919138892 52.3792568007993)",568bc31e-05b9-4730-aca4-04cffa25184a,568bc31e-05b9-4730-aca4-04cffa25184a,,N,"703",,Brouwersgracht 47 A,,Rijksmonument
"POINT (4.89062556045512 52.3792744674531)",faa3688b-a592-41f9-8021-60a93c90a11a,faa3688b-a592-41f9-8021-60a93c90a11a,,N,"704",,Brouwersgracht 49 HA,,Rijksmonument
"POINT (4.89044902718056 52.379300690138)",84a1167e-4929-44eb-bdae-e0f5d2f7efa0,84a1167e-4929-44eb-bdae-e0f5d2f7efa0,,N,"705",,Brouwersgracht 53 A,,Rijksmonument
"POINT (4.89037529538996 52.3793273439117)",94f86bd1-ecbe-4388-b498-acb725f679ab,94f86bd1-ecbe-4388-b498-acb725f679ab,,N,"706",,Brouwersgracht 55 A,,Rijksmonument
"POINT (4.89030166421051 52.3793450103635)",8865e5cc-087b-4d70-9691-e6dd86c5a6f6,8865e5cc-087b-4d70-9691-e6dd86c5a6f6,,N,"707",,Brouwersgracht 57,,Rijksmonument
"POINT (4.8902282344017 52.379344702218)",d299235d-50f2-445d-8afd-1fe1d1351af0,d299235d-50f2-445d-8afd-1fe1d1351af0,,N,"708",,Brouwersgracht 59,,Rijksmonument
"POINT (4.88941737933297 52.3796199151221)",8ad486ce-fb20-4178-866d-e930564af76a,8ad486ce-fb20-4178-866d-e930564af76a,,N,"709",,Keizersgracht 2 A,,Rijksmonument
"POINT (4.88935772710123 52.3797005536373)",6a403b24-c86d-4984-965b-4f17922a794a,6a403b24-c86d-4984-965b-4f17922a794a,,N,"710",,Brouwersgracht 65 A,,Rijksmonument
"POINT (4.88906228936747 52.3798521020884)",1a8b9c1e-bd3c-4e6e-938c-d98bf59ac801,1a8b9c1e-bd3c-4e6e-938c-d98bf59ac801,,N,"711",,Brouwersgracht 75 C,,Rijksmonument
"POINT (4.88677419886727 52.3860889020989)",244e59b8-a3b5-4ef3-a7ed-2ccedf1811b9,244e59b8-a3b5-4ef3-a7ed-2ccedf1811b9,,N,"4218",,Prinseneiland 71 A,,Rijksmonument
"POINT (4.88897356678013 52.3799056550244)",89bf61e1-dd79-4f0c-85a7-b1d45b470bd8,89bf61e1-dd79-4f0c-85a7-b1d45b470bd8,,N,"712",,Brouwersgracht 79,,Rijksmonument
"POINT (4.8888701578157 52.3799591460917)",a5f4589a-8149-42f0-aaa2-c8becc234582,a5f4589a-8149-42f0-aaa2-c8becc234582,,N,"713",,Brouwersgracht 89 H,,Rijksmonument
"POINT (4.88881100915045 52.3799948479594)",bc3b55b2-1ff5-4b9b-9cad-3c4ff97e86a4,bc3b55b2-1ff5-4b9b-9cad-3c4ff97e86a4,,N,"714",,Brouwersgracht 91 H,,Rijksmonument
"POINT (4.88864834982979 52.3800930279412)",addebcd9-054c-485c-b545-b573bac57754,addebcd9-054c-485c-b545-b573bac57754,,N,"715",,Brouwersgracht 97 1,,Rijksmonument
"POINT (4.88858920080729 52.3801287296967)",e673fad8-ec88-4a52-bf1e-2e98ea876dcd,e673fad8-ec88-4a52-bf1e-2e98ea876dcd,,N,"716",,Brouwersgracht 99,,Rijksmonument
"POINT (4.88533056863824 52.3825596179133)",1e8b6842-040b-4b49-8c97-94fdd26c27ed,1e8b6842-040b-4b49-8c97-94fdd26c27ed,,N,"717",,Brouwersgracht 256 H,,Rijksmonument
"POINT (4.88796843384768 52.3804766345084)",64bf925b-0759-43d6-8de3-a439e3f18bff,64bf925b-0759-43d6-8de3-a439e3f18bff,,N,"718",Papeneiland,Papeneiland,,Rijksmonument
"POINT (4.88790938495401 52.3805033486491)",16b9a608-8206-41ec-910c-7f88f1c24586,16b9a608-8206-41ec-910c-7f88f1c24586,,N,"719",,Brouwersgracht 103 H,,Rijksmonument
"POINT (4.88785033598921 52.38053006276)",67c2f9e7-3c83-4140-b53b-daede9cb33ba,67c2f9e7-3c83-4140-b53b-daede9cb33ba,,N,"720",,Brouwersgracht 105 H,,Rijksmonument
"POINT (4.88742159581987 52.3807799096139)",66b0b475-9dfb-4894-b1e0-08c1a754aff2,66b0b475-9dfb-4894-b1e0-08c1a754aff2,,N,"721",,Brouwersgracht 107,,Rijksmonument
"POINT (4.88725893054222 52.3808780876634)",255789df-5a3b-4337-8e98-7e369e8df51e,255789df-5a3b-4337-8e98-7e369e8df51e,,N,"722",,Brouwersgracht 111 H,,Rijksmonument
"POINT (4.88719988068665 52.3809048014466)",be55b6eb-2979-48b6-ad3c-0b498e75492c,be55b6eb-2979-48b6-ad3c-0b498e75492c,,N,"723",,Brouwersgracht 113 H,,Rijksmonument
"POINT (4.88647577844763 52.3812972005757)",add9c94f-62b8-4fe6-8274-2dcd060001ae,add9c94f-62b8-4fe6-8274-2dcd060001ae,,N,"724",,Brouwersgracht 131 H,,Rijksmonument
"POINT (4.88640204095197 52.3813238518566)",4130f684-2162-426e-9709-1bf3cc8dd8da,4130f684-2162-426e-9709-1bf3cc8dd8da,,N,"725",,Brouwersgracht 133,,Rijksmonument
"POINT (4.88635757510075 52.3813596145919)",1256685c-c468-4435-990a-92bf99e899cd,1256685c-c468-4435-990a-92bf99e899cd,,N,"726",,Brouwersgracht 135 H,,Rijksmonument
"POINT (4.88629832102657 52.3814043024566)",90972c12-4f0a-4cbe-8dea-30667114b13c,90972c12-4f0a-4cbe-8dea-30667114b13c,,N,"727",,Brouwersgracht 137 H,,Rijksmonument
"POINT (4.88600265833051 52.3815738177258)",385af031-b788-448c-91d9-3219f38ae0b2,385af031-b788-448c-91d9-3219f38ae0b2,,N,"728",,Brouwersgracht 141,,Rijksmonument
"POINT (4.88595829349308 52.3816005930417)",838d1063-f75f-4cea-b746-e5265c7d2a86,838d1063-f75f-4cea-b746-e5265c7d2a86,,N,"729",,Brouwersgracht 143 H,,Rijksmonument
"POINT (4.8857070950118 52.3817343449815)",fa142ad2-27d9-4029-aaa7-0c527dbbf9d4,fa142ad2-27d9-4029-aaa7-0c527dbbf9d4,,N,"730",,Brouwersgracht 155 A,,Rijksmonument
"POINT (4.88561877123006 52.381751946308)",5ee62273-592b-4313-88f6-b48da3426c5b,5ee62273-592b-4313-88f6-b48da3426c5b,,N,"731",,Brouwersgracht 157,,Rijksmonument
"POINT (4.88520449002136 52.3820198217757)",5c1ad67b-1c1c-4e8b-8c70-bd415b2d3649,5c1ad67b-1c1c-4e8b-8c70-bd415b2d3649,,N,"732",,Brouwersgracht 167,,Rijksmonument
"POINT (4.88513064880465 52.3820554595234)",2ce1d43a-def3-47f6-9aa7-29b24cc95933,2ce1d43a-def3-47f6-9aa7-29b24cc95933,,N,"733",,Brouwersgracht 169 H,,Rijksmonument
"POINT (4.88508638472369 52.3820732472436)",b3d43fb0-5698-49e5-8e7c-3402d126d1ca,b3d43fb0-5698-49e5-8e7c-3402d126d1ca,,N,"734",,Brouwersgracht 171 H,,Rijksmonument
"POINT (4.88505660392702 52.3821090717543)",9ea1869a-c670-4e24-8940-3bb91a1b674e,9ea1869a-c670-4e24-8940-3bb91a1b674e,,N,"735",,Brouwersgracht 173 H,,Rijksmonument
"POINT (4.88499744932255 52.3821447716933)",d8ed3d26-5095-4565-8ff7-eeb405e61a3a,d8ed3d26-5095-4565-8ff7-eeb405e61a3a,,N,"736",,Brouwersgracht 175 H,,Rijksmonument
"POINT (4.88425841646554 52.3825550693526)",f62cb283-45fd-43eb-98d2-cf07ceb72bbe,f62cb283-45fd-43eb-98d2-cf07ceb72bbe,,N,"737",,Brouwersgracht 601,,Rijksmonument
"POINT (4.88418457359723 52.3825907065041)",650cb335-55e2-4a36-8a44-70185c9ce49c,650cb335-55e2-4a36-8a44-70185c9ce49c,,N,"738",,Brouwersgracht 617,,Rijksmonument
"POINT (4.8841108325747 52.3826173563463)",11f73335-df22-4d9f-aaca-db38d165c9c3,11f73335-df22-4d9f-aaca-db38d165c9c3,,N,"739",,Brouwersgracht 637,,Rijksmonument
"POINT (4.88396294228559 52.3827066049424)",857150e1-2242-4ae4-9e86-f88a5ebf6b54,857150e1-2242-4ae4-9e86-f88a5ebf6b54,,N,"740",,Brouwersgracht 669,,Rijksmonument
"POINT (4.88400710546353 52.3826978049085)",7d4eaf1c-48ff-495c-988a-fd78b7d86841,7d4eaf1c-48ff-495c-988a-fd78b7d86841,,N,"741",,Brouwersgracht 641,,Rijksmonument
"POINT (4.88385972477629 52.3827421170614)",683d4f63-93e8-4a15-86a2-56a2b18c1648,683d4f63-93e8-4a15-86a2-56a2b18c1648,,N,"742",,Brouwersgracht 693,,Rijksmonument
"POINT (4.883815051401 52.3827958533514)",d3b4c951-0dc0-4f53-b559-06390e46ef64,d3b4c951-0dc0-4f53-b559-06390e46ef64,,N,"743",,Brouwersgracht 709,,Rijksmonument
"POINT (4.88372662271347 52.3828224405209)",176037a0-5e43-4d92-8dd3-7681cb36d0f4,176037a0-5e43-4d92-8dd3-7681cb36d0f4,,N,"744",,Brouwersgracht 723,,Rijksmonument
"POINT (4.88350458069349 52.3829742871396)",4d6fbdbf-1509-441a-8753-6ecc6281e523,4d6fbdbf-1509-441a-8753-6ecc6281e523,,N,"746",,Brouwersgracht 807,,Rijksmonument
"POINT (4.88337157940558 52.3830456229331)",7179021d-5000-4a79-9035-e28b11d4e8ef,7179021d-5000-4a79-9035-e28b11d4e8ef,,N,"747",,Brouwersgracht 829,,Rijksmonument
"POINT (4.88329763287699 52.383090246787)",ebde41fd-6e8c-4ffa-a354-c531b8cdb455,ebde41fd-6e8c-4ffa-a354-c531b8cdb455,,N,"748",,Brouwersgracht 839,,Rijksmonument
"POINT (4.88318003320488 52.3830987340299)",5c0cb956-2a18-4970-8012-4bae3bc44146,5c0cb956-2a18-4970-8012-4bae3bc44146,,N,"749",,Brouwersgracht 849,,Rijksmonument
"POINT (4.88310618856479 52.3831343705026)",9c9bd126-d639-4777-9caa-cc3a474667a9,9c9bd126-d639-4777-9caa-cc3a474667a9,,N,"750",,Brouwersgracht 857,,Rijksmonument
"POINT (4.88974991627666 52.3800886727896)",3686d56e-ef3c-4ad5-92ae-61c93d1275fe,3686d56e-ef3c-4ad5-92ae-61c93d1275fe,,N,"782",,Brouwersgracht 120 A,,Rijksmonument
"POINT (4.89366815129276 52.3790535071034)",e2c8a468-f2e4-42a3-8fbc-22214e4ff772,e2c8a468-f2e4-42a3-8fbc-22214e4ff772,,N,"751",,Brouwersgracht 2 A,,Rijksmonument
"POINT (4.89325564561204 52.3791686272319)",cce4baf0-1962-4120-994c-20f0e1fbfb05,cce4baf0-1962-4120-994c-20f0e1fbfb05,,N,"752",,Brouwersgracht 20,,Rijksmonument
"POINT (4.89307901416554 52.379203841121)",e7a70b92-c025-4b24-94f2-bba0527f3aab,e7a70b92-c025-4b24-94f2-bba0527f3aab,,N,"753",,Brouwersgracht 30 H,,Rijksmonument
"POINT (4.89302007018904 52.3792215705446)",c20d5312-8bb0-4df8-976c-238e0bff4e0c,c20d5312-8bb0-4df8-976c-238e0bff4e0c,,N,"754",,Brouwersgracht 32 H,,Rijksmonument
"POINT (4.89294654039703 52.3792302513645)",66976ed8-5a46-46ab-8552-796d657b77ee,66976ed8-5a46-46ab-8552-796d657b77ee,,N,"755",,Brouwersgracht 40 O,,Rijksmonument
"POINT (4.89287291039826 52.3792479194174)",4c70133a-020e-4d3e-b5c3-a964461d39cd,4c70133a-020e-4d3e-b5c3-a964461d39cd,,N,"756",,Brouwersgracht 42 1,,Rijksmonument
"POINT (4.89278469459695 52.3792565388301)",dc0b5fa5-248b-45dd-87d6-47c32878758a,dc0b5fa5-248b-45dd-87d6-47c32878758a,,N,"757",,Brouwersgracht 44 C,,Rijksmonument
"POINT (4.89260796219625 52.3793007392933)",e69fca09-1fbd-46a0-9f1c-4c5592601e5d,e69fca09-1fbd-46a0-9f1c-4c5592601e5d,,N,"758",,Brouwersgracht 46 H,,Rijksmonument
"POINT (4.89256370386036 52.3793185298265)",41f72ce0-608c-4551-8908-6da86b3601d5,41f72ce0-608c-4551-8908-6da86b3601d5,,N,"759",,Brouwersgracht 48 1,,Rijksmonument
"POINT (4.89249017381907 52.3793272103624)",0deb6895-971e-4e59-a8a1-eb0271e56e7c,0deb6895-971e-4e59-a8a1-eb0271e56e7c,,N,"760",,Brouwersgracht 50 O,,Rijksmonument
"POINT (4.89243132971183 52.3793359522138)",e0c67b18-a845-41b2-b1b1-f2287c01f46f,e0c67b18-a845-41b2-b1b1-f2287c01f46f,,N,"761",,Brouwersgracht 52 H,,Rijksmonument
"POINT (4.89237238530157 52.3793536813139)",4ab87824-8c77-4d63-aa95-7db82a0f5b7d,4ab87824-8c77-4d63-aa95-7db82a0f5b7d,,N,"762",,Brouwersgracht 54 H,,Rijksmonument
"POINT (4.89229865457509 52.3793803362866)",6f7498a6-5bbe-4f24-bbaf-9ee5e04b4449,6f7498a6-5bbe-4f24-bbaf-9ee5e04b4449,,N,"763",,Brouwersgracht 56 1,,Rijksmonument
"POINT (4.89203380525012 52.3794241675965)",a12ba493-25ee-44c8-8112-7edb266ffa26,a12ba493-25ee-44c8-8112-7edb266ffa26,,N,"764",,Brouwersgracht 60 A,,Rijksmonument
"POINT (4.89194538820352 52.3794507609378)",11c8f1a2-385c-4d0e-a5ed-d29de702cc8a,11c8f1a2-385c-4d0e-a5ed-d29de702cc8a,,N,"765",,Brouwersgracht 62,,Rijksmonument
"POINT (4.89107660180458 52.3796538413007)",5779b59d-0a65-468f-ac19-c8dfe4e2887b,5779b59d-0a65-468f-ac19-c8dfe4e2887b,,N,"766",,Brouwersgracht 68,,Rijksmonument
"POINT (4.89100297036043 52.3796715081872)",daf905d9-ef83-4fdf-a6ae-0ed5d7ddd03f,daf905d9-ef83-4fdf-a6ae-0ed5d7ddd03f,,N,"767",,Brouwersgracht 70 3,,Rijksmonument
"POINT (4.89091465278072 52.37968911348)",1bf2c9fc-82c3-43fb-8946-3b7071e5c459,1bf2c9fc-82c3-43fb-8946-3b7071e5c459,,N,"768",,Brouwersgracht 72 H,,Rijksmonument
"POINT (4.89085570729645 52.3797068418223)",5e5da44a-6b16-4cb2-a5f3-d6d3289e17f1,5e5da44a-6b16-4cb2-a5f3-d6d3289e17f1,,N,"769",,Brouwersgracht 74 H,,Rijksmonument
"POINT (4.89078207567663 52.379724508571)",32d7274d-3870-47d5-ae58-405b85c4b578,32d7274d-3870-47d5-ae58-405b85c4b578,,N,"770",,Brouwersgracht 76 H,,Rijksmonument
"POINT (4.89070854461661 52.3797331879982)",d1317bb2-62c2-4afc-b6e2-2e05e5bc5bb3,d1317bb2-62c2-4afc-b6e2-2e05e5bc5bb3,,N,"771",,Brouwersgracht 78,,Rijksmonument
"POINT (4.89057606786211 52.3797595955824)",46722951-b0c0-4a92-a24d-62c3dc8dcdc3,46722951-b0c0-4a92-a24d-62c3dc8dcdc3,,N,"772",,Brouwersgracht 82 A,,Rijksmonument
"POINT (4.89053190890897 52.3797683980774)",3e691fd5-7a29-4b26-81a4-33ff8bd20a7e,3e691fd5-7a29-4b26-81a4-33ff8bd20a7e,,N,"773",,Brouwersgracht 84 H,,Rijksmonument
"POINT (4.89045827705847 52.3797860646242)",87fd8148-d06e-4ac9-839c-fbdd5d846bd7,87fd8148-d06e-4ac9-839c-fbdd5d846bd7,,N,"774",,Brouwersgracht 86,,Rijksmonument
"POINT (4.89028093600541 52.3798841852528)",e7ec34df-e99a-45a3-b40b-9b08d271d2b2,e7ec34df-e99a-45a3-b40b-9b08d271d2b2,,N,"775",,Brouwersgracht 88,,Rijksmonument
"POINT (4.89013447754382 52.3798476197898)",4b6886f7-3d1c-40bf-a2a2-7ae502ff77a7,4b6886f7-3d1c-40bf-a2a2-7ae502ff77a7,,N,"776",,Brouwersgracht 90 A,,Rijksmonument
"POINT (4.89009001618354 52.3798833839434)",3e08f27a-9261-4fc4-a815-294bed6671d0,3e08f27a-9261-4fc4-a815-294bed6671d0,,N,"777",,Brouwersgracht 92 O,,Rijksmonument
"POINT (4.89003096935614 52.3799100991481)",341306bc-011c-481f-8a7a-640627fd4faa,341306bc-011c-481f-8a7a-640627fd4faa,,N,"778",,Brouwersgracht 94 3,,Rijksmonument
"POINT (4.88998660861496 52.3799368759879)",7b89f22c-9846-4748-a11c-8ff45a1a461b,7b89f22c-9846-4748-a11c-8ff45a1a461b,,N,"779",,Brouwersgracht 96 H,,Rijksmonument
"POINT (4.88994214704582 52.3799726400851)",0f26082b-1023-41ae-952c-b5ac483afe98,0f26082b-1023-41ae-952c-b5ac483afe98,,N,"780",,Brouwersgracht 98,,Rijksmonument
"POINT (4.8896171353696 52.3801420411177)",b6b74663-998e-4ee1-8d67-f62e06e0a73f,b6b74663-998e-4ee1-8d67-f62e06e0a73f,,N,"783",,Brouwersgracht 122 H,,Rijksmonument
"POINT (4.88957267329654 52.380177805074)",18fb4941-4eb4-41b7-b7f0-5b8a7fffa16b,18fb4941-4eb4-41b7-b7f0-5b8a7fffa16b,,N,"784",,Brouwersgracht 124,,Rijksmonument
"POINT (4.88951352490353 52.3802135072914)",92af2c7d-116b-45a8-afbd-e7eea69f78bc,92af2c7d-116b-45a8-afbd-e7eea69f78bc,,N,"785",,Brouwersgracht 126 HA,,Rijksmonument
"POINT (4.88926163860274 52.3804101777452)",e66a6547-b885-41d5-bd74-1af080ada0d6,e66a6547-b885-41d5-bd74-1af080ada0d6,,N,"786",,Brouwersgracht 140 E,,Rijksmonument
"POINT (4.88816878345855 52.3809448392186)",21bf1cb1-53f5-49e6-a71c-ff264819e315,21bf1cb1-53f5-49e6-a71c-ff264819e315,,N,"788",,Brouwersgracht 168 A,,Rijksmonument
"POINT (4.88806516878126 52.3810163041076)",bc3977c7-83af-43ec-80c0-3942176ace5e,bc3977c7-83af-43ec-80c0-3942176ace5e,,N,"789",,Brouwersgracht 172 A,,Rijksmonument
"POINT (4.88796135141129 52.3811057434445)",23731297-2a3f-40c9-9da3-a2c19ac55e20,23731297-2a3f-40c9-9da3-a2c19ac55e20,,N,"790",,Brouwersgracht 174 A,,Rijksmonument
"POINT (4.88768078859881 52.381239375762)",9682c6c2-26fc-4b05-a124-d4006a857fb8,9682c6c2-26fc-4b05-a124-d4006a857fb8,,N,"791",,Brouwersgracht 182 A,,Rijksmonument
"POINT (4.88763642510821 52.3812661517103)",95e947d8-4410-4236-aa44-b255af0dbe0d,95e947d8-4410-4236-aa44-b255af0dbe0d,,N,"792",,Brouwersgracht 184 A,,Rijksmonument
"POINT (4.88757727370404 52.3813018529486)",12b3b078-91d0-4ee8-8e16-c61ea96b063e,12b3b078-91d0-4ee8-8e16-c61ea96b063e,,N,"793",,Brouwersgracht 186 A,,Rijksmonument
"POINT (4.88750333431486 52.3813464794543)",6b449b7e-1cc2-4ebe-96b4-3ac0dcd82610,6b449b7e-1cc2-4ebe-96b4-3ac0dcd82610,,N,"794",,Brouwersgracht 188 A,,Rijksmonument
"POINT (4.88745897060989 52.3813732553354)",4b9eacc8-19bb-4f73-9bee-937582b4e5bc,4b9eacc8-19bb-4f73-9bee-937582b4e5bc,,N,"795",,Brouwersgracht 190 A,,Rijksmonument
