FID,jaar,type_ws,hoofdgeb,gebied,locatie,gdb_geomattr_data,shape
talud_maas_2011.162,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208087.9210000001 392007.2829999998, 208079.27100000158 392010.6739999987, 208072.0309999995 392012.5159999989, 208066.72100000083 392013.5760000013, 208059.6400000006 392015.19900000095, 208053.2809999995 392017.3740000017, 208049.33799999952 392018.53599999845, 208039.04800000042 392022.7809999995, 208037.3759999983 392023.03400000185, 208034.98600000143 392024.2520000003, 208032.9210000001 392023.7659999989, 208024.66299999878 392026.03500000015, 208023.48900000006 392027.0859999992)"
talud_maas_2011.163,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208019.0009999983 392031.29300000146, 208016.77899999917 392031.9439999983, 208015.52600000054 392031.7569999993, 208013.92300000042 392033.0799999982, 208012.24399999902 392033.438000001, 208008.37200000137 392034.4230000004, 208007.07299999893 392034.46599999815, 208004.96400000155 392035.13699999824, 208004.01900000125 392036.6070000008, 208002.63699999824 392036.743999999, 207993.12799999863 392042.0390000008, 207988.35700000077 392044.6550000012, 207981.2749999985 392047.9789999984, 207966.96599999815 392053.05700000003, 207962.00299999863 392055.54100000113, 207949.32299999893 392061.25499999896, 207945.4759999998 392062.97399999946, 207938.2199999988 392067.0020000003, 207934.97399999946 392068.60599999875, 207929.49399999902 392072.26099999994, 207927.0789999999 392074.70600000024, 207923.27299999818 392077.98800000176, 207920.93200000003 392080.5379999988)"
talud_maas_2011.164,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (207902.08100000024 392082.92500000075, 207895.27600000054 392086.0940000005, 207883.24700000137 392093.438000001, 207871.9919999987 392098.9840000011, 207861.5940000005 392104.51000000164, 207852.688000001 392109.0219999999, 207852.68499999866 392109.0229999982, 207838.38699999824 392115.1079999991, 207830.51700000092 392118.66600000113, 207812.41899999976 392124.55099999905, 207802.9690000005 392127.2879999988, 207797.00499999896 392129.9690000005, 207777.7749999985 392139.44099999964, 207777.73699999973 392139.4600000009, 207767.61300000176 392144.2490000017, 207753.61400000006 392150.6700000018, 207745.47100000083 392154.4070000015, 207723.5399999991 392166.97300000116, 207712.73200000077 392172.56599999964, 207704.3839999996 392177.66800000146, 207699.26000000164 392180.0639999993)"
talud_maas_2011.165,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (207775.07600000128 392142.2820000015, 207772.16899999976 392144.1970000006, 207771.97199999914 392145.4910000004, 207770.29100000113 392146.0520000011, 207768.16200000048 392146.3370000012, 207765.96299999952 392147.5080000013, 207765.00299999863 392147.8729999997, 207763.18100000173 392148.41899999976, 207761.3830000013 392149.3590000011)"
talud_maas_2011.166,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (207670.82200000063 392197.5480000004, 207690.4140000008 392186.02699999884)"
talud_maas_2011.167,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (207644.7589999996 392215.0949999988, 207649.85599999875 392212.58300000057, 207655.3660000004 392209.4919999987, 207660.01099999994 392206.90199999884, 207667.73800000176 392201.54300000146)"
talud_maas_2011.168,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (207578.9530000016 392245.2870000005, 207562.35200000182 392257.5639999993, 207548.68400000036 392268.95699999854)"
talud_maas_2011.169,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (207543.563000001 392273.16000000015, 207504.7259999998 392302.30000000075)"
talud_maas_2011.170,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (207489.64499999955 392313.1979999989, 207475.94200000167 392323.91699999943)"
talud_maas_2011.171,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (207451.07400000095 392342.4450000003, 207464.25200000033 392331.51000000164, 207472.45100000128 392325.26199999824)"
talud_maas_2011.172,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (207443.44200000167 392349.45800000057, 207396.61100000143 392384.3220000006, 207393.69799999893 392386.1889999993, 207391.51799999923 392387.98999999836)"
talud_maas_2011.173,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (207369.73099999875 392404.33900000155, 207373.28799999878 392400.7879999988, 207376.45800000057 392398.118999999, 207380.436999999 392395.53400000185)"
talud_maas_2011.174,2011,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (207286.87900000066 392476.21400000155, 207298.30999999866 392466.7659999989)"
talud_maas_2011.175,2011,Rivieren,Maas,Zandmaas,Aijen,,"LINESTRING (200305.41899999976 399435.9270000011, 200307.55600000173 399422.04100000113, 200309.80900000036 399404.3960000016, 200309.92300000042 399394.2120000012)"
talud_maas_2011.176,2011,Rivieren,Maas,Zandmaas,Bergen,,"LINESTRING (199964.5780000016 400207.6420000009, 199971.17399999872 400197.3440000005, 199974.9849999994 400191.9050000012, 199976.39400000125 400189.64499999955)"
talud_maas_2011.177,2011,Rivieren,Maas,Zandmaas,Bergen,,"LINESTRING (199939.7049999982 400245.9389999993, 199946.60399999842 400234.5320000015, 199953.44299999997 400224.41899999976, 199958.6499999985 400215.5520000011)"
talud_maas_2011.178,2011,Rivieren,Maas,Zandmaas,Bergen,,"LINESTRING (199704.1090000011 400509.3909999989, 199720.93400000036 400508.28599999845, 199732.73800000176 400507.22100000083, 199740.9549999982 400502.243999999, 199750.36300000176 400491.52800000086, 199761.3500000015 400479.618999999, 199770.27600000054 400468.44900000095, 199776.00299999863 400462.69000000134, 199779.4360000007 400459.0529999994, 199783.09699999914 400452.41600000113, 199784.5540000014 400448.0540000014, 199788.49300000072 400439.63800000027, 199800.2190000005 400423.3819999993)"
talud_maas_2011.179,2011,Rivieren,Maas,Zandmaas,Bergen,,"LINESTRING (199382.5450000018 400935.16800000146, 199386.02299999818 400925.1739999987, 199391.92300000042 400912.23600000143, 199397.71400000155 400899.38899999857, 199405.7410000004 400885.16800000146, 199419.53200000152 400861.95800000057, 199429.49399999902 400845.31799999997)"
talud_maas_2011.180,2011,Rivieren,Maas,Zandmaas,Bergen,,"LINESTRING (199379.91299999878 400908.7019999996, 199379.70899999887 400909.59099999815, 199379.61499999836 400910.3720000014, 199378.91699999943 400911.57499999925, 199378.26799999923 400912.40900000185, 199377.79899999872 400913.3200000003, 199377.5799999982 400913.88500000164, 199377.6700000018 400914.4600000009, 199377.34600000083 400915.13800000027, 199376.77699999884 400915.78400000185, 199376.0300000012 400916.0549999997, 199375.438000001 400916.4690000005, 199375.00699999928 400917.1700000018, 199374.65199999884 400918.01300000027, 199374.3740000017 400919.0610000007, 199373.94000000134 400919.90399999917, 199373.5949999988 400920.4360000007, 199373.1889999993 400920.9059999995)"
talud_maas_2011.181,2011,Rivieren,Maas,Zandmaas,Heijen,,"LINESTRING (194974.85799999908 410262.1330000013, 194974.0469999984 410269.3530000001, 194972.3350000009 410280.8779999986, 194970.95199999958 410286.4299999997)"
talud_maas_2011.182,2011,Rivieren,Maas,Zandmaas,Heijen,,"LINESTRING (195005.15100000054 409128.20699999854, 195006.55600000173 409132.47100000083, 195007.15700000152 409134.34800000116, 195006.6409999989 409136.79199999943, 195006.25299999863 409138.2969999984, 195006.52299999818 409140.0029999986, 195005.66099999845 409141.0549999997, 195005.36499999836 409142.6030000001, 195006.3299999982 409146.8759999983, 195005.80900000036 409148.24500000104, 195006.3839999996 409150.8020000011, 195006.98900000006 409152.96599999815, 195006.81700000167 409154.31500000134, 195005.4299999997 409155.6700000018, 195005.03799999878 409156.66699999943, 195005.49399999902 409159.98600000143, 195005.15799999982 409160.9530000016, 195005.1550000012 409163.0229999982, 195005.84099999815 409164.02600000054, 195005.7749999985 409166.3060000017, 195006.73099999875 409167.97100000083, 195008.3299999982 409170.08900000155, 195014.29899999872 409174.20899999887, 195020.02699999884 409179.5399999991)"
talud_maas_2011.183,2011,Rivieren,Maas,Zandmaas,Heijen,,"LINESTRING (195025.76399999857 409792.5179999992, 195024.38500000164 409807.06500000134, 195021.36100000143 409836.55700000003, 195019.76000000164 409854.34699999914)"
talud_maas_2011.184,2011,Rivieren,Maas,Zandmaas,Heijen,,"LINESTRING (195029.4849999994 409229.21499999985, 195029.5850000009 409250.7809999995)"
talud_maas_2011.185,2011,Rivieren,Maas,Zandmaas,Heijen,,"LINESTRING (195032.0859999992 409372.48099999875, 195032.65900000185 409376.8060000017, 195032.80799999833 409380.5639999993, 195032.21499999985 409384.79300000146, 195031.92700000107 409389.82499999925, 195032.57400000095 409395.80000000075, 195033.5399999991 409401.13699999824)"
talud_maas_2011.186,2011,Rivieren,Maas,Zandmaas,Heijen,,"LINESTRING (195034.86400000006 409567.61300000176, 195034.46700000018 409581.07400000095, 195033.6400000006 409596.2980000004)"
talud_maas_2011.187,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194849.2740000002 409056.5769999996, 194848.67500000075 409042.4759999998)"
talud_maas_2011.188,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194696.0949999988 410808.1779999994, 194698.65900000185 410797.9510000013, 194703.5300000012 410776.7659999989)"
talud_maas_2011.189,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194707.08900000155 410763.7470000014, 194712.05700000003 410742.80799999833, 194719.11400000006 410713.19099999964, 194726.40300000086 410683.18499999866, 194727.33300000057 410678.7509999983)"
talud_maas_2011.190,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194755.76799999923 410408.2960000001, 194752.98099999875 410396.18200000003, 194746.97399999946 410374.0370000005, 194738.13100000098 410349.8420000002, 194728.4759999998 410326.7270000018, 194719.37799999863 410307.55999999866)"
talud_maas_2011.191,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194731.8669999987 410663.04100000113, 194734.59899999946 410650.0399999991, 194739.1160000004 410628.2719999999, 194744.8909999989 410599.6330000013, 194745.90100000054 410595.3449999988, 194748.54100000113 410584.98000000045, 194748.6790000014 410584.36199999973)"
talud_maas_2011.192,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194748.66800000146 410085.188000001, 194751.29399999976 410087.02800000086, 194757.313000001 410092.01099999994, 194765.82699999958 410101.1810000017, 194791.9059999995 410133.561999999, 194805.05700000003 410150.18499999866, 194811.7039999999 410159.1169999987, 194814.75400000066 410161.95800000057, 194818.09699999914 410163.1620000005, 194821.75499999896 410162.2659999989)"
talud_maas_2011.193,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194752.25200000033 410567.1889999993, 194756.3110000007 410540.66600000113, 194761.04300000146 410494.1400000006, 194762.50299999863 410472.74599999934, 194762.08199999854 410450.2879999988, 194759.89299999923 410427.2509999983, 194757.186999999 410413.21599999815)"
talud_maas_2011.194,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194778.80200000107 410481.2010000013, 194779.87900000066 410471.08399999887, 194782.98800000176 410447.7569999993, 194787.05600000173 410423.93299999833)"
talud_maas_2011.195,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194816.21700000018 410266.11199999973, 194818.72300000116 410251.93400000036, 194819.7199999988 410243.5480000004, 194818.7509999983 410242.6420000009)"
talud_maas_2011.196,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194828.39499999955 410150.05999999866, 194833.01000000164 410120.0320000015, 194836.40700000152 410091.78599999845, 194838.43299999833 410070.7950000018, 194838.72899999842 410067.33199999854)"
talud_maas_2011.197,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194840.80999999866 410052.2109999992, 194842.2899999991 410043.48600000143)"
talud_maas_2011.198,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194844.86800000072 410014.3379999995, 194845.73800000176 410001.3909999989, 194846.09800000116 409993.6400000006)"
talud_maas_2011.199,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194850.30999999866 409950.3920000009, 194851.625 409924.9780000001, 194854.19799999893 409896.631000001, 194856.73999999836 409872.3770000003)"
talud_maas_2011.200,2011,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176765.4690000005 420969.79300000146, 176766.42700000107 420968.9609999992, 176767.80600000173 420968.8929999992, 176768.83100000024 420968.70699999854, 176769.12000000104 420968.2270000018, 176770.72300000116 420967.7809999995, 176771.57299999893 420967.8779999986, 176772.40700000152 420967.72399999946, 176773.43100000173 420967.1079999991, 176773.63800000027 420966.1779999994, 176773.88800000027 420965.7679999992, 176774.66800000146 420965.63899999857, 176775.45899999887 420965.4389999993, 176776.49700000137 420964.78599999845, 176776.80600000173 420964.0929999985, 176777.18400000036 420963.2729999982, 176777.8669999987 420962.8370000012, 176778.7100000009 420962.5020000003)"
talud_maas_2011.201,2011,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176785.3110000007 420955.7899999991, 176784.89699999988 420954.15100000054, 176785.5159999989 420952.2289999984, 176786.5540000014 420950.2710000016, 176786.51000000164 420949.3379999995)"
talud_maas_2011.202,2011,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176798.6400000006 420944.84600000083, 176795.53700000048 420945.9600000009, 176793.6090000011 420945.6099999994, 176792.08700000122 420944.4679999985, 176789.9990000017 420943.3379999995)"
talud_maas_2011.221,2011,Rivieren,Maas,Bedijkte Maas,Ossekamp (bij Oss),,"LINESTRING (164517.56799999997 425482.84699999914, 164530.40799999982 425482.4310000017, 164538.4050000012 425482.3570000008)"
talud_maas_2011.203,2011,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176832.2049999982 420910.0700000003, 176842.98000000045 420902.6629999988, 176865.1499999985 420885.618999999, 176875.34299999848 420878.3960000016, 176891.5549999997 420866.4919999987)"
talud_maas_2011.204,2011,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176837.0460000001 420910.7120000012, 176837.68100000173 420909.68299999833, 176838.63899999857 420908.9539999999, 176839.98800000176 420908.72399999946, 176841.17300000042 420909.0949999988)"
talud_maas_2011.205,2011,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176841.99599999934 420908.28500000015, 176842.89200000092 420907.2679999992, 176844.08799999952 420906.8260000013, 176844.64499999955 420907.0870000012)"
talud_maas_2011.206,2011,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176906.311999999 420855.70699999854, 176919.51199999824 420847.1460000016, 176933.96200000122 420838.66899999976, 176947.01799999923 420830.3660000004, 176958.47199999914 420823.1279999986, 176972.31599999964 420815.5219999999)"
talud_maas_2011.207,2011,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176914.3830000013 420854.05099999905, 176912.94000000134 420853.88800000027, 176912.03400000185 420854.2410000004, 176911.37299999967 420854.7170000002, 176911.23600000143 420855.66000000015, 176911.56799999997 420857.19900000095, 176911.5780000016 420858.2030000016, 176911.10599999875 420858.7289999984, 176910.20899999887 420859.0920000002, 176909.44000000134 420859.6490000002, 176908.82299999893 420860.6279999986)"
talud_maas_2011.208,2011,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176923.79899999872 420851.2010000013, 176923.30200000107 420850.8029999994, 176922.47899999842 420850.28400000185, 176921.51399999857 420850.65300000086, 176920.7749999985 420851.2430000007, 176919.82299999893 420851.2870000005, 176918.938000001 420851.6270000003, 176918.57400000095 420852.4510000013, 176918.313000001 420853.6400000006)"
talud_maas_2011.209,2011,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176986.15300000086 420807.0179999992, 177002.1169999987 420799.1220000014, 177018.82200000063 420789.6730000004, 177024.6710000001 420786.5)"
talud_maas_2011.210,2011,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (177027.62000000104 420791.2740000002, 177026.78799999878 420790.84099999815, 177026.03799999878 420789.9609999992, 177025.3289999999 420789.03500000015, 177024.52299999818 420788.77899999917, 177023.52800000086 420789.3720000014, 177022.8139999993 420790.84600000083, 177022.30700000003 420791.54399999976, 177021.39600000158 420792.55999999866, 177020.63500000164 420793.3779999986, 177019.99599999934 420794.0799999982, 177019.3759999983 420795.0309999995, 177018.33100000024 420796.06700000167, 177017.7650000006 420796.9479999989)"
talud_maas_2011.211,2011,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (177028.27600000054 420786.8530000001, 177030.69000000134 420786.3289999999, 177031.50200000033 420785.3770000003, 177033.8990000002 420785.51199999824, 177034.71700000018 420782.58199999854, 177035.80700000003 420782.75, 177038.7100000009 420782.6220000014, 177039.8299999982 420781.8440000005, 177040.93100000173 420779.6950000003, 177041.37099999934 420777.936999999, 177042.6169999987 420776.5769999996, 177044.4200000018 420775.98800000176, 177046.1700000018 420775.0689999983, 177047.61499999836 420774.69900000095, 177048.84600000083 420775.5780000016, 177051.46499999985 420775.25, 177054.18100000173 420774.73900000006, 177055.6330000013 420773.80900000036, 177056.66800000146 420772.8969999999, 177058.1799999997 420772.6640000008, 177060.28599999845 420772.7289999984, 177062.0610000007 420772.0229999982, 177063.76700000092 420771.07400000095, 177066.69399999827 420769.59899999946, 177070.31599999964 420768.09699999914, 177072.45600000024 420766.5320000015, 177073.93299999833 420764.86199999973, 177075.6009999998 420763.65900000185, 177078.74399999902 420762.7419999987, 177081.68299999833 420762.1240000017, 177084.55600000173 420760.87999999896, 177086.06599999964 420759.8539999984, 177086.1160000004 420758.7520000003, 177087.48299999908 420758.631000001, 177088.85399999842 420757.2289999984, 177090.76999999955 420755.868999999, 177093.60700000077 420756.2049999982, 177095.26000000164 420755.5720000006, 177097.0610000007 420754.63500000164, 177098.1090000011 420753.8830000013, 177100.24700000137 420753.7470000014, 177102.06500000134 420751.9620000012, 177104.06799999997 420750.8209999986, 177105.26700000092 420749.9149999991, 177106.86100000143 420749.5150000006, 177108.73299999908 420748.3579999991, 177110.29399999976 420747.39400000125, 177112.71200000122 420747.09899999946, 177114.23600000143 420746.4530000016, 177117.07699999958 420744.5219999999, 177119.76199999824 420743.89499999955, 177120.99700000137 420743.56500000134, 177122.67799999937 420742.84099999815, 177124.3299999982 420741.4149999991, 177125.09200000018 420740.08199999854, 177126.67399999872 420739.1620000005, 177128.5639999993 420738.5720000006, 177130.87700000033 420737.6730000004, 177132.7490000017 420737.8929999992, 177134.5390000008 420739.5879999995, 177136.9910000004 420739.47399999946, 177138.1640000008 420738.13699999824, 177139.8350000009 420737.72100000083, 177141.60300000012 420737.4910000004, 177143.05900000036 420736.9510000013, 177144.62999999896 420736.1090000011)"
talud_maas_2011.212,2011,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (177159.01099999994 420728.1860000007, 177163.91099999845 420727.5729999989, 177167.86800000072 420727.38800000027, 177170.4690000005 420726.3280000016, 177172.3900000006 420725.11199999973, 177174.24500000104 420722.8350000009, 177177.31899999827 420723.2749999985, 177180.30999999866 420723.7529999986, 177183.1169999987 420722.92599999905, 177185.82400000095 420722.188000001, 177188.7049999982 420721.3029999994, 177192.7749999985 420719.85599999875, 177194.72700000182 420718.24599999934, 177195.93299999833 420717.2980000004, 177198.0300000012 420717.85500000045, 177201.48900000006 420716.7120000012, 177203.85399999842 420715.8590000011, 177206.87000000104 420715.37099999934, 177210.10599999875 420714.9059999995, 177213.07299999893 420714.04199999943, 177215.08399999887 420713.02899999917, 177216.36499999836 420712.1169999987, 177219.04300000146 420712.131000001, 177220.63599999994 420711.46400000155, 177222.10799999908 420710.1979999989, 177223.9840000011 420710.44299999997, 177225.94399999827 420710.68499999866, 177227.51999999955 420709.6570000015, 177229.5780000016 420708.83199999854)"
talud_maas_2011.213,2011,Rivieren,Maas,Bedijkte Maas,Balgoij,,"LINESTRING (177227.5399999991 420879.35500000045, 177238.14200000092 420874.6979999989, 177255.5399999991 420869.2820000015, 177268.81599999964 420864.91800000146, 177282.9919999987 420860.2199999988, 177295.9530000016 420857.1330000013, 177307.13599999994 420854.00499999896, 177312.95100000128 420851.2109999992, 177323.08900000155 420848.59699999914, 177331.9539999999 420846.38500000164, 177341.39799999818 420843.7719999999, 177345.94799999893 420843.26199999824, 177352.73699999973 420841.9670000002, 177361.62900000066 420839.52899999917, 177374.48099999875 420836.40199999884, 177379.6719999984 420835.9609999992, 177387.57200000063 420834.05900000036, 177396.55000000075 420832.0399999991, 177404.09899999946 420830.9609999992, 177410.1640000008 420833.11199999973, 177416.84099999815 420833.51900000125, 177418.2419999987 420833.6039999984, 177427.15199999884 420831.98999999836, 177427.83999999985 420831.86499999836, 177435.74599999934 420829.1739999987, 177448.9360000007 420827.34800000116, 177461.82299999893 420824.77600000054, 177476.73999999836 420824.09600000083, 177489.6959999986 420822.9470000006, 177496.69299999997 420821.80700000003, 177505.00200000033 420822.16800000146, 177522.25600000098 420821.6790000014, 177540.4210000001 420821.25400000066, 177555.69099999964 420821.0240000002, 177566.91800000146 420821.1000000015, 177577.62900000066 420821.1730000004, 177595.3049999997 420821.6649999991, 177619.0780000016 420822.9239999987, 177648.1959999986 420824.48000000045, 177667.21499999985 420825.5729999989, 177674.75 420827.7509999983, 177684.99599999934 420828.7800000012, 177699.061999999 420829.88599999994, 177714.18200000003 420830.4279999994, 177728.23099999875 420830.26399999857, 177743.42599999905 420830.2580000013, 177752.86199999973 420831.62000000104, 177769.42599999905 420833.0760000013, 177790.61400000006 420834.9389999993, 177806.9050000012 420836.561999999, 177819.66699999943 420837.37999999896, 177830.5639999993 420836.6790000014, 177854.5700000003 420835.8830000013, 177874.10700000077 420835.6649999991, 177890.94799999893 420836.8680000007, 177906.0080000013 420837.00400000066, 177915.73600000143 420836.4120000005, 177923.61899999902 420835.7479999997)"
talud_maas_2011.214,2011,Rivieren,Maas,Bedijkte Maas,Balgoij,,"LINESTRING (177963.58900000155 420833.61199999973, 177963.08700000122 420833.58399999887, 177945.6099999994 420832.5780000016, 177945.1959999986 420832.5549999997, 177935.0249999985 420832.53500000015, 177934.23000000045 420832.53400000185)"
talud_maas_2011.215,2011,Rivieren,Maas,Bedijkte Maas,Ossekamp (bij Oss),,"LINESTRING (163954.29100000113 425569.7740000002, 163977.51900000125 425559.61100000143)"
talud_maas_2011.216,2011,Rivieren,Maas,Bedijkte Maas,Ossekamp (bij Oss),,"LINESTRING (163980.49700000137 425558.4310000017, 163993.561999999 425552.311999999, 164003.2049999982 425548.81700000167, 164015.0850000009 425544.59600000083, 164024.8830000013 425540.7529999986)"
talud_maas_2011.217,2011,Rivieren,Maas,Bedijkte Maas,Ossekamp (bij Oss),,"LINESTRING (164128.7340000011 425507.5399999991, 164135.71599999815 425506.8759999983, 164139.70699999854 425506.9919999987, 164145.9050000012 425506.375)"
talud_maas_2011.218,2011,Rivieren,Maas,Bedijkte Maas,Ossekamp (bij Oss),,"LINESTRING (164153.39699999988 425504.91800000146, 164151.70899999887 425503.74599999934, 164150.79800000042 425501.9219999984, 164150.48600000143 425499.68200000003, 164150.78599999845 425497.7899999991, 164151.81599999964 425495.45600000024, 164153.2250000015 425493.0159999989, 164154.99700000137 425490.94099999964, 164157.10799999908 425489.4679999985)"
talud_maas_2011.219,2011,Rivieren,Maas,Bedijkte Maas,Ossekamp (bij Oss),,"LINESTRING (164328.4389999993 425488.3759999983, 164347.2199999988 425487.6229999997, 164363.9990000017 425486.9750000015, 164376.98200000077 425487.23000000045)"
talud_maas_2011.220,2011,Rivieren,Maas,Bedijkte Maas,Ossekamp (bij Oss),,"LINESTRING (164490.78400000185 425483.77699999884, 164509.41800000146 425483.3209999986)"
talud_maas_2011.222,2011,Rivieren,Maas,Bedijkte Maas,Ossekamp (bij Oss),,"LINESTRING (164546.76999999955 425482.4149999991, 164569.60200000182 425480.1959999986, 164599.52699999884 425477.0949999988)"
talud_maas_2011.223,2011,Rivieren,Maas,Bedijkte Maas,Ossekamp (bij Oss),,"LINESTRING (164887.29199999943 425400.1939999983, 164920.25299999863 425384.51199999824)"
talud_maas_2011.224,2011,Rivieren,Maas,Bedijkte Maas,Ossekamp (bij Oss),,"LINESTRING (164998.98600000143 425353.65100000054, 165010.19399999827 425348.8029999994)"
talud_maas_2011.225,2011,Rivieren,Maas,Bedijkte Maas,Ossekamp (bij Oss),,"LINESTRING (165013.73900000006 425347.4239999987, 165045.9459999986 425332.69099999964, 165059.90900000185 425326.19000000134)"
talud_maas_2011.226,2011,Rivieren,Maas,Bedijkte Maas,Ossekamp (bij Oss),,"LINESTRING (165209.62700000033 425262.7430000007, 165209.86400000006 425262.6649999991, 165224.31899999827 425258.3979999982, 165232.7899999991 425255.7490000017)"
talud_maas_2011.227,2011,Rivieren,Maas,Bedijkte Maas,Batenburgse Oevers,,"LINESTRING (172298.4910000004 425717.6409999989, 172312.0089999996 425712.88800000027, 172315.11899999902 425712.09800000116)"
talud_maas_2011.228,2011,Rivieren,Maas,Grensmaas,Koningssteen - De Engel,,"LINESTRING (188121.11800000072 351142.86100000143, 188123.48600000143 351144.44200000167, 188125.73099999875 351145.4699999988, 188128.46599999815 351148.83999999985, 188130.46400000155 351152.0799999982, 188134.811999999 351159.33100000024, 188139.10200000182 351165.381000001, 188140.6009999998 351166.7280000001, 188143.7190000005 351168.9849999994, 188145.31799999997 351170.31799999997, 188149.563000001 351172.9310000017, 188155.27899999917 351177.86400000006, 188161.58100000024 351183.5520000011, 188165.96700000018 351187.1259999983, 188169.0300000012 351189.186999999, 188173.0300000012 351193.36199999973, 188175.4210000001 351197.9299999997)"
