OBJECTID,SIGMA_ID,OBJECT,X,Y,Z,VERKANTING,M_SIGMATRAJECT,ELEMENT_TYPE_HORIZONTAAL,ELEMENT_LENGTE_HORIZONTAAL,BOOGSTRAAL_HORIZONTAAL,TANGENTPUNT_VERKANTING,OVERGANGSHELLING_WAARDE,OVERGANGSHELLING_LENGTE,ELEMENT_LENGTE_VERTICAAL,TANGENTPUNT_ONTWERPSNELHEID,ONTWERPSNELHEID,DATUM_GOEDGEKEURD,ARGUMENT_HORIZONTAAL,ARGUMENT_VERTICAAL,TRAJECTNAAM,OPMERKING,HELLING_VERTICAAL,BOOGSTRAAL_VERTICAAL,FUNCTIE,WISSEL_KRUISING_NAAM_SIGMA,TEKENINGNUMMER,POSITIONELE_NAUWKEURIGHEID_MM,SIGMATRAJECT_GUID
1168,19978911,,236924.0798,579193.0525,2.72,0,45.46473,BOOG,77.46007,-350,,,,,,40,2017/05/01 00:00:00+00,148.723529,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1169,19978912,,236927.3707,579189.9318,2.72,0,50,,,-350,,,,,,40,2017/05/01 00:00:00+00,147.898602,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1170,19978913,,236934.7679,579183.2032,2.72,0,60,,,-350,,,,,,40,2017/05/01 00:00:00+00,146.079689,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1171,19978914,,236942.3543,579176.6886,2.72,0,70,,,-350,,,,,,40,2017/05/01 00:00:00+00,144.260775,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1172,19978915,,236950.1237,579170.3934,2.72,0,80,,,-350,,,,,,40,2017/05/01 00:00:00+00,142.441861,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1173,19978916,,236958.0698,579164.3228,2.72,0,90,,,-350,,,,,,40,2017/05/01 00:00:00+00,140.622948,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1174,19978917,,236966.1861,579158.4816,2.72,0,100,,,-350,,,,,,40,2017/05/01 00:00:00+00,138.804034,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1175,19978918,,236974.4659,579152.8747,2.72,0,110,,,-350,,,,,,40,2017/05/01 00:00:00+00,136.985121,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1176,19978919,,236982.9025,579147.5065,2.72,0,120,,,-350,,,,,,40,2017/05/01 00:00:00+00,135.166207,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1177,19978920,,236985.3987,579145.9822,2.72,0,122.9248,RST,317.97675,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1178,19978921,,236991.4524,579142.3202,2.72,0,130,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1179,19978922,,237000.0087,579137.1443,2.72,0,140,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1180,19978923,,237008.565,579131.9684,2.72,0,150,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1181,19978924,,237017.1213,579126.7925,2.72,0,160,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1182,19978925,,237025.6776,579121.6166,2.72,0,170,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1183,19978926,,237034.2338,579116.4406,2.72,0,180,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1184,19978927,,237042.7901,579111.2647,2.72,0,190,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1185,19978928,,237051.3464,579106.0888,2.72,0,200,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1186,19978929,,237059.9027,579100.9129,2.72,0,210,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1187,19978930,,237068.459,579095.737,2.72,0,220,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1188,19978931,,237077.0153,579090.5611,2.72,0,230,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1189,19978932,,237085.5715,579085.3852,2.72,0,240,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1190,19978933,,237094.1278,579080.2093,2.72,0,250,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1191,19978934,,237102.6841,579075.0334,2.72,0,260,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1192,19978935,,237111.2404,579069.8575,2.72,0,270,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1193,19978936,,237119.7967,579064.6816,2.72,0,280,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1194,19978937,,237128.3529,579059.5056,2.72,0,290,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1195,19978938,,237136.9092,579054.3297,2.72,0,300,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1196,19978939,,237145.4655,579049.1538,2.72,0,310,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1197,19978940,,237154.0218,579043.9779,2.72,0,320,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1198,19978941,,237162.5781,579038.802,2.72,0,330,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1199,19978942,,237171.1344,579033.6261,2.72,0,340,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1200,19978943,,237179.6906,579028.4502,2.72,0,350,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1201,19978944,,237188.2469,579023.2743,2.72,0,360,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1202,19978945,,237196.8032,579018.0984,2.72,0,370,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1203,19978946,,237205.3595,579012.9225,2.72,0,380,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1204,19978947,,237213.9158,579007.7466,2.72,0,390,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1205,19978948,,237222.4721,579002.5707,2.72,0,400,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1206,19978949,,237231.0283,578997.3947,2.72,0,410,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1207,19978950,,237239.5846,578992.2188,2.72,0,420,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1208,19978951,,237248.1409,578987.0429,2.72,0,430,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1209,19978952,,237256.6972,578981.867,2.72,0,440,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1210,19978953,,237257.4686,578981.4004,2.72,0,440.90155,,,,,,,,,40,2017/05/01 00:00:00+00,134.634211,100,003_2241R_84.3,,,,,,,10,f777864e-120d-4a2e-b6c7-36476a729d1a
1211,19978954,LR2235,236855.5827,579257.2439,2.72,0,0,RST,1.31602,,TP_D,,,48.44429,,40,2017/05/01 00:00:00+00,142.315471,100,003_2235R_84.2,,"0,0000",,R,2235,420117_R,10,f9571555-86bc-47f5-a87b-a30a47f2db84
1212,19978955,LR2235,236856.6186,579256.4322,2.72,0,1.31602,BOOG,2.055,250,,,,,,40,2017/05/01 00:00:00+00,142.315471,100,003_2235R_84.2,,,,R,2235,420117_R,10,f9571555-86bc-47f5-a87b-a30a47f2db84
1213,19978956,LR2235,236858.2309,579255.158,2.72,0,3.37102,BOOG,18.02533,195,,,,,,40,2017/05/01 00:00:00+00,142.838772,100,003_2235R_84.2,,,,R,2235,420117_R,10,f9571555-86bc-47f5-a87b-a30a47f2db84
1214,19978957,,236863.3436,579250.9391,2.72,0,10,,,195,,,,,,40,2017/05/01 00:00:00+00,145.002946,100,003_2235R_84.2,,,,R,2235,420117_R,10,f9571555-86bc-47f5-a87b-a30a47f2db84
1215,19978958,MPR9,236863.7374,579250.6016,2.72,0,10.51862,,,195,,,,,,40,2017/05/01 00:00:00+00,145.17226,100,003_2235R_84.2,,,,MPR9 ,2235,420117_R,10,f9571555-86bc-47f5-a87b-a30a47f2db84
1216,19978959,,236870.7775,579244.2522,2.72,0,20,,,195,,,,,,40,2017/05/01 00:00:00+00,148.267661,100,003_2235R_84.2,,,,R,2235,420117_R,10,f9571555-86bc-47f5-a87b-a30a47f2db84
1217,19978960,LR2235,236871.7879,579243.2884,2.72,0,21.39635,RST,5.94611,,,,,,,40,2017/05/01 00:00:00+00,148.723529,100,003_2235R_84.2,,,,R,2235,420117_R,10,f9571555-86bc-47f5-a87b-a30a47f2db84
1218,19978961,LLT2235,236876.0759,579239.169,2.72,0,27.34246,RST,9.205,,,,,,,40,2017/05/01 00:00:00+00,148.723529,100,003_2235R_84.2,,,,LT,2235,420117_R,10,f9571555-86bc-47f5-a87b-a30a47f2db84
1219,19978962,,236877.9924,579237.3279,2.72,0,30,,,,,,,,,40,2017/05/01 00:00:00+00,148.723529,100,003_2235R_84.2,,,,LT,2235,420117_R,10,f9571555-86bc-47f5-a87b-a30a47f2db84
1220,19978963,,236882.714,579232.7919,2.72,0,36.54746,RST,8.09683,,,,,,,40,2017/05/01 00:00:00+00,148.723529,100,003_2235R_84.2,,,,,,,10,f9571555-86bc-47f5-a87b-a30a47f2db84
1221,19978964,,236885.2038,579230.4,2.72,0,40,,,,,,,,,40,2017/05/01 00:00:00+00,148.723529,100,003_2235R_84.2,,,,,,,10,f9571555-86bc-47f5-a87b-a30a47f2db84
1222,19978965,LLT2241,236888.553,579227.1825,2.72,0,44.64429,RST,2.575,,,,,,,40,2017/05/01 00:00:00+00,148.723529,100,003_2235R_84.2,,,,LT,2241,420116_L,10,f9571555-86bc-47f5-a87b-a30a47f2db84
1223,19978966,LV2241,236890.4099,579225.3986,2.72,0,47.21929,RST,1.225,,,,,,,40,2017/05/01 00:00:00+00,148.723529,100,003_2235R_84.2,,,,V,2241,420116_L,10,f9571555-86bc-47f5-a87b-a30a47f2db84
1224,19978967,,236891.2933,579224.5499,2.72,0,48.44429,,,,,,,,,40,2017/05/01 00:00:00+00,148.723529,100,003_2235R_84.2,,,,,,,10,f9571555-86bc-47f5-a87b-a30a47f2db84
1225,19978968,LR2327,236998.6806,579212.9123,2.72,0,0,RST,27.365,,TP_D,,,505.9681,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,"0,0000",,R,2327,420116_L,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1226,19978969,,237007.6092,579208.4091,2.72,0,10,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,R,2327,420116_L,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1227,19978970,MPL9,237008.0825,579208.1704,2.72,0,10.53005,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,MPL9 ,2327,420116_L,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1228,19978971,,237016.5379,579203.9059,2.72,0,20,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,R,2327,420116_L,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1229,19978972,LLT2327,237023.1139,579200.5893,2.72,0,27.365,RST,9.205,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,LT,2327,420116_L,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1230,19978973,,237025.4666,579199.4027,2.72,0,30,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,LT,2327,420116_L,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1231,19978974,,237031.3327,579196.4441,2.72,0,36.57,RST,469.3981,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1232,19978975,,237034.3952,579194.8995,2.72,0,40,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1233,19978976,,237043.3239,579190.3963,2.72,0,50,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1234,19978977,,237052.2526,579185.8931,2.72,0,60,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1235,19978978,,237061.1813,579181.3899,2.72,0,70,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1236,19978979,,237070.1099,579176.8867,2.72,0,80,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1237,19978980,,237079.0386,579172.3835,2.72,0,90,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1238,19978981,,237087.9673,579167.8803,2.72,0,100,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1239,19978982,,237096.896,579163.3771,2.72,0,110,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1240,19978983,,237105.8246,579158.8739,2.72,0,120,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1241,19978984,,237114.7533,579154.3707,2.72,0,130,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1242,19978985,,237123.682,579149.8675,2.72,0,140,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1243,19978986,,237132.6106,579145.3643,2.72,0,150,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1244,19978987,,237141.5393,579140.8611,2.72,0,160,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1245,19978988,,237150.468,579136.3579,2.72,0,170,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1246,19978989,,237159.3967,579131.8547,2.72,0,180,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1247,19978990,,237168.3253,579127.3515,2.72,0,190,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1248,19978991,,237177.254,579122.8483,2.72,0,200,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1249,19978992,,237186.1827,579118.3451,2.72,0,210,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1250,19978993,,237195.1114,579113.8419,2.72,0,220,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1251,19978994,,237204.04,579109.3387,2.72,0,230,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1252,19978995,,237212.9687,579104.8355,2.72,0,240,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1253,19978996,,237221.8974,579100.3323,2.72,0,250,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1254,19978997,,237230.826,579095.8291,2.72,0,260,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1255,19978998,,237239.7547,579091.3259,2.72,0,270,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1256,19978999,,237248.6834,579086.8227,2.72,0,280,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1257,19979000,,237257.6121,579082.3195,2.72,0,290,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1258,19979001,,237266.5407,579077.8163,2.72,0,300,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1259,19979002,,237275.4694,579073.3131,2.72,0,310,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1260,19979003,,237284.3981,579068.8099,2.72,0,320,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1261,19979004,,237293.3268,579064.3067,2.72,0,330,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1262,19979005,,237302.2554,579059.8035,2.72,0,340,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1263,19979006,,237311.1841,579055.3003,2.72,0,350,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1264,19979007,,237320.1128,579050.7971,2.72,0,360,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1265,19979008,,237329.0414,579046.2939,2.72,0,370,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1266,19979009,,237337.9701,579041.7907,2.72,0,380,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1267,19979010,,237346.8988,579037.2875,2.72,0,390,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1268,19979011,,237355.8275,579032.7843,2.72,0,400,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1269,19979012,,237364.7561,579028.2811,2.72,0,410,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1270,19979013,,237373.6848,579023.7779,2.72,0,420,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1271,19979014,,237382.6135,579019.2747,2.72,0,430,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1272,19979015,,237391.5422,579014.7715,2.72,0,440,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1273,19979016,,237400.4708,579010.2683,2.72,0,450,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1274,19979017,,237409.3995,579005.7651,2.72,0,460,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1275,19979018,,237418.3282,579001.2619,2.72,0,470,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1276,19979019,,237427.2568,578996.7587,2.72,0,480,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1277,19979020,,237436.1855,578992.2555,2.72,0,490,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1278,19979021,,237445.1142,578987.7523,2.72,0,500,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1279,19979022,,237450.4429,578985.0647,2.72,0,505.9681,,,,,,,,,40,2017/05/01 00:00:00+00,129.738014,100,003_2327R_84.4,,,,,,,10,f9650b44-d705-407e-a4bc-36ee643d31ea
1280,19979023,LLR2227/2229,236825.3739,579283.9099,2.72,0,0,RST,0.81645,,TP_D,,,20.12712,,40,2020/08/01 00:00:00+00,128.226154,100,003_2227/2229_P_Q_84.2,,"0,0000",,LR,2227/2229,415099_E,10,fcbd0927-bdf9-4398-8ac4-f65fb3070227
1281,19979024,LLR2227/2229,236826.1114,579283.5596,2.72,0,0.81645,BOOG,18.49422,204,,,,,,40,2020/08/01 00:00:00+00,128.226154,100,003_2227/2229_P_Q_84.2,,,,LR,2227/2229,415099_E,10,fcbd0927-bdf9-4398-8ac4-f65fb3070227
1282,19979025,,236834.3155,579279.4346,2.72,0,10,,,204,,,,,,40,2020/08/01 00:00:00+00,131.09205,100,003_2227/2229_P_Q_84.2,,,,LR,2227/2229,415099_E,10,fcbd0927-bdf9-4398-8ac4-f65fb3070227
1283,19979026,MPE9,236834.3716,579279.4046,2.72,0,10.06362,,,204,,,,,,40,2020/08/01 00:00:00+00,131.111904,100,003_2227/2229_P_Q_84.2,,,,MPE9 ,2227/2229,415099_E,10,fcbd0927-bdf9-4398-8ac4-f65fb3070227
1284,19979027,LLR2227/2229,236842.4351,579274.8799,2.72,0,19.31067,RST,0.81645,,,,,,,40,2020/08/01 00:00:00+00,133.997619,100,003_2227/2229_P_Q_84.2,,,,LR,2227/2229,415099_E,10,fcbd0927-bdf9-4398-8ac4-f65fb3070227
1285,19979028,,236843.0285,579274.529,2.72,0,20,,,,,,,,,40,2020/08/01 00:00:00+00,133.997619,100,003_2227/2229_P_Q_84.2,,,,LR,2227/2229,415099_E,10,fcbd0927-bdf9-4398-8ac4-f65fb3070227
1286,19979029,,236843.1379,579274.4643,2.72,0,20.12712,,,,,,,,,40,2020/08/01 00:00:00+00,133.997619,100,003_2227/2229_P_Q_84.2,,,,,,,10,fcbd0927-bdf9-4398-8ac4-f65fb3070227
1287,19998942,,192536.8059,549822.1026,1.983,0,6600.00001,,,,,,,,,140,2019/07/01 00:00:00+00,361.396478,100.003227,009_67BV_127.8,,top,30000,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1288,19998943,,192535.8196,549823.5247,1.9849,,6601.73072,,,,,,,11.15294,,140,2019/07/01 00:00:00+00,,,009_67BV_127.8,,snij,30000,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1289,19998944,M134/11,192532.6363,549828.1146,1.9817,0,6607.31641,,,,,,,,,140,2019/07/01 00:00:00+00,361.396478,100.018753,009_67BV_127.8,,top,30000,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1290,19998945,,192531.1069,549830.3197,1.9808,0,6610.00001,,,,,,,,,140,2019/07/01 00:00:00+00,361.396478,100.024447,009_67BV_127.8,,top,30000,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
1291,19998946,,192529.4636,549832.6893,1.9796,0,6612.88366,,,,,,,183.58951,,140,2019/07/01 00:00:00+00,361.396478,100.030567,009_67BV_127.8,,"-0,4801",,,,,10,0f45ad43-0654-4796-afec-13b0778202b0
