FID,OVW_STARTDATUM,LATITUDE,GEOMETRIE,BUURT,EIGENAAR,CATEGORIE,FOTO,GEBIED,HOOFDCATEGORIE,INSPECTIEDATUM,JAAR_VAN_AANLEG,ONDERGROND,TYPE,WIJK,LONGITUDE,OVW_MAX_SIZE
Afvalbakken.169993,2023-02-03,52.1604882525018,POINT (52.16049182871266 5.383207408086148),Gildekwartier,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-07-2020,,Elementverharding,Elementverharding,De Koppel,5.38320745168432,0

Afvalbakken.169994,2023-02-03,52.1603033893521,POINT (52.160306963181945 5.383521490859871),Gildekwartier,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-07-2020,,Elementverharding,Elementverharding,De Koppel,5.38352153550242,0

Afvalbakken.169995,2023-02-03,52.1584875349504,POINT (52.15849099507374 5.40378624791198),Kruiskamp-Zuid,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,04-08-2020,,Elementverharding,Elementverharding,Kruiskamp,5.40378622842447,0

Afvalbakken.169996,2023-02-03,52.167106074214,POINT (52.16710964693987 5.389860552557293),Sterrenbeeldenbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,09-07-2020,,Ruw gras,Ruw gras,De Koppel,5.38986047645575,0

Afvalbakken.169997,2023-02-03,52.1623733358912,POINT (52.16237682444247 5.401681234019762),Kruiskamp-Zuid,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,31-07-2020,,Elementverharding,Elementverharding,Kruiskamp,5.40168116825225,0

Afvalbakken.169998,2023-02-03,52.1640344386858,POINT (52.164037955984995 5.397719279471251),Kruiskamp-Midden,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,31-07-2020,,Elementverharding,Elementverharding,Kruiskamp,5.39771920848186,0

Afvalbakken.169999,2023-02-03,52.1471395733308,POINT (52.14714310507517 5.381395716088952),Juliana van Stolberg,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,02-10-2020,,Asfalt,Asfalt,De Berg-Zuid,5.38139594279887,0

Afvalbakken.170000,2023-02-03,52.1470061021128,POINT (52.147009632593 5.381552950189386),Juliana van Stolberg,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,02-10-2020,,Asfalt,Asfalt,De Berg-Zuid,5.3815531780666,0

Afvalbakken.170001,2023-02-03,52.1469054505065,POINT (52.146908978426445 5.381994955087785),Juliana van Stolberg,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,02-10-2020,,Asfalt,Asfalt,De Berg-Zuid,5.38199518265138,0

Afvalbakken.170002,2023-02-03,52.1871416882288,POINT (52.187145443088255 5.374718078918908),Bieshaar-Zuid,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,22-10-2020,,Elementverharding,Elementverharding,Hoogland,5.37471782068029,0

Afvalbakken.170003,2023-02-03,52.1872970106181,POINT (52.18730078882865 5.370013401529939),Bieshaar-Zuid,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,01-10-2020,,Elementverharding,Elementverharding,Hoogland,5.37001316947992,0

Afvalbakken.170004,2023-02-03,52.1880043072681,POINT (52.188008087360636 5.370501785061676),Bieshaar-Zuid,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,01-10-2020,,Gazon,Gazon,Hoogland,5.37050154123357,0

Afvalbakken.170005,2023-02-03,52.1530006639486,POINT (52.15300425937967 5.372884919240435),Stationsbuurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,19-06-2020,,Elementverharding,Elementverharding,De Berg-Noord,5.37288510352141,0

Afvalbakken.170006,2023-02-03,52.1529906466621,POINT (52.15299424257744 5.3727752311097206),Stationsbuurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,02-11-2020,,Elementverharding,Elementverharding,De Berg-Noord,5.3727754159606,0

Afvalbakken.170007,2023-02-03,52.1529836582194,POINT (52.15298725463162 5.372665366721802),Stationsbuurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,19-06-2020,,Elementverharding,Elementverharding,De Berg-Noord,5.37266555210497,0

Afvalbakken.170008,2023-02-03,52.1529752591878,POINT (52.15297885606737 5.372560470930341),Stationsbuurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,19-06-2020,,Elementverharding,Elementverharding,De Berg-Noord,5.37256065684341,0

Afvalbakken.170009,2023-02-03,52.1585763396057,POINT (52.15857980172908 5.403488234943358),Kruiskamp-Zuid,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,04-08-2020,,Elementverharding,Elementverharding,Kruiskamp,5.40348821547606,0

Afvalbakken.170010,2023-02-03,52.2051210952393,POINT (52.205124955044425 5.376816239786408),Waterkwartier,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,29-10-2020,,Elementverharding,Elementverharding,Nieuwland,5.37681573739694,0

Afvalbakken.170011,2023-02-03,52.1966242212259,POINT (52.196628212497075 5.334125231952179),Zeldert,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,04-11-2020,,Ruw gras,Ruw gras,Hoogland-West,5.33412511736889,0

Afvalbakken.170012,2023-02-03,52.1943025524958,POINT (52.19430603593438 5.432636358936468),Winkelcentrum Vathorst,Gemeente Amersfoort,Hondenpoepbak,,,Afvalbakken,27-10-2020,,Gazon,Gazon,Vathorst-Centrum,5.43263563980763,0

Afvalbakken.170013,2023-02-03,52.1965206726756,POINT (52.19652418284377 5.43054563335982),Winkelcentrum Vathorst,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,30-10-2020,2018,Elementverharding,Elementverharding,Vathorst-Centrum,5.43054489222578,0

Afvalbakken.170014,2023-02-03,52.1840183898762,POINT (52.184022033106395 5.393348655472591),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,27-08-2020,2015,Gazon,Gazon,Schothorst-Noord,5.39334832901856,0

Afvalbakken.170015,2023-02-03,52.1420670821446,POINT (52.14207071140766 5.356869838007425),Oranjebuurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,28-07-2020,,Bosplantsoen,Bosplantsoen,De Berg-Noord,5.35687021516866,0

Afvalbakken.170016,2023-02-03,52.1418475438994,POINT (52.141851166771524 5.358141997219429),Oranjebuurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,28-07-2020,,Bosplantsoen,Bosplantsoen,De Berg-Noord,5.35814237260988,0

Afvalbakken.170017,2023-02-03,52.1905376727884,POINT (52.19054136619553 5.39109391714947),De Verwondering e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,08-09-2020,,Elementverharding,Elementverharding,Kattenbroek,5.39109351454984,0

Afvalbakken.170018,2023-02-03,52.1905691682402,POINT (52.19057286066823 5.391320258513347),De Verwondering e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,08-09-2020,,Elementverharding,Elementverharding,Kattenbroek,5.39131985408601,0

Afvalbakken.170019,2023-02-03,52.1607735056756,POINT (52.160776981007345 5.402810641353646),Kruiskamp-Zuid,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,04-08-2020,,Gazon,Gazon,Kruiskamp,5.40281059335235,0

Afvalbakken.170020,2023-02-03,52.1582043668337,POINT (52.158207830475746 5.402916213570724),Kruiskamp-Zuid,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,04-08-2020,,Gazon,Gazon,Kruiskamp,5.40291620192615,0

Afvalbakken.170021,2023-02-03,52.1591835263547,POINT (52.1591870829221 5.385985167714488),Coninckstraat e.o.,Gemeente Amersfoort,Hondenpoepbak,,Midden,Afvalbakken,17-08-2020,,Gazon,Gazon,Stadskern,5.38598521636052,0

Afvalbakken.170022,2023-02-03,52.1593801155666,POINT (52.15938366687454 5.3871893784544165),Coninckstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,17-08-2020,,Asfalt,Asfalt,Stadskern,5.3871894191696,0

Afvalbakken.170023,2023-02-03,52.1872811112838,POINT (52.187284810588125 5.386127424832258),Woudzoom e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,03-09-2020,,Gazon,Gazon,Kattenbroek,5.38612709652465,0

Afvalbakken.170024,2023-02-03,52.187803818023,POINT (52.18780751754802 5.386693812708171),Woudzoom e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,03-09-2020,,Gazon,Gazon,Kattenbroek,5.38669347398786,0

Afvalbakken.170025,2023-02-03,52.1860549190748,POINT (52.18605835679603 5.431927917600843),Dorpskern Hooglanderveen,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,07-10-2020,,Haag,Haag,Hooglanderveen,5.43192733498628,0

Afvalbakken.170026,2023-02-03,52.1841941599099,POINT (52.184197610781325 5.427946188523388),Dorpskern Hooglanderveen,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,07-10-2020,,Elementverharding,Elementverharding,Hooglanderveen,5.42794565878495,0

Afvalbakken.170027,2023-02-03,52.1874587889855,POINT (52.18746223505734 5.4319095853497075),Dorpskern Hooglanderveen,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,12-10-2020,,Elementverharding,Elementverharding,Hooglanderveen,5.43190898038078,0

Afvalbakken.170028,2023-02-03,52.1500129718722,POINT (52.150016413251784 5.400936763917977),Componistenbuurt-Midden,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,13-05-2020,,Gazon,Gazon,Randenbroek,5.40093687732562,0

Afvalbakken.170029,2023-02-03,52.1587456648998,POINT (52.15874918913889 5.391928234725301),Coninckstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,17-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39192826328031,0

Afvalbakken.170030,2023-02-03,52.1655481724248,POINT (52.165551753540534 5.3867811001755115),Sterrenbeeldenbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,14-07-2020,,Elementverharding,Elementverharding,De Koppel,5.38678105989465,0

Afvalbakken.170031,2023-02-03,52.1701700194931,POINT (52.17017353753211 5.403019999425489),Liendert-Noord,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,19-06-2020,,Elementverharding,Elementverharding,Liendert,5.40301981568669,0

Afvalbakken.170032,2023-02-03,52.1662657111265,POINT (52.16626932084851 5.381755986717767),Vuurtoren,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,10-07-2020,,Gazon,Gazon,Schothorst-Zuid,5.38175596088931,0

Afvalbakken.170033,2023-02-03,52.1665137298584,POINT (52.16651733542907 5.3828244999046015),Vuurtoren,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,10-07-2020,,Gazon,Gazon,Schothorst-Zuid,5.38282446568016,0

Afvalbakken.170034,2023-02-03,52.195229366185,POINT (52.195233132464445 5.382488107408636),Stadskwartier,Gemeente Amersfoort,Blikvanger,,Noord,Afvalbakken,20-10-2020,,Gazon,Gazon,Nieuwland,5.38248769596358,0

Afvalbakken.170035,2023-02-03,52.1898539826991,POINT (52.18985773805241 5.3779523660318596),Bieshaar-Noord,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,06-10-2020,,Elementverharding,Elementverharding,Hoogland,5.37795205335851,0

Afvalbakken.170036,2023-02-03,52.1819044729329,POINT (52.18190827871755 5.35722566928846),Coelhorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,09-11-2020,,Ruw gras,Ruw gras,Hoogland-West,5.35722557725356,0

Afvalbakken.170037,2023-02-03,52.1866048415624,POINT (52.18660866749246 5.3587482860038005),Zeldert,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,09-11-2020,,Ruw gras,Ruw gras,Hoogland-West,5.35874812962187,0

Afvalbakken.170038,2023-02-03,52.1824874091222,POINT (52.18249120128555 5.360993065332925),Coelhorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,09-11-2020,,Ruw gras,Ruw gras,Hoogland-West,5.36099294490445,0

Afvalbakken.170039,2023-02-03,52.1532307128902,POINT (52.15323430061627 5.37468126814602),Stationsbuurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,19-06-2020,,Elementverharding,Elementverharding,De Berg-Noord,5.37468144223607,0

Afvalbakken.170040,2023-02-03,52.1531294466029,POINT (52.15313303585601 5.37428037452169),Stationsbuurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,19-06-2020,,Elementverharding,Elementverharding,De Berg-Noord,5.37428055152453,0

Afvalbakken.170041,2023-02-03,52.162869797637,POINT (52.162873411092185 5.37781668458622),Jericho / Jeruzalem,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,23-07-2020,,Elementverharding,Elementverharding,De Koppel,5.37781672150432,0

Afvalbakken.170042,2023-02-03,52.1933622460554,POINT (52.193366054743585 5.3713576617687),De Biezen,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,08-10-2020,,Elementverharding,Elementverharding,Hoogland,5.37135734544133,0

Afvalbakken.170043,2023-02-03,52.1661248108791,POINT (52.166128335235804 5.39821768135131),Liendert-Noord,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,01-07-2020,2009,Gazon,Gazon,Liendert,5.39821757861899,0

Afvalbakken.170044,2023-02-03,52.1900392005172,POINT (52.190042833154045 5.402015497714777),Boerderijenkamer,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,17-09-2020,,Elementverharding,Elementverharding,Kattenbroek,5.40201503488629,0

Afvalbakken.170045,2023-02-03,52.1905483036289,POINT (52.19055191947257 5.4056683423714516),Boerderijenkamer,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,17-09-2020,,Gazon,Gazon,Kattenbroek,5.4056678497316,0

Afvalbakken.170046,2023-02-03,52.1942398054209,POINT (52.19424348927222 5.397294379451023),Kattenbroek-Noord,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,10-09-2020,,Gazon,Gazon,Kattenbroek,5.39729388662483,0

Afvalbakken.170047,2023-02-03,52.1890143919791,POINT (52.18901803838313 5.398297635519368),Groote Kreek e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,17-09-2020,,Gazon,Gazon,Kattenbroek,5.39829720995967,0

Afvalbakken.170048,2023-02-03,52.1574594944648,POINT (52.15746300301064 5.393892227542807),Coninckstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,17-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39389226530276,0

Afvalbakken.170049,2023-02-03,52.1580271166568,POINT (52.158030617236214 5.395866871457624),Beestenmarkt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,17-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39586689283252,0

Afvalbakken.170050,2023-02-03,52.1573224102348,POINT (52.1573259093172 5.395585881636219),Beestenmarkt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,17-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39558591403465,0

Afvalbakken.170051,2023-02-03,52.1874926675572,POINT (52.18749631252247 5.396861692446767),Emiclaer,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,27-08-2020,,Heesters,Heesters,Kattenbroek,5.39686129694375,0

Afvalbakken.170052,2023-02-03,52.1859747777343,POINT (52.18597839940442 5.399564593553972),Emiclaer,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,27-08-2020,,Elementverharding,Elementverharding,Kattenbroek,5.3995642033499,0

Afvalbakken.170053,2023-02-03,52.2058811682049,POINT (52.20588504746493 5.373881300524419),Waterkwartier,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,29-10-2020,,Halfverharding,Halfverharding,Nieuwland,5.37388080900586,0

Afvalbakken.170054,2023-02-03,52.2051393915427,POINT (52.20514326621076 5.373766591324157),Waterkwartier,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,29-10-2020,,Halfverharding,Halfverharding,Nieuwland,5.37376611004533,0

Afvalbakken.170055,2023-02-03,52.1530180689752,POINT (52.153021653404515 5.375189951879574),Stationsbuurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,19-06-2020,,Elementverharding,Elementverharding,De Berg-Noord,5.37519012661976,0

Afvalbakken.170056,2023-02-03,52.1530149622256,POINT (52.1530185481314 5.374881349876229),Stationsbuurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,19-06-2020,,Elementverharding,Elementverharding,De Berg-Noord,5.37488152590386,0

Afvalbakken.170057,2023-02-03,52.1530173200882,POINT (52.15302090745612 5.374579789348068),Stationsbuurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,19-06-2020,,Elementverharding,Elementverharding,De Berg-Noord,5.37457996656505,0

Afvalbakken.170058,2023-02-03,52.1530268227239,POINT (52.15303041492352 5.373581824542543),Stationsbuurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,19-06-2020,,Elementverharding,Elementverharding,De Berg-Noord,5.37358200567462,0

Afvalbakken.170059,2023-02-03,52.1529854496042,POINT (52.15298904207448 5.373491126520837),Stationsbuurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,19-06-2020,,Elementverharding,Elementverharding,De Berg-Noord,5.37349130854363,0

Afvalbakken.170060,2023-02-03,52.1530405693123,POINT (52.15304416283804 5.373316351673861),Stationsbuurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,19-06-2020,,Elementverharding,Elementverharding,De Berg-Noord,5.37331653370567,0

Afvalbakken.170061,2023-02-03,52.1599957683849,POINT (52.159999463914495 5.3574945267281615),Bloemenbuurt-West,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,18-06-2020,,Elementverharding,Elementverharding,Soesterkwartier,5.35749469099664,0

Afvalbakken.170132,2023-02-03,52.1983714234547,POINT (52.19837524151147 5.3760733376769405),Centrum / Waterpark,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,09-11-2020,,Elementverharding,Elementverharding,Nieuwland,5.37607292717685,0

Afvalbakken.170133,2023-02-03,52.1616857659351,POINT (52.16168924798412 5.40231573696651),Kruiskamp-Zuid,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,04-08-2020,,Elementverharding,Elementverharding,Kruiskamp,5.40231567813406,0

Afvalbakken.170134,2023-02-03,52.1652202511614,POINT (52.165223937610484 5.364702012511324),Isselt-Oost,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,28-07-2020,,Heesters,Heesters,Isselt,5.36470208118018,0

Afvalbakken.170135,2023-02-03,52.2004933937157,POINT (52.20049703073232 5.413241985911133),Park van de Tijden-West,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,16-09-2020,2009,Gazon,Gazon,Vathorst-De Velden,5.41324129790874,0

Afvalbakken.170136,2023-02-03,52.2007242951306,POINT (52.20072793973813 5.412167280729237),Park van de Tijden-West,Gemeente Amersfoort,Hondenpoepbak,,Noord,Afvalbakken,16-09-2020,,Ruw gras,Ruw gras,Vathorst-De Velden,5.41216659652118,0

Afvalbakken.170137,2023-02-03,52.1653055043557,POINT (52.16530909710736 5.3842526022272565),Sterrenbeeldenbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,14-07-2020,,Elementverharding,Elementverharding,De Koppel,5.38425257718533,0

Afvalbakken.170138,2023-02-03,52.1599088841076,POINT (52.159912333146494 5.4069300913748055),Liendert-Zuid,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,19-05-2020,,Elementverharding,Elementverharding,Liendert,5.40693003751684,0

Afvalbakken.170139,2023-02-03,52.1595945305161,POINT (52.15959797750311 5.407054784320804),Liendert-Zuid,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,19-05-2020,,Asfalt,Asfalt,Liendert,5.40705473449075,0

Afvalbakken.170140,2023-02-03,52.1624839480059,POINT (52.16248741153733 5.406366516678818),Watervogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,12-06-2020,,Gazon,Gazon,Liendert,5.40636642789558,0

Afvalbakken.170141,2023-02-03,52.2002947720665,POINT (52.200298590684696 5.378555313289419),Stadskwartier,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,09-11-2020,,Halfverharding,Halfverharding,Nieuwland,5.37855486140012,0

Afvalbakken.170142,2023-02-03,52.198736773407,POINT (52.19874059057019 5.376749353264679),Centrum / Waterpark,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,09-11-2020,,Elementverharding,Elementverharding,Nieuwland,5.3767489335869,0

Afvalbakken.170143,2023-02-03,52.1989863943224,POINT (52.19899021250092 5.376877076591253),Centrum / Waterpark,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,09-11-2020,,Elementverharding,Elementverharding,Nieuwland,5.37687665284898,0

Afvalbakken.170144,2023-02-03,52.1991068764643,POINT (52.199110694912896 5.376984147931038),Centrum / Waterpark,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,09-11-2020,,Elementverharding,Elementverharding,Nieuwland,5.37698372192329,0

Afvalbakken.170145,2023-02-03,52.1443903582949,POINT (52.14439392506732 5.372181881381021),De Lichtenberg,Gemeente Amersfoort,Hondenpoepbak,,,Afvalbakken,29-07-2020,2015,Gazon,Gazon,De Berg-Zuid,5.37218217687144,0

Afvalbakken.170146,2023-02-03,52.198026080575,POINT (52.198029907992364 5.37366563880617),Hoge Hoven,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,13-10-2020,,Elementverharding,Elementverharding,Nieuwland,5.37366524862187,0

Afvalbakken.170147,2023-02-03,52.1977784586585,POINT (52.197782278280414 5.3749513720654845),Hoge Hoven,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,15-10-2020,,Elementverharding,Elementverharding,Nieuwland,5.37495097656429,0

Afvalbakken.170148,2023-02-03,52.150872512443,POINT (52.15087600467066 5.391932716848902),Vermeerkwartier-Oost,Gemeente Amersfoort,Hondenpoepbak,,,Afvalbakken,01-09-2020,2015,Elementverharding,Elementverharding,Vermeerkwartier,5.39193285332036,0

Afvalbakken.170149,2023-02-03,52.1668748412621,POINT (52.16687833604369 5.404364654643511),Zangvogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,18-06-2020,,Heesters,Heesters,Liendert,5.40436451169671,0

Afvalbakken.170150,2023-02-03,52.1644857525455,POINT (52.16448936735147 5.379047218666749),Jericho / Jeruzalem,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,23-07-2020,,Elementverharding,Elementverharding,De Koppel,5.37904722893881,0

Afvalbakken.170151,2023-02-03,52.1644750652528,POINT (52.164478679040556 5.379244445230614),Jericho / Jeruzalem,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,23-07-2020,,Elementverharding,Elementverharding,De Koppel,5.379244454716,0

Afvalbakken.170152,2023-02-03,52.1622605951921,POINT (52.162264093754274 5.399724608377074),Kruiskamp-Midden,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,31-07-2020,,Elementverharding,Elementverharding,Kruiskamp,5.39972455314692,0

Afvalbakken.170153,2023-02-03,52.1621490670656,POINT (52.16215256394285 5.3999458772371405),Kruiskamp-Midden,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,31-07-2020,,Elementverharding,Elementverharding,Kruiskamp,5.39994582257747,0

Afvalbakken.170154,2023-02-03,52.1620302863765,POINT (52.16203378162332 5.400150872786218),Kruiskamp-Midden,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,31-07-2020,,Elementverharding,Elementverharding,Kruiskamp,5.40015081887672,0

Afvalbakken.170155,2023-02-03,52.1619264889257,POINT (52.16192998261333 5.400355026413286),Kruiskamp-Midden,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,31-07-2020,,Elementverharding,Elementverharding,Kruiskamp,5.4003549730479,0
