OBJECTID,REF_WISSEL_KRUISING_PUIC,POSITIONELE_NAUWKEURIGHEID_MM,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_T,OFFSET,OFFSET_T,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,OPC_GEBIED_NAAM,OPC_GEBIED_NR,TECHNIEKVELD,PGO_GEBIED_NAAM,BEHEERDER,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT,X,Y,Z,REF_WISSEL_NAAM,PGO_GEBIED_NR,GELDIG_VANAF,PUBLICATIEDATUM,PCA,PRORAIL_GEBIED,LATITUDE,LONGITUDE,KM_GEOCODE
1104,8c833de1-b7ac-48c1-b73b-bbfbc532573d,,486,c,486,486_c,Amsterdam Westhaven (gebied),Awhv-Asho,Amsterdam Westhaven (gebied) - Amsterdam Sloterdijk Noord Hornweg ,"205,385887",350.222708,"350,222708",Randstad Noord,RN,Amsterdam,9,Baan,Amsterdam,Derden - Overig - Waterland Terminal,Amsterdam Westhaven (gebied),AWHV,NCBG,115821.92,491663.233,1.286,X0225,220,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Midden,52.41139063,4.81139793,205.385887
1105,50ca9f3e-fddc-44f5-b38e-f8b1aa093ac3,283,213,,213,213__,Boxtel - Uden,Btl-Veg,Boxtel - Veghel ,"15,948218",-0.026222,"-0,026222",Zuid,Z,Boxtel,23,Baan,Brabant,Derden - Overig - Gemeente,,,,164449.263,403414.917,10.09399999,19,330,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-West,51.61952521,5.52364377,15.948218
1106,1b6917f3-35bb-462b-81ff-5a00dd3ddd17,60,564,b,564,564_b,Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,"24,206032",15.262152,"15,262152",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Kleine Binckhorst,BKHK,NCBG,82955.63199999,454552.514,0.262,960,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zuid-Holland Noord,52.07456131,4.33632114,24.206032
1107,e232b5bb-2e05-4ec2-84de-4aeeb6f9bc2a,283,786,,786,786__,Neerpelt (B) - Budel Grens,Lnp-Bdl,Neerpelt (B) - Budel ,"23,997172",-4.620141,"-4,620141",,,,,Baan,,Derden - Overig - Infrabel,,,,158598.146,359941.60399999,43.981,11,,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,,,51.22882586,5.43871133,23.997172
1108,37795510-e3d7-466d-bd1f-5eab5001ea68,120,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","6,212551",14.294234,"14,294234",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Waalhaven Zuid",WHZ,PPLG,90705.11999999,431898.64299999,4.961,35,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.87192011,4.45359043,6.212551
1109,e1628dbc-c452-435b-a790-c96b97f4b462,,503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,"42,856183",-15.51158,"-15,511580",Noord-Oost,NO,IJsselstreek,31,Baan,Veluwe,ProRail,Deventer,DV,NCBG,208520.358,474475.302,10.26099999,909,430,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Oost,52.25570929,6.17105182,42.856183
1110,8d86e942-4c70-43a2-ac12-3218547978b7,60,564,b,564,564_b,Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,"23,575164",-38.182754,"-38,182754",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Grote Binckhorst,BKHG,NCBG,83476.75699999,454198.79999999,0.329,1321,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zuid-Holland Noord,52.07145007,4.34399549,23.575164
1111,88f7fe08-173d-4074-8130-57d2476150fc,283,525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,"78,741355",-1.66297,"-1,662970",Randstad Noord,RN,Amsterdam,9,Baan,Amsterdam,Derden - Overig - NS Onderhoud & Service (vastgesteld op 17-04-2018),Amsterdam Lijnwerkplaats,ASDWPL,NCBG,120135.99099999,489124.368,3.431,923,220,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Midden,52.38886441,4.87506354,78.741355
1112,06d6d5f2-df7d-4706-8141-da331c42a0f0,283,777,,777,777__,Oldenzaal Grens - Bad Bentheim (D),Bh-Odzg,Bad Bentheim (D) - Oldenzaal Grens ,"13,384645",2.658475,"2,658475",,,,,Baan,,Derden - Overig - DB Netz,,,,276038.139,481754.356,53.923,7,,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,,,52.31040839,7.16218671,13.384645
1113,bd300272-64a5-4e41-96ed-56aae00745dc,120,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","17,727858",62.633115,"62,633115",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Botlek",BOT,NCBG,79437.141,431701.14899999,4.359,929,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.86873084,4.29004039,17.727858
1114,8d2a7ee3-0f61-4194-b220-17b07231c59a,,940,,940,940__,Amersfoort Bokkeduinen,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,"43,184963",2.555415,"2,555415",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Amersfoort Bokkeduinen,BKD,PPLG,152670.47,463164.79999999,5.19,385,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.15664925,5.35316202,43.184963
1115,9cff18cf-441d-452d-a2a8-d84a717f5b2c,,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,"18,176305",4.672865,"4,672865",Noord-Oost,NO,Drenthe,35,Baan,Drenthe,ProRail,Veendam Aansl.,VDMA,NCBG,255775.28899999,572813.957,3.06099999,51,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,53.13260523,6.89296161,18.176305
1116,8757e4af-54ed-455e-b102-6a851d63625a,,527,b,527,527_b,Haarlem,Hlm-Utg,Haarlem - Uitgeest ,"0,582396",7.208171,"7,208171",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,ProRail,Haarlem,HLM_130,NCBG,103399.441,489245.87,4.44,931,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord-West,52.3886379,4.62920839,0.582396
1117,aa6b0ed7-0eac-42f1-b6cb-7a9be7ec05b1,,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"25,779378",-27.040712,"-27,040712",Noord-Oost,NO,Friesland,36,Baan,Wadden,ProRail,Leeuwarden,LW_TRS31,NCBG,181621.912,578835.094,1.096,980,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord,53.19550824,5.78554396,25.779378
1118,12fbb2c5-b4f0-46dd-8500-07f5a6227cca,,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,"80,699716",-31.417732,"-31,417732",Randstad Noord,RN,Amsterdam,9,Baan,Amsterdam,ProRail,Amsterdam Centraal,ASD,PPLG,121789.569,488083.533,5.64299999,2569A,220,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Midden,52.37961265,4.89945602,80.699716
1119,be0fea8f-8cdf-42f6-b26c-e50171b6940d,283,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ","305,716295",0.645119,"0,645119",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Strukton Rail Short Line,"Rotterdam, Botlek",BOT,NCBG,78816.61699999,434598.20799999,4.304,X0861,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.89468182,4.28039145,305.716295
1120,91e6b55f-2bbb-4458-8ebd-7fe3a5b16475,,074,,74,074__,Heerhugowaard - Alkmaar,Hdr-Zd,Den Helder - Zaandam ,"35,931897",1.791919,"1,791919",Randstad Noord,RN,Heerhugowaard,6,Baan,Hollands Noorderkwartier,ProRail,Heerhugowaard,HWD,PPLG,116276.979,520033.43599999,-0.493,1293B,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Noord-West,52.66638271,4.81478784,35.931897
1121,18ae240f-c6aa-49a6-85b6-b24951bac353,60,519,a,519,519_a,Roermond,Mt-Vl,Maastricht - Venlo ,"47,248288",3.086553,"3,086553",Zuid,Z,Roermond,25,Baan,Limburg,ProRail,Roermond,RM,PPLG,197832.109,356923.30599999,25.731,85,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-Oost,51.20009019,6.0000188,47.248288
1122,1d0fda02-ab72-423a-a6fd-72eeea760665,,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,"26,623604",0.007595,"0,007595",Noord-Oost,NO,IJsselstreek,31,Baan,Veluwe,ProRail,Rijssen,RSN,PPLG,232576.337,481356.309,10.573,215A,430,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Oost,52.31468103,6.52489585,26.623604
1123,b079b728-0cef-4003-88cf-0aa0d3f9e1b8,283,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,"35,291542",60.271501,"60,271501",Randstad Zuid,RZ,Kijfhoek,99,Baan,Zee-Zevenaar,ProRail,Kijfhoek Heuvelsporen,KFH_Heuvel,NCBG,100381.751,427506.35499999,-0.149,10-11,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.83347625,4.59478397,35.291542
1124,7d9fe234-dc30-4596-b207-b0cf4dc6cef8,60,817,b,817,817_b,Vlissingen Sloehaven,Eupwz-Adw,Europaweg Zuid - Achterduinweg ,"131,275293",-0.36454,"-0,364540",Zuid,Z,Goes,18,Baan,Zeeland,Derden - Overig - OVET BV,Sloehaven Emplacement,SLOE_523-524,NCBG,37961.114,385922.272,4.81299999,X0341,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.45022358,3.70339087,131.275293
1125,750b7f4e-6e20-4f86-b429-984bbd455235,60,614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,"48,276008",15.159963,"15,159963",Zuid,Z,Den Bosch,21,Baan,Betuwe,ProRail,'s Hertogenbosch,HT,PPLG,148427.635,410969.89899999,6.47799999,2211,320,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.68747481,5.29215645,48.276008
1126,78d73bc1-7193-4478-9c9a-8351888bbc55,,501,,501,501__,Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"80,207709",8.755189,"8,755189",Noord-Oost,NO,Groningen,37,Baan,Wadden,ProRail,Groningen,GN,PPLG,233415.367,581068.106,2.237,29,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord,53.21049318,6.56095358,80.207709
1127,b03aacdd-ab11-4aeb-934b-821d1d83ea27,,938,,938,938__,CUP Valburg,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,"1,272050",0.080642,"0,080642",Randstad Zuid,RZ,A15trace,71,Baan,Zee-Zevenaar,ProRail,Betuweroute Centraal Uitwissel Punt,BRCUP,PPLG,182886.033,434794.943,9.08699999,4535,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.90096259,5.7923847,1.27205
1128,a048e4c1-e4fa-4a44-bbfd-4182d91ccf67,60,664,b,664,664_b,Rotterdam Lombardijen,Bd-Rtd,Breda - Rotterdam Centraal ,"42,123534",-25.717029,"-25,717029",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,IJsselmonde,IJSM,PPLG,96085.932,432638.13099999,0.165,107B,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.87916089,4.53158934,42.123534
1129,7cce34c4-cefd-47c9-9b8d-866ac0220b85,283,525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,"78,381530",-96.946043,"-96,946043",Randstad Noord,RN,Amsterdam,9,Baan,Amsterdam,Derden - Overig - NS Onderhoud & Service (vastgesteld op 17-04-2018),Amsterdam Lijnwerkplaats,ASDWPL,NCBG,119849.925,489359.76299999,2.50099999,1001,220,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Midden,52.39096172,4.87083687,78.38153
1130,1283d9ff-ca13-4c08-ace4-2db85771d54e,60,551,b,551,551_b,Tilburg,Bd-Ehv,Breda - Eindhoven ,"22,573299",2.216212,"2,216212",Zuid,Z,Breda,20,Baan,Brabant,ProRail,Tilburg,TB,PPLG,134365.288,396836.092,17.797,137A,330,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-West,51.56009249,5.08963343,22.573299
1131,0eb4c939-b5f2-416d-af10-d13b3134ed6a,,620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,"42,551885",5.269744,"5,269744",Randstad Noord,RN,Alkmaar,7,Baan,Hollands Noorderkwartier,ProRail,Alkmaar,AMR,PPLG,110716.924,516601.10999999,1.618,93,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Noord-West,52.63511444,4.7330611,42.551885
1132,e7e3f697-228f-4cfb-baf4-e08fd475a458,283,777,,777,777__,Oldenzaal Grens - Bad Bentheim (D),Bh-Odzg,Bad Bentheim (D) - Oldenzaal Grens ,"13,210311",2.761105,"2,761105",,,,,Baan,,Derden - Overig - DB Netz,,,,276207.73599999,481794.71999999,53.14399999,1,,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,,,52.31073367,7.16468716,13.210311
1133,029a316f-6c79-402f-b5ae-b1ea090b6813,60,520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,"0,466212",35.457022,"35,457022",Zuid,Z,Maastricht,26,Baan,Limburg,ProRail,Maastricht,MT,PPLG,177410.09299999,318042.933,46.776,115B,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-Oost,50.85178121,5.70541471,0.466212
1134,b0257e01-381d-4021-b869-0ba2b25a3ad8,60,817,a,817,817_a,Vlissingen Sloehaven,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,"114,275404",99.03695,"99,036950",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Sloehaven Emplacement,SLOE_525-571,NCBG,40429.156,386147.579,2.63099999,945,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.45275499,3.73881045,114.275404
1135,4734c5f3-27d1-4c05-b40f-5147fc6e819c,,035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"60,715352",1.877823,"1,877823",Randstad Noord,RN,Maarn,16,Baan,Eemland,ProRail,De Haar Aansl.,HAR,PPLG,160222.179,451496.511,6.937,157A,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.05175422,5.46333599,60.715352
1136,cb83d22c-79d5-47cd-8bd7-59f9f56799ef,,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,"202,015087",-104.324632,"-104,324632",Randstad Noord,RN,Alkmaar,7,Baan,Hollands Noorderkwartier,Derden - Overig - Tata Steel,"Beverwijk HOOGOVENS, VAN GELDER",BHVG,NCBG,103489.789,499483.83199999,3.809,8561,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Noord-West,52.48065298,4.6289611,202.015087
1137,062ee3e0-5744-4bb2-8a2c-2843172129ac,60,514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,"16,395802",-3.923224,"-3,923224",Noord-Oost,NO,Maas en Waal,28,Baan,Gelre,ProRail,Nijmegen,NM,PPLG,187232.23999999,429016.684,23.367,161B,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Oost,51.84879229,5.85499219,16.395802
1138,a800b8fb-63d3-4fea-92b3-44a9953ef209,60,555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"83,507439",-53.426559,"-53,426559",Randstad Zuid,RZ,Rotterdam,3,Baan,Rotterdam,ProRail,Rotterdam Centraal,RTD,PPLG,91458.25699999,437733.601,2.66299999,259A,120,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zuid-Holland Zuid,51.92444719,4.46344838,83.507439
1139,6c75f5a8-dcf0-4e9b-88fa-585e2cca370a,,501,,501,501__,Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"81,100948",-0.779762,"-0,779762",Noord-Oost,NO,Groningen,37,Baan,Wadden,ProRail,Groningen,GN,PPLG,234289.68799999,581039.18,2.53699999,181B,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord,53.21010465,6.57403081,81.100948
1140,c07fddf9-1e6f-4232-a608-d6512de2f8b6,60,517,a,517,517_a,Venlo,Vl-Ehv,Venlo - Eindhoven ,"0,435099",2.593045,"2,593045",Zuid,Z,Venlo,27,Baan,De Peel,ProRail,Venlo,VL,PPLG,209217.212,375651.027,23.43199999,231,300,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-Oost,51.36744319,6.16575744,0.435099
1141,3f5bfced-47bc-4bbe-ab42-15e7164a619c,60,054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,"57,556768",8.462578,"8,462578",Zuid,Z,Boxtel,23,Baan,Brabant,ProRail,Eindhoven,EHV,PPLG,160240.44099999,384116.282,22.605,1009B,330,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-West,51.44611251,5.46258127,57.556768
1142,11757499-53c4-4712-9bc8-65dea654f008,,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,"61,463617",-6.218883,"-6,218883",Noord-Oost,NO,Gelderland,33,Baan,Veluwe,ProRail,Nunspeet,NS,PPLG,182331.44,487173.03999999,9.88799999,29A,430,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Oost,52.37175287,5.78853856,61.463617
1143,141de455-0694-4ba5-8548-a74bbc14773e,60,551,b,551,551_b,Tilburg,Bd-Ehv,Breda - Eindhoven ,"22,661457",2.428138,"2,428138",Zuid,Z,Breda,20,Baan,Brabant,ProRail,Tilburg,TB,PPLG,134452.83799999,396825.264,17.818,135B,330,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-West,51.55999837,5.09089658,22.661457
1144,0bbea244-f560-454b-93ce-553fe910d148,60,309,,309,309__,Landgraaf - Simpelveld,Lg-Spv,Landgraaf - Simpelveld ,"5,282376",0.348773,"0,348773",Zuid,Z,Maastricht,26,Baan,Limburg,ProRail,Kerkrade Centrum,KRD,PPLG,202176.513,319604.20899999,144.83,141,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-Oost,50.86431097,6.05727871,5.282376
1145,0cd01f89-1390-431d-8b81-907689b8776e,283,544,a,544,544_a,Breda,Bd-Ehv,Breda - Eindhoven ,"1,334657",9.450197,"9,450197",Zuid,Z,Breda,20,Baan,Brabant,ProRail,Breda,BD,PPLG,113601.874,400921.28899999,4.21999999,1129B,330,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-West,51.59566588,4.78973907,1.334657
1146,6659b488-89b6-44f4-8b3c-08247e2c103d,,011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,"68,896179",47.44222,"47,442220",Noord-Oost,NO,Drenthe,35,Baan,Drenthe,ProRail,Onnen Rangeerterrein,ONR,NCBG,238153.25399999,575117.452,3.294,65,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,53.15631864,6.63031875,68.896179
1147,b49fb106-07db-45aa-a415-3891c81cf374,60,551,b,551,551_b,Tilburg,Bd-Ehv,Breda - Eindhoven ,"22,745995",-3.228086,"-3,228086",Zuid,Z,Breda,20,Baan,Brabant,ProRail,Tilburg,TB,PPLG,134537.41699999,396820.478,17.81899999,143A,330,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-West,51.55995844,5.09211653,22.745995
1148,39dc1d88-a19d-474e-bf06-38a2fdf1bfd6,60,518,,518,518__,Weert,Bdl-Rm,Budel - Roermond ,"63,324429",-7.586977,"-7,586977",Zuid,Z,Roermond,25,Baan,Limburg,ProRail,Weert,WT,PPLG,176076.331,362301.60399999,38.31199999,111,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-Oost,51.2496584,5.68907303,63.324429
1149,b1918d44-4853-4bc6-8925-aadf76b5abc8,60,823,a,823,823_a,Oosterhout Weststad,Hzl-Otw,Hooge Zwaluwe - Oosterhout Weststad ,"5,101240",78.10223,"78,102230",Zuid,Z,Roosendaal,19,Baan,Zeeland,Derden - Overig - Gefco Benelux Automotive,Oosterhout Weststad,OTW,NCBG,116888.323,408940.96799999,0.659,20,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.66798106,4.83629156,5.10124
1150,3559ce78-733c-4d30-8d26-0d28cc505b16,,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,"47,262907",-2.428169,"-2,428169",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Gramsbergen,GBG,PPLG,242141.711,513792.39299999,10.808,363B,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.60470495,6.67359653,47.262907
1151,b0d1f9f1-a446-4303-8ecf-71a181c8c9ff,,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,"81,432524",-5.000944,"-5,000944",Randstad Noord,RN,Amsterdam,9,Baan,Amsterdam,ProRail,Amsterdam Centraal,ASD,PPLG,122433.493,487770.81099999,5.697,377,220,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Midden,52.37684069,4.90894302,81.432524
1152,7f2cbb0d-3fb0-48f9-b080-a9469ea76577,120,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","18,431466",16.033427,"16,033427",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Botlek",BOT,PPLG,78742.69999999,431640.92099999,5.14299999,387,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.8680949,4.27997236,18.431466
1153,9938d328-d69f-4a1e-a757-608b5a078dc4,60,817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,"205,735478",-2.380781,"-2,380781",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Sloehaven Emplacement,SLOE_VP,NCBG,37768.66199999,388261.075,4.84499999,80,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.47119895,3.69984471,205.735478
1154,ebaa4f1b-fa20-4249-af7c-a12135310565,,089,,89,089__,Amersfoort - Amersfoort Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,"45,647267",3.25592,"3,255920",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Amersfoort,AMF,PPLG,154846.32699999,463515.397,3.337,261A,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.15980524,5.3849579,45.647267
1155,afb5395c-378e-4865-a575-8ff422dee99e,283,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,"35,347136",35.264115,"35,264115",Randstad Zuid,RZ,Kijfhoek,99,Baan,Zee-Zevenaar,ProRail,Kijfhoek Heuvelsporen,KFH_Heuvel,NCBG,100322.039,427516.62599999,0.015,12-18,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.83356271,4.59391611,35.347136
1156,166ffc5c-af4c-42f3-bea8-b1b2765527b1,283,844,a,844,844_a,Emmen Emmtec,Emnra-Emnr1,Emmen Raccordement Aansluiting - Emmen Raccordement 1 ,"0,815175",0.292625,"0,292625",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,Strukton Rail Short Line,Emmen AKZO Aansl.,EMNAKZ,NCBG,257418.79699999,532251.02599999,19.492,X0115,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.76788894,6.90476587,0.815175
1157,9d376f5e-3a66-4a3c-bc7a-1fcfb6f73af5,,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,"45,388078",-5.888361,"-5,888361",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Amersfoort,AMF,PPLG,154683.93299999,463315.375,3.93,253B,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.15800739,5.38258482,45.388078
1158,230c5238-94b1-4b92-8f96-23df805c3ed0,60,624,a,624,624_a,Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"32,582583",-7.438633,"-7,438633",Randstad Zuid,RZ,Rijn en Gouwe,81,Baan,Rijn en Gouwe,ProRail,Gouda,GD,PPLG,107783.378,447927.743,0.138,207B,100,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,BAM Rail,Zuid-Holland Noord,52.01769408,4.69935667,32.582583
1159,f6141a84-476e-495a-bc4d-3cb08f98b0c8,120,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","17,550592",2.34651,"2,346510",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Botlek",BOT,PPLG,79617.547,431650.793,4.27299999,229,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.86830275,4.2926704,17.550592
1160,35ab973b-30ef-4fbb-8198-3a4ae37cad98,,527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"16,430863",6.528861,"6,528861",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,ProRail,Haarlem,HLM,PPLG,104436.57799999,489026.949,4.61099999,33,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord-West,52.38676703,4.64447525,16.430863
